[['2, k, 0', [-0.0272921, -0.472846, 1.0]], ['2, k, 1', [-0.0282476, -0.152875, 1.0]], ['2, k, 2', [-0.0290315, 0.160329, 1.0]], ['2, k, 3', [-0.0150419, 0.31775, 1.0]], ['2, k, 4', [-0.137847, 0.0407558, 1.0]], ['2, k, 5', [-0.182778, 0.104771, 1.0]], ['2, k, 6', [-0.116664, 0.121159, 1.0]], ['2, k, 7', [-0.0885051, 0.16499, 1.0]], ['2, k, 8', [0.12819, 0.0962979, 1.0]], ['2, k, 9', [0.145583, -0.181171, 1.0]], ['2, k, 10', [0.295346, -0.0147742, 1.0]], ['2, k, 11', [0.360599, -0.0186057, 1.0]], ['2, k, 12', [-0.0875485, -0.479218, 1.0]], ['2, k, 13', [-0.263807, -0.664156, 1.0]], ['2, k, 14', [-0.290969, -0.913586, 1.0]], ['2, k, 15', [-0.250912, -1.00522, 1.0]], ['2, k, 16', [0.033688, -0.453857, 1.0]], ['2, k, 17', [0.188253, -0.743651, 1.0]], ['2, k, 18', [0.197703, -1.05285, 1.0]], ['2, k, 19', [0.221005, -1.10193, 1.0]], ['2, k, 20', [-0.0288651, 0.0829595, 1.0]], ['2, k, 21', [-0.106401, 0.165301, 1.0]], ['2, k, 22', [-0.13708, 0.170623, 1.0]], ['2, k, 23', [0.35911, -0.0185288, 1.0]], ['2, k, 24', [0.357167, -0.0184286, 1.0]]]
[['2, k, 0', [-0.0489012, -0.457437, 1.0]], ['2, k, 1', [-0.0630107, -0.121174, 1.0]], ['2, k, 2', [-0.0775948, 0.207086, 1.0]], ['2, k, 3', [-0.0668041, 0.301008, 1.0]], ['2, k, 4', [-0.245559, 0.0364334, 1.0]], ['2, k, 5', [-0.396586, 0.0893358, 1.0]], ['2, k, 6', [-0.589579, 0.0907001, 1.0]], ['2, k, 7', [-0.62593, 0.0919135, 1.0]], ['2, k, 8', [-0.0293334, 0.0638658, 1.0]], ['2, k, 9', [-0.264681, 0.0756072, 1.0]], ['2, k, 10', [-0.495513, 0.108312, 1.0]], ['2, k, 11', [-0.611567, 0.0950348, 1.0]], ['2, k, 12', [-0.089055, -0.460518, 1.0]], ['2, k, 13', [-0.210843, -0.685015, 1.0]], ['2, k, 14', [-0.0727144, -0.904683, 1.0]], ['2, k, 15', [-0.111546, -1.01245, 1.0]], ['2, k, 16', [-0.0084189, -0.442368, 1.0]], ['2, k, 17', [0.0878568, -0.757962, 1.0]], ['2, k, 18', [0.144673, -1.06344, 1.0]], ['2, k, 19', [0.060653, -1.10442, 1.0]], ['2, k, 20', [-0.0739762, 0.126121, 1.0]], ['2, k, 21', [-0.685472, 0.0945774, 1.0]], ['2, k, 22', [-0.617854, 0.06691, 1.0]], ['2, k, 23', [-0.681284, 0.0879669, 1.0]], ['2, k, 24', [-0.606931, 0.0711378, 1.0]]]
[['2, k, 0', [-0.0497717, -0.457427, 1.0]], ['2, k, 1', [-0.0641059, -0.121624, 1.0]], ['2, k, 2', [-0.0786958, 0.206156, 1.0]], ['2, k, 3', [-0.0698084, 0.300203, 1.0]], ['2, k, 4', [-0.246658, 0.0355034, 1.0]], ['2, k, 5', [-0.402692, 0.0858197, 1.0]], ['2, k, 6', [-0.592218, 0.0841825, 1.0]], ['2, k, 7', [-0.625894, 0.0869573, 1.0]], ['2, k, 8', [-0.031251, 0.0622554, 1.0]], ['2, k, 9', [-0.261799, 0.0808225, 1.0]], ['2, k, 10', [-0.492551, 0.107819, 1.0]], ['2, k, 11', [-0.612155, 0.0910023, 1.0]], ['2, k, 12', [-0.0898861, -0.460394, 1.0]], ['2, k, 13', [-0.210642, -0.684696, 1.0]], ['2, k, 14', [-0.0698889, -0.898982, 1.0]], ['2, k, 15', [-0.110302, -1.00651, 1.0]], ['2, k, 16', [-0.00904271, -0.442336, 1.0]], ['2, k, 17', [0.0878686, -0.758372, 1.0]], ['2, k, 18', [0.145005, -1.06365, 1.0]], ['2, k, 19', [0.0609569, -1.10463, 1.0]], ['2, k, 20', [-0.075092, 0.125311, 1.0]], ['2, k, 21', [-0.678529, 0.08348, 1.0]], ['2, k, 22', [-0.61721, 0.0629823, 1.0]], ['2, k, 23', [-0.672678, 0.0761839, 1.0]], ['2, k, 24', [-0.600035, 0.0661407, 1.0]]]
[['2, k, 0', [-0.0509437, -0.457869, 1.0]], ['2, k, 1', [-0.0647238, -0.121948, 1.0]], ['2, k, 2', [-0.0787065, 0.205888, 1.0]], ['2, k, 3', [-0.0715445, 0.300051, 1.0]], ['2, k, 4', [-0.246672, 0.0352307, 1.0]], ['2, k, 5', [-0.40227, 0.0870549, 1.0]], ['2, k, 6', [-0.592947, 0.0825241, 1.0]], ['2, k, 7', [-0.626224, 0.083805, 1.0]], ['2, k, 8', [-0.0329277, 0.0610415, 1.0]], ['2, k, 9', [-0.263628, 0.0671714, 1.0]], ['2, k, 10', [-0.486549, 0.0818814, 1.0]], ['2, k, 11', [-0.60996, 0.0859528, 1.0]], ['2, k, 12', [-0.0906734, -0.460577, 1.0]], ['2, k, 13', [-0.210596, -0.684708, 1.0]], ['2, k, 14', [-0.0711329, -0.899735, 1.0]], ['2, k, 15', [-0.111198, -1.00747, 1.0]], ['2, k, 16', [-0.0105968, -0.443018, 1.0]], ['2, k, 17', [0.0883993, -0.758345, 1.0]], ['2, k, 18', [0.145913, -1.06344, 1.0]], ['2, k, 19', [0.0617531, -1.10446, 1.0]], ['2, k, 20', [-0.075309, 0.125022, 1.0]], ['2, k, 21', [-0.680087, 0.076288, 1.0]], ['2, k, 22', [-0.607834, 0.0599249, 1.0]], ['2, k, 23', [-0.673742, 0.0689549, 1.0]], ['2, k, 24', [-0.610865, 0.0549786, 1.0]]]
[['2, k, 0', [-0.0519578, -0.458209, 1.0]], ['2, k, 1', [-0.0654167, -0.122511, 1.0]], ['2, k, 2', [-0.0789641, 0.204981, 1.0]], ['2, k, 3', [-0.0726926, 0.299188, 1.0]], ['2, k, 4', [-0.246931, 0.0343225, 1.0]], ['2, k, 5', [-0.401691, 0.086119, 1.0]], ['2, k, 6', [-0.593639, 0.0812244, 1.0]], ['2, k, 7', [-0.627807, 0.0810547, 1.0]], ['2, k, 8', [-0.0342487, 0.0603589, 1.0]], ['2, k, 9', [-0.264625, 0.0673621, 1.0]], ['2, k, 10', [-0.487532, 0.0819958, 1.0]], ['2, k, 11', [-0.609853, 0.085407, 1.0]], ['2, k, 12', [-0.091493, -0.460811, 1.0]], ['2, k, 13', [-0.210322, -0.684318, 1.0]], ['2, k, 14', [-0.0799509, -0.909513, 1.0]], ['2, k, 15', [-0.11654, -1.018, 1.0]], ['2, k, 16', [-0.0117682, -0.443393, 1.0]], ['2, k, 17', [0.0885506, -0.758253, 1.0]], ['2, k, 18', [0.146948, -1.06345, 1.0]], ['2, k, 19', [0.0627052, -1.10452, 1.0]], ['2, k, 20', [-0.075698, 0.124212, 1.0]], ['2, k, 21', [-0.674606, 0.080088, 1.0]], ['2, k, 22', [-0.613415, 0.0565579, 1.0]], ['2, k, 23', [-0.673499, 0.0901081, 1.0]], ['2, k, 24', [-0.607185, 0.0555596, 1.0]]]
[['2, k, 0', [-0.0527081, -0.458199, 1.0]], ['2, k, 1', [-0.065959, -0.122891, 1.0]], ['2, k, 2', [-0.0791321, 0.203994, 1.0]], ['2, k, 3', [-0.0735326, 0.298979, 1.0]], ['2, k, 4', [-0.2471, 0.0333352, 1.0]], ['2, k, 5', [-0.402111, 0.0852924, 1.0]], ['2, k, 6', [-0.594031, 0.0803816, 1.0]], ['2, k, 7', [-0.628157, 0.0794377, 1.0]], ['2, k, 8', [-0.0344935, 0.0601239, 1.0]], ['2, k, 9', [-0.264755, 0.0675256, 1.0]], ['2, k, 10', [-0.487929, 0.0823371, 1.0]], ['2, k, 11', [-0.609302, 0.0831948, 1.0]], ['2, k, 12', [-0.0921646, -0.460516, 1.0]], ['2, k, 13', [-0.209648, -0.683432, 1.0]], ['2, k, 14', [-0.0808828, -0.909327, 1.0]], ['2, k, 15', [-0.117207, -1.018, 1.0]], ['2, k, 16', [-0.0126261, -0.443608, 1.0]], ['2, k, 17', [0.0881021, -0.758271, 1.0]], ['2, k, 18', [0.147128, -1.06437, 1.0]], ['2, k, 19', [0.0629394, -1.1055, 1.0]], ['2, k, 20', [-0.0759897, 0.123398, 1.0]], ['2, k, 21', [-0.683099, 0.0787606, 1.0]], ['2, k, 22', [-0.609155, 0.0533823, 1.0]], ['2, k, 23', [-0.683065, 0.0764826, 1.0]], ['2, k, 24', [-0.60431, 0.0550877, 1.0]]]
[['2, k, 0', [-0.0528574, -0.458158, 1.0]], ['2, k, 1', [-0.0661326, -0.123009, 1.0]], ['2, k, 2', [-0.0791676, 0.20365, 1.0]], ['2, k, 3', [-0.0740674, 0.298827, 1.0]], ['2, k, 4', [-0.247138, 0.0329897, 1.0]], ['2, k, 5', [-0.396175, 0.0858373, 1.0]], ['2, k, 6', [-0.594092, 0.0797743, 1.0]], ['2, k, 7', [-0.628282, 0.0796412, 1.0]], ['2, k, 8', [-0.0353416, 0.0598184, 1.0]], ['2, k, 9', [-0.265633, 0.0694324, 1.0]], ['2, k, 10', [-0.489139, 0.0829094, 1.0]], ['2, k, 11', [-0.608486, 0.0833048, 1.0]], ['2, k, 12', [-0.0922836, -0.460143, 1.0]], ['2, k, 13', [-0.199888, -0.701379, 1.0]], ['2, k, 14', [-0.0703575, -0.927045, 1.0]], ['2, k, 15', [-0.113512, -1.03318, 1.0]], ['2, k, 16', [-0.0130989, -0.4437, 1.0]], ['2, k, 17', [0.0881113, -0.758154, 1.0]], ['2, k, 18', [0.147443, -1.06454, 1.0]], ['2, k, 19', [0.0632269, -1.10567, 1.0]], ['2, k, 20', [-0.0760681, 0.123108, 1.0]], ['2, k, 21', [-0.682588, 0.079913, 1.0]], ['2, k, 22', [-0.610316, 0.0536132, 1.0]], ['2, k, 23', [-0.669585, 0.0990192, 1.0]], ['2, k, 24', [-0.607647, 0.0570604, 1.0]]]
[['2, k, 0', [-0.0531337, -0.458059, 1.0]], ['2, k, 1', [-0.0663487, -0.123048, 1.0]], ['2, k, 2', [-0.0793692, 0.203508, 1.0]], ['2, k, 3', [-0.0742807, 0.298784, 1.0]], ['2, k, 4', [-0.24734, 0.0328458, 1.0]], ['2, k, 5', [-0.396664, 0.0853682, 1.0]], ['2, k, 6', [-0.594039, 0.0793342, 1.0]], ['2, k, 7', [-0.627009, 0.0806249, 1.0]], ['2, k, 8', [-0.0353041, 0.0596889, 1.0]], ['2, k, 9', [-0.267213, 0.068496, 1.0]], ['2, k, 10', [-0.489997, 0.0826214, 1.0]], ['2, k, 11', [-0.609646, 0.0850722, 1.0]], ['2, k, 12', [-0.0926113, -0.459916, 1.0]], ['2, k, 13', [-0.201837, -0.685716, 1.0]], ['2, k, 14', [-0.0706542, -0.900828, 1.0]], ['2, k, 15', [-0.108181, -1.00957, 1.0]], ['2, k, 16', [-0.0134306, -0.44363, 1.0]], ['2, k, 17', [0.0873545, -0.758089, 1.0]], ['2, k, 18', [0.147351, -1.0649, 1.0]], ['2, k, 19', [0.0631613, -1.10607, 1.0]], ['2, k, 20', [-0.0762731, 0.12299, 1.0]], ['2, k, 21', [-0.669131, 0.0795031, 1.0]], ['2, k, 22', [-0.61476, 0.0552627, 1.0]], ['2, k, 23', [-0.648537, 0.0783817, 1.0]], ['2, k, 24', [-0.614587, 0.0535748, 1.0]]]
[['2, k, 0', [-0.0533048, -0.457988, 1.0]], ['2, k, 1', [-0.0664533, -0.123067, 1.0]], ['2, k, 2', [-0.0793706, 0.203395, 1.0]], ['2, k, 3', [-0.0742078, 0.298587, 1.0]], ['2, k, 4', [-0.247343, 0.0327308, 1.0]], ['2, k, 5', [-0.38792, 0.0833952, 1.0]], ['2, k, 6', [-0.593625, 0.0787636, 1.0]], ['2, k, 7', [-0.628774, 0.0816306, 1.0]], ['2, k, 8', [-0.0352957, 0.0596488, 1.0]], ['2, k, 9', [-0.267401, 0.0762698, 1.0]], ['2, k, 10', [-0.490804, 0.0841636, 1.0]], ['2, k, 11', [-0.610277, 0.0854868, 1.0]], ['2, k, 12', [-0.0927659, -0.459783, 1.0]], ['2, k, 13', [-0.202384, -0.685518, 1.0]], ['2, k, 14', [-0.0488102, -0.78537, 1.0]], ['2, k, 15', [-0.0827592, -0.890778, 1.0]], ['2, k, 16', [-0.0135627, -0.443607, 1.0]], ['2, k, 17', [0.0874478, -0.758607, 1.0]], ['2, k, 18', [0.147517, -1.06561, 1.0]], ['2, k, 19', [0.0634274, -1.1068, 1.0]], ['2, k, 20', [-0.0763161, 0.122899, 1.0]], ['2, k, 21', [-0.687038, 0.0833015, 1.0]], ['2, k, 22', [-0.620297, 0.0545231, 1.0]], ['2, k, 23', [-0.647458, 0.0724858, 1.0]], ['2, k, 24', [-0.615431, 0.0562058, 1.0]]]
[['2, k, 0', [-0.0533565, -0.457958, 1.0]], ['2, k, 1', [-0.0663773, -0.123138, 1.0]], ['2, k, 2', [-0.0788206, 0.203086, 1.0]], ['2, k, 3', [-0.073778, 0.298412, 1.0]], ['2, k, 4', [-0.246796, 0.0324203, 1.0]], ['2, k, 5', [-0.38626, 0.0828153, 1.0]], ['2, k, 6', [-0.591489, 0.0829112, 1.0]], ['2, k, 7', [-0.627959, 0.0866537, 1.0]], ['2, k, 8', [-0.0352012, 0.0592086, 1.0]], ['2, k, 9', [-0.267966, 0.0737133, 1.0]], ['2, k, 10', [-0.49767, 0.104867, 1.0]], ['2, k, 11', [-0.608837, 0.0929487, 1.0]], ['2, k, 12', [-0.092779, -0.459695, 1.0]], ['2, k, 13', [-0.202941, -0.685102, 1.0]], ['2, k, 14', [-0.0466658, -0.786841, 1.0]], ['2, k, 15', [-0.0816174, -0.892089, 1.0]], ['2, k, 16', [-0.0136336, -0.443651, 1.0]], ['2, k, 17', [0.0862166, -0.759431, 1.0]], ['2, k, 18', [0.147217, -1.06653, 1.0]], ['2, k, 19', [0.063104, -1.1077, 1.0]], ['2, k, 20', [-0.0759046, 0.122651, 1.0]], ['2, k, 21', [-0.669432, 0.0824092, 1.0]], ['2, k, 22', [-0.616823, 0.0604499, 1.0]], ['2, k, 23', [-0.677957, 0.0937964, 1.0]], ['2, k, 24', [-0.611097, 0.0689734, 1.0]]]
[['2, k, 0', [-0.0536192, -0.457927, 1.0]], ['2, k, 1', [-0.066389, -0.123145, 1.0]], ['2, k, 2', [-0.0787679, 0.2031, 1.0]], ['2, k, 3', [-0.0737863, 0.298273, 1.0]], ['2, k, 4', [-0.246745, 0.032433, 1.0]], ['2, k, 5', [-0.391091, 0.0834945, 1.0]], ['2, k, 6', [-0.588474, 0.0883306, 1.0]], ['2, k, 7', [-0.626331, 0.0904536, 1.0]], ['2, k, 8', [-0.0351284, 0.0592816, 1.0]], ['2, k, 9', [-0.268847, 0.0714276, 1.0]], ['2, k, 10', [-0.500553, 0.105075, 1.0]], ['2, k, 11', [-0.615318, 0.0953621, 1.0]], ['2, k, 12', [-0.0929809, -0.459632, 1.0]], ['2, k, 13', [-0.20368, -0.6851, 1.0]], ['2, k, 14', [-0.0411105, -0.821153, 1.0]], ['2, k, 15', [-0.0812426, -0.92617, 1.0]], ['2, k, 16', [-0.0137643, -0.443634, 1.0]], ['2, k, 17', [0.0860901, -0.759781, 1.0]], ['2, k, 18', [0.145748, -1.06612, 1.0]], ['2, k, 19', [0.0616731, -1.10731, 1.0]], ['2, k, 20', [-0.0758783, 0.122655, 1.0]], ['2, k, 21', [-0.688633, 0.0900193, 1.0]], ['2, k, 22', [-0.624068, 0.0616443, 1.0]], ['2, k, 23', [-0.688633, 0.0900193, 1.0]], ['2, k, 24', [-0.609558, 0.071174, 1.0]]]
[['2, k, 0', [-0.0536351, -0.45781, 1.0]], ['2, k, 1', [-0.0663856, -0.123036, 1.0]], ['2, k, 2', [-0.0786995, 0.203409, 1.0]], ['2, k, 3', [-0.0727092, 0.298573, 1.0]], ['2, k, 4', [-0.246678, 0.0327391, 1.0]], ['2, k, 5', [-0.395975, 0.0859596, 1.0]], ['2, k, 6', [-0.590656, 0.0861517, 1.0]], ['2, k, 7', [-0.620718, 0.0942339, 1.0]], ['2, k, 8', [-0.0347965, 0.0596255, 1.0]], ['2, k, 9', [-0.270401, 0.0769978, 1.0]], ['2, k, 10', [-0.505193, 0.107044, 1.0]], ['2, k, 11', [-0.613078, 0.0970658, 1.0]], ['2, k, 12', [-0.0929791, -0.459543, 1.0]], ['2, k, 13', [-0.204605, -0.685093, 1.0]], ['2, k, 14', [-0.0421941, -0.816777, 1.0]], ['2, k, 15', [-0.0815134, -0.921884, 1.0]], ['2, k, 16', [-0.0137255, -0.443449, 1.0]], ['2, k, 17', [0.0862728, -0.760108, 1.0]], ['2, k, 18', [0.146432, -1.06735, 1.0]], ['2, k, 19', [0.0624007, -1.10853, 1.0]], ['2, k, 20', [-0.0758222, 0.122906, 1.0]], ['2, k, 21', [-0.658819, 0.0907163, 1.0]], ['2, k, 22', [-0.621723, 0.0638051, 1.0]], ['2, k, 23', [-0.648919, 0.0888103, 1.0]], ['2, k, 24', [-0.610772, 0.0721164, 1.0]]]
[['2, k, 0', [-0.0536307, -0.457811, 1.0]], ['2, k, 1', [-0.066341, -0.122988, 1.0]], ['2, k, 2', [-0.0784179, 0.203768, 1.0]], ['2, k, 3', [-0.0723697, 0.298579, 1.0]], ['2, k, 4', [-0.246398, 0.033095, 1.0]], ['2, k, 5', [-0.386058, 0.090169, 1.0]], ['2, k, 6', [-0.59665, 0.0843772, 1.0]], ['2, k, 7', [-0.622963, 0.0970628, 1.0]], ['2, k, 8', [-0.033432, 0.0593683, 1.0]], ['2, k, 9', [-0.271303, 0.0791683, 1.0]], ['2, k, 10', [-0.507824, 0.10877, 1.0]], ['2, k, 11', [-0.616048, 0.0982143, 1.0]], ['2, k, 12', [-0.0930232, -0.45972, 1.0]], ['2, k, 13', [-0.206915, -0.685324, 1.0]], ['2, k, 14', [-0.0439901, -0.817047, 1.0]], ['2, k, 15', [-0.0829301, -0.92423, 1.0]], ['2, k, 16', [-0.0135986, -0.443323, 1.0]], ['2, k, 17', [0.0859103, -0.760819, 1.0]], ['2, k, 18', [0.147841, -1.0693, 1.0]], ['2, k, 19', [0.0639359, -1.11049, 1.0]], ['2, k, 20', [-0.0756131, 0.123153, 1.0]], ['2, k, 21', [-0.684258, 0.0923812, 1.0]], ['2, k, 22', [-0.624329, 0.065401, 1.0]], ['2, k, 23', [-0.652079, 0.0845527, 1.0]], ['2, k, 24', [-0.624139, 0.0668593, 1.0]]]
[['2, k, 0', [-0.0534955, -0.457851, 1.0]], ['2, k, 1', [-0.0662825, -0.122982, 1.0]], ['2, k, 2', [-0.0783656, 0.203807, 1.0]], ['2, k, 3', [-0.0712598, 0.298587, 1.0]], ['2, k, 4', [-0.246347, 0.0331331, 1.0]], ['2, k, 5', [-0.384599, 0.0928046, 1.0]], ['2, k, 6', [-0.596382, 0.0856417, 1.0]], ['2, k, 7', [-0.617176, 0.102153, 1.0]], ['2, k, 8', [-0.0329802, 0.0596788, 1.0]], ['2, k, 9', [-0.273601, 0.0822635, 1.0]], ['2, k, 10', [-0.512544, 0.11053, 1.0]], ['2, k, 11', [-0.615178, 0.102777, 1.0]], ['2, k, 12', [-0.0928924, -0.459933, 1.0]], ['2, k, 13', [-0.162356, -0.740696, 1.0]], ['2, k, 14', [-0.110746, -0.986354, 1.0]], ['2, k, 15', [-0.142444, -1.08556, 1.0]], ['2, k, 16', [-0.0133816, -0.443239, 1.0]], ['2, k, 17', [0.085188, -0.76157, 1.0]], ['2, k, 18', [0.147825, -1.07111, 1.0]], ['2, k, 19', [0.0639984, -1.11233, 1.0]], ['2, k, 20', [-0.0755682, 0.123179, 1.0]], ['2, k, 21', [-0.690157, 0.0955983, 1.0]], ['2, k, 22', [-0.619028, 0.0743849, 1.0]], ['2, k, 23', [-0.690157, 0.0955983, 1.0]], ['2, k, 24', [-0.61108, 0.0768306, 1.0]]]
[['2, k, 0', [-0.0531851, -0.457863, 1.0]], ['2, k, 1', [-0.0660478, -0.122765, 1.0]], ['2, k, 2', [-0.0779986, 0.204406, 1.0]], ['2, k, 3', [-0.0695224, 0.299035, 1.0]], ['2, k, 4', [-0.245983, 0.0337285, 1.0]], ['2, k, 5', [-0.385542, 0.103643, 1.0]], ['2, k, 6', [-0.593927, 0.0864729, 1.0]], ['2, k, 7', [-0.613527, 0.103121, 1.0]], ['2, k, 8', [-0.0318658, 0.0601519, 1.0]], ['2, k, 9', [-0.275493, 0.0837505, 1.0]], ['2, k, 10', [-0.516167, 0.106848, 1.0]], ['2, k, 11', [-0.612279, 0.10416, 1.0]], ['2, k, 12', [-0.0925803, -0.460207, 1.0]], ['2, k, 13', [-0.219041, -0.684678, 1.0]], ['2, k, 14', [-0.1181, -0.928469, 1.0]], ['2, k, 15', [-0.142766, -1.03644, 1.0]], ['2, k, 16', [-0.0130368, -0.443099, 1.0]], ['2, k, 17', [0.0850674, -0.762047, 1.0]], ['2, k, 18', [0.148367, -1.07261, 1.0]], ['2, k, 19', [0.0646418, -1.11387, 1.0]], ['2, k, 20', [-0.0752483, 0.123636, 1.0]], ['2, k, 21', [-0.647971, 0.092783, 1.0]], ['2, k, 22', [-0.632624, 0.0679087, 1.0]], ['2, k, 23', [-0.647789, 0.090588, 1.0]], ['2, k, 24', [-0.617524, 0.0769714, 1.0]]]
[['2, k, 0', [-0.0532332, -0.457952, 1.0]], ['2, k, 1', [-0.0656878, -0.122687, 1.0]], ['2, k, 2', [-0.0768622, 0.204779, 1.0]], ['2, k, 3', [-0.0684336, 0.299319, 1.0]], ['2, k, 4', [-0.244852, 0.0340982, 1.0]], ['2, k, 5', [-0.378314, 0.101501, 1.0]], ['2, k, 6', [-0.596793, 0.100656, 1.0]], ['2, k, 7', [-0.62949, 0.101168, 1.0]], ['2, k, 8', [-0.0304086, 0.0617144, 1.0]], ['2, k, 9', [-0.277386, 0.0843651, 1.0]], ['2, k, 10', [-0.524096, 0.112499, 1.0]], ['2, k, 11', [-0.58982, 0.114278, 1.0]], ['2, k, 12', [-0.0925895, -0.460303, 1.0]], ['2, k, 13', [-0.221414, -0.688546, 1.0]], ['2, k, 14', [-0.106168, -0.925953, 1.0]], ['2, k, 15', [-0.13456, -1.03392, 1.0]], ['2, k, 16', [-0.0129722, -0.443092, 1.0]], ['2, k, 17', [0.0842807, -0.762354, 1.0]], ['2, k, 18', [0.148214, -1.0739, 1.0]], ['2, k, 19', [0.0645829, -1.11518, 1.0]], ['2, k, 20', [-0.0743827, 0.123906, 1.0]], ['2, k, 21', [-0.666382, 0.0994889, 1.0]], ['2, k, 22', [-0.632003, 0.0731661, 1.0]], ['2, k, 23', [-0.644651, 0.104891, 1.0]], ['2, k, 24', [-0.581625, 0.0957431, 1.0]]]
[['2, k, 0', [-0.0531759, -0.457581, 1.0]], ['2, k, 1', [-0.0651568, -0.122488, 1.0]], ['2, k, 2', [-0.0755199, 0.205027, 1.0]], ['2, k, 3', [-0.0656477, 0.300057, 1.0]], ['2, k, 4', [-0.243516, 0.0343432, 1.0]], ['2, k, 5', [-0.319491, 0.101343, 1.0]], ['2, k, 6', [-0.553998, 0.123097, 1.0]], ['2, k, 7', [-0.602915, 0.109612, 1.0]], ['2, k, 8', [-0.028149, 0.0627998, 1.0]], ['2, k, 9', [-0.277888, 0.0851156, 1.0]], ['2, k, 10', [-0.52337, 0.112574, 1.0]], ['2, k, 11', [-0.585621, 0.115295, 1.0]], ['2, k, 12', [-0.0924971, -0.459965, 1.0]], ['2, k, 13', [-0.170182, -0.742843, 1.0]], ['2, k, 14', [-0.113639, -0.987566, 1.0]], ['2, k, 15', [-0.143655, -1.08698, 1.0]], ['2, k, 16', [-0.0128629, -0.442708, 1.0]], ['2, k, 17', [0.0841475, -0.762379, 1.0]], ['2, k, 18', [0.148163, -1.0749, 1.0]], ['2, k, 19', [0.0646526, -1.1162, 1.0]], ['2, k, 20', [-0.0732803, 0.124146, 1.0]], ['2, k, 21', [-0.672545, 0.0992098, 1.0]], ['2, k, 22', [-0.612913, 0.0814543, 1.0]], ['2, k, 23', [-0.636149, 0.108644, 1.0]], ['2, k, 24', [-0.600299, 0.0927189, 1.0]]]
[['2, k, 0', [-0.0541219, -0.458421, 1.0]], ['2, k, 1', [-0.0642427, -0.122248, 1.0]], ['2, k, 2', [-0.072331, 0.20646, 1.0]], ['2, k, 3', [-0.062131, 0.301035, 1.0]], ['2, k, 4', [-0.240341, 0.0357691, 1.0]], ['2, k, 5', [-0.314662, 0.0996366, 1.0]], ['2, k, 6', [-0.553627, 0.122423, 1.0]], ['2, k, 7', [-0.594283, 0.113358, 1.0]], ['2, k, 8', [-0.0230968, 0.0645974, 1.0]], ['2, k, 9', [-0.274924, 0.086998, 1.0]], ['2, k, 10', [-0.522618, 0.113515, 1.0]], ['2, k, 11', [-0.578061, 0.118247, 1.0]], ['2, k, 12', [-0.0931971, -0.460237, 1.0]], ['2, k, 13', [-0.170386, -0.745316, 1.0]], ['2, k, 14', [-0.111666, -0.990308, 1.0]], ['2, k, 15', [-0.143161, -1.08989, 1.0]], ['2, k, 16', [-0.0138304, -0.444167, 1.0]], ['2, k, 17', [0.0848876, -0.763383, 1.0]], ['2, k, 18', [0.149132, -1.07693, 1.0]], ['2, k, 19', [0.0657478, -1.11821, 1.0]], ['2, k, 20', [-0.0708418, 0.125177, 1.0]], ['2, k, 21', [-0.66099, 0.104972, 1.0]], ['2, k, 22', [-0.605618, 0.0869973, 1.0]], ['2, k, 23', [-0.631192, 0.108492, 1.0]], ['2, k, 24', [-0.593466, 0.0948731, 1.0]]]
[['2, k, 0', [-0.05407, -0.458947, 1.0]], ['2, k, 1', [-0.0625508, -0.12208, 1.0]], ['2, k, 2', [-0.0675649, 0.207723, 1.0]], ['2, k, 3', [-0.0582825, 0.302062, 1.0]], ['2, k, 4', [-0.235596, 0.0370254, 1.0]], ['2, k, 5', [-0.31127, 0.0900884, 1.0]], ['2, k, 6', [-0.553168, 0.119769, 1.0]], ['2, k, 7', [-0.597421, 0.111227, 1.0]], ['2, k, 8', [-0.0190624, 0.0650031, 1.0]], ['2, k, 9', [-0.272899, 0.0898784, 1.0]], ['2, k, 10', [-0.523665, 0.116316, 1.0]], ['2, k, 11', [-0.592801, 0.112988, 1.0]], ['2, k, 12', [-0.0931587, -0.460322, 1.0]], ['2, k, 13', [-0.238594, -0.692289, 1.0]], ['2, k, 14', [-0.0912648, -0.909272, 1.0]], ['2, k, 15', [-0.123927, -1.01896, 1.0]], ['2, k, 16', [-0.013705, -0.445031, 1.0]], ['2, k, 17', [0.0863188, -0.764198, 1.0]], ['2, k, 18', [0.150369, -1.07922, 1.0]], ['2, k, 19', [0.0668033, -1.12041, 1.0]], ['2, k, 20', [-0.066864, 0.126147, 1.0]], ['2, k, 21', [-0.65255, 0.102469, 1.0]], ['2, k, 22', [-0.603807, 0.0848595, 1.0]], ['2, k, 23', [-0.652054, 0.107147, 1.0]], ['2, k, 24', [-0.600869, 0.0866755, 1.0]]]
