[['2, k, 0', [-0.104351, -0.368907, 1.0]], ['2, k, 1', [-0.104569, -0.0648602, 1.0]], ['2, k, 2', [-0.104057, 0.231697, 1.0]], ['2, k, 3', [-0.0928404, 0.366086, 1.0]], ['2, k, 4', [-0.273385, 0.143321, 1.0]], ['2, k, 5', [-0.390553, -0.0283591, 1.0]], ['2, k, 6', [-0.216851, -0.172468, 1.0]], ['2, k, 7', [-0.159601, -0.220545, 1.0]], ['2, k, 8', [0.0647681, 0.147916, 1.0]], ['2, k, 9', [0.147573, -0.0302177, 1.0]], ['2, k, 10', [0.0317649, -0.224152, 1.0]], ['2, k, 11', [-0.00659025, -0.288839, 1.0]], ['2, k, 12', [-0.179922, -0.364319, 1.0]], ['2, k, 13', [-0.19487, -0.69287, 1.0]], ['2, k, 14', [-0.178472, -1.05475, 1.0]], ['2, k, 15', [-0.187134, -1.12598, 1.0]], ['2, k, 16', [-0.0255843, -0.362178, 1.0]], ['2, k, 17', [-0.0228035, -0.68093, 1.0]], ['2, k, 18', [-0.0308134, -1.04985, 1.0]], ['2, k, 19', [-0.0152588, -1.12402, 1.0]], ['2, k, 20', [-0.10431, 0.158673, 1.0]], ['2, k, 21', [-0.158923, -0.219607, 1.0]], ['2, k, 22', [-0.158037, -0.218383, 1.0]], ['2, k, 23', [-0.00656219, -0.287609, 1.0]], ['2, k, 24', [-0.00652558, -0.286005, 1.0]]]
[['2, k, 0', [-0.0952184, -0.368106, 1.0]], ['2, k, 1', [-0.0913746, -0.0589718, 1.0]], ['2, k, 2', [-0.0868003, 0.239327, 1.0]], ['2, k, 3', [-0.0793201, 0.37168, 1.0]], ['2, k, 4', [-0.260751, 0.138274, 1.0]], ['2, k, 5', [-0.385272, -0.0200231, 1.0]], ['2, k, 6', [-0.29622, -0.223404, 1.0]], ['2, k, 7', [-0.26524, -0.254701, 1.0]], ['2, k, 8', [0.0800828, 0.139228, 1.0]], ['2, k, 9', [0.18254, -0.035252, 1.0]], ['2, k, 10', [0.0945018, -0.235664, 1.0]], ['2, k, 11', [0.0672505, -0.281654, 1.0]], ['2, k, 12', [-0.169107, -0.36082, 1.0]], ['2, k, 13', [-0.20158, -0.688875, 1.0]], ['2, k, 14', [-0.177459, -1.04858, 1.0]], ['2, k, 15', [-0.182766, -1.12483, 1.0]], ['2, k, 16', [-0.0184184, -0.363886, 1.0]], ['2, k, 17', [-0.0128825, -0.677905, 1.0]], ['2, k, 18', [-0.0321471, -1.05279, 1.0]], ['2, k, 19', [-0.0231379, -1.11679, 1.0]], ['2, k, 20', [-0.0881762, 0.165829, 1.0]], ['2, k, 21', [-0.292164, -0.352269, 1.0]], ['2, k, 22', [-0.261874, -0.289674, 1.0]], ['2, k, 23', [0.0761678, -0.361026, 1.0]], ['2, k, 24', [0.0443993, -0.277014, 1.0]]]
[['2, k, 0', [-0.0957572, -0.369626, 1.0]], ['2, k, 1', [-0.0918865, -0.0607679, 1.0]], ['2, k, 2', [-0.0876153, 0.237017, 1.0]], ['2, k, 3', [-0.0800111, 0.369872, 1.0]], ['2, k, 4', [-0.261001, 0.136868, 1.0]], ['2, k, 5', [-0.386049, -0.020272, 1.0]], ['2, k, 6', [-0.295229, -0.222823, 1.0]], ['2, k, 7', [-0.263763, -0.254014, 1.0]], ['2, k, 8', [0.0802884, 0.13867, 1.0]], ['2, k, 9', [0.18222, -0.0353755, 1.0]], ['2, k, 10', [0.0930648, -0.235668, 1.0]], ['2, k, 11', [0.0656113, -0.283278, 1.0]], ['2, k, 12', [-0.169469, -0.362416, 1.0]], ['2, k, 13', [-0.202489, -0.690342, 1.0]], ['2, k, 14', [-0.177253, -1.04948, 1.0]], ['2, k, 15', [-0.184924, -1.12623, 1.0]], ['2, k, 16', [-0.0190956, -0.365304, 1.0]], ['2, k, 17', [-0.0119816, -0.681725, 1.0]], ['2, k, 18', [-0.0321039, -1.05443, 1.0]], ['2, k, 19', [-0.0228969, -1.11697, 1.0]], ['2, k, 20', [-0.0888779, 0.163645, 1.0]], ['2, k, 21', [-0.273384, -0.313828, 1.0]], ['2, k, 22', [-0.244224, -0.226483, 1.0]], ['2, k, 23', [0.0755416, -0.361811, 1.0]], ['2, k, 24', [0.0464271, -0.282703, 1.0]]]
[['2, k, 0', [-0.0962004, -0.371781, 1.0]], ['2, k, 1', [-0.0923339, -0.0636884, 1.0]], ['2, k, 2', [-0.0882045, 0.232955, 1.0]], ['2, k, 3', [-0.0806291, 0.366209, 1.0]], ['2, k, 4', [-0.261134, 0.133713, 1.0]], ['2, k, 5', [-0.387537, -0.0213462, 1.0]], ['2, k, 6', [-0.299063, -0.224348, 1.0]], ['2, k, 7', [-0.268739, -0.254279, 1.0]], ['2, k, 8', [0.0784723, 0.135834, 1.0]], ['2, k, 9', [0.181671, -0.0359797, 1.0]], ['2, k, 10', [0.0912899, -0.236109, 1.0]], ['2, k, 11', [0.0639498, -0.281676, 1.0]], ['2, k, 12', [-0.169926, -0.365024, 1.0]], ['2, k, 13', [-0.202572, -0.692831, 1.0]], ['2, k, 14', [-0.177508, -1.04985, 1.0]], ['2, k, 15', [-0.186117, -1.12615, 1.0]], ['2, k, 16', [-0.0195014, -0.366992, 1.0]], ['2, k, 17', [-0.0106293, -0.686327, 1.0]], ['2, k, 18', [-0.0316855, -1.05583, 1.0]], ['2, k, 19', [-0.0231184, -1.11789, 1.0]], ['2, k, 20', [-0.0894042, 0.15987, 1.0]], ['2, k, 21', [-0.276348, -0.315259, 1.0]], ['2, k, 22', [-0.249505, -0.220331, 1.0]], ['2, k, 23', [0.0760365, -0.362615, 1.0]], ['2, k, 24', [0.0383094, -0.275318, 1.0]]]
[['2, k, 0', [-0.0971492, -0.3755, 1.0]], ['2, k, 1', [-0.0934578, -0.0691267, 1.0]], ['2, k, 2', [-0.0895177, 0.226389, 1.0]], ['2, k, 3', [-0.0818818, 0.360523, 1.0]], ['2, k, 4', [-0.261785, 0.129695, 1.0]], ['2, k, 5', [-0.388383, -0.0226781, 1.0]], ['2, k, 6', [-0.300983, -0.225494, 1.0]], ['2, k, 7', [-0.271213, -0.254379, 1.0]], ['2, k, 8', [0.0776053, 0.133421, 1.0]], ['2, k, 9', [0.181306, -0.0359704, 1.0]], ['2, k, 10', [0.0898602, -0.236249, 1.0]], ['2, k, 11', [0.0611274, -0.278068, 1.0]], ['2, k, 12', [-0.170678, -0.36876, 1.0]], ['2, k, 13', [-0.201652, -0.700653, 1.0]], ['2, k, 14', [-0.177308, -1.05323, 1.0]], ['2, k, 15', [-0.186567, -1.12699, 1.0]], ['2, k, 16', [-0.0206094, -0.370572, 1.0]], ['2, k, 17', [-0.0103036, -0.690053, 1.0]], ['2, k, 18', [-0.0316692, -1.05868, 1.0]], ['2, k, 19', [-0.0224449, -1.11962, 1.0]], ['2, k, 20', [-0.0906486, 0.153587, 1.0]], ['2, k, 21', [-0.276854, -0.320445, 1.0]], ['2, k, 22', [-0.253807, -0.233084, 1.0]], ['2, k, 23', [0.083491, -0.360034, 1.0]], ['2, k, 24', [0.0386879, -0.278636, 1.0]]]
[['2, k, 0', [-0.0976696, -0.380421, 1.0]], ['2, k, 1', [-0.0939626, -0.0755506, 1.0]], ['2, k, 2', [-0.08987, 0.219609, 1.0]], ['2, k, 3', [-0.0825366, 0.354542, 1.0]], ['2, k, 4', [-0.262239, 0.122875, 1.0]], ['2, k, 5', [-0.389751, -0.0246413, 1.0]], ['2, k, 6', [-0.302873, -0.226779, 1.0]], ['2, k, 7', [-0.272306, -0.256589, 1.0]], ['2, k, 8', [0.0764752, 0.128201, 1.0]], ['2, k, 9', [0.181098, -0.0363013, 1.0]], ['2, k, 10', [0.0887916, -0.236816, 1.0]], ['2, k, 11', [0.0590973, -0.275627, 1.0]], ['2, k, 12', [-0.17112, -0.373733, 1.0]], ['2, k, 13', [-0.201017, -0.704147, 1.0]], ['2, k, 14', [-0.177117, -1.05699, 1.0]], ['2, k, 15', [-0.186375, -1.12739, 1.0]], ['2, k, 16', [-0.0211949, -0.3753, 1.0]], ['2, k, 17', [-0.00987927, -0.696958, 1.0]], ['2, k, 18', [-0.0318941, -1.05814, 1.0]], ['2, k, 19', [-0.022367, -1.11934, 1.0]], ['2, k, 20', [-0.0910251, 0.146899, 1.0]], ['2, k, 21', [-0.280409, -0.321196, 1.0]], ['2, k, 22', [-0.251006, -0.232976, 1.0]], ['2, k, 23', [0.0823215, -0.354279, 1.0]], ['2, k, 24', [0.0388368, -0.27839, 1.0]]]
[['2, k, 0', [-0.0996838, -0.386285, 1.0]], ['2, k, 1', [-0.0959377, -0.0842006, 1.0]], ['2, k, 2', [-0.0915482, 0.208999, 1.0]], ['2, k, 3', [-0.0848974, 0.344007, 1.0]], ['2, k, 4', [-0.262848, 0.115224, 1.0]], ['2, k, 5', [-0.39072, -0.0269214, 1.0]], ['2, k, 6', [-0.304669, -0.22867, 1.0]], ['2, k, 7', [-0.273234, -0.257682, 1.0]], ['2, k, 8', [0.0748841, 0.120972, 1.0]], ['2, k, 9', [0.180893, -0.0364532, 1.0]], ['2, k, 10', [0.0883631, -0.237476, 1.0]], ['2, k, 11', [0.0569004, -0.272815, 1.0]], ['2, k, 12', [-0.173551, -0.379441, 1.0]], ['2, k, 13', [-0.200016, -0.709163, 1.0]], ['2, k, 14', [-0.177392, -1.05678, 1.0]], ['2, k, 15', [-0.186485, -1.12736, 1.0]], ['2, k, 16', [-0.0227568, -0.38119, 1.0]], ['2, k, 17', [-0.0108149, -0.704963, 1.0]], ['2, k, 18', [-0.0322486, -1.05904, 1.0]], ['2, k, 19', [-0.0210142, -1.11998, 1.0]], ['2, k, 20', [-0.0927781, 0.136793, 1.0]], ['2, k, 21', [-0.285005, -0.329057, 1.0]], ['2, k, 22', [-0.251339, -0.229865, 1.0]], ['2, k, 23', [0.0616597, -0.317302, 1.0]], ['2, k, 24', [0.0422349, -0.233517, 1.0]]]
[['2, k, 0', [-0.100008, -0.393797, 1.0]], ['2, k, 1', [-0.0967448, -0.0943781, 1.0]], ['2, k, 2', [-0.0929333, 0.196898, 1.0]], ['2, k, 3', [-0.0856167, 0.333706, 1.0]], ['2, k, 4', [-0.263771, 0.102975, 1.0]], ['2, k, 5', [-0.391926, -0.0303123, 1.0]], ['2, k, 6', [-0.311401, -0.232297, 1.0]], ['2, k, 7', [-0.281908, -0.26053, 1.0]], ['2, k, 8', [0.0731994, 0.109522, 1.0]], ['2, k, 9', [0.170239, -0.0657852, 1.0]], ['2, k, 10', [0.0740321, -0.264966, 1.0]], ['2, k, 11', [0.0562342, -0.301302, 1.0]], ['2, k, 12', [-0.174319, -0.387565, 1.0]], ['2, k, 13', [-0.195275, -0.712133, 1.0]], ['2, k, 14', [-0.177581, -1.06017, 1.0]], ['2, k, 15', [-0.186351, -1.12803, 1.0]], ['2, k, 16', [-0.0226594, -0.387887, 1.0]], ['2, k, 17', [-0.0093321, -0.707269, 1.0]], ['2, k, 18', [-0.0325815, -1.05932, 1.0]], ['2, k, 19', [-0.020893, -1.12025, 1.0]], ['2, k, 20', [-0.0939979, 0.125173, 1.0]], ['2, k, 21', [-0.288363, -0.334088, 1.0]], ['2, k, 22', [-0.257843, -0.238284, 1.0]], ['2, k, 23', [0.067872, -0.356256, 1.0]], ['2, k, 24', [0.03277, -0.263373, 1.0]]]
[['2, k, 0', [-0.101408, -0.401933, 1.0]], ['2, k, 1', [-0.0978824, -0.10619, 1.0]], ['2, k, 2', [-0.0936846, 0.180815, 1.0]], ['2, k, 3', [-0.0884489, 0.316624, 1.0]], ['2, k, 4', [-0.263488, 0.0889127, 1.0]], ['2, k, 5', [-0.38668, -0.083161, 1.0]], ['2, k, 6', [-0.295531, -0.277593, 1.0]], ['2, k, 7', [-0.288055, -0.329852, 1.0]], ['2, k, 8', [0.0721265, 0.0999526, 1.0]], ['2, k, 9', [0.169742, -0.0700794, 1.0]], ['2, k, 10', [0.0810806, -0.272724, 1.0]], ['2, k, 11', [0.057583, -0.308982, 1.0]], ['2, k, 12', [-0.175978, -0.395145, 1.0]], ['2, k, 13', [-0.196914, -0.711289, 1.0]], ['2, k, 14', [-0.178282, -1.05983, 1.0]], ['2, k, 15', [-0.186345, -1.12769, 1.0]], ['2, k, 16', [-0.0237275, -0.396326, 1.0]], ['2, k, 17', [-0.00889041, -0.704569, 1.0]], ['2, k, 18', [-0.0333177, -1.05946, 1.0]], ['2, k, 19', [-0.0205703, -1.12122, 1.0]], ['2, k, 20', [-0.0948581, 0.110207, 1.0]], ['2, k, 21', [-0.298932, -0.365457, 1.0]], ['2, k, 22', [-0.280184, -0.307681, 1.0]], ['2, k, 23', [0.0682636, -0.361317, 1.0]], ['2, k, 24', [0.0398609, -0.276525, 1.0]]]
[['2, k, 0', [-0.102324, -0.411674, 1.0]], ['2, k, 1', [-0.0980646, -0.119053, 1.0]], ['2, k, 2', [-0.0930161, 0.165965, 1.0]], ['2, k, 3', [-0.0888151, 0.302072, 1.0]], ['2, k, 4', [-0.263489, 0.0734918, 1.0]], ['2, k, 5', [-0.38864, -0.0847999, 1.0]], ['2, k, 6', [-0.303903, -0.28254, 1.0]], ['2, k, 7', [-0.281069, -0.317471, 1.0]], ['2, k, 8', [0.0719519, 0.0938934, 1.0]], ['2, k, 9', [0.167274, -0.0876281, 1.0]], ['2, k, 10', [0.0808543, -0.290565, 1.0]], ['2, k, 11', [0.0643859, -0.320685, 1.0]], ['2, k, 12', [-0.17708, -0.405794, 1.0]], ['2, k, 13', [-0.199218, -0.715702, 1.0]], ['2, k, 14', [-0.178807, -1.06134, 1.0]], ['2, k, 15', [-0.187329, -1.12872, 1.0]], ['2, k, 16', [-0.0244468, -0.404992, 1.0]], ['2, k, 17', [-0.00796821, -0.706527, 1.0]], ['2, k, 18', [-0.0331504, -1.06083, 1.0]], ['2, k, 19', [-0.0196176, -1.12234, 1.0]], ['2, k, 20', [-0.0944015, 0.0957457, 1.0]], ['2, k, 21', [-0.290834, -0.363165, 1.0]], ['2, k, 22', [-0.264918, -0.290314, 1.0]], ['2, k, 23', [0.0709841, -0.367846, 1.0]], ['2, k, 24', [0.0521607, -0.283075, 1.0]]]
[['2, k, 0', [-0.103239, -0.428217, 1.0]], ['2, k, 1', [-0.0986661, -0.134385, 1.0]], ['2, k, 2', [-0.0934361, 0.152319, 1.0]], ['2, k, 3', [-0.0900616, 0.283652, 1.0]], ['2, k, 4', [-0.261923, 0.0534447, 1.0]], ['2, k, 5', [-0.387074, -0.105221, 1.0]], ['2, k, 6', [-0.302401, -0.303264, 1.0]], ['2, k, 7', [-0.282262, -0.351254, 1.0]], ['2, k, 8', [0.0699973, 0.0615973, 1.0]], ['2, k, 9', [0.166476, -0.10268, 1.0]], ['2, k, 10', [0.0887819, -0.308806, 1.0]], ['2, k, 11', [0.0647584, -0.32004, 1.0]], ['2, k, 12', [-0.178796, -0.422123, 1.0]], ['2, k, 13', [-0.20177, -0.71712, 1.0]], ['2, k, 14', [-0.178967, -1.06247, 1.0]], ['2, k, 15', [-0.188989, -1.12931, 1.0]], ['2, k, 16', [-0.0245269, -0.421151, 1.0]], ['2, k, 17', [-0.00675248, -0.710947, 1.0]], ['2, k, 18', [-0.033657, -1.06187, 1.0]], ['2, k, 19', [-0.0188492, -1.12323, 1.0]], ['2, k, 20', [-0.0948551, 0.0816707, 1.0]], ['2, k, 21', [-0.297109, -0.400566, 1.0]], ['2, k, 22', [-0.259548, -0.307794, 1.0]], ['2, k, 23', [0.0723417, -0.369655, 1.0]], ['2, k, 24', [0.0537485, -0.290653, 1.0]]]
[['2, k, 0', [-0.102371, -0.443011, 1.0]], ['2, k, 1', [-0.0985388, -0.151953, 1.0]], ['2, k, 2', [-0.0941919, 0.132279, 1.0]], ['2, k, 3', [-0.091109, 0.267522, 1.0]], ['2, k, 4', [-0.263877, 0.038221, 1.0]], ['2, k, 5', [-0.387738, -0.117832, 1.0]], ['2, k, 6', [-0.307311, -0.31697, 1.0]], ['2, k, 7', [-0.280141, -0.354708, 1.0]], ['2, k, 8', [0.07186, 0.0479759, 1.0]], ['2, k, 9', [0.16493, -0.128697, 1.0]], ['2, k, 10', [0.0858314, -0.334592, 1.0]], ['2, k, 11', [0.0666292, -0.375274, 1.0]], ['2, k, 12', [-0.178766, -0.437157, 1.0]], ['2, k, 13', [-0.201725, -0.720018, 1.0]], ['2, k, 14', [-0.178218, -1.06611, 1.0]], ['2, k, 15', [-0.189137, -1.12974, 1.0]], ['2, k, 16', [-0.022858, -0.435325, 1.0]], ['2, k, 17', [-0.00481323, -0.71835, 1.0]], ['2, k, 18', [-0.0333158, -1.06473, 1.0]], ['2, k, 19', [-0.0170515, -1.12543, 1.0]], ['2, k, 20', [-0.0953773, 0.062211, 1.0]], ['2, k, 21', [-0.297772, -0.417051, 1.0]], ['2, k, 22', [-0.261756, -0.324176, 1.0]], ['2, k, 23', [0.077822, -0.429986, 1.0]], ['2, k, 24', [0.0497943, -0.333815, 1.0]]]
[['2, k, 0', [-0.101736, -0.456525, 1.0]], ['2, k, 1', [-0.0994377, -0.16949, 1.0]], ['2, k, 2', [-0.0968918, 0.110761, 1.0]], ['2, k, 3', [-0.0917574, 0.247996, 1.0]], ['2, k, 4', [-0.264926, 0.021993, 1.0]], ['2, k, 5', [-0.390491, -0.135296, 1.0]], ['2, k, 6', [-0.300845, -0.33068, 1.0]], ['2, k, 7', [-0.278091, -0.370512, 1.0]], ['2, k, 8', [0.0715329, 0.0394994, 1.0]], ['2, k, 9', [0.165902, -0.128854, 1.0]], ['2, k, 10', [0.0869588, -0.334701, 1.0]], ['2, k, 11', [0.0622038, -0.377589, 1.0]], ['2, k, 12', [-0.178557, -0.451156, 1.0]], ['2, k, 13', [-0.202119, -0.733133, 1.0]], ['2, k, 14', [-0.178257, -1.06808, 1.0]], ['2, k, 15', [-0.189171, -1.12998, 1.0]], ['2, k, 16', [-0.0218357, -0.44796, 1.0]], ['2, k, 17', [-0.0024205, -0.730599, 1.0]], ['2, k, 18', [-0.0331584, -1.06562, 1.0]], ['2, k, 19', [-0.0165688, -1.12618, 1.0]], ['2, k, 20', [-0.0976078, 0.0416645, 1.0]], ['2, k, 21', [-0.29876, -0.434073, 1.0]], ['2, k, 22', [-0.258894, -0.339282, 1.0]], ['2, k, 23', [0.0725815, -0.424348, 1.0]], ['2, k, 24', [0.0480983, -0.336005, 1.0]]]
[['2, k, 0', [-0.102477, -0.477317, 1.0]], ['2, k, 1', [-0.0999299, -0.18953, 1.0]], ['2, k, 2', [-0.0968995, 0.0923044, 1.0]], ['2, k, 3', [-0.0925325, 0.230691, 1.0]], ['2, k, 4', [-0.267436, 3.95945e-05, 1.0]], ['2, k, 5', [-0.391996, -0.135842, 1.0]], ['2, k, 6', [-0.320135, -0.334556, 1.0]], ['2, k, 7', [-0.282514, -0.363371, 1.0]], ['2, k, 8', [0.0706855, 0.00549219, 1.0]], ['2, k, 9', [0.170192, -0.129708, 1.0]], ['2, k, 10', [0.0936445, -0.336005, 1.0]], ['2, k, 11', [0.0627734, -0.379581, 1.0]], ['2, k, 12', [-0.180321, -0.470772, 1.0]], ['2, k, 13', [-0.201539, -0.751821, 1.0]], ['2, k, 14', [-0.177832, -1.07134, 1.0]], ['2, k, 15', [-0.189408, -1.1318, 1.0]], ['2, k, 16', [-0.0214794, -0.469342, 1.0]], ['2, k, 17', [-0.00208276, -0.75067, 1.0]], ['2, k, 18', [-0.0331514, -1.06689, 1.0]], ['2, k, 19', [-0.0152819, -1.12704, 1.0]], ['2, k, 20', [-0.097755, 0.0227423, 1.0]], ['2, k, 21', [-0.292412, -0.427685, 1.0]], ['2, k, 22', [-0.268288, -0.342188, 1.0]], ['2, k, 23', [0.0754983, -0.428274, 1.0]], ['2, k, 24', [0.0483893, -0.339047, 1.0]]]
[['2, k, 0', [-0.102885, -0.491185, 1.0]], ['2, k, 1', [-0.101325, -0.205378, 1.0]], ['2, k, 2', [-0.0992782, 0.0745063, 1.0]], ['2, k, 3', [-0.0931083, 0.212507, 1.0]], ['2, k, 4', [-0.267332, -0.0123528, 1.0]], ['2, k, 5', [-0.398087, -0.170029, 1.0]], ['2, k, 6', [-0.303873, -0.360573, 1.0]], ['2, k, 7', [-0.280126, -0.390998, 1.0]], ['2, k, 8', [0.0700529, -0.00353014, 1.0]], ['2, k, 9', [0.175364, -0.134114, 1.0]], ['2, k, 10', [0.1059, -0.340992, 1.0]], ['2, k, 11', [0.0695445, -0.385791, 1.0]], ['2, k, 12', [-0.180986, -0.484472, 1.0]], ['2, k, 13', [-0.199467, -0.764123, 1.0]], ['2, k, 14', [-0.176616, -1.07401, 1.0]], ['2, k, 15', [-0.190101, -1.13404, 1.0]], ['2, k, 16', [-0.021636, -0.482924, 1.0]], ['2, k, 17', [-0.00323632, -0.762647, 1.0]], ['2, k, 18', [-0.0334994, -1.06926, 1.0]], ['2, k, 19', [-0.0140721, -1.12856, 1.0]], ['2, k, 20', [-0.0998927, 0.00541109, 1.0]], ['2, k, 21', [-0.290236, -0.432751, 1.0]], ['2, k, 22', [-0.265754, -0.368475, 1.0]], ['2, k, 23', [0.075406, -0.433772, 1.0]], ['2, k, 24', [0.0555261, -0.346833, 1.0]]]
[['2, k, 0', [-0.103996, -0.505283, 1.0]], ['2, k, 1', [-0.101687, -0.219867, 1.0]], ['2, k, 2', [-0.098779, 0.0599085, 1.0]], ['2, k, 3', [-0.0949405, 0.193948, 1.0]], ['2, k, 4', [-0.269271, -0.0317346, 1.0]], ['2, k, 5', [-0.394938, -0.20354, 1.0]], ['2, k, 6', [-0.285658, -0.387587, 1.0]], ['2, k, 7', [-0.284699, -0.423715, 1.0]], ['2, k, 8', [0.0696494, -0.0212787, 1.0]], ['2, k, 9', [0.164554, -0.218083, 1.0]], ['2, k, 10', [0.0755294, -0.419499, 1.0]], ['2, k, 11', [0.0826077, -0.442861, 1.0]], ['2, k, 12', [-0.182149, -0.497225, 1.0]], ['2, k, 13', [-0.195181, -0.775081, 1.0]], ['2, k, 14', [-0.173555, -1.07907, 1.0]], ['2, k, 15', [-0.191561, -1.13806, 1.0]], ['2, k, 16', [-0.0226649, -0.498019, 1.0]], ['2, k, 17', [-0.00492771, -0.775629, 1.0]], ['2, k, 18', [-0.0347031, -1.07324, 1.0]], ['2, k, 19', [-0.0132097, -1.12991, 1.0]], ['2, k, 20', [-0.0996176, -0.00919183, 1.0]], ['2, k, 21', [-0.285845, -0.449089, 1.0]], ['2, k, 22', [-0.277071, -0.410963, 1.0]], ['2, k, 23', [0.0903319, -0.468265, 1.0]], ['2, k, 24', [0.0810575, -0.435998, 1.0]]]
[['2, k, 0', [-0.104327, -0.524625, 1.0]], ['2, k, 1', [-0.102254, -0.237298, 1.0]], ['2, k, 2', [-0.0995065, 0.0444386, 1.0]], ['2, k, 3', [-0.0955115, 0.178666, 1.0]], ['2, k, 4', [-0.269243, -0.0460071, 1.0]], ['2, k, 5', [-0.396338, -0.207556, 1.0]], ['2, k, 6', [-0.290673, -0.3928, 1.0]], ['2, k, 7', [-0.275093, -0.418113, 1.0]], ['2, k, 8', [0.0715871, -0.0364303, 1.0]], ['2, k, 9', [0.165968, -0.219547, 1.0]], ['2, k, 10', [0.083548, -0.423921, 1.0]], ['2, k, 11', [0.065808, -0.462537, 1.0]], ['2, k, 12', [-0.182633, -0.515771, 1.0]], ['2, k, 13', [-0.189415, -0.79166, 1.0]], ['2, k, 14', [-0.172648, -1.08325, 1.0]], ['2, k, 15', [-0.193733, -1.13942, 1.0]], ['2, k, 16', [-0.0228394, -0.517513, 1.0]], ['2, k, 17', [-0.00599103, -0.792922, 1.0]], ['2, k, 18', [-0.0400262, -1.07434, 1.0]], ['2, k, 19', [-0.0126433, -1.13193, 1.0]], ['2, k, 20', [-0.100312, -0.0251633, 1.0]], ['2, k, 21', [-0.286573, -0.456497, 1.0]], ['2, k, 22', [-0.257879, -0.400165, 1.0]], ['2, k, 23', [0.0829005, -0.515922, 1.0]], ['2, k, 24', [0.045853, -0.425997, 1.0]]]
[['2, k, 0', [-0.103436, -0.53708, 1.0]], ['2, k, 1', [-0.10269, -0.253958, 1.0]], ['2, k, 2', [-0.101634, 0.023133, 1.0]], ['2, k, 3', [-0.0953486, 0.164054, 1.0]], ['2, k, 4', [-0.268614, -0.0649757, 1.0]], ['2, k, 5', [-0.398065, -0.213495, 1.0]], ['2, k, 6', [-0.312238, -0.41093, 1.0]], ['2, k, 7', [-0.278568, -0.446686, 1.0]], ['2, k, 8', [0.0723528, -0.0473449, 1.0]], ['2, k, 9', [0.169485, -0.223762, 1.0]], ['2, k, 10', [0.0817949, -0.425925, 1.0]], ['2, k, 11', [0.06533, -0.466432, 1.0]], ['2, k, 12', [-0.181862, -0.528831, 1.0]], ['2, k, 13', [-0.185054, -0.802866, 1.0]], ['2, k, 14', [-0.171694, -1.0873, 1.0]], ['2, k, 15', [-0.194451, -1.14125, 1.0]], ['2, k, 16', [-0.021867, -0.529109, 1.0]], ['2, k, 17', [-0.0103717, -0.801923, 1.0]], ['2, k, 18', [-0.0393861, -1.07737, 1.0]], ['2, k, 19', [-0.0114012, -1.13363, 1.0]], ['2, k, 20', [-0.101985, -0.0452884, 1.0]], ['2, k, 21', [-0.292211, -0.505516, 1.0]], ['2, k, 22', [-0.26368, -0.414012, 1.0]], ['2, k, 23', [0.0830327, -0.521252, 1.0]], ['2, k, 24', [0.0444012, -0.424593, 1.0]]]
[['2, k, 0', [-0.103311, -0.549557, 1.0]], ['2, k, 1', [-0.102161, -0.26645, 1.0]], ['2, k, 2', [-0.100542, 0.0114458, 1.0]], ['2, k, 3', [-0.0963684, 0.148846, 1.0]], ['2, k, 4', [-0.268785, -0.0774615, 1.0]], ['2, k, 5', [-0.400696, -0.218046, 1.0]], ['2, k, 6', [-0.308977, -0.411778, 1.0]], ['2, k, 7', [-0.275648, -0.44333, 1.0]], ['2, k, 8', [0.0716694, -0.0613353, 1.0]], ['2, k, 9', [0.174493, -0.22897, 1.0]], ['2, k, 10', [0.0809082, -0.428268, 1.0]], ['2, k, 11', [0.0654508, -0.471965, 1.0]], ['2, k, 12', [-0.18213, -0.541466, 1.0]], ['2, k, 13', [-0.178036, -0.812539, 1.0]], ['2, k, 14', [-0.170874, -1.08857, 1.0]], ['2, k, 15', [-0.194365, -1.14137, 1.0]], ['2, k, 16', [-0.0213696, -0.541005, 1.0]], ['2, k, 17', [-0.0152846, -0.81103, 1.0]], ['2, k, 18', [-0.0411145, -1.0785, 1.0]], ['2, k, 19', [-0.0105832, -1.13454, 1.0]], ['2, k, 20', [-0.101046, -0.0572524, 1.0]], ['2, k, 21', [-0.293466, -0.51632, 1.0]], ['2, k, 22', [-0.263713, -0.420606, 1.0]], ['2, k, 23', [0.0863519, -0.530293, 1.0]], ['2, k, 24', [0.0477914, -0.468881, 1.0]]]
