[['2, k, 0', [8.39147, 78.78394, 1.0]], ['2, k, 1', [5.138235160121319, 111.57145546055014, 1.0]], ['2, k, 2', [2.693752148140878, 136.21841150843366, 1.0]], ['2, k, 3', [2.0154621323423227, 143.19607838071212, 1.0]], ['2, k, 4', [16.959670151025964, 126.67991987727537, 1.0]], ['2, k, 5', [19.021095463239266, 96.31388661547314, 1.0]], ['2, k, 6', [18.737936026347104, 74.2151423405549, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-11.370524329278105, 128.3194050565221, 1.0]], ['2, k, 9', [-21.38711474549327, 104.8858805027926, 1.0]], ['2, k, 10', [-24.881018777944632, 78.75363699067361, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [13.82511529741554, 78.15258628815954, 1.0]], ['2, k, 13', [1.6942318769894644, 40.54831679095422, 1.0]], ['2, k, 14', [-5.126758784247806, 12.768146877554724, 1.0]], ['2, k, 15', [1.405282918835626, 10.580772540443089, 1.0]], ['2, k, 16', [2.709190036584987, 79.30490900560572, 1.0]], ['2, k, 17', [-4.606798243954457, 47.43102498430564, 1.0]], ['2, k, 18', [-11.775403062518311, 11.153659508098876, 1.0]], ['2, k, 19', [-5.057949984153209, 8.439094773722578, 1.0]], ['2, k, 20', [2.693752148140878, 136.21841150843366, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [5.384196, 78.216872, 1.0]], ['2, k, 1', [10.310472903070043, 110.29549603846039, 1.0]], ['2, k, 2', [14.396848998664144, 133.91945131454892, 1.0]], ['2, k, 3', [15.65333306260388, 140.61230677698055, 1.0]], ['2, k, 4', [31.891005520787957, 129.07889237211413, 1.0]], ['2, k, 5', [32.55419912042781, 98.82568496264213, 1.0]], ['2, k, 6', [28.906506211448434, 70.63429524482257, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-1.203581287664873, 127.75696790820042, 1.0]], ['2, k, 9', [-13.109050637056317, 101.18471028679183, 1.0]], ['2, k, 10', [-18.06323790296669, 78.19965226938112, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [9.568814633468255, 77.41276635747674, 1.0]], ['2, k, 13', [4.106713527324988, 42.495516505504206, 1.0]], ['2, k, 14', [-1.8818883177149477, 11.095596443355593, 1.0]], ['2, k, 15', [1.8657361673113502, 4.511317747795563, 1.0]], ['2, k, 16', [0.9796101952286902, 79.17953409766984, 1.0]], ['2, k, 17', [-5.755224853588644, 46.693432294821996, 1.0]], ['2, k, 18', [-12.615075091494749, 11.586694142126078, 1.0]], ['2, k, 19', [-6.088249024498234, 6.609361050684696, 1.0]], ['2, k, 20', [14.396848998664144, 133.91945131454892, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [4.546476, 77.949984, 1.0]], ['2, k, 1', [10.319604062348137, 109.90141692099422, 1.0]], ['2, k, 2', [15.034774755344248, 133.32636049525053, 1.0]], ['2, k, 3', [16.47064827630137, 139.95817982986188, 1.0]], ['2, k, 4', [32.463295149991396, 128.4556552451912, 1.0]], ['2, k, 5', [32.93115032563814, 98.23410530945893, 1.0]], ['2, k, 6', [29.47803187593822, 70.89217002449085, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-0.5976406072574729, 127.3010739733563, 1.0]], ['2, k, 9', [-12.616326916404773, 100.90986882007361, 1.0]], ['2, k, 10', [-17.765327150090908, 77.60706521258308, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [8.737538521078626, 77.08139866451761, 1.0]], ['2, k, 13', [3.4875337139538676, 43.06120485137273, 1.0]], ['2, k, 14', [-2.4214940664915927, 11.355753852217227, 1.0]], ['2, k, 15', [1.4359569419628078, 4.742397921618221, 1.0]], ['2, k, 16', [0.01965535592848955, 79.0570012105036, 1.0]], ['2, k, 17', [-6.697930648438443, 46.95128169108077, 1.0]], ['2, k, 18', [-13.612737738853713, 11.896185463072406, 1.0]], ['2, k, 19', [-7.171429080950133, 6.799795343041771, 1.0]], ['2, k, 20', [15.034774755344248, 133.32636049525053, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [3.7292699999999996, 77.62560799999999, 1.0]], ['2, k, 1', [10.36990613781726, 109.42771167220315, 1.0]], ['2, k, 2', [15.726306495609785, 132.6730994268883, 1.0]], ['2, k, 3', [17.345623530106028, 139.25866228523023, 1.0]], ['2, k, 4', [33.0216946416993, 127.78584142519578, 1.0]], ['2, k, 5', [33.284092445919384, 97.59690819686008, 1.0]], ['2, k, 6', [30.029478801110248, 71.12346791878866, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [0.10056602695860661, 126.7988480618319, 1.0]], ['2, k, 9', [-11.994170918689878, 100.69681290342392, 1.0]], ['2, k, 10', [-17.44063566666475, 76.64176321879226, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [7.968224962155946, 76.6907606400824, 1.0]], ['2, k, 13', [2.786781379302579, 42.70193386338522, 1.0]], ['2, k, 14', [-3.0007914798130377, 11.308737923517818, 1.0]], ['2, k, 15', [0.772251903894773, 4.65639009577187, 1.0]], ['2, k, 16', [-0.7703235792303662, 78.83716050054302, 1.0]], ['2, k, 17', [-7.488838614973309, 47.237615812432836, 1.0]], ['2, k, 18', [-14.508458522213502, 12.078938650140898, 1.0]], ['2, k, 19', [-8.312466655321344, 7.022221369903429, 1.0]], ['2, k, 20', [15.726306495609785, 132.6730994268883, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [2.8735039999999996, 77.330632, 1.0]], ['2, k, 1', [10.382351884079782, 108.93609095347301, 1.0]], ['2, k, 2', [16.376520846116378, 131.99908442303138, 1.0]], ['2, k, 3', [18.18057145241186, 138.54283510407447, 1.0]], ['2, k, 4', [33.57950274346966, 127.11183980595902, 1.0]], ['2, k, 5', [33.63937451007218, 96.97659625751412, 1.0]], ['2, k, 6', [30.58270981035708, 71.32513732417581, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [0.7984851573222667, 126.27105926419685, 1.0]], ['2, k, 9', [-11.338512726876582, 100.5357100209773, 1.0]], ['2, k, 10', [-17.0677572706427, 75.80885760539337, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [7.194179469803705, 76.2681667909826, 1.0]], ['2, k, 13', [2.0465977792421617, 42.02239827089412, 1.0]], ['2, k, 14', [-3.5826341481740496, 11.294713457020624, 1.0]], ['2, k, 15', [0.2570987685789836, 4.597004358727537, 1.0]], ['2, k, 16', [-1.6012499537067617, 78.67257269754666, 1.0]], ['2, k, 17', [-8.314911851676626, 47.560726633465706, 1.0]], ['2, k, 18', [-15.439925127808685, 12.339367780594095, 1.0]], ['2, k, 19', [-9.18629919540408, 7.129527163010731, 1.0]], ['2, k, 20', [16.376520846116378, 131.99908442303138, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [1.9575099999999999, 77.01251399999998, 1.0]], ['2, k, 1', [10.335530183852462, 108.37205525540952, 1.0]], ['2, k, 2', [16.963530809369637, 131.25268062005276, 1.0]], ['2, k, 3', [18.95030321500834, 137.7503793538649, 1.0]], ['2, k, 4', [33.91617644351664, 126.21332885327571, 1.0]], ['2, k, 5', [33.82884919647655, 96.14947507259967, 1.0]], ['2, k, 6', [30.977264465892567, 71.61499761297073, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [1.3857674151839792, 125.64123029946566, 1.0]], ['2, k, 9', [-10.823471384923895, 100.22267594875326, 1.0]], ['2, k, 10', [-16.779359965092212, 74.94500706462023, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [6.328100634408661, 75.76693444703785, 1.0]], ['2, k, 13', [1.290363389111258, 41.72701578550803, 1.0]], ['2, k, 14', [-4.187999615762131, 11.546785344732264, 1.0]], ['2, k, 15', [-0.0784344722611543, 4.691481006631348, 1.0]], ['2, k, 16', [-2.5362552635529187, 78.5304501257352, 1.0]], ['2, k, 17', [-9.206829917388038, 47.90263582015837, 1.0]], ['2, k, 18', [-16.439033661224865, 12.611066793083452, 1.0]], ['2, k, 19', [-10.46364249219949, 7.4645492478907, 1.0]], ['2, k, 20', [16.963530809369637, 131.25268062005276, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [1.2660240000000003, 76.64570599999999, 1.0]], ['2, k, 1', [10.482183702577966, 107.68196116771247, 1.0]], ['2, k, 2', [17.741777272302503, 130.40849983217157, 1.0]], ['2, k, 3', [19.908853980473907, 136.86639356322075, 1.0]], ['2, k, 4', [34.269229229366005, 125.35500437432711, 1.0]], ['2, k, 5', [34.05021809058247, 95.35585171105907, 1.0]], ['2, k, 6', [31.399097327493067, 71.50019067280306, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [2.132912778175241, 124.89704374891879, 1.0]], ['2, k, 9', [-10.174967069457816, 99.7636541326816, 1.0]], ['2, k, 10', [-16.348719607854242, 73.95871548646399, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [5.612799667364495, 75.22294061648375, 1.0]], ['2, k, 13', [0.6473277445842074, 41.331452351587345, 1.0]], ['2, k, 14', [-4.664975809654484, 11.86986059149476, 1.0]], ['2, k, 15', [-0.2843876807857111, 4.866834911971781, 1.0]], ['2, k, 16', [-3.0906940611741995, 78.31173352225998, 1.0]], ['2, k, 17', [-9.737608247994771, 48.12126186979911, 1.0]], ['2, k, 18', [-17.094508568079608, 12.758820663928553, 1.0]], ['2, k, 19', [-10.903102888203506, 7.228303755463307, 1.0]], ['2, k, 20', [17.741777272302503, 130.40849983217157, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [0.79643, 76.230776, 1.0]], ['2, k, 1', [10.808677007719648, 106.92992590299428, 1.0]], ['2, k, 2', [18.688225479968015, 129.5315508316166, 1.0]], ['2, k, 3', [21.031524962263347, 135.95345348583595, 1.0]], ['2, k, 4', [35.42245617429238, 124.43560902989411, 1.0]], ['2, k, 5', [35.01669665798658, 94.45859163756951, 1.0]], ['2, k, 6', [32.55857759081133, 71.12617658569276, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [3.0177473294300015, 124.10456939741236, 1.0]], ['2, k, 9', [-9.421365221486074, 99.19078521111423, 1.0]], ['2, k, 10', [-15.69215505485258, 73.39198988604954, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [5.102621723540752, 74.6182496257282, 1.0]], ['2, k, 13', [0.11182951545304487, 40.408064857182275, 1.0]], ['2, k, 14', [-5.057874080862607, 11.786709734947394, 1.0]], ['2, k, 15', [-0.5434378725197533, 4.851371620708916, 1.0]], ['2, k, 16', [-3.3955132968400985, 78.06552553700647, 1.0]], ['2, k, 17', [-10.066051361251116, 48.25636917011089, 1.0]], ['2, k, 18', [-17.558484660303435, 12.901280011350565, 1.0]], ['2, k, 19', [-11.279617228753626, 7.116154754271194, 1.0]], ['2, k, 20', [18.688225479968015, 129.5315508316166, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [0.43821000000000004, 75.847286, 1.0]], ['2, k, 1', [11.219183647164419, 106.19017785384887, 1.0]], ['2, k, 2', [19.689853871629833, 128.634258921906, 1.0]], ['2, k, 3', [22.19823919217186, 135.0050611447863, 1.0]], ['2, k, 4', [36.76604147890505, 123.28853640234173, 1.0]], ['2, k, 5', [36.20118482059195, 93.31812864024492, 1.0]], ['2, k, 6', [33.90076186024752, 70.57198360770383, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [3.8929417888658886, 123.26367205372611, 1.0]], ['2, k, 9', [-8.707437049657802, 98.5161275568156, 1.0]], ['2, k, 10', [-14.955720658626163, 73.09283338486313, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [4.6948271630291565, 73.97803088199728, 1.0]], ['2, k, 13', [-0.24845541949039696, 40.12321600142441, 1.0]], ['2, k, 14', [-5.3989864165863075, 11.7808515049691, 1.0]], ['2, k, 15', [-0.6912220703028025, 4.80756437963218, 1.0]], ['2, k, 16', [-3.686474834462419, 77.93171548526091, 1.0]], ['2, k, 17', [-10.413356566945708, 48.43427932661815, 1.0]], ['2, k, 18', [-18.04599646702431, 13.176069057518, 1.0]], ['2, k, 19', [-11.65711175212904, 6.96861199112609, 1.0]], ['2, k, 20', [19.689853871629833, 128.634258921906, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [0.21734399999999998, 75.46924200000001, 1.0]], ['2, k, 1', [11.70259590362068, 105.41300971247054, 1.0]], ['2, k, 2', [20.724200944722266, 127.66661736801208, 1.0]], ['2, k, 3', [23.383178298161177, 133.97847526693073, 1.0]], ['2, k, 4', [37.96763246369944, 122.19515625761, 1.0]], ['2, k, 5', [37.28081426471427, 92.23664327868633, 1.0]], ['2, k, 6', [35.151450385172616, 69.89056931849868, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [4.808824854801292, 122.35583157787917, 1.0]], ['2, k, 9', [-8.152247183171554, 97.42122503622701, 1.0]], ['2, k, 10', [-14.315082732282288, 72.57558254094299, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [4.394457330902267, 73.3278102131316, 1.0]], ['2, k, 13', [-0.4991695911313707, 40.02783908626807, 1.0]], ['2, k, 14', [-5.707977363796121, 11.66544795609849, 1.0]], ['2, k, 15', [-0.8824443147270147, 4.742958935678007, 1.0]], ['2, k, 16', [-3.8617589206101117, 77.84051383304626, 1.0]], ['2, k, 17', [-10.686229965605634, 48.62624602890661, 1.0]], ['2, k, 18', [-18.440998453081672, 13.576404619537186, 1.0]], ['2, k, 19', [-11.509417555931767, 6.859487989091393, 1.0]], ['2, k, 20', [20.724200944722266, 127.66661736801208, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [0.052457999999999984, 75.10685000000001, 1.0]], ['2, k, 1', [12.207249233031686, 104.66354464005741, 1.0]], ['2, k, 2', [21.741994520240162, 126.70295582673793, 1.0]], ['2, k, 3', [24.538574470890097, 132.9501256176411, 1.0]], ['2, k, 4', [39.272161394894056, 121.20288097255771, 1.0]], ['2, k, 5', [38.383991871051606, 91.2392715248818, 1.0]], ['2, k, 6', [36.39849494157495, 68.93818716583766, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [5.772735419283382, 121.46860313181814, 1.0]], ['2, k, 9', [-7.558023135766973, 96.2488664429731, 1.0]], ['2, k, 10', [-13.673915302417523, 71.9350275257403, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [4.170943790663904, 72.7247145399338, 1.0]], ['2, k, 13', [-0.8478739363273045, 39.536924037546385, 1.0]], ['2, k, 14', [-6.173138247296753, 11.222193674279616, 1.0]], ['2, k, 15', [-1.4165763424110986, 4.5867586775446005, 1.0]], ['2, k, 16', [-3.945058306180424, 77.73378579599338, 1.0]], ['2, k, 17', [-10.966227236886645, 48.73125896124522, 1.0]], ['2, k, 18', [-18.882845089086295, 13.979267375840593, 1.0]], ['2, k, 19', [-11.535548578411007, 7.029177133009232, 1.0]], ['2, k, 20', [21.741994520240162, 126.70295582673793, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-0.188908, 74.788706, 1.0]], ['2, k, 1', [12.62090428437322, 104.03564657270266, 1.0]], ['2, k, 2', [22.61663491875021, 125.85135044104989, 1.0]], ['2, k, 3', [25.53542745914612, 132.03404073200957, 1.0]], ['2, k, 4', [40.718214088041194, 120.23676084780922, 1.0]], ['2, k, 5', [39.55071481695678, 90.24706610632681, 1.0]], ['2, k, 6', [37.703918859812234, 67.89268854949597, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [6.638581606797816, 120.69346131179347, 1.0]], ['2, k, 9', [-7.089713563061769, 95.16792196077509, 1.0]], ['2, k, 10', [-13.09604923554537, 71.55287295173996, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [3.87190237095338, 72.194906917952, 1.0]], ['2, k, 13', [-1.349276975672352, 38.87445915337394, 1.0]], ['2, k, 14', [-6.797347888185994, 10.673677477300028, 1.0]], ['2, k, 15', [-2.2117670054712475, 4.460002536250927, 1.0]], ['2, k, 16', [-4.094350214401042, 77.65068500539232, 1.0]], ['2, k, 17', [-11.262275909717582, 48.76363119246098, 1.0]], ['2, k, 18', [-19.364554145037445, 14.283804258038543, 1.0]], ['2, k, 19', [-12.025164294067629, 7.151740164232202, 1.0]], ['2, k, 20', [22.61663491875021, 125.85135044104989, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-0.41692, 74.514152, 1.0]], ['2, k, 1', [12.948791879847384, 103.4767300896631, 1.0]], ['2, k, 2', [23.320563641043666, 125.09065194569654, 1.0]], ['2, k, 3', [26.336980387851035, 131.21920201394644, 1.0]], ['2, k, 4', [41.34166320556468, 119.46874390832518, 1.0]], ['2, k, 5', [39.82377327640058, 89.49017893738284, 1.0]], ['2, k, 6', [38.12168048154591, 67.04217074178851, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [7.353762519738924, 119.99847790325788, 1.0]], ['2, k, 9', [-6.823286764155178, 94.19123951030302, 1.0]], ['2, k, 10', [-12.720070450715081, 71.28118376845512, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [3.61377604030465, 71.80885786305595, 1.0]], ['2, k, 13', [-1.7790555068717042, 38.540077096919575, 1.0]], ['2, k, 14', [-7.328217455137506, 10.391612902411271, 1.0]], ['2, k, 15', [-2.802915276327446, 4.42432171866301, 1.0]], ['2, k, 16', [-4.2609526713963275, 77.50959247007664, 1.0]], ['2, k, 17', [-11.492522293176634, 48.73877637416666, 1.0]], ['2, k, 18', [-19.733502641787418, 14.489857738494692, 1.0]], ['2, k, 19', [-12.719259630208251, 7.527986324702474, 1.0]], ['2, k, 20', [23.320563641043666, 125.09065194569654, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-0.6640879999999999, 74.251562, 1.0]], ['2, k, 1', [13.1336638636934, 103.01247085746765, 1.0]], ['2, k, 2', [23.79341056473033, 124.4798074284054, 1.0]], ['2, k, 3', [26.88239370464139, 130.57046862432344, 1.0]], ['2, k, 4', [41.538436580725076, 118.88694904392436, 1.0]], ['2, k, 5', [39.89709278203272, 88.92118753506543, 1.0]], ['2, k, 6', [38.199930063486576, 66.33258091079752, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [7.868740553357991, 119.43039198309164, 1.0]], ['2, k, 9', [-6.723464700757839, 93.33713688822186, 1.0]], ['2, k, 10', [-12.514529431400359, 71.00395087619586, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [3.3724203508770194, 71.54611913975293, 1.0]], ['2, k, 13', [-2.070557417568256, 38.384162730403936, 1.0]], ['2, k, 14', [-7.720225690206666, 10.2477038513316, 1.0]], ['2, k, 15', [-3.2685256670398264, 4.3873790687008745, 1.0]], ['2, k, 16', [-4.448948927398398, 77.28741381806867, 1.0]], ['2, k, 17', [-11.7656315574445, 48.59380273653622, 1.0]], ['2, k, 18', [-20.053053206751034, 14.596930387985694, 1.0]], ['2, k, 19', [-13.255475925999516, 8.15292413255898, 1.0]], ['2, k, 20', [23.79341056473033, 124.4798074284054, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-0.998922, 73.97442, 1.0]], ['2, k, 1', [13.182060119530995, 102.6375636258144, 1.0]], ['2, k, 2', [24.070913148384456, 124.01860625529287, 1.0]], ['2, k, 3', [27.21412594444044, 130.0861936500375, 1.0]], ['2, k, 4', [41.57740430383945, 118.34909644212469, 1.0]], ['2, k, 5', [39.90940693781551, 88.44130255540978, 1.0]], ['2, k, 6', [38.17521728408441, 66.19512878289459, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [8.20618313984937, 119.00257173627763, 1.0]], ['2, k, 9', [-6.603088819114673, 92.8789492944044, 1.0]], ['2, k, 10', [-12.372363813953058, 70.74197760622249, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [3.039344837379851, 71.24280489299996, 1.0]], ['2, k, 13', [-2.427643509081055, 38.21775229528759, 1.0]], ['2, k, 14', [-8.134800936457657, 10.088735661274569, 1.0]], ['2, k, 15', [-3.647739816225843, 4.307805960446302, 1.0]], ['2, k, 16', [-4.729292054772483, 77.0375382377422, 1.0]], ['2, k, 17', [-12.146912774940986, 48.3360710392692, 1.0]], ['2, k, 18', [-20.415290038495705, 14.52753182343396, 1.0]], ['2, k, 19', [-13.950065492825892, 8.500159632343905, 1.0]], ['2, k, 20', [24.070913148384456, 124.01860625529287, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-1.332276, 73.72143600000001, 1.0]], ['2, k, 1', [13.104791672709084, 102.35328939533281, 1.0]], ['2, k, 2', [24.141852532449057, 123.69550387329932, 1.0]], ['2, k, 3', [27.314557154685993, 129.75500146999178, 1.0]], ['2, k, 4', [41.53641613465271, 118.01520972334235, 1.0]], ['2, k, 5', [39.84530367251908, 88.1452325380633, 1.0]], ['2, k, 6', [38.10818523623549, 66.04165935333143, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [8.341983108245111, 118.70018795352716, 1.0]], ['2, k, 9', [-6.626789147067388, 92.60291561430512, 1.0]], ['2, k, 10', [-12.365329936458604, 70.6345277799638, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [2.71121731607985, 70.96137278972259, 1.0]], ['2, k, 13', [-2.7407723435695805, 38.09977294699153, 1.0]], ['2, k, 14', [-8.463665391195454, 9.973297645473124, 1.0]], ['2, k, 15', [-3.914878729543238, 4.18883098614021, 1.0]], ['2, k, 16', [-5.062857508714488, 76.80827615399478, 1.0]], ['2, k, 17', [-12.55083758120924, 48.08602213422405, 1.0]], ['2, k, 18', [-20.724535663754104, 14.456980221172408, 1.0]], ['2, k, 19', [-14.308774789033459, 8.590965535420747, 1.0]], ['2, k, 20', [24.141852532449057, 123.69550387329932, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-1.5125300000000002, 73.48183, 1.0]], ['2, k, 1', [13.072635855195857, 102.11367061957881, 1.0]], ['2, k, 2', [24.187865767548544, 123.47336480808174, 1.0]], ['2, k, 3', [27.369611361274032, 129.53999540430863, 1.0]], ['2, k, 4', [41.4688076493767, 117.8405680086276, 1.0]], ['2, k, 5', [39.74475774236357, 87.9740750175966, 1.0]], ['2, k, 6', [37.967987440948974, 65.72828121773482, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [8.41871067998973, 118.48160504278806, 1.0]], ['2, k, 9', [-6.65181272996603, 92.448224535795, 1.0]], ['2, k, 10', [-12.42073092095896, 70.43907089222655, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [2.542874699104628, 70.7276407900422, 1.0]], ['2, k, 13', [-2.9409104265591512, 37.995666659226586, 1.0]], ['2, k, 14', [-8.660903603513072, 9.8681265959998, 1.0]], ['2, k, 15', [-4.0488088647495, 4.00857735822727, 1.0]], ['2, k, 16', [-5.259077382864846, 76.57094714351192, 1.0]], ['2, k, 17', [-12.839369615589181, 47.872108749495276, 1.0]], ['2, k, 18', [-20.931828490869115, 14.466806454053327, 1.0]], ['2, k, 19', [-14.612814480778923, 8.427741538708943, 1.0]], ['2, k, 20', [24.187865767548544, 123.47336480808174, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
