[['2, k, 0', [-0.294104, -0.31064, 1.0]], ['2, k, 1', [-0.295185, -0.0165828, 1.0]], ['2, k, 2', [-0.294359, 0.270059, 1.0]], ['2, k, 3', [-0.294668, 0.423666, 1.0]], ['2, k, 4', [-0.460202, 0.214361, 1.0]], ['2, k, 5', [-0.534799, 0.331948, 1.0]], ['2, k, 6', [-0.4151, 0.357444, 1.0]], ['2, k, 7', [-0.378422, 0.373825, 1.0]], ['2, k, 8', [-0.126621, 0.237875, 1.0]], ['2, k, 9', [-0.000895262, 0.377936, 1.0]], ['2, k, 10', [0.0310522, 0.510904, 1.0]], ['2, k, 11', [0.034016, 0.56832, 1.0]], ['2, k, 12', [-0.365828, -0.311383, 1.0]], ['2, k, 13', [-0.398242, -0.625147, 1.0]], ['2, k, 14', [-0.406978, -0.963515, 1.0]], ['2, k, 15', [-0.390679, -1.01968, 1.0]], ['2, k, 16', [-0.213678, -0.300717, 1.0]], ['2, k, 17', [-0.188065, -0.625691, 1.0]], ['2, k, 18', [-0.168575, -0.962643, 1.0]], ['2, k, 19', [-0.15533, -1.01878, 1.0]], ['2, k, 20', [-0.294894, 0.199484, 1.0]], ['2, k, 21', [-0.363728, 0.31209, 1.0]], ['2, k, 22', [-0.368568, 0.383494, 1.0]], ['2, k, 23', [0.033347, 0.605844, 1.0]], ['2, k, 24', [0.0590726, 0.589863, 1.0]]]
[['2, k, 0', [-0.295483, -0.270428, 1.0]], ['2, k, 1', [-0.333105, -0.0129094, 1.0]], ['2, k, 2', [-0.365725, 0.237423, 1.0]], ['2, k, 3', [-0.40634, 0.411074, 1.0]], ['2, k, 4', [-0.551459, 0.192093, 1.0]], ['2, k, 5', [-0.706864, 0.301145, 1.0]], ['2, k, 6', [-0.770488, 0.512412, 1.0]], ['2, k, 7', [-0.776457, 0.568601, 1.0]], ['2, k, 8', [-0.23143, 0.274631, 1.0]], ['2, k, 9', [-0.116167, 0.504407, 1.0]], ['2, k, 10', [-0.179576, 0.724535, 1.0]], ['2, k, 11', [-0.198235, 0.775963, 1.0]], ['2, k, 12', [-0.367064, -0.278054, 1.0]], ['2, k, 13', [-0.39917, -0.672202, 1.0]], ['2, k, 14', [-0.406994, -1.07921, 1.0]], ['2, k, 15', [-0.43305, -1.15432, 1.0]], ['2, k, 16', [-0.214459, -0.254399, 1.0]], ['2, k, 17', [-0.184247, -0.689953, 1.0]], ['2, k, 18', [-0.168534, -1.0727, 1.0]], ['2, k, 19', [-0.121004, -1.14377, 1.0]], ['2, k, 20', [-0.357975, 0.175561, 1.0]], ['2, k, 21', [-0.772548, 0.61641, 1.0]], ['2, k, 22', [-0.817678, 0.554912, 1.0]], ['2, k, 23', [-0.226489, 0.811643, 1.0]], ['2, k, 24', [-0.265109, 0.75334, 1.0]]]
[['2, k, 0', [-0.295098, -0.270329, 1.0]], ['2, k, 1', [-0.332846, -0.0127438, 1.0]], ['2, k, 2', [-0.365697, 0.237652, 1.0]], ['2, k, 3', [-0.403122, 0.411807, 1.0]], ['2, k, 4', [-0.550229, 0.192278, 1.0]], ['2, k, 5', [-0.706377, 0.30358, 1.0]], ['2, k, 6', [-0.765672, 0.514997, 1.0]], ['2, k, 7', [-0.771019, 0.572672, 1.0]], ['2, k, 8', [-0.230931, 0.275096, 1.0]], ['2, k, 9', [-0.11173, 0.503264, 1.0]], ['2, k, 10', [-0.174159, 0.722804, 1.0]], ['2, k, 11', [-0.192276, 0.774717, 1.0]], ['2, k, 12', [-0.366412, -0.278037, 1.0]], ['2, k, 13', [-0.397965, -0.671679, 1.0]], ['2, k, 14', [-0.407151, -1.07893, 1.0]], ['2, k, 15', [-0.432742, -1.15455, 1.0]], ['2, k, 16', [-0.214142, -0.254245, 1.0]], ['2, k, 17', [-0.183976, -0.689643, 1.0]], ['2, k, 18', [-0.168427, -1.0726, 1.0]], ['2, k, 19', [-0.120981, -1.14394, 1.0]], ['2, k, 20', [-0.357907, 0.175782, 1.0]], ['2, k, 21', [-0.76697, 0.621005, 1.0]], ['2, k, 22', [-0.807219, 0.564099, 1.0]], ['2, k, 23', [-0.214524, 0.81231, 1.0]], ['2, k, 24', [-0.259281, 0.752416, 1.0]]]
[['2, k, 0', [-0.294851, -0.270297, 1.0]], ['2, k, 1', [-0.332619, -0.0125697, 1.0]], ['2, k, 2', [-0.365631, 0.23804, 1.0]], ['2, k, 3', [-0.400906, 0.412599, 1.0]], ['2, k, 4', [-0.549137, 0.192588, 1.0]], ['2, k, 5', [-0.704928, 0.305552, 1.0]], ['2, k, 6', [-0.760645, 0.51666, 1.0]], ['2, k, 7', [-0.764938, 0.57605, 1.0]], ['2, k, 8', [-0.230663, 0.275128, 1.0]], ['2, k, 9', [-0.117059, 0.499839, 1.0]], ['2, k, 10', [-0.166107, 0.723218, 1.0]], ['2, k, 11', [-0.183206, 0.774263, 1.0]], ['2, k, 12', [-0.36606, -0.278122, 1.0]], ['2, k, 13', [-0.396529, -0.669378, 1.0]], ['2, k, 14', [-0.407183, -1.07892, 1.0]], ['2, k, 15', [-0.433045, -1.15455, 1.0]], ['2, k, 16', [-0.213959, -0.254157, 1.0]], ['2, k, 17', [-0.183832, -0.689465, 1.0]], ['2, k, 18', [-0.16884, -1.07274, 1.0]], ['2, k, 19', [-0.121422, -1.14399, 1.0]], ['2, k, 20', [-0.357805, 0.176124, 1.0]], ['2, k, 21', [-0.760146, 0.624413, 1.0]], ['2, k, 22', [-0.802526, 0.553895, 1.0]], ['2, k, 23', [-0.208547, 0.808855, 1.0]], ['2, k, 24', [-0.251217, 0.753402, 1.0]]]
[['2, k, 0', [-0.294559, -0.2703, 1.0]], ['2, k, 1', [-0.332277, -0.0123334, 1.0]], ['2, k, 2', [-0.365359, 0.238614, 1.0]], ['2, k, 3', [-0.398271, 0.412582, 1.0]], ['2, k, 4', [-0.548292, 0.192907, 1.0]], ['2, k, 5', [-0.703376, 0.308301, 1.0]], ['2, k, 6', [-0.756809, 0.518429, 1.0]], ['2, k, 7', [-0.760455, 0.577358, 1.0]], ['2, k, 8', [-0.230401, 0.275159, 1.0]], ['2, k, 9', [-0.118538, 0.497699, 1.0]], ['2, k, 10', [-0.157949, 0.720406, 1.0]], ['2, k, 11', [-0.178048, 0.774332, 1.0]], ['2, k, 12', [-0.365694, -0.278254, 1.0]], ['2, k, 13', [-0.395923, -0.669161, 1.0]], ['2, k, 14', [-0.407228, -1.07877, 1.0]], ['2, k, 15', [-0.43254, -1.1546, 1.0]], ['2, k, 16', [-0.213818, -0.254125, 1.0]], ['2, k, 17', [-0.183568, -0.689396, 1.0]], ['2, k, 18', [-0.16895, -1.07418, 1.0]], ['2, k, 19', [-0.121294, -1.14552, 1.0]], ['2, k, 20', [-0.357526, 0.176618, 1.0]], ['2, k, 21', [-0.757131, 0.624987, 1.0]], ['2, k, 22', [-0.798321, 0.566202, 1.0]], ['2, k, 23', [-0.196397, 0.812934, 1.0]], ['2, k, 24', [-0.244794, 0.753339, 1.0]]]
[['2, k, 0', [-0.294273, -0.270328, 1.0]], ['2, k, 1', [-0.332038, -0.012034, 1.0]], ['2, k, 2', [-0.365336, 0.239477, 1.0]], ['2, k, 3', [-0.395928, 0.412112, 1.0]], ['2, k, 4', [-0.547289, 0.193181, 1.0]], ['2, k, 5', [-0.702246, 0.309158, 1.0]], ['2, k, 6', [-0.751075, 0.521614, 1.0]], ['2, k, 7', [-0.754213, 0.58097, 1.0]], ['2, k, 8', [-0.230318, 0.275164, 1.0]], ['2, k, 9', [-0.118757, 0.497266, 1.0]], ['2, k, 10', [-0.152627, 0.719914, 1.0]], ['2, k, 11', [-0.172018, 0.772228, 1.0]], ['2, k, 12', [-0.365358, -0.278381, 1.0]], ['2, k, 13', [-0.395856, -0.671229, 1.0]], ['2, k, 14', [-0.407447, -1.07884, 1.0]], ['2, k, 15', [-0.433273, -1.15379, 1.0]], ['2, k, 16', [-0.213683, -0.254105, 1.0]], ['2, k, 17', [-0.183232, -0.68935, 1.0]], ['2, k, 18', [-0.169341, -1.07165, 1.0]], ['2, k, 19', [-0.121035, -1.14361, 1.0]], ['2, k, 20', [-0.357442, 0.177342, 1.0]], ['2, k, 21', [-0.751362, 0.63005, 1.0]], ['2, k, 22', [-0.794125, 0.564675, 1.0]], ['2, k, 23', [-0.192291, 0.809381, 1.0]], ['2, k, 24', [-0.2407, 0.752948, 1.0]]]
[['2, k, 0', [-0.294182, -0.270579, 1.0]], ['2, k, 1', [-0.331808, -0.0105303, 1.0]], ['2, k, 2', [-0.365233, 0.246915, 1.0]], ['2, k, 3', [-0.393411, 0.411466, 1.0]], ['2, k, 4', [-0.546371, 0.193528, 1.0]], ['2, k, 5', [-0.705132, 0.319877, 1.0]], ['2, k, 6', [-0.747173, 0.524469, 1.0]], ['2, k, 7', [-0.736833, 0.600829, 1.0]], ['2, k, 8', [-0.230077, 0.275074, 1.0]], ['2, k, 9', [-0.114194, 0.494834, 1.0]], ['2, k, 10', [-0.147385, 0.718551, 1.0]], ['2, k, 11', [-0.147016, 0.77173, 1.0]], ['2, k, 12', [-0.365201, -0.278583, 1.0]], ['2, k, 13', [-0.395988, -0.674123, 1.0]], ['2, k, 14', [-0.407378, -1.07915, 1.0]], ['2, k, 15', [-0.43332, -1.1542, 1.0]], ['2, k, 16', [-0.213711, -0.254332, 1.0]], ['2, k, 17', [-0.182932, -0.689567, 1.0]], ['2, k, 18', [-0.169489, -1.07221, 1.0]], ['2, k, 19', [-0.120893, -1.14371, 1.0]], ['2, k, 20', [-0.357284, 0.183002, 1.0]], ['2, k, 21', [-0.695552, 0.639304, 1.0]], ['2, k, 22', [-0.770518, 0.624712, 1.0]], ['2, k, 23', [-0.140807, 0.823042, 1.0]], ['2, k, 24', [-0.200722, 0.765202, 1.0]]]
[['2, k, 0', [-0.294045, -0.270642, 1.0]], ['2, k, 1', [-0.331708, -0.00981662, 1.0]], ['2, k, 2', [-0.365462, 0.248355, 1.0]], ['2, k, 3', [-0.39123, 0.411221, 1.0]], ['2, k, 4', [-0.540016, 0.195827, 1.0]], ['2, k, 5', [-0.700592, 0.319393, 1.0]], ['2, k, 6', [-0.743276, 0.52862, 1.0]], ['2, k, 7', [-0.742401, 0.593125, 1.0]], ['2, k, 8', [-0.229845, 0.274941, 1.0]], ['2, k, 9', [-0.107327, 0.492218, 1.0]], ['2, k, 10', [-0.1429, 0.718042, 1.0]], ['2, k, 11', [-0.143793, 0.771254, 1.0]], ['2, k, 12', [-0.365055, -0.278664, 1.0]], ['2, k, 13', [-0.395981, -0.67429, 1.0]], ['2, k, 14', [-0.407382, -1.07916, 1.0]], ['2, k, 15', [-0.434524, -1.15456, 1.0]], ['2, k, 16', [-0.213661, -0.254362, 1.0]], ['2, k, 17', [-0.182544, -0.689558, 1.0]], ['2, k, 18', [-0.1691, -1.0703, 1.0]], ['2, k, 19', [-0.121768, -1.14314, 1.0]], ['2, k, 20', [-0.357431, 0.184395, 1.0]], ['2, k, 21', [-0.716875, 0.643799, 1.0]], ['2, k, 22', [-0.786832, 0.595089, 1.0]], ['2, k, 23', [-0.142565, 0.827305, 1.0]], ['2, k, 24', [-0.201345, 0.764341, 1.0]]]
[['2, k, 0', [-0.293874, -0.270967, 1.0]], ['2, k, 1', [-0.331579, -0.00946335, 1.0]], ['2, k, 2', [-0.365423, 0.24944, 1.0]], ['2, k, 3', [-0.389422, 0.411308, 1.0]], ['2, k, 4', [-0.53659, 0.196684, 1.0]], ['2, k, 5', [-0.701867, 0.323573, 1.0]], ['2, k, 6', [-0.740972, 0.529999, 1.0]], ['2, k, 7', [-0.733445, 0.602131, 1.0]], ['2, k, 8', [-0.229426, 0.274566, 1.0]], ['2, k, 9', [-0.104503, 0.491564, 1.0]], ['2, k, 10', [-0.139389, 0.717079, 1.0]], ['2, k, 11', [-0.141156, 0.770824, 1.0]], ['2, k, 12', [-0.364952, -0.278986, 1.0]], ['2, k, 13', [-0.39487, -0.672886, 1.0]], ['2, k, 14', [-0.407081, -1.07962, 1.0]], ['2, k, 15', [-0.434464, -1.15471, 1.0]], ['2, k, 16', [-0.213491, -0.254656, 1.0]], ['2, k, 17', [-0.182295, -0.689832, 1.0]], ['2, k, 18', [-0.168707, -1.06962, 1.0]], ['2, k, 19', [-0.122283, -1.14325, 1.0]], ['2, k, 20', [-0.357362, 0.185361, 1.0]], ['2, k, 21', [-0.699494, 0.645949, 1.0]], ['2, k, 22', [-0.775972, 0.604567, 1.0]], ['2, k, 23', [-0.141504, 0.827575, 1.0]], ['2, k, 24', [-0.200435, 0.764312, 1.0]]]
[['2, k, 0', [-0.293388, -0.271298, 1.0]], ['2, k, 1', [-0.331232, -0.00915735, 1.0]], ['2, k, 2', [-0.365155, 0.249985, 1.0]], ['2, k, 3', [-0.388181, 0.411207, 1.0]], ['2, k, 4', [-0.534783, 0.197111, 1.0]], ['2, k, 5', [-0.701566, 0.324939, 1.0]], ['2, k, 6', [-0.737274, 0.528895, 1.0]], ['2, k, 7', [-0.731711, 0.602647, 1.0]], ['2, k, 8', [-0.229053, 0.274255, 1.0]], ['2, k, 9', [-0.102305, 0.491125, 1.0]], ['2, k, 10', [-0.135946, 0.716256, 1.0]], ['2, k, 11', [-0.138064, 0.770408, 1.0]], ['2, k, 12', [-0.364468, -0.279266, 1.0]], ['2, k, 13', [-0.394932, -0.673501, 1.0]], ['2, k, 14', [-0.407041, -1.07959, 1.0]], ['2, k, 15', [-0.433806, -1.1549, 1.0]], ['2, k, 16', [-0.21313, -0.254995, 1.0]], ['2, k, 17', [-0.182026, -0.690202, 1.0]], ['2, k, 18', [-0.168652, -1.06955, 1.0]], ['2, k, 19', [-0.122225, -1.14329, 1.0]], ['2, k, 20', [-0.357076, 0.185887, 1.0]], ['2, k, 21', [-0.697842, 0.646907, 1.0]], ['2, k, 22', [-0.773614, 0.602096, 1.0]], ['2, k, 23', [-0.141219, 0.819712, 1.0]], ['2, k, 24', [-0.199129, 0.763309, 1.0]]]
[['2, k, 0', [-0.293201, -0.271486, 1.0]], ['2, k, 1', [-0.3311, -0.00895227, 1.0]], ['2, k, 2', [-0.365125, 0.250391, 1.0]], ['2, k, 3', [-0.38612, 0.411386, 1.0]], ['2, k, 4', [-0.533371, 0.197523, 1.0]], ['2, k, 5', [-0.701247, 0.325801, 1.0]], ['2, k, 6', [-0.735193, 0.531453, 1.0]], ['2, k, 7', [-0.728719, 0.603545, 1.0]], ['2, k, 8', [-0.228615, 0.273923, 1.0]], ['2, k, 9', [-0.10055, 0.490607, 1.0]], ['2, k, 10', [-0.132486, 0.715747, 1.0]], ['2, k, 11', [-0.135915, 0.770111, 1.0]], ['2, k, 12', [-0.364331, -0.279402, 1.0]], ['2, k, 13', [-0.39491, -0.673642, 1.0]], ['2, k, 14', [-0.406946, -1.07954, 1.0]], ['2, k, 15', [-0.436294, -1.15529, 1.0]], ['2, k, 16', [-0.212926, -0.255239, 1.0]], ['2, k, 17', [-0.181872, -0.690429, 1.0]], ['2, k, 18', [-0.168732, -1.06997, 1.0]], ['2, k, 19', [-0.122517, -1.14379, 1.0]], ['2, k, 20', [-0.357019, 0.186283, 1.0]], ['2, k, 21', [-0.692901, 0.646357, 1.0]], ['2, k, 22', [-0.769003, 0.610736, 1.0]], ['2, k, 23', [-0.144034, 0.819587, 1.0]], ['2, k, 24', [-0.172735, 0.748748, 1.0]]]
[['2, k, 0', [-0.292725, -0.271936, 1.0]], ['2, k, 1', [-0.330642, -0.00773039, 1.0]], ['2, k, 2', [-0.364776, 0.254793, 1.0]], ['2, k, 3', [-0.384404, 0.410924, 1.0]], ['2, k, 4', [-0.532419, 0.197756, 1.0]], ['2, k, 5', [-0.700642, 0.326724, 1.0]], ['2, k, 6', [-0.731985, 0.531982, 1.0]], ['2, k, 7', [-0.725863, 0.603332, 1.0]], ['2, k, 8', [-0.228304, 0.273816, 1.0]], ['2, k, 9', [-0.0990623, 0.490277, 1.0]], ['2, k, 10', [-0.129983, 0.715049, 1.0]], ['2, k, 11', [-0.132135, 0.769881, 1.0]], ['2, k, 12', [-0.363808, -0.279714, 1.0]], ['2, k, 13', [-0.394141, -0.672247, 1.0]], ['2, k, 14', [-0.406951, -1.07952, 1.0]], ['2, k, 15', [-0.437791, -1.15579, 1.0]], ['2, k, 16', [-0.212572, -0.255803, 1.0]], ['2, k, 17', [-0.181756, -0.690639, 1.0]], ['2, k, 18', [-0.168569, -1.07106, 1.0]], ['2, k, 19', [-0.121721, -1.1445, 1.0]], ['2, k, 20', [-0.356619, 0.189824, 1.0]], ['2, k, 21', [-0.696944, 0.649334, 1.0]], ['2, k, 22', [-0.766882, 0.601528, 1.0]], ['2, k, 23', [-0.135437, 0.818983, 1.0]], ['2, k, 24', [-0.189942, 0.760835, 1.0]]]
[['2, k, 0', [-0.292354, -0.272876, 1.0]], ['2, k, 1', [-0.329995, -0.00659631, 1.0]], ['2, k, 2', [-0.363247, 0.259537, 1.0]], ['2, k, 3', [-0.382643, 0.41047, 1.0]], ['2, k, 4', [-0.531534, 0.197982, 1.0]], ['2, k, 5', [-0.699896, 0.327265, 1.0]], ['2, k, 6', [-0.729826, 0.532202, 1.0]], ['2, k, 7', [-0.725191, 0.603351, 1.0]], ['2, k, 8', [-0.227794, 0.273681, 1.0]], ['2, k, 9', [-0.0933641, 0.488408, 1.0]], ['2, k, 10', [-0.127254, 0.713778, 1.0]], ['2, k, 11', [-0.129787, 0.768222, 1.0]], ['2, k, 12', [-0.363455, -0.280089, 1.0]], ['2, k, 13', [-0.394218, -0.67784, 1.0]], ['2, k, 14', [-0.407643, -1.07969, 1.0]], ['2, k, 15', [-0.434183, -1.15509, 1.0]], ['2, k, 16', [-0.212312, -0.257584, 1.0]], ['2, k, 17', [-0.181521, -0.690973, 1.0]], ['2, k, 18', [-0.168621, -1.07038, 1.0]], ['2, k, 19', [-0.121547, -1.14375, 1.0]], ['2, k, 20', [-0.355339, 0.19361, 1.0]], ['2, k, 21', [-0.692024, 0.65022, 1.0]], ['2, k, 22', [-0.771467, 0.604854, 1.0]], ['2, k, 23', [-0.137345, 0.818451, 1.0]], ['2, k, 24', [-0.191061, 0.759135, 1.0]]]
[['2, k, 0', [-0.29172, -0.273281, 1.0]], ['2, k, 1', [-0.329652, -0.00667479, 1.0]], ['2, k, 2', [-0.363053, 0.258895, 1.0]], ['2, k, 3', [-0.381296, 0.410167, 1.0]], ['2, k, 4', [-0.53085, 0.198216, 1.0]], ['2, k, 5', [-0.699391, 0.327684, 1.0]], ['2, k, 6', [-0.728105, 0.532543, 1.0]], ['2, k, 7', [-0.721966, 0.604107, 1.0]], ['2, k, 8', [-0.22251, 0.273201, 1.0]], ['2, k, 9', [-0.0906641, 0.487819, 1.0]], ['2, k, 10', [-0.124306, 0.71332, 1.0]], ['2, k, 11', [-0.128648, 0.768386, 1.0]], ['2, k, 12', [-0.362735, -0.280433, 1.0]], ['2, k, 13', [-0.392362, -0.674463, 1.0]], ['2, k, 14', [-0.407342, -1.0798, 1.0]], ['2, k, 15', [-0.435126, -1.15589, 1.0]], ['2, k, 16', [-0.211816, -0.257997, 1.0]], ['2, k, 17', [-0.181002, -0.692191, 1.0]], ['2, k, 18', [-0.168726, -1.07054, 1.0]], ['2, k, 19', [-0.120874, -1.14395, 1.0]], ['2, k, 20', [-0.35514, 0.193248, 1.0]], ['2, k, 21', [-0.695697, 0.651879, 1.0]], ['2, k, 22', [-0.76408, 0.597432, 1.0]], ['2, k, 23', [-0.135246, 0.81986, 1.0]], ['2, k, 24', [-0.190065, 0.758052, 1.0]]]
[['2, k, 0', [-0.291055, -0.273641, 1.0]], ['2, k, 1', [-0.329294, -0.00659987, 1.0]], ['2, k, 2', [-0.362987, 0.258832, 1.0]], ['2, k, 3', [-0.379815, 0.410104, 1.0]], ['2, k, 4', [-0.530221, 0.198441, 1.0]], ['2, k, 5', [-0.698317, 0.329707, 1.0]], ['2, k, 6', [-0.724511, 0.531038, 1.0]], ['2, k, 7', [-0.718928, 0.606272, 1.0]], ['2, k, 8', [-0.219617, 0.272806, 1.0]], ['2, k, 9', [-0.0871981, 0.487292, 1.0]], ['2, k, 10', [-0.121769, 0.713045, 1.0]], ['2, k, 11', [-0.124592, 0.768145, 1.0]], ['2, k, 12', [-0.361929, -0.28067, 1.0]], ['2, k, 13', [-0.391271, -0.672578, 1.0]], ['2, k, 14', [-0.40745, -1.07972, 1.0]], ['2, k, 15', [-0.436599, -1.15602, 1.0]], ['2, k, 16', [-0.211296, -0.258448, 1.0]], ['2, k, 17', [-0.180364, -0.693013, 1.0]], ['2, k, 18', [-0.168138, -1.07057, 1.0]], ['2, k, 19', [-0.120691, -1.14332, 1.0]], ['2, k, 20', [-0.355045, 0.193223, 1.0]], ['2, k, 21', [-0.692694, 0.651058, 1.0]], ['2, k, 22', [-0.762563, 0.610525, 1.0]], ['2, k, 23', [-0.133436, 0.812137, 1.0]], ['2, k, 24', [-0.1874, 0.759652, 1.0]]]
[['2, k, 0', [-0.290786, -0.273852, 1.0]], ['2, k, 1', [-0.328759, -0.00593497, 1.0]], ['2, k, 2', [-0.362353, 0.260079, 1.0]], ['2, k, 3', [-0.377645, 0.409963, 1.0]], ['2, k, 4', [-0.529572, 0.198569, 1.0]], ['2, k, 5', [-0.697294, 0.331048, 1.0]], ['2, k, 6', [-0.722653, 0.530358, 1.0]], ['2, k, 7', [-0.716947, 0.606288, 1.0]], ['2, k, 8', [-0.21752, 0.272269, 1.0]], ['2, k, 9', [-0.0899009, 0.486668, 1.0]], ['2, k, 10', [-0.116549, 0.712228, 1.0]], ['2, k, 11', [-0.12353, 0.768151, 1.0]], ['2, k, 12', [-0.361651, -0.280767, 1.0]], ['2, k, 13', [-0.390826, -0.671616, 1.0]], ['2, k, 14', [-0.407382, -1.07962, 1.0]], ['2, k, 15', [-0.436015, -1.15631, 1.0]], ['2, k, 16', [-0.211056, -0.2588, 1.0]], ['2, k, 17', [-0.180192, -0.692686, 1.0]], ['2, k, 18', [-0.168192, -1.07069, 1.0]], ['2, k, 19', [-0.120612, -1.14343, 1.0]], ['2, k, 20', [-0.354417, 0.194382, 1.0]], ['2, k, 21', [-0.696478, 0.651741, 1.0]], ['2, k, 22', [-0.75691, 0.600246, 1.0]], ['2, k, 23', [-0.134867, 0.81632, 1.0]], ['2, k, 24', [-0.18734, 0.756674, 1.0]]]
[['2, k, 0', [-0.290287, -0.27443, 1.0]], ['2, k, 1', [-0.328165, -0.00563824, 1.0]], ['2, k, 2', [-0.361664, 0.260738, 1.0]], ['2, k, 3', [-0.375769, 0.40993, 1.0]], ['2, k, 4', [-0.518616, 0.201677, 1.0]], ['2, k, 5', [-0.694942, 0.332756, 1.0]], ['2, k, 6', [-0.719846, 0.529201, 1.0]], ['2, k, 7', [-0.714206, 0.606622, 1.0]], ['2, k, 8', [-0.208507, 0.269082, 1.0]], ['2, k, 9', [-0.0909872, 0.486441, 1.0]], ['2, k, 10', [-0.112482, 0.711744, 1.0]], ['2, k, 11', [-0.118719, 0.765498, 1.0]], ['2, k, 12', [-0.361228, -0.281048, 1.0]], ['2, k, 13', [-0.392388, -0.678502, 1.0]], ['2, k, 14', [-0.407685, -1.08045, 1.0]], ['2, k, 15', [-0.436566, -1.15625, 1.0]], ['2, k, 16', [-0.210503, -0.259749, 1.0]], ['2, k, 17', [-0.179729, -0.691709, 1.0]], ['2, k, 18', [-0.168162, -1.07044, 1.0]], ['2, k, 19', [-0.120386, -1.14313, 1.0]], ['2, k, 20', [-0.353742, 0.194981, 1.0]], ['2, k, 21', [-0.689013, 0.652053, 1.0]], ['2, k, 22', [-0.75444, 0.606291, 1.0]], ['2, k, 23', [-0.127214, 0.816034, 1.0]], ['2, k, 24', [-0.180219, 0.755935, 1.0]]]
[['2, k, 0', [-0.289937, -0.274832, 1.0]], ['2, k, 1', [-0.32715, -0.00485699, 1.0]], ['2, k, 2', [-0.359745, 0.262856, 1.0]], ['2, k, 3', [-0.373522, 0.410115, 1.0]], ['2, k, 4', [-0.514996, 0.203134, 1.0]], ['2, k, 5', [-0.69345, 0.333399, 1.0]], ['2, k, 6', [-0.714785, 0.532558, 1.0]], ['2, k, 7', [-0.711015, 0.607943, 1.0]], ['2, k, 8', [-0.203607, 0.267266, 1.0]], ['2, k, 9', [-0.0913536, 0.486574, 1.0]], ['2, k, 10', [-0.109434, 0.711848, 1.0]], ['2, k, 11', [-0.114777, 0.766035, 1.0]], ['2, k, 12', [-0.360924, -0.281166, 1.0]], ['2, k, 13', [-0.391152, -0.675725, 1.0]], ['2, k, 14', [-0.407557, -1.07999, 1.0]], ['2, k, 15', [-0.435242, -1.15601, 1.0]], ['2, k, 16', [-0.210121, -0.260537, 1.0]], ['2, k, 17', [-0.179507, -0.691239, 1.0]], ['2, k, 18', [-0.16744, -1.07311, 1.0]], ['2, k, 19', [-0.119755, -1.14498, 1.0]], ['2, k, 20', [-0.352062, 0.19677, 1.0]], ['2, k, 21', [-0.68801, 0.655431, 1.0]], ['2, k, 22', [-0.758195, 0.606532, 1.0]], ['2, k, 23', [-0.124849, 0.816716, 1.0]], ['2, k, 24', [-0.176554, 0.755935, 1.0]]]
[['2, k, 0', [-0.289562, -0.275134, 1.0]], ['2, k, 1', [-0.32607, -0.00414184, 1.0]], ['2, k, 2', [-0.358109, 0.264309, 1.0]], ['2, k, 3', [-0.371527, 0.41048, 1.0]], ['2, k, 4', [-0.512084, 0.204077, 1.0]], ['2, k, 5', [-0.690634, 0.33403, 1.0]], ['2, k, 6', [-0.710216, 0.534679, 1.0]], ['2, k, 7', [-0.706794, 0.608233, 1.0]], ['2, k, 8', [-0.201163, 0.266514, 1.0]], ['2, k, 9', [-0.0914035, 0.486605, 1.0]], ['2, k, 10', [-0.106535, 0.711769, 1.0]], ['2, k, 11', [-0.110193, 0.766672, 1.0]], ['2, k, 12', [-0.360563, -0.281277, 1.0]], ['2, k, 13', [-0.390481, -0.674218, 1.0]], ['2, k, 14', [-0.407178, -1.07987, 1.0]], ['2, k, 15', [-0.434533, -1.15676, 1.0]], ['2, k, 16', [-0.209726, -0.261057, 1.0]], ['2, k, 17', [-0.179136, -0.690729, 1.0]], ['2, k, 18', [-0.167325, -1.07297, 1.0]], ['2, k, 19', [-0.119045, -1.14464, 1.0]], ['2, k, 20', [-0.350558, 0.198074, 1.0]], ['2, k, 21', [-0.685574, 0.654937, 1.0]], ['2, k, 22', [-0.746029, 0.607722, 1.0]], ['2, k, 23', [-0.122082, 0.818198, 1.0]], ['2, k, 24', [-0.171012, 0.755553, 1.0]]]
