[['2, k, 0', [-0.09919674, -0.001048107, 1.0]], ['2, k, 1', [-0.09582472, 0.3001706, 1.0]], ['2, k, 2', [-0.09191508, 0.5927008, 1.0]], ['2, k, 3', [-0.09222027, 0.7298779, 1.0]], ['2, k, 4', [-0.2499865, 0.4660942, 1.0]], ['2, k, 5', [-0.3125811, 0.2247391, 1.0]], ['2, k, 6', [-0.3065148, 0.02381866, 1.0]], ['2, k, 7', [-0.3051182, -0.01917183, 1.0]], ['2, k, 8', [0.06558669, 0.4770741, 1.0]], ['2, k, 9', [0.1040598, 0.2235752, 1.0]], ['2, k, 10', [0.1168681, 0.02306212, 1.0]], ['2, k, 11', [0.1117206, -0.02780437, 1.0]], ['2, k, 12', [-0.1664261, -0.002149897, 1.0]], ['2, k, 13', [-0.1734125, -0.2627721, 1.0]], ['2, k, 14', [-0.2106167, -0.5794895, 1.0]], ['2, k, 15', [-0.2198532, -0.6518784, 1.0]], ['2, k, 16', [-0.0293512, -6.896435e-05, 1.0]], ['2, k, 17', [-0.02399171, -0.2706133, 1.0]], ['2, k, 18', [-0.01310014, -0.5713069, 1.0]], ['2, k, 19', [-0.005380481, -0.648453, 1.0]], ['2, k, 20', [-0.09297637, 0.520774, 1.0]], ['2, k, 21', [-0.3045994, -0.07659128, 1.0]], ['2, k, 22', [-0.3389733, -0.01977507, 1.0]], ['2, k, 23', [0.1138248, -0.09404188, 1.0]], ['2, k, 24', [0.07473378, -0.03005716, 1.0]]]
[['2, k, 0', [-0.09753267, 0.04413768, 1.0]], ['2, k, 1', [-0.1012416, 0.3331302, 1.0]], ['2, k, 2', [-0.1038032, 0.6129291, 1.0]], ['2, k, 3', [-0.09986971, 0.735916, 1.0]], ['2, k, 4', [-0.2293324, 0.5636397, 1.0]], ['2, k, 5', [-0.3040254, 0.7427467, 1.0]], ['2, k, 6', [-0.2994278, 0.9302948, 1.0]], ['2, k, 7', [-0.3044787, 0.9883491, 1.0]], ['2, k, 8', [0.04806983, 0.490687, 1.0]], ['2, k, 9', [0.1090368, 0.2440503, 1.0]], ['2, k, 10', [0.1295507, 0.04414565, 1.0]], ['2, k, 11', [0.1185057, -0.005859043, 1.0]], ['2, k, 12', [-0.1639951, 0.04473848, 1.0]], ['2, k, 13', [-0.1746336, -0.2470501, 1.0]], ['2, k, 14', [-0.2097218, -0.5772939, 1.0]], ['2, k, 15', [-0.2177456, -0.6543744, 1.0]], ['2, k, 16', [-0.02859576, 0.0421042, 1.0]], ['2, k, 17', [-0.02448996, -0.2479704, 1.0]], ['2, k, 18', [-0.01349916, -0.5747152, 1.0]], ['2, k, 19', [-0.004985106, -0.6505893, 1.0]], ['2, k, 20', [-0.1033102, 0.544134, 1.0]], ['2, k, 21', [-0.3001201, 1.039142, 1.0]], ['2, k, 22', [-0.3414517, 0.9819213, 1.0]], ['2, k, 23', [0.1172694, -0.07253619, 1.0]], ['2, k, 24', [0.09431823, -0.03382517, 1.0]]]
[['2, k, 0', [-0.09261487, 0.03416568, 1.0]], ['2, k, 1', [-0.09750123, 0.3279198, 1.0]], ['2, k, 2', [-0.1012078, 0.6114628, 1.0]], ['2, k, 3', [-0.101008, 0.7355853, 1.0]], ['2, k, 4', [-0.2270801, 0.5322668, 1.0]], ['2, k, 5', [-0.3153192, 0.6702079, 1.0]], ['2, k, 6', [-0.3064364, 0.9138548, 1.0]], ['2, k, 7', [-0.335005, 0.8863023, 1.0]], ['2, k, 8', [0.04979746, 0.4907724, 1.0]], ['2, k, 9', [0.1093979, 0.2428434, 1.0]], ['2, k, 10', [0.1303968, 0.04299442, 1.0]], ['2, k, 11', [0.1211858, -0.00794287, 1.0]], ['2, k, 12', [-0.1605704, 0.03432258, 1.0]], ['2, k, 13', [-0.1734374, -0.2476294, 1.0]], ['2, k, 14', [-0.2096932, -0.5773134, 1.0]], ['2, k, 15', [-0.2186101, -0.6533772, 1.0]], ['2, k, 16', [-0.02182432, 0.03246552, 1.0]], ['2, k, 17', [-0.02388883, -0.249592, 1.0]], ['2, k, 18', [-0.01358772, -0.5743434, 1.0]], ['2, k, 19', [-0.003416504, -0.6495839, 1.0]], ['2, k, 20', [-0.1004579, 0.5418762, 1.0]], ['2, k, 21', [-0.334396, 0.9203042, 1.0]], ['2, k, 22', [-0.3786942, 0.8684922, 1.0]], ['2, k, 23', [0.1168137, -0.08008308, 1.0]], ['2, k, 24', [0.09091905, -0.01165578, 1.0]]]
[['2, k, 0', [-0.09177107, 0.03133363, 1.0]], ['2, k, 1', [-0.09632038, 0.3256134, 1.0]], ['2, k, 2', [-0.09988236, 0.6102871, 1.0]], ['2, k, 3', [-0.1011833, 0.7357477, 1.0]], ['2, k, 4', [-0.2270468, 0.527965, 1.0]], ['2, k, 5', [-0.317247, 0.6623521, 1.0]], ['2, k, 6', [-0.3365324, 0.7927974, 1.0]], ['2, k, 7', [-0.3437703, 0.8346608, 1.0]], ['2, k, 8', [0.05140771, 0.4873607, 1.0]], ['2, k, 9', [0.1109411, 0.2365105, 1.0]], ['2, k, 10', [0.1309537, 0.03660126, 1.0]], ['2, k, 11', [0.1218117, -0.005551693, 1.0]], ['2, k, 12', [-0.1600187, 0.03119113, 1.0]], ['2, k, 13', [-0.1722827, -0.2495359, 1.0]], ['2, k, 14', [-0.2095784, -0.5757673, 1.0]], ['2, k, 15', [-0.2199646, -0.6520119, 1.0]], ['2, k, 16', [-0.02090938, 0.03029884, 1.0]], ['2, k, 17', [-0.02378494, -0.2518048, 1.0]], ['2, k, 18', [-0.01342771, -0.5735095, 1.0]], ['2, k, 19', [-0.003542392, -0.6487556, 1.0]], ['2, k, 20', [-0.09914471, 0.5403813, 1.0]], ['2, k, 21', [-0.354687, 0.8728334, 1.0]], ['2, k, 22', [-0.3805704, 0.8353735, 1.0]], ['2, k, 23', [0.1150363, -0.07162003, 1.0]], ['2, k, 24', [0.08893634, -0.002270545, 1.0]]]
[['2, k, 0', [-0.09155959, 0.0262694, 1.0]], ['2, k, 1', [-0.09563025, 0.3219368, 1.0]], ['2, k, 2', [-0.09895088, 0.6082152, 1.0]], ['2, k, 3', [-0.1009963, 0.7353097, 1.0]], ['2, k, 4', [-0.2270666, 0.5212079, 1.0]], ['2, k, 5', [-0.3224591, 0.6349531, 1.0]], ['2, k, 6', [-0.3421145, 0.7360847, 1.0]], ['2, k, 7', [-0.3511671, 0.7789605, 1.0]], ['2, k, 8', [0.05294488, 0.4858699, 1.0]], ['2, k, 9', [0.1110183, 0.2359718, 1.0]], ['2, k, 10', [0.1303723, 0.03600673, 1.0]], ['2, k, 11', [0.1219457, -0.007927756, 1.0]], ['2, k, 12', [-0.1601349, 0.02561533, 1.0]], ['2, k, 13', [-0.1720565, -0.2506003, 1.0]], ['2, k, 14', [-0.2095934, -0.5759013, 1.0]], ['2, k, 15', [-0.2203652, -0.6520866, 1.0]], ['2, k, 16', [-0.0205045, 0.02602579, 1.0]], ['2, k, 17', [-0.02316281, -0.2543019, 1.0]], ['2, k, 18', [-0.01323111, -0.5734791, 1.0]], ['2, k, 19', [-0.002910335, -0.6487191, 1.0]], ['2, k, 20', [-0.0982492, 0.5379119, 1.0]], ['2, k, 21', [-0.3597509, 0.8114535, 1.0]], ['2, k, 22', [-0.3909875, 0.7729651, 1.0]], ['2, k, 23', [0.1204296, -0.07690639, 1.0]], ['2, k, 24', [0.0924708, -0.005146435, 1.0]]]
[['2, k, 0', [-0.08947383, 0.02328916, 1.0]], ['2, k, 1', [-0.09403462, 0.3194561, 1.0]], ['2, k, 2', [-0.09790125, 0.6065533, 1.0]], ['2, k, 3', [-0.1009991, 0.735191, 1.0]], ['2, k, 4', [-0.2266892, 0.5189273, 1.0]], ['2, k, 5', [-0.3230647, 0.6101971, 1.0]], ['2, k, 6', [-0.3464629, 0.683562, 1.0]], ['2, k, 7', [-0.3569941, 0.7205352, 1.0]], ['2, k, 8', [0.05432754, 0.4859571, 1.0]], ['2, k, 9', [0.1109832, 0.2358111, 1.0]], ['2, k, 10', [0.1296979, 0.03579021, 1.0]], ['2, k, 11', [0.1212005, -0.009431045, 1.0]], ['2, k, 12', [-0.1581369, 0.02259158, 1.0]], ['2, k, 13', [-0.1717037, -0.2529628, 1.0]], ['2, k, 14', [-0.209785, -0.5763454, 1.0]], ['2, k, 15', [-0.2204426, -0.6521208, 1.0]], ['2, k, 16', [-0.0184864, 0.02329853, 1.0]], ['2, k, 17', [-0.02347045, -0.2599042, 1.0]], ['2, k, 18', [-0.01310993, -0.5734811, 1.0]], ['2, k, 19', [-0.009766045, -0.6478846, 1.0]], ['2, k, 20', [-0.09705584, 0.5360246, 1.0]], ['2, k, 21', [-0.3587713, 0.7520121, 1.0]], ['2, k, 22', [-0.3947349, 0.7115999, 1.0]], ['2, k, 23', [0.1171995, -0.08012679, 1.0]], ['2, k, 24', [0.09405327, 0.001608639, 1.0]]]
[['2, k, 0', [-0.08946173, 0.02129963, 1.0]], ['2, k, 1', [-0.09356245, 0.3179168, 1.0]], ['2, k, 2', [-0.09702984, 0.6055582, 1.0]], ['2, k, 3', [-0.1007711, 0.7349384, 1.0]], ['2, k, 4', [-0.2269789, 0.5161533, 1.0]], ['2, k, 5', [-0.3219116, 0.5644144, 1.0]], ['2, k, 6', [-0.3509127, 0.6236125, 1.0]], ['2, k, 7', [-0.3610858, 0.6565419, 1.0]], ['2, k, 8', [0.0564854, 0.4842228, 1.0]], ['2, k, 9', [0.1109636, 0.234927, 1.0]], ['2, k, 10', [0.1295104, 0.03490992, 1.0]], ['2, k, 11', [0.1204794, -0.01233236, 1.0]], ['2, k, 12', [-0.1580325, 0.02095036, 1.0]], ['2, k, 13', [-0.1715929, -0.2537433, 1.0]], ['2, k, 14', [-0.2097817, -0.5763317, 1.0]], ['2, k, 15', [-0.2201648, -0.6523176, 1.0]], ['2, k, 16', [-0.01861057, 0.02101375, 1.0]], ['2, k, 17', [-0.02323861, -0.2609456, 1.0]], ['2, k, 18', [-0.01254427, -0.5725106, 1.0]], ['2, k, 19', [-0.009104395, -0.6478922, 1.0]], ['2, k, 20', [-0.09627761, 0.5348839, 1.0]], ['2, k, 21', [-0.3766529, 0.6775759, 1.0]], ['2, k, 22', [-0.4048122, 0.6473597, 1.0]], ['2, k, 23', [0.1170261, -0.0800152, 1.0]], ['2, k, 24', [0.08723612, -0.009883475, 1.0]]]
[['2, k, 0', [-0.08838604, 0.01922787, 1.0]], ['2, k, 1', [-0.09262298, 0.3167839, 1.0]], ['2, k, 2', [-0.0962536, 0.6052273, 1.0]], ['2, k, 3', [-0.09998268, 0.7344794, 1.0]], ['2, k, 4', [-0.2286538, 0.5096902, 1.0]], ['2, k, 5', [-0.3296631, 0.4852667, 1.0]], ['2, k, 6', [-0.353858, 0.4809399, 1.0]], ['2, k, 7', [-0.3656783, 0.5143436, 1.0]], ['2, k, 8', [0.05872187, 0.4839436, 1.0]], ['2, k, 9', [0.1114661, 0.2346341, 1.0]], ['2, k, 10', [0.129069, 0.03453808, 1.0]], ['2, k, 11', [0.1206542, -0.005894076, 1.0]], ['2, k, 12', [-0.1567476, 0.01887842, 1.0]], ['2, k, 13', [-0.1716833, -0.2542558, 1.0]], ['2, k, 14', [-0.2098181, -0.5762588, 1.0]], ['2, k, 15', [-0.2200932, -0.65166, 1.0]], ['2, k, 16', [-0.01778444, 0.01900982, 1.0]], ['2, k, 17', [-0.02320895, -0.2613626, 1.0]], ['2, k, 18', [-0.01258985, -0.5710912, 1.0]], ['2, k, 19', [-0.008825738, -0.6478981, 1.0]], ['2, k, 20', [-0.09545954, 0.5343712, 1.0]], ['2, k, 21', [-0.3833072, 0.5234182, 1.0]], ['2, k, 22', [-0.4044827, 0.4996443, 1.0]], ['2, k, 23', [0.1143872, -0.07067096, 1.0]], ['2, k, 24', [0.08990608, -0.00747904, 1.0]]]
[['2, k, 0', [-0.08797772, 0.01755378, 1.0]], ['2, k, 1', [-0.09200616, 0.3152716, 1.0]], ['2, k, 2', [-0.09542593, 0.6040817, 1.0]], ['2, k, 3', [-0.09974295, 0.7343081, 1.0]], ['2, k, 4', [-0.2285718, 0.506263, 1.0]], ['2, k, 5', [-0.3291893, 0.459002, 1.0]], ['2, k, 6', [-0.3368904, 0.4269098, 1.0]], ['2, k, 7', [-0.3645131, 0.4332297, 1.0]], ['2, k, 8', [0.06028098, 0.4836785, 1.0]], ['2, k, 9', [0.1117104, 0.2340157, 1.0]], ['2, k, 10', [0.1289247, 0.03388403, 1.0]], ['2, k, 11', [0.1216702, -0.009892296, 1.0]], ['2, k, 12', [-0.1562812, 0.01723808, 1.0]], ['2, k, 13', [-0.1718805, -0.2547754, 1.0]], ['2, k, 14', [-0.2100229, -0.5763249, 1.0]], ['2, k, 15', [-0.2203096, -0.6514868, 1.0]], ['2, k, 16', [-0.01745082, 0.01737193, 1.0]], ['2, k, 17', [-0.02336972, -0.2688642, 1.0]], ['2, k, 18', [-0.01256301, -0.5713112, 1.0]], ['2, k, 19', [-0.007041502, -0.6481897, 1.0]], ['2, k, 20', [-0.09468015, 0.5331104, 1.0]], ['2, k, 21', [-0.3784612, 0.4374212, 1.0]], ['2, k, 22', [-0.3997813, 0.4192977, 1.0]], ['2, k, 23', [0.1111901, -0.07860473, 1.0]], ['2, k, 24', [0.09149726, -0.02467288, 1.0]]]
[['2, k, 0', [-0.08644852, 0.01529158, 1.0]], ['2, k, 1', [-0.09058288, 0.3134554, 1.0]], ['2, k, 2', [-0.09419715, 0.6028737, 1.0]], ['2, k, 3', [-0.09937578, 0.734102, 1.0]], ['2, k, 4', [-0.2287244, 0.5003522, 1.0]], ['2, k, 5', [-0.3328054, 0.4200268, 1.0]], ['2, k, 6', [-0.3448182, 0.3720827, 1.0]], ['2, k, 7', [-0.3552304, 0.3611769, 1.0]], ['2, k, 8', [0.06168242, 0.4833682, 1.0]], ['2, k, 9', [0.1118373, 0.2327607, 1.0]], ['2, k, 10', [0.1287604, 0.0326123, 1.0]], ['2, k, 11', [0.1189721, -0.02048267, 1.0]], ['2, k, 12', [-0.154406, 0.01476513, 1.0]], ['2, k, 13', [-0.172111, -0.2555668, 1.0]], ['2, k, 14', [-0.2100665, -0.5762901, 1.0]], ['2, k, 15', [-0.2201941, -0.6514335, 1.0]], ['2, k, 16', [-0.01628329, 0.0153809, 1.0]], ['2, k, 17', [-0.02337448, -0.2689095, 1.0]], ['2, k, 18', [-0.01281494, -0.571067, 1.0]], ['2, k, 19', [-0.005610617, -0.6479827, 1.0]], ['2, k, 20', [-0.09339136, 0.5317405, 1.0]], ['2, k, 21', [-0.374352, 0.3534687, 1.0]], ['2, k, 22', [-0.3614591, 0.3423698, 1.0]], ['2, k, 23', [0.1188094, -0.07669125, 1.0]], ['2, k, 24', [0.08540447, -0.02759073, 1.0]]]
[['2, k, 0', [-0.08606488, 0.01256949, 1.0]], ['2, k, 1', [-0.08981021, 0.3119948, 1.0]], ['2, k, 2', [-0.09316549, 0.6022639, 1.0]], ['2, k, 3', [-0.09865949, 0.7335774, 1.0]], ['2, k, 4', [-0.2307331, 0.492356, 1.0]], ['2, k, 5', [-0.3332231, 0.4035841, 1.0]], ['2, k, 6', [-0.3298462, 0.313012, 1.0]], ['2, k, 7', [-0.3453375, 0.2909759, 1.0]], ['2, k, 8', [0.06199935, 0.4826806, 1.0]], ['2, k, 9', [0.1118511, 0.2320399, 1.0]], ['2, k, 10', [0.1287062, 0.03188428, 1.0]], ['2, k, 11', [0.1208964, -0.02153446, 1.0]], ['2, k, 12', [-0.1537176, 0.01169302, 1.0]], ['2, k, 13', [-0.1733053, -0.257857, 1.0]], ['2, k, 14', [-0.209986, -0.5763815, 1.0]], ['2, k, 15', [-0.2206468, -0.6520141, 1.0]], ['2, k, 16', [-0.016163, 0.01299713, 1.0]], ['2, k, 17', [-0.02299904, -0.2690738, 1.0]], ['2, k, 18', [-0.01269917, -0.5711575, 1.0]], ['2, k, 19', [-0.005552096, -0.6479289, 1.0]], ['2, k, 20', [-0.09242961, 0.5309514, 1.0]], ['2, k, 21', [-0.3649423, 0.2725754, 1.0]], ['2, k, 22', [-0.3168477, 0.2729508, 1.0]], ['2, k, 23', [0.1240337, -0.07932613, 1.0]], ['2, k, 24', [0.08800611, -0.04389526, 1.0]]]
[['2, k, 0', [-0.08572328, 0.01142195, 1.0]], ['2, k, 1', [-0.08911455, 0.3107754, 1.0]], ['2, k, 2', [-0.09208914, 0.601175, 1.0]], ['2, k, 3', [-0.09808415, 0.7332093, 1.0]], ['2, k, 4', [-0.2314307, 0.4892389, 1.0]], ['2, k, 5', [-0.3290327, 0.3668973, 1.0]], ['2, k, 6', [-0.3285989, 0.2553169, 1.0]], ['2, k, 7', [-0.3367185, 0.2094116, 1.0]], ['2, k, 8', [0.06301229, 0.4821671, 1.0]], ['2, k, 9', [0.1120261, 0.2299441, 1.0]], ['2, k, 10', [0.1272492, 0.02965142, 1.0]], ['2, k, 11', [0.1183416, -0.01213688, 1.0]], ['2, k, 12', [-0.1533845, 0.01053531, 1.0]], ['2, k, 13', [-0.1733439, -0.2578432, 1.0]], ['2, k, 14', [-0.2100309, -0.5765216, 1.0]], ['2, k, 15', [-0.2207706, -0.6521183, 1.0]], ['2, k, 16', [-0.0158123, 0.01182314, 1.0]], ['2, k, 17', [-0.02279701, -0.2688794, 1.0]], ['2, k, 18', [-0.01266818, -0.5711672, 1.0]], ['2, k, 19', [-0.006835786, -0.6477751, 1.0]], ['2, k, 20', [-0.09144424, 0.529811, 1.0]], ['2, k, 21', [-0.3529246, 0.1692175, 1.0]], ['2, k, 22', [-0.3026654, 0.2078046, 1.0]], ['2, k, 23', [0.1173217, -0.08021681, 1.0]], ['2, k, 24', [0.08475519, -0.008958218, 1.0]]]
[['2, k, 0', [-0.08556439, 0.01040049, 1.0]], ['2, k, 1', [-0.08893935, 0.3098906, 1.0]], ['2, k, 2', [-0.09188484, 0.6004784, 1.0]], ['2, k, 3', [-0.09756744, 0.733296, 1.0]], ['2, k, 4', [-0.2330046, 0.4862507, 1.0]], ['2, k, 5', [-0.3117011, 0.3277193, 1.0]], ['2, k, 6', [-0.3174691, 0.2021703, 1.0]], ['2, k, 7', [-0.327131, 0.1473497, 1.0]], ['2, k, 8', [0.0633435, 0.4819807, 1.0]], ['2, k, 9', [0.1118947, 0.2296071, 1.0]], ['2, k, 10', [0.1267445, 0.02927821, 1.0]], ['2, k, 11', [0.1182866, -0.01095426, 1.0]], ['2, k, 12', [-0.1531236, 0.009431668, 1.0]], ['2, k, 13', [-0.1734575, -0.2596345, 1.0]], ['2, k, 14', [-0.2095903, -0.5790975, 1.0]], ['2, k, 15', [-0.2206748, -0.6581516, 1.0]], ['2, k, 16', [-0.01576262, 0.0109308, 1.0]], ['2, k, 17', [-0.02257969, -0.2684946, 1.0]], ['2, k, 18', [-0.01284787, -0.5707728, 1.0]], ['2, k, 19', [-0.005735772, -0.6474048, 1.0]], ['2, k, 20', [-0.09124658, 0.5290661, 1.0]], ['2, k, 21', [-0.330653, 0.1012037, 1.0]], ['2, k, 22', [-0.2870581, 0.1450342, 1.0]], ['2, k, 23', [0.1143163, -0.07827099, 1.0]], ['2, k, 24', [0.08805742, -0.02459769, 1.0]]]
[['2, k, 0', [-0.08628984, 0.007791923, 1.0]], ['2, k, 1', [-0.08898594, 0.3081375, 1.0]], ['2, k, 2', [-0.0912855, 0.5992596, 1.0]], ['2, k, 3', [-0.09670821, 0.7326748, 1.0]], ['2, k, 4', [-0.2372984, 0.4759586, 1.0]], ['2, k, 5', [-0.2918115, 0.2712858, 1.0]], ['2, k, 6', [-0.3035909, 0.09801305, 1.0]], ['2, k, 7', [-0.3074236, 0.02769188, 1.0]], ['2, k, 8', [0.06352353, 0.4817983, 1.0]], ['2, k, 9', [0.1116415, 0.228973, 1.0]], ['2, k, 10', [0.1251922, 0.02854115, 1.0]], ['2, k, 11', [0.1179999, -0.01139685, 1.0]], ['2, k, 12', [-0.1537635, 0.006489075, 1.0]], ['2, k, 13', [-0.1739609, -0.2604937, 1.0]], ['2, k, 14', [-0.2101163, -0.5794241, 1.0]], ['2, k, 15', [-0.2200844, -0.6580998, 1.0]], ['2, k, 16', [-0.01656513, 0.008726109, 1.0]], ['2, k, 17', [-0.02259303, -0.2686119, 1.0]], ['2, k, 18', [-0.01233928, -0.571467, 1.0]], ['2, k, 19', [-0.007150928, -0.6506346, 1.0]], ['2, k, 20', [-0.09082649, 0.5277212, 1.0]], ['2, k, 21', [-0.3161088, -0.02754669, 1.0]], ['2, k, 22', [-0.2732347, 0.02421884, 1.0]], ['2, k, 23', [0.1124197, -0.07920168, 1.0]], ['2, k, 24', [0.08268873, -0.0325808, 1.0]]]
[['2, k, 0', [-0.08685593, 0.006061699, 1.0]], ['2, k, 1', [-0.08917183, 0.306927, 1.0]], ['2, k, 2', [-0.09110572, 0.5985124, 1.0]], ['2, k, 3', [-0.09593375, 0.7327889, 1.0]], ['2, k, 4', [-0.238003, 0.4730636, 1.0]], ['2, k, 5', [-0.2931305, 0.2697039, 1.0]], ['2, k, 6', [-0.2946977, 0.07365707, 1.0]], ['2, k, 7', [-0.3045015, 0.003655763, 1.0]], ['2, k, 8', [0.06354337, 0.4817303, 1.0]], ['2, k, 9', [0.1116339, 0.2289761, 1.0]], ['2, k, 10', [0.1250747, 0.02853516, 1.0]], ['2, k, 11', [0.117323, -0.01375903, 1.0]], ['2, k, 12', [-0.1541873, 0.004603281, 1.0]], ['2, k, 13', [-0.1738996, -0.2604946, 1.0]], ['2, k, 14', [-0.210129, -0.5794058, 1.0]], ['2, k, 15', [-0.2202577, -0.656969, 1.0]], ['2, k, 16', [-0.01726625, 0.007218452, 1.0]], ['2, k, 17', [-0.02248825, -0.2680019, 1.0]], ['2, k, 18', [-0.01203067, -0.5713302, 1.0]], ['2, k, 19', [-0.00593004, -0.6495863, 1.0]], ['2, k, 20', [-0.09074126, 0.526847, 1.0]], ['2, k, 21', [-0.3095737, -0.05516488, 1.0]], ['2, k, 22', [-0.2674556, 0.001210733, 1.0]], ['2, k, 23', [0.1150255, -0.08052038, 1.0]], ['2, k, 24', [0.08327086, -0.01713838, 1.0]]]
[['2, k, 0', [-0.08708262, 0.004672746, 1.0]], ['2, k, 1', [-0.08903057, 0.3054562, 1.0]], ['2, k, 2', [-0.09047122, 0.5972653, 1.0]], ['2, k, 3', [-0.09553181, 0.7320763, 1.0]], ['2, k, 4', [-0.2389608, 0.4711141, 1.0]], ['2, k, 5', [-0.2910666, 0.2470572, 1.0]], ['2, k, 6', [-0.2941605, 0.05032163, 1.0]], ['2, k, 7', [-0.2996932, -0.0150372, 1.0]], ['2, k, 8', [0.06359491, 0.4816293, 1.0]], ['2, k, 9', [0.1114894, 0.2287496, 1.0]], ['2, k, 10', [0.1248229, 0.02830816, 1.0]], ['2, k, 11', [0.1176113, -0.01694058, 1.0]], ['2, k, 12', [-0.154341, 0.003191734, 1.0]], ['2, k, 13', [-0.1734333, -0.2604192, 1.0]], ['2, k, 14', [-0.2102623, -0.577491, 1.0]], ['2, k, 15', [-0.2190587, -0.6544784, 1.0]], ['2, k, 16', [-0.01758463, 0.005905796, 1.0]], ['2, k, 17', [-0.02225052, -0.2680634, 1.0]], ['2, k, 18', [-0.01194381, -0.5714512, 1.0]], ['2, k, 19', [-0.01170015, -0.6508707, 1.0]], ['2, k, 20', [-0.09022869, 0.5255172, 1.0]], ['2, k, 21', [-0.3043426, -0.07738646, 1.0]], ['2, k, 22', [-0.2672583, -0.01083346, 1.0]], ['2, k, 23', [0.1169674, -0.08761197, 1.0]], ['2, k, 24', [0.08565041, -0.03291629, 1.0]]]
[['2, k, 0', [-0.08730642, 0.003483922, 1.0]], ['2, k, 1', [-0.08932003, 0.3045702, 1.0]], ['2, k, 2', [-0.09082869, 0.5967756, 1.0]], ['2, k, 3', [-0.09499791, 0.7316827, 1.0]], ['2, k, 4', [-0.2394448, 0.4697444, 1.0]], ['2, k, 5', [-0.2921091, 0.2354177, 1.0]], ['2, k, 6', [-0.292901, 0.03535031, 1.0]], ['2, k, 7', [-0.3008227, -0.0261596, 1.0]], ['2, k, 8', [0.06378684, 0.4812833, 1.0]], ['2, k, 9', [0.1113314, 0.228602, 1.0]], ['2, k, 10', [0.1247559, 0.02816437, 1.0]], ['2, k, 11', [0.1175965, -0.01341883, 1.0]], ['2, k, 12', [-0.1545206, 0.001875617, 1.0]], ['2, k, 13', [-0.173449, -0.2612669, 1.0]], ['2, k, 14', [-0.2105477, -0.57715, 1.0]], ['2, k, 15', [-0.2168635, -0.6546146, 1.0]], ['2, k, 16', [-0.01784791, 0.004883408, 1.0]], ['2, k, 17', [-0.0219242, -0.2684168, 1.0]], ['2, k, 18', [-0.01189641, -0.5715502, 1.0]], ['2, k, 19', [-0.01255896, -0.6507858, 1.0]], ['2, k, 20', [-0.09056306, 0.5249286, 1.0]], ['2, k, 21', [-0.3078202, -0.09503183, 1.0]], ['2, k, 22', [-0.2676265, -0.03876344, 1.0]], ['2, k, 23', [0.1148529, -0.07963232, 1.0]], ['2, k, 24', [0.08458041, -0.02816749, 1.0]]]
[['2, k, 0', [-0.08745012, 0.003267862, 1.0]], ['2, k, 1', [-0.0902348, 0.3042911, 1.0]], ['2, k, 2', [-0.09312287, 0.5967158, 1.0]], ['2, k, 3', [-0.09457342, 0.7317639, 1.0]], ['2, k, 4', [-0.240412, 0.4696342, 1.0]], ['2, k, 5', [-0.2953727, 0.2301925, 1.0]], ['2, k, 6', [-0.2962914, 0.02953822, 1.0]], ['2, k, 7', [-0.3047629, -0.02838412, 1.0]], ['2, k, 8', [0.06386829, 0.4810603, 1.0]], ['2, k, 9', [0.1107543, 0.2281117, 1.0]], ['2, k, 10', [0.1247794, 0.02771574, 1.0]], ['2, k, 11', [0.116942, -0.0123268, 1.0]], ['2, k, 12', [-0.15462, 0.001659307, 1.0]], ['2, k, 13', [-0.1728394, -0.2614115, 1.0]], ['2, k, 14', [-0.2105163, -0.5773666, 1.0]], ['2, k, 15', [-0.2178925, -0.6558326, 1.0]], ['2, k, 16', [-0.01804338, 0.004687546, 1.0]], ['2, k, 17', [-0.0217522, -0.268465, 1.0]], ['2, k, 18', [-0.01202566, -0.5716321, 1.0]], ['2, k, 19', [-0.01204089, -0.650274, 1.0]], ['2, k, 20', [-0.09245165, 0.5247871, 1.0]], ['2, k, 21', [-0.3160691, -0.1040053, 1.0]], ['2, k, 22', [-0.2722726, -0.04213452, 1.0]], ['2, k, 23', [0.1093189, -0.08434592, 1.0]], ['2, k, 24', [0.08381739, -0.02192542, 1.0]]]
