[['2, k, 0', [0.3215052, -0.1944784, 1.0]], ['2, k, 1', [0.3454711, 0.08908043, 1.0]], ['2, k, 2', [0.3674488, 0.3650023, 1.0]], ['2, k, 3', [0.3708256, 0.5011445, 1.0]], ['2, k, 4', [0.1976009, 0.2544083, 1.0]], ['2, k, 5', [0.09492137, 0.06005344, 1.0]], ['2, k, 6', [0.01609663, -0.1176931, 1.0]], ['2, k, 7', [-0.01611795, -0.1763823, 1.0]], ['2, k, 8', [0.5257646, 0.2448555, 1.0]], ['2, k, 9', [0.5886514, -0.03127953, 1.0]], ['2, k, 10', [0.6231673, -0.2534695, 1.0]], ['2, k, 11', [0.6271158, -0.3177761, 1.0]], ['2, k, 12', [0.2303289, -0.1881164, 1.0]], ['2, k, 13', [0.1140026, -0.2651818, 1.0]], ['2, k, 14', [0.1098049, -0.6406077, 1.0]], ['2, k, 15', [0.05918169, -0.6980273, 1.0]], ['2, k, 16', [0.4048895, -0.1966343, 1.0]], ['2, k, 17', [0.3964148, -0.2813733, 1.0]], ['2, k, 18', [0.3734657, -0.6529247, 1.0]], ['2, k, 19', [0.3863217, -0.7076529, 1.0]], ['2, k, 20', [0.3621675, 0.2968564, 1.0]], ['2, k, 21', [-0.05846125, -0.2417938, 1.0]], ['2, k, 22', [0.02396884, -0.1977949, 1.0]], ['2, k, 23', [0.6432725, -0.3922793, 1.0]], ['2, k, 24', [0.6425418, -0.291283, 1.0]]]
[['2, k, 0', [0.3147542, -0.1828318, 1.0]], ['2, k, 1', [0.3381435, 0.09549319, 1.0]], ['2, k, 2', [0.3586732, 0.3684282, 1.0]], ['2, k, 3', [0.3638608, 0.5081772, 1.0]], ['2, k, 4', [0.2050122, 0.3145773, 1.0]], ['2, k, 5', [0.1181137, 0.5249406, 1.0]], ['2, k, 6', [0.1384278, 0.7633833, 1.0]], ['2, k, 7', [0.1381569, 0.8424693, 1.0]], ['2, k, 8', [0.5205447, 0.2586128, 1.0]], ['2, k, 9', [0.5856696, -0.01245314, 1.0]], ['2, k, 10', [0.593018, -0.2434972, 1.0]], ['2, k, 11', [0.5911114, -0.2937209, 1.0]], ['2, k, 12', [0.2245926, -0.1735766, 1.0]], ['2, k, 13', [0.1149403, -0.2618839, 1.0]], ['2, k, 14', [0.1092846, -0.6375486, 1.0]], ['2, k, 15', [0.04889926, -0.6988747, 1.0]], ['2, k, 16', [0.3968072, -0.1867414, 1.0]], ['2, k, 17', [0.3967435, -0.2772117, 1.0]], ['2, k, 18', [0.3970172, -0.6530737, 1.0]], ['2, k, 19', [0.3835718, -0.7071421, 1.0]], ['2, k, 20', [0.3538353, 0.3012124, 1.0]], ['2, k, 21', [0.1364983, 0.91627, 1.0]], ['2, k, 22', [0.09034547, 0.8530024, 1.0]], ['2, k, 23', [0.5976316, -0.3785655, 1.0]], ['2, k, 24', [0.6256694, -0.2882327, 1.0]]]
[['2, k, 0', [0.3150118, -0.1812565, 1.0]], ['2, k, 1', [0.3381967, 0.09589548, 1.0]], ['2, k, 2', [0.3587063, 0.3683873, 1.0]], ['2, k, 3', [0.3628519, 0.5079571, 1.0]], ['2, k, 4', [0.2045159, 0.3176614, 1.0]], ['2, k, 5', [0.1351531, 0.5560351, 1.0]], ['2, k, 6', [0.1611724, 0.7898677, 1.0]], ['2, k, 7', [0.1666784, 0.8636327, 1.0]], ['2, k, 8', [0.5195172, 0.2589262, 1.0]], ['2, k, 9', [0.5858017, -0.01123118, 1.0]], ['2, k, 10', [0.5954831, -0.2528018, 1.0]], ['2, k, 11', [0.5926393, -0.2986619, 1.0]], ['2, k, 12', [0.2256154, -0.1717321, 1.0]], ['2, k, 13', [0.1153825, -0.2614124, 1.0]], ['2, k, 14', [0.1105244, -0.6368766, 1.0]], ['2, k, 15', [0.04498515, -0.7005249, 1.0]], ['2, k, 16', [0.3964858, -0.1854335, 1.0]], ['2, k, 17', [0.396637, -0.2761855, 1.0]], ['2, k, 18', [0.3816866, -0.6496781, 1.0]], ['2, k, 19', [0.3842562, -0.7103236, 1.0]], ['2, k, 20', [0.3538557, 0.3012193, 1.0]], ['2, k, 21', [0.1746893, 0.9351432, 1.0]], ['2, k, 22', [0.123915, 0.8697023, 1.0]], ['2, k, 23', [0.5962575, -0.3801165, 1.0]], ['2, k, 24', [0.6262335, -0.2971433, 1.0]]]
[['2, k, 0', [0.3154651, -0.1799527, 1.0]], ['2, k, 1', [0.3383198, 0.09631151, 1.0]], ['2, k, 2', [0.3587254, 0.3683634, 1.0]], ['2, k, 3', [0.3599026, 0.5083344, 1.0]], ['2, k, 4', [0.2038243, 0.3211236, 1.0]], ['2, k, 5', [0.1407469, 0.5605905, 1.0]], ['2, k, 6', [0.1855202, 0.7982996, 1.0]], ['2, k, 7', [0.1951557, 0.8684959, 1.0]], ['2, k, 8', [0.518459, 0.2591923, 1.0]], ['2, k, 9', [0.5855194, -0.010023, 1.0]], ['2, k, 10', [0.5954559, -0.2526786, 1.0]], ['2, k, 11', [0.5923658, -0.2975312, 1.0]], ['2, k, 12', [0.2267475, -0.1702744, 1.0]], ['2, k, 13', [0.1155947, -0.2612817, 1.0]], ['2, k, 14', [0.1101752, -0.6370048, 1.0]], ['2, k, 15', [0.04562809, -0.6993625, 1.0]], ['2, k, 16', [0.3964553, -0.1843709, 1.0]], ['2, k, 17', [0.3963981, -0.2757001, 1.0]], ['2, k, 18', [0.3802193, -0.6489347, 1.0]], ['2, k, 19', [0.383774, -0.70982, 1.0]], ['2, k, 20', [0.3538756, 0.3012268, 1.0]], ['2, k, 21', [0.1988356, 0.9429328, 1.0]], ['2, k, 22', [0.1511889, 0.8842543, 1.0]], ['2, k, 23', [0.5981096, -0.3805255, 1.0]], ['2, k, 24', [0.6226115, -0.30965, 1.0]]]
[['2, k, 0', [0.316085, -0.1793531, 1.0]], ['2, k, 1', [0.3380466, 0.09680701, 1.0]], ['2, k, 2', [0.3569953, 0.3688109, 1.0]], ['2, k, 3', [0.3578799, 0.5070669, 1.0]], ['2, k, 4', [0.2042063, 0.3210071, 1.0]], ['2, k, 5', [0.1450589, 0.550383, 1.0]], ['2, k, 6', [0.2082608, 0.7882792, 1.0]], ['2, k, 7', [0.2212081, 0.8755527, 1.0]], ['2, k, 8', [0.5173792, 0.2593617, 1.0]], ['2, k, 9', [0.585166, -0.007289484, 1.0]], ['2, k, 10', [0.5956458, -0.2465112, 1.0]], ['2, k, 11', [0.5927176, -0.2961674, 1.0]], ['2, k, 12', [0.2273594, -0.1699767, 1.0]], ['2, k, 13', [0.1158096, -0.2611363, 1.0]], ['2, k, 14', [0.1109896, -0.63671, 1.0]], ['2, k, 15', [0.04889459, -0.6998824, 1.0]], ['2, k, 16', [0.397036, -0.1835755, 1.0]], ['2, k, 17', [0.3963069, -0.2756093, 1.0]], ['2, k, 18', [0.3783203, -0.6483199, 1.0]], ['2, k, 19', [0.3840746, -0.7100148, 1.0]], ['2, k, 20', [0.3526803, 0.301704, 1.0]], ['2, k, 21', [0.2256708, 0.954416, 1.0]], ['2, k, 22', [0.1776952, 0.8897433, 1.0]], ['2, k, 23', [0.5978327, -0.3753926, 1.0]], ['2, k, 24', [0.6305999, -0.3038409, 1.0]]]
[['2, k, 0', [0.3167127, -0.1786972, 1.0]], ['2, k, 1', [0.3380634, 0.09683958, 1.0]], ['2, k, 2', [0.3567483, 0.3682512, 1.0]], ['2, k, 3', [0.3560657, 0.5053797, 1.0]], ['2, k, 4', [0.2060143, 0.3210011, 1.0]], ['2, k, 5', [0.1466654, 0.5511751, 1.0]], ['2, k, 6', [0.2200511, 0.7932312, 1.0]], ['2, k, 7', [0.2413992, 0.8776454, 1.0]], ['2, k, 8', [0.5156121, 0.2599808, 1.0]], ['2, k, 9', [0.5851293, -0.004835959, 1.0]], ['2, k, 10', [0.5953773, -0.2436779, 1.0]], ['2, k, 11', [0.5924823, -0.2922759, 1.0]], ['2, k, 12', [0.2285737, -0.1693739, 1.0]], ['2, k, 13', [0.1161905, -0.2609, 1.0]], ['2, k, 14', [0.1106326, -0.6364279, 1.0]], ['2, k, 15', [0.05980272, -0.6952221, 1.0]], ['2, k, 16', [0.3972587, -0.1829667, 1.0]], ['2, k, 17', [0.3964831, -0.2759049, 1.0]], ['2, k, 18', [0.3782282, -0.6484909, 1.0]], ['2, k, 19', [0.38369, -0.7109169, 1.0]], ['2, k, 20', [0.3525526, 0.3014317, 1.0]], ['2, k, 21', [0.2583361, 0.9585262, 1.0]], ['2, k, 22', [0.199161, 0.8963706, 1.0]], ['2, k, 23', [0.5982826, -0.3771274, 1.0]], ['2, k, 24', [0.6261364, -0.2775154, 1.0]]]
[['2, k, 0', [0.316942, -0.1785262, 1.0]], ['2, k, 1', [0.3378602, 0.09699407, 1.0]], ['2, k, 2', [0.3555307, 0.3681705, 1.0]], ['2, k, 3', [0.3544498, 0.5007352, 1.0]], ['2, k, 4', [0.2065403, 0.3205098, 1.0]], ['2, k, 5', [0.179221, 0.5995236, 1.0]], ['2, k, 6', [0.2708575, 0.8477519, 1.0]], ['2, k, 7', [0.2653026, 0.8939024, 1.0]], ['2, k, 8', [0.5145288, 0.2603108, 1.0]], ['2, k, 9', [0.5853606, -0.003612122, 1.0]], ['2, k, 10', [0.5955859, -0.2442329, 1.0]], ['2, k, 11', [0.5933936, -0.2938586, 1.0]], ['2, k, 12', [0.2288758, -0.1692442, 1.0]], ['2, k, 13', [0.1162562, -0.2608543, 1.0]], ['2, k, 14', [0.1107305, -0.636583, 1.0]], ['2, k, 15', [0.05571957, -0.6960956, 1.0]], ['2, k, 16', [0.3973923, -0.1828315, 1.0]], ['2, k, 17', [0.3965834, -0.2761351, 1.0]], ['2, k, 18', [0.3775166, -0.6485063, 1.0]], ['2, k, 19', [0.3837004, -0.7104044, 1.0]], ['2, k, 20', [0.3516452, 0.3014348, 1.0]], ['2, k, 21', [0.2765367, 0.9514238, 1.0]], ['2, k, 22', [0.2171544, 0.8894925, 1.0]], ['2, k, 23', [0.5974991, -0.3779024, 1.0]], ['2, k, 24', [0.6293969, -0.2878627, 1.0]]]
[['2, k, 0', [0.3173584, -0.176054, 1.0]], ['2, k, 1', [0.3374404, 0.09766232, 1.0]], ['2, k, 2', [0.3542805, 0.3672929, 1.0]], ['2, k, 3', [0.3534315, 0.5002637, 1.0]], ['2, k, 4', [0.206792, 0.3202021, 1.0]], ['2, k, 5', [0.1622739, 0.5478287, 1.0]], ['2, k, 6', [0.2554867, 0.8073764, 1.0]], ['2, k, 7', [0.2696891, 0.8765276, 1.0]], ['2, k, 8', [0.5142581, 0.2605044, 1.0]], ['2, k, 9', [0.58533, -0.003313701, 1.0]], ['2, k, 10', [0.5957274, -0.2431554, 1.0]], ['2, k, 11', [0.5937279, -0.2963969, 1.0]], ['2, k, 12', [0.22996, -0.1672994, 1.0]], ['2, k, 13', [0.1173372, -0.2598726, 1.0]], ['2, k, 14', [0.1117209, -0.6354734, 1.0]], ['2, k, 15', [0.04591834, -0.6948226, 1.0]], ['2, k, 16', [0.3972074, -0.1788132, 1.0]], ['2, k, 17', [0.3966744, -0.2764454, 1.0]], ['2, k, 18', [0.3776872, -0.6487548, 1.0]], ['2, k, 19', [0.3832903, -0.7091799, 1.0]], ['2, k, 20', [0.3506609, 0.301038, 1.0]], ['2, k, 21', [0.2849546, 0.9479051, 1.0]], ['2, k, 22', [0.2242577, 0.8931627, 1.0]], ['2, k, 23', [0.5999318, -0.3737208, 1.0]], ['2, k, 24', [0.6258972, -0.2790428, 1.0]]]
[['2, k, 0', [0.3164294, -0.1735172, 1.0]], ['2, k, 1', [0.3367278, 0.09818693, 1.0]], ['2, k, 2', [0.3535707, 0.3662829, 1.0]], ['2, k, 3', [0.3527743, 0.4992192, 1.0]], ['2, k, 4', [0.2072839, 0.3198205, 1.0]], ['2, k, 5', [0.1822385, 0.5982313, 1.0]], ['2, k, 6', [0.2566011, 0.8099356, 1.0]], ['2, k, 7', [0.2662748, 0.8703703, 1.0]], ['2, k, 8', [0.5132776, 0.2609102, 1.0]], ['2, k, 9', [0.5856854, -0.002459896, 1.0]], ['2, k, 10', [0.595845, -0.2435006, 1.0]], ['2, k, 11', [0.592245, -0.296195, 1.0]], ['2, k, 12', [0.2296921, -0.1654632, 1.0]], ['2, k, 13', [0.1181177, -0.2592328, 1.0]], ['2, k, 14', [0.1122182, -0.6347737, 1.0]], ['2, k, 15', [0.04870835, -0.6938531, 1.0]], ['2, k, 16', [0.3953801, -0.1757044, 1.0]], ['2, k, 17', [0.3967005, -0.2754779, 1.0]], ['2, k, 18', [0.377015, -0.6476246, 1.0]], ['2, k, 19', [0.3837393, -0.7090366, 1.0]], ['2, k, 20', [0.3499703, 0.3004616, 1.0]], ['2, k, 21', [0.2810016, 0.942564, 1.0]], ['2, k, 22', [0.2232825, 0.8944559, 1.0]], ['2, k, 23', [0.5986962, -0.3820327, 1.0]], ['2, k, 24', [0.6245713, -0.285373, 1.0]]]
[['2, k, 0', [0.316428, -0.1726363, 1.0]], ['2, k, 1', [0.3364407, 0.09895152, 1.0]], ['2, k, 2', [0.3533754, 0.366448, 1.0]], ['2, k, 3', [0.351173, 0.4990094, 1.0]], ['2, k, 4', [0.2086698, 0.3169875, 1.0]], ['2, k, 5', [0.1820005, 0.5951377, 1.0]], ['2, k, 6', [0.2689742, 0.8307576, 1.0]], ['2, k, 7', [0.260621, 0.8808765, 1.0]], ['2, k, 8', [0.5130222, 0.2610183, 1.0]], ['2, k, 9', [0.5860522, -0.0004808167, 1.0]], ['2, k, 10', [0.5962949, -0.2452852, 1.0]], ['2, k, 11', [0.5937413, -0.2942932, 1.0]], ['2, k, 12', [0.2297338, -0.1648546, 1.0]], ['2, k, 13', [0.1182481, -0.2593164, 1.0]], ['2, k, 14', [0.1124336, -0.6347294, 1.0]], ['2, k, 15', [0.04927094, -0.694191, 1.0]], ['2, k, 16', [0.3953432, -0.1744286, 1.0]], ['2, k, 17', [0.3968697, -0.2765495, 1.0]], ['2, k, 18', [0.3769134, -0.6485548, 1.0]], ['2, k, 19', [0.3833644, -0.7086819, 1.0]], ['2, k, 20', [0.3497298, 0.3007017, 1.0]], ['2, k, 21', [0.2735711, 0.9505525, 1.0]], ['2, k, 22', [0.2159403, 0.8910546, 1.0]], ['2, k, 23', [0.600337, -0.3815161, 1.0]], ['2, k, 24', [0.6308234, -0.2990696, 1.0]]]
[['2, k, 0', [0.3162838, -0.1739546, 1.0]], ['2, k, 1', [0.3363813, 0.09836617, 1.0]], ['2, k, 2', [0.3534931, 0.3658939, 1.0]], ['2, k, 3', [0.3512243, 0.4990125, 1.0]], ['2, k, 4', [0.2096916, 0.315148, 1.0]], ['2, k, 5', [0.1648873, 0.5809963, 1.0]], ['2, k, 6', [0.2520069, 0.8281845, 1.0]], ['2, k, 7', [0.2425369, 0.8784205, 1.0]], ['2, k, 8', [0.5125479, 0.2612383, 1.0]], ['2, k, 9', [0.5862021, -0.000350997, 1.0]], ['2, k, 10', [0.5962549, -0.2461499, 1.0]], ['2, k, 11', [0.591639, -0.2969296, 1.0]], ['2, k, 12', [0.2294589, -0.1659904, 1.0]], ['2, k, 13', [0.1180365, -0.2595643, 1.0]], ['2, k, 14', [0.1122802, -0.6353064, 1.0]], ['2, k, 15', [0.04932412, -0.6940425, 1.0]], ['2, k, 16', [0.3953367, -0.1769647, 1.0]], ['2, k, 17', [0.3968773, -0.2769026, 1.0]], ['2, k, 18', [0.3762254, -0.6487833, 1.0]], ['2, k, 19', [0.3832581, -0.7086732, 1.0]], ['2, k, 20', [0.3497747, 0.3001007, 1.0]], ['2, k, 21', [0.2494657, 0.9494389, 1.0]], ['2, k, 22', [0.2009989, 0.8879263, 1.0]], ['2, k, 23', [0.5925786, -0.3790989, 1.0]], ['2, k, 24', [0.6266218, -0.313437, 1.0]]]
[['2, k, 0', [0.3159388, -0.1741545, 1.0]], ['2, k, 1', [0.3362039, 0.09849653, 1.0]], ['2, k, 2', [0.35356, 0.3661687, 1.0]], ['2, k, 3', [0.3508154, 0.499697, 1.0]], ['2, k, 4', [0.2096431, 0.3151779, 1.0]], ['2, k, 5', [0.1637406, 0.5790138, 1.0]], ['2, k, 6', [0.2156798, 0.7849613, 1.0]], ['2, k, 7', [0.2202719, 0.862526, 1.0]], ['2, k, 8', [0.5123179, 0.2614982, 1.0]], ['2, k, 9', [0.5864385, 0.0001481738, 1.0]], ['2, k, 10', [0.5955585, -0.2509738, 1.0]], ['2, k, 11', [0.5926033, -0.2980371, 1.0]], ['2, k, 12', [0.2288892, -0.1660616, 1.0]], ['2, k, 13', [0.1181513, -0.2594949, 1.0]], ['2, k, 14', [0.1116499, -0.6353719, 1.0]], ['2, k, 15', [0.05086295, -0.6942365, 1.0]], ['2, k, 16', [0.3951251, -0.1773736, 1.0]], ['2, k, 17', [0.3969637, -0.2769475, 1.0]], ['2, k, 18', [0.3763169, -0.6487901, 1.0]], ['2, k, 19', [0.3834102, -0.7086025, 1.0]], ['2, k, 20', [0.3497578, 0.3003131, 1.0]], ['2, k, 21', [0.2270543, 0.9386855, 1.0]], ['2, k, 22', [0.1672979, 0.8893889, 1.0]], ['2, k, 23', [0.5989686, -0.3820695, 1.0]], ['2, k, 24', [0.6214224, -0.2876113, 1.0]]]
[['2, k, 0', [0.3159371, -0.1741603, 1.0]], ['2, k, 1', [0.336318, 0.0986274, 1.0]], ['2, k, 2', [0.3541829, 0.3665615, 1.0]], ['2, k, 3', [0.3513277, 0.5009095, 1.0]], ['2, k, 4', [0.2094234, 0.3172145, 1.0]], ['2, k, 5', [0.1573787, 0.5648465, 1.0]], ['2, k, 6', [0.1932067, 0.7667742, 1.0]], ['2, k, 7', [0.1937418, 0.847312, 1.0]], ['2, k, 8', [0.5119053, 0.2619467, 1.0]], ['2, k, 9', [0.5862616, -0.0002918934, 1.0]], ['2, k, 10', [0.5960737, -0.2446661, 1.0]], ['2, k, 11', [0.5911888, -0.2913589, 1.0]], ['2, k, 12', [0.2288336, -0.1660197, 1.0]], ['2, k, 13', [0.1180739, -0.2597763, 1.0]], ['2, k, 14', [0.1118764, -0.6355173, 1.0]], ['2, k, 15', [0.05918637, -0.6937445, 1.0]], ['2, k, 16', [0.3951879, -0.1775687, 1.0]], ['2, k, 17', [0.3969622, -0.2768365, 1.0]], ['2, k, 18', [0.37613, -0.648446, 1.0]], ['2, k, 19', [0.382739, -0.7082424, 1.0]], ['2, k, 20', [0.3501643, 0.3005922, 1.0]], ['2, k, 21', [0.1946872, 0.9246743, 1.0]], ['2, k, 22', [0.140488, 0.8661699, 1.0]], ['2, k, 23', [0.596764, -0.3774449, 1.0]], ['2, k, 24', [0.6281238, -0.3048144, 1.0]]]
[['2, k, 0', [0.3140126, -0.1762507, 1.0]], ['2, k, 1', [0.3363263, 0.09826425, 1.0]], ['2, k, 2', [0.3553814, 0.3665795, 1.0]], ['2, k, 3', [0.3527272, 0.5017904, 1.0]], ['2, k, 4', [0.2103353, 0.3149301, 1.0]], ['2, k, 5', [0.1399664, 0.5193459, 1.0]], ['2, k, 6', [0.1705414, 0.7529159, 1.0]], ['2, k, 7', [0.1659049, 0.8265384, 1.0]], ['2, k, 8', [0.5122355, 0.2619461, 1.0]], ['2, k, 9', [0.586448, -0.0003365816, 1.0]], ['2, k, 10', [0.5974094, -0.2511462, 1.0]], ['2, k, 11', [0.592645, -0.2982377, 1.0]], ['2, k, 12', [0.2267512, -0.1671709, 1.0]], ['2, k, 13', [0.1183283, -0.2594277, 1.0]], ['2, k, 14', [0.1122734, -0.6350126, 1.0]], ['2, k, 15', [0.05968694, -0.6938886, 1.0]], ['2, k, 16', [0.3935521, -0.1810625, 1.0]], ['2, k, 17', [0.3966089, -0.2748345, 1.0]], ['2, k, 18', [0.3760385, -0.6464768, 1.0]], ['2, k, 19', [0.3834373, -0.7081772, 1.0]], ['2, k, 20', [0.3508687, 0.3005013, 1.0]], ['2, k, 21', [0.1630654, 0.8992344, 1.0]], ['2, k, 22', [0.119014, 0.8313766, 1.0]], ['2, k, 23', [0.5979746, -0.3795851, 1.0]], ['2, k, 24', [0.6242623, -0.2951891, 1.0]]]
[['2, k, 0', [0.3138002, -0.1769412, 1.0]], ['2, k, 1', [0.3367883, 0.09809494, 1.0]], ['2, k, 2', [0.3585854, 0.3670515, 1.0]], ['2, k, 3', [0.3545476, 0.5032546, 1.0]], ['2, k, 4', [0.211431, 0.3103148, 1.0]], ['2, k, 5', [0.1322344, 0.5128673, 1.0]], ['2, k, 6', [0.1434511, 0.72964, 1.0]], ['2, k, 7', [0.1322684, 0.7962929, 1.0]], ['2, k, 8', [0.5130572, 0.2619609, 1.0]], ['2, k, 9', [0.5866101, -0.000626735, 1.0]], ['2, k, 10', [0.5966609, -0.2550588, 1.0]], ['2, k, 11', [0.5935059, -0.2999446, 1.0]], ['2, k, 12', [0.2262792, -0.167624, 1.0]], ['2, k, 13', [0.11821, -0.2595351, 1.0]], ['2, k, 14', [0.1125574, -0.6349576, 1.0]], ['2, k, 15', [0.06098427, -0.6946542, 1.0]], ['2, k, 16', [0.3936555, -0.1821779, 1.0]], ['2, k, 17', [0.3965568, -0.2752348, 1.0]], ['2, k, 18', [0.375918, -0.6467737, 1.0]], ['2, k, 19', [0.3835572, -0.7081674, 1.0]], ['2, k, 20', [0.3531448, 0.3006842, 1.0]], ['2, k, 21', [0.1177639, 0.8653964, 1.0]], ['2, k, 22', [0.1865194, 0.77554, 1.0]], ['2, k, 23', [0.6012591, -0.3766769, 1.0]], ['2, k, 24', [0.6336634, -0.3117913, 1.0]]]
[['2, k, 0', [0.3136349, -0.1773454, 1.0]], ['2, k, 1', [0.3371761, 0.09799519, 1.0]], ['2, k, 2', [0.36048, 0.3674011, 1.0]], ['2, k, 3', [0.3563933, 0.5037825, 1.0]], ['2, k, 4', [0.2120562, 0.3078225, 1.0]], ['2, k, 5', [0.1147407, 0.4934894, 1.0]], ['2, k, 6', [0.1144151, 0.6922762, 1.0]], ['2, k, 7', [0.09927905, 0.7485796, 1.0]], ['2, k, 8', [0.5141468, 0.2616995, 1.0]], ['2, k, 9', [0.5867367, -0.0007054725, 1.0]], ['2, k, 10', [0.5953445, -0.2468029, 1.0]], ['2, k, 11', [0.5931057, -0.2952154, 1.0]], ['2, k, 12', [0.2258884, -0.1679642, 1.0]], ['2, k, 13', [0.1180764, -0.2595301, 1.0]], ['2, k, 14', [0.1121686, -0.6351152, 1.0]], ['2, k, 15', [0.06117115, -0.6942736, 1.0]], ['2, k, 16', [0.3936802, -0.1826853, 1.0]], ['2, k, 17', [0.3963246, -0.275034, 1.0]], ['2, k, 18', [0.3757521, -0.6465321, 1.0]], ['2, k, 19', [0.3834974, -0.7080395, 1.0]], ['2, k, 20', [0.3546437, 0.3008739, 1.0]], ['2, k, 21', [0.07873336, 0.8170304, 1.0]], ['2, k, 22', [0.1591392, 0.7447967, 1.0]], ['2, k, 23', [0.5933478, -0.3795898, 1.0]], ['2, k, 24', [0.6233049, -0.2953407, 1.0]]]
[['2, k, 0', [0.3137597, -0.1779003, 1.0]], ['2, k, 1', [0.3381214, 0.09778655, 1.0]], ['2, k, 2', [0.3628469, 0.3676222, 1.0]], ['2, k, 3', [0.358638, 0.504801, 1.0]], ['2, k, 4', [0.2117998, 0.3050564, 1.0]], ['2, k, 5', [0.1031675, 0.46684, 1.0]], ['2, k, 6', [0.08273397, 0.6485752, 1.0]], ['2, k, 7', [0.06957698, 0.6817451, 1.0]], ['2, k, 8', [0.5151299, 0.2612725, 1.0]], ['2, k, 9', [0.5869958, -0.002927176, 1.0]], ['2, k, 10', [0.5948854, -0.2480191, 1.0]], ['2, k, 11', [0.5921541, -0.2976248, 1.0]], ['2, k, 12', [0.2256795, -0.1687271, 1.0]], ['2, k, 13', [0.1178652, -0.259566, 1.0]], ['2, k, 14', [0.1124632, -0.6349959, 1.0]], ['2, k, 15', [0.05518261, -0.6955928, 1.0]], ['2, k, 16', [0.3941918, -0.1831326, 1.0]], ['2, k, 17', [0.3962483, -0.275144, 1.0]], ['2, k, 18', [0.3758335, -0.6465688, 1.0]], ['2, k, 19', [0.3838432, -0.7081934, 1.0]], ['2, k, 20', [0.3567109, 0.3009681, 1.0]], ['2, k, 21', [0.03983039, 0.7422829, 1.0]], ['2, k, 22', [0.1226022, 0.6841724, 1.0]], ['2, k, 23', [0.5958669, -0.3792292, 1.0]], ['2, k, 24', [0.6229236, -0.2806674, 1.0]]]
[['2, k, 0', [0.3139759, -0.1787672, 1.0]], ['2, k, 1', [0.3383517, 0.09766076, 1.0]], ['2, k, 2', [0.3629496, 0.3676738, 1.0]], ['2, k, 3', [0.35991, 0.5045877, 1.0]], ['2, k, 4', [0.2108133, 0.3033428, 1.0]], ['2, k, 5', [0.09052146, 0.4011367, 1.0]], ['2, k, 6', [0.07138332, 0.6112899, 1.0]], ['2, k, 7', [0.03731574, 0.6092355, 1.0]], ['2, k, 8', [0.5218891, 0.2585313, 1.0]], ['2, k, 9', [0.5871513, -0.007988508, 1.0]], ['2, k, 10', [0.5939296, -0.2457355, 1.0]], ['2, k, 11', [0.590399, -0.2971886, 1.0]], ['2, k, 12', [0.2254406, -0.1694874, 1.0]], ['2, k, 13', [0.1173354, -0.2597595, 1.0]], ['2, k, 14', [0.1119922, -0.6350516, 1.0]], ['2, k, 15', [0.05564579, -0.6964735, 1.0]], ['2, k, 16', [0.3949175, -0.1840894, 1.0]], ['2, k, 17', [0.3963482, -0.27582, 1.0]], ['2, k, 18', [0.3757783, -0.6472029, 1.0]], ['2, k, 19', [0.3835438, -0.708638, 1.0]], ['2, k, 20', [0.3568405, 0.3009939, 1.0]], ['2, k, 21', [0.003998889, 0.6632744, 1.0]], ['2, k, 22', [0.09027653, 0.5982926, 1.0]], ['2, k, 23', [0.5939776, -0.3829964, 1.0]], ['2, k, 24', [0.6238049, -0.2885568, 1.0]]]
[['2, k, 0', [0.3142099, -0.1797365, 1.0]], ['2, k, 1', [0.3390181, 0.09746478, 1.0]], ['2, k, 2', [0.3642597, 0.3681387, 1.0]], ['2, k, 3', [0.3625478, 0.5054724, 1.0]], ['2, k, 4', [0.2126025, 0.2976004, 1.0]], ['2, k, 5', [0.08629151, 0.3813304, 1.0]], ['2, k, 6', [0.04461432, 0.5331367, 1.0]], ['2, k, 7', [0.01001686, 0.5190664, 1.0]], ['2, k, 8', [0.5218717, 0.2585461, 1.0]], ['2, k, 9', [0.587288, -0.009260282, 1.0]], ['2, k, 10', [0.5931329, -0.2425522, 1.0]], ['2, k, 11', [0.5905964, -0.2941234, 1.0]], ['2, k, 12', [0.2252081, -0.1707283, 1.0]], ['2, k, 13', [0.1167128, -0.2603708, 1.0]], ['2, k, 14', [0.1117113, -0.6356917, 1.0]], ['2, k, 15', [0.0592371, -0.6959204, 1.0]], ['2, k, 16', [0.3955909, -0.184839, 1.0]], ['2, k, 17', [0.3963894, -0.2753626, 1.0]], ['2, k, 18', [0.3757185, -0.6468459, 1.0]], ['2, k, 19', [0.3836044, -0.7084996, 1.0]], ['2, k, 20', [0.358009, 0.3012615, 1.0]], ['2, k, 21', [-0.03576105, 0.5645497, 1.0]], ['2, k, 22', [0.06454285, 0.5116213, 1.0]], ['2, k, 23', [0.6026208, -0.3752986, 1.0]], ['2, k, 24', [0.6234515, -0.2900513, 1.0]]]
