[['2, k, 0', [0.1823536, -0.274565, 1.0]], ['2, k, 1', [0.1774866, 0.03040702, 1.0]], ['2, k, 2', [0.1722596, 0.3257268, 1.0]], ['2, k, 3', [0.1564995, 0.4797005, 1.0]], ['2, k, 4', [-0.01601763, 0.2057822, 1.0]], ['2, k, 5', [-0.03803911, -0.1008553, 1.0]], ['2, k, 6', [0.03222327, -0.007126055, 1.0]], ['2, k, 7', [0.1039045, 0.02066664, 1.0]], ['2, k, 8', [0.3441484, 0.2280758, 1.0]], ['2, k, 9', [0.4022529, 0.005362918, 1.0]], ['2, k, 10', [0.1971265, -0.01607233, 1.0]], ['2, k, 11', [0.1064571, 0.01771015, 1.0]], ['2, k, 12', [0.08048734, -0.27552, 1.0]], ['2, k, 13', [-0.03367239, -0.3298871, 1.0]], ['2, k, 14', [0.09073398, -0.6998438, 1.0]], ['2, k, 15', [0.06170551, -0.7529682, 1.0]], ['2, k, 16', [0.2780109, -0.2634265, 1.0]], ['2, k, 17', [0.3538921, -0.3030712, 1.0]], ['2, k, 18', [0.3148574, -0.6813561, 1.0]], ['2, k, 19', [0.3326183, -0.7509335, 1.0]], ['2, k, 20', [0.1736887, 0.2531729, 1.0]], ['2, k, 21', [0.1000893, -0.0007474872, 1.0]], ['2, k, 22', [0.1182184, 0.06244567, 1.0]], ['2, k, 23', [0.09292731, -0.006947404, 1.0]], ['2, k, 24', [0.0725875, -0.003357031, 1.0]]]
[['2, k, 0', [0.1821283, -0.233961, 1.0]], ['2, k, 1', [0.183385, 0.05269269, 1.0]], ['2, k, 2', [0.1811346, 0.3312318, 1.0]], ['2, k, 3', [0.1676378, 0.5299373, 1.0]], ['2, k, 4', [-0.011268, 0.265448, 1.0]], ['2, k, 5', [-0.08641248, 0.4417621, 1.0]], ['2, k, 6', [0.07247262, 0.6261752, 1.0]], ['2, k, 7', [0.136977, 0.7061616, 1.0]], ['2, k, 8', [0.3135503, 0.2518976, 1.0]], ['2, k, 9', [0.38051, 0.4329519, 1.0]], ['2, k, 10', [0.2325054, 0.6273161, 1.0]], ['2, k, 11', [0.1842521, 0.6825946, 1.0]], ['2, k, 12', [0.08873383, -0.232328, 1.0]], ['2, k, 13', [-0.02845514, -0.3272115, 1.0]], ['2, k, 14', [0.09111361, -0.6992363, 1.0]], ['2, k, 15', [0.05378082, -0.7496056, 1.0]], ['2, k, 16', [0.2692625, -0.2272977, 1.0]], ['2, k, 17', [0.3506253, -0.3027293, 1.0]], ['2, k, 18', [0.3186128, -0.6823182, 1.0]], ['2, k, 19', [0.3293107, -0.7489188, 1.0]], ['2, k, 20', [0.1823023, 0.2628558, 1.0]], ['2, k, 21', [0.1650206, 0.7899418, 1.0]], ['2, k, 22', [0.178491, 0.669409, 1.0]], ['2, k, 23', [0.136328, 0.753473, 1.0]], ['2, k, 24', [0.1877218, 0.6291088, 1.0]]]
[['2, k, 0', [0.1814684, -0.2336009, 1.0]], ['2, k, 1', [0.1829482, 0.05326526, 1.0]], ['2, k, 2', [0.1811393, 0.3317676, 1.0]], ['2, k, 3', [0.167753, 0.5304528, 1.0]], ['2, k, 4', [-0.0112099, 0.2654013, 1.0]], ['2, k, 5', [-0.08745255, 0.4403017, 1.0]], ['2, k, 6', [0.07095228, 0.6252341, 1.0]], ['2, k, 7', [0.137285, 0.7073225, 1.0]], ['2, k, 8', [0.3138344, 0.2519152, 1.0]], ['2, k, 9', [0.3777536, 0.4353585, 1.0]], ['2, k, 10', [0.2308351, 0.6306434, 1.0]], ['2, k, 11', [0.1859162, 0.6827182, 1.0]], ['2, k, 12', [0.0878436, -0.2317172, 1.0]], ['2, k, 13', [-0.02843591, -0.3269972, 1.0]], ['2, k, 14', [0.09048519, -0.698963, 1.0]], ['2, k, 15', [0.06110258, -0.7493227, 1.0]], ['2, k, 16', [0.2688081, -0.2271522, 1.0]], ['2, k, 17', [0.3505646, -0.3027226, 1.0]], ['2, k, 18', [0.3177685, -0.682154, 1.0]], ['2, k, 19', [0.3290932, -0.7484573, 1.0]], ['2, k, 20', [0.1821683, 0.2633896, 1.0]], ['2, k, 21', [0.1669372, 0.7888948, 1.0]], ['2, k, 22', [0.1799914, 0.669795, 1.0]], ['2, k, 23', [0.1348009, 0.7528887, 1.0]], ['2, k, 24', [0.184022, 0.6325899, 1.0]]]
[['2, k, 0', [0.1812129, -0.2336304, 1.0]], ['2, k, 1', [0.1825566, 0.05354848, 1.0]], ['2, k, 2', [0.1808361, 0.3322087, 1.0]], ['2, k, 3', [0.1677332, 0.5309216, 1.0]], ['2, k, 4', [-0.009667301, 0.2675514, 1.0]], ['2, k, 5', [-0.08666076, 0.442419, 1.0]], ['2, k, 6', [0.07247123, 0.6266891, 1.0]], ['2, k, 7', [0.1370204, 0.7084273, 1.0]], ['2, k, 8', [0.3138735, 0.251904, 1.0]], ['2, k, 9', [0.381696, 0.4340184, 1.0]], ['2, k, 10', [0.2351247, 0.6298428, 1.0]], ['2, k, 11', [0.1682274, 0.7092693, 1.0]], ['2, k, 12', [0.08749636, -0.2315554, 1.0]], ['2, k, 13', [-0.02840773, -0.3270157, 1.0]], ['2, k, 14', [0.0906115, -0.6984576, 1.0]], ['2, k, 15', [0.05740721, -0.7499167, 1.0]], ['2, k, 16', [0.2686153, -0.2273509, 1.0]], ['2, k, 17', [0.3505154, -0.3026726, 1.0]], ['2, k, 18', [0.3177767, -0.6821725, 1.0]], ['2, k, 19', [0.3295222, -0.7487097, 1.0]], ['2, k, 20', [0.1817992, 0.2638011, 1.0]], ['2, k, 21', [0.1668833, 0.7883833, 1.0]], ['2, k, 22', [0.1790282, 0.6693813, 1.0]], ['2, k, 23', [0.1423269, 0.7924349, 1.0]], ['2, k, 24', [0.1208571, 0.6823229, 1.0]]]
[['2, k, 0', [0.1799875, -0.2329045, 1.0]], ['2, k, 1', [0.1815289, 0.05410931, 1.0]], ['2, k, 2', [0.1804179, 0.3323973, 1.0]], ['2, k, 3', [0.1675634, 0.53043, 1.0]], ['2, k, 4', [-0.02433576, 0.2805079, 1.0]], ['2, k, 5', [-0.08871784, 0.4549053, 1.0]], ['2, k, 6', [0.07930572, 0.631291, 1.0]], ['2, k, 7', [0.1399548, 0.7077227, 1.0]], ['2, k, 8', [0.3138921, 0.2518596, 1.0]], ['2, k, 9', [0.375838, 0.438613, 1.0]], ['2, k, 10', [0.2315302, 0.6360542, 1.0]], ['2, k, 11', [0.1649111, 0.7154906, 1.0]], ['2, k, 12', [0.08639087, -0.2304249, 1.0]], ['2, k, 13', [-0.02845955, -0.3270129, 1.0]], ['2, k, 14', [0.09170371, -0.6981492, 1.0]], ['2, k, 15', [0.05701479, -0.7496963, 1.0]], ['2, k, 16', [0.2672229, -0.2270526, 1.0]], ['2, k, 17', [0.350517, -0.3026716, 1.0]], ['2, k, 18', [0.3179381, -0.6819885, 1.0]], ['2, k, 19', [0.3294981, -0.7481597, 1.0]], ['2, k, 20', [0.1811911, 0.2640792, 1.0]], ['2, k, 21', [0.1709111, 0.7900083, 1.0]], ['2, k, 22', [0.1838572, 0.6689489, 1.0]], ['2, k, 23', [0.1426682, 0.7981297, 1.0]], ['2, k, 24', [0.1185108, 0.683537, 1.0]]]
[['2, k, 0', [0.1797809, -0.2324078, 1.0]], ['2, k, 1', [0.1812284, 0.05455113, 1.0]], ['2, k, 2', [0.1802573, 0.3326378, 1.0]], ['2, k, 3', [0.1676954, 0.5303305, 1.0]], ['2, k, 4', [-0.02587821, 0.2815073, 1.0]], ['2, k, 5', [-0.08664014, 0.4570098, 1.0]], ['2, k, 6', [0.07759767, 0.6368089, 1.0]], ['2, k, 7', [0.1407796, 0.7142159, 1.0]], ['2, k, 8', [0.3139775, 0.2518527, 1.0]], ['2, k, 9', [0.3731323, 0.4400072, 1.0]], ['2, k, 10', [0.231531, 0.6390429, 1.0]], ['2, k, 11', [0.175907, 0.7048027, 1.0]], ['2, k, 12', [0.08624893, -0.229748, 1.0]], ['2, k, 13', [-0.02827912, -0.3270248, 1.0]], ['2, k, 14', [0.09120424, -0.698487, 1.0]], ['2, k, 15', [0.05677486, -0.7495681, 1.0]], ['2, k, 16', [0.2669669, -0.2267908, 1.0]], ['2, k, 17', [0.3504839, -0.3025957, 1.0]], ['2, k, 18', [0.3178773, -0.6817957, 1.0]], ['2, k, 19', [0.3298398, -0.7479011, 1.0]], ['2, k, 20', [0.1809687, 0.2643736, 1.0]], ['2, k, 21', [0.1706764, 0.7946522, 1.0]], ['2, k, 22', [0.1833182, 0.6773859, 1.0]], ['2, k, 23', [0.1373049, 0.7763169, 1.0]], ['2, k, 24', [0.1641624, 0.6683645, 1.0]]]
[['2, k, 0', [0.1772352, -0.2302889, 1.0]], ['2, k, 1', [0.1805853, 0.05564566, 1.0]], ['2, k, 2', [0.1805829, 0.3331485, 1.0]], ['2, k, 3', [0.1682898, 0.5292531, 1.0]], ['2, k, 4', [-0.01290495, 0.281525, 1.0]], ['2, k, 5', [-0.04749309, 0.5066757, 1.0]], ['2, k, 6', [0.1207244, 0.6818505, 1.0]], ['2, k, 7', [0.1543369, 0.7392296, 1.0]], ['2, k, 8', [0.3143496, 0.2519033, 1.0]], ['2, k, 9', [0.3744877, 0.4400883, 1.0]], ['2, k, 10', [0.2033752, 0.6786582, 1.0]], ['2, k, 11', [0.153467, 0.7454246, 1.0]], ['2, k, 12', [0.08351638, -0.2266468, 1.0]], ['2, k, 13', [-0.02819144, -0.3270576, 1.0]], ['2, k, 14', [0.09016885, -0.6992092, 1.0]], ['2, k, 15', [0.05531703, -0.749275, 1.0]], ['2, k, 16', [0.2646212, -0.2254837, 1.0]], ['2, k, 17', [0.3504568, -0.3025696, 1.0]], ['2, k, 18', [0.3182573, -0.6823177, 1.0]], ['2, k, 19', [0.3302073, -0.7488056, 1.0]], ['2, k, 20', [0.181071, 0.2649228, 1.0]], ['2, k, 21', [0.165876, 0.7996472, 1.0]], ['2, k, 22', [0.1895052, 0.6844568, 1.0]], ['2, k, 23', [0.1526397, 0.837144, 1.0]], ['2, k, 24', [0.1111998, 0.7100261, 1.0]]]
[['2, k, 0', [0.1761467, -0.2291619, 1.0]], ['2, k, 1', [0.1794762, 0.05637926, 1.0]], ['2, k, 2', [0.1800418, 0.333301, 1.0]], ['2, k, 3', [0.1681831, 0.5292045, 1.0]], ['2, k, 4', [-0.01240638, 0.2810011, 1.0]], ['2, k, 5', [-0.07531054, 0.4605504, 1.0]], ['2, k, 6', [0.08351721, 0.6451045, 1.0]], ['2, k, 7', [0.1430838, 0.7200406, 1.0]], ['2, k, 8', [0.3143046, 0.2518543, 1.0]], ['2, k, 9', [0.3700629, 0.442321, 1.0]], ['2, k, 10', [0.2297468, 0.6422569, 1.0]], ['2, k, 11', [0.1747347, 0.7108214, 1.0]], ['2, k, 12', [0.08259445, -0.2253472, 1.0]], ['2, k, 13', [-0.02800963, -0.3270849, 1.0]], ['2, k, 14', [0.09014476, -0.6995212, 1.0]], ['2, k, 15', [0.06039379, -0.7517994, 1.0]], ['2, k, 16', [0.2634507, -0.2246023, 1.0]], ['2, k, 17', [0.3504377, -0.3025242, 1.0]], ['2, k, 18', [0.3184806, -0.682294, 1.0]], ['2, k, 19', [0.330189, -0.7487752, 1.0]], ['2, k, 20', [0.1803383, 0.2652151, 1.0]], ['2, k, 21', [0.1716077, 0.8014867, 1.0]], ['2, k, 22', [0.1833543, 0.6772249, 1.0]], ['2, k, 23', [0.1381206, 0.7860751, 1.0]], ['2, k, 24', [0.1450774, 0.6799345, 1.0]]]
[['2, k, 0', [0.1761171, -0.2298115, 1.0]], ['2, k, 1', [0.1774841, 0.05518325, 1.0]], ['2, k, 2', [0.1742317, 0.3310378, 1.0]], ['2, k, 3', [0.1656269, 0.5266274, 1.0]], ['2, k, 4', [-0.008446094, 0.2741775, 1.0]], ['2, k, 5', [-0.07344986, 0.4547401, 1.0]], ['2, k, 6', [0.08025756, 0.6433552, 1.0]], ['2, k, 7', [0.1431098, 0.7206731, 1.0]], ['2, k, 8', [0.3134042, 0.2511422, 1.0]], ['2, k, 9', [0.3713268, 0.4410105, 1.0]], ['2, k, 10', [0.2058477, 0.67521, 1.0]], ['2, k, 11', [0.1545186, 0.742171, 1.0]], ['2, k, 12', [0.08270406, -0.2261955, 1.0]], ['2, k, 13', [-0.02797722, -0.3270596, 1.0]], ['2, k, 14', [0.09029178, -0.6992173, 1.0]], ['2, k, 15', [0.06157771, -0.7508293, 1.0]], ['2, k, 16', [0.2633215, -0.2251658, 1.0]], ['2, k, 17', [0.3503854, -0.3024741, 1.0]], ['2, k, 18', [0.3184809, -0.6822594, 1.0]], ['2, k, 19', [0.3300135, -0.7486677, 1.0]], ['2, k, 20', [0.1755403, 0.2632651, 1.0]], ['2, k, 21', [0.1728736, 0.8023526, 1.0]], ['2, k, 22', [0.1827302, 0.6776788, 1.0]], ['2, k, 23', [0.151941, 0.8338234, 1.0]], ['2, k, 24', [0.1163506, 0.70482, 1.0]]]
[['2, k, 0', [0.1756482, -0.2290101, 1.0]], ['2, k, 1', [0.1774367, 0.05579982, 1.0]], ['2, k, 2', [0.1751099, 0.331727, 1.0]], ['2, k, 3', [0.1678049, 0.5270626, 1.0]], ['2, k, 4', [-0.00761728, 0.272559, 1.0]], ['2, k, 5', [-0.07113887, 0.4540966, 1.0]], ['2, k, 6', [0.08025432, 0.6444802, 1.0]], ['2, k, 7', [0.1433469, 0.7227998, 1.0]], ['2, k, 8', [0.3144121, 0.2515148, 1.0]], ['2, k, 9', [0.3720216, 0.4415936, 1.0]], ['2, k, 10', [0.2303017, 0.6404868, 1.0]], ['2, k, 11', [0.1748115, 0.708962, 1.0]], ['2, k, 12', [0.08234732, -0.2254559, 1.0]], ['2, k, 13', [-0.02783852, -0.3269106, 1.0]], ['2, k, 14', [0.0925175, -0.6986254, 1.0]], ['2, k, 15', [0.05496624, -0.7496164, 1.0]], ['2, k, 16', [0.2627025, -0.2242336, 1.0]], ['2, k, 17', [0.3503348, -0.3022295, 1.0]], ['2, k, 18', [0.3183973, -0.6820314, 1.0]], ['2, k, 19', [0.3299614, -0.7485119, 1.0]], ['2, k, 20', [0.1760519, 0.2638877, 1.0]], ['2, k, 21', [0.169152, 0.8070515, 1.0]], ['2, k, 22', [0.1842031, 0.6794062, 1.0]], ['2, k, 23', [0.1409222, 0.7861099, 1.0]], ['2, k, 24', [0.1411553, 0.6814997, 1.0]]]
[['2, k, 0', [0.1751549, -0.225253, 1.0]], ['2, k, 1', [0.1790216, 0.06175489, 1.0]], ['2, k, 2', [0.181679, 0.3413539, 1.0]], ['2, k, 3', [0.1758492, 0.5356864, 1.0]], ['2, k, 4', [0.007247252, 0.2859981, 1.0]], ['2, k, 5', [-0.07713005, 0.4583093, 1.0]], ['2, k, 6', [0.08058273, 0.6437855, 1.0]], ['2, k, 7', [0.14495, 0.7208705, 1.0]], ['2, k, 8', [0.3211587, 0.2599818, 1.0]], ['2, k, 9', [0.3744247, 0.4473807, 1.0]], ['2, k, 10', [0.2068324, 0.6786571, 1.0]], ['2, k, 11', [0.1573865, 0.7460343, 1.0]], ['2, k, 12', [0.08159664, -0.2209159, 1.0]], ['2, k, 13', [-0.02779675, -0.3268429, 1.0]], ['2, k, 14', [0.09194852, -0.6988495, 1.0]], ['2, k, 15', [0.06037096, -0.7505087, 1.0]], ['2, k, 16', [0.2624902, -0.2215026, 1.0]], ['2, k, 17', [0.3503145, -0.302295, 1.0]], ['2, k, 18', [0.3181609, -0.6820084, 1.0]], ['2, k, 19', [0.3302429, -0.7479701, 1.0]], ['2, k, 20', [0.1810304, 0.2725019, 1.0]], ['2, k, 21', [0.1749721, 0.802987, 1.0]], ['2, k, 22', [0.1835361, 0.6782192, 1.0]], ['2, k, 23', [0.1552246, 0.8359117, 1.0]], ['2, k, 24', [0.1205981, 0.7105642, 1.0]]]
[['2, k, 0', [0.1751321, -0.225408, 1.0]], ['2, k, 1', [0.1789425, 0.06173361, 1.0]], ['2, k, 2', [0.1815073, 0.3412774, 1.0]], ['2, k, 3', [0.173227, 0.5322645, 1.0]], ['2, k, 4', [-0.02586798, 0.2827419, 1.0]], ['2, k, 5', [-0.07241888, 0.4652089, 1.0]], ['2, k, 6', [0.08614387, 0.6499355, 1.0]], ['2, k, 7', [0.1475633, 0.7216618, 1.0]], ['2, k, 8', [0.3206774, 0.2593226, 1.0]], ['2, k, 9', [0.3741927, 0.4471602, 1.0]], ['2, k, 10', [0.2068017, 0.6785343, 1.0]], ['2, k, 11', [0.1575633, 0.7445242, 1.0]], ['2, k, 12', [0.08157917, -0.2211063, 1.0]], ['2, k, 13', [-0.0277688, -0.3268865, 1.0]], ['2, k, 14', [0.09068125, -0.699492, 1.0]], ['2, k, 15', [0.06030123, -0.7515942, 1.0]], ['2, k, 16', [0.262477, -0.2216219, 1.0]], ['2, k, 17', [0.3502879, -0.3023182, 1.0]], ['2, k, 18', [0.3181292, -0.6822035, 1.0]], ['2, k, 19', [0.3307805, -0.7485279, 1.0]], ['2, k, 20', [0.1809132, 0.2724617, 1.0]], ['2, k, 21', [0.1743222, 0.8054608, 1.0]], ['2, k, 22', [0.1839681, 0.6782306, 1.0]], ['2, k, 23', [0.1508012, 0.8233449, 1.0]], ['2, k, 24', [0.1193148, 0.7076181, 1.0]]]
[['2, k, 0', [0.1749233, -0.225147, 1.0]], ['2, k, 1', [0.1786874, 0.06184271, 1.0]], ['2, k, 2', [0.1811111, 0.3410603, 1.0]], ['2, k, 3', [0.1712951, 0.5299712, 1.0]], ['2, k, 4', [-0.02183144, 0.2789308, 1.0]], ['2, k, 5', [-0.07721604, 0.4579533, 1.0]], ['2, k, 6', [0.08184286, 0.6423359, 1.0]], ['2, k, 7', [0.1469553, 0.7199252, 1.0]], ['2, k, 8', [0.3198618, 0.2582065, 1.0]], ['2, k, 9', [0.373684, 0.4468471, 1.0]], ['2, k, 10', [0.2068145, 0.6783864, 1.0]], ['2, k, 11', [0.1574307, 0.7463012, 1.0]], ['2, k, 12', [0.08149846, -0.2209956, 1.0]], ['2, k, 13', [-0.02776415, -0.326879, 1.0]], ['2, k, 14', [0.09060693, -0.6995367, 1.0]], ['2, k, 15', [0.06146355, -0.751006, 1.0]], ['2, k, 16', [0.2621358, -0.2212216, 1.0]], ['2, k, 17', [0.3501946, -0.3022324, 1.0]], ['2, k, 18', [0.3181118, -0.6821805, 1.0]], ['2, k, 19', [0.3313301, -0.7487485, 1.0]], ['2, k, 20', [0.1806075, 0.2723713, 1.0]], ['2, k, 21', [0.1752858, 0.7964762, 1.0]], ['2, k, 22', [0.1839496, 0.6774835, 1.0]], ['2, k, 23', [0.1536601, 0.8366501, 1.0]], ['2, k, 24', [0.120802, 0.7083136, 1.0]]]
[['2, k, 0', [0.1745598, -0.2252981, 1.0]], ['2, k, 1', [0.1778107, 0.06131292, 1.0]], ['2, k, 2', [0.1792901, 0.3393036, 1.0]], ['2, k, 3', [0.1705081, 0.5294474, 1.0]], ['2, k, 4', [-0.02422776, 0.2803221, 1.0]], ['2, k, 5', [-0.07752591, 0.4605012, 1.0]], ['2, k, 6', [0.08297437, 0.6436187, 1.0]], ['2, k, 7', [0.146578, 0.7199383, 1.0]], ['2, k, 8', [0.3184992, 0.2562384, 1.0]], ['2, k, 9', [0.3659486, 0.4485863, 1.0]], ['2, k, 10', [0.206514, 0.6782737, 1.0]], ['2, k, 11', [0.1564369, 0.749193, 1.0]], ['2, k, 12', [0.08109053, -0.2211492, 1.0]], ['2, k, 13', [-0.02774507, -0.3270705, 1.0]], ['2, k, 14', [0.08996319, -0.7000673, 1.0]], ['2, k, 15', [0.06181987, -0.7511123, 1.0]], ['2, k, 16', [0.2616486, -0.2214735, 1.0]], ['2, k, 17', [0.3501501, -0.3021937, 1.0]], ['2, k, 18', [0.3181719, -0.6821074, 1.0]], ['2, k, 19', [0.3317841, -0.7487758, 1.0]], ['2, k, 20', [0.1791051, 0.271052, 1.0]], ['2, k, 21', [0.1743213, 0.8007827, 1.0]], ['2, k, 22', [0.1857561, 0.6791921, 1.0]], ['2, k, 23', [0.1520481, 0.8361148, 1.0]], ['2, k, 24', [0.120751, 0.7089358, 1.0]]]
[['2, k, 0', [0.1743319, -0.2253072, 1.0]], ['2, k, 1', [0.1750354, 0.0588087, 1.0]], ['2, k, 2', [0.1711263, 0.3298453, 1.0]], ['2, k, 3', [0.1676844, 0.5272291, 1.0]], ['2, k, 4', [-0.02534554, 0.2805934, 1.0]], ['2, k, 5', [-0.077027, 0.4611345, 1.0]], ['2, k, 6', [0.08315863, 0.6445043, 1.0]], ['2, k, 7', [0.1448276, 0.7201169, 1.0]], ['2, k, 8', [0.3157774, 0.2524702, 1.0]], ['2, k, 9', [0.3644802, 0.4463975, 1.0]], ['2, k, 10', [0.2062655, 0.6778022, 1.0]], ['2, k, 11', [0.1550229, 0.7495761, 1.0]], ['2, k, 12', [0.08113211, -0.2211914, 1.0]], ['2, k, 13', [-0.02774376, -0.3270931, 1.0]], ['2, k, 14', [0.08948868, -0.7002854, 1.0]], ['2, k, 15', [0.0626428, -0.7508702, 1.0]], ['2, k, 16', [0.2609096, -0.2214559, 1.0]], ['2, k, 17', [0.35008, -0.3020233, 1.0]], ['2, k, 18', [0.3182879, -0.6819058, 1.0]], ['2, k, 19', [0.3318156, -0.7484759, 1.0]], ['2, k, 20', [0.1725597, 0.2637668, 1.0]], ['2, k, 21', [0.1718755, 0.7998676, 1.0]], ['2, k, 22', [0.1839144, 0.677503, 1.0]], ['2, k, 23', [0.1509772, 0.8367596, 1.0]], ['2, k, 24', [0.1168436, 0.7141653, 1.0]]]
[['2, k, 0', [0.1745031, -0.2249275, 1.0]], ['2, k, 1', [0.1741571, 0.0588177, 1.0]], ['2, k, 2', [0.1689677, 0.32994, 1.0]], ['2, k, 3', [0.1660053, 0.5249786, 1.0]], ['2, k, 4', [-0.02697455, 0.2835972, 1.0]], ['2, k, 5', [-0.07700738, 0.4639216, 1.0]], ['2, k, 6', [0.08471178, 0.6458876, 1.0]], ['2, k, 7', [0.1470482, 0.721624, 1.0]], ['2, k, 8', [0.315407, 0.2524817, 1.0]], ['2, k, 9', [0.3673644, 0.4453838, 1.0]], ['2, k, 10', [0.2059223, 0.6781272, 1.0]], ['2, k, 11', [0.1556454, 0.7489352, 1.0]], ['2, k, 12', [0.0815653, -0.2208921, 1.0]], ['2, k, 13', [-0.02774527, -0.326939, 1.0]], ['2, k, 14', [0.08901637, -0.7002457, 1.0]], ['2, k, 15', [0.06262513, -0.7508271, 1.0]], ['2, k, 16', [0.2609017, -0.2210087, 1.0]], ['2, k, 17', [0.3500413, -0.3019393, 1.0]], ['2, k, 18', [0.3182538, -0.681775, 1.0]], ['2, k, 19', [0.3318855, -0.7483109, 1.0]], ['2, k, 20', [0.1706848, 0.2637558, 1.0]], ['2, k, 21', [0.1741661, 0.7995197, 1.0]], ['2, k, 22', [0.1850074, 0.6786201, 1.0]], ['2, k, 23', [0.1489175, 0.8329529, 1.0]], ['2, k, 24', [0.1197968, 0.7092584, 1.0]]]
[['2, k, 0', [0.1743734, -0.224401, 1.0]], ['2, k, 1', [0.1744723, 0.05950607, 1.0]], ['2, k, 2', [0.1716566, 0.332547, 1.0]], ['2, k, 3', [0.1697367, 0.5256938, 1.0]], ['2, k, 4', [-0.02874461, 0.3009546, 1.0]], ['2, k, 5', [-0.08246092, 0.4742193, 1.0]], ['2, k, 6', [0.0872339, 0.6478316, 1.0]], ['2, k, 7', [0.1470696, 0.7193956, 1.0]], ['2, k, 8', [0.3166034, 0.253167, 1.0]], ['2, k, 9', [0.3684449, 0.4461386, 1.0]], ['2, k, 10', [0.2059178, 0.678117, 1.0]], ['2, k, 11', [0.1554134, 0.7485301, 1.0]], ['2, k, 12', [0.08152787, -0.220162, 1.0]], ['2, k, 13', [-0.02774036, -0.327005, 1.0]], ['2, k, 14', [0.08892134, -0.7003102, 1.0]], ['2, k, 15', [0.05835843, -0.7496531, 1.0]], ['2, k, 16', [0.2607269, -0.2206697, 1.0]], ['2, k, 17', [0.3499968, -0.3019679, 1.0]], ['2, k, 18', [0.3182326, -0.6817698, 1.0]], ['2, k, 19', [0.3311403, -0.7482709, 1.0]], ['2, k, 20', [0.1724329, 0.2656012, 1.0]], ['2, k, 21', [0.1777272, 0.7973349, 1.0]], ['2, k, 22', [0.1850972, 0.6771082, 1.0]], ['2, k, 23', [0.148831, 0.8328989, 1.0]], ['2, k, 24', [0.1198084, 0.7097892, 1.0]]]
[['2, k, 0', [0.1737981, -0.2236315, 1.0]], ['2, k, 1', [0.1726483, 0.05988026, 1.0]], ['2, k, 2', [0.1683162, 0.3324513, 1.0]], ['2, k, 3', [0.1627613, 0.5290753, 1.0]], ['2, k, 4', [-0.02992799, 0.3009255, 1.0]], ['2, k, 5', [-0.08781312, 0.4717452, 1.0]], ['2, k, 6', [0.08346885, 0.6437282, 1.0]], ['2, k, 7', [0.1447106, 0.7163784, 1.0]], ['2, k, 8', [0.3154134, 0.2527187, 1.0]], ['2, k, 9', [0.3701331, 0.4452334, 1.0]], ['2, k, 10', [0.2059078, 0.6779916, 1.0]], ['2, k, 11', [0.1533098, 0.7486525, 1.0]], ['2, k, 12', [0.08121274, -0.2193454, 1.0]], ['2, k, 13', [-0.02771646, -0.3271035, 1.0]], ['2, k, 14', [0.08912151, -0.7005409, 1.0]], ['2, k, 15', [0.0550609, -0.7502291, 1.0]], ['2, k, 16', [0.2599485, -0.2199993, 1.0]], ['2, k, 17', [0.3499936, -0.3019688, 1.0]], ['2, k, 18', [0.318487, -0.6818216, 1.0]], ['2, k, 19', [0.3314369, -0.7478212, 1.0]], ['2, k, 20', [0.1695746, 0.2656402, 1.0]], ['2, k, 21', [0.1746533, 0.7991157, 1.0]], ['2, k, 22', [0.1844263, 0.6771448, 1.0]], ['2, k, 23', [0.1483875, 0.8347592, 1.0]], ['2, k, 24', [0.1173842, 0.7112809, 1.0]]]
[['2, k, 0', [0.1736251, -0.2235621, 1.0]], ['2, k, 1', [0.1733748, 0.05999605, 1.0]], ['2, k, 2', [0.1740471, 0.3331623, 1.0]], ['2, k, 3', [0.1648198, 0.5270187, 1.0]], ['2, k, 4', [-0.0305078, 0.3008432, 1.0]], ['2, k, 5', [-0.0891038, 0.4733531, 1.0]], ['2, k, 6', [0.0837121, 0.6440693, 1.0]], ['2, k, 7', [0.1443038, 0.7156541, 1.0]], ['2, k, 8', [0.3174852, 0.2525893, 1.0]], ['2, k, 9', [0.3716516, 0.4451849, 1.0]], ['2, k, 10', [0.2058343, 0.677817, 1.0]], ['2, k, 11', [0.1536759, 0.7472498, 1.0]], ['2, k, 12', [0.08105173, -0.2191542, 1.0]], ['2, k, 13', [-0.02774107, -0.3270685, 1.0]], ['2, k, 14', [0.0907101, -0.699607, 1.0]], ['2, k, 15', [0.0544691, -0.7497583, 1.0]], ['2, k, 16', [0.2597139, -0.2200233, 1.0]], ['2, k, 17', [0.3499849, -0.3019626, 1.0]], ['2, k, 18', [0.3183142, -0.6819137, 1.0]], ['2, k, 19', [0.3315038, -0.7480066, 1.0]], ['2, k, 20', [0.1736161, 0.266139, 1.0]], ['2, k, 21', [0.1742677, 0.7950542, 1.0]], ['2, k, 22', [0.1847668, 0.6773907, 1.0]], ['2, k, 23', [0.1457495, 0.8283898, 1.0]], ['2, k, 24', [0.1197322, 0.7097453, 1.0]]]
