[['2, k, 0', [-0.180941, -0.254086, 1.0]], ['2, k, 1', [-0.182494, 0.0392396, 1.0]], ['2, k, 2', [-0.182985, 0.325223, 1.0]], ['2, k, 3', [-0.181053, 0.453909, 1.0]], ['2, k, 4', [-0.365198, 0.23931, 1.0]], ['2, k, 5', [-0.536715, 0.0869997, 1.0]], ['2, k, 6', [-0.437198, -0.115707, 1.0]], ['2, k, 7', [-0.377045, -0.158524, 1.0]], ['2, k, 8', [-0.0139576, 0.234668, 1.0]], ['2, k, 9', [0.165771, 0.0990297, 1.0]], ['2, k, 10', [0.0814237, -0.119474, 1.0]], ['2, k, 11', [0.0238738, -0.160616, 1.0]], ['2, k, 12', [-0.258527, -0.24948, 1.0]], ['2, k, 13', [-0.332712, -0.645064, 1.0]], ['2, k, 14', [-0.388519, -1.01168, 1.0]], ['2, k, 15', [-0.412109, -1.07617, 1.0]], ['2, k, 16', [-0.0983488, -0.251679, 1.0]], ['2, k, 17', [-0.0295565, -0.615471, 1.0]], ['2, k, 18', [0.021861, -1.0019, 1.0]], ['2, k, 19', [0.0541077, -1.06738, 1.0]], ['2, k, 20', [-0.183048, 0.254788, 1.0]], ['2, k, 21', [-0.344661, -0.238937, 1.0]], ['2, k, 22', [-0.337612, -0.11399, 1.0]], ['2, k, 23', [0.0104636, -0.255934, 1.0]], ['2, k, 24', [0.00106478, -0.142256, 1.0]]]
[['2, k, 0', [-0.116132, -0.247096, 1.0]], ['2, k, 1', [-0.136264, 0.033654, 1.0]], ['2, k, 2', [-0.154789, 0.296824, 1.0]], ['2, k, 3', [-0.169442, 0.412313, 1.0]], ['2, k, 4', [-0.33224, 0.222914, 1.0]], ['2, k, 5', [-0.465649, 0.0597696, 1.0]], ['2, k, 6', [-0.357466, -0.149088, 1.0]], ['2, k, 7', [-0.285943, -0.209083, 1.0]], ['2, k, 8', [0.00189165, 0.234054, 1.0]], ['2, k, 9', [0.208354, 0.164266, 1.0]], ['2, k, 10', [0.155784, -0.0625667, 1.0]], ['2, k, 11', [0.105475, -0.103446, 1.0]], ['2, k, 12', [-0.19438, -0.252018, 1.0]], ['2, k, 13', [-0.288191, -0.631077, 1.0]], ['2, k, 14', [-0.389113, -1.01189, 1.0]], ['2, k, 15', [-0.413405, -1.07647, 1.0]], ['2, k, 16', [-0.0346792, -0.235566, 1.0]], ['2, k, 17', [0.0271955, -0.617487, 1.0]], ['2, k, 18', [0.0306159, -0.994297, 1.0]], ['2, k, 19', [0.0540116, -1.06321, 1.0]], ['2, k, 20', [-0.14893, 0.230196, 1.0]], ['2, k, 21', [-0.27164, -0.278388, 1.0]], ['2, k, 22', [-0.307304, -0.243612, 1.0]], ['2, k, 23', [0.10937, -0.200485, 1.0]], ['2, k, 24', [0.0789713, -0.112152, 1.0]]]
[['2, k, 0', [-0.101655, -0.251134, 1.0]], ['2, k, 1', [-0.129119, 0.0297454, 1.0]], ['2, k, 2', [-0.152795, 0.297067, 1.0]], ['2, k, 3', [-0.162896, 0.414974, 1.0]], ['2, k, 4', [-0.324415, 0.219607, 1.0]], ['2, k, 5', [-0.46052, 0.0568072, 1.0]], ['2, k, 6', [-0.335079, -0.141337, 1.0]], ['2, k, 7', [-0.266961, -0.197015, 1.0]], ['2, k, 8', [0.0125678, 0.234278, 1.0]], ['2, k, 9', [0.217536, 0.165259, 1.0]], ['2, k, 10', [0.169786, -0.0629416, 1.0]], ['2, k, 11', [0.122129, -0.101822, 1.0]], ['2, k, 12', [-0.180733, -0.257042, 1.0]], ['2, k, 13', [-0.277756, -0.630329, 1.0]], ['2, k, 14', [-0.383447, -1.00795, 1.0]], ['2, k, 15', [-0.41266, -1.07697, 1.0]], ['2, k, 16', [-0.019778, -0.238457, 1.0]], ['2, k, 17', [0.0369796, -0.617073, 1.0]], ['2, k, 18', [0.0324336, -0.995426, 1.0]], ['2, k, 19', [0.0550119, -1.06328, 1.0]], ['2, k, 20', [-0.146779, 0.230327, 1.0]], ['2, k, 21', [-0.2399, -0.274028, 1.0]], ['2, k, 22', [-0.289825, -0.237042, 1.0]], ['2, k, 23', [0.124628, -0.198175, 1.0]], ['2, k, 24', [0.0974279, -0.11314, 1.0]]]
[['2, k, 0', [-0.0966734, -0.252757, 1.0]], ['2, k, 1', [-0.125196, 0.0282529, 1.0]], ['2, k, 2', [-0.150476, 0.297342, 1.0]], ['2, k, 3', [-0.159683, 0.416504, 1.0]], ['2, k, 4', [-0.322682, 0.21903, 1.0]], ['2, k, 5', [-0.459262, 0.0575779, 1.0]], ['2, k, 6', [-0.327451, -0.136494, 1.0]], ['2, k, 7', [-0.266135, -0.181342, 1.0]], ['2, k, 8', [0.0159447, 0.234445, 1.0]], ['2, k, 9', [0.22095, 0.165952, 1.0]], ['2, k, 10', [0.170884, -0.0624075, 1.0]], ['2, k, 11', [0.125729, -0.102473, 1.0]], ['2, k, 12', [-0.175554, -0.2588, 1.0]], ['2, k, 13', [-0.273234, -0.630436, 1.0]], ['2, k, 14', [-0.383069, -1.00912, 1.0]], ['2, k, 15', [-0.411757, -1.07684, 1.0]], ['2, k, 16', [-0.015141, -0.239899, 1.0]], ['2, k, 17', [0.0422486, -0.61597, 1.0]], ['2, k, 18', [0.0339633, -0.995692, 1.0]], ['2, k, 19', [0.0550599, -1.0633, 1.0]], ['2, k, 20', [-0.144382, 0.23044, 1.0]], ['2, k, 21', [-0.230886, -0.265103, 1.0]], ['2, k, 22', [-0.272729, -0.263818, 1.0]], ['2, k, 23', [0.128544, -0.200381, 1.0]], ['2, k, 24', [0.097438, -0.106286, 1.0]]]
[['2, k, 0', [-0.0905846, -0.254717, 1.0]], ['2, k, 1', [-0.120301, 0.0270984, 1.0]], ['2, k, 2', [-0.146705, 0.298168, 1.0]], ['2, k, 3', [-0.156728, 0.418119, 1.0]], ['2, k, 4', [-0.316769, 0.216845, 1.0]], ['2, k, 5', [-0.457637, 0.0577206, 1.0]], ['2, k, 6', [-0.328343, -0.137553, 1.0]], ['2, k, 7', [-0.265628, -0.184036, 1.0]], ['2, k, 8', [0.021372, 0.234539, 1.0]], ['2, k, 9', [0.226086, 0.166411, 1.0]], ['2, k, 10', [0.172381, -0.0616175, 1.0]], ['2, k, 11', [0.12906, -0.103957, 1.0]], ['2, k, 12', [-0.169837, -0.260946, 1.0]], ['2, k, 13', [-0.268487, -0.63052, 1.0]], ['2, k, 14', [-0.382708, -1.00986, 1.0]], ['2, k, 15', [-0.411613, -1.07666, 1.0]], ['2, k, 16', [-0.00882725, -0.241594, 1.0]], ['2, k, 17', [0.0471286, -0.614783, 1.0]], ['2, k, 18', [0.0356561, -0.997354, 1.0]], ['2, k, 19', [0.0555848, -1.06493, 1.0]], ['2, k, 20', [-0.140473, 0.230976, 1.0]], ['2, k, 21', [-0.231887, -0.267097, 1.0]], ['2, k, 22', [-0.268312, -0.269193, 1.0]], ['2, k, 23', [0.132437, -0.198639, 1.0]], ['2, k, 24', [0.098346, -0.104898, 1.0]]]
[['2, k, 0', [-0.0850922, -0.256476, 1.0]], ['2, k, 1', [-0.1162, 0.0262312, 1.0]], ['2, k, 2', [-0.143153, 0.298935, 1.0]], ['2, k, 3', [-0.15314, 0.419066, 1.0]], ['2, k, 4', [-0.312304, 0.215137, 1.0]], ['2, k, 5', [-0.449708, 0.0503578, 1.0]], ['2, k, 6', [-0.324189, -0.146098, 1.0]], ['2, k, 7', [-0.257949, -0.194251, 1.0]], ['2, k, 8', [0.026537, 0.234349, 1.0]], ['2, k, 9', [0.230017, 0.165779, 1.0]], ['2, k, 10', [0.173695, -0.0618606, 1.0]], ['2, k, 11', [0.132768, -0.1054, 1.0]], ['2, k, 12', [-0.163691, -0.263419, 1.0]], ['2, k, 13', [-0.264962, -0.63155, 1.0]], ['2, k, 14', [-0.382656, -1.00998, 1.0]], ['2, k, 15', [-0.40981, -1.07502, 1.0]], ['2, k, 16', [-0.00409487, -0.242664, 1.0]], ['2, k, 17', [0.0511519, -0.614867, 1.0]], ['2, k, 18', [0.0360587, -0.997455, 1.0]], ['2, k, 19', [0.0562937, -1.06487, 1.0]], ['2, k, 20', [-0.136962, 0.231421, 1.0]], ['2, k, 21', [-0.223923, -0.272633, 1.0]], ['2, k, 22', [-0.261981, -0.279113, 1.0]], ['2, k, 23', [0.134563, -0.20297, 1.0]], ['2, k, 24', [0.0996453, -0.105182, 1.0]]]
[['2, k, 0', [-0.0809203, -0.257659, 1.0]], ['2, k, 1', [-0.1127, 0.0256067, 1.0]], ['2, k, 2', [-0.139892, 0.29955, 1.0]], ['2, k, 3', [-0.148878, 0.420366, 1.0]], ['2, k, 4', [-0.312252, 0.215139, 1.0]], ['2, k, 5', [-0.438715, 0.0287989, 1.0]], ['2, k, 6', [-0.31036, -0.163481, 1.0]], ['2, k, 7', [-0.288492, -0.154127, 1.0]], ['2, k, 8', [0.031096, 0.234424, 1.0]], ['2, k, 9', [0.23438, 0.16307, 1.0]], ['2, k, 10', [0.17468, -0.0640163, 1.0]], ['2, k, 11', [0.133861, -0.108879, 1.0]], ['2, k, 12', [-0.159509, -0.264593, 1.0]], ['2, k, 13', [-0.26121, -0.631776, 1.0]], ['2, k, 14', [-0.381934, -1.00907, 1.0]], ['2, k, 15', [-0.409607, -1.07523, 1.0]], ['2, k, 16', [-9.55776e-05, -0.243785, 1.0]], ['2, k, 17', [0.0546725, -0.616656, 1.0]], ['2, k, 18', [0.0376647, -0.998973, 1.0]], ['2, k, 19', [0.0574218, -1.06609, 1.0]], ['2, k, 20', [-0.133701, 0.231778, 1.0]], ['2, k, 21', [-0.25714, -0.200086, 1.0]], ['2, k, 22', [-0.251659, -0.20184, 1.0]], ['2, k, 23', [0.135446, -0.204847, 1.0]], ['2, k, 24', [0.0981209, -0.0968963, 1.0]]]
[['2, k, 0', [-0.0770566, -0.259317, 1.0]], ['2, k, 1', [-0.10898, 0.0248246, 1.0]], ['2, k, 2', [-0.136115, 0.300073, 1.0]], ['2, k, 3', [-0.145504, 0.42203, 1.0]], ['2, k, 4', [-0.306843, 0.21387, 1.0]], ['2, k, 5', [-0.436785, 0.0267838, 1.0]], ['2, k, 6', [-0.304316, -0.164544, 1.0]], ['2, k, 7', [-0.246862, -0.219731, 1.0]], ['2, k, 8', [0.0348437, 0.234396, 1.0]], ['2, k, 9', [0.239546, 0.161766, 1.0]], ['2, k, 10', [0.175025, -0.0642482, 1.0]], ['2, k, 11', [0.135455, -0.107696, 1.0]], ['2, k, 12', [-0.155785, -0.266381, 1.0]], ['2, k, 13', [-0.259408, -0.63248, 1.0]], ['2, k, 14', [-0.381441, -1.00898, 1.0]], ['2, k, 15', [-0.409543, -1.07518, 1.0]], ['2, k, 16', [0.00379029, -0.245244, 1.0]], ['2, k, 17', [0.0580804, -0.618529, 1.0]], ['2, k, 18', [0.0383516, -0.999911, 1.0]], ['2, k, 19', [0.0573937, -1.06611, 1.0]], ['2, k, 20', [-0.129948, 0.232026, 1.0]], ['2, k, 21', [-0.221952, -0.290955, 1.0]], ['2, k, 22', [-0.25929, -0.285412, 1.0]], ['2, k, 23', [0.134997, -0.205879, 1.0]], ['2, k, 24', [0.0941546, -0.0941694, 1.0]]]
[['2, k, 0', [-0.074694, -0.260576, 1.0]], ['2, k, 1', [-0.106508, 0.0243981, 1.0]], ['2, k, 2', [-0.133003, 0.300611, 1.0]], ['2, k, 3', [-0.142771, 0.422557, 1.0]], ['2, k, 4', [-0.306933, 0.21389, 1.0]], ['2, k, 5', [-0.435282, 0.0253712, 1.0]], ['2, k, 6', [-0.307169, -0.162682, 1.0]], ['2, k, 7', [-0.236575, -0.221731, 1.0]], ['2, k, 8', [0.0378412, 0.234091, 1.0]], ['2, k, 9', [0.243855, 0.157174, 1.0]], ['2, k, 10', [0.174541, -0.0674895, 1.0]], ['2, k, 11', [0.136962, -0.108099, 1.0]], ['2, k, 12', [-0.153689, -0.267436, 1.0]], ['2, k, 13', [-0.257232, -0.633175, 1.0]], ['2, k, 14', [-0.380654, -1.00862, 1.0]], ['2, k, 15', [-0.408769, -1.07458, 1.0]], ['2, k, 16', [0.00636566, -0.246662, 1.0]], ['2, k, 17', [0.0592775, -0.61953, 1.0]], ['2, k, 18', [0.0391618, -1.00124, 1.0]], ['2, k, 19', [0.0563337, -1.06687, 1.0]], ['2, k, 20', [-0.127064, 0.232334, 1.0]], ['2, k, 21', [-0.197121, -0.286761, 1.0]], ['2, k, 22', [-0.251997, -0.285225, 1.0]], ['2, k, 23', [0.140943, -0.205255, 1.0]], ['2, k, 24', [0.103751, -0.106895, 1.0]]]
[['2, k, 0', [-0.0733843, -0.262316, 1.0]], ['2, k, 1', [-0.105026, 0.0239506, 1.0]], ['2, k, 2', [-0.131212, 0.301211, 1.0]], ['2, k, 3', [-0.139687, 0.42446, 1.0]], ['2, k, 4', [-0.3035, 0.212781, 1.0]], ['2, k, 5', [-0.4353, 0.0375246, 1.0]], ['2, k, 6', [-0.311367, -0.156217, 1.0]], ['2, k, 7', [-0.253587, -0.190608, 1.0]], ['2, k, 8', [0.0400678, 0.233802, 1.0]], ['2, k, 9', [0.24845, 0.15259, 1.0]], ['2, k, 10', [0.17656, -0.0710195, 1.0]], ['2, k, 11', [0.134531, -0.119599, 1.0]], ['2, k, 12', [-0.152163, -0.269329, 1.0]], ['2, k, 13', [-0.255858, -0.633622, 1.0]], ['2, k, 14', [-0.380818, -1.00863, 1.0]], ['2, k, 15', [-0.408679, -1.0745, 1.0]], ['2, k, 16', [0.00743696, -0.24818, 1.0]], ['2, k, 17', [0.0603651, -0.619988, 1.0]], ['2, k, 18', [0.0397939, -1.00364, 1.0]], ['2, k, 19', [0.0570831, -1.06743, 1.0]], ['2, k, 20', [-0.125398, 0.232652, 1.0]], ['2, k, 21', [-0.210769, -0.272459, 1.0]], ['2, k, 22', [-0.256397, -0.271802, 1.0]], ['2, k, 23', [0.126387, -0.210639, 1.0]], ['2, k, 24', [0.0970806, -0.102904, 1.0]]]
[['2, k, 0', [-0.070886, -0.263789, 1.0]], ['2, k, 1', [-0.102678, 0.0235074, 1.0]], ['2, k, 2', [-0.128937, 0.301776, 1.0]], ['2, k, 3', [-0.137224, 0.425605, 1.0]], ['2, k, 4', [-0.301099, 0.212031, 1.0]], ['2, k, 5', [-0.430045, 0.0307014, 1.0]], ['2, k, 6', [-0.309095, -0.163738, 1.0]], ['2, k, 7', [-0.249343, -0.199922, 1.0]], ['2, k, 8', [0.0431313, 0.234085, 1.0]], ['2, k, 9', [0.249173, 0.151032, 1.0]], ['2, k, 10', [0.216765, -0.0816416, 1.0]], ['2, k, 11', [0.155121, -0.108477, 1.0]], ['2, k, 12', [-0.149784, -0.271177, 1.0]], ['2, k, 13', [-0.254126, -0.632959, 1.0]], ['2, k, 14', [-0.379695, -1.00796, 1.0]], ['2, k, 15', [-0.408598, -1.07443, 1.0]], ['2, k, 16', [0.00995524, -0.249233, 1.0]], ['2, k, 17', [0.0609205, -0.621343, 1.0]], ['2, k, 18', [0.0398644, -1.00408, 1.0]], ['2, k, 19', [0.0571709, -1.06736, 1.0]], ['2, k, 20', [-0.12317, 0.232986, 1.0]], ['2, k, 21', [-0.213716, -0.277354, 1.0]], ['2, k, 22', [-0.265838, -0.260089, 1.0]], ['2, k, 23', [0.139517, -0.157298, 1.0]], ['2, k, 24', [0.133344, -0.0885708, 1.0]]]
[['2, k, 0', [-0.071007, -0.264917, 1.0]], ['2, k, 1', [-0.101998, 0.0232673, 1.0]], ['2, k, 2', [-0.127315, 0.302377, 1.0]], ['2, k, 3', [-0.13519, 0.42664, 1.0]], ['2, k, 4', [-0.299163, 0.211602, 1.0]], ['2, k, 5', [-0.430277, 0.0313539, 1.0]], ['2, k, 6', [-0.310131, -0.164368, 1.0]], ['2, k, 7', [-0.25586, -0.205028, 1.0]], ['2, k, 8', [0.0454114, 0.234049, 1.0]], ['2, k, 9', [0.249664, 0.148004, 1.0]], ['2, k, 10', [0.215944, -0.0844083, 1.0]], ['2, k, 11', [0.154019, -0.110685, 1.0]], ['2, k, 12', [-0.149871, -0.272056, 1.0]], ['2, k, 13', [-0.253335, -0.633585, 1.0]], ['2, k, 14', [-0.379693, -1.00786, 1.0]], ['2, k, 15', [-0.40826, -1.07453, 1.0]], ['2, k, 16', [0.00980496, -0.250576, 1.0]], ['2, k, 17', [0.061142, -0.620467, 1.0]], ['2, k, 18', [0.0395838, -1.00364, 1.0]], ['2, k, 19', [0.0577035, -1.06718, 1.0]], ['2, k, 20', [-0.121802, 0.233309, 1.0]], ['2, k, 21', [-0.228041, -0.285126, 1.0]], ['2, k, 22', [-0.260363, -0.29157, 1.0]], ['2, k, 23', [0.133438, -0.16468, 1.0]], ['2, k, 24', [0.131431, -0.0866954, 1.0]]]
[['2, k, 0', [-0.0711799, -0.265801, 1.0]], ['2, k, 1', [-0.101385, 0.023052, 1.0]], ['2, k, 2', [-0.125863, 0.302864, 1.0]], ['2, k, 3', [-0.13325, 0.427845, 1.0]], ['2, k, 4', [-0.297757, 0.211301, 1.0]], ['2, k, 5', [-0.43154, 0.0317367, 1.0]], ['2, k, 6', [-0.311168, -0.163139, 1.0]], ['2, k, 7', [-0.258445, -0.201686, 1.0]], ['2, k, 8', [0.0474068, 0.233924, 1.0]], ['2, k, 9', [0.249603, 0.145578, 1.0]], ['2, k, 10', [0.215436, -0.0867185, 1.0]], ['2, k, 11', [0.152627, -0.115937, 1.0]], ['2, k, 12', [-0.149963, -0.272869, 1.0]], ['2, k, 13', [-0.252946, -0.634764, 1.0]], ['2, k, 14', [-0.379469, -1.00725, 1.0]], ['2, k, 15', [-0.409145, -1.07526, 1.0]], ['2, k, 16', [0.00956817, -0.251481, 1.0]], ['2, k, 17', [0.06081, -0.620754, 1.0]], ['2, k, 18', [0.039226, -1.00368, 1.0]], ['2, k, 19', [0.0573367, -1.067, 1.0]], ['2, k, 20', [-0.120521, 0.233591, 1.0]], ['2, k, 21', [-0.228236, -0.283179, 1.0]], ['2, k, 22', [-0.264297, -0.289964, 1.0]], ['2, k, 23', [0.135771, -0.164362, 1.0]], ['2, k, 24', [0.132676, -0.096019, 1.0]]]
[['2, k, 0', [-0.0724852, -0.266403, 1.0]], ['2, k, 1', [-0.100999, 0.0229964, 1.0]], ['2, k, 2', [-0.125126, 0.303373, 1.0]], ['2, k, 3', [-0.131855, 0.428884, 1.0]], ['2, k, 4', [-0.300111, 0.212487, 1.0]], ['2, k, 5', [-0.43199, 0.0315014, 1.0]], ['2, k, 6', [-0.311818, -0.162198, 1.0]], ['2, k, 7', [-0.262084, -0.200009, 1.0]], ['2, k, 8', [0.0485055, 0.2334, 1.0]], ['2, k, 9', [0.249643, 0.142595, 1.0]], ['2, k, 10', [0.214545, -0.0894647, 1.0]], ['2, k, 11', [0.153551, -0.114019, 1.0]], ['2, k, 12', [-0.151217, -0.273203, 1.0]], ['2, k, 13', [-0.253051, -0.635601, 1.0]], ['2, k, 14', [-0.379524, -1.00727, 1.0]], ['2, k, 15', [-0.408835, -1.07509, 1.0]], ['2, k, 16', [0.0082527, -0.252309, 1.0]], ['2, k, 17', [0.0598073, -0.62118, 1.0]], ['2, k, 18', [0.0389401, -1.00377, 1.0]], ['2, k, 19', [0.0574233, -1.06702, 1.0]], ['2, k, 20', [-0.119937, 0.233915, 1.0]], ['2, k, 21', [-0.235522, -0.284396, 1.0]], ['2, k, 22', [-0.264948, -0.282973, 1.0]], ['2, k, 23', [0.132093, -0.16328, 1.0]], ['2, k, 24', [0.132178, -0.0923343, 1.0]]]
[['2, k, 0', [-0.0737914, -0.266882, 1.0]], ['2, k, 1', [-0.100693, 0.0229664, 1.0]], ['2, k, 2', [-0.124521, 0.303793, 1.0]], ['2, k, 3', [-0.130631, 0.430152, 1.0]], ['2, k, 4', [-0.301445, 0.213183, 1.0]], ['2, k, 5', [-0.432945, 0.03423, 1.0]], ['2, k, 6', [-0.313441, -0.159365, 1.0]], ['2, k, 7', [-0.267242, -0.201799, 1.0]], ['2, k, 8', [0.0494527, 0.232874, 1.0]], ['2, k, 9', [0.248996, 0.140614, 1.0]], ['2, k, 10', [0.2138, -0.0913244, 1.0]], ['2, k, 11', [0.152961, -0.113629, 1.0]], ['2, k, 12', [-0.152302, -0.273353, 1.0]], ['2, k, 13', [-0.253623, -0.636505, 1.0]], ['2, k, 14', [-0.379749, -1.00757, 1.0]], ['2, k, 15', [-0.408915, -1.07524, 1.0]], ['2, k, 16', [0.00674428, -0.253128, 1.0]], ['2, k, 17', [0.059145, -0.62073, 1.0]], ['2, k, 18', [0.0387594, -1.00534, 1.0]], ['2, k, 19', [0.0575577, -1.06786, 1.0]], ['2, k, 20', [-0.119452, 0.234207, 1.0]], ['2, k, 21', [-0.234717, -0.283436, 1.0]], ['2, k, 22', [-0.271514, -0.289573, 1.0]], ['2, k, 23', [0.131932, -0.163081, 1.0]], ['2, k, 24', [0.133906, -0.0933444, 1.0]]]
[['2, k, 0', [-0.0750481, -0.268085, 1.0]], ['2, k, 1', [-0.100531, 0.0227975, 1.0]], ['2, k, 2', [-0.123918, 0.304357, 1.0]], ['2, k, 3', [-0.129781, 0.430777, 1.0]], ['2, k, 4', [-0.300071, 0.212804, 1.0]], ['2, k, 5', [-0.434676, 0.0398831, 1.0]], ['2, k, 6', [-0.317209, -0.156547, 1.0]], ['2, k, 7', [-0.272676, -0.185528, 1.0]], ['2, k, 8', [0.0500481, 0.23262, 1.0]], ['2, k, 9', [0.247481, 0.135885, 1.0]], ['2, k, 10', [0.182749, -0.088117, 1.0]], ['2, k, 11', [0.131401, -0.133752, 1.0]], ['2, k, 12', [-0.153748, -0.27442, 1.0]], ['2, k, 13', [-0.254746, -0.636737, 1.0]], ['2, k, 14', [-0.380054, -1.00793, 1.0]], ['2, k, 15', [-0.408816, -1.07504, 1.0]], ['2, k, 16', [0.00570713, -0.25439, 1.0]], ['2, k, 17', [0.0575599, -0.621157, 1.0]], ['2, k, 18', [0.038327, -1.00529, 1.0]], ['2, k, 19', [0.0575417, -1.06757, 1.0]], ['2, k, 20', [-0.119018, 0.234534, 1.0]], ['2, k, 21', [-0.243836, -0.278373, 1.0]], ['2, k, 22', [-0.282475, -0.246916, 1.0]], ['2, k, 23', [0.125024, -0.229608, 1.0]], ['2, k, 24', [0.100914, -0.121034, 1.0]]]
[['2, k, 0', [-0.0767471, -0.268776, 1.0]], ['2, k, 1', [-0.100639, 0.0226293, 1.0]], ['2, k, 2', [-0.123612, 0.304613, 1.0]], ['2, k, 3', [-0.129109, 0.431461, 1.0]], ['2, k, 4', [-0.299371, 0.213045, 1.0]], ['2, k, 5', [-0.434956, 0.0420845, 1.0]], ['2, k, 6', [-0.319652, -0.155804, 1.0]], ['2, k, 7', [-0.275323, -0.1878, 1.0]], ['2, k, 8', [0.0505493, 0.232306, 1.0]], ['2, k, 9', [0.247221, 0.133006, 1.0]], ['2, k, 10', [0.181588, -0.0905388, 1.0]], ['2, k, 11', [0.130042, -0.128796, 1.0]], ['2, k, 12', [-0.155364, -0.2746, 1.0]], ['2, k, 13', [-0.256161, -0.635958, 1.0]], ['2, k, 14', [-0.380355, -1.00805, 1.0]], ['2, k, 15', [-0.408643, -1.07443, 1.0]], ['2, k, 16', [0.00397666, -0.255543, 1.0]], ['2, k, 17', [0.055967, -0.621553, 1.0]], ['2, k, 18', [0.0369321, -1.00448, 1.0]], ['2, k, 19', [0.0577434, -1.06831, 1.0]], ['2, k, 20', [-0.118796, 0.2347, 1.0]], ['2, k, 21', [-0.248914, -0.2775, 1.0]], ['2, k, 22', [-0.276863, -0.281147, 1.0]], ['2, k, 23', [0.124687, -0.227843, 1.0]], ['2, k, 24', [0.100596, -0.120693, 1.0]]]
[['2, k, 0', [-0.0789414, -0.26939, 1.0]], ['2, k, 1', [-0.101077, 0.022522, 1.0]], ['2, k, 2', [-0.123315, 0.305028, 1.0]], ['2, k, 3', [-0.128692, 0.431911, 1.0]], ['2, k, 4', [-0.298575, 0.213278, 1.0]], ['2, k, 5', [-0.436823, 0.0452975, 1.0]], ['2, k, 6', [-0.342763, -0.159405, 1.0]], ['2, k, 7', [-0.273314, -0.217937, 1.0]], ['2, k, 8', [0.0507631, 0.231955, 1.0]], ['2, k, 9', [0.246134, 0.130536, 1.0]], ['2, k, 10', [0.180555, -0.0928417, 1.0]], ['2, k, 11', [0.128907, -0.125465, 1.0]], ['2, k, 12', [-0.157497, -0.274782, 1.0]], ['2, k, 13', [-0.257745, -0.636848, 1.0]], ['2, k, 14', [-0.380375, -1.00805, 1.0]], ['2, k, 15', [-0.408831, -1.07466, 1.0]], ['2, k, 16', [0.00179393, -0.2566, 1.0]], ['2, k, 17', [0.0528717, -0.620395, 1.0]], ['2, k, 18', [0.036014, -1.00474, 1.0]], ['2, k, 19', [0.0577536, -1.06829, 1.0]], ['2, k, 20', [-0.118656, 0.234907, 1.0]], ['2, k, 21', [-0.249682, -0.292226, 1.0]], ['2, k, 22', [-0.277967, -0.290693, 1.0]], ['2, k, 23', [0.122784, -0.22789, 1.0]], ['2, k, 24', [0.100205, -0.120919, 1.0]]]
[['2, k, 0', [-0.0818087, -0.270076, 1.0]], ['2, k, 1', [-0.102157, 0.0223701, 1.0]], ['2, k, 2', [-0.123383, 0.305356, 1.0]], ['2, k, 3', [-0.128165, 0.432407, 1.0]], ['2, k, 4', [-0.298458, 0.213297, 1.0]], ['2, k, 5', [-0.439657, 0.0455924, 1.0]], ['2, k, 6', [-0.33696, -0.153309, 1.0]], ['2, k, 7', [-0.285915, -0.184536, 1.0]], ['2, k, 8', [0.0507753, 0.231696, 1.0]], ['2, k, 9', [0.244335, 0.125921, 1.0]], ['2, k, 10', [0.178989, -0.0970726, 1.0]], ['2, k, 11', [0.124549, -0.133071, 1.0]], ['2, k, 12', [-0.160647, -0.274911, 1.0]], ['2, k, 13', [-0.259238, -0.635773, 1.0]], ['2, k, 14', [-0.380319, -1.00789, 1.0]], ['2, k, 15', [-0.408764, -1.0743, 1.0]], ['2, k, 16', [-0.000735384, -0.257747, 1.0]], ['2, k, 17', [0.0502436, -0.620333, 1.0]], ['2, k, 18', [0.0354313, -1.00458, 1.0]], ['2, k, 19', [0.0576277, -1.068, 1.0]], ['2, k, 20', [-0.118721, 0.235067, 1.0]], ['2, k, 21', [-0.259208, -0.279207, 1.0]], ['2, k, 22', [-0.253814, -0.153088, 1.0]], ['2, k, 23', [0.119353, -0.234478, 1.0]], ['2, k, 24', [0.0990453, -0.125048, 1.0]]]
