[['2, k, 0', [0.01491256, -0.07093938, 1.0]], ['2, k, 1', [0.01189049, 0.2028411, 1.0]], ['2, k, 2', [0.007518487, 0.4673678, 1.0]], ['2, k, 3', [0.00857088, 0.6159448, 1.0]], ['2, k, 4', [-0.1667252, 0.3921085, 1.0]], ['2, k, 5', [-0.2267997, 0.1475704, 1.0]], ['2, k, 6', [-0.3239329, 0.0100589, 1.0]], ['2, k, 7', [-0.340615, 0.002032284, 1.0]], ['2, k, 8', [0.1934703, 0.3729871, 1.0]], ['2, k, 9', [0.2572795, 0.1527962, 1.0]], ['2, k, 10', [0.2569507, -0.04073846, 1.0]], ['2, k, 11', [0.2397456, -0.05718161, 1.0]], ['2, k, 12', [-0.06443043, -0.07009956, 1.0]], ['2, k, 13', [-0.1041302, -0.1937073, 1.0]], ['2, k, 14', [-0.07925976, -0.5941382, 1.0]], ['2, k, 15', [-0.07699831, -0.6540937, 1.0]], ['2, k, 16', [0.09366109, -0.06961291, 1.0]], ['2, k, 17', [0.1691891, -0.2036318, 1.0]], ['2, k, 18', [0.1192845, -0.578116, 1.0]], ['2, k, 19', [0.102476, -0.6468322, 1.0]], ['2, k, 20', [0.008708518, 0.4026752, 1.0]], ['2, k, 21', [-0.3713655, -0.0299643, 1.0]], ['2, k, 22', [-0.3749356, 0.04996834, 1.0]], ['2, k, 23', [0.2696715, -0.06613196, 1.0]], ['2, k, 24', [0.272692, -0.01165043, 1.0]]]
[['2, k, 0', [0.01902487, -0.05973184, 1.0]], ['2, k, 1', [0.008651715, 0.2097412, 1.0]], ['2, k, 2', [-0.001281876, 0.4711953, 1.0]], ['2, k, 3', [0.005199459, 0.6151569, 1.0]], ['2, k, 4', [-0.1654451, 0.402876, 1.0]], ['2, k, 5', [-0.220553, 0.1501872, 1.0]], ['2, k, 6', [-0.2258296, 0.4384283, 1.0]], ['2, k, 7', [-0.1938166, 0.4687098, 1.0]], ['2, k, 8', [0.1892017, 0.3763463, 1.0]], ['2, k, 9', [0.2584752, 0.1570376, 1.0]], ['2, k, 10', [0.2582101, -0.04304317, 1.0]], ['2, k, 11', [0.2393575, -0.06274387, 1.0]], ['2, k, 12', [-0.0649333, -0.06099282, 1.0]], ['2, k, 13', [-0.1050595, -0.194489, 1.0]], ['2, k, 14', [-0.08139549, -0.5929326, 1.0]], ['2, k, 15', [-0.07688454, -0.6549575, 1.0]], ['2, k, 16', [0.1022933, -0.05647585, 1.0]], ['2, k, 17', [0.1699139, -0.2021522, 1.0]], ['2, k, 18', [0.1198231, -0.5780892, 1.0]], ['2, k, 19', [0.1041767, -0.6468252, 1.0]], ['2, k, 20', [0.001182643, 0.4069484, 1.0]], ['2, k, 21', [-0.1472725, 0.5228055, 1.0]], ['2, k, 22', [-0.2592237, 0.5000499, 1.0]], ['2, k, 23', [0.2356714, -0.1340786, 1.0]], ['2, k, 24', [0.2662036, -0.03068523, 1.0]]]
[['2, k, 0', [0.01924694, -0.05948217, 1.0]], ['2, k, 1', [0.008607603, 0.2100811, 1.0]], ['2, k, 2', [-0.001671768, 0.4716021, 1.0]], ['2, k, 3', [0.005192061, 0.6151605, 1.0]], ['2, k, 4', [-0.1653069, 0.4036046, 1.0]], ['2, k, 5', [-0.2205798, 0.1505017, 1.0]], ['2, k, 6', [-0.1588725, 0.4324448, 1.0]], ['2, k, 7', [-0.1847821, 0.4656648, 1.0]], ['2, k, 8', [0.1890887, 0.3763992, 1.0]], ['2, k, 9', [0.2584857, 0.1570775, 1.0]], ['2, k, 10', [0.2583046, -0.04293419, 1.0]], ['2, k, 11', [0.2382617, -0.06393199, 1.0]], ['2, k, 12', [-0.06483616, -0.06075766, 1.0]], ['2, k, 13', [-0.1050914, -0.1942983, 1.0]], ['2, k, 14', [-0.08166565, -0.5922047, 1.0]], ['2, k, 15', [-0.07705364, -0.6540166, 1.0]], ['2, k, 16', [0.102695, -0.05623399, 1.0]], ['2, k, 17', [0.1698884, -0.2025633, 1.0]], ['2, k, 18', [0.1198093, -0.5779955, 1.0]], ['2, k, 19', [0.1041735, -0.6468371, 1.0]], ['2, k, 20', [0.0008919238, 0.4073487, 1.0]], ['2, k, 21', [-0.1692127, 0.5251352, 1.0]], ['2, k, 22', [-0.2078208, 0.4847865, 1.0]], ['2, k, 23', [0.2334361, -0.1324349, 1.0]], ['2, k, 24', [0.2643338, -0.03599255, 1.0]]]
[['2, k, 0', [0.01935345, -0.05949247, 1.0]], ['2, k, 1', [0.008545914, 0.2101585, 1.0]], ['2, k, 2', [-0.002091992, 0.4718392, 1.0]], ['2, k, 3', [0.005227847, 0.6151603, 1.0]], ['2, k, 4', [-0.165311, 0.4042186, 1.0]], ['2, k, 5', [-0.2205979, 0.1499358, 1.0]], ['2, k, 6', [-0.2250453, 0.426393, 1.0]], ['2, k, 7', [-0.1952656, 0.469251, 1.0]], ['2, k, 8', [0.189086, 0.3764136, 1.0]], ['2, k, 9', [0.2583603, 0.1573754, 1.0]], ['2, k, 10', [0.2583888, -0.04285839, 1.0]], ['2, k, 11', [0.2392993, -0.06287538, 1.0]], ['2, k, 12', [-0.06466391, -0.06071248, 1.0]], ['2, k, 13', [-0.1051395, -0.1937411, 1.0]], ['2, k, 14', [-0.08193222, -0.5915133, 1.0]], ['2, k, 15', [-0.07701863, -0.6538557, 1.0]], ['2, k, 16', [0.1027376, -0.05631952, 1.0]], ['2, k, 17', [0.1699293, -0.2025571, 1.0]], ['2, k, 18', [0.1198066, -0.5779533, 1.0]], ['2, k, 19', [0.1042016, -0.6468078, 1.0]], ['2, k, 20', [0.0005887266, 0.4075479, 1.0]], ['2, k, 21', [-0.1610164, 0.5261531, 1.0]], ['2, k, 22', [-0.2566936, 0.4981729, 1.0]], ['2, k, 23', [0.2365338, -0.1337226, 1.0]], ['2, k, 24', [0.2662301, -0.03050533, 1.0]]]
[['2, k, 0', [0.01956527, -0.05950638, 1.0]], ['2, k, 1', [0.008490221, 0.2102848, 1.0]], ['2, k, 2', [-0.002711712, 0.47229, 1.0]], ['2, k, 3', [0.005323128, 0.6151619, 1.0]], ['2, k, 4', [-0.1654026, 0.4042158, 1.0]], ['2, k, 5', [-0.2207711, 0.1497582, 1.0]], ['2, k, 6', [-0.161258, 0.4315269, 1.0]], ['2, k, 7', [-0.1818802, 0.4660746, 1.0]], ['2, k, 8', [0.1892075, 0.3763923, 1.0]], ['2, k, 9', [0.2578788, 0.1576563, 1.0]], ['2, k, 10', [0.2584352, -0.04634702, 1.0]], ['2, k, 11', [0.2390859, -0.06126447, 1.0]], ['2, k, 12', [-0.06437743, -0.06070368, 1.0]], ['2, k, 13', [-0.1050195, -0.1939645, 1.0]], ['2, k, 14', [-0.08190819, -0.5923957, 1.0]], ['2, k, 15', [-0.07697164, -0.6538885, 1.0]], ['2, k, 16', [0.1028847, -0.05635226, 1.0]], ['2, k, 17', [0.169888, -0.2025989, 1.0]], ['2, k, 18', [0.1198315, -0.5779245, 1.0]], ['2, k, 19', [0.1042042, -0.6468347, 1.0]], ['2, k, 20', [0.0001531264, 0.4079146, 1.0]], ['2, k, 21', [-0.1574693, 0.5244088, 1.0]], ['2, k, 22', [-0.2110299, 0.4824283, 1.0]], ['2, k, 23', [0.2368243, -0.1293044, 1.0]], ['2, k, 24', [0.2662288, -0.03091777, 1.0]]]
[['2, k, 0', [0.01964855, -0.05947052, 1.0]], ['2, k, 1', [0.008406341, 0.210474, 1.0]], ['2, k, 2', [-0.003130983, 0.4726563, 1.0]], ['2, k, 3', [0.005363001, 0.6151623, 1.0]], ['2, k, 4', [-0.1656034, 0.4043465, 1.0]], ['2, k, 5', [-0.2206433, 0.1493747, 1.0]], ['2, k, 6', [-0.2166717, 0.4252626, 1.0]], ['2, k, 7', [-0.1917601, 0.4683731, 1.0]], ['2, k, 8', [0.189156, 0.3765447, 1.0]], ['2, k, 9', [0.2578337, 0.1573644, 1.0]], ['2, k, 10', [0.2559882, -0.03774859, 1.0]], ['2, k, 11', [0.2358954, -0.06052542, 1.0]], ['2, k, 12', [-0.06425825, -0.06064413, 1.0]], ['2, k, 13', [-0.1050527, -0.1939649, 1.0]], ['2, k, 14', [-0.08142573, -0.591118, 1.0]], ['2, k, 15', [-0.07697652, -0.6538997, 1.0]], ['2, k, 16', [0.1029413, -0.0563357, 1.0]], ['2, k, 17', [0.1698972, -0.2025852, 1.0]], ['2, k, 18', [0.1198207, -0.5778572, 1.0]], ['2, k, 19', [0.104169, -0.646823, 1.0]], ['2, k, 20', [-0.0001789099, 0.4082501, 1.0]], ['2, k, 21', [-0.1609354, 0.5221399, 1.0]], ['2, k, 22', [-0.2554145, 0.495991, 1.0]], ['2, k, 23', [0.23687, -0.1296363, 1.0]], ['2, k, 24', [0.2653454, -0.03664891, 1.0]]]
[['2, k, 0', [0.01959301, -0.05934644, 1.0]], ['2, k, 1', [0.0081614, 0.2108056, 1.0]], ['2, k, 2', [-0.003526188, 0.4730319, 1.0]], ['2, k, 3', [0.005459945, 0.6151516, 1.0]], ['2, k, 4', [-0.1657942, 0.4048087, 1.0]], ['2, k, 5', [-0.2205646, 0.1496563, 1.0]], ['2, k, 6', [-0.1629183, 0.4314507, 1.0]], ['2, k, 7', [-0.1843052, 0.4652909, 1.0]], ['2, k, 8', [0.1891144, 0.3766064, 1.0]], ['2, k, 9', [0.257101, 0.1586667, 1.0]], ['2, k, 10', [0.2562369, -0.03760984, 1.0]], ['2, k, 11', [0.2366829, -0.0575419, 1.0]], ['2, k, 12', [-0.06439436, -0.0604244, 1.0]], ['2, k, 13', [-0.1049244, -0.1942337, 1.0]], ['2, k, 14', [-0.08158024, -0.5908749, 1.0]], ['2, k, 15', [-0.07720944, -0.6536878, 1.0]], ['2, k, 16', [0.1029349, -0.05628642, 1.0]], ['2, k, 17', [0.1698933, -0.202604, 1.0]], ['2, k, 18', [0.1197279, -0.5777875, 1.0]], ['2, k, 19', [0.1041374, -0.6468417, 1.0]], ['2, k, 20', [-0.0005540635, 0.4086353, 1.0]], ['2, k, 21', [-0.1645603, 0.5251122, 1.0]], ['2, k, 22', [-0.2031493, 0.4843787, 1.0]], ['2, k, 23', [0.2364403, -0.1230999, 1.0]], ['2, k, 24', [0.2670362, -0.03044099, 1.0]]]
[['2, k, 0', [0.01991495, -0.05965622, 1.0]], ['2, k, 1', [0.008499138, 0.2106486, 1.0]], ['2, k, 2', [-0.002881131, 0.4727654, 1.0]], ['2, k, 3', [0.005565909, 0.6151662, 1.0]], ['2, k, 4', [-0.1657988, 0.4051957, 1.0]], ['2, k, 5', [-0.2205803, 0.1496097, 1.0]], ['2, k, 6', [-0.233304, 0.4228972, 1.0]], ['2, k, 7', [-0.1946066, 0.4692231, 1.0]], ['2, k, 8', [0.189186, 0.3765731, 1.0]], ['2, k, 9', [0.2572826, 0.158597, 1.0]], ['2, k, 10', [0.2566344, -0.03798405, 1.0]], ['2, k, 11', [0.236165, -0.05849573, 1.0]], ['2, k, 12', [-0.0638718, -0.06068191, 1.0]], ['2, k, 13', [-0.104936, -0.1942401, 1.0]], ['2, k, 14', [-0.08170235, -0.5919384, 1.0]], ['2, k, 15', [-0.07718286, -0.6537882, 1.0]], ['2, k, 16', [0.1030751, -0.05666573, 1.0]], ['2, k, 17', [0.1698797, -0.2025707, 1.0]], ['2, k, 18', [0.1190456, -0.5778694, 1.0]], ['2, k, 19', [0.1039693, -0.6468863, 1.0]], ['2, k, 20', [-2.93513e-05, 0.4084184, 1.0]], ['2, k, 21', [-0.1608877, 0.5222329, 1.0]], ['2, k, 22', [-0.256324, 0.4950414, 1.0]], ['2, k, 23', [0.2373829, -0.125534, 1.0]], ['2, k, 24', [0.265691, -0.03544337, 1.0]]]
[['2, k, 0', [0.01986715, -0.05975273, 1.0]], ['2, k, 1', [0.008454997, 0.2106387, 1.0]], ['2, k, 2', [-0.002924733, 0.4727735, 1.0]], ['2, k, 3', [0.005619698, 0.6151406, 1.0]], ['2, k, 4', [-0.1657681, 0.4051398, 1.0]], ['2, k, 5', [-0.2206219, 0.1492433, 1.0]], ['2, k, 6', [-0.1645482, 0.4318849, 1.0]], ['2, k, 7', [-0.1169883, 0.490339, 1.0]], ['2, k, 8', [0.1891726, 0.3766409, 1.0]], ['2, k, 9', [0.2573401, 0.1586861, 1.0]], ['2, k, 10', [0.2568674, -0.04312303, 1.0]], ['2, k, 11', [0.2368134, -0.05594208, 1.0]], ['2, k, 12', [-0.06387708, -0.06072835, 1.0]], ['2, k, 13', [-0.1049351, -0.1941257, 1.0]], ['2, k, 14', [-0.08187104, -0.5926936, 1.0]], ['2, k, 15', [-0.07716267, -0.6537783, 1.0]], ['2, k, 16', [0.1029639, -0.05683575, 1.0]], ['2, k, 17', [0.1698797, -0.2025835, 1.0]], ['2, k, 18', [0.1192841, -0.5775881, 1.0]], ['2, k, 19', [0.103867, -0.6469214, 1.0]], ['2, k, 20', [-7.448588e-05, 0.4084241, 1.0]], ['2, k, 21', [-0.05421811, 0.5452318, 1.0]], ['2, k, 22', [-0.1211213, 0.4988831, 1.0]], ['2, k, 23', [0.2699842, -0.06102029, 1.0]], ['2, k, 24', [0.2673301, -0.02926429, 1.0]]]
[['2, k, 0', [0.01986746, -0.05975485, 1.0]], ['2, k, 1', [0.008377223, 0.2107185, 1.0]], ['2, k, 2', [-0.003178395, 0.473, 1.0]], ['2, k, 3', [0.005739976, 0.6151034, 1.0]], ['2, k, 4', [-0.1657787, 0.4051163, 1.0]], ['2, k, 5', [-0.2206649, 0.1490536, 1.0]], ['2, k, 6', [-0.164425, 0.4314755, 1.0]], ['2, k, 7', [-0.1166366, 0.4906842, 1.0]], ['2, k, 8', [0.189244, 0.3766269, 1.0]], ['2, k, 9', [0.2573513, 0.1585209, 1.0]], ['2, k, 10', [0.2571494, -0.04264588, 1.0]], ['2, k, 11', [0.2362566, -0.0576355, 1.0]], ['2, k, 12', [-0.06387886, -0.06072685, 1.0]], ['2, k, 13', [-0.1049145, -0.1938258, 1.0]], ['2, k, 14', [-0.08168532, -0.591832, 1.0]], ['2, k, 15', [-0.07719618, -0.6533628, 1.0]], ['2, k, 16', [0.1029716, -0.05685515, 1.0]], ['2, k, 17', [0.1699768, -0.2023823, 1.0]], ['2, k, 18', [0.1193255, -0.577579, 1.0]], ['2, k, 19', [0.103835, -0.6468583, 1.0]], ['2, k, 20', [-0.0002814161, 0.4086146, 1.0]], ['2, k, 21', [-0.05320574, 0.5450024, 1.0]], ['2, k, 22', [-0.0852384, 0.5403532, 1.0]], ['2, k, 23', [0.2709439, -0.06235839, 1.0]], ['2, k, 24', [0.2763124, -0.01225858, 1.0]]]
[['2, k, 0', [0.01987968, -0.05812066, 1.0]], ['2, k, 1', [0.008191326, 0.211505, 1.0]], ['2, k, 2', [-0.003318251, 0.4731672, 1.0]], ['2, k, 3', [0.005889726, 0.6150913, 1.0]], ['2, k, 4', [-0.1657455, 0.4053353, 1.0]], ['2, k, 5', [-0.220666, 0.1490473, 1.0]], ['2, k, 6', [-0.1630906, 0.4312572, 1.0]], ['2, k, 7', [-0.1170555, 0.4843235, 1.0]], ['2, k, 8', [0.1890929, 0.3769041, 1.0]], ['2, k, 9', [0.2579596, 0.1575208, 1.0]], ['2, k, 10', [0.2572529, -0.0416062, 1.0]], ['2, k, 11', [0.2379586, -0.05456832, 1.0]], ['2, k, 12', [-0.06425513, -0.05898863, 1.0]], ['2, k, 13', [-0.1049146, -0.1938541, 1.0]], ['2, k, 14', [-0.08174011, -0.5918351, 1.0]], ['2, k, 15', [-0.07723319, -0.6532549, 1.0]], ['2, k, 16', [0.1033477, -0.05533889, 1.0]], ['2, k, 17', [0.1699513, -0.2025314, 1.0]], ['2, k, 18', [0.1198766, -0.5771377, 1.0]], ['2, k, 19', [0.1043743, -0.6469792, 1.0]], ['2, k, 20', [-0.0004450898, 0.4088889, 1.0]], ['2, k, 21', [-0.05327463, 0.5360251, 1.0]], ['2, k, 22', [-0.1388464, 0.4954492, 1.0]], ['2, k, 23', [0.273405, -0.06618408, 1.0]], ['2, k, 24', [0.277595, 0.003874602, 1.0]]]
[['2, k, 0', [0.01976717, -0.05808154, 1.0]], ['2, k, 1', [0.008015992, 0.2116857, 1.0]], ['2, k, 2', [-0.003532731, 0.4734284, 1.0]], ['2, k, 3', [0.005916711, 0.615093, 1.0]], ['2, k, 4', [-0.1658155, 0.4050667, 1.0]], ['2, k, 5', [-0.2208233, 0.1496316, 1.0]], ['2, k, 6', [-0.2187256, 0.4368801, 1.0]], ['2, k, 7', [-0.1899908, 0.4677093, 1.0]], ['2, k, 8', [0.1890284, 0.3770182, 1.0]], ['2, k, 9', [0.2580629, 0.1571648, 1.0]], ['2, k, 10', [0.2573608, -0.04160793, 1.0]], ['2, k, 11', [0.2380771, -0.06219534, 1.0]], ['2, k, 12', [-0.06445599, -0.05893921, 1.0]], ['2, k, 13', [-0.1049148, -0.1936609, 1.0]], ['2, k, 14', [-0.08177094, -0.5917886, 1.0]], ['2, k, 15', [-0.07707325, -0.6533194, 1.0]], ['2, k, 16', [0.103303, -0.05531442, 1.0]], ['2, k, 17', [0.1699595, -0.2025, 1.0]], ['2, k, 18', [0.1198546, -0.5771318, 1.0]], ['2, k, 19', [0.1043765, -0.6469792, 1.0]], ['2, k, 20', [-0.0006590515, 0.4091454, 1.0]], ['2, k, 21', [-0.1419495, 0.5211421, 1.0]], ['2, k, 22', [-0.2526884, 0.501191, 1.0]], ['2, k, 23', [0.2363634, -0.1275811, 1.0]], ['2, k, 24', [0.2660267, -0.03316979, 1.0]]]
[['2, k, 0', [0.01934704, -0.0583397, 1.0]], ['2, k, 1', [0.007670322, 0.2117757, 1.0]], ['2, k, 2', [-0.003936419, 0.4737726, 1.0]], ['2, k, 3', [0.006051816, 0.6151375, 1.0]], ['2, k, 4', [-0.1659122, 0.4052423, 1.0]], ['2, k, 5', [-0.2208336, 0.1496137, 1.0]], ['2, k, 6', [-0.2177119, 0.4245373, 1.0]], ['2, k, 7', [-0.1912086, 0.467454, 1.0]], ['2, k, 8', [0.1891104, 0.3769758, 1.0]], ['2, k, 9', [0.2580973, 0.1571862, 1.0]], ['2, k, 10', [0.2576095, -0.04164617, 1.0]], ['2, k, 11', [0.2395116, -0.05881982, 1.0]], ['2, k, 12', [-0.06472342, -0.05907216, 1.0]], ['2, k, 13', [-0.1049685, -0.1934777, 1.0]], ['2, k, 14', [-0.08184329, -0.5918176, 1.0]], ['2, k, 15', [-0.07704216, -0.6529021, 1.0]], ['2, k, 16', [0.1027036, -0.05574086, 1.0]], ['2, k, 17', [0.1699613, -0.2025387, 1.0]], ['2, k, 18', [0.1198355, -0.5771487, 1.0]], ['2, k, 19', [0.1043867, -0.6469789, 1.0]], ['2, k, 20', [-0.001048594, 0.409426, 1.0]], ['2, k, 21', [-0.14441, 0.5203563, 1.0]], ['2, k, 22', [-0.2530864, 0.4994171, 1.0]], ['2, k, 23', [0.2391526, -0.1282625, 1.0]], ['2, k, 24', [0.2662361, -0.03183908, 1.0]]]
[['2, k, 0', [0.01818733, -0.05851221, 1.0]], ['2, k, 1', [0.007821627, 0.2116103, 1.0]], ['2, k, 2', [-0.003193453, 0.4734392, 1.0]], ['2, k, 3', [0.006102575, 0.6151389, 1.0]], ['2, k, 4', [-0.16597, 0.4051025, 1.0]], ['2, k, 5', [-0.2208095, 0.1496478, 1.0]], ['2, k, 6', [-0.1652979, 0.4320971, 1.0]], ['2, k, 7', [-0.1823025, 0.462147, 1.0]], ['2, k, 8', [0.1891506, 0.3769539, 1.0]], ['2, k, 9', [0.257669, 0.156674, 1.0]], ['2, k, 10', [0.2582373, -0.04220987, 1.0]], ['2, k, 11', [0.2389156, -0.05949882, 1.0]], ['2, k, 12', [-0.06505097, -0.05907221, 1.0]], ['2, k, 13', [-0.104991, -0.1934861, 1.0]], ['2, k, 14', [-0.08183438, -0.5918115, 1.0]], ['2, k, 15', [-0.07701315, -0.6529816, 1.0]], ['2, k, 16', [0.100672, -0.05610361, 1.0]], ['2, k, 17', [0.1699747, -0.2024589, 1.0]], ['2, k, 18', [0.1198484, -0.5769603, 1.0]], ['2, k, 19', [0.1043059, -0.6469784, 1.0]], ['2, k, 20', [-0.0005276956, 0.4091849, 1.0]], ['2, k, 21', [-0.1542858, 0.518589, 1.0]], ['2, k, 22', [-0.1980926, 0.4796675, 1.0]], ['2, k, 23', [0.2389509, -0.1279204, 1.0]], ['2, k, 24', [0.2672924, -0.03008077, 1.0]]]
[['2, k, 0', [0.01747897, -0.05968397, 1.0]], ['2, k, 1', [0.007714228, 0.2114308, 1.0]], ['2, k, 2', [-0.003150786, 0.4734338, 1.0]], ['2, k, 3', [0.006165006, 0.6151619, 1.0]], ['2, k, 4', [-0.1658661, 0.4051292, 1.0]], ['2, k, 5', [-0.2207981, 0.150119, 1.0]], ['2, k, 6', [-0.2161585, 0.4251885, 1.0]], ['2, k, 7', [-0.1918322, 0.4671361, 1.0]], ['2, k, 8', [0.1892415, 0.3768927, 1.0]], ['2, k, 9', [0.2577631, 0.1567108, 1.0]], ['2, k, 10', [0.2587887, -0.0427986, 1.0]], ['2, k, 11', [0.2399732, -0.06896638, 1.0]], ['2, k, 12', [-0.06540771, -0.05975448, 1.0]], ['2, k, 13', [-0.1049141, -0.1934938, 1.0]], ['2, k, 14', [-0.08171947, -0.5922567, 1.0]], ['2, k, 15', [-0.07687613, -0.6531112, 1.0]], ['2, k, 16', [0.09957394, -0.05785244, 1.0]], ['2, k, 17', [0.1699537, -0.2026401, 1.0]], ['2, k, 18', [0.1198814, -0.5769737, 1.0]], ['2, k, 19', [0.1046716, -0.6468919, 1.0]], ['2, k, 20', [-0.0005129926, 0.4091703, 1.0]], ['2, k, 21', [-0.1477002, 0.5187417, 1.0]], ['2, k, 22', [-0.2532862, 0.4990091, 1.0]], ['2, k, 23', [0.2348168, -0.139181, 1.0]], ['2, k, 24', [0.2655838, -0.03424821, 1.0]]]
[['2, k, 0', [0.01839304, -0.05993122, 1.0]], ['2, k, 1', [0.007913689, 0.211397, 1.0]], ['2, k, 2', [-0.003114554, 0.4734537, 1.0]], ['2, k, 3', [0.006174422, 0.6151621, 1.0]], ['2, k, 4', [-0.165871, 0.4051195, 1.0]], ['2, k, 5', [-0.2207202, 0.1928567, 1.0]], ['2, k, 6', [-0.1529655, 0.448781, 1.0]], ['2, k, 7', [-0.1321739, 0.4753579, 1.0]], ['2, k, 8', [0.1893183, 0.3769028, 1.0]], ['2, k, 9', [0.2578453, 0.1570308, 1.0]], ['2, k, 10', [0.255233, -0.04092018, 1.0]], ['2, k, 11', [0.2390004, -0.06958785, 1.0]], ['2, k, 12', [-0.06416051, -0.06024237, 1.0]], ['2, k, 13', [-0.1049122, -0.1934937, 1.0]], ['2, k, 14', [-0.08172747, -0.5922411, 1.0]], ['2, k, 15', [-0.07688618, -0.653005, 1.0]], ['2, k, 16', [0.1002504, -0.05790485, 1.0]], ['2, k, 17', [0.1699935, -0.2027002, 1.0]], ['2, k, 18', [0.1198123, -0.5770699, 1.0]], ['2, k, 19', [0.1046293, -0.6469091, 1.0]], ['2, k, 20', [-0.0004539718, 0.4091814, 1.0]], ['2, k, 21', [-0.05640827, 0.5380014, 1.0]], ['2, k, 22', [-0.1825853, 0.4948369, 1.0]], ['2, k, 23', [0.2349629, -0.1400561, 1.0]], ['2, k, 24', [0.1892146, -0.06541172, 1.0]]]
[['2, k, 0', [0.0184092, -0.05991862, 1.0]], ['2, k, 1', [0.008069525, 0.2113471, 1.0]], ['2, k, 2', [-0.002463856, 0.4731812, 1.0]], ['2, k, 3', [0.006178337, 0.6152477, 1.0]], ['2, k, 4', [-0.1658727, 0.4051161, 1.0]], ['2, k, 5', [-0.2214264, 0.1603172, 1.0]], ['2, k, 6', [-0.159314, 0.439531, 1.0]], ['2, k, 7', [-0.1438827, 0.4732148, 1.0]], ['2, k, 8', [0.1893617, 0.3768792, 1.0]], ['2, k, 9', [0.2579407, 0.1570181, 1.0]], ['2, k, 10', [0.2555511, -0.04078001, 1.0]], ['2, k, 11', [0.2387124, -0.06755172, 1.0]], ['2, k, 12', [-0.06416328, -0.0602352, 1.0]], ['2, k, 13', [-0.104848, -0.1937218, 1.0]], ['2, k, 14', [-0.08211901, -0.5909819, 1.0]], ['2, k, 15', [-0.07710022, -0.6527717, 1.0]], ['2, k, 16', [0.1003263, -0.05787141, 1.0]], ['2, k, 17', [0.1699592, -0.2026865, 1.0]], ['2, k, 18', [0.119751, -0.5771931, 1.0]], ['2, k, 19', [0.1042269, -0.6469749, 1.0]], ['2, k, 20', [5.287235e-05, 0.408979, 1.0]], ['2, k, 21', [-0.05776151, 0.5386122, 1.0]], ['2, k, 22', [-0.1871094, 0.4917714, 1.0]], ['2, k, 23', [0.2333058, -0.1357286, 1.0]], ['2, k, 24', [0.2668106, -0.03350961, 1.0]]]
[['2, k, 0', [0.01778893, -0.06021401, 1.0]], ['2, k, 1', [0.007924434, 0.2112795, 1.0]], ['2, k, 2', [-0.002423755, 0.4732002, 1.0]], ['2, k, 3', [0.006208245, 0.6152543, 1.0]], ['2, k, 4', [-0.1587154, 0.4014539, 1.0]], ['2, k, 5', [-0.2211548, 0.1573981, 1.0]], ['2, k, 6', [-0.2168864, 0.3863982, 1.0]], ['2, k, 7', [-0.1968165, 0.4630762, 1.0]], ['2, k, 8', [0.1893946, 0.3768765, 1.0]], ['2, k, 9', [0.2581177, 0.1569611, 1.0]], ['2, k, 10', [0.2547991, -0.04031624, 1.0]], ['2, k, 11', [0.2385937, -0.0624533, 1.0]], ['2, k, 12', [-0.06494705, -0.06048242, 1.0]], ['2, k, 13', [-0.1048566, -0.1936722, 1.0]], ['2, k, 14', [-0.08210207, -0.5906702, 1.0]], ['2, k, 15', [-0.0772714, -0.6522529, 1.0]], ['2, k, 16', [0.09985988, -0.05817914, 1.0]], ['2, k, 17', [0.16998, -0.202637, 1.0]], ['2, k, 18', [0.1197622, -0.5772468, 1.0]], ['2, k, 19', [0.1041725, -0.6469918, 1.0]], ['2, k, 20', [5.320103e-05, 0.4089769, 1.0]], ['2, k, 21', [-0.1731873, 0.5203332, 1.0]], ['2, k, 22', [-0.2583273, 0.4916103, 1.0]], ['2, k, 23', [0.236096, -0.1332276, 1.0]], ['2, k, 24', [0.2667418, -0.03344885, 1.0]]]
[['2, k, 0', [0.01831917, -0.06016568, 1.0]], ['2, k, 1', [0.007962858, 0.2113079, 1.0]], ['2, k, 2', [-0.002526572, 0.4732855, 1.0]], ['2, k, 3', [0.006213863, 0.6152564, 1.0]], ['2, k, 4', [-0.1570605, 0.3993531, 1.0]], ['2, k, 5', [-0.2205166, 0.1549616, 1.0]], ['2, k, 6', [-0.2336563, 0.4253136, 1.0]], ['2, k, 7', [-0.1993661, 0.4638108, 1.0]], ['2, k, 8', [0.1894246, 0.3768639, 1.0]], ['2, k, 9', [0.2581117, 0.1571999, 1.0]], ['2, k, 10', [0.2556697, -0.04176361, 1.0]], ['2, k, 11', [0.2391846, -0.05920618, 1.0]], ['2, k, 12', [-0.0646455, -0.06053036, 1.0]], ['2, k, 13', [-0.1048939, -0.1937669, 1.0]], ['2, k, 14', [-0.08233492, -0.5903532, 1.0]], ['2, k, 15', [-0.07724838, -0.6522379, 1.0]], ['2, k, 16', [0.1007244, -0.05795718, 1.0]], ['2, k, 17', [0.1699838, -0.202667, 1.0]], ['2, k, 18', [0.1197661, -0.5773861, 1.0]], ['2, k, 19', [0.1041628, -0.6470531, 1.0]], ['2, k, 20', [1.536589e-05, 0.4090267, 1.0]], ['2, k, 21', [-0.1738726, 0.518107, 1.0]], ['2, k, 22', [-0.2610754, 0.4883808, 1.0]], ['2, k, 23', [0.2367493, -0.1293707, 1.0]], ['2, k, 24', [0.266825, -0.03112101, 1.0]]]
