[['2, k, 0', [-0.118302, -0.257216, 1.0]], ['2, k, 1', [-0.111585, 0.077875, 1.0]], ['2, k, 2', [-0.104312, 0.403458, 1.0]], ['2, k, 3', [-0.0615913, 0.548578, 1.0]], ['2, k, 4', [-0.283593, 0.299598, 1.0]], ['2, k, 5', [-0.355841, 0.00795838, 1.0]], ['2, k, 6', [-0.387225, -0.230278, 1.0]], ['2, k, 7', [-0.381855, -0.287889, 1.0]], ['2, k, 8', [0.0716312, 0.307277, 1.0]], ['2, k, 9', [0.125281, 0.0519419, 1.0]], ['2, k, 10', [0.0779096, 0.161601, 1.0]], ['2, k, 11', [0.0647477, 0.173457, 1.0]], ['2, k, 12', [-0.197576, -0.255039, 1.0]], ['2, k, 13', [-0.262799, -0.653015, 1.0]], ['2, k, 14', [-0.328317, -1.03122, 1.0]], ['2, k, 15', [-0.355225, -1.09082, 1.0]], ['2, k, 16', [-0.0353928, -0.251476, 1.0]], ['2, k, 17', [0.0448966, -0.637202, 1.0]], ['2, k, 18', [0.0822789, -1.01011, 1.0]], ['2, k, 19', [0.0933838, -1.0791, 1.0]], ['2, k, 20', [-0.106231, 0.323462, 1.0]], ['2, k, 21', [-0.385128, -0.342586, 1.0]], ['2, k, 22', [-0.358445, -0.28492, 1.0]], ['2, k, 23', [0.0522126, 0.189037, 1.0]], ['2, k, 24', [0.0313298, 0.201259, 1.0]]]
[['2, k, 0', [-0.206584, -0.249071, 1.0]], ['2, k, 1', [-0.155702, 0.05501, 1.0]], ['2, k, 2', [-0.115073, 0.349215, 1.0]], ['2, k, 3', [-0.10356, 0.447027, 1.0]], ['2, k, 4', [-0.294024, 0.285747, 1.0]], ['2, k, 5', [-0.412769, 0.064706, 1.0]], ['2, k, 6', [-0.526606, -0.165498, 1.0]], ['2, k, 7', [-0.55787, -0.23145, 1.0]], ['2, k, 8', [0.0605831, 0.248861, 1.0]], ['2, k, 9', [0.169377, 0.0539302, 1.0]], ['2, k, 10', [0.225621, 0.0395602, 1.0]], ['2, k, 11', [0.228491, 0.0627603, 1.0]], ['2, k, 12', [-0.28332, -0.232775, 1.0]], ['2, k, 13', [-0.330581, -0.65709, 1.0]], ['2, k, 14', [-0.336873, -1.01309, 1.0]], ['2, k, 15', [-0.357519, -1.08119, 1.0]], ['2, k, 16', [-0.123711, -0.258075, 1.0]], ['2, k, 17', [-0.000895197, -0.672045, 1.0]], ['2, k, 18', [0.0801585, -1.01756, 1.0]], ['2, k, 19', [0.0942283, -1.07475, 1.0]], ['2, k, 20', [-0.124014, 0.27677, 1.0]], ['2, k, 21', [-0.563471, -0.293791, 1.0]], ['2, k, 22', [-0.530946, -0.246461, 1.0]], ['2, k, 23', [0.211146, 0.0773104, 1.0]], ['2, k, 24', [0.245412, 0.0279362, 1.0]]]
[['2, k, 0', [-0.209261, -0.251098, 1.0]], ['2, k, 1', [-0.156947, 0.0549258, 1.0]], ['2, k, 2', [-0.114339, 0.350935, 1.0]], ['2, k, 3', [-0.106086, 0.452524, 1.0]], ['2, k, 4', [-0.295082, 0.286813, 1.0]], ['2, k, 5', [-0.413903, 0.0646793, 1.0]], ['2, k, 6', [-0.531803, -0.164024, 1.0]], ['2, k, 7', [-0.561242, -0.230382, 1.0]], ['2, k, 8', [0.0596415, 0.250579, 1.0]], ['2, k, 9', [0.166455, 0.0529477, 1.0]], ['2, k, 10', [0.227477, 0.0393422, 1.0]], ['2, k, 11', [0.23087, 0.0622537, 1.0]], ['2, k, 12', [-0.285956, -0.2354, 1.0]], ['2, k, 13', [-0.335052, -0.65546, 1.0]], ['2, k, 14', [-0.336979, -1.01273, 1.0]], ['2, k, 15', [-0.35789, -1.08146, 1.0]], ['2, k, 16', [-0.126298, -0.259456, 1.0]], ['2, k, 17', [-0.00314242, -0.675854, 1.0]], ['2, k, 18', [0.0746436, -1.01683, 1.0]], ['2, k, 19', [0.0941521, -1.07529, 1.0]], ['2, k, 20', [-0.12427, 0.277725, 1.0]], ['2, k, 21', [-0.569774, -0.294177, 1.0]], ['2, k, 22', [-0.533393, -0.232211, 1.0]], ['2, k, 23', [0.222046, 0.0775892, 1.0]], ['2, k, 24', [0.249697, 0.0262849, 1.0]]]
[['2, k, 0', [-0.210231, -0.252279, 1.0]], ['2, k, 1', [-0.157692, 0.0553635, 1.0]], ['2, k, 2', [-0.113612, 0.355199, 1.0]], ['2, k, 3', [-0.108524, 0.457004, 1.0]], ['2, k, 4', [-0.297691, 0.287947, 1.0]], ['2, k, 5', [-0.415692, 0.063148, 1.0]], ['2, k, 6', [-0.535572, -0.1628, 1.0]], ['2, k, 7', [-0.565382, -0.233228, 1.0]], ['2, k, 8', [0.0593057, 0.254347, 1.0]], ['2, k, 9', [0.16512, 0.0526403, 1.0]], ['2, k, 10', [0.235356, 0.0389822, 1.0]], ['2, k, 11', [0.234993, 0.0613803, 1.0]], ['2, k, 12', [-0.286594, -0.236618, 1.0]], ['2, k, 13', [-0.337506, -0.651319, 1.0]], ['2, k, 14', [-0.337336, -1.01243, 1.0]], ['2, k, 15', [-0.358188, -1.08141, 1.0]], ['2, k, 16', [-0.127525, -0.260487, 1.0]], ['2, k, 17', [-0.00718032, -0.676894, 1.0]], ['2, k, 18', [0.0726145, -1.01695, 1.0]], ['2, k, 19', [0.094114, -1.07529, 1.0]], ['2, k, 20', [-0.124478, 0.280692, 1.0]], ['2, k, 21', [-0.571931, -0.297198, 1.0]], ['2, k, 22', [-0.535132, -0.225246, 1.0]], ['2, k, 23', [0.227813, 0.0690723, 1.0]], ['2, k, 24', [0.255473, 0.0276858, 1.0]]]
[['2, k, 0', [-0.211267, -0.253281, 1.0]], ['2, k, 1', [-0.15855, 0.0558899, 1.0]], ['2, k, 2', [-0.113586, 0.358178, 1.0]], ['2, k, 3', [-0.111851, 0.466108, 1.0]], ['2, k, 4', [-0.299034, 0.287692, 1.0]], ['2, k, 5', [-0.416767, 0.0615178, 1.0]], ['2, k, 6', [-0.536432, -0.162524, 1.0]], ['2, k, 7', [-0.56597, -0.234152, 1.0]], ['2, k, 8', [0.0594494, 0.257992, 1.0]], ['2, k, 9', [0.164044, 0.0533327, 1.0]], ['2, k, 10', [0.22609, 0.0417025, 1.0]], ['2, k, 11', [0.239742, 0.0596823, 1.0]], ['2, k, 12', [-0.287777, -0.237787, 1.0]], ['2, k, 13', [-0.340909, -0.649524, 1.0]], ['2, k, 14', [-0.337114, -1.01248, 1.0]], ['2, k, 15', [-0.35818, -1.08085, 1.0]], ['2, k, 16', [-0.128387, -0.261248, 1.0]], ['2, k, 17', [-0.00847717, -0.683103, 1.0]], ['2, k, 18', [0.0716412, -1.01783, 1.0]], ['2, k, 19', [0.0942362, -1.07602, 1.0]], ['2, k, 20', [-0.124916, 0.283091, 1.0]], ['2, k, 21', [-0.572372, -0.299356, 1.0]], ['2, k, 22', [-0.536449, -0.226057, 1.0]], ['2, k, 23', [0.227729, 0.0688277, 1.0]], ['2, k, 24', [0.25617, 0.0249599, 1.0]]]
[['2, k, 0', [-0.209773, -0.253156, 1.0]], ['2, k, 1', [-0.159078, 0.0570652, 1.0]], ['2, k, 2', [-0.113939, 0.361116, 1.0]], ['2, k, 3', [-0.114493, 0.470247, 1.0]], ['2, k, 4', [-0.30036, 0.287473, 1.0]], ['2, k, 5', [-0.417046, 0.05984, 1.0]], ['2, k, 6', [-0.537561, -0.163396, 1.0]], ['2, k, 7', [-0.563884, -0.237666, 1.0]], ['2, k, 8', [0.0590055, 0.261656, 1.0]], ['2, k, 9', [0.169787, 0.0314908, 1.0]], ['2, k, 10', [0.226715, 0.0421149, 1.0]], ['2, k, 11', [0.243886, 0.0581458, 1.0]], ['2, k, 12', [-0.286251, -0.23791, 1.0]], ['2, k, 13', [-0.339873, -0.653849, 1.0]], ['2, k, 14', [-0.336927, -1.01279, 1.0]], ['2, k, 15', [-0.358048, -1.08108, 1.0]], ['2, k, 16', [-0.126957, -0.260832, 1.0]], ['2, k, 17', [-0.0120975, -0.682939, 1.0]], ['2, k, 18', [0.0699028, -1.01733, 1.0]], ['2, k, 19', [0.0941405, -1.07589, 1.0]], ['2, k, 20', [-0.125297, 0.285607, 1.0]], ['2, k, 21', [-0.570513, -0.304671, 1.0]], ['2, k, 22', [-0.531103, -0.232536, 1.0]], ['2, k, 23', [0.233959, 0.067095, 1.0]], ['2, k, 24', [0.267177, 0.0260879, 1.0]]]
[['2, k, 0', [-0.207489, -0.253056, 1.0]], ['2, k, 1', [-0.158982, 0.0578091, 1.0]], ['2, k, 2', [-0.113618, 0.36351, 1.0]], ['2, k, 3', [-0.117268, 0.475857, 1.0]], ['2, k, 4', [-0.3015, 0.287303, 1.0]], ['2, k, 5', [-0.415622, 0.0570871, 1.0]], ['2, k, 6', [-0.537547, -0.166835, 1.0]], ['2, k, 7', [-0.559231, -0.243782, 1.0]], ['2, k, 8', [0.0581441, 0.266335, 1.0]], ['2, k, 9', [0.169662, 0.0305075, 1.0]], ['2, k, 10', [0.229686, 0.0404085, 1.0]], ['2, k, 11', [0.248029, 0.0593922, 1.0]], ['2, k, 12', [-0.284231, -0.238268, 1.0]], ['2, k, 13', [-0.337884, -0.655135, 1.0]], ['2, k, 14', [-0.336156, -1.01284, 1.0]], ['2, k, 15', [-0.357749, -1.08119, 1.0]], ['2, k, 16', [-0.124449, -0.260223, 1.0]], ['2, k, 17', [-0.0131445, -0.683706, 1.0]], ['2, k, 18', [0.0693493, -1.01774, 1.0]], ['2, k, 19', [0.0941308, -1.07583, 1.0]], ['2, k, 20', [-0.125027, 0.287698, 1.0]], ['2, k, 21', [-0.569646, -0.306061, 1.0]], ['2, k, 22', [-0.528376, -0.238576, 1.0]], ['2, k, 23', [0.24695, 0.0685904, 1.0]], ['2, k, 24', [0.269899, 0.0257876, 1.0]]]
[['2, k, 0', [-0.203377, -0.253192, 1.0]], ['2, k, 1', [-0.158277, 0.0596105, 1.0]], ['2, k, 2', [-0.113725, 0.36608, 1.0]], ['2, k, 3', [-0.121056, 0.483187, 1.0]], ['2, k, 4', [-0.302508, 0.286488, 1.0]], ['2, k, 5', [-0.414717, 0.0547366, 1.0]], ['2, k, 6', [-0.528741, -0.16339, 1.0]], ['2, k, 7', [-0.553345, -0.250506, 1.0]], ['2, k, 8', [0.0574048, 0.269589, 1.0]], ['2, k, 9', [0.169636, 0.0304377, 1.0]], ['2, k, 10', [0.227853, 0.0497206, 1.0]], ['2, k, 11', [0.253563, 0.059897, 1.0]], ['2, k, 12', [-0.280515, -0.239333, 1.0]], ['2, k, 13', [-0.334346, -0.654204, 1.0]], ['2, k, 14', [-0.33472, -1.01476, 1.0]], ['2, k, 15', [-0.35741, -1.0819, 1.0]], ['2, k, 16', [-0.120005, -0.259291, 1.0]], ['2, k, 17', [-0.0129462, -0.683556, 1.0]], ['2, k, 18', [0.068559, -1.01786, 1.0]], ['2, k, 19', [0.0941101, -1.07618, 1.0]], ['2, k, 20', [-0.124935, 0.289916, 1.0]], ['2, k, 21', [-0.562681, -0.312815, 1.0]], ['2, k, 22', [-0.525121, -0.247863, 1.0]], ['2, k, 23', [0.245876, 0.0695787, 1.0]], ['2, k, 24', [0.279695, 0.0361958, 1.0]]]
[['2, k, 0', [-0.198902, -0.252988, 1.0]], ['2, k, 1', [-0.157535, 0.0608884, 1.0]], ['2, k, 2', [-0.114769, 0.368687, 1.0]], ['2, k, 3', [-0.123285, 0.488205, 1.0]], ['2, k, 4', [-0.303225, 0.285979, 1.0]], ['2, k, 5', [-0.412586, 0.0524699, 1.0]], ['2, k, 6', [-0.531057, -0.181724, 1.0]], ['2, k, 7', [-0.547485, -0.25694, 1.0]], ['2, k, 8', [0.0568086, 0.273341, 1.0]], ['2, k, 9', [0.168198, 0.0307203, 1.0]], ['2, k, 10', [0.238108, 0.0422225, 1.0]], ['2, k, 11', [0.25577, 0.0623988, 1.0]], ['2, k, 12', [-0.276625, -0.239938, 1.0]], ['2, k, 13', [-0.329269, -0.653322, 1.0]], ['2, k, 14', [-0.334579, -1.01535, 1.0]], ['2, k, 15', [-0.35734, -1.08263, 1.0]], ['2, k, 16', [-0.115039, -0.258188, 1.0]], ['2, k, 17', [-0.0108057, -0.681523, 1.0]], ['2, k, 18', [0.0681797, -1.01761, 1.0]], ['2, k, 19', [0.0940411, -1.07581, 1.0]], ['2, k, 20', [-0.125355, 0.292108, 1.0]], ['2, k, 21', [-0.555298, -0.319355, 1.0]], ['2, k, 22', [-0.521585, -0.272679, 1.0]], ['2, k, 23', [0.25294, 0.0698252, 1.0]], ['2, k, 24', [0.267065, 0.0224119, 1.0]]]
[['2, k, 0', [-0.192397, -0.252458, 1.0]], ['2, k, 1', [-0.15532, 0.0626828, 1.0]], ['2, k, 2', [-0.114861, 0.370789, 1.0]], ['2, k, 3', [-0.12495, 0.490727, 1.0]], ['2, k, 4', [-0.303938, 0.285444, 1.0]], ['2, k, 5', [-0.41009, 0.0498261, 1.0]], ['2, k, 6', [-0.527228, -0.188353, 1.0]], ['2, k, 7', [-0.540561, -0.265833, 1.0]], ['2, k, 8', [0.0561926, 0.276984, 1.0]], ['2, k, 9', [0.167394, 0.0326984, 1.0]], ['2, k, 10', [0.239332, 0.0440139, 1.0]], ['2, k, 11', [0.25969, 0.0662256, 1.0]], ['2, k, 12', [-0.270042, -0.240736, 1.0]], ['2, k, 13', [-0.318905, -0.650521, 1.0]], ['2, k, 14', [-0.333849, -1.01548, 1.0]], ['2, k, 15', [-0.357214, -1.08311, 1.0]], ['2, k, 16', [-0.108754, -0.256492, 1.0]], ['2, k, 17', [-0.00711295, -0.678319, 1.0]], ['2, k, 18', [0.0679334, -1.01698, 1.0]], ['2, k, 19', [0.0940385, -1.07567, 1.0]], ['2, k, 20', [-0.125014, 0.294076, 1.0]], ['2, k, 21', [-0.545783, -0.331684, 1.0]], ['2, k, 22', [-0.509408, -0.258276, 1.0]], ['2, k, 23', [0.252654, 0.0713477, 1.0]], ['2, k, 24', [0.289145, 0.0614703, 1.0]]]
[['2, k, 0', [-0.18208, -0.251746, 1.0]], ['2, k, 1', [-0.151983, 0.0650486, 1.0]], ['2, k, 2', [-0.115481, 0.373883, 1.0]], ['2, k, 3', [-0.126772, 0.494396, 1.0]], ['2, k, 4', [-0.304398, 0.285117, 1.0]], ['2, k, 5', [-0.407046, 0.0463582, 1.0]], ['2, k, 6', [-0.522416, -0.193466, 1.0]], ['2, k, 7', [-0.532001, -0.272555, 1.0]], ['2, k, 8', [0.0553584, 0.280945, 1.0]], ['2, k, 9', [0.165667, 0.0362403, 1.0]], ['2, k, 10', [0.242208, 0.0468299, 1.0]], ['2, k, 11', [0.259276, 0.0703958, 1.0]], ['2, k, 12', [-0.259645, -0.241392, 1.0]], ['2, k, 13', [-0.314763, -0.649999, 1.0]], ['2, k, 14', [-0.33387, -1.01564, 1.0]], ['2, k, 15', [-0.357105, -1.0831, 1.0]], ['2, k, 16', [-0.0988469, -0.254493, 1.0]], ['2, k, 17', [-0.00243846, -0.672936, 1.0]], ['2, k, 18', [0.0679156, -1.01696, 1.0]], ['2, k, 19', [0.0940395, -1.0757, 1.0]], ['2, k, 20', [-0.124796, 0.296784, 1.0]], ['2, k, 21', [-0.537091, -0.339353, 1.0]], ['2, k, 22', [-0.5021, -0.274848, 1.0]], ['2, k, 23', [0.25657, 0.0760094, 1.0]], ['2, k, 24', [0.283088, 0.0370935, 1.0]]]
[['2, k, 0', [-0.169917, -0.250456, 1.0]], ['2, k, 1', [-0.148415, 0.0668069, 1.0]], ['2, k, 2', [-0.116961, 0.37582, 1.0]], ['2, k, 3', [-0.128221, 0.498065, 1.0]], ['2, k, 4', [-0.304579, 0.28487, 1.0]], ['2, k, 5', [-0.403369, 0.0433306, 1.0]], ['2, k, 6', [-0.514103, -0.196333, 1.0]], ['2, k, 7', [-0.522678, -0.280773, 1.0]], ['2, k, 8', [0.055052, 0.28569, 1.0]], ['2, k, 9', [0.166112, 0.0398563, 1.0]], ['2, k, 10', [0.245264, 0.0533369, 1.0]], ['2, k, 11', [0.26003, 0.0755688, 1.0]], ['2, k, 12', [-0.247226, -0.242284, 1.0]], ['2, k, 13', [-0.308886, -0.650621, 1.0]], ['2, k, 14', [-0.333939, -1.01703, 1.0]], ['2, k, 15', [-0.357064, -1.08318, 1.0]], ['2, k, 16', [-0.0870642, -0.25108, 1.0]], ['2, k, 17', [0.00350482, -0.667435, 1.0]], ['2, k, 18', [0.0683008, -1.0164, 1.0]], ['2, k, 19', [0.0936974, -1.07533, 1.0]], ['2, k, 20', [-0.125073, 0.298439, 1.0]], ['2, k, 21', [-0.526455, -0.343629, 1.0]], ['2, k, 22', [-0.495009, -0.278767, 1.0]], ['2, k, 23', [0.259551, 0.0833388, 1.0]], ['2, k, 24', [0.293769, 0.072291, 1.0]]]
[['2, k, 0', [-0.159305, -0.24945, 1.0]], ['2, k, 1', [-0.144747, 0.0686801, 1.0]], ['2, k, 2', [-0.119006, 0.378022, 1.0]], ['2, k, 3', [-0.129267, 0.501415, 1.0]], ['2, k, 4', [-0.304751, 0.284401, 1.0]], ['2, k, 5', [-0.400922, 0.0407707, 1.0]], ['2, k, 6', [-0.504591, -0.196036, 1.0]], ['2, k, 7', [-0.514578, -0.284951, 1.0]], ['2, k, 8', [0.0552993, 0.289517, 1.0]], ['2, k, 9', [0.167153, 0.0437601, 1.0]], ['2, k, 10', [0.24659, 0.0586165, 1.0]], ['2, k, 11', [0.259743, 0.0808638, 1.0]], ['2, k, 12', [-0.236952, -0.243038, 1.0]], ['2, k, 13', [-0.302281, -0.652736, 1.0]], ['2, k, 14', [-0.331851, -1.01864, 1.0]], ['2, k, 15', [-0.357149, -1.08336, 1.0]], ['2, k, 16', [-0.0765016, -0.248232, 1.0]], ['2, k, 17', [0.0143137, -0.644285, 1.0]], ['2, k, 18', [0.0691832, -1.01719, 1.0]], ['2, k, 19', [0.0938087, -1.07562, 1.0]], ['2, k, 20', [-0.125684, 0.300345, 1.0]], ['2, k, 21', [-0.517326, -0.351816, 1.0]], ['2, k, 22', [-0.48375, -0.281136, 1.0]], ['2, k, 23', [0.255547, 0.0847224, 1.0]], ['2, k, 24', [0.249254, 0.116558, 1.0]]]
[['2, k, 0', [-0.143264, -0.247726, 1.0]], ['2, k, 1', [-0.138453, 0.0708578, 1.0]], ['2, k, 2', [-0.120071, 0.379523, 1.0]], ['2, k, 3', [-0.12958, 0.504345, 1.0]], ['2, k, 4', [-0.304891, 0.283712, 1.0]], ['2, k, 5', [-0.396796, 0.0370427, 1.0]], ['2, k, 6', [-0.496983, -0.199018, 1.0]], ['2, k, 7', [-0.505455, -0.291749, 1.0]], ['2, k, 8', [0.0560601, 0.293072, 1.0]], ['2, k, 9', [0.1696, 0.0488359, 1.0]], ['2, k, 10', [0.246245, 0.0621406, 1.0]], ['2, k, 11', [0.259673, 0.0880639, 1.0]], ['2, k, 12', [-0.221196, -0.243135, 1.0]], ['2, k, 13', [-0.290935, -0.652085, 1.0]], ['2, k, 14', [-0.330032, -1.01875, 1.0]], ['2, k, 15', [-0.357226, -1.08352, 1.0]], ['2, k, 16', [-0.0606425, -0.244703, 1.0]], ['2, k, 17', [0.017155, -0.642752, 1.0]], ['2, k, 18', [0.0706671, -1.0121, 1.0]], ['2, k, 19', [0.091838, -1.07229, 1.0]], ['2, k, 20', [-0.125673, 0.301928, 1.0]], ['2, k, 21', [-0.503639, -0.355966, 1.0]], ['2, k, 22', [-0.476615, -0.285105, 1.0]], ['2, k, 23', [0.254267, 0.092684, 1.0]], ['2, k, 24', [0.29067, 0.084335, 1.0]]]
[['2, k, 0', [-0.1295, -0.24631, 1.0]], ['2, k, 1', [-0.13311, 0.0727325, 1.0]], ['2, k, 2', [-0.122141, 0.381636, 1.0]], ['2, k, 3', [-0.129631, 0.507395, 1.0]], ['2, k, 4', [-0.304671, 0.281061, 1.0]], ['2, k, 5', [-0.39292, 0.03206, 1.0]], ['2, k, 6', [-0.491849, -0.203092, 1.0]], ['2, k, 7', [-0.49683, -0.296656, 1.0]], ['2, k, 8', [0.0568341, 0.297007, 1.0]], ['2, k, 9', [0.172217, 0.0536075, 1.0]], ['2, k, 10', [0.248366, 0.0679739, 1.0]], ['2, k, 11', [0.258019, 0.0940939, 1.0]], ['2, k, 12', [-0.206484, -0.243505, 1.0]], ['2, k, 13', [-0.276384, -0.647258, 1.0]], ['2, k, 14', [-0.329214, -1.02004, 1.0]], ['2, k, 15', [-0.357263, -1.08365, 1.0]], ['2, k, 16', [-0.0479149, -0.241619, 1.0]], ['2, k, 17', [0.0268462, -0.638407, 1.0]], ['2, k, 18', [0.0713442, -1.01053, 1.0]], ['2, k, 19', [0.09069, -1.07254, 1.0]], ['2, k, 20', [-0.126011, 0.30389, 1.0]], ['2, k, 21', [-0.494797, -0.362579, 1.0]], ['2, k, 22', [-0.46834, -0.304003, 1.0]], ['2, k, 23', [0.253803, 0.103392, 1.0]], ['2, k, 24', [0.288633, 0.0770736, 1.0]]]
[['2, k, 0', [-0.116492, -0.244934, 1.0]], ['2, k, 1', [-0.127489, 0.07465, 1.0]], ['2, k, 2', [-0.123866, 0.383815, 1.0]], ['2, k, 3', [-0.129361, 0.509677, 1.0]], ['2, k, 4', [-0.304384, 0.279054, 1.0]], ['2, k, 5', [-0.390102, 0.0288468, 1.0]], ['2, k, 6', [-0.483368, -0.205235, 1.0]], ['2, k, 7', [-0.490651, -0.300758, 1.0]], ['2, k, 8', [0.0573116, 0.299503, 1.0]], ['2, k, 9', [0.173897, 0.0577059, 1.0]], ['2, k, 10', [0.248247, 0.0745995, 1.0]], ['2, k, 11', [0.25857, 0.100451, 1.0]], ['2, k, 12', [-0.194374, -0.243718, 1.0]], ['2, k, 13', [-0.269579, -0.6449, 1.0]], ['2, k, 14', [-0.328283, -1.02062, 1.0]], ['2, k, 15', [-0.357115, -1.08551, 1.0]], ['2, k, 16', [-0.0345185, -0.238529, 1.0]], ['2, k, 17', [0.0355229, -0.634713, 1.0]], ['2, k, 18', [0.0720518, -1.01006, 1.0]], ['2, k, 19', [0.089783, -1.07289, 1.0]], ['2, k, 20', [-0.126093, 0.306062, 1.0]], ['2, k, 21', [-0.491961, -0.364951, 1.0]], ['2, k, 22', [-0.462193, -0.3082, 1.0]], ['2, k, 23', [0.253371, 0.108581, 1.0]], ['2, k, 24', [0.289898, 0.0818491, 1.0]]]
[['2, k, 0', [-0.102463, -0.242817, 1.0]], ['2, k, 1', [-0.119537, 0.0768201, 1.0]], ['2, k, 2', [-0.12397, 0.385279, 1.0]], ['2, k, 3', [-0.128869, 0.511681, 1.0]], ['2, k, 4', [-0.302339, 0.277337, 1.0]], ['2, k, 5', [-0.386468, 0.0266953, 1.0]], ['2, k, 6', [-0.475874, -0.209054, 1.0]], ['2, k, 7', [-0.48273, -0.305288, 1.0]], ['2, k, 8', [0.0578418, 0.301891, 1.0]], ['2, k, 9', [0.175729, 0.0618751, 1.0]], ['2, k, 10', [0.246539, 0.0840341, 1.0]], ['2, k, 11', [0.257221, 0.108591, 1.0]], ['2, k, 12', [-0.181273, -0.243524, 1.0]], ['2, k, 13', [-0.262356, -0.639757, 1.0]], ['2, k, 14', [-0.326958, -1.02098, 1.0]], ['2, k, 15', [-0.357265, -1.08556, 1.0]], ['2, k, 16', [-0.0201319, -0.234421, 1.0]], ['2, k, 17', [0.0467371, -0.630627, 1.0]], ['2, k, 18', [0.0714999, -1.01002, 1.0]], ['2, k, 19', [0.0899643, -1.07315, 1.0]], ['2, k, 20', [-0.124785, 0.308147, 1.0]], ['2, k, 21', [-0.481794, -0.371397, 1.0]], ['2, k, 22', [-0.454467, -0.304653, 1.0]], ['2, k, 23', [0.24953, 0.112509, 1.0]], ['2, k, 24', [0.286637, 0.0833524, 1.0]]]
[['2, k, 0', [-0.0905885, -0.242941, 1.0]], ['2, k, 1', [-0.112813, 0.077745, 1.0]], ['2, k, 2', [-0.123731, 0.387051, 1.0]], ['2, k, 3', [-0.127591, 0.513542, 1.0]], ['2, k, 4', [-0.300406, 0.27503, 1.0]], ['2, k, 5', [-0.38457, 0.0243521, 1.0]], ['2, k, 6', [-0.470789, -0.214234, 1.0]], ['2, k, 7', [-0.47637, -0.309225, 1.0]], ['2, k, 8', [0.0583133, 0.304627, 1.0]], ['2, k, 9', [0.179711, 0.0663325, 1.0]], ['2, k, 10', [0.246452, 0.0889851, 1.0]], ['2, k, 11', [0.258001, 0.113245, 1.0]], ['2, k, 12', [-0.16884, -0.244635, 1.0]], ['2, k, 13', [-0.255176, -0.638175, 1.0]], ['2, k, 14', [-0.324671, -1.02213, 1.0]], ['2, k, 15', [-0.357129, -1.08558, 1.0]], ['2, k, 16', [-0.00930769, -0.233695, 1.0]], ['2, k, 17', [0.0544041, -0.630065, 1.0]], ['2, k, 18', [0.0721394, -1.0105, 1.0]], ['2, k, 19', [0.0901603, -1.07293, 1.0]], ['2, k, 20', [-0.122936, 0.310078, 1.0]], ['2, k, 21', [-0.474346, -0.376995, 1.0]], ['2, k, 22', [-0.447993, -0.305641, 1.0]], ['2, k, 23', [0.249562, 0.122662, 1.0]], ['2, k, 24', [0.282604, 0.0826393, 1.0]]]
[['2, k, 0', [-0.0803353, -0.243302, 1.0]], ['2, k, 1', [-0.107122, 0.0779185, 1.0]], ['2, k, 2', [-0.123208, 0.388166, 1.0]], ['2, k, 3', [-0.125707, 0.516879, 1.0]], ['2, k, 4', [-0.297108, 0.271573, 1.0]], ['2, k, 5', [-0.3806, 0.0207455, 1.0]], ['2, k, 6', [-0.466104, -0.221335, 1.0]], ['2, k, 7', [-0.47007, -0.313428, 1.0]], ['2, k, 8', [0.0595946, 0.306132, 1.0]], ['2, k, 9', [0.182232, 0.0703629, 1.0]], ['2, k, 10', [0.245606, 0.0955479, 1.0]], ['2, k, 11', [0.257969, 0.117417, 1.0]], ['2, k, 12', [-0.158698, -0.24673, 1.0]], ['2, k, 13', [-0.247962, -0.646222, 1.0]], ['2, k, 14', [-0.323901, -1.02325, 1.0]], ['2, k, 15', [-0.356212, -1.08581, 1.0]], ['2, k, 16', [0.000795033, -0.232343, 1.0]], ['2, k, 17', [0.0665177, -0.627828, 1.0]], ['2, k, 18', [0.0731624, -1.01068, 1.0]], ['2, k, 19', [0.0905264, -1.07277, 1.0]], ['2, k, 20', [-0.120937, 0.311181, 1.0]], ['2, k, 21', [-0.46855, -0.377886, 1.0]], ['2, k, 22', [-0.442343, -0.317342, 1.0]], ['2, k, 23', [0.25263, 0.119843, 1.0]], ['2, k, 24', [0.262973, 0.0793866, 1.0]]]
