[['2, k, 0', [0.107943, -0.797073, 1.0]], ['2, k, 1', [0.114531, -0.49586, 1.0]], ['2, k, 2', [0.120206, -0.198544, 1.0]], ['2, k, 3', [0.14038, -0.0417527, 1.0]], ['2, k, 4', [-0.0488718, -0.284137, 1.0]], ['2, k, 5', [-0.165824, -0.532105, 1.0]], ['2, k, 6', [-0.254931, -0.778796, 1.0]], ['2, k, 7', [-0.257776, -0.826253, 1.0]], ['2, k, 8', [0.289317, -0.296033, 1.0]], ['2, k, 9', [0.380226, -0.540938, 1.0]], ['2, k, 10', [0.477112, -0.78254, 1.0]], ['2, k, 11', [0.500213, -0.840922, 1.0]], ['2, k, 12', [0.0297053, -0.786179, 1.0]], ['2, k, 13', [0.0087937, -1.22885, 1.0]], ['2, k, 14', [-0.0171258, -1.61697, 1.0]], ['2, k, 15', [-0.0333616, -1.69597, 1.0]], ['2, k, 16', [0.18368, -0.789697, 1.0]], ['2, k, 17', [0.201905, -1.20302, 1.0]], ['2, k, 18', [0.219613, -1.63259, 1.0]], ['2, k, 19', [0.195698, -1.68915, 1.0]], ['2, k, 20', [0.118942, -0.272395, 1.0]], ['2, k, 21', [-0.284124, -0.870826, 1.0]], ['2, k, 22', [-0.175521, -0.845999, 1.0]], ['2, k, 23', [0.576035, -0.865534, 1.0]], ['2, k, 24', [0.457065, -0.867863, 1.0]]]
[['2, k, 0', [0.109238, -0.791196, 1.0]], ['2, k, 1', [0.117836, -0.489815, 1.0]], ['2, k, 2', [0.124446, -0.192253, 1.0]], ['2, k, 3', [0.14209, -0.0397428, 1.0]], ['2, k, 4', [-0.0435929, -0.277932, 1.0]], ['2, k, 5', [-0.167248, -0.523008, 1.0]], ['2, k, 6', [-0.253588, -0.766465, 1.0]], ['2, k, 7', [-0.269948, -0.806079, 1.0]], ['2, k, 8', [0.29222, -0.290898, 1.0]], ['2, k, 9', [0.384408, -0.534397, 1.0]], ['2, k, 10', [0.482766, -0.776452, 1.0]], ['2, k, 11', [0.502854, -0.829079, 1.0]], ['2, k, 12', [0.0311811, -0.77986, 1.0]], ['2, k, 13', [0.013035, -1.23742, 1.0]], ['2, k, 14', [-0.0187623, -1.62136, 1.0]], ['2, k, 15', [-0.0399838, -1.69614, 1.0]], ['2, k, 16', [0.184964, -0.784558, 1.0]], ['2, k, 17', [0.201157, -1.2018, 1.0]], ['2, k, 18', [0.220327, -1.63565, 1.0]], ['2, k, 19', [0.201802, -1.68584, 1.0]], ['2, k, 20', [0.122915, -0.266187, 1.0]], ['2, k, 21', [-0.301287, -0.844042, 1.0]], ['2, k, 22', [-0.212996, -0.828029, 1.0]], ['2, k, 23', [0.584864, -0.855301, 1.0]], ['2, k, 24', [0.465901, -0.856739, 1.0]]]
[['2, k, 0', [0.10938, -0.791576, 1.0]], ['2, k, 1', [0.117842, -0.490037, 1.0]], ['2, k, 2', [0.124463, -0.192512, 1.0]], ['2, k, 3', [0.142019, -0.0397872, 1.0]], ['2, k, 4', [-0.0439519, -0.277953, 1.0]], ['2, k, 5', [-0.166633, -0.515457, 1.0]], ['2, k, 6', [-0.255747, -0.750784, 1.0]], ['2, k, 7', [-0.26899, -0.794174, 1.0]], ['2, k, 8', [0.292365, -0.290656, 1.0]], ['2, k, 9', [0.383347, -0.529468, 1.0]], ['2, k, 10', [0.480354, -0.76167, 1.0]], ['2, k, 11', [0.493679, -0.816176, 1.0]], ['2, k, 12', [0.0311674, -0.780244, 1.0]], ['2, k, 13', [0.00837621, -1.22856, 1.0]], ['2, k, 14', [-0.0187321, -1.62154, 1.0]], ['2, k, 15', [-0.0382746, -1.69653, 1.0]], ['2, k, 16', [0.185223, -0.78491, 1.0]], ['2, k, 17', [0.202796, -1.20495, 1.0]], ['2, k, 18', [0.220321, -1.63597, 1.0]], ['2, k, 19', [0.201325, -1.68614, 1.0]], ['2, k, 20', [0.122929, -0.266433, 1.0]], ['2, k, 21', [-0.302334, -0.832129, 1.0]], ['2, k, 22', [-0.207563, -0.810491, 1.0]], ['2, k, 23', [0.524799, -0.852864, 1.0]], ['2, k, 24', [0.438792, -0.831192, 1.0]]]
[['2, k, 0', [0.10927, -0.791606, 1.0]], ['2, k, 1', [0.117814, -0.490034, 1.0]], ['2, k, 2', [0.124504, -0.19248, 1.0]], ['2, k, 3', [0.142022, -0.0396717, 1.0]], ['2, k, 4', [-0.0439586, -0.277525, 1.0]], ['2, k, 5', [-0.164387, -0.486493, 1.0]], ['2, k, 6', [-0.25604, -0.737386, 1.0]], ['2, k, 7', [-0.267847, -0.775112, 1.0]], ['2, k, 8', [0.292503, -0.290705, 1.0]], ['2, k, 9', [0.381656, -0.519678, 1.0]], ['2, k, 10', [0.479141, -0.744491, 1.0]], ['2, k, 11', [0.4923, -0.796106, 1.0]], ['2, k, 12', [0.0307995, -0.78026, 1.0]], ['2, k, 13', [0.00831628, -1.23131, 1.0]], ['2, k, 14', [-0.0187465, -1.61688, 1.0]], ['2, k, 15', [-0.0355907, -1.69473, 1.0]], ['2, k, 16', [0.185213, -0.784926, 1.0]], ['2, k, 17', [0.202671, -1.20536, 1.0]], ['2, k, 18', [0.221276, -1.63801, 1.0]], ['2, k, 19', [0.201165, -1.68866, 1.0]], ['2, k, 20', [0.12294, -0.266417, 1.0]], ['2, k, 21', [-0.286813, -0.812865, 1.0]], ['2, k, 22', [-0.194963, -0.794141, 1.0]], ['2, k, 23', [0.565334, -0.824943, 1.0]], ['2, k, 24', [0.450552, -0.823843, 1.0]]]
[['2, k, 0', [0.109117, -0.791901, 1.0]], ['2, k, 1', [0.117692, -0.490183, 1.0]], ['2, k, 2', [0.124494, -0.192577, 1.0]], ['2, k, 3', [0.141839, -0.0394955, 1.0]], ['2, k, 4', [-0.0441463, -0.277361, 1.0]], ['2, k, 5', [-0.163772, -0.481947, 1.0]], ['2, k, 6', [-0.253917, -0.71706, 1.0]], ['2, k, 7', [-0.26861, -0.758446, 1.0]], ['2, k, 8', [0.292414, -0.290543, 1.0]], ['2, k, 9', [0.380991, -0.51578, 1.0]], ['2, k, 10', [0.479897, -0.732174, 1.0]], ['2, k, 11', [0.492262, -0.777937, 1.0]], ['2, k, 12', [0.0304549, -0.780637, 1.0]], ['2, k, 13', [0.0101387, -1.23776, 1.0]], ['2, k, 14', [-0.0190375, -1.62082, 1.0]], ['2, k, 15', [-0.024911, -1.64411, 1.0]], ['2, k, 16', [0.185209, -0.785125, 1.0]], ['2, k, 17', [0.202804, -1.20604, 1.0]], ['2, k, 18', [0.221214, -1.63806, 1.0]], ['2, k, 19', [0.189565, -1.69001, 1.0]], ['2, k, 20', [0.122891, -0.26653, 1.0]], ['2, k, 21', [-0.294113, -0.789219, 1.0]], ['2, k, 22', [-0.195347, -0.76953, 1.0]], ['2, k, 23', [0.549949, -0.80685, 1.0]], ['2, k, 24', [0.440252, -0.798257, 1.0]]]
[['2, k, 0', [0.109211, -0.791916, 1.0]], ['2, k, 1', [0.117521, -0.490115, 1.0]], ['2, k, 2', [0.12375, -0.192261, 1.0]], ['2, k, 3', [0.141621, -0.0396033, 1.0]], ['2, k, 4', [-0.0441882, -0.27731, 1.0]], ['2, k, 5', [-0.164706, -0.475565, 1.0]], ['2, k, 6', [-0.24605, -0.679276, 1.0]], ['2, k, 7', [-0.259785, -0.728067, 1.0]], ['2, k, 8', [0.292127, -0.289995, 1.0]], ['2, k, 9', [0.382301, -0.505693, 1.0]], ['2, k, 10', [0.478404, -0.714692, 1.0]], ['2, k, 11', [0.490079, -0.751523, 1.0]], ['2, k, 12', [0.0304703, -0.780625, 1.0]], ['2, k, 13', [0.00937538, -1.23243, 1.0]], ['2, k, 14', [-0.0185347, -1.6217, 1.0]], ['2, k, 15', [-0.0241811, -1.64517, 1.0]], ['2, k, 16', [0.185425, -0.785174, 1.0]], ['2, k, 17', [0.202312, -1.20492, 1.0]], ['2, k, 18', [0.221646, -1.63812, 1.0]], ['2, k, 19', [0.193652, -1.68955, 1.0]], ['2, k, 20', [0.122331, -0.266287, 1.0]], ['2, k, 21', [-0.268396, -0.76883, 1.0]], ['2, k, 22', [-0.171047, -0.739607, 1.0]], ['2, k, 23', [0.544236, -0.774584, 1.0]], ['2, k, 24', [0.442185, -0.774033, 1.0]]]
[['2, k, 0', [0.109831, -0.791954, 1.0]], ['2, k, 1', [0.117676, -0.489971, 1.0]], ['2, k, 2', [0.123346, -0.191612, 1.0]], ['2, k, 3', [0.141764, -0.0394811, 1.0]], ['2, k, 4', [-0.0440564, -0.27722, 1.0]], ['2, k, 5', [-0.161403, -0.460846, 1.0]], ['2, k, 6', [-0.249122, -0.654046, 1.0]], ['2, k, 7', [-0.272417, -0.706106, 1.0]], ['2, k, 8', [0.292137, -0.289893, 1.0]], ['2, k, 9', [0.38358, -0.497876, 1.0]], ['2, k, 10', [0.483456, -0.680876, 1.0]], ['2, k, 11', [0.480203, -0.716837, 1.0]], ['2, k, 12', [0.0311356, -0.780793, 1.0]], ['2, k, 13', [0.00986665, -1.23577, 1.0]], ['2, k, 14', [-0.0184852, -1.62349, 1.0]], ['2, k, 15', [-0.0241679, -1.64695, 1.0]], ['2, k, 16', [0.186054, -0.785066, 1.0]], ['2, k, 17', [0.2018, -1.20338, 1.0]], ['2, k, 18', [0.221606, -1.63809, 1.0]], ['2, k, 19', [0.191259, -1.69044, 1.0]], ['2, k, 20', [0.122133, -0.265786, 1.0]], ['2, k, 21', [-0.303483, -0.733606, 1.0]], ['2, k, 22', [-0.219277, -0.724181, 1.0]], ['2, k, 23', [0.507201, -0.749352, 1.0]], ['2, k, 24', [0.403887, -0.724105, 1.0]]]
[['2, k, 0', [0.110019, -0.791579, 1.0]], ['2, k, 1', [0.117783, -0.489549, 1.0]], ['2, k, 2', [0.123579, -0.191301, 1.0]], ['2, k, 3', [0.141938, -0.0383174, 1.0]], ['2, k, 4', [-0.0429902, -0.276162, 1.0]], ['2, k, 5', [-0.161462, -0.441825, 1.0]], ['2, k, 6', [-0.244244, -0.623136, 1.0]], ['2, k, 7', [-0.25933, -0.67588, 1.0]], ['2, k, 8', [0.291883, -0.289339, 1.0]], ['2, k, 9', [0.396806, -0.488403, 1.0]], ['2, k, 10', [0.469836, -0.629662, 1.0]], ['2, k, 11', [0.486387, -0.687408, 1.0]], ['2, k, 12', [0.0311951, -0.780625, 1.0]], ['2, k, 13', [0.0107132, -1.23851, 1.0]], ['2, k, 14', [-0.0182561, -1.62496, 1.0]], ['2, k, 15', [-0.0338961, -1.69428, 1.0]], ['2, k, 16', [0.186435, -0.784379, 1.0]], ['2, k, 17', [0.201797, -1.20339, 1.0]], ['2, k, 18', [0.221455, -1.6375, 1.0]], ['2, k, 19', [0.190772, -1.68981, 1.0]], ['2, k, 20', [0.122314, -0.265401, 1.0]], ['2, k, 21', [-0.283122, -0.703996, 1.0]], ['2, k, 22', [-0.178989, -0.682836, 1.0]], ['2, k, 23', [0.512486, -0.712548, 1.0]], ['2, k, 24', [0.417973, -0.692973, 1.0]]]
[['2, k, 0', [0.109529, -0.79142, 1.0]], ['2, k, 1', [0.117761, -0.489617, 1.0]], ['2, k, 2', [0.125593, -0.19229, 1.0]], ['2, k, 3', [0.141927, -0.0382867, 1.0]], ['2, k, 4', [-0.041895, -0.276379, 1.0]], ['2, k, 5', [-0.164272, -0.429128, 1.0]], ['2, k, 6', [-0.244689, -0.602961, 1.0]], ['2, k, 7', [-0.27167, -0.642061, 1.0]], ['2, k, 8', [0.291306, -0.28877, 1.0]], ['2, k, 9', [0.390379, -0.466633, 1.0]], ['2, k, 10', [0.47937, -0.611585, 1.0]], ['2, k, 11', [0.487556, -0.64707, 1.0]], ['2, k, 12', [0.0306731, -0.780464, 1.0]], ['2, k, 13', [0.00946298, -1.2325, 1.0]], ['2, k, 14', [-0.0178112, -1.62625, 1.0]], ['2, k, 15', [-0.034629, -1.69459, 1.0]], ['2, k, 16', [0.185953, -0.784212, 1.0]], ['2, k, 17', [0.201916, -1.20354, 1.0]], ['2, k, 18', [0.221437, -1.63921, 1.0]], ['2, k, 19', [0.194249, -1.69207, 1.0]], ['2, k, 20', [0.123592, -0.266068, 1.0]], ['2, k, 21', [-0.292219, -0.664497, 1.0]], ['2, k, 22', [-0.204651, -0.649, 1.0]], ['2, k, 23', [0.543075, -0.665201, 1.0]], ['2, k, 24', [0.428762, -0.648781, 1.0]]]
[['2, k, 0', [0.109411, -0.790835, 1.0]], ['2, k, 1', [0.117452, -0.488897, 1.0]], ['2, k, 2', [0.12505, -0.191689, 1.0]], ['2, k, 3', [0.141656, -0.0384665, 1.0]], ['2, k, 4', [-0.0406507, -0.27401, 1.0]], ['2, k, 5', [-0.162239, -0.418247, 1.0]], ['2, k, 6', [-0.236737, -0.538637, 1.0]], ['2, k, 7', [-0.272079, -0.606618, 1.0]], ['2, k, 8', [0.290306, -0.287862, 1.0]], ['2, k, 9', [0.391943, -0.45417, 1.0]], ['2, k, 10', [0.479409, -0.575727, 1.0]], ['2, k, 11', [0.485981, -0.609851, 1.0]], ['2, k, 12', [0.0307521, -0.779706, 1.0]], ['2, k, 13', [0.00917086, -1.22986, 1.0]], ['2, k, 14', [-0.017937, -1.62808, 1.0]], ['2, k, 15', [-0.0236323, -1.65196, 1.0]], ['2, k, 16', [0.185612, -0.783728, 1.0]], ['2, k, 17', [0.201647, -1.20208, 1.0]], ['2, k, 18', [0.221827, -1.6429, 1.0]], ['2, k, 19', [0.190109, -1.69422, 1.0]], ['2, k, 20', [0.12313, -0.265425, 1.0]], ['2, k, 21', [-0.28413, -0.62778, 1.0]], ['2, k, 22', [-0.209285, -0.612995, 1.0]], ['2, k, 23', [0.526016, -0.627533, 1.0]], ['2, k, 24', [0.416461, -0.613608, 1.0]]]
[['2, k, 0', [0.109234, -0.790344, 1.0]], ['2, k, 1', [0.117047, -0.48838, 1.0]], ['2, k, 2', [0.124377, -0.191356, 1.0]], ['2, k, 3', [0.141564, -0.0382745, 1.0]], ['2, k, 4', [-0.0397293, -0.272612, 1.0]], ['2, k, 5', [-0.172529, -0.411045, 1.0]], ['2, k, 6', [-0.261014, -0.538279, 1.0]], ['2, k, 7', [-0.270687, -0.568753, 1.0]], ['2, k, 8', [0.2896, -0.287997, 1.0]], ['2, k, 9', [0.367647, -0.438544, 1.0]], ['2, k, 10', [0.476962, -0.520546, 1.0]], ['2, k, 11', [0.514333, -0.576165, 1.0]], ['2, k, 12', [0.030725, -0.779041, 1.0]], ['2, k, 13', [0.00984516, -1.22733, 1.0]], ['2, k, 14', [-0.017873, -1.62898, 1.0]], ['2, k, 15', [-0.0316604, -1.69603, 1.0]], ['2, k, 16', [0.185285, -0.783382, 1.0]], ['2, k, 17', [0.201457, -1.20256, 1.0]], ['2, k, 18', [0.221987, -1.64294, 1.0]], ['2, k, 19', [0.1902, -1.69423, 1.0]], ['2, k, 20', [0.122551, -0.265045, 1.0]], ['2, k, 21', [-0.289238, -0.588869, 1.0]], ['2, k, 22', [-0.202052, -0.57073, 1.0]], ['2, k, 23', [0.595745, -0.584443, 1.0]], ['2, k, 24', [0.466298, -0.601962, 1.0]]]
[['2, k, 0', [0.109259, -0.790014, 1.0]], ['2, k, 1', [0.117161, -0.487826, 1.0]], ['2, k, 2', [0.124559, -0.190608, 1.0]], ['2, k, 3', [0.141187, -0.0384853, 1.0]], ['2, k, 4', [-0.0382277, -0.271905, 1.0]], ['2, k, 5', [-0.173303, -0.397971, 1.0]], ['2, k, 6', [-0.2512, -0.486334, 1.0]], ['2, k, 7', [-0.271987, -0.525846, 1.0]], ['2, k, 8', [0.288904, -0.286992, 1.0]], ['2, k, 9', [0.399379, -0.407122, 1.0]], ['2, k, 10', [0.475615, -0.49995, 1.0]], ['2, k, 11', [0.48836, -0.531286, 1.0]], ['2, k, 12', [0.031046, -0.778556, 1.0]], ['2, k, 13', [0.00988271, -1.21488, 1.0]], ['2, k, 14', [-0.0185467, -1.62756, 1.0]], ['2, k, 15', [-0.0249785, -1.65258, 1.0]], ['2, k, 16', [0.185106, -0.783144, 1.0]], ['2, k, 17', [0.201406, -1.20182, 1.0]], ['2, k, 18', [0.222744, -1.64316, 1.0]], ['2, k, 19', [0.194842, -1.69172, 1.0]], ['2, k, 20', [0.122741, -0.264353, 1.0]], ['2, k, 21', [-0.289668, -0.545239, 1.0]], ['2, k, 22', [-0.206331, -0.531248, 1.0]], ['2, k, 23', [0.523701, -0.546074, 1.0]], ['2, k, 24', [0.421705, -0.5367, 1.0]]]
[['2, k, 0', [0.108964, -0.790361, 1.0]], ['2, k, 1', [0.117341, -0.488204, 1.0]], ['2, k, 2', [0.12541, -0.190838, 1.0]], ['2, k, 3', [0.140845, -0.0379505, 1.0]], ['2, k, 4', [-0.0358731, -0.273171, 1.0]], ['2, k, 5', [-0.166635, -0.381198, 1.0]], ['2, k, 6', [-0.246979, -0.453242, 1.0]], ['2, k, 7', [-0.268897, -0.48319, 1.0]], ['2, k, 8', [0.288445, -0.287457, 1.0]], ['2, k, 9', [0.39737, -0.402107, 1.0]], ['2, k, 10', [0.486636, -0.451091, 1.0]], ['2, k, 11', [0.505037, -0.49028, 1.0]], ['2, k, 12', [0.0307788, -0.778833, 1.0]], ['2, k, 13', [0.00947478, -1.21466, 1.0]], ['2, k, 14', [-0.0184467, -1.62683, 1.0]], ['2, k, 15', [-0.0248379, -1.65212, 1.0]], ['2, k, 16', [0.18474, -0.783613, 1.0]], ['2, k, 17', [0.20094, -1.20349, 1.0]], ['2, k, 18', [0.222993, -1.64283, 1.0]], ['2, k, 19', [0.200217, -1.68947, 1.0]], ['2, k, 20', [0.12342, -0.264637, 1.0]], ['2, k, 21', [-0.306479, -0.494763, 1.0]], ['2, k, 22', [-0.201125, -0.489057, 1.0]], ['2, k, 23', [0.570264, -0.501492, 1.0]], ['2, k, 24', [0.452219, -0.513415, 1.0]]]
[['2, k, 0', [0.108373, -0.790272, 1.0]], ['2, k, 1', [0.117259, -0.488269, 1.0]], ['2, k, 2', [0.12611, -0.191041, 1.0]], ['2, k, 3', [0.140714, -0.0376525, 1.0]], ['2, k, 4', [-0.0344931, -0.271821, 1.0]], ['2, k, 5', [-0.162482, -0.342012, 1.0]], ['2, k, 6', [-0.227311, -0.414725, 1.0]], ['2, k, 7', [-0.273187, -0.440906, 1.0]], ['2, k, 8', [0.288098, -0.287887, 1.0]], ['2, k, 9', [0.396286, -0.397135, 1.0]], ['2, k, 10', [0.475592, -0.421162, 1.0]], ['2, k, 11', [0.48798, -0.4439, 1.0]], ['2, k, 12', [0.0301975, -0.778714, 1.0]], ['2, k, 13', [0.00796562, -1.21351, 1.0]], ['2, k, 14', [-0.0184426, -1.62634, 1.0]], ['2, k, 15', [-0.0327729, -1.69663, 1.0]], ['2, k, 16', [0.184147, -0.783575, 1.0]], ['2, k, 17', [0.200982, -1.20337, 1.0]], ['2, k, 18', [0.222656, -1.64166, 1.0]], ['2, k, 19', [0.201064, -1.69025, 1.0]], ['2, k, 20', [0.123907, -0.264811, 1.0]], ['2, k, 21', [-0.312346, -0.451624, 1.0]], ['2, k, 22', [-0.209354, -0.453723, 1.0]], ['2, k, 23', [0.515602, -0.461155, 1.0]], ['2, k, 24', [0.420233, -0.452134, 1.0]]]
[['2, k, 0', [0.107697, -0.78859, 1.0]], ['2, k, 1', [0.117502, -0.486949, 1.0]], ['2, k, 2', [0.127147, -0.189746, 1.0]], ['2, k, 3', [0.140964, -0.0374107, 1.0]], ['2, k, 4', [-0.0307756, -0.269302, 1.0]], ['2, k, 5', [-0.160641, -0.32413, 1.0]], ['2, k, 6', [-0.23153, -0.382518, 1.0]], ['2, k, 7', [-0.272561, -0.395867, 1.0]], ['2, k, 8', [0.284821, -0.284118, 1.0]], ['2, k, 9', [0.381417, -0.343721, 1.0]], ['2, k, 10', [0.463264, -0.401902, 1.0]], ['2, k, 11', [0.485647, -0.408115, 1.0]], ['2, k, 12', [0.0294115, -0.776557, 1.0]], ['2, k, 13', [0.00750216, -1.21256, 1.0]], ['2, k, 14', [-0.0188061, -1.62513, 1.0]], ['2, k, 15', [-0.032804, -1.69597, 1.0]], ['2, k, 16', [0.183577, -0.782355, 1.0]], ['2, k, 17', [0.201094, -1.20348, 1.0]], ['2, k, 18', [0.222443, -1.64141, 1.0]], ['2, k, 19', [0.19964, -1.69089, 1.0]], ['2, k, 20', [0.124747, -0.263532, 1.0]], ['2, k, 21', [-0.328636, -0.401107, 1.0]], ['2, k, 22', [-0.226446, -0.422972, 1.0]], ['2, k, 23', [0.530973, -0.419944, 1.0]], ['2, k, 24', [0.415351, -0.412843, 1.0]]]
[['2, k, 0', [0.106917, -0.788195, 1.0]], ['2, k, 1', [0.116928, -0.486964, 1.0]], ['2, k, 2', [0.126765, -0.190207, 1.0]], ['2, k, 3', [0.140957, -0.0377666, 1.0]], ['2, k, 4', [-0.0288915, -0.267762, 1.0]], ['2, k, 5', [-0.151804, -0.317217, 1.0]], ['2, k, 6', [-0.225596, -0.326868, 1.0]], ['2, k, 7', [-0.260045, -0.351074, 1.0]], ['2, k, 8', [0.284606, -0.284894, 1.0]], ['2, k, 9', [0.382307, -0.33547, 1.0]], ['2, k, 10', [0.449293, -0.349788, 1.0]], ['2, k, 11', [0.482598, -0.368475, 1.0]], ['2, k, 12', [0.0291685, -0.776246, 1.0]], ['2, k, 13', [-0.0190855, -1.14198, 1.0]], ['2, k, 14', [-0.0263085, -1.61221, 1.0]], ['2, k, 15', [-0.0297268, -1.64483, 1.0]], ['2, k, 16', [0.181982, -0.78194, 1.0]], ['2, k, 17', [0.201109, -1.20349, 1.0]], ['2, k, 18', [0.222445, -1.64143, 1.0]], ['2, k, 19', [0.199565, -1.69029, 1.0]], ['2, k, 20', [0.124334, -0.263882, 1.0]], ['2, k, 21', [-0.29245, -0.362814, 1.0]], ['2, k, 22', [-0.190765, -0.358317, 1.0]], ['2, k, 23', [0.51566, -0.383019, 1.0]], ['2, k, 24', [0.418103, -0.369655, 1.0]]]
[['2, k, 0', [0.107029, -0.787394, 1.0]], ['2, k, 1', [0.117185, -0.486458, 1.0]], ['2, k, 2', [0.127091, -0.190073, 1.0]], ['2, k, 3', [0.141426, -0.0357081, 1.0]], ['2, k, 4', [-0.0275966, -0.265767, 1.0]], ['2, k, 5', [-0.150133, -0.304437, 1.0]], ['2, k, 6', [-0.208126, -0.316088, 1.0]], ['2, k, 7', [-0.262909, -0.308971, 1.0]], ['2, k, 8', [0.282223, -0.280266, 1.0]], ['2, k, 9', [0.38695, -0.311452, 1.0]], ['2, k, 10', [0.472274, -0.329732, 1.0]], ['2, k, 11', [0.49516, -0.32511, 1.0]], ['2, k, 12', [0.0297255, -0.775425, 1.0]], ['2, k, 13', [-0.0178092, -1.14123, 1.0]], ['2, k, 14', [-0.0256574, -1.61161, 1.0]], ['2, k, 15', [-0.0294379, -1.64407, 1.0]], ['2, k, 16', [0.181768, -0.781123, 1.0]], ['2, k, 17', [0.197424, -1.27603, 1.0]], ['2, k, 18', [0.222616, -1.62553, 1.0]], ['2, k, 19', [0.199657, -1.68822, 1.0]], ['2, k, 20', [0.12466, -0.263651, 1.0]], ['2, k, 21', [-0.322744, -0.315178, 1.0]], ['2, k, 22', [-0.207719, -0.325596, 1.0]], ['2, k, 23', [0.525253, -0.332987, 1.0]], ['2, k, 24', [0.460581, -0.35072, 1.0]]]
[['2, k, 0', [0.107121, -0.787401, 1.0]], ['2, k, 1', [0.117325, -0.486013, 1.0]], ['2, k, 2', [0.127192, -0.188755, 1.0]], ['2, k, 3', [0.141943, -0.035139, 1.0]], ['2, k, 4', [-0.0226474, -0.264412, 1.0]], ['2, k, 5', [-0.152286, -0.264673, 1.0]], ['2, k, 6', [-0.219608, -0.253908, 1.0]], ['2, k, 7', [-0.270486, -0.267031, 1.0]], ['2, k, 8', [0.280016, -0.273219, 1.0]], ['2, k, 9', [0.387122, -0.284574, 1.0]], ['2, k, 10', [0.45709, -0.296123, 1.0]], ['2, k, 11', [0.486297, -0.28373, 1.0]], ['2, k, 12', [0.0305305, -0.775477, 1.0]], ['2, k, 13', [-0.0130093, -1.14176, 1.0]], ['2, k, 14', [-0.0224881, -1.61179, 1.0]], ['2, k, 15', [-0.0282052, -1.69513, 1.0]], ['2, k, 16', [0.181463, -0.781122, 1.0]], ['2, k, 17', [0.202613, -1.22261, 1.0]], ['2, k, 18', [0.222282, -1.64183, 1.0]], ['2, k, 19', [0.201679, -1.68992, 1.0]], ['2, k, 20', [0.124787, -0.262599, 1.0]], ['2, k, 21', [-0.312155, -0.27695, 1.0]], ['2, k, 22', [-0.221925, -0.284407, 1.0]], ['2, k, 23', [0.490606, -0.30276, 1.0]], ['2, k, 24', [0.444399, -0.299179, 1.0]]]
[['2, k, 0', [0.105516, -0.798199, 1.0]], ['2, k, 1', [0.117541, -0.488636, 1.0]], ['2, k, 2', [0.127731, -0.18874, 1.0]], ['2, k, 3', [0.142537, -0.0359245, 1.0]], ['2, k, 4', [-0.0210447, -0.265586, 1.0]], ['2, k, 5', [-0.151861, -0.265608, 1.0]], ['2, k, 6', [-0.173843, -0.236097, 1.0]], ['2, k, 7', [-0.251778, -0.225042, 1.0]], ['2, k, 8', [0.274705, -0.286096, 1.0]], ['2, k, 9', [0.434413, -0.335817, 1.0]], ['2, k, 10', [0.443094, -0.258907, 1.0]], ['2, k, 11', [0.359886, -0.248183, 1.0]], ['2, k, 12', [0.0291022, -0.785244, 1.0]], ['2, k, 13', [0.0135211, -1.25617, 1.0]], ['2, k, 14', [-0.0175076, -1.62275, 1.0]], ['2, k, 15', [-0.0357141, -1.69564, 1.0]], ['2, k, 16', [0.179574, -0.793051, 1.0]], ['2, k, 17', [0.198776, -1.28674, 1.0]], ['2, k, 18', [0.221997, -1.63637, 1.0]], ['2, k, 19', [0.20574, -1.68553, 1.0]], ['2, k, 20', [0.125209, -0.262888, 1.0]], ['2, k, 21', [-0.293956, -0.241049, 1.0]], ['2, k, 22', [-0.232997, -0.258873, 1.0]], ['2, k, 23', [0.290075, -0.243423, 1.0]], ['2, k, 24', [0.286864, -0.243578, 1.0]]]
[['2, k, 0', [0.104465, -0.810745, 1.0]], ['2, k, 1', [0.116828, -0.491231, 1.0]], ['2, k, 2', [0.127194, -0.187405, 1.0]], ['2, k, 3', [0.14026, -0.0533034, 1.0]], ['2, k, 4', [-0.0180195, -0.280352, 1.0]], ['2, k, 5', [-0.179683, -0.273665, 1.0]], ['2, k, 6', [-0.213662, -0.238663, 1.0]], ['2, k, 7', [-0.27035, -0.189517, 1.0]], ['2, k, 8', [0.270126, -0.300321, 1.0]], ['2, k, 9', [0.416598, -0.305259, 1.0]], ['2, k, 10', [0.445741, -0.234842, 1.0]], ['2, k, 11', [0.383338, -0.210258, 1.0]], ['2, k, 12', [0.0265233, -0.798249, 1.0]], ['2, k, 13', [0.0144558, -1.24967, 1.0]], ['2, k, 14', [-0.0177181, -1.62253, 1.0]], ['2, k, 15', [-0.0356282, -1.69396, 1.0]], ['2, k, 16', [0.179949, -0.804838, 1.0]], ['2, k, 17', [0.201131, -1.22066, 1.0]], ['2, k, 18', [0.221052, -1.63859, 1.0]], ['2, k, 19', [0.208254, -1.68579, 1.0]], ['2, k, 20', [0.124926, -0.262648, 1.0]], ['2, k, 21', [-0.325311, -0.201429, 1.0]], ['2, k, 22', [-0.232588, -0.211578, 1.0]], ['2, k, 23', [0.313732, -0.207739, 1.0]], ['2, k, 24', [0.306011, -0.205409, 1.0]]]
