[['2, k, 0', [-0.228716, -0.614036, 1.0]], ['2, k, 1', [-0.239677, -0.318547, 1.0]], ['2, k, 2', [-0.249144, -0.0283189, 1.0]], ['2, k, 3', [-0.206494, 0.09758, 1.0]], ['2, k, 4', [-0.38504, -0.0763978, 1.0]], ['2, k, 5', [-0.515261, 0.182643, 1.0]], ['2, k, 6', [-0.525266, 0.437065, 1.0]], ['2, k, 7', [-0.515603, 0.531417, 1.0]], ['2, k, 8', [-0.0855559, -0.0536748, 1.0]], ['2, k, 9', [0.0798687, 0.122185, 1.0]], ['2, k, 10', [0.191407, 0.394639, 1.0]], ['2, k, 11', [0.187165, 0.474891, 1.0]], ['2, k, 12', [-0.293934, -0.61109, 1.0]], ['2, k, 13', [-0.338372, -0.909392, 1.0]], ['2, k, 14', [-0.37744, -1.37934, 1.0]], ['2, k, 15', [-0.372667, -1.4132, 1.0]], ['2, k, 16', [-0.157468, -0.600822, 1.0]], ['2, k, 17', [-0.117344, -0.818999, 1.0]], ['2, k, 18', [-0.0966305, -1.17538, 1.0]], ['2, k, 19', [-0.0869712, -1.21154, 1.0]], ['2, k, 20', [-0.247032, -0.10019, 1.0]], ['2, k, 21', [-0.507478, 0.602498, 1.0]], ['2, k, 22', [-0.555745, 0.550107, 1.0]], ['2, k, 23', [0.214291, 0.542473, 1.0]], ['2, k, 24', [0.23862, 0.474651, 1.0]]]
[['2, k, 0', [-0.233612, -0.580723, 1.0]], ['2, k, 1', [-0.275308, -0.322324, 1.0]], ['2, k, 2', [-0.314771, -0.0618482, 1.0]], ['2, k, 3', [-0.300773, 0.104745, 1.0]], ['2, k, 4', [-0.455323, -0.0882182, 1.0]], ['2, k, 5', [-0.636659, 0.049434, 1.0]], ['2, k, 6', [-0.72813, 0.288724, 1.0]], ['2, k, 7', [-0.738344, 0.38717, 1.0]], ['2, k, 8', [-0.153778, -0.0190811, 1.0]], ['2, k, 9', [-0.0342009, 0.201469, 1.0]], ['2, k, 10', [-0.00857822, 0.447575, 1.0]], ['2, k, 11', [-0.0230875, 0.541536, 1.0]], ['2, k, 12', [-0.293561, -0.582835, 1.0]], ['2, k, 13', [-0.344011, -1.00323, 1.0]], ['2, k, 14', [-0.379605, -1.40112, 1.0]], ['2, k, 15', [-0.383167, -1.44717, 1.0]], ['2, k, 16', [-0.168409, -0.564464, 1.0]], ['2, k, 17', [-0.110355, -0.949911, 1.0]], ['2, k, 18', [-0.0885083, -1.24393, 1.0]], ['2, k, 19', [-0.0817447, -1.2912, 1.0]], ['2, k, 20', [-0.304781, -0.1277, 1.0]], ['2, k, 21', [-0.750003, 0.451986, 1.0]], ['2, k, 22', [-0.773527, 0.385098, 1.0]], ['2, k, 23', [-0.0235486, 0.60945, 1.0]], ['2, k, 24', [-0.091949, 0.54316, 1.0]]]
[['2, k, 0', [-0.233912, -0.580636, 1.0]], ['2, k, 1', [-0.273545, -0.321322, 1.0]], ['2, k, 2', [-0.305914, -0.0608735, 1.0]], ['2, k, 3', [-0.29192, 0.104282, 1.0]], ['2, k, 4', [-0.451764, -0.083389, 1.0]], ['2, k, 5', [-0.627354, 0.0700733, 1.0]], ['2, k, 6', [-0.703161, 0.296168, 1.0]], ['2, k, 7', [-0.712725, 0.394016, 1.0]], ['2, k, 8', [-0.14957, -0.0206044, 1.0]], ['2, k, 9', [-0.010899, 0.191198, 1.0]], ['2, k, 10', [0.010172, 0.425627, 1.0]], ['2, k, 11', [0.0111745, 0.527548, 1.0]], ['2, k, 12', [-0.29436, -0.581851, 1.0]], ['2, k, 13', [-0.344146, -1.00279, 1.0]], ['2, k, 14', [-0.379554, -1.4007, 1.0]], ['2, k, 15', [-0.381112, -1.44722, 1.0]], ['2, k, 16', [-0.168647, -0.564787, 1.0]], ['2, k, 17', [-0.112615, -0.942754, 1.0]], ['2, k, 18', [-0.089248, -1.23666, 1.0]], ['2, k, 19', [-0.0799018, -1.28407, 1.0]], ['2, k, 20', [-0.298483, -0.126162, 1.0]], ['2, k, 21', [-0.728909, 0.456682, 1.0]], ['2, k, 22', [-0.75136, 0.402942, 1.0]], ['2, k, 23', [0.018736, 0.594041, 1.0]], ['2, k, 24', [-0.0601947, 0.53427, 1.0]]]
[['2, k, 0', [-0.233952, -0.580572, 1.0]], ['2, k, 1', [-0.273494, -0.321125, 1.0]], ['2, k, 2', [-0.306268, -0.0610358, 1.0]], ['2, k, 3', [-0.281392, 0.103902, 1.0]], ['2, k, 4', [-0.445014, -0.0787032, 1.0]], ['2, k, 5', [-0.616537, 0.090038, 1.0]], ['2, k, 6', [-0.659688, 0.376818, 1.0]], ['2, k, 7', [-0.678058, 0.444064, 1.0]], ['2, k, 8', [-0.147866, -0.0205719, 1.0]], ['2, k, 9', [0.00575463, 0.192732, 1.0]], ['2, k, 10', [0.0304412, 0.421095, 1.0]], ['2, k, 11', [0.0392479, 0.52191, 1.0]], ['2, k, 12', [-0.294582, -0.580679, 1.0]], ['2, k, 13', [-0.344283, -1.00118, 1.0]], ['2, k, 14', [-0.379374, -1.39922, 1.0]], ['2, k, 15', [-0.379045, -1.44586, 1.0]], ['2, k, 16', [-0.168586, -0.565262, 1.0]], ['2, k, 17', [-0.112991, -0.939464, 1.0]], ['2, k, 18', [-0.0896728, -1.2334, 1.0]], ['2, k, 19', [-0.0784914, -1.28073, 1.0]], ['2, k, 20', [-0.298638, -0.126125, 1.0]], ['2, k, 21', [-0.678406, 0.509788, 1.0]], ['2, k, 22', [-0.721825, 0.433532, 1.0]], ['2, k, 23', [0.0489373, 0.58767, 1.0]], ['2, k, 24', [-0.0386295, 0.528956, 1.0]]]
[['2, k, 0', [-0.234004, -0.580558, 1.0]], ['2, k, 1', [-0.273094, -0.318898, 1.0]], ['2, k, 2', [-0.306142, -0.0562637, 1.0]], ['2, k, 3', [-0.270918, 0.100945, 1.0]], ['2, k, 4', [-0.442731, -0.077145, 1.0]], ['2, k, 5', [-0.604771, 0.109672, 1.0]], ['2, k, 6', [-0.650879, 0.395309, 1.0]], ['2, k, 7', [-0.651746, 0.46249, 1.0]], ['2, k, 8', [-0.136448, -0.0271641, 1.0]], ['2, k, 9', [0.0236442, 0.18006, 1.0]], ['2, k, 10', [0.0599872, 0.420592, 1.0]], ['2, k, 11', [0.0683272, 0.520567, 1.0]], ['2, k, 12', [-0.294885, -0.579664, 1.0]], ['2, k, 13', [-0.344512, -0.999384, 1.0]], ['2, k, 14', [-0.379031, -1.39752, 1.0]], ['2, k, 15', [-0.376261, -1.44459, 1.0]], ['2, k, 16', [-0.168543, -0.56618, 1.0]], ['2, k, 17', [-0.115116, -0.930902, 1.0]], ['2, k, 18', [-0.0902484, -1.22716, 1.0]], ['2, k, 19', [-0.0763147, -1.27435, 1.0]], ['2, k, 20', [-0.298339, -0.121717, 1.0]], ['2, k, 21', [-0.646027, 0.528617, 1.0]], ['2, k, 22', [-0.693016, 0.466414, 1.0]], ['2, k, 23', [0.0827741, 0.591514, 1.0]], ['2, k, 24', [-0.010406, 0.525758, 1.0]]]
[['2, k, 0', [-0.23388, -0.580698, 1.0]], ['2, k, 1', [-0.270466, -0.318183, 1.0]], ['2, k, 2', [-0.300255, -0.0554326, 1.0]], ['2, k, 3', [-0.263799, 0.101871, 1.0]], ['2, k, 4', [-0.442887, -0.0810128, 1.0]], ['2, k, 5', [-0.587445, 0.120136, 1.0]], ['2, k, 6', [-0.624416, 0.40429, 1.0]], ['2, k, 7', [-0.61836, 0.481142, 1.0]], ['2, k, 8', [-0.134823, -0.0262874, 1.0]], ['2, k, 9', [0.0352137, 0.173355, 1.0]], ['2, k, 10', [0.0885688, 0.420089, 1.0]], ['2, k, 11', [0.0978997, 0.512195, 1.0]], ['2, k, 12', [-0.29459, -0.579209, 1.0]], ['2, k, 13', [-0.344266, -0.997716, 1.0]], ['2, k, 14', [-0.378787, -1.39592, 1.0]], ['2, k, 15', [-0.376141, -1.44312, 1.0]], ['2, k, 16', [-0.168156, -0.567317, 1.0]], ['2, k, 17', [-0.115171, -0.929929, 1.0]], ['2, k, 18', [-0.0906383, -1.2275, 1.0]], ['2, k, 19', [-0.076879, -1.2749, 1.0]], ['2, k, 20', [-0.293288, -0.120776, 1.0]], ['2, k, 21', [-0.595948, 0.549648, 1.0]], ['2, k, 22', [-0.656959, 0.500364, 1.0]], ['2, k, 23', [0.118287, 0.581357, 1.0]], ['2, k, 24', [0.0176103, 0.522507, 1.0]]]
[['2, k, 0', [-0.23388, -0.581214, 1.0]], ['2, k, 1', [-0.267758, -0.315677, 1.0]], ['2, k, 2', [-0.293085, -0.0466655, 1.0]], ['2, k, 3', [-0.25548, 0.101036, 1.0]], ['2, k, 4', [-0.430261, -0.0742769, 1.0]], ['2, k, 5', [-0.570705, 0.133244, 1.0]], ['2, k, 6', [-0.589443, 0.415851, 1.0]], ['2, k, 7', [-0.583287, 0.495217, 1.0]], ['2, k, 8', [-0.116757, -0.0362586, 1.0]], ['2, k, 9', [0.0500794, 0.1544, 1.0]], ['2, k, 10', [0.119146, 0.41857, 1.0]], ['2, k, 11', [0.123521, 0.502347, 1.0]], ['2, k, 12', [-0.294697, -0.579222, 1.0]], ['2, k, 13', [-0.344548, -0.997558, 1.0]], ['2, k, 14', [-0.378889, -1.3959, 1.0]], ['2, k, 15', [-0.373286, -1.44343, 1.0]], ['2, k, 16', [-0.167811, -0.569428, 1.0]], ['2, k, 17', [-0.115097, -0.929914, 1.0]], ['2, k, 18', [-0.0908453, -1.22736, 1.0]], ['2, k, 19', [-0.0741693, -1.27454, 1.0]], ['2, k, 20', [-0.287277, -0.113734, 1.0]], ['2, k, 21', [-0.554942, 0.563843, 1.0]], ['2, k, 22', [-0.622086, 0.522188, 1.0]], ['2, k, 23', [0.146028, 0.566086, 1.0]], ['2, k, 24', [0.0390314, 0.513241, 1.0]]]
[['2, k, 0', [-0.233677, -0.58165, 1.0]], ['2, k, 1', [-0.265222, -0.313636, 1.0]], ['2, k, 2', [-0.289338, -0.0427466, 1.0]], ['2, k, 3', [-0.245678, 0.10128, 1.0]], ['2, k, 4', [-0.429054, -0.0754208, 1.0]], ['2, k, 5', [-0.551334, 0.146802, 1.0]], ['2, k, 6', [-0.564968, 0.412923, 1.0]], ['2, k, 7', [-0.555088, 0.503679, 1.0]], ['2, k, 8', [-0.11177, -0.0399948, 1.0]], ['2, k, 9', [0.0583804, 0.132521, 1.0]], ['2, k, 10', [0.144454, 0.414927, 1.0]], ['2, k, 11', [0.161868, 0.485958, 1.0]], ['2, k, 12', [-0.294557, -0.579287, 1.0]], ['2, k, 13', [-0.344613, -0.997619, 1.0]], ['2, k, 14', [-0.378892, -1.3961, 1.0]], ['2, k, 15', [-0.372608, -1.44368, 1.0]], ['2, k, 16', [-0.167231, -0.570599, 1.0]], ['2, k, 17', [-0.114875, -0.929543, 1.0]], ['2, k, 18', [-0.0909508, -1.22749, 1.0]], ['2, k, 19', [-0.0736847, -1.27464, 1.0]], ['2, k, 20', [-0.283683, -0.110111, 1.0]], ['2, k, 21', [-0.548687, 0.570992, 1.0]], ['2, k, 22', [-0.591974, 0.524459, 1.0]], ['2, k, 23', [0.189559, 0.544504, 1.0]], ['2, k, 24', [0.0919111, 0.498289, 1.0]]]
[['2, k, 0', [-0.233249, -0.58222, 1.0]], ['2, k, 1', [-0.259166, -0.311118, 1.0]], ['2, k, 2', [-0.276206, -0.0370081, 1.0]], ['2, k, 3', [-0.236103, 0.101155, 1.0]], ['2, k, 4', [-0.428076, -0.0751083, 1.0]], ['2, k, 5', [-0.53288, 0.157773, 1.0]], ['2, k, 6', [-0.529578, 0.415821, 1.0]], ['2, k, 7', [-0.516432, 0.510863, 1.0]], ['2, k, 8', [-0.103381, -0.0432881, 1.0]], ['2, k, 9', [0.0649733, 0.124909, 1.0]], ['2, k, 10', [0.171943, 0.400786, 1.0]], ['2, k, 11', [0.189954, 0.466144, 1.0]], ['2, k, 12', [-0.294363, -0.579344, 1.0]], ['2, k, 13', [-0.344901, -0.9975, 1.0]], ['2, k, 14', [-0.378844, -1.39605, 1.0]], ['2, k, 15', [-0.371267, -1.44401, 1.0]], ['2, k, 16', [-0.166435, -0.571826, 1.0]], ['2, k, 17', [-0.11475, -0.929803, 1.0]], ['2, k, 18', [-0.0942723, -1.23009, 1.0]], ['2, k, 19', [-0.0766155, -1.27777, 1.0]], ['2, k, 20', [-0.272436, -0.105138, 1.0]], ['2, k, 21', [-0.49912, 0.578224, 1.0]], ['2, k, 22', [-0.557807, 0.516906, 1.0]], ['2, k, 23', [0.217283, 0.526997, 1.0]], ['2, k, 24', [0.12113, 0.485328, 1.0]]]
[['2, k, 0', [-0.232908, -0.582852, 1.0]], ['2, k, 1', [-0.255957, -0.310062, 1.0]], ['2, k, 2', [-0.271576, -0.035356, 1.0]], ['2, k, 3', [-0.222637, 0.0996979, 1.0]], ['2, k, 4', [-0.419178, -0.0693715, 1.0]], ['2, k, 5', [-0.513922, 0.162676, 1.0]], ['2, k, 6', [-0.506909, 0.431597, 1.0]], ['2, k, 7', [-0.484467, 0.521929, 1.0]], ['2, k, 8', [-0.0956634, -0.04683, 1.0]], ['2, k, 9', [0.0743268, 0.115213, 1.0]], ['2, k, 10', [0.208684, 0.379296, 1.0]], ['2, k, 11', [0.221927, 0.446711, 1.0]], ['2, k, 12', [-0.294085, -0.579541, 1.0]], ['2, k, 13', [-0.34539, -0.99743, 1.0]], ['2, k, 14', [-0.378551, -1.39605, 1.0]], ['2, k, 15', [-0.368149, -1.44459, 1.0]], ['2, k, 16', [-0.165941, -0.572932, 1.0]], ['2, k, 17', [-0.114989, -0.929935, 1.0]], ['2, k, 18', [-0.0942748, -1.23032, 1.0]], ['2, k, 19', [-0.0738528, -1.2778, 1.0]], ['2, k, 20', [-0.26803, -0.103551, 1.0]], ['2, k, 21', [-0.462463, 0.589749, 1.0]], ['2, k, 22', [-0.520111, 0.543652, 1.0]], ['2, k, 23', [0.252797, 0.506936, 1.0]], ['2, k, 24', [0.160511, 0.471462, 1.0]]]
[['2, k, 0', [-0.232888, -0.582821, 1.0]], ['2, k, 1', [-0.253724, -0.308987, 1.0]], ['2, k, 2', [-0.267659, -0.0346694, 1.0]], ['2, k, 3', [-0.210932, 0.0988665, 1.0]], ['2, k, 4', [-0.414881, -0.0656992, 1.0]], ['2, k, 5', [-0.484681, 0.201367, 1.0]], ['2, k, 6', [-0.476068, 0.429121, 1.0]], ['2, k, 7', [-0.452732, 0.52391, 1.0]], ['2, k, 8', [-0.0946105, -0.0470935, 1.0]], ['2, k, 9', [0.0897708, 0.104603, 1.0]], ['2, k, 10', [0.218809, 0.313076, 1.0]], ['2, k, 11', [0.248335, 0.406662, 1.0]], ['2, k, 12', [-0.293959, -0.57881, 1.0]], ['2, k, 13', [-0.346073, -0.997353, 1.0]], ['2, k, 14', [-0.379297, -1.39607, 1.0]], ['2, k, 15', [-0.368245, -1.44474, 1.0]], ['2, k, 16', [-0.16596, -0.573125, 1.0]], ['2, k, 17', [-0.115547, -0.930053, 1.0]], ['2, k, 18', [-0.0942185, -1.2313, 1.0]], ['2, k, 19', [-0.0729852, -1.27877, 1.0]], ['2, k, 20', [-0.264534, -0.102702, 1.0]], ['2, k, 21', [-0.432309, 0.594049, 1.0]], ['2, k, 22', [-0.485549, 0.548262, 1.0]], ['2, k, 23', [0.291165, 0.474188, 1.0]], ['2, k, 24', [0.214055, 0.455208, 1.0]]]
[['2, k, 0', [-0.232922, -0.582836, 1.0]], ['2, k, 1', [-0.252316, -0.308665, 1.0]], ['2, k, 2', [-0.264826, -0.03498, 1.0]], ['2, k, 3', [-0.201358, 0.100621, 1.0]], ['2, k, 4', [-0.388257, -0.0510479, 1.0]], ['2, k, 5', [-0.479161, 0.208938, 1.0]], ['2, k, 6', [-0.429416, 0.47029, 1.0]], ['2, k, 7', [-0.416386, 0.540669, 1.0]], ['2, k, 8', [-0.0938566, -0.0479871, 1.0]], ['2, k, 9', [0.0961038, 0.0835614, 1.0]], ['2, k, 10', [0.241965, 0.314065, 1.0]], ['2, k, 11', [0.276706, 0.405274, 1.0]], ['2, k, 12', [-0.294084, -0.578379, 1.0]], ['2, k, 13', [-0.346543, -0.997469, 1.0]], ['2, k, 14', [-0.379436, -1.39617, 1.0]], ['2, k, 15', [-0.365324, -1.44549, 1.0]], ['2, k, 16', [-0.165979, -0.57339, 1.0]], ['2, k, 17', [-0.116582, -0.93069, 1.0]], ['2, k, 18', [-0.0970621, -1.23448, 1.0]], ['2, k, 19', [-0.0733164, -1.28199, 1.0]], ['2, k, 20', [-0.262076, -0.102799, 1.0]], ['2, k, 21', [-0.40405, 0.600443, 1.0]], ['2, k, 22', [-0.454779, 0.554007, 1.0]], ['2, k, 23', [0.312498, 0.465274, 1.0]], ['2, k, 24', [0.211282, 0.440049, 1.0]]]
[['2, k, 0', [-0.233079, -0.582893, 1.0]], ['2, k, 1', [-0.248791, -0.308108, 1.0]], ['2, k, 2', [-0.254152, -0.0347165, 1.0]], ['2, k, 3', [-0.192699, 0.101478, 1.0]], ['2, k, 4', [-0.390689, -0.053348, 1.0]], ['2, k, 5', [-0.459575, 0.214662, 1.0]], ['2, k, 6', [-0.417986, 0.470766, 1.0]], ['2, k, 7', [-0.383794, 0.547904, 1.0]], ['2, k, 8', [-0.093473, -0.0489089, 1.0]], ['2, k, 9', [0.121876, 0.0837613, 1.0]], ['2, k, 10', [0.267913, 0.308423, 1.0]], ['2, k, 11', [0.303518, 0.391737, 1.0]], ['2, k, 12', [-0.294514, -0.577616, 1.0]], ['2, k, 13', [-0.348438, -0.993869, 1.0]], ['2, k, 14', [-0.380087, -1.39277, 1.0]], ['2, k, 15', [-0.365875, -1.44212, 1.0]], ['2, k, 16', [-0.166176, -0.574121, 1.0]], ['2, k, 17', [-0.117505, -0.930598, 1.0]], ['2, k, 18', [-0.0969997, -1.23457, 1.0]], ['2, k, 19', [-0.0731898, -1.28211, 1.0]], ['2, k, 20', [-0.253435, -0.1024, 1.0]], ['2, k, 21', [-0.345316, 0.606318, 1.0]], ['2, k, 22', [-0.419468, 0.5713, 1.0]], ['2, k, 23', [0.344247, 0.447705, 1.0]], ['2, k, 24', [0.232972, 0.426044, 1.0]]]
[['2, k, 0', [-0.234071, -0.582783, 1.0]], ['2, k, 1', [-0.247269, -0.307895, 1.0]], ['2, k, 2', [-0.249891, -0.0352184, 1.0]], ['2, k, 3', [-0.186156, 0.10107, 1.0]], ['2, k, 4', [-0.389906, -0.0522855, 1.0]], ['2, k, 5', [-0.436575, 0.222961, 1.0]], ['2, k, 6', [-0.379092, 0.47472, 1.0]], ['2, k, 7', [-0.351939, 0.553185, 1.0]], ['2, k, 8', [-0.0842434, -0.0569889, 1.0]], ['2, k, 9', [0.131735, 0.0761579, 1.0]], ['2, k, 10', [0.293979, 0.300575, 1.0]], ['2, k, 11', [0.329371, 0.374078, 1.0]], ['2, k, 12', [-0.295886, -0.576375, 1.0]], ['2, k, 13', [-0.349029, -0.99417, 1.0]], ['2, k, 14', [-0.380033, -1.39319, 1.0]], ['2, k, 15', [-0.364104, -1.44284, 1.0]], ['2, k, 16', [-0.166967, -0.574688, 1.0]], ['2, k, 17', [-0.118036, -0.930714, 1.0]], ['2, k, 18', [-0.0982407, -1.23538, 1.0]], ['2, k, 19', [-0.0730122, -1.28306, 1.0]], ['2, k, 20', [-0.249788, -0.10268, 1.0]], ['2, k, 21', [-0.321486, 0.610571, 1.0]], ['2, k, 22', [-0.387977, 0.583118, 1.0]], ['2, k, 23', [0.366693, 0.429182, 1.0]], ['2, k, 24', [0.264671, 0.407308, 1.0]]]
[['2, k, 0', [-0.234872, -0.583009, 1.0]], ['2, k, 1', [-0.246838, -0.30775, 1.0]], ['2, k, 2', [-0.249189, -0.0349674, 1.0]], ['2, k, 3', [-0.180322, 0.0992986, 1.0]], ['2, k, 4', [-0.388818, -0.0510993, 1.0]], ['2, k, 5', [-0.422707, 0.227015, 1.0]], ['2, k, 6', [-0.352517, 0.488128, 1.0]], ['2, k, 7', [-0.31813, 0.560919, 1.0]], ['2, k, 8', [-0.0842958, -0.057166, 1.0]], ['2, k, 9', [0.139347, 0.0701426, 1.0]], ['2, k, 10', [0.313436, 0.291846, 1.0]], ['2, k, 11', [0.348777, 0.35735, 1.0]], ['2, k, 12', [-0.296704, -0.576288, 1.0]], ['2, k, 13', [-0.350255, -0.993262, 1.0]], ['2, k, 14', [-0.379777, -1.39257, 1.0]], ['2, k, 15', [-0.363298, -1.44213, 1.0]], ['2, k, 16', [-0.167867, -0.575395, 1.0]], ['2, k, 17', [-0.118303, -0.931022, 1.0]], ['2, k, 18', [-0.097827, -1.23568, 1.0]], ['2, k, 19', [-0.0721977, -1.28334, 1.0]], ['2, k, 20', [-0.249087, -0.102458, 1.0]], ['2, k, 21', [-0.278912, 0.613187, 1.0]], ['2, k, 22', [-0.35721, 0.592673, 1.0]], ['2, k, 23', [0.396168, 0.407357, 1.0]], ['2, k, 24', [0.271402, 0.39554, 1.0]]]
[['2, k, 0', [-0.236793, -0.582544, 1.0]], ['2, k, 1', [-0.243936, -0.306532, 1.0]], ['2, k, 2', [-0.237241, -0.032503, 1.0]], ['2, k, 3', [-0.17392, 0.0980807, 1.0]], ['2, k, 4', [-0.387839, -0.0508364, 1.0]], ['2, k, 5', [-0.399912, 0.231687, 1.0]], ['2, k, 6', [-0.34057, 0.454902, 1.0]], ['2, k, 7', [-0.298203, 0.54787, 1.0]], ['2, k, 8', [-0.0840158, -0.0571127, 1.0]], ['2, k, 9', [0.146942, 0.063166, 1.0]], ['2, k, 10', [0.3182, 0.222961, 1.0]], ['2, k, 11', [0.367003, 0.312507, 1.0]], ['2, k, 12', [-0.298605, -0.575293, 1.0]], ['2, k, 13', [-0.35077, -0.992974, 1.0]], ['2, k, 14', [-0.379779, -1.39234, 1.0]], ['2, k, 15', [-0.363055, -1.44206, 1.0]], ['2, k, 16', [-0.170434, -0.575344, 1.0]], ['2, k, 17', [-0.120926, -0.941167, 1.0]], ['2, k, 18', [-0.0982023, -1.23606, 1.0]], ['2, k, 19', [-0.0716289, -1.28352, 1.0]], ['2, k, 20', [-0.239751, -0.100328, 1.0]], ['2, k, 21', [-0.256296, 0.612476, 1.0]], ['2, k, 22', [-0.316033, 0.598973, 1.0]], ['2, k, 23', [0.421145, 0.369997, 1.0]], ['2, k, 24', [0.298913, 0.372288, 1.0]]]
[['2, k, 0', [-0.238471, -0.582483, 1.0]], ['2, k, 1', [-0.243872, -0.306402, 1.0]], ['2, k, 2', [-0.237329, -0.0324337, 1.0]], ['2, k, 3', [-0.168729, 0.0975015, 1.0]], ['2, k, 4', [-0.384999, -0.0522554, 1.0]], ['2, k, 5', [-0.381819, 0.232682, 1.0]], ['2, k, 6', [-0.288799, 0.504722, 1.0]], ['2, k, 7', [-0.262702, 0.564046, 1.0]], ['2, k, 8', [-0.082666, -0.0578096, 1.0]], ['2, k, 9', [0.133709, -0.0150247, 1.0]], ['2, k, 10', [0.326217, 0.211558, 1.0]], ['2, k, 11', [0.386654, 0.296755, 1.0]], ['2, k, 12', [-0.299946, -0.574855, 1.0]], ['2, k, 13', [-0.351039, -0.99142, 1.0]], ['2, k, 14', [-0.379446, -1.39084, 1.0]], ['2, k, 15', [-0.362109, -1.44082, 1.0]], ['2, k, 16', [-0.17233, -0.575832, 1.0]], ['2, k, 17', [-0.12188, -0.942317, 1.0]], ['2, k, 18', [-0.0985444, -1.23678, 1.0]], ['2, k, 19', [-0.0712807, -1.28417, 1.0]], ['2, k, 20', [-0.239767, -0.100273, 1.0]], ['2, k, 21', [-0.228663, 0.615996, 1.0]], ['2, k, 22', [-0.302746, 0.592532, 1.0]], ['2, k, 23', [0.433795, 0.359423, 1.0]], ['2, k, 24', [0.306245, 0.358441, 1.0]]]
[['2, k, 0', [-0.241004, -0.582574, 1.0]], ['2, k, 1', [-0.243858, -0.306358, 1.0]], ['2, k, 2', [-0.237292, -0.0324181, 1.0]], ['2, k, 3', [-0.16263, 0.0970716, 1.0]], ['2, k, 4', [-0.382588, -0.0534748, 1.0]], ['2, k, 5', [-0.369801, 0.232492, 1.0]], ['2, k, 6', [-0.291517, 0.45057, 1.0]], ['2, k, 7', [-0.248552, 0.546802, 1.0]], ['2, k, 8', [-0.0751542, -0.0633372, 1.0]], ['2, k, 9', [0.154811, 0.00188417, 1.0]], ['2, k, 10', [0.349283, 0.202902, 1.0]], ['2, k, 11', [0.405551, 0.283879, 1.0]], ['2, k, 12', [-0.302825, -0.574585, 1.0]], ['2, k, 13', [-0.351657, -0.991727, 1.0]], ['2, k, 14', [-0.379543, -1.39121, 1.0]], ['2, k, 15', [-0.361629, -1.44138, 1.0]], ['2, k, 16', [-0.174869, -0.576293, 1.0]], ['2, k, 17', [-0.122701, -0.945123, 1.0]], ['2, k, 18', [-0.0990627, -1.23971, 1.0]], ['2, k, 19', [-0.0712584, -1.28682, 1.0]], ['2, k, 20', [-0.239705, -0.100247, 1.0]], ['2, k, 21', [-0.220108, 0.611742, 1.0]], ['2, k, 22', [-0.271008, 0.5996, 1.0]], ['2, k, 23', [0.454906, 0.335037, 1.0]], ['2, k, 24', [0.336462, 0.339111, 1.0]]]
[['2, k, 0', [-0.24377, -0.582027, 1.0]], ['2, k, 1', [-0.243872, -0.30626, 1.0]], ['2, k, 2', [-0.237148, -0.0324526, 1.0]], ['2, k, 3', [-0.155669, 0.0996794, 1.0]], ['2, k, 4', [-0.379246, -0.0531629, 1.0]], ['2, k, 5', [-0.360872, 0.23365, 1.0]], ['2, k, 6', [-0.243854, 0.506666, 1.0]], ['2, k, 7', [-0.213245, 0.563406, 1.0]], ['2, k, 8', [-0.0542874, -0.0738228, 1.0]], ['2, k, 9', [0.155226, -0.00150138, 1.0]], ['2, k, 10', [0.373094, 0.197838, 1.0]], ['2, k, 11', [0.424536, 0.26819, 1.0]], ['2, k, 12', [-0.305331, -0.573565, 1.0]], ['2, k, 13', [-0.352742, -0.991363, 1.0]], ['2, k, 14', [-0.379565, -1.39082, 1.0]], ['2, k, 15', [-0.358387, -1.44144, 1.0]], ['2, k, 16', [-0.177368, -0.576233, 1.0]], ['2, k, 17', [-0.123297, -0.94786, 1.0]], ['2, k, 18', [-0.09872, -1.24236, 1.0]], ['2, k, 19', [-0.0676683, -1.28904, 1.0]], ['2, k, 20', [-0.239586, -0.100243, 1.0]], ['2, k, 21', [-0.176344, 0.612383, 1.0]], ['2, k, 22', [-0.250271, 0.594068, 1.0]], ['2, k, 23', [0.476304, 0.310068, 1.0]], ['2, k, 24', [0.351837, 0.318861, 1.0]]]
