[['2, k, 0', [-0.1782522, -0.1242533, 1.0]], ['2, k, 1', [-0.177474, 0.1173386, 1.0]], ['2, k, 2', [-0.1757341, 0.3544066, 1.0]], ['2, k, 3', [-0.1741115, 0.4800828, 1.0]], ['2, k, 4', [-0.3073313, 0.2524922, 1.0]], ['2, k, 5', [-0.2437396, 0.03393488, 1.0]], ['2, k, 6', [-0.1613876, -0.1344355, 1.0]], ['2, k, 7', [-0.1264617, -0.1576334, 1.0]], ['2, k, 8', [-0.02804455, 0.2621499, 1.0]], ['2, k, 9', [-0.05172156, 0.05600919, 1.0]], ['2, k, 10', [-0.0989804, -0.1039117, 1.0]], ['2, k, 11', [-0.1256436, -0.1464087, 1.0]], ['2, k, 12', [-0.2429723, -0.1215686, 1.0]], ['2, k, 13', [-0.2672176, -0.2634616, 1.0]], ['2, k, 14', [-0.2535304, -0.6040452, 1.0]], ['2, k, 15', [-0.2483719, -0.6648835, 1.0]], ['2, k, 16', [-0.1097379, -0.1239906, 1.0]], ['2, k, 17', [0.0265439, -0.2604204, 1.0]], ['2, k, 18', [0.01373247, -0.6010125, 1.0]], ['2, k, 19', [0.02440991, -0.6649289, 1.0]], ['2, k, 20', [-0.1765461, 0.2958603, 1.0]], ['2, k, 21', [-0.1210914, -0.2206538, 1.0]], ['2, k, 22', [-0.1124832, -0.1380003, 1.0]], ['2, k, 23', [-0.1221166, -0.2164495, 1.0]], ['2, k, 24', [-0.1086192, -0.1554037, 1.0]]]
[['2, k, 0', [-0.1806912, -0.1185611, 1.0]], ['2, k, 1', [-0.183108, 0.1241366, 1.0]], ['2, k, 2', [-0.1848366, 0.3616746, 1.0]], ['2, k, 3', [-0.1752267, 0.4819853, 1.0]], ['2, k, 4', [-0.3103773, 0.2639464, 1.0]], ['2, k, 5', [-0.2499544, 0.06545024, 1.0]], ['2, k, 6', [-0.148739, -0.06992151, 1.0]], ['2, k, 7', [-0.1219914, -0.09050746, 1.0]], ['2, k, 8', [-0.03063582, 0.2704954, 1.0]], ['2, k, 9', [-0.05541652, 0.05678503, 1.0]], ['2, k, 10', [-0.09872311, -0.0818729, 1.0]], ['2, k, 11', [-0.1163594, -0.08292545, 1.0]], ['2, k, 12', [-0.2440927, -0.1167074, 1.0]], ['2, k, 13', [-0.2689326, -0.2610914, 1.0]], ['2, k, 14', [-0.2528154, -0.604788, 1.0]], ['2, k, 15', [-0.2485917, -0.6648558, 1.0]], ['2, k, 16', [-0.1131193, -0.1178381, 1.0]], ['2, k, 17', [0.03313911, -0.2595013, 1.0]], ['2, k, 18', [0.0220663, -0.5989637, 1.0]], ['2, k, 19', [0.03154286, -0.662913, 1.0]], ['2, k, 20', [-0.1845093, 0.3030238, 1.0]], ['2, k, 21', [-0.1145362, -0.1497776, 1.0]], ['2, k, 22', [-0.1505212, -0.0784412, 1.0]], ['2, k, 23', [-0.1196468, -0.129408, 1.0]], ['2, k, 24', [-0.1070358, -0.1337572, 1.0]]]
[['2, k, 0', [-0.1812074, -0.116654, 1.0]], ['2, k, 1', [-0.1827937, 0.1248305, 1.0]], ['2, k, 2', [-0.1839117, 0.3615961, 1.0]], ['2, k, 3', [-0.1753474, 0.4834213, 1.0]], ['2, k, 4', [-0.3099191, 0.2659309, 1.0]], ['2, k, 5', [-0.2640311, 0.09887349, 1.0]], ['2, k, 6', [-0.1533949, -0.0257723, 1.0]], ['2, k, 7', [-0.1302331, -0.03298871, 1.0]], ['2, k, 8', [-0.03084347, 0.272379, 1.0]], ['2, k, 9', [-0.04984647, 0.1078746, 1.0]], ['2, k, 10', [-0.08780973, -0.02402922, 1.0]], ['2, k, 11', [-0.1132705, -0.04790612, 1.0]], ['2, k, 12', [-0.2441014, -0.1146513, 1.0]], ['2, k, 13', [-0.269225, -0.2616416, 1.0]], ['2, k, 14', [-0.2527323, -0.6047851, 1.0]], ['2, k, 15', [-0.2487226, -0.6644055, 1.0]], ['2, k, 16', [-0.1141067, -0.1161077, 1.0]], ['2, k, 17', [0.03303984, -0.2593623, 1.0]], ['2, k, 18', [0.0220516, -0.5994471, 1.0]], ['2, k, 19', [0.03152202, -0.6630061, 1.0]], ['2, k, 20', [-0.1837512, 0.3031231, 1.0]], ['2, k, 21', [-0.100211, -0.06792292, 1.0]], ['2, k, 22', [-0.1371018, -0.05925794, 1.0]], ['2, k, 23', [-0.1082188, -0.1038797, 1.0]], ['2, k, 24', [-0.09428574, -0.06749074, 1.0]]]
[['2, k, 0', [-0.1824377, -0.1132032, 1.0]], ['2, k, 1', [-0.1832014, 0.1259899, 1.0]], ['2, k, 2', [-0.1838405, 0.3614557, 1.0]], ['2, k, 3', [-0.1756305, 0.4838787, 1.0]], ['2, k, 4', [-0.308982, 0.2741117, 1.0]], ['2, k, 5', [-0.2614588, 0.1152809, 1.0]], ['2, k, 6', [-0.1446117, 0.02589166, 1.0]], ['2, k, 7', [-0.1309809, 0.01692543, 1.0]], ['2, k, 8', [-0.0321088, 0.2754166, 1.0]], ['2, k, 9', [-0.04719246, 0.1322912, 1.0]], ['2, k, 10', [-0.07814539, 0.0220842, 1.0]], ['2, k, 11', [-0.1070467, -0.0005251513, 1.0]], ['2, k, 12', [-0.2454454, -0.11089, 1.0]], ['2, k, 13', [-0.2702064, -0.2614394, 1.0]], ['2, k, 14', [-0.2526678, -0.6047814, 1.0]], ['2, k, 15', [-0.2495653, -0.6651633, 1.0]], ['2, k, 16', [-0.1152617, -0.1130235, 1.0]], ['2, k, 17', [0.03286092, -0.2587307, 1.0]], ['2, k, 18', [0.02205981, -0.5995116, 1.0]], ['2, k, 19', [0.03081365, -0.6640998, 1.0]], ['2, k, 20', [-0.1837852, 0.3032629, 1.0]], ['2, k, 21', [-0.09773225, -0.00577252, 1.0]], ['2, k, 22', [-0.1297269, -0.01341908, 1.0]], ['2, k, 23', [-0.1010035, -0.04449101, 1.0]], ['2, k, 24', [-0.08691824, -0.01684447, 1.0]]]
[['2, k, 0', [-0.1825637, -0.1078524, 1.0]], ['2, k, 1', [-0.1830786, 0.1277772, 1.0]], ['2, k, 2', [-0.1836769, 0.3614952, 1.0]], ['2, k, 3', [-0.1758041, 0.4842179, 1.0]], ['2, k, 4', [-0.3063466, 0.2837392, 1.0]], ['2, k, 5', [-0.2588308, 0.1529918, 1.0]], ['2, k, 6', [-0.1390534, 0.08015802, 1.0]], ['2, k, 7', [-0.10575, 0.05903829, 1.0]], ['2, k, 8', [-0.03355421, 0.280615, 1.0]], ['2, k, 9', [-0.04781003, 0.141569, 1.0]], ['2, k, 10', [-0.06837969, 0.06420248, 1.0]], ['2, k, 11', [-0.1021793, 0.05521735, 1.0]], ['2, k, 12', [-0.2454468, -0.1057817, 1.0]], ['2, k, 13', [-0.2702312, -0.2613814, 1.0]], ['2, k, 14', [-0.2525077, -0.6045601, 1.0]], ['2, k, 15', [-0.2494774, -0.6647731, 1.0]], ['2, k, 16', [-0.1155685, -0.1072759, 1.0]], ['2, k, 17', [0.03274906, -0.258331, 1.0]], ['2, k, 18', [0.022091, -0.5998824, 1.0]], ['2, k, 19', [0.03140917, -0.6646792, 1.0]], ['2, k, 20', [-0.1836192, 0.3035168, 1.0]], ['2, k, 21', [-0.09253588, 0.01955831, 1.0]], ['2, k, 22', [-0.1236556, 0.02723956, 1.0]], ['2, k, 23', [-0.09686003, 0.01324579, 1.0]], ['2, k, 24', [-0.08794732, 0.05767698, 1.0]]]
[['2, k, 0', [-0.1803898, -0.118459, 1.0]], ['2, k, 1', [-0.1829823, 0.1271175, 1.0]], ['2, k, 2', [-0.1841798, 0.3635658, 1.0]], ['2, k, 3', [-0.1763479, 0.4801028, 1.0]], ['2, k, 4', [-0.3014798, 0.2737447, 1.0]], ['2, k, 5', [-0.2696021, 0.2526476, 1.0]], ['2, k, 6', [-0.14157, 0.2152977, 1.0]], ['2, k, 7', [-0.1122433, 0.2242003, 1.0]], ['2, k, 8', [-0.04126498, 0.3452606, 1.0]], ['2, k, 9', [-0.04008744, 0.1754008, 1.0]], ['2, k, 10', [-0.06316209, 0.1024908, 1.0]], ['2, k, 11', [-0.09805577, 0.2131581, 1.0]], ['2, k, 12', [-0.2462208, -0.121247, 1.0]], ['2, k, 13', [-0.2702278, -0.2613159, 1.0]], ['2, k, 14', [-0.2525512, -0.6042957, 1.0]], ['2, k, 15', [-0.24651, -0.6630037, 1.0]], ['2, k, 16', [-0.1112355, -0.1145336, 1.0]], ['2, k, 17', [0.03283065, -0.2581483, 1.0]], ['2, k, 18', [0.0220881, -0.5998206, 1.0]], ['2, k, 19', [0.03180698, -0.6645377, 1.0]], ['2, k, 20', [-0.1838806, 0.3045418, 1.0]], ['2, k, 21', [-0.07483228, 0.2127122, 1.0]], ['2, k, 22', [-0.1050642, 0.1952184, 1.0]], ['2, k, 23', [-0.0857444, 0.2150934, 1.0]], ['2, k, 24', [-0.0729754, 0.2408578, 1.0]]]
[['2, k, 0', [-0.1801402, -0.1190194, 1.0]], ['2, k, 1', [-0.1839308, 0.1307656, 1.0]], ['2, k, 2', [-0.1912815, 0.3891782, 1.0]], ['2, k, 3', [-0.1716237, 0.5030694, 1.0]], ['2, k, 4', [-0.3012641, 0.2734495, 1.0]], ['2, k, 5', [-0.2314078, 0.2789742, 1.0]], ['2, k, 6', [-0.1282075, 0.271737, 1.0]], ['2, k, 7', [-0.104106, 0.2868257, 1.0]], ['2, k, 8', [-0.04068515, 0.3485866, 1.0]], ['2, k, 9', [-0.0760244, 0.1244541, 1.0]], ['2, k, 10', [-0.09494668, 0.03076119, 1.0]], ['2, k, 11', [-0.1235687, 0.1436839, 1.0]], ['2, k, 12', [-0.2461101, -0.1220361, 1.0]], ['2, k, 13', [-0.2701101, -0.2614935, 1.0]], ['2, k, 14', [-0.2524624, -0.6035996, 1.0]], ['2, k, 15', [-0.2468113, -0.6644555, 1.0]], ['2, k, 16', [-0.1108199, -0.1147722, 1.0]], ['2, k, 17', [0.03276033, -0.2580833, 1.0]], ['2, k, 18', [0.02193753, -0.6001135, 1.0]], ['2, k, 19', [0.03319386, -0.6658348, 1.0]], ['2, k, 20', [-0.189077, 0.3235177, 1.0]], ['2, k, 21', [-0.08410717, 0.2848855, 1.0]], ['2, k, 22', [-0.1033588, 0.2542432, 1.0]], ['2, k, 23', [-0.1111701, 0.1458811, 1.0]], ['2, k, 24', [-0.09828122, 0.1720008, 1.0]]]
[['2, k, 0', [-0.1836599, -0.1248448, 1.0]], ['2, k, 1', [-0.180199, 0.1185871, 1.0]], ['2, k, 2', [-0.1626145, 0.3423856, 1.0]], ['2, k, 3', [-0.1849563, 0.4962094, 1.0]], ['2, k, 4', [-0.2970743, 0.2653625, 1.0]], ['2, k, 5', [-0.2783036, 0.3548445, 1.0]], ['2, k, 6', [-0.1455008, 0.373846, 1.0]], ['2, k, 7', [-0.09109945, 0.3976275, 1.0]], ['2, k, 8', [-0.05454326, 0.255404, 1.0]], ['2, k, 9', [-0.1321799, 0.1542628, 1.0]], ['2, k, 10', [-0.1486237, 0.06086337, 1.0]], ['2, k, 11', [-0.1767939, 0.1769633, 1.0]], ['2, k, 12', [-0.248571, -0.1247846, 1.0]], ['2, k, 13', [-0.2701714, -0.2612313, 1.0]], ['2, k, 14', [-0.2524993, -0.6036474, 1.0]], ['2, k, 15', [-0.2478697, -0.6650644, 1.0]], ['2, k, 16', [-0.1150022, -0.1237295, 1.0]], ['2, k, 17', [0.0324671, -0.2579936, 1.0]], ['2, k, 18', [0.02160498, -0.601963, 1.0]], ['2, k, 19', [0.03335833, -0.6671234, 1.0]], ['2, k, 20', [-0.1685782, 0.2882527, 1.0]], ['2, k, 21', [-0.08262222, 0.4273158, 1.0]], ['2, k, 22', [-0.09090509, 0.3826827, 1.0]], ['2, k, 23', [-0.1641856, 0.1790251, 1.0]], ['2, k, 24', [-0.1510156, 0.2049598, 1.0]]]
[['2, k, 0', [-0.1844154, -0.1238691, 1.0]], ['2, k, 1', [-0.1786142, 0.1212417, 1.0]], ['2, k, 2', [-0.1601997, 0.359775, 1.0]], ['2, k, 3', [-0.1629799, 0.4743418, 1.0]], ['2, k, 4', [-0.293842, 0.267525, 1.0]], ['2, k, 5', [-0.2574733, 0.3745066, 1.0]], ['2, k, 6', [-0.1320194, 0.428863, 1.0]], ['2, k, 7', [-0.1001122, 0.455156, 1.0]], ['2, k, 8', [-0.0482927, 0.2649771, 1.0]], ['2, k, 9', [-0.01404231, 0.3695843, 1.0]], ['2, k, 10', [-0.05181893, 0.4241521, 1.0]], ['2, k, 11', [-0.09922042, 0.4619206, 1.0]], ['2, k, 12', [-0.2506942, -0.1219144, 1.0]], ['2, k, 13', [-0.270151, -0.2614194, 1.0]], ['2, k, 14', [-0.252391, -0.603458, 1.0]], ['2, k, 15', [-0.247856, -0.6650398, 1.0]], ['2, k, 16', [-0.1151037, -0.1234927, 1.0]], ['2, k, 17', [0.03237119, -0.2581402, 1.0]], ['2, k, 18', [0.02212589, -0.6018314, 1.0]], ['2, k, 19', [0.03224717, -0.6665544, 1.0]], ['2, k, 20', [-0.1655906, 0.2997829, 1.0]], ['2, k, 21', [-0.08082888, 0.482559, 1.0]], ['2, k, 22', [-0.0688561, 0.4371829, 1.0]], ['2, k, 23', [-0.08865611, 0.4923097, 1.0]], ['2, k, 24', [-0.1216741, 0.4863724, 1.0]]]
[['2, k, 0', [-0.1826554, -0.1194078, 1.0]], ['2, k, 1', [-0.1780013, 0.1291026, 1.0]], ['2, k, 2', [-0.1689938, 0.3764698, 1.0]], ['2, k, 3', [-0.160206, 0.4853116, 1.0]], ['2, k, 4', [-0.2933344, 0.2711363, 1.0]], ['2, k, 5', [-0.2684045, 0.3898908, 1.0]], ['2, k, 6', [-0.1374923, 0.4835002, 1.0]], ['2, k, 7', [-0.1056795, 0.5113745, 1.0]], ['2, k, 8', [-0.04789229, 0.2692087, 1.0]], ['2, k, 9', [-0.03069115, 0.4036164, 1.0]], ['2, k, 10', [-0.05639106, 0.4661362, 1.0]], ['2, k, 11', [-0.09902105, 0.5111561, 1.0]], ['2, k, 12', [-0.2496106, -0.1174161, 1.0]], ['2, k, 13', [-0.2701326, -0.2617235, 1.0]], ['2, k, 14', [-0.2523618, -0.6043181, 1.0]], ['2, k, 15', [-0.2476072, -0.6658134, 1.0]], ['2, k, 16', [-0.1121568, -0.1187882, 1.0]], ['2, k, 17', [0.03231004, -0.2578777, 1.0]], ['2, k, 18', [0.02224718, -0.6017262, 1.0]], ['2, k, 19', [0.03248144, -0.6666058, 1.0]], ['2, k, 20', [-0.1710083, 0.3146283, 1.0]], ['2, k, 21', [-0.08484338, 0.5459391, 1.0]], ['2, k, 22', [-0.07321199, 0.4918768, 1.0]], ['2, k, 23', [-0.0951863, 0.5468228, 1.0]], ['2, k, 24', [-0.1279233, 0.5022103, 1.0]]]
[['2, k, 0', [-0.17811, -0.07999679, 1.0]], ['2, k, 1', [-0.1770497, 0.167545, 1.0]], ['2, k, 2', [-0.1745797, 0.4082617, 1.0]], ['2, k, 3', [-0.1584957, 0.5178016, 1.0]], ['2, k, 4', [-0.2970265, 0.3083406, 1.0]], ['2, k, 5', [-0.2549245, 0.4671146, 1.0]], ['2, k, 6', [-0.1356011, 0.5161461, 1.0]], ['2, k, 7', [-0.122124, 0.5911666, 1.0]], ['2, k, 8', [-0.03884208, 0.3281101, 1.0]], ['2, k, 9', [-0.03998596, 0.4772378, 1.0]], ['2, k, 10', [-0.08508839, 0.579465, 1.0]], ['2, k, 11', [-0.1105816, 0.6190279, 1.0]], ['2, k, 12', [-0.2424116, -0.0773633, 1.0]], ['2, k, 13', [-0.270083, -0.261777, 1.0]], ['2, k, 14', [-0.2522826, -0.6043568, 1.0]], ['2, k, 15', [-0.2476501, -0.6662368, 1.0]], ['2, k, 16', [-0.1098383, -0.0805456, 1.0]], ['2, k, 17', [0.03203884, -0.257814, 1.0]], ['2, k, 18', [0.02224713, -0.6019589, 1.0]], ['2, k, 19', [0.03208322, -0.6666934, 1.0]], ['2, k, 20', [-0.1753859, 0.3491336, 1.0]], ['2, k, 21', [-0.1023003, 0.626678, 1.0]], ['2, k, 22', [-0.09133162, 0.5844991, 1.0]], ['2, k, 23', [-0.1064248, 0.6708903, 1.0]], ['2, k, 24', [-0.1394287, 0.6065468, 1.0]]]
[['2, k, 0', [-0.1772613, -0.07069729, 1.0]], ['2, k, 1', [-0.1771743, 0.1747754, 1.0]], ['2, k, 2', [-0.1758184, 0.4149214, 1.0]], ['2, k, 3', [-0.1579894, 0.5238726, 1.0]], ['2, k, 4', [-0.2907076, 0.3306407, 1.0]], ['2, k, 5', [-0.2546044, 0.4848369, 1.0]], ['2, k, 6', [-0.1400393, 0.6123335, 1.0]], ['2, k, 7', [-0.1133908, 0.6692187, 1.0]], ['2, k, 8', [-0.04382442, 0.3628828, 1.0]], ['2, k, 9', [-0.03599784, 0.4828959, 1.0]], ['2, k, 10', [-0.08810866, 0.6127707, 1.0]], ['2, k, 11', [-0.1132663, 0.6559982, 1.0]], ['2, k, 12', [-0.2408582, -0.06939442, 1.0]], ['2, k, 13', [-0.2700703, -0.2615906, 1.0]], ['2, k, 14', [-0.2524206, -0.6033149, 1.0]], ['2, k, 15', [-0.247936, -0.6659029, 1.0]], ['2, k, 16', [-0.1098365, -0.07020745, 1.0]], ['2, k, 17', [0.03183401, -0.2576913, 1.0]], ['2, k, 18', [0.02222142, -0.6019512, 1.0]], ['2, k, 19', [0.03191742, -0.6648705, 1.0]], ['2, k, 20', [-0.1763073, 0.3556967, 1.0]], ['2, k, 21', [-0.1061606, 0.7280493, 1.0]], ['2, k, 22', [-0.08899406, 0.6487533, 1.0]], ['2, k, 23', [-0.1136639, 0.7092001, 1.0]], ['2, k, 24', [-0.1423969, 0.6345608, 1.0]]]
[['2, k, 0', [-0.1763754, -0.06503657, 1.0]], ['2, k, 1', [-0.1782787, 0.1768274, 1.0]], ['2, k, 2', [-0.1793975, 0.4155091, 1.0]], ['2, k, 3', [-0.159336, 0.5243697, 1.0]], ['2, k, 4', [-0.2905875, 0.3391919, 1.0]], ['2, k, 5', [-0.2466736, 0.5340973, 1.0]], ['2, k, 6', [-0.1384654, 0.655711, 1.0]], ['2, k, 7', [-0.1210608, 0.6921227, 1.0]], ['2, k, 8', [-0.04483378, 0.3649386, 1.0]], ['2, k, 9', [-0.03393492, 0.4942551, 1.0]], ['2, k, 10', [-0.08871573, 0.6506641, 1.0]], ['2, k, 11', [-0.119226, 0.7025642, 1.0]], ['2, k, 12', [-0.2394044, -0.06402332, 1.0]], ['2, k, 13', [-0.2701056, -0.261121, 1.0]], ['2, k, 14', [-0.2523881, -0.6030939, 1.0]], ['2, k, 15', [-0.2480421, -0.6656395, 1.0]], ['2, k, 16', [-0.109527, -0.06447466, 1.0]], ['2, k, 17', [0.0317124, -0.2575829, 1.0]], ['2, k, 18', [0.02229349, -0.6006941, 1.0]], ['2, k, 19', [0.03246434, -0.6639086, 1.0]], ['2, k, 20', [-0.1789868, 0.3566481, 1.0]], ['2, k, 21', [-0.1076783, 0.7528545, 1.0]], ['2, k, 22', [-0.08939375, 0.6676087, 1.0]], ['2, k, 23', [-0.1179809, 0.7579942, 1.0]], ['2, k, 24', [-0.1449826, 0.685235, 1.0]]]
[['2, k, 0', [-0.1748914, -0.05186845, 1.0]], ['2, k, 1', [-0.1746064, 0.1840466, 1.0]], ['2, k, 2', [-0.1741708, 0.4183341, 1.0]], ['2, k, 3', [-0.158054, 0.5277747, 1.0]], ['2, k, 4', [-0.2918724, 0.34865, 1.0]], ['2, k, 5', [-0.2504051, 0.5391871, 1.0]], ['2, k, 6', [-0.140118, 0.680312, 1.0]], ['2, k, 7', [-0.121609, 0.7403862, 1.0]], ['2, k, 8', [-0.04590546, 0.3695654, 1.0]], ['2, k, 9', [-0.02756356, 0.5126654, 1.0]], ['2, k, 10', [-0.0899924, 0.6789697, 1.0]], ['2, k, 11', [-0.1193093, 0.7245202, 1.0]], ['2, k, 12', [-0.2366909, -0.0516606, 1.0]], ['2, k, 13', [-0.2695655, -0.2592548, 1.0]], ['2, k, 14', [-0.252357, -0.6032183, 1.0]], ['2, k, 15', [-0.2481092, -0.6660229, 1.0]], ['2, k, 16', [-0.1093251, -0.05078803, 1.0]], ['2, k, 17', [0.0308887, -0.2563953, 1.0]], ['2, k, 18', [0.02222956, -0.6006955, 1.0]], ['2, k, 19', [0.0326402, -0.6638094, 1.0]], ['2, k, 20', [-0.1744105, 0.3602659, 1.0]], ['2, k, 21', [-0.1128091, 0.8019156, 1.0]], ['2, k, 22', [-0.09602412, 0.7183017, 1.0]], ['2, k, 23', [-0.1197909, 0.7782623, 1.0]], ['2, k, 24', [-0.1464512, 0.7046046, 1.0]]]
[['2, k, 0', [-0.1748332, -0.05028385, 1.0]], ['2, k, 1', [-0.1700693, 0.1873148, 1.0]], ['2, k, 2', [-0.1588602, 0.4225937, 1.0]], ['2, k, 3', [-0.148288, 0.5324823, 1.0]], ['2, k, 4', [-0.2917058, 0.3552053, 1.0]], ['2, k, 5', [-0.2556038, 0.5539879, 1.0]], ['2, k, 6', [-0.1500193, 0.7198766, 1.0]], ['2, k, 7', [-0.1277419, 0.7624715, 1.0]], ['2, k, 8', [-0.04445908, 0.3704661, 1.0]], ['2, k, 9', [-0.03318095, 0.5242088, 1.0]], ['2, k, 10', [-0.09771246, 0.7105911, 1.0]], ['2, k, 11', [-0.1261642, 0.7640821, 1.0]], ['2, k, 12', [-0.2365259, -0.04985051, 1.0]], ['2, k, 13', [-0.2694582, -0.2587561, 1.0]], ['2, k, 14', [-0.2524371, -0.6034372, 1.0]], ['2, k, 15', [-0.2483003, -0.6653987, 1.0]], ['2, k, 16', [-0.1093604, -0.04938158, 1.0]], ['2, k, 17', [0.03058919, -0.2564428, 1.0]], ['2, k, 18', [0.02221956, -0.6002821, 1.0]], ['2, k, 19', [0.02951419, -0.6641535, 1.0]], ['2, k, 20', [-0.1624388, 0.3644901, 1.0]], ['2, k, 21', [-0.1162148, 0.8292618, 1.0]], ['2, k, 22', [-0.09948856, 0.731718, 1.0]], ['2, k, 23', [-0.1254985, 0.8257282, 1.0]], ['2, k, 24', [-0.1513291, 0.7361435, 1.0]]]
[['2, k, 0', [-0.1759475, -0.04245149, 1.0]], ['2, k, 1', [-0.1707694, 0.1894219, 1.0]], ['2, k, 2', [-0.160833, 0.4218883, 1.0]], ['2, k, 3', [-0.1509185, 0.5317827, 1.0]], ['2, k, 4', [-0.2941119, 0.3665234, 1.0]], ['2, k, 5', [-0.270059, 0.5471559, 1.0]], ['2, k, 6', [-0.1658335, 0.7150653, 1.0]], ['2, k, 7', [-0.1311715, 0.769501, 1.0]], ['2, k, 8', [-0.0453612, 0.3726936, 1.0]], ['2, k, 9', [-0.03499044, 0.5357625, 1.0]], ['2, k, 10', [-0.0994524, 0.7180285, 1.0]], ['2, k, 11', [-0.1280485, 0.773092, 1.0]], ['2, k, 12', [-0.2368282, -0.0415526, 1.0]], ['2, k, 13', [-0.2689763, -0.2570322, 1.0]], ['2, k, 14', [-0.252329, -0.6033, 1.0]], ['2, k, 15', [-0.2484384, -0.6656361, 1.0]], ['2, k, 16', [-0.1111749, -0.04228667, 1.0]], ['2, k, 17', [0.02884574, -0.2543471, 1.0]], ['2, k, 18', [0.02230824, -0.6005706, 1.0]], ['2, k, 19', [0.02941792, -0.6641486, 1.0]], ['2, k, 20', [-0.1636072, 0.3644717, 1.0]], ['2, k, 21', [-0.1187294, 0.821591, 1.0]], ['2, k, 22', [-0.1033345, 0.7471243, 1.0]], ['2, k, 23', [-0.1336458, 0.8333079, 1.0]], ['2, k, 24', [-0.1563442, 0.751325, 1.0]]]
[['2, k, 0', [-0.1761891, -0.03766165, 1.0]], ['2, k, 1', [-0.1711767, 0.1899667, 1.0]], ['2, k, 2', [-0.1638184, 0.4175839, 1.0]], ['2, k, 3', [-0.1540738, 0.5275592, 1.0]], ['2, k, 4', [-0.2965832, 0.3790774, 1.0]], ['2, k, 5', [-0.2671779, 0.5774125, 1.0]], ['2, k, 6', [-0.1684339, 0.7392604, 1.0]], ['2, k, 7', [-0.1394508, 0.7833657, 1.0]], ['2, k, 8', [-0.04403772, 0.3770993, 1.0]], ['2, k, 9', [-0.03675097, 0.5552629, 1.0]], ['2, k, 10', [-0.1037673, 0.7444522, 1.0]], ['2, k, 11', [-0.1341005, 0.797626, 1.0]], ['2, k, 12', [-0.2365611, -0.03678226, 1.0]], ['2, k, 13', [-0.2685063, -0.2549151, 1.0]], ['2, k, 14', [-0.2526337, -0.6024435, 1.0]], ['2, k, 15', [-0.2486724, -0.6651769, 1.0]], ['2, k, 16', [-0.1119572, -0.03753256, 1.0]], ['2, k, 17', [0.0272682, -0.2535765, 1.0]], ['2, k, 18', [0.02225669, -0.6004658, 1.0]], ['2, k, 19', [0.02972227, -0.6637806, 1.0]], ['2, k, 20', [-0.165413, 0.3623092, 1.0]], ['2, k, 21', [-0.1233337, 0.8445327, 1.0]], ['2, k, 22', [-0.1105356, 0.7527687, 1.0]], ['2, k, 23', [-0.1405653, 0.8621798, 1.0]], ['2, k, 24', [-0.1620023, 0.7678098, 1.0]]]
[['2, k, 0', [-0.1756348, -0.03376295, 1.0]], ['2, k, 1', [-0.1741924, 0.1926896, 1.0]], ['2, k, 2', [-0.1752916, 0.4177507, 1.0]], ['2, k, 3', [-0.166565, 0.5277832, 1.0]], ['2, k, 4', [-0.2960486, 0.3899303, 1.0]], ['2, k, 5', [-0.2706932, 0.5807973, 1.0]], ['2, k, 6', [-0.1561036, 0.769668, 1.0]], ['2, k, 7', [-0.1379903, 0.8034697, 1.0]], ['2, k, 8', [-0.04351398, 0.3792592, 1.0]], ['2, k, 9', [-0.03478046, 0.5582961, 1.0]], ['2, k, 10', [-0.1012781, 0.7451966, 1.0]], ['2, k, 11', [-0.1346338, 0.8124016, 1.0]], ['2, k, 12', [-0.2353126, -0.03273835, 1.0]], ['2, k, 13', [-0.2682809, -0.2539922, 1.0]], ['2, k, 14', [-0.2526259, -0.6023413, 1.0]], ['2, k, 15', [-0.2488474, -0.6650552, 1.0]], ['2, k, 16', [-0.1120588, -0.03388622, 1.0]], ['2, k, 17', [0.02636359, -0.253069, 1.0]], ['2, k, 18', [0.0223003, -0.6005502, 1.0]], ['2, k, 19', [0.02927628, -0.6636155, 1.0]], ['2, k, 20', [-0.1742024, 0.3630334, 1.0]], ['2, k, 21', [-0.1207934, 0.8695995, 1.0]], ['2, k, 22', [-0.1095366, 0.7723642, 1.0]], ['2, k, 23', [-0.1392125, 0.8771245, 1.0]], ['2, k, 24', [-0.160354, 0.7821959, 1.0]]]
