[['2, k, 0', [-0.268543, -0.228036, 1.0]], ['2, k, 1', [-0.267747, 0.117565, 1.0]], ['2, k, 2', [-0.265329, 0.452988, 1.0]], ['2, k, 3', [-0.273611, 0.608537, 1.0]], ['2, k, 4', [-0.433371, 0.352645, 1.0]], ['2, k, 5', [-0.521733, 0.276752, 1.0]], ['2, k, 6', [-0.550421, 0.217402, 1.0]], ['2, k, 7', [-0.559632, 0.139313, 1.0]], ['2, k, 8', [-0.115569, 0.362769, 1.0]], ['2, k, 9', [-0.0394471, 0.309369, 1.0]], ['2, k, 10', [-0.00486161, 0.243244, 1.0]], ['2, k, 11', [0.00851284, 0.223453, 1.0]], ['2, k, 12', [-0.336957, -0.226791, 1.0]], ['2, k, 13', [-0.356317, -0.619574, 1.0]], ['2, k, 14', [-0.380525, -1.00203, 1.0]], ['2, k, 15', [-0.408447, -1.05859, 1.0]], ['2, k, 16', [-0.191882, -0.222298, 1.0]], ['2, k, 17', [-0.15678, -0.641055, 1.0]], ['2, k, 18', [-0.135374, -1.00726, 1.0]], ['2, k, 19', [-0.128906, -1.06152, 1.0]], ['2, k, 20', [-0.266214, 0.370592, 1.0]], ['2, k, 21', [-0.517298, 0.0906238, 1.0]], ['2, k, 22', [-0.489835, 0.141056, 1.0]], ['2, k, 23', [-0.00132411, 0.179132, 1.0]], ['2, k, 24', [-0.0216957, 0.232333, 1.0]]]
[['2, k, 0', [-0.284618, -0.211113, 1.0]], ['2, k, 1', [-0.299186, 0.154278, 1.0]], ['2, k, 2', [-0.311261, 0.508816, 1.0]], ['2, k, 3', [-0.305677, 0.653704, 1.0]], ['2, k, 4', [-0.412224, 0.338769, 1.0]], ['2, k, 5', [-0.17158, 0.351207, 1.0]], ['2, k, 6', [0.0616063, 0.385504, 1.0]], ['2, k, 7', [0.159775, 0.414043, 1.0]], ['2, k, 8', [-0.129165, 0.355193, 1.0]], ['2, k, 9', [0.0404519, 0.426239, 1.0]], ['2, k, 10', [0.147111, 0.582746, 1.0]], ['2, k, 11', [0.345469, 0.551321, 1.0]], ['2, k, 12', [-0.338349, -0.204682, 1.0]], ['2, k, 13', [-0.366507, -0.599525, 1.0]], ['2, k, 14', [-0.3737, -0.988058, 1.0]], ['2, k, 15', [-0.409345, -1.05517, 1.0]], ['2, k, 16', [-0.221599, -0.210555, 1.0]], ['2, k, 17', [-0.174005, -0.662186, 1.0]], ['2, k, 18', [-0.131494, -1.00584, 1.0]], ['2, k, 19', [-0.132741, -1.06613, 1.0]], ['2, k, 20', [-0.308632, 0.421791, 1.0]], ['2, k, 21', [0.223675, 0.423271, 1.0]], ['2, k, 22', [0.211577, 0.419181, 1.0]], ['2, k, 23', [0.372447, 0.540815, 1.0]], ['2, k, 24', [0.356448, 0.514151, 1.0]]]
[['2, k, 0', [-0.284265, -0.210985, 1.0]], ['2, k, 1', [-0.298912, 0.154494, 1.0]], ['2, k, 2', [-0.311079, 0.509132, 1.0]], ['2, k, 3', [-0.305357, 0.654004, 1.0]], ['2, k, 4', [-0.409099, 0.338285, 1.0]], ['2, k, 5', [-0.159862, 0.354738, 1.0]], ['2, k, 6', [0.0747583, 0.39051, 1.0]], ['2, k, 7', [0.171496, 0.420126, 1.0]], ['2, k, 8', [-0.128917, 0.355535, 1.0]], ['2, k, 9', [0.0399367, 0.426217, 1.0]], ['2, k, 10', [0.149396, 0.590528, 1.0]], ['2, k, 11', [0.345415, 0.560605, 1.0]], ['2, k, 12', [-0.336967, -0.204261, 1.0]], ['2, k, 13', [-0.36619, -0.599105, 1.0]], ['2, k, 14', [-0.372915, -0.987387, 1.0]], ['2, k, 15', [-0.409217, -1.05498, 1.0]], ['2, k, 16', [-0.221524, -0.2105, 1.0]], ['2, k, 17', [-0.173962, -0.662409, 1.0]], ['2, k, 18', [-0.131464, -1.00593, 1.0]], ['2, k, 19', [-0.132746, -1.06617, 1.0]], ['2, k, 20', [-0.308423, 0.42208, 1.0]], ['2, k, 21', [0.234056, 0.429616, 1.0]], ['2, k, 22', [0.225124, 0.419537, 1.0]], ['2, k, 23', [0.368587, 0.548578, 1.0]], ['2, k, 24', [0.354105, 0.522663, 1.0]]]
[['2, k, 0', [-0.28422, -0.210772, 1.0]], ['2, k, 1', [-0.298696, 0.154712, 1.0]], ['2, k, 2', [-0.310657, 0.509295, 1.0]], ['2, k, 3', [-0.305283, 0.654277, 1.0]], ['2, k, 4', [-0.405555, 0.338886, 1.0]], ['2, k, 5', [-0.150239, 0.356858, 1.0]], ['2, k, 6', [0.0662612, 0.391172, 1.0]], ['2, k, 7', [0.16713, 0.421936, 1.0]], ['2, k, 8', [-0.128426, 0.355785, 1.0]], ['2, k, 9', [0.0400088, 0.426137, 1.0]], ['2, k, 10', [0.149659, 0.591932, 1.0]], ['2, k, 11', [0.344263, 0.56435, 1.0]], ['2, k, 12', [-0.336692, -0.203905, 1.0]], ['2, k, 13', [-0.365666, -0.599354, 1.0]], ['2, k, 14', [-0.372299, -0.98695, 1.0]], ['2, k, 15', [-0.408691, -1.05525, 1.0]], ['2, k, 16', [-0.222009, -0.210308, 1.0]], ['2, k, 17', [-0.174309, -0.662665, 1.0]], ['2, k, 18', [-0.131481, -1.00605, 1.0]], ['2, k, 19', [-0.132735, -1.06622, 1.0]], ['2, k, 20', [-0.308057, 0.422261, 1.0]], ['2, k, 21', [0.231076, 0.432612, 1.0]], ['2, k, 22', [0.203794, 0.405424, 1.0]], ['2, k, 23', [0.363158, 0.561239, 1.0]], ['2, k, 24', [0.370132, 0.530808, 1.0]]]
[['2, k, 0', [-0.283617, -0.210302, 1.0]], ['2, k, 1', [-0.298001, 0.155261, 1.0]], ['2, k, 2', [-0.309931, 0.509847, 1.0]], ['2, k, 3', [-0.305359, 0.655177, 1.0]], ['2, k, 4', [-0.403448, 0.339433, 1.0]], ['2, k, 5', [-0.145708, 0.357582, 1.0]], ['2, k, 6', [0.0803173, 0.395525, 1.0]], ['2, k, 7', [0.180301, 0.427576, 1.0]], ['2, k, 8', [-0.127727, 0.356334, 1.0]], ['2, k, 9', [0.0403091, 0.426245, 1.0]], ['2, k, 10', [0.169161, 0.592427, 1.0]], ['2, k, 11', [0.231067, 0.5833, 1.0]], ['2, k, 12', [-0.335838, -0.203367, 1.0]], ['2, k, 13', [-0.36454, -0.597108, 1.0]], ['2, k, 14', [-0.370804, -0.984609, 1.0]], ['2, k, 15', [-0.409636, -1.05536, 1.0]], ['2, k, 16', [-0.221739, -0.209968, 1.0]], ['2, k, 17', [-0.176474, -0.663842, 1.0]], ['2, k, 18', [-0.131674, -1.00623, 1.0]], ['2, k, 19', [-0.132729, -1.06619, 1.0]], ['2, k, 20', [-0.307335, 0.422819, 1.0]], ['2, k, 21', [0.245146, 0.438124, 1.0]], ['2, k, 22', [0.217629, 0.464046, 1.0]], ['2, k, 23', [0.319578, 0.600756, 1.0]], ['2, k, 24', [0.194201, 0.567143, 1.0]]]
[['2, k, 0', [-0.283121, -0.209786, 1.0]], ['2, k, 1', [-0.297685, 0.155814, 1.0]], ['2, k, 2', [-0.309823, 0.510391, 1.0]], ['2, k, 3', [-0.305218, 0.655841, 1.0]], ['2, k, 4', [-0.400334, 0.339797, 1.0]], ['2, k, 5', [-0.140106, 0.358456, 1.0]], ['2, k, 6', [0.0836048, 0.397664, 1.0]], ['2, k, 7', [0.184993, 0.430993, 1.0]], ['2, k, 8', [-0.127528, 0.356852, 1.0]], ['2, k, 9', [0.0402404, 0.42641, 1.0]], ['2, k, 10', [0.167394, 0.594086, 1.0]], ['2, k, 11', [0.226459, 0.582484, 1.0]], ['2, k, 12', [-0.334999, -0.20288, 1.0]], ['2, k, 13', [-0.364461, -0.597011, 1.0]], ['2, k, 14', [-0.370415, -0.984206, 1.0]], ['2, k, 15', [-0.410369, -1.05481, 1.0]], ['2, k, 16', [-0.221699, -0.209459, 1.0]], ['2, k, 17', [-0.177953, -0.664397, 1.0]], ['2, k, 18', [-0.131652, -1.00628, 1.0]], ['2, k, 19', [-0.132759, -1.06631, 1.0]], ['2, k, 20', [-0.307175, 0.423368, 1.0]], ['2, k, 21', [0.253018, 0.442328, 1.0]], ['2, k, 22', [0.224636, 0.47188, 1.0]], ['2, k, 23', [0.317494, 0.600868, 1.0]], ['2, k, 24', [0.190841, 0.566556, 1.0]]]
[['2, k, 0', [-0.282211, -0.209502, 1.0]], ['2, k, 1', [-0.297137, 0.156024, 1.0]], ['2, k, 2', [-0.309554, 0.510523, 1.0]], ['2, k, 3', [-0.305391, 0.65599, 1.0]], ['2, k, 4', [-0.39624, 0.338322, 1.0]], ['2, k, 5', [-0.133699, 0.359065, 1.0]], ['2, k, 6', [0.0868638, 0.399611, 1.0]], ['2, k, 7', [0.188422, 0.432686, 1.0]], ['2, k, 8', [-0.12719, 0.357059, 1.0]], ['2, k, 9', [0.0403686, 0.426457, 1.0]], ['2, k, 10', [0.161878, 0.598174, 1.0]], ['2, k, 11', [0.198813, 0.581616, 1.0]], ['2, k, 12', [-0.333318, -0.202485, 1.0]], ['2, k, 13', [-0.364294, -0.597077, 1.0]], ['2, k, 14', [-0.370317, -0.984296, 1.0]], ['2, k, 15', [-0.410272, -1.0546, 1.0]], ['2, k, 16', [-0.22144, -0.209354, 1.0]], ['2, k, 17', [-0.178241, -0.66479, 1.0]], ['2, k, 18', [-0.131704, -1.00662, 1.0]], ['2, k, 19', [-0.132686, -1.06647, 1.0]], ['2, k, 20', [-0.306845, 0.423518, 1.0]], ['2, k, 21', [0.254166, 0.443223, 1.0]], ['2, k, 22', [0.234418, 0.41933, 1.0]], ['2, k, 23', [0.222633, 0.586004, 1.0]], ['2, k, 24', [0.208927, 0.571147, 1.0]]]
[['2, k, 0', [-0.282237, -0.209304, 1.0]], ['2, k, 1', [-0.297192, 0.156176, 1.0]], ['2, k, 2', [-0.309647, 0.510605, 1.0]], ['2, k, 3', [-0.305208, 0.655654, 1.0]], ['2, k, 4', [-0.392984, 0.337629, 1.0]], ['2, k, 5', [-0.128679, 0.360154, 1.0]], ['2, k, 6', [0.0914754, 0.402011, 1.0]], ['2, k, 7', [0.19514, 0.4351, 1.0]], ['2, k, 8', [-0.127191, 0.357156, 1.0]], ['2, k, 9', [0.0401239, 0.426447, 1.0]], ['2, k, 10', [0.221608, 0.585202, 1.0]], ['2, k, 11', [0.234356, 0.593075, 1.0]], ['2, k, 12', [-0.333151, -0.202377, 1.0]], ['2, k, 13', [-0.36395, -0.597557, 1.0]], ['2, k, 14', [-0.37007, -0.984227, 1.0]], ['2, k, 15', [-0.410008, -1.05461, 1.0]], ['2, k, 16', [-0.222158, -0.209139, 1.0]], ['2, k, 17', [-0.180499, -0.66677, 1.0]], ['2, k, 18', [-0.131797, -1.00693, 1.0]], ['2, k, 19', [-0.132636, -1.06636, 1.0]], ['2, k, 20', [-0.306929, 0.423618, 1.0]], ['2, k, 21', [0.263237, 0.445671, 1.0]], ['2, k, 22', [0.221293, 0.470108, 1.0]], ['2, k, 23', [0.323287, 0.621895, 1.0]], ['2, k, 24', [0.244135, 0.582514, 1.0]]]
[['2, k, 0', [-0.281698, -0.209221, 1.0]], ['2, k, 1', [-0.296929, 0.156314, 1.0]], ['2, k, 2', [-0.309557, 0.510787, 1.0]], ['2, k, 3', [-0.305213, 0.65592, 1.0]], ['2, k, 4', [-0.390191, 0.337007, 1.0]], ['2, k, 5', [-0.12376, 0.361306, 1.0]], ['2, k, 6', [0.127151, 0.412755, 1.0]], ['2, k, 7', [0.221973, 0.442862, 1.0]], ['2, k, 8', [-0.127041, 0.357404, 1.0]], ['2, k, 9', [0.0400888, 0.426534, 1.0]], ['2, k, 10', [0.225548, 0.586935, 1.0]], ['2, k, 11', [0.237352, 0.596199, 1.0]], ['2, k, 12', [-0.332027, -0.202175, 1.0]], ['2, k, 13', [-0.363786, -0.597839, 1.0]], ['2, k, 14', [-0.370016, -0.984251, 1.0]], ['2, k, 15', [-0.409315, -1.05443, 1.0]], ['2, k, 16', [-0.222024, -0.209154, 1.0]], ['2, k, 17', [-0.183765, -0.671044, 1.0]], ['2, k, 18', [-0.131764, -1.00696, 1.0]], ['2, k, 19', [-0.13254, -1.06637, 1.0]], ['2, k, 20', [-0.306802, 0.423787, 1.0]], ['2, k, 21', [0.285069, 0.449544, 1.0]], ['2, k, 22', [0.246766, 0.425492, 1.0]], ['2, k, 23', [0.259907, 0.605503, 1.0]], ['2, k, 24', [0.23935, 0.583518, 1.0]]]
[['2, k, 0', [-0.282032, -0.209093, 1.0]], ['2, k, 1', [-0.296986, 0.15645, 1.0]], ['2, k, 2', [-0.3094, 0.510936, 1.0]], ['2, k, 3', [-0.305267, 0.656148, 1.0]], ['2, k, 4', [-0.387807, 0.337356, 1.0]], ['2, k, 5', [-0.119183, 0.362391, 1.0]], ['2, k, 6', [0.128955, 0.413335, 1.0]], ['2, k, 7', [0.226825, 0.444766, 1.0]], ['2, k, 8', [-0.126857, 0.357585, 1.0]], ['2, k, 9', [0.0400916, 0.426543, 1.0]], ['2, k, 10', [0.22733, 0.587582, 1.0]], ['2, k, 11', [0.251728, 0.602715, 1.0]], ['2, k, 12', [-0.332201, -0.20195, 1.0]], ['2, k, 13', [-0.363472, -0.597997, 1.0]], ['2, k, 14', [-0.369576, -0.983959, 1.0]], ['2, k, 15', [-0.405493, -1.05394, 1.0]], ['2, k, 16', [-0.222765, -0.209359, 1.0]], ['2, k, 17', [-0.18243, -0.673389, 1.0]], ['2, k, 18', [-0.131738, -1.00698, 1.0]], ['2, k, 19', [-0.132498, -1.06649, 1.0]], ['2, k, 20', [-0.306699, 0.423932, 1.0]], ['2, k, 21', [0.292248, 0.452163, 1.0]], ['2, k, 22', [0.263775, 0.42722, 1.0]], ['2, k, 23', [0.290994, 0.623172, 1.0]], ['2, k, 24', [0.267622, 0.597143, 1.0]]]
[['2, k, 0', [-0.281861, -0.208931, 1.0]], ['2, k, 1', [-0.296757, 0.156589, 1.0]], ['2, k, 2', [-0.309138, 0.511021, 1.0]], ['2, k, 3', [-0.30534, 0.656373, 1.0]], ['2, k, 4', [-0.385843, 0.337041, 1.0]], ['2, k, 5', [-0.114554, 0.364246, 1.0]], ['2, k, 6', [0.123975, 0.413249, 1.0]], ['2, k, 7', [0.225222, 0.446335, 1.0]], ['2, k, 8', [-0.126567, 0.357722, 1.0]], ['2, k, 9', [0.0401698, 0.426572, 1.0]], ['2, k, 10', [0.230525, 0.589604, 1.0]], ['2, k, 11', [0.258463, 0.607795, 1.0]], ['2, k, 12', [-0.33181, -0.201782, 1.0]], ['2, k, 13', [-0.363223, -0.598081, 1.0]], ['2, k, 14', [-0.37035, -0.983854, 1.0]], ['2, k, 15', [-0.405576, -1.0538, 1.0]], ['2, k, 16', [-0.222802, -0.209195, 1.0]], ['2, k, 17', [-0.182447, -0.673425, 1.0]], ['2, k, 18', [-0.131816, -1.007, 1.0]], ['2, k, 19', [-0.132497, -1.06649, 1.0]], ['2, k, 20', [-0.306443, 0.424032, 1.0]], ['2, k, 21', [0.290499, 0.454564, 1.0]], ['2, k, 22', [0.265229, 0.433108, 1.0]], ['2, k, 23', [0.296683, 0.631129, 1.0]], ['2, k, 24', [0.27743, 0.603193, 1.0]]]
[['2, k, 0', [-0.282508, -0.208587, 1.0]], ['2, k, 1', [-0.296875, 0.156771, 1.0]], ['2, k, 2', [-0.308842, 0.511118, 1.0]], ['2, k, 3', [-0.305523, 0.656637, 1.0]], ['2, k, 4', [-0.381747, 0.33744, 1.0]], ['2, k, 5', [-0.108748, 0.365554, 1.0]], ['2, k, 6', [0.123376, 0.414087, 1.0]], ['2, k, 7', [0.224765, 0.448229, 1.0]], ['2, k, 8', [-0.126247, 0.357875, 1.0]], ['2, k, 9', [0.0401836, 0.426562, 1.0]], ['2, k, 10', [0.232963, 0.591433, 1.0]], ['2, k, 11', [0.258429, 0.609793, 1.0]], ['2, k, 12', [-0.332016, -0.201527, 1.0]], ['2, k, 13', [-0.362894, -0.597885, 1.0]], ['2, k, 14', [-0.369939, -0.983351, 1.0]], ['2, k, 15', [-0.405773, -1.05344, 1.0]], ['2, k, 16', [-0.224205, -0.20888, 1.0]], ['2, k, 17', [-0.182397, -0.67346, 1.0]], ['2, k, 18', [-0.131873, -1.00712, 1.0]], ['2, k, 19', [-0.132496, -1.0665, 1.0]], ['2, k, 20', [-0.306266, 0.424152, 1.0]], ['2, k, 21', [0.291866, 0.461764, 1.0]], ['2, k, 22', [0.268326, 0.438942, 1.0]], ['2, k, 23', [0.292762, 0.628286, 1.0]], ['2, k, 24', [0.269734, 0.597675, 1.0]]]
[['2, k, 0', [-0.282411, -0.208298, 1.0]], ['2, k, 1', [-0.296698, 0.15696, 1.0]], ['2, k, 2', [-0.308569, 0.5112, 1.0]], ['2, k, 3', [-0.305696, 0.656785, 1.0]], ['2, k, 4', [-0.378604, 0.337537, 1.0]], ['2, k, 5', [-0.103448, 0.367029, 1.0]], ['2, k, 6', [0.133691, 0.418916, 1.0]], ['2, k, 7', [0.234319, 0.451719, 1.0]], ['2, k, 8', [-0.125921, 0.35801, 1.0]], ['2, k, 9', [0.0402997, 0.426605, 1.0]], ['2, k, 10', [0.23617, 0.593339, 1.0]], ['2, k, 11', [0.262713, 0.613173, 1.0]], ['2, k, 12', [-0.331479, -0.201058, 1.0]], ['2, k, 13', [-0.36222, -0.597339, 1.0]], ['2, k, 14', [-0.369543, -0.982743, 1.0]], ['2, k, 15', [-0.405932, -1.05324, 1.0]], ['2, k, 16', [-0.224413, -0.208522, 1.0]], ['2, k, 17', [-0.183124, -0.673644, 1.0]], ['2, k, 18', [-0.131874, -1.00712, 1.0]], ['2, k, 19', [-0.132473, -1.06649, 1.0]], ['2, k, 20', [-0.306016, 0.424263, 1.0]], ['2, k, 21', [0.301515, 0.464405, 1.0]], ['2, k, 22', [0.270192, 0.439757, 1.0]], ['2, k, 23', [0.297346, 0.634096, 1.0]], ['2, k, 24', [0.276766, 0.60207, 1.0]]]
[['2, k, 0', [-0.282923, -0.20787, 1.0]], ['2, k, 1', [-0.296711, 0.15711, 1.0]], ['2, k, 2', [-0.308247, 0.511233, 1.0]], ['2, k, 3', [-0.305766, 0.656853, 1.0]], ['2, k, 4', [-0.370379, 0.339086, 1.0]], ['2, k, 5', [-0.0933155, 0.368544, 1.0]], ['2, k, 6', [0.188061, 0.432885, 1.0]], ['2, k, 7', [0.247632, 0.456878, 1.0]], ['2, k, 8', [-0.125546, 0.358093, 1.0]], ['2, k, 9', [0.0404094, 0.426618, 1.0]], ['2, k, 10', [0.243072, 0.598368, 1.0]], ['2, k, 11', [0.266457, 0.618619, 1.0]], ['2, k, 12', [-0.331503, -0.200729, 1.0]], ['2, k, 13', [-0.36132, -0.59771, 1.0]], ['2, k, 14', [-0.369492, -0.982692, 1.0]], ['2, k, 15', [-0.403923, -1.05294, 1.0]], ['2, k, 16', [-0.225969, -0.208079, 1.0]], ['2, k, 17', [-0.182927, -0.674555, 1.0]], ['2, k, 18', [-0.131825, -1.0072, 1.0]], ['2, k, 19', [-0.13247, -1.06651, 1.0]], ['2, k, 20', [-0.305802, 0.424325, 1.0]], ['2, k, 21', [0.305231, 0.466751, 1.0]], ['2, k, 22', [0.271713, 0.441508, 1.0]], ['2, k, 23', [0.301365, 0.637335, 1.0]], ['2, k, 24', [0.276637, 0.595762, 1.0]]]
[['2, k, 0', [-0.282833, -0.20755, 1.0]], ['2, k, 1', [-0.296484, 0.15721, 1.0]], ['2, k, 2', [-0.30788, 0.511104, 1.0]], ['2, k, 3', [-0.305935, 0.656739, 1.0]], ['2, k, 4', [-0.368257, 0.33893, 1.0]], ['2, k, 5', [-0.0889155, 0.3695, 1.0]], ['2, k, 6', [0.146919, 0.424145, 1.0]], ['2, k, 7', [0.243976, 0.456541, 1.0]], ['2, k, 8', [-0.125162, 0.358029, 1.0]], ['2, k, 9', [0.0404983, 0.426499, 1.0]], ['2, k, 10', [0.247157, 0.600351, 1.0]], ['2, k, 11', [0.270005, 0.62141, 1.0]], ['2, k, 12', [-0.331013, -0.200354, 1.0]], ['2, k, 13', [-0.360815, -0.596393, 1.0]], ['2, k, 14', [-0.368707, -0.98174, 1.0]], ['2, k, 15', [-0.404266, -1.05164, 1.0]], ['2, k, 16', [-0.226257, -0.207866, 1.0]], ['2, k, 17', [-0.182835, -0.674503, 1.0]], ['2, k, 18', [-0.131746, -1.00718, 1.0]], ['2, k, 19', [-0.132521, -1.06661, 1.0]], ['2, k, 20', [-0.305465, 0.424253, 1.0]], ['2, k, 21', [0.311541, 0.467659, 1.0]], ['2, k, 22', [0.262239, 0.490531, 1.0]], ['2, k, 23', [0.295466, 0.640763, 1.0]], ['2, k, 24', [0.278145, 0.598371, 1.0]]]
[['2, k, 0', [-0.28366, -0.20691, 1.0]], ['2, k, 1', [-0.296715, 0.157441, 1.0]], ['2, k, 2', [-0.307805, 0.511101, 1.0]], ['2, k, 3', [-0.306189, 0.656716, 1.0]], ['2, k, 4', [-0.366202, 0.339627, 1.0]], ['2, k, 5', [-0.0851711, 0.370517, 1.0]], ['2, k, 6', [0.195491, 0.435105, 1.0]], ['2, k, 7', [0.256527, 0.461428, 1.0]], ['2, k, 8', [-0.125067, 0.358057, 1.0]], ['2, k, 9', [0.0404294, 0.426437, 1.0]], ['2, k, 10', [0.172117, 0.597157, 1.0]], ['2, k, 11', [0.235625, 0.611058, 1.0]], ['2, k, 12', [-0.331383, -0.199762, 1.0]], ['2, k, 13', [-0.36071, -0.596484, 1.0]], ['2, k, 14', [-0.36865, -0.981726, 1.0]], ['2, k, 15', [-0.404754, -1.05167, 1.0]], ['2, k, 16', [-0.227606, -0.207323, 1.0]], ['2, k, 17', [-0.182451, -0.674925, 1.0]], ['2, k, 18', [-0.131749, -1.00723, 1.0]], ['2, k, 19', [-0.132498, -1.06667, 1.0]], ['2, k, 20', [-0.305449, 0.424297, 1.0]], ['2, k, 21', [0.311651, 0.473644, 1.0]], ['2, k, 22', [0.278663, 0.445093, 1.0]], ['2, k, 23', [0.298413, 0.634808, 1.0]], ['2, k, 24', [0.259176, 0.58778, 1.0]]]
[['2, k, 0', [-0.283228, -0.206555, 1.0]], ['2, k, 1', [-0.296208, 0.157628, 1.0]], ['2, k, 2', [-0.307157, 0.510974, 1.0]], ['2, k, 3', [-0.306573, 0.657048, 1.0]], ['2, k, 4', [-0.364794, 0.340108, 1.0]], ['2, k, 5', [-0.0824206, 0.371106, 1.0]], ['2, k, 6', [0.198168, 0.435886, 1.0]], ['2, k, 7', [0.257446, 0.462364, 1.0]], ['2, k, 8', [-0.12438, 0.358003, 1.0]], ['2, k, 9', [0.0407325, 0.426235, 1.0]], ['2, k, 10', [0.17249, 0.597817, 1.0]], ['2, k, 11', [0.234681, 0.613226, 1.0]], ['2, k, 12', [-0.330565, -0.19933, 1.0]], ['2, k, 13', [-0.360601, -0.596563, 1.0]], ['2, k, 14', [-0.368631, -0.98173, 1.0]], ['2, k, 15', [-0.404599, -1.05168, 1.0]], ['2, k, 16', [-0.227421, -0.207016, 1.0]], ['2, k, 17', [-0.182432, -0.675532, 1.0]], ['2, k, 18', [-0.1318, -1.00732, 1.0]], ['2, k, 19', [-0.132507, -1.06666, 1.0]], ['2, k, 20', [-0.304829, 0.42426, 1.0]], ['2, k, 21', [0.319325, 0.474067, 1.0]], ['2, k, 22', [0.281069, 0.445667, 1.0]], ['2, k, 23', [0.296939, 0.637734, 1.0]], ['2, k, 24', [0.255408, 0.584276, 1.0]]]
[['2, k, 0', [-0.283052, -0.206552, 1.0]], ['2, k, 1', [-0.296018, 0.157567, 1.0]], ['2, k, 2', [-0.306933, 0.510792, 1.0]], ['2, k, 3', [-0.306594, 0.656904, 1.0]], ['2, k, 4', [-0.361759, 0.340621, 1.0]], ['2, k, 5', [-0.0781608, 0.372176, 1.0]], ['2, k, 6', [0.201811, 0.437878, 1.0]], ['2, k, 7', [0.260458, 0.465174, 1.0]], ['2, k, 8', [-0.124117, 0.357877, 1.0]], ['2, k, 9', [0.0407871, 0.425991, 1.0]], ['2, k, 10', [0.184828, 0.601258, 1.0]], ['2, k, 11', [0.232706, 0.612456, 1.0]], ['2, k, 12', [-0.330123, -0.199548, 1.0]], ['2, k, 13', [-0.359591, -0.598528, 1.0]], ['2, k, 14', [-0.368553, -0.981053, 1.0]], ['2, k, 15', [-0.404571, -1.05158, 1.0]], ['2, k, 16', [-0.227549, -0.20669, 1.0]], ['2, k, 17', [-0.18224, -0.67503, 1.0]], ['2, k, 18', [-0.131795, -1.00738, 1.0]], ['2, k, 19', [-0.132529, -1.06678, 1.0]], ['2, k, 20', [-0.304609, 0.424109, 1.0]], ['2, k, 21', [0.318061, 0.478181, 1.0]], ['2, k, 22', [0.278591, 0.447348, 1.0]], ['2, k, 23', [0.292791, 0.635963, 1.0]], ['2, k, 24', [0.276977, 0.593002, 1.0]]]
[['2, k, 0', [-0.282851, -0.206091, 1.0]], ['2, k, 1', [-0.295709, 0.157771, 1.0]], ['2, k, 2', [-0.306506, 0.510724, 1.0]], ['2, k, 3', [-0.307034, 0.657067, 1.0]], ['2, k, 4', [-0.360973, 0.340971, 1.0]], ['2, k, 5', [-0.0766851, 0.372849, 1.0]], ['2, k, 6', [0.202672, 0.439239, 1.0]], ['2, k, 7', [0.261512, 0.467447, 1.0]], ['2, k, 8', [-0.123643, 0.357854, 1.0]], ['2, k, 9', [0.0410243, 0.425824, 1.0]], ['2, k, 10', [0.248184, 0.610142, 1.0]], ['2, k, 11', [0.267015, 0.634332, 1.0]], ['2, k, 12', [-0.329818, -0.1991, 1.0]], ['2, k, 13', [-0.359584, -0.59848, 1.0]], ['2, k, 14', [-0.368452, -0.980885, 1.0]], ['2, k, 15', [-0.404732, -1.05168, 1.0]], ['2, k, 16', [-0.227519, -0.206477, 1.0]], ['2, k, 17', [-0.181341, -0.677498, 1.0]], ['2, k, 18', [-0.131788, -1.0074, 1.0]], ['2, k, 19', [-0.13246, -1.06682, 1.0]], ['2, k, 20', [-0.304203, 0.424105, 1.0]], ['2, k, 21', [0.318044, 0.481539, 1.0]], ['2, k, 22', [0.28861, 0.450552, 1.0]], ['2, k, 23', [0.301681, 0.631199, 1.0]], ['2, k, 24', [0.28175, 0.610988, 1.0]]]
[['2, k, 0', [-0.278481, -0.204719, 1.0]], ['2, k, 1', [-0.293857, 0.158292, 1.0]], ['2, k, 2', [-0.306072, 0.510706, 1.0]], ['2, k, 3', [-0.307196, 0.657147, 1.0]], ['2, k, 4', [-0.359827, 0.340871, 1.0]], ['2, k, 5', [-0.0746953, 0.373255, 1.0]], ['2, k, 6', [0.203983, 0.440626, 1.0]], ['2, k, 7', [0.262683, 0.46846, 1.0]], ['2, k, 8', [-0.123158, 0.357874, 1.0]], ['2, k, 9', [0.0413146, 0.4257, 1.0]], ['2, k, 10', [0.19344, 0.607673, 1.0]], ['2, k, 11', [0.235455, 0.618548, 1.0]], ['2, k, 12', [-0.324633, -0.198061, 1.0]], ['2, k, 13', [-0.361282, -0.613847, 1.0]], ['2, k, 14', [-0.368276, -0.980709, 1.0]], ['2, k, 15', [-0.404734, -1.05171, 1.0]], ['2, k, 16', [-0.223901, -0.204862, 1.0]], ['2, k, 17', [-0.181456, -0.676503, 1.0]], ['2, k, 18', [-0.131781, -1.00737, 1.0]], ['2, k, 19', [-0.132444, -1.06674, 1.0]], ['2, k, 20', [-0.303493, 0.424192, 1.0]], ['2, k, 21', [0.325775, 0.4756, 1.0]], ['2, k, 22', [0.271818, 0.501216, 1.0]], ['2, k, 23', [0.28547, 0.635022, 1.0]], ['2, k, 24', [0.261763, 0.589945, 1.0]]]
