[['2, k, 0', [-0.2014018, -0.4349373, 1.0]], ['2, k, 1', [-0.2125513, -0.1963638, 1.0]], ['2, k, 2', [-0.2222777, 0.03765809, 1.0]], ['2, k, 3', [-0.2378142, 0.1785526, 1.0]], ['2, k, 4', [-0.3776778, -0.07510085, 1.0]], ['2, k, 5', [-0.4566357, -0.3067976, 1.0]], ['2, k, 6', [-0.3246002, -0.3332638, 1.0]], ['2, k, 7', [-0.2842867, -0.3326686, 1.0]], ['2, k, 8', [-0.04654311, -0.07178679, 1.0]], ['2, k, 9', [0.03064494, -0.2904558, 1.0]], ['2, k, 10', [0.004737478, -0.4251016, 1.0]], ['2, k, 11', [-0.04300771, -0.4378829, 1.0]], ['2, k, 12', [-0.2702874, -0.4290907, 1.0]], ['2, k, 13', [-0.2745472, -0.5407612, 1.0]], ['2, k, 14', [-0.2089961, -0.9033634, 1.0]], ['2, k, 15', [-0.200462, -0.9605237, 1.0]], ['2, k, 16', [-0.1276125, -0.4301364, 1.0]], ['2, k, 17', [-0.04548995, -0.5074073, 1.0]], ['2, k, 18', [-0.01496044, -0.9073502, 1.0]], ['2, k, 19', [-0.006843268, -0.941753, 1.0]], ['2, k, 20', [-0.2200484, -0.02028695, 1.0]], ['2, k, 21', [-0.278253, -0.3331988, 1.0]], ['2, k, 22', [-0.2576772, -0.3668887, 1.0]], ['2, k, 23', [-0.06759201, -0.4680094, 1.0]], ['2, k, 24', [-0.0008863471, -0.4685242, 1.0]]]
[['2, k, 0', [-0.20744, -0.4358229, 1.0]], ['2, k, 1', [-0.2146074, -0.2002928, 1.0]], ['2, k, 2', [-0.2223451, 0.03038934, 1.0]], ['2, k, 3', [-0.2334807, 0.1679084, 1.0]], ['2, k, 4', [-0.3771257, -0.06577919, 1.0]], ['2, k, 5', [-0.4777535, -0.2881407, 1.0]], ['2, k, 6', [-0.4240974, -0.1874218, 1.0]], ['2, k, 7', [-0.3895921, -0.1348873, 1.0]], ['2, k, 8', [-0.04663857, -0.06930739, 1.0]], ['2, k, 9', [-0.003204912, -0.2639499, 1.0]], ['2, k, 10', [-0.03553173, -0.3632274, 1.0]], ['2, k, 11', [-0.0549274, -0.414423, 1.0]], ['2, k, 12', [-0.2770971, -0.428261, 1.0]], ['2, k, 13', [-0.2744961, -0.5432197, 1.0]], ['2, k, 14', [-0.2091071, -0.9070675, 1.0]], ['2, k, 15', [-0.1993614, -0.9621641, 1.0]], ['2, k, 16', [-0.1330959, -0.4326102, 1.0]], ['2, k, 17', [-0.04591369, -0.5116191, 1.0]], ['2, k, 18', [-0.01246068, -0.8906695, 1.0]], ['2, k, 19', [-0.006405183, -0.9253206, 1.0]], ['2, k, 20', [-0.2207402, -0.02655532, 1.0]], ['2, k, 21', [-0.3751503, -0.1246377, 1.0]], ['2, k, 22', [-0.4101676, -0.1477437, 1.0]], ['2, k, 23', [-0.07283545, -0.4448022, 1.0]], ['2, k, 24', [-0.0746487, -0.3893038, 1.0]]]
[['2, k, 0', [-0.2073346, -0.4358788, 1.0]], ['2, k, 1', [-0.2145734, -0.2004708, 1.0]], ['2, k, 2', [-0.222302, 0.03003041, 1.0]], ['2, k, 3', [-0.2336362, 0.1676492, 1.0]], ['2, k, 4', [-0.3767364, -0.06570995, 1.0]], ['2, k, 5', [-0.4778198, -0.2873519, 1.0]], ['2, k, 6', [-0.4419931, -0.180681, 1.0]], ['2, k, 7', [-0.399143, -0.1253701, 1.0]], ['2, k, 8', [-0.04666921, -0.06941307, 1.0]], ['2, k, 9', [-0.00243539, -0.2645204, 1.0]], ['2, k, 10', [-0.03501254, -0.3630706, 1.0]], ['2, k, 11', [-0.05807871, -0.4244283, 1.0]], ['2, k, 12', [-0.2769362, -0.4283492, 1.0]], ['2, k, 13', [-0.2745098, -0.5431672, 1.0]], ['2, k, 14', [-0.209128, -0.9070981, 1.0]], ['2, k, 15', [-0.1995417, -0.9626001, 1.0]], ['2, k, 16', [-0.1329782, -0.432667, 1.0]], ['2, k, 17', [-0.04590728, -0.5114037, 1.0]], ['2, k, 18', [-0.0161727, -0.9064088, 1.0]], ['2, k, 19', [-0.01011468, -0.9408645, 1.0]], ['2, k, 20', [-0.2206835, -0.02689345, 1.0]], ['2, k, 21', [-0.381265, -0.1128961, 1.0]], ['2, k, 22', [-0.3916963, -0.1327662, 1.0]], ['2, k, 23', [-0.06418791, -0.4689827, 1.0]], ['2, k, 24', [-0.09108769, -0.4183342, 1.0]]]
[['2, k, 0', [-0.2064054, -0.4362217, 1.0]], ['2, k, 1', [-0.2145065, -0.2006977, 1.0]], ['2, k, 2', [-0.2226408, 0.02971668, 1.0]], ['2, k, 3', [-0.2332976, 0.1672145, 1.0]], ['2, k, 4', [-0.3762451, -0.06634149, 1.0]], ['2, k, 5', [-0.4766678, -0.2871604, 1.0]], ['2, k, 6', [-0.4453408, -0.1788904, 1.0]], ['2, k, 7', [-0.4069503, -0.1171516, 1.0]], ['2, k, 8', [-0.04668272, -0.06945635, 1.0]], ['2, k, 9', [-0.0008984566, -0.2635236, 1.0]], ['2, k, 10', [-0.03459666, -0.3631365, 1.0]], ['2, k, 11', [-0.05697094, -0.4267163, 1.0]], ['2, k, 12', [-0.2758907, -0.4288175, 1.0]], ['2, k, 13', [-0.2745301, -0.5430404, 1.0]], ['2, k, 14', [-0.2092459, -0.9071364, 1.0]], ['2, k, 15', [-0.1998198, -0.9630308, 1.0]], ['2, k, 16', [-0.1320582, -0.4329323, 1.0]], ['2, k, 17', [-0.0458197, -0.5110822, 1.0]], ['2, k, 18', [-0.01491581, -0.9027176, 1.0]], ['2, k, 19', [-0.008540801, -0.9372311, 1.0]], ['2, k, 20', [-0.2208809, -0.02718412, 1.0]], ['2, k, 21', [-0.381792, -0.09825626, 1.0]], ['2, k, 22', [-0.4259288, -0.1274638, 1.0]], ['2, k, 23', [-0.06510651, -0.4689051, 1.0]], ['2, k, 24', [-0.08805712, -0.4206738, 1.0]]]
[['2, k, 0', [-0.205713, -0.4365501, 1.0]], ['2, k, 1', [-0.2142838, -0.2010873, 1.0]], ['2, k, 2', [-0.22264, 0.0291975, 1.0]], ['2, k, 3', [-0.2335045, 0.1671527, 1.0]], ['2, k, 4', [-0.3753333, -0.06808387, 1.0]], ['2, k, 5', [-0.5164333, -0.2721942, 1.0]], ['2, k, 6', [-0.4466277, -0.168117, 1.0]], ['2, k, 7', [-0.4053399, -0.1036007, 1.0]], ['2, k, 8', [-0.04666038, -0.06999754, 1.0]], ['2, k, 9', [-0.0007266065, -0.2633787, 1.0]], ['2, k, 10', [0.003104423, -0.3936732, 1.0]], ['2, k, 11', [-0.0439878, -0.435728, 1.0]], ['2, k, 12', [-0.2752236, -0.4293016, 1.0]], ['2, k, 13', [-0.2744977, -0.5431001, 1.0]], ['2, k, 14', [-0.2093072, -0.9071949, 1.0]], ['2, k, 15', [-0.1998831, -0.9631068, 1.0]], ['2, k, 16', [-0.1312673, -0.4331354, 1.0]], ['2, k, 17', [-0.04566196, -0.5107206, 1.0]], ['2, k, 18', [-0.01424424, -0.9046362, 1.0]], ['2, k, 19', [-0.007536469, -0.9391186, 1.0]], ['2, k, 20', [-0.2208104, -0.02769149, 1.0]], ['2, k, 21', [-0.3863922, -0.08755659, 1.0]], ['2, k, 22', [-0.4232563, -0.1108342, 1.0]], ['2, k, 23', [-0.05795643, -0.4717934, 1.0]], ['2, k, 24', [-0.07883639, -0.4171361, 1.0]]]
[['2, k, 0', [-0.205249, -0.4369056, 1.0]], ['2, k, 1', [-0.2142507, -0.2015081, 1.0]], ['2, k, 2', [-0.2229903, 0.02864355, 1.0]], ['2, k, 3', [-0.2337957, 0.1665524, 1.0]], ['2, k, 4', [-0.3750049, -0.06923453, 1.0]], ['2, k, 5', [-0.518695, -0.271149, 1.0]], ['2, k, 6', [-0.4445376, -0.1530259, 1.0]], ['2, k, 7', [-0.4084987, -0.09457691, 1.0]], ['2, k, 8', [-0.04678734, -0.07025908, 1.0]], ['2, k, 9', [0.005825671, -0.2859585, 1.0]], ['2, k, 10', [0.007295726, -0.4134705, 1.0]], ['2, k, 11', [-0.04064902, -0.4384655, 1.0]], ['2, k, 12', [-0.2747475, -0.4298991, 1.0]], ['2, k, 13', [-0.2745088, -0.5428656, 1.0]], ['2, k, 14', [-0.2092229, -0.9073293, 1.0]], ['2, k, 15', [-0.1988384, -0.9620775, 1.0]], ['2, k, 16', [-0.1307926, -0.4333018, 1.0]], ['2, k, 17', [-0.04560142, -0.5106447, 1.0]], ['2, k, 18', [-0.01497856, -0.9043568, 1.0]], ['2, k, 19', [-0.008061254, -0.9388357, 1.0]], ['2, k, 20', [-0.2210419, -0.02822554, 1.0]], ['2, k, 21', [-0.3852448, -0.0766464, 1.0]], ['2, k, 22', [-0.4217998, -0.09370254, 1.0]], ['2, k, 23', [-0.0568659, -0.4721502, 1.0]], ['2, k, 24', [-0.07569126, -0.4156391, 1.0]]]
[['2, k, 0', [-0.2045189, -0.4374291, 1.0]], ['2, k, 1', [-0.2141442, -0.2018172, 1.0]], ['2, k, 2', [-0.2231371, 0.02841533, 1.0]], ['2, k, 3', [-0.2340099, 0.1661523, 1.0]], ['2, k, 4', [-0.3747845, -0.07083465, 1.0]], ['2, k, 5', [-0.5199532, -0.272164, 1.0]], ['2, k, 6', [-0.4442436, -0.1468417, 1.0]], ['2, k, 7', [-0.4089845, -0.0859237, 1.0]], ['2, k, 8', [-0.04696972, -0.07088713, 1.0]], ['2, k, 9', [0.02612748, -0.2948101, 1.0]], ['2, k, 10', [-0.002708126, -0.4252798, 1.0]], ['2, k, 11', [-0.04344913, -0.4404936, 1.0]], ['2, k, 12', [-0.2739563, -0.4307977, 1.0]], ['2, k, 13', [-0.2744774, -0.5432435, 1.0]], ['2, k, 14', [-0.209277, -0.9073652, 1.0]], ['2, k, 15', [-0.1981601, -0.9614533, 1.0]], ['2, k, 16', [-0.130084, -0.4335275, 1.0]], ['2, k, 17', [-0.04553591, -0.5103095, 1.0]], ['2, k, 18', [-0.01307938, -0.8921416, 1.0]], ['2, k, 19', [-0.00591734, -0.9267734, 1.0]], ['2, k, 20', [-0.221121, -0.0284637, 1.0]], ['2, k, 21', [-0.3786624, -0.06608906, 1.0]], ['2, k, 22', [-0.4218042, -0.0885693, 1.0]], ['2, k, 23', [-0.0621997, -0.4749745, 1.0]], ['2, k, 24', [-0.07979065, -0.4164503, 1.0]]]
[['2, k, 0', [-0.2039464, -0.4377958, 1.0]], ['2, k, 1', [-0.2140262, -0.2022217, 1.0]], ['2, k, 2', [-0.2233475, 0.02790958, 1.0]], ['2, k, 3', [-0.234356, 0.1654673, 1.0]], ['2, k, 4', [-0.3744747, -0.07358122, 1.0]], ['2, k, 5', [-0.5217203, -0.2734816, 1.0]], ['2, k, 6', [-0.4441519, -0.1399477, 1.0]], ['2, k, 7', [-0.4081418, -0.07943684, 1.0]], ['2, k, 8', [-0.04724833, -0.0710062, 1.0]], ['2, k, 9', [0.02584405, -0.2941219, 1.0]], ['2, k, 10', [-0.006304846, -0.4167128, 1.0]], ['2, k, 11', [-0.04276932, -0.4377771, 1.0]], ['2, k, 12', [-0.2733556, -0.4315568, 1.0]], ['2, k, 13', [-0.2745291, -0.5429702, 1.0]], ['2, k, 14', [-0.2091743, -0.9068564, 1.0]], ['2, k, 15', [-0.1981453, -0.9614212, 1.0]], ['2, k, 16', [-0.1294715, -0.4336008, 1.0]], ['2, k, 17', [-0.04529216, -0.5097573, 1.0]], ['2, k, 18', [-0.01379868, -0.8999258, 1.0]], ['2, k, 19', [-0.006437127, -0.934459, 1.0]], ['2, k, 20', [-0.2212355, -0.02894984, 1.0]], ['2, k, 21', [-0.3839007, -0.05704731, 1.0]], ['2, k, 22', [-0.4261419, -0.08203438, 1.0]], ['2, k, 23', [-0.06245628, -0.4720011, 1.0]], ['2, k, 24', [-0.07632507, -0.418586, 1.0]]]
[['2, k, 0', [-0.2034283, -0.4380906, 1.0]], ['2, k, 1', [-0.2138619, -0.202483, 1.0]], ['2, k, 2', [-0.2233728, 0.02773377, 1.0]], ['2, k, 3', [-0.2346398, 0.1652213, 1.0]], ['2, k, 4', [-0.3742032, -0.07488145, 1.0]], ['2, k, 5', [-0.513799, -0.275065, 1.0]], ['2, k, 6', [-0.4441495, -0.1355595, 1.0]], ['2, k, 7', [-0.4099485, -0.07501452, 1.0]], ['2, k, 8', [-0.04781125, -0.07113922, 1.0]], ['2, k, 9', [0.02610379, -0.2926604, 1.0]], ['2, k, 10', [-0.009542696, -0.41489, 1.0]], ['2, k, 11', [-0.04434365, -0.4383198, 1.0]], ['2, k, 12', [-0.2728796, -0.4321011, 1.0]], ['2, k, 13', [-0.2745185, -0.5426397, 1.0]], ['2, k, 14', [-0.208965, -0.9066009, 1.0]], ['2, k, 15', [-0.1985414, -0.9616088, 1.0]], ['2, k, 16', [-0.1288693, -0.4336516, 1.0]], ['2, k, 17', [-0.04514715, -0.5094215, 1.0]], ['2, k, 18', [-0.01380076, -0.8991123, 1.0]], ['2, k, 19', [-0.006411338, -0.9336658, 1.0]], ['2, k, 20', [-0.2212207, -0.02915335, 1.0]], ['2, k, 21', [-0.3794318, -0.05192693, 1.0]], ['2, k, 22', [-0.4201405, -0.06704111, 1.0]], ['2, k, 23', [-0.06438658, -0.4719511, 1.0]], ['2, k, 24', [-0.0733104, -0.4155761, 1.0]]]
[['2, k, 0', [-0.2024725, -0.4384619, 1.0]], ['2, k, 1', [-0.2137954, -0.202618, 1.0]], ['2, k, 2', [-0.2237582, 0.02761229, 1.0]], ['2, k, 3', [-0.2353154, 0.1651471, 1.0]], ['2, k, 4', [-0.3744679, -0.0760458, 1.0]], ['2, k, 5', [-0.5116943, -0.2726157, 1.0]], ['2, k, 6', [-0.4437677, -0.130584, 1.0]], ['2, k, 7', [-0.4103109, -0.06904144, 1.0]], ['2, k, 8', [-0.04786988, -0.07121836, 1.0]], ['2, k, 9', [0.02660684, -0.2926105, 1.0]], ['2, k, 10', [-0.009010629, -0.4150789, 1.0]], ['2, k, 11', [-0.04391352, -0.4390959, 1.0]], ['2, k, 12', [-0.2720614, -0.4327317, 1.0]], ['2, k, 13', [-0.2745323, -0.5425876, 1.0]], ['2, k, 14', [-0.2093225, -0.9065092, 1.0]], ['2, k, 15', [-0.1983902, -0.9615517, 1.0]], ['2, k, 16', [-0.1277616, -0.4337264, 1.0]], ['2, k, 17', [-0.04501769, -0.5090135, 1.0]], ['2, k, 18', [-0.0142187, -0.9028273, 1.0]], ['2, k, 19', [-0.006719262, -0.9373364, 1.0]], ['2, k, 20', [-0.2214227, -0.02927311, 1.0]], ['2, k, 21', [-0.3842672, -0.04402062, 1.0]], ['2, k, 22', [-0.4241816, -0.07171092, 1.0]], ['2, k, 23', [-0.0590733, -0.4755115, 1.0]], ['2, k, 24', [-0.07850717, -0.4174459, 1.0]]]
[['2, k, 0', [-0.201694, -0.4387103, 1.0]], ['2, k, 1', [-0.213738, -0.2028506, 1.0]], ['2, k, 2', [-0.2243335, 0.02731496, 1.0]], ['2, k, 3', [-0.2354165, 0.1651663, 1.0]], ['2, k, 4', [-0.3745536, -0.07704747, 1.0]], ['2, k, 5', [-0.5115982, -0.2718354, 1.0]], ['2, k, 6', [-0.444016, -0.1270647, 1.0]], ['2, k, 7', [-0.4092509, -0.0647864, 1.0]], ['2, k, 8', [-0.04792437, -0.07143111, 1.0]], ['2, k, 9', [0.01738325, -0.2964652, 1.0]], ['2, k, 10', [-0.006624978, -0.4163758, 1.0]], ['2, k, 11', [-0.01714206, -0.4114752, 1.0]], ['2, k, 12', [-0.2712869, -0.433209, 1.0]], ['2, k, 13', [-0.2745295, -0.5425881, 1.0]], ['2, k, 14', [-0.2093374, -0.9064863, 1.0]], ['2, k, 15', [-0.1978282, -0.9597318, 1.0]], ['2, k, 16', [-0.126984, -0.4337164, 1.0]], ['2, k, 17', [-0.04499986, -0.5089436, 1.0]], ['2, k, 18', [-0.0144732, -0.9031154, 1.0]], ['2, k, 19', [-0.006936102, -0.9376308, 1.0]], ['2, k, 20', [-0.2217898, -0.02955206, 1.0]], ['2, k, 21', [-0.3814115, -0.04165164, 1.0]], ['2, k, 22', [-0.4478194, -0.08324267, 1.0]], ['2, k, 23', [-0.02746051, -0.4298131, 1.0]], ['2, k, 24', [-0.05931872, -0.3918582, 1.0]]]
[['2, k, 0', [-0.201591, -0.4389178, 1.0]], ['2, k, 1', [-0.2137614, -0.20306, 1.0]], ['2, k, 2', [-0.2245035, 0.02716968, 1.0]], ['2, k, 3', [-0.2357203, 0.164768, 1.0]], ['2, k, 4', [-0.3746766, -0.07761589, 1.0]], ['2, k, 5', [-0.5187494, -0.2691062, 1.0]], ['2, k, 6', [-0.443294, -0.1237419, 1.0]], ['2, k, 7', [-0.4087508, -0.0621655, 1.0]], ['2, k, 8', [-0.0483828, -0.0716596, 1.0]], ['2, k, 9', [0.008130785, -0.2861295, 1.0]], ['2, k, 10', [-0.002360777, -0.3936412, 1.0]], ['2, k, 11', [-0.04065517, -0.43693, 1.0]], ['2, k, 12', [-0.2712229, -0.433569, 1.0]], ['2, k, 13', [-0.2745199, -0.542275, 1.0]], ['2, k, 14', [-0.2095314, -0.906068, 1.0]], ['2, k, 15', [-0.1974239, -0.9589192, 1.0]], ['2, k, 16', [-0.1268641, -0.4338057, 1.0]], ['2, k, 17', [-0.04491924, -0.5088018, 1.0]], ['2, k, 18', [-0.01386477, -0.8969946, 1.0]], ['2, k, 19', [-0.006356974, -0.9315804, 1.0]], ['2, k, 20', [-0.2219288, -0.02972074, 1.0]], ['2, k, 21', [-0.3799785, -0.03760446, 1.0]], ['2, k, 22', [-0.4239394, -0.06342305, 1.0]], ['2, k, 23', [-0.04878711, -0.4741697, 1.0]], ['2, k, 24', [-0.07697579, -0.4192729, 1.0]]]
[['2, k, 0', [-0.20124, -0.4391564, 1.0]], ['2, k, 1', [-0.2136439, -0.2033652, 1.0]], ['2, k, 2', [-0.2245897, 0.02688433, 1.0]], ['2, k, 3', [-0.2357828, 0.1643511, 1.0]], ['2, k, 4', [-0.3747594, -0.07865495, 1.0]], ['2, k, 5', [-0.5230322, -0.269359, 1.0]], ['2, k, 6', [-0.4438923, -0.1228233, 1.0]], ['2, k, 7', [-0.4087741, -0.06248945, 1.0]], ['2, k, 8', [-0.04833572, -0.0720299, 1.0]], ['2, k, 9', [0.02813454, -0.2934633, 1.0]], ['2, k, 10', [-0.009307123, -0.4158612, 1.0]], ['2, k, 11', [-0.04288774, -0.4395609, 1.0]], ['2, k, 12', [-0.2709431, -0.4338899, 1.0]], ['2, k, 13', [-0.2744706, -0.542125, 1.0]], ['2, k, 14', [-0.2095391, -0.9060897, 1.0]], ['2, k, 15', [-0.1972874, -0.958464, 1.0]], ['2, k, 16', [-0.1264507, -0.4339223, 1.0]], ['2, k, 17', [-0.04483884, -0.5086343, 1.0]], ['2, k, 18', [-0.01375131, -0.8962755, 1.0]], ['2, k, 19', [-0.006136486, -0.9308892, 1.0]], ['2, k, 20', [-0.2219741, -0.03001585, 1.0]], ['2, k, 21', [-0.3807216, -0.03504734, 1.0]], ['2, k, 22', [-0.4269299, -0.0648093, 1.0]], ['2, k, 23', [-0.06012241, -0.4733989, 1.0]], ['2, k, 24', [-0.07652079, -0.4181475, 1.0]]]
[['2, k, 0', [-0.2006666, -0.4392577, 1.0]], ['2, k, 1', [-0.2137397, -0.2035209, 1.0]], ['2, k, 2', [-0.2259235, 0.02649647, 1.0]], ['2, k, 3', [-0.2358589, 0.1641485, 1.0]], ['2, k, 4', [-0.3747222, -0.07919113, 1.0]], ['2, k, 5', [-0.5147107, -0.2668759, 1.0]], ['2, k, 6', [-0.4413989, -0.1184546, 1.0]], ['2, k, 7', [-0.4048783, -0.06097681, 1.0]], ['2, k, 8', [-0.04843152, -0.07207436, 1.0]], ['2, k, 9', [0.02806113, -0.2935249, 1.0]], ['2, k, 10', [-0.01046049, -0.4139425, 1.0]], ['2, k, 11', [-0.04327346, -0.4389246, 1.0]], ['2, k, 12', [-0.2704154, -0.4341246, 1.0]], ['2, k, 13', [-0.2744556, -0.5420053, 1.0]], ['2, k, 14', [-0.2096239, -0.906467, 1.0]], ['2, k, 15', [-0.1969002, -0.9584687, 1.0]], ['2, k, 16', [-0.1258558, -0.4338619, 1.0]], ['2, k, 17', [-0.04480558, -0.5084515, 1.0]], ['2, k, 18', [-0.01657745, -0.904603, 1.0]], ['2, k, 19', [-0.0189336, -0.9766843, 1.0]], ['2, k, 20', [-0.2228763, -0.0303497, 1.0]], ['2, k, 21', [-0.3755013, -0.03208939, 1.0]], ['2, k, 22', [-0.4129091, -0.05993762, 1.0]], ['2, k, 23', [-0.05946184, -0.4725679, 1.0]], ['2, k, 24', [-0.07711478, -0.4178928, 1.0]]]
[['2, k, 0', [-0.20062, -0.4393122, 1.0]], ['2, k, 1', [-0.2136586, -0.2037577, 1.0]], ['2, k, 2', [-0.2258015, 0.02609806, 1.0]], ['2, k, 3', [-0.235803, 0.1640155, 1.0]], ['2, k, 4', [-0.3747373, -0.07948825, 1.0]], ['2, k, 5', [-0.5233868, -0.2679932, 1.0]], ['2, k, 6', [-0.4411678, -0.117878, 1.0]], ['2, k, 7', [-0.4033394, -0.06054908, 1.0]], ['2, k, 8', [-0.04844851, -0.07215039, 1.0]], ['2, k, 9', [0.02811796, -0.2937715, 1.0]], ['2, k, 10', [-0.008039309, -0.4155595, 1.0]], ['2, k, 11', [-0.04203829, -0.4388018, 1.0]], ['2, k, 12', [-0.2703897, -0.4342325, 1.0]], ['2, k, 13', [-0.2745399, -0.5417067, 1.0]], ['2, k, 14', [-0.2096349, -0.9064348, 1.0]], ['2, k, 15', [-0.1975824, -0.960233, 1.0]], ['2, k, 16', [-0.1257899, -0.4338743, 1.0]], ['2, k, 17', [-0.04480245, -0.5084329, 1.0]], ['2, k, 18', [-0.01319367, -0.8905278, 1.0]], ['2, k, 19', [-0.005547751, -0.9252456, 1.0]], ['2, k, 20', [-0.2227825, -0.03071095, 1.0]], ['2, k, 21', [-0.3783563, -0.03855327, 1.0]], ['2, k, 22', [-0.3748183, -0.0548263, 1.0]], ['2, k, 23', [-0.05912615, -0.4724712, 1.0]], ['2, k, 24', [-0.07737014, -0.4176071, 1.0]]]
[['2, k, 0', [-0.2007391, -0.439564, 1.0]], ['2, k, 1', [-0.2138427, -0.204076, 1.0]], ['2, k, 2', [-0.2260582, 0.02579651, 1.0]], ['2, k, 3', [-0.2359478, 0.164047, 1.0]], ['2, k, 4', [-0.3747718, -0.08009567, 1.0]], ['2, k, 5', [-0.5203698, -0.2684258, 1.0]], ['2, k, 6', [-0.440758, -0.1176688, 1.0]], ['2, k, 7', [-0.4011364, -0.06137355, 1.0]], ['2, k, 8', [-0.04862093, -0.07256961, 1.0]], ['2, k, 9', [0.02881679, -0.2946424, 1.0]], ['2, k, 10', [-0.009315652, -0.4141455, 1.0]], ['2, k, 11', [-0.04313548, -0.4391347, 1.0]], ['2, k, 12', [-0.2706546, -0.434558, 1.0]], ['2, k, 13', [-0.2744216, -0.5422195, 1.0]], ['2, k, 14', [-0.2096424, -0.9062507, 1.0]], ['2, k, 15', [-0.1973594, -0.959985, 1.0]], ['2, k, 16', [-0.1258151, -0.4340539, 1.0]], ['2, k, 17', [-0.04476719, -0.5085051, 1.0]], ['2, k, 18', [-0.01302878, -0.888849, 1.0]], ['2, k, 19', [-0.005525588, -0.9235412, 1.0]], ['2, k, 20', [-0.2230429, -0.03103553, 1.0]], ['2, k, 21', [-0.3789144, -0.03890309, 1.0]], ['2, k, 22', [-0.4120018, -0.06329545, 1.0]], ['2, k, 23', [-0.05906538, -0.4735978, 1.0]], ['2, k, 24', [-0.07700525, -0.4184543, 1.0]]]
[['2, k, 0', [-0.2005814, -0.4398584, 1.0]], ['2, k, 1', [-0.2137991, -0.204383, 1.0]], ['2, k, 2', [-0.2261071, 0.02562342, 1.0]], ['2, k, 3', [-0.2364189, 0.1639182, 1.0]], ['2, k, 4', [-0.3747379, -0.08100916, 1.0]], ['2, k, 5', [-0.5219356, -0.2683854, 1.0]], ['2, k, 6', [-0.4400513, -0.1175911, 1.0]], ['2, k, 7', [-0.3997333, -0.06150275, 1.0]], ['2, k, 8', [-0.04890133, -0.07269441, 1.0]], ['2, k, 9', [0.02893761, -0.2929861, 1.0]], ['2, k, 10', [-0.005862853, -0.4181256, 1.0]], ['2, k, 11', [-0.04040844, -0.4390801, 1.0]], ['2, k, 12', [-0.2705551, -0.434964, 1.0]], ['2, k, 13', [-0.2743885, -0.5424091, 1.0]], ['2, k, 14', [-0.2097042, -0.9061778, 1.0]], ['2, k, 15', [-0.1973764, -0.9600921, 1.0]], ['2, k, 16', [-0.1255803, -0.4342258, 1.0]], ['2, k, 17', [-0.04469577, -0.5083299, 1.0]], ['2, k, 18', [-0.01291072, -0.8901511, 1.0]], ['2, k, 19', [-0.005376722, -0.9248168, 1.0]], ['2, k, 20', [-0.2230861, -0.03124943, 1.0]], ['2, k, 21', [-0.3714681, -0.04012383, 1.0]], ['2, k, 22', [-0.4147512, -0.06536316, 1.0]], ['2, k, 23', [-0.05970918, -0.4726157, 1.0]], ['2, k, 24', [-0.07792004, -0.4172379, 1.0]]]
[['2, k, 0', [-0.2004369, -0.4399632, 1.0]], ['2, k, 1', [-0.2138073, -0.2045145, 1.0]], ['2, k, 2', [-0.226294, 0.02544435, 1.0]], ['2, k, 3', [-0.236383, 0.1638288, 1.0]], ['2, k, 4', [-0.3745249, -0.08141924, 1.0]], ['2, k, 5', [-0.5197029, -0.2692027, 1.0]], ['2, k, 6', [-0.4385099, -0.1168981, 1.0]], ['2, k, 7', [-0.396772, -0.06107815, 1.0]], ['2, k, 8', [-0.04890694, -0.07269781, 1.0]], ['2, k, 9', [0.02914052, -0.2931628, 1.0]], ['2, k, 10', [-0.004553681, -0.4173687, 1.0]], ['2, k, 11', [-0.04137319, -0.4396822, 1.0]], ['2, k, 12', [-0.2704662, -0.4350537, 1.0]], ['2, k, 13', [-0.2743411, -0.5422997, 1.0]], ['2, k, 14', [-0.2097189, -0.9060671, 1.0]], ['2, k, 15', [-0.1978195, -0.9605317, 1.0]], ['2, k, 16', [-0.1253763, -0.4343294, 1.0]], ['2, k, 17', [-0.04461258, -0.5081728, 1.0]], ['2, k, 18', [-0.01288113, -0.8896337, 1.0]], ['2, k, 19', [-0.005267786, -0.9243023, 1.0]], ['2, k, 20', [-0.2232293, -0.03142326, 1.0]], ['2, k, 21', [-0.3705856, -0.03705473, 1.0]], ['2, k, 22', [-0.4063535, -0.06080933, 1.0]], ['2, k, 23', [-0.05962859, -0.4734314, 1.0]], ['2, k, 24', [-0.07718703, -0.4167284, 1.0]]]
