[['2, k, 0', [-0.161757, -0.282117, 1.0]], ['2, k, 1', [-0.161882, 0.0734864, 1.0]], ['2, k, 2', [-0.160772, 0.417656, 1.0]], ['2, k, 3', [-0.163208, 0.59452, 1.0]], ['2, k, 4', [-0.363797, 0.296353, 1.0]], ['2, k, 5', [-0.408172, 0.0413327, 1.0]], ['2, k, 6', [-0.402329, -0.237964, 1.0]], ['2, k, 7', [-0.386117, -0.314629, 1.0]], ['2, k, 8', [0.0238631, 0.282217, 1.0]], ['2, k, 9', [0.0793269, 0.0421482, 1.0]], ['2, k, 10', [0.0823787, -0.253682, 1.0]], ['2, k, 11', [0.0610787, -0.321473, 1.0]], ['2, k, 12', [-0.24762, -0.273895, 1.0]], ['2, k, 13', [-0.283826, -0.685372, 1.0]], ['2, k, 14', [-0.293304, -1.07314, 1.0]], ['2, k, 15', [-0.297363, -1.11816, 1.0]], ['2, k, 16', [-0.0702365, -0.280522, 1.0]], ['2, k, 17', [-0.0251929, -0.707896, 1.0]], ['2, k, 18', [0.00481997, -1.0684, 1.0]], ['2, k, 19', [0.0348816, -1.11426, 1.0]], ['2, k, 20', [-0.161256, 0.333286, 1.0]], ['2, k, 21', [-0.381739, -0.416382, 1.0]], ['2, k, 22', [-0.431543, -0.31577, 1.0]], ['2, k, 23', [0.049339, -0.418259, 1.0]], ['2, k, 24', [0.00980543, -0.31573, 1.0]]]
[['2, k, 0', [-0.200052, -0.281312, 1.0]], ['2, k, 1', [-0.203753, 0.0269576, 1.0]], ['2, k, 2', [-0.207118, 0.330305, 1.0]], ['2, k, 3', [-0.234692, 0.480134, 1.0]], ['2, k, 4', [-0.416051, 0.229375, 1.0]], ['2, k, 5', [-0.474241, -0.048608, 1.0]], ['2, k, 6', [-0.498959, -0.299691, 1.0]], ['2, k, 7', [-0.500494, -0.343863, 1.0]], ['2, k, 8', [-0.0310333, 0.23269, 1.0]], ['2, k, 9', [0.062723, -0.0231093, 1.0]], ['2, k, 10', [0.0737959, -0.285403, 1.0]], ['2, k, 11', [0.0725609, -0.340153, 1.0]], ['2, k, 12', [-0.281743, -0.277925, 1.0]], ['2, k, 13', [-0.315975, -0.648507, 1.0]], ['2, k, 14', [-0.287549, -1.04142, 1.0]], ['2, k, 15', [-0.309332, -1.11959, 1.0]], ['2, k, 16', [-0.112001, -0.275521, 1.0]], ['2, k, 17', [-0.0181272, -0.635051, 1.0]], ['2, k, 18', [0.0107126, -1.06703, 1.0]], ['2, k, 19', [0.0381182, -1.12682, 1.0]], ['2, k, 20', [-0.206541, 0.255503, 1.0]], ['2, k, 21', [-0.486746, -0.418746, 1.0]], ['2, k, 22', [-0.467121, -0.309355, 1.0]], ['2, k, 23', [0.0582355, -0.426518, 1.0]], ['2, k, 24', [0.0411624, -0.326416, 1.0]]]
[['2, k, 0', [-0.196292, -0.275086, 1.0]], ['2, k, 1', [-0.203603, 0.0390812, 1.0]], ['2, k, 2', [-0.208084, 0.34385, 1.0]], ['2, k, 3', [-0.235955, 0.494377, 1.0]], ['2, k, 4', [-0.41777, 0.245027, 1.0]], ['2, k, 5', [-0.482516, -0.00824516, 1.0]], ['2, k, 6', [-0.5008, -0.26869, 1.0]], ['2, k, 7', [-0.498159, -0.324267, 1.0]], ['2, k, 8', [-0.0316898, 0.24547, 1.0]], ['2, k, 9', [0.0646344, 0.0301596, 1.0]], ['2, k, 10', [0.0724968, -0.275726, 1.0]], ['2, k, 11', [0.071323, -0.327898, 1.0]], ['2, k, 12', [-0.281613, -0.272832, 1.0]], ['2, k, 13', [-0.309118, -0.641999, 1.0]], ['2, k, 14', [-0.289261, -1.03725, 1.0]], ['2, k, 15', [-0.310617, -1.12105, 1.0]], ['2, k, 16', [-0.104477, -0.268293, 1.0]], ['2, k, 17', [-0.0206712, -0.630431, 1.0]], ['2, k, 18', [0.00825011, -1.06531, 1.0]], ['2, k, 19', [0.0358468, -1.11344, 1.0]], ['2, k, 20', [-0.207219, 0.2676, 1.0]], ['2, k, 21', [-0.486603, -0.411105, 1.0]], ['2, k, 22', [-0.467344, -0.29466, 1.0]], ['2, k, 23', [0.0520823, -0.416055, 1.0]], ['2, k, 24', [0.0410006, -0.30974, 1.0]]]
[['2, k, 0', [-0.196566, -0.265692, 1.0]], ['2, k, 1', [-0.204915, 0.0511218, 1.0]], ['2, k, 2', [-0.210837, 0.356697, 1.0]], ['2, k, 3', [-0.236929, 0.506258, 1.0]], ['2, k, 4', [-0.420151, 0.25702, 1.0]], ['2, k, 5', [-0.480021, -0.00060245, 1.0]], ['2, k, 6', [-0.499823, -0.252119, 1.0]], ['2, k, 7', [-0.498576, -0.316137, 1.0]], ['2, k, 8', [-0.0312482, 0.254797, 1.0]], ['2, k, 9', [0.063465, 0.0295906, 1.0]], ['2, k, 10', [0.0726204, -0.260175, 1.0]], ['2, k, 11', [0.0675968, -0.3178, 1.0]], ['2, k, 12', [-0.28054, -0.26395, 1.0]], ['2, k, 13', [-0.293932, -0.678114, 1.0]], ['2, k, 14', [-0.289807, -1.03611, 1.0]], ['2, k, 15', [-0.305333, -1.12205, 1.0]], ['2, k, 16', [-0.106145, -0.258509, 1.0]], ['2, k, 17', [-0.0349387, -0.6797, 1.0]], ['2, k, 18', [-0.0039476, -1.05114, 1.0]], ['2, k, 19', [0.0337638, -1.10914, 1.0]], ['2, k, 20', [-0.209676, 0.281173, 1.0]], ['2, k, 21', [-0.482976, -0.404472, 1.0]], ['2, k, 22', [-0.47149, -0.300164, 1.0]], ['2, k, 23', [0.0505748, -0.401704, 1.0]], ['2, k, 24', [0.0378193, -0.308511, 1.0]]]
[['2, k, 0', [-0.197019, -0.258403, 1.0]], ['2, k, 1', [-0.205607, 0.0587884, 1.0]], ['2, k, 2', [-0.212073, 0.365812, 1.0]], ['2, k, 3', [-0.23861, 0.515766, 1.0]], ['2, k, 4', [-0.421613, 0.267255, 1.0]], ['2, k, 5', [-0.477483, 0.0100511, 1.0]], ['2, k, 6', [-0.499199, -0.245487, 1.0]], ['2, k, 7', [-0.495687, -0.306795, 1.0]], ['2, k, 8', [-0.031205, 0.26302, 1.0]], ['2, k, 9', [0.0621493, 0.0306734, 1.0]], ['2, k, 10', [0.0719139, -0.249971, 1.0]], ['2, k, 11', [0.0651979, -0.310618, 1.0]], ['2, k, 12', [-0.280185, -0.257009, 1.0]], ['2, k, 13', [-0.293924, -0.677258, 1.0]], ['2, k, 14', [-0.296648, -1.05646, 1.0]], ['2, k, 15', [-0.302019, -1.12232, 1.0]], ['2, k, 16', [-0.107436, -0.251038, 1.0]], ['2, k, 17', [-0.0351453, -0.679841, 1.0]], ['2, k, 18', [-0.00394977, -1.05038, 1.0]], ['2, k, 19', [0.0329034, -1.10871, 1.0]], ['2, k, 20', [-0.210773, 0.290217, 1.0]], ['2, k, 21', [-0.486114, -0.393033, 1.0]], ['2, k, 22', [-0.471529, -0.301827, 1.0]], ['2, k, 23', [0.0473616, -0.396457, 1.0]], ['2, k, 24', [0.0352201, -0.288399, 1.0]]]
[['2, k, 0', [-0.197088, -0.253195, 1.0]], ['2, k, 1', [-0.205701, 0.0648162, 1.0]], ['2, k, 2', [-0.212339, 0.373776, 1.0]], ['2, k, 3', [-0.238855, 0.522067, 1.0]], ['2, k, 4', [-0.422764, 0.275992, 1.0]], ['2, k, 5', [-0.476469, 0.0151865, 1.0]], ['2, k, 6', [-0.496447, -0.237598, 1.0]], ['2, k, 7', [-0.494694, -0.301563, 1.0]], ['2, k, 8', [-0.0307085, 0.270378, 1.0]], ['2, k, 9', [0.0604369, 0.0363348, 1.0]], ['2, k, 10', [0.0710763, -0.238995, 1.0]], ['2, k, 11', [0.0627745, -0.300595, 1.0]], ['2, k, 12', [-0.279782, -0.251091, 1.0]], ['2, k, 13', [-0.29042, -0.672737, 1.0]], ['2, k, 14', [-0.29737, -1.05703, 1.0]], ['2, k, 15', [-0.292729, -1.1202, 1.0]], ['2, k, 16', [-0.107858, -0.246769, 1.0]], ['2, k, 17', [-0.0365961, -0.676039, 1.0]], ['2, k, 18', [-0.00479721, -1.04898, 1.0]], ['2, k, 19', [0.0301871, -1.10557, 1.0]], ['2, k, 20', [-0.210985, 0.297728, 1.0]], ['2, k, 21', [-0.479823, -0.391655, 1.0]], ['2, k, 22', [-0.467158, -0.285566, 1.0]], ['2, k, 23', [0.045805, -0.384868, 1.0]], ['2, k, 24', [0.032703, -0.288035, 1.0]]]
[['2, k, 0', [-0.196372, -0.250643, 1.0]], ['2, k, 1', [-0.205347, 0.06838, 1.0]], ['2, k, 2', [-0.212511, 0.379039, 1.0]], ['2, k, 3', [-0.238822, 0.527946, 1.0]], ['2, k, 4', [-0.422858, 0.279801, 1.0]], ['2, k, 5', [-0.475705, 0.0233067, 1.0]], ['2, k, 6', [-0.495116, -0.234272, 1.0]], ['2, k, 7', [-0.491952, -0.297475, 1.0]], ['2, k, 8', [-0.0295267, 0.275907, 1.0]], ['2, k, 9', [0.0597914, 0.0388881, 1.0]], ['2, k, 10', [0.070283, -0.234211, 1.0]], ['2, k, 11', [0.0604407, -0.296353, 1.0]], ['2, k, 12', [-0.278844, -0.248647, 1.0]], ['2, k, 13', [-0.288203, -0.671746, 1.0]], ['2, k, 14', [-0.297315, -1.05695, 1.0]], ['2, k, 15', [-0.293363, -1.1195, 1.0]], ['2, k, 16', [-0.107388, -0.244239, 1.0]], ['2, k, 17', [-0.0385329, -0.672563, 1.0]], ['2, k, 18', [-0.00405682, -1.04735, 1.0]], ['2, k, 19', [0.0294628, -1.10397, 1.0]], ['2, k, 20', [-0.211, 0.302597, 1.0]], ['2, k, 21', [-0.476459, -0.385619, 1.0]], ['2, k, 22', [-0.464921, -0.302911, 1.0]], ['2, k, 23', [0.0413706, -0.383688, 1.0]], ['2, k, 24', [0.0290909, -0.273493, 1.0]]]
[['2, k, 0', [-0.195922, -0.24916, 1.0]], ['2, k, 1', [-0.205079, 0.070608, 1.0]], ['2, k, 2', [-0.212465, 0.382341, 1.0]], ['2, k, 3', [-0.238804, 0.531655, 1.0]], ['2, k, 4', [-0.423001, 0.284001, 1.0]], ['2, k, 5', [-0.47509, 0.0248726, 1.0]], ['2, k, 6', [-0.493662, -0.230123, 1.0]], ['2, k, 7', [-0.488653, -0.295123, 1.0]], ['2, k, 8', [-0.0282984, 0.280587, 1.0]], ['2, k, 9', [0.0595488, 0.0411735, 1.0]], ['2, k, 10', [0.0692507, -0.231293, 1.0]], ['2, k, 11', [0.0580613, -0.293528, 1.0]], ['2, k, 12', [-0.278159, -0.246859, 1.0]], ['2, k, 13', [-0.286195, -0.673017, 1.0]], ['2, k, 14', [-0.297303, -1.0574, 1.0]], ['2, k, 15', [-0.304517, -1.12155, 1.0]], ['2, k, 16', [-0.107148, -0.243078, 1.0]], ['2, k, 17', [-0.0402587, -0.684197, 1.0]], ['2, k, 18', [-0.00375199, -1.04748, 1.0]], ['2, k, 19', [0.0293282, -1.10481, 1.0]], ['2, k, 20', [-0.210892, 0.305664, 1.0]], ['2, k, 21', [-0.471794, -0.384887, 1.0]], ['2, k, 22', [-0.460043, -0.282997, 1.0]], ['2, k, 23', [0.0411395, -0.378303, 1.0]], ['2, k, 24', [0.0280062, -0.292043, 1.0]]]
[['2, k, 0', [-0.195854, -0.24881, 1.0]], ['2, k, 1', [-0.204802, 0.0714669, 1.0]], ['2, k, 2', [-0.211609, 0.384197, 1.0]], ['2, k, 3', [-0.238434, 0.532952, 1.0]], ['2, k, 4', [-0.422456, 0.286461, 1.0]], ['2, k, 5', [-0.473381, 0.0290457, 1.0]], ['2, k, 6', [-0.492872, -0.229988, 1.0]], ['2, k, 7', [-0.482815, -0.297296, 1.0]], ['2, k, 8', [-0.0274168, 0.282621, 1.0]], ['2, k, 9', [0.0591927, 0.0427551, 1.0]], ['2, k, 10', [0.067862, -0.230138, 1.0]], ['2, k, 11', [0.056479, -0.291351, 1.0]], ['2, k, 12', [-0.278051, -0.246417, 1.0]], ['2, k, 13', [-0.2838, -0.680845, 1.0]], ['2, k, 14', [-0.298856, -1.06204, 1.0]], ['2, k, 15', [-0.306532, -1.12411, 1.0]], ['2, k, 16', [-0.107121, -0.242817, 1.0]], ['2, k, 17', [-0.0416363, -0.681968, 1.0]], ['2, k, 18', [-0.00339204, -1.04854, 1.0]], ['2, k, 19', [0.0278588, -1.10472, 1.0]], ['2, k, 20', [-0.210213, 0.307301, 1.0]], ['2, k, 21', [-0.465463, -0.385384, 1.0]], ['2, k, 22', [-0.453604, -0.30807, 1.0]], ['2, k, 23', [0.0380475, -0.3783, 1.0]], ['2, k, 24', [0.0252479, -0.279388, 1.0]]]
[['2, k, 0', [-0.195825, -0.248691, 1.0]], ['2, k, 1', [-0.204608, 0.0720595, 1.0]], ['2, k, 2', [-0.21112, 0.385376, 1.0]], ['2, k, 3', [-0.23813, 0.534895, 1.0]], ['2, k, 4', [-0.421971, 0.287552, 1.0]], ['2, k, 5', [-0.471945, 0.0321811, 1.0]], ['2, k, 6', [-0.48963, -0.228542, 1.0]], ['2, k, 7', [-0.4781, -0.298366, 1.0]], ['2, k, 8', [-0.0267678, 0.284186, 1.0]], ['2, k, 9', [0.0586433, 0.0428365, 1.0]], ['2, k, 10', [0.066164, -0.228774, 1.0]], ['2, k, 11', [0.0540255, -0.291683, 1.0]], ['2, k, 12', [-0.27799, -0.246248, 1.0]], ['2, k, 13', [-0.284295, -0.680799, 1.0]], ['2, k, 14', [-0.300037, -1.06178, 1.0]], ['2, k, 15', [-0.3073, -1.12494, 1.0]], ['2, k, 16', [-0.10712, -0.24275, 1.0]], ['2, k, 17', [-0.046504, -0.676292, 1.0]], ['2, k, 18', [-0.00366328, -1.04567, 1.0]], ['2, k, 19', [0.0271275, -1.10444, 1.0]], ['2, k, 20', [-0.209798, 0.308384, 1.0]], ['2, k, 21', [-0.4602, -0.392886, 1.0]], ['2, k, 22', [-0.448609, -0.272219, 1.0]], ['2, k, 23', [0.0351937, -0.385685, 1.0]], ['2, k, 24', [0.019574, -0.254569, 1.0]]]
[['2, k, 0', [-0.195477, -0.248586, 1.0]], ['2, k, 1', [-0.20432, 0.0724829, 1.0]], ['2, k, 2', [-0.21057, 0.386515, 1.0]], ['2, k, 3', [-0.237302, 0.536036, 1.0]], ['2, k, 4', [-0.420836, 0.288479, 1.0]], ['2, k, 5', [-0.470588, 0.0333955, 1.0]], ['2, k, 6', [-0.486988, -0.228691, 1.0]], ['2, k, 7', [-0.473097, -0.298914, 1.0]], ['2, k, 8', [-0.0258673, 0.284845, 1.0]], ['2, k, 9', [0.0584143, 0.0426644, 1.0]], ['2, k, 10', [0.0644412, -0.227711, 1.0]], ['2, k, 11', [0.0505216, -0.294844, 1.0]], ['2, k, 12', [-0.277755, -0.246133, 1.0]], ['2, k, 13', [-0.283968, -0.678655, 1.0]], ['2, k, 14', [-0.298554, -1.04307, 1.0]], ['2, k, 15', [-0.307823, -1.12177, 1.0]], ['2, k, 16', [-0.106659, -0.242707, 1.0]], ['2, k, 17', [-0.0471839, -0.676301, 1.0]], ['2, k, 18', [-0.00364543, -1.04489, 1.0]], ['2, k, 19', [0.0269154, -1.10455, 1.0]], ['2, k, 20', [-0.209294, 0.309364, 1.0]], ['2, k, 21', [-0.456738, -0.391899, 1.0]], ['2, k, 22', [-0.445014, -0.303207, 1.0]], ['2, k, 23', [0.0384663, -0.381973, 1.0]], ['2, k, 24', [0.0144903, -0.269605, 1.0]]]
[['2, k, 0', [-0.194994, -0.248616, 1.0]], ['2, k, 1', [-0.203587, 0.0728162, 1.0]], ['2, k, 2', [-0.209386, 0.387017, 1.0]], ['2, k, 3', [-0.236522, 0.536718, 1.0]], ['2, k, 4', [-0.419863, 0.289087, 1.0]], ['2, k, 5', [-0.468285, 0.0348544, 1.0]], ['2, k, 6', [-0.482834, -0.228436, 1.0]], ['2, k, 7', [-0.470033, -0.299572, 1.0]], ['2, k, 8', [-0.0249278, 0.285229, 1.0]], ['2, k, 9', [0.0574476, 0.0414554, 1.0]], ['2, k, 10', [0.0629591, -0.227827, 1.0]], ['2, k, 11', [0.0500088, -0.298387, 1.0]], ['2, k, 12', [-0.277299, -0.246061, 1.0]], ['2, k, 13', [-0.284225, -0.678905, 1.0]], ['2, k, 14', [-0.298441, -1.04329, 1.0]], ['2, k, 15', [-0.307122, -1.12017, 1.0]], ['2, k, 16', [-0.106164, -0.242874, 1.0]], ['2, k, 17', [-0.0470453, -0.676636, 1.0]], ['2, k, 18', [-0.0030135, -1.04551, 1.0]], ['2, k, 19', [0.0273424, -1.10454, 1.0]], ['2, k, 20', [-0.208204, 0.309854, 1.0]], ['2, k, 21', [-0.45189, -0.393215, 1.0]], ['2, k, 22', [-0.441223, -0.307434, 1.0]], ['2, k, 23', [0.0353978, -0.388264, 1.0]], ['2, k, 24', [0.0194197, -0.291968, 1.0]]]
[['2, k, 0', [-0.194823, -0.248636, 1.0]], ['2, k, 1', [-0.203135, 0.0731177, 1.0]], ['2, k, 2', [-0.208605, 0.387539, 1.0]], ['2, k, 3', [-0.235304, 0.537295, 1.0]], ['2, k, 4', [-0.418815, 0.289842, 1.0]], ['2, k, 5', [-0.466236, 0.035598, 1.0]], ['2, k, 6', [-0.477116, -0.228104, 1.0]], ['2, k, 7', [-0.464986, -0.300585, 1.0]], ['2, k, 8', [-0.0235449, 0.285514, 1.0]], ['2, k, 9', [0.0567894, 0.0402388, 1.0]], ['2, k, 10', [0.0616894, -0.228103, 1.0]], ['2, k, 11', [0.0468929, -0.298718, 1.0]], ['2, k, 12', [-0.277104, -0.246061, 1.0]], ['2, k, 13', [-0.284778, -0.67993, 1.0]], ['2, k, 14', [-0.29831, -1.0445, 1.0]], ['2, k, 15', [-0.307672, -1.1208, 1.0]], ['2, k, 16', [-0.10603, -0.242911, 1.0]], ['2, k, 17', [-0.0463777, -0.676721, 1.0]], ['2, k, 18', [-0.0051957, -1.04285, 1.0]], ['2, k, 19', [0.0267779, -1.10393, 1.0]], ['2, k, 20', [-0.207492, 0.310345, 1.0]], ['2, k, 21', [-0.44846, -0.393688, 1.0]], ['2, k, 22', [-0.434825, -0.281118, 1.0]], ['2, k, 23', [0.03647, -0.389719, 1.0]], ['2, k, 24', [0.0146656, -0.290358, 1.0]]]
[['2, k, 0', [-0.194295, -0.24876, 1.0]], ['2, k, 1', [-0.202762, 0.0733553, 1.0]], ['2, k, 2', [-0.20812, 0.388053, 1.0]], ['2, k, 3', [-0.233806, 0.538006, 1.0]], ['2, k, 4', [-0.41788, 0.290637, 1.0]], ['2, k, 5', [-0.463689, 0.0358196, 1.0]], ['2, k, 6', [-0.472738, -0.226088, 1.0]], ['2, k, 7', [-0.458633, -0.300702, 1.0]], ['2, k, 8', [-0.022599, 0.28565, 1.0]], ['2, k, 9', [0.0554746, 0.0387537, 1.0]], ['2, k, 10', [0.0610755, -0.228147, 1.0]], ['2, k, 11', [0.0432789, -0.297112, 1.0]], ['2, k, 12', [-0.276738, -0.24618, 1.0]], ['2, k, 13', [-0.284578, -0.679806, 1.0]], ['2, k, 14', [-0.297341, -1.04935, 1.0]], ['2, k, 15', [-0.308389, -1.12228, 1.0]], ['2, k, 16', [-0.105348, -0.243039, 1.0]], ['2, k, 17', [-0.0462985, -0.677002, 1.0]], ['2, k, 18', [-0.0043572, -1.04443, 1.0]], ['2, k, 19', [0.0267149, -1.10387, 1.0]], ['2, k, 20', [-0.207029, 0.310791, 1.0]], ['2, k, 21', [-0.441416, -0.395257, 1.0]], ['2, k, 22', [-0.461238, -0.30813, 1.0]], ['2, k, 23', [0.0369897, -0.390263, 1.0]], ['2, k, 24', [0.0143239, -0.297825, 1.0]]]
[['2, k, 0', [-0.193724, -0.248867, 1.0]], ['2, k, 1', [-0.202338, 0.0734972, 1.0]], ['2, k, 2', [-0.207819, 0.388166, 1.0]], ['2, k, 3', [-0.232802, 0.538681, 1.0]], ['2, k, 4', [-0.416741, 0.291307, 1.0]], ['2, k, 5', [-0.462092, 0.0363357, 1.0]], ['2, k, 6', [-0.469122, -0.226236, 1.0]], ['2, k, 7', [-0.454633, -0.298574, 1.0]], ['2, k, 8', [-0.0219687, 0.286033, 1.0]], ['2, k, 9', [0.0546845, 0.0375529, 1.0]], ['2, k, 10', [0.060723, -0.228169, 1.0]], ['2, k, 11', [0.0406272, -0.294099, 1.0]], ['2, k, 12', [-0.276282, -0.246215, 1.0]], ['2, k, 13', [-0.28466, -0.679718, 1.0]], ['2, k, 14', [-0.297109, -1.05048, 1.0]], ['2, k, 15', [-0.308516, -1.122, 1.0]], ['2, k, 16', [-0.104682, -0.243225, 1.0]], ['2, k, 17', [-0.0462827, -0.677472, 1.0]], ['2, k, 18', [-0.00351248, -1.04693, 1.0]], ['2, k, 19', [0.0262496, -1.1042, 1.0]], ['2, k, 20', [-0.206708, 0.310914, 1.0]], ['2, k, 21', [-0.438174, -0.38932, 1.0]], ['2, k, 22', [-0.427104, -0.290976, 1.0]], ['2, k, 23', [0.0370978, -0.390967, 1.0]], ['2, k, 24', [-0.00802594, -0.26927, 1.0]]]
[['2, k, 0', [-0.193724, -0.248759, 1.0]], ['2, k, 1', [-0.2022, 0.0736522, 1.0]], ['2, k, 2', [-0.207555, 0.388326, 1.0]], ['2, k, 3', [-0.23159, 0.538876, 1.0]], ['2, k, 4', [-0.416111, 0.291978, 1.0]], ['2, k, 5', [-0.460469, 0.0368231, 1.0]], ['2, k, 6', [-0.461731, -0.226009, 1.0]], ['2, k, 7', [-0.451591, -0.300779, 1.0]], ['2, k, 8', [-0.0209346, 0.286366, 1.0]], ['2, k, 9', [0.0541037, 0.0368102, 1.0]], ['2, k, 10', [0.0602288, -0.229194, 1.0]], ['2, k, 11', [0.0394178, -0.29636, 1.0]], ['2, k, 12', [-0.276266, -0.246032, 1.0]], ['2, k, 13', [-0.28521, -0.677432, 1.0]], ['2, k, 14', [-0.297041, -1.05053, 1.0]], ['2, k, 15', [-0.308749, -1.1216, 1.0]], ['2, k, 16', [-0.1047, -0.243199, 1.0]], ['2, k, 17', [-0.0457793, -0.677061, 1.0]], ['2, k, 18', [-0.00331369, -1.04673, 1.0]], ['2, k, 19', [0.0262782, -1.10353, 1.0]], ['2, k, 20', [-0.206481, 0.311082, 1.0]], ['2, k, 21', [-0.431382, -0.396019, 1.0]], ['2, k, 22', [-0.423179, -0.27577, 1.0]], ['2, k, 23', [0.0366574, -0.39155, 1.0]], ['2, k, 24', [-0.00887946, -0.269043, 1.0]]]
[['2, k, 0', [-0.193693, -0.248777, 1.0]], ['2, k, 1', [-0.201925, 0.0737146, 1.0]], ['2, k, 2', [-0.206856, 0.388309, 1.0]], ['2, k, 3', [-0.230678, 0.539201, 1.0]], ['2, k, 4', [-0.4156, 0.292294, 1.0]], ['2, k, 5', [-0.459701, 0.0373876, 1.0]], ['2, k, 6', [-0.458987, -0.225904, 1.0]], ['2, k, 7', [-0.452199, -0.299947, 1.0]], ['2, k, 8', [-0.0201071, 0.286391, 1.0]], ['2, k, 9', [0.0539502, 0.0363216, 1.0]], ['2, k, 10', [0.0599857, -0.229768, 1.0]], ['2, k, 11', [0.0385524, -0.295843, 1.0]], ['2, k, 12', [-0.276217, -0.245993, 1.0]], ['2, k, 13', [-0.284958, -0.677277, 1.0]], ['2, k, 14', [-0.296852, -1.05025, 1.0]], ['2, k, 15', [-0.308445, -1.12059, 1.0]], ['2, k, 16', [-0.10469, -0.243278, 1.0]], ['2, k, 17', [-0.0445661, -0.678403, 1.0]], ['2, k, 18', [-0.0036851, -1.04767, 1.0]], ['2, k, 19', [0.0317885, -1.10868, 1.0]], ['2, k, 20', [-0.205906, 0.311098, 1.0]], ['2, k, 21', [-0.433934, -0.389747, 1.0]], ['2, k, 22', [-0.421157, -0.29119, 1.0]], ['2, k, 23', [0.0366316, -0.392782, 1.0]], ['2, k, 24', [-0.00803095, -0.291968, 1.0]]]
[['2, k, 0', [-0.193655, -0.248927, 1.0]], ['2, k, 1', [-0.201544, 0.0738005, 1.0]], ['2, k, 2', [-0.205899, 0.388505, 1.0]], ['2, k, 3', [-0.229352, 0.539597, 1.0]], ['2, k, 4', [-0.415305, 0.292419, 1.0]], ['2, k, 5', [-0.458531, 0.0369237, 1.0]], ['2, k, 6', [-0.457475, -0.22645, 1.0]], ['2, k, 7', [-0.451656, -0.301831, 1.0]], ['2, k, 8', [-0.019581, 0.286527, 1.0]], ['2, k, 9', [0.0538205, 0.0360671, 1.0]], ['2, k, 10', [0.0600216, -0.230418, 1.0]], ['2, k, 11', [0.039108, -0.295972, 1.0]], ['2, k, 12', [-0.276186, -0.246055, 1.0]], ['2, k, 13', [-0.284902, -0.677489, 1.0]], ['2, k, 14', [-0.297085, -1.05256, 1.0]], ['2, k, 15', [-0.307997, -1.11999, 1.0]], ['2, k, 16', [-0.104645, -0.243517, 1.0]], ['2, k, 17', [-0.0446253, -0.678565, 1.0]], ['2, k, 18', [-0.00434906, -1.04759, 1.0]], ['2, k, 19', [0.0332637, -1.10903, 1.0]], ['2, k, 20', [-0.205119, 0.311267, 1.0]], ['2, k, 21', [-0.436451, -0.392717, 1.0]], ['2, k, 22', [-0.422832, -0.285744, 1.0]], ['2, k, 23', [0.0364708, -0.393159, 1.0]], ['2, k, 24', [-0.00741119, -0.284899, 1.0]]]
[['2, k, 0', [-0.193596, -0.249055, 1.0]], ['2, k, 1', [-0.201321, 0.0739047, 1.0]], ['2, k, 2', [-0.205706, 0.388608, 1.0]], ['2, k, 3', [-0.228609, 0.539795, 1.0]], ['2, k, 4', [-0.414865, 0.292845, 1.0]], ['2, k, 5', [-0.458249, 0.037105, 1.0]], ['2, k, 6', [-0.456779, -0.227346, 1.0]], ['2, k, 7', [-0.453241, -0.30029, 1.0]], ['2, k, 8', [-0.0192453, 0.286425, 1.0]], ['2, k, 9', [0.0538705, 0.0361738, 1.0]], ['2, k, 10', [0.0601607, -0.230683, 1.0]], ['2, k, 11', [0.03878, -0.297754, 1.0]], ['2, k, 12', [-0.276126, -0.246121, 1.0]], ['2, k, 13', [-0.284956, -0.678052, 1.0]], ['2, k, 14', [-0.296807, -1.05327, 1.0]], ['2, k, 15', [-0.308199, -1.12001, 1.0]], ['2, k, 16', [-0.104589, -0.243708, 1.0]], ['2, k, 17', [-0.0449046, -0.679161, 1.0]], ['2, k, 18', [-0.00452141, -1.0477, 1.0]], ['2, k, 19', [0.0337633, -1.10864, 1.0]], ['2, k, 20', [-0.204925, 0.311368, 1.0]], ['2, k, 21', [-0.436955, -0.392278, 1.0]], ['2, k, 22', [-0.423694, -0.311009, 1.0]], ['2, k, 23', [0.0346509, -0.392137, 1.0]], ['2, k, 24', [-0.00744229, -0.281832, 1.0]]]
