[['2, k, 0', [0.201799, -0.707291, 1.0]], ['2, k, 1', [0.192631, -0.403676, 1.0]], ['2, k, 2', [0.182668, -0.105515, 1.0]], ['2, k, 3', [0.188273, 0.0219231, 1.0]], ['2, k, 4', [0.0430949, -0.24672, 1.0]], ['2, k, 5', [0.0392741, -0.535566, 1.0]], ['2, k, 6', [0.168732, -0.365362, 1.0]], ['2, k, 7', [0.212005, -0.309417, 1.0]], ['2, k, 8', [0.342726, -0.239584, 1.0]], ['2, k, 9', [0.5178, -0.177194, 1.0]], ['2, k, 10', [0.301951, -0.150257, 1.0]], ['2, k, 11', [0.34261, -0.122671, 1.0]], ['2, k, 12', [0.130679, -0.699065, 1.0]], ['2, k, 13', [0.0223732, -1.00866, 1.0]], ['2, k, 14', [0.0220822, -1.26293, 1.0]], ['2, k, 15', [0.0172448, -1.33938, 1.0]], ['2, k, 16', [0.267306, -0.695841, 1.0]], ['2, k, 17', [0.406398, -0.985615, 1.0]], ['2, k, 18', [0.356165, -1.13874, 1.0]], ['2, k, 19', [0.392624, -1.21469, 1.0]], ['2, k, 20', [0.185307, -0.179375, 1.0]], ['2, k, 21', [0.211028, -0.307991, 1.0]], ['2, k, 22', [0.209753, -0.30613, 1.0]], ['2, k, 23', [0.331504, -0.122416, 1.0]], ['2, k, 24', [0.265052, -0.122566, 1.0]]]
[['2, k, 0', [0.222481, -0.652958, 1.0]], ['2, k, 1', [0.257625, -0.361466, 1.0]], ['2, k, 2', [0.289554, -0.0804681, 1.0]], ['2, k, 3', [0.282148, 0.0477524, 1.0]], ['2, k, 4', [0.130365, -0.11498, 1.0]], ['2, k, 5', [-0.046567, -0.0819131, 1.0]], ['2, k, 6', [-0.238039, -0.0527406, 1.0]], ['2, k, 7', [-0.346431, -0.014203, 1.0]], ['2, k, 8', [0.366596, -0.202035, 1.0]], ['2, k, 9', [0.239975, -0.163312, 1.0]], ['2, k, 10', [0.0569961, -0.135852, 1.0]], ['2, k, 11', [0.00137017, -0.118646, 1.0]], ['2, k, 12', [0.185774, -0.639372, 1.0]], ['2, k, 13', [0.0884177, -0.962017, 1.0]], ['2, k, 14', [0.0120499, -1.30938, 1.0]], ['2, k, 15', [-0.0654728, -1.33247, 1.0]], ['2, k, 16', [0.263849, -0.646627, 1.0]], ['2, k, 17', [0.35777, -0.922909, 1.0]], ['2, k, 18', [0.394106, -1.18278, 1.0]], ['2, k, 19', [0.328878, -1.23779, 1.0]], ['2, k, 20', [0.282157, -0.149851, 1.0]], ['2, k, 21', [-0.373737, 0.00331788, 1.0]], ['2, k, 22', [-0.283889, -0.0351386, 1.0]], ['2, k, 23', [-0.0722581, -0.107085, 1.0]], ['2, k, 24', [-0.0402758, -0.137013, 1.0]]]
[['2, k, 0', [0.225828, -0.654737, 1.0]], ['2, k, 1', [0.257981, -0.365152, 1.0]], ['2, k, 2', [0.284895, -0.0850343, 1.0]], ['2, k, 3', [0.275872, 0.0474815, 1.0]], ['2, k, 4', [0.170178, -0.112061, 1.0]], ['2, k, 5', [-0.0935044, -0.124553, 1.0]], ['2, k, 6', [-0.306983, -0.0487207, 1.0]], ['2, k, 7', [-0.361617, -0.0186225, 1.0]], ['2, k, 8', [0.371021, -0.207381, 1.0]], ['2, k, 9', [0.27294, -0.16346, 1.0]], ['2, k, 10', [0.127894, -0.127431, 1.0]], ['2, k, 11', [0.0608842, -0.111939, 1.0]], ['2, k, 12', [0.185327, -0.640866, 1.0]], ['2, k, 13', [0.0899694, -0.964875, 1.0]], ['2, k, 14', [0.0131141, -1.31157, 1.0]], ['2, k, 15', [-0.0617063, -1.33566, 1.0]], ['2, k, 16', [0.26903, -0.649007, 1.0]], ['2, k, 17', [0.361367, -0.924846, 1.0]], ['2, k, 18', [0.394316, -1.18309, 1.0]], ['2, k, 19', [0.331932, -1.23782, 1.0]], ['2, k, 20', [0.278926, -0.15438, 1.0]], ['2, k, 21', [-0.404453, 0.00269952, 1.0]], ['2, k, 22', [-0.286514, -0.0303452, 1.0]], ['2, k, 23', [0.00901044, -0.0995785, 1.0]], ['2, k, 24', [0.00395354, -0.0941232, 1.0]]]
[['2, k, 0', [0.233295, -0.666536, 1.0]], ['2, k, 1', [0.258576, -0.367973, 1.0]], ['2, k, 2', [0.282993, -0.0834959, 1.0]], ['2, k, 3', [0.269371, 0.0462345, 1.0]], ['2, k, 4', [0.0824876, -0.210705, 1.0]], ['2, k, 5', [-0.142577, -0.132181, 1.0]], ['2, k, 6', [-0.305858, -0.0541907, 1.0]], ['2, k, 7', [-0.360008, -0.0232446, 1.0]], ['2, k, 8', [0.376386, -0.21283, 1.0]], ['2, k, 9', [0.337933, -0.164564, 1.0]], ['2, k, 10', [0.212757, -0.140068, 1.0]], ['2, k, 11', [0.144225, -0.109692, 1.0]], ['2, k, 12', [0.17747, -0.66042, 1.0]], ['2, k, 13', [0.0909709, -0.9695, 1.0]], ['2, k, 14', [0.0132746, -1.31528, 1.0]], ['2, k, 15', [-0.0438805, -1.34555, 1.0]], ['2, k, 16', [0.289607, -0.661343, 1.0]], ['2, k, 17', [0.365603, -0.927566, 1.0]], ['2, k, 18', [0.395432, -1.1848, 1.0]], ['2, k, 19', [0.353376, -1.24114, 1.0]], ['2, k, 20', [0.277743, -0.154091, 1.0]], ['2, k, 21', [-0.397471, -0.00264486, 1.0]], ['2, k, 22', [-0.299051, -0.0307184, 1.0]], ['2, k, 23', [0.124955, -0.0971234, 1.0]], ['2, k, 24', [0.0859944, -0.0936331, 1.0]]]
[['2, k, 0', [0.234681, -0.670181, 1.0]], ['2, k, 1', [0.257275, -0.36842, 1.0]], ['2, k, 2', [0.271239, -0.0745485, 1.0]], ['2, k, 3', [0.260915, 0.0476609, 1.0]], ['2, k, 4', [0.0811192, -0.207431, 1.0]], ['2, k, 5', [-0.130372, -0.146354, 1.0]], ['2, k, 6', [-0.291269, -0.0623072, 1.0]], ['2, k, 7', [-0.343672, -0.0320326, 1.0]], ['2, k, 8', [0.371683, -0.2275, 1.0]], ['2, k, 9', [0.350698, -0.173869, 1.0]], ['2, k, 10', [0.233157, -0.109968, 1.0]], ['2, k, 11', [0.219549, -0.105666, 1.0]], ['2, k, 12', [0.175719, -0.663119, 1.0]], ['2, k, 13', [0.0917812, -0.970899, 1.0]], ['2, k, 14', [0.0138247, -1.31627, 1.0]], ['2, k, 15', [-0.0389977, -1.34827, 1.0]], ['2, k, 16', [0.292373, -0.663808, 1.0]], ['2, k, 17', [0.371598, -0.933023, 1.0]], ['2, k, 18', [0.395827, -1.18764, 1.0]], ['2, k, 19', [0.356702, -1.24168, 1.0]], ['2, k, 20', [0.269494, -0.148876, 1.0]], ['2, k, 21', [-0.376905, -0.0130391, 1.0]], ['2, k, 22', [-0.27914, -0.0367442, 1.0]], ['2, k, 23', [0.207949, -0.0952028, 1.0]], ['2, k, 24', [0.161717, -0.0937181, 1.0]]]
[['2, k, 0', [0.234755, -0.670264, 1.0]], ['2, k, 1', [0.245707, -0.37834, 1.0]], ['2, k, 2', [0.237991, -0.103254, 1.0]], ['2, k, 3', [0.251411, 0.0469732, 1.0]], ['2, k, 4', [0.0745856, -0.20338, 1.0]], ['2, k, 5', [-0.145136, -0.145136, 1.0]], ['2, k, 6', [-0.277925, -0.0830445, 1.0]], ['2, k, 7', [-0.314779, -0.0481761, 1.0]], ['2, k, 8', [0.363676, -0.237549, 1.0]], ['2, k, 9', [0.382936, -0.18812, 1.0]], ['2, k, 10', [0.298915, -0.115629, 1.0]], ['2, k, 11', [0.291777, -0.0992071, 1.0]], ['2, k, 12', [0.174303, -0.663223, 1.0]], ['2, k, 13', [0.091956, -0.971091, 1.0]], ['2, k, 14', [0.0151267, -1.3162, 1.0]], ['2, k, 15', [-0.0294365, -1.3512, 1.0]], ['2, k, 16', [0.29345, -0.663463, 1.0]], ['2, k, 17', [0.373162, -0.93349, 1.0]], ['2, k, 18', [0.396177, -1.18815, 1.0]], ['2, k, 19', [0.367342, -1.24351, 1.0]], ['2, k, 20', [0.240646, -0.171188, 1.0]], ['2, k, 21', [-0.333745, -0.0272167, 1.0]], ['2, k, 22', [-0.242269, -0.0509427, 1.0]], ['2, k, 23', [0.292733, -0.093235, 1.0]], ['2, k, 24', [0.21909, -0.0919861, 1.0]]]
[['2, k, 0', [0.234836, -0.670087, 1.0]], ['2, k, 1', [0.241718, -0.378915, 1.0]], ['2, k, 2', [0.235851, -0.101997, 1.0]], ['2, k, 3', [0.24047, 0.0459845, 1.0]], ['2, k, 4', [0.065032, -0.202276, 1.0]], ['2, k, 5', [-0.138425, -0.153796, 1.0]], ['2, k, 6', [-0.253032, -0.105124, 1.0]], ['2, k, 7', [-0.292193, -0.0574193, 1.0]], ['2, k, 8', [0.366435, -0.22821, 1.0]], ['2, k, 9', [0.401186, -0.231056, 1.0]], ['2, k, 10', [0.350902, -0.131793, 1.0]], ['2, k, 11', [0.352091, -0.100691, 1.0]], ['2, k, 12', [0.173239, -0.662707, 1.0]], ['2, k, 13', [0.0922014, -0.970365, 1.0]], ['2, k, 14', [0.0154017, -1.3152, 1.0]], ['2, k, 15', [-0.0244596, -1.35203, 1.0]], ['2, k, 16', [0.29446, -0.661673, 1.0]], ['2, k, 17', [0.374099, -0.933041, 1.0]], ['2, k, 18', [0.395409, -1.18801, 1.0]], ['2, k, 19', [0.371533, -1.24305, 1.0]], ['2, k, 20', [0.237965, -0.170329, 1.0]], ['2, k, 21', [-0.293771, -0.045093, 1.0]], ['2, k, 22', [-0.223056, -0.060525, 1.0]], ['2, k, 23', [0.362611, -0.0888758, 1.0]], ['2, k, 24', [0.273786, -0.0931163, 1.0]]]
[['2, k, 0', [0.234692, -0.670068, 1.0]], ['2, k, 1', [0.237385, -0.380774, 1.0]], ['2, k, 2', [0.232126, -0.102645, 1.0]], ['2, k, 3', [0.229666, 0.0439958, 1.0]], ['2, k, 4', [0.0590022, -0.208191, 1.0]], ['2, k, 5', [-0.13226, -0.1618, 1.0]], ['2, k, 6', [-0.22924, -0.105459, 1.0]], ['2, k, 7', [-0.258963, -0.0720245, 1.0]], ['2, k, 8', [0.365571, -0.222299, 1.0]], ['2, k, 9', [0.448227, -0.171007, 1.0]], ['2, k, 10', [0.417057, -0.125949, 1.0]], ['2, k, 11', [0.414711, -0.103178, 1.0]], ['2, k, 12', [0.17131, -0.662892, 1.0]], ['2, k, 13', [0.0919127, -0.970069, 1.0]], ['2, k, 14', [0.0156232, -1.31483, 1.0]], ['2, k, 15', [-0.0192311, -1.35355, 1.0]], ['2, k, 16', [0.294876, -0.660699, 1.0]], ['2, k, 17', [0.373043, -0.930468, 1.0]], ['2, k, 18', [0.395096, -1.18809, 1.0]], ['2, k, 19', [0.376992, -1.24206, 1.0]], ['2, k, 20', [0.233836, -0.171364, 1.0]], ['2, k, 21', [-0.25258, -0.0611156, 1.0]], ['2, k, 22', [-0.190785, -0.0747402, 1.0]], ['2, k, 23', [0.427727, -0.0971338, 1.0]], ['2, k, 24', [0.347056, -0.0954998, 1.0]]]
[['2, k, 0', [0.234133, -0.670696, 1.0]], ['2, k, 1', [0.225781, -0.383924, 1.0]], ['2, k, 2', [0.206594, -0.104201, 1.0]], ['2, k, 3', [0.218845, 0.0423305, 1.0]], ['2, k, 4', [0.0530998, -0.216152, 1.0]], ['2, k, 5', [-0.1256, -0.17143, 1.0]], ['2, k, 6', [-0.208406, -0.111849, 1.0]], ['2, k, 7', [-0.228391, -0.08581, 1.0]], ['2, k, 8', [0.35389, -0.216636, 1.0]], ['2, k, 9', [0.442695, -0.179479, 1.0]], ['2, k, 10', [0.423298, -0.118466, 1.0]], ['2, k, 11', [0.262809, -0.101442, 1.0]], ['2, k, 12', [0.168396, -0.664437, 1.0]], ['2, k, 13', [0.0903177, -0.970883, 1.0]], ['2, k, 14', [0.0152821, -1.31588, 1.0]], ['2, k, 15', [-0.0115353, -1.35734, 1.0]], ['2, k, 16', [0.294938, -0.660955, 1.0]], ['2, k, 17', [0.37108, -0.930531, 1.0]], ['2, k, 18', [0.393386, -1.18816, 1.0]], ['2, k, 19', [0.384185, -1.24079, 1.0]], ['2, k, 20', [0.212051, -0.173625, 1.0]], ['2, k, 21', [-0.226441, -0.0742858, 1.0]], ['2, k, 22', [-0.160655, -0.0871502, 1.0]], ['2, k, 23', [0.20099, -0.0999116, 1.0]], ['2, k, 24', [0.20454, -0.108791, 1.0]]]
[['2, k, 0', [0.232135, -0.672119, 1.0]], ['2, k, 1', [0.217192, -0.384213, 1.0]], ['2, k, 2', [0.196318, -0.100642, 1.0]], ['2, k, 3', [0.210826, 0.0391238, 1.0]], ['2, k, 4', [0.0497792, -0.222858, 1.0]], ['2, k, 5', [-0.112607, -0.179691, 1.0]], ['2, k, 6', [-0.187629, -0.124947, 1.0]], ['2, k, 7', [-0.202328, -0.0977822, 1.0]], ['2, k, 8', [0.350091, -0.21549, 1.0]], ['2, k, 9', [0.446087, -0.183784, 1.0]], ['2, k, 10', [0.503619, -0.164381, 1.0]], ['2, k, 11', [0.500076, -0.11767, 1.0]], ['2, k, 12', [0.164679, -0.666363, 1.0]], ['2, k, 13', [0.0873671, -0.973731, 1.0]], ['2, k, 14', [0.0143949, -1.31879, 1.0]], ['2, k, 15', [-0.00884575, -1.36224, 1.0]], ['2, k, 16', [0.293685, -0.661613, 1.0]], ['2, k, 17', [0.367587, -0.930727, 1.0]], ['2, k, 18', [0.391133, -1.18848, 1.0]], ['2, k, 19', [0.386487, -1.24079, 1.0]], ['2, k, 20', [0.201837, -0.171052, 1.0]], ['2, k, 21', [-0.184266, -0.0892782, 1.0]], ['2, k, 22', [-0.136213, -0.104207, 1.0]], ['2, k, 23', [0.52689, -0.109467, 1.0]], ['2, k, 24', [0.445947, -0.113171, 1.0]]]
[['2, k, 0', [0.229023, -0.675248, 1.0]], ['2, k, 1', [0.2138, -0.38601, 1.0]], ['2, k, 2', [0.194592, -0.101235, 1.0]], ['2, k, 3', [0.204077, 0.0374198, 1.0]], ['2, k, 4', [0.0495595, -0.227563, 1.0]], ['2, k, 5', [-0.110935, -0.188967, 1.0]], ['2, k, 6', [-0.165015, -0.163533, 1.0]], ['2, k, 7', [-0.186852, -0.10709, 1.0]], ['2, k, 8', [0.347174, -0.215954, 1.0]], ['2, k, 9', [0.452111, -0.188078, 1.0]], ['2, k, 10', [0.505377, -0.164086, 1.0]], ['2, k, 11', [0.518719, -0.127157, 1.0]], ['2, k, 12', [0.159965, -0.669941, 1.0]], ['2, k, 13', [0.0847133, -0.974461, 1.0]], ['2, k, 14', [0.0138426, -1.31967, 1.0]], ['2, k, 15', [-0.00649387, -1.36448, 1.0]], ['2, k, 16', [0.29144, -0.664173, 1.0]], ['2, k, 17', [0.365492, -0.93022, 1.0]], ['2, k, 18', [0.389973, -1.18782, 1.0]], ['2, k, 19', [0.388367, -1.23912, 1.0]], ['2, k, 20', [0.199709, -0.171863, 1.0]], ['2, k, 21', [-0.162849, -0.099158, 1.0]], ['2, k, 22', [-0.131971, -0.119699, 1.0]], ['2, k, 23', [0.538496, -0.11511, 1.0]], ['2, k, 24', [0.454845, -0.120439, 1.0]]]
[['2, k, 0', [0.225448, -0.677544, 1.0]], ['2, k, 1', [0.210004, -0.386909, 1.0]], ['2, k, 2', [0.191757, -0.100926, 1.0]], ['2, k, 3', [0.200581, 0.0363797, 1.0]], ['2, k, 4', [0.0495117, -0.22814, 1.0]], ['2, k, 5', [-0.102316, -0.193216, 1.0]], ['2, k, 6', [-0.0910643, -0.130843, 1.0]], ['2, k, 7', [-0.15549, -0.116877, 1.0]], ['2, k, 8', [0.343534, -0.215081, 1.0]], ['2, k, 9', [0.452729, -0.192436, 1.0]], ['2, k, 10', [0.525308, -0.181302, 1.0]], ['2, k, 11', [0.524733, -0.136325, 1.0]], ['2, k, 12', [0.155729, -0.672206, 1.0]], ['2, k, 13', [0.0826987, -0.974546, 1.0]], ['2, k, 14', [0.0141194, -1.31976, 1.0]], ['2, k, 15', [-0.00412854, -1.36581, 1.0]], ['2, k, 16', [0.288771, -0.665814, 1.0]], ['2, k, 17', [0.363269, -0.929503, 1.0]], ['2, k, 18', [0.388676, -1.18742, 1.0]], ['2, k, 19', [0.389222, -1.23797, 1.0]], ['2, k, 20', [0.196595, -0.171823, 1.0]], ['2, k, 21', [-0.163492, -0.107413, 1.0]], ['2, k, 22', [-0.0810177, -0.120241, 1.0]], ['2, k, 23', [0.540506, -0.124282, 1.0]], ['2, k, 24', [0.450693, -0.130146, 1.0]]]
[['2, k, 0', [0.22163, -0.678398, 1.0]], ['2, k, 1', [0.207209, -0.388338, 1.0]], ['2, k, 2', [0.190354, -0.103203, 1.0]], ['2, k, 3', [0.195668, 0.0353666, 1.0]], ['2, k, 4', [0.0483212, -0.228775, 1.0]], ['2, k, 5', [-0.0987677, -0.197545, 1.0]], ['2, k, 6', [-0.0892972, -0.133618, 1.0]], ['2, k, 7', [-0.152542, -0.121593, 1.0]], ['2, k, 8', [0.341926, -0.214962, 1.0]], ['2, k, 9', [0.455849, -0.200469, 1.0]], ['2, k, 10', [0.525579, -0.184323, 1.0]], ['2, k, 11', [0.537047, -0.142983, 1.0]], ['2, k, 12', [0.151465, -0.673082, 1.0]], ['2, k, 13', [0.0797835, -0.975882, 1.0]], ['2, k, 14', [0.0131856, -1.32136, 1.0]], ['2, k, 15', [-0.00424702, -1.36802, 1.0]], ['2, k, 16', [0.285642, -0.666237, 1.0]], ['2, k, 17', [0.361578, -0.92944, 1.0]], ['2, k, 18', [0.387613, -1.1871, 1.0]], ['2, k, 19', [0.388949, -1.23729, 1.0]], ['2, k, 20', [0.194817, -0.173836, 1.0]], ['2, k, 21', [-0.155664, -0.112607, 1.0]], ['2, k, 22', [-0.0806719, -0.120658, 1.0]], ['2, k, 23', [0.559011, -0.131722, 1.0]], ['2, k, 24', [0.466054, -0.136447, 1.0]]]
[['2, k, 0', [0.217447, -0.67923, 1.0]], ['2, k, 1', [0.203558, -0.389364, 1.0]], ['2, k, 2', [0.187756, -0.104706, 1.0]], ['2, k, 3', [0.193195, 0.0349176, 1.0]], ['2, k, 4', [0.0467717, -0.229896, 1.0]], ['2, k, 5', [-0.0920596, -0.203134, 1.0]], ['2, k, 6', [-0.086931, -0.139828, 1.0]], ['2, k, 7', [-0.153237, -0.12396, 1.0]], ['2, k, 8', [0.340922, -0.215021, 1.0]], ['2, k, 9', [0.460553, -0.203598, 1.0]], ['2, k, 10', [0.478563, -0.172545, 1.0]], ['2, k, 11', [0.527504, -0.149128, 1.0]], ['2, k, 12', [0.147125, -0.673666, 1.0]], ['2, k, 13', [0.0763669, -0.97822, 1.0]], ['2, k, 14', [0.0117063, -1.32384, 1.0]], ['2, k, 15', [-0.00560291, -1.37143, 1.0]], ['2, k, 16', [0.281749, -0.667008, 1.0]], ['2, k, 17', [0.359771, -0.92881, 1.0]], ['2, k, 18', [0.386685, -1.18663, 1.0]], ['2, k, 19', [0.38855, -1.23696, 1.0]], ['2, k, 20', [0.191853, -0.175208, 1.0]], ['2, k, 21', [-0.153656, -0.116352, 1.0]], ['2, k, 22', [-0.0797215, -0.130381, 1.0]], ['2, k, 23', [0.560087, -0.137821, 1.0]], ['2, k, 24', [0.448755, -0.141406, 1.0]]]
[['2, k, 0', [0.214327, -0.680443, 1.0]], ['2, k, 1', [0.201176, -0.390955, 1.0]], ['2, k, 2', [0.186808, -0.106772, 1.0]], ['2, k, 3', [0.191365, 0.0334851, 1.0]], ['2, k, 4', [0.0437982, -0.230437, 1.0]], ['2, k, 5', [-0.0902573, -0.205191, 1.0]], ['2, k, 6', [-0.0880966, -0.142169, 1.0]], ['2, k, 7', [-0.154036, -0.126739, 1.0]], ['2, k, 8', [0.34018, -0.215392, 1.0]], ['2, k, 9', [0.482365, -0.223615, 1.0]], ['2, k, 10', [0.524176, -0.177544, 1.0]], ['2, k, 11', [0.537085, -0.150585, 1.0]], ['2, k, 12', [0.144115, -0.674787, 1.0]], ['2, k, 13', [0.0744676, -0.97997, 1.0]], ['2, k, 14', [0.0115181, -1.32586, 1.0]], ['2, k, 15', [-0.00651093, -1.37375, 1.0]], ['2, k, 16', [0.278641, -0.668093, 1.0]], ['2, k, 17', [0.35693, -0.929742, 1.0]], ['2, k, 18', [0.385574, -1.18749, 1.0]], ['2, k, 19', [0.387216, -1.23814, 1.0]], ['2, k, 20', [0.190486, -0.177167, 1.0]], ['2, k, 21', [-0.147805, -0.120435, 1.0]], ['2, k, 22', [-0.0796332, -0.128666, 1.0]], ['2, k, 23', [0.556099, -0.138837, 1.0]], ['2, k, 24', [0.468169, -0.143947, 1.0]]]
[['2, k, 0', [0.210546, -0.68147, 1.0]], ['2, k, 1', [0.199282, -0.392426, 1.0]], ['2, k, 2', [0.186469, -0.108909, 1.0]], ['2, k, 3', [0.190536, 0.0328901, 1.0]], ['2, k, 4', [0.042056, -0.231204, 1.0]], ['2, k, 5', [-0.0895027, -0.205728, 1.0]], ['2, k, 6', [-0.091404, -0.142801, 1.0]], ['2, k, 7', [-0.152269, -0.127062, 1.0]], ['2, k, 8', [0.339753, -0.216519, 1.0]], ['2, k, 9', [0.483167, -0.224001, 1.0]], ['2, k, 10', [0.528889, -0.17099, 1.0]], ['2, k, 11', [0.536622, -0.151976, 1.0]], ['2, k, 12', [0.140267, -0.675642, 1.0]], ['2, k, 13', [0.0720394, -0.981598, 1.0]], ['2, k, 14', [0.0111007, -1.32812, 1.0]], ['2, k, 15', [-0.0077855, -1.37564, 1.0]], ['2, k, 16', [0.275041, -0.669127, 1.0]], ['2, k, 17', [0.354332, -0.930541, 1.0]], ['2, k, 18', [0.385029, -1.18809, 1.0]], ['2, k, 19', [0.386065, -1.23905, 1.0]], ['2, k, 20', [0.189759, -0.179111, 1.0]], ['2, k, 21', [-0.152706, -0.118924, 1.0]], ['2, k, 22', [-0.0740232, -0.128561, 1.0]], ['2, k, 23', [0.557365, -0.139534, 1.0]], ['2, k, 24', [0.466848, -0.145594, 1.0]]]
[['2, k, 0', [0.208327, -0.682358, 1.0]], ['2, k, 1', [0.197997, -0.393374, 1.0]], ['2, k, 2', [0.186418, -0.109956, 1.0]], ['2, k, 3', [0.190356, 0.032411, 1.0]], ['2, k, 4', [0.0418287, -0.230454, 1.0]], ['2, k, 5', [-0.0894877, -0.206511, 1.0]], ['2, k, 6', [-0.126805, -0.154796, 1.0]], ['2, k, 7', [-0.156134, -0.127539, 1.0]], ['2, k, 8', [0.339691, -0.217388, 1.0]], ['2, k, 9', [0.470187, -0.230922, 1.0]], ['2, k, 10', [0.526748, -0.192389, 1.0]], ['2, k, 11', [0.539202, -0.150859, 1.0]], ['2, k, 12', [0.137952, -0.676457, 1.0]], ['2, k, 13', [0.0701106, -0.983077, 1.0]], ['2, k, 14', [0.0108362, -1.3301, 1.0]], ['2, k, 15', [-0.00807372, -1.37764, 1.0]], ['2, k, 16', [0.273001, -0.669984, 1.0]], ['2, k, 17', [0.351581, -0.931427, 1.0]], ['2, k, 18', [0.384512, -1.18859, 1.0]], ['2, k, 19', [0.386098, -1.24004, 1.0]], ['2, k, 20', [0.189365, -0.180147, 1.0]], ['2, k, 21', [-0.141986, -0.120193, 1.0]], ['2, k, 22', [-0.0838276, -0.132657, 1.0]], ['2, k, 23', [0.557941, -0.139084, 1.0]], ['2, k, 24', [0.472238, -0.145179, 1.0]]]
[['2, k, 0', [0.206157, -0.683202, 1.0]], ['2, k, 1', [0.196871, -0.394208, 1.0]], ['2, k, 2', [0.186773, -0.110768, 1.0]], ['2, k, 3', [0.190437, 0.0318164, 1.0]], ['2, k, 4', [0.0420899, -0.230005, 1.0]], ['2, k, 5', [-0.0892871, -0.207566, 1.0]], ['2, k, 6', [-0.0827349, -0.143496, 1.0]], ['2, k, 7', [-0.14783, -0.127907, 1.0]], ['2, k, 8', [0.34028, -0.218205, 1.0]], ['2, k, 9', [0.462703, -0.223696, 1.0]], ['2, k, 10', [0.528921, -0.195481, 1.0]], ['2, k, 11', [0.542673, -0.147848, 1.0]], ['2, k, 12', [0.135533, -0.677135, 1.0]], ['2, k, 13', [0.0688578, -0.983368, 1.0]], ['2, k, 14', [0.0113518, -1.33056, 1.0]], ['2, k, 15', [-0.00800468, -1.37857, 1.0]], ['2, k, 16', [0.271153, -0.670886, 1.0]], ['2, k, 17', [0.350041, -0.933015, 1.0]], ['2, k, 18', [0.383564, -1.19013, 1.0]], ['2, k, 19', [0.384855, -1.242, 1.0]], ['2, k, 20', [0.189299, -0.180986, 1.0]], ['2, k, 21', [-0.139844, -0.119349, 1.0]], ['2, k, 22', [-0.0688349, -0.129965, 1.0]], ['2, k, 23', [0.562462, -0.137366, 1.0]], ['2, k, 24', [0.473586, -0.142622, 1.0]]]
[['2, k, 0', [0.204499, -0.683368, 1.0]], ['2, k, 1', [0.196186, -0.394566, 1.0]], ['2, k, 2', [0.186831, -0.11122, 1.0]], ['2, k, 3', [0.190365, 0.0311249, 1.0]], ['2, k, 4', [0.0411658, -0.231078, 1.0]], ['2, k, 5', [-0.0866791, -0.208457, 1.0]], ['2, k, 6', [-0.0800147, -0.145588, 1.0]], ['2, k, 7', [-0.140826, -0.126461, 1.0]], ['2, k, 8', [0.340174, -0.219875, 1.0]], ['2, k, 9', [0.463278, -0.220203, 1.0]], ['2, k, 10', [0.536725, -0.195649, 1.0]], ['2, k, 11', [0.552933, -0.141261, 1.0]], ['2, k, 12', [0.133896, -0.677093, 1.0]], ['2, k, 13', [0.0671655, -0.985412, 1.0]], ['2, k, 14', [0.0132507, -1.33311, 1.0]], ['2, k, 15', [-0.00665047, -1.38123, 1.0]], ['2, k, 16', [0.269431, -0.671262, 1.0]], ['2, k, 17', [0.348598, -0.934241, 1.0]], ['2, k, 18', [0.383632, -1.19095, 1.0]], ['2, k, 19', [0.384175, -1.24354, 1.0]], ['2, k, 20', [0.189206, -0.181418, 1.0]], ['2, k, 21', [-0.143846, -0.119153, 1.0]], ['2, k, 22', [-0.0714737, -0.131714, 1.0]], ['2, k, 23', [0.571432, -0.132049, 1.0]], ['2, k, 24', [0.484875, -0.137399, 1.0]]]
[['2, k, 0', [0.203279, -0.684687, 1.0]], ['2, k, 1', [0.195555, -0.395413, 1.0]], ['2, k, 2', [0.186721, -0.111632, 1.0]], ['2, k, 3', [0.189952, 0.0301376, 1.0]], ['2, k, 4', [0.0422884, -0.234728, 1.0]], ['2, k, 5', [-0.0860233, -0.208534, 1.0]], ['2, k, 6', [-0.0748445, -0.14556, 1.0]], ['2, k, 7', [-0.129037, -0.124212, 1.0]], ['2, k, 8', [0.342041, -0.221374, 1.0]], ['2, k, 9', [0.466296, -0.214466, 1.0]], ['2, k, 10', [0.539586, -0.18944, 1.0]], ['2, k, 11', [0.560962, -0.131562, 1.0]], ['2, k, 12', [0.132315, -0.678398, 1.0]], ['2, k, 13', [0.0664045, -0.985619, 1.0]], ['2, k, 14', [0.0135211, -1.33358, 1.0]], ['2, k, 15', [-0.00628261, -1.38174, 1.0]], ['2, k, 16', [0.268596, -0.672502, 1.0]], ['2, k, 17', [0.348211, -0.934437, 1.0]], ['2, k, 18', [0.384246, -1.19108, 1.0]], ['2, k, 19', [0.385007, -1.24366, 1.0]], ['2, k, 20', [0.18899, -0.181936, 1.0]], ['2, k, 21', [-0.121936, -0.119873, 1.0]], ['2, k, 22', [-0.0598961, -0.127066, 1.0]], ['2, k, 23', [0.578329, -0.120714, 1.0]], ['2, k, 24', [0.487274, -0.127653, 1.0]]]
