[['2, k, 0', [-0.100588, -0.234976, 1.0]], ['2, k, 1', [-0.0995235, 0.0878774, 1.0]], ['2, k, 2', [-0.0979055, 0.401387, 1.0]], ['2, k, 3', [-0.143377, 0.555191, 1.0]], ['2, k, 4', [-0.298911, 0.277185, 1.0]], ['2, k, 5', [-0.400004, 0.0752176, 1.0]], ['2, k, 6', [-0.436701, -0.0828374, 1.0]], ['2, k, 7', [-0.426033, -0.148903, 1.0]], ['2, k, 8', [0.0621831, 0.289834, 1.0]], ['2, k, 9', [0.192296, 0.112389, 1.0]], ['2, k, 10', [0.0457824, 0.139374, 1.0]], ['2, k, 11', [-0.023022, 0.102601, 1.0]], ['2, k, 12', [-0.181511, -0.234225, 1.0]], ['2, k, 13', [-0.236389, -0.648112, 1.0]], ['2, k, 14', [-0.298738, -1.0169, 1.0]], ['2, k, 15', [-0.309082, -1.06934, 1.0]], ['2, k, 16', [-0.0165857, -0.228608, 1.0]], ['2, k, 17', [0.0543276, -0.619962, 1.0]], ['2, k, 18', [0.0905823, -1.00512, 1.0]], ['2, k, 19', [0.127686, -1.06152, 1.0]], ['2, k, 20', [-0.0984074, 0.324328, 1.0]], ['2, k, 21', [-0.399428, -0.181203, 1.0]], ['2, k, 22', [-0.370248, -0.171829, 1.0]], ['2, k, 23', [-0.0303092, 0.106103, 1.0]], ['2, k, 24', [-0.0301716, 0.118332, 1.0]]]
[['2, k, 0', [-0.106701, -0.2099, 1.0]], ['2, k, 1', [-0.111208, 0.103547, 1.0]], ['2, k, 2', [-0.115277, 0.408615, 1.0]], ['2, k, 3', [-0.1136, 0.552009, 1.0]], ['2, k, 4', [-0.277149, 0.350234, 1.0]], ['2, k, 5', [-0.386561, 0.49206, 1.0]], ['2, k, 6', [-0.420183, 0.647216, 1.0]], ['2, k, 7', [-0.410055, 0.716771, 1.0]], ['2, k, 8', [0.0620287, 0.354351, 1.0]], ['2, k, 9', [0.191325, 0.514725, 1.0]], ['2, k, 10', [0.221348, 0.687266, 1.0]], ['2, k, 11', [0.220341, 0.757784, 1.0]], ['2, k, 12', [-0.193178, -0.207396, 1.0]], ['2, k, 13', [-0.23737, -0.618254, 1.0]], ['2, k, 14', [-0.286742, -0.998787, 1.0]], ['2, k, 15', [-0.311323, -1.06987, 1.0]], ['2, k, 16', [-0.0169228, -0.205935, 1.0]], ['2, k, 17', [0.0515131, -0.607637, 1.0]], ['2, k, 18', [0.0918356, -0.998448, 1.0]], ['2, k, 19', [0.134483, -1.06012, 1.0]], ['2, k, 20', [-0.11397, 0.334116, 1.0]], ['2, k, 21', [-0.358602, 0.743105, 1.0]], ['2, k, 22', [-0.370336, 0.690441, 1.0]], ['2, k, 23', [0.21089, 0.789418, 1.0]], ['2, k, 24', [0.138076, 0.758117, 1.0]]]
[['2, k, 0', [-0.106312, -0.211554, 1.0]], ['2, k, 1', [-0.111561, 0.101963, 1.0]], ['2, k, 2', [-0.115828, 0.40737, 1.0]], ['2, k, 3', [-0.113791, 0.549258, 1.0]], ['2, k, 4', [-0.275712, 0.345877, 1.0]], ['2, k, 5', [-0.38368, 0.471497, 1.0]], ['2, k, 6', [-0.409507, 0.633419, 1.0]], ['2, k, 7', [-0.404923, 0.680311, 1.0]], ['2, k, 8', [0.0615898, 0.353428, 1.0]], ['2, k, 9', [0.190575, 0.499593, 1.0]], ['2, k, 10', [0.22504, 0.668204, 1.0]], ['2, k, 11', [0.221146, 0.719053, 1.0]], ['2, k, 12', [-0.192714, -0.209528, 1.0]], ['2, k, 13', [-0.238219, -0.620124, 1.0]], ['2, k, 14', [-0.286488, -0.999658, 1.0]], ['2, k, 15', [-0.311379, -1.0699, 1.0]], ['2, k, 16', [-0.0166382, -0.207062, 1.0]], ['2, k, 17', [0.0514684, -0.609138, 1.0]], ['2, k, 18', [0.0920583, -0.998356, 1.0]], ['2, k, 19', [0.134351, -1.06008, 1.0]], ['2, k, 20', [-0.114582, 0.332697, 1.0]], ['2, k, 21', [-0.387941, 0.701658, 1.0]], ['2, k, 22', [-0.315883, 0.684563, 1.0]], ['2, k, 23', [0.215125, 0.748978, 1.0]], ['2, k, 24', [0.146311, 0.717697, 1.0]]]
[['2, k, 0', [-0.105816, -0.214145, 1.0]], ['2, k, 1', [-0.111572, 0.100018, 1.0]], ['2, k, 2', [-0.116086, 0.406192, 1.0]], ['2, k, 3', [-0.114092, 0.548866, 1.0]], ['2, k, 4', [-0.274942, 0.340726, 1.0]], ['2, k, 5', [-0.389251, 0.455784, 1.0]], ['2, k, 6', [-0.412789, 0.580376, 1.0]], ['2, k, 7', [-0.406825, 0.636526, 1.0]], ['2, k, 8', [0.0598996, 0.348298, 1.0]], ['2, k, 9', [0.189887, 0.485049, 1.0]], ['2, k, 10', [0.228542, 0.639471, 1.0]], ['2, k, 11', [0.220911, 0.679017, 1.0]], ['2, k, 12', [-0.191915, -0.212688, 1.0]], ['2, k, 13', [-0.238264, -0.619872, 1.0]], ['2, k, 14', [-0.286212, -0.999657, 1.0]], ['2, k, 15', [-0.311227, -1.07007, 1.0]], ['2, k, 16', [-0.0164236, -0.209078, 1.0]], ['2, k, 17', [0.0510501, -0.611198, 1.0]], ['2, k, 18', [0.0920605, -0.99836, 1.0]], ['2, k, 19', [0.134301, -1.06021, 1.0]], ['2, k, 20', [-0.114882, 0.331218, 1.0]], ['2, k, 21', [-0.395307, 0.657524, 1.0]], ['2, k, 22', [-0.329368, 0.636786, 1.0]], ['2, k, 23', [0.221862, 0.706553, 1.0]], ['2, k, 24', [0.145577, 0.671006, 1.0]]]
[['2, k, 0', [-0.104868, -0.214215, 1.0]], ['2, k, 1', [-0.111423, 0.0989338, 1.0]], ['2, k, 2', [-0.116653, 0.403701, 1.0]], ['2, k, 3', [-0.114494, 0.548609, 1.0]], ['2, k, 4', [-0.274962, 0.340773, 1.0]], ['2, k, 5', [-0.393751, 0.422021, 1.0]], ['2, k, 6', [-0.409139, 0.539076, 1.0]], ['2, k, 7', [-0.400571, 0.59401, 1.0]], ['2, k, 8', [0.0595295, 0.347844, 1.0]], ['2, k, 9', [0.188684, 0.459322, 1.0]], ['2, k, 10', [0.234826, 0.576437, 1.0]], ['2, k, 11', [0.222861, 0.634759, 1.0]], ['2, k, 12', [-0.190963, -0.21279, 1.0]], ['2, k, 13', [-0.23835, -0.621692, 1.0]], ['2, k, 14', [-0.285802, -1.00156, 1.0]], ['2, k, 15', [-0.311199, -1.07027, 1.0]], ['2, k, 16', [-0.0155379, -0.209115, 1.0]], ['2, k, 17', [0.0508461, -0.612445, 1.0]], ['2, k, 18', [0.0920531, -0.998545, 1.0]], ['2, k, 19', [0.134336, -1.06044, 1.0]], ['2, k, 20', [-0.115291, 0.32914, 1.0]], ['2, k, 21', [-0.396241, 0.631758, 1.0]], ['2, k, 22', [-0.327567, 0.584636, 1.0]], ['2, k, 23', [0.216532, 0.654023, 1.0]], ['2, k, 24', [0.15262, 0.628779, 1.0]]]
[['2, k, 0', [-0.104397, -0.220238, 1.0]], ['2, k, 1', [-0.111591, 0.0940134, 1.0]], ['2, k, 2', [-0.117304, 0.399666, 1.0]], ['2, k, 3', [-0.114856, 0.542792, 1.0]], ['2, k, 4', [-0.273776, 0.325173, 1.0]], ['2, k, 5', [-0.37875, 0.385953, 1.0]], ['2, k, 6', [-0.412149, 0.488299, 1.0]], ['2, k, 7', [-0.400971, 0.549754, 1.0]], ['2, k, 8', [0.0565482, 0.334793, 1.0]], ['2, k, 9', [0.190887, 0.443539, 1.0]], ['2, k, 10', [0.232698, 0.515731, 1.0]], ['2, k, 11', [0.222427, 0.587477, 1.0]], ['2, k, 12', [-0.191219, -0.21912, 1.0]], ['2, k, 13', [-0.238713, -0.624132, 1.0]], ['2, k, 14', [-0.28603, -1.00144, 1.0]], ['2, k, 15', [-0.311205, -1.06998, 1.0]], ['2, k, 16', [-0.0143993, -0.214664, 1.0]], ['2, k, 17', [0.0514381, -0.61971, 1.0]], ['2, k, 18', [0.0924223, -0.999142, 1.0]], ['2, k, 19', [0.134254, -1.0608, 1.0]], ['2, k, 20', [-0.115908, 0.324817, 1.0]], ['2, k, 21', [-0.400875, 0.590552, 1.0]], ['2, k, 22', [-0.331727, 0.544219, 1.0]], ['2, k, 23', [0.221186, 0.601693, 1.0]], ['2, k, 24', [0.151217, 0.577558, 1.0]]]
[['2, k, 0', [-0.103654, -0.22465, 1.0]], ['2, k, 1', [-0.111898, 0.0915376, 1.0]], ['2, k, 2', [-0.118211, 0.398208, 1.0]], ['2, k, 3', [-0.115081, 0.541156, 1.0]], ['2, k, 4', [-0.273451, 0.319282, 1.0]], ['2, k, 5', [-0.344318, 0.380731, 1.0]], ['2, k, 6', [-0.3752, 0.454097, 1.0]], ['2, k, 7', [-0.396552, 0.502526, 1.0]], ['2, k, 8', [0.0565212, 0.326205, 1.0]], ['2, k, 9', [0.149033, 0.402181, 1.0]], ['2, k, 10', [0.201637, 0.477412, 1.0]], ['2, k, 11', [0.223929, 0.537082, 1.0]], ['2, k, 12', [-0.190112, -0.223397, 1.0]], ['2, k, 13', [-0.23823, -0.629364, 1.0]], ['2, k, 14', [-0.285373, -1.00273, 1.0]], ['2, k, 15', [-0.311204, -1.06998, 1.0]], ['2, k, 16', [-0.0140723, -0.219089, 1.0]], ['2, k, 17', [0.0515156, -0.622933, 1.0]], ['2, k, 18', [0.0924572, -0.999236, 1.0]], ['2, k, 19', [0.134083, -1.06085, 1.0]], ['2, k, 20', [-0.116673, 0.323218, 1.0]], ['2, k, 21', [-0.39788, 0.538801, 1.0]], ['2, k, 22', [-0.324127, 0.497153, 1.0]], ['2, k, 23', [0.247317, 0.564388, 1.0]], ['2, k, 24', [0.146528, 0.535409, 1.0]]]
[['2, k, 0', [-0.10316, -0.230001, 1.0]], ['2, k, 1', [-0.111322, 0.0863563, 1.0]], ['2, k, 2', [-0.11793, 0.393939, 1.0]], ['2, k, 3', [-0.116996, 0.523156, 1.0]], ['2, k, 4', [-0.272732, 0.315686, 1.0]], ['2, k, 5', [-0.346447, 0.360079, 1.0]], ['2, k, 6', [-0.383135, 0.40148, 1.0]], ['2, k, 7', [-0.396609, 0.446197, 1.0]], ['2, k, 8', [0.055419, 0.323944, 1.0]], ['2, k, 9', [0.148088, 0.383835, 1.0]], ['2, k, 10', [0.203235, 0.428034, 1.0]], ['2, k, 11', [0.23003, 0.480997, 1.0]], ['2, k, 12', [-0.188858, -0.229567, 1.0]], ['2, k, 13', [-0.238147, -0.630588, 1.0]], ['2, k, 14', [-0.285348, -1.00275, 1.0]], ['2, k, 15', [-0.311213, -1.07026, 1.0]], ['2, k, 16', [-0.0142868, -0.223561, 1.0]], ['2, k, 17', [0.0516725, -0.624656, 1.0]], ['2, k, 18', [0.0934904, -0.999233, 1.0]], ['2, k, 19', [0.133902, -1.06074, 1.0]], ['2, k, 20', [-0.116361, 0.318584, 1.0]], ['2, k, 21', [-0.388793, 0.479289, 1.0]], ['2, k, 22', [-0.335661, 0.438408, 1.0]], ['2, k, 23', [0.249933, 0.510588, 1.0]], ['2, k, 24', [0.160871, 0.476612, 1.0]]]
[['2, k, 0', [-0.102771, -0.232854, 1.0]], ['2, k, 1', [-0.111488, 0.0831596, 1.0]], ['2, k, 2', [-0.118768, 0.390068, 1.0]], ['2, k, 3', [-0.116718, 0.522529, 1.0]], ['2, k, 4', [-0.270711, 0.310656, 1.0]], ['2, k, 5', [-0.342632, 0.33497, 1.0]], ['2, k, 6', [-0.382308, 0.355511, 1.0]], ['2, k, 7', [-0.394861, 0.392405, 1.0]], ['2, k, 8', [0.0538466, 0.321634, 1.0]], ['2, k, 9', [0.144716, 0.361179, 1.0]], ['2, k, 10', [0.201279, 0.382924, 1.0]], ['2, k, 11', [0.230863, 0.424103, 1.0]], ['2, k, 12', [-0.188506, -0.232488, 1.0]], ['2, k, 13', [-0.23834, -0.631286, 1.0]], ['2, k, 14', [-0.286141, -1.00184, 1.0]], ['2, k, 15', [-0.311161, -1.07023, 1.0]], ['2, k, 16', [-0.0138976, -0.226219, 1.0]], ['2, k, 17', [0.0521, -0.627883, 1.0]], ['2, k, 18', [0.0932926, -0.998787, 1.0]], ['2, k, 19', [0.133847, -1.06073, 1.0]], ['2, k, 20', [-0.117038, 0.314888, 1.0]], ['2, k, 21', [-0.395142, 0.42335, 1.0]], ['2, k, 22', [-0.335838, 0.382768, 1.0]], ['2, k, 23', [0.243388, 0.44037, 1.0]], ['2, k, 24', [0.168841, 0.419113, 1.0]]]
[['2, k, 0', [-0.102451, -0.233404, 1.0]], ['2, k, 1', [-0.111171, 0.0815907, 1.0]], ['2, k, 2', [-0.11853, 0.387307, 1.0]], ['2, k, 3', [-0.11894, 0.545277, 1.0]], ['2, k, 4', [-0.269582, 0.308217, 1.0]], ['2, k, 5', [-0.33746, 0.312181, 1.0]], ['2, k, 6', [-0.373477, 0.310482, 1.0]], ['2, k, 7', [-0.391284, 0.336676, 1.0]], ['2, k, 8', [0.0515675, 0.319011, 1.0]], ['2, k, 9', [0.141317, 0.336351, 1.0]], ['2, k, 10', [0.199771, 0.335973, 1.0]], ['2, k, 11', [0.231406, 0.364532, 1.0]], ['2, k, 12', [-0.187792, -0.23284, 1.0]], ['2, k, 13', [-0.238547, -0.63327, 1.0]], ['2, k, 14', [-0.286401, -1.00213, 1.0]], ['2, k, 15', [-0.310414, -1.06971, 1.0]], ['2, k, 16', [-0.0138945, -0.226892, 1.0]], ['2, k, 17', [0.0523184, -0.628212, 1.0]], ['2, k, 18', [0.093019, -0.998272, 1.0]], ['2, k, 19', [0.133142, -1.05988, 1.0]], ['2, k, 20', [-0.116797, 0.312409, 1.0]], ['2, k, 21', [-0.375035, 0.363055, 1.0]], ['2, k, 22', [-0.332685, 0.326222, 1.0]], ['2, k, 23', [0.250492, 0.37209, 1.0]], ['2, k, 24', [0.175753, 0.357045, 1.0]]]
[['2, k, 0', [-0.0979119, -0.269567, 1.0]], ['2, k, 1', [-0.094608, 0.0322072, 1.0]], ['2, k, 2', [-0.091314, 0.33041, 1.0]], ['2, k, 3', [-0.116388, 0.518326, 1.0]], ['2, k, 4', [-0.261699, 0.262263, 1.0]], ['2, k, 5', [-0.336079, 0.271247, 1.0]], ['2, k, 6', [-0.375619, 0.255471, 1.0]], ['2, k, 7', [-0.387528, 0.27897, 1.0]], ['2, k, 8', [0.0448275, 0.267089, 1.0]], ['2, k, 9', [0.134632, 0.294555, 1.0]], ['2, k, 10', [0.194442, 0.277334, 1.0]], ['2, k, 11', [0.231707, 0.303382, 1.0]], ['2, k, 12', [-0.183803, -0.267116, 1.0]], ['2, k, 13', [-0.238818, -0.649656, 1.0]], ['2, k, 14', [-0.286601, -1.00267, 1.0]], ['2, k, 15', [-0.310685, -1.07066, 1.0]], ['2, k, 16', [-0.00907114, -0.263887, 1.0]], ['2, k, 17', [0.0546143, -0.634794, 1.0]], ['2, k, 18', [0.0930253, -0.998147, 1.0]], ['2, k, 19', [0.133126, -1.05992, 1.0]], ['2, k, 20', [-0.0922354, 0.257065, 1.0]], ['2, k, 21', [-0.380652, 0.307806, 1.0]], ['2, k, 22', [-0.333204, 0.262652, 1.0]], ['2, k, 23', [0.25563, 0.300022, 1.0]], ['2, k, 24', [0.181146, 0.293113, 1.0]]]
[['2, k, 0', [-0.0965294, -0.287723, 1.0]], ['2, k, 1', [-0.0980458, 0.0368825, 1.0]], ['2, k, 2', [-0.112675, 0.381515, 1.0]], ['2, k, 3', [-0.120971, 0.521321, 1.0]], ['2, k, 4', [-0.258245, 0.252844, 1.0]], ['2, k, 5', [-0.30179, 0.236682, 1.0]], ['2, k, 6', [-0.371117, 0.282159, 1.0]], ['2, k, 7', [-0.381773, 0.216062, 1.0]], ['2, k, 8', [0.0248626, 0.250167, 1.0]], ['2, k, 9', [0.107697, 0.243491, 1.0]], ['2, k, 10', [0.183363, 0.257267, 1.0]], ['2, k, 11', [0.231341, 0.236563, 1.0]], ['2, k, 12', [-0.183687, -0.287017, 1.0]], ['2, k, 13', [-0.240333, -0.654841, 1.0]], ['2, k, 14', [-0.286015, -1.0047, 1.0]], ['2, k, 15', [-0.310766, -1.07008, 1.0]], ['2, k, 16', [-0.00658947, -0.280021, 1.0]], ['2, k, 17', [0.0551355, -0.646361, 1.0]], ['2, k, 18', [0.0928441, -0.997698, 1.0]], ['2, k, 19', [0.132988, -1.06003, 1.0]], ['2, k, 20', [-0.108763, 0.294328, 1.0]], ['2, k, 21', [-0.380324, 0.244879, 1.0]], ['2, k, 22', [-0.305558, 0.212238, 1.0]], ['2, k, 23', [0.265034, 0.213527, 1.0]], ['2, k, 24', [0.225954, 0.198824, 1.0]]]
[['2, k, 0', [-0.0964966, -0.25114, 1.0]], ['2, k, 1', [-0.102763, 0.0612889, 1.0]], ['2, k, 2', [-0.112664, 0.381456, 1.0]], ['2, k, 3', [-0.120433, 0.524248, 1.0]], ['2, k, 4', [-0.260053, 0.309813, 1.0]], ['2, k, 5', [-0.326685, 0.241081, 1.0]], ['2, k, 6', [-0.348976, 0.177578, 1.0]], ['2, k, 7', [-0.380384, 0.154614, 1.0]], ['2, k, 8', [0.0403862, 0.316337, 1.0]], ['2, k, 9', [0.131471, 0.252207, 1.0]], ['2, k, 10', [0.184717, 0.201226, 1.0]], ['2, k, 11', [0.230883, 0.166233, 1.0]], ['2, k, 12', [-0.175625, -0.246413, 1.0]], ['2, k, 13', [-0.251239, -0.674756, 1.0]], ['2, k, 14', [-0.283549, -0.997713, 1.0]], ['2, k, 15', [-0.310932, -1.07023, 1.0]], ['2, k, 16', [-0.0138004, -0.246456, 1.0]], ['2, k, 17', [0.0556705, -0.647306, 1.0]], ['2, k, 18', [0.0928036, -0.997589, 1.0]], ['2, k, 19', [0.133, -1.06019, 1.0]], ['2, k, 20', [-0.10913, 0.296248, 1.0]], ['2, k, 21', [-0.397473, 0.179263, 1.0]], ['2, k, 22', [-0.337766, 0.15396, 1.0]], ['2, k, 23', [0.238522, 0.135526, 1.0]], ['2, k, 24', [0.153429, 0.157652, 1.0]]]
[['2, k, 0', [-0.0973754, -0.250422, 1.0]], ['2, k, 1', [-0.103343, 0.0618744, 1.0]], ['2, k, 2', [-0.112409, 0.37877, 1.0]], ['2, k, 3', [-0.120069, 0.524235, 1.0]], ['2, k, 4', [-0.260347, 0.308113, 1.0]], ['2, k, 5', [-0.332913, 0.220408, 1.0]], ['2, k, 6', [-0.378422, 0.151563, 1.0]], ['2, k, 7', [-0.387238, 0.0905823, 1.0]], ['2, k, 8', [0.0419861, 0.309839, 1.0]], ['2, k, 9', [0.13163, 0.219609, 1.0]], ['2, k, 10', [0.165722, 0.145076, 1.0]], ['2, k, 11', [0.225559, 0.0980218, 1.0]], ['2, k, 12', [-0.178252, -0.246038, 1.0]], ['2, k, 13', [-0.237873, -0.655549, 1.0]], ['2, k, 14', [-0.287983, -1.00545, 1.0]], ['2, k, 15', [-0.311467, -1.07079, 1.0]], ['2, k, 16', [-0.0138654, -0.24562, 1.0]], ['2, k, 17', [0.0558783, -0.647236, 1.0]], ['2, k, 18', [0.0927071, -0.997544, 1.0]], ['2, k, 19', [0.133167, -1.06076, 1.0]], ['2, k, 20', [-0.109193, 0.296198, 1.0]], ['2, k, 21', [-0.399397, 0.0819839, 1.0]], ['2, k, 22', [-0.328062, 0.0729713, 1.0]], ['2, k, 23', [0.238158, 0.0686218, 1.0]], ['2, k, 24', [0.187318, 0.0690268, 1.0]]]
[['2, k, 0', [-0.0972983, -0.250543, 1.0]], ['2, k, 1', [-0.103362, 0.0619279, 1.0]], ['2, k, 2', [-0.112091, 0.377258, 1.0]], ['2, k, 3', [-0.119651, 0.523941, 1.0]], ['2, k, 4', [-0.265528, 0.292013, 1.0]], ['2, k, 5', [-0.329665, 0.188102, 1.0]], ['2, k, 6', [-0.36901, 0.0912662, 1.0]], ['2, k, 7', [-0.386754, 0.0250951, 1.0]], ['2, k, 8', [0.0443749, 0.298208, 1.0]], ['2, k, 9', [0.133943, 0.197834, 1.0]], ['2, k, 10', [0.170577, 0.0941616, 1.0]], ['2, k, 11', [0.228514, 0.0322713, 1.0]], ['2, k, 12', [-0.178733, -0.246832, 1.0]], ['2, k, 13', [-0.237779, -0.654417, 1.0]], ['2, k, 14', [-0.287189, -1.0124, 1.0]], ['2, k, 15', [-0.311581, -1.07077, 1.0]], ['2, k, 16', [-0.0130071, -0.245509, 1.0]], ['2, k, 17', [0.0560882, -0.646722, 1.0]], ['2, k, 18', [0.102235, -1.01356, 1.0]], ['2, k, 19', [0.133217, -1.06123, 1.0]], ['2, k, 20', [-0.10919, 0.296134, 1.0]], ['2, k, 21', [-0.390739, 0.0164383, 1.0]], ['2, k, 22', [-0.332169, 0.011941, 1.0]], ['2, k, 23', [0.234633, 0.00127854, 1.0]], ['2, k, 24', [0.185032, 0.00356104, 1.0]]]
[['2, k, 0', [-0.0974469, -0.251626, 1.0]], ['2, k, 1', [-0.103413, 0.0619474, 1.0]], ['2, k, 2', [-0.111967, 0.376997, 1.0]], ['2, k, 3', [-0.118839, 0.522028, 1.0]], ['2, k, 4', [-0.271635, 0.283061, 1.0]], ['2, k, 5', [-0.366179, 0.14597, 1.0]], ['2, k, 6', [-0.405453, 0.0425773, 1.0]], ['2, k, 7', [-0.381104, -0.0362698, 1.0]], ['2, k, 8', [0.0468455, 0.292224, 1.0]], ['2, k, 9', [0.136444, 0.168841, 1.0]], ['2, k, 10', [0.192833, 0.0564235, 1.0]], ['2, k, 11', [0.22917, -0.0339048, 1.0]], ['2, k, 12', [-0.179948, -0.249338, 1.0]], ['2, k, 13', [-0.23775, -0.654374, 1.0]], ['2, k, 14', [-0.285724, -1.01465, 1.0]], ['2, k, 15', [-0.312225, -1.07177, 1.0]], ['2, k, 16', [-0.0125968, -0.246081, 1.0]], ['2, k, 17', [0.0559528, -0.64648, 1.0]], ['2, k, 18', [0.101606, -1.01055, 1.0]], ['2, k, 19', [0.134039, -1.06266, 1.0]], ['2, k, 20', [-0.10919, 0.296163, 1.0]], ['2, k, 21', [-0.329171, -0.0334069, 1.0]], ['2, k, 22', [-0.319696, -0.0410589, 1.0]], ['2, k, 23', [0.230934, -0.0629502, 1.0]], ['2, k, 24', [0.270686, -0.0121176, 1.0]]]
[['2, k, 0', [-0.0977542, -0.253306, 1.0]], ['2, k, 1', [-0.103517, 0.0613187, 1.0]], ['2, k, 2', [-0.111181, 0.374077, 1.0]], ['2, k, 3', [-0.118779, 0.520165, 1.0]], ['2, k, 4', [-0.275548, 0.276608, 1.0]], ['2, k, 5', [-0.364666, 0.127625, 1.0]], ['2, k, 6', [-0.404792, -0.00966879, 1.0]], ['2, k, 7', [-0.385448, -0.0951665, 1.0]], ['2, k, 8', [0.0493475, 0.284081, 1.0]], ['2, k, 9', [0.139156, 0.148709, 1.0]], ['2, k, 10', [0.196684, 0.00590537, 1.0]], ['2, k, 11', [0.230417, -0.0924369, 1.0]], ['2, k, 12', [-0.179104, -0.252223, 1.0]], ['2, k, 13', [-0.237903, -0.654386, 1.0]], ['2, k, 14', [-0.292234, -1.01478, 1.0]], ['2, k, 15', [-0.310175, -1.07315, 1.0]], ['2, k, 16', [-0.0136976, -0.247246, 1.0]], ['2, k, 17', [0.0558605, -0.644398, 1.0]], ['2, k, 18', [0.10054, -0.997456, 1.0]], ['2, k, 19', [0.134767, -1.06352, 1.0]], ['2, k, 20', [-0.10899, 0.295163, 1.0]], ['2, k, 21', [-0.378443, -0.106946, 1.0]], ['2, k, 22', [-0.339009, -0.132565, 1.0]], ['2, k, 23', [0.244493, -0.120754, 1.0]], ['2, k, 24', [0.263025, -0.0427302, 1.0]]]
[['2, k, 0', [-0.0990064, -0.255468, 1.0]], ['2, k, 1', [-0.104146, 0.0604257, 1.0]], ['2, k, 2', [-0.111213, 0.372461, 1.0]], ['2, k, 3', [-0.118589, 0.519205, 1.0]], ['2, k, 4', [-0.277604, 0.272622, 1.0]], ['2, k, 5', [-0.369769, 0.0971084, 1.0]], ['2, k, 6', [-0.407903, -0.0522232, 1.0]], ['2, k, 7', [-0.38783, -0.148316, 1.0]], ['2, k, 8', [0.051245, 0.28196, 1.0]], ['2, k, 9', [0.144128, 0.10967, 1.0]], ['2, k, 10', [0.198473, -0.0518355, 1.0]], ['2, k, 11', [0.229914, -0.150125, 1.0]], ['2, k, 12', [-0.180679, -0.254069, 1.0]], ['2, k, 13', [-0.237795, -0.654289, 1.0]], ['2, k, 14', [-0.293637, -1.01324, 1.0]], ['2, k, 15', [-0.310626, -1.07253, 1.0]], ['2, k, 16', [-0.0145156, -0.249534, 1.0]], ['2, k, 17', [0.0561473, -0.642909, 1.0]], ['2, k, 18', [0.0981194, -0.995049, 1.0]], ['2, k, 19', [0.134532, -1.06326, 1.0]], ['2, k, 20', [-0.109199, 0.294347, 1.0]], ['2, k, 21', [-0.374352, -0.164244, 1.0]], ['2, k, 22', [-0.311288, -0.156103, 1.0]], ['2, k, 23', [0.227048, -0.187159, 1.0]], ['2, k, 24', [0.267621, -0.109785, 1.0]]]
[['2, k, 0', [-0.098808, -0.258385, 1.0]], ['2, k, 1', [-0.104252, 0.0586911, 1.0]], ['2, k, 2', [-0.110965, 0.36993, 1.0]], ['2, k, 3', [-0.118521, 0.517156, 1.0]], ['2, k, 4', [-0.279593, 0.26962, 1.0]], ['2, k, 5', [-0.371464, 0.074394, 1.0]], ['2, k, 6', [-0.403418, -0.10981, 1.0]], ['2, k, 7', [-0.398029, -0.181753, 1.0]], ['2, k, 8', [0.0539581, 0.279063, 1.0]], ['2, k, 9', [0.176047, 0.0967952, 1.0]], ['2, k, 10', [0.233962, -0.124278, 1.0]], ['2, k, 11', [0.234399, -0.192915, 1.0]], ['2, k, 12', [-0.182583, -0.257452, 1.0]], ['2, k, 13', [-0.236758, -0.650728, 1.0]], ['2, k, 14', [-0.291961, -1.01037, 1.0]], ['2, k, 15', [-0.310777, -1.07216, 1.0]], ['2, k, 16', [-0.0122334, -0.252231, 1.0]], ['2, k, 17', [0.0560785, -0.643078, 1.0]], ['2, k, 18', [0.0978646, -0.994958, 1.0]], ['2, k, 19', [0.134363, -1.06297, 1.0]], ['2, k, 20', [-0.10914, 0.292599, 1.0]], ['2, k, 21', [-0.384348, -0.212741, 1.0]], ['2, k, 22', [-0.335211, -0.201731, 1.0]], ['2, k, 23', [0.225965, -0.233332, 1.0]], ['2, k, 24', [0.271786, -0.185006, 1.0]]]
