[['2, k, 0', [-0.287844, -0.357157, 1.0]], ['2, k, 1', [-0.304569, -0.0412222, 1.0]], ['2, k, 2', [-0.319061, 0.26701, 1.0]], ['2, k, 3', [-0.319285, 0.412612, 1.0]], ['2, k, 4', [-0.459466, 0.166057, 1.0]], ['2, k, 5', [-0.534798, 0.0926649, 1.0]], ['2, k, 6', [-0.307682, 0.0504417, 1.0]], ['2, k, 7', [-0.223408, 0.0148919, 1.0]], ['2, k, 8', [-0.171231, 0.168234, 1.0]], ['2, k, 9', [-0.0783729, 0.0765417, 1.0]], ['2, k, 10', [-0.294057, 0.0335807, 1.0]], ['2, k, 11', [-0.35956, 0.00901481, 1.0]], ['2, k, 12', [-0.349407, -0.352484, 1.0]], ['2, k, 13', [-0.411194, -0.638221, 1.0]], ['2, k, 14', [-0.432218, -0.99598, 1.0]], ['2, k, 15', [-0.442383, -1.08984, 1.0]], ['2, k, 16', [-0.218013, -0.351586, 1.0]], ['2, k, 17', [-0.167857, -0.607569, 1.0]], ['2, k, 18', [-0.155911, -1.0094, 1.0]], ['2, k, 19', [-0.126465, -1.07813, 1.0]], ['2, k, 20', [-0.315814, 0.191056, 1.0]], ['2, k, 21', [-0.156245, 0.0171581, 1.0]], ['2, k, 22', [-0.201976, 0.0220775, 1.0]], ['2, k, 23', [-0.415331, 0.00540877, 1.0]], ['2, k, 24', [-0.304379, 0.0110531, 1.0]]]
[['2, k, 0', [-0.284326, -0.361639, 1.0]], ['2, k, 1', [-0.351226, -0.035828, 1.0]], ['2, k, 2', [-0.417939, 0.282601, 1.0]], ['2, k, 3', [-0.441557, 0.420561, 1.0]], ['2, k, 4', [-0.44348, 0.140327, 1.0]], ['2, k, 5', [-0.237396, 0.106073, 1.0]], ['2, k, 6', [-0.0293488, 0.0997068, 1.0]], ['2, k, 7', [0.0355442, 0.106409, 1.0]], ['2, k, 8', [-0.235206, 0.211127, 1.0]], ['2, k, 9', [0.0224033, 0.196678, 1.0]], ['2, k, 10', [0.223575, 0.221796, 1.0]], ['2, k, 11', [0.242063, 0.225589, 1.0]], ['2, k, 12', [-0.324378, -0.361084, 1.0]], ['2, k, 13', [-0.414174, -0.718203, 1.0]], ['2, k, 14', [-0.480469, -1.04383, 1.0]], ['2, k, 15', [-0.493119, -1.10204, 1.0]], ['2, k, 16', [-0.239697, -0.350566, 1.0]], ['2, k, 17', [-0.210887, -0.700362, 1.0]], ['2, k, 18', [-0.185493, -1.04449, 1.0]], ['2, k, 19', [-0.161828, -1.09079, 1.0]], ['2, k, 20', [-0.402111, 0.204145, 1.0]], ['2, k, 21', [0.0775644, 0.102185, 1.0]], ['2, k, 22', [0.0323856, 0.0889856, 1.0]], ['2, k, 23', [0.25794, 0.222439, 1.0]], ['2, k, 24', [0.233124, 0.244978, 1.0]]]
[['2, k, 0', [-0.287333, -0.360163, 1.0]], ['2, k, 1', [-0.351561, -0.0358791, 1.0]], ['2, k, 2', [-0.414039, 0.280089, 1.0]], ['2, k, 3', [-0.440833, 0.41744, 1.0]], ['2, k, 4', [-0.443707, 0.139858, 1.0]], ['2, k, 5', [-0.250368, 0.105959, 1.0]], ['2, k, 6', [-0.0387281, 0.0979326, 1.0]], ['2, k, 7', [0.0173061, 0.104497, 1.0]], ['2, k, 8', [-0.23278, 0.211092, 1.0]], ['2, k, 9', [0.022011, 0.197275, 1.0]], ['2, k, 10', [0.221705, 0.21976, 1.0]], ['2, k, 11', [0.234954, 0.21962, 1.0]], ['2, k, 12', [-0.327002, -0.35959, 1.0]], ['2, k, 13', [-0.418823, -0.719478, 1.0]], ['2, k, 14', [-0.481493, -1.04467, 1.0]], ['2, k, 15', [-0.49323, -1.10195, 1.0]], ['2, k, 16', [-0.24327, -0.34894, 1.0]], ['2, k, 17', [-0.210521, -0.701919, 1.0]], ['2, k, 18', [-0.185436, -1.04492, 1.0]], ['2, k, 19', [-0.162282, -1.0907, 1.0]], ['2, k, 20', [-0.39968, 0.202504, 1.0]], ['2, k, 21', [0.0522514, 0.100083, 1.0]], ['2, k, 22', [0.00838095, 0.0859722, 1.0]], ['2, k, 23', [0.260728, 0.218966, 1.0]], ['2, k, 24', [0.237602, 0.242667, 1.0]]]
[['2, k, 0', [-0.288432, -0.359302, 1.0]], ['2, k, 1', [-0.35165, -0.0359184, 1.0]], ['2, k, 2', [-0.412124, 0.278646, 1.0]], ['2, k, 3', [-0.440062, 0.416736, 1.0]], ['2, k, 4', [-0.444057, 0.139623, 1.0]], ['2, k, 5', [-0.265497, 0.104612, 1.0]], ['2, k, 6', [-0.0444332, 0.100154, 1.0]], ['2, k, 7', [-0.0229034, 0.10143, 1.0]], ['2, k, 8', [-0.229863, 0.210878, 1.0]], ['2, k, 9', [0.0214373, 0.196203, 1.0]], ['2, k, 10', [0.218079, 0.211284, 1.0]], ['2, k, 11', [0.235756, 0.214452, 1.0]], ['2, k, 12', [-0.328073, -0.358806, 1.0]], ['2, k, 13', [-0.421657, -0.718768, 1.0]], ['2, k, 14', [-0.481979, -1.04342, 1.0]], ['2, k, 15', [-0.492529, -1.10124, 1.0]], ['2, k, 16', [-0.24405, -0.347984, 1.0]], ['2, k, 17', [-0.210063, -0.702298, 1.0]], ['2, k, 18', [-0.185394, -1.04478, 1.0]], ['2, k, 19', [-0.162831, -1.08998, 1.0]], ['2, k, 20', [-0.398206, 0.201408, 1.0]], ['2, k, 21', [0.0253907, 0.0951708, 1.0]], ['2, k, 22', [-0.0150501, 0.0837616, 1.0]], ['2, k, 23', [0.259524, 0.21457, 1.0]], ['2, k, 24', [0.233331, 0.242569, 1.0]]]
[['2, k, 0', [-0.292718, -0.358334, 1.0]], ['2, k, 1', [-0.352132, -0.0361708, 1.0]], ['2, k, 2', [-0.409939, 0.277135, 1.0]], ['2, k, 3', [-0.438767, 0.415347, 1.0]], ['2, k, 4', [-0.44427, 0.139159, 1.0]], ['2, k, 5', [-0.299416, 0.109752, 1.0]], ['2, k, 6', [-0.0991474, 0.098455, 1.0]], ['2, k, 7', [-0.0340543, 0.100718, 1.0]], ['2, k, 8', [-0.227526, 0.210967, 1.0]], ['2, k, 9', [0.0209695, 0.196479, 1.0]], ['2, k, 10', [0.21438, 0.207725, 1.0]], ['2, k, 11', [0.2364, 0.20934, 1.0]], ['2, k, 12', [-0.332967, -0.357692, 1.0]], ['2, k, 13', [-0.421745, -0.717453, 1.0]], ['2, k, 14', [-0.48221, -1.04313, 1.0]], ['2, k, 15', [-0.492467, -1.10116, 1.0]], ['2, k, 16', [-0.246589, -0.347614, 1.0]], ['2, k, 17', [-0.20894, -0.70255, 1.0]], ['2, k, 18', [-0.185843, -1.04497, 1.0]], ['2, k, 19', [-0.162678, -1.08975, 1.0]], ['2, k, 20', [-0.396821, 0.200265, 1.0]], ['2, k, 21', [0.0195484, 0.0923321, 1.0]], ['2, k, 22', [-0.0444391, 0.086347, 1.0]], ['2, k, 23', [0.264111, 0.211157, 1.0]], ['2, k, 24', [0.256889, 0.233849, 1.0]]]
[['2, k, 0', [-0.294021, -0.357508, 1.0]], ['2, k, 1', [-0.352641, -0.0358602, 1.0]], ['2, k, 2', [-0.40846, 0.276774, 1.0]], ['2, k, 3', [-0.435772, 0.414566, 1.0]], ['2, k, 4', [-0.444756, 0.138745, 1.0]], ['2, k, 5', [-0.304559, 0.107036, 1.0]], ['2, k, 6', [-0.10117, 0.0985467, 1.0]], ['2, k, 7', [-0.0509549, 0.0988536, 1.0]], ['2, k, 8', [-0.226372, 0.210821, 1.0]], ['2, k, 9', [0.0262092, 0.192224, 1.0]], ['2, k, 10', [0.211346, 0.20462, 1.0]], ['2, k, 11', [0.236773, 0.20433, 1.0]], ['2, k, 12', [-0.334175, -0.357123, 1.0]], ['2, k, 13', [-0.423752, -0.716728, 1.0]], ['2, k, 14', [-0.482423, -1.04258, 1.0]], ['2, k, 15', [-0.492491, -1.10102, 1.0]], ['2, k, 16', [-0.24752, -0.346689, 1.0]], ['2, k, 17', [-0.20807, -0.703651, 1.0]], ['2, k, 18', [-0.185887, -1.04542, 1.0]], ['2, k, 19', [-0.162943, -1.08968, 1.0]], ['2, k, 20', [-0.39567, 0.199995, 1.0]], ['2, k, 21', [-0.00103017, 0.0926286, 1.0]], ['2, k, 22', [-0.0676308, 0.0808056, 1.0]], ['2, k, 23', [0.269757, 0.207522, 1.0]], ['2, k, 24', [0.277634, 0.216929, 1.0]]]
[['2, k, 0', [-0.294254, -0.356993, 1.0]], ['2, k, 1', [-0.352403, -0.0358651, 1.0]], ['2, k, 2', [-0.407212, 0.276045, 1.0]], ['2, k, 3', [-0.432456, 0.414043, 1.0]], ['2, k, 4', [-0.445938, 0.13852, 1.0]], ['2, k, 5', [-0.312059, 0.106531, 1.0]], ['2, k, 6', [-0.114483, 0.101157, 1.0]], ['2, k, 7', [-0.0735605, 0.0978239, 1.0]], ['2, k, 8', [-0.225751, 0.210921, 1.0]], ['2, k, 9', [0.0239699, 0.188895, 1.0]], ['2, k, 10', [0.213007, 0.204431, 1.0]], ['2, k, 11', [0.221554, 0.199618, 1.0]], ['2, k, 12', [-0.334307, -0.357016, 1.0]], ['2, k, 13', [-0.424753, -0.716146, 1.0]], ['2, k, 14', [-0.482652, -1.04226, 1.0]], ['2, k, 15', [-0.492456, -1.10093, 1.0]], ['2, k, 16', [-0.247527, -0.345747, 1.0]], ['2, k, 17', [-0.207256, -0.703805, 1.0]], ['2, k, 18', [-0.186642, -1.04443, 1.0]], ['2, k, 19', [-0.1629, -1.0882, 1.0]], ['2, k, 20', [-0.394579, 0.199423, 1.0]], ['2, k, 21', [-0.0448914, 0.0901137, 1.0]], ['2, k, 22', [-0.0958423, 0.0813992, 1.0]], ['2, k, 23', [0.258072, 0.196757, 1.0]], ['2, k, 24', [0.226894, 0.219147, 1.0]]]
[['2, k, 0', [-0.297503, -0.355675, 1.0]], ['2, k, 1', [-0.352457, -0.0360275, 1.0]], ['2, k, 2', [-0.404584, 0.274636, 1.0]], ['2, k, 3', [-0.425763, 0.41296, 1.0]], ['2, k, 4', [-0.446979, 0.13849, 1.0]], ['2, k, 5', [-0.320245, 0.106748, 1.0]], ['2, k, 6', [-0.14074, 0.0941568, 1.0]], ['2, k, 7', [-0.0940079, 0.0966475, 1.0]], ['2, k, 8', [-0.225189, 0.210719, 1.0]], ['2, k, 9', [0.00148514, 0.185006, 1.0]], ['2, k, 10', [0.184805, 0.195862, 1.0]], ['2, k, 11', [0.221021, 0.193267, 1.0]], ['2, k, 12', [-0.337905, -0.356047, 1.0]], ['2, k, 13', [-0.426539, -0.70964, 1.0]], ['2, k, 14', [-0.482597, -1.04149, 1.0]], ['2, k, 15', [-0.492077, -1.10046, 1.0]], ['2, k, 16', [-0.249634, -0.344571, 1.0]], ['2, k, 17', [-0.206568, -0.704209, 1.0]], ['2, k, 18', [-0.186815, -1.04441, 1.0]], ['2, k, 19', [-0.16297, -1.08808, 1.0]], ['2, k, 20', [-0.392822, 0.198417, 1.0]], ['2, k, 21', [-0.0492255, 0.0877798, 1.0]], ['2, k, 22', [-0.122139, 0.0810862, 1.0]], ['2, k, 23', [0.258277, 0.19374, 1.0]], ['2, k, 24', [0.178839, 0.172861, 1.0]]]
[['2, k, 0', [-0.304178, -0.34928, 1.0]], ['2, k, 1', [-0.352087, -0.0356362, 1.0]], ['2, k, 2', [-0.395234, 0.270266, 1.0]], ['2, k, 3', [-0.418166, 0.407384, 1.0]], ['2, k, 4', [-0.454591, 0.150783, 1.0]], ['2, k, 5', [-0.342343, 0.108485, 1.0]], ['2, k, 6', [-0.147782, 0.101223, 1.0]], ['2, k, 7', [-0.110436, 0.0947797, 1.0]], ['2, k, 8', [-0.224255, 0.210945, 1.0]], ['2, k, 9', [-0.00163352, 0.184771, 1.0]], ['2, k, 10', [0.176086, 0.19161, 1.0]], ['2, k, 11', [0.218071, 0.188013, 1.0]], ['2, k, 12', [-0.346278, -0.34911, 1.0]], ['2, k, 13', [-0.426925, -0.706821, 1.0]], ['2, k, 14', [-0.482914, -1.03884, 1.0]], ['2, k, 15', [-0.492071, -1.10039, 1.0]], ['2, k, 16', [-0.254113, -0.339329, 1.0]], ['2, k, 17', [-0.204215, -0.704207, 1.0]], ['2, k, 18', [-0.187819, -1.0435, 1.0]], ['2, k, 19', [-0.162969, -1.08749, 1.0]], ['2, k, 20', [-0.386503, 0.19577, 1.0]], ['2, k, 21', [-0.091385, 0.0834164, 1.0]], ['2, k, 22', [-0.148999, 0.0791344, 1.0]], ['2, k, 23', [0.250554, 0.184685, 1.0]], ['2, k, 24', [0.162008, 0.164284, 1.0]]]
[['2, k, 0', [-0.305977, -0.348288, 1.0]], ['2, k, 1', [-0.351728, -0.035685, 1.0]], ['2, k, 2', [-0.392085, 0.268817, 1.0]], ['2, k, 3', [-0.411322, 0.405899, 1.0]], ['2, k, 4', [-0.462022, 0.161606, 1.0]], ['2, k, 5', [-0.366106, 0.11597, 1.0]], ['2, k, 6', [-0.2463, 0.0925171, 1.0]], ['2, k, 7', [-0.1368, 0.0945979, 1.0]], ['2, k, 8', [-0.217645, 0.211275, 1.0]], ['2, k, 9', [-0.0137493, 0.183622, 1.0]], ['2, k, 10', [0.157472, 0.184882, 1.0]], ['2, k, 11', [0.212509, 0.180008, 1.0]], ['2, k, 12', [-0.350443, -0.347816, 1.0]], ['2, k, 13', [-0.42809, -0.702708, 1.0]], ['2, k, 14', [-0.48278, -1.03788, 1.0]], ['2, k, 15', [-0.491837, -1.10005, 1.0]], ['2, k, 16', [-0.254443, -0.3387, 1.0]], ['2, k, 17', [-0.20073, -0.683078, 1.0]], ['2, k, 18', [-0.1882, -1.04376, 1.0]], ['2, k, 19', [-0.163695, -1.08607, 1.0]], ['2, k, 20', [-0.383688, 0.194481, 1.0]], ['2, k, 21', [-0.107564, 0.080511, 1.0]], ['2, k, 22', [-0.177662, 0.0827021, 1.0]], ['2, k, 23', [0.239956, 0.17197, 1.0]], ['2, k, 24', [0.136428, 0.154652, 1.0]]]
[['2, k, 0', [-0.307542, -0.345559, 1.0]], ['2, k, 1', [-0.351495, -0.0348483, 1.0]], ['2, k, 2', [-0.390863, 0.268401, 1.0]], ['2, k, 3', [-0.401758, 0.404454, 1.0]], ['2, k, 4', [-0.464148, 0.165682, 1.0]], ['2, k, 5', [-0.373417, 0.118488, 1.0]], ['2, k, 6', [-0.250259, 0.0933391, 1.0]], ['2, k, 7', [-0.176157, 0.0938696, 1.0]], ['2, k, 8', [-0.215312, 0.21076, 1.0]], ['2, k, 9', [-0.0190639, 0.183703, 1.0]], ['2, k, 10', [0.151811, 0.184909, 1.0]], ['2, k, 11', [0.20439, 0.174186, 1.0]], ['2, k, 12', [-0.353151, -0.344227, 1.0]], ['2, k, 13', [-0.428624, -0.700735, 1.0]], ['2, k, 14', [-0.483009, -1.03783, 1.0]], ['2, k, 15', [-0.491877, -1.10044, 1.0]], ['2, k, 16', [-0.254918, -0.336609, 1.0]], ['2, k, 17', [-0.199189, -0.698565, 1.0]], ['2, k, 18', [-0.188526, -1.04421, 1.0]], ['2, k, 19', [-0.163375, -1.08714, 1.0]], ['2, k, 20', [-0.382465, 0.194233, 1.0]], ['2, k, 21', [-0.160256, 0.0883093, 1.0]], ['2, k, 22', [-0.116402, 0.0973381, 1.0]], ['2, k, 23', [0.21247, 0.16694, 1.0]], ['2, k, 24', [0.112721, 0.146271, 1.0]]]
[['2, k, 0', [-0.308698, -0.343651, 1.0]], ['2, k, 1', [-0.350874, -0.0345335, 1.0]], ['2, k, 2', [-0.387926, 0.267069, 1.0]], ['2, k, 3', [-0.378386, 0.39851, 1.0]], ['2, k, 4', [-0.464944, 0.168429, 1.0]], ['2, k, 5', [-0.389394, 0.111485, 1.0]], ['2, k, 6', [-0.257231, 0.0951609, 1.0]], ['2, k, 7', [-0.202349, 0.0921713, 1.0]], ['2, k, 8', [-0.213874, 0.209854, 1.0]], ['2, k, 9', [-0.0130614, 0.191298, 1.0]], ['2, k, 10', [0.137036, 0.173887, 1.0]], ['2, k, 11', [0.186558, 0.168767, 1.0]], ['2, k, 12', [-0.355088, -0.342135, 1.0]], ['2, k, 13', [-0.429158, -0.699576, 1.0]], ['2, k, 14', [-0.483432, -1.03466, 1.0]], ['2, k, 15', [-0.491913, -1.10041, 1.0]], ['2, k, 16', [-0.255183, -0.335004, 1.0]], ['2, k, 17', [-0.197193, -0.70475, 1.0]], ['2, k, 18', [-0.189094, -1.04514, 1.0]], ['2, k, 19', [-0.162857, -1.08781, 1.0]], ['2, k, 20', [-0.379964, 0.193286, 1.0]], ['2, k, 21', [-0.189527, 0.085685, 1.0]], ['2, k, 22', [-0.142568, 0.0968034, 1.0]], ['2, k, 23', [0.215492, 0.160538, 1.0]], ['2, k, 24', [0.104717, 0.144964, 1.0]]]
[['2, k, 0', [-0.309199, -0.342553, 1.0]], ['2, k, 1', [-0.350054, -0.0345078, 1.0]], ['2, k, 2', [-0.385001, 0.265452, 1.0]], ['2, k, 3', [-0.376907, 0.398612, 1.0]], ['2, k, 4', [-0.464522, 0.169726, 1.0]], ['2, k, 5', [-0.411915, 0.102247, 1.0]], ['2, k, 6', [-0.282143, 0.0919843, 1.0]], ['2, k, 7', [-0.233845, 0.0909404, 1.0]], ['2, k, 8', [-0.212474, 0.208394, 1.0]], ['2, k, 9', [-0.0190789, 0.189902, 1.0]], ['2, k, 10', [0.136322, 0.17394, 1.0]], ['2, k, 11', [0.182729, 0.164306, 1.0]], ['2, k, 12', [-0.355963, -0.341109, 1.0]], ['2, k, 13', [-0.429644, -0.699322, 1.0]], ['2, k, 14', [-0.483271, -1.03325, 1.0]], ['2, k, 15', [-0.491736, -1.10021, 1.0]], ['2, k, 16', [-0.255135, -0.333981, 1.0]], ['2, k, 17', [-0.196963, -0.705284, 1.0]], ['2, k, 18', [-0.189455, -1.04455, 1.0]], ['2, k, 19', [-0.162921, -1.08762, 1.0]], ['2, k, 20', [-0.377413, 0.192038, 1.0]], ['2, k, 21', [-0.220112, 0.0858501, 1.0]], ['2, k, 22', [-0.175418, 0.0945618, 1.0]], ['2, k, 23', [0.208897, 0.158664, 1.0]], ['2, k, 24', [0.111169, 0.14601, 1.0]]]
[['2, k, 0', [-0.309527, -0.341948, 1.0]], ['2, k, 1', [-0.3485, -0.0347373, 1.0]], ['2, k, 2', [-0.379576, 0.26318, 1.0]], ['2, k, 3', [-0.373188, 0.397838, 1.0]], ['2, k, 4', [-0.463756, 0.172069, 1.0]], ['2, k, 5', [-0.429604, 0.105991, 1.0]], ['2, k, 6', [-0.298943, 0.0909995, 1.0]], ['2, k, 7', [-0.261441, 0.0901461, 1.0]], ['2, k, 8', [-0.205243, 0.195168, 1.0]], ['2, k, 9', [-0.0282964, 0.177838, 1.0]], ['2, k, 10', [0.128151, 0.166875, 1.0]], ['2, k, 11', [0.178407, 0.162978, 1.0]], ['2, k, 12', [-0.35722, -0.340404, 1.0]], ['2, k, 13', [-0.432941, -0.708966, 1.0]], ['2, k, 14', [-0.483632, -1.03345, 1.0]], ['2, k, 15', [-0.491825, -1.10043, 1.0]], ['2, k, 16', [-0.254783, -0.333329, 1.0]], ['2, k, 17', [-0.196945, -0.705368, 1.0]], ['2, k, 18', [-0.189805, -1.04298, 1.0]], ['2, k, 19', [-0.164757, -1.08522, 1.0]], ['2, k, 20', [-0.37281, 0.190213, 1.0]], ['2, k, 21', [-0.250523, 0.0848205, 1.0]], ['2, k, 22', [-0.193041, 0.0942846, 1.0]], ['2, k, 23', [0.203947, 0.156665, 1.0]], ['2, k, 24', [0.10913, 0.143068, 1.0]]]
[['2, k, 0', [-0.310712, -0.3405, 1.0]], ['2, k, 1', [-0.34771, -0.0346098, 1.0]], ['2, k, 2', [-0.376529, 0.262055, 1.0]], ['2, k, 3', [-0.371836, 0.397641, 1.0]], ['2, k, 4', [-0.463547, 0.181483, 1.0]], ['2, k, 5', [-0.475713, 0.0974163, 1.0]], ['2, k, 6', [-0.364211, 0.096921, 1.0]], ['2, k, 7', [-0.293442, 0.0892867, 1.0]], ['2, k, 8', [-0.20151, 0.194661, 1.0]], ['2, k, 9', [-0.0292807, 0.174338, 1.0]], ['2, k, 10', [0.113691, 0.162388, 1.0]], ['2, k, 11', [0.165689, 0.158599, 1.0]], ['2, k, 12', [-0.36012, -0.338383, 1.0]], ['2, k, 13', [-0.434276, -0.711749, 1.0]], ['2, k, 14', [-0.483747, -1.03298, 1.0]], ['2, k, 15', [-0.491801, -1.10039, 1.0]], ['2, k, 16', [-0.254848, -0.331908, 1.0]], ['2, k, 17', [-0.199796, -0.6923, 1.0]], ['2, k, 18', [-0.189769, -1.04294, 1.0]], ['2, k, 19', [-0.164952, -1.08491, 1.0]], ['2, k, 20', [-0.37028, 0.189383, 1.0]], ['2, k, 21', [-0.277209, 0.0831117, 1.0]], ['2, k, 22', [-0.233414, 0.0888418, 1.0]], ['2, k, 23', [0.18877, 0.155963, 1.0]], ['2, k, 24', [0.0974713, 0.141243, 1.0]]]
[['2, k, 0', [-0.311001, -0.340036, 1.0]], ['2, k, 1', [-0.346711, -0.0345716, 1.0]], ['2, k, 2', [-0.374104, 0.261495, 1.0]], ['2, k, 3', [-0.370607, 0.397512, 1.0]], ['2, k, 4', [-0.462553, 0.184957, 1.0]], ['2, k, 5', [-0.478945, 0.101539, 1.0]], ['2, k, 6', [-0.35284, 0.0934678, 1.0]], ['2, k, 7', [-0.313921, 0.0899811, 1.0]], ['2, k, 8', [-0.200398, 0.185247, 1.0]], ['2, k, 9', [-0.02473, 0.169183, 1.0]], ['2, k, 10', [0.108407, 0.159078, 1.0]], ['2, k, 11', [0.154561, 0.15386, 1.0]], ['2, k, 12', [-0.361287, -0.337521, 1.0]], ['2, k, 13', [-0.433391, -0.707937, 1.0]], ['2, k, 14', [-0.483953, -1.03285, 1.0]], ['2, k, 15', [-0.492188, -1.1013, 1.0]], ['2, k, 16', [-0.254185, -0.331291, 1.0]], ['2, k, 17', [-0.198925, -0.704625, 1.0]], ['2, k, 18', [-0.189833, -1.04289, 1.0]], ['2, k, 19', [-0.16447, -1.08612, 1.0]], ['2, k, 20', [-0.368088, 0.188901, 1.0]], ['2, k, 21', [-0.305355, 0.0796385, 1.0]], ['2, k, 22', [-0.236401, 0.0935902, 1.0]], ['2, k, 23', [0.18007, 0.148289, 1.0]], ['2, k, 24', [0.0883171, 0.138135, 1.0]]]
[['2, k, 0', [-0.312175, -0.338892, 1.0]], ['2, k, 1', [-0.34612, -0.0344607, 1.0]], ['2, k, 2', [-0.371504, 0.260955, 1.0]], ['2, k, 3', [-0.367818, 0.397921, 1.0]], ['2, k, 4', [-0.461861, 0.185663, 1.0]], ['2, k, 5', [-0.501064, 0.130316, 1.0]], ['2, k, 6', [-0.375174, 0.0985003, 1.0]], ['2, k, 7', [-0.340994, 0.0902879, 1.0]], ['2, k, 8', [-0.194931, 0.172292, 1.0]], ['2, k, 9', [-0.00608433, 0.157903, 1.0]], ['2, k, 10', [0.114315, 0.157463, 1.0]], ['2, k, 11', [0.139188, 0.149527, 1.0]], ['2, k, 12', [-0.36377, -0.336008, 1.0]], ['2, k, 13', [-0.434435, -0.708779, 1.0]], ['2, k, 14', [-0.483965, -1.0327, 1.0]], ['2, k, 15', [-0.49225, -1.10135, 1.0]], ['2, k, 16', [-0.254104, -0.330189, 1.0]], ['2, k, 17', [-0.198635, -0.710013, 1.0]], ['2, k, 18', [-0.189865, -1.04309, 1.0]], ['2, k, 19', [-0.164464, -1.08622, 1.0]], ['2, k, 20', [-0.365985, 0.188511, 1.0]], ['2, k, 21', [-0.332745, 0.0791701, 1.0]], ['2, k, 22', [-0.26202, 0.0938472, 1.0]], ['2, k, 23', [0.155314, 0.140993, 1.0]], ['2, k, 24', [0.0822161, 0.136223, 1.0]]]
[['2, k, 0', [-0.313724, -0.338486, 1.0]], ['2, k, 1', [-0.345577, -0.0346727, 1.0]], ['2, k, 2', [-0.368303, 0.259739, 1.0]], ['2, k, 3', [-0.366762, 0.397851, 1.0]], ['2, k, 4', [-0.45959, 0.189105, 1.0]], ['2, k, 5', [-0.499265, 0.134797, 1.0]], ['2, k, 6', [-0.411994, 0.100552, 1.0]], ['2, k, 7', [-0.388596, 0.090051, 1.0]], ['2, k, 8', [-0.194872, 0.170365, 1.0]], ['2, k, 9', [-0.00930119, 0.156884, 1.0]], ['2, k, 10', [0.0336954, 0.13441, 1.0]], ['2, k, 11', [0.042574, 0.129098, 1.0]], ['2, k, 12', [-0.367245, -0.335613, 1.0]], ['2, k, 13', [-0.43584, -0.70973, 1.0]], ['2, k, 14', [-0.483964, -1.03269, 1.0]], ['2, k, 15', [-0.492065, -1.1011, 1.0]], ['2, k, 16', [-0.25448, -0.329932, 1.0]], ['2, k, 17', [-0.198693, -0.71021, 1.0]], ['2, k, 18', [-0.18976, -1.04288, 1.0]], ['2, k, 19', [-0.164597, -1.08539, 1.0]], ['2, k, 20', [-0.363472, 0.187502, 1.0]], ['2, k, 21', [-0.377663, 0.0814281, 1.0]], ['2, k, 22', [-0.327738, 0.0882994, 1.0]], ['2, k, 23', [-0.0232874, 0.121265, 1.0]], ['2, k, 24', [-0.0205401, 0.126695, 1.0]]]
[['2, k, 0', [-0.314459, -0.338851, 1.0]], ['2, k, 1', [-0.344763, -0.0352186, 1.0]], ['2, k, 2', [-0.365986, 0.25903, 1.0]], ['2, k, 3', [-0.364555, 0.397976, 1.0]], ['2, k, 4', [-0.460137, 0.177346, 1.0]], ['2, k, 5', [-0.498469, 0.138499, 1.0]], ['2, k, 6', [-0.413572, 0.099326, 1.0]], ['2, k, 7', [-0.409362, 0.0927244, 1.0]], ['2, k, 8', [-0.194885, 0.16775, 1.0]], ['2, k, 9', [-0.0144442, 0.141588, 1.0]], ['2, k, 10', [0.0708531, 0.158987, 1.0]], ['2, k, 11', [0.0931562, 0.139582, 1.0]], ['2, k, 12', [-0.369085, -0.336428, 1.0]], ['2, k, 13', [-0.438732, -0.706863, 1.0]], ['2, k, 14', [-0.4841, -1.03235, 1.0]], ['2, k, 15', [-0.492274, -1.10144, 1.0]], ['2, k, 16', [-0.254227, -0.330789, 1.0]], ['2, k, 17', [-0.1989, -0.710687, 1.0]], ['2, k, 18', [-0.189796, -1.04222, 1.0]], ['2, k, 19', [-0.165319, -1.08398, 1.0]], ['2, k, 20', [-0.361437, 0.186725, 1.0]], ['2, k, 21', [-0.403163, 0.0801535, 1.0]], ['2, k, 22', [-0.330296, 0.0931795, 1.0]], ['2, k, 23', [0.102542, 0.127013, 1.0]], ['2, k, 24', [0.0206239, 0.126364, 1.0]]]
