[['2, k, 0', [0.0237545, -0.248075, 1.0]], ['2, k, 1', [0.0253501, -0.0407596, 1.0]], ['2, k, 2', [0.0268565, 0.163797, 1.0]], ['2, k, 3', [0.0374738, 0.299509, 1.0]], ['2, k, 4', [-0.106866, 0.0774174, 1.0]], ['2, k, 5', [-0.172252, -0.109503, 1.0]], ['2, k, 6', [-0.179079, -0.289913, 1.0]], ['2, k, 7', [-0.195105, -0.352558, 1.0]], ['2, k, 8', [0.173464, 0.0735834, 1.0]], ['2, k, 9', [0.249249, -0.11306, 1.0]], ['2, k, 10', [0.280879, -0.248946, 1.0]], ['2, k, 11', [0.290918, -0.317113, 1.0]], ['2, k, 12', [-0.0399754, -0.245307, 1.0]], ['2, k, 13', [-0.139775, -0.366935, 1.0]], ['2, k, 14', [0.28308, -0.372477, 1.0]], ['2, k, 15', [0.159711, -0.3703, 1.0]], ['2, k, 16', [0.0871181, -0.247035, 1.0]], ['2, k, 17', [0.263186, -0.13028, 1.0]], ['2, k, 18', [0.318545, -0.367132, 1.0]], ['2, k, 19', [0.194851, -0.365738, 1.0]], ['2, k, 20', [0.0264956, 0.113031, 1.0]], ['2, k, 21', [-0.216361, -0.393919, 1.0]], ['2, k, 22', [-0.226117, -0.3561, 1.0]], ['2, k, 23', [0.30605, -0.358353, 1.0]], ['2, k, 24', [0.319526, -0.315073, 1.0]]]
[['2, k, 0', [0.0619201, -0.189776, 1.0]], ['2, k, 1', [-0.00916616, 0.00178905, 1.0]], ['2, k, 2', [-0.0791233, 0.184478, 1.0]], ['2, k, 3', [-0.144944, 0.319546, 1.0]], ['2, k, 4', [-0.190657, 0.016819, 1.0]], ['2, k, 5', [-0.349298, 0.0784103, 1.0]], ['2, k, 6', [-0.531087, 0.161407, 1.0]], ['2, k, 7', [-0.701588, 0.242214, 1.0]], ['2, k, 8', [0.000318349, 0.201179, 1.0]], ['2, k, 9', [-0.150655, 0.364891, 1.0]], ['2, k, 10', [-0.316046, 0.518719, 1.0]], ['2, k, 11', [-0.418883, 0.592604, 1.0]], ['2, k, 12', [0.014058, -0.208631, 1.0]], ['2, k, 13', [0.0281282, 0.00479404, 1.0]], ['2, k, 14', [0.0285119, -0.255458, 1.0]], ['2, k, 15', [0.0181177, -0.316044, 1.0]], ['2, k, 16', [0.109886, -0.170659, 1.0]], ['2, k, 17', [-0.0213444, -0.010434, 1.0]], ['2, k, 18', [0.219207, -0.310541, 1.0]], ['2, k, 19', [0.223425, -0.413097, 1.0]], ['2, k, 20', [-0.0614528, 0.139834, 1.0]], ['2, k, 21', [-0.751669, 0.244266, 1.0]], ['2, k, 22', [-0.730239, 0.197636, 1.0]], ['2, k, 23', [-0.439113, 0.627234, 1.0]], ['2, k, 24', [-0.464282, 0.553953, 1.0]]]
[['2, k, 0', [0.0622215, -0.196601, 1.0]], ['2, k, 1', [-0.00925279, -0.00242805, 1.0]], ['2, k, 2', [-0.079265, 0.184084, 1.0]], ['2, k, 3', [-0.145657, 0.318995, 1.0]], ['2, k, 4', [-0.189549, 0.0158663, 1.0]], ['2, k, 5', [-0.350183, 0.078189, 1.0]], ['2, k, 6', [-0.556302, 0.175288, 1.0]], ['2, k, 7', [-0.703819, 0.243305, 1.0]], ['2, k, 8', [0.0013736, 0.20096, 1.0]], ['2, k, 9', [-0.160328, 0.354382, 1.0]], ['2, k, 10', [-0.317717, 0.516094, 1.0]], ['2, k, 11', [-0.418691, 0.596282, 1.0]], ['2, k, 12', [0.0140054, -0.214126, 1.0]], ['2, k, 13', [0.0021947, -0.00233208, 1.0]], ['2, k, 14', [0.0344769, -0.25912, 1.0]], ['2, k, 15', [-0.0183119, -0.316832, 1.0]], ['2, k, 16', [0.11016, -0.177917, 1.0]], ['2, k, 17', [-0.044967, -0.0297685, 1.0]], ['2, k, 18', [0.21856, -0.308699, 1.0]], ['2, k, 19', [0.223269, -0.411535, 1.0]], ['2, k, 20', [-0.0616917, 0.138674, 1.0]], ['2, k, 21', [-0.753226, 0.244931, 1.0]], ['2, k, 22', [-0.723607, 0.201145, 1.0]], ['2, k, 23', [-0.437714, 0.638546, 1.0]], ['2, k, 24', [-0.46487, 0.554431, 1.0]]]
[['2, k, 0', [0.059682, -0.19291, 1.0]], ['2, k, 1', [-0.00952228, -0.00227078, 1.0]], ['2, k, 2', [-0.0788687, 0.183597, 1.0]], ['2, k, 3', [-0.145416, 0.318444, 1.0]], ['2, k, 4', [-0.190033, 0.0151481, 1.0]], ['2, k, 5', [-0.346589, 0.0779024, 1.0]], ['2, k, 6', [-0.552486, 0.17535, 1.0]], ['2, k, 7', [-0.625766, 0.202214, 1.0]], ['2, k, 8', [0.00246268, 0.20086, 1.0]], ['2, k, 9', [-0.158394, 0.355157, 1.0]], ['2, k, 10', [-0.317315, 0.51541, 1.0]], ['2, k, 11', [-0.416182, 0.595022, 1.0]], ['2, k, 12', [0.0113425, -0.208354, 1.0]], ['2, k, 13', [0.0276148, 0.0133347, 1.0]], ['2, k, 14', [0.0317653, -0.259816, 1.0]], ['2, k, 15', [-0.0405599, -0.288778, 1.0]], ['2, k, 16', [0.105884, -0.173777, 1.0]], ['2, k, 17', [0.0228593, 0.0097326, 1.0]], ['2, k, 18', [0.218405, -0.307932, 1.0]], ['2, k, 19', [0.222566, -0.410733, 1.0]], ['2, k, 20', [-0.0614959, 0.13827, 1.0]], ['2, k, 21', [-0.67952, 0.25345, 1.0]], ['2, k, 22', [-0.666115, 0.194829, 1.0]], ['2, k, 23', [-0.431025, 0.637129, 1.0]], ['2, k, 24', [-0.464732, 0.554386, 1.0]]]
[['2, k, 0', [0.0598242, -0.191589, 1.0]], ['2, k, 1', [-0.00938262, -0.00195008, 1.0]], ['2, k, 2', [-0.0786378, 0.18369, 1.0]], ['2, k, 3', [-0.142021, 0.319461, 1.0]], ['2, k, 4', [-0.190259, 0.0148401, 1.0]], ['2, k, 5', [-0.346482, 0.0784332, 1.0]], ['2, k, 6', [-0.552202, 0.176307, 1.0]], ['2, k, 7', [-0.702282, 0.245628, 1.0]], ['2, k, 8', [0.00523559, 0.200694, 1.0]], ['2, k, 9', [-0.151764, 0.359239, 1.0]], ['2, k, 10', [-0.31147, 0.507275, 1.0]], ['2, k, 11', [-0.362366, 0.565053, 1.0]], ['2, k, 12', [0.0114059, -0.207847, 1.0]], ['2, k, 13', [-0.00414159, 0.00125113, 1.0]], ['2, k, 14', [0.028695, -0.234605, 1.0]], ['2, k, 15', [-0.0077077, -0.288615, 1.0]], ['2, k, 16', [0.106359, -0.17175, 1.0]], ['2, k, 17', [0.0231269, 0.0103496, 1.0]], ['2, k, 18', [0.218528, -0.307009, 1.0]], ['2, k, 19', [0.222672, -0.409762, 1.0]], ['2, k, 20', [-0.0613386, 0.138333, 1.0]], ['2, k, 21', [-0.743989, 0.256569, 1.0]], ['2, k, 22', [-0.730686, 0.217873, 1.0]], ['2, k, 23', [-0.415333, 0.604678, 1.0]], ['2, k, 24', [-0.359234, 0.524979, 1.0]]]
[['2, k, 0', [0.0619016, -0.19293, 1.0]], ['2, k, 1', [-0.00752341, -0.00307764, 1.0]], ['2, k, 2', [-0.0768162, 0.183058, 1.0]], ['2, k, 3', [-0.137441, 0.319557, 1.0]], ['2, k, 4', [-0.187667, 0.0165273, 1.0]], ['2, k, 5', [-0.34445, 0.07876, 1.0]], ['2, k, 6', [-0.546913, 0.182988, 1.0]], ['2, k, 7', [-0.696642, 0.25738, 1.0]], ['2, k, 8', [0.014337, 0.190313, 1.0]], ['2, k, 9', [-0.138556, 0.353537, 1.0]], ['2, k, 10', [-0.299491, 0.512184, 1.0]], ['2, k, 11', [-0.349735, 0.571999, 1.0]], ['2, k, 12', [0.0122996, -0.208618, 1.0]], ['2, k, 13', [-0.0419328, 0.00153664, 1.0]], ['2, k, 14', [0.0207981, -0.228496, 1.0]], ['2, k, 15', [0.000622422, -0.296483, 1.0]], ['2, k, 16', [0.110656, -0.174149, 1.0]], ['2, k, 17', [0.04203, 0.0376828, 1.0]], ['2, k, 18', [0.199092, -0.23899, 1.0]], ['2, k, 19', [0.166394, -0.289653, 1.0]], ['2, k, 20', [-0.0595002, 0.137427, 1.0]], ['2, k, 21', [-0.737204, 0.270828, 1.0]], ['2, k, 22', [-0.728959, 0.222135, 1.0]], ['2, k, 23', [-0.406094, 0.611971, 1.0]], ['2, k, 24', [-0.362462, 0.542192, 1.0]]]
[['2, k, 0', [0.0647814, -0.195997, 1.0]], ['2, k, 1', [-0.00539699, -0.00467048, 1.0]], ['2, k, 2', [-0.0750571, 0.182664, 1.0]], ['2, k, 3', [-0.127698, 0.278026, 1.0]], ['2, k, 4', [-0.187238, 0.0164982, 1.0]], ['2, k, 5', [-0.341235, 0.0854165, 1.0]], ['2, k, 6', [-0.537704, 0.20012, 1.0]], ['2, k, 7', [-0.685324, 0.272473, 1.0]], ['2, k, 8', [0.0281604, 0.175431, 1.0]], ['2, k, 9', [-0.123721, 0.340497, 1.0]], ['2, k, 10', [-0.28227, 0.501595, 1.0]], ['2, k, 11', [-0.323571, 0.566814, 1.0]], ['2, k, 12', [0.0139469, -0.211155, 1.0]], ['2, k, 13', [-0.0416468, -0.00173417, 1.0]], ['2, k, 14', [0.0196348, -0.232156, 1.0]], ['2, k, 15', [-0.0108887, -0.282825, 1.0]], ['2, k, 16', [0.115497, -0.178291, 1.0]], ['2, k, 17', [0.0250958, 0.0644861, 1.0]], ['2, k, 18', [0.179559, -0.214537, 1.0]], ['2, k, 19', [0.14784, -0.265367, 1.0]], ['2, k, 20', [-0.0576909, 0.136669, 1.0]], ['2, k, 21', [-0.729663, 0.281442, 1.0]], ['2, k, 22', [-0.702071, 0.240636, 1.0]], ['2, k, 23', [-0.383143, 0.607312, 1.0]], ['2, k, 24', [-0.327795, 0.542423, 1.0]]]
[['2, k, 0', [0.0670494, -0.190142, 1.0]], ['2, k, 1', [0.000407586, 0.00369715, 1.0]], ['2, k, 2', [-0.0628603, 0.196598, 1.0]], ['2, k, 3', [-0.119523, 0.290322, 1.0]], ['2, k, 4', [-0.185492, 0.0188281, 1.0]], ['2, k, 5', [-0.342688, 0.0910137, 1.0]], ['2, k, 6', [-0.539753, 0.204823, 1.0]], ['2, k, 7', [-0.610061, 0.246307, 1.0]], ['2, k, 8', [0.0280631, 0.181849, 1.0]], ['2, k, 9', [-0.119619, 0.349821, 1.0]], ['2, k, 10', [-0.257916, 0.508305, 1.0]], ['2, k, 11', [-0.307741, 0.573699, 1.0]], ['2, k, 12', [0.0154781, -0.207646, 1.0]], ['2, k, 13', [-0.0371419, 0.0010593, 1.0]], ['2, k, 14', [0.0177728, -0.231164, 1.0]], ['2, k, 15', [-0.0121206, -0.281944, 1.0]], ['2, k, 16', [0.118343, -0.168788, 1.0]], ['2, k, 17', [0.0372784, 0.0692768, 1.0]], ['2, k, 18', [0.165605, -0.225559, 1.0]], ['2, k, 19', [0.1346, -0.276401, 1.0]], ['2, k, 20', [-0.0475715, 0.148544, 1.0]], ['2, k, 21', [-0.669111, 0.275456, 1.0]], ['2, k, 22', [-0.626268, 0.228336, 1.0]], ['2, k, 23', [-0.365567, 0.614835, 1.0]], ['2, k, 24', [-0.301039, 0.542346, 1.0]]]
[['2, k, 0', [0.0659212, -0.185722, 1.0]], ['2, k, 1', [-0.000477573, 0.00574464, 1.0]], ['2, k, 2', [-0.0640094, 0.19712, 1.0]], ['2, k, 3', [-0.119298, 0.291413, 1.0]], ['2, k, 4', [-0.182993, 0.0217135, 1.0]], ['2, k, 5', [-0.337542, 0.102637, 1.0]], ['2, k, 6', [-0.531444, 0.221584, 1.0]], ['2, k, 7', [-0.670955, 0.305527, 1.0]], ['2, k, 8', [0.0291676, 0.183286, 1.0]], ['2, k, 9', [-0.115956, 0.353147, 1.0]], ['2, k, 10', [-0.254957, 0.513097, 1.0]], ['2, k, 11', [-0.29429, 0.577152, 1.0]], ['2, k, 12', [0.0140633, -0.200933, 1.0]], ['2, k, 13', [-0.0170706, 0.00976106, 1.0]], ['2, k, 14', [0.020265, -0.225811, 1.0]], ['2, k, 15', [-0.00930622, -0.276646, 1.0]], ['2, k, 16', [0.116721, -0.164849, 1.0]], ['2, k, 17', [0.0487162, 0.073618, 1.0]], ['2, k, 18', [0.132449, -0.238268, 1.0]], ['2, k, 19', [0.102028, -0.289017, 1.0]], ['2, k, 20', [-0.048527, 0.149347, 1.0]], ['2, k, 21', [-0.712632, 0.319269, 1.0]], ['2, k, 22', [-0.709844, 0.279048, 1.0]], ['2, k, 23', [-0.355693, 0.612453, 1.0]], ['2, k, 24', [-0.309721, 0.552453, 1.0]]]
[['2, k, 0', [0.0655921, -0.185079, 1.0]], ['2, k, 1', [0.000192086, 0.00666812, 1.0]], ['2, k, 2', [-0.0619853, 0.198071, 1.0]], ['2, k, 3', [-0.110247, 0.295598, 1.0]], ['2, k, 4', [-0.17256, 0.0309178, 1.0]], ['2, k, 5', [-0.322974, 0.10647, 1.0]], ['2, k, 6', [-0.513963, 0.22679, 1.0]], ['2, k, 7', [-0.5792, 0.267633, 1.0]], ['2, k, 8', [0.0302675, 0.183694, 1.0]], ['2, k, 9', [-0.0954202, 0.367014, 1.0]], ['2, k, 10', [-0.237462, 0.524094, 1.0]], ['2, k, 11', [-0.277292, 0.593797, 1.0]], ['2, k, 12', [0.0134064, -0.199848, 1.0]], ['2, k, 13', [-0.0117652, 0.0118898, 1.0]], ['2, k, 14', [0.0215472, -0.224579, 1.0]], ['2, k, 15', [-0.00951749, -0.275412, 1.0]], ['2, k, 16', [0.116296, -0.164384, 1.0]], ['2, k, 17', [0.0504625, 0.0595452, 1.0]], ['2, k, 18', [0.186946, -0.229246, 1.0]], ['2, k, 19', [0.154649, -0.280079, 1.0]], ['2, k, 20', [-0.0468105, 0.150388, 1.0]], ['2, k, 21', [-0.640475, 0.305259, 1.0]], ['2, k, 22', [-0.589122, 0.246354, 1.0]], ['2, k, 23', [-0.330784, 0.638667, 1.0]], ['2, k, 24', [-0.279155, 0.555894, 1.0]]]
[['2, k, 0', [0.0663954, -0.183669, 1.0]], ['2, k, 1', [0.00679322, 0.0267227, 1.0]], ['2, k, 2', [-0.0482076, 0.250105, 1.0]], ['2, k, 3', [-0.115921, 0.325916, 1.0]], ['2, k, 4', [-0.165858, 0.039905, 1.0]], ['2, k, 5', [-0.323265, 0.123957, 1.0]], ['2, k, 6', [-0.514614, 0.236428, 1.0]], ['2, k, 7', [-0.575797, 0.289388, 1.0]], ['2, k, 8', [0.0387259, 0.209495, 1.0]], ['2, k, 9', [-0.0908703, 0.385586, 1.0]], ['2, k, 10', [-0.226955, 0.565514, 1.0]], ['2, k, 11', [-0.279204, 0.626262, 1.0]], ['2, k, 12', [0.0141779, -0.198882, 1.0]], ['2, k, 13', [-0.0120217, 0.0128817, 1.0]], ['2, k, 14', [0.0233633, -0.223472, 1.0]], ['2, k, 15', [-0.00840493, -0.274088, 1.0]], ['2, k, 16', [0.116965, -0.163477, 1.0]], ['2, k, 17', [0.102288, 0.0815371, 1.0]], ['2, k, 18', [0.176048, -0.233003, 1.0]], ['2, k, 19', [0.143136, -0.283573, 1.0]], ['2, k, 20', [-0.0341191, 0.195774, 1.0]], ['2, k, 21', [-0.641251, 0.318413, 1.0]], ['2, k, 22', [-0.585412, 0.267725, 1.0]], ['2, k, 23', [-0.328649, 0.668177, 1.0]], ['2, k, 24', [-0.28886, 0.592458, 1.0]]]
[['2, k, 0', [0.0629126, -0.172362, 1.0]], ['2, k, 1', [-0.00118349, 0.0707759, 1.0]], ['2, k, 2', [-0.0619099, 0.30473, 1.0]], ['2, k, 3', [-0.141982, 0.352861, 1.0]], ['2, k, 4', [-0.134263, 0.0455939, 1.0]], ['2, k, 5', [-0.306893, 0.126911, 1.0]], ['2, k, 6', [-0.497862, 0.250471, 1.0]], ['2, k, 7', [-0.559733, 0.301531, 1.0]], ['2, k, 8', [0.052829, 0.207767, 1.0]], ['2, k, 9', [-0.0779133, 0.384454, 1.0]], ['2, k, 10', [-0.219134, 0.559441, 1.0]], ['2, k, 11', [-0.257277, 0.628012, 1.0]], ['2, k, 12', [0.0108857, -0.191463, 1.0]], ['2, k, 13', [-0.0104096, 0.021584, 1.0]], ['2, k, 14', [0.0249308, -0.214747, 1.0]], ['2, k, 15', [0.000479242, -0.266133, 1.0]], ['2, k, 16', [0.112973, -0.145217, 1.0]], ['2, k, 17', [0.124949, 0.0691639, 1.0]], ['2, k, 18', [0.188128, -0.278573, 1.0]], ['2, k, 19', [0.162458, -0.329512, 1.0]], ['2, k, 20', [-0.0469753, 0.247446, 1.0]], ['2, k, 21', [-0.621747, 0.333409, 1.0]], ['2, k, 22', [-0.578994, 0.282881, 1.0]], ['2, k, 23', [-0.309045, 0.66903, 1.0]], ['2, k, 24', [-0.283466, 0.607793, 1.0]]]
[['2, k, 0', [0.0641132, -0.169211, 1.0]], ['2, k, 1', [-0.00169172, 0.071399, 1.0]], ['2, k, 2', [-0.0660803, 0.304973, 1.0]], ['2, k, 3', [-0.140057, 0.363766, 1.0]], ['2, k, 4', [-0.135602, 0.0540417, 1.0]], ['2, k, 5', [-0.29232, 0.127644, 1.0]], ['2, k, 6', [-0.468966, 0.237533, 1.0]], ['2, k, 7', [-0.522677, 0.291768, 1.0]], ['2, k, 8', [0.058647, 0.205333, 1.0]], ['2, k, 9', [-0.0663877, 0.385703, 1.0]], ['2, k, 10', [-0.198359, 0.568084, 1.0]], ['2, k, 11', [-0.235836, 0.635511, 1.0]], ['2, k, 12', [0.0122913, -0.185877, 1.0]], ['2, k, 13', [-0.0120425, 0.0265596, 1.0]], ['2, k, 14', [0.0262401, -0.20928, 1.0]], ['2, k, 15', [0.00167843, -0.260838, 1.0]], ['2, k, 16', [0.114216, -0.144751, 1.0]], ['2, k, 17', [0.129227, 0.0720263, 1.0]], ['2, k, 18', [0.189595, -0.279289, 1.0]], ['2, k, 19', [0.163814, -0.330355, 1.0]], ['2, k, 20', [-0.0498035, 0.247647, 1.0]], ['2, k, 21', [-0.591358, 0.326456, 1.0]], ['2, k, 22', [-0.522317, 0.261886, 1.0]], ['2, k, 23', [-0.28447, 0.679038, 1.0]], ['2, k, 24', [-0.273568, 0.63665, 1.0]]]
[['2, k, 0', [0.0588915, -0.1611, 1.0]], ['2, k, 1', [-0.00334228, 0.0726647, 1.0]], ['2, k, 2', [-0.0668367, 0.304541, 1.0]], ['2, k, 3', [-0.115134, 0.387464, 1.0]], ['2, k, 4', [-0.148097, 0.156637, 1.0]], ['2, k, 5', [-0.305285, 0.0991258, 1.0]], ['2, k, 6', [-0.457211, 0.26565, 1.0]], ['2, k, 7', [-0.518005, 0.312437, 1.0]], ['2, k, 8', [0.0600819, 0.205375, 1.0]], ['2, k, 9', [-0.0448341, 0.367883, 1.0]], ['2, k, 10', [-0.158195, 0.55829, 1.0]], ['2, k, 11', [-0.195737, 0.625985, 1.0]], ['2, k, 12', [0.000213211, -0.166731, 1.0]], ['2, k, 13', [-0.0114646, 0.0396224, 1.0]], ['2, k, 14', [0.0284836, -0.196087, 1.0]], ['2, k, 15', [0.0167469, -0.247931, 1.0]], ['2, k, 16', [0.113543, -0.144333, 1.0]], ['2, k, 17', [0.135992, 0.0796167, 1.0]], ['2, k, 18', [0.185042, -0.240016, 1.0]], ['2, k, 19', [0.172136, -0.291565, 1.0]], ['2, k, 20', [-0.0507376, 0.247479, 1.0]], ['2, k, 21', [-0.572112, 0.355645, 1.0]], ['2, k, 22', [-0.539299, 0.297455, 1.0]], ['2, k, 23', [-0.25103, 0.671315, 1.0]], ['2, k, 24', [-0.2046, 0.595035, 1.0]]]
[['2, k, 0', [0.0241339, -0.168972, 1.0]], ['2, k, 1', [0.0119945, 0.0142365, 1.0]], ['2, k, 2', [-1.52044e-05, 0.194987, 1.0]], ['2, k, 3', [-0.060924, 0.290759, 1.0]], ['2, k, 4', [-0.116135, 0.0701005, 1.0]], ['2, k, 5', [-0.2757, 0.125718, 1.0]], ['2, k, 6', [-0.446935, 0.273345, 1.0]], ['2, k, 7', [-0.497256, 0.327456, 1.0]], ['2, k, 8', [0.0672561, 0.200586, 1.0]], ['2, k, 9', [-0.044455, 0.389261, 1.0]], ['2, k, 10', [-0.148515, 0.567767, 1.0]], ['2, k, 11', [-0.18177, 0.636202, 1.0]], ['2, k, 12', [-0.0384459, -0.179422, 1.0]], ['2, k, 13', [-0.00250697, 0.00746178, 1.0]], ['2, k, 14', [0.0311616, -0.254122, 1.0]], ['2, k, 15', [-0.00601518, -0.323107, 1.0]], ['2, k, 16', [0.0867082, -0.15588, 1.0]], ['2, k, 17', [0.135857, 0.0599844, 1.0]], ['2, k, 18', [0.145751, -0.250175, 1.0]], ['2, k, 19', [0.127513, -0.301631, 1.0]], ['2, k, 20', [0.00297088, 0.150141, 1.0]], ['2, k, 21', [-0.545538, 0.381894, 1.0]], ['2, k, 22', [-0.522271, 0.31603, 1.0]], ['2, k, 23', [-0.241937, 0.677955, 1.0]], ['2, k, 24', [-0.242561, 0.66131, 1.0]]]
[['2, k, 0', [0.0248536, -0.168881, 1.0]], ['2, k, 1', [0.012375, 0.0149037, 1.0]], ['2, k, 2', [0.000203314, 0.19681, 1.0]], ['2, k, 3', [-0.0524689, 0.297379, 1.0]], ['2, k, 4', [-0.113719, 0.0727091, 1.0]], ['2, k, 5', [-0.258637, 0.159396, 1.0]], ['2, k, 6', [-0.435403, 0.301144, 1.0]], ['2, k, 7', [-0.494661, 0.344564, 1.0]], ['2, k, 8', [0.0687511, 0.200299, 1.0]], ['2, k, 9', [-0.0345019, 0.394489, 1.0]], ['2, k, 10', [-0.147747, 0.586841, 1.0]], ['2, k, 11', [-0.180532, 0.656643, 1.0]], ['2, k, 12', [-0.0371135, -0.179535, 1.0]], ['2, k, 13', [-0.0027685, 0.0102403, 1.0]], ['2, k, 14', [0.0310069, -0.252257, 1.0]], ['2, k, 15', [-0.0061398, -0.321346, 1.0]], ['2, k, 16', [0.086915, -0.155636, 1.0]], ['2, k, 17', [0.123068, 0.0130513, 1.0]], ['2, k, 18', [0.152893, -0.222692, 1.0]], ['2, k, 19', [0.133244, -0.274175, 1.0]], ['2, k, 20', [0.00324154, 0.151584, 1.0]], ['2, k, 21', [-0.548044, 0.402835, 1.0]], ['2, k, 22', [-0.512573, 0.331166, 1.0]], ['2, k, 23', [-0.239718, 0.69442, 1.0]], ['2, k, 24', [-0.194613, 0.61274, 1.0]]]
[['2, k, 0', [0.0257181, -0.169904, 1.0]], ['2, k, 1', [0.0127252, 0.0145177, 1.0]], ['2, k, 2', [0.000265174, 0.196715, 1.0]], ['2, k, 3', [-0.052795, 0.29743, 1.0]], ['2, k, 4', [-0.119615, 0.0766005, 1.0]], ['2, k, 5', [-0.276555, 0.186811, 1.0]], ['2, k, 6', [-0.440619, 0.319172, 1.0]], ['2, k, 7', [-0.498684, 0.374765, 1.0]], ['2, k, 8', [0.0697354, 0.201585, 1.0]], ['2, k, 9', [-0.0257039, 0.400663, 1.0]], ['2, k, 10', [-0.133146, 0.59558, 1.0]], ['2, k, 11', [-0.163849, 0.664006, 1.0]], ['2, k, 12', [-0.0350954, -0.181839, 1.0]], ['2, k, 13', [0.000646849, 0.0125326, 1.0]], ['2, k, 14', [0.029888, -0.251067, 1.0]], ['2, k, 15', [-0.00299588, -0.322423, 1.0]], ['2, k, 16', [0.0870503, -0.155866, 1.0]], ['2, k, 17', [0.0867582, 0.0361818, 1.0]], ['2, k, 18', [0.144529, -0.249928, 1.0]], ['2, k, 19', [0.125736, -0.301357, 1.0]], ['2, k, 20', [0.00334631, 0.151446, 1.0]], ['2, k, 21', [-0.550888, 0.423152, 1.0]], ['2, k, 22', [-0.523185, 0.365362, 1.0]], ['2, k, 23', [-0.224557, 0.701447, 1.0]], ['2, k, 24', [-0.195611, 0.65014, 1.0]]]
[['2, k, 0', [0.0738141, -0.176711, 1.0]], ['2, k, 1', [0.0292153, 0.0132183, 1.0]], ['2, k, 2', [0.0016322, 0.197054, 1.0]], ['2, k, 3', [-0.0498442, 0.297841, 1.0]], ['2, k, 4', [-0.120569, 0.0766658, 1.0]], ['2, k, 5', [-0.276024, 0.18756, 1.0]], ['2, k, 6', [-0.415382, 0.314368, 1.0]], ['2, k, 7', [-0.467238, 0.362078, 1.0]], ['2, k, 8', [0.0725306, 0.20038, 1.0]], ['2, k, 9', [-0.0146886, 0.401043, 1.0]], ['2, k, 10', [-0.112608, 0.600868, 1.0]], ['2, k, 11', [-0.12528, 0.638279, 1.0]], ['2, k, 12', [0.0149159, -0.194639, 1.0]], ['2, k, 13', [-0.00667397, 0.0067912, 1.0]], ['2, k, 14', [0.0289552, -0.250875, 1.0]], ['2, k, 15', [-0.00758875, -0.320474, 1.0]], ['2, k, 16', [0.131639, -0.156165, 1.0]], ['2, k, 17', [0.080872, 0.0570342, 1.0]], ['2, k, 18', [0.144384, -0.24996, 1.0]], ['2, k, 19', [0.124111, -0.300955, 1.0]], ['2, k, 20', [0.00679962, 0.151718, 1.0]], ['2, k, 21', [-0.523685, 0.413658, 1.0]], ['2, k, 22', [-0.468315, 0.327385, 1.0]], ['2, k, 23', [-0.174533, 0.680302, 1.0]], ['2, k, 24', [-0.152814, 0.634598, 1.0]]]
[['2, k, 0', [0.0407365, -0.180824, 1.0]], ['2, k, 1', [0.0287542, 0.012907, 1.0]], ['2, k, 2', [0.00635853, 0.19795, 1.0]], ['2, k, 3', [-0.033173, 0.314942, 1.0]], ['2, k, 4', [-0.135298, 0.110761, 1.0]], ['2, k, 5', [-0.284184, 0.204743, 1.0]], ['2, k, 6', [-0.433957, 0.347101, 1.0]], ['2, k, 7', [-0.481127, 0.400071, 1.0]], ['2, k, 8', [0.0924254, 0.191921, 1.0]], ['2, k, 9', [-0.0007066, 0.391923, 1.0]], ['2, k, 10', [-0.100754, 0.590834, 1.0]], ['2, k, 11', [-0.119528, 0.660284, 1.0]], ['2, k, 12', [-0.0335016, -0.184258, 1.0]], ['2, k, 13', [-0.00648588, 0.0127585, 1.0]], ['2, k, 14', [0.0279582, -0.25028, 1.0]], ['2, k, 15', [-0.0187387, -0.313705, 1.0]], ['2, k, 16', [0.0996118, -0.176563, 1.0]], ['2, k, 17', [0.0838007, 0.0259629, 1.0]], ['2, k, 18', [0.145151, -0.25018, 1.0]], ['2, k, 19', [0.12717, -0.301202, 1.0]], ['2, k, 20', [0.00972359, 0.152002, 1.0]], ['2, k, 21', [-0.541358, 0.448701, 1.0]], ['2, k, 22', [-0.48803, 0.366009, 1.0]], ['2, k, 23', [-0.208478, 0.700218, 1.0]], ['2, k, 24', [-0.117032, 0.613725, 1.0]]]
