[['2, k, 0', [19.61738, 86.83888, 1.0]], ['2, k, 1', [20.083060542680872, 116.69448838659991, 1.0]], ['2, k, 2', [20.371539393680607, 139.2652220732915, 1.0]], ['2, k, 3', [20.43656973401442, 145.68515528878305, 1.0]], ['2, k, 4', [38.101606832890695, 136.01563695878028, 1.0]], ['2, k, 5', [61.2703231059413, 136.34926135423115, 1.0]], ['2, k, 6', [68.8331439411655, 157.6087581081423, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [1.6626735471204945, 136.367975478685, 1.0]], ['2, k, 9', [-23.33559418621074, 133.93506459993074, 1.0]], ['2, k, 10', [-29.25613178436031, 156.17234322262544, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [27.44611269739176, 86.67794599414087, 1.0]], ['2, k, 13', [28.890469660023662, 45.1803331676827, 1.0]], ['2, k, 14', [30.247705923882727, 10.849429615967225, 1.0]], ['2, k, 15', [29.41092999620586, 7.779252675023944, 1.0]], ['2, k, 16', [11.273951145577264, 86.78955340216038, 1.0]], ['2, k, 17', [13.324001256821504, 46.48845292667281, 1.0]], ['2, k, 18', [15.224203721473135, 10.782454336294649, 1.0]], ['2, k, 19', [14.559311298410691, 7.71126650828072, 1.0]], ['2, k, 20', [20.371539393680607, 139.2652220732915, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [18.075661999999998, 86.841066, 1.0]], ['2, k, 1', [18.42072240471171, 116.72788403397081, 1.0]], ['2, k, 2', [18.68090307744047, 139.31304992928986, 1.0]], ['2, k, 3', [18.746246625642524, 145.72715448373938, 1.0]], ['2, k, 4', [36.45396086085733, 135.7947797275788, 1.0]], ['2, k, 5', [59.59561928302973, 135.0605202958855, 1.0]], ['2, k, 6', [66.71741171552205, 156.24780166251585, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-0.07687227502596627, 136.19698401886814, 1.0]], ['2, k, 9', [-24.963853862342912, 133.99030715603428, 1.0]], ['2, k, 10', [-31.341616291049935, 156.15088874624126, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [25.90075999848026, 86.72085794513464, 1.0]], ['2, k, 13', [28.05609341485933, 45.335853811685794, 1.0]], ['2, k, 14', [30.052646128320802, 11.06665373557285, 1.0]], ['2, k, 15', [29.09377535220948, 7.310199963809224, 1.0]], ['2, k, 16', [9.776128052074258, 86.74001563792048, 1.0]], ['2, k, 17', [12.428874306039873, 46.942672969392895, 1.0]], ['2, k, 18', [15.145582700229436, 11.00645151664478, 1.0]], ['2, k, 19', [14.331404636935453, 7.932397291409007, 1.0]], ['2, k, 20', [18.68090307744047, 139.31304992928986, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [18.080599999999997, 86.84026, 1.0]], ['2, k, 1', [18.440072784612582, 116.72731741625512, 1.0]], ['2, k, 2', [18.70780298901305, 139.3124021591696, 1.0]], ['2, k, 3', [18.774694802612977, 145.72624697097388, 1.0]], ['2, k, 4', [36.47371570075744, 135.77935620537275, 1.0]], ['2, k, 5', [59.61797089394531, 134.98283328722576, 1.0]], ['2, k, 6', [66.6469260227672, 156.14663225837376, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-0.04492734546819577, 136.20237297863778, 1.0]], ['2, k, 9', [-24.9867648548043, 133.9999386746382, 1.0]], ['2, k, 10', [-31.395801785963364, 156.1660196661194, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [25.904696876775773, 86.7176642851133, 1.0]], ['2, k, 13', [28.08654365764475, 45.3213025755964, 1.0]], ['2, k, 14', [30.12601948794604, 11.12092764164371, 1.0]], ['2, k, 15', [29.156878063511442, 7.349900364424144, 1.0]], ['2, k, 16', [9.780202587931942, 86.74496957775926, 1.0]], ['2, k, 17', [12.453595646554527, 47.045498030479735, 1.0]], ['2, k, 18', [15.255083466985385, 10.98086495160966, 1.0]], ['2, k, 19', [14.424307815854812, 7.9083859409927095, 1.0]], ['2, k, 20', [18.70780298901305, 139.3124021591696, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [18.076321999999998, 86.83760000000001, 1.0]], ['2, k, 1', [18.454603983364397, 116.72481193588328, 1.0]], ['2, k, 2', [18.732385184757707, 139.30984612739798, 1.0]], ['2, k, 3', [18.801392770917573, 145.7234669971658, 1.0]], ['2, k, 4', [36.490268630894775, 135.76305821848624, 1.0]], ['2, k, 5', [59.745135459510124, 134.90316382660825, 1.0]], ['2, k, 6', [66.69691742079699, 156.08821683141824, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-0.019786065886059134, 136.2061666431234, 1.0]], ['2, k, 9', [-25.027380776758402, 133.98666305286736, 1.0]], ['2, k, 10', [-31.477610518735247, 156.15251701689616, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [25.901799121434028, 86.71190305138798, 1.0]], ['2, k, 13', [28.11345779323411, 45.30610683809217, 1.0]], ['2, k, 14', [30.18857210259654, 11.194157980438902, 1.0]], ['2, k, 15', [29.28067362854546, 7.169359037705707, 1.0]], ['2, k, 16', [9.774780849280477, 86.75045068084052, 1.0]], ['2, k, 17', [12.46462174265753, 47.13698728344729, 1.0]], ['2, k, 18', [15.37399954341828, 10.910781560432234, 1.0]], ['2, k, 19', [14.523015111705071, 7.840401335218974, 1.0]], ['2, k, 20', [18.732385184757707, 139.30984612739798, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [18.056903999999996, 86.832204, 1.0]], ['2, k, 1', [18.45398059285469, 116.7195238820569, 1.0]], ['2, k, 2', [18.740993218806157, 139.30462063639314, 1.0]], ['2, k, 3', [18.811852089401004, 145.71810545055286, 1.0]], ['2, k, 4', [36.47528994172478, 135.74602820147206, 1.0]], ['2, k, 5', [60.160408366112954, 134.80844622898525, 1.0]], ['2, k, 6', [67.08401259003782, 156.16591735276063, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-0.01422734027468664, 136.20784318603947, 1.0]], ['2, k, 9', [-25.088268825569294, 133.9690663518048, 1.0]], ['2, k, 10', [-31.587417485634152, 156.12289844609788, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [25.88622152745492, 86.70393682683734, 1.0]], ['2, k, 13', [28.11542633876524, 45.28799697732471, 1.0]], ['2, k, 14', [30.202068100045615, 11.482788515209322, 1.0]], ['2, k, 15', [29.390529006186075, 7.338626772606367, 1.0]], ['2, k, 16', [9.75141434455662, 86.75439725301487, 1.0]], ['2, k, 17', [12.458155939682783, 47.15666798607395, 1.0]], ['2, k, 18', [15.481854731324844, 10.830344943067288, 1.0]], ['2, k, 19', [14.610536582551166, 7.7626082301716375, 1.0]], ['2, k, 20', [18.740993218806157, 139.30462063639314, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [18.01378, 86.82300000000001, 1.0]], ['2, k, 1', [18.43417003093655, 116.7103033483784, 1.0]], ['2, k, 2', [18.731103048118133, 139.2956067831972, 1.0]], ['2, k, 3', [18.803904922952388, 145.7090848357146, 1.0]], ['2, k, 4', [36.43605210921115, 135.72645609377713, 1.0]], ['2, k, 5', [60.55959284426658, 134.70753172032016, 1.0]], ['2, k, 6', [67.4632511342671, 156.25342590398023, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-0.03939566424796581, 136.20664039657274, 1.0]], ['2, k, 9', [-25.172356587484973, 133.94156108474888, 1.0]], ['2, k, 10', [-31.72245687518559, 156.05196487079039, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [25.84494843724034, 86.69101595873144, 1.0]], ['2, k, 13', [28.095777563960056, 45.25807831701499, 1.0]], ['2, k, 14', [30.220985389477022, 11.727279760306033, 1.0]], ['2, k, 15', [29.46029015676884, 7.757096424687298, 1.0]], ['2, k, 16', [9.708160276807593, 86.75759163858501, 1.0]], ['2, k, 17', [12.435134863119874, 47.15387328156661, 1.0]], ['2, k, 18', [15.574888798058062, 10.764437618881288, 1.0]], ['2, k, 19', [14.683177119125425, 7.699797162467878, 1.0]], ['2, k, 20', [18.731103048118133, 139.2956067831972, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [17.928738000000003, 86.80468199999999, 1.0]], ['2, k, 1', [18.37130030479827, 116.69189293045157, 1.0]], ['2, k, 2', [18.67892161835057, 139.27748150677192, 1.0]], ['2, k, 3', [18.75408959900898, 145.690997467577, 1.0]], ['2, k, 4', [36.359962838439074, 135.70224449318286, 1.0]], ['2, k, 5', [60.936357698776526, 134.60179467866772, 1.0]], ['2, k, 6', [67.814246230238, 156.32324309721378, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-0.1226231923804022, 136.19314777108187, 1.0]], ['2, k, 9', [-25.274916644467595, 133.90498291699203, 1.0]], ['2, k, 10', [-31.882547792774908, 155.95962467607373, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [25.758877024862525, 86.66810824791006, 1.0]], ['2, k, 13', [28.043257745319856, 45.21197298797238, 1.0]], ['2, k, 14', [30.192539123426243, 11.886102264350747, 1.0]], ['2, k, 15', [29.500999649402125, 7.83009498220642, 1.0]], ['2, k, 16', [9.626546099339482, 86.75472854822944, 1.0]], ['2, k, 17', [12.382934142591179, 47.13249524369006, 1.0]], ['2, k, 18', [15.640283174750603, 10.722518927407265, 1.0]], ['2, k, 19', [14.727813759004869, 7.661489095410113, 1.0]], ['2, k, 20', [18.67892161835057, 139.27748150677192, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [17.791832000000003, 86.77141400000001, 1.0]], ['2, k, 1', [18.256404547984705, 116.65774161762359, 1.0]], ['2, k, 2', [18.574431313979673, 139.2433009600956, 1.0]], ['2, k, 3', [18.65192421780563, 145.6569121324206, 1.0]], ['2, k, 4', [36.227983189923506, 135.6612842167681, 1.0]], ['2, k, 5', [61.303090139439085, 134.47450786947596, 1.0]], ['2, k, 6', [68.16367482677951, 156.3239225181099, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-0.23865264942082476, 136.16513228053162, 1.0]], ['2, k, 9', [-25.395377035272553, 133.85142340301243, 1.0]], ['2, k, 10', [-32.058729215419724, 155.8215376658674, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [25.62736313489647, 86.62798181292816, 1.0]], ['2, k, 13', [27.941520204534747, 45.144504097112375, 1.0]], ['2, k, 14', [30.13844442358439, 11.912013500245983, 1.0]], ['2, k, 15', [29.504533595519376, 7.787389483509144, 1.0]], ['2, k, 16', [9.489526898101529, 86.74012081984688, 1.0]], ['2, k, 17', [12.286238032670067, 47.06773506238681, 1.0]], ['2, k, 18', [15.657176850156672, 10.69301487393107, 1.0]], ['2, k, 19', [14.725742938084164, 7.63604689544888, 1.0]], ['2, k, 20', [18.574431313979673, 139.2433009600956, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [17.572024, 86.72509199999999, 1.0]], ['2, k, 1', [18.054388435656772, 116.60806985554662, 1.0]], ['2, k, 2', [18.38034181894424, 139.1922399495914, 1.0]], ['2, k, 3', [18.459588758716553, 145.60603291035176, 1.0]], ['2, k, 4', [36.00590253550455, 135.60354285730682, 1.0]], ['2, k, 5', [61.505561550941735, 134.32224351476623, 1.0]], ['2, k, 6', [68.33254121512564, 156.2762516439147, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-0.42682319388551804, 136.12444110861713, 1.0]], ['2, k, 9', [-25.601321536482743, 133.78844967921535, 1.0]], ['2, k, 10', [-32.32863879546065, 155.69285040789273, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [25.42147209099311, 86.5763611747874, 1.0]], ['2, k, 13', [27.788973274156437, 45.07424543113633, 1.0]], ['2, k, 14', [30.029061797435332, 11.879871441336618, 1.0]], ['2, k, 15', [29.440999012283875, 7.692860308149748, 1.0]], ['2, k, 16', [9.270206725744845, 86.70847903594257, 1.0]], ['2, k, 17', [12.107828196347118, 47.036555822599404, 1.0]], ['2, k, 18', [15.602219836474834, 10.634584645545765, 1.0]], ['2, k, 19', [14.653817477555418, 7.582066326159067, 1.0]], ['2, k, 20', [18.38034181894424, 139.1922399495914, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [17.262915999999997, 86.674384, 1.0]], ['2, k, 1', [17.76690956315122, 116.54894474703896, 1.0]], ['2, k, 2', [18.103034494396525, 139.1289459621038, 1.0]], ['2, k, 3', [18.1846710759135, 145.54230934128222, 1.0]], ['2, k, 4', [35.71574292106366, 135.53490701892906, 1.0]], ['2, k, 5', [61.34697316839666, 134.17735203455644, 1.0]], ['2, k, 6', [68.08144439700392, 156.04951772269771, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-0.7071223706039476, 136.0673010881814, 1.0]], ['2, k, 9', [-25.94741857179701, 133.706944427778, 1.0]], ['2, k, 10', [-32.75460421794548, 155.58076275592336, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [25.129620189451035, 86.52429037170972, 1.0]], ['2, k, 13', [27.568566085649028, 45.02192272977857, 1.0]], ['2, k, 14', [29.878508289487, 11.631424040259063, 1.0]], ['2, k, 15', [29.339374929333445, 7.50471006991179, 1.0]], ['2, k, 16', [8.968501294442376, 86.66740274851325, 1.0]], ['2, k, 17', [11.856091467566047, 46.996732754977, 1.0]], ['2, k, 18', [15.479423304149394, 10.558538064617984, 1.0]], ['2, k, 19', [14.515249199280639, 7.511060651308522, 1.0]], ['2, k, 20', [18.103034494396525, 139.1289459621038, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [16.906840000000003, 86.629088, 1.0]], ['2, k, 1', [17.438847474416292, 116.48698196878897, 1.0]], ['2, k, 2', [17.788052333044394, 139.05651493317683, 1.0]], ['2, k, 3', [17.872816402839103, 145.4676718874896, 1.0]], ['2, k, 4', [35.42632507372144, 135.45535989044498, 1.0]], ['2, k, 5', [61.16278588251734, 134.01071277103992, 1.0]], ['2, k, 6', [67.79223434354937, 155.76588186318676, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-0.9656341665597701, 136.01098665337875, 1.0]], ['2, k, 9', [-26.250079429250757, 133.61499406096647, 1.0]], ['2, k, 10', [-33.136837279454966, 155.4351694660207, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [24.796806334239783, 86.4733714071575, 1.0]], ['2, k, 13', [27.3404990215255, 45.028906515204135, 1.0]], ['2, k, 14', [29.718612778140894, 11.484821120281353, 1.0]], ['2, k, 15', [29.29087399318608, 7.580840232814749, 1.0]], ['2, k, 16', [8.615115528345347, 86.63640438072117, 1.0]], ['2, k, 17', [11.55960257878361, 46.954393669139876, 1.0]], ['2, k, 18', [15.31197562955819, 10.487074382888217, 1.0]], ['2, k, 19', [14.334359015402143, 7.445326121662647, 1.0]], ['2, k, 20', [17.788052333044394, 139.05651493317683, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [16.49447, 86.595856, 1.0]], ['2, k, 1', [17.0587703269613, 116.4237909265199, 1.0]], ['2, k, 2', [17.42290091291992, 138.97134273715156, 1.0]], ['2, k, 3', [17.511450300639574, 145.37648285276546, 1.0]], ['2, k, 4', [35.075067158479435, 135.36885955074678, 1.0]], ['2, k, 5', [60.90741722741564, 133.81621929015, 1.0]], ['2, k, 6', [67.45990134708767, 155.43603630756562, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-1.2224477398045472, 135.95066486907882, 1.0]], ['2, k, 9', [-26.560590064868475, 133.51506707414745, 1.0]], ['2, k, 10', [-33.534932452423654, 155.2608371807946, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [24.428065796378537, 86.42974878639527, 1.0]], ['2, k, 13', [27.110661877548026, 45.2056986466482, 1.0]], ['2, k, 14', [29.600515964790254, 11.726092878311277, 1.0]], ['2, k, 15', [29.126445647209902, 7.840188624171449, 1.0]], ['2, k, 16', [8.189427637711333, 86.61728041704602, 1.0]], ['2, k, 17', [11.193851317701125, 46.945095972507865, 1.0]], ['2, k, 18', [15.079114081485077, 10.444875757043889, 1.0]], ['2, k, 19', [14.09007837986024, 7.409645179964157, 1.0]], ['2, k, 20', [17.42290091291992, 138.97134273715156, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [16.056886, 86.58695, 1.0]], ['2, k, 1', [16.653976619979765, 116.3774783952464, 1.0]], ['2, k, 2', [17.0321583936691, 138.89901327334854, 1.0]], ['2, k, 3', [17.124099828104136, 145.2970686148315, 1.0]], ['2, k, 4', [34.71545626100825, 135.29158963240357, 1.0]], ['2, k, 5', [60.607467322465, 133.62734724923772, 1.0]], ['2, k, 6', [67.09947321098372, 155.14843209289563, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-1.5814641986407363, 135.89700031603715, 1.0]], ['2, k, 9', [-26.93847816312215, 133.41522380730038, 1.0]], ['2, k, 10', [-34.00193546982184, 155.0724376987132, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [24.024658465914882, 86.4185255625387, 1.0]], ['2, k, 13', [26.81398665251829, 45.507921730274234, 1.0]], ['2, k, 14', [29.449452140976987, 12.163635314859086, 1.0]], ['2, k, 15', [28.86926525172612, 8.371912517819165, 1.0]], ['2, k, 16', [7.746281649128262, 86.6124643738232, 1.0]], ['2, k, 17', [10.825243558565333, 46.864693635894696, 1.0]], ['2, k, 18', [14.828983449537974, 10.484509940700548, 1.0]], ['2, k, 19', [13.829075586087495, 7.456615138317083, 1.0]], ['2, k, 20', [17.0321583936691, 138.89901327334854, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [15.659469999999999, 86.599588, 1.0]], ['2, k, 1', [16.285708513570743, 116.35249420267029, 1.0]], ['2, k, 2', [16.67507222243144, 138.84746186996364, 1.0]], ['2, k, 3', [16.769136746110053, 145.23769376755405, 1.0]], ['2, k, 4', [34.40348150502166, 135.23081261573844, 1.0]], ['2, k, 5', [60.29536751632804, 133.44463852453026, 1.0]], ['2, k, 6', [66.73968669787284, 154.85101609935256, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-1.9044670211458588, 135.86455219703817, 1.0]], ['2, k, 9', [-27.272365192963793, 133.3479792573645, 1.0]], ['2, k, 10', [-34.40836342820852, 154.88068915846708, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [23.663547347120343, 86.4332294249273, 1.0]], ['2, k, 13', [26.553089432869676, 45.967166034467205, 1.0]], ['2, k, 14', [29.317206969685028, 12.793525350964607, 1.0]], ['2, k, 15', [28.59904583572482, 9.314033132930032, 1.0]], ['2, k, 16', [7.343766229347024, 86.6241351239458, 1.0]], ['2, k, 17', [10.511543849192703, 46.673475835817975, 1.0]], ['2, k, 18', [14.616985161678581, 10.578701847210276, 1.0]], ['2, k, 19', [13.608230725870655, 7.558518638573429, 1.0]], ['2, k, 20', [16.67507222243144, 138.84746186996364, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [15.289486000000002, 86.632504, 1.0]], ['2, k, 1', [15.944277921088219, 116.34070393949571, 1.0]], ['2, k, 2', [16.34386465752222, 138.80336915336613, 1.0]], ['2, k, 3', [16.43955365718052, 145.18349600390485, 1.0]], ['2, k, 4', [34.05808795183947, 135.18663629893584, 1.0]], ['2, k, 5', [59.92919921997519, 133.27272854821223, 1.0]], ['2, k, 6', [66.33444869061432, 154.58641715727128, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-2.2141469112797534, 135.83896782377863, 1.0]], ['2, k, 9', [-27.51944733475169, 133.29309007206845, 1.0]], ['2, k, 10', [-34.70925152139452, 154.66058810224553, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [23.330191945693194, 86.4746509209904, 1.0]], ['2, k, 13', [26.31982474224957, 46.780024351063425, 1.0]], ['2, k, 14', [29.226376470924325, 13.841380068287883, 1.0]], ['2, k, 15', [27.05349227079947, 10.91428906525008, 1.0]], ['2, k, 16', [6.965281639973702, 86.64652367475598, 1.0]], ['2, k, 17', [10.233023869567305, 46.55897183065076, 1.0]], ['2, k, 18', [14.435891843288449, 10.773002470223226, 1.0]], ['2, k, 19', [13.419264903876066, 7.759976517174282, 1.0]], ['2, k, 20', [16.34386465752222, 138.80336915336613, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [14.906376, 86.66954, 1.0]], ['2, k, 1', [15.59061151592088, 116.32947971241666, 1.0]], ['2, k, 2', [16.000067683098926, 138.7558203759841, 1.0]], ['2, k, 3', [16.096993891522615, 145.12477292737785, 1.0]], ['2, k, 4', [33.71814802175588, 135.13588373981094, 1.0]], ['2, k, 5', [59.566521040127654, 133.09173870869319, 1.0]], ['2, k, 6', [65.94282648741408, 154.3254967840462, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-2.5564531251581997, 135.80701149927148, 1.0]], ['2, k, 9', [-27.82401931143621, 133.2230933157448, 1.0]], ['2, k, 10', [-35.06677833042352, 154.43511346314813, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [22.986819467040583, 86.52739428418072, 1.0]], ['2, k, 13', [25.494853097353232, 47.78291617144186, 1.0]], ['2, k, 14', [28.183476024084, 15.17085955321842, 1.0]], ['2, k, 15', [24.55088306761131, 12.96200753150896, 1.0]], ['2, k, 16', [6.574915207046546, 86.6626804526289, 1.0]], ['2, k, 17', [9.962344148563774, 46.392746719699694, 1.0]], ['2, k, 18', [14.254010582396244, 11.058334573356532, 1.0]], ['2, k, 19', [13.231201496115496, 8.052778537656835, 1.0]], ['2, k, 20', [16.000067683098926, 138.7558203759841, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [14.546918, 86.71417, 1.0]], ['2, k, 1', [15.277471063064437, 116.32945136447498, 1.0]], ['2, k, 2', [15.704318894397215, 138.7237797209228, 1.0]], ['2, k, 3', [15.803270621238767, 145.0833839097771, 1.0]], ['2, k, 4', [33.42218593241988, 135.10812768305237, 1.0]], ['2, k, 5', [59.21012471819229, 132.9427206848604, 1.0]], ['2, k, 6', [65.55712989236342, 154.13768458375782, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-2.884762592301403, 135.77939156311268, 1.0]], ['2, k, 9', [-28.116686184169726, 133.14473680219314, 1.0]], ['2, k, 10', [-35.41182000032379, 154.20576459750933, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [22.65906817919045, 86.59891805329514, 1.0]], ['2, k, 13', [23.857840868089454, 49.195150365712266, 1.0]], ['2, k, 14', [25.6809734749597, 17.092665742603884, 1.0]], ['2, k, 15', [20.627040775912867, 16.03219279271073, 1.0]], ['2, k, 16', [6.218229189878226, 86.68018585579951, 1.0]], ['2, k, 17', [9.742332169392014, 46.218734713231825, 1.0]], ['2, k, 18', [14.125866857215822, 11.349603968720473, 1.0]], ['2, k, 19', [13.097430009282052, 8.352620348557165, 1.0]], ['2, k, 20', [15.704318894397215, 138.7237797209228, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
