[['2, k, 0', [-0.119718, -0.349367, 1.0]], ['2, k, 1', [-0.120216, -0.0293774, 1.0]], ['2, k, 2', [-0.119973, 0.282629, 1.0]], ['2, k, 3', [-0.115596, 0.432533, 1.0]], ['2, k, 4', [-0.307133, 0.182657, 1.0]], ['2, k, 5', [-0.385805, -0.0719823, 1.0]], ['2, k, 6', [-0.399978, -0.292642, 1.0]], ['2, k, 7', [-0.401387, -0.332014, 1.0]], ['2, k, 8', [0.0550666, 0.176313, 1.0]], ['2, k, 9', [0.130467, -0.0654193, 1.0]], ['2, k, 10', [0.172634, -0.282843, 1.0]], ['2, k, 11', [0.182002, -0.33425, 1.0]], ['2, k, 12', [-0.200595, -0.342833, 1.0]], ['2, k, 13', [-0.235545, -0.672702, 1.0]], ['2, k, 14', [-0.222285, -1.00189, 1.0]], ['2, k, 15', [-0.225342, -1.06152, 1.0]], ['2, k, 16', [-0.0353569, -0.345734, 1.0]], ['2, k, 17', [-0.0178061, -0.675204, 1.0]], ['2, k, 18', [-0.0252037, -0.997393, 1.0]], ['2, k, 19', [0.0051918, -1.06055, 1.0]], ['2, k, 20', [-0.120162, 0.205775, 1.0]], ['2, k, 21', [-0.398915, -0.376452, 1.0]], ['2, k, 22', [-0.342954, -0.352938, 1.0]], ['2, k, 23', [0.197025, -0.388311, 1.0]], ['2, k, 24', [0.12879, -0.3572, 1.0]]]
[['2, k, 0', [-0.126226, -0.338409, 1.0]], ['2, k, 1', [-0.124772, -0.0154697, 1.0]], ['2, k, 2', [-0.122397, 0.299433, 1.0]], ['2, k, 3', [-0.124199, 0.448678, 1.0]], ['2, k, 4', [-0.300052, 0.194095, 1.0]], ['2, k, 5', [-0.384765, -0.0512112, 1.0]], ['2, k, 6', [-0.422926, -0.267549, 1.0]], ['2, k, 7', [-0.415916, -0.315849, 1.0]], ['2, k, 8', [0.0481091, 0.194688, 1.0]], ['2, k, 9', [0.130322, -0.0384211, 1.0]], ['2, k, 10', [0.177534, -0.257563, 1.0]], ['2, k, 11', [0.177506, -0.316525, 1.0]], ['2, k, 12', [-0.207141, -0.335038, 1.0]], ['2, k, 13', [-0.235456, -0.673001, 1.0]], ['2, k, 14', [-0.222676, -1.01133, 1.0]], ['2, k, 15', [-0.227585, -1.06886, 1.0]], ['2, k, 16', [-0.0416409, -0.332166, 1.0]], ['2, k, 17', [-0.0177637, -0.670747, 1.0]], ['2, k, 18', [-0.0218522, -0.999222, 1.0]], ['2, k, 19', [0.00494333, -1.06329, 1.0]], ['2, k, 20', [-0.123158, 0.221996, 1.0]], ['2, k, 21', [-0.419177, -0.35622, 1.0]], ['2, k, 22', [-0.337956, -0.330372, 1.0]], ['2, k, 23', [0.181774, -0.372104, 1.0]], ['2, k, 24', [0.216411, -0.300743, 1.0]]]
[['2, k, 0', [-0.126589, -0.339425, 1.0]], ['2, k, 1', [-0.125111, -0.016792, 1.0]], ['2, k, 2', [-0.122723, 0.297738, 1.0]], ['2, k, 3', [-0.12458, 0.446019, 1.0]], ['2, k, 4', [-0.302139, 0.191693, 1.0]], ['2, k, 5', [-0.381395, -0.0631845, 1.0]], ['2, k, 6', [-0.422, -0.279057, 1.0]], ['2, k, 7', [-0.41291, -0.313157, 1.0]], ['2, k, 8', [0.0490483, 0.19258, 1.0]], ['2, k, 9', [0.128486, -0.0442882, 1.0]], ['2, k, 10', [0.179148, -0.262471, 1.0]], ['2, k, 11', [0.18029, -0.32132, 1.0]], ['2, k, 12', [-0.207439, -0.336021, 1.0]], ['2, k, 13', [-0.235786, -0.673126, 1.0]], ['2, k, 14', [-0.222893, -1.01125, 1.0]], ['2, k, 15', [-0.227803, -1.0688, 1.0]], ['2, k, 16', [-0.0420496, -0.33314, 1.0]], ['2, k, 17', [-0.0177382, -0.671333, 1.0]], ['2, k, 18', [-0.0220031, -0.999364, 1.0]], ['2, k, 19', [0.00530913, -1.06342, 1.0]], ['2, k, 20', [-0.123482, 0.220368, 1.0]], ['2, k, 21', [-0.410067, -0.359746, 1.0]], ['2, k, 22', [-0.351761, -0.334218, 1.0]], ['2, k, 23', [0.187014, -0.375462, 1.0]], ['2, k, 24', [0.223082, -0.309059, 1.0]]]
[['2, k, 0', [-0.126783, -0.339914, 1.0]], ['2, k, 1', [-0.124987, -0.0179174, 1.0]], ['2, k, 2', [-0.12194, 0.295365, 1.0]], ['2, k, 3', [-0.124509, 0.444038, 1.0]], ['2, k, 4', [-0.304223, 0.189682, 1.0]], ['2, k, 5', [-0.379529, -0.0663435, 1.0]], ['2, k, 6', [-0.419961, -0.282281, 1.0]], ['2, k, 7', [-0.412449, -0.315087, 1.0]], ['2, k, 8', [0.0500413, 0.190916, 1.0]], ['2, k, 9', [0.128874, -0.050631, 1.0]], ['2, k, 10', [0.17992, -0.264458, 1.0]], ['2, k, 11', [0.183628, -0.322669, 1.0]], ['2, k, 12', [-0.207631, -0.336474, 1.0]], ['2, k, 13', [-0.235944, -0.673024, 1.0]], ['2, k, 14', [-0.222798, -1.01118, 1.0]], ['2, k, 15', [-0.228086, -1.06893, 1.0]], ['2, k, 16', [-0.0422372, -0.333621, 1.0]], ['2, k, 17', [-0.0176313, -0.671682, 1.0]], ['2, k, 18', [-0.0219871, -0.999377, 1.0]], ['2, k, 19', [0.00537744, -1.062, 1.0]], ['2, k, 20', [-0.122893, 0.218321, 1.0]], ['2, k, 21', [-0.408392, -0.36161, 1.0]], ['2, k, 22', [-0.356454, -0.335345, 1.0]], ['2, k, 23', [0.195309, -0.379087, 1.0]], ['2, k, 24', [0.226363, -0.312848, 1.0]]]
[['2, k, 0', [-0.126833, -0.340266, 1.0]], ['2, k, 1', [-0.125082, -0.018723, 1.0]], ['2, k, 2', [-0.122361, 0.293049, 1.0]], ['2, k, 3', [-0.125125, 0.442053, 1.0]], ['2, k, 4', [-0.305607, 0.188169, 1.0]], ['2, k, 5', [-0.379114, -0.069153, 1.0]], ['2, k, 6', [-0.419508, -0.285082, 1.0]], ['2, k, 7', [-0.412351, -0.316918, 1.0]], ['2, k, 8', [0.0510624, 0.189333, 1.0]], ['2, k, 9', [0.129539, -0.0522212, 1.0]], ['2, k, 10', [0.179658, -0.26654, 1.0]], ['2, k, 11', [0.182439, -0.323679, 1.0]], ['2, k, 12', [-0.207658, -0.337043, 1.0]], ['2, k, 13', [-0.236342, -0.67304, 1.0]], ['2, k, 14', [-0.223242, -1.0113, 1.0]], ['2, k, 15', [-0.228103, -1.06925, 1.0]], ['2, k, 16', [-0.0422882, -0.33379, 1.0]], ['2, k, 17', [-0.0175149, -0.671632, 1.0]], ['2, k, 18', [-0.0219675, -0.999408, 1.0]], ['2, k, 19', [0.00502961, -1.06213, 1.0]], ['2, k, 20', [-0.123195, 0.216419, 1.0]], ['2, k, 21', [-0.411997, -0.362359, 1.0]], ['2, k, 22', [-0.353544, -0.335916, 1.0]], ['2, k, 23', [0.192822, -0.379165, 1.0]], ['2, k, 24', [0.225821, -0.314055, 1.0]]]
[['2, k, 0', [-0.126716, -0.340622, 1.0]], ['2, k, 1', [-0.125065, -0.0190309, 1.0]], ['2, k, 2', [-0.122439, 0.292499, 1.0]], ['2, k, 3', [-0.125235, 0.44123, 1.0]], ['2, k, 4', [-0.306604, 0.187349, 1.0]], ['2, k, 5', [-0.379205, -0.0695604, 1.0]], ['2, k, 6', [-0.419832, -0.285441, 1.0]], ['2, k, 7', [-0.414325, -0.312835, 1.0]], ['2, k, 8', [0.0515034, 0.188543, 1.0]], ['2, k, 9', [0.128645, -0.0549421, 1.0]], ['2, k, 10', [0.180426, -0.268742, 1.0]], ['2, k, 11', [0.18231, -0.321167, 1.0]], ['2, k, 12', [-0.207468, -0.337725, 1.0]], ['2, k, 13', [-0.236418, -0.673047, 1.0]], ['2, k, 14', [-0.223234, -1.0112, 1.0]], ['2, k, 15', [-0.228225, -1.06951, 1.0]], ['2, k, 16', [-0.0422361, -0.333872, 1.0]], ['2, k, 17', [-0.0172143, -0.671855, 1.0]], ['2, k, 18', [-0.0220535, -0.999387, 1.0]], ['2, k, 19', [0.00650533, -1.06238, 1.0]], ['2, k, 20', [-0.123236, 0.215911, 1.0]], ['2, k, 21', [-0.41051, -0.361122, 1.0]], ['2, k, 22', [-0.353132, -0.334523, 1.0]], ['2, k, 23', [0.19136, -0.377013, 1.0]], ['2, k, 24', [0.227162, -0.324643, 1.0]]]
[['2, k, 0', [-0.126567, -0.340747, 1.0]], ['2, k, 1', [-0.124921, -0.0192956, 1.0]], ['2, k, 2', [-0.122178, 0.29208, 1.0]], ['2, k, 3', [-0.12532, 0.440583, 1.0]], ['2, k, 4', [-0.307012, 0.187285, 1.0]], ['2, k, 5', [-0.379542, -0.0695037, 1.0]], ['2, k, 6', [-0.419615, -0.285493, 1.0]], ['2, k, 7', [-0.416204, -0.314112, 1.0]], ['2, k, 8', [0.051844, 0.187248, 1.0]], ['2, k, 9', [0.128075, -0.055642, 1.0]], ['2, k, 10', [0.18124, -0.269096, 1.0]], ['2, k, 11', [0.183429, -0.321461, 1.0]], ['2, k, 12', [-0.207309, -0.33786, 1.0]], ['2, k, 13', [-0.236696, -0.672327, 1.0]], ['2, k, 14', [-0.223885, -1.00971, 1.0]], ['2, k, 15', [-0.227008, -1.06669, 1.0]], ['2, k, 16', [-0.0421266, -0.33393, 1.0]], ['2, k, 17', [-0.0169065, -0.672025, 1.0]], ['2, k, 18', [-0.0220093, -0.999256, 1.0]], ['2, k, 19', [0.00559055, -1.06181, 1.0]], ['2, k, 20', [-0.123008, 0.215521, 1.0]], ['2, k, 21', [-0.414489, -0.361218, 1.0]], ['2, k, 22', [-0.355972, -0.333467, 1.0]], ['2, k, 23', [0.194317, -0.37763, 1.0]], ['2, k, 24', [0.228696, -0.316907, 1.0]]]
[['2, k, 0', [-0.126337, -0.341015, 1.0]], ['2, k, 1', [-0.124918, -0.0195934, 1.0]], ['2, k, 2', [-0.122398, 0.291582, 1.0]], ['2, k, 3', [-0.125437, 0.440175, 1.0]], ['2, k, 4', [-0.307996, 0.187246, 1.0]], ['2, k, 5', [-0.380202, -0.0694835, 1.0]], ['2, k, 6', [-0.41983, -0.285558, 1.0]], ['2, k, 7', [-0.415577, -0.312318, 1.0]], ['2, k, 8', [0.0520464, 0.186403, 1.0]], ['2, k, 9', [0.127198, -0.0573838, 1.0]], ['2, k, 10', [0.181343, -0.27058, 1.0]], ['2, k, 11', [0.181824, -0.322597, 1.0]], ['2, k, 12', [-0.207034, -0.33795, 1.0]], ['2, k, 13', [-0.237133, -0.67212, 1.0]], ['2, k, 14', [-0.224061, -1.00874, 1.0]], ['2, k, 15', [-0.22757, -1.06684, 1.0]], ['2, k, 16', [-0.0419664, -0.334363, 1.0]], ['2, k, 17', [-0.0168441, -0.672015, 1.0]], ['2, k, 18', [-0.0220973, -0.999242, 1.0]], ['2, k, 19', [0.00490861, -1.06119, 1.0]], ['2, k, 20', [-0.12315, 0.21507, 1.0]], ['2, k, 21', [-0.411613, -0.360094, 1.0]], ['2, k, 22', [-0.355845, -0.33508, 1.0]], ['2, k, 23', [0.191183, -0.379398, 1.0]], ['2, k, 24', [0.226676, -0.316429, 1.0]]]
[['2, k, 0', [-0.126351, -0.341495, 1.0]], ['2, k, 1', [-0.124931, -0.0201024, 1.0]], ['2, k, 2', [-0.122455, 0.291176, 1.0]], ['2, k, 3', [-0.125396, 0.440001, 1.0]], ['2, k, 4', [-0.308684, 0.187049, 1.0]], ['2, k, 5', [-0.380766, -0.0688216, 1.0]], ['2, k, 6', [-0.420487, -0.284558, 1.0]], ['2, k, 7', [-0.416954, -0.312573, 1.0]], ['2, k, 8', [0.052098, 0.185979, 1.0]], ['2, k, 9', [0.126479, -0.0574755, 1.0]], ['2, k, 10', [0.181158, -0.270534, 1.0]], ['2, k, 11', [0.180112, -0.32592, 1.0]], ['2, k, 12', [-0.207019, -0.338308, 1.0]], ['2, k, 13', [-0.237278, -0.67239, 1.0]], ['2, k, 14', [-0.22476, -1.00887, 1.0]], ['2, k, 15', [-0.226735, -1.06692, 1.0]], ['2, k, 16', [-0.0420141, -0.334925, 1.0]], ['2, k, 17', [-0.0167944, -0.672223, 1.0]], ['2, k, 18', [-0.0220851, -0.999178, 1.0]], ['2, k, 19', [0.00393012, -1.06073, 1.0]], ['2, k, 20', [-0.123196, 0.214617, 1.0]], ['2, k, 21', [-0.415553, -0.362686, 1.0]], ['2, k, 22', [-0.3605, -0.337246, 1.0]], ['2, k, 23', [0.186619, -0.380243, 1.0]], ['2, k, 24', [0.222759, -0.317092, 1.0]]]
[['2, k, 0', [-0.126454, -0.341555, 1.0]], ['2, k, 1', [-0.125007, -0.0202281, 1.0]], ['2, k, 2', [-0.122489, 0.291143, 1.0]], ['2, k, 3', [-0.125395, 0.439996, 1.0]], ['2, k, 4', [-0.308834, 0.186991, 1.0]], ['2, k, 5', [-0.381151, -0.063706, 1.0]], ['2, k, 6', [-0.420597, -0.279455, 1.0]], ['2, k, 7', [-0.417543, -0.311139, 1.0]], ['2, k, 8', [0.0521059, 0.185906, 1.0]], ['2, k, 9', [0.125751, -0.0569793, 1.0]], ['2, k, 10', [0.17894, -0.270364, 1.0]], ['2, k, 11', [0.178593, -0.323737, 1.0]], ['2, k, 12', [-0.207183, -0.338507, 1.0]], ['2, k, 13', [-0.237307, -0.67255, 1.0]], ['2, k, 14', [-0.224435, -1.00929, 1.0]], ['2, k, 15', [-0.226662, -1.06751, 1.0]], ['2, k, 16', [-0.0420838, -0.334906, 1.0]], ['2, k, 17', [-0.0168301, -0.672242, 1.0]], ['2, k, 18', [-0.0221723, -0.999123, 1.0]], ['2, k, 19', [0.00627723, -1.06206, 1.0]], ['2, k, 20', [-0.123244, 0.214555, 1.0]], ['2, k, 21', [-0.415126, -0.363628, 1.0]], ['2, k, 22', [-0.361854, -0.335032, 1.0]], ['2, k, 23', [0.182589, -0.381867, 1.0]], ['2, k, 24', [0.224366, -0.322977, 1.0]]]
[['2, k, 0', [-0.127315, -0.342281, 1.0]], ['2, k, 1', [-0.125255, -0.0204827, 1.0]], ['2, k, 2', [-0.122498, 0.291157, 1.0]], ['2, k, 3', [-0.125342, 0.440068, 1.0]], ['2, k, 4', [-0.308778, 0.186975, 1.0]], ['2, k, 5', [-0.38125, -0.0599496, 1.0]], ['2, k, 6', [-0.420472, -0.275473, 1.0]], ['2, k, 7', [-0.414365, -0.318885, 1.0]], ['2, k, 8', [0.0520925, 0.18587, 1.0]], ['2, k, 9', [0.125479, -0.0560932, 1.0]], ['2, k, 10', [0.178185, -0.269276, 1.0]], ['2, k, 11', [0.178828, -0.321781, 1.0]], ['2, k, 12', [-0.208105, -0.339014, 1.0]], ['2, k, 13', [-0.237541, -0.672412, 1.0]], ['2, k, 14', [-0.223732, -1.00757, 1.0]], ['2, k, 15', [-0.227337, -1.06704, 1.0]], ['2, k, 16', [-0.0428929, -0.335832, 1.0]], ['2, k, 17', [-0.0169292, -0.672402, 1.0]], ['2, k, 18', [-0.0221126, -0.999114, 1.0]], ['2, k, 19', [0.00732939, -1.06257, 1.0]], ['2, k, 20', [-0.123269, 0.214548, 1.0]], ['2, k, 21', [-0.42285, -0.360348, 1.0]], ['2, k, 22', [-0.328763, -0.332858, 1.0]], ['2, k, 23', [0.181582, -0.378546, 1.0]], ['2, k, 24', [0.221703, -0.316031, 1.0]]]
[['2, k, 0', [-0.127611, -0.342468, 1.0]], ['2, k, 1', [-0.125417, -0.0206407, 1.0]], ['2, k, 2', [-0.122583, 0.291127, 1.0]], ['2, k, 3', [-0.125164, 0.440119, 1.0]], ['2, k, 4', [-0.308523, 0.187274, 1.0]], ['2, k, 5', [-0.383082, -0.0535146, 1.0]], ['2, k, 6', [-0.420203, -0.268048, 1.0]], ['2, k, 7', [-0.415309, -0.31028, 1.0]], ['2, k, 8', [0.0520089, 0.186012, 1.0]], ['2, k, 9', [0.124976, -0.0492569, 1.0]], ['2, k, 10', [0.176269, -0.26279, 1.0]], ['2, k, 11', [0.175958, -0.315465, 1.0]], ['2, k, 12', [-0.208436, -0.339134, 1.0]], ['2, k, 13', [-0.237578, -0.672698, 1.0]], ['2, k, 14', [-0.2248, -1.00747, 1.0]], ['2, k, 15', [-0.227019, -1.06698, 1.0]], ['2, k, 16', [-0.0431521, -0.336059, 1.0]], ['2, k, 17', [-0.0169406, -0.672874, 1.0]], ['2, k, 18', [-0.0221485, -0.999211, 1.0]], ['2, k, 19', [0.00722627, -1.06333, 1.0]], ['2, k, 20', [-0.123357, 0.214493, 1.0]], ['2, k, 21', [-0.414085, -0.35012, 1.0]], ['2, k, 22', [-0.330644, -0.324989, 1.0]], ['2, k, 23', [0.176343, -0.371743, 1.0]], ['2, k, 24', [0.215208, -0.304804, 1.0]]]
[['2, k, 0', [-0.128074, -0.342403, 1.0]], ['2, k, 1', [-0.12567, -0.0206449, 1.0]], ['2, k, 2', [-0.122862, 0.29133, 1.0]], ['2, k, 3', [-0.124778, 0.440264, 1.0]], ['2, k, 4', [-0.308325, 0.187739, 1.0]], ['2, k, 5', [-0.383566, -0.0449194, 1.0]], ['2, k, 6', [-0.422389, -0.256062, 1.0]], ['2, k, 7', [-0.419169, -0.307861, 1.0]], ['2, k, 8', [0.0518952, 0.18639, 1.0]], ['2, k, 9', [0.125198, -0.0456752, 1.0]], ['2, k, 10', [0.176738, -0.253676, 1.0]], ['2, k, 11', [0.173769, -0.307906, 1.0]], ['2, k, 12', [-0.20897, -0.339093, 1.0]], ['2, k, 13', [-0.237374, -0.672799, 1.0]], ['2, k, 14', [-0.224736, -1.00755, 1.0]], ['2, k, 15', [-0.22717, -1.06755, 1.0]], ['2, k, 16', [-0.0435303, -0.335959, 1.0]], ['2, k, 17', [-0.0169986, -0.673338, 1.0]], ['2, k, 18', [-0.0221873, -0.999299, 1.0]], ['2, k, 19', [0.00798688, -1.06335, 1.0]], ['2, k, 20', [-0.123644, 0.214595, 1.0]], ['2, k, 21', [-0.419018, -0.341551, 1.0]], ['2, k, 22', [-0.361483, -0.317121, 1.0]], ['2, k, 23', [0.171047, -0.361637, 1.0]], ['2, k, 24', [0.211135, -0.302331, 1.0]]]
[['2, k, 0', [-0.128218, -0.342372, 1.0]], ['2, k, 1', [-0.12573, -0.0205899, 1.0]], ['2, k, 2', [-0.1225, 0.291826, 1.0]], ['2, k, 3', [-0.124108, 0.440486, 1.0]], ['2, k, 4', [-0.306559, 0.18972, 1.0]], ['2, k, 5', [-0.383769, -0.035556, 1.0]], ['2, k, 6', [-0.422217, -0.241525, 1.0]], ['2, k, 7', [-0.409052, -0.294111, 1.0]], ['2, k, 8', [0.0516382, 0.187046, 1.0]], ['2, k, 9', [0.126544, -0.0377393, 1.0]], ['2, k, 10', [0.176949, -0.242763, 1.0]], ['2, k, 11', [0.177556, -0.299254, 1.0]], ['2, k, 12', [-0.209196, -0.338977, 1.0]], ['2, k, 13', [-0.237331, -0.67292, 1.0]], ['2, k, 14', [-0.224612, -1.00765, 1.0]], ['2, k, 15', [-0.226818, -1.06762, 1.0]], ['2, k, 16', [-0.0436391, -0.335966, 1.0]], ['2, k, 17', [-0.0169984, -0.673344, 1.0]], ['2, k, 18', [-0.0220482, -0.999606, 1.0]], ['2, k, 19', [0.00755943, -1.06355, 1.0]], ['2, k, 20', [-0.123448, 0.214918, 1.0]], ['2, k, 21', [-0.383162, -0.319654, 1.0]], ['2, k, 22', [-0.312764, -0.304127, 1.0]], ['2, k, 23', [0.182435, -0.344705, 1.0]], ['2, k, 24', [0.227654, -0.289183, 1.0]]]
[['2, k, 0', [-0.128219, -0.342125, 1.0]], ['2, k, 1', [-0.125826, -0.0203658, 1.0]], ['2, k, 2', [-0.122816, 0.292089, 1.0]], ['2, k, 3', [-0.123784, 0.440953, 1.0]], ['2, k, 4', [-0.304519, 0.193274, 1.0]], ['2, k, 5', [-0.385344, -0.0244124, 1.0]], ['2, k, 6', [-0.425448, -0.221564, 1.0]], ['2, k, 7', [-0.415247, -0.271468, 1.0]], ['2, k, 8', [0.0461463, 0.192752, 1.0]], ['2, k, 9', [0.128017, -0.0256355, 1.0]], ['2, k, 10', [0.178462, -0.220712, 1.0]], ['2, k, 11', [0.176353, -0.28084, 1.0]], ['2, k, 12', [-0.209137, -0.338574, 1.0]], ['2, k, 13', [-0.237443, -0.672736, 1.0]], ['2, k, 14', [-0.224645, -1.00756, 1.0]], ['2, k, 15', [-0.225913, -1.06701, 1.0]], ['2, k, 16', [-0.0436754, -0.335801, 1.0]], ['2, k, 17', [-0.0170672, -0.67332, 1.0]], ['2, k, 18', [-0.0219554, -0.999979, 1.0]], ['2, k, 19', [0.00700976, -1.06477, 1.0]], ['2, k, 20', [-0.123697, 0.215173, 1.0]], ['2, k, 21', [-0.413382, -0.298961, 1.0]], ['2, k, 22', [-0.340074, -0.282377, 1.0]], ['2, k, 23', [0.184069, -0.31964, 1.0]], ['2, k, 24', [0.225896, -0.273858, 1.0]]]
[['2, k, 0', [-0.128324, -0.341896, 1.0]], ['2, k, 1', [-0.125959, -0.0201053, 1.0]], ['2, k, 2', [-0.12294, 0.292573, 1.0]], ['2, k, 3', [-0.123287, 0.441342, 1.0]], ['2, k, 4', [-0.304059, 0.193365, 1.0]], ['2, k, 5', [-0.38545, -0.0107118, 1.0]], ['2, k, 6', [-0.426149, -0.194193, 1.0]], ['2, k, 7', [-0.418636, -0.240339, 1.0]], ['2, k, 8', [0.0464673, 0.192506, 1.0]], ['2, k, 9', [0.128523, -0.0124287, 1.0]], ['2, k, 10', [0.177301, -0.199016, 1.0]], ['2, k, 11', [0.175247, -0.255187, 1.0]], ['2, k, 12', [-0.209211, -0.338319, 1.0]], ['2, k, 13', [-0.237462, -0.67248, 1.0]], ['2, k, 14', [-0.22405, -1.00702, 1.0]], ['2, k, 15', [-0.225878, -1.06673, 1.0]], ['2, k, 16', [-0.0438107, -0.335568, 1.0]], ['2, k, 17', [-0.0171317, -0.672973, 1.0]], ['2, k, 18', [-0.0223263, -0.999687, 1.0]], ['2, k, 19', [0.00673335, -1.06346, 1.0]], ['2, k, 20', [-0.123834, 0.215597, 1.0]], ['2, k, 21', [-0.412158, -0.266474, 1.0]], ['2, k, 22', [-0.343749, -0.248437, 1.0]], ['2, k, 23', [0.18178, -0.289654, 1.0]], ['2, k, 24', [0.226892, -0.251166, 1.0]]]
[['2, k, 0', [-0.128338, -0.341685, 1.0]], ['2, k, 1', [-0.126078, -0.0194846, 1.0]], ['2, k, 2', [-0.123231, 0.293809, 1.0]], ['2, k, 3', [-0.122997, 0.442507, 1.0]], ['2, k, 4', [-0.303306, 0.193384, 1.0]], ['2, k, 5', [-0.393595, 0.000870301, 1.0]], ['2, k, 6', [-0.426205, -0.161293, 1.0]], ['2, k, 7', [-0.419191, -0.203737, 1.0]], ['2, k, 8', [0.0466648, 0.192686, 1.0]], ['2, k, 9', [0.133458, -0.00497905, 1.0]], ['2, k, 10', [0.181308, -0.169246, 1.0]], ['2, k, 11', [0.182856, -0.219113, 1.0]], ['2, k, 12', [-0.209147, -0.338247, 1.0]], ['2, k, 13', [-0.237445, -0.672323, 1.0]], ['2, k, 14', [-0.224104, -1.00682, 1.0]], ['2, k, 15', [-0.225953, -1.06601, 1.0]], ['2, k, 16', [-0.0440111, -0.335016, 1.0]], ['2, k, 17', [-0.0173989, -0.671976, 1.0]], ['2, k, 18', [-0.0221152, -0.999769, 1.0]], ['2, k, 19', [0.00653291, -1.06323, 1.0]], ['2, k, 20', [-0.124073, 0.216665, 1.0]], ['2, k, 21', [-0.40319, -0.224897, 1.0]], ['2, k, 22', [-0.341798, -0.213448, 1.0]], ['2, k, 23', [0.185395, -0.253981, 1.0]], ['2, k, 24', [0.228373, -0.220785, 1.0]]]
[['2, k, 0', [-0.128554, -0.34156, 1.0]], ['2, k, 1', [-0.126494, -0.0191435, 1.0]], ['2, k, 2', [-0.123601, 0.294504, 1.0]], ['2, k, 3', [-0.122575, 0.442974, 1.0]], ['2, k, 4', [-0.301526, 0.193163, 1.0]], ['2, k, 5', [-0.40421, 0.0164914, 1.0]], ['2, k, 6', [-0.428699, -0.121541, 1.0]], ['2, k, 7', [-0.422823, -0.156752, 1.0]], ['2, k, 8', [0.0466683, 0.192685, 1.0]], ['2, k, 9', [0.137083, 0.0059894, 1.0]], ['2, k, 10', [0.183909, -0.133396, 1.0]], ['2, k, 11', [0.183077, -0.177649, 1.0]], ['2, k, 12', [-0.209192, -0.338211, 1.0]], ['2, k, 13', [-0.237504, -0.672451, 1.0]], ['2, k, 14', [-0.224673, -1.00746, 1.0]], ['2, k, 15', [-0.226436, -1.06766, 1.0]], ['2, k, 16', [-0.044482, -0.33478, 1.0]], ['2, k, 17', [-0.017441, -0.671698, 1.0]], ['2, k, 18', [-0.0220565, -0.999798, 1.0]], ['2, k, 19', [0.0054845, -1.06293, 1.0]], ['2, k, 20', [-0.12447, 0.217266, 1.0]], ['2, k, 21', [-0.406466, -0.180693, 1.0]], ['2, k, 22', [-0.363064, -0.16682, 1.0]], ['2, k, 23', [0.187002, -0.2079, 1.0]], ['2, k, 24', [0.225577, -0.176084, 1.0]]]
[['2, k, 0', [-0.128749, -0.341263, 1.0]], ['2, k, 1', [-0.126815, -0.0186083, 1.0]], ['2, k, 2', [-0.123991, 0.295359, 1.0]], ['2, k, 3', [-0.122155, 0.443614, 1.0]], ['2, k, 4', [-0.299764, 0.194486, 1.0]], ['2, k, 5', [-0.421759, 0.0728147, 1.0]], ['2, k, 6', [-0.418835, -0.0821375, 1.0]], ['2, k, 7', [-0.422086, -0.104222, 1.0]], ['2, k, 8', [0.046358, 0.193049, 1.0]], ['2, k, 9', [0.165728, 0.0582867, 1.0]], ['2, k, 10', [0.183067, -0.0887333, 1.0]], ['2, k, 11', [0.186205, -0.128034, 1.0]], ['2, k, 12', [-0.209451, -0.337944, 1.0]], ['2, k, 13', [-0.237475, -0.672382, 1.0]], ['2, k, 14', [-0.224758, -1.00785, 1.0]], ['2, k, 15', [-0.235391, -1.07289, 1.0]], ['2, k, 16', [-0.0445894, -0.334485, 1.0]], ['2, k, 17', [-0.0176599, -0.671406, 1.0]], ['2, k, 18', [-0.022093, -0.999912, 1.0]], ['2, k, 19', [0.00826711, -1.06467, 1.0]], ['2, k, 20', [-0.12485, 0.218047, 1.0]], ['2, k, 21', [-0.40629, -0.125537, 1.0]], ['2, k, 22', [-0.327046, -0.111596, 1.0]], ['2, k, 23', [0.172734, -0.150422, 1.0]], ['2, k, 24', [0.234454, -0.134252, 1.0]]]
