[['2, k, 0', [-0.161459, -0.718526, 1.0]], ['2, k, 1', [-0.158911, -0.432537, 1.0]], ['2, k, 2', [-0.15586, -0.150275, 1.0]], ['2, k, 3', [-0.159458, -0.0284285, 1.0]], ['2, k, 4', [-0.30281, -0.199106, 1.0]], ['2, k, 5', [-0.433423, -0.0596675, 1.0]], ['2, k, 6', [-0.533303, 0.074343, 1.0]], ['2, k, 7', [-0.564896, 0.1546, 1.0]], ['2, k, 8', [-0.0183121, -0.263991, 1.0]], ['2, k, 9', [-0.00116998, -0.384255, 1.0]], ['2, k, 10', [-0.119534, -0.308849, 1.0]], ['2, k, 11', [-0.152611, -0.307808, 1.0]], ['2, k, 12', [-0.224475, -0.696545, 1.0]], ['2, k, 13', [-0.432486, -0.496146, 1.0]], ['2, k, 14', [-0.322989, -0.806733, 1.0]], ['2, k, 15', [-0.316079, -0.827555, 1.0]], ['2, k, 16', [-0.095194, -0.726083, 1.0]], ['2, k, 17', [-0.119183, -0.442543, 1.0]], ['2, k, 18', [-0.129488, -0.727599, 1.0]], ['2, k, 19', [-0.142067, -0.758963, 1.0]], ['2, k, 20', [-0.156719, -0.220408, 1.0]], ['2, k, 21', [-0.603467, 0.209706, 1.0]], ['2, k, 22', [-0.544492, 0.203184, 1.0]], ['2, k, 23', [-0.192746, -0.302233, 1.0]], ['2, k, 24', [-0.182286, -0.338096, 1.0]]]
[['2, k, 0', [-0.171064, -0.542321, 1.0]], ['2, k, 1', [-0.155981, -0.352578, 1.0]], ['2, k, 2', [-0.13904, -0.164944, 1.0]], ['2, k, 3', [-0.125997, -0.0270128, 1.0]], ['2, k, 4', [-0.292214, -0.200394, 1.0]], ['2, k, 5', [-0.444905, -0.0410915, 1.0]], ['2, k, 6', [-0.507724, 0.119965, 1.0]], ['2, k, 7', [-0.514953, 0.201085, 1.0]], ['2, k, 8', [0.0513519, -0.207, 1.0]], ['2, k, 9', [0.199989, -0.0876144, 1.0]], ['2, k, 10', [0.153417, 0.0619611, 1.0]], ['2, k, 11', [0.133848, 0.134456, 1.0]], ['2, k, 12', [-0.224473, -0.537428, 1.0]], ['2, k, 13', [-0.397503, -0.766936, 1.0]], ['2, k, 14', [-0.645059, -0.886777, 1.0]], ['2, k, 15', [-0.542121, -0.821513, 1.0]], ['2, k, 16', [-0.113404, -0.536935, 1.0]], ['2, k, 17', [-0.203311, -0.814154, 1.0]], ['2, k, 18', [0.0592102, -0.700967, 1.0]], ['2, k, 19', [-0.0495798, -0.685565, 1.0]], ['2, k, 20', [-0.143448, -0.211601, 1.0]], ['2, k, 21', [-0.525326, 0.249183, 1.0]], ['2, k, 22', [-0.453503, 0.214649, 1.0]], ['2, k, 23', [0.0673639, 0.153174, 1.0]], ['2, k, 24', [0.166296, 0.147937, 1.0]]]
[['2, k, 0', [-0.16998, -0.541229, 1.0]], ['2, k, 1', [-0.154203, -0.352473, 1.0]], ['2, k, 2', [-0.136443, -0.165968, 1.0]], ['2, k, 3', [-0.119919, -0.0284126, 1.0]], ['2, k, 4', [-0.29434, -0.202303, 1.0]], ['2, k, 5', [-0.440203, -0.0396821, 1.0]], ['2, k, 6', [-0.500357, 0.125626, 1.0]], ['2, k, 7', [-0.509517, 0.204506, 1.0]], ['2, k, 8', [0.0543593, -0.208021, 1.0]], ['2, k, 9', [0.214834, -0.0891159, 1.0]], ['2, k, 10', [0.160244, 0.0615743, 1.0]], ['2, k, 11', [0.145184, 0.133143, 1.0]], ['2, k, 12', [-0.223399, -0.536224, 1.0]], ['2, k, 13', [-0.395652, -0.766086, 1.0]], ['2, k, 14', [-0.644014, -0.889835, 1.0]], ['2, k, 15', [-0.54115, -0.823782, 1.0]], ['2, k, 16', [-0.112413, -0.536122, 1.0]], ['2, k, 17', [-0.200539, -0.813642, 1.0]], ['2, k, 18', [0.0618252, -0.70013, 1.0]], ['2, k, 19', [-0.0469253, -0.684205, 1.0]], ['2, k, 20', [-0.141057, -0.212313, 1.0]], ['2, k, 21', [-0.520686, 0.250228, 1.0]], ['2, k, 22', [-0.457879, 0.217331, 1.0]], ['2, k, 23', [0.0719356, 0.153981, 1.0]], ['2, k, 24', [0.173816, 0.149911, 1.0]]]
[['2, k, 0', [-0.166834, -0.54025, 1.0]], ['2, k, 1', [-0.150887, -0.352472, 1.0]], ['2, k, 2', [-0.133593, -0.16679, 1.0]], ['2, k, 3', [-0.117944, -0.0291177, 1.0]], ['2, k, 4', [-0.292646, -0.202587, 1.0]], ['2, k, 5', [-0.434791, -0.0381682, 1.0]], ['2, k, 6', [-0.495202, 0.12951, 1.0]], ['2, k, 7', [-0.504006, 0.206426, 1.0]], ['2, k, 8', [0.0570059, -0.209625, 1.0]], ['2, k, 9', [0.215817, -0.0928733, 1.0]], ['2, k, 10', [0.165987, 0.0586337, 1.0]], ['2, k, 11', [0.150497, 0.131256, 1.0]], ['2, k, 12', [-0.219693, -0.534137, 1.0]], ['2, k, 13', [-0.414362, -0.742136, 1.0]], ['2, k, 14', [-0.605202, -0.943123, 1.0]], ['2, k, 15', [-0.514194, -0.860483, 1.0]], ['2, k, 16', [-0.109095, -0.536215, 1.0]], ['2, k, 17', [-0.204352, -0.810703, 1.0]], ['2, k, 18', [0.0578106, -0.696603, 1.0]], ['2, k, 19', [-0.0506699, -0.680493, 1.0]], ['2, k, 20', [-0.138049, -0.212962, 1.0]], ['2, k, 21', [-0.519321, 0.250838, 1.0]], ['2, k, 22', [-0.465046, 0.225597, 1.0]], ['2, k, 23', [0.0722552, 0.160185, 1.0]], ['2, k, 24', [0.183128, 0.145702, 1.0]]]
[['2, k, 0', [-0.160695, -0.531974, 1.0]], ['2, k, 1', [-0.14782, -0.350899, 1.0]], ['2, k, 2', [-0.131768, -0.168069, 1.0]], ['2, k, 3', [-0.114339, -0.0307056, 1.0]], ['2, k, 4', [-0.28424, -0.198198, 1.0]], ['2, k, 5', [-0.431001, -0.0369311, 1.0]], ['2, k, 6', [-0.491404, 0.130905, 1.0]], ['2, k, 7', [-0.49969, 0.208882, 1.0]], ['2, k, 8', [0.0595815, -0.210983, 1.0]], ['2, k, 9', [0.217816, -0.0989955, 1.0]], ['2, k, 10', [0.171553, 0.0570337, 1.0]], ['2, k, 11', [0.158278, 0.126146, 1.0]], ['2, k, 12', [-0.210398, -0.517857, 1.0]], ['2, k, 13', [-0.400053, -0.726418, 1.0]], ['2, k, 14', [-0.586285, -0.93406, 1.0]], ['2, k, 15', [-0.496406, -0.850277, 1.0]], ['2, k, 16', [-0.103723, -0.531079, 1.0]], ['2, k, 17', [-0.205294, -0.799171, 1.0]], ['2, k, 18', [0.0568831, -0.685172, 1.0]], ['2, k, 19', [-0.0511913, -0.672154, 1.0]], ['2, k, 20', [-0.13614, -0.213584, 1.0]], ['2, k, 21', [-0.509001, 0.256739, 1.0]], ['2, k, 22', [-0.447383, 0.222962, 1.0]], ['2, k, 23', [0.131438, 0.159045, 1.0]], ['2, k, 24', [0.20318, 0.132666, 1.0]]]
[['2, k, 0', [-0.161485, -0.532712, 1.0]], ['2, k, 1', [-0.147297, -0.351096, 1.0]], ['2, k, 2', [-0.130426, -0.168516, 1.0]], ['2, k, 3', [-0.112351, -0.0312868, 1.0]], ['2, k, 4', [-0.28408, -0.198802, 1.0]], ['2, k, 5', [-0.427274, -0.0350934, 1.0]], ['2, k, 6', [-0.483211, 0.127235, 1.0]], ['2, k, 7', [-0.495533, 0.20893, 1.0]], ['2, k, 8', [0.0621228, -0.211743, 1.0]], ['2, k, 9', [0.218753, -0.102182, 1.0]], ['2, k, 10', [0.174114, 0.056577, 1.0]], ['2, k, 11', [0.161505, 0.125896, 1.0]], ['2, k, 12', [-0.211618, -0.519167, 1.0]], ['2, k, 13', [-0.378465, -0.74606, 1.0]], ['2, k, 14', [-0.621936, -0.877895, 1.0]], ['2, k, 15', [-0.521386, -0.80811, 1.0]], ['2, k, 16', [-0.105884, -0.533512, 1.0]], ['2, k, 17', [-0.205808, -0.799911, 1.0]], ['2, k, 18', [0.0562757, -0.685605, 1.0]], ['2, k, 19', [-0.0514138, -0.672364, 1.0]], ['2, k, 20', [-0.134963, -0.213965, 1.0]], ['2, k, 21', [-0.505359, 0.256523, 1.0]], ['2, k, 22', [-0.437483, 0.220944, 1.0]], ['2, k, 23', [0.130487, 0.155694, 1.0]], ['2, k, 24', [0.202106, 0.133949, 1.0]]]
[['2, k, 0', [-0.160948, -0.532784, 1.0]], ['2, k, 1', [-0.145616, -0.351235, 1.0]], ['2, k, 2', [-0.128077, -0.16935, 1.0]], ['2, k, 3', [-0.108706, -0.0323369, 1.0]], ['2, k, 4', [-0.2797, -0.195993, 1.0]], ['2, k, 5', [-0.425093, -0.0350091, 1.0]], ['2, k, 6', [-0.481471, 0.128248, 1.0]], ['2, k, 7', [-0.493322, 0.208758, 1.0]], ['2, k, 8', [0.0651003, -0.213186, 1.0]], ['2, k, 9', [0.215591, -0.121374, 1.0]], ['2, k, 10', [0.178611, 0.0545825, 1.0]], ['2, k, 11', [0.166548, 0.121869, 1.0]], ['2, k, 12', [-0.211418, -0.519534, 1.0]], ['2, k, 13', [-0.39564, -0.732818, 1.0]], ['2, k, 14', [-0.677469, -0.780644, 1.0]], ['2, k, 15', [-0.569557, -0.72788, 1.0]], ['2, k, 16', [-0.105344, -0.533722, 1.0]], ['2, k, 17', [-0.207686, -0.798598, 1.0]], ['2, k, 18', [0.0543617, -0.684227, 1.0]], ['2, k, 19', [-0.0521686, -0.673171, 1.0]], ['2, k, 20', [-0.132688, -0.214618, 1.0]], ['2, k, 21', [-0.505389, 0.256328, 1.0]], ['2, k, 22', [-0.454345, 0.222552, 1.0]], ['2, k, 23', [0.14114, 0.152786, 1.0]], ['2, k, 24', [0.210638, 0.127025, 1.0]]]
[['2, k, 0', [-0.159728, -0.53195, 1.0]], ['2, k, 1', [-0.144395, -0.351097, 1.0]], ['2, k, 2', [-0.127082, -0.170218, 1.0]], ['2, k, 3', [-0.106105, -0.0334273, 1.0]], ['2, k, 4', [-0.274743, -0.196168, 1.0]], ['2, k, 5', [-0.422511, -0.0351352, 1.0]], ['2, k, 6', [-0.479092, 0.125256, 1.0]], ['2, k, 7', [-0.489404, 0.206874, 1.0]], ['2, k, 8', [0.0665756, -0.213752, 1.0]], ['2, k, 9', [0.217391, -0.119303, 1.0]], ['2, k, 10', [0.183035, 0.0519321, 1.0]], ['2, k, 11', [0.169876, 0.118262, 1.0]], ['2, k, 12', [-0.210799, -0.5193, 1.0]], ['2, k, 13', [-0.40123, -0.728065, 1.0]], ['2, k, 14', [-0.680713, -0.7847, 1.0]], ['2, k, 15', [-0.573183, -0.731182, 1.0]], ['2, k, 16', [-0.103659, -0.5327, 1.0]], ['2, k, 17', [-0.208798, -0.795255, 1.0]], ['2, k, 18', [0.0532203, -0.680865, 1.0]], ['2, k, 19', [-0.0528765, -0.671055, 1.0]], ['2, k, 20', [-0.131636, -0.215213, 1.0]], ['2, k, 21', [-0.510551, 0.2547, 1.0]], ['2, k, 22', [-0.448694, 0.219277, 1.0]], ['2, k, 23', [0.14717, 0.150455, 1.0]], ['2, k, 24', [0.207702, 0.123967, 1.0]]]
[['2, k, 0', [-0.158844, -0.533143, 1.0]], ['2, k, 1', [-0.143503, -0.351581, 1.0]], ['2, k, 2', [-0.126457, -0.170389, 1.0]], ['2, k, 3', [-0.104239, -0.0338711, 1.0]], ['2, k, 4', [-0.272608, -0.196119, 1.0]], ['2, k, 5', [-0.420553, -0.0343188, 1.0]], ['2, k, 6', [-0.46746, 0.129754, 1.0]], ['2, k, 7', [-0.483564, 0.212014, 1.0]], ['2, k, 8', [0.068865, -0.214265, 1.0]], ['2, k, 9', [0.218804, -0.122073, 1.0]], ['2, k, 10', [0.184919, 0.0511489, 1.0]], ['2, k, 11', [0.172672, 0.117468, 1.0]], ['2, k, 12', [-0.210316, -0.520691, 1.0]], ['2, k, 13', [-0.404757, -0.726553, 1.0]], ['2, k, 14', [-0.595891, -0.941058, 1.0]], ['2, k, 15', [-0.510816, -0.851303, 1.0]], ['2, k, 16', [-0.102555, -0.534737, 1.0]], ['2, k, 17', [-0.211984, -0.793604, 1.0]], ['2, k, 18', [0.0500396, -0.679262, 1.0]], ['2, k, 19', [-0.0553818, -0.669786, 1.0]], ['2, k, 20', [-0.130912, -0.215465, 1.0]], ['2, k, 21', [-0.497335, 0.258203, 1.0]], ['2, k, 22', [-0.437661, 0.229838, 1.0]], ['2, k, 23', [0.138032, 0.150053, 1.0]], ['2, k, 24', [0.211217, 0.127395, 1.0]]]
[['2, k, 0', [-0.157786, -0.53209, 1.0]], ['2, k, 1', [-0.142904, -0.351388, 1.0]], ['2, k, 2', [-0.126232, -0.170699, 1.0]], ['2, k, 3', [-0.103258, -0.0343086, 1.0]], ['2, k, 4', [-0.272318, -0.195202, 1.0]], ['2, k, 5', [-0.419174, -0.0332948, 1.0]], ['2, k, 6', [-0.467214, 0.130197, 1.0]], ['2, k, 7', [-0.482189, 0.211183, 1.0]], ['2, k, 8', [0.0716854, -0.214237, 1.0]], ['2, k, 9', [0.221747, -0.120753, 1.0]], ['2, k, 10', [0.187161, 0.049924, 1.0]], ['2, k, 11', [0.177395, 0.111658, 1.0]], ['2, k, 12', [-0.209465, -0.520136, 1.0]], ['2, k, 13', [-0.405683, -0.725046, 1.0]], ['2, k, 14', [-0.587426, -0.946409, 1.0]], ['2, k, 15', [-0.504358, -0.854664, 1.0]], ['2, k, 16', [-0.102015, -0.5337, 1.0]], ['2, k, 17', [-0.194018, -0.798089, 1.0]], ['2, k, 18', [0.0676273, -0.683149, 1.0]], ['2, k, 19', [-0.0385735, -0.673422, 1.0]], ['2, k, 20', [-0.130633, -0.215665, 1.0]], ['2, k, 21', [-0.494143, 0.257849, 1.0]], ['2, k, 22', [-0.439104, 0.227215, 1.0]], ['2, k, 23', [0.129442, 0.139287, 1.0]], ['2, k, 24', [0.215334, 0.119952, 1.0]]]
[['2, k, 0', [-0.158331, -0.530896, 1.0]], ['2, k, 1', [-0.142669, -0.351284, 1.0]], ['2, k, 2', [-0.125558, -0.171723, 1.0]], ['2, k, 3', [-0.102169, -0.0354103, 1.0]], ['2, k, 4', [-0.270874, -0.195411, 1.0]], ['2, k, 5', [-0.418138, -0.0322196, 1.0]], ['2, k, 6', [-0.466592, 0.131164, 1.0]], ['2, k, 7', [-0.47819, 0.215101, 1.0]], ['2, k, 8', [0.073311, -0.213997, 1.0]], ['2, k, 9', [0.223698, -0.123817, 1.0]], ['2, k, 10', [0.188805, 0.0488331, 1.0]], ['2, k, 11', [0.179348, 0.109914, 1.0]], ['2, k, 12', [-0.209704, -0.519574, 1.0]], ['2, k, 13', [-0.404655, -0.72667, 1.0]], ['2, k, 14', [-0.588181, -0.946217, 1.0]], ['2, k, 15', [-0.504862, -0.854679, 1.0]], ['2, k, 16', [-0.103276, -0.532336, 1.0]], ['2, k, 17', [-0.1866, -0.797917, 1.0]], ['2, k, 18', [0.0750424, -0.682992, 1.0]], ['2, k, 19', [-0.0313833, -0.673837, 1.0]], ['2, k, 20', [-0.130074, -0.216352, 1.0]], ['2, k, 21', [-0.490364, 0.259624, 1.0]], ['2, k, 22', [-0.444453, 0.233198, 1.0]], ['2, k, 23', [0.160294, 0.139742, 1.0]], ['2, k, 24', [0.218337, 0.118756, 1.0]]]
[['2, k, 0', [-0.157958, -0.53078, 1.0]], ['2, k, 1', [-0.142404, -0.351438, 1.0]], ['2, k, 2', [-0.125489, -0.17213, 1.0]], ['2, k, 3', [-0.10167, -0.0359024, 1.0]], ['2, k, 4', [-0.270962, -0.194769, 1.0]], ['2, k, 5', [-0.416779, -0.031885, 1.0]], ['2, k, 6', [-0.466141, 0.175102, 1.0]], ['2, k, 7', [-0.472037, 0.224695, 1.0]], ['2, k, 8', [0.0740985, -0.214105, 1.0]], ['2, k, 9', [0.225366, -0.125602, 1.0]], ['2, k, 10', [0.193584, 0.0397467, 1.0]], ['2, k, 11', [0.179873, 0.10737, 1.0]], ['2, k, 12', [-0.209192, -0.519324, 1.0]], ['2, k, 13', [-0.406523, -0.725165, 1.0]], ['2, k, 14', [-0.581104, -0.951882, 1.0]], ['2, k, 15', [-0.499766, -0.858536, 1.0]], ['2, k, 16', [-0.103627, -0.53289, 1.0]], ['2, k, 17', [-0.192673, -0.792844, 1.0]], ['2, k, 18', [0.0690266, -0.678021, 1.0]], ['2, k, 19', [-0.0368792, -0.669629, 1.0]], ['2, k, 20', [-0.129956, -0.2167, 1.0]], ['2, k, 21', [-0.489761, 0.265178, 1.0]], ['2, k, 22', [-0.419932, 0.235341, 1.0]], ['2, k, 23', [0.133453, 0.132332, 1.0]], ['2, k, 24', [0.214747, 0.114983, 1.0]]]
[['2, k, 0', [-0.157548, -0.530909, 1.0]], ['2, k, 1', [-0.142336, -0.351499, 1.0]], ['2, k, 2', [-0.125645, -0.172298, 1.0]], ['2, k, 3', [-0.100949, -0.0362368, 1.0]], ['2, k, 4', [-0.270746, -0.193765, 1.0]], ['2, k, 5', [-0.415552, -0.031232, 1.0]], ['2, k, 6', [-0.466114, 0.175195, 1.0]], ['2, k, 7', [-0.468902, 0.225765, 1.0]], ['2, k, 8', [0.0750813, -0.214197, 1.0]], ['2, k, 9', [0.225963, -0.123616, 1.0]], ['2, k, 10', [0.193738, 0.0401041, 1.0]], ['2, k, 11', [0.182325, 0.105669, 1.0]], ['2, k, 12', [-0.208633, -0.519168, 1.0]], ['2, k, 13', [-0.40807, -0.72384, 1.0]], ['2, k, 14', [-0.576182, -0.955855, 1.0]], ['2, k, 15', [-0.496284, -0.861247, 1.0]], ['2, k, 16', [-0.103537, -0.533606, 1.0]], ['2, k, 17', [-0.193787, -0.795659, 1.0]], ['2, k, 18', [0.0679583, -0.680928, 1.0]], ['2, k, 19', [-0.0384058, -0.673544, 1.0]], ['2, k, 20', [-0.130016, -0.216801, 1.0]], ['2, k, 21', [-0.485375, 0.265515, 1.0]], ['2, k, 22', [-0.409543, 0.233246, 1.0]], ['2, k, 23', [0.154888, 0.137966, 1.0]], ['2, k, 24', [0.21836, 0.113535, 1.0]]]
[['2, k, 0', [-0.156133, -0.530677, 1.0]], ['2, k, 1', [-0.141587, -0.351342, 1.0]], ['2, k, 2', [-0.125545, -0.172361, 1.0]], ['2, k, 3', [-0.10037, -0.0364588, 1.0]], ['2, k, 4', [-0.270707, -0.19352, 1.0]], ['2, k, 5', [-0.414921, -0.0291637, 1.0]], ['2, k, 6', [-0.465675, 0.175326, 1.0]], ['2, k, 7', [-0.467793, 0.227691, 1.0]], ['2, k, 8', [0.0757391, -0.214291, 1.0]], ['2, k, 9', [0.226824, -0.122521, 1.0]], ['2, k, 10', [0.194903, 0.0398945, 1.0]], ['2, k, 11', [0.184761, 0.0998841, 1.0]], ['2, k, 12', [-0.207148, -0.519034, 1.0]], ['2, k, 13', [-0.407238, -0.723424, 1.0]], ['2, k, 14', [-0.576208, -0.95437, 1.0]], ['2, k, 15', [-0.496028, -0.86, 1.0]], ['2, k, 16', [-0.102375, -0.533376, 1.0]], ['2, k, 17', [-0.218827, -0.768719, 1.0]], ['2, k, 18', [-0.00154038, -0.952916, 1.0]], ['2, k, 19', [0.0457394, -0.852951, 1.0]], ['2, k, 20', [-0.129775, -0.216835, 1.0]], ['2, k, 21', [-0.480125, 0.267301, 1.0]], ['2, k, 22', [-0.41836, 0.235324, 1.0]], ['2, k, 23', [0.162817, 0.133099, 1.0]], ['2, k, 24', [0.228622, 0.101237, 1.0]]]
[['2, k, 0', [-0.155088, -0.529987, 1.0]], ['2, k, 1', [-0.141236, -0.351373, 1.0]], ['2, k, 2', [-0.125446, -0.173153, 1.0]], ['2, k, 3', [-0.0984807, -0.0376097, 1.0]], ['2, k, 4', [-0.274663, -0.194914, 1.0]], ['2, k, 5', [-0.413847, -0.0264373, 1.0]], ['2, k, 6', [-0.46492, 0.175488, 1.0]], ['2, k, 7', [-0.465787, 0.228944, 1.0]], ['2, k, 8', [0.075645, -0.215803, 1.0]], ['2, k, 9', [0.227937, -0.126815, 1.0]], ['2, k, 10', [0.196323, 0.0393511, 1.0]], ['2, k, 11', [0.186968, 0.0965139, 1.0]], ['2, k, 12', [-0.206356, -0.518745, 1.0]], ['2, k, 13', [-0.407749, -0.721642, 1.0]], ['2, k, 14', [-0.571361, -0.955951, 1.0]], ['2, k, 15', [-0.492258, -0.860666, 1.0]], ['2, k, 16', [-0.101033, -0.532204, 1.0]], ['2, k, 17', [-0.22246, -0.765109, 1.0]], ['2, k, 18', [-0.00789994, -0.952194, 1.0]], ['2, k, 19', [0.0413381, -0.853085, 1.0]], ['2, k, 20', [-0.129584, -0.217345, 1.0]], ['2, k, 21', [-0.483119, 0.27159, 1.0]], ['2, k, 22', [-0.419928, 0.240124, 1.0]], ['2, k, 23', [0.177525, 0.127732, 1.0]], ['2, k, 24', [0.22882, 0.0947811, 1.0]]]
[['2, k, 0', [-0.15448, -0.53041, 1.0]], ['2, k, 1', [-0.14066, -0.351866, 1.0]], ['2, k, 2', [-0.125151, -0.173848, 1.0]], ['2, k, 3', [-0.0975722, -0.0384622, 1.0]], ['2, k, 4', [-0.276761, -0.195919, 1.0]], ['2, k, 5', [-0.411675, -0.0254136, 1.0]], ['2, k, 6', [-0.464078, 0.176416, 1.0]], ['2, k, 7', [-0.461949, 0.230287, 1.0]], ['2, k, 8', [0.0753954, -0.216303, 1.0]], ['2, k, 9', [0.229654, -0.130497, 1.0]], ['2, k, 10', [0.199503, 0.0331617, 1.0]], ['2, k, 11', [0.188878, 0.09272, 1.0]], ['2, k, 12', [-0.205631, -0.519697, 1.0]], ['2, k, 13', [-0.405719, -0.723857, 1.0]], ['2, k, 14', [-0.131553, -0.786897, 1.0]], ['2, k, 15', [-0.130854, -0.665231, 1.0]], ['2, k, 16', [-0.100486, -0.532277, 1.0]], ['2, k, 17', [-0.0795872, -0.748785, 1.0]], ['2, k, 18', [-0.078015, -1.0083, 1.0]], ['2, k, 19', [-0.017454, -0.909776, 1.0]], ['2, k, 20', [-0.129195, -0.218029, 1.0]], ['2, k, 21', [-0.473669, 0.272627, 1.0]], ['2, k, 22', [-0.409038, 0.241706, 1.0]], ['2, k, 23', [0.160403, 0.125581, 1.0]], ['2, k, 24', [0.226383, 0.0957079, 1.0]]]
[['2, k, 0', [-0.156708, -0.530847, 1.0]], ['2, k, 1', [-0.141104, -0.352143, 1.0]], ['2, k, 2', [-0.125194, -0.174313, 1.0]], ['2, k, 3', [-0.0968434, -0.0391198, 1.0]], ['2, k, 4', [-0.276957, -0.196212, 1.0]], ['2, k, 5', [-0.410102, -0.0238702, 1.0]], ['2, k, 6', [-0.45304, 0.179348, 1.0]], ['2, k, 7', [-0.454687, 0.23374, 1.0]], ['2, k, 8', [0.072695, -0.214817, 1.0]], ['2, k, 9', [0.230948, -0.132718, 1.0]], ['2, k, 10', [0.199871, 0.0328521, 1.0]], ['2, k, 11', [0.191958, 0.0913098, 1.0]], ['2, k, 12', [-0.2073, -0.519872, 1.0]], ['2, k, 13', [-0.406275, -0.725748, 1.0]], ['2, k, 14', [-0.131851, -0.78825, 1.0]], ['2, k, 15', [-0.130772, -0.666568, 1.0]], ['2, k, 16', [-0.103368, -0.533106, 1.0]], ['2, k, 17', [-0.0761219, -0.746074, 1.0]], ['2, k, 18', [-0.0744431, -1.00536, 1.0]], ['2, k, 19', [-0.0143143, -0.906839, 1.0]], ['2, k, 20', [-0.129301, -0.218387, 1.0]], ['2, k, 21', [-0.470087, 0.279527, 1.0]], ['2, k, 22', [-0.399924, 0.243369, 1.0]], ['2, k, 23', [0.173319, 0.123144, 1.0]], ['2, k, 24', [0.239832, 0.0919471, 1.0]]]
[['2, k, 0', [-0.157392, -0.534542, 1.0]], ['2, k, 1', [-0.140594, -0.35276, 1.0]], ['2, k, 2', [-0.124765, -0.174138, 1.0]], ['2, k, 3', [-0.0958935, -0.0390919, 1.0]], ['2, k, 4', [-0.271287, -0.189861, 1.0]], ['2, k, 5', [-0.408203, -0.0185908, 1.0]], ['2, k, 6', [-0.449372, 0.181409, 1.0]], ['2, k, 7', [-0.449124, 0.240474, 1.0]], ['2, k, 8', [0.0742077, -0.215844, 1.0]], ['2, k, 9', [0.2323, -0.133526, 1.0]], ['2, k, 10', [0.200311, 0.0336233, 1.0]], ['2, k, 11', [0.194112, 0.0851359, 1.0]], ['2, k, 12', [-0.20765, -0.521592, 1.0]], ['2, k, 13', [-0.409577, -0.728728, 1.0]], ['2, k, 14', [-0.134995, -0.790525, 1.0]], ['2, k, 15', [-0.130955, -0.668909, 1.0]], ['2, k, 16', [-0.104627, -0.53941, 1.0]], ['2, k, 17', [-0.0770693, -0.720849, 1.0]], ['2, k, 18', [-0.0562058, -0.97764, 1.0]], ['2, k, 19', [0.0029021, -0.880872, 1.0]], ['2, k, 20', [-0.128844, -0.218312, 1.0]], ['2, k, 21', [-0.4599, 0.283225, 1.0]], ['2, k, 22', [-0.39451, 0.247565, 1.0]], ['2, k, 23', [0.166748, 0.117892, 1.0]], ['2, k, 24', [0.231602, 0.0871174, 1.0]]]
[['2, k, 0', [-0.148457, -0.535485, 1.0]], ['2, k, 1', [-0.136486, -0.352546, 1.0]], ['2, k, 2', [-0.123285, -0.173285, 1.0]], ['2, k, 3', [-0.0934536, -0.0385144, 1.0]], ['2, k, 4', [-0.262263, -0.18987, 1.0]], ['2, k, 5', [-0.397986, -0.0196275, 1.0]], ['2, k, 6', [-0.442088, 0.184582, 1.0]], ['2, k, 7', [-0.444474, 0.241508, 1.0]], ['2, k, 8', [0.0742793, -0.215828, 1.0]], ['2, k, 9', [0.229467, -0.131262, 1.0]], ['2, k, 10', [0.19991, 0.0337911, 1.0]], ['2, k, 11', [0.2021, 0.0852881, 1.0]], ['2, k, 12', [-0.19588, -0.524402, 1.0]], ['2, k, 13', [-0.472693, -0.62983, 1.0]], ['2, k, 14', [-0.294017, -0.856387, 1.0]], ['2, k, 15', [-0.252746, -0.741055, 1.0]], ['2, k, 16', [-0.0981542, -0.539075, 1.0]], ['2, k, 17', [-0.086176, -0.717781, 1.0]], ['2, k, 18', [-0.110503, -0.973121, 1.0]], ['2, k, 19', [-0.0367003, -0.885867, 1.0]], ['2, k, 20', [-0.127109, -0.217682, 1.0]], ['2, k, 21', [-0.460521, 0.288571, 1.0]], ['2, k, 22', [-0.390917, 0.250054, 1.0]], ['2, k, 23', [0.171407, 0.115357, 1.0]], ['2, k, 24', [0.245751, 0.0873751, 1.0]]]
