[['2, k, 0', [-0.1792755, -0.1740592, 1.0]], ['2, k, 1', [-0.157992, 0.05285709, 1.0]], ['2, k, 2', [-0.136354, 0.2755187, 1.0]], ['2, k, 3', [-0.1323512, 0.3919778, 1.0]], ['2, k, 4', [-0.2730273, 0.1951786, 1.0]], ['2, k, 5', [-0.1871425, 0.04858261, 1.0]], ['2, k, 6', [-0.0809165, -0.08275427, 1.0]], ['2, k, 7', [-0.04247102, -0.119164, 1.0]], ['2, k, 8', [-0.001777644, 0.1877759, 1.0]], ['2, k, 9', [-0.007048012, 0.06312313, 1.0]], ['2, k, 10', [-0.01273465, -0.04345867, 1.0]], ['2, k, 11', [-0.03926239, -0.1239528, 1.0]], ['2, k, 12', [-0.2424938, -0.1659234, 1.0]], ['2, k, 13', [-0.1782271, -0.2996505, 1.0]], ['2, k, 14', [-0.2143985, -0.6619554, 1.0]], ['2, k, 15', [-0.189219, -0.7348441, 1.0]], ['2, k, 16', [-0.1118371, -0.1779666, 1.0]], ['2, k, 17', [0.001264923, -0.3104228, 1.0]], ['2, k, 18', [-0.005136605, -0.6554878, 1.0]], ['2, k, 19', [0.01534344, -0.7029625, 1.0]], ['2, k, 20', [-0.1417315, 0.2204796, 1.0]], ['2, k, 21', [-0.02305319, -0.1750398, 1.0]], ['2, k, 22', [-0.02216934, -0.08681616, 1.0]], ['2, k, 23', [-0.02776567, -0.1791432, 1.0]], ['2, k, 24', [-0.02421234, -0.08768647, 1.0]]]
[['2, k, 0', [-0.146802, -0.1211439, 1.0]], ['2, k, 1', [-0.1428659, 0.1110019, 1.0]], ['2, k, 2', [-0.1450588, 0.340473, 1.0]], ['2, k, 3', [-0.1243334, 0.49668, 1.0]], ['2, k, 4', [-0.2811047, 0.2234106, 1.0]], ['2, k, 5', [-0.2167888, 0.4067448, 1.0]], ['2, k, 6', [-0.1033293, 0.568853, 1.0]], ['2, k, 7', [-0.04839891, 0.6549749, 1.0]], ['2, k, 8', [-0.02232449, 0.2534603, 1.0]], ['2, k, 9', [-0.0004873488, 0.4206603, 1.0]], ['2, k, 10', [-0.02796445, 0.5921739, 1.0]], ['2, k, 11', [-0.04512336, 0.6596497, 1.0]], ['2, k, 12', [-0.2127685, -0.123007, 1.0]], ['2, k, 13', [-0.1755376, -0.2942048, 1.0]], ['2, k, 14', [-0.2114523, -0.6605195, 1.0]], ['2, k, 15', [-0.1939632, -0.7351546, 1.0]], ['2, k, 16', [-0.07758258, -0.1160358, 1.0]], ['2, k, 17', [-7.738945e-05, -0.2956176, 1.0]], ['2, k, 18', [-0.005607844, -0.66028, 1.0]], ['2, k, 19', [0.006180444, -0.7075814, 1.0]], ['2, k, 20', [-0.1435964, 0.2839385, 1.0]], ['2, k, 21', [-0.02726425, 0.7019489, 1.0]], ['2, k, 22', [-0.02447703, 0.6252272, 1.0]], ['2, k, 23', [-0.03262835, 0.7043341, 1.0]], ['2, k, 24', [-0.07250695, 0.660916, 1.0]]]
[['2, k, 0', [-0.1457728, -0.08884232, 1.0]], ['2, k, 1', [-0.1498107, 0.1217529, 1.0]], ['2, k, 2', [-0.1551468, 0.3401813, 1.0]], ['2, k, 3', [-0.1346199, 0.4964027, 1.0]], ['2, k, 4', [-0.2867003, 0.2231846, 1.0]], ['2, k, 5', [-0.2197555, 0.4132943, 1.0]], ['2, k, 6', [-0.1047142, 0.5802222, 1.0]], ['2, k, 7', [-0.05023722, 0.6873956, 1.0]], ['2, k, 8', [-0.02344839, 0.282424, 1.0]], ['2, k, 9', [0.001506301, 0.4352956, 1.0]], ['2, k, 10', [-0.03173807, 0.6031156, 1.0]], ['2, k, 11', [-0.04981204, 0.6920943, 1.0]], ['2, k, 12', [-0.2059739, -0.09177074, 1.0]], ['2, k, 13', [-0.1760169, -0.2884381, 1.0]], ['2, k, 14', [-0.21137, -0.6607783, 1.0]], ['2, k, 15', [-0.1940529, -0.7343708, 1.0]], ['2, k, 16', [-0.08230972, -0.08263287, 1.0]], ['2, k, 17', [-0.003359562, -0.2870932, 1.0]], ['2, k, 18', [-0.004794592, -0.6603088, 1.0]], ['2, k, 19', [0.007803634, -0.7076817, 1.0]], ['2, k, 20', [-0.1529259, 0.2860653, 1.0]], ['2, k, 21', [-0.03289946, 0.7386985, 1.0]], ['2, k, 22', [-0.03481847, 0.6517348, 1.0]], ['2, k, 23', [-0.03818905, 0.7418153, 1.0]], ['2, k, 24', [-0.07669012, 0.6928217, 1.0]]]
[['2, k, 0', [-0.1444345, -0.07835474, 1.0]], ['2, k, 1', [-0.1626122, 0.135258, 1.0]], ['2, k, 2', [-0.1928792, 0.3478427, 1.0]], ['2, k, 3', [-0.1730252, 0.504153, 1.0]], ['2, k, 4', [-0.2864745, 0.2341094, 1.0]], ['2, k, 5', [-0.2251896, 0.4234328, 1.0]], ['2, k, 6', [-0.1215714, 0.6057983, 1.0]], ['2, k, 7', [-0.05728213, 0.7064866, 1.0]], ['2, k, 8', [-0.02802704, 0.3268435, 1.0]], ['2, k, 9', [0.001317025, 0.4442914, 1.0]], ['2, k, 10', [-0.02982915, 0.6448832, 1.0]], ['2, k, 11', [-0.05546453, 0.7199941, 1.0]], ['2, k, 12', [-0.203661, -0.08258229, 1.0]], ['2, k, 13', [-0.1759768, -0.2853399, 1.0]], ['2, k, 14', [-0.21062, -0.6625832, 1.0]], ['2, k, 15', [-0.1930636, -0.734607, 1.0]], ['2, k, 16', [-0.08199985, -0.07192376, 1.0]], ['2, k, 17', [-0.005064476, -0.2835527, 1.0]], ['2, k, 18', [-0.004893697, -0.6599339, 1.0]], ['2, k, 19', [0.001367555, -0.7066088, 1.0]], ['2, k, 20', [-0.184079, 0.2960647, 1.0]], ['2, k, 21', [-0.04491976, 0.757983, 1.0]], ['2, k, 22', [-0.03793214, 0.6723519, 1.0]], ['2, k, 23', [-0.04665053, 0.7653525, 1.0]], ['2, k, 24', [-0.07463965, 0.7330741, 1.0]]]
[['2, k, 0', [-0.1447097, -0.07862885, 1.0]], ['2, k, 1', [-0.148544, 0.1282776, 1.0]], ['2, k, 2', [-0.1270606, 0.3216669, 1.0]], ['2, k, 3', [-0.1060242, 0.4775004, 1.0]], ['2, k, 4', [-0.2864649, 0.2341578, 1.0]], ['2, k, 5', [-0.2305606, 0.4322878, 1.0]], ['2, k, 6', [-0.1255758, 0.6160868, 1.0]], ['2, k, 7', [-0.06402928, 0.7227514, 1.0]], ['2, k, 8', [-0.01935069, 0.2763235, 1.0]], ['2, k, 9', [0.00133096, 0.4509134, 1.0]], ['2, k, 10', [-0.03034886, 0.6418982, 1.0]], ['2, k, 11', [-0.0609251, 0.7377871, 1.0]], ['2, k, 12', [-0.2037201, -0.08259408, 1.0]], ['2, k, 13', [-0.1754014, -0.2855878, 1.0]], ['2, k, 14', [-0.2108164, -0.6620448, 1.0]], ['2, k, 15', [-0.1934257, -0.734467, 1.0]], ['2, k, 16', [-0.08267238, -0.07277793, 1.0]], ['2, k, 17', [-0.004858768, -0.2840183, 1.0]], ['2, k, 18', [-0.006306025, -0.6602427, 1.0]], ['2, k, 19', [0.005202104, -0.7065206, 1.0]], ['2, k, 20', [-0.129707, 0.2726281, 1.0]], ['2, k, 21', [-0.05002732, 0.7788848, 1.0]], ['2, k, 22', [-0.03679135, 0.7038226, 1.0]], ['2, k, 23', [-0.05450777, 0.7954155, 1.0]], ['2, k, 24', [-0.09076446, 0.7245676, 1.0]]]
[['2, k, 0', [-0.1443238, -0.07514296, 1.0]], ['2, k, 1', [-0.1495197, 0.1316931, 1.0]], ['2, k, 2', [-0.1539233, 0.3385662, 1.0]], ['2, k, 3', [-0.1333703, 0.4947213, 1.0]], ['2, k, 4', [-0.2848838, 0.240981, 1.0]], ['2, k, 5', [-0.2166378, 0.4404311, 1.0]], ['2, k, 6', [-0.1236412, 0.6315191, 1.0]], ['2, k, 7', [-0.06919456, 0.7476835, 1.0]], ['2, k, 8', [-0.02344107, 0.3372781, 1.0]], ['2, k, 9', [0.009072333, 0.4558944, 1.0]], ['2, k, 10', [-0.034522, 0.6428824, 1.0]], ['2, k, 11', [-0.0688194, 0.7558376, 1.0]], ['2, k, 12', [-0.2027468, -0.07932549, 1.0]], ['2, k, 13', [-0.1756024, -0.2842707, 1.0]], ['2, k, 14', [-0.2109082, -0.66192, 1.0]], ['2, k, 15', [-0.1937366, -0.7342858, 1.0]], ['2, k, 16', [-0.08278531, -0.06905408, 1.0]], ['2, k, 17', [-0.005344265, -0.2820371, 1.0]], ['2, k, 18', [-0.006244347, -0.6602162, 1.0]], ['2, k, 19', [0.001182784, -0.7069225, 1.0]], ['2, k, 20', [-0.1503161, 0.2872148, 1.0]], ['2, k, 21', [-0.05717229, 0.8034238, 1.0]], ['2, k, 22', [-0.04133233, 0.741053, 1.0]], ['2, k, 23', [-0.05800825, 0.8163134, 1.0]], ['2, k, 24', [-0.08862885, 0.762607, 1.0]]]
[['2, k, 0', [-0.144462, -0.07696529, 1.0]], ['2, k, 1', [-0.1438995, 0.1242925, 1.0]], ['2, k, 2', [-0.1325564, 0.3148068, 1.0]], ['2, k, 3', [-0.1116179, 0.470512, 1.0]], ['2, k, 4', [-0.2873567, 0.2382148, 1.0]], ['2, k, 5', [-0.2215574, 0.4406275, 1.0]], ['2, k, 6', [-0.1315717, 0.6443282, 1.0]], ['2, k, 7', [-0.09733219, 0.7151848, 1.0]], ['2, k, 8', [-0.0178223, 0.2803589, 1.0]], ['2, k, 9', [0.007209745, 0.4622948, 1.0]], ['2, k, 10', [-0.04250436, 0.6652306, 1.0]], ['2, k, 11', [-0.07701533, 0.7635726, 1.0]], ['2, k, 12', [-0.2024304, -0.08077277, 1.0]], ['2, k, 13', [-0.1763814, -0.285465, 1.0]], ['2, k, 14', [-0.2110808, -0.6617892, 1.0]], ['2, k, 15', [-0.1937867, -0.7339212, 1.0]], ['2, k, 16', [-0.08343992, -0.07142703, 1.0]], ['2, k, 17', [-0.00478025, -0.2830656, 1.0]], ['2, k, 18', [-0.005705322, -0.6601073, 1.0]], ['2, k, 19', [0.02050288, -0.7364875, 1.0]], ['2, k, 20', [-0.1365413, 0.2697029, 1.0]], ['2, k, 21', [-0.06464589, 0.7663754, 1.0]], ['2, k, 22', [-0.05994868, 0.692123, 1.0]], ['2, k, 23', [-0.07599433, 0.8271469, 1.0]], ['2, k, 24', [-0.1012649, 0.7727634, 1.0]]]
[['2, k, 0', [-0.1428673, -0.08234128, 1.0]], ['2, k, 1', [-0.144007, 0.1242425, 1.0]], ['2, k, 2', [-0.143274, 0.325828, 1.0]], ['2, k, 3', [-0.1225275, 0.4817349, 1.0]], ['2, k, 4', [-0.287132, 0.2380507, 1.0]], ['2, k, 5', [-0.2277191, 0.4486676, 1.0]], ['2, k, 6', [-0.1364073, 0.6504662, 1.0]], ['2, k, 7', [-0.08223151, 0.7751833, 1.0]], ['2, k, 8', [-0.02451143, 0.3273518, 1.0]], ['2, k, 9', [0.01395358, 0.4700997, 1.0]], ['2, k, 10', [-0.04926716, 0.6767877, 1.0]], ['2, k, 11', [-0.08078881, 0.7808254, 1.0]], ['2, k, 12', [-0.2013723, -0.08818417, 1.0]], ['2, k, 13', [-0.1766037, -0.2879826, 1.0]], ['2, k, 14', [-0.2110739, -0.6617367, 1.0]], ['2, k, 15', [-0.1940006, -0.7336232, 1.0]], ['2, k, 16', [-0.08135438, -0.07512001, 1.0]], ['2, k, 17', [-0.004161773, -0.2839097, 1.0]], ['2, k, 18', [-0.005709932, -0.6600856, 1.0]], ['2, k, 19', [0.02012879, -0.738075, 1.0]], ['2, k, 20', [-0.1418253, 0.2745447, 1.0]], ['2, k, 21', [-0.06781248, 0.8365144, 1.0]], ['2, k, 22', [-0.05475915, 0.7416581, 1.0]], ['2, k, 23', [-0.07640022, 0.8421757, 1.0]], ['2, k, 24', [-0.1034452, 0.7787905, 1.0]]]
[['2, k, 0', [-0.1434592, -0.0960653, 1.0]], ['2, k, 1', [-0.1438998, 0.1183995, 1.0]], ['2, k, 2', [-0.1431914, 0.3245512, 1.0]], ['2, k, 3', [-0.1224435, 0.4804355, 1.0]], ['2, k, 4', [-0.2873588, 0.2378037, 1.0]], ['2, k, 5', [-0.2289739, 0.4505881, 1.0]], ['2, k, 6', [-0.1399182, 0.6577783, 1.0]], ['2, k, 7', [-0.09027682, 0.7804125, 1.0]], ['2, k, 8', [-0.02370475, 0.3259217, 1.0]], ['2, k, 9', [0.01223838, 0.4741572, 1.0]], ['2, k, 10', [-0.04974188, 0.6708174, 1.0]], ['2, k, 11', [-0.08827097, 0.7875382, 1.0]], ['2, k, 12', [-0.2025826, -0.1023445, 1.0]], ['2, k, 13', [-0.176636, -0.2922167, 1.0]], ['2, k, 14', [-0.2110084, -0.6620411, 1.0]], ['2, k, 15', [-0.1937465, -0.7345548, 1.0]], ['2, k, 16', [-0.08115564, -0.08812015, 1.0]], ['2, k, 17', [-0.002922782, -0.2881654, 1.0]], ['2, k, 18', [-0.005294629, -0.6595399, 1.0]], ['2, k, 19', [0.000131866, -0.7058972, 1.0]], ['2, k, 20', [-0.1420465, 0.2730322, 1.0]], ['2, k, 21', [-0.08309405, 0.8475335, 1.0]], ['2, k, 22', [-0.06246697, 0.7437217, 1.0]], ['2, k, 23', [-0.08538524, 0.8521739, 1.0]], ['2, k, 24', [-0.111473, 0.7829744, 1.0]]]
[['2, k, 0', [-0.1439374, -0.09911717, 1.0]], ['2, k, 1', [-0.1439078, 0.1158651, 1.0]], ['2, k, 2', [-0.1430072, 0.3235677, 1.0]], ['2, k, 3', [-0.1222561, 0.4794346, 1.0]], ['2, k, 4', [-0.2874604, 0.2375374, 1.0]], ['2, k, 5', [-0.240246, 0.4564029, 1.0]], ['2, k, 6', [-0.1495819, 0.6688552, 1.0]], ['2, k, 7', [-0.1191325, 0.7402112, 1.0]], ['2, k, 8', [-0.02359652, 0.3257797, 1.0]], ['2, k, 9', [-0.01186317, 0.54441, 1.0]], ['2, k, 10', [-0.05683159, 0.6989362, 1.0]], ['2, k, 11', [-0.09272023, 0.801451, 1.0]], ['2, k, 12', [-0.2030476, -0.1050411, 1.0]], ['2, k, 13', [-0.1768208, -0.2918405, 1.0]], ['2, k, 14', [-0.2109562, -0.6613845, 1.0]], ['2, k, 15', [-0.1942105, -0.7345139, 1.0]], ['2, k, 16', [-0.08156832, -0.09126878, 1.0]], ['2, k, 17', [-0.002625495, -0.2884661, 1.0]], ['2, k, 18', [-0.004879141, -0.659314, 1.0]], ['2, k, 19', [0.0006743711, -0.7056964, 1.0]], ['2, k, 20', [-0.1421135, 0.27196, 1.0]], ['2, k, 21', [-0.07987951, 0.7893147, 1.0]], ['2, k, 22', [-0.07748447, 0.7281886, 1.0]], ['2, k, 23', [-0.08855994, 0.864685, 1.0]], ['2, k, 24', [-0.1178626, 0.7896152, 1.0]]]
[['2, k, 0', [-0.1463182, -0.0861157, 1.0]], ['2, k, 1', [-0.1535409, 0.131884, 1.0]], ['2, k, 2', [-0.1651505, 0.3472118, 1.0]], ['2, k, 3', [-0.1448011, 0.5035382, 1.0]], ['2, k, 4', [-0.2874387, 0.2376437, 1.0]], ['2, k, 5', [-0.2432197, 0.4588234, 1.0]], ['2, k, 6', [-0.1516943, 0.6708266, 1.0]], ['2, k, 7', [-0.1234785, 0.7461616, 1.0]], ['2, k, 8', [-0.02454789, 0.3321654, 1.0]], ['2, k, 9', [-0.01405052, 0.5495481, 1.0]], ['2, k, 10', [-0.05815664, 0.7095742, 1.0]], ['2, k, 11', [-0.09719344, 0.8115957, 1.0]], ['2, k, 12', [-0.2048631, -0.09065677, 1.0]], ['2, k, 13', [-0.1768789, -0.2904119, 1.0]], ['2, k, 14', [-0.2109461, -0.661322, 1.0]], ['2, k, 15', [-0.194148, -0.7340564, 1.0]], ['2, k, 16', [-0.08436544, -0.07943522, 1.0]], ['2, k, 17', [-0.004268595, -0.2846463, 1.0]], ['2, k, 18', [-0.004833077, -0.6592573, 1.0]], ['2, k, 19', [0.002937697, -0.7063233, 1.0]], ['2, k, 20', [-0.1621432, 0.2944618, 1.0]], ['2, k, 21', [-0.08558159, 0.7943017, 1.0]], ['2, k, 22', [-0.08310147, 0.7317552, 1.0]], ['2, k, 23', [-0.09310212, 0.8731222, 1.0]], ['2, k, 24', [-0.1241562, 0.8013695, 1.0]]]
[['2, k, 0', [-0.1460452, -0.08621575, 1.0]], ['2, k, 1', [-0.1504606, 0.1276133, 1.0]], ['2, k, 2', [-0.1496507, 0.3268932, 1.0]], ['2, k, 3', [-0.1290197, 0.4828282, 1.0]], ['2, k, 4', [-0.2875261, 0.2376811, 1.0]], ['2, k, 5', [-0.2462001, 0.4606136, 1.0]], ['2, k, 6', [-0.1562771, 0.6744988, 1.0]], ['2, k, 7', [-0.1291163, 0.753251, 1.0]], ['2, k, 8', [-0.02402164, 0.3379203, 1.0]], ['2, k, 9', [-0.01378558, 0.5568377, 1.0]], ['2, k, 10', [-0.06319103, 0.7168888, 1.0]], ['2, k, 11', [-0.0985039, 0.7847365, 1.0]], ['2, k, 12', [-0.2039953, -0.09123308, 1.0]], ['2, k, 13', [-0.1768114, -0.2904073, 1.0]], ['2, k, 14', [-0.2116989, -0.6614985, 1.0]], ['2, k, 15', [-0.1932855, -0.7343526, 1.0]], ['2, k, 16', [-0.08434885, -0.07930499, 1.0]], ['2, k, 17', [-0.00429336, -0.2848337, 1.0]], ['2, k, 18', [-0.004944213, -0.6592191, 1.0]], ['2, k, 19', [0.00241442, -0.705659, 1.0]], ['2, k, 20', [-0.1507756, 0.2790199, 1.0]], ['2, k, 21', [-0.09183759, 0.8040672, 1.0]], ['2, k, 22', [-0.09208857, 0.741331, 1.0]], ['2, k, 23', [-0.1028199, 0.8409033, 1.0]], ['2, k, 24', [-0.1249697, 0.7587869, 1.0]]]
[['2, k, 0', [-0.1465896, -0.08349106, 1.0]], ['2, k, 1', [-0.1527758, 0.1303083, 1.0]], ['2, k, 2', [-0.1599541, 0.3364296, 1.0]], ['2, k, 3', [-0.1395065, 0.4925303, 1.0]], ['2, k, 4', [-0.2873679, 0.2379589, 1.0]], ['2, k, 5', [-0.2480663, 0.462993, 1.0]], ['2, k, 6', [-0.1628202, 0.6805398, 1.0]], ['2, k, 7', [-0.1112475, 0.7979833, 1.0]], ['2, k, 8', [-0.02361141, 0.3383692, 1.0]], ['2, k, 9', [-0.0135397, 0.5610749, 1.0]], ['2, k, 10', [-0.06573429, 0.721114, 1.0]], ['2, k, 11', [-0.1028072, 0.7915039, 1.0]], ['2, k, 12', [-0.2043745, -0.08844526, 1.0]], ['2, k, 13', [-0.1768495, -0.2892213, 1.0]], ['2, k, 14', [-0.2115775, -0.6613997, 1.0]], ['2, k, 15', [-0.1928457, -0.7331257, 1.0]], ['2, k, 16', [-0.08512568, -0.07659068, 1.0]], ['2, k, 17', [-0.004638201, -0.2838271, 1.0]], ['2, k, 18', [-0.00490851, -0.6591532, 1.0]], ['2, k, 19', [0.002767199, -0.7056109, 1.0]], ['2, k, 20', [-0.1577154, 0.2854532, 1.0]], ['2, k, 21', [-0.09476941, 0.8591648, 1.0]], ['2, k, 22', [-0.07986859, 0.7664117, 1.0]], ['2, k, 23', [-0.1084578, 0.8479725, 1.0]], ['2, k, 24', [-0.1292281, 0.7636266, 1.0]]]
[['2, k, 0', [-0.1472603, -0.08199691, 1.0]], ['2, k, 1', [-0.1545096, 0.1319579, 1.0]], ['2, k, 2', [-0.1629176, 0.339146, 1.0]], ['2, k, 3', [-0.1425228, 0.4952936, 1.0]], ['2, k, 4', [-0.2874765, 0.238888, 1.0]], ['2, k, 5', [-0.2539106, 0.4665654, 1.0]], ['2, k, 6', [-0.1661714, 0.682873, 1.0]], ['2, k, 7', [-0.1152598, 0.8005664, 1.0]], ['2, k, 8', [-0.02239769, 0.3347327, 1.0]], ['2, k, 9', [-0.01444521, 0.5589511, 1.0]], ['2, k, 10', [-0.06495155, 0.7204527, 1.0]], ['2, k, 11', [-0.1036608, 0.7944671, 1.0]], ['2, k, 12', [-0.2052455, -0.08651772, 1.0]], ['2, k, 13', [-0.1775301, -0.2892742, 1.0]], ['2, k, 14', [-0.2115694, -0.661672, 1.0]], ['2, k, 15', [-0.1930099, -0.7341328, 1.0]], ['2, k, 16', [-0.08564889, -0.07547398, 1.0]], ['2, k, 17', [-0.004631743, -0.283408, 1.0]], ['2, k, 18', [-0.004954534, -0.6590545, 1.0]], ['2, k, 19', [0.02149573, -0.7371866, 1.0]], ['2, k, 20', [-0.1606099, 0.2880249, 1.0]], ['2, k, 21', [-0.09749222, 0.8635125, 1.0]], ['2, k, 22', [-0.08305177, 0.7797163, 1.0]], ['2, k, 23', [-0.1106629, 0.8503463, 1.0]], ['2, k, 24', [-0.1270974, 0.7669346, 1.0]]]
[['2, k, 0', [-0.1475244, -0.08227169, 1.0]], ['2, k, 1', [-0.1526095, 0.1278393, 1.0]], ['2, k, 2', [-0.153096, 0.3266585, 1.0]], ['2, k, 3', [-0.1325253, 0.48258, 1.0]], ['2, k, 4', [-0.2868423, 0.2417494, 1.0]], ['2, k, 5', [-0.254331, 0.4698376, 1.0]], ['2, k, 6', [-0.1696355, 0.6885787, 1.0]], ['2, k, 7', [-0.138101, 0.7651087, 1.0]], ['2, k, 8', [-0.01597451, 0.3168456, 1.0]], ['2, k, 9', [-0.0154647, 0.5421488, 1.0]], ['2, k, 10', [-0.06606809, 0.7156954, 1.0]], ['2, k, 11', [-0.1056645, 0.7879479, 1.0]], ['2, k, 12', [-0.2053119, -0.08653723, 1.0]], ['2, k, 13', [-0.1772839, -0.2894347, 1.0]], ['2, k, 14', [-0.2114408, -0.6619791, 1.0]], ['2, k, 15', [-0.1940727, -0.7347805, 1.0]], ['2, k, 16', [-0.08630779, -0.07633128, 1.0]], ['2, k, 17', [-0.004548595, -0.283687, 1.0]], ['2, k, 18', [-0.004755039, -0.6589031, 1.0]], ['2, k, 19', [0.006674294, -0.705117, 1.0]], ['2, k, 20', [-0.1535537, 0.27817, 1.0]], ['2, k, 21', [-0.1040458, 0.8195266, 1.0]], ['2, k, 22', [-0.0978066, 0.7497596, 1.0]], ['2, k, 23', [-0.1179729, 0.8439703, 1.0]], ['2, k, 24', [-0.1316932, 0.7541952, 1.0]]]
[['2, k, 0', [-0.1482954, -0.08308557, 1.0]], ['2, k, 1', [-0.1520402, 0.1256597, 1.0]], ['2, k, 2', [-0.1516591, 0.3247631, 1.0]], ['2, k, 3', [-0.1310629, 0.4806509, 1.0]], ['2, k, 4', [-0.2863091, 0.2444397, 1.0]], ['2, k, 5', [-0.2547814, 0.4729159, 1.0]], ['2, k, 6', [-0.1707786, 0.691742, 1.0]], ['2, k, 7', [-0.1382879, 0.7694823, 1.0]], ['2, k, 8', [-0.008874803, 0.2901446, 1.0]], ['2, k, 9', [-0.01551206, 0.5148661, 1.0]], ['2, k, 10', [-0.06704064, 0.7160788, 1.0]], ['2, k, 11', [-0.1056852, 0.7895575, 1.0]], ['2, k, 12', [-0.2057833, -0.08672077, 1.0]], ['2, k, 13', [-0.1769834, -0.2895451, 1.0]], ['2, k, 14', [-0.2114464, -0.6619439, 1.0]], ['2, k, 15', [-0.1926878, -0.7304677, 1.0]], ['2, k, 16', [-0.08748791, -0.07816231, 1.0]], ['2, k, 17', [-0.004414723, -0.2841826, 1.0]], ['2, k, 18', [-0.004708037, -0.6588743, 1.0]], ['2, k, 19', [0.0114268, -0.7049981, 1.0]], ['2, k, 20', [-0.1521707, 0.2759856, 1.0]], ['2, k, 21', [-0.1041087, 0.8268991, 1.0]], ['2, k, 22', [-0.09595176, 0.7526275, 1.0]], ['2, k, 23', [-0.1195617, 0.8453869, 1.0]], ['2, k, 24', [-0.1315395, 0.7666937, 1.0]]]
[['2, k, 0', [-0.1486752, -0.08325868, 1.0]], ['2, k, 1', [-0.1514752, 0.1245693, 1.0]], ['2, k, 2', [-0.150011, 0.3232665, 1.0]], ['2, k, 3', [-0.1293852, 0.4791269, 1.0]], ['2, k, 4', [-0.286193, 0.2447738, 1.0]], ['2, k, 5', [-0.2553952, 0.473448, 1.0]], ['2, k, 6', [-0.1727093, 0.6927917, 1.0]], ['2, k, 7', [-0.1401656, 0.7705681, 1.0]], ['2, k, 8', [-0.009195333, 0.2902792, 1.0]], ['2, k, 9', [-0.01618611, 0.5151657, 1.0]], ['2, k, 10', [-0.0685965, 0.7168883, 1.0]], ['2, k, 11', [-0.1075684, 0.7885326, 1.0]], ['2, k, 12', [-0.2059864, -0.08666316, 1.0]], ['2, k, 13', [-0.1771598, -0.2894948, 1.0]], ['2, k, 14', [-0.2118292, -0.6621566, 1.0]], ['2, k, 15', [-0.1926888, -0.7302865, 1.0]], ['2, k, 16', [-0.08811376, -0.07866545, 1.0]], ['2, k, 17', [-0.004308305, -0.2842613, 1.0]], ['2, k, 18', [-0.004382783, -0.6591178, 1.0]], ['2, k, 19', [0.02124369, -0.7354985, 1.0]], ['2, k, 20', [-0.1507264, 0.2744833, 1.0]], ['2, k, 21', [-0.1070267, 0.8256539, 1.0]], ['2, k, 22', [-0.100926, 0.7526664, 1.0]], ['2, k, 23', [-0.1230912, 0.8429455, 1.0]], ['2, k, 24', [-0.1326315, 0.7600241, 1.0]]]
[['2, k, 0', [-0.1501168, -0.08423351, 1.0]], ['2, k, 1', [-0.1511024, 0.1229988, 1.0]], ['2, k, 2', [-0.1482004, 0.3216112, 1.0]], ['2, k, 3', [-0.127542, 0.4774401, 1.0]], ['2, k, 4', [-0.2861825, 0.2456988, 1.0]], ['2, k, 5', [-0.2608242, 0.4752147, 1.0]], ['2, k, 6', [-0.1746943, 0.6930299, 1.0]], ['2, k, 7', [-0.1400874, 0.7699913, 1.0]], ['2, k, 8', [-0.01072119, 0.2867713, 1.0]], ['2, k, 9', [-0.017171, 0.5114954, 1.0]], ['2, k, 10', [-0.06932154, 0.717451, 1.0]], ['2, k, 11', [-0.1076825, 0.7865963, 1.0]], ['2, k, 12', [-0.207056, -0.08696339, 1.0]], ['2, k, 13', [-0.1776807, -0.2898416, 1.0]], ['2, k, 14', [-0.2118302, -0.6624061, 1.0]], ['2, k, 15', [-0.1932859, -0.7323536, 1.0]], ['2, k, 16', [-0.08985011, -0.08033694, 1.0]], ['2, k, 17', [-0.004467947, -0.2844843, 1.0]], ['2, k, 18', [-0.004738109, -0.6599093, 1.0]], ['2, k, 19', [0.01238689, -0.7059973, 1.0]], ['2, k, 20', [-0.1492616, 0.2727948, 1.0]], ['2, k, 21', [-0.1060172, 0.8249176, 1.0]], ['2, k, 22', [-0.1004335, 0.7501296, 1.0]], ['2, k, 23', [-0.1214802, 0.8421418, 1.0]], ['2, k, 24', [-0.1337889, 0.7648011, 1.0]]]
