[['2, k, 0', [-0.0009470826, -0.110218, 1.0]], ['2, k, 1', [0.008299632, 0.1962023, 1.0]], ['2, k, 2', [0.01646993, 0.4909675, 1.0]], ['2, k, 3', [0.02531053, 0.619659, 1.0]], ['2, k, 4', [-0.1540076, 0.3824924, 1.0]], ['2, k, 5', [-0.2625157, 0.1546346, 1.0]], ['2, k, 6', [-0.3373914, -0.04214922, 1.0]], ['2, k, 7', [-0.3845508, -0.1266962, 1.0]], ['2, k, 8', [0.1705179, 0.3645908, 1.0]], ['2, k, 9', [0.2105937, 0.1137443, 1.0]], ['2, k, 10', [0.21309, -0.1059924, 1.0]], ['2, k, 11', [0.2075002, -0.1575392, 1.0]], ['2, k, 12', [-0.07309299, -0.1048921, 1.0]], ['2, k, 13', [-0.08317268, -0.407535, 1.0]], ['2, k, 14', [-0.07996567, -0.6830308, 1.0]], ['2, k, 15', [-0.05684875, -0.7146848, 1.0]], ['2, k, 16', [0.07108388, -0.1114847, 1.0]], ['2, k, 17', [0.06720517, -0.4128962, 1.0]], ['2, k, 18', [0.07086167, -0.6772636, 1.0]], ['2, k, 19', [0.08543198, -0.7452986, 1.0]], ['2, k, 20', [0.01453282, 0.4188676, 1.0]], ['2, k, 21', [-0.3988208, -0.1920492, 1.0]], ['2, k, 22', [-0.3809939, -0.1426372, 1.0]], ['2, k, 23', [0.2123279, -0.2048096, 1.0]], ['2, k, 24', [0.1632216, -0.150305, 1.0]]]
[['2, k, 0', [-0.002347371, -0.09309653, 1.0]], ['2, k, 1', [-0.01375569, 0.2161153, 1.0]], ['2, k, 2', [-0.02517246, 0.5136313, 1.0]], ['2, k, 3', [0.007095202, 0.6350068, 1.0]], ['2, k, 4', [-0.1633365, 0.3968101, 1.0]], ['2, k, 5', [-0.2727867, 0.1606215, 1.0]], ['2, k, 6', [-0.3404352, -0.04229066, 1.0]], ['2, k, 7', [-0.3845072, -0.126248, 1.0]], ['2, k, 8', [0.1653812, 0.3917127, 1.0]], ['2, k, 9', [0.3243043, 0.2351656, 1.0]], ['2, k, 10', [0.4912013, 0.1588458, 1.0]], ['2, k, 11', [0.4955372, 0.1471652, 1.0]], ['2, k, 12', [-0.07222871, -0.0889628, 1.0]], ['2, k, 13', [-0.08432803, -0.3968901, 1.0]], ['2, k, 14', [-0.08048181, -0.6820073, 1.0]], ['2, k, 15', [-0.04936628, -0.7136395, 1.0]], ['2, k, 16', [0.0675018, -0.0937265, 1.0]], ['2, k, 17', [0.0661306, -0.3840267, 1.0]], ['2, k, 18', [0.07525522, -0.6732014, 1.0]], ['2, k, 19', [0.08688432, -0.7453122, 1.0]], ['2, k, 20', [-0.02234376, 0.440885, 1.0]], ['2, k, 21', [-0.3980851, -0.191631, 1.0]], ['2, k, 22', [-0.3793446, -0.135405, 1.0]], ['2, k, 23', [0.5507028, 0.1035775, 1.0]], ['2, k, 24', [0.4884196, 0.1243671, 1.0]]]
[['2, k, 0', [-0.002400008, -0.09308969, 1.0]], ['2, k, 1', [-0.01382184, 0.2161708, 1.0]], ['2, k, 2', [-0.02522538, 0.5137466, 1.0]], ['2, k, 3', [0.006706142, 0.6352248, 1.0]], ['2, k, 4', [-0.1623318, 0.3962579, 1.0]], ['2, k, 5', [-0.2724816, 0.1604358, 1.0]], ['2, k, 6', [-0.3403263, -0.04251601, 1.0]], ['2, k, 7', [-0.384766, -0.1271031, 1.0]], ['2, k, 8', [0.1654818, 0.392068, 1.0]], ['2, k, 9', [0.3245279, 0.2356199, 1.0]], ['2, k, 10', [0.4907477, 0.1588038, 1.0]], ['2, k, 11', [0.495504, 0.1409505, 1.0]], ['2, k, 12', [-0.0722788, -0.08898389, 1.0]], ['2, k, 13', [-0.08366786, -0.3999683, 1.0]], ['2, k, 14', [-0.08067241, -0.6821708, 1.0]], ['2, k, 15', [-0.04948624, -0.7137994, 1.0]], ['2, k, 16', [0.06744015, -0.09369289, 1.0]], ['2, k, 17', [0.06588458, -0.384169, 1.0]], ['2, k, 18', [0.07526849, -0.6732149, 1.0]], ['2, k, 19', [0.08698818, -0.7453589, 1.0]], ['2, k, 20', [-0.02240304, 0.4409844, 1.0]], ['2, k, 21', [-0.4000148, -0.1915041, 1.0]], ['2, k, 22', [-0.3797064, -0.1402667, 1.0]], ['2, k, 23', [0.5439153, 0.1094718, 1.0]], ['2, k, 24', [0.5348383, 0.1044016, 1.0]]]
[['2, k, 0', [-0.002493849, -0.09299208, 1.0]], ['2, k, 1', [-0.01396065, 0.2163623, 1.0]], ['2, k, 2', [-0.02537533, 0.5140371, 1.0]], ['2, k, 3', [0.006089998, 0.6356629, 1.0]], ['2, k, 4', [-0.1624764, 0.3965202, 1.0]], ['2, k, 5', [-0.2877448, 0.1704806, 1.0]], ['2, k, 6', [-0.3510774, -0.04450499, 1.0]], ['2, k, 7', [-0.3860113, -0.1307752, 1.0]], ['2, k, 8', [0.1655149, 0.3921161, 1.0]], ['2, k, 9', [0.3246411, 0.2357191, 1.0]], ['2, k, 10', [0.4900198, 0.1577596, 1.0]], ['2, k, 11', [0.4911623, 0.1362624, 1.0]], ['2, k, 12', [-0.07238943, -0.08889234, 1.0]], ['2, k, 13', [-0.08363972, -0.3992468, 1.0]], ['2, k, 14', [-0.08082636, -0.6823971, 1.0]], ['2, k, 15', [-0.04969004, -0.7140251, 1.0]], ['2, k, 16', [0.06736461, -0.09359992, 1.0]], ['2, k, 17', [0.06600635, -0.3850738, 1.0]], ['2, k, 18', [0.07525939, -0.673476, 1.0]], ['2, k, 19', [0.08699231, -0.7453313, 1.0]], ['2, k, 20', [-0.02255422, 0.4412503, 1.0]], ['2, k, 21', [-0.3988748, -0.1904763, 1.0]], ['2, k, 22', [-0.3820439, -0.152686, 1.0]], ['2, k, 23', [0.5405315, 0.1013321, 1.0]], ['2, k, 24', [0.5190147, 0.1040508, 1.0]]]
[['2, k, 0', [-0.002508071, -0.09306501, 1.0]], ['2, k, 1', [-0.0140021, 0.2163577, 1.0]], ['2, k, 2', [-0.02546323, 0.514101, 1.0]], ['2, k, 3', [0.006193525, 0.6356767, 1.0]], ['2, k, 4', [-0.1614577, 0.3958336, 1.0]], ['2, k, 5', [-0.2721258, 0.1601549, 1.0]], ['2, k, 6', [-0.3401958, -0.04290911, 1.0]], ['2, k, 7', [-0.3847452, -0.1276607, 1.0]], ['2, k, 8', [0.1655803, 0.3921818, 1.0]], ['2, k, 9', [0.3244133, 0.2354634, 1.0]], ['2, k, 10', [0.4887873, 0.156069, 1.0]], ['2, k, 11', [0.484654, 0.1290115, 1.0]], ['2, k, 12', [-0.07239439, -0.08894607, 1.0]], ['2, k, 13', [-0.08304086, -0.4013355, 1.0]], ['2, k, 14', [-0.08073385, -0.6823745, 1.0]], ['2, k, 15', [-0.04948969, -0.7139968, 1.0]], ['2, k, 16', [0.06733441, -0.09372974, 1.0]], ['2, k, 17', [0.06552059, -0.3860544, 1.0]], ['2, k, 18', [0.07566403, -0.6730884, 1.0]], ['2, k, 19', [0.08701252, -0.745385, 1.0]], ['2, k, 20', [-0.0226295, 0.4412925, 1.0]], ['2, k, 21', [-0.3992847, -0.1921383, 1.0]], ['2, k, 22', [-0.3802723, -0.140796, 1.0]], ['2, k, 23', [0.53432, 0.08989572, 1.0]], ['2, k, 24', [0.5213884, 0.08615779, 1.0]]]
[['2, k, 0', [-0.002513006, -0.093054, 1.0]], ['2, k, 1', [-0.01402694, 0.2164095, 1.0]], ['2, k, 2', [-0.02549822, 0.5142082, 1.0]], ['2, k, 3', [0.006057274, 0.6357808, 1.0]], ['2, k, 4', [-0.1608032, 0.3953917, 1.0]], ['2, k, 5', [-0.2719606, 0.1600221, 1.0]], ['2, k, 6', [-0.3399314, -0.04314887, 1.0]], ['2, k, 7', [-0.3848385, -0.127323, 1.0]], ['2, k, 8', [0.1655856, 0.3922523, 1.0]], ['2, k, 9', [0.3237253, 0.2348076, 1.0]], ['2, k, 10', [0.4870616, 0.1512637, 1.0]], ['2, k, 11', [0.4811549, 0.1216529, 1.0]], ['2, k, 12', [-0.07239785, -0.08894357, 1.0]], ['2, k, 13', [-0.08361751, -0.3988406, 1.0]], ['2, k, 14', [-0.08071747, -0.6822934, 1.0]], ['2, k, 15', [-0.04940923, -0.7139133, 1.0]], ['2, k, 16', [0.06732797, -0.09370939, 1.0]], ['2, k, 17', [0.06668922, -0.3844985, 1.0]], ['2, k, 18', [0.07572363, -0.6734121, 1.0]], ['2, k, 19', [0.08702554, -0.7453888, 1.0]], ['2, k, 20', [-0.02266394, 0.4413857, 1.0]], ['2, k, 21', [-0.3984899, -0.1923557, 1.0]], ['2, k, 22', [-0.3799743, -0.1413169, 1.0]], ['2, k, 23', [0.5286698, 0.08455721, 1.0]], ['2, k, 24', [0.4814692, 0.08843734, 1.0]]]
[['2, k, 0', [-0.002520193, -0.0930387, 1.0]], ['2, k, 1', [-0.01401799, 0.2164425, 1.0]], ['2, k, 2', [-0.02544346, 0.5142778, 1.0]], ['2, k, 3', [0.006096036, 0.6359857, 1.0]], ['2, k, 4', [-0.1602768, 0.3950953, 1.0]], ['2, k, 5', [-0.2873334, 0.1715711, 1.0]], ['2, k, 6', [-0.349787, -0.04228336, 1.0]], ['2, k, 7', [-0.3854464, -0.1291563, 1.0]], ['2, k, 8', [0.1656479, 0.3923341, 1.0]], ['2, k, 9', [0.3235126, 0.2346034, 1.0]], ['2, k, 10', [0.4860144, 0.1471494, 1.0]], ['2, k, 11', [0.4798087, 0.1160819, 1.0]], ['2, k, 12', [-0.07239987, -0.08892917, 1.0]], ['2, k, 13', [-0.08382951, -0.3971231, 1.0]], ['2, k, 14', [-0.08100712, -0.682089, 1.0]], ['2, k, 15', [-0.04965847, -0.7137091, 1.0]], ['2, k, 16', [0.06731595, -0.09369734, 1.0]], ['2, k, 17', [0.06689615, -0.3841941, 1.0]], ['2, k, 18', [0.07547899, -0.6734805, 1.0]], ['2, k, 19', [0.08699867, -0.7454789, 1.0]], ['2, k, 20', [-0.0226256, 0.4414439, 1.0]], ['2, k, 21', [-0.3991863, -0.1906123, 1.0]], ['2, k, 22', [-0.3819561, -0.1476998, 1.0]], ['2, k, 23', [0.529578, 0.07167953, 1.0]], ['2, k, 24', [0.4448597, 0.09785039, 1.0]]]
[['2, k, 0', [-0.002514503, -0.09299213, 1.0]], ['2, k, 1', [-0.01400368, 0.2164672, 1.0]], ['2, k, 2', [-0.02539368, 0.5142987, 1.0]], ['2, k, 3', [0.006172678, 0.6360784, 1.0]], ['2, k, 4', [-0.1603717, 0.3955857, 1.0]], ['2, k, 5', [-0.2872472, 0.1713872, 1.0]], ['2, k, 6', [-0.3500519, -0.04280213, 1.0]], ['2, k, 7', [-0.3847735, -0.1281596, 1.0]], ['2, k, 8', [0.1659725, 0.3920846, 1.0]], ['2, k, 9', [0.3226102, 0.2331531, 1.0]], ['2, k, 10', [0.4850655, 0.1441851, 1.0]], ['2, k, 11', [0.4808313, 0.1113222, 1.0]], ['2, k, 12', [-0.07240912, -0.08882689, 1.0]], ['2, k, 13', [-0.0838533, -0.3961382, 1.0]], ['2, k, 14', [-0.08099189, -0.6824428, 1.0]], ['2, k, 15', [-0.04971275, -0.7140669, 1.0]], ['2, k, 16', [0.06732647, -0.09368572, 1.0]], ['2, k, 17', [0.06717101, -0.3840104, 1.0]], ['2, k, 18', [0.07530377, -0.6718702, 1.0]], ['2, k, 19', [0.08721831, -0.7456281, 1.0]], ['2, k, 20', [-0.02258961, 0.4414657, 1.0]], ['2, k, 21', [-0.3985988, -0.1914804, 1.0]], ['2, k, 22', [-0.3808296, -0.1426784, 1.0]], ['2, k, 23', [0.5272363, 0.06913739, 1.0]], ['2, k, 24', [0.449192, 0.09181781, 1.0]]]
[['2, k, 0', [-0.002443592, -0.09293357, 1.0]], ['2, k, 1', [-0.01384412, 0.2165629, 1.0]], ['2, k, 2', [-0.02505253, 0.514434, 1.0]], ['2, k, 3', [0.006245, 0.6361892, 1.0]], ['2, k, 4', [-0.1604787, 0.3958315, 1.0]], ['2, k, 5', [-0.2712742, 0.1605365, 1.0]], ['2, k, 6', [-0.3391041, -0.04252195, 1.0]], ['2, k, 7', [-0.3845564, -0.1272849, 1.0]], ['2, k, 8', [0.1660718, 0.3920957, 1.0]], ['2, k, 9', [0.3224893, 0.2329467, 1.0]], ['2, k, 10', [0.4849817, 0.1411087, 1.0]], ['2, k, 11', [0.4817313, 0.1092937, 1.0]], ['2, k, 12', [-0.07233889, -0.08877858, 1.0]], ['2, k, 13', [-0.08376351, -0.396014, 1.0]], ['2, k, 14', [-0.08080555, -0.682558, 1.0]], ['2, k, 15', [-0.04953757, -0.7141864, 1.0]], ['2, k, 16', [0.06739837, -0.09362353, 1.0]], ['2, k, 17', [0.06661783, -0.3845713, 1.0]], ['2, k, 18', [0.07527191, -0.6719487, 1.0]], ['2, k, 19', [0.08716414, -0.7455184, 1.0]], ['2, k, 20', [-0.0223033, 0.4415921, 1.0]], ['2, k, 21', [-0.3997734, -0.1922174, 1.0]], ['2, k, 22', [-0.3792697, -0.137213, 1.0]], ['2, k, 23', [0.5294398, 0.06270324, 1.0]], ['2, k, 24', [0.4463951, 0.09395298, 1.0]]]
[['2, k, 0', [-0.002399417, -0.0929141, 1.0]], ['2, k, 1', [-0.01364714, 0.2166208, 1.0]], ['2, k, 2', [-0.02455287, 0.5145293, 1.0]], ['2, k, 3', [0.006536062, 0.6362509, 1.0]], ['2, k, 4', [-0.1605694, 0.3958867, 1.0]], ['2, k, 5', [-0.287152, 0.1712168, 1.0]], ['2, k, 6', [-0.3500975, -0.04288885, 1.0]], ['2, k, 7', [-0.3806989, -0.1110619, 1.0]], ['2, k, 8', [0.1662574, 0.3918926, 1.0]], ['2, k, 9', [0.3218468, 0.2320062, 1.0]], ['2, k, 10', [0.4848685, 0.1390267, 1.0]], ['2, k, 11', [0.4848603, 0.1090277, 1.0]], ['2, k, 12', [-0.07230733, -0.0887471, 1.0]], ['2, k, 13', [-0.08382981, -0.3955986, 1.0]], ['2, k, 14', [-0.08067268, -0.6824601, 1.0]], ['2, k, 15', [-0.04943877, -0.7140973, 1.0]], ['2, k, 16', [0.067473, -0.09361938, 1.0]], ['2, k, 17', [0.06654779, -0.3837879, 1.0]], ['2, k, 18', [0.07531826, -0.67198, 1.0]], ['2, k, 19', [0.08783559, -0.7453895, 1.0]], ['2, k, 20', [-0.02189356, 0.4416793, 1.0]], ['2, k, 21', [-0.3962693, -0.1659942, 1.0]], ['2, k, 22', [-0.379775, -0.1374146, 1.0]], ['2, k, 23', [0.5309673, 0.06955498, 1.0]], ['2, k, 24', [0.4575722, 0.08524127, 1.0]]]
[['2, k, 0', [-0.002226638, -0.09290744, 1.0]], ['2, k, 1', [-0.01297447, 0.2166897, 1.0]], ['2, k, 2', [-0.0230316, 0.5146756, 1.0]], ['2, k, 3', [0.006937627, 0.6364177, 1.0]], ['2, k, 4', [-0.159122, 0.3955018, 1.0]], ['2, k, 5', [-0.2716767, 0.160697, 1.0]], ['2, k, 6', [-0.3403614, -0.04199062, 1.0]], ['2, k, 7', [-0.3847108, -0.1271717, 1.0]], ['2, k, 8', [0.1666047, 0.391885, 1.0]], ['2, k, 9', [0.3205719, 0.2305668, 1.0]], ['2, k, 10', [0.4842093, 0.1371421, 1.0]], ['2, k, 11', [0.4885781, 0.1107079, 1.0]], ['2, k, 12', [-0.07207686, -0.08876921, 1.0]], ['2, k, 13', [-0.0838192, -0.3955141, 1.0]], ['2, k, 14', [-0.08105234, -0.6825016, 1.0]], ['2, k, 15', [-0.04959747, -0.7141328, 1.0]], ['2, k, 16', [0.0675999, -0.09359694, 1.0]], ['2, k, 17', [0.06690282, -0.3841532, 1.0]], ['2, k, 18', [0.07508332, -0.6722922, 1.0]], ['2, k, 19', [0.08845658, -0.7455199, 1.0]], ['2, k, 20', [-0.02061346, 0.4418064, 1.0]], ['2, k, 21', [-0.3987254, -0.1924623, 1.0]], ['2, k, 22', [-0.3806267, -0.140323, 1.0]], ['2, k, 23', [0.5337229, 0.07101043, 1.0]], ['2, k, 24', [0.4612291, 0.08597624, 1.0]]]
[['2, k, 0', [-0.002248875, -0.09299293, 1.0]], ['2, k, 1', [-0.01290149, 0.2166882, 1.0]], ['2, k, 2', [-0.02266683, 0.514833, 1.0]], ['2, k, 3', [0.008263093, 0.6363705, 1.0]], ['2, k, 4', [-0.1589482, 0.395888, 1.0]], ['2, k, 5', [-0.2714469, 0.1608516, 1.0]], ['2, k, 6', [-0.3401115, -0.04183591, 1.0]], ['2, k, 7', [-0.3847168, -0.1267324, 1.0]], ['2, k, 8', [0.1658354, 0.3892155, 1.0]], ['2, k, 9', [0.3215784, 0.229772, 1.0]], ['2, k, 10', [0.4858503, 0.1362212, 1.0]], ['2, k, 11', [0.4919817, 0.1136017, 1.0]], ['2, k, 12', [-0.07207598, -0.08878867, 1.0]], ['2, k, 13', [-0.08414976, -0.3950335, 1.0]], ['2, k, 14', [-0.081159, -0.6824958, 1.0]], ['2, k, 15', [-0.04922298, -0.714101, 1.0]], ['2, k, 16', [0.06751426, -0.09389747, 1.0]], ['2, k, 17', [0.06688794, -0.3841808, 1.0]], ['2, k, 18', [0.0748932, -0.672611, 1.0]], ['2, k, 19', [0.0881513, -0.7457079, 1.0]], ['2, k, 20', [-0.02033911, 0.4419085, 1.0]], ['2, k, 21', [-0.3994742, -0.1912144, 1.0]], ['2, k, 22', [-0.3805211, -0.1409418, 1.0]], ['2, k, 23', [0.5421808, 0.07214066, 1.0]], ['2, k, 24', [0.4783279, 0.08222792, 1.0]]]
[['2, k, 0', [-0.002208944, -0.09300879, 1.0]], ['2, k, 1', [-0.0126452, 0.216758, 1.0]], ['2, k, 2', [-0.02206438, 0.5150629, 1.0]], ['2, k, 3', [0.009154975, 0.636411, 1.0]], ['2, k, 4', [-0.1588072, 0.3960052, 1.0]], ['2, k, 5', [-0.2872257, 0.1710071, 1.0]], ['2, k, 6', [-0.3504218, -0.04373829, 1.0]], ['2, k, 7', [-0.3821538, -0.1119393, 1.0]], ['2, k, 8', [0.1671551, 0.3887618, 1.0]], ['2, k, 9', [0.3222776, 0.2287781, 1.0]], ['2, k, 10', [0.4885255, 0.1350065, 1.0]], ['2, k, 11', [0.4960158, 0.1153135, 1.0]], ['2, k, 12', [-0.07200874, -0.08875566, 1.0]], ['2, k, 13', [-0.0841481, -0.3949113, 1.0]], ['2, k, 14', [-0.08136619, -0.6826496, 1.0]], ['2, k, 15', [-0.04940243, -0.714255, 1.0]], ['2, k, 16', [0.06755424, -0.09395778, 1.0]], ['2, k, 17', [0.06745893, -0.3842907, 1.0]], ['2, k, 18', [0.07514003, -0.6726692, 1.0]], ['2, k, 19', [0.08813249, -0.7456902, 1.0]], ['2, k, 20', [-0.01982531, 0.442096, 1.0]], ['2, k, 21', [-0.3967176, -0.1734354, 1.0]], ['2, k, 22', [-0.3804738, -0.1418156, 1.0]], ['2, k, 23', [0.5463655, 0.07835043, 1.0]], ['2, k, 24', [0.4755474, 0.08964152, 1.0]]]
[['2, k, 0', [-0.002004566, -0.09319936, 1.0]], ['2, k, 1', [-0.01214289, 0.216722, 1.0]], ['2, k, 2', [-0.02113081, 0.5152423, 1.0]], ['2, k, 3', [0.009784684, 0.6365294, 1.0]], ['2, k, 4', [-0.1575793, 0.3956504, 1.0]], ['2, k, 5', [-0.2872634, 0.1708739, 1.0]], ['2, k, 6', [-0.3508204, -0.04454806, 1.0]], ['2, k, 7', [-0.3814465, -0.1114511, 1.0]], ['2, k, 8', [0.167498, 0.3884877, 1.0]], ['2, k, 9', [0.322683, 0.2286941, 1.0]], ['2, k, 10', [0.4915729, 0.1334939, 1.0]], ['2, k, 11', [0.5038015, 0.1137091, 1.0]], ['2, k, 12', [-0.07183852, -0.08883363, 1.0]], ['2, k, 13', [-0.08417372, -0.3949755, 1.0]], ['2, k, 14', [-0.08128341, -0.6827791, 1.0]], ['2, k, 15', [-0.04917228, -0.7143772, 1.0]], ['2, k, 16', [0.06780906, -0.09429857, 1.0]], ['2, k, 17', [0.06692929, -0.3846473, 1.0]], ['2, k, 18', [0.07496114, -0.6727865, 1.0]], ['2, k, 19', [0.0881279, -0.7457004, 1.0]], ['2, k, 20', [-0.01900159, 0.4422152, 1.0]], ['2, k, 21', [-0.3966376, -0.1733623, 1.0]], ['2, k, 22', [-0.3792678, -0.1319536, 1.0]], ['2, k, 23', [0.5546111, 0.0731708, 1.0]], ['2, k, 24', [0.4834138, 0.09023733, 1.0]]]
[['2, k, 0', [-0.001876503, -0.09326936, 1.0]], ['2, k, 1', [-0.01162119, 0.2167122, 1.0]], ['2, k, 2', [-0.02012934, 0.5153323, 1.0]], ['2, k, 3', [0.01113807, 0.6364496, 1.0]], ['2, k, 4', [-0.1565762, 0.3952901, 1.0]], ['2, k, 5', [-0.2872403, 0.1708281, 1.0]], ['2, k, 6', [-0.3511996, -0.04528069, 1.0]], ['2, k, 7', [-0.3816299, -0.1098589, 1.0]], ['2, k, 8', [0.1682377, 0.3880458, 1.0]], ['2, k, 9', [0.3235944, 0.2288901, 1.0]], ['2, k, 10', [0.4953336, 0.1337176, 1.0]], ['2, k, 11', [0.505115, 0.113935, 1.0]], ['2, k, 12', [-0.07169433, -0.08887721, 1.0]], ['2, k, 13', [-0.08367995, -0.3986211, 1.0]], ['2, k, 14', [-0.08110327, -0.6829246, 1.0]], ['2, k, 15', [-0.04884142, -0.7145126, 1.0]], ['2, k, 16', [0.0679256, -0.09439307, 1.0]], ['2, k, 17', [0.06707545, -0.3846026, 1.0]], ['2, k, 18', [0.07474107, -0.6726394, 1.0]], ['2, k, 19', [0.0883726, -0.7456874, 1.0]], ['2, k, 20', [-0.01811702, 0.4422811, 1.0]], ['2, k, 21', [-0.3974276, -0.174441, 1.0]], ['2, k, 22', [-0.3799371, -0.1376488, 1.0]], ['2, k, 23', [0.5601931, 0.06878763, 1.0]], ['2, k, 24', [0.5194193, 0.1227066, 1.0]]]
[['2, k, 0', [-0.001773722, -0.09324136, 1.0]], ['2, k, 1', [-0.01129717, 0.2167748, 1.0]], ['2, k, 2', [-0.01950662, 0.5153933, 1.0]], ['2, k, 3', [0.01229608, 0.6368741, 1.0]], ['2, k, 4', [-0.1558249, 0.3960544, 1.0]], ['2, k, 5', [-0.2699701, 0.1607208, 1.0]], ['2, k, 6', [-0.3387136, -0.04218419, 1.0]], ['2, k, 7', [-0.3841842, -0.1245343, 1.0]], ['2, k, 8', [0.1688155, 0.387812, 1.0]], ['2, k, 9', [0.3238544, 0.2283794, 1.0]], ['2, k, 10', [0.4977649, 0.1334925, 1.0]], ['2, k, 11', [0.5034758, 0.1147694, 1.0]], ['2, k, 12', [-0.07148552, -0.08873662, 1.0]], ['2, k, 13', [-0.08384748, -0.3973397, 1.0]], ['2, k, 14', [-0.08067743, -0.6828537, 1.0]], ['2, k, 15', [-0.04821951, -0.7144311, 1.0]], ['2, k, 16', [0.06796605, -0.09441772, 1.0]], ['2, k, 17', [0.06574854, -0.3856657, 1.0]], ['2, k, 18', [0.07494564, -0.6729804, 1.0]], ['2, k, 19', [0.08836868, -0.7456799, 1.0]], ['2, k, 20', [-0.01756938, 0.4423489, 1.0]], ['2, k, 21', [-0.3984261, -0.1917965, 1.0]], ['2, k, 22', [-0.3802116, -0.1295529, 1.0]], ['2, k, 23', [0.5532757, 0.08654765, 1.0]], ['2, k, 24', [0.5241404, 0.1131068, 1.0]]]
[['2, k, 0', [-0.001402186, -0.09322555, 1.0]], ['2, k, 1', [-0.01096352, 0.2169109, 1.0]], ['2, k, 2', [-0.01927458, 0.5156204, 1.0]], ['2, k, 3', [0.01318532, 0.6370983, 1.0]], ['2, k, 4', [-0.1555877, 0.3962674, 1.0]], ['2, k, 5', [-0.2698808, 0.1608462, 1.0]], ['2, k, 6', [-0.3386562, -0.04215503, 1.0]], ['2, k, 7', [-0.3848657, -0.1270399, 1.0]], ['2, k, 8', [0.1693149, 0.3878396, 1.0]], ['2, k, 9', [0.323465, 0.2279238, 1.0]], ['2, k, 10', [0.4981112, 0.1326669, 1.0]], ['2, k, 11', [0.5100262, 0.1110843, 1.0]], ['2, k, 12', [-0.0709732, -0.08874685, 1.0]], ['2, k, 13', [-0.08391026, -0.3973238, 1.0]], ['2, k, 14', [-0.08049377, -0.6831162, 1.0]], ['2, k, 15', [-0.0479155, -0.7146757, 1.0]], ['2, k, 16', [0.06822252, -0.0943817, 1.0]], ['2, k, 17', [0.06543375, -0.3862022, 1.0]], ['2, k, 18', [0.07496942, -0.673026, 1.0]], ['2, k, 19', [0.08826362, -0.7455846, 1.0]], ['2, k, 20', [-0.01730687, 0.4425539, 1.0]], ['2, k, 21', [-0.3993828, -0.1900078, 1.0]], ['2, k, 22', [-0.3784794, -0.133874, 1.0]], ['2, k, 23', [0.5659846, 0.07321651, 1.0]], ['2, k, 24', [0.5348234, 0.09535145, 1.0]]]
[['2, k, 0', [-0.001129254, -0.09310615, 1.0]], ['2, k, 1', [-0.01052255, 0.217144, 1.0]], ['2, k, 2', [-0.01875449, 0.5159266, 1.0]], ['2, k, 3', [0.01409505, 0.6369051, 1.0]], ['2, k, 4', [-0.1551592, 0.3966939, 1.0]], ['2, k, 5', [-0.2696399, 0.1610454, 1.0]], ['2, k, 6', [-0.3384709, -0.04203146, 1.0]], ['2, k, 7', [-0.3839567, -0.1250142, 1.0]], ['2, k, 8', [0.1712575, 0.388462, 1.0]], ['2, k, 9', [0.3240361, 0.2271004, 1.0]], ['2, k, 10', [0.49924, 0.1320817, 1.0]], ['2, k, 11', [0.5125846, 0.110514, 1.0]], ['2, k, 12', [-0.07044698, -0.08844155, 1.0]], ['2, k, 13', [-0.08330024, -0.3994738, 1.0]], ['2, k, 14', [-0.08049858, -0.6831243, 1.0]], ['2, k, 15', [-0.04746364, -0.7146543, 1.0]], ['2, k, 16', [0.06831522, -0.09436601, 1.0]], ['2, k, 17', [0.06561486, -0.3862146, 1.0]], ['2, k, 18', [0.07438439, -0.673357, 1.0]], ['2, k, 19', [0.08828819, -0.7456298, 1.0]], ['2, k, 20', [-0.01679706, 0.442847, 1.0]], ['2, k, 21', [-0.3996414, -0.1904323, 1.0]], ['2, k, 22', [-0.3806103, -0.1489266, 1.0]], ['2, k, 23', [0.5667425, 0.07063684, 1.0]], ['2, k, 24', [0.5429692, 0.09010153, 1.0]]]
