[['2, k, 0', [0.05864429, 0.02415981, 1.0]], ['2, k, 1', [0.06171197, 0.3396224, 1.0]], ['2, k, 2', [0.06388293, 0.6414365, 1.0]], ['2, k, 3', [0.04747858, 0.7694126, 1.0]], ['2, k, 4', [-0.09566399, 0.5133358, 1.0]], ['2, k, 5', [-0.1382839, 0.2265587, 1.0]], ['2, k, 6', [-0.2368126, 0.03086316, 1.0]], ['2, k, 7', [-0.2983981, -0.0105276, 1.0]], ['2, k, 8', [0.2267913, 0.5441616, 1.0]], ['2, k, 9', [0.2615431, 0.2831888, 1.0]], ['2, k, 10', [0.2998047, 0.05262705, 1.0]], ['2, k, 11', [0.3026116, 0.01656139, 1.0]], ['2, k, 12', [-0.01282389, 0.02577315, 1.0]], ['2, k, 13', [-0.04534718, -0.3867646, 1.0]], ['2, k, 14', [-0.06520434, -0.7036676, 1.0]], ['2, k, 15', [-0.08861625, -0.7469619, 1.0]], ['2, k, 16', [0.127744, 0.0216575, 1.0]], ['2, k, 17', [0.1707566, -0.4360412, 1.0]], ['2, k, 18', [0.2363428, -0.7087861, 1.0]], ['2, k, 19', [0.2321705, -0.7497475, 1.0]], ['2, k, 20', [0.06344336, 0.5679056, 1.0]], ['2, k, 21', [-0.3384332, -0.08233482, 1.0]], ['2, k, 22', [-0.34436, 0.0390281, 1.0]], ['2, k, 23', [0.2900651, -0.06204615, 1.0]], ['2, k, 24', [0.2791158, -0.02757417, 1.0]]]
[['2, k, 0', [0.06267709, 0.01952733, 1.0]], ['2, k, 1', [0.06775182, 0.3322898, 1.0]], ['2, k, 2', [0.07228176, 0.6313426, 1.0]], ['2, k, 3', [0.05172955, 0.7566507, 1.0]], ['2, k, 4', [-0.08027752, 0.5017184, 1.0]], ['2, k, 5', [-0.1188204, 0.2579833, 1.0]], ['2, k, 6', [-0.2600621, 0.1190457, 1.0]], ['2, k, 7', [-0.3169771, 0.0930694, 1.0]], ['2, k, 8', [0.2339915, 0.5377626, 1.0]], ['2, k, 9', [0.2675371, 0.2806104, 1.0]], ['2, k, 10', [0.3009652, 0.04458893, 1.0]], ['2, k, 11', [0.3023171, 0.01735395, 1.0]], ['2, k, 12', [-0.009786486, 0.02153611, 1.0]], ['2, k, 13', [-0.03935789, -0.3884521, 1.0]], ['2, k, 14', [-0.0555893, -0.6928161, 1.0]], ['2, k, 15', [-0.0879242, -0.7472334, 1.0]], ['2, k, 16', [0.1325912, 0.01694272, 1.0]], ['2, k, 17', [0.1730657, -0.4319257, 1.0]], ['2, k, 18', [0.2232394, -0.7012572, 1.0]], ['2, k, 19', [0.2381628, -0.7447252, 1.0]], ['2, k, 20', [0.07122904, 0.5585395, 1.0]], ['2, k, 21', [-0.3616749, 0.02798211, 1.0]], ['2, k, 22', [-0.3595234, 0.134484, 1.0]], ['2, k, 23', [0.296166, -0.04128031, 1.0]], ['2, k, 24', [0.3386986, -0.000998717, 1.0]]]
[['2, k, 0', [0.06248378, 0.01961162, 1.0]], ['2, k, 1', [0.06805753, 0.3322587, 1.0]], ['2, k, 2', [0.07324322, 0.6311846, 1.0]], ['2, k, 3', [0.05339568, 0.756497, 1.0]], ['2, k, 4', [-0.08016665, 0.5019314, 1.0]], ['2, k, 5', [-0.1124143, 0.2552747, 1.0]], ['2, k, 6', [-0.2583516, 0.1376601, 1.0]], ['2, k, 7', [-0.3243246, 0.1187842, 1.0]], ['2, k, 8', [0.2346721, 0.5372587, 1.0]], ['2, k, 9', [0.2675841, 0.2805777, 1.0]], ['2, k, 10', [0.3009369, 0.0489962, 1.0]], ['2, k, 11', [0.3038868, 0.01954589, 1.0]], ['2, k, 12', [-0.01001284, 0.02157781, 1.0]], ['2, k, 13', [-0.03708735, -0.3869213, 1.0]], ['2, k, 14', [-0.05309852, -0.6930082, 1.0]], ['2, k, 15', [-0.08779963, -0.7473492, 1.0]], ['2, k, 16', [0.1324686, 0.01704713, 1.0]], ['2, k, 17', [0.1731604, -0.4318986, 1.0]], ['2, k, 18', [0.2227421, -0.7034494, 1.0]], ['2, k, 19', [0.2358374, -0.7452133, 1.0]], ['2, k, 20', [0.07199657, 0.5584188, 1.0]], ['2, k, 21', [-0.3721662, 0.06103144, 1.0]], ['2, k, 22', [-0.3585764, 0.1600253, 1.0]], ['2, k, 23', [0.2974076, -0.04259322, 1.0]], ['2, k, 24', [0.289862, -0.01287034, 1.0]]]
[['2, k, 0', [0.0627427, 0.0196427, 1.0]], ['2, k, 1', [0.06882371, 0.3320949, 1.0]], ['2, k, 2', [0.0745414, 0.6307986, 1.0]], ['2, k, 3', [0.05552075, 0.7565854, 1.0]], ['2, k, 4', [-0.07943875, 0.5024022, 1.0]], ['2, k, 5', [-0.110904, 0.255325, 1.0]], ['2, k, 6', [-0.2479128, 0.1845101, 1.0]], ['2, k, 7', [-0.3259188, 0.151244, 1.0]], ['2, k, 8', [0.2354066, 0.5367906, 1.0]], ['2, k, 9', [0.2674011, 0.281439, 1.0]], ['2, k, 10', [0.3022791, 0.04952655, 1.0]], ['2, k, 11', [0.3027709, 0.01818314, 1.0]], ['2, k, 12', [-0.00960144, 0.02160982, 1.0]], ['2, k, 13', [-0.03854389, -0.3867381, 1.0]], ['2, k, 14', [-0.05102261, -0.6924325, 1.0]], ['2, k, 15', [-0.08757845, -0.7471606, 1.0]], ['2, k, 16', [0.1325746, 0.01705344, 1.0]], ['2, k, 17', [0.1731329, -0.4320739, 1.0]], ['2, k, 18', [0.2225767, -0.7048197, 1.0]], ['2, k, 19', [0.2370603, -0.7455955, 1.0]], ['2, k, 20', [0.0731733, 0.558089, 1.0]], ['2, k, 21', [-0.3762176, 0.100875, 1.0]], ['2, k, 22', [-0.3634102, 0.1879452, 1.0]], ['2, k, 23', [0.2959461, -0.03621739, 1.0]], ['2, k, 24', [0.3415521, -0.001159441, 1.0]]]
[['2, k, 0', [0.06262946, 0.01949229, 1.0]], ['2, k, 1', [0.06925572, 0.3319436, 1.0]], ['2, k, 2', [0.0755989, 0.6306413, 1.0]], ['2, k, 3', [0.05690529, 0.7561501, 1.0]], ['2, k, 4', [-0.0792392, 0.5023114, 1.0]], ['2, k, 5', [-0.1054593, 0.2582876, 1.0]], ['2, k, 6', [-0.2591214, 0.1979086, 1.0]], ['2, k, 7', [-0.3248112, 0.1850403, 1.0]], ['2, k, 8', [0.2360932, 0.5362339, 1.0]], ['2, k, 9', [0.2677825, 0.2806841, 1.0]], ['2, k, 10', [0.3019528, 0.04938288, 1.0]], ['2, k, 11', [0.302683, 0.01914711, 1.0]], ['2, k, 12', [-0.009739116, 0.02159012, 1.0]], ['2, k, 13', [-0.03998738, -0.3875457, 1.0]], ['2, k, 14', [-0.05096008, -0.6924056, 1.0]], ['2, k, 15', [-0.08770663, -0.7471851, 1.0]], ['2, k, 16', [0.1324919, 0.01678478, 1.0]], ['2, k, 17', [0.1731984, -0.4322786, 1.0]], ['2, k, 18', [0.2210283, -0.7026814, 1.0]], ['2, k, 19', [0.2354451, -0.7435894, 1.0]], ['2, k, 20', [0.07406123, 0.5579325, 1.0]], ['2, k, 21', [-0.3738322, 0.1358362, 1.0]], ['2, k, 22', [-0.3633852, 0.2176256, 1.0]], ['2, k, 23', [0.2938591, -0.03569127, 1.0]], ['2, k, 24', [0.3130268, 0.02716225, 1.0]]]
[['2, k, 0', [0.0622885, 0.01937663, 1.0]], ['2, k, 1', [0.06937453, 0.3317442, 1.0]], ['2, k, 2', [0.07600411, 0.6303964, 1.0]], ['2, k, 3', [0.05846204, 0.7560086, 1.0]], ['2, k, 4', [-0.07913867, 0.5023564, 1.0]], ['2, k, 5', [-0.1063139, 0.2572101, 1.0]], ['2, k, 6', [-0.2622223, 0.2151033, 1.0]], ['2, k, 7', [-0.3180524, 0.2236671, 1.0]], ['2, k, 8', [0.2365665, 0.5359627, 1.0]], ['2, k, 9', [0.2680053, 0.2798791, 1.0]], ['2, k, 10', [0.3016653, 0.04600903, 1.0]], ['2, k, 11', [0.3014925, 0.01561173, 1.0]], ['2, k, 12', [-0.01004299, 0.02161901, 1.0]], ['2, k, 13', [-0.04081649, -0.3869106, 1.0]], ['2, k, 14', [-0.05087351, -0.6925112, 1.0]], ['2, k, 15', [-0.08756957, -0.7469016, 1.0]], ['2, k, 16', [0.1321355, 0.01650592, 1.0]], ['2, k, 17', [0.1733045, -0.4324756, 1.0]], ['2, k, 18', [0.2202511, -0.70341, 1.0]], ['2, k, 19', [0.2340998, -0.7435439, 1.0]], ['2, k, 20', [0.07441132, 0.5576972, 1.0]], ['2, k, 21', [-0.3685473, 0.185405, 1.0]], ['2, k, 22', [-0.3578499, 0.2504412, 1.0]], ['2, k, 23', [0.2821493, -0.07235985, 1.0]], ['2, k, 24', [0.2829403, 0.02495947, 1.0]]]
[['2, k, 0', [0.06272864, 0.01911116, 1.0]], ['2, k, 1', [0.07000123, 0.3314641, 1.0]], ['2, k, 2', [0.07672297, 0.6301567, 1.0]], ['2, k, 3', [0.05987246, 0.7559495, 1.0]], ['2, k, 4', [-0.07888173, 0.5023689, 1.0]], ['2, k, 5', [-0.1089441, 0.272514, 1.0]], ['2, k, 6', [-0.2620448, 0.2482867, 1.0]], ['2, k, 7', [-0.2800525, 0.2608344, 1.0]], ['2, k, 8', [0.2369877, 0.5356441, 1.0]], ['2, k, 9', [0.2682382, 0.2797943, 1.0]], ['2, k, 10', [0.300629, 0.0519377, 1.0]], ['2, k, 11', [0.3016137, 0.01974133, 1.0]], ['2, k, 12', [-0.009499331, 0.02144138, 1.0]], ['2, k, 13', [-0.04139139, -0.3872672, 1.0]], ['2, k, 14', [-0.04978409, -0.6927634, 1.0]], ['2, k, 15', [-0.0879117, -0.7471169, 1.0]], ['2, k, 16', [0.1324802, 0.0161576, 1.0]], ['2, k, 17', [0.1734254, -0.4322712, 1.0]], ['2, k, 18', [0.220011, -0.7026163, 1.0]], ['2, k, 19', [0.2333233, -0.7429884, 1.0]], ['2, k, 20', [0.07512252, 0.5574434, 1.0]], ['2, k, 21', [-0.3342647, 0.2394096, 1.0]], ['2, k, 22', [-0.3186305, 0.304809, 1.0]], ['2, k, 23', [0.2962787, -0.03863894, 1.0]], ['2, k, 24', [0.318665, 0.03253134, 1.0]]]
[['2, k, 0', [0.06343573, 0.01887737, 1.0]], ['2, k, 1', [0.07057767, 0.3311828, 1.0]], ['2, k, 2', [0.07711247, 0.6298625, 1.0]], ['2, k, 3', [0.06055546, 0.7560107, 1.0]], ['2, k, 4', [-0.07857637, 0.5020704, 1.0]], ['2, k, 5', [-0.08688186, 0.2701029, 1.0]], ['2, k, 6', [-0.228037, 0.271006, 1.0]], ['2, k, 7', [-0.2747645, 0.2857915, 1.0]], ['2, k, 8', [0.2373145, 0.535222, 1.0]], ['2, k, 9', [0.2684033, 0.2793946, 1.0]], ['2, k, 10', [0.3014384, 0.04803397, 1.0]], ['2, k, 11', [0.3021432, 0.01805766, 1.0]], ['2, k, 12', [-0.008983662, 0.02122127, 1.0]], ['2, k, 13', [-0.04176072, -0.3871815, 1.0]], ['2, k, 14', [-0.04874723, -0.6919501, 1.0]], ['2, k, 15', [-0.08902805, -0.7471833, 1.0]], ['2, k, 16', [0.1333764, 0.01589933, 1.0]], ['2, k, 17', [0.1734141, -0.4323949, 1.0]], ['2, k, 18', [0.2195857, -0.7035549, 1.0]], ['2, k, 19', [0.2349546, -0.7441239, 1.0]], ['2, k, 20', [0.07556467, 0.5571494, 1.0]], ['2, k, 21', [-0.3324771, 0.2844514, 1.0]], ['2, k, 22', [-0.2969491, 0.3316741, 1.0]], ['2, k, 23', [0.2968007, -0.03926531, 1.0]], ['2, k, 24', [0.3314305, -0.005898596, 1.0]]]
[['2, k, 0', [0.06343551, 0.01888185, 1.0]], ['2, k, 1', [0.07088964, 0.3311159, 1.0]], ['2, k, 2', [0.07773597, 0.62972, 1.0]], ['2, k, 3', [0.06152412, 0.7556974, 1.0]], ['2, k, 4', [-0.07834857, 0.5018682, 1.0]], ['2, k, 5', [-0.07574519, 0.2615168, 1.0]], ['2, k, 6', [-0.2174473, 0.2844622, 1.0]], ['2, k, 7', [-0.2669923, 0.3144192, 1.0]], ['2, k, 8', [0.2375745, 0.535138, 1.0]], ['2, k, 9', [0.2683051, 0.279265, 1.0]], ['2, k, 10', [0.3012836, 0.04767866, 1.0]], ['2, k, 11', [0.3018176, 0.01713067, 1.0]], ['2, k, 12', [-0.00894626, 0.02102596, 1.0]], ['2, k, 13', [-0.04253939, -0.3876433, 1.0]], ['2, k, 14', [-0.04872921, -0.6926536, 1.0]], ['2, k, 15', [-0.08861791, -0.7471725, 1.0]], ['2, k, 16', [0.1333403, 0.0160648, 1.0]], ['2, k, 17', [0.1732716, -0.432312, 1.0]], ['2, k, 18', [0.2172943, -0.7070079, 1.0]], ['2, k, 19', [0.2349498, -0.7443182, 1.0]], ['2, k, 20', [0.076112, 0.557027, 1.0]], ['2, k, 21', [-0.3194213, 0.3263767, 1.0]], ['2, k, 22', [-0.3189982, 0.3141599, 1.0]], ['2, k, 23', [0.2864512, -0.08582758, 1.0]], ['2, k, 24', [0.3273675, 0.0176236, 1.0]]]
[['2, k, 0', [0.06369007, 0.01869629, 1.0]], ['2, k, 1', [0.07117875, 0.330965, 1.0]], ['2, k, 2', [0.07801954, 0.6296259, 1.0]], ['2, k, 3', [0.06198805, 0.7554908, 1.0]], ['2, k, 4', [-0.07675217, 0.500531, 1.0]], ['2, k, 5', [-0.07274681, 0.254824, 1.0]], ['2, k, 6', [-0.2306848, 0.3211564, 1.0]], ['2, k, 7', [-0.2656555, 0.3458825, 1.0]], ['2, k, 8', [0.2366557, 0.5358199, 1.0]], ['2, k, 9', [0.2685469, 0.2789007, 1.0]], ['2, k, 10', [0.3015801, 0.04782216, 1.0]], ['2, k, 11', [0.3032143, 0.018558, 1.0]], ['2, k, 12', [-0.008305841, 0.0206749, 1.0]], ['2, k, 13', [-0.04285631, -0.387618, 1.0]], ['2, k, 14', [-0.0500687, -0.6930848, 1.0]], ['2, k, 15', [-0.08899145, -0.7477684, 1.0]], ['2, k, 16', [0.1333755, 0.01599137, 1.0]], ['2, k, 17', [0.1682772, -0.3911801, 1.0]], ['2, k, 18', [0.2173829, -0.7071013, 1.0]], ['2, k, 19', [0.234359, -0.7439333, 1.0]], ['2, k, 20', [0.07640322, 0.5569174, 1.0]], ['2, k, 21', [-0.3178501, 0.3681295, 1.0]], ['2, k, 22', [-0.3292882, 0.3613148, 1.0]], ['2, k, 23', [0.2956248, -0.03830689, 1.0]], ['2, k, 24', [0.3371932, -0.0006788847, 1.0]]]
[['2, k, 0', [0.06411558, 0.0181501, 1.0]], ['2, k, 1', [0.07142178, 0.330636, 1.0]], ['2, k, 2', [0.07809336, 0.6294677, 1.0]], ['2, k, 3', [0.06227665, 0.7552811, 1.0]], ['2, k, 4', [-0.07589435, 0.4980229, 1.0]], ['2, k, 5', [-0.07645027, 0.2525541, 1.0]], ['2, k, 6', [-0.2291542, 0.3398616, 1.0]], ['2, k, 7', [-0.2728401, 0.3831512, 1.0]], ['2, k, 8', [0.2369685, 0.5353198, 1.0]], ['2, k, 9', [0.2685079, 0.2783038, 1.0]], ['2, k, 10', [0.3015628, 0.04777826, 1.0]], ['2, k, 11', [0.3026368, 0.01780521, 1.0]], ['2, k, 12', [-0.007539988, 0.01981335, 1.0]], ['2, k, 13', [-0.04326097, -0.3866054, 1.0]], ['2, k, 14', [-0.04979762, -0.6934822, 1.0]], ['2, k, 15', [-0.08909435, -0.7477811, 1.0]], ['2, k, 16', [0.1335249, 0.01571369, 1.0]], ['2, k, 17', [0.1722957, -0.4297279, 1.0]], ['2, k, 18', [0.2164857, -0.7032414, 1.0]], ['2, k, 19', [0.2347024, -0.7426934, 1.0]], ['2, k, 20', [0.07652507, 0.5567163, 1.0]], ['2, k, 21', [-0.3277812, 0.4124809, 1.0]], ['2, k, 22', [-0.3412834, 0.4008032, 1.0]], ['2, k, 23', [0.2943226, -0.0361155, 1.0]], ['2, k, 24', [0.2848963, -0.01737228, 1.0]]]
[['2, k, 0', [0.06452245, 0.01759996, 1.0]], ['2, k, 1', [0.07155621, 0.3303357, 1.0]], ['2, k, 2', [0.07798988, 0.6293454, 1.0]], ['2, k, 3', [0.06256455, 0.7551616, 1.0]], ['2, k, 4', [-0.07542718, 0.4964487, 1.0]], ['2, k, 5', [-0.07888625, 0.2521365, 1.0]], ['2, k, 6', [-0.2264869, 0.3734882, 1.0]], ['2, k, 7', [-0.266524, 0.4119337, 1.0]], ['2, k, 8', [0.2371927, 0.5351498, 1.0]], ['2, k, 9', [0.2685558, 0.2782582, 1.0]], ['2, k, 10', [0.3016262, 0.04750099, 1.0]], ['2, k, 11', [0.3026299, 0.01673862, 1.0]], ['2, k, 12', [-0.006823052, 0.01873335, 1.0]], ['2, k, 13', [-0.04351974, -0.3871326, 1.0]], ['2, k, 14', [-0.04915135, -0.6932765, 1.0]], ['2, k, 15', [-0.08904091, -0.7478335, 1.0]], ['2, k, 16', [0.1336698, 0.01554499, 1.0]], ['2, k, 17', [0.1683941, -0.3994796, 1.0]], ['2, k, 18', [0.2168153, -0.7041247, 1.0]], ['2, k, 19', [0.2360303, -0.7435081, 1.0]], ['2, k, 20', [0.07648557, 0.5565526, 1.0]], ['2, k, 21', [-0.3223004, 0.4516613, 1.0]], ['2, k, 22', [-0.3367311, 0.4316112, 1.0]], ['2, k, 23', [0.2873366, -0.04206467, 1.0]], ['2, k, 24', [0.2846027, -0.0168067, 1.0]]]
[['2, k, 0', [0.06485206, 0.01704035, 1.0]], ['2, k, 1', [0.07171432, 0.3299851, 1.0]], ['2, k, 2', [0.07797373, 0.6291708, 1.0]], ['2, k, 3', [0.06275611, 0.7547069, 1.0]], ['2, k, 4', [-0.07488817, 0.4949557, 1.0]], ['2, k, 5', [-0.08211178, 0.2520477, 1.0]], ['2, k, 6', [-0.2248758, 0.3880708, 1.0]], ['2, k, 7', [-0.2576126, 0.435367, 1.0]], ['2, k, 8', [0.2374747, 0.534969, 1.0]], ['2, k, 9', [0.2685335, 0.278204, 1.0]], ['2, k, 10', [0.3010391, 0.04801941, 1.0]], ['2, k, 11', [0.3026331, 0.01789577, 1.0]], ['2, k, 12', [-0.006266407, 0.01801259, 1.0]], ['2, k, 13', [-0.04371775, -0.3873728, 1.0]], ['2, k, 14', [-0.04891529, -0.692574, 1.0]], ['2, k, 15', [-0.0900787, -0.7476794, 1.0]], ['2, k, 16', [0.1337765, 0.01519237, 1.0]], ['2, k, 17', [0.168424, -0.3972805, 1.0]], ['2, k, 18', [0.2166475, -0.7044213, 1.0]], ['2, k, 19', [0.2357316, -0.7432607, 1.0]], ['2, k, 20', [0.07651719, 0.5563348, 1.0]], ['2, k, 21', [-0.3047831, 0.47677, 1.0]], ['2, k, 22', [-0.3202395, 0.4478879, 1.0]], ['2, k, 23', [0.3025531, -0.05621573, 1.0]], ['2, k, 24', [0.268014, 0.00612242, 1.0]]]
[['2, k, 0', [0.0649, 0.01695792, 1.0]], ['2, k, 1', [0.07173445, 0.3299412, 1.0]], ['2, k, 2', [0.0779431, 0.6291871, 1.0]], ['2, k, 3', [0.06290754, 0.7547125, 1.0]], ['2, k, 4', [-0.07481127, 0.4934174, 1.0]], ['2, k, 5', [-0.0862854, 0.2516541, 1.0]], ['2, k, 6', [-0.2225082, 0.4063836, 1.0]], ['2, k, 7', [-0.2538601, 0.4586985, 1.0]], ['2, k, 8', [0.237685, 0.534952, 1.0]], ['2, k, 9', [0.2684289, 0.2782643, 1.0]], ['2, k, 10', [0.3017648, 0.04768424, 1.0]], ['2, k, 11', [0.3026709, 0.019021, 1.0]], ['2, k, 12', [-0.006206888, 0.01771867, 1.0]], ['2, k, 13', [-0.04378795, -0.3874281, 1.0]], ['2, k, 14', [-0.05035179, -0.6950049, 1.0]], ['2, k, 15', [-0.08982863, -0.7479479, 1.0]], ['2, k, 16', [0.1337973, 0.01525205, 1.0]], ['2, k, 17', [0.1706129, -0.420698, 1.0]], ['2, k, 18', [0.2165465, -0.7021974, 1.0]], ['2, k, 19', [0.2349039, -0.7422023, 1.0]], ['2, k, 20', [0.07650103, 0.5563356, 1.0]], ['2, k, 21', [-0.2915863, 0.504229, 1.0]], ['2, k, 22', [-0.3181714, 0.4707856, 1.0]], ['2, k, 23', [0.2957042, -0.03694769, 1.0]], ['2, k, 24', [0.2725174, 0.02223442, 1.0]]]
[['2, k, 0', [0.06512196, 0.01659552, 1.0]], ['2, k, 1', [0.07173727, 0.3296438, 1.0]], ['2, k, 2', [0.07769464, 0.6289601, 1.0]], ['2, k, 3', [0.06302472, 0.7546926, 1.0]], ['2, k, 4', [-0.07513633, 0.4927976, 1.0]], ['2, k, 5', [-0.1317919, 0.2841486, 1.0]], ['2, k, 6', [-0.2201925, 0.4317906, 1.0]], ['2, k, 7', [-0.2566152, 0.4887218, 1.0]], ['2, k, 8', [0.2376903, 0.5349373, 1.0]], ['2, k, 9', [0.268223, 0.2780673, 1.0]], ['2, k, 10', [0.3004529, 0.05083266, 1.0]], ['2, k, 11', [0.3027339, 0.01871205, 1.0]], ['2, k, 12', [-0.005809112, 0.01705657, 1.0]], ['2, k, 13', [-0.04422832, -0.3874876, 1.0]], ['2, k, 14', [-0.05012748, -0.6942357, 1.0]], ['2, k, 15', [-0.08947831, -0.7474934, 1.0]], ['2, k, 16', [0.1338536, 0.01514474, 1.0]], ['2, k, 17', [0.1711635, -0.4233626, 1.0]], ['2, k, 18', [0.2168771, -0.7017254, 1.0]], ['2, k, 19', [0.2339307, -0.7418648, 1.0]], ['2, k, 20', [0.07632006, 0.5560918, 1.0]], ['2, k, 21', [-0.29623, 0.5402364, 1.0]], ['2, k, 22', [-0.3160185, 0.4944912, 1.0]], ['2, k, 23', [0.2974912, -0.03947756, 1.0]], ['2, k, 24', [0.2711011, 0.01870973, 1.0]]]
[['2, k, 0', [0.06510602, 0.01613202, 1.0]], ['2, k, 1', [0.07176623, 0.3293449, 1.0]], ['2, k, 2', [0.07774481, 0.6288304, 1.0]], ['2, k, 3', [0.06328301, 0.7545155, 1.0]], ['2, k, 4', [-0.07557818, 0.4910523, 1.0]], ['2, k, 5', [-0.132305, 0.2816971, 1.0]], ['2, k, 6', [-0.2168241, 0.4436839, 1.0]], ['2, k, 7', [-0.2528652, 0.5090045, 1.0]], ['2, k, 8', [0.2377311, 0.5346578, 1.0]], ['2, k, 9', [0.2680248, 0.2777687, 1.0]], ['2, k, 10', [0.3001713, 0.05070984, 1.0]], ['2, k, 11', [0.3022635, 0.01796446, 1.0]], ['2, k, 12', [-0.005670052, 0.01654183, 1.0]], ['2, k, 13', [-0.04520303, -0.3880861, 1.0]], ['2, k, 14', [-0.04996688, -0.6940544, 1.0]], ['2, k, 15', [-0.08866334, -0.7469108, 1.0]], ['2, k, 16', [0.1337068, 0.01480321, 1.0]], ['2, k, 17', [0.1711131, -0.4249072, 1.0]], ['2, k, 18', [0.2165573, -0.7007207, 1.0]], ['2, k, 19', [0.2379199, -0.7394282, 1.0]], ['2, k, 20', [0.07636692, 0.5559219, 1.0]], ['2, k, 21', [-0.292192, 0.5653241, 1.0]], ['2, k, 22', [-0.3072082, 0.5097613, 1.0]], ['2, k, 23', [0.2872728, -0.06694183, 1.0]], ['2, k, 24', [0.2858872, 0.04345578, 1.0]]]
[['2, k, 0', [0.06581604, 0.01559036, 1.0]], ['2, k, 1', [0.07204323, 0.3290626, 1.0]], ['2, k, 2', [0.07776169, 0.6287254, 1.0]], ['2, k, 3', [0.06348431, 0.7544661, 1.0]], ['2, k, 4', [-0.07597174, 0.490168, 1.0]], ['2, k, 5', [-0.137025, 0.2818827, 1.0]], ['2, k, 6', [-0.2147234, 0.4573628, 1.0]], ['2, k, 7', [-0.2457769, 0.5191616, 1.0]], ['2, k, 8', [0.2378479, 0.5343934, 1.0]], ['2, k, 9', [0.2679179, 0.2778533, 1.0]], ['2, k, 10', [0.3001595, 0.05062561, 1.0]], ['2, k, 11', [0.3019542, 0.01998669, 1.0]], ['2, k, 12', [-0.005083145, 0.01602936, 1.0]], ['2, k, 13', [-0.04549784, -0.388288, 1.0]], ['2, k, 14', [-0.05186479, -0.6940857, 1.0]], ['2, k, 15', [-0.08858828, -0.7471889, 1.0]], ['2, k, 16', [0.1344011, 0.01433371, 1.0]], ['2, k, 17', [0.1708559, -0.4259941, 1.0]], ['2, k, 18', [0.2352564, -0.7106484, 1.0]], ['2, k, 19', [0.2357211, -0.7491917, 1.0]], ['2, k, 20', [0.07643203, 0.5557822, 1.0]], ['2, k, 21', [-0.2781922, 0.5778919, 1.0]], ['2, k, 22', [-0.3043684, 0.5230392, 1.0]], ['2, k, 23', [0.295443, -0.03649131, 1.0]], ['2, k, 24', [0.2740211, 0.02569585, 1.0]]]
[['2, k, 0', [0.06623352, 0.015426, 1.0]], ['2, k, 1', [0.07214341, 0.3288879, 1.0]], ['2, k, 2', [0.07761743, 0.6285529, 1.0]], ['2, k, 3', [0.06363561, 0.7542008, 1.0]], ['2, k, 4', [-0.07659758, 0.489657, 1.0]], ['2, k, 5', [-0.1508106, 0.2838257, 1.0]], ['2, k, 6', [-0.2079144, 0.4612298, 1.0]], ['2, k, 7', [-0.2384062, 0.5281658, 1.0]], ['2, k, 8', [0.2379036, 0.5344124, 1.0]], ['2, k, 9', [0.2678719, 0.2778409, 1.0]], ['2, k, 10', [0.3004528, 0.05184424, 1.0]], ['2, k, 11', [0.3026947, 0.01872786, 1.0]], ['2, k, 12', [-0.004730759, 0.01571475, 1.0]], ['2, k, 13', [-0.04595352, -0.3874087, 1.0]], ['2, k, 14', [-0.05126073, -0.6935965, 1.0]], ['2, k, 15', [-0.08829629, -0.7469906, 1.0]], ['2, k, 16', [0.1348171, 0.01434882, 1.0]], ['2, k, 17', [0.1708232, -0.4264153, 1.0]], ['2, k, 18', [0.2300863, -0.7109874, 1.0]], ['2, k, 19', [0.2368626, -0.7476881, 1.0]], ['2, k, 20', [0.07634589, 0.5556108, 1.0]], ['2, k, 21', [-0.2674338, 0.5888577, 1.0]], ['2, k, 22', [-0.2971811, 0.5336812, 1.0]], ['2, k, 23', [0.2958771, -0.03858269, 1.0]], ['2, k, 24', [0.3182234, 0.03246912, 1.0]]]
[['2, k, 0', [0.06606074, 0.01514308, 1.0]], ['2, k, 1', [0.07204555, 0.328684, 1.0]], ['2, k, 2', [0.0775555, 0.6284409, 1.0]], ['2, k, 3', [0.06361987, 0.7541655, 1.0]], ['2, k, 4', [-0.07748715, 0.4884651, 1.0]], ['2, k, 5', [-0.1558, 0.2835287, 1.0]], ['2, k, 6', [-0.2028047, 0.4688119, 1.0]], ['2, k, 7', [-0.2371574, 0.5440029, 1.0]], ['2, k, 8', [0.2378746, 0.5342445, 1.0]], ['2, k, 9', [0.2678045, 0.2779462, 1.0]], ['2, k, 10', [0.3004801, 0.05172046, 1.0]], ['2, k, 11', [0.3027371, 0.01922775, 1.0]], ['2, k, 12', [-0.004791545, 0.01545355, 1.0]], ['2, k, 13', [-0.04588254, -0.3871864, 1.0]], ['2, k, 14', [-0.05183792, -0.6942016, 1.0]], ['2, k, 15', [-0.0889195, -0.7469237, 1.0]], ['2, k, 16', [0.1344824, 0.01408821, 1.0]], ['2, k, 17', [0.1707329, -0.4272701, 1.0]], ['2, k, 18', [0.2241472, -0.7048299, 1.0]], ['2, k, 19', [0.2367652, -0.7440872, 1.0]], ['2, k, 20', [0.07627779, 0.5554756, 1.0]], ['2, k, 21', [-0.2621629, 0.6079037, 1.0]], ['2, k, 22', [-0.29115, 0.5443175, 1.0]], ['2, k, 23', [0.2986406, -0.03930934, 1.0]], ['2, k, 24', [0.3143971, 0.02552944, 1.0]]]
