[['2, k, 0', [-0.19209, -0.274801, 1.0]], ['2, k, 1', [-0.151384, 0.0121166, 1.0]], ['2, k, 2', [-0.11077, 0.292472, 1.0]], ['2, k, 3', [-0.0866607, 0.426097, 1.0]], ['2, k, 4', [-0.259463, 0.248746, 1.0]], ['2, k, 5', [-0.3527, 0.436664, 1.0]], ['2, k, 6', [-0.353218, 0.602172, 1.0]], ['2, k, 7', [-0.31406, 0.667332, 1.0]], ['2, k, 8', [0.04263, 0.217388, 1.0]], ['2, k, 9', [0.209347, 0.297049, 1.0]], ['2, k, 10', [0.294718, 0.44278, 1.0]], ['2, k, 11', [0.310965, 0.506113, 1.0]], ['2, k, 12', [-0.258333, -0.264036, 1.0]], ['2, k, 13', [-0.268899, -0.575808, 1.0]], ['2, k, 14', [-0.269402, -0.739991, 1.0]], ['2, k, 15', [-0.280951, -0.856472, 1.0]], ['2, k, 16', [-0.120809, -0.278377, 1.0]], ['2, k, 17', [0.00886979, -0.563281, 1.0]], ['2, k, 18', [-0.0139094, -0.765146, 1.0]], ['2, k, 19', [-0.000736764, -0.881626, 1.0]], ['2, k, 20', [-0.120935, 0.223345, 1.0]], ['2, k, 21', [-0.296394, 0.69816, 1.0]], ['2, k, 22', [-0.356297, 0.681, 1.0]], ['2, k, 23', [0.32307, 0.563313, 1.0]], ['2, k, 24', [0.344912, 0.49888, 1.0]]]
[['2, k, 0', [-0.158332, -0.231434, 1.0]], ['2, k, 1', [-0.109597, 0.0347221, 1.0]], ['2, k, 2', [-0.0624513, 0.294709, 1.0]], ['2, k, 3', [0.0267384, 0.413069, 1.0]], ['2, k, 4', [-0.188705, 0.260145, 1.0]], ['2, k, 5', [-0.112142, 0.434852, 1.0]], ['2, k, 6', [0.048194, 0.561948, 1.0]], ['2, k, 7', [0.0885142, 0.587004, 1.0]], ['2, k, 8', [0.0858425, 0.176417, 1.0]], ['2, k, 9', [0.275814, 0.0701282, 1.0]], ['2, k, 10', [0.483563, 0.137454, 1.0]], ['2, k, 11', [0.54482, 0.179573, 1.0]], ['2, k, 12', [-0.219744, -0.212203, 1.0]], ['2, k, 13', [-0.276216, -0.543791, 1.0]], ['2, k, 14', [-0.296602, -0.766375, 1.0]], ['2, k, 15', [-0.291869, -0.877726, 1.0]], ['2, k, 16', [-0.0921974, -0.244716, 1.0]], ['2, k, 17', [-0.0498499, -0.578707, 1.0]], ['2, k, 18', [-0.0184611, -0.789096, 1.0]], ['2, k, 19', [0.00709268, -0.84075, 1.0]], ['2, k, 20', [-0.0739082, 0.23065, 1.0]], ['2, k, 21', [0.13706, 0.603994, 1.0]], ['2, k, 22', [0.0647973, 0.622075, 1.0]], ['2, k, 23', [0.587884, 0.216784, 1.0]], ['2, k, 24', [0.52014, 0.233853, 1.0]]]
[['2, k, 0', [-0.157849, -0.231538, 1.0]], ['2, k, 1', [-0.109651, 0.0346337, 1.0]], ['2, k, 2', [-0.0630352, 0.294469, 1.0]], ['2, k, 3', [0.0274938, 0.411864, 1.0]], ['2, k, 4', [-0.18892, 0.258773, 1.0]], ['2, k, 5', [-0.111424, 0.432554, 1.0]], ['2, k, 6', [0.0482389, 0.559256, 1.0]], ['2, k, 7', [0.0882368, 0.584382, 1.0]], ['2, k, 8', [0.0858725, 0.176201, 1.0]], ['2, k, 9', [0.265483, 0.0793048, 1.0]], ['2, k, 10', [0.482688, 0.137126, 1.0]], ['2, k, 11', [0.54386, 0.1774, 1.0]], ['2, k, 12', [-0.219234, -0.212189, 1.0]], ['2, k, 13', [-0.27685, -0.544219, 1.0]], ['2, k, 14', [-0.295434, -0.762043, 1.0]], ['2, k, 15', [-0.266749, -0.813954, 1.0]], ['2, k, 16', [-0.0918303, -0.245043, 1.0]], ['2, k, 17', [-0.0501966, -0.57926, 1.0]], ['2, k, 18', [-0.0163377, -0.790726, 1.0]], ['2, k, 19', [0.00923131, -0.842345, 1.0]], ['2, k, 20', [-0.0743718, 0.230429, 1.0]], ['2, k, 21', [0.14505, 0.593722, 1.0]], ['2, k, 22', [0.0672029, 0.619511, 1.0]], ['2, k, 23', [0.585579, 0.2159, 1.0]], ['2, k, 24', [0.520984, 0.235185, 1.0]]]
[['2, k, 0', [-0.157712, -0.231479, 1.0]], ['2, k, 1', [-0.109696, 0.0346477, 1.0]], ['2, k, 2', [-0.0634429, 0.294466, 1.0]], ['2, k, 3', [0.0277251, 0.411192, 1.0]], ['2, k, 4', [-0.189206, 0.257969, 1.0]], ['2, k, 5', [-0.111658, 0.43154, 1.0]], ['2, k, 6', [0.0484849, 0.558463, 1.0]], ['2, k, 7', [0.0883468, 0.583771, 1.0]], ['2, k, 8', [0.0858865, 0.176108, 1.0]], ['2, k, 9', [0.265624, 0.0793916, 1.0]], ['2, k, 10', [0.482896, 0.139063, 1.0]], ['2, k, 11', [0.543529, 0.178851, 1.0]], ['2, k, 12', [-0.219043, -0.212168, 1.0]], ['2, k, 13', [-0.276863, -0.544409, 1.0]], ['2, k, 14', [-0.296738, -0.765369, 1.0]], ['2, k, 15', [-0.268089, -0.817246, 1.0]], ['2, k, 16', [-0.0917512, -0.244938, 1.0]], ['2, k, 17', [-0.0502851, -0.579841, 1.0]], ['2, k, 18', [-0.0167706, -0.790251, 1.0]], ['2, k, 19', [-0.000165315, -0.900219, 1.0]], ['2, k, 20', [-0.0746968, 0.230431, 1.0]], ['2, k, 21', [0.141364, 0.595692, 1.0]], ['2, k, 22', [0.065593, 0.621217, 1.0]], ['2, k, 23', [0.58556, 0.21172, 1.0]], ['2, k, 24', [0.520253, 0.233418, 1.0]]]
[['2, k, 0', [-0.157692, -0.231421, 1.0]], ['2, k, 1', [-0.10979, 0.0347029, 1.0]], ['2, k, 2', [-0.0637161, 0.294536, 1.0]], ['2, k, 3', [0.0282094, 0.410533, 1.0]], ['2, k, 4', [-0.189375, 0.257519, 1.0]], ['2, k, 5', [-0.111708, 0.430825, 1.0]], ['2, k, 6', [0.0485386, 0.55743, 1.0]], ['2, k, 7', [0.0878648, 0.582787, 1.0]], ['2, k, 8', [0.0859172, 0.175928, 1.0]], ['2, k, 9', [0.265792, 0.0794603, 1.0]], ['2, k, 10', [0.483356, 0.140411, 1.0]], ['2, k, 11', [0.542773, 0.178346, 1.0]], ['2, k, 12', [-0.219003, -0.212154, 1.0]], ['2, k, 13', [-0.276989, -0.54601, 1.0]], ['2, k, 14', [-0.29492, -0.761867, 1.0]], ['2, k, 15', [-0.266308, -0.813768, 1.0]], ['2, k, 16', [-0.0917689, -0.244717, 1.0]], ['2, k, 17', [-0.0503863, -0.579733, 1.0]], ['2, k, 18', [-0.0185382, -0.787527, 1.0]], ['2, k, 19', [0.00698844, -0.839168, 1.0]], ['2, k, 20', [-0.0749503, 0.230499, 1.0]], ['2, k, 21', [0.141196, 0.593746, 1.0]], ['2, k, 22', [0.0656523, 0.62534, 1.0]], ['2, k, 23', [0.586411, 0.21001, 1.0]], ['2, k, 24', [0.521738, 0.229514, 1.0]]]
[['2, k, 0', [-0.157678, -0.231572, 1.0]], ['2, k, 1', [-0.109878, 0.0344675, 1.0]], ['2, k, 2', [-0.0638342, 0.294229, 1.0]], ['2, k, 3', [0.028211, 0.410765, 1.0]], ['2, k, 4', [-0.189412, 0.257558, 1.0]], ['2, k, 5', [-0.112061, 0.430024, 1.0]], ['2, k, 6', [0.0478683, 0.556145, 1.0]], ['2, k, 7', [0.0871318, 0.580868, 1.0]], ['2, k, 8', [0.0859452, 0.175732, 1.0]], ['2, k, 9', [0.266126, 0.0798566, 1.0]], ['2, k, 10', [0.483617, 0.141832, 1.0]], ['2, k, 11', [0.542404, 0.178888, 1.0]], ['2, k, 12', [-0.218972, -0.212363, 1.0]], ['2, k, 13', [-0.277118, -0.546075, 1.0]], ['2, k, 14', [-0.286834, -0.776466, 1.0]], ['2, k, 15', [-0.258322, -0.828216, 1.0]], ['2, k, 16', [-0.091814, -0.244905, 1.0]], ['2, k, 17', [-0.0504715, -0.579691, 1.0]], ['2, k, 18', [-0.0185866, -0.787548, 1.0]], ['2, k, 19', [0.00693676, -0.839182, 1.0]], ['2, k, 20', [-0.0750841, 0.230194, 1.0]], ['2, k, 21', [0.140676, 0.590759, 1.0]], ['2, k, 22', [0.0689597, 0.621675, 1.0]], ['2, k, 23', [0.582913, 0.209365, 1.0]], ['2, k, 24', [0.516239, 0.235248, 1.0]]]
[['2, k, 0', [-0.157585, -0.231455, 1.0]], ['2, k, 1', [-0.109993, 0.0345188, 1.0]], ['2, k, 2', [-0.0642882, 0.294196, 1.0]], ['2, k, 3', [0.0275098, 0.411543, 1.0]], ['2, k, 4', [-0.189576, 0.2574, 1.0]], ['2, k, 5', [-0.112762, 0.429052, 1.0]], ['2, k, 6', [0.0462972, 0.554788, 1.0]], ['2, k, 7', [0.0855067, 0.58095, 1.0]], ['2, k, 8', [0.0860159, 0.174699, 1.0]], ['2, k, 9', [0.266615, 0.0796459, 1.0]], ['2, k, 10', [0.483611, 0.142617, 1.0]], ['2, k, 11', [0.541595, 0.179202, 1.0]], ['2, k, 12', [-0.218794, -0.21218, 1.0]], ['2, k, 13', [-0.277071, -0.546097, 1.0]], ['2, k, 14', [-0.290334, -0.772989, 1.0]], ['2, k, 15', [-0.261917, -0.824777, 1.0]], ['2, k, 16', [-0.0918017, -0.244847, 1.0]], ['2, k, 17', [-0.0504832, -0.579712, 1.0]], ['2, k, 18', [-0.0191588, -0.787829, 1.0]], ['2, k, 19', [0.00623617, -0.839463, 1.0]], ['2, k, 20', [-0.0754681, 0.230188, 1.0]], ['2, k, 21', [0.143183, 0.587229, 1.0]], ['2, k, 22', [0.0626472, 0.621439, 1.0]], ['2, k, 23', [0.586817, 0.20802, 1.0]], ['2, k, 24', [0.519452, 0.233606, 1.0]]]
[['2, k, 0', [-0.157358, -0.231429, 1.0]], ['2, k, 1', [-0.110021, 0.0344953, 1.0]], ['2, k, 2', [-0.0645941, 0.294052, 1.0]], ['2, k, 3', [0.0267668, 0.411935, 1.0]], ['2, k, 4', [-0.189589, 0.25748, 1.0]], ['2, k, 5', [-0.114183, 0.428316, 1.0]], ['2, k, 6', [0.0451809, 0.554095, 1.0]], ['2, k, 7', [0.0807124, 0.580302, 1.0]], ['2, k, 8', [0.08594, 0.174359, 1.0]], ['2, k, 9', [0.265927, 0.078083, 1.0]], ['2, k, 10', [0.483035, 0.143412, 1.0]], ['2, k, 11', [0.540032, 0.181558, 1.0]], ['2, k, 12', [-0.218538, -0.212088, 1.0]], ['2, k, 13', [-0.275917, -0.535969, 1.0]], ['2, k, 14', [-0.29504, -0.765603, 1.0]], ['2, k, 15', [-0.266602, -0.81745, 1.0]], ['2, k, 16', [-0.0916521, -0.244882, 1.0]], ['2, k, 17', [-0.0505017, -0.579536, 1.0]], ['2, k, 18', [-0.0196708, -0.787614, 1.0]], ['2, k, 19', [0.00569328, -0.839236, 1.0]], ['2, k, 20', [-0.0757013, 0.230074, 1.0]], ['2, k, 21', [0.13721, 0.586826, 1.0]], ['2, k, 22', [0.0595605, 0.61833, 1.0]], ['2, k, 23', [0.583289, 0.21674, 1.0]], ['2, k, 24', [0.521255, 0.229734, 1.0]]]
[['2, k, 0', [-0.155412, -0.227342, 1.0]], ['2, k, 1', [-0.109945, 0.0359228, 1.0]], ['2, k, 2', [-0.0650309, 0.294384, 1.0]], ['2, k, 3', [0.0265188, 0.412444, 1.0]], ['2, k, 4', [-0.189736, 0.257505, 1.0]], ['2, k, 5', [-0.116248, 0.427269, 1.0]], ['2, k, 6', [0.0414267, 0.553117, 1.0]], ['2, k, 7', [0.0764604, 0.580911, 1.0]], ['2, k, 8', [0.0858294, 0.174304, 1.0]], ['2, k, 9', [0.265603, 0.0776995, 1.0]], ['2, k, 10', [0.477876, 0.140223, 1.0]], ['2, k, 11', [0.536158, 0.183547, 1.0]], ['2, k, 12', [-0.217665, -0.208531, 1.0]], ['2, k, 13', [-0.275272, -0.536938, 1.0]], ['2, k, 14', [-0.297573, -0.763978, 1.0]], ['2, k, 15', [-0.269021, -0.815763, 1.0]], ['2, k, 16', [-0.0886466, -0.240329, 1.0]], ['2, k, 17', [-0.0505521, -0.576165, 1.0]], ['2, k, 18', [-0.0195061, -0.788594, 1.0]], ['2, k, 19', [0.00594285, -0.840129, 1.0]], ['2, k, 20', [-0.0760692, 0.230575, 1.0]], ['2, k, 21', [0.127294, 0.589867, 1.0]], ['2, k, 22', [0.0487409, 0.617499, 1.0]], ['2, k, 23', [0.582367, 0.218432, 1.0]], ['2, k, 24', [0.519615, 0.224362, 1.0]]]
[['2, k, 0', [-0.155364, -0.226621, 1.0]], ['2, k, 1', [-0.11008, 0.036109, 1.0]], ['2, k, 2', [-0.0654166, 0.294229, 1.0]], ['2, k, 3', [0.0216816, 0.412888, 1.0]], ['2, k, 4', [-0.189746, 0.258279, 1.0]], ['2, k, 5', [-0.120306, 0.426323, 1.0]], ['2, k, 6', [0.0351324, 0.552892, 1.0]], ['2, k, 7', [0.0687082, 0.581707, 1.0]], ['2, k, 8', [0.0854989, 0.174525, 1.0]], ['2, k, 9', [0.265453, 0.0784064, 1.0]], ['2, k, 10', [0.477988, 0.146672, 1.0]], ['2, k, 11', [0.534029, 0.192481, 1.0]], ['2, k, 12', [-0.217441, -0.207855, 1.0]], ['2, k, 13', [-0.275225, -0.537436, 1.0]], ['2, k, 14', [-0.297401, -0.764082, 1.0]], ['2, k, 15', [-0.268909, -0.815859, 1.0]], ['2, k, 16', [-0.0888742, -0.239547, 1.0]], ['2, k, 17', [-0.0504323, -0.574533, 1.0]], ['2, k, 18', [-0.0197122, -0.788591, 1.0]], ['2, k, 19', [0.00568124, -0.840118, 1.0]], ['2, k, 20', [-0.0763628, 0.230533, 1.0]], ['2, k, 21', [0.111885, 0.595412, 1.0]], ['2, k, 22', [0.0388161, 0.615873, 1.0]], ['2, k, 23', [0.580617, 0.22614, 1.0]], ['2, k, 24', [0.519142, 0.227712, 1.0]]]
[['2, k, 0', [-0.154931, -0.22455, 1.0]], ['2, k, 1', [-0.110318, 0.0366589, 1.0]], ['2, k, 2', [-0.0662153, 0.294014, 1.0]], ['2, k, 3', [0.0170333, 0.413784, 1.0]], ['2, k, 4', [-0.191266, 0.256235, 1.0]], ['2, k, 5', [-0.126729, 0.424892, 1.0]], ['2, k, 6', [0.0073222, 0.548738, 1.0]], ['2, k, 7', [0.04616, 0.582474, 1.0]], ['2, k, 8', [0.0853576, 0.174914, 1.0]], ['2, k, 9', [0.265971, 0.0809814, 1.0]], ['2, k, 10', [0.473395, 0.155795, 1.0]], ['2, k, 11', [0.5279, 0.205936, 1.0]], ['2, k, 12', [-0.21686, -0.205555, 1.0]], ['2, k, 13', [-0.2715, -0.534567, 1.0]], ['2, k, 14', [-0.289712, -0.769297, 1.0]], ['2, k, 15', [-0.261711, -0.821038, 1.0]], ['2, k, 16', [-0.0886907, -0.237797, 1.0]], ['2, k, 17', [-0.0495048, -0.572548, 1.0]], ['2, k, 18', [-0.019946, -0.788621, 1.0]], ['2, k, 19', [0.00504552, -0.84017, 1.0]], ['2, k, 20', [-0.0769526, 0.230532, 1.0]], ['2, k, 21', [0.0983513, 0.593756, 1.0]], ['2, k, 22', [0.023029, 0.622293, 1.0]], ['2, k, 23', [0.574599, 0.243382, 1.0]], ['2, k, 24', [0.511106, 0.246018, 1.0]]]
[['2, k, 0', [-0.153384, -0.222797, 1.0]], ['2, k, 1', [-0.110449, 0.0383088, 1.0]], ['2, k, 2', [-0.0682109, 0.2958, 1.0]], ['2, k, 3', [0.00965975, 0.420465, 1.0]], ['2, k, 4', [-0.194021, 0.254954, 1.0]], ['2, k, 5', [-0.135863, 0.422231, 1.0]], ['2, k, 6', [-0.00270248, 0.547215, 1.0]], ['2, k, 7', [0.0333809, 0.584817, 1.0]], ['2, k, 8', [0.0849258, 0.175512, 1.0]], ['2, k, 9', [0.266828, 0.0856304, 1.0]], ['2, k, 10', [0.471944, 0.173462, 1.0]], ['2, k, 11', [0.525003, 0.227001, 1.0]], ['2, k, 12', [-0.215255, -0.204145, 1.0]], ['2, k, 13', [-0.269374, -0.533775, 1.0]], ['2, k, 14', [-0.289728, -0.769973, 1.0]], ['2, k, 15', [-0.262609, -0.821751, 1.0]], ['2, k, 16', [-0.0873568, -0.235769, 1.0]], ['2, k, 17', [-0.0485785, -0.570167, 1.0]], ['2, k, 18', [-0.00522407, -0.792109, 1.0]], ['2, k, 19', [0.0187229, -0.843661, 1.0]], ['2, k, 20', [-0.0784244, 0.232251, 1.0]], ['2, k, 21', [0.0820467, 0.597763, 1.0]], ['2, k, 22', [0.00570802, 0.621579, 1.0]], ['2, k, 23', [0.567928, 0.263671, 1.0]], ['2, k, 24', [0.502445, 0.272179, 1.0]]]
[['2, k, 0', [-0.153034, -0.222616, 1.0]], ['2, k, 1', [-0.110629, 0.0386035, 1.0]], ['2, k, 2', [-0.0692138, 0.296107, 1.0]], ['2, k, 3', [0.00420479, 0.432746, 1.0]], ['2, k, 4', [-0.195969, 0.255909, 1.0]], ['2, k, 5', [-0.150073, 0.419481, 1.0]], ['2, k, 6', [-0.0213196, 0.547174, 1.0]], ['2, k, 7', [0.0140175, 0.588445, 1.0]], ['2, k, 8', [0.0849681, 0.177057, 1.0]], ['2, k, 9', [0.269412, 0.0950967, 1.0]], ['2, k, 10', [0.468586, 0.187807, 1.0]], ['2, k, 11', [0.520838, 0.264004, 1.0]], ['2, k, 12', [-0.215058, -0.204139, 1.0]], ['2, k, 13', [-0.267237, -0.533677, 1.0]], ['2, k, 14', [-0.290092, -0.770238, 1.0]], ['2, k, 15', [-0.263496, -0.822033, 1.0]], ['2, k, 16', [-0.0868504, -0.23535, 1.0]], ['2, k, 17', [-0.0471559, -0.567695, 1.0]], ['2, k, 18', [-0.00878376, -0.795868, 1.0]], ['2, k, 19', [0.0146757, -0.847402, 1.0]], ['2, k, 20', [-0.0792176, 0.23257, 1.0]], ['2, k, 21', [0.0663399, 0.598264, 1.0]], ['2, k, 22', [-0.0144134, 0.626124, 1.0]], ['2, k, 23', [0.548024, 0.303013, 1.0]], ['2, k, 24', [0.474566, 0.317944, 1.0]]]
[['2, k, 0', [-0.152572, -0.222216, 1.0]], ['2, k, 1', [-0.110626, 0.0384738, 1.0]], ['2, k, 2', [-0.0698875, 0.29407, 1.0]], ['2, k, 3', [0.00255079, 0.435916, 1.0]], ['2, k, 4', [-0.198539, 0.2566, 1.0]], ['2, k, 5', [-0.165281, 0.415362, 1.0]], ['2, k, 6', [-0.0438506, 0.549638, 1.0]], ['2, k, 7', [-0.0114191, 0.591217, 1.0]], ['2, k, 8', [0.0858135, 0.178108, 1.0]], ['2, k, 9', [0.277142, 0.126102, 1.0]], ['2, k, 10', [0.462714, 0.239607, 1.0]], ['2, k, 11', [0.511543, 0.279207, 1.0]], ['2, k, 12', [-0.214683, -0.204136, 1.0]], ['2, k, 13', [-0.263487, -0.526305, 1.0]], ['2, k, 14', [-0.287377, -0.793622, 1.0]], ['2, k, 15', [-0.261665, -0.845194, 1.0]], ['2, k, 16', [-0.0862228, -0.234315, 1.0]], ['2, k, 17', [-0.0455445, -0.566549, 1.0]], ['2, k, 18', [-0.00953044, -0.79545, 1.0]], ['2, k, 19', [0.0130941, -0.846998, 1.0]], ['2, k, 20', [-0.0796805, 0.231238, 1.0]], ['2, k, 21', [0.037207, 0.605223, 1.0]], ['2, k, 22', [-0.0401961, 0.627634, 1.0]], ['2, k, 23', [0.546753, 0.319143, 1.0]], ['2, k, 24', [0.476888, 0.328148, 1.0]]]
[['2, k, 0', [-0.151918, -0.222349, 1.0]], ['2, k, 1', [-0.110527, 0.0382747, 1.0]], ['2, k, 2', [-0.0701165, 0.293661, 1.0]], ['2, k, 3', [-0.00883747, 0.437049, 1.0]], ['2, k, 4', [-0.198864, 0.258904, 1.0]], ['2, k, 5', [-0.185639, 0.406843, 1.0]], ['2, k, 6', [-0.0675631, 0.553716, 1.0]], ['2, k, 7', [-0.0381654, 0.594369, 1.0]], ['2, k, 8', [0.0870418, 0.179232, 1.0]], ['2, k, 9', [0.276686, 0.131905, 1.0]], ['2, k, 10', [0.46109, 0.253877, 1.0]], ['2, k, 11', [0.502655, 0.310812, 1.0]], ['2, k, 12', [-0.214313, -0.204599, 1.0]], ['2, k, 13', [-0.262453, -0.526315, 1.0]], ['2, k, 14', [-0.284223, -0.771577, 1.0]], ['2, k, 15', [-0.258705, -0.823356, 1.0]], ['2, k, 16', [-0.0852608, -0.234158, 1.0]], ['2, k, 17', [-0.0447505, -0.565719, 1.0]], ['2, k, 18', [-0.00971322, -0.794591, 1.0]], ['2, k, 19', [0.0127411, -0.846147, 1.0]], ['2, k, 20', [-0.0798674, 0.230855, 1.0]], ['2, k, 21', [0.00652599, 0.613126, 1.0]], ['2, k, 22', [-0.0701029, 0.624638, 1.0]], ['2, k, 23', [0.534258, 0.351188, 1.0]], ['2, k, 24', [0.458385, 0.362471, 1.0]]]
[['2, k, 0', [-0.151743, -0.222563, 1.0]], ['2, k, 1', [-0.110063, 0.0369902, 1.0]], ['2, k, 2', [-0.0691096, 0.290143, 1.0]], ['2, k, 3', [-0.014925, 0.434023, 1.0]], ['2, k, 4', [-0.193359, 0.261734, 1.0]], ['2, k, 5', [-0.203793, 0.400772, 1.0]], ['2, k, 6', [-0.0941595, 0.553285, 1.0]], ['2, k, 7', [-0.0653044, 0.596735, 1.0]], ['2, k, 8', [0.0895251, 0.18146, 1.0]], ['2, k, 9', [0.277886, 0.13499, 1.0]], ['2, k, 10', [0.453158, 0.282243, 1.0]], ['2, k, 11', [0.48945, 0.340546, 1.0]], ['2, k, 12', [-0.214255, -0.20545, 1.0]], ['2, k, 13', [-0.261684, -0.52688, 1.0]], ['2, k, 14', [-0.281206, -0.77163, 1.0]], ['2, k, 15', [-0.255584, -0.823467, 1.0]], ['2, k, 16', [-0.0847189, -0.234073, 1.0]], ['2, k, 17', [-0.0425412, -0.565879, 1.0]], ['2, k, 18', [-0.00963405, -0.793498, 1.0]], ['2, k, 19', [0.0129586, -0.845123, 1.0]], ['2, k, 20', [-0.0790914, 0.227923, 1.0]], ['2, k, 21', [-0.0153246, 0.614911, 1.0]], ['2, k, 22', [-0.0962394, 0.629299, 1.0]], ['2, k, 23', [0.514015, 0.384139, 1.0]], ['2, k, 24', [0.438208, 0.387489, 1.0]]]
[['2, k, 0', [-0.151278, -0.224172, 1.0]], ['2, k, 1', [-0.110643, 0.0362976, 1.0]], ['2, k, 2', [-0.0713504, 0.28984, 1.0]], ['2, k, 3', [-0.0203593, 0.431653, 1.0]], ['2, k, 4', [-0.20245, 0.262765, 1.0]], ['2, k, 5', [-0.221043, 0.397978, 1.0]], ['2, k, 6', [-0.133781, 0.548322, 1.0]], ['2, k, 7', [-0.106767, 0.59395, 1.0]], ['2, k, 8', [0.09148, 0.183359, 1.0]], ['2, k, 9', [0.281784, 0.15559, 1.0]], ['2, k, 10', [0.443451, 0.310549, 1.0]], ['2, k, 11', [0.474093, 0.374572, 1.0]], ['2, k, 12', [-0.214425, -0.210108, 1.0]], ['2, k, 13', [-0.259232, -0.535759, 1.0]], ['2, k, 14', [-0.280967, -0.776443, 1.0]], ['2, k, 15', [-0.255679, -0.828248, 1.0]], ['2, k, 16', [-0.0841764, -0.234448, 1.0]], ['2, k, 17', [-0.0412118, -0.565485, 1.0]], ['2, k, 18', [-0.00939604, -0.793046, 1.0]], ['2, k, 19', [0.0128647, -0.844688, 1.0]], ['2, k, 20', [-0.0808508, 0.227434, 1.0]], ['2, k, 21', [-0.0716547, 0.627414, 1.0]], ['2, k, 22', [-0.135336, 0.624039, 1.0]], ['2, k, 23', [0.496616, 0.416783, 1.0]], ['2, k, 24', [0.416337, 0.420375, 1.0]]]
[['2, k, 0', [-0.14913, -0.23111, 1.0]], ['2, k, 1', [-0.111072, 0.032588, 1.0]], ['2, k, 2', [-0.0730613, 0.28789, 1.0]], ['2, k, 3', [-0.0291046, 0.429638, 1.0]], ['2, k, 4', [-0.202337, 0.257991, 1.0]], ['2, k, 5', [-0.23983, 0.393096, 1.0]], ['2, k, 6', [-0.151248, 0.546769, 1.0]], ['2, k, 7', [-0.133092, 0.594546, 1.0]], ['2, k, 8', [0.0921121, 0.184855, 1.0]], ['2, k, 9', [0.280257, 0.170861, 1.0]], ['2, k, 10', [0.432981, 0.337016, 1.0]], ['2, k, 11', [0.458494, 0.397832, 1.0]], ['2, k, 12', [-0.212898, -0.223413, 1.0]], ['2, k, 13', [-0.257401, -0.539398, 1.0]], ['2, k, 14', [-0.281478, -0.7789, 1.0]], ['2, k, 15', [-0.256615, -0.830749, 1.0]], ['2, k, 16', [-0.0822537, -0.236725, 1.0]], ['2, k, 17', [-0.0402582, -0.56279, 1.0]], ['2, k, 18', [-0.00920777, -0.793038, 1.0]], ['2, k, 19', [0.0126222, -0.844749, 1.0]], ['2, k, 20', [-0.082329, 0.225112, 1.0]], ['2, k, 21', [-0.0906716, 0.623739, 1.0]], ['2, k, 22', [-0.16582, 0.619236, 1.0]], ['2, k, 23', [0.482975, 0.44521, 1.0]], ['2, k, 24', [0.398963, 0.441307, 1.0]]]
[['2, k, 0', [-0.149291, -0.231925, 1.0]], ['2, k, 1', [-0.112127, 0.0319259, 1.0]], ['2, k, 2', [-0.0761309, 0.287936, 1.0]], ['2, k, 3', [-0.0348485, 0.429442, 1.0]], ['2, k, 4', [-0.203421, 0.255365, 1.0]], ['2, k, 5', [-0.262446, 0.390907, 1.0]], ['2, k, 6', [-0.183513, 0.546559, 1.0]], ['2, k, 7', [-0.163576, 0.595708, 1.0]], ['2, k, 8', [0.092117, 0.186789, 1.0]], ['2, k, 9', [0.275318, 0.19852, 1.0]], ['2, k, 10', [0.420882, 0.366485, 1.0]], ['2, k, 11', [0.437926, 0.430714, 1.0]], ['2, k, 12', [-0.21432, -0.224039, 1.0]], ['2, k, 13', [-0.25614, -0.539865, 1.0]], ['2, k, 14', [-0.281036, -0.780693, 1.0]], ['2, k, 15', [-0.256848, -0.832517, 1.0]], ['2, k, 16', [-0.0807958, -0.238055, 1.0]], ['2, k, 17', [-0.0395505, -0.562046, 1.0]], ['2, k, 18', [-0.00919552, -0.792952, 1.0]], ['2, k, 19', [0.0119671, -0.844652, 1.0]], ['2, k, 20', [-0.0848396, 0.224863, 1.0]], ['2, k, 21', [-0.110527, 0.619802, 1.0]], ['2, k, 22', [-0.196712, 0.626086, 1.0]], ['2, k, 23', [0.453932, 0.478087, 1.0]], ['2, k, 24', [0.381095, 0.469722, 1.0]]]
