[['2, k, 0', [-0.185219, -0.82586, 1.0]], ['2, k, 1', [-0.183082, -0.521647, 1.0]], ['2, k, 2', [-0.180093, -0.221749, 1.0]], ['2, k, 3', [-0.192781, -0.0955005, 1.0]], ['2, k, 4', [-0.339497, -0.328296, 1.0]], ['2, k, 5', [-0.468494, -0.478384, 1.0]], ['2, k, 6', [-0.384534, -0.639576, 1.0]], ['2, k, 7', [-0.344993, -0.666288, 1.0]], ['2, k, 8', [-0.00280811, -0.323593, 1.0]], ['2, k, 9', [0.130523, -0.467954, 1.0]], ['2, k, 10', [0.0533286, -0.623966, 1.0]], ['2, k, 11', [0.00787563, -0.661807, 1.0]], ['2, k, 12', [-0.259521, -0.816337, 1.0]], ['2, k, 13', [-0.226998, -1.1531, 1.0]], ['2, k, 14', [-0.262252, -1.46881, 1.0]], ['2, k, 15', [-0.243705, -1.53001, 1.0]], ['2, k, 16', [-0.106188, -0.814384, 1.0]], ['2, k, 17', [-0.131112, -1.16301, 1.0]], ['2, k, 18', [-0.108464, -1.48652, 1.0]], ['2, k, 19', [-0.105158, -1.54562, 1.0]], ['2, k, 20', [-0.180994, -0.296211, 1.0]], ['2, k, 21', [-0.334861, -0.742197, 1.0]], ['2, k, 22', [-0.305784, -0.648605, 1.0]], ['2, k, 23', [-0.0168416, -0.718003, 1.0]], ['2, k, 24', [-0.012613, -0.635055, 1.0]]]
[['2, k, 0', [-0.153761, -0.833823, 1.0]], ['2, k, 1', [-0.172327, -0.54214, 1.0]], ['2, k, 2', [-0.19565, -0.252415, 1.0]], ['2, k, 3', [-0.210617, -0.126222, 1.0]], ['2, k, 4', [-0.35249, -0.362312, 1.0]], ['2, k, 5', [-0.447117, -0.533501, 1.0]], ['2, k, 6', [-0.356299, -0.674226, 1.0]], ['2, k, 7', [-0.326458, -0.691945, 1.0]], ['2, k, 8', [-0.0130578, -0.329683, 1.0]], ['2, k, 9', [0.159026, -0.448131, 1.0]], ['2, k, 10', [0.0978244, -0.60551, 1.0]], ['2, k, 11', [0.0527511, -0.626735, 1.0]], ['2, k, 12', [-0.229262, -0.829829, 1.0]], ['2, k, 13', [-0.208943, -1.14123, 1.0]], ['2, k, 14', [-0.254072, -1.46796, 1.0]], ['2, k, 15', [-0.2365, -1.5132, 1.0]], ['2, k, 16', [-0.0747364, -0.81631, 1.0]], ['2, k, 17', [-0.104028, -1.15349, 1.0]], ['2, k, 18', [-0.102156, -1.48377, 1.0]], ['2, k, 19', [-0.0870759, -1.5295, 1.0]], ['2, k, 20', [-0.190906, -0.324427, 1.0]], ['2, k, 21', [-0.313042, -0.758141, 1.0]], ['2, k, 22', [-0.301488, -0.669129, 1.0]], ['2, k, 23', [0.0232016, -0.698473, 1.0]], ['2, k, 24', [0.0142346, -0.609774, 1.0]]]
[['2, k, 0', [-0.159471, -0.832303, 1.0]], ['2, k, 1', [-0.174555, -0.540766, 1.0]], ['2, k, 2', [-0.195021, -0.251352, 1.0]], ['2, k, 3', [-0.207673, -0.125826, 1.0]], ['2, k, 4', [-0.352267, -0.360828, 1.0]], ['2, k, 5', [-0.448243, -0.532926, 1.0]], ['2, k, 6', [-0.357386, -0.672777, 1.0]], ['2, k, 7', [-0.33196, -0.694066, 1.0]], ['2, k, 8', [-0.0141994, -0.328468, 1.0]], ['2, k, 9', [0.157294, -0.452687, 1.0]], ['2, k, 10', [0.0709146, -0.62592, 1.0]], ['2, k, 11', [0.0235928, -0.660483, 1.0]], ['2, k, 12', [-0.234186, -0.827998, 1.0]], ['2, k, 13', [-0.210478, -1.14057, 1.0]], ['2, k, 14', [-0.255825, -1.46965, 1.0]], ['2, k, 15', [-0.237872, -1.51364, 1.0]], ['2, k, 16', [-0.08089, -0.815207, 1.0]], ['2, k, 17', [-0.110413, -1.15308, 1.0]], ['2, k, 18', [-0.102458, -1.48293, 1.0]], ['2, k, 19', [-0.099128, -1.52325, 1.0]], ['2, k, 20', [-0.190761, -0.323383, 1.0]], ['2, k, 21', [-0.319732, -0.756962, 1.0]], ['2, k, 22', [-0.312274, -0.672519, 1.0]], ['2, k, 23', [0.00975617, -0.728929, 1.0]], ['2, k, 24', [-0.00397812, -0.633239, 1.0]]]
[['2, k, 0', [-0.164327, -0.832575, 1.0]], ['2, k, 1', [-0.176256, -0.540303, 1.0]], ['2, k, 2', [-0.194488, -0.250841, 1.0]], ['2, k, 3', [-0.205617, -0.125246, 1.0]], ['2, k, 4', [-0.35221, -0.360856, 1.0]], ['2, k, 5', [-0.449166, -0.532185, 1.0]], ['2, k, 6', [-0.358691, -0.671352, 1.0]], ['2, k, 7', [-0.336917, -0.69264, 1.0]], ['2, k, 8', [-0.0134922, -0.334455, 1.0]], ['2, k, 9', [0.156706, -0.456514, 1.0]], ['2, k, 10', [0.0696443, -0.627009, 1.0]], ['2, k, 11', [0.0201384, -0.657035, 1.0]], ['2, k, 12', [-0.239087, -0.827867, 1.0]], ['2, k, 13', [-0.212288, -1.14037, 1.0]], ['2, k, 14', [-0.256184, -1.46944, 1.0]], ['2, k, 15', [-0.239581, -1.51464, 1.0]], ['2, k, 16', [-0.0855831, -0.815868, 1.0]], ['2, k, 17', [-0.11318, -1.15291, 1.0]], ['2, k, 18', [-0.102451, -1.48228, 1.0]], ['2, k, 19', [-0.102623, -1.52287, 1.0]], ['2, k, 20', [-0.190616, -0.322971, 1.0]], ['2, k, 21', [-0.327417, -0.758144, 1.0]], ['2, k, 22', [-0.31291, -0.667651, 1.0]], ['2, k, 23', [0.00179169, -0.728522, 1.0]], ['2, k, 24', [-0.00828887, -0.634116, 1.0]]]
[['2, k, 0', [-0.172875, -0.833108, 1.0]], ['2, k, 1', [-0.179565, -0.539558, 1.0]], ['2, k, 2', [-0.19414, -0.250051, 1.0]], ['2, k, 3', [-0.203598, -0.124553, 1.0]], ['2, k, 4', [-0.352467, -0.360284, 1.0]], ['2, k, 5', [-0.451112, -0.528756, 1.0]], ['2, k, 6', [-0.362093, -0.668016, 1.0]], ['2, k, 7', [-0.341798, -0.687328, 1.0]], ['2, k, 8', [-0.0138279, -0.338668, 1.0]], ['2, k, 9', [0.156382, -0.457179, 1.0]], ['2, k, 10', [0.067263, -0.627331, 1.0]], ['2, k, 11', [0.0155555, -0.657421, 1.0]], ['2, k, 12', [-0.247081, -0.827575, 1.0]], ['2, k, 13', [-0.220377, -1.13716, 1.0]], ['2, k, 14', [-0.256011, -1.46964, 1.0]], ['2, k, 15', [-0.240675, -1.51512, 1.0]], ['2, k, 16', [-0.0944637, -0.817267, 1.0]], ['2, k, 17', [-0.11589, -1.15302, 1.0]], ['2, k, 18', [-0.102648, -1.48186, 1.0]], ['2, k, 19', [-0.107841, -1.52209, 1.0]], ['2, k, 20', [-0.190727, -0.322319, 1.0]], ['2, k, 21', [-0.339951, -0.754815, 1.0]], ['2, k, 22', [-0.321716, -0.666191, 1.0]], ['2, k, 23', [-0.00223016, -0.727328, 1.0]], ['2, k, 24', [-0.0137988, -0.630848, 1.0]]]
[['2, k, 0', [-0.179269, -0.832587, 1.0]], ['2, k, 1', [-0.181618, -0.538679, 1.0]], ['2, k, 2', [-0.192675, -0.248704, 1.0]], ['2, k, 3', [-0.202455, -0.123936, 1.0]], ['2, k, 4', [-0.352856, -0.35931, 1.0]], ['2, k, 5', [-0.45341, -0.525594, 1.0]], ['2, k, 6', [-0.366847, -0.66598, 1.0]], ['2, k, 7', [-0.349008, -0.685718, 1.0]], ['2, k, 8', [-0.0140267, -0.339911, 1.0]], ['2, k, 9', [0.154438, -0.46092, 1.0]], ['2, k, 10', [0.0652152, -0.628061, 1.0]], ['2, k, 11', [0.0133812, -0.655758, 1.0]], ['2, k, 12', [-0.253606, -0.8263, 1.0]], ['2, k, 13', [-0.223738, -1.13673, 1.0]], ['2, k, 14', [-0.255852, -1.46949, 1.0]], ['2, k, 15', [-0.241237, -1.51505, 1.0]], ['2, k, 16', [-0.100458, -0.817446, 1.0]], ['2, k, 17', [-0.120941, -1.1525, 1.0]], ['2, k, 18', [-0.102727, -1.48184, 1.0]], ['2, k, 19', [-0.108117, -1.52208, 1.0]], ['2, k, 20', [-0.190264, -0.321332, 1.0]], ['2, k, 21', [-0.341189, -0.752235, 1.0]], ['2, k, 22', [-0.329379, -0.667325, 1.0]], ['2, k, 23', [-0.00760865, -0.727742, 1.0]], ['2, k, 24', [-0.0189246, -0.629599, 1.0]]]
[['2, k, 0', [-0.186247, -0.831944, 1.0]], ['2, k, 1', [-0.184565, -0.537502, 1.0]], ['2, k, 2', [-0.191828, -0.247406, 1.0]], ['2, k, 3', [-0.201728, -0.123542, 1.0]], ['2, k, 4', [-0.355911, -0.356459, 1.0]], ['2, k, 5', [-0.455462, -0.522097, 1.0]], ['2, k, 6', [-0.375558, -0.665631, 1.0]], ['2, k, 7', [-0.355442, -0.687639, 1.0]], ['2, k, 8', [-0.0149653, -0.341621, 1.0]], ['2, k, 9', [0.152421, -0.463792, 1.0]], ['2, k, 10', [0.0612295, -0.630074, 1.0]], ['2, k, 11', [0.00666334, -0.655856, 1.0]], ['2, k, 12', [-0.260062, -0.825217, 1.0]], ['2, k, 13', [-0.228631, -1.13699, 1.0]], ['2, k, 14', [-0.257102, -1.46605, 1.0]], ['2, k, 15', [-0.242865, -1.52078, 1.0]], ['2, k, 16', [-0.107801, -0.817274, 1.0]], ['2, k, 17', [-0.123977, -1.15222, 1.0]], ['2, k, 18', [-0.101562, -1.4793, 1.0]], ['2, k, 19', [-0.10692, -1.52004, 1.0]], ['2, k, 20', [-0.190143, -0.320216, 1.0]], ['2, k, 21', [-0.344998, -0.748409, 1.0]], ['2, k, 22', [-0.333105, -0.665268, 1.0]], ['2, k, 23', [-0.0147096, -0.729239, 1.0]], ['2, k, 24', [-0.0226, -0.633878, 1.0]]]
[['2, k, 0', [-0.190285, -0.831892, 1.0]], ['2, k, 1', [-0.186067, -0.537165, 1.0]], ['2, k, 2', [-0.190812, -0.246835, 1.0]], ['2, k, 3', [-0.20067, -0.122773, 1.0]], ['2, k, 4', [-0.355871, -0.356326, 1.0]], ['2, k, 5', [-0.457682, -0.519154, 1.0]], ['2, k, 6', [-0.381348, -0.665468, 1.0]], ['2, k, 7', [-0.362732, -0.688859, 1.0]], ['2, k, 8', [-0.0156691, -0.34301, 1.0]], ['2, k, 9', [0.148779, -0.467795, 1.0]], ['2, k, 10', [0.0572817, -0.631034, 1.0]], ['2, k, 11', [0.00303106, -0.654878, 1.0]], ['2, k, 12', [-0.264143, -0.824634, 1.0]], ['2, k, 13', [-0.239241, -1.13583, 1.0]], ['2, k, 14', [-0.248638, -1.46946, 1.0]], ['2, k, 15', [-0.243256, -1.52095, 1.0]], ['2, k, 16', [-0.111656, -0.817732, 1.0]], ['2, k, 17', [-0.127497, -1.15226, 1.0]], ['2, k, 18', [-0.101952, -1.47809, 1.0]], ['2, k, 19', [-0.106452, -1.51933, 1.0]], ['2, k, 20', [-0.189873, -0.319822, 1.0]], ['2, k, 21', [-0.356473, -0.751711, 1.0]], ['2, k, 22', [-0.346676, -0.665788, 1.0]], ['2, k, 23', [-0.0236559, -0.728395, 1.0]], ['2, k, 24', [-0.0289788, -0.630949, 1.0]]]
[['2, k, 0', [-0.19527, -0.831881, 1.0]], ['2, k, 1', [-0.189097, -0.536641, 1.0]], ['2, k, 2', [-0.190639, -0.246245, 1.0]], ['2, k, 3', [-0.199487, -0.121992, 1.0]], ['2, k, 4', [-0.355843, -0.356004, 1.0]], ['2, k, 5', [-0.460708, -0.514573, 1.0]], ['2, k, 6', [-0.386128, -0.662056, 1.0]], ['2, k, 7', [-0.369206, -0.684143, 1.0]], ['2, k, 8', [-0.0164307, -0.344604, 1.0]], ['2, k, 9', [0.146264, -0.470793, 1.0]], ['2, k, 10', [0.0603881, -0.618994, 1.0]], ['2, k, 11', [0.0410312, -0.621662, 1.0]], ['2, k, 12', [-0.268928, -0.823946, 1.0]], ['2, k, 13', [-0.242427, -1.13686, 1.0]], ['2, k, 14', [-0.250282, -1.46897, 1.0]], ['2, k, 15', [-0.247384, -1.51924, 1.0]], ['2, k, 16', [-0.11671, -0.818417, 1.0]], ['2, k, 17', [-0.147653, -1.15109, 1.0]], ['2, k, 18', [-0.105611, -1.48112, 1.0]], ['2, k, 19', [-0.137484, -1.52181, 1.0]], ['2, k, 20', [-0.190132, -0.319229, 1.0]], ['2, k, 21', [-0.364895, -0.754129, 1.0]], ['2, k, 22', [-0.352317, -0.665658, 1.0]], ['2, k, 23', [-0.000576192, -0.671836, 1.0]], ['2, k, 24', [0.0178389, -0.606513, 1.0]]]
[['2, k, 0', [-0.198187, -0.831611, 1.0]], ['2, k, 1', [-0.190414, -0.536436, 1.0]], ['2, k, 2', [-0.190176, -0.246037, 1.0]], ['2, k, 3', [-0.199017, -0.121655, 1.0]], ['2, k, 4', [-0.359015, -0.351814, 1.0]], ['2, k, 5', [-0.464199, -0.50926, 1.0]], ['2, k, 6', [-0.399581, -0.662279, 1.0]], ['2, k, 7', [-0.376889, -0.686998, 1.0]], ['2, k, 8', [-0.0181857, -0.346868, 1.0]], ['2, k, 9', [0.143234, -0.473655, 1.0]], ['2, k, 10', [0.0394582, -0.632809, 1.0]], ['2, k, 11', [-0.00793284, -0.654455, 1.0]], ['2, k, 12', [-0.271993, -0.823016, 1.0]], ['2, k, 13', [-0.250949, -1.13797, 1.0]], ['2, k, 14', [-0.255312, -1.46363, 1.0]], ['2, k, 15', [-0.247667, -1.51824, 1.0]], ['2, k, 16', [-0.119543, -0.818771, 1.0]], ['2, k, 17', [-0.150294, -1.15023, 1.0]], ['2, k, 18', [-0.10583, -1.48173, 1.0]], ['2, k, 19', [-0.12919, -1.52128, 1.0]], ['2, k, 20', [-0.19007, -0.319056, 1.0]], ['2, k, 21', [-0.371499, -0.752927, 1.0]], ['2, k, 22', [-0.360486, -0.660129, 1.0]], ['2, k, 23', [-0.037833, -0.722108, 1.0]], ['2, k, 24', [-0.0426866, -0.62749, 1.0]]]
[['2, k, 0', [-0.204522, -0.83175, 1.0]], ['2, k, 1', [-0.19299, -0.535939, 1.0]], ['2, k, 2', [-0.189777, -0.245366, 1.0]], ['2, k, 3', [-0.198097, -0.121052, 1.0]], ['2, k, 4', [-0.360346, -0.350113, 1.0]], ['2, k, 5', [-0.465485, -0.508029, 1.0]], ['2, k, 6', [-0.407517, -0.663703, 1.0]], ['2, k, 7', [-0.383158, -0.689157, 1.0]], ['2, k, 8', [-0.0192646, -0.348049, 1.0]], ['2, k, 9', [0.139098, -0.479108, 1.0]], ['2, k, 10', [0.0367288, -0.633157, 1.0]], ['2, k, 11', [-0.013433, -0.656019, 1.0]], ['2, k, 12', [-0.277781, -0.822528, 1.0]], ['2, k, 13', [-0.256112, -1.14006, 1.0]], ['2, k, 14', [-0.259245, -1.4669, 1.0]], ['2, k, 15', [-0.24776, -1.518, 1.0]], ['2, k, 16', [-0.126167, -0.81962, 1.0]], ['2, k, 17', [-0.155788, -1.14675, 1.0]], ['2, k, 18', [-0.105625, -1.48041, 1.0]], ['2, k, 19', [-0.141844, -1.52138, 1.0]], ['2, k, 20', [-0.190158, -0.318472, 1.0]], ['2, k, 21', [-0.377858, -0.754267, 1.0]], ['2, k, 22', [-0.369492, -0.668196, 1.0]], ['2, k, 23', [-0.0407655, -0.724796, 1.0]], ['2, k, 24', [-0.045559, -0.629701, 1.0]]]
[['2, k, 0', [-0.210277, -0.831694, 1.0]], ['2, k, 1', [-0.196699, -0.535422, 1.0]], ['2, k, 2', [-0.189962, -0.244891, 1.0]], ['2, k, 3', [-0.197063, -0.120438, 1.0]], ['2, k, 4', [-0.362383, -0.347635, 1.0]], ['2, k, 5', [-0.468678, -0.503741, 1.0]], ['2, k, 6', [-0.410589, -0.659471, 1.0]], ['2, k, 7', [-0.387274, -0.683142, 1.0]], ['2, k, 8', [-0.0196915, -0.348529, 1.0]], ['2, k, 9', [0.135747, -0.48397, 1.0]], ['2, k, 10', [0.0355268, -0.633884, 1.0]], ['2, k, 11', [-0.0164355, -0.654858, 1.0]], ['2, k, 12', [-0.283546, -0.821777, 1.0]], ['2, k, 13', [-0.259691, -1.14076, 1.0]], ['2, k, 14', [-0.260067, -1.46688, 1.0]], ['2, k, 15', [-0.228451, -1.51713, 1.0]], ['2, k, 16', [-0.131724, -0.820235, 1.0]], ['2, k, 17', [-0.160304, -1.14695, 1.0]], ['2, k, 18', [-0.11267, -1.48159, 1.0]], ['2, k, 19', [-0.143708, -1.52121, 1.0]], ['2, k, 20', [-0.190897, -0.317794, 1.0]], ['2, k, 21', [-0.380211, -0.748658, 1.0]], ['2, k, 22', [-0.368792, -0.663301, 1.0]], ['2, k, 23', [-0.0462106, -0.723718, 1.0]], ['2, k, 24', [-0.051434, -0.630917, 1.0]]]
[['2, k, 0', [-0.215524, -0.831737, 1.0]], ['2, k, 1', [-0.200341, -0.535057, 1.0]], ['2, k, 2', [-0.190534, -0.244203, 1.0]], ['2, k, 3', [-0.195923, -0.119683, 1.0]], ['2, k, 4', [-0.364929, -0.346348, 1.0]], ['2, k, 5', [-0.470158, -0.501581, 1.0]], ['2, k, 6', [-0.414728, -0.659146, 1.0]], ['2, k, 7', [-0.394613, -0.680384, 1.0]], ['2, k, 8', [-0.020611, -0.349048, 1.0]], ['2, k, 9', [0.133675, -0.48601, 1.0]], ['2, k, 10', [0.0335651, -0.632312, 1.0]], ['2, k, 11', [-0.0191822, -0.654809, 1.0]], ['2, k, 12', [-0.288599, -0.821512, 1.0]], ['2, k, 13', [-0.263855, -1.14353, 1.0]], ['2, k, 14', [-0.258938, -1.46876, 1.0]], ['2, k, 15', [-0.236035, -1.52121, 1.0]], ['2, k, 16', [-0.136952, -0.820604, 1.0]], ['2, k, 17', [-0.163916, -1.14734, 1.0]], ['2, k, 18', [-0.113551, -1.48412, 1.0]], ['2, k, 19', [-0.149065, -1.5233, 1.0]], ['2, k, 20', [-0.19215, -0.317015, 1.0]], ['2, k, 21', [-0.389666, -0.749415, 1.0]], ['2, k, 22', [-0.376952, -0.661069, 1.0]], ['2, k, 23', [-0.0516393, -0.725903, 1.0]], ['2, k, 24', [-0.0550768, -0.628291, 1.0]]]
[['2, k, 0', [-0.222151, -0.833387, 1.0]], ['2, k, 1', [-0.203652, -0.535323, 1.0]], ['2, k, 2', [-0.191054, -0.243603, 1.0]], ['2, k, 3', [-0.195106, -0.119439, 1.0]], ['2, k, 4', [-0.36585, -0.345796, 1.0]], ['2, k, 5', [-0.473197, -0.498078, 1.0]], ['2, k, 6', [-0.423242, -0.657422, 1.0]], ['2, k, 7', [-0.399842, -0.683851, 1.0]], ['2, k, 8', [-0.0209503, -0.349275, 1.0]], ['2, k, 9', [0.128476, -0.489371, 1.0]], ['2, k, 10', [0.0297083, -0.631784, 1.0]], ['2, k, 11', [-0.0229907, -0.652928, 1.0]], ['2, k, 12', [-0.295113, -0.822656, 1.0]], ['2, k, 13', [-0.265187, -1.14687, 1.0]], ['2, k, 14', [-0.26077, -1.47055, 1.0]], ['2, k, 15', [-0.275186, -1.50264, 1.0]], ['2, k, 16', [-0.143504, -0.822764, 1.0]], ['2, k, 17', [-0.17718, -1.14838, 1.0]], ['2, k, 18', [-0.113029, -1.48521, 1.0]], ['2, k, 19', [-0.149676, -1.52332, 1.0]], ['2, k, 20', [-0.193197, -0.316525, 1.0]], ['2, k, 21', [-0.395457, -0.754735, 1.0]], ['2, k, 22', [-0.379715, -0.655063, 1.0]], ['2, k, 23', [-0.0579746, -0.721118, 1.0]], ['2, k, 24', [-0.0575203, -0.627647, 1.0]]]
[['2, k, 0', [-0.226266, -0.833866, 1.0]], ['2, k, 1', [-0.206811, -0.53516, 1.0]], ['2, k, 2', [-0.192275, -0.242563, 1.0]], ['2, k, 3', [-0.1949, -0.118628, 1.0]], ['2, k, 4', [-0.368532, -0.343144, 1.0]], ['2, k, 5', [-0.474661, -0.497468, 1.0]], ['2, k, 6', [-0.418599, -0.656002, 1.0]], ['2, k, 7', [-0.400135, -0.685627, 1.0]], ['2, k, 8', [-0.0232714, -0.350412, 1.0]], ['2, k, 9', [0.126324, -0.490558, 1.0]], ['2, k, 10', [0.0263731, -0.632739, 1.0]], ['2, k, 11', [-0.0266564, -0.656816, 1.0]], ['2, k, 12', [-0.29909, -0.822729, 1.0]], ['2, k, 13', [-0.267602, -1.14618, 1.0]], ['2, k, 14', [-0.261719, -1.4713, 1.0]], ['2, k, 15', [-0.237305, -1.51953, 1.0]], ['2, k, 16', [-0.147669, -0.823659, 1.0]], ['2, k, 17', [-0.179169, -1.14952, 1.0]], ['2, k, 18', [-0.112804, -1.48625, 1.0]], ['2, k, 19', [-0.151517, -1.52334, 1.0]], ['2, k, 20', [-0.194988, -0.315624, 1.0]], ['2, k, 21', [-0.397061, -0.753168, 1.0]], ['2, k, 22', [-0.383424, -0.660631, 1.0]], ['2, k, 23', [-0.0603192, -0.724229, 1.0]], ['2, k, 24', [-0.0597749, -0.629255, 1.0]]]
[['2, k, 0', [-0.228329, -0.834997, 1.0]], ['2, k, 1', [-0.208051, -0.535426, 1.0]], ['2, k, 2', [-0.192809, -0.242015, 1.0]], ['2, k, 3', [-0.194713, -0.117778, 1.0]], ['2, k, 4', [-0.370467, -0.341294, 1.0]], ['2, k, 5', [-0.476182, -0.495414, 1.0]], ['2, k, 6', [-0.426337, -0.656966, 1.0]], ['2, k, 7', [-0.404677, -0.68511, 1.0]], ['2, k, 8', [-0.0250536, -0.35055, 1.0]], ['2, k, 9', [0.124219, -0.491413, 1.0]], ['2, k, 10', [0.0243909, -0.633468, 1.0]], ['2, k, 11', [-0.0311994, -0.660074, 1.0]], ['2, k, 12', [-0.30121, -0.823643, 1.0]], ['2, k, 13', [-0.269324, -1.14908, 1.0]], ['2, k, 14', [-0.263238, -1.47024, 1.0]], ['2, k, 15', [-0.277715, -1.50053, 1.0]], ['2, k, 16', [-0.149617, -0.824994, 1.0]], ['2, k, 17', [-0.178989, -1.14851, 1.0]], ['2, k, 18', [-0.115324, -1.48746, 1.0]], ['2, k, 19', [-0.151427, -1.52326, 1.0]], ['2, k, 20', [-0.195786, -0.315305, 1.0]], ['2, k, 21', [-0.398459, -0.754875, 1.0]], ['2, k, 22', [-0.386627, -0.663827, 1.0]], ['2, k, 23', [-0.0633993, -0.729054, 1.0]], ['2, k, 24', [-0.0602566, -0.631927, 1.0]]]
[['2, k, 0', [-0.230774, -0.835735, 1.0]], ['2, k, 1', [-0.209825, -0.535512, 1.0]], ['2, k, 2', [-0.194852, -0.240896, 1.0]], ['2, k, 3', [-0.194557, -0.11663, 1.0]], ['2, k, 4', [-0.371888, -0.339687, 1.0]], ['2, k, 5', [-0.479443, -0.490948, 1.0]], ['2, k, 6', [-0.433892, -0.654452, 1.0]], ['2, k, 7', [-0.407345, -0.676829, 1.0]], ['2, k, 8', [-0.0266393, -0.350553, 1.0]], ['2, k, 9', [0.122506, -0.491917, 1.0]], ['2, k, 10', [0.0209993, -0.633463, 1.0]], ['2, k, 11', [-0.0344028, -0.65999, 1.0]], ['2, k, 12', [-0.303312, -0.824027, 1.0]], ['2, k, 13', [-0.269887, -1.14867, 1.0]], ['2, k, 14', [-0.263683, -1.47092, 1.0]], ['2, k, 15', [-0.240071, -1.51996, 1.0]], ['2, k, 16', [-0.152355, -0.826171, 1.0]], ['2, k, 17', [-0.182245, -1.15008, 1.0]], ['2, k, 18', [-0.114805, -1.4855, 1.0]], ['2, k, 19', [-0.153384, -1.5233, 1.0]], ['2, k, 20', [-0.197973, -0.314531, 1.0]], ['2, k, 21', [-0.403749, -0.748127, 1.0]], ['2, k, 22', [-0.387033, -0.660648, 1.0]], ['2, k, 23', [-0.0686614, -0.724335, 1.0]], ['2, k, 24', [-0.0682454, -0.629018, 1.0]]]
[['2, k, 0', [-0.233966, -0.836406, 1.0]], ['2, k, 1', [-0.211234, -0.535735, 1.0]], ['2, k, 2', [-0.195092, -0.240701, 1.0]], ['2, k, 3', [-0.194554, -0.115143, 1.0]], ['2, k, 4', [-0.373084, -0.33815, 1.0]], ['2, k, 5', [-0.480436, -0.490276, 1.0]], ['2, k, 6', [-0.433725, -0.653644, 1.0]], ['2, k, 7', [-0.407385, -0.677553, 1.0]], ['2, k, 8', [-0.0278963, -0.350408, 1.0]], ['2, k, 9', [0.121414, -0.492056, 1.0]], ['2, k, 10', [0.0177342, -0.633121, 1.0]], ['2, k, 11', [-0.0363771, -0.657931, 1.0]], ['2, k, 12', [-0.306263, -0.8244, 1.0]], ['2, k, 13', [-0.271215, -1.14821, 1.0]], ['2, k, 14', [-0.265054, -1.4711, 1.0]], ['2, k, 15', [-0.230502, -1.51426, 1.0]], ['2, k, 16', [-0.155686, -0.827187, 1.0]], ['2, k, 17', [-0.184277, -1.15075, 1.0]], ['2, k, 18', [-0.122454, -1.48587, 1.0]], ['2, k, 19', [-0.152496, -1.52233, 1.0]], ['2, k, 20', [-0.198651, -0.314388, 1.0]], ['2, k, 21', [-0.399908, -0.748578, 1.0]], ['2, k, 22', [-0.387704, -0.657951, 1.0]], ['2, k, 23', [-0.0661996, -0.725739, 1.0]], ['2, k, 24', [-0.0655959, -0.628845, 1.0]]]
[['2, k, 0', [-0.234063, -0.837554, 1.0]], ['2, k, 1', [-0.211715, -0.535837, 1.0]], ['2, k, 2', [-0.195475, -0.239749, 1.0]], ['2, k, 3', [-0.194696, -0.113567, 1.0]], ['2, k, 4', [-0.374009, -0.336012, 1.0]], ['2, k, 5', [-0.483466, -0.485618, 1.0]], ['2, k, 6', [-0.434393, -0.648905, 1.0]], ['2, k, 7', [-0.407596, -0.673227, 1.0]], ['2, k, 8', [-0.0291856, -0.349347, 1.0]], ['2, k, 9', [0.120686, -0.491787, 1.0]], ['2, k, 10', [0.0138218, -0.633014, 1.0]], ['2, k, 11', [-0.0398896, -0.658675, 1.0]], ['2, k, 12', [-0.306399, -0.82548, 1.0]], ['2, k, 13', [-0.271956, -1.14755, 1.0]], ['2, k, 14', [-0.266011, -1.47257, 1.0]], ['2, k, 15', [-0.208231, -1.50183, 1.0]], ['2, k, 16', [-0.155752, -0.828381, 1.0]], ['2, k, 17', [-0.185101, -1.15347, 1.0]], ['2, k, 18', [-0.116486, -1.48504, 1.0]], ['2, k, 19', [-0.149375, -1.52237, 1.0]], ['2, k, 20', [-0.199294, -0.313781, 1.0]], ['2, k, 21', [-0.402568, -0.743405, 1.0]], ['2, k, 22', [-0.38649, -0.658996, 1.0]], ['2, k, 23', [-0.066708, -0.726972, 1.0]], ['2, k, 24', [-0.071754, -0.630571, 1.0]]]
