[['2, k, 0', [-0.0978162, -0.309679, 1.0]], ['2, k, 1', [-0.0980641, 0.00926615, 1.0]], ['2, k, 2', [-0.0977561, 0.32027, 1.0]], ['2, k, 3', [-0.0880129, 0.45356, 1.0]], ['2, k, 4', [-0.258667, 0.206784, 1.0]], ['2, k, 5', [-0.339267, -0.0690915, 1.0]], ['2, k, 6', [-0.413512, -0.298364, 1.0]], ['2, k, 7', [-0.406104, -0.288603, 1.0]], ['2, k, 8', [0.0630218, 0.200198, 1.0]], ['2, k, 9', [0.135467, -0.0758441, 1.0]], ['2, k, 10', [0.205469, -0.307367, 1.0]], ['2, k, 11', [0.192924, -0.309498, 1.0]], ['2, k, 12', [-0.169796, -0.303844, 1.0]], ['2, k, 13', [-0.19045, -0.612223, 1.0]], ['2, k, 14', [-0.151243, -0.975171, 1.0]], ['2, k, 15', [-0.151611, -1.05469, 1.0]], ['2, k, 16', [-0.0231031, -0.306862, 1.0]], ['2, k, 17', [-0.020764, -0.615248, 1.0]], ['2, k, 18', [-0.0466485, -0.966828, 1.0]], ['2, k, 19', [-0.0402527, -1.03906, 1.0]], ['2, k, 20', [-0.0979304, 0.243651, 1.0]], ['2, k, 21', [-0.429417, -0.35769, 1.0]], ['2, k, 22', [-0.35322, -0.327094, 1.0]], ['2, k, 23', [0.203596, -0.375291, 1.0]], ['2, k, 24', [0.141671, -0.337082, 1.0]]]
[['2, k, 0', [-0.110662, -0.287058, 1.0]], ['2, k, 1', [-0.108813, 0.0285212, 1.0]], ['2, k, 2', [-0.109881, 0.337912, 1.0]], ['2, k, 3', [-0.0963037, 0.461781, 1.0]], ['2, k, 4', [-0.244103, 0.226508, 1.0]], ['2, k, 5', [-0.346337, 0.0758098, 1.0]], ['2, k, 6', [-0.409276, -0.0663671, 1.0]], ['2, k, 7', [-0.415545, -0.0690986, 1.0]], ['2, k, 8', [0.0367541, 0.225416, 1.0]], ['2, k, 9', [0.151017, 0.0671886, 1.0]], ['2, k, 10', [0.234217, -0.0619722, 1.0]], ['2, k, 11', [0.23275, -0.0758611, 1.0]], ['2, k, 12', [-0.182303, -0.285103, 1.0]], ['2, k, 13', [-0.213623, -0.58895, 1.0]], ['2, k, 14', [-0.152774, -0.984772, 1.0]], ['2, k, 15', [-0.145881, -1.04984, 1.0]], ['2, k, 16', [-0.036227, -0.280803, 1.0]], ['2, k, 17', [-0.0302656, -0.592655, 1.0]], ['2, k, 18', [-0.0482241, -0.969236, 1.0]], ['2, k, 19', [-0.044146, -1.04224, 1.0]], ['2, k, 20', [-0.109502, 0.261265, 1.0]], ['2, k, 21', [-0.409492, -0.103675, 1.0]], ['2, k, 22', [-0.369404, -0.0917181, 1.0]], ['2, k, 23', [0.246106, -0.0944212, 1.0]], ['2, k, 24', [0.181011, -0.087773, 1.0]]]
[['2, k, 0', [-0.111037, -0.286731, 1.0]], ['2, k, 1', [-0.108872, 0.0285754, 1.0]], ['2, k, 2', [-0.109365, 0.337652, 1.0]], ['2, k, 3', [-0.0958943, 0.463173, 1.0]], ['2, k, 4', [-0.245045, 0.226522, 1.0]], ['2, k, 5', [-0.337752, 0.0475179, 1.0]], ['2, k, 6', [-0.408031, -0.110214, 1.0]], ['2, k, 7', [-0.404534, -0.130161, 1.0]], ['2, k, 8', [0.0399861, 0.224054, 1.0]], ['2, k, 9', [0.147149, 0.0473202, 1.0]], ['2, k, 10', [0.23831, -0.09655, 1.0]], ['2, k, 11', [0.232505, -0.128063, 1.0]], ['2, k, 12', [-0.182328, -0.28468, 1.0]], ['2, k, 13', [-0.211776, -0.589964, 1.0]], ['2, k, 14', [-0.153423, -0.984234, 1.0]], ['2, k, 15', [-0.147752, -1.04936, 1.0]], ['2, k, 16', [-0.0370944, -0.280594, 1.0]], ['2, k, 17', [-0.0285461, -0.605438, 1.0]], ['2, k, 18', [-0.0476046, -0.970932, 1.0]], ['2, k, 19', [-0.0455516, -1.04311, 1.0]], ['2, k, 20', [-0.109309, 0.26121, 1.0]], ['2, k, 21', [-0.395533, -0.167318, 1.0]], ['2, k, 22', [-0.312428, -0.140972, 1.0]], ['2, k, 23', [0.22594, -0.152395, 1.0]], ['2, k, 24', [0.174118, -0.143839, 1.0]]]
[['2, k, 0', [-0.111413, -0.286536, 1.0]], ['2, k, 1', [-0.108893, 0.0285369, 1.0]], ['2, k, 2', [-0.107649, 0.336365, 1.0]], ['2, k, 3', [-0.0958225, 0.463847, 1.0]], ['2, k, 4', [-0.246263, 0.226586, 1.0]], ['2, k, 5', [-0.334774, 0.035441, 1.0]], ['2, k, 6', [-0.411674, -0.151699, 1.0]], ['2, k, 7', [-0.407083, -0.185182, 1.0]], ['2, k, 8', [0.0439539, 0.220649, 1.0]], ['2, k, 9', [0.140998, 0.0233448, 1.0]], ['2, k, 10', [0.241223, -0.148336, 1.0]], ['2, k, 11', [0.231744, -0.182618, 1.0]], ['2, k, 12', [-0.182445, -0.284461, 1.0]], ['2, k, 13', [-0.21085, -0.590226, 1.0]], ['2, k, 14', [-0.157224, -0.971403, 1.0]], ['2, k, 15', [-0.14964, -1.04803, 1.0]], ['2, k, 16', [-0.0378499, -0.280497, 1.0]], ['2, k, 17', [-0.0276216, -0.605132, 1.0]], ['2, k, 18', [-0.0454675, -0.95593, 1.0]], ['2, k, 19', [-0.0456155, -1.04311, 1.0]], ['2, k, 20', [-0.10832, 0.260486, 1.0]], ['2, k, 21', [-0.394331, -0.228489, 1.0]], ['2, k, 22', [-0.34048, -0.185236, 1.0]], ['2, k, 23', [0.240327, -0.201402, 1.0]], ['2, k, 24', [0.166063, -0.18976, 1.0]]]
[['2, k, 0', [-0.11139, -0.28653, 1.0]], ['2, k, 1', [-0.10867, 0.0285929, 1.0]], ['2, k, 2', [-0.105995, 0.336481, 1.0]], ['2, k, 3', [-0.0948143, 0.464434, 1.0]], ['2, k, 4', [-0.24677, 0.22649, 1.0]], ['2, k, 5', [-0.333364, 0.0179518, 1.0]], ['2, k, 6', [-0.409699, -0.178009, 1.0]], ['2, k, 7', [-0.408735, -0.22161, 1.0]], ['2, k, 8', [0.0474917, 0.218179, 1.0]], ['2, k, 9', [0.140537, 0.0138857, 1.0]], ['2, k, 10', [0.233539, -0.187431, 1.0]], ['2, k, 11', [0.229323, -0.224514, 1.0]], ['2, k, 12', [-0.182393, -0.284416, 1.0]], ['2, k, 13', [-0.208925, -0.591662, 1.0]], ['2, k, 14', [-0.157277, -0.970266, 1.0]], ['2, k, 15', [-0.150775, -1.04608, 1.0]], ['2, k, 16', [-0.0378476, -0.280616, 1.0]], ['2, k, 17', [-0.0270698, -0.605484, 1.0]], ['2, k, 18', [-0.0454924, -0.955454, 1.0]], ['2, k, 19', [-0.0457183, -1.04452, 1.0]], ['2, k, 20', [-0.107053, 0.26061, 1.0]], ['2, k, 21', [-0.398187, -0.262357, 1.0]], ['2, k, 22', [-0.337321, -0.222323, 1.0]], ['2, k, 23', [0.228127, -0.25421, 1.0]], ['2, k, 24', [0.156848, -0.225955, 1.0]]]
[['2, k, 0', [-0.110911, -0.286788, 1.0]], ['2, k, 1', [-0.108261, 0.0282641, 1.0]], ['2, k, 2', [-0.105438, 0.335765, 1.0]], ['2, k, 3', [-0.0945307, 0.464654, 1.0]], ['2, k, 4', [-0.247393, 0.226226, 1.0]], ['2, k, 5', [-0.335253, -0.00359581, 1.0]], ['2, k, 6', [-0.410866, -0.212952, 1.0]], ['2, k, 7', [-0.407541, -0.252454, 1.0]], ['2, k, 8', [0.0496383, 0.216439, 1.0]], ['2, k, 9', [0.139378, 0.00338911, 1.0]], ['2, k, 10', [0.231567, -0.206213, 1.0]], ['2, k, 11', [0.221952, -0.243713, 1.0]], ['2, k, 12', [-0.181981, -0.2846, 1.0]], ['2, k, 13', [-0.205926, -0.592616, 1.0]], ['2, k, 14', [-0.156998, -0.970801, 1.0]], ['2, k, 15', [-0.148269, -1.04678, 1.0]], ['2, k, 16', [-0.0371159, -0.281027, 1.0]], ['2, k, 17', [-0.0280103, -0.604368, 1.0]], ['2, k, 18', [-0.0461817, -0.956588, 1.0]], ['2, k, 19', [-0.0458759, -1.04419, 1.0]], ['2, k, 20', [-0.106452, 0.259987, 1.0]], ['2, k, 21', [-0.396143, -0.29462, 1.0]], ['2, k, 22', [-0.335854, -0.249157, 1.0]], ['2, k, 23', [0.224832, -0.290109, 1.0]], ['2, k, 24', [0.131374, -0.258782, 1.0]]]
[['2, k, 0', [-0.110392, -0.287121, 1.0]], ['2, k, 1', [-0.10738, 0.0276088, 1.0]], ['2, k, 2', [-0.104241, 0.334735, 1.0]], ['2, k, 3', [-0.0945384, 0.465013, 1.0]], ['2, k, 4', [-0.247786, 0.226038, 1.0]], ['2, k, 5', [-0.333837, -0.0233755, 1.0]], ['2, k, 6', [-0.413858, -0.236719, 1.0]], ['2, k, 7', [-0.409506, -0.252543, 1.0]], ['2, k, 8', [0.0506726, 0.215317, 1.0]], ['2, k, 9', [0.138075, -0.00276682, 1.0]], ['2, k, 10', [0.231889, -0.216256, 1.0]], ['2, k, 11', [0.218708, -0.263504, 1.0]], ['2, k, 12', [-0.181802, -0.284702, 1.0]], ['2, k, 13', [-0.205121, -0.592574, 1.0]], ['2, k, 14', [-0.156865, -0.970797, 1.0]], ['2, k, 15', [-0.147603, -1.047, 1.0]], ['2, k, 16', [-0.0359664, -0.281724, 1.0]], ['2, k, 17', [-0.0290978, -0.605602, 1.0]], ['2, k, 18', [-0.0459584, -0.956474, 1.0]], ['2, k, 19', [-0.0472624, -1.04381, 1.0]], ['2, k, 20', [-0.105252, 0.259046, 1.0]], ['2, k, 21', [-0.408323, -0.30925, 1.0]], ['2, k, 22', [-0.324962, -0.273171, 1.0]], ['2, k, 23', [0.220438, -0.310889, 1.0]], ['2, k, 24', [0.133827, -0.278234, 1.0]]]
[['2, k, 0', [-0.106778, -0.290482, 1.0]], ['2, k, 1', [-0.105348, 0.0254126, 1.0]], ['2, k, 2', [-0.103357, 0.333333, 1.0]], ['2, k, 3', [-0.0944743, 0.464762, 1.0]], ['2, k, 4', [-0.252704, 0.219355, 1.0]], ['2, k, 5', [-0.333477, -0.0412085, 1.0]], ['2, k, 6', [-0.420719, -0.253727, 1.0]], ['2, k, 7', [-0.410677, -0.264048, 1.0]], ['2, k, 8', [0.0512833, 0.214855, 1.0]], ['2, k, 9', [0.13183, -0.012567, 1.0]], ['2, k, 10', [0.227809, -0.228587, 1.0]], ['2, k, 11', [0.215667, -0.279302, 1.0]], ['2, k, 12', [-0.179529, -0.287446, 1.0]], ['2, k, 13', [-0.201841, -0.594386, 1.0]], ['2, k, 14', [-0.156939, -0.970526, 1.0]], ['2, k, 15', [-0.152348, -1.04819, 1.0]], ['2, k, 16', [-0.0305882, -0.285833, 1.0]], ['2, k, 17', [-0.0269476, -0.60679, 1.0]], ['2, k, 18', [-0.0461681, -0.955733, 1.0]], ['2, k, 19', [-0.046849, -1.04413, 1.0]], ['2, k, 20', [-0.10405, 0.257463, 1.0]], ['2, k, 21', [-0.411293, -0.318608, 1.0]], ['2, k, 22', [-0.329843, -0.290183, 1.0]], ['2, k, 23', [0.22212, -0.32531, 1.0]], ['2, k, 24', [0.130524, -0.293722, 1.0]]]
[['2, k, 0', [-0.105103, -0.29198, 1.0]], ['2, k, 1', [-0.104421, 0.0244951, 1.0]], ['2, k, 2', [-0.102866, 0.332685, 1.0]], ['2, k, 3', [-0.094366, 0.464482, 1.0]], ['2, k, 4', [-0.254927, 0.216974, 1.0]], ['2, k, 5', [-0.333336, -0.0536168, 1.0]], ['2, k, 6', [-0.423991, -0.269015, 1.0]], ['2, k, 7', [-0.410442, -0.281652, 1.0]], ['2, k, 8', [0.0521893, 0.213582, 1.0]], ['2, k, 9', [0.129839, -0.0165976, 1.0]], ['2, k, 10', [0.225184, -0.23571, 1.0]], ['2, k, 11', [0.211288, -0.289747, 1.0]], ['2, k, 12', [-0.177767, -0.288893, 1.0]], ['2, k, 13', [-0.200259, -0.595922, 1.0]], ['2, k, 14', [-0.15656, -0.971542, 1.0]], ['2, k, 15', [-0.149308, -1.04753, 1.0]], ['2, k, 16', [-0.0291821, -0.287205, 1.0]], ['2, k, 17', [-0.0266903, -0.607856, 1.0]], ['2, k, 18', [-0.0461721, -0.955621, 1.0]], ['2, k, 19', [-0.0466623, -1.04405, 1.0]], ['2, k, 20', [-0.103409, 0.256743, 1.0]], ['2, k, 21', [-0.410112, -0.334229, 1.0]], ['2, k, 22', [-0.321559, -0.300961, 1.0]], ['2, k, 23', [0.21427, -0.338896, 1.0]], ['2, k, 24', [0.118141, -0.303423, 1.0]]]
[['2, k, 0', [-0.10483, -0.293423, 1.0]], ['2, k, 1', [-0.104132, 0.0230762, 1.0]], ['2, k, 2', [-0.102639, 0.331467, 1.0]], ['2, k, 3', [-0.0947222, 0.463661, 1.0]], ['2, k, 4', [-0.256774, 0.215382, 1.0]], ['2, k, 5', [-0.330258, -0.0585522, 1.0]], ['2, k, 6', [-0.425387, -0.275509, 1.0]], ['2, k, 7', [-0.413545, -0.286359, 1.0]], ['2, k, 8', [0.0527321, 0.212911, 1.0]], ['2, k, 9', [0.127086, -0.0193438, 1.0]], ['2, k, 10', [0.219637, -0.24195, 1.0]], ['2, k, 11', [0.211933, -0.295732, 1.0]], ['2, k, 12', [-0.177359, -0.290185, 1.0]], ['2, k, 13', [-0.199293, -0.596045, 1.0]], ['2, k, 14', [-0.156172, -0.972741, 1.0]], ['2, k, 15', [-0.149297, -1.04734, 1.0]], ['2, k, 16', [-0.0291142, -0.288687, 1.0]], ['2, k, 17', [-0.0262492, -0.608653, 1.0]], ['2, k, 18', [-0.0461565, -0.955, 1.0]], ['2, k, 19', [-0.045652, -1.04297, 1.0]], ['2, k, 20', [-0.103153, 0.255469, 1.0]], ['2, k, 21', [-0.4184, -0.340194, 1.0]], ['2, k, 22', [-0.338242, -0.310808, 1.0]], ['2, k, 23', [0.222599, -0.344584, 1.0]], ['2, k, 24', [0.127117, -0.311792, 1.0]]]
[['2, k, 0', [-0.104838, -0.294675, 1.0]], ['2, k, 1', [-0.104373, 0.0218061, 1.0]], ['2, k, 2', [-0.10326, 0.330297, 1.0]], ['2, k, 3', [-0.0947697, 0.463258, 1.0]], ['2, k, 4', [-0.257868, 0.214098, 1.0]], ['2, k, 5', [-0.328374, -0.0604992, 1.0]], ['2, k, 6', [-0.424455, -0.279812, 1.0]], ['2, k, 7', [-0.41413, -0.291857, 1.0]], ['2, k, 8', [0.0530261, 0.212159, 1.0]], ['2, k, 9', [0.126596, -0.0284785, 1.0]], ['2, k, 10', [0.22244, -0.249915, 1.0]], ['2, k, 11', [0.211587, -0.29995, 1.0]], ['2, k, 12', [-0.177281, -0.291229, 1.0]], ['2, k, 13', [-0.198583, -0.596626, 1.0]], ['2, k, 14', [-0.156069, -0.972869, 1.0]], ['2, k, 15', [-0.149821, -1.04742, 1.0]], ['2, k, 16', [-0.0292597, -0.29008, 1.0]], ['2, k, 17', [-0.024965, -0.609988, 1.0]], ['2, k, 18', [-0.0458371, -0.954469, 1.0]], ['2, k, 19', [-0.0457004, -1.04307, 1.0]], ['2, k, 20', [-0.103661, 0.254269, 1.0]], ['2, k, 21', [-0.416092, -0.350883, 1.0]], ['2, k, 22', [-0.334847, -0.313827, 1.0]], ['2, k, 23', [0.224408, -0.350002, 1.0]], ['2, k, 24', [0.126799, -0.315962, 1.0]]]
[['2, k, 0', [-0.105059, -0.29586, 1.0]], ['2, k, 1', [-0.104357, 0.0211152, 1.0]], ['2, k, 2', [-0.103063, 0.330038, 1.0]], ['2, k, 3', [-0.095289, 0.463175, 1.0]], ['2, k, 4', [-0.258676, 0.213095, 1.0]], ['2, k, 5', [-0.32711, -0.0593993, 1.0]], ['2, k, 6', [-0.425273, -0.278608, 1.0]], ['2, k, 7', [-0.414387, -0.295815, 1.0]], ['2, k, 8', [0.0532502, 0.211702, 1.0]], ['2, k, 9', [0.1279, -0.0373474, 1.0]], ['2, k, 10', [0.223956, -0.258738, 1.0]], ['2, k, 11', [0.211453, -0.30433, 1.0]], ['2, k, 12', [-0.177334, -0.292154, 1.0]], ['2, k, 13', [-0.197475, -0.597057, 1.0]], ['2, k, 14', [-0.155974, -0.972687, 1.0]], ['2, k, 15', [-0.151162, -1.04683, 1.0]], ['2, k, 16', [-0.0297167, -0.291487, 1.0]], ['2, k, 17', [-0.0248223, -0.610065, 1.0]], ['2, k, 18', [-0.0463768, -0.955668, 1.0]], ['2, k, 19', [-0.0466193, -1.04322, 1.0]], ['2, k, 20', [-0.103502, 0.253917, 1.0]], ['2, k, 21', [-0.418384, -0.353236, 1.0]], ['2, k, 22', [-0.338525, -0.317271, 1.0]], ['2, k, 23', [0.214038, -0.35588, 1.0]], ['2, k, 24', [0.134122, -0.319357, 1.0]]]
[['2, k, 0', [-0.103992, -0.29622, 1.0]], ['2, k, 1', [-0.10323, 0.0210194, 1.0]], ['2, k, 2', [-0.10198, 0.330215, 1.0]], ['2, k, 3', [-0.0955883, 0.462891, 1.0]], ['2, k, 4', [-0.259009, 0.212696, 1.0]], ['2, k, 5', [-0.324873, -0.058434, 1.0]], ['2, k, 6', [-0.422265, -0.278569, 1.0]], ['2, k, 7', [-0.413431, -0.297333, 1.0]], ['2, k, 8', [0.0533865, 0.211418, 1.0]], ['2, k, 9', [0.127028, -0.0409697, 1.0]], ['2, k, 10', [0.22341, -0.261961, 1.0]], ['2, k, 11', [0.21165, -0.306255, 1.0]], ['2, k, 12', [-0.176114, -0.292661, 1.0]], ['2, k, 13', [-0.196852, -0.597299, 1.0]], ['2, k, 14', [-0.156625, -0.970293, 1.0]], ['2, k, 15', [-0.151874, -1.04588, 1.0]], ['2, k, 16', [-0.0288277, -0.291667, 1.0]], ['2, k, 17', [-0.0239677, -0.608841, 1.0]], ['2, k, 18', [-0.0458278, -0.955923, 1.0]], ['2, k, 19', [-0.0459678, -1.04308, 1.0]], ['2, k, 20', [-0.102398, 0.254037, 1.0]], ['2, k, 21', [-0.420814, -0.350902, 1.0]], ['2, k, 22', [-0.334121, -0.319518, 1.0]], ['2, k, 23', [0.215739, -0.356577, 1.0]], ['2, k, 24', [0.135169, -0.32183, 1.0]]]
[['2, k, 0', [-0.103787, -0.296771, 1.0]], ['2, k, 1', [-0.102805, 0.02048, 1.0]], ['2, k, 2', [-0.101352, 0.32974, 1.0]], ['2, k, 3', [-0.095823, 0.462719, 1.0]], ['2, k, 4', [-0.259461, 0.212061, 1.0]], ['2, k, 5', [-0.323795, -0.0561009, 1.0]], ['2, k, 6', [-0.419092, -0.277339, 1.0]], ['2, k, 7', [-0.412799, -0.299238, 1.0]], ['2, k, 8', [0.0536776, 0.210814, 1.0]], ['2, k, 9', [0.126332, -0.0440514, 1.0]], ['2, k, 10', [0.222283, -0.264647, 1.0]], ['2, k, 11', [0.215632, -0.302855, 1.0]], ['2, k, 12', [-0.175793, -0.293276, 1.0]], ['2, k, 13', [-0.196461, -0.597742, 1.0]], ['2, k, 14', [-0.156439, -0.970406, 1.0]], ['2, k, 15', [-0.151999, -1.04604, 1.0]], ['2, k, 16', [-0.0287569, -0.292124, 1.0]], ['2, k, 17', [-0.023741, -0.608828, 1.0]], ['2, k, 18', [-0.0468799, -0.959946, 1.0]], ['2, k, 19', [-0.0466793, -1.04293, 1.0]], ['2, k, 20', [-0.101817, 0.253548, 1.0]], ['2, k, 21', [-0.416628, -0.355114, 1.0]], ['2, k, 22', [-0.339076, -0.322837, 1.0]], ['2, k, 23', [0.225325, -0.354812, 1.0]], ['2, k, 24', [0.153971, -0.32316, 1.0]]]
[['2, k, 0', [-0.104253, -0.297021, 1.0]], ['2, k, 1', [-0.102788, 0.0202511, 1.0]], ['2, k, 2', [-0.100871, 0.32939, 1.0]], ['2, k, 3', [-0.096013, 0.46245, 1.0]], ['2, k, 4', [-0.259932, 0.211475, 1.0]], ['2, k, 5', [-0.323488, -0.0550907, 1.0]], ['2, k, 6', [-0.420341, -0.275592, 1.0]], ['2, k, 7', [-0.416201, -0.322141, 1.0]], ['2, k, 8', [0.0538202, 0.210344, 1.0]], ['2, k, 9', [0.125505, -0.0448425, 1.0]], ['2, k, 10', [0.222064, -0.264794, 1.0]], ['2, k, 11', [0.215747, -0.302966, 1.0]], ['2, k, 12', [-0.176148, -0.293482, 1.0]], ['2, k, 13', [-0.196477, -0.597921, 1.0]], ['2, k, 14', [-0.156045, -0.971274, 1.0]], ['2, k, 15', [-0.152067, -1.04621, 1.0]], ['2, k, 16', [-0.0293628, -0.292392, 1.0]], ['2, k, 17', [-0.0243878, -0.608507, 1.0]], ['2, k, 18', [-0.0469001, -0.95668, 1.0]], ['2, k, 19', [-0.046435, -1.04213, 1.0]], ['2, k, 20', [-0.101489, 0.25325, 1.0]], ['2, k, 21', [-0.425908, -0.355539, 1.0]], ['2, k, 22', [-0.356218, -0.323511, 1.0]], ['2, k, 23', [0.22214, -0.356257, 1.0]], ['2, k, 24', [0.154429, -0.322214, 1.0]]]
[['2, k, 0', [-0.104558, -0.296872, 1.0]], ['2, k, 1', [-0.102842, 0.020275, 1.0]], ['2, k, 2', [-0.100808, 0.329366, 1.0]], ['2, k, 3', [-0.0960845, 0.462329, 1.0]], ['2, k, 4', [-0.26025, 0.210912, 1.0]], ['2, k, 5', [-0.322687, -0.0536911, 1.0]], ['2, k, 6', [-0.419542, -0.274111, 1.0]], ['2, k, 7', [-0.416361, -0.323324, 1.0]], ['2, k, 8', [0.0539494, 0.21024, 1.0]], ['2, k, 9', [0.124844, -0.0443245, 1.0]], ['2, k, 10', [0.221811, -0.263839, 1.0]], ['2, k, 11', [0.216862, -0.301894, 1.0]], ['2, k, 12', [-0.17646, -0.293247, 1.0]], ['2, k, 13', [-0.196249, -0.59843, 1.0]], ['2, k, 14', [-0.1559, -0.971485, 1.0]], ['2, k, 15', [-0.152048, -1.0462, 1.0]], ['2, k, 16', [-0.02967, -0.292314, 1.0]], ['2, k, 17', [-0.025539, -0.609346, 1.0]], ['2, k, 18', [-0.0466146, -0.956538, 1.0]], ['2, k, 19', [-0.0466247, -1.04173, 1.0]], ['2, k, 20', [-0.101445, 0.253234, 1.0]], ['2, k, 21', [-0.424206, -0.360477, 1.0]], ['2, k, 22', [-0.360349, -0.323291, 1.0]], ['2, k, 23', [0.222149, -0.357367, 1.0]], ['2, k, 24', [0.156483, -0.322592, 1.0]]]
[['2, k, 0', [-0.105193, -0.296148, 1.0]], ['2, k, 1', [-0.103071, 0.020375, 1.0]], ['2, k, 2', [-0.100841, 0.329238, 1.0]], ['2, k, 3', [-0.0960473, 0.461852, 1.0]], ['2, k, 4', [-0.260591, 0.210356, 1.0]], ['2, k, 5', [-0.322043, -0.0520822, 1.0]], ['2, k, 6', [-0.416488, -0.273306, 1.0]], ['2, k, 7', [-0.415928, -0.322248, 1.0]], ['2, k, 8', [0.0541786, 0.210088, 1.0]], ['2, k, 9', [0.125268, -0.0452751, 1.0]], ['2, k, 10', [0.222768, -0.264128, 1.0]], ['2, k, 11', [0.213295, -0.306505, 1.0]], ['2, k, 12', [-0.177186, -0.292283, 1.0]], ['2, k, 13', [-0.196166, -0.59841, 1.0]], ['2, k, 14', [-0.156512, -0.970932, 1.0]], ['2, k, 15', [-0.152181, -1.04623, 1.0]], ['2, k, 16', [-0.0302151, -0.291788, 1.0]], ['2, k, 17', [-0.0267367, -0.606389, 1.0]], ['2, k, 18', [-0.0461652, -0.956159, 1.0]], ['2, k, 19', [-0.0467721, -1.04164, 1.0]], ['2, k, 20', [-0.101503, 0.25315, 1.0]], ['2, k, 21', [-0.414246, -0.362271, 1.0]], ['2, k, 22', [-0.357931, -0.324229, 1.0]], ['2, k, 23', [0.223946, -0.357103, 1.0]], ['2, k, 24', [0.135003, -0.322228, 1.0]]]
[['2, k, 0', [-0.106196, -0.295537, 1.0]], ['2, k, 1', [-0.103283, 0.0204313, 1.0]], ['2, k, 2', [-0.100816, 0.329076, 1.0]], ['2, k, 3', [-0.0960481, 0.461834, 1.0]], ['2, k, 4', [-0.260915, 0.209889, 1.0]], ['2, k, 5', [-0.322027, -0.0515582, 1.0]], ['2, k, 6', [-0.415688, -0.273169, 1.0]], ['2, k, 7', [-0.415231, -0.321547, 1.0]], ['2, k, 8', [0.0551103, 0.209333, 1.0]], ['2, k, 9', [0.124882, -0.044968, 1.0]], ['2, k, 10', [0.222957, -0.263538, 1.0]], ['2, k, 11', [0.213457, -0.306237, 1.0]], ['2, k, 12', [-0.178273, -0.291437, 1.0]], ['2, k, 13', [-0.19604, -0.598759, 1.0]], ['2, k, 14', [-0.156491, -0.970971, 1.0]], ['2, k, 15', [-0.15117, -1.04617, 1.0]], ['2, k, 16', [-0.0311275, -0.291379, 1.0]], ['2, k, 17', [-0.0273132, -0.606821, 1.0]], ['2, k, 18', [-0.0461291, -0.956154, 1.0]], ['2, k, 19', [-0.0467686, -1.04188, 1.0]], ['2, k, 20', [-0.101524, 0.253083, 1.0]], ['2, k, 21', [-0.42087, -0.35918, 1.0]], ['2, k, 22', [-0.360436, -0.323647, 1.0]], ['2, k, 23', [0.223697, -0.357479, 1.0]], ['2, k, 24', [0.136581, -0.323675, 1.0]]]
[['2, k, 0', [-0.106707, -0.295252, 1.0]], ['2, k, 1', [-0.103391, 0.0205854, 1.0]], ['2, k, 2', [-0.100702, 0.329191, 1.0]], ['2, k, 3', [-0.0960529, 0.461826, 1.0]], ['2, k, 4', [-0.261576, 0.209756, 1.0]], ['2, k, 5', [-0.32197, -0.0509436, 1.0]], ['2, k, 6', [-0.415483, -0.27268, 1.0]], ['2, k, 7', [-0.417155, -0.321251, 1.0]], ['2, k, 8', [0.055423, 0.209352, 1.0]], ['2, k, 9', [0.12475, -0.0446415, 1.0]], ['2, k, 10', [0.222942, -0.263266, 1.0]], ['2, k, 11', [0.213024, -0.305422, 1.0]], ['2, k, 12', [-0.178794, -0.291166, 1.0]], ['2, k, 13', [-0.195758, -0.598966, 1.0]], ['2, k, 14', [-0.156534, -0.970838, 1.0]], ['2, k, 15', [-0.15076, -1.04603, 1.0]], ['2, k, 16', [-0.0316119, -0.291083, 1.0]], ['2, k, 17', [-0.0276197, -0.607469, 1.0]], ['2, k, 18', [-0.0461431, -0.956286, 1.0]], ['2, k, 19', [-0.0466212, -1.04211, 1.0]], ['2, k, 20', [-0.101482, 0.25317, 1.0]], ['2, k, 21', [-0.429625, -0.355848, 1.0]], ['2, k, 22', [-0.362707, -0.324381, 1.0]], ['2, k, 23', [0.221217, -0.356271, 1.0]], ['2, k, 24', [0.139332, -0.32303, 1.0]]]
