[['2, k, 0', [0.0341117, -0.374492, 1.0]], ['2, k, 1', [0.0123335, -0.0688014, 1.0]], ['2, k, 2', [-0.00896193, 0.229575, 1.0]], ['2, k, 3', [-0.0236283, 0.380094, 1.0]], ['2, k, 4', [-0.155057, 0.135737, 1.0]], ['2, k, 5', [-0.258873, 0.0107838, 1.0]], ['2, k, 6', [-0.320923, -0.0209308, 1.0]], ['2, k, 7', [-0.324942, -0.019311, 1.0]], ['2, k, 8', [0.145081, 0.134985, 1.0]], ['2, k, 9', [0.273922, 0.0158663, 1.0]], ['2, k, 10', [0.365812, 0.0196013, 1.0]], ['2, k, 11', [0.357989, -0.00429315, 1.0]], ['2, k, 12', [-0.0348146, -0.369139, 1.0]], ['2, k, 13', [-0.0570803, -0.803969, 1.0]], ['2, k, 14', [-0.0595025, -1.14779, 1.0]], ['2, k, 15', [-0.0907593, -1.20996, 1.0]], ['2, k, 16', [0.102094, -0.369481, 1.0]], ['2, k, 17', [0.142601, -0.79797, 1.0]], ['2, k, 18', [0.142714, -1.16049, 1.0]], ['2, k, 19', [0.180786, -1.21094, 1.0]], ['2, k, 20', [-0.00370213, 0.155976, 1.0]], ['2, k, 21', [-0.33671, -0.0312927, 1.0]], ['2, k, 22', [-0.359127, -0.00846108, 1.0]], ['2, k, 23', [0.37258, -0.00843086, 1.0]], ['2, k, 24', [0.374587, 0.0122613, 1.0]]]
[['2, k, 0', [0.0707742, -0.381396, 1.0]], ['2, k, 1', [0.0565536, -0.0760901, 1.0]], ['2, k, 2', [0.0425496, 0.222209, 1.0]], ['2, k, 3', [0.0319364, 0.369776, 1.0]], ['2, k, 4', [-0.112202, 0.126779, 1.0]], ['2, k, 5', [-0.212179, 0.0107095, 1.0]], ['2, k, 6', [-0.241194, -0.0463418, 1.0]], ['2, k, 7', [-0.271515, -0.0855224, 1.0]], ['2, k, 8', [0.204017, 0.129864, 1.0]], ['2, k, 9', [0.332836, 0.0104652, 1.0]], ['2, k, 10', [0.367324, -0.0316539, 1.0]], ['2, k, 11', [0.398341, -0.075123, 1.0]], ['2, k, 12', [0.00194956, -0.379978, 1.0]], ['2, k, 13', [-0.0405265, -0.803904, 1.0]], ['2, k, 14', [-0.0661927, -1.1537, 1.0]], ['2, k, 15', [-0.0860248, -1.20112, 1.0]], ['2, k, 16', [0.137687, -0.372619, 1.0]], ['2, k, 17', [0.170458, -0.786918, 1.0]], ['2, k, 18', [0.148233, -1.1508, 1.0]], ['2, k, 19', [0.180977, -1.20763, 1.0]], ['2, k, 20', [0.0460381, 0.148598, 1.0]], ['2, k, 21', [-0.282097, -0.0925788, 1.0]], ['2, k, 22', [-0.198528, -0.0902266, 1.0]], ['2, k, 23', [0.430364, -0.0780318, 1.0]], ['2, k, 24', [0.326883, -0.0829033, 1.0]]]
[['2, k, 0', [0.0707271, -0.384214, 1.0]], ['2, k, 1', [0.0570433, -0.0806155, 1.0]], ['2, k, 2', [0.0437478, 0.215741, 1.0]], ['2, k, 3', [0.032638, 0.361629, 1.0]], ['2, k, 4', [-0.110562, 0.119167, 1.0]], ['2, k, 5', [-0.213298, 8.55401e-05, 1.0]], ['2, k, 6', [-0.242758, -0.0518458, 1.0]], ['2, k, 7', [-0.270045, -0.0981548, 1.0]], ['2, k, 8', [0.203668, 0.12254, 1.0]], ['2, k, 9', [0.335358, 0.00281921, 1.0]], ['2, k, 10', [0.372945, -0.0437612, 1.0]], ['2, k, 11', [0.407312, -0.0879993, 1.0]], ['2, k, 12', [0.00173929, -0.382736, 1.0]], ['2, k, 13', [-0.0432517, -0.801414, 1.0]], ['2, k, 14', [-0.0662152, -1.154, 1.0]], ['2, k, 15', [-0.0876855, -1.20018, 1.0]], ['2, k, 16', [0.137806, -0.375416, 1.0]], ['2, k, 17', [0.172606, -0.783979, 1.0]], ['2, k, 18', [0.14841, -1.15164, 1.0]], ['2, k, 19', [0.18099, -1.20605, 1.0]], ['2, k, 20', [0.0470488, 0.142628, 1.0]], ['2, k, 21', [-0.286021, -0.10532, 1.0]], ['2, k, 22', [-0.20113, -0.101193, 1.0]], ['2, k, 23', [0.429956, -0.0943652, 1.0]], ['2, k, 24', [0.33857, -0.0964475, 1.0]]]
[['2, k, 0', [0.0705306, -0.394375, 1.0]], ['2, k, 1', [0.0581273, -0.0934612, 1.0]], ['2, k, 2', [0.0461635, 0.200433, 1.0]], ['2, k, 3', [0.034484, 0.349067, 1.0]], ['2, k, 4', [-0.112512, 0.10647, 1.0]], ['2, k, 5', [-0.21365, -0.0116419, 1.0]], ['2, k, 6', [-0.240424, -0.0635746, 1.0]], ['2, k, 7', [-0.267325, -0.111534, 1.0]], ['2, k, 8', [0.205514, 0.111055, 1.0]], ['2, k, 9', [0.337513, -0.0077647, 1.0]], ['2, k, 10', [0.376073, -0.055795, 1.0]], ['2, k, 11', [0.406409, -0.103333, 1.0]], ['2, k, 12', [0.000871655, -0.391988, 1.0]], ['2, k, 13', [-0.0487527, -0.791534, 1.0]], ['2, k, 14', [-0.0663093, -1.15575, 1.0]], ['2, k, 15', [-0.0887657, -1.20037, 1.0]], ['2, k, 16', [0.138352, -0.386314, 1.0]], ['2, k, 17', [0.175366, -0.790672, 1.0]], ['2, k, 18', [0.147787, -1.15392, 1.0]], ['2, k, 19', [0.180106, -1.20908, 1.0]], ['2, k, 20', [0.0491335, 0.127906, 1.0]], ['2, k, 21', [-0.276822, -0.11987, 1.0]], ['2, k, 22', [-0.19261, -0.112023, 1.0]], ['2, k, 23', [0.43366, -0.111099, 1.0]], ['2, k, 24', [0.336671, -0.110608, 1.0]]]
[['2, k, 0', [0.0700838, -0.404109, 1.0]], ['2, k, 1', [0.0574783, -0.104062, 1.0]], ['2, k, 2', [0.045104, 0.189394, 1.0]], ['2, k, 3', [0.035799, 0.340876, 1.0]], ['2, k, 4', [-0.111677, 0.0988996, 1.0]], ['2, k, 5', [-0.212819, -0.0230356, 1.0]], ['2, k, 6', [-0.278259, -0.0685781, 1.0]], ['2, k, 7', [-0.274611, -0.12725, 1.0]], ['2, k, 8', [0.206593, 0.100368, 1.0]], ['2, k, 9', [0.337753, -0.0189856, 1.0]], ['2, k, 10', [0.376928, -0.0703828, 1.0]], ['2, k, 11', [0.407991, -0.1208, 1.0]], ['2, k, 12', [0.000432263, -0.401162, 1.0]], ['2, k, 13', [-0.0515936, -0.792295, 1.0]], ['2, k, 14', [-0.0668695, -1.15701, 1.0]], ['2, k, 15', [-0.0884717, -1.20366, 1.0]], ['2, k, 16', [0.13789, -0.39626, 1.0]], ['2, k, 17', [0.178342, -0.788487, 1.0]], ['2, k, 18', [0.149345, -1.15271, 1.0]], ['2, k, 19', [0.181345, -1.20948, 1.0]], ['2, k, 20', [0.0481924, 0.116946, 1.0]], ['2, k, 21', [-0.272345, -0.137359, 1.0]], ['2, k, 22', [-0.200746, -0.129873, 1.0]], ['2, k, 23', [0.441633, -0.127447, 1.0]], ['2, k, 24', [0.338827, -0.127723, 1.0]]]
[['2, k, 0', [0.0696883, -0.415792, 1.0]], ['2, k, 1', [0.0563208, -0.116831, 1.0]], ['2, k, 2', [0.043003, 0.175571, 1.0]], ['2, k, 3', [0.0365816, 0.331439, 1.0]], ['2, k, 4', [-0.112021, 0.0877216, 1.0]], ['2, k, 5', [-0.212402, -0.036823, 1.0]], ['2, k, 6', [-0.278594, -0.0786567, 1.0]], ['2, k, 7', [-0.268379, -0.144933, 1.0]], ['2, k, 8', [0.207019, 0.0886552, 1.0]], ['2, k, 9', [0.336434, -0.0274151, 1.0]], ['2, k, 10', [0.377979, -0.0843464, 1.0]], ['2, k, 11', [0.410731, -0.139337, 1.0]], ['2, k, 12', [-0.000480167, -0.412611, 1.0]], ['2, k, 13', [-0.053574, -0.790149, 1.0]], ['2, k, 14', [-0.0683717, -1.16166, 1.0]], ['2, k, 15', [-0.0911217, -1.21102, 1.0]], ['2, k, 16', [0.13801, -0.407864, 1.0]], ['2, k, 17', [0.179601, -0.789324, 1.0]], ['2, k, 18', [0.149959, -1.15657, 1.0]], ['2, k, 19', [0.181324, -1.21163, 1.0]], ['2, k, 20', [0.0463413, 0.103379, 1.0]], ['2, k, 21', [-0.260781, -0.150947, 1.0]], ['2, k, 22', [-0.19115, -0.144352, 1.0]], ['2, k, 23', [0.43984, -0.146196, 1.0]], ['2, k, 24', [0.343639, -0.144747, 1.0]]]
[['2, k, 0', [0.0693024, -0.430804, 1.0]], ['2, k, 1', [0.0564827, -0.132516, 1.0]], ['2, k, 2', [0.0437075, 0.159372, 1.0]], ['2, k, 3', [0.0373529, 0.315229, 1.0]], ['2, k, 4', [-0.114398, 0.0718294, 1.0]], ['2, k, 5', [-0.213852, -0.0539789, 1.0]], ['2, k, 6', [-0.278371, -0.101024, 1.0]], ['2, k, 7', [-0.267854, -0.163583, 1.0]], ['2, k, 8', [0.207279, 0.0732731, 1.0]], ['2, k, 9', [0.339428, -0.0582759, 1.0]], ['2, k, 10', [0.380745, -0.108563, 1.0]], ['2, k, 11', [0.411157, -0.159412, 1.0]], ['2, k, 12', [-0.000987093, -0.427741, 1.0]], ['2, k, 13', [-0.0565264, -0.785837, 1.0]], ['2, k, 14', [-0.0683491, -1.15996, 1.0]], ['2, k, 15', [-0.0905355, -1.21202, 1.0]], ['2, k, 16', [0.137745, -0.422352, 1.0]], ['2, k, 17', [0.181219, -0.789242, 1.0]], ['2, k, 18', [0.150769, -1.15369, 1.0]], ['2, k, 19', [0.182693, -1.21268, 1.0]], ['2, k, 20', [0.0469094, 0.0872858, 1.0]], ['2, k, 21', [-0.263691, -0.171872, 1.0]], ['2, k, 22', [-0.190819, -0.166515, 1.0]], ['2, k, 23', [0.440466, -0.1672, 1.0]], ['2, k, 24', [0.342591, -0.164537, 1.0]]]
[['2, k, 0', [0.0678003, -0.447237, 1.0]], ['2, k, 1', [0.0558184, -0.147664, 1.0]], ['2, k, 2', [0.0437765, 0.145492, 1.0]], ['2, k, 3', [0.0381834, 0.299355, 1.0]], ['2, k, 4', [-0.114777, 0.056678, 1.0]], ['2, k, 5', [-0.214081, -0.0705162, 1.0]], ['2, k, 6', [-0.278726, -0.113791, 1.0]], ['2, k, 7', [-0.268328, -0.182176, 1.0]], ['2, k, 8', [0.206024, 0.0539132, 1.0]], ['2, k, 9', [0.340411, -0.0697064, 1.0]], ['2, k, 10', [0.37973, -0.127486, 1.0]], ['2, k, 11', [0.410401, -0.179512, 1.0]], ['2, k, 12', [-0.00249607, -0.443685, 1.0]], ['2, k, 13', [-0.0586552, -0.786788, 1.0]], ['2, k, 14', [-0.0682303, -1.15968, 1.0]], ['2, k, 15', [-0.0902597, -1.2141, 1.0]], ['2, k, 16', [0.136286, -0.438884, 1.0]], ['2, k, 17', [0.181686, -0.788566, 1.0]], ['2, k, 18', [0.150634, -1.15564, 1.0]], ['2, k, 19', [0.184412, -1.20989, 1.0]], ['2, k, 20', [0.0468033, 0.0730869, 1.0]], ['2, k, 21', [-0.267679, -0.189112, 1.0]], ['2, k, 22', [-0.196759, -0.183705, 1.0]], ['2, k, 23', [0.440264, -0.187977, 1.0]], ['2, k, 24', [0.342874, -0.184492, 1.0]]]
[['2, k, 0', [0.0696935, -0.463818, 1.0]], ['2, k, 1', [0.0567563, -0.163928, 1.0]], ['2, k, 2', [0.0438116, 0.129786, 1.0]], ['2, k, 3', [0.038532, 0.281687, 1.0]], ['2, k, 4', [-0.114817, 0.0397346, 1.0]], ['2, k, 5', [-0.214174, -0.0852493, 1.0]], ['2, k, 6', [-0.277254, -0.141643, 1.0]], ['2, k, 7', [-0.271439, -0.20165, 1.0]], ['2, k, 8', [0.205611, 0.0395853, 1.0]], ['2, k, 9', [0.34062, -0.0901461, 1.0]], ['2, k, 10', [0.380294, -0.146924, 1.0]], ['2, k, 11', [0.409601, -0.200017, 1.0]], ['2, k, 12', [-0.000366526, -0.460302, 1.0]], ['2, k, 13', [-0.0598303, -0.790056, 1.0]], ['2, k, 14', [-0.0693388, -1.16052, 1.0]], ['2, k, 15', [-0.0917946, -1.21878, 1.0]], ['2, k, 16', [0.137897, -0.454959, 1.0]], ['2, k, 17', [0.182558, -0.794333, 1.0]], ['2, k, 18', [0.150718, -1.15752, 1.0]], ['2, k, 19', [0.184721, -1.21021, 1.0]], ['2, k, 20', [0.0470584, 0.0572149, 1.0]], ['2, k, 21', [-0.268682, -0.2078, 1.0]], ['2, k, 22', [-0.201039, -0.205068, 1.0]], ['2, k, 23', [0.437627, -0.208424, 1.0]], ['2, k, 24', [0.343112, -0.205462, 1.0]]]
[['2, k, 0', [0.0678962, -0.481342, 1.0]], ['2, k, 1', [0.0557357, -0.181404, 1.0]], ['2, k, 2', [0.0435544, 0.112377, 1.0]], ['2, k, 3', [0.037282, 0.26562, 1.0]], ['2, k, 4', [-0.116428, 0.021167, 1.0]], ['2, k, 5', [-0.215734, -0.102399, 1.0]], ['2, k, 6', [-0.276699, -0.152131, 1.0]], ['2, k, 7', [-0.278028, -0.219081, 1.0]], ['2, k, 8', [0.204738, 0.0219894, 1.0]], ['2, k, 9', [0.338873, -0.108821, 1.0]], ['2, k, 10', [0.380542, -0.167092, 1.0]], ['2, k, 11', [0.411185, -0.221368, 1.0]], ['2, k, 12', [-0.00169621, -0.477499, 1.0]], ['2, k, 13', [-0.0619583, -0.800318, 1.0]], ['2, k, 14', [-0.0688253, -1.16008, 1.0]], ['2, k, 15', [-0.092123, -1.21918, 1.0]], ['2, k, 16', [0.135675, -0.472373, 1.0]], ['2, k, 17', [0.184717, -0.801255, 1.0]], ['2, k, 18', [0.15043, -1.15776, 1.0]], ['2, k, 19', [0.185175, -1.21152, 1.0]], ['2, k, 20', [0.0466113, 0.03978, 1.0]], ['2, k, 21', [-0.274052, -0.227254, 1.0]], ['2, k, 22', [-0.214227, -0.220445, 1.0]], ['2, k, 23', [0.435399, -0.231594, 1.0]], ['2, k, 24', [0.343414, -0.224542, 1.0]]]
[['2, k, 0', [0.0660222, -0.498656, 1.0]], ['2, k, 1', [0.0547698, -0.200183, 1.0]], ['2, k, 2', [0.0435583, 0.0923269, 1.0]], ['2, k, 3', [0.0371004, 0.241204, 1.0]], ['2, k, 4', [-0.116579, 0.00754401, 1.0]], ['2, k, 5', [-0.218185, -0.122451, 1.0]], ['2, k, 6', [-0.27741, -0.174341, 1.0]], ['2, k, 7', [-0.276181, -0.240074, 1.0]], ['2, k, 8', [0.204345, 0.000991472, 1.0]], ['2, k, 9', [0.33762, -0.131951, 1.0]], ['2, k, 10', [0.406905, -0.197164, 1.0]], ['2, k, 11', [0.413012, -0.242545, 1.0]], ['2, k, 12', [-0.00274537, -0.493479, 1.0]], ['2, k, 13', [-0.0647432, -0.813258, 1.0]], ['2, k, 14', [-0.0695649, -1.16163, 1.0]], ['2, k, 15', [-0.0908749, -1.21894, 1.0]], ['2, k, 16', [0.132976, -0.490621, 1.0]], ['2, k, 17', [0.187524, -0.816817, 1.0]], ['2, k, 18', [0.149705, -1.15365, 1.0]], ['2, k, 19', [0.185053, -1.21123, 1.0]], ['2, k, 20', [0.0463687, 0.0200189, 1.0]], ['2, k, 21', [-0.273761, -0.249535, 1.0]], ['2, k, 22', [-0.216512, -0.249231, 1.0]], ['2, k, 23', [0.432068, -0.252053, 1.0]], ['2, k, 24', [0.352196, -0.247104, 1.0]]]
[['2, k, 0', [0.0669006, -0.514639, 1.0]], ['2, k, 1', [0.0543469, -0.216465, 1.0]], ['2, k, 2', [0.0417631, 0.0756892, 1.0]], ['2, k, 3', [0.0357013, 0.223634, 1.0]], ['2, k, 4', [-0.119618, -0.019039, 1.0]], ['2, k, 5', [-0.217263, -0.142667, 1.0]], ['2, k, 6', [-0.275895, -0.190875, 1.0]], ['2, k, 7', [-0.279168, -0.25672, 1.0]], ['2, k, 8', [0.204089, -0.0143585, 1.0]], ['2, k, 9', [0.339014, -0.153663, 1.0]], ['2, k, 10', [0.406251, -0.203591, 1.0]], ['2, k, 11', [0.412446, -0.263541, 1.0]], ['2, k, 12', [-0.00130245, -0.510221, 1.0]], ['2, k, 13', [-0.0669983, -0.825379, 1.0]], ['2, k, 14', [-0.0703073, -1.17342, 1.0]], ['2, k, 15', [-0.0908974, -1.21894, 1.0]], ['2, k, 16', [0.133336, -0.505447, 1.0]], ['2, k, 17', [0.189963, -0.82971, 1.0]], ['2, k, 18', [0.150212, -1.15678, 1.0]], ['2, k, 19', [0.18807, -1.21383, 1.0]], ['2, k, 20', [0.0449248, 0.003469, 1.0]], ['2, k, 21', [-0.274504, -0.267253, 1.0]], ['2, k, 22', [-0.236821, -0.248477, 1.0]], ['2, k, 23', [0.429987, -0.270305, 1.0]], ['2, k, 24', [0.351631, -0.267257, 1.0]]]
[['2, k, 0', [0.0650895, -0.537827, 1.0]], ['2, k, 1', [0.0527358, -0.239343, 1.0]], ['2, k, 2', [0.0403807, 0.0536675, 1.0]], ['2, k, 3', [0.0347175, 0.203366, 1.0]], ['2, k, 4', [-0.119069, -0.0442879, 1.0]], ['2, k, 5', [-0.220336, -0.160701, 1.0]], ['2, k, 6', [-0.278506, -0.219512, 1.0]], ['2, k, 7', [-0.278678, -0.279923, 1.0]], ['2, k, 8', [0.198278, -0.0484002, 1.0]], ['2, k, 9', [0.336983, -0.16856, 1.0]], ['2, k, 10', [0.405255, -0.23146, 1.0]], ['2, k, 11', [0.40649, -0.286541, 1.0]], ['2, k, 12', [-0.00301007, -0.531161, 1.0]], ['2, k, 13', [-0.0707553, -0.842051, 1.0]], ['2, k, 14', [-0.0712403, -1.17835, 1.0]], ['2, k, 15', [-0.0911857, -1.21987, 1.0]], ['2, k, 16', [0.131469, -0.530291, 1.0]], ['2, k, 17', [0.19353, -0.851249, 1.0]], ['2, k, 18', [0.151038, -1.16166, 1.0]], ['2, k, 19', [0.19105, -1.22161, 1.0]], ['2, k, 20', [0.0434803, -0.0188244, 1.0]], ['2, k, 21', [-0.281706, -0.286459, 1.0]], ['2, k, 22', [-0.227971, -0.303698, 1.0]], ['2, k, 23', [0.426425, -0.29407, 1.0]], ['2, k, 24', [0.337473, -0.288973, 1.0]]]
[['2, k, 0', [0.0653265, -0.55303, 1.0]], ['2, k, 1', [0.0522821, -0.254983, 1.0]], ['2, k, 2', [0.0392124, 0.0374754, 1.0]], ['2, k, 3', [0.0337474, 0.178143, 1.0]], ['2, k, 4', [-0.119495, -0.0601331, 1.0]], ['2, k, 5', [-0.220618, -0.178336, 1.0]], ['2, k, 6', [-0.278975, -0.240012, 1.0]], ['2, k, 7', [-0.266492, -0.301879, 1.0]], ['2, k, 8', [0.198362, -0.0542089, 1.0]], ['2, k, 9', [0.334806, -0.188754, 1.0]], ['2, k, 10', [0.405039, -0.255047, 1.0]], ['2, k, 11', [0.408524, -0.308786, 1.0]], ['2, k, 12', [-0.0028906, -0.545886, 1.0]], ['2, k, 13', [-0.0735813, -0.852413, 1.0]], ['2, k, 14', [-0.0714007, -1.17897, 1.0]], ['2, k, 15', [-0.0916675, -1.2203, 1.0]], ['2, k, 16', [0.131818, -0.545522, 1.0]], ['2, k, 17', [0.19396, -0.864173, 1.0]], ['2, k, 18', [0.149781, -1.16237, 1.0]], ['2, k, 19', [0.191167, -1.22108, 1.0]], ['2, k, 20', [0.0424922, -0.0348759, 1.0]], ['2, k, 21', [-0.252194, -0.309255, 1.0]], ['2, k, 22', [-0.18738, -0.303727, 1.0]], ['2, k, 23', [0.424703, -0.317071, 1.0]], ['2, k, 24', [0.342856, -0.31078, 1.0]]]
[['2, k, 0', [0.0633879, -0.566732, 1.0]], ['2, k, 1', [0.0515951, -0.269292, 1.0]], ['2, k, 2', [0.0398235, 0.0226544, 1.0]], ['2, k, 3', [0.0328327, 0.158835, 1.0]], ['2, k, 4', [-0.120471, -0.0673691, 1.0]], ['2, k, 5', [-0.224347, -0.203674, 1.0]], ['2, k, 6', [-0.278851, -0.25318, 1.0]], ['2, k, 7', [-0.266928, -0.322616, 1.0]], ['2, k, 8', [0.198311, -0.0711595, 1.0]], ['2, k, 9', [0.333086, -0.202892, 1.0]], ['2, k, 10', [0.404655, -0.262802, 1.0]], ['2, k, 11', [0.409128, -0.329429, 1.0]], ['2, k, 12', [-0.0048571, -0.559723, 1.0]], ['2, k, 13', [-0.0747402, -0.863894, 1.0]], ['2, k, 14', [-0.0706185, -1.17916, 1.0]], ['2, k, 15', [-0.0903712, -1.22001, 1.0]], ['2, k, 16', [0.129958, -0.558753, 1.0]], ['2, k, 17', [0.192759, -0.875187, 1.0]], ['2, k, 18', [0.150065, -1.16373, 1.0]], ['2, k, 19', [0.189733, -1.21977, 1.0]], ['2, k, 20', [0.0427736, -0.0495851, 1.0]], ['2, k, 21', [-0.256411, -0.330463, 1.0]], ['2, k, 22', [-0.187351, -0.327281, 1.0]], ['2, k, 23', [0.430109, -0.338847, 1.0]], ['2, k, 24', [0.343546, -0.333589, 1.0]]]
[['2, k, 0', [0.0627351, -0.578398, 1.0]], ['2, k, 1', [0.0517079, -0.279841, 1.0]], ['2, k, 2', [0.0405952, 0.0133182, 1.0]], ['2, k, 3', [0.0323876, 0.146877, 1.0]], ['2, k, 4', [-0.121924, -0.0784258, 1.0]], ['2, k, 5', [-0.225416, -0.215777, 1.0]], ['2, k, 6', [-0.280842, -0.273885, 1.0]], ['2, k, 7', [-0.264194, -0.341933, 1.0]], ['2, k, 8', [0.197341, -0.0803292, 1.0]], ['2, k, 9', [0.331835, -0.215349, 1.0]], ['2, k, 10', [0.373833, -0.294921, 1.0]], ['2, k, 11', [0.405192, -0.349492, 1.0]], ['2, k, 12', [-0.00568936, -0.571758, 1.0]], ['2, k, 13', [-0.0760193, -0.873138, 1.0]], ['2, k, 14', [-0.0709875, -1.17964, 1.0]], ['2, k, 15', [-0.0908896, -1.22232, 1.0]], ['2, k, 16', [0.129493, -0.569783, 1.0]], ['2, k, 17', [0.194248, -0.88428, 1.0]], ['2, k, 18', [0.150664, -1.16518, 1.0]], ['2, k, 19', [0.18918, -1.21999, 1.0]], ['2, k, 20', [0.0433916, -0.0592348, 1.0]], ['2, k, 21', [-0.251943, -0.351232, 1.0]], ['2, k, 22', [-0.184869, -0.339615, 1.0]], ['2, k, 23', [0.426955, -0.35801, 1.0]], ['2, k, 24', [0.338481, -0.353852, 1.0]]]
[['2, k, 0', [0.0615396, -0.59064, 1.0]], ['2, k, 1', [0.0504593, -0.290365, 1.0]], ['2, k, 2', [0.0393367, 0.00444059, 1.0]], ['2, k, 3', [0.0310746, 0.135008, 1.0]], ['2, k, 4', [-0.122595, -0.0898247, 1.0]], ['2, k, 5', [-0.22383, -0.224686, 1.0]], ['2, k, 6', [-0.281516, -0.292425, 1.0]], ['2, k, 7', [-0.26794, -0.36061, 1.0]], ['2, k, 8', [0.195313, -0.088549, 1.0]], ['2, k, 9', [0.328265, -0.226958, 1.0]], ['2, k, 10', [0.402452, -0.310963, 1.0]], ['2, k, 11', [0.409336, -0.367959, 1.0]], ['2, k, 12', [-0.00672314, -0.584539, 1.0]], ['2, k, 13', [-0.0774967, -0.882243, 1.0]], ['2, k, 14', [-0.0671244, -1.18543, 1.0]], ['2, k, 15', [-0.0869132, -1.22271, 1.0]], ['2, k, 16', [0.128178, -0.581221, 1.0]], ['2, k, 17', [0.195711, -0.892895, 1.0]], ['2, k, 18', [0.148745, -1.16279, 1.0]], ['2, k, 19', [0.188295, -1.22052, 1.0]], ['2, k, 20', [0.0421314, -0.0685192, 1.0]], ['2, k, 21', [-0.254845, -0.368353, 1.0]], ['2, k, 22', [-0.195238, -0.369723, 1.0]], ['2, k, 23', [0.42563, -0.378059, 1.0]], ['2, k, 24', [0.347568, -0.373033, 1.0]]]
[['2, k, 0', [0.0624659, -0.595691, 1.0]], ['2, k, 1', [0.049567, -0.295321, 1.0]], ['2, k, 2', [0.0364003, -0.000917371, 1.0]], ['2, k, 3', [0.0307193, 0.122008, 1.0]], ['2, k, 4', [-0.124082, -0.102267, 1.0]], ['2, k, 5', [-0.223124, -0.243072, 1.0]], ['2, k, 6', [-0.281723, -0.304192, 1.0]], ['2, k, 7', [-0.263552, -0.378514, 1.0]], ['2, k, 8', [0.195303, -0.0879992, 1.0]], ['2, k, 9', [0.32718, -0.235343, 1.0]], ['2, k, 10', [0.402766, -0.319604, 1.0]], ['2, k, 11', [0.410058, -0.383501, 1.0]], ['2, k, 12', [-0.00563259, -0.590048, 1.0]], ['2, k, 13', [-0.0784008, -0.885866, 1.0]], ['2, k, 14', [-0.0678135, -1.18444, 1.0]], ['2, k, 15', [-0.0840736, -1.22148, 1.0]], ['2, k, 16', [0.128929, -0.585704, 1.0]], ['2, k, 17', [0.194212, -0.896403, 1.0]], ['2, k, 18', [0.148461, -1.16463, 1.0]], ['2, k, 19', [0.187933, -1.22063, 1.0]], ['2, k, 20', [0.0397576, -0.0737418, 1.0]], ['2, k, 21', [-0.256279, -0.388855, 1.0]], ['2, k, 22', [-0.188565, -0.381205, 1.0]], ['2, k, 23', [0.426059, -0.393745, 1.0]], ['2, k, 24', [0.348105, -0.38907, 1.0]]]
[['2, k, 0', [0.0618578, -0.604445, 1.0]], ['2, k, 1', [0.0474805, -0.30159, 1.0]], ['2, k, 2', [0.0332768, -0.00506922, 1.0]], ['2, k, 3', [0.0303186, 0.116094, 1.0]], ['2, k, 4', [-0.123808, -0.108893, 1.0]], ['2, k, 5', [-0.223734, -0.248831, 1.0]], ['2, k, 6', [-0.281715, -0.319501, 1.0]], ['2, k, 7', [-0.277448, -0.389945, 1.0]], ['2, k, 8', [0.19387, -0.10162, 1.0]], ['2, k, 9', [0.325341, -0.248311, 1.0]], ['2, k, 10', [0.402189, -0.327685, 1.0]], ['2, k, 11', [0.409926, -0.39689, 1.0]], ['2, k, 12', [-0.00601403, -0.598466, 1.0]], ['2, k, 13', [-0.0793255, -0.891791, 1.0]], ['2, k, 14', [-0.0683151, -1.17884, 1.0]], ['2, k, 15', [-0.0830137, -1.22072, 1.0]], ['2, k, 16', [0.128104, -0.594535, 1.0]], ['2, k, 17', [0.193995, -0.903663, 1.0]], ['2, k, 18', [0.149013, -1.16567, 1.0]], ['2, k, 19', [0.192165, -1.22332, 1.0]], ['2, k, 20', [0.036857, -0.0783843, 1.0]], ['2, k, 21', [-0.27074, -0.403373, 1.0]], ['2, k, 22', [-0.213975, -0.392381, 1.0]], ['2, k, 23', [0.42624, -0.40786, 1.0]], ['2, k, 24', [0.348614, -0.403786, 1.0]]]
[['2, k, 0', [0.0613423, -0.610244, 1.0]], ['2, k, 1', [0.0467946, -0.306929, 1.0]], ['2, k, 2', [0.0324517, -0.00942123, 1.0]], ['2, k, 3', [0.0296765, 0.110079, 1.0]], ['2, k, 4', [-0.123679, -0.113756, 1.0]], ['2, k, 5', [-0.223667, -0.254571, 1.0]], ['2, k, 6', [-0.282195, -0.326522, 1.0]], ['2, k, 7', [-0.267744, -0.406252, 1.0]], ['2, k, 8', [0.193487, -0.108016, 1.0]], ['2, k, 9', [0.325576, -0.250496, 1.0]], ['2, k, 10', [0.399066, -0.342497, 1.0]], ['2, k, 11', [0.411736, -0.405695, 1.0]], ['2, k, 12', [-0.00677286, -0.604327, 1.0]], ['2, k, 13', [-0.0792118, -0.89559, 1.0]], ['2, k, 14', [-0.0673434, -1.17945, 1.0]], ['2, k, 15', [-0.0834463, -1.2215, 1.0]], ['2, k, 16', [0.127844, -0.60015, 1.0]], ['2, k, 17', [0.194216, -0.907314, 1.0]], ['2, k, 18', [0.149166, -1.1688, 1.0]], ['2, k, 19', [0.191722, -1.22315, 1.0]], ['2, k, 20', [0.0360497, -0.083021, 1.0]], ['2, k, 21', [-0.262633, -0.416952, 1.0]], ['2, k, 22', [-0.192913, -0.405774, 1.0]], ['2, k, 23', [0.430605, -0.417118, 1.0]], ['2, k, 24', [0.349671, -0.412157, 1.0]]]
