[['2, k, 0', [-0.151124, -0.746975, 1.0]], ['2, k, 1', [-0.151244, -0.46381, 1.0]], ['2, k, 2', [-0.150854, -0.184225, 1.0]], ['2, k, 3', [-0.145485, -0.0520872, 1.0]], ['2, k, 4', [-0.295108, -0.275533, 1.0]], ['2, k, 5', [-0.318173, -0.50187, 1.0]], ['2, k, 6', [-0.271097, -0.418892, 1.0]], ['2, k, 7', [-0.24675, -0.352241, 1.0]], ['2, k, 8', [0.0271621, -0.287912, 1.0]], ['2, k, 9', [0.131012, -0.385953, 1.0]], ['2, k, 10', [-0.0586858, -0.372979, 1.0]], ['2, k, 11', [-0.121794, -0.369091, 1.0]], ['2, k, 12', [-0.222866, -0.736836, 1.0]], ['2, k, 13', [-0.339822, -1.0122, 1.0]], ['2, k, 14', [-0.227978, -1.28199, 1.0]], ['2, k, 15', [-0.22902, -1.13999, 1.0]], ['2, k, 16', [-0.0763993, -0.742291, 1.0]], ['2, k, 17', [0.0662088, -0.966768, 1.0]], ['2, k, 18', [-0.0366225, -1.2411, 1.0]], ['2, k, 19', [-0.0592461, -1.28231, 1.0]], ['2, k, 20', [-0.151046, -0.253718, 1.0]], ['2, k, 21', [-0.231784, -0.349751, 1.0]], ['2, k, 22', [-0.275072, -0.350606, 1.0]], ['2, k, 23', [-0.121421, -0.367958, 1.0]], ['2, k, 24', [-0.120933, -0.36648, 1.0]]]
[['2, k, 0', [-0.14629, -0.903349, 1.0]], ['2, k, 1', [-0.1413, -0.644187, 1.0]], ['2, k, 2', [-0.135731, -0.386842, 1.0]], ['2, k, 3', [-0.148189, -0.253472, 1.0]], ['2, k, 4', [-0.30507, -0.483785, 1.0]], ['2, k, 5', [-0.432345, -0.588331, 1.0]], ['2, k, 6', [-0.485276, -0.601382, 1.0]], ['2, k, 7', [-0.482383, -0.626169, 1.0]], ['2, k, 8', [0.0393759, -0.479656, 1.0]], ['2, k, 9', [0.170478, -0.615676, 1.0]], ['2, k, 10', [0.183707, -0.680952, 1.0]], ['2, k, 11', [0.172073, -0.706764, 1.0]], ['2, k, 12', [-0.216612, -0.896478, 1.0]], ['2, k, 13', [-0.382105, -1.03528, 1.0]], ['2, k, 14', [-0.384177, -1.32992, 1.0]], ['2, k, 15', [-0.37348, -1.37907, 1.0]], ['2, k, 16', [-0.073276, -0.893839, 1.0]], ['2, k, 17', [0.083512, -1.06131, 1.0]], ['2, k, 18', [0.0577927, -1.33861, 1.0]], ['2, k, 19', [0.06069, -1.40028, 1.0]], ['2, k, 20', [-0.137219, -0.451018, 1.0]], ['2, k, 21', [-0.479465, -0.636778, 1.0]], ['2, k, 22', [-0.520357, -0.61279, 1.0]], ['2, k, 23', [0.179134, -0.71752, 1.0]], ['2, k, 24', [0.107064, -0.693825, 1.0]]]
[['2, k, 0', [-0.137133, -0.912404, 1.0]], ['2, k, 1', [-0.138514, -0.650683, 1.0]], ['2, k, 2', [-0.136958, -0.392543, 1.0]], ['2, k, 3', [-0.148235, -0.261982, 1.0]], ['2, k, 4', [-0.30351, -0.490951, 1.0]], ['2, k, 5', [-0.437336, -0.604018, 1.0]], ['2, k, 6', [-0.480667, -0.608888, 1.0]], ['2, k, 7', [-0.484251, -0.635923, 1.0]], ['2, k, 8', [0.0395268, -0.485198, 1.0]], ['2, k, 9', [0.170231, -0.619142, 1.0]], ['2, k, 10', [0.184454, -0.684178, 1.0]], ['2, k, 11', [0.173272, -0.716776, 1.0]], ['2, k, 12', [-0.206635, -0.907429, 1.0]], ['2, k, 13', [-0.355072, -1.06984, 1.0]], ['2, k, 14', [-0.346875, -1.35073, 1.0]], ['2, k, 15', [-0.334891, -1.41035, 1.0]], ['2, k, 16', [-0.0650963, -0.900938, 1.0]], ['2, k, 17', [0.0847274, -1.06688, 1.0]], ['2, k, 18', [0.0566969, -1.34262, 1.0]], ['2, k, 19', [0.0588461, -1.40496, 1.0]], ['2, k, 20', [-0.137482, -0.456719, 1.0]], ['2, k, 21', [-0.464591, -0.644226, 1.0]], ['2, k, 22', [-0.519636, -0.622564, 1.0]], ['2, k, 23', [0.169995, -0.724517, 1.0]], ['2, k, 24', [0.107269, -0.703267, 1.0]]]
[['2, k, 0', [-0.131426, -0.920006, 1.0]], ['2, k, 1', [-0.135161, -0.6588, 1.0]], ['2, k, 2', [-0.136757, -0.400421, 1.0]], ['2, k, 3', [-0.145586, -0.271088, 1.0]], ['2, k, 4', [-0.300941, -0.500913, 1.0]], ['2, k, 5', [-0.441474, -0.614227, 1.0]], ['2, k, 6', [-0.476465, -0.619377, 1.0]], ['2, k, 7', [-0.481497, -0.644868, 1.0]], ['2, k, 8', [0.0405203, -0.491311, 1.0]], ['2, k, 9', [0.171959, -0.631528, 1.0]], ['2, k, 10', [0.182261, -0.696069, 1.0]], ['2, k, 11', [0.174322, -0.724863, 1.0]], ['2, k, 12', [-0.200429, -0.915939, 1.0]], ['2, k, 13', [-0.357296, -1.06588, 1.0]], ['2, k, 14', [-0.348648, -1.3472, 1.0]], ['2, k, 15', [-0.336006, -1.40654, 1.0]], ['2, k, 16', [-0.0600067, -0.907422, 1.0]], ['2, k, 17', [0.085567, -1.06856, 1.0]], ['2, k, 18', [0.0579445, -1.34347, 1.0]], ['2, k, 19', [0.0607776, -1.40623, 1.0]], ['2, k, 20', [-0.136494, -0.464705, 1.0]], ['2, k, 21', [-0.466424, -0.655478, 1.0]], ['2, k, 22', [-0.520891, -0.634714, 1.0]], ['2, k, 23', [0.186798, -0.738186, 1.0]], ['2, k, 24', [0.114998, -0.715776, 1.0]]]
[['2, k, 0', [-0.127312, -0.924359, 1.0]], ['2, k, 1', [-0.13274, -0.66451, 1.0]], ['2, k, 2', [-0.136744, -0.407328, 1.0]], ['2, k, 3', [-0.145615, -0.275774, 1.0]], ['2, k, 4', [-0.300455, -0.506394, 1.0]], ['2, k, 5', [-0.440826, -0.615844, 1.0]], ['2, k, 6', [-0.478465, -0.62413, 1.0]], ['2, k, 7', [-0.483193, -0.655343, 1.0]], ['2, k, 8', [0.0408323, -0.499157, 1.0]], ['2, k, 9', [0.172798, -0.638663, 1.0]], ['2, k, 10', [0.176776, -0.713582, 1.0]], ['2, k, 11', [0.174745, -0.734857, 1.0]], ['2, k, 12', [-0.197658, -0.91997, 1.0]], ['2, k, 13', [-0.358744, -1.06561, 1.0]], ['2, k, 14', [-0.352247, -1.34623, 1.0]], ['2, k, 15', [-0.340666, -1.40604, 1.0]], ['2, k, 16', [-0.054324, -0.911997, 1.0]], ['2, k, 17', [0.0746638, -1.10689, 1.0]], ['2, k, 18', [0.0310184, -1.36446, 1.0]], ['2, k, 19', [0.0291029, -1.43455, 1.0]], ['2, k, 20', [-0.135832, -0.471354, 1.0]], ['2, k, 21', [-0.472774, -0.669378, 1.0]], ['2, k, 22', [-0.526246, -0.644623, 1.0]], ['2, k, 23', [0.181445, -0.74214, 1.0]], ['2, k, 24', [0.119206, -0.726198, 1.0]]]
[['2, k, 0', [-0.127211, -0.9264, 1.0]], ['2, k, 1', [-0.133442, -0.669688, 1.0]], ['2, k, 2', [-0.139237, -0.416276, 1.0]], ['2, k, 3', [-0.144796, -0.284027, 1.0]], ['2, k, 4', [-0.298636, -0.512296, 1.0]], ['2, k, 5', [-0.440487, -0.623257, 1.0]], ['2, k, 6', [-0.476923, -0.639468, 1.0]], ['2, k, 7', [-0.480111, -0.662964, 1.0]], ['2, k, 8', [0.0415742, -0.509678, 1.0]], ['2, k, 9', [0.172625, -0.647462, 1.0]], ['2, k, 10', [0.17584, -0.718417, 1.0]], ['2, k, 11', [0.170851, -0.743659, 1.0]], ['2, k, 12', [-0.197783, -0.921466, 1.0]], ['2, k, 13', [-0.358749, -1.06664, 1.0]], ['2, k, 14', [-0.338869, -1.34763, 1.0]], ['2, k, 15', [-0.326211, -1.40675, 1.0]], ['2, k, 16', [-0.0540019, -0.914576, 1.0]], ['2, k, 17', [0.0892149, -1.07892, 1.0]], ['2, k, 18', [0.0511574, -1.35127, 1.0]], ['2, k, 19', [0.0504954, -1.41457, 1.0]], ['2, k, 20', [-0.137821, -0.479375, 1.0]], ['2, k, 21', [-0.471498, -0.673897, 1.0]], ['2, k, 22', [-0.520105, -0.648929, 1.0]], ['2, k, 23', [0.1795, -0.750054, 1.0]], ['2, k, 24', [0.128831, -0.742782, 1.0]]]
[['2, k, 0', [-0.124765, -0.932115, 1.0]], ['2, k, 1', [-0.131514, -0.676205, 1.0]], ['2, k, 2', [-0.137943, -0.422327, 1.0]], ['2, k, 3', [-0.144301, -0.293874, 1.0]], ['2, k, 4', [-0.29779, -0.520032, 1.0]], ['2, k, 5', [-0.438359, -0.631304, 1.0]], ['2, k, 6', [-0.479667, -0.64704, 1.0]], ['2, k, 7', [-0.483578, -0.670792, 1.0]], ['2, k, 8', [0.0423731, -0.515392, 1.0]], ['2, k, 9', [0.172639, -0.653363, 1.0]], ['2, k, 10', [0.176286, -0.730594, 1.0]], ['2, k, 11', [0.173851, -0.753107, 1.0]], ['2, k, 12', [-0.196567, -0.927099, 1.0]], ['2, k, 13', [-0.3598, -1.0676, 1.0]], ['2, k, 14', [-0.382536, -1.34286, 1.0]], ['2, k, 15', [-0.376458, -1.40549, 1.0]], ['2, k, 16', [-0.050334, -0.920306, 1.0]], ['2, k, 17', [0.0691404, -1.11716, 1.0]], ['2, k, 18', [0.0288641, -1.375, 1.0]], ['2, k, 19', [0.0271732, -1.44485, 1.0]], ['2, k, 20', [-0.13639, -0.485636, 1.0]], ['2, k, 21', [-0.476905, -0.681861, 1.0]], ['2, k, 22', [-0.523444, -0.657365, 1.0]], ['2, k, 23', [0.187782, -0.764098, 1.0]], ['2, k, 24', [0.114939, -0.740979, 1.0]]]
[['2, k, 0', [-0.122954, -0.9394, 1.0]], ['2, k, 1', [-0.131039, -0.68419, 1.0]], ['2, k, 2', [-0.138777, -0.43079, 1.0]], ['2, k, 3', [-0.141572, -0.300535, 1.0]], ['2, k, 4', [-0.297687, -0.526912, 1.0]], ['2, k, 5', [-0.436967, -0.636164, 1.0]], ['2, k, 6', [-0.477972, -0.654806, 1.0]], ['2, k, 7', [-0.484445, -0.678457, 1.0]], ['2, k, 8', [0.0428609, -0.521043, 1.0]], ['2, k, 9', [0.172864, -0.654793, 1.0]], ['2, k, 10', [0.176228, -0.735959, 1.0]], ['2, k, 11', [0.171432, -0.760169, 1.0]], ['2, k, 12', [-0.194304, -0.935089, 1.0]], ['2, k, 13', [-0.361538, -1.06734, 1.0]], ['2, k, 14', [-0.38532, -1.34343, 1.0]], ['2, k, 15', [-0.379251, -1.40569, 1.0]], ['2, k, 16', [-0.0491109, -0.926633, 1.0]], ['2, k, 17', [0.0842759, -1.08343, 1.0]], ['2, k, 18', [0.0503609, -1.35607, 1.0]], ['2, k, 19', [0.0508522, -1.41949, 1.0]], ['2, k, 20', [-0.13691, -0.494002, 1.0]], ['2, k, 21', [-0.475954, -0.6932, 1.0]], ['2, k, 22', [-0.525889, -0.666198, 1.0]], ['2, k, 23', [0.185014, -0.771091, 1.0]], ['2, k, 24', [0.127456, -0.761881, 1.0]]]
[['2, k, 0', [-0.12703, -0.951534, 1.0]], ['2, k, 1', [-0.132366, -0.692557, 1.0]], ['2, k, 2', [-0.138115, -0.436246, 1.0]], ['2, k, 3', [-0.140362, -0.306761, 1.0]], ['2, k, 4', [-0.296124, -0.534772, 1.0]], ['2, k, 5', [-0.433742, -0.644966, 1.0]], ['2, k, 6', [-0.479865, -0.660544, 1.0]], ['2, k, 7', [-0.486711, -0.686855, 1.0]], ['2, k, 8', [0.0433904, -0.526244, 1.0]], ['2, k, 9', [0.172441, -0.670748, 1.0]], ['2, k, 10', [0.176761, -0.742964, 1.0]], ['2, k, 11', [0.168643, -0.768423, 1.0]], ['2, k, 12', [-0.197908, -0.943893, 1.0]], ['2, k, 13', [-0.362667, -1.06863, 1.0]], ['2, k, 14', [-0.36533, -1.35329, 1.0]], ['2, k, 15', [-0.355616, -1.41084, 1.0]], ['2, k, 16', [-0.0537792, -0.942615, 1.0]], ['2, k, 17', [0.0898097, -1.08364, 1.0]], ['2, k, 18', [0.0551766, -1.35685, 1.0]], ['2, k, 19', [0.0557452, -1.41978, 1.0]], ['2, k, 20', [-0.136696, -0.500084, 1.0]], ['2, k, 21', [-0.465272, -0.69147, 1.0]], ['2, k, 22', [-0.532428, -0.675793, 1.0]], ['2, k, 23', [0.174232, -0.78005, 1.0]], ['2, k, 24', [0.106769, -0.756387, 1.0]]]
[['2, k, 0', [-0.127037, -0.955963, 1.0]], ['2, k, 1', [-0.131859, -0.697503, 1.0]], ['2, k, 2', [-0.136785, -0.440984, 1.0]], ['2, k, 3', [-0.13963, -0.310451, 1.0]], ['2, k, 4', [-0.294952, -0.539925, 1.0]], ['2, k, 5', [-0.432104, -0.650026, 1.0]], ['2, k, 6', [-0.493561, -0.675406, 1.0]], ['2, k, 7', [-0.491428, -0.693384, 1.0]], ['2, k, 8', [0.0439976, -0.535547, 1.0]], ['2, k, 9', [0.172447, -0.675257, 1.0]], ['2, k, 10', [0.177892, -0.750359, 1.0]], ['2, k, 11', [0.166992, -0.774402, 1.0]], ['2, k, 12', [-0.197565, -0.949201, 1.0]], ['2, k, 13', [-0.363928, -1.06822, 1.0]], ['2, k, 14', [-0.366094, -1.35219, 1.0]], ['2, k, 15', [-0.356974, -1.41003, 1.0]], ['2, k, 16', [-0.0540695, -0.94579, 1.0]], ['2, k, 17', [0.0896953, -1.0827, 1.0]], ['2, k, 18', [0.0548771, -1.35536, 1.0]], ['2, k, 19', [0.0514541, -1.4261, 1.0]], ['2, k, 20', [-0.135593, -0.50494, 1.0]], ['2, k, 21', [-0.461582, -0.703278, 1.0]], ['2, k, 22', [-0.531692, -0.684024, 1.0]], ['2, k, 23', [0.183644, -0.782674, 1.0]], ['2, k, 24', [0.104678, -0.767867, 1.0]]]
[['2, k, 0', [-0.125525, -0.960154, 1.0]], ['2, k, 1', [-0.12963, -0.702471, 1.0]], ['2, k, 2', [-0.133511, -0.446496, 1.0]], ['2, k, 3', [-0.138397, -0.314704, 1.0]], ['2, k, 4', [-0.294911, -0.543009, 1.0]], ['2, k, 5', [-0.429775, -0.655715, 1.0]], ['2, k, 6', [-0.481071, -0.687743, 1.0]], ['2, k, 7', [-0.486142, -0.6994, 1.0]], ['2, k, 8', [0.0445801, -0.538924, 1.0]], ['2, k, 9', [0.172342, -0.677331, 1.0]], ['2, k, 10', [0.177888, -0.756862, 1.0]], ['2, k, 11', [0.164558, -0.780373, 1.0]], ['2, k, 12', [-0.195796, -0.954475, 1.0]], ['2, k, 13', [-0.362628, -1.07031, 1.0]], ['2, k, 14', [-0.369359, -1.35375, 1.0]], ['2, k, 15', [-0.361427, -1.4119, 1.0]], ['2, k, 16', [-0.0528892, -0.948737, 1.0]], ['2, k, 17', [0.0800174, -1.09829, 1.0]], ['2, k, 18', [0.0510018, -1.37064, 1.0]], ['2, k, 19', [0.0513715, -1.43396, 1.0]], ['2, k, 20', [-0.132614, -0.510346, 1.0]], ['2, k, 21', [-0.483378, -0.708619, 1.0]], ['2, k, 22', [-0.52876, -0.682768, 1.0]], ['2, k, 23', [0.176894, -0.793418, 1.0]], ['2, k, 24', [0.115916, -0.777138, 1.0]]]
[['2, k, 0', [-0.126825, -0.967652, 1.0]], ['2, k, 1', [-0.131271, -0.710483, 1.0]], ['2, k, 2', [-0.13532, -0.454621, 1.0]], ['2, k, 3', [-0.137471, -0.319096, 1.0]], ['2, k, 4', [-0.295002, -0.546047, 1.0]], ['2, k, 5', [-0.430435, -0.660605, 1.0]], ['2, k, 6', [-0.484411, -0.701291, 1.0]], ['2, k, 7', [-0.491657, -0.705934, 1.0]], ['2, k, 8', [0.0449303, -0.539514, 1.0]], ['2, k, 9', [0.172831, -0.682331, 1.0]], ['2, k, 10', [0.178481, -0.760608, 1.0]], ['2, k, 11', [0.16288, -0.786227, 1.0]], ['2, k, 12', [-0.196528, -0.960697, 1.0]], ['2, k, 13', [-0.362851, -1.07241, 1.0]], ['2, k, 14', [-0.363293, -1.35708, 1.0]], ['2, k, 15', [-0.354165, -1.4143, 1.0]], ['2, k, 16', [-0.0548174, -0.957136, 1.0]], ['2, k, 17', [0.0830572, -1.09655, 1.0]], ['2, k, 18', [0.0698072, -1.36285, 1.0]], ['2, k, 19', [0.0730062, -1.42947, 1.0]], ['2, k, 20', [-0.134398, -0.518487, 1.0]], ['2, k, 21', [-0.474129, -0.713507, 1.0]], ['2, k, 22', [-0.533321, -0.692893, 1.0]], ['2, k, 23', [0.172123, -0.793997, 1.0]], ['2, k, 24', [0.105314, -0.776989, 1.0]]]
[['2, k, 0', [-0.125591, -0.9726, 1.0]], ['2, k, 1', [-0.130569, -0.714731, 1.0]], ['2, k, 2', [-0.135019, -0.4583, 1.0]], ['2, k, 3', [-0.137157, -0.322533, 1.0]], ['2, k, 4', [-0.294442, -0.548642, 1.0]], ['2, k, 5', [-0.432076, -0.664375, 1.0]], ['2, k, 6', [-0.485185, -0.701609, 1.0]], ['2, k, 7', [-0.493992, -0.713063, 1.0]], ['2, k, 8', [0.0468476, -0.546438, 1.0]], ['2, k, 9', [0.172318, -0.68597, 1.0]], ['2, k, 10', [0.174804, -0.764798, 1.0]], ['2, k, 11', [0.163132, -0.791998, 1.0]], ['2, k, 12', [-0.195568, -0.964989, 1.0]], ['2, k, 13', [-0.361047, -1.07522, 1.0]], ['2, k, 14', [-0.366216, -1.35904, 1.0]], ['2, k, 15', [-0.358304, -1.41664, 1.0]], ['2, k, 16', [-0.0532775, -0.962726, 1.0]], ['2, k, 17', [0.0860351, -1.09069, 1.0]], ['2, k, 18', [0.0692725, -1.36843, 1.0]], ['2, k, 19', [0.0715427, -1.42917, 1.0]], ['2, k, 20', [-0.134005, -0.522297, 1.0]], ['2, k, 21', [-0.476938, -0.719643, 1.0]], ['2, k, 22', [-0.53543, -0.701735, 1.0]], ['2, k, 23', [0.180966, -0.801639, 1.0]], ['2, k, 24', [0.118306, -0.789921, 1.0]]]
[['2, k, 0', [-0.122147, -0.976841, 1.0]], ['2, k, 1', [-0.12899, -0.718363, 1.0]], ['2, k, 2', [-0.134755, -0.46163, 1.0]], ['2, k, 3', [-0.136588, -0.32707, 1.0]], ['2, k, 4', [-0.294219, -0.55053, 1.0]], ['2, k, 5', [-0.435027, -0.670436, 1.0]], ['2, k, 6', [-0.486646, -0.70299, 1.0]], ['2, k, 7', [-0.49489, -0.719214, 1.0]], ['2, k, 8', [0.0461945, -0.547558, 1.0]], ['2, k, 9', [0.172423, -0.686769, 1.0]], ['2, k, 10', [0.170785, -0.768211, 1.0]], ['2, k, 11', [0.157071, -0.794679, 1.0]], ['2, k, 12', [-0.192275, -0.969706, 1.0]], ['2, k, 13', [-0.360806, -1.07407, 1.0]], ['2, k, 14', [-0.385751, -1.35197, 1.0]], ['2, k, 15', [-0.381004, -1.41243, 1.0]], ['2, k, 16', [-0.0497845, -0.966353, 1.0]], ['2, k, 17', [0.0858798, -1.09036, 1.0]], ['2, k, 18', [0.0668979, -1.36933, 1.0]], ['2, k, 19', [0.068812, -1.42923, 1.0]], ['2, k, 20', [-0.133442, -0.525665, 1.0]], ['2, k, 21', [-0.497945, -0.726834, 1.0]], ['2, k, 22', [-0.5418, -0.702992, 1.0]], ['2, k, 23', [0.165534, -0.802235, 1.0]], ['2, k, 24', [0.0911032, -0.784423, 1.0]]]
[['2, k, 0', [-0.118988, -0.978996, 1.0]], ['2, k, 1', [-0.127949, -0.720242, 1.0]], ['2, k, 2', [-0.135097, -0.463582, 1.0]], ['2, k, 3', [-0.136791, -0.328119, 1.0]], ['2, k, 4', [-0.294463, -0.552267, 1.0]], ['2, k, 5', [-0.434654, -0.672246, 1.0]], ['2, k, 6', [-0.490363, -0.703959, 1.0]], ['2, k, 7', [-0.497621, -0.724004, 1.0]], ['2, k, 8', [0.0454669, -0.548486, 1.0]], ['2, k, 9', [0.174617, -0.689474, 1.0]], ['2, k, 10', [0.172633, -0.77264, 1.0]], ['2, k, 11', [0.156128, -0.797527, 1.0]], ['2, k, 12', [-0.188491, -0.972614, 1.0]], ['2, k, 13', [-0.359601, -1.07373, 1.0]], ['2, k, 14', [-0.370693, -1.35454, 1.0]], ['2, k, 15', [-0.363767, -1.41369, 1.0]], ['2, k, 16', [-0.0472452, -0.967792, 1.0]], ['2, k, 17', [0.0833125, -1.09042, 1.0]], ['2, k, 18', [0.0675309, -1.3697, 1.0]], ['2, k, 19', [0.0566228, -1.4311, 1.0]], ['2, k, 20', [-0.133444, -0.527534, 1.0]], ['2, k, 21', [-0.509333, -0.731206, 1.0]], ['2, k, 22', [-0.53982, -0.705309, 1.0]], ['2, k, 23', [0.16376, -0.808381, 1.0]], ['2, k, 24', [0.109133, -0.801796, 1.0]]]
[['2, k, 0', [-0.119191, -0.979805, 1.0]], ['2, k, 1', [-0.128397, -0.72126, 1.0]], ['2, k, 2', [-0.136083, -0.464708, 1.0]], ['2, k, 3', [-0.136718, -0.329049, 1.0]], ['2, k, 4', [-0.294396, -0.55356, 1.0]], ['2, k, 5', [-0.436099, -0.675055, 1.0]], ['2, k, 6', [-0.493074, -0.708767, 1.0]], ['2, k, 7', [-0.499792, -0.727104, 1.0]], ['2, k, 8', [0.0468733, -0.551371, 1.0]], ['2, k, 9', [0.173065, -0.692943, 1.0]], ['2, k, 10', [0.17024, -0.775021, 1.0]], ['2, k, 11', [0.153694, -0.798467, 1.0]], ['2, k, 12', [-0.188776, -0.97315, 1.0]], ['2, k, 13', [-0.3591, -1.07411, 1.0]], ['2, k, 14', [-0.356305, -1.35816, 1.0]], ['2, k, 15', [-0.347636, -1.41515, 1.0]], ['2, k, 16', [-0.047334, -0.968879, 1.0]], ['2, k, 17', [0.0715121, -1.13698, 1.0]], ['2, k, 18', [0.0581426, -1.41313, 1.0]], ['2, k, 19', [0.0606998, -1.47402, 1.0]], ['2, k, 20', [-0.13428, -0.528659, 1.0]], ['2, k, 21', [-0.496554, -0.739537, 1.0]], ['2, k, 22', [-0.539835, -0.710865, 1.0]], ['2, k, 23', [0.156271, -0.80954, 1.0]], ['2, k, 24', [0.0855386, -0.796379, 1.0]]]
[['2, k, 0', [-0.117899, -0.980981, 1.0]], ['2, k, 1', [-0.127997, -0.722251, 1.0]], ['2, k, 2', [-0.136389, -0.465591, 1.0]], ['2, k, 3', [-0.136948, -0.329925, 1.0]], ['2, k, 4', [-0.294571, -0.553962, 1.0]], ['2, k, 5', [-0.435675, -0.675782, 1.0]], ['2, k, 6', [-0.525536, -0.727032, 1.0]], ['2, k, 7', [-0.505938, -0.728453, 1.0]], ['2, k, 8', [0.0470647, -0.552219, 1.0]], ['2, k, 9', [0.172835, -0.694543, 1.0]], ['2, k, 10', [0.166242, -0.779495, 1.0]], ['2, k, 11', [0.15188, -0.798704, 1.0]], ['2, k, 12', [-0.187525, -0.974205, 1.0]], ['2, k, 13', [-0.338916, -1.12795, 1.0]], ['2, k, 14', [-0.342817, -1.39977, 1.0]], ['2, k, 15', [-0.32864, -1.26881, 1.0]], ['2, k, 16', [-0.0460769, -0.970073, 1.0]], ['2, k, 17', [0.0780752, -1.09401, 1.0]], ['2, k, 18', [0.0705487, -1.37486, 1.0]], ['2, k, 19', [0.0739723, -1.43349, 1.0]], ['2, k, 20', [-0.134413, -0.529551, 1.0]], ['2, k, 21', [-0.500258, -0.737908, 1.0]], ['2, k, 22', [-0.553996, -0.721614, 1.0]], ['2, k, 23', [0.157297, -0.811615, 1.0]], ['2, k, 24', [0.0925934, -0.791945, 1.0]]]
[['2, k, 0', [-0.116688, -0.981081, 1.0]], ['2, k, 1', [-0.127901, -0.722355, 1.0]], ['2, k, 2', [-0.137057, -0.465856, 1.0]], ['2, k, 3', [-0.136971, -0.329963, 1.0]], ['2, k, 4', [-0.29527, -0.554401, 1.0]], ['2, k, 5', [-0.435965, -0.676215, 1.0]], ['2, k, 6', [-0.503916, -0.706465, 1.0]], ['2, k, 7', [-0.507182, -0.729785, 1.0]], ['2, k, 8', [0.04582, -0.548981, 1.0]], ['2, k, 9', [0.172283, -0.69459, 1.0]], ['2, k, 10', [0.16446, -0.77938, 1.0]], ['2, k, 11', [0.153252, -0.797467, 1.0]], ['2, k, 12', [-0.186343, -0.974646, 1.0]], ['2, k, 13', [-0.352904, -1.07447, 1.0]], ['2, k, 14', [-0.357832, -1.35525, 1.0]], ['2, k, 15', [-0.349752, -1.41404, 1.0]], ['2, k, 16', [-0.0447685, -0.969795, 1.0]], ['2, k, 17', [0.0773752, -1.09399, 1.0]], ['2, k, 18', [0.0684658, -1.37331, 1.0]], ['2, k, 19', [0.0722734, -1.43262, 1.0]], ['2, k, 20', [-0.13475, -0.529755, 1.0]], ['2, k, 21', [-0.513142, -0.742482, 1.0]], ['2, k, 22', [-0.555779, -0.71519, 1.0]], ['2, k, 23', [0.153828, -0.810642, 1.0]], ['2, k, 24', [0.114559, -0.805746, 1.0]]]
[['2, k, 0', [-0.115683, -0.980912, 1.0]], ['2, k, 1', [-0.127803, -0.72224, 1.0]], ['2, k, 2', [-0.137667, -0.465347, 1.0]], ['2, k, 3', [-0.137354, -0.329235, 1.0]], ['2, k, 4', [-0.295701, -0.554276, 1.0]], ['2, k, 5', [-0.437305, -0.676178, 1.0]], ['2, k, 6', [-0.5038, -0.706408, 1.0]], ['2, k, 7', [-0.509381, -0.727674, 1.0]], ['2, k, 8', [0.044509, -0.547792, 1.0]], ['2, k, 9', [0.170799, -0.694394, 1.0]], ['2, k, 10', [0.163465, -0.777581, 1.0]], ['2, k, 11', [0.150858, -0.796102, 1.0]], ['2, k, 12', [-0.1855, -0.974668, 1.0]], ['2, k, 13', [-0.354117, -1.07331, 1.0]], ['2, k, 14', [-0.358176, -1.35464, 1.0]], ['2, k, 15', [-0.349784, -1.41317, 1.0]], ['2, k, 16', [-0.0436023, -0.969371, 1.0]], ['2, k, 17', [0.0779953, -1.09368, 1.0]], ['2, k, 18', [0.0868359, -1.36455, 1.0]], ['2, k, 19', [0.0938019, -1.4281, 1.0]], ['2, k, 20', [-0.135067, -0.52943, 1.0]], ['2, k, 21', [-0.524435, -0.7357, 1.0]], ['2, k, 22', [-0.552476, -0.713237, 1.0]], ['2, k, 23', [0.16288, -0.815494, 1.0]], ['2, k, 24', [0.0912751, -0.785833, 1.0]]]
[['2, k, 0', [-0.115768, -0.980041, 1.0]], ['2, k, 1', [-0.129389, -0.720209, 1.0]], ['2, k, 2', [-0.143254, -0.460821, 1.0]], ['2, k, 3', [-0.13865, -0.324961, 1.0]], ['2, k, 4', [-0.296823, -0.552528, 1.0]], ['2, k, 5', [-0.437844, -0.675214, 1.0]], ['2, k, 6', [-0.496665, -0.704977, 1.0]], ['2, k, 7', [-0.506643, -0.72092, 1.0]], ['2, k, 8', [0.042986, -0.544516, 1.0]], ['2, k, 9', [0.169469, -0.694544, 1.0]], ['2, k, 10', [0.164237, -0.767216, 1.0]], ['2, k, 11', [0.148337, -0.791627, 1.0]], ['2, k, 12', [-0.185587, -0.973863, 1.0]], ['2, k, 13', [-0.353585, -1.07319, 1.0]], ['2, k, 14', [-0.357196, -1.35411, 1.0]], ['2, k, 15', [-0.348588, -1.41263, 1.0]], ['2, k, 16', [-0.0437076, -0.968408, 1.0]], ['2, k, 17', [0.0822193, -1.0917, 1.0]], ['2, k, 18', [0.0741535, -1.36964, 1.0]], ['2, k, 19', [0.0783694, -1.42958, 1.0]], ['2, k, 20', [-0.139546, -0.525612, 1.0]], ['2, k, 21', [-0.511652, -0.733292, 1.0]], ['2, k, 22', [-0.552776, -0.706433, 1.0]], ['2, k, 23', [0.16287, -0.806582, 1.0]], ['2, k, 24', [0.0959856, -0.791896, 1.0]]]
