[['2, k, 0', [0.0521031, -0.406939, 1.0]], ['2, k, 1', [0.040366, -0.116361, 1.0]], ['2, k, 2', [0.028681, 0.169289, 1.0]], ['2, k, 3', [0.0333167, 0.291913, 1.0]], ['2, k, 4', [-0.0923246, 0.102748, 1.0]], ['2, k, 5', [-0.187573, 0.0770122, 1.0]], ['2, k, 6', [-0.241024, 0.067765, 1.0]], ['2, k, 7', [-0.274859, 0.0379773, 1.0]], ['2, k, 8', [0.153376, 0.100638, 1.0]], ['2, k, 9', [0.147189, -0.166932, 1.0]], ['2, k, 10', [0.221661, -0.069204, 1.0]], ['2, k, 11', [0.255221, -0.0908361, 1.0]], ['2, k, 12', [-0.00427451, -0.402151, 1.0]], ['2, k, 13', [-0.0722565, -0.795613, 1.0]], ['2, k, 14', [-0.0235569, -1.13196, 1.0]], ['2, k, 15', [-0.0492915, -1.20957, 1.0]], ['2, k, 16', [0.107376, -0.403103, 1.0]], ['2, k, 17', [0.1293, -0.752092, 1.0]], ['2, k, 18', [0.171916, -1.19589, 1.0]], ['2, k, 19', [0.177499, -1.23778, 1.0]], ['2, k, 20', [0.0316012, 0.0985619, 1.0]], ['2, k, 21', [-0.289321, -0.00408126, 1.0]], ['2, k, 22', [-0.312301, 0.0367613, 1.0]], ['2, k, 23', [0.254351, -0.0905265, 1.0]], ['2, k, 24', [0.253216, -0.0901226, 1.0]]]
[['2, k, 0', [0.0238009, -0.389617, 1.0]], ['2, k, 1', [0.0261746, -0.123051, 1.0]], ['2, k, 2', [0.0317703, 0.140343, 1.0]], ['2, k, 3', [0.0290657, 0.242103, 1.0]], ['2, k, 4', [-0.119414, 0.11137, 1.0]], ['2, k, 5', [-0.251685, 0.0583101, 1.0]], ['2, k, 6', [-0.100214, -0.100598, 1.0]], ['2, k, 7', [-0.115503, -0.152957, 1.0]], ['2, k, 8', [0.163526, 0.0868173, 1.0]], ['2, k, 9', [0.283026, 0.0390273, 1.0]], ['2, k, 10', [0.371022, 4.96528e-05, 1.0]], ['2, k, 11', [0.40065, -0.0128943, 1.0]], ['2, k, 12', [-0.0256722, -0.381058, 1.0]], ['2, k, 13', [-0.0763643, -0.7718, 1.0]], ['2, k, 14', [-0.0719771, -1.14224, 1.0]], ['2, k, 15', [-0.0776099, -1.19405, 1.0]], ['2, k, 16', [0.0737396, -0.390654, 1.0]], ['2, k, 17', [0.123154, -0.785075, 1.0]], ['2, k, 18', [0.148195, -1.13235, 1.0]], ['2, k, 19', [0.140547, -1.18429, 1.0]], ['2, k, 20', [0.0298693, 0.0748367, 1.0]], ['2, k, 21', [-0.110532, -0.178099, 1.0]], ['2, k, 22', [-0.119037, -0.158394, 1.0]], ['2, k, 23', [0.39505, -0.0129239, 1.0]], ['2, k, 24', [0.388716, -0.0115865, 1.0]]]
[['2, k, 0', [0.0290389, -0.387662, 1.0]], ['2, k, 1', [0.0294262, -0.121579, 1.0]], ['2, k, 2', [0.032735, 0.141087, 1.0]], ['2, k, 3', [0.0292386, 0.244668, 1.0]], ['2, k, 4', [-0.116299, 0.109621, 1.0]], ['2, k, 5', [-0.256225, 0.0473407, 1.0]], ['2, k, 6', [-0.104715, -0.111558, 1.0]], ['2, k, 7', [-0.113448, -0.162243, 1.0]], ['2, k, 8', [0.165438, 0.0902625, 1.0]], ['2, k, 9', [0.281243, 0.039194, 1.0]], ['2, k, 10', [0.369263, 0.000208168, 1.0]], ['2, k, 11', [0.398897, -0.0127383, 1.0]], ['2, k, 12', [-0.0196953, -0.379418, 1.0]], ['2, k, 13', [-0.0702523, -0.778906, 1.0]], ['2, k, 14', [-0.0705675, -1.14277, 1.0]], ['2, k, 15', [-0.0746739, -1.19443, 1.0]], ['2, k, 16', [0.0780017, -0.388336, 1.0]], ['2, k, 17', [0.127817, -0.787767, 1.0]], ['2, k, 18', [0.148197, -1.13564, 1.0]], ['2, k, 19', [0.142089, -1.18741, 1.0]], ['2, k, 20', [0.0313865, 0.0757837, 1.0]], ['2, k, 21', [-0.112905, -0.194344, 1.0]], ['2, k, 22', [-0.119218, -0.202698, 1.0]], ['2, k, 23', [0.393301, -0.0127684, 1.0]], ['2, k, 24', [0.386833, -0.0125925, 1.0]]]
[['2, k, 0', [0.0316842, -0.387119, 1.0]], ['2, k, 1', [0.0318204, -0.120533, 1.0]], ['2, k, 2', [0.0342367, 0.142439, 1.0]], ['2, k, 3', [0.0295414, 0.245359, 1.0]], ['2, k, 4', [-0.116406, 0.10816, 1.0]], ['2, k, 5', [-0.252678, 0.0478746, 1.0]], ['2, k, 6', [-0.101162, -0.111042, 1.0]], ['2, k, 7', [-0.107539, -0.170834, 1.0]], ['2, k, 8', [0.165624, 0.0902891, 1.0]], ['2, k, 9', [0.280649, 0.0403579, 1.0]], ['2, k, 10', [0.368679, 0.00136442, 1.0]], ['2, k, 11', [0.398316, -0.0115833, 1.0]], ['2, k, 12', [-0.0177729, -0.379411, 1.0]], ['2, k, 13', [-0.0689356, -0.782815, 1.0]], ['2, k, 14', [-0.0692919, -1.14368, 1.0]], ['2, k, 15', [-0.0736298, -1.1951, 1.0]], ['2, k, 16', [0.0811618, -0.387071, 1.0]], ['2, k, 17', [0.132967, -0.784492, 1.0]], ['2, k, 18', [0.148104, -1.13567, 1.0]], ['2, k, 19', [0.141777, -1.18722, 1.0]], ['2, k, 20', [0.033227, 0.0771109, 1.0]], ['2, k, 21', [-0.0995251, -0.193656, 1.0]], ['2, k, 22', [-0.116271, -0.192305, 1.0]], ['2, k, 23', [0.392722, -0.0116164, 1.0]], ['2, k, 24', [0.386373, -0.0114249, 1.0]]]
[['2, k, 0', [0.0357207, -0.386873, 1.0]], ['2, k, 1', [0.0355071, -0.119272, 1.0]], ['2, k, 2', [0.0371495, 0.14478, 1.0]], ['2, k, 3', [0.0297276, 0.246159, 1.0]], ['2, k, 4', [-0.115511, 0.107057, 1.0]], ['2, k, 5', [-0.2373, 0.0336253, 1.0]], ['2, k, 6', [-0.0858222, -0.125257, 1.0]], ['2, k, 7', [-0.0990118, -0.179147, 1.0]], ['2, k, 8', [0.165692, 0.090335, 1.0]], ['2, k, 9', [0.28351, 0.0446806, 1.0]], ['2, k, 10', [0.371537, 0.00566882, 1.0]], ['2, k, 11', [0.401176, -0.00728035, 1.0]], ['2, k, 12', [-0.0138737, -0.37915, 1.0]], ['2, k, 13', [-0.0672774, -0.783474, 1.0]], ['2, k, 14', [-0.0646499, -1.15142, 1.0]], ['2, k, 15', [-0.0687535, -1.20245, 1.0]], ['2, k, 16', [0.0853, -0.386804, 1.0]], ['2, k, 17', [0.134791, -0.779769, 1.0]], ['2, k, 18', [0.148863, -1.13372, 1.0]], ['2, k, 19', [0.142806, -1.18493, 1.0]], ['2, k, 20', [0.0364713, 0.0792076, 1.0]], ['2, k, 21', [-0.0975274, -0.202659, 1.0]], ['2, k, 22', [-0.101702, -0.202347, 1.0]], ['2, k, 23', [0.395575, -0.00732448, 1.0]], ['2, k, 24', [0.38924, -0.00600592, 1.0]]]
[['2, k, 0', [0.0391821, -0.386341, 1.0]], ['2, k, 1', [0.0377282, -0.11852, 1.0]], ['2, k, 2', [0.0380089, 0.145445, 1.0]], ['2, k, 3', [0.0304136, 0.24685, 1.0]], ['2, k, 4', [-0.114398, 0.105941, 1.0]], ['2, k, 5', [-0.242727, 0.0331502, 1.0]], ['2, k, 6', [-0.0912099, -0.125756, 1.0]], ['2, k, 7', [-0.103079, -0.177966, 1.0]], ['2, k, 8', [0.165936, 0.090331, 1.0]], ['2, k, 9', [0.284746, 0.0461572, 1.0]], ['2, k, 10', [0.372784, 0.0071339, 1.0]], ['2, k, 11', [0.402427, -0.00581753, 1.0]], ['2, k, 12', [-0.0105608, -0.378483, 1.0]], ['2, k, 13', [-0.0668646, -0.783565, 1.0]], ['2, k, 14', [-0.0650612, -1.15097, 1.0]], ['2, k, 15', [-0.0690468, -1.2019, 1.0]], ['2, k, 16', [0.0885315, -0.386418, 1.0]], ['2, k, 17', [0.136143, -0.779798, 1.0]], ['2, k, 18', [0.143702, -1.13329, 1.0]], ['2, k, 19', [0.137807, -1.18441, 1.0]], ['2, k, 20', [0.0376725, 0.0799327, 1.0]], ['2, k, 21', [-0.102034, -0.201553, 1.0]], ['2, k, 22', [-0.110615, -0.211499, 1.0]], ['2, k, 23', [0.396823, -0.00586543, 1.0]], ['2, k, 24', [0.390485, -0.00455179, 1.0]]]
[['2, k, 0', [0.0399842, -0.386439, 1.0]], ['2, k, 1', [0.0384804, -0.118465, 1.0]], ['2, k, 2', [0.0385919, 0.145614, 1.0]], ['2, k, 3', [0.0300256, 0.24735, 1.0]], ['2, k, 4', [-0.114889, 0.105794, 1.0]], ['2, k, 5', [-0.240821, 0.0411595, 1.0]], ['2, k, 6', [-0.0892996, -0.117783, 1.0]], ['2, k, 7', [-0.10022, -0.182, 1.0]], ['2, k, 8', [0.166474, 0.0905942, 1.0]], ['2, k, 9', [0.286013, 0.0483339, 1.0]], ['2, k, 10', [0.374051, 0.00930028, 1.0]], ['2, k, 11', [0.403695, -0.00365217, 1.0]], ['2, k, 12', [-0.00985885, -0.378863, 1.0]], ['2, k, 13', [-0.0652281, -0.785442, 1.0]], ['2, k, 14', [-0.0663297, -1.15747, 1.0]], ['2, k, 15', [-0.0707166, -1.20823, 1.0]], ['2, k, 16', [0.0895891, -0.386278, 1.0]], ['2, k, 17', [0.13669, -0.780462, 1.0]], ['2, k, 18', [0.146607, -1.13284, 1.0]], ['2, k, 19', [0.140274, -1.18385, 1.0]], ['2, k, 20', [0.038327, 0.0800839, 1.0]], ['2, k, 21', [-0.0967644, -0.19852, 1.0]], ['2, k, 22', [-0.109649, -0.199291, 1.0]], ['2, k, 23', [0.398088, -0.00370564, 1.0]], ['2, k, 24', [0.391745, -0.00239924, 1.0]]]
[['2, k, 0', [0.0411132, -0.386126, 1.0]], ['2, k, 1', [0.039494, -0.117923, 1.0]], ['2, k, 2', [0.0392024, 0.146275, 1.0]], ['2, k, 3', [0.0302233, 0.248337, 1.0]], ['2, k, 4', [-0.11433, 0.105337, 1.0]], ['2, k, 5', [-0.244138, 0.0396461, 1.0]], ['2, k, 6', [-0.0926152, -0.119282, 1.0]], ['2, k, 7', [-0.100185, -0.190136, 1.0]], ['2, k, 8', [0.166949, 0.0910939, 1.0]], ['2, k, 9', [0.280889, 0.0492848, 1.0]], ['2, k, 10', [0.368938, 0.010248, 1.0]], ['2, k, 11', [0.398582, -0.0027042, 1.0]], ['2, k, 12', [-0.00866953, -0.378965, 1.0]], ['2, k, 13', [-0.0648587, -0.788383, 1.0]], ['2, k, 14', [-0.0664053, -1.15947, 1.0]], ['2, k, 15', [-0.0535923, -1.23921, 1.0]], ['2, k, 16', [0.0907221, -0.3855, 1.0]], ['2, k, 17', [0.137414, -0.782324, 1.0]], ['2, k, 18', [0.155364, -1.15466, 1.0]], ['2, k, 19', [0.13848, -1.22019, 1.0]], ['2, k, 20', [0.0390769, 0.0807404, 1.0]], ['2, k, 21', [-0.102274, -0.216512, 1.0]], ['2, k, 22', [-0.111079, -0.216742, 1.0]], ['2, k, 23', [0.392984, -0.00276009, 1.0]], ['2, k, 24', [0.386653, -0.00145684, 1.0]]]
[['2, k, 0', [0.0425926, -0.385669, 1.0]], ['2, k, 1', [0.0404857, -0.117642, 1.0]], ['2, k, 2', [0.0397932, 0.146436, 1.0]], ['2, k, 3', [0.0309526, 0.248644, 1.0]], ['2, k, 4', [-0.113747, 0.104813, 1.0]], ['2, k, 5', [-0.243699, 0.0418106, 1.0]], ['2, k, 6', [-0.0851883, -0.110062, 1.0]], ['2, k, 7', [-0.0997096, -0.165545, 1.0]], ['2, k, 8', [0.16708, 0.0911125, 1.0]], ['2, k, 9', [0.282894, 0.0499976, 1.0]], ['2, k, 10', [0.370932, 0.0109599, 1.0]], ['2, k, 11', [0.400574, -0.00199177, 1.0]], ['2, k, 12', [-0.0073106, -0.378728, 1.0]], ['2, k, 13', [-0.0645431, -0.788144, 1.0]], ['2, k, 14', [-0.0671223, -1.15906, 1.0]], ['2, k, 15', [-0.0715591, -1.20958, 1.0]], ['2, k, 16', [0.0921985, -0.384792, 1.0]], ['2, k, 17', [0.137688, -0.782021, 1.0]], ['2, k, 18', [0.151351, -1.13861, 1.0]], ['2, k, 19', [0.138053, -1.21805, 1.0]], ['2, k, 20', [0.0397932, 0.0809412, 1.0]], ['2, k, 21', [-0.0979213, -0.194768, 1.0]], ['2, k, 22', [-0.102532, -0.182148, 1.0]], ['2, k, 23', [0.394971, -0.0020495, 1.0]], ['2, k, 24', [0.388634, -0.000748641, 1.0]]]
[['2, k, 0', [0.0442739, -0.386193, 1.0]], ['2, k, 1', [0.0417711, -0.117813, 1.0]], ['2, k, 2', [0.0404247, 0.146483, 1.0]], ['2, k, 3', [0.0316103, 0.248794, 1.0]], ['2, k, 4', [-0.113357, 0.10435, 1.0]], ['2, k, 5', [-0.239885, 0.0411949, 1.0]], ['2, k, 6', [-0.07632, -0.105458, 1.0]], ['2, k, 7', [-0.0927145, -0.159984, 1.0]], ['2, k, 8', [0.167804, 0.0913066, 1.0]], ['2, k, 9', [0.282506, 0.0486394, 1.0]], ['2, k, 10', [0.370536, 0.00961006, 1.0]], ['2, k, 11', [0.400176, -0.00334031, 1.0]], ['2, k, 12', [-0.00576824, -0.379209, 1.0]], ['2, k, 13', [-0.062867, -0.790723, 1.0]], ['2, k, 14', [-0.0638731, -1.16273, 1.0]], ['2, k, 15', [-0.0464758, -1.24088, 1.0]], ['2, k, 16', [0.093801, -0.385324, 1.0]], ['2, k, 17', [0.138246, -0.779461, 1.0]], ['2, k, 18', [0.15092, -1.13434, 1.0]], ['2, k, 19', [0.14441, -1.18508, 1.0]], ['2, k, 20', [0.0406092, 0.0809559, 1.0]], ['2, k, 21', [-0.0890557, -0.172708, 1.0]], ['2, k, 22', [-0.0933771, -0.172658, 1.0]], ['2, k, 23', [0.394573, -0.00339455, 1.0]], ['2, k, 24', [0.388235, -0.00208914, 1.0]]]
[['2, k, 0', [0.0449876, -0.386856, 1.0]], ['2, k, 1', [0.042529, -0.117778, 1.0]], ['2, k, 2', [0.0413621, 0.147432, 1.0]], ['2, k, 3', [0.0327693, 0.250186, 1.0]], ['2, k, 4', [-0.112915, 0.104235, 1.0]], ['2, k, 5', [-0.239767, 0.0420163, 1.0]], ['2, k, 6', [-0.0764639, -0.104821, 1.0]], ['2, k, 7', [-0.0942713, -0.161974, 1.0]], ['2, k, 8', [0.168663, 0.0916112, 1.0]], ['2, k, 9', [0.296363, 0.0427753, 1.0]], ['2, k, 10', [0.384936, 0.00408602, 1.0]], ['2, k, 11', [0.41477, -0.00875779, 1.0]], ['2, k, 12', [-0.00510616, -0.380203, 1.0]], ['2, k, 13', [-0.0625223, -0.791532, 1.0]], ['2, k, 14', [-0.072371, -1.16188, 1.0]], ['2, k, 15', [-0.048356, -1.22471, 1.0]], ['2, k, 16', [0.0949238, -0.385996, 1.0]], ['2, k, 17', [0.138729, -0.779737, 1.0]], ['2, k, 18', [0.147702, -1.1435, 1.0]], ['2, k, 19', [0.137762, -1.22317, 1.0]], ['2, k, 20', [0.0415284, 0.0816284, 1.0]], ['2, k, 21', [-0.0934976, -0.181674, 1.0]], ['2, k, 22', [-0.0933968, -0.172701, 1.0]], ['2, k, 23', [0.409134, -0.00879813, 1.0]], ['2, k, 24', [0.402755, -0.00747463, 1.0]]]
[['2, k, 0', [0.0467222, -0.385307, 1.0]], ['2, k, 1', [0.0444434, -0.116573, 1.0]], ['2, k, 2', [0.0430055, 0.148156, 1.0]], ['2, k, 3', [0.034698, 0.250038, 1.0]], ['2, k, 4', [-0.106104, 0.107853, 1.0]], ['2, k, 5', [-0.231966, 0.0402218, 1.0]], ['2, k, 6', [-0.0677708, -0.105337, 1.0]], ['2, k, 7', [-0.0132898, -0.153816, 1.0]], ['2, k, 8', [0.169986, 0.0924996, 1.0]], ['2, k, 9', [0.298396, 0.0430858, 1.0]], ['2, k, 10', [0.386429, 0.00407929, 1.0]], ['2, k, 11', [0.416086, -0.00886986, 1.0]], ['2, k, 12', [-0.00293769, -0.378684, 1.0]], ['2, k, 13', [-0.0618892, -0.792404, 1.0]], ['2, k, 14', [-0.0729777, -1.16126, 1.0]], ['2, k, 15', [-0.0390991, -1.23516, 1.0]], ['2, k, 16', [0.0960853, -0.384399, 1.0]], ['2, k, 17', [0.141188, -0.785606, 1.0]], ['2, k, 18', [0.149633, -1.13994, 1.0]], ['2, k, 19', [0.141034, -1.19044, 1.0]], ['2, k, 20', [0.0432921, 0.0824974, 1.0]], ['2, k, 21', [-0.0127423, -0.173438, 1.0]], ['2, k, 22', [-0.0132614, -0.14984, 1.0]], ['2, k, 23', [0.410447, -0.00890992, 1.0]], ['2, k, 24', [0.404063, -0.00758605, 1.0]]]
[['2, k, 0', [0.047774, -0.384332, 1.0]], ['2, k, 1', [0.0452303, -0.115576, 1.0]], ['2, k, 2', [0.0436074, 0.149568, 1.0]], ['2, k, 3', [0.0346686, 0.251494, 1.0]], ['2, k, 4', [-0.106864, 0.109278, 1.0]], ['2, k, 5', [-0.235742, 0.0424052, 1.0]], ['2, k, 6', [-0.0716764, -0.103013, 1.0]], ['2, k, 7', [-0.0172423, -0.151444, 1.0]], ['2, k, 8', [0.174103, 0.0938924, 1.0]], ['2, k, 9', [0.300275, 0.0424806, 1.0]], ['2, k, 10', [0.388278, 0.00346125, 1.0]], ['2, k, 11', [0.417926, -0.00949289, 1.0]], ['2, k, 12', [-0.00191912, -0.3778, 1.0]], ['2, k, 13', [-0.0609493, -0.791894, 1.0]], ['2, k, 14', [-0.0727151, -1.15659, 1.0]], ['2, k, 15', [-0.0481507, -1.23289, 1.0]], ['2, k, 16', [0.0970603, -0.383283, 1.0]], ['2, k, 17', [0.141452, -0.784963, 1.0]], ['2, k, 18', [0.149623, -1.1396, 1.0]], ['2, k, 19', [0.139517, -1.18987, 1.0]], ['2, k, 20', [0.0439691, 0.0837928, 1.0]], ['2, k, 21', [-0.0166834, -0.171073, 1.0]], ['2, k, 22', [-0.0151431, -0.148711, 1.0]], ['2, k, 23', [0.412283, -0.00953136, 1.0]], ['2, k, 24', [0.405895, -0.00820542, 1.0]]]
[['2, k, 0', [0.04831, -0.384599, 1.0]], ['2, k, 1', [0.046002, -0.115301, 1.0]], ['2, k, 2', [0.0448822, 0.150797, 1.0]], ['2, k, 3', [0.0352581, 0.25205, 1.0]], ['2, k, 4', [-0.109133, 0.108707, 1.0]], ['2, k, 5', [-0.240493, 0.0456855, 1.0]], ['2, k, 6', [-0.0765938, -0.0997673, 1.0]], ['2, k, 7', [-0.0915928, -0.154862, 1.0]], ['2, k, 8', [0.174636, 0.0937026, 1.0]], ['2, k, 9', [0.291431, 0.0392731, 1.0]], ['2, k, 10', [0.379455, 0.000267876, 1.0]], ['2, k, 11', [0.409102, -0.0126849, 1.0]], ['2, k, 12', [-0.0012863, -0.378203, 1.0]], ['2, k, 13', [-0.0563919, -0.792485, 1.0]], ['2, k, 14', [-0.0715466, -1.15518, 1.0]], ['2, k, 15', [-0.080263, -1.20507, 1.0]], ['2, k, 16', [0.0974502, -0.383428, 1.0]], ['2, k, 17', [0.141953, -0.784492, 1.0]], ['2, k, 18', [0.149751, -1.13903, 1.0]], ['2, k, 19', [0.182756, -1.1997, 1.0]], ['2, k, 20', [0.0451304, 0.0847459, 1.0]], ['2, k, 21', [-0.0892778, -0.173139, 1.0]], ['2, k, 22', [-0.0935639, -0.173006, 1.0]], ['2, k, 23', [0.403478, -0.012715, 1.0]], ['2, k, 24', [0.397383, -0.0104237, 1.0]]]
[['2, k, 0', [0.0514835, -0.383986, 1.0]], ['2, k, 1', [0.0470308, -0.11488, 1.0]], ['2, k, 2', [0.0450646, 0.151156, 1.0]], ['2, k, 3', [0.0360811, 0.252765, 1.0]], ['2, k, 4', [-0.109281, 0.108985, 1.0]], ['2, k, 5', [-0.241211, 0.0454456, 1.0]], ['2, k, 6', [-0.0773202, -0.100024, 1.0]], ['2, k, 7', [-0.089719, -0.178345, 1.0]], ['2, k, 8', [0.175027, 0.0931523, 1.0]], ['2, k, 9', [0.304555, 0.0516695, 1.0]], ['2, k, 10', [0.393063, 0.0132399, 1.0]], ['2, k, 11', [0.422885, 0.000492243, 1.0]], ['2, k, 12', [0.00170062, -0.378049, 1.0]], ['2, k, 13', [-0.0563524, -0.792499, 1.0]], ['2, k, 14', [-0.0721428, -1.15252, 1.0]], ['2, k, 15', [-0.0811223, -1.20217, 1.0]], ['2, k, 16', [0.100562, -0.382299, 1.0]], ['2, k, 17', [0.142833, -0.78514, 1.0]], ['2, k, 18', [0.150869, -1.13938, 1.0]], ['2, k, 19', [0.13985, -1.18919, 1.0]], ['2, k, 20', [0.0454889, 0.0850938, 1.0]], ['2, k, 21', [-0.0848185, -0.181627, 1.0]], ['2, k, 22', [-0.0903471, -0.175995, 1.0]], ['2, k, 23', [0.41723, 0.000428108, 1.0]], ['2, k, 24', [0.410826, 0.00172061, 1.0]]]
[['2, k, 0', [0.0543368, -0.383177, 1.0]], ['2, k, 1', [0.0493889, -0.113652, 1.0]], ['2, k, 2', [0.0472398, 0.153083, 1.0]], ['2, k, 3', [0.0357885, 0.255578, 1.0]], ['2, k, 4', [-0.108712, 0.109399, 1.0]], ['2, k, 5', [-0.233801, 0.0386098, 1.0]], ['2, k, 6', [-0.0733195, -0.110226, 1.0]], ['2, k, 7', [-0.0877793, -0.157551, 1.0]], ['2, k, 8', [0.176277, 0.0939449, 1.0]], ['2, k, 9', [0.306078, 0.0530017, 1.0]], ['2, k, 10', [0.394281, 0.0141957, 1.0]], ['2, k, 11', [0.424001, 0.00132395, 1.0]], ['2, k, 12', [0.00415324, -0.377507, 1.0]], ['2, k, 13', [-0.056301, -0.792645, 1.0]], ['2, k, 14', [-0.0701602, -1.15873, 1.0]], ['2, k, 15', [-0.111291, -1.21052, 1.0]], ['2, k, 16', [0.103676, -0.38114, 1.0]], ['2, k, 17', [0.143776, -0.783577, 1.0]], ['2, k, 18', [0.150457, -1.13947, 1.0]], ['2, k, 19', [0.140132, -1.18879, 1.0]], ['2, k, 20', [0.0477255, 0.0868368, 1.0]], ['2, k, 21', [-0.080314, -0.181276, 1.0]], ['2, k, 22', [-0.0890357, -0.185684, 1.0]], ['2, k, 23', [0.418345, 0.00125768, 1.0]], ['2, k, 24', [0.411938, 0.00254741, 1.0]]]
[['2, k, 0', [0.0596885, -0.383828, 1.0]], ['2, k, 1', [0.0514897, -0.113365, 1.0]], ['2, k, 2', [0.0481584, 0.153845, 1.0]], ['2, k, 3', [0.0348899, 0.257729, 1.0]], ['2, k, 4', [-0.108632, 0.108598, 1.0]], ['2, k, 5', [-0.233987, 0.0352251, 1.0]], ['2, k, 6', [-0.0741678, -0.115647, 1.0]], ['2, k, 7', [-0.0848165, -0.160014, 1.0]], ['2, k, 8', [0.175712, 0.0939303, 1.0]], ['2, k, 9', [0.305347, 0.0549008, 1.0]], ['2, k, 10', [0.393536, 0.0160927, 1.0]], ['2, k, 11', [0.423252, 0.0032223, 1.0]], ['2, k, 12', [0.00895282, -0.377756, 1.0]], ['2, k, 13', [-0.048802, -0.778052, 1.0]], ['2, k, 14', [-0.0690584, -1.15047, 1.0]], ['2, k, 15', [-0.107894, -1.2021, 1.0]], ['2, k, 16', [0.109327, -0.382184, 1.0]], ['2, k, 17', [0.146887, -0.783927, 1.0]], ['2, k, 18', [0.15079, -1.13693, 1.0]], ['2, k, 19', [0.200317, -1.18555, 1.0]], ['2, k, 20', [0.0489118, 0.0874466, 1.0]], ['2, k, 21', [-0.0851339, -0.199768, 1.0]], ['2, k, 22', [-0.0893193, -0.199347, 1.0]], ['2, k, 23', [0.417442, 0.00291379, 1.0]], ['2, k, 24', [0.411193, 0.00443455, 1.0]]]
[['2, k, 0', [0.0652857, -0.386172, 1.0]], ['2, k, 1', [0.053382, -0.113488, 1.0]], ['2, k, 2', [0.0481534, 0.154556, 1.0]], ['2, k, 3', [0.0342465, 0.259097, 1.0]], ['2, k, 4', [-0.103486, 0.102924, 1.0]], ['2, k, 5', [-0.234312, 0.0323979, 1.0]], ['2, k, 6', [-0.0761131, -0.120588, 1.0]], ['2, k, 7', [-0.0791413, -0.173194, 1.0]], ['2, k, 8', [0.174398, 0.092562, 1.0]], ['2, k, 9', [0.301538, 0.0537601, 1.0]], ['2, k, 10', [0.390189, 0.0158823, 1.0]], ['2, k, 11', [0.420054, 0.00332065, 1.0]], ['2, k, 12', [0.0154539, -0.380339, 1.0]], ['2, k, 13', [-0.048184, -0.779496, 1.0]], ['2, k, 14', [-0.0663948, -1.15694, 1.0]], ['2, k, 15', [-0.132051, -1.1832, 1.0]], ['2, k, 16', [0.113906, -0.38419, 1.0]], ['2, k, 17', [0.152049, -0.786462, 1.0]], ['2, k, 18', [0.147221, -1.14495, 1.0]], ['2, k, 19', [0.140991, -1.19305, 1.0]], ['2, k, 20', [0.0493092, 0.0878894, 1.0]], ['2, k, 21', [-0.0759031, -0.181114, 1.0]], ['2, k, 22', [-0.0836802, -0.212433, 1.0]], ['2, k, 23', [0.414417, 0.00214711, 1.0]], ['2, k, 24', [0.407779, 0.00361704, 1.0]]]
[['2, k, 0', [0.0690276, -0.386938, 1.0]], ['2, k, 1', [0.054421, -0.113079, 1.0]], ['2, k, 2', [0.0471469, 0.157176, 1.0]], ['2, k, 3', [0.0305116, 0.262498, 1.0]], ['2, k, 4', [-0.102895, 0.101171, 1.0]], ['2, k, 5', [-0.236219, 0.0288017, 1.0]], ['2, k, 6', [-0.105203, -0.144183, 1.0]], ['2, k, 7', [-0.074502, -0.18543, 1.0]], ['2, k, 8', [0.17289, 0.0920561, 1.0]], ['2, k, 9', [0.298387, 0.0542393, 1.0]], ['2, k, 10', [0.386967, 0.0165163, 1.0]], ['2, k, 11', [0.416805, 0.00400669, 1.0]], ['2, k, 12', [0.0196564, -0.382334, 1.0]], ['2, k, 13', [-0.0468102, -0.786073, 1.0]], ['2, k, 14', [-0.0659898, -1.15879, 1.0]], ['2, k, 15', [-0.045124, -1.22419, 1.0]], ['2, k, 16', [0.117111, -0.383934, 1.0]], ['2, k, 17', [0.155012, -0.786177, 1.0]], ['2, k, 18', [0.147369, -1.14484, 1.0]], ['2, k, 19', [0.141835, -1.19205, 1.0]], ['2, k, 20', [0.0492268, 0.0896909, 1.0]], ['2, k, 21', [-0.0771306, -0.212233, 1.0]], ['2, k, 22', [-0.0871986, -0.223786, 1.0]], ['2, k, 23', [0.411562, 0.00333842, 1.0]], ['2, k, 24', [0.405059, 0.00449336, 1.0]]]
