[['2, k, 0', [0.04409565, 0.01674226, 1.0]], ['2, k, 1', [0.04101397, 0.326719, 1.0]], ['2, k, 2', [0.03935456, 0.6229622, 1.0]], ['2, k, 3', [0.02466569, 0.7471285, 1.0]], ['2, k, 4', [-0.1195526, 0.5024073, 1.0]], ['2, k, 5', [-0.1653536, 0.2558371, 1.0]], ['2, k, 6', [-0.1454548, 0.03538229, 1.0]], ['2, k, 7', [-0.1270538, -0.03674633, 1.0]], ['2, k, 8', [0.2001964, 0.5343179, 1.0]], ['2, k, 9', [0.2570538, 0.2863731, 1.0]], ['2, k, 10', [0.2824628, 0.07812571, 1.0]], ['2, k, 11', [0.2854923, 0.03542393, 1.0]], ['2, k, 12', [-0.0296881, 0.01401929, 1.0]], ['2, k, 13', [-0.05098213, -0.3772196, 1.0]], ['2, k, 14', [-0.05435352, -0.6965316, 1.0]], ['2, k, 15', [-0.07179352, -0.7534164, 1.0]], ['2, k, 16', [0.1162384, 0.01878793, 1.0]], ['2, k, 17', [0.1432752, -0.3894989, 1.0]], ['2, k, 18', [0.1928835, -0.6866869, 1.0]], ['2, k, 19', [0.2546402, -0.728295, 1.0]], ['2, k, 20', [0.03948135, 0.5508431, 1.0]], ['2, k, 21', [-0.1075574, -0.1086827, 1.0]], ['2, k, 22', [-0.1440589, -0.05375248, 1.0]], ['2, k, 23', [0.2953777, -0.04417173, 1.0]], ['2, k, 24', [0.3079942, 0.01318682, 1.0]]]
[['2, k, 0', [0.04980882, 0.0545058, 1.0]], ['2, k, 1', [0.05223629, 0.3536079, 1.0]], ['2, k, 2', [0.05255842, 0.6399221, 1.0]], ['2, k, 3', [0.02541996, 0.7605582, 1.0]], ['2, k, 4', [-0.05636674, 0.5814406, 1.0]], ['2, k, 5', [-0.0946787, 0.8390952, 1.0]], ['2, k, 6', [-0.07724965, 1.028461, 1.0]], ['2, k, 7', [-0.07311549, 1.103326, 1.0]], ['2, k, 8', [0.2233603, 0.5433134, 1.0]], ['2, k, 9', [0.2796802, 0.2959222, 1.0]], ['2, k, 10', [0.2822466, 0.09011835, 1.0]], ['2, k, 11', [0.2834813, 0.04111557, 1.0]], ['2, k, 12', [-0.02115569, 0.05851544, 1.0]], ['2, k, 13', [-0.0399669, -0.3793745, 1.0]], ['2, k, 14', [-0.05459478, -0.7005222, 1.0]], ['2, k, 15', [-0.06913426, -0.753942, 1.0]], ['2, k, 16', [0.1185528, 0.04895301, 1.0]], ['2, k, 17', [0.1602455, -0.3912684, 1.0]], ['2, k, 18', [0.2013477, -0.6851083, 1.0]], ['2, k, 19', [0.2598156, -0.7307719, 1.0]], ['2, k, 20', [0.05248826, 0.5703306, 1.0]], ['2, k, 21', [-0.09192826, 1.085047, 1.0]], ['2, k, 22', [-0.07819773, 1.076318, 1.0]], ['2, k, 23', [0.3030489, -0.04361853, 1.0]], ['2, k, 24', [0.3097043, 0.01978041, 1.0]]]
[['2, k, 0', [0.04920004, 0.05515891, 1.0]], ['2, k, 1', [0.05062533, 0.3552321, 1.0]], ['2, k, 2', [0.05043532, 0.6424416, 1.0]], ['2, k, 3', [0.02444214, 0.7618759, 1.0]], ['2, k, 4', [-0.05727615, 0.5827563, 1.0]], ['2, k, 5', [-0.08962815, 0.8470472, 1.0]], ['2, k, 6', [-0.07314819, 1.032886, 1.0]], ['2, k, 7', [-0.06931443, 1.107695, 1.0]], ['2, k, 8', [0.2240012, 0.5441415, 1.0]], ['2, k, 9', [0.2787248, 0.2953754, 1.0]], ['2, k, 10', [0.2823559, 0.09065122, 1.0]], ['2, k, 11', [0.2822449, 0.04284093, 1.0]], ['2, k, 12', [-0.02150002, 0.05933809, 1.0]], ['2, k, 13', [-0.04006017, -0.3802488, 1.0]], ['2, k, 14', [-0.05467378, -0.7006767, 1.0]], ['2, k, 15', [-0.06881702, -0.7536546, 1.0]], ['2, k, 16', [0.1177458, 0.04943889, 1.0]], ['2, k, 17', [0.1598491, -0.3927795, 1.0]], ['2, k, 18', [0.2009367, -0.6857756, 1.0]], ['2, k, 19', [0.2593232, -0.7310622, 1.0]], ['2, k, 20', [0.05049529, 0.5725934, 1.0]], ['2, k, 21', [-0.08814891, 1.089419, 1.0]], ['2, k, 22', [-0.07444911, 1.080692, 1.0]], ['2, k, 23', [0.3012587, -0.03963723, 1.0]], ['2, k, 24', [0.3138942, 0.02228876, 1.0]]]
[['2, k, 0', [0.04621604, 0.0561558, 1.0]], ['2, k, 1', [0.04818944, 0.3557497, 1.0]], ['2, k, 2', [0.04896281, 0.6425417, 1.0]], ['2, k, 3', [0.02294447, 0.7634209, 1.0]], ['2, k, 4', [-0.05767548, 0.5826069, 1.0]], ['2, k, 5', [-0.08866634, 0.848125, 1.0]], ['2, k, 6', [-0.06805855, 1.034351, 1.0]], ['2, k, 7', [-0.06278868, 1.109456, 1.0]], ['2, k, 8', [0.2238616, 0.5441336, 1.0]], ['2, k, 9', [0.2776508, 0.2968355, 1.0]], ['2, k, 10', [0.2823691, 0.09270166, 1.0]], ['2, k, 11', [0.2821394, 0.04228685, 1.0]], ['2, k, 12', [-0.02392067, 0.06038186, 1.0]], ['2, k, 13', [-0.03994825, -0.3821627, 1.0]], ['2, k, 14', [-0.05477326, -0.7007545, 1.0]], ['2, k, 15', [-0.06911629, -0.7536146, 1.0]], ['2, k, 16', [0.1143537, 0.0502042, 1.0]], ['2, k, 17', [0.1598139, -0.3929583, 1.0]], ['2, k, 18', [0.2006381, -0.6861148, 1.0]], ['2, k, 19', [0.2592523, -0.7310071, 1.0]], ['2, k, 20', [0.04883317, 0.5727618, 1.0]], ['2, k, 21', [-0.0816591, 1.091184, 1.0]], ['2, k, 22', [-0.06800847, 1.082462, 1.0]], ['2, k, 23', [0.2960664, -0.04419085, 1.0]], ['2, k, 24', [0.3124696, 0.02275521, 1.0]]]
[['2, k, 0', [0.04437713, 0.05703517, 1.0]], ['2, k, 1', [0.0463463, 0.3562548, 1.0]], ['2, k, 2', [0.0473761, 0.6426727, 1.0]], ['2, k, 3', [0.02281286, 0.7638516, 1.0]], ['2, k, 4', [-0.05798154, 0.5824258, 1.0]], ['2, k, 5', [-0.08789597, 0.8492684, 1.0]], ['2, k, 6', [-0.06435387, 1.035201, 1.0]], ['2, k, 7', [-0.05805084, 1.110383, 1.0]], ['2, k, 8', [0.223782, 0.5441169, 1.0]], ['2, k, 9', [0.2765798, 0.2965895, 1.0]], ['2, k, 10', [0.2805013, 0.09139846, 1.0]], ['2, k, 11', [0.2803346, 0.04286869, 1.0]], ['2, k, 12', [-0.02566859, 0.06133014, 1.0]], ['2, k, 13', [-0.04007994, -0.3825349, 1.0]], ['2, k, 14', [-0.05581731, -0.7007385, 1.0]], ['2, k, 15', [-0.06913252, -0.7524721, 1.0]], ['2, k, 16', [0.1125824, 0.0508907, 1.0]], ['2, k, 17', [0.1563685, -0.3966797, 1.0]], ['2, k, 18', [0.2003057, -0.6860932, 1.0]], ['2, k, 19', [0.2587066, -0.7311197, 1.0]], ['2, k, 20', [0.0471996, 0.5729675, 1.0]], ['2, k, 21', [-0.07694721, 1.092114, 1.0]], ['2, k, 22', [-0.06333198, 1.083397, 1.0]], ['2, k, 23', [0.295083, -0.04542232, 1.0]], ['2, k, 24', [0.2899233, 0.0213715, 1.0]]]
[['2, k, 0', [0.04389902, 0.0579744, 1.0]], ['2, k, 1', [0.04569696, 0.3569998, 1.0]], ['2, k, 2', [0.04672717, 0.6429687, 1.0]], ['2, k, 3', [0.02205002, 0.7642623, 1.0]], ['2, k, 4', [-0.05753844, 0.5822197, 1.0]], ['2, k, 5', [-0.08700351, 0.8492391, 1.0]], ['2, k, 6', [-0.06454284, 1.033694, 1.0]], ['2, k, 7', [-0.05857451, 1.108411, 1.0]], ['2, k, 8', [0.2235227, 0.5451373, 1.0]], ['2, k, 9', [0.2756161, 0.297718, 1.0]], ['2, k, 10', [0.2804035, 0.09288342, 1.0]], ['2, k, 11', [0.2798978, 0.04347099, 1.0]], ['2, k, 12', [-0.02575977, 0.06214785, 1.0]], ['2, k, 13', [-0.03935724, -0.3847424, 1.0]], ['2, k, 14', [-0.05607259, -0.7006478, 1.0]], ['2, k, 15', [-0.06940532, -0.7514526, 1.0]], ['2, k, 16', [0.1116264, 0.0518744, 1.0]], ['2, k, 17', [0.1560466, -0.3974673, 1.0]], ['2, k, 18', [0.2024395, -0.6897837, 1.0]], ['2, k, 19', [0.2608937, -0.7335474, 1.0]], ['2, k, 20', [0.04653656, 0.573383, 1.0]], ['2, k, 21', [-0.07746781, 1.090144, 1.0]], ['2, k, 22', [-0.06407129, 1.081426, 1.0]], ['2, k, 23', [0.2980703, -0.04190814, 1.0]], ['2, k, 24', [0.3048204, 0.02274841, 1.0]]]
[['2, k, 0', [0.04301276, 0.05900011, 1.0]], ['2, k, 1', [0.04392352, 0.3582769, 1.0]], ['2, k, 2', [0.044112, 0.644418, 1.0]], ['2, k, 3', [0.02013155, 0.7649819, 1.0]], ['2, k, 4', [-0.05864948, 0.5829123, 1.0]], ['2, k, 5', [-0.08652531, 0.8502907, 1.0]], ['2, k, 6', [-0.06363934, 1.032913, 1.0]], ['2, k, 7', [-0.05745267, 1.107103, 1.0]], ['2, k, 8', [0.2226551, 0.5459006, 1.0]], ['2, k, 9', [0.2741751, 0.2986889, 1.0]], ['2, k, 10', [0.2789406, 0.09279806, 1.0]], ['2, k, 11', [0.2785802, 0.0449008, 1.0]], ['2, k, 12', [-0.02648269, 0.06319827, 1.0]], ['2, k, 13', [-0.03961441, -0.385435, 1.0]], ['2, k, 14', [-0.05629318, -0.7003797, 1.0]], ['2, k, 15', [-0.06884167, -0.7511005, 1.0]], ['2, k, 16', [0.1106881, 0.05276965, 1.0]], ['2, k, 17', [0.1556827, -0.3975998, 1.0]], ['2, k, 18', [0.2016659, -0.691606, 1.0]], ['2, k, 19', [0.2262114, -0.7363453, 1.0]], ['2, k, 20', [0.04412775, 0.574783, 1.0]], ['2, k, 21', [-0.07635187, 1.088836, 1.0]], ['2, k, 22', [-0.06382854, 1.080275, 1.0]], ['2, k, 23', [0.2965895, -0.04368189, 1.0]], ['2, k, 24', [0.3046653, 0.02297957, 1.0]]]
[['2, k, 0', [0.042326, 0.0594915, 1.0]], ['2, k, 1', [0.04301004, 0.3585817, 1.0]], ['2, k, 2', [0.04310563, 0.6444952, 1.0]], ['2, k, 3', [0.01969806, 0.7656144, 1.0]], ['2, k, 4', [-0.05909219, 0.5827861, 1.0]], ['2, k, 5', [-0.08632296, 0.8503286, 1.0]], ['2, k, 6', [-0.05916468, 1.03724, 1.0]], ['2, k, 7', [-0.05153964, 1.112802, 1.0]], ['2, k, 8', [0.2224296, 0.5461181, 1.0]], ['2, k, 9', [0.2736451, 0.2983316, 1.0]], ['2, k, 10', [0.2783095, 0.09251664, 1.0]], ['2, k, 11', [0.2775598, 0.04283406, 1.0]], ['2, k, 12', [-0.02700102, 0.06383131, 1.0]], ['2, k, 13', [-0.04066866, -0.382906, 1.0]], ['2, k, 14', [-0.05593178, -0.6989771, 1.0]], ['2, k, 15', [-0.06831962, -0.7500626, 1.0]], ['2, k, 16', [0.1099071, 0.05308216, 1.0]], ['2, k, 17', [0.153481, -0.3985768, 1.0]], ['2, k, 18', [0.2012872, -0.6903256, 1.0]], ['2, k, 19', [0.261293, -0.732501, 1.0]], ['2, k, 20', [0.04313691, 0.5749107, 1.0]], ['2, k, 21', [-0.07047199, 1.094552, 1.0]], ['2, k, 22', [-0.05690703, 1.085859, 1.0]], ['2, k, 23', [0.2913685, -0.04314232, 1.0]], ['2, k, 24', [0.3062465, 0.02237697, 1.0]]]
[['2, k, 0', [0.04131907, 0.05951813, 1.0]], ['2, k, 1', [0.0421031, 0.3584378, 1.0]], ['2, k, 2', [0.04242077, 0.6442189, 1.0]], ['2, k, 3', [0.01799716, 0.7658741, 1.0]], ['2, k, 4', [-0.05941083, 0.5823727, 1.0]], ['2, k, 5', [-0.08640001, 0.8501487, 1.0]], ['2, k, 6', [-0.0585104, 1.036857, 1.0]], ['2, k, 7', [-0.05062777, 1.112391, 1.0]], ['2, k, 8', [0.2209322, 0.5465419, 1.0]], ['2, k, 9', [0.2728032, 0.2987547, 1.0]], ['2, k, 10', [0.2775245, 0.09293032, 1.0]], ['2, k, 11', [0.2767628, 0.04174072, 1.0]], ['2, k, 12', [-0.02798187, 0.06370032, 1.0]], ['2, k, 13', [-0.04066782, -0.3828758, 1.0]], ['2, k, 14', [-0.05760267, -0.6989165, 1.0]], ['2, k, 15', [-0.06851642, -0.7510678, 1.0]], ['2, k, 16', [0.1089504, 0.05320551, 1.0]], ['2, k, 17', [0.1515137, -0.3986138, 1.0]], ['2, k, 18', [0.2013068, -0.6900939, 1.0]], ['2, k, 19', [0.2602101, -0.7331055, 1.0]], ['2, k, 20', [0.04239181, 0.5746585, 1.0]], ['2, k, 21', [-0.06956515, 1.094149, 1.0]], ['2, k, 22', [-0.05600725, 1.085466, 1.0]], ['2, k, 23', [0.2973223, -0.04262729, 1.0]], ['2, k, 24', [0.3028105, 0.02265918, 1.0]]]
[['2, k, 0', [0.04021159, 0.05932861, 1.0]], ['2, k, 1', [0.04112314, 0.3583131, 1.0]], ['2, k, 2', [0.04164563, 0.6442165, 1.0]], ['2, k, 3', [0.01715465, 0.7663051, 1.0]], ['2, k, 4', [-0.0598974, 0.582251, 1.0]], ['2, k, 5', [-0.08660771, 0.8497521, 1.0]], ['2, k, 6', [-0.0594863, 1.036393, 1.0]], ['2, k, 7', [-0.05185275, 1.11185, 1.0]], ['2, k, 8', [0.2210081, 0.5463908, 1.0]], ['2, k, 9', [0.2714881, 0.2994627, 1.0]], ['2, k, 10', [0.2757549, 0.09324335, 1.0]], ['2, k, 11', [0.2754311, 0.04334942, 1.0]], ['2, k, 12', [-0.02900193, 0.06340496, 1.0]], ['2, k, 13', [-0.04170484, -0.385096, 1.0]], ['2, k, 14', [-0.05966482, -0.6988685, 1.0]], ['2, k, 15', [-0.06860568, -0.7518698, 1.0]], ['2, k, 16', [0.1078288, 0.05311079, 1.0]], ['2, k, 17', [0.1498017, -0.3976672, 1.0]], ['2, k, 18', [0.2013269, -0.6906223, 1.0]], ['2, k, 19', [0.2602924, -0.7330258, 1.0]], ['2, k, 20', [0.04156156, 0.5746166, 1.0]], ['2, k, 21', [-0.07134406, 1.094325, 1.0]], ['2, k, 22', [-0.05721686, 1.084935, 1.0]], ['2, k, 23', [0.2976584, -0.03955061, 1.0]], ['2, k, 24', [0.3012376, 0.05946732, 1.0]]]
[['2, k, 0', [0.04054279, 0.05959959, 1.0]], ['2, k, 1', [0.04082823, 0.3582721, 1.0]], ['2, k, 2', [0.04043622, 0.6437563, 1.0]], ['2, k, 3', [0.01579779, 0.7671872, 1.0]], ['2, k, 4', [-0.0608593, 0.5817019, 1.0]], ['2, k, 5', [-0.08795242, 0.8485189, 1.0]], ['2, k, 6', [-0.06716259, 1.03614, 1.0]], ['2, k, 7', [-0.06167432, 1.11164, 1.0]], ['2, k, 8', [0.2204725, 0.5463691, 1.0]], ['2, k, 9', [0.2708882, 0.2990339, 1.0]], ['2, k, 10', [0.2754161, 0.09343819, 1.0]], ['2, k, 11', [0.2764013, 0.04215048, 1.0]], ['2, k, 12', [-0.0284524, 0.06353659, 1.0]], ['2, k, 13', [-0.04266328, -0.3827406, 1.0]], ['2, k, 14', [-0.05917854, -0.6993302, 1.0]], ['2, k, 15', [-0.06920962, -0.7520151, 1.0]], ['2, k, 16', [0.1079659, 0.05349642, 1.0]], ['2, k, 17', [0.1504471, -0.3971774, 1.0]], ['2, k, 18', [0.201387, -0.6900448, 1.0]], ['2, k, 19', [0.2588871, -0.7327245, 1.0]], ['2, k, 20', [0.04061873, 0.5742726, 1.0]], ['2, k, 21', [-0.08031021, 1.093747, 1.0]], ['2, k, 22', [-0.06691478, 1.084735, 1.0]], ['2, k, 23', [0.2932343, -0.03905058, 1.0]], ['2, k, 24', [0.2979375, 0.02648289, 1.0]]]
[['2, k, 0', [0.03926031, 0.06046999, 1.0]], ['2, k, 1', [0.0399469, 0.3585625, 1.0]], ['2, k, 2', [0.03995156, 0.6435394, 1.0]], ['2, k, 3', [0.01523329, 0.7675231, 1.0]], ['2, k, 4', [-0.06119796, 0.5814129, 1.0]], ['2, k, 5', [-0.09067671, 0.8480603, 1.0]], ['2, k, 6', [-0.06808987, 1.033699, 1.0]], ['2, k, 7', [-0.06209497, 1.108723, 1.0]], ['2, k, 8', [0.2198454, 0.5462775, 1.0]], ['2, k, 9', [0.2704383, 0.299621, 1.0]], ['2, k, 10', [0.2752728, 0.09408405, 1.0]], ['2, k, 11', [0.2592111, 0.06197602, 1.0]], ['2, k, 12', [-0.02945916, 0.06433971, 1.0]], ['2, k, 13', [-0.04317269, -0.3826916, 1.0]], ['2, k, 14', [-0.05904762, -0.7012125, 1.0]], ['2, k, 15', [-0.07012777, -0.752727, 1.0]], ['2, k, 16', [0.1064531, 0.05437559, 1.0]], ['2, k, 17', [0.1511249, -0.3978935, 1.0]], ['2, k, 18', [0.2021512, -0.6899546, 1.0]], ['2, k, 19', [0.2152858, -0.7311944, 1.0]], ['2, k, 20', [0.04002709, 0.5741804, 1.0]], ['2, k, 21', [-0.08097032, 1.090492, 1.0]], ['2, k, 22', [-0.06568632, 1.082594, 1.0]], ['2, k, 23', [0.2715621, -0.004448485, 1.0]], ['2, k, 24', [0.2960734, 0.0752883, 1.0]]]
[['2, k, 0', [0.03921323, 0.05908084, 1.0]], ['2, k, 1', [0.03940156, 0.3578103, 1.0]], ['2, k, 2', [0.03889377, 0.643455, 1.0]], ['2, k, 3', [0.01410822, 0.7665737, 1.0]], ['2, k, 4', [-0.06211364, 0.5812671, 1.0]], ['2, k, 5', [-0.09174173, 0.847387, 1.0]], ['2, k, 6', [-0.07141661, 1.033482, 1.0]], ['2, k, 7', [-0.06619047, 1.10853, 1.0]], ['2, k, 8', [0.2187253, 0.5459102, 1.0]], ['2, k, 9', [0.2701826, 0.2995218, 1.0]], ['2, k, 10', [0.2746038, 0.09405574, 1.0]], ['2, k, 11', [0.2755836, 0.04486917, 1.0]], ['2, k, 12', [-0.02948025, 0.06314425, 1.0]], ['2, k, 13', [-0.04363948, -0.383146, 1.0]], ['2, k, 14', [-0.0584004, -0.7008602, 1.0]], ['2, k, 15', [-0.06973519, -0.7523433, 1.0]], ['2, k, 16', [0.1063897, 0.05282696, 1.0]], ['2, k, 17', [0.1517501, -0.3969275, 1.0]], ['2, k, 18', [0.2020613, -0.6908898, 1.0]], ['2, k, 19', [0.254829, -0.7329123, 1.0]], ['2, k, 20', [0.03910382, 0.5739104, 1.0]], ['2, k, 21', [-0.08504385, 1.090303, 1.0]], ['2, k, 22', [-0.07137269, 1.081644, 1.0]], ['2, k, 23', [0.2942618, -0.04061572, 1.0]], ['2, k, 24', [0.3029101, 0.02329981, 1.0]]]
[['2, k, 0', [0.03906734, 0.05878218, 1.0]], ['2, k, 1', [0.03886073, 0.3574612, 1.0]], ['2, k, 2', [0.03791393, 0.6431406, 1.0]], ['2, k, 3', [0.01355634, 0.7663298, 1.0]], ['2, k, 4', [-0.06299964, 0.5809177, 1.0]], ['2, k, 5', [-0.09477605, 0.8462879, 1.0]], ['2, k, 6', [-0.07375676, 1.031844, 1.0]], ['2, k, 7', [-0.06839194, 1.106759, 1.0]], ['2, k, 8', [0.2174239, 0.5455609, 1.0]], ['2, k, 9', [0.2699385, 0.2996214, 1.0]], ['2, k, 10', [0.2744959, 0.0942433, 1.0]], ['2, k, 11', [0.2750566, 0.04516215, 1.0]], ['2, k, 12', [-0.02972272, 0.06266651, 1.0]], ['2, k, 13', [-0.04427682, -0.3872083, 1.0]], ['2, k, 14', [-0.06117244, -0.7097204, 1.0]], ['2, k, 15', [-0.07011491, -0.7547568, 1.0]], ['2, k, 16', [0.1063259, 0.05267375, 1.0]], ['2, k, 17', [0.1519408, -0.397241, 1.0]], ['2, k, 18', [0.2015773, -0.6928532, 1.0]], ['2, k, 19', [0.2547311, -0.7337339, 1.0]], ['2, k, 20', [0.0382309, 0.5735781, 1.0]], ['2, k, 21', [-0.08723321, 1.088535, 1.0]], ['2, k, 22', [-0.07354537, 1.07988, 1.0]], ['2, k, 23', [0.2925145, -0.04254145, 1.0]], ['2, k, 24', [0.3006837, 0.03963227, 1.0]]]
[['2, k, 0', [0.03888054, 0.05608226, 1.0]], ['2, k, 1', [0.03871972, 0.3563665, 1.0]], ['2, k, 2', [0.03788725, 0.6431366, 1.0]], ['2, k, 3', [0.01404407, 0.76599, 1.0]], ['2, k, 4', [-0.06295966, 0.5808766, 1.0]], ['2, k, 5', [-0.09810645, 0.8438079, 1.0]], ['2, k, 6', [-0.08802998, 1.02893, 1.0]], ['2, k, 7', [-0.08645668, 1.103296, 1.0]], ['2, k, 8', [0.215169, 0.544364, 1.0]], ['2, k, 9', [0.2698444, 0.2997674, 1.0]], ['2, k, 10', [0.2741136, 0.09429257, 1.0]], ['2, k, 11', [0.2756615, 0.04392186, 1.0]], ['2, k, 12', [-0.03034895, 0.05978046, 1.0]], ['2, k, 13', [-0.04487725, -0.3871825, 1.0]], ['2, k, 14', [-0.06117165, -0.7093547, 1.0]], ['2, k, 15', [-0.06974486, -0.7548554, 1.0]], ['2, k, 16', [0.1065919, 0.05022754, 1.0]], ['2, k, 17', [0.1525778, -0.3970057, 1.0]], ['2, k, 18', [0.2017142, -0.6929032, 1.0]], ['2, k, 19', [0.2547655, -0.7339805, 1.0]], ['2, k, 20', [0.03817256, 0.5733318, 1.0]], ['2, k, 21', [-0.1051993, 1.08507, 1.0]], ['2, k, 22', [-0.09137773, 1.076413, 1.0]], ['2, k, 23', [0.2960459, -0.03881472, 1.0]], ['2, k, 24', [0.2718948, 0.02228662, 1.0]]]
[['2, k, 0', [0.0397707, 0.05468816, 1.0]], ['2, k, 1', [0.03924802, 0.3553845, 1.0]], ['2, k, 2', [0.03816552, 0.6426342, 1.0]], ['2, k, 3', [0.01460004, 0.7651225, 1.0]], ['2, k, 4', [-0.06262825, 0.5803388, 1.0]], ['2, k, 5', [-0.1049831, 0.8408648, 1.0]], ['2, k, 6', [-0.09889876, 1.021287, 1.0]], ['2, k, 7', [-0.09896237, 1.094158, 1.0]], ['2, k, 8', [0.2140114, 0.5441943, 1.0]], ['2, k, 9', [0.2694702, 0.3008193, 1.0]], ['2, k, 10', [0.274051, 0.0954534, 1.0]], ['2, k, 11', [0.2748469, 0.04306003, 1.0]], ['2, k, 12', [-0.02940921, 0.05813, 1.0]], ['2, k, 13', [-0.04598764, -0.3969029, 1.0]], ['2, k, 14', [-0.06025785, -0.7115502, 1.0]], ['2, k, 15', [-0.07186502, -0.756474, 1.0]], ['2, k, 16', [0.1074133, 0.04913297, 1.0]], ['2, k, 17', [0.1533033, -0.397566, 1.0]], ['2, k, 18', [0.2017573, -0.6920432, 1.0]], ['2, k, 19', [0.2547327, -0.7332656, 1.0]], ['2, k, 20', [0.03850383, 0.5727104, 1.0]], ['2, k, 21', [-0.1176341, 1.075932, 1.0]], ['2, k, 22', [-0.1037142, 1.067276, 1.0]], ['2, k, 23', [0.2943323, -0.04091146, 1.0]], ['2, k, 24', [0.3024296, 0.03144384, 1.0]]]
[['2, k, 0', [0.04026208, 0.05433356, 1.0]], ['2, k, 1', [0.03992902, 0.3547262, 1.0]], ['2, k, 2', [0.03908429, 0.6417473, 1.0]], ['2, k, 3', [0.0146551, 0.7642816, 1.0]], ['2, k, 4', [-0.06164858, 0.5794109, 1.0]], ['2, k, 5', [-0.1079002, 0.8371177, 1.0]], ['2, k, 6', [-0.1056487, 1.013921, 1.0]], ['2, k, 7', [-0.107083, 1.085613, 1.0]], ['2, k, 8', [0.2121334, 0.5435258, 1.0]], ['2, k, 9', [0.2692688, 0.3007205, 1.0]], ['2, k, 10', [0.273748, 0.09536914, 1.0]], ['2, k, 11', [0.2740392, 0.04370391, 1.0]], ['2, k, 12', [-0.02879173, 0.05783516, 1.0]], ['2, k, 13', [-0.0459347, -0.3968576, 1.0]], ['2, k, 14', [-0.061688, -0.7077551, 1.0]], ['2, k, 15', [-0.0726981, -0.7564575, 1.0]], ['2, k, 16', [0.1077697, 0.04873574, 1.0]], ['2, k, 17', [0.1533785, -0.3974803, 1.0]], ['2, k, 18', [0.2004402, -0.6907992, 1.0]], ['2, k, 19', [0.2545421, -0.7319502, 1.0]], ['2, k, 20', [0.03936009, 0.5718727, 1.0]], ['2, k, 21', [-0.1257073, 1.067391, 1.0]], ['2, k, 22', [-0.1117209, 1.058741, 1.0]], ['2, k, 23', [0.2921435, -0.03953791, 1.0]], ['2, k, 24', [0.300671, 0.0415891, 1.0]]]
[['2, k, 0', [0.04031068, 0.05443424, 1.0]], ['2, k, 1', [0.04046939, 0.3546283, 1.0]], ['2, k, 2', [0.04040087, 0.6414632, 1.0]], ['2, k, 3', [0.01477761, 0.7639855, 1.0]], ['2, k, 4', [-0.06028333, 0.5791088, 1.0]], ['2, k, 5', [-0.109116, 0.8298562, 1.0]], ['2, k, 6', [-0.1297725, 0.997613, 1.0]], ['2, k, 7', [-0.1386759, 1.064556, 1.0]], ['2, k, 8', [0.2119065, 0.543468, 1.0]], ['2, k, 9', [0.2690184, 0.3007328, 1.0]], ['2, k, 10', [0.2735253, 0.09542317, 1.0]], ['2, k, 11', [0.2734584, 0.04412412, 1.0]], ['2, k, 12', [-0.02893787, 0.05803752, 1.0]], ['2, k, 13', [-0.0458691, -0.3964445, 1.0]], ['2, k, 14', [-0.05960084, -0.7097818, 1.0]], ['2, k, 15', [-0.07242789, -0.7565837, 1.0]], ['2, k, 16', [0.1081051, 0.04869469, 1.0]], ['2, k, 17', [0.1529746, -0.3968009, 1.0]], ['2, k, 18', [0.201345, -0.690024, 1.0]], ['2, k, 19', [0.2285935, -0.7289776, 1.0]], ['2, k, 20', [0.04044181, 0.5716382, 1.0]], ['2, k, 21', [-0.1571161, 1.046349, 1.0]], ['2, k, 22', [-0.1428759, 1.037723, 1.0]], ['2, k, 23', [0.2911893, -0.04038563, 1.0]], ['2, k, 24', [0.3014148, 0.03247128, 1.0]]]
[['2, k, 0', [0.04105061, 0.05402711, 1.0]], ['2, k, 1', [0.04101491, 0.3539647, 1.0]], ['2, k, 2', [0.04075979, 0.6407158, 1.0]], ['2, k, 3', [0.01439113, 0.7636054, 1.0]], ['2, k, 4', [-0.05990428, 0.578348, 1.0]], ['2, k, 5', [-0.1106462, 0.8250799, 1.0]], ['2, k, 6', [-0.129151, 0.9933653, 1.0]], ['2, k, 7', [-0.1372976, 1.059783, 1.0]], ['2, k, 8', [0.2116584, 0.5435414, 1.0]], ['2, k, 9', [0.2686019, 0.3010381, 1.0]], ['2, k, 10', [0.2726953, 0.09532399, 1.0]], ['2, k, 11', [0.2719647, 0.04232435, 1.0]], ['2, k, 12', [-0.02818326, 0.05775518, 1.0]], ['2, k, 13', [-0.04651561, -0.3921718, 1.0]], ['2, k, 14', [-0.06030255, -0.7104231, 1.0]], ['2, k, 15', [-0.07286377, -0.7572638, 1.0]], ['2, k, 16', [0.1087806, 0.04820974, 1.0]], ['2, k, 17', [0.152798, -0.393782, 1.0]], ['2, k, 18', [0.2014154, -0.6895893, 1.0]], ['2, k, 19', [0.2514492, -0.7336608, 1.0]], ['2, k, 20', [0.04084891, 0.5708983, 1.0]], ['2, k, 21', [-0.1557431, 1.041579, 1.0]], ['2, k, 22', [-0.1418612, 1.034186, 1.0]], ['2, k, 23', [0.2896651, -0.03757487, 1.0]], ['2, k, 24', [0.2979117, 0.03533755, 1.0]]]
