[['2, k, 0', [0.198409, -1.13942, 1.0]], ['2, k, 1', [0.202955, -0.864181, 1.0]], ['2, k, 2', [0.206628, -0.591288, 1.0]], ['2, k, 3', [0.212662, -0.44568, 1.0]], ['2, k, 4', [0.0126167, -0.688856, 1.0]], ['2, k, 5', [-0.141148, -0.867617, 1.0]], ['2, k, 6', [-0.0851614, -1.03987, 1.0]], ['2, k, 7', [-0.0356419, -1.06423, 1.0]], ['2, k, 8', [0.401844, -0.690011, 1.0]], ['2, k, 9', [0.557774, -0.840117, 1.0]], ['2, k, 10', [0.4801, -0.99401, 1.0]], ['2, k, 11', [0.400946, -1.05765, 1.0]], ['2, k, 12', [0.107599, -1.12631, 1.0]], ['2, k, 13', [0.12555, -1.43429, 1.0]], ['2, k, 14', [0.10845, -1.68193, 1.0]], ['2, k, 15', [0.0802772, -1.76194, 1.0]], ['2, k, 16', [0.284767, -1.12691, 1.0]], ['2, k, 17', [0.292248, -1.40972, 1.0]], ['2, k, 18', [0.322078, -1.67303, 1.0]], ['2, k, 19', [0.321101, -1.7683, 1.0]], ['2, k, 20', [0.205867, -0.65936, 1.0]], ['2, k, 21', [0.0131481, -1.14731, 1.0]], ['2, k, 22', [0.0196932, -1.02718, 1.0]], ['2, k, 23', [0.347558, -1.12805, 1.0]], ['2, k, 24', [0.348673, -0.995673, 1.0]]]
[['2, k, 0', [0.165956, -1.13818, 1.0]], ['2, k, 1', [0.185074, -0.871298, 1.0]], ['2, k, 2', [0.191604, -0.605704, 1.0]], ['2, k, 3', [0.201352, -0.461444, 1.0]], ['2, k, 4', [0.000592328, -0.699976, 1.0]], ['2, k, 5', [-0.168598, -0.857003, 1.0]], ['2, k, 6', [-0.117351, -1.01975, 1.0]], ['2, k, 7', [-0.0778753, -1.04853, 1.0]], ['2, k, 8', [0.380638, -0.70295, 1.0]], ['2, k, 9', [0.52573, -0.863042, 1.0]], ['2, k, 10', [0.419666, -1.00125, 1.0]], ['2, k, 11', [0.358999, -1.03876, 1.0]], ['2, k, 12', [0.0766884, -1.12574, 1.0]], ['2, k, 13', [0.0874672, -1.41154, 1.0]], ['2, k, 14', [0.0867601, -1.67902, 1.0]], ['2, k, 15', [0.0741254, -1.77081, 1.0]], ['2, k, 16', [0.250352, -1.12488, 1.0]], ['2, k, 17', [0.268965, -1.39208, 1.0]], ['2, k, 18', [0.299385, -1.64013, 1.0]], ['2, k, 19', [0.305919, -1.73674, 1.0]], ['2, k, 20', [0.189533, -0.672138, 1.0]], ['2, k, 21', [-0.0346892, -1.11662, 1.0]], ['2, k, 22', [-0.0269458, -1.00502, 1.0]], ['2, k, 23', [0.318184, -1.1103, 1.0]], ['2, k, 24', [0.3144, -0.990541, 1.0]]]
[['2, k, 0', [0.162637, -1.13834, 1.0]], ['2, k, 1', [0.183464, -0.871345, 1.0]], ['2, k, 2', [0.192366, -0.605824, 1.0]], ['2, k, 3', [0.202253, -0.461204, 1.0]], ['2, k, 4', [-0.00142929, -0.69923, 1.0]], ['2, k, 5', [-0.168384, -0.854938, 1.0]], ['2, k, 6', [-0.121785, -1.02042, 1.0]], ['2, k, 7', [-0.087111, -1.04581, 1.0]], ['2, k, 8', [0.378606, -0.70437, 1.0]], ['2, k, 9', [0.522339, -0.86318, 1.0]], ['2, k, 10', [0.417317, -1.00228, 1.0]], ['2, k, 11', [0.355206, -1.03725, 1.0]], ['2, k, 12', [0.0740017, -1.1253, 1.0]], ['2, k, 13', [0.0838884, -1.4129, 1.0]], ['2, k, 14', [0.0848847, -1.67935, 1.0]], ['2, k, 15', [0.0704143, -1.76987, 1.0]], ['2, k, 16', [0.246741, -1.12567, 1.0]], ['2, k, 17', [0.262971, -1.39555, 1.0]], ['2, k, 18', [0.290949, -1.63521, 1.0]], ['2, k, 19', [0.294868, -1.73204, 1.0]], ['2, k, 20', [0.189706, -0.672174, 1.0]], ['2, k, 21', [-0.051246, -1.11284, 1.0]], ['2, k, 22', [-0.0340736, -1.01238, 1.0]], ['2, k, 23', [0.318293, -1.11069, 1.0]], ['2, k, 24', [0.31717, -0.994664, 1.0]]]
[['2, k, 0', [0.159842, -1.13811, 1.0]], ['2, k, 1', [0.181432, -0.871341, 1.0]], ['2, k, 2', [0.192592, -0.605994, 1.0]], ['2, k, 3', [0.202702, -0.460936, 1.0]], ['2, k, 4', [-0.00291753, -0.699617, 1.0]], ['2, k, 5', [-0.168905, -0.854815, 1.0]], ['2, k, 6', [-0.124642, -1.01795, 1.0]], ['2, k, 7', [-0.0934862, -1.04749, 1.0]], ['2, k, 8', [0.375793, -0.705842, 1.0]], ['2, k, 9', [0.517285, -0.863326, 1.0]], ['2, k, 10', [0.409904, -1.00341, 1.0]], ['2, k, 11', [0.347727, -1.03528, 1.0]], ['2, k, 12', [0.0715098, -1.12484, 1.0]], ['2, k, 13', [0.0803654, -1.41317, 1.0]], ['2, k, 14', [0.0835754, -1.67894, 1.0]], ['2, k, 15', [0.068045, -1.76918, 1.0]], ['2, k, 16', [0.243542, -1.12563, 1.0]], ['2, k, 17', [0.259666, -1.39879, 1.0]], ['2, k, 18', [0.28811, -1.63784, 1.0]], ['2, k, 19', [0.290664, -1.73475, 1.0]], ['2, k, 20', [0.1897, -0.672248, 1.0]], ['2, k, 21', [-0.0554647, -1.11437, 1.0]], ['2, k, 22', [-0.0422159, -1.01613, 1.0]], ['2, k, 23', [0.31186, -1.11055, 1.0]], ['2, k, 24', [0.305325, -0.991674, 1.0]]]
[['2, k, 0', [0.15669, -1.13812, 1.0]], ['2, k, 1', [0.178711, -0.871322, 1.0]], ['2, k, 2', [0.192461, -0.606044, 1.0]], ['2, k, 3', [0.202974, -0.460251, 1.0]], ['2, k, 4', [-0.00492177, -0.699812, 1.0]], ['2, k, 5', [-0.169195, -0.855701, 1.0]], ['2, k, 6', [-0.127424, -1.02234, 1.0]], ['2, k, 7', [-0.0990315, -1.04851, 1.0]], ['2, k, 8', [0.373076, -0.706219, 1.0]], ['2, k, 9', [0.512859, -0.862173, 1.0]], ['2, k, 10', [0.403605, -1.00328, 1.0]], ['2, k, 11', [0.342081, -1.03612, 1.0]], ['2, k, 12', [0.0686031, -1.12509, 1.0]], ['2, k, 13', [0.0741154, -1.4183, 1.0]], ['2, k, 14', [0.0823835, -1.67989, 1.0]], ['2, k, 15', [0.0671025, -1.76902, 1.0]], ['2, k, 16', [0.239905, -1.12543, 1.0]], ['2, k, 17', [0.254376, -1.40258, 1.0]], ['2, k, 18', [0.284112, -1.64148, 1.0]], ['2, k, 19', [0.285724, -1.73841, 1.0]], ['2, k, 20', [0.189344, -0.672286, 1.0]], ['2, k, 21', [-0.0595822, -1.11331, 1.0]], ['2, k, 22', [-0.0507014, -1.02678, 1.0]], ['2, k, 23', [0.307719, -1.10776, 1.0]], ['2, k, 24', [0.301095, -0.996816, 1.0]]]
[['2, k, 0', [0.152524, -1.13932, 1.0]], ['2, k, 1', [0.175441, -0.871488, 1.0]], ['2, k, 2', [0.191769, -0.60578, 1.0]], ['2, k, 3', [0.202229, -0.459638, 1.0]], ['2, k, 4', [-0.00657208, -0.699456, 1.0]], ['2, k, 5', [-0.167217, -0.855879, 1.0]], ['2, k, 6', [-0.128124, -1.02207, 1.0]], ['2, k, 7', [-0.100697, -1.04985, 1.0]], ['2, k, 8', [0.370946, -0.707157, 1.0]], ['2, k, 9', [0.50855, -0.860695, 1.0]], ['2, k, 10', [0.400549, -1.00201, 1.0]], ['2, k, 11', [0.340487, -1.03049, 1.0]], ['2, k, 12', [0.0644707, -1.12721, 1.0]], ['2, k, 13', [0.0728721, -1.4192, 1.0]], ['2, k, 14', [0.0820877, -1.68163, 1.0]], ['2, k, 15', [0.0653371, -1.77103, 1.0]], ['2, k, 16', [0.236106, -1.12588, 1.0]], ['2, k, 17', [0.251577, -1.40196, 1.0]], ['2, k, 18', [0.281449, -1.64061, 1.0]], ['2, k, 19', [0.281438, -1.73763, 1.0]], ['2, k, 20', [0.188263, -0.672087, 1.0]], ['2, k, 21', [-0.0680564, -1.10054, 1.0]], ['2, k, 22', [-0.061363, -1.02833, 1.0]], ['2, k, 23', [0.306205, -1.10519, 1.0]], ['2, k, 24', [0.299941, -0.991867, 1.0]]]
[['2, k, 0', [0.146424, -1.14029, 1.0]], ['2, k, 1', [0.173516, -0.871875, 1.0]], ['2, k, 2', [0.192399, -0.60613, 1.0]], ['2, k, 3', [0.200865, -0.45873, 1.0]], ['2, k, 4', [-0.0100153, -0.699331, 1.0]], ['2, k, 5', [-0.165982, -0.858626, 1.0]], ['2, k, 6', [-0.130314, -1.02677, 1.0]], ['2, k, 7', [-0.102491, -1.05261, 1.0]], ['2, k, 8', [0.366771, -0.707284, 1.0]], ['2, k, 9', [0.505334, -0.859197, 1.0]], ['2, k, 10', [0.395492, -1.00012, 1.0]], ['2, k, 11', [0.33576, -1.02943, 1.0]], ['2, k, 12', [0.0588124, -1.12933, 1.0]], ['2, k, 13', [0.070008, -1.42056, 1.0]], ['2, k, 14', [0.0811413, -1.68347, 1.0]], ['2, k, 15', [0.0624121, -1.77267, 1.0]], ['2, k, 16', [0.229561, -1.12584, 1.0]], ['2, k, 17', [0.246551, -1.40232, 1.0]], ['2, k, 18', [0.278774, -1.64597, 1.0]], ['2, k, 19', [0.277273, -1.743, 1.0]], ['2, k, 20', [0.188093, -0.672372, 1.0]], ['2, k, 21', [-0.0675896, -1.09742, 1.0]], ['2, k, 22', [-0.0677482, -1.02878, 1.0]], ['2, k, 23', [0.302044, -1.10875, 1.0]], ['2, k, 24', [0.288582, -0.985518, 1.0]]]
[['2, k, 0', [0.140747, -1.13976, 1.0]], ['2, k, 1', [0.169742, -0.871246, 1.0]], ['2, k, 2', [0.191512, -0.605309, 1.0]], ['2, k, 3', [0.198063, -0.457632, 1.0]], ['2, k, 4', [-0.0117472, -0.699504, 1.0]], ['2, k, 5', [-0.166193, -0.861462, 1.0]], ['2, k, 6', [-0.128825, -1.02849, 1.0]], ['2, k, 7', [-0.102069, -1.05124, 1.0]], ['2, k, 8', [0.3645, -0.705917, 1.0]], ['2, k, 9', [0.500022, -0.855466, 1.0]], ['2, k, 10', [0.391124, -0.998295, 1.0]], ['2, k, 11', [0.333564, -1.02539, 1.0]], ['2, k, 12', [0.0530934, -1.12962, 1.0]], ['2, k, 13', [0.0684979, -1.42196, 1.0]], ['2, k, 14', [0.0794413, -1.68324, 1.0]], ['2, k, 15', [0.0591263, -1.77249, 1.0]], ['2, k, 16', [0.22369, -1.12436, 1.0]], ['2, k, 17', [0.242623, -1.401, 1.0]], ['2, k, 18', [0.276935, -1.64431, 1.0]], ['2, k, 19', [0.274918, -1.74126, 1.0]], ['2, k, 20', [0.186613, -0.671665, 1.0]], ['2, k, 21', [-0.0659025, -1.08536, 1.0]], ['2, k, 22', [-0.0673358, -1.02517, 1.0]], ['2, k, 23', [0.300389, -1.09447, 1.0]], ['2, k, 24', [0.29536, -0.991894, 1.0]]]
[['2, k, 0', [0.13846, -1.14086, 1.0]], ['2, k, 1', [0.168485, -0.871565, 1.0]], ['2, k, 2', [0.191006, -0.605289, 1.0]], ['2, k, 3', [0.194747, -0.457018, 1.0]], ['2, k, 4', [-0.0137637, -0.699539, 1.0]], ['2, k, 5', [-0.165461, -0.866738, 1.0]], ['2, k, 6', [-0.127009, -1.03239, 1.0]], ['2, k, 7', [-0.0994456, -1.05374, 1.0]], ['2, k, 8', [0.360978, -0.7048, 1.0]], ['2, k, 9', [0.497275, -0.852318, 1.0]], ['2, k, 10', [0.386068, -0.99843, 1.0]], ['2, k, 11', [0.327261, -1.02788, 1.0]], ['2, k, 12', [0.051525, -1.1321, 1.0]], ['2, k, 13', [0.0668734, -1.42534, 1.0]], ['2, k, 14', [0.0784228, -1.66135, 1.0]], ['2, k, 15', [0.0563159, -1.75002, 1.0]], ['2, k, 16', [0.221597, -1.12459, 1.0]], ['2, k, 17', [0.241267, -1.40315, 1.0]], ['2, k, 18', [0.276403, -1.64241, 1.0]], ['2, k, 19', [0.272453, -1.73915, 1.0]], ['2, k, 20', [0.18584, -0.671753, 1.0]], ['2, k, 21', [-0.0715453, -1.08887, 1.0]], ['2, k, 22', [-0.0692755, -1.02508, 1.0]], ['2, k, 23', [0.290402, -1.10487, 1.0]], ['2, k, 24', [0.284503, -0.989144, 1.0]]]
[['2, k, 0', [0.136609, -1.14093, 1.0]], ['2, k, 1', [0.16636, -0.871265, 1.0]], ['2, k, 2', [0.188995, -0.604068, 1.0]], ['2, k, 3', [0.19022, -0.454989, 1.0]], ['2, k, 4', [-0.0158445, -0.700127, 1.0]], ['2, k, 5', [-0.164426, -0.869843, 1.0]], ['2, k, 6', [-0.125767, -1.03631, 1.0]], ['2, k, 7', [-0.0917485, -1.06356, 1.0]], ['2, k, 8', [0.358291, -0.70338, 1.0]], ['2, k, 9', [0.496416, -0.849591, 1.0]], ['2, k, 10', [0.383305, -0.998305, 1.0]], ['2, k, 11', [0.327158, -1.02963, 1.0]], ['2, k, 12', [0.0502526, -1.13201, 1.0]], ['2, k, 13', [0.0656905, -1.42737, 1.0]], ['2, k, 14', [0.0781239, -1.66708, 1.0]], ['2, k, 15', [0.0544548, -1.75641, 1.0]], ['2, k, 16', [0.219589, -1.12465, 1.0]], ['2, k, 17', [0.239571, -1.40264, 1.0]], ['2, k, 18', [0.276101, -1.64439, 1.0]], ['2, k, 19', [0.270048, -1.74074, 1.0]], ['2, k, 20', [0.183694, -0.670819, 1.0]], ['2, k, 21', [-0.0731967, -1.09227, 1.0]], ['2, k, 22', [-0.0654022, -1.04068, 1.0]], ['2, k, 23', [0.294101, -1.09981, 1.0]], ['2, k, 24', [0.289977, -0.996661, 1.0]]]
[['2, k, 0', [0.134984, -1.1419, 1.0]], ['2, k, 1', [0.164196, -0.871251, 1.0]], ['2, k, 2', [0.186229, -0.60269, 1.0]], ['2, k, 3', [0.185465, -0.453962, 1.0]], ['2, k, 4', [-0.018471, -0.699982, 1.0]], ['2, k, 5', [-0.162104, -0.871613, 1.0]], ['2, k, 6', [-0.124115, -1.04227, 1.0]], ['2, k, 7', [-0.0899545, -1.05945, 1.0]], ['2, k, 8', [0.354987, -0.702925, 1.0]], ['2, k, 9', [0.494857, -0.845888, 1.0]], ['2, k, 10', [0.380304, -0.998207, 1.0]], ['2, k, 11', [0.325508, -1.02889, 1.0]], ['2, k, 12', [0.0491821, -1.13354, 1.0]], ['2, k, 13', [0.065774, -1.43077, 1.0]], ['2, k, 14', [0.0788006, -1.67236, 1.0]], ['2, k, 15', [0.0525336, -1.76011, 1.0]], ['2, k, 16', [0.217725, -1.12498, 1.0]], ['2, k, 17', [0.238756, -1.40191, 1.0]], ['2, k, 18', [0.276549, -1.64444, 1.0]], ['2, k, 19', [0.26832, -1.74023, 1.0]], ['2, k, 20', [0.181008, -0.669856, 1.0]], ['2, k, 21', [-0.0733594, -1.0866, 1.0]], ['2, k, 22', [-0.0664985, -1.03705, 1.0]], ['2, k, 23', [0.293507, -1.09922, 1.0]], ['2, k, 24', [0.290169, -0.997374, 1.0]]]
[['2, k, 0', [0.132997, -1.14245, 1.0]], ['2, k, 1', [0.162177, -0.871133, 1.0]], ['2, k, 2', [0.183816, -0.601812, 1.0]], ['2, k, 3', [0.182015, -0.45274, 1.0]], ['2, k, 4', [-0.0201962, -0.699483, 1.0]], ['2, k, 5', [-0.159791, -0.875046, 1.0]], ['2, k, 6', [-0.119536, -1.04674, 1.0]], ['2, k, 7', [-0.0896719, -1.06849, 1.0]], ['2, k, 8', [0.352132, -0.701842, 1.0]], ['2, k, 9', [0.491338, -0.843918, 1.0]], ['2, k, 10', [0.372743, -1.00025, 1.0]], ['2, k, 11', [0.324886, -1.02587, 1.0]], ['2, k, 12', [0.0477938, -1.13354, 1.0]], ['2, k, 13', [0.0660281, -1.43445, 1.0]], ['2, k, 14', [0.0792438, -1.67637, 1.0]], ['2, k, 15', [0.0501325, -1.76217, 1.0]], ['2, k, 16', [0.215469, -1.12579, 1.0]], ['2, k, 17', [0.240058, -1.40708, 1.0]], ['2, k, 18', [0.279203, -1.64945, 1.0]], ['2, k, 19', [0.26842, -1.74403, 1.0]], ['2, k, 20', [0.17868, -0.669188, 1.0]], ['2, k, 21', [-0.0710108, -1.09879, 1.0]], ['2, k, 22', [-0.0660908, -1.04918, 1.0]], ['2, k, 23', [0.299464, -1.09555, 1.0]], ['2, k, 24', [0.290084, -0.998992, 1.0]]]
[['2, k, 0', [0.132614, -1.14377, 1.0]], ['2, k, 1', [0.160944, -0.871454, 1.0]], ['2, k, 2', [0.181433, -0.601323, 1.0]], ['2, k, 3', [0.176002, -0.451724, 1.0]], ['2, k, 4', [-0.021225, -0.699017, 1.0]], ['2, k, 5', [-0.158388, -0.876397, 1.0]], ['2, k, 6', [-0.118257, -1.04785, 1.0]], ['2, k, 7', [-0.0874371, -1.0659, 1.0]], ['2, k, 8', [0.348531, -0.700123, 1.0]], ['2, k, 9', [0.490978, -0.84118, 1.0]], ['2, k, 10', [0.370668, -1.00092, 1.0]], ['2, k, 11', [0.32535, -1.02519, 1.0]], ['2, k, 12', [0.0478656, -1.1361, 1.0]], ['2, k, 13', [0.0663613, -1.43477, 1.0]], ['2, k, 14', [0.0789012, -1.6808, 1.0]], ['2, k, 15', [0.0470115, -1.76607, 1.0]], ['2, k, 16', [0.21485, -1.12617, 1.0]], ['2, k, 17', [0.240783, -1.40701, 1.0]], ['2, k, 18', [0.280879, -1.65011, 1.0]], ['2, k, 19', [0.267623, -1.74372, 1.0]], ['2, k, 20', [0.176505, -0.668956, 1.0]], ['2, k, 21', [-0.0711062, -1.09225, 1.0]], ['2, k, 22', [-0.0695282, -1.04168, 1.0]], ['2, k, 23', [0.299209, -1.10438, 1.0]], ['2, k, 24', [0.292201, -1.00152, 1.0]]]
[['2, k, 0', [0.133035, -1.14696, 1.0]], ['2, k, 1', [0.160084, -0.871959, 1.0]], ['2, k, 2', [0.17916, -0.600472, 1.0]], ['2, k, 3', [0.171889, -0.451136, 1.0]], ['2, k, 4', [-0.0220032, -0.69848, 1.0]], ['2, k, 5', [-0.157204, -0.877325, 1.0]], ['2, k, 6', [-0.114537, -1.04824, 1.0]], ['2, k, 7', [-0.0872273, -1.06808, 1.0]], ['2, k, 8', [0.345521, -0.69854, 1.0]], ['2, k, 9', [0.487835, -0.834289, 1.0]], ['2, k, 10', [0.372477, -0.99664, 1.0]], ['2, k, 11', [0.321669, -1.02895, 1.0]], ['2, k, 12', [0.0491778, -1.14037, 1.0]], ['2, k, 13', [0.0664159, -1.43488, 1.0]], ['2, k, 14', [0.0821604, -1.68879, 1.0]], ['2, k, 15', [0.0493692, -1.77354, 1.0]], ['2, k, 16', [0.214452, -1.12813, 1.0]], ['2, k, 17', [0.242722, -1.40943, 1.0]], ['2, k, 18', [0.283907, -1.65327, 1.0]], ['2, k, 19', [0.268946, -1.74696, 1.0]], ['2, k, 20', [0.174584, -0.668603, 1.0]], ['2, k, 21', [-0.074335, -1.09289, 1.0]], ['2, k, 22', [-0.0668985, -1.0422, 1.0]], ['2, k, 23', [0.301752, -1.10899, 1.0]], ['2, k, 24', [0.275969, -0.99652, 1.0]]]
[['2, k, 0', [0.13411, -1.14922, 1.0]], ['2, k, 1', [0.159743, -0.872083, 1.0]], ['2, k, 2', [0.177919, -0.598905, 1.0]], ['2, k, 3', [0.167339, -0.450687, 1.0]], ['2, k, 4', [-0.0240018, -0.698608, 1.0]], ['2, k, 5', [-0.156551, -0.878299, 1.0]], ['2, k, 6', [-0.111276, -1.04924, 1.0]], ['2, k, 7', [-0.0847085, -1.06913, 1.0]], ['2, k, 8', [0.343528, -0.696999, 1.0]], ['2, k, 9', [0.486189, -0.832956, 1.0]], ['2, k, 10', [0.371192, -0.997358, 1.0]], ['2, k, 11', [0.322987, -1.02843, 1.0]], ['2, k, 12', [0.0505045, -1.14284, 1.0]], ['2, k, 13', [0.0679256, -1.43466, 1.0]], ['2, k, 14', [0.0809757, -1.68947, 1.0]], ['2, k, 15', [0.044118, -1.77024, 1.0]], ['2, k, 16', [0.215083, -1.12997, 1.0]], ['2, k, 17', [0.243411, -1.4095, 1.0]], ['2, k, 18', [0.285113, -1.65519, 1.0]], ['2, k, 19', [0.267905, -1.74779, 1.0]], ['2, k, 20', [0.173553, -0.667585, 1.0]], ['2, k, 21', [-0.0675881, -1.0844, 1.0]], ['2, k, 22', [-0.0631297, -1.06623, 1.0]], ['2, k, 23', [0.301658, -1.108, 1.0]], ['2, k, 24', [0.275671, -0.995468, 1.0]]]
[['2, k, 0', [0.134857, -1.15183, 1.0]], ['2, k, 1', [0.158937, -0.87259, 1.0]], ['2, k, 2', [0.17576, -0.598196, 1.0]], ['2, k, 3', [0.164753, -0.450856, 1.0]], ['2, k, 4', [-0.0250078, -0.698318, 1.0]], ['2, k, 5', [-0.155797, -0.878018, 1.0]], ['2, k, 6', [-0.109322, -1.04986, 1.0]], ['2, k, 7', [-0.0811798, -1.0685, 1.0]], ['2, k, 8', [0.342024, -0.696197, 1.0]], ['2, k, 9', [0.485357, -0.831589, 1.0]], ['2, k, 10', [0.37106, -0.997306, 1.0]], ['2, k, 11', [0.325899, -1.03013, 1.0]], ['2, k, 12', [0.0514585, -1.14601, 1.0]], ['2, k, 13', [0.068956, -1.43383, 1.0]], ['2, k, 14', [0.0815244, -1.69082, 1.0]], ['2, k, 15', [0.0426596, -1.76898, 1.0]], ['2, k, 16', [0.215529, -1.13197, 1.0]], ['2, k, 17', [0.244344, -1.40895, 1.0]], ['2, k, 18', [0.285636, -1.65586, 1.0]], ['2, k, 19', [0.265346, -1.7462, 1.0]], ['2, k, 20', [0.171784, -0.667224, 1.0]], ['2, k, 21', [-0.0665608, -1.08682, 1.0]], ['2, k, 22', [-0.0622951, -1.04032, 1.0]], ['2, k, 23', [0.309192, -1.10458, 1.0]], ['2, k, 24', [0.303868, -0.996617, 1.0]]]
[['2, k, 0', [0.135591, -1.15441, 1.0]], ['2, k, 1', [0.15811, -0.873332, 1.0]], ['2, k, 2', [0.173597, -0.597678, 1.0]], ['2, k, 3', [0.161992, -0.450406, 1.0]], ['2, k, 4', [-0.0259324, -0.697911, 1.0]], ['2, k, 5', [-0.155069, -0.878399, 1.0]], ['2, k, 6', [-0.106373, -1.0503, 1.0]], ['2, k, 7', [-0.0784718, -1.07137, 1.0]], ['2, k, 8', [0.340811, -0.695027, 1.0]], ['2, k, 9', [0.485262, -0.830186, 1.0]], ['2, k, 10', [0.370551, -0.997912, 1.0]], ['2, k, 11', [0.324089, -1.02784, 1.0]], ['2, k, 12', [0.0523406, -1.14837, 1.0]], ['2, k, 13', [0.0706524, -1.43489, 1.0]], ['2, k, 14', [0.0831657, -1.68986, 1.0]], ['2, k, 15', [0.0427337, -1.76542, 1.0]], ['2, k, 16', [0.216005, -1.13467, 1.0]], ['2, k, 17', [0.246303, -1.40859, 1.0]], ['2, k, 18', [0.286267, -1.65581, 1.0]], ['2, k, 19', [0.262488, -1.74329, 1.0]], ['2, k, 20', [0.169972, -0.667056, 1.0]], ['2, k, 21', [-0.0609158, -1.09135, 1.0]], ['2, k, 22', [-0.0567171, -1.05127, 1.0]], ['2, k, 23', [0.308583, -1.1015, 1.0]], ['2, k, 24', [0.276132, -0.99715, 1.0]]]
[['2, k, 0', [0.13778, -1.1567, 1.0]], ['2, k, 1', [0.15771, -0.874165, 1.0]], ['2, k, 2', [0.171859, -0.598112, 1.0]], ['2, k, 3', [0.159776, -0.450253, 1.0]], ['2, k, 4', [-0.027364, -0.697771, 1.0]], ['2, k, 5', [-0.154652, -0.878383, 1.0]], ['2, k, 6', [-0.103775, -1.0502, 1.0]], ['2, k, 7', [-0.0743601, -1.07183, 1.0]], ['2, k, 8', [0.339799, -0.693877, 1.0]], ['2, k, 9', [0.485211, -0.829185, 1.0]], ['2, k, 10', [0.370602, -0.998232, 1.0]], ['2, k, 11', [0.316922, -1.04171, 1.0]], ['2, k, 12', [0.0545299, -1.15058, 1.0]], ['2, k, 13', [0.071869, -1.43555, 1.0]], ['2, k, 14', [0.0838225, -1.68969, 1.0]], ['2, k, 15', [0.042022, -1.76219, 1.0]], ['2, k, 16', [0.218076, -1.13698, 1.0]], ['2, k, 17', [0.249436, -1.40829, 1.0]], ['2, k, 18', [0.287722, -1.65627, 1.0]], ['2, k, 19', [0.260759, -1.74048, 1.0]], ['2, k, 20', [0.168656, -0.66755, 1.0]], ['2, k, 21', [-0.059472, -1.08999, 1.0]], ['2, k, 22', [-0.0547357, -1.04108, 1.0]], ['2, k, 23', [0.272293, -1.11318, 1.0]], ['2, k, 24', [0.269838, -0.993911, 1.0]]]
[['2, k, 0', [0.140131, -1.15781, 1.0]], ['2, k, 1', [0.15722, -0.874829, 1.0]], ['2, k, 2', [0.167999, -0.598514, 1.0]], ['2, k, 3', [0.157301, -0.449825, 1.0]], ['2, k, 4', [-0.0291508, -0.69754, 1.0]], ['2, k, 5', [-0.154111, -0.877786, 1.0]], ['2, k, 6', [-0.0993899, -1.04896, 1.0]], ['2, k, 7', [-0.0720636, -1.07357, 1.0]], ['2, k, 8', [0.338769, -0.692201, 1.0]], ['2, k, 9', [0.48616, -0.827704, 1.0]], ['2, k, 10', [0.374782, -0.997066, 1.0]], ['2, k, 11', [0.324886, -1.03823, 1.0]], ['2, k, 12', [0.0568407, -1.15198, 1.0]], ['2, k, 13', [0.0733057, -1.43684, 1.0]], ['2, k, 14', [0.0855957, -1.69031, 1.0]], ['2, k, 15', [0.0429895, -1.75906, 1.0]], ['2, k, 16', [0.220422, -1.13782, 1.0]], ['2, k, 17', [0.252787, -1.40932, 1.0]], ['2, k, 18', [0.288828, -1.65884, 1.0]], ['2, k, 19', [0.260115, -1.74367, 1.0]], ['2, k, 20', [0.165806, -0.668016, 1.0]], ['2, k, 21', [-0.0555104, -1.09705, 1.0]], ['2, k, 22', [-0.04906, -1.05709, 1.0]], ['2, k, 23', [0.306489, -1.11301, 1.0]], ['2, k, 24', [0.27837, -0.99713, 1.0]]]
[['2, k, 0', [0.142409, -1.15945, 1.0]], ['2, k, 1', [0.157152, -0.875324, 1.0]], ['2, k, 2', [0.166871, -0.598223, 1.0]], ['2, k, 3', [0.15514, -0.449938, 1.0]], ['2, k, 4', [-0.0309633, -0.696795, 1.0]], ['2, k, 5', [-0.153373, -0.876808, 1.0]], ['2, k, 6', [-0.0974709, -1.04836, 1.0]], ['2, k, 7', [-0.0687147, -1.07382, 1.0]], ['2, k, 8', [0.338452, -0.69111, 1.0]], ['2, k, 9', [0.487048, -0.826723, 1.0]], ['2, k, 10', [0.3778, -0.996778, 1.0]], ['2, k, 11', [0.33115, -1.03858, 1.0]], ['2, k, 12', [0.0587442, -1.1536, 1.0]], ['2, k, 13', [0.0752626, -1.4369, 1.0]], ['2, k, 14', [0.0869766, -1.68944, 1.0]], ['2, k, 15', [0.0439698, -1.75553, 1.0]], ['2, k, 16', [0.223034, -1.13944, 1.0]], ['2, k, 17', [0.257006, -1.40941, 1.0]], ['2, k, 18', [0.292469, -1.66034, 1.0]], ['2, k, 19', [0.262199, -1.74228, 1.0]], ['2, k, 20', [0.164941, -0.667977, 1.0]], ['2, k, 21', [-0.0514677, -1.1025, 1.0]], ['2, k, 22', [-0.0444552, -1.04525, 1.0]], ['2, k, 23', [0.308184, -1.11716, 1.0]], ['2, k, 24', [0.286243, -1.00221, 1.0]]]
