[['2, k, 0', [0.0216425, -0.02488332, 1.0]], ['2, k, 1', [0.02838735, 0.225996, 1.0]], ['2, k, 2', [0.03241352, 0.4648482, 1.0]], ['2, k, 3', [0.05014714, 0.6089049, 1.0]], ['2, k, 4', [-0.1599619, 0.4093519, 1.0]], ['2, k, 5', [-0.2505726, 0.1955013, 1.0]], ['2, k, 6', [-0.2513981, 0.04980948, 1.0]], ['2, k, 7', [-0.235847, -0.01520383, 1.0]], ['2, k, 8', [0.2207831, 0.3646625, 1.0]], ['2, k, 9', [0.2784498, 0.1617171, 1.0]], ['2, k, 10', [0.3027763, 0.01394336, 1.0]], ['2, k, 11', [0.2974904, -0.0009672932, 1.0]], ['2, k, 12', [-0.05735202, -0.02302107, 1.0]], ['2, k, 13', [-0.1010962, -0.2907062, 1.0]], ['2, k, 14', [-0.07620283, -0.6102429, 1.0]], ['2, k, 15', [-0.05824514, -0.6541497, 1.0]], ['2, k, 16', [0.1000675, -0.02614376, 1.0]], ['2, k, 17', [0.1637376, -0.2931755, 1.0]], ['2, k, 18', [0.1033822, -0.6069338, 1.0]], ['2, k, 19', [0.09655441, -0.6535575, 1.0]], ['2, k, 20', [0.03207259, 0.406761, 1.0]], ['2, k, 21', [-0.2178677, -0.09112397, 1.0]], ['2, k, 22', [-0.2633133, -0.03628603, 1.0]], ['2, k, 23', [0.298388, -0.04532286, 1.0]], ['2, k, 24', [0.250017, -0.04906684, 1.0]]]
[['2, k, 0', [0.03224357, -0.01450073, 1.0]], ['2, k, 1', [0.02363327, 0.231016, 1.0]], ['2, k, 2', [0.01469365, 0.4679351, 1.0]], ['2, k, 3', [0.02682561, 0.6131241, 1.0]], ['2, k, 4', [-0.1792172, 0.4120352, 1.0]], ['2, k, 5', [-0.2630719, 0.1956162, 1.0]], ['2, k, 6', [-0.2440928, 0.0353443, 1.0]], ['2, k, 7', [-0.2321776, -0.006561313, 1.0]], ['2, k, 8', [0.2122998, 0.362294, 1.0]], ['2, k, 9', [0.2950014, 0.1515869, 1.0]], ['2, k, 10', [0.3507141, 0.006613983, 1.0]], ['2, k, 11', [0.3518945, -0.04192293, 1.0]], ['2, k, 12', [-0.04221068, -0.01398501, 1.0]], ['2, k, 13', [-0.1022061, -0.3047619, 1.0]], ['2, k, 14', [-0.07133155, -0.620474, 1.0]], ['2, k, 15', [-0.04247731, -0.6615322, 1.0]], ['2, k, 16', [0.1057683, -0.01465719, 1.0]], ['2, k, 17', [0.1608483, -0.306812, 1.0]], ['2, k, 18', [0.1020724, -0.6198307, 1.0]], ['2, k, 19', [0.09432623, -0.6573201, 1.0]], ['2, k, 20', [0.01701561, 0.4098884, 1.0]], ['2, k, 21', [-0.2208064, -0.0792021, 1.0]], ['2, k, 22', [-0.1861477, -0.002182687, 1.0]], ['2, k, 23', [0.362249, -0.100601, 1.0]], ['2, k, 24', [0.3022521, -0.05248106, 1.0]]]
[['2, k, 0', [0.02854298, -0.02475339, 1.0]], ['2, k, 1', [0.02238909, 0.2285785, 1.0]], ['2, k, 2', [0.01457835, 0.4678907, 1.0]], ['2, k, 3', [0.02665443, 0.6131157, 1.0]], ['2, k, 4', [-0.1793899, 0.4122684, 1.0]], ['2, k, 5', [-0.2632592, 0.1956155, 1.0]], ['2, k, 6', [-0.2436275, 0.03468112, 1.0]], ['2, k, 7', [-0.2209672, -0.01347607, 1.0]], ['2, k, 8', [0.2128222, 0.3625277, 1.0]], ['2, k, 9', [0.2761334, 0.1177138, 1.0]], ['2, k, 10', [0.3543021, 0.01591987, 1.0]], ['2, k, 11', [0.350554, -0.02584063, 1.0]], ['2, k, 12', [-0.04732597, -0.02374456, 1.0]], ['2, k, 13', [-0.1022078, -0.3044443, 1.0]], ['2, k, 14', [-0.0718361, -0.6204295, 1.0]], ['2, k, 15', [-0.04441754, -0.6609688, 1.0]], ['2, k, 16', [0.1035039, -0.02502465, 1.0]], ['2, k, 17', [0.1613495, -0.3052233, 1.0]], ['2, k, 18', [0.1024493, -0.6182786, 1.0]], ['2, k, 19', [0.0942309, -0.6572388, 1.0]], ['2, k, 20', [0.01683398, 0.4097097, 1.0]], ['2, k, 21', [-0.2064635, -0.08618562, 1.0]], ['2, k, 22', [-0.1629092, 0.004696829, 1.0]], ['2, k, 23', [0.3618258, -0.07456173, 1.0]], ['2, k, 24', [0.2891922, -0.04403452, 1.0]]]
[['2, k, 0', [0.02834498, -0.003595592, 1.0]], ['2, k, 1', [0.02137664, 0.2322238, 1.0]], ['2, k, 2', [0.01389663, 0.4679357, 1.0]], ['2, k, 3', [0.02638914, 0.6130502, 1.0]], ['2, k, 4', [-0.1790405, 0.4126136, 1.0]], ['2, k, 5', [-0.2633644, 0.1956573, 1.0]], ['2, k, 6', [-0.2415861, 0.02692327, 1.0]], ['2, k, 7', [-0.2214711, -0.0287151, 1.0]], ['2, k, 8', [0.2129832, 0.3635385, 1.0]], ['2, k, 9', [0.2319386, 0.09561472, 1.0]], ['2, k, 10', [0.349528, 0.04080875, 1.0]], ['2, k, 11', [0.3531415, -0.0007780239, 1.0]], ['2, k, 12', [-0.05389905, -0.003985843, 1.0]], ['2, k, 13', [-0.1080536, -0.1898639, 1.0]], ['2, k, 14', [-0.07700108, -0.6082677, 1.0]], ['2, k, 15', [-0.0642428, -0.6566038, 1.0]], ['2, k, 16', [0.1100385, -0.001463639, 1.0]], ['2, k, 17', [0.1691437, -0.2028723, 1.0]], ['2, k, 18', [0.1091513, -0.5950069, 1.0]], ['2, k, 19', [0.09938402, -0.6460487, 1.0]], ['2, k, 20', [0.01615125, 0.4101164, 1.0]], ['2, k, 21', [-0.2072905, -0.0927292, 1.0]], ['2, k, 22', [-0.1758649, -0.002107861, 1.0]], ['2, k, 23', [0.365138, -0.06196349, 1.0]], ['2, k, 24', [0.2966355, -0.0148232, 1.0]]]
[['2, k, 0', [0.02681398, -0.02185991, 1.0]], ['2, k, 1', [0.02058183, 0.2295897, 1.0]], ['2, k, 2', [0.01373839, 0.4679379, 1.0]], ['2, k, 3', [0.02629029, 0.6131093, 1.0]], ['2, k, 4', [-0.1792745, 0.4128598, 1.0]], ['2, k, 5', [-0.263865, 0.1965936, 1.0]], ['2, k, 6', [-0.2419361, 0.02655551, 1.0]], ['2, k, 7', [-0.2223813, -0.02777508, 1.0]], ['2, k, 8', [0.2133474, 0.363892, 1.0]], ['2, k, 9', [0.273993, 0.1291513, 1.0]], ['2, k, 10', [0.3481656, 0.05816798, 1.0]], ['2, k, 11', [0.3513295, 0.0186576, 1.0]], ['2, k, 12', [-0.05156654, -0.01976451, 1.0]], ['2, k, 13', [-0.1027267, -0.3014818, 1.0]], ['2, k, 14', [-0.07612626, -0.6194516, 1.0]], ['2, k, 15', [-0.05308744, -0.6589178, 1.0]], ['2, k, 16', [0.1035597, -0.02452389, 1.0]], ['2, k, 17', [0.163612, -0.2944264, 1.0]], ['2, k, 18', [0.1061792, -0.6089234, 1.0]], ['2, k, 19', [0.09712582, -0.6528437, 1.0]], ['2, k, 20', [0.01589801, 0.4099332, 1.0]], ['2, k, 21', [-0.2113658, -0.09234647, 1.0]], ['2, k, 22', [-0.1779707, -0.003192442, 1.0]], ['2, k, 23', [0.3651345, -0.03212892, 1.0]], ['2, k, 24', [0.2948383, 0.005297299, 1.0]]]
[['2, k, 0', [0.007012888, -0.01621291, 1.0]], ['2, k, 1', [0.01513217, 0.2302197, 1.0]], ['2, k, 2', [0.01361008, 0.4678299, 1.0]], ['2, k, 3', [0.02575914, 0.6131294, 1.0]], ['2, k, 4', [-0.1790015, 0.4130131, 1.0]], ['2, k, 5', [-0.2638987, 0.1965809, 1.0]], ['2, k, 6', [-0.2419447, 0.03050766, 1.0]], ['2, k, 7', [-0.2220582, -0.0282519, 1.0]], ['2, k, 8', [0.2133441, 0.3650247, 1.0]], ['2, k, 9', [0.3002643, 0.2074269, 1.0]], ['2, k, 10', [0.3462277, 0.07323118, 1.0]], ['2, k, 11', [0.3497046, 0.04410323, 1.0]], ['2, k, 12', [-0.07355856, -0.01240818, 1.0]], ['2, k, 13', [-0.1081834, -0.1908735, 1.0]], ['2, k, 14', [-0.07958127, -0.5965284, 1.0]], ['2, k, 15', [-0.0649249, -0.6501374, 1.0]], ['2, k, 16', [0.08684781, -0.01981824, 1.0]], ['2, k, 17', [0.1683927, -0.2027474, 1.0]], ['2, k, 18', [0.1141675, -0.5867105, 1.0]], ['2, k, 19', [0.09948339, -0.6433821, 1.0]], ['2, k, 20', [0.01529088, 0.4098596, 1.0]], ['2, k, 21', [-0.2117424, -0.09551065, 1.0]], ['2, k, 22', [-0.176221, -0.002912964, 1.0]], ['2, k, 23', [0.3514918, 0.0004300638, 1.0]], ['2, k, 24', [0.2894256, 0.03239228, 1.0]]]
[['2, k, 0', [0.01590309, -0.0218217, 1.0]], ['2, k, 1', [0.01557709, 0.2293366, 1.0]], ['2, k, 2', [0.01301645, 0.4678373, 1.0]], ['2, k, 3', [0.0254584, 0.6132514, 1.0]], ['2, k, 4', [-0.179516, 0.413224, 1.0]], ['2, k, 5', [-0.2638899, 0.1965791, 1.0]], ['2, k, 6', [-0.2431284, 0.03373211, 1.0]], ['2, k, 7', [-0.2259508, -0.02310023, 1.0]], ['2, k, 8', [0.2137121, 0.3654774, 1.0]], ['2, k, 9', [0.3072019, 0.221411, 1.0]], ['2, k, 10', [0.3412999, 0.09087858, 1.0]], ['2, k, 11', [0.3480836, 0.07310011, 1.0]], ['2, k, 12', [-0.06067261, -0.02077474, 1.0]], ['2, k, 13', [-0.1009728, -0.3004771, 1.0]], ['2, k, 14', [-0.07599276, -0.621464, 1.0]], ['2, k, 15', [-0.05543895, -0.6543552, 1.0]], ['2, k, 16', [0.0924884, -0.02298903, 1.0]], ['2, k, 17', [0.1613621, -0.2986888, 1.0]], ['2, k, 18', [0.1088505, -0.6163796, 1.0]], ['2, k, 19', [0.09680811, -0.6513864, 1.0]], ['2, k, 20', [0.01496002, 0.4096916, 1.0]], ['2, k, 21', [-0.2127111, -0.0896869, 1.0]], ['2, k, 22', [-0.1787524, -0.002384721, 1.0]], ['2, k, 23', [0.3590394, 0.03344364, 1.0]], ['2, k, 24', [0.2876271, 0.05905088, 1.0]]]
[['2, k, 0', [0.01904834, 0.0004735833, 1.0]], ['2, k, 1', [0.0160305, 0.2332359, 1.0]], ['2, k, 2', [0.01309485, 0.4677898, 1.0]], ['2, k, 3', [0.0249727, 0.6132275, 1.0]], ['2, k, 4', [-0.1793518, 0.4134476, 1.0]], ['2, k, 5', [-0.2646598, 0.1975814, 1.0]], ['2, k, 6', [-0.2430882, 0.03404161, 1.0]], ['2, k, 7', [-0.2221349, -0.02821328, 1.0]], ['2, k, 8', [0.2139222, 0.366639, 1.0]], ['2, k, 9', [0.3052169, 0.2221, 1.0]], ['2, k, 10', [0.3336095, 0.1450228, 1.0]], ['2, k, 11', [0.3462826, 0.1021659, 1.0]], ['2, k, 12', [-0.06418207, 0.001766399, 1.0]], ['2, k, 13', [-0.1082431, -0.1891156, 1.0]], ['2, k, 14', [-0.07774807, -0.5963371, 1.0]], ['2, k, 15', [-0.06879672, -0.6527765, 1.0]], ['2, k, 16', [0.1020959, 0.000532356, 1.0]], ['2, k, 17', [0.1687705, -0.2032508, 1.0]], ['2, k, 18', [0.1127223, -0.5921752, 1.0]], ['2, k, 19', [0.1006225, -0.644112, 1.0]], ['2, k, 20', [0.01494123, 0.409925, 1.0]], ['2, k, 21', [-0.2053463, -0.0945465, 1.0]], ['2, k, 22', [-0.1767413, -0.001189587, 1.0]], ['2, k, 23', [0.3562322, 0.0552532, 1.0]], ['2, k, 24', [0.2873661, 0.08733348, 1.0]]]
[['2, k, 0', [0.02087051, -0.02058247, 1.0]], ['2, k, 1', [0.01599473, 0.2311377, 1.0]], ['2, k, 2', [0.01283632, 0.467842, 1.0]], ['2, k, 3', [0.02434223, 0.6130562, 1.0]], ['2, k, 4', [-0.1798114, 0.413286, 1.0]], ['2, k, 5', [-0.2647307, 0.1975514, 1.0]], ['2, k, 6', [-0.2432482, 0.03301112, 1.0]], ['2, k, 7', [-0.2199863, -0.03337029, 1.0]], ['2, k, 8', [0.2140818, 0.3670537, 1.0]], ['2, k, 9', [0.3212608, 0.2668669, 1.0]], ['2, k, 10', [0.3537142, 0.1778873, 1.0]], ['2, k, 11', [0.3444533, 0.1302928, 1.0]], ['2, k, 12', [-0.05668971, -0.01997747, 1.0]], ['2, k, 13', [-0.1009068, -0.2969615, 1.0]], ['2, k, 14', [-0.07493226, -0.6163187, 1.0]], ['2, k, 15', [-0.06264911, -0.6555437, 1.0]], ['2, k, 16', [0.09807789, -0.0220313, 1.0]], ['2, k, 17', [0.1646141, -0.2979327, 1.0]], ['2, k, 18', [0.1080119, -0.6140844, 1.0]], ['2, k, 19', [0.09924795, -0.6523891, 1.0]], ['2, k, 20', [0.01470806, 0.4098232, 1.0]], ['2, k, 21', [-0.2042571, -0.09750314, 1.0]], ['2, k, 22', [-0.1770396, -0.006224727, 1.0]], ['2, k, 23', [0.3458449, 0.08974913, 1.0]], ['2, k, 24', [0.2918208, 0.1203423, 1.0]]]
[['2, k, 0', [-0.03746225, -0.02127911, 1.0]], ['2, k, 1', [0.0005371884, 0.2292666, 1.0]], ['2, k, 2', [0.01279954, 0.4678355, 1.0]], ['2, k, 3', [0.02317936, 0.6127321, 1.0]], ['2, k, 4', [-0.1795074, 0.4132881, 1.0]], ['2, k, 5', [-0.2647407, 0.1975763, 1.0]], ['2, k, 6', [-0.2418139, 0.02791052, 1.0]], ['2, k, 7', [-0.2108382, -0.04695037, 1.0]], ['2, k, 8', [0.2138099, 0.3685785, 1.0]], ['2, k, 9', [0.3102586, 0.2186865, 1.0]], ['2, k, 10', [0.3326069, 0.1713255, 1.0]], ['2, k, 11', [0.3422884, 0.1609068, 1.0]], ['2, k, 12', [-0.1095949, -0.01256512, 1.0]], ['2, k, 13', [-0.1091819, -0.1901168, 1.0]], ['2, k, 14', [-0.07728601, -0.6001609, 1.0]], ['2, k, 15', [-0.06913042, -0.6516301, 1.0]], ['2, k, 16', [0.03592044, -0.02929926, 1.0]], ['2, k, 17', [0.1680177, -0.2093836, 1.0]], ['2, k, 18', [0.114903, -0.5899578, 1.0]], ['2, k, 19', [0.1009795, -0.6446816, 1.0]], ['2, k, 20', [0.01329642, 0.4096715, 1.0]], ['2, k, 21', [-0.1962255, -0.1007059, 1.0]], ['2, k, 22', [-0.1738815, -0.008621633, 1.0]], ['2, k, 23', [0.350193, 0.116984, 1.0]], ['2, k, 24', [0.2894445, 0.1517409, 1.0]]]
[['2, k, 0', [0.0263817, -0.02642563, 1.0]], ['2, k, 1', [0.006282813, 0.2279337, 1.0]], ['2, k, 2', [0.01232868, 0.4678562, 1.0]], ['2, k, 3', [0.02250117, 0.6128281, 1.0]], ['2, k, 4', [-0.1800287, 0.4127286, 1.0]], ['2, k, 5', [-0.2647635, 0.1975906, 1.0]], ['2, k, 6', [-0.2428429, 0.03296203, 1.0]], ['2, k, 7', [-0.2203718, -0.03025256, 1.0]], ['2, k, 8', [0.2115367, 0.374086, 1.0]], ['2, k, 9', [0.3120665, 0.2287473, 1.0]], ['2, k, 10', [0.3396212, 0.2226427, 1.0]], ['2, k, 11', [0.3405013, 0.1905673, 1.0]], ['2, k, 12', [-0.04976223, -0.02667187, 1.0]], ['2, k, 13', [-0.1004742, -0.2977292, 1.0]], ['2, k, 14', [-0.07560255, -0.6170595, 1.0]], ['2, k, 15', [-0.05460165, -0.6566601, 1.0]], ['2, k, 16', [0.1016694, -0.02531522, 1.0]], ['2, k, 17', [0.1638672, -0.3049508, 1.0]], ['2, k, 18', [0.1068579, -0.6200864, 1.0]], ['2, k, 19', [0.09953235, -0.6548657, 1.0]], ['2, k, 20', [0.01315303, 0.4095952, 1.0]], ['2, k, 21', [-0.2036979, -0.09653778, 1.0]], ['2, k, 22', [-0.175658, -0.003342457, 1.0]], ['2, k, 23', [0.356079, 0.1464497, 1.0]], ['2, k, 24', [0.2869258, 0.1795309, 1.0]]]
[['2, k, 0', [0.002452747, -0.01119264, 1.0]], ['2, k, 1', [0.005362929, 0.2295078, 1.0]], ['2, k, 2', [0.01205488, 0.4679811, 1.0]], ['2, k, 3', [0.02163842, 0.6128524, 1.0]], ['2, k, 4', [-0.1799542, 0.4130265, 1.0]], ['2, k, 5', [-0.2649021, 0.1974901, 1.0]], ['2, k, 6', [-0.24036, 0.03001898, 1.0]], ['2, k, 7', [-0.2263634, -0.01623814, 1.0]], ['2, k, 8', [0.2108566, 0.3758827, 1.0]], ['2, k, 9', [0.3209249, 0.2219429, 1.0]], ['2, k, 10', [0.3398111, 0.227581, 1.0]], ['2, k, 11', [0.336826, 0.216601, 1.0]], ['2, k, 12', [-0.08066787, -0.006320353, 1.0]], ['2, k, 13', [-0.1074972, -0.1947597, 1.0]], ['2, k, 14', [-0.07798234, -0.5976976, 1.0]], ['2, k, 15', [-0.06475195, -0.6490301, 1.0]], ['2, k, 16', [0.08443131, -0.01484077, 1.0]], ['2, k, 17', [0.1685102, -0.2043655, 1.0]], ['2, k, 18', [0.1161624, -0.5840197, 1.0]], ['2, k, 19', [0.1009064, -0.6441477, 1.0]], ['2, k, 20', [0.01232991, 0.4099598, 1.0]], ['2, k, 21', [-0.2155142, -0.08100391, 1.0]], ['2, k, 22', [-0.1739579, -0.001668273, 1.0]], ['2, k, 23', [0.3297251, 0.1844113, 1.0]], ['2, k, 24', [0.2790756, 0.2049588, 1.0]]]
[['2, k, 0', [0.01408883, -0.01865126, 1.0]], ['2, k, 1', [0.00840848, 0.2286021, 1.0]], ['2, k, 2', [0.0119537, 0.4680038, 1.0]], ['2, k, 3', [0.02096526, 0.6127827, 1.0]], ['2, k, 4', [-0.1806527, 0.412879, 1.0]], ['2, k, 5', [-0.2649002, 0.1974936, 1.0]], ['2, k, 6', [-0.2404136, 0.03012762, 1.0]], ['2, k, 7', [-0.2267802, -0.01666726, 1.0]], ['2, k, 8', [0.2068459, 0.3831096, 1.0]], ['2, k, 9', [0.3300767, 0.2345063, 1.0]], ['2, k, 10', [0.3314764, 0.2340073, 1.0]], ['2, k, 11', [0.3317055, 0.2436206, 1.0]], ['2, k, 12', [-0.05955891, -0.0210801, 1.0]], ['2, k, 13', [-0.1002866, -0.3027378, 1.0]], ['2, k, 14', [-0.0733758, -0.6214691, 1.0]], ['2, k, 15', [-0.05643633, -0.6590193, 1.0]], ['2, k, 16', [0.08995405, -0.01782059, 1.0]], ['2, k, 17', [0.1613564, -0.2956741, 1.0]], ['2, k, 18', [0.1082424, -0.6104522, 1.0]], ['2, k, 19', [0.0988978, -0.6532477, 1.0]], ['2, k, 20', [0.01230383, 0.4099233, 1.0]], ['2, k, 21', [-0.2139379, -0.08291139, 1.0]], ['2, k, 22', [-0.1749291, 0.001496663, 1.0]], ['2, k, 23', [0.3332889, 0.2172884, 1.0]], ['2, k, 24', [0.3165444, 0.2831856, 1.0]]]
[['2, k, 0', [0.0251746, 0.001154049, 1.0]], ['2, k, 1', [0.01237038, 0.2342785, 1.0]], ['2, k, 2', [0.01167496, 0.468097, 1.0]], ['2, k, 3', [0.01985405, 0.6130029, 1.0]], ['2, k, 4', [-0.1805492, 0.4130254, 1.0]], ['2, k, 5', [-0.2651219, 0.1977173, 1.0]], ['2, k, 6', [-0.2389491, 0.02828043, 1.0]], ['2, k, 7', [-0.2247009, -0.02040088, 1.0]], ['2, k, 8', [0.1994803, 0.3944463, 1.0]], ['2, k, 9', [0.3267745, 0.2457109, 1.0]], ['2, k, 10', [0.2971204, 0.2201653, 1.0]], ['2, k, 11', [0.3255953, 0.2702622, 1.0]], ['2, k, 12', [-0.05763238, -0.004520395, 1.0]], ['2, k, 13', [-0.1093043, -0.1883589, 1.0]], ['2, k, 14', [-0.07686993, -0.6022156, 1.0]], ['2, k, 15', [-0.06923366, -0.6537825, 1.0]], ['2, k, 16', [0.1111704, 0.008588244, 1.0]], ['2, k, 17', [0.1677555, -0.2088681, 1.0]], ['2, k, 18', [0.110801, -0.5925918, 1.0]], ['2, k, 19', [0.1009846, -0.6442978, 1.0]], ['2, k, 20', [0.01218446, 0.4102683, 1.0]], ['2, k, 21', [-0.2099806, -0.08466577, 1.0]], ['2, k, 22', [-0.1739185, -0.001966284, 1.0]], ['2, k, 23', [0.3360822, 0.2500375, 1.0]], ['2, k, 24', [0.3136966, 0.3054138, 1.0]]]
[['2, k, 0', [0.02602025, -0.002275173, 1.0]], ['2, k, 1', [0.01298228, 0.2344433, 1.0]], ['2, k, 2', [0.0105234, 0.468504, 1.0]], ['2, k, 3', [0.01887039, 0.6129, 1.0]], ['2, k, 4', [-0.1816838, 0.412801, 1.0]], ['2, k, 5', [-0.2651421, 0.1977093, 1.0]], ['2, k, 6', [-0.2398235, 0.02839798, 1.0]], ['2, k, 7', [-0.2220598, -0.03064981, 1.0]], ['2, k, 8', [0.1992084, 0.3945495, 1.0]], ['2, k, 9', [0.3369246, 0.2575672, 1.0]], ['2, k, 10', [0.3270708, 0.2852282, 1.0]], ['2, k, 11', [0.3254417, 0.2935796, 1.0]], ['2, k, 12', [-0.05310614, -0.007629679, 1.0]], ['2, k, 13', [-0.1007857, -0.2979751, 1.0]], ['2, k, 14', [-0.07338177, -0.6157557, 1.0]], ['2, k, 15', [-0.05653607, -0.6605006, 1.0]], ['2, k, 16', [0.1071446, 0.002836241, 1.0]], ['2, k, 17', [0.1596014, -0.2971716, 1.0]], ['2, k, 18', [0.107277, -0.6134512, 1.0]], ['2, k, 19', [0.09882606, -0.6508129, 1.0]], ['2, k, 20', [0.01157942, 0.4105943, 1.0]], ['2, k, 21', [-0.204411, -0.09331392, 1.0]], ['2, k, 22', [-0.1795729, -0.008537715, 1.0]], ['2, k, 23', [0.3242475, 0.2770292, 1.0]], ['2, k, 24', [0.3025215, 0.3285059, 1.0]]]
[['2, k, 0', [0.02608125, -0.003040371, 1.0]], ['2, k, 1', [0.01332112, 0.2346483, 1.0]], ['2, k, 2', [0.01002495, 0.4687969, 1.0]], ['2, k, 3', [0.01821646, 0.612856, 1.0]], ['2, k, 4', [-0.1823255, 0.4126572, 1.0]], ['2, k, 5', [-0.26522, 0.1977341, 1.0]], ['2, k, 6', [-0.2401058, 0.02840496, 1.0]], ['2, k, 7', [-0.2197976, -0.03234974, 1.0]], ['2, k, 8', [0.1988431, 0.3949739, 1.0]], ['2, k, 9', [0.3429478, 0.2653428, 1.0]], ['2, k, 10', [0.3461909, 0.3091576, 1.0]], ['2, k, 11', [0.3202308, 0.3194816, 1.0]], ['2, k, 12', [-0.052492, -0.00807073, 1.0]], ['2, k, 13', [-0.100813, -0.2981254, 1.0]], ['2, k, 14', [-0.07275954, -0.6154608, 1.0]], ['2, k, 15', [-0.05587747, -0.6607801, 1.0]], ['2, k, 16', [0.1058443, 0.001604718, 1.0]], ['2, k, 17', [0.1598115, -0.2967492, 1.0]], ['2, k, 18', [0.1070609, -0.6125276, 1.0]], ['2, k, 19', [0.09791439, -0.6516663, 1.0]], ['2, k, 20', [0.0113346, 0.4108478, 1.0]], ['2, k, 21', [-0.2103235, -0.09809028, 1.0]], ['2, k, 22', [-0.1779155, -0.008496437, 1.0]], ['2, k, 23', [0.3190717, 0.3026, 1.0]], ['2, k, 24', [0.3003564, 0.3537372, 1.0]]]
[['2, k, 0', [0.02556894, -0.003902298, 1.0]], ['2, k, 1', [0.01334172, 0.2348034, 1.0]], ['2, k, 2', [0.00928523, 0.469036, 1.0]], ['2, k, 3', [0.01743966, 0.6127507, 1.0]], ['2, k, 4', [-0.1828483, 0.4126459, 1.0]], ['2, k, 5', [-0.2652684, 0.1976524, 1.0]], ['2, k, 6', [-0.2402233, 0.02837533, 1.0]], ['2, k, 7', [-0.2205325, -0.03346192, 1.0]], ['2, k, 8', [0.2016897, 0.3894792, 1.0]], ['2, k, 9', [0.3517202, 0.2723621, 1.0]], ['2, k, 10', [0.3473896, 0.3189126, 1.0]], ['2, k, 11', [0.3174253, 0.3418432, 1.0]], ['2, k, 12', [-0.05244476, -0.00836437, 1.0]], ['2, k, 13', [-0.1006943, -0.3005844, 1.0]], ['2, k, 14', [-0.07275423, -0.6168694, 1.0]], ['2, k, 15', [-0.05526324, -0.6628101, 1.0]], ['2, k, 16', [0.1039345, 8.807718e-06, 1.0]], ['2, k, 17', [0.1596586, -0.2972877, 1.0]], ['2, k, 18', [0.1069282, -0.6132696, 1.0]], ['2, k, 19', [0.09763517, -0.6514728, 1.0]], ['2, k, 20', [0.01077765, 0.4111102, 1.0]], ['2, k, 21', [-0.2040355, -0.09424432, 1.0]], ['2, k, 22', [-0.1790112, -0.00851095, 1.0]], ['2, k, 23', [0.3158758, 0.3301498, 1.0]], ['2, k, 24', [0.2957751, 0.3759408, 1.0]]]
[['2, k, 0', [0.02566357, -0.00499655, 1.0]], ['2, k, 1', [0.01372113, 0.2346822, 1.0]], ['2, k, 2', [0.008996459, 0.4690792, 1.0]], ['2, k, 3', [0.01697699, 0.6127998, 1.0]], ['2, k, 4', [-0.1831887, 0.4127001, 1.0]], ['2, k, 5', [-0.2661038, 0.1981584, 1.0]], ['2, k, 6', [-0.2418178, 0.03243721, 1.0]], ['2, k, 7', [-0.2389817, 0.005406272, 1.0]], ['2, k, 8', [0.2021026, 0.3888771, 1.0]], ['2, k, 9', [0.3433369, 0.3213649, 1.0]], ['2, k, 10', [0.342997, 0.3467465, 1.0]], ['2, k, 11', [0.3155942, 0.3648141, 1.0]], ['2, k, 12', [-0.05171804, -0.008982767, 1.0]], ['2, k, 13', [-0.1007808, -0.3002134, 1.0]], ['2, k, 14', [-0.07173922, -0.6167009, 1.0]], ['2, k, 15', [-0.05387951, -0.6620052, 1.0]], ['2, k, 16', [0.1030122, -0.001679952, 1.0]], ['2, k, 17', [0.1597918, -0.2954769, 1.0]], ['2, k, 18', [0.1071515, -0.6109904, 1.0]], ['2, k, 19', [0.09760577, -0.6510937, 1.0]], ['2, k, 20', [0.01057978, 0.4111714, 1.0]], ['2, k, 21', [-0.2274981, -0.0505188, 1.0]], ['2, k, 22', [-0.2244058, -0.01859116, 1.0]], ['2, k, 23', [0.3150378, 0.3539575, 1.0]], ['2, k, 24', [0.2539304, 0.355088, 1.0]]]
[['2, k, 0', [0.02320047, -0.01611686, 1.0]], ['2, k, 1', [0.01378759, 0.2331897, 1.0]], ['2, k, 2', [0.008781996, 0.4691436, 1.0]], ['2, k, 3', [0.01636397, 0.6129059, 1.0]], ['2, k, 4', [-0.1837684, 0.41249, 1.0]], ['2, k, 5', [-0.266103, 0.1982605, 1.0]], ['2, k, 6', [-0.2419602, 0.03016562, 1.0]], ['2, k, 7', [-0.2388875, 0.01287154, 1.0]], ['2, k, 8', [0.2015619, 0.3896432, 1.0]], ['2, k, 9', [0.3439523, 0.3251917, 1.0]], ['2, k, 10', [0.3224901, 0.3563025, 1.0]], ['2, k, 11', [0.3141739, 0.386422, 1.0]], ['2, k, 12', [-0.05480765, -0.01873018, 1.0]], ['2, k, 13', [-0.1008183, -0.3001997, 1.0]], ['2, k, 14', [-0.07245566, -0.6160898, 1.0]], ['2, k, 15', [-0.04902892, -0.6623918, 1.0]], ['2, k, 16', [0.1007192, -0.01370884, 1.0]], ['2, k, 17', [0.1596927, -0.2939818, 1.0]], ['2, k, 18', [0.1073909, -0.6096236, 1.0]], ['2, k, 19', [0.09470171, -0.6506971, 1.0]], ['2, k, 20', [0.01048374, 0.4111335, 1.0]], ['2, k, 21', [-0.2277356, -0.03537545, 1.0]], ['2, k, 22', [-0.2304109, 0.06843905, 1.0]], ['2, k, 23', [0.3135784, 0.3798872, 1.0]], ['2, k, 24', [0.2498612, 0.3774028, 1.0]]]
