[['2, k, 0', [-0.00541799, -0.352137, 1.0]], ['2, k, 1', [-0.0229171, -0.0297194, 1.0]], ['2, k, 2', [-0.0397999, 0.284303, 1.0]], ['2, k, 3', [-0.0231965, 0.410043, 1.0]], ['2, k, 4', [-0.136245, 0.211936, 1.0]], ['2, k, 5', [-0.0945026, 0.114705, 1.0]], ['2, k, 6', [-0.0401142, 0.0907661, 1.0]], ['2, k, 7', [0.00822978, 0.0766873, 1.0]], ['2, k, 8', [0.0925247, 0.203292, 1.0]], ['2, k, 9', [0.226636, 0.197069, 1.0]], ['2, k, 10', [0.205202, 0.0136829, 1.0]], ['2, k, 11', [0.156724, -0.0335331, 1.0]], ['2, k, 12', [-0.0575497, -0.344915, 1.0]], ['2, k, 13', [-0.111459, -0.576429, 1.0]], ['2, k, 14', [-0.103444, -0.958222, 1.0]], ['2, k, 15', [-0.11771, -1.05928, 1.0]], ['2, k, 16', [0.0468583, -0.348599, 1.0]], ['2, k, 17', [0.115054, -0.652409, 1.0]], ['2, k, 18', [0.129777, -0.994666, 1.0]], ['2, k, 19', [0.14967, -1.05916, 1.0]], ['2, k, 20', [-0.035673, 0.207017, 1.0]], ['2, k, 21', [0.0599666, 0.0464057, 1.0]], ['2, k, 22', [0.0187028, 0.0991112, 1.0]], ['2, k, 23', [0.166088, -0.1054, 1.0]], ['2, k, 24', [0.133981, -0.03407, 1.0]]]
[['2, k, 0', [-0.0216929, -0.354318, 1.0]], ['2, k, 1', [0.0117063, -0.0321859, 1.0]], ['2, k, 2', [0.0442489, 0.282687, 1.0]], ['2, k, 3', [0.0233311, 0.402211, 1.0]], ['2, k, 4', [-0.0875688, 0.229772, 1.0]], ['2, k, 5', [-0.312031, 0.0985246, 1.0]], ['2, k, 6', [-0.460836, 0.221873, 1.0]], ['2, k, 7', [-0.511097, 0.255208, 1.0]], ['2, k, 8', [0.0803928, 0.159496, 1.0]], ['2, k, 9', [-0.166392, 0.134793, 1.0]], ['2, k, 10', [-0.375956, 0.152359, 1.0]], ['2, k, 11', [-0.466187, 0.17166, 1.0]], ['2, k, 12', [-0.060195, -0.349241, 1.0]], ['2, k, 13', [-0.120402, -0.642689, 1.0]], ['2, k, 14', [-0.0921564, -0.997735, 1.0]], ['2, k, 15', [-0.127712, -1.08035, 1.0]], ['2, k, 16', [0.0162789, -0.353211, 1.0]], ['2, k, 17', [0.100338, -0.714703, 1.0]], ['2, k, 18', [0.128061, -1.02741, 1.0]], ['2, k, 19', [0.142318, -1.08323, 1.0]], ['2, k, 20', [0.0362635, 0.204989, 1.0]], ['2, k, 21', [-0.540997, 0.268688, 1.0]], ['2, k, 22', [-0.514884, 0.245089, 1.0]], ['2, k, 23', [-0.528867, 0.194058, 1.0]], ['2, k, 24', [-0.499502, 0.159573, 1.0]]]
[['2, k, 0', [-0.0207521, -0.355021, 1.0]], ['2, k, 1', [0.0119166, -0.0326289, 1.0]], ['2, k, 2', [0.0432069, 0.282458, 1.0]], ['2, k, 3', [0.023348, 0.402181, 1.0]], ['2, k, 4', [-0.0874246, 0.229932, 1.0]], ['2, k, 5', [-0.311866, 0.0985958, 1.0]], ['2, k, 6', [-0.452797, 0.221672, 1.0]], ['2, k, 7', [-0.498043, 0.257388, 1.0]], ['2, k, 8', [0.0794291, 0.162085, 1.0]], ['2, k, 9', [-0.170534, 0.135506, 1.0]], ['2, k, 10', [-0.379239, 0.152828, 1.0]], ['2, k, 11', [-0.462747, 0.170372, 1.0]], ['2, k, 12', [-0.0575646, -0.350093, 1.0]], ['2, k, 13', [-0.120875, -0.643459, 1.0]], ['2, k, 14', [-0.0920924, -0.997342, 1.0]], ['2, k, 15', [-0.127684, -1.07972, 1.0]], ['2, k, 16', [0.0164342, -0.353227, 1.0]], ['2, k, 17', [0.100032, -0.713744, 1.0]], ['2, k, 18', [0.127723, -1.02759, 1.0]], ['2, k, 19', [0.142639, -1.08365, 1.0]], ['2, k, 20', [0.0355512, 0.20476, 1.0]], ['2, k, 21', [-0.525682, 0.266484, 1.0]], ['2, k, 22', [-0.51236, 0.249034, 1.0]], ['2, k, 23', [-0.529875, 0.198037, 1.0]], ['2, k, 24', [-0.511182, 0.164746, 1.0]]]
[['2, k, 0', [-0.0211782, -0.35566, 1.0]], ['2, k, 1', [0.0109987, -0.0329904, 1.0]], ['2, k, 2', [0.0413025, 0.282292, 1.0]], ['2, k, 3', [0.0231419, 0.401902, 1.0]], ['2, k, 4', [-0.0878248, 0.230132, 1.0]], ['2, k, 5', [-0.305234, 0.187693, 1.0]], ['2, k, 6', [-0.418293, 0.235912, 1.0]], ['2, k, 7', [-0.486879, 0.25806, 1.0]], ['2, k, 8', [0.0760571, 0.160458, 1.0]], ['2, k, 9', [-0.176226, 0.134727, 1.0]], ['2, k, 10', [-0.383365, 0.153145, 1.0]], ['2, k, 11', [-0.465892, 0.170603, 1.0]], ['2, k, 12', [-0.0574723, -0.350274, 1.0]], ['2, k, 13', [-0.121019, -0.666144, 1.0]], ['2, k, 14', [-0.0923122, -1.00905, 1.0]], ['2, k, 15', [-0.129587, -1.08808, 1.0]], ['2, k, 16', [0.0145414, -0.353827, 1.0]], ['2, k, 17', [0.0994912, -0.712671, 1.0]], ['2, k, 18', [0.127858, -1.02794, 1.0]], ['2, k, 19', [0.142861, -1.0844, 1.0]], ['2, k, 20', [0.0338993, 0.20456, 1.0]], ['2, k, 21', [-0.510453, 0.268038, 1.0]], ['2, k, 22', [-0.503716, 0.253676, 1.0]], ['2, k, 23', [-0.534576, 0.19872, 1.0]], ['2, k, 24', [-0.536115, 0.176086, 1.0]]]
[['2, k, 0', [-0.0214176, -0.35605, 1.0]], ['2, k, 1', [0.010324, -0.0333132, 1.0]], ['2, k, 2', [0.0402539, 0.282078, 1.0]], ['2, k, 3', [0.023207, 0.401788, 1.0]], ['2, k, 4', [-0.0881154, 0.230246, 1.0]], ['2, k, 5', [-0.284474, 0.244109, 1.0]], ['2, k, 6', [-0.475127, 0.265086, 1.0]], ['2, k, 7', [-0.491341, 0.264119, 1.0]], ['2, k, 8', [0.0677677, 0.158678, 1.0]], ['2, k, 9', [-0.186976, 0.133659, 1.0]], ['2, k, 10', [-0.385212, 0.153112, 1.0]], ['2, k, 11', [-0.46736, 0.168698, 1.0]], ['2, k, 12', [-0.0570596, -0.350739, 1.0]], ['2, k, 13', [-0.122569, -0.654749, 1.0]], ['2, k, 14', [-0.0922056, -1.00739, 1.0]], ['2, k, 15', [-0.130131, -1.0878, 1.0]], ['2, k, 16', [0.0131063, -0.353934, 1.0]], ['2, k, 17', [0.0992948, -0.71252, 1.0]], ['2, k, 18', [0.127497, -1.0297, 1.0]], ['2, k, 19', [0.143202, -1.08573, 1.0]], ['2, k, 20', [0.0329255, 0.20434, 1.0]], ['2, k, 21', [-0.496761, 0.270545, 1.0]], ['2, k, 22', [-0.490055, 0.252321, 1.0]], ['2, k, 23', [-0.53344, 0.197745, 1.0]], ['2, k, 24', [-0.519085, 0.16633, 1.0]]]
[['2, k, 0', [-0.0218979, -0.356732, 1.0]], ['2, k, 1', [0.0099088, -0.0337291, 1.0]], ['2, k, 2', [0.0401533, 0.281883, 1.0]], ['2, k, 3', [0.0236387, 0.400915, 1.0]], ['2, k, 4', [-0.0878856, 0.230314, 1.0]], ['2, k, 5', [-0.280118, 0.242604, 1.0]], ['2, k, 6', [-0.472398, 0.263699, 1.0]], ['2, k, 7', [-0.483542, 0.265835, 1.0]], ['2, k, 8', [0.0665196, 0.157134, 1.0]], ['2, k, 9', [-0.193836, 0.138578, 1.0]], ['2, k, 10', [-0.401741, 0.154843, 1.0]], ['2, k, 11', [-0.486428, 0.172586, 1.0]], ['2, k, 12', [-0.0569821, -0.351187, 1.0]], ['2, k, 13', [-0.122067, -0.671014, 1.0]], ['2, k, 14', [-0.0920707, -1.00703, 1.0]], ['2, k, 15', [-0.129813, -1.0874, 1.0]], ['2, k, 16', [0.0120657, -0.354379, 1.0]], ['2, k, 17', [0.0990183, -0.712056, 1.0]], ['2, k, 18', [0.127958, -1.02999, 1.0]], ['2, k, 19', [0.143383, -1.08611, 1.0]], ['2, k, 20', [0.0327272, 0.204105, 1.0]], ['2, k, 21', [-0.491478, 0.258624, 1.0]], ['2, k, 22', [-0.484787, 0.257026, 1.0]], ['2, k, 23', [-0.552206, 0.193071, 1.0]], ['2, k, 24', [-0.532277, 0.165241, 1.0]]]
[['2, k, 0', [-0.0225044, -0.357379, 1.0]], ['2, k, 1', [0.00921758, -0.0343847, 1.0]], ['2, k, 2', [0.0397394, 0.281202, 1.0]], ['2, k, 3', [0.0231764, 0.401088, 1.0]], ['2, k, 4', [-0.087907, 0.229962, 1.0]], ['2, k, 5', [-0.277066, 0.241236, 1.0]], ['2, k, 6', [-0.460435, 0.257955, 1.0]], ['2, k, 7', [-0.470521, 0.263848, 1.0]], ['2, k, 8', [0.06383, 0.156627, 1.0]], ['2, k, 9', [-0.196885, 0.138183, 1.0]], ['2, k, 10', [-0.453571, 0.163759, 1.0]], ['2, k, 11', [-0.516198, 0.180424, 1.0]], ['2, k, 12', [-0.0570182, -0.351574, 1.0]], ['2, k, 13', [-0.122082, -0.673221, 1.0]], ['2, k, 14', [-0.0921576, -1.00923, 1.0]], ['2, k, 15', [-0.130586, -1.08909, 1.0]], ['2, k, 16', [0.0109904, -0.354866, 1.0]], ['2, k, 17', [0.0988169, -0.711935, 1.0]], ['2, k, 18', [0.127909, -1.03052, 1.0]], ['2, k, 19', [0.143639, -1.08677, 1.0]], ['2, k, 20', [0.032227, 0.203454, 1.0]], ['2, k, 21', [-0.476927, 0.264449, 1.0]], ['2, k, 22', [-0.471091, 0.253323, 1.0]], ['2, k, 23', [-0.582627, 0.20251, 1.0]], ['2, k, 24', [-0.494939, 0.200012, 1.0]]]
[['2, k, 0', [-0.0229949, -0.357627, 1.0]], ['2, k, 1', [0.00824398, -0.0343263, 1.0]], ['2, k, 2', [0.0382088, 0.281685, 1.0]], ['2, k, 3', [0.022663, 0.400959, 1.0]], ['2, k, 4', [-0.0890445, 0.230594, 1.0]], ['2, k, 5', [-0.274856, 0.240874, 1.0]], ['2, k, 6', [-0.449232, 0.255486, 1.0]], ['2, k, 7', [-0.458716, 0.26132, 1.0]], ['2, k, 8', [0.0614076, 0.155605, 1.0]], ['2, k, 9', [-0.199937, 0.137674, 1.0]], ['2, k, 10', [-0.456637, 0.163842, 1.0]], ['2, k, 11', [-0.519569, 0.178875, 1.0]], ['2, k, 12', [-0.0572276, -0.351731, 1.0]], ['2, k, 13', [-0.122532, -0.663307, 1.0]], ['2, k, 14', [-0.0921929, -1.00663, 1.0]], ['2, k, 15', [-0.130695, -1.08723, 1.0]], ['2, k, 16', [0.009854, -0.354961, 1.0]], ['2, k, 17', [0.0987682, -0.711854, 1.0]], ['2, k, 18', [0.127763, -1.03051, 1.0]], ['2, k, 19', [0.143699, -1.08678, 1.0]], ['2, k, 20', [0.0308356, 0.203838, 1.0]], ['2, k, 21', [-0.467477, 0.261694, 1.0]], ['2, k, 22', [-0.458976, 0.249147, 1.0]], ['2, k, 23', [-0.585121, 0.203029, 1.0]], ['2, k, 24', [-0.534663, 0.212633, 1.0]]]
[['2, k, 0', [-0.0230115, -0.357687, 1.0]], ['2, k, 1', [0.00778685, -0.034314, 1.0]], ['2, k, 2', [0.0371966, 0.281759, 1.0]], ['2, k, 3', [0.0221386, 0.400699, 1.0]], ['2, k, 4', [-0.0898471, 0.230763, 1.0]], ['2, k, 5', [-0.227267, 0.156624, 1.0]], ['2, k, 6', [-0.47632, 0.162077, 1.0]], ['2, k, 7', [-0.521736, 0.175732, 1.0]], ['2, k, 8', [0.0590655, 0.155558, 1.0]], ['2, k, 9', [-0.202461, 0.136255, 1.0]], ['2, k, 10', [-0.42834, 0.15506, 1.0]], ['2, k, 11', [-0.503388, 0.169938, 1.0]], ['2, k, 12', [-0.0569536, -0.351935, 1.0]], ['2, k, 13', [-0.122438, -0.66886, 1.0]], ['2, k, 14', [-0.0922786, -1.00566, 1.0]], ['2, k, 15', [-0.130155, -1.08608, 1.0]], ['2, k, 16', [0.00980278, -0.354874, 1.0]], ['2, k, 17', [0.098635, -0.711689, 1.0]], ['2, k, 18', [0.12738, -1.03068, 1.0]], ['2, k, 19', [0.143784, -1.08677, 1.0]], ['2, k, 20', [0.0299727, 0.203912, 1.0]], ['2, k, 21', [-0.586757, 0.191784, 1.0]], ['2, k, 22', [-0.564358, 0.178845, 1.0]], ['2, k, 23', [-0.568722, 0.187118, 1.0]], ['2, k, 24', [-0.525411, 0.20105, 1.0]]]
[['2, k, 0', [-0.0223998, -0.357841, 1.0]], ['2, k, 1', [0.00767705, -0.0345954, 1.0]], ['2, k, 2', [0.0363575, 0.281089, 1.0]], ['2, k, 3', [0.021238, 0.400826, 1.0]], ['2, k, 4', [-0.090514, 0.230241, 1.0]], ['2, k, 5', [-0.232938, 0.158019, 1.0]], ['2, k, 6', [-0.480222, 0.16114, 1.0]], ['2, k, 7', [-0.520742, 0.172828, 1.0]], ['2, k, 8', [0.0570009, 0.155523, 1.0]], ['2, k, 9', [-0.204476, 0.134559, 1.0]], ['2, k, 10', [-0.427903, 0.154205, 1.0]], ['2, k, 11', [-0.503597, 0.16778, 1.0]], ['2, k, 12', [-0.0556952, -0.352103, 1.0]], ['2, k, 13', [-0.122125, -0.665848, 1.0]], ['2, k, 14', [-0.0915614, -1.00172, 1.0]], ['2, k, 15', [-0.128922, -1.08269, 1.0]], ['2, k, 16', [0.0102556, -0.354742, 1.0]], ['2, k, 17', [0.0985641, -0.711811, 1.0]], ['2, k, 18', [0.127331, -1.03377, 1.0]], ['2, k, 19', [0.143261, -1.0886, 1.0]], ['2, k, 20', [0.0293694, 0.203392, 1.0]], ['2, k, 21', [-0.580363, 0.184233, 1.0]], ['2, k, 22', [-0.558676, 0.174121, 1.0]], ['2, k, 23', [-0.569628, 0.184315, 1.0]], ['2, k, 24', [-0.538862, 0.198403, 1.0]]]
[['2, k, 0', [-0.0228113, -0.35812, 1.0]], ['2, k, 1', [0.00649732, -0.0346771, 1.0]], ['2, k, 2', [0.0337903, 0.281147, 1.0]], ['2, k, 3', [0.0208936, 0.400791, 1.0]], ['2, k, 4', [-0.0928881, 0.230388, 1.0]], ['2, k, 5', [-0.234963, 0.157969, 1.0]], ['2, k, 6', [-0.482074, 0.160298, 1.0]], ['2, k, 7', [-0.523234, 0.171275, 1.0]], ['2, k, 8', [0.0554788, 0.156141, 1.0]], ['2, k, 9', [-0.205859, 0.133743, 1.0]], ['2, k, 10', [-0.42405, 0.150856, 1.0]], ['2, k, 11', [-0.504997, 0.165154, 1.0]], ['2, k, 12', [-0.0559256, -0.352253, 1.0]], ['2, k, 13', [-0.120526, -0.668286, 1.0]], ['2, k, 14', [-0.0916216, -1.00177, 1.0]], ['2, k, 15', [-0.128831, -1.08261, 1.0]], ['2, k, 16', [0.009879, -0.354823, 1.0]], ['2, k, 17', [0.0985058, -0.711621, 1.0]], ['2, k, 18', [0.127357, -1.03376, 1.0]], ['2, k, 19', [0.143762, -1.08873, 1.0]], ['2, k, 20', [0.0271799, 0.203412, 1.0]], ['2, k, 21', [-0.581432, 0.183007, 1.0]], ['2, k, 22', [-0.568328, 0.177396, 1.0]], ['2, k, 23', [-0.570825, 0.182009, 1.0]], ['2, k, 24', [-0.540545, 0.197036, 1.0]]]
[['2, k, 0', [-0.022998, -0.357814, 1.0]], ['2, k, 1', [0.00589246, -0.0344319, 1.0]], ['2, k, 2', [0.0326503, 0.281254, 1.0]], ['2, k, 3', [0.0194536, 0.400971, 1.0]], ['2, k, 4', [-0.0939579, 0.23054, 1.0]], ['2, k, 5', [-0.23622, 0.155795, 1.0]], ['2, k, 6', [-0.481118, 0.155693, 1.0]], ['2, k, 7', [-0.531814, 0.173867, 1.0]], ['2, k, 8', [0.0537802, 0.156332, 1.0]], ['2, k, 9', [-0.207381, 0.132965, 1.0]], ['2, k, 10', [-0.45646, 0.151168, 1.0]], ['2, k, 11', [-0.515564, 0.167435, 1.0]], ['2, k, 12', [-0.0558849, -0.35167, 1.0]], ['2, k, 13', [-0.11982, -0.665459, 1.0]], ['2, k, 14', [-0.0913814, -0.998037, 1.0]], ['2, k, 15', [-0.128032, -1.07964, 1.0]], ['2, k, 16', [0.00958264, -0.354455, 1.0]], ['2, k, 17', [0.0987151, -0.716519, 1.0]], ['2, k, 18', [0.127297, -1.03567, 1.0]], ['2, k, 19', [0.143232, -1.08985, 1.0]], ['2, k, 20', [0.0261716, 0.203568, 1.0]], ['2, k, 21', [-0.581178, 0.180013, 1.0]], ['2, k, 22', [-0.542807, 0.183552, 1.0]], ['2, k, 23', [-0.580443, 0.187559, 1.0]], ['2, k, 24', [-0.548748, 0.203759, 1.0]]]
[['2, k, 0', [-0.0238741, -0.357789, 1.0]], ['2, k, 1', [0.00469507, -0.0342234, 1.0]], ['2, k, 2', [0.031298, 0.28153, 1.0]], ['2, k, 3', [0.0188048, 0.400819, 1.0]], ['2, k, 4', [-0.0952583, 0.230862, 1.0]], ['2, k, 5', [-0.237032, 0.154408, 1.0]], ['2, k, 6', [-0.480167, 0.154623, 1.0]], ['2, k, 7', [-0.531534, 0.173583, 1.0]], ['2, k, 8', [0.0520725, 0.156579, 1.0]], ['2, k, 9', [-0.208891, 0.132275, 1.0]], ['2, k, 10', [-0.460119, 0.152318, 1.0]], ['2, k, 11', [-0.518262, 0.167905, 1.0]], ['2, k, 12', [-0.056558, -0.351501, 1.0]], ['2, k, 13', [-0.119566, -0.667092, 1.0]], ['2, k, 14', [-0.0914291, -0.998112, 1.0]], ['2, k, 15', [-0.128168, -1.07964, 1.0]], ['2, k, 16', [0.00872211, -0.354318, 1.0]], ['2, k, 17', [0.0988191, -0.715744, 1.0]], ['2, k, 18', [0.127259, -1.0351, 1.0]], ['2, k, 19', [0.143522, -1.08978, 1.0]], ['2, k, 20', [0.0248332, 0.203832, 1.0]], ['2, k, 21', [-0.586861, 0.178573, 1.0]], ['2, k, 22', [-0.564541, 0.173438, 1.0]], ['2, k, 23', [-0.583554, 0.18934, 1.0]], ['2, k, 24', [-0.547698, 0.203641, 1.0]]]
[['2, k, 0', [-0.0247355, -0.356906, 1.0]], ['2, k, 1', [0.00396751, -0.0337407, 1.0]], ['2, k, 2', [0.0308023, 0.281668, 1.0]], ['2, k, 3', [0.0175637, 0.401364, 1.0]], ['2, k, 4', [-0.0957328, 0.23103, 1.0]], ['2, k, 5', [-0.236881, 0.153951, 1.0]], ['2, k, 6', [-0.479544, 0.154053, 1.0]], ['2, k, 7', [-0.529904, 0.173118, 1.0]], ['2, k, 8', [0.0516437, 0.161761, 1.0]], ['2, k, 9', [-0.208563, 0.132503, 1.0]], ['2, k, 10', [-0.462003, 0.152881, 1.0]], ['2, k, 11', [-0.520605, 0.169045, 1.0]], ['2, k, 12', [-0.057368, -0.350493, 1.0]], ['2, k, 13', [-0.119548, -0.665443, 1.0]], ['2, k, 14', [-0.0914314, -0.996596, 1.0]], ['2, k, 15', [-0.127598, -1.07837, 1.0]], ['2, k, 16', [0.0079611, -0.353253, 1.0]], ['2, k, 17', [0.0988657, -0.715256, 1.0]], ['2, k, 18', [0.127203, -1.03505, 1.0]], ['2, k, 19', [0.143953, -1.08971, 1.0]], ['2, k, 20', [0.0242777, 0.204047, 1.0]], ['2, k, 21', [-0.579865, 0.180197, 1.0]], ['2, k, 22', [-0.527516, 0.18384, 1.0]], ['2, k, 23', [-0.587322, 0.193998, 1.0]], ['2, k, 24', [-0.561304, 0.205761, 1.0]]]
[['2, k, 0', [-0.0244795, -0.356908, 1.0]], ['2, k, 1', [0.00377956, -0.0336516, 1.0]], ['2, k, 2', [0.0300403, 0.28179, 1.0]], ['2, k, 3', [0.0171284, 0.401744, 1.0]], ['2, k, 4', [-0.0964661, 0.231192, 1.0]], ['2, k, 5', [-0.236601, 0.152616, 1.0]], ['2, k, 6', [-0.476663, 0.154152, 1.0]], ['2, k, 7', [-0.527987, 0.173151, 1.0]], ['2, k, 8', [0.0529498, 0.164967, 1.0]], ['2, k, 9', [-0.20664, 0.132754, 1.0]], ['2, k, 10', [-0.46059, 0.151218, 1.0]], ['2, k, 11', [-0.51689, 0.167419, 1.0]], ['2, k, 12', [-0.0571102, -0.350503, 1.0]], ['2, k, 13', [-0.119413, -0.668153, 1.0]], ['2, k, 14', [-0.0918574, -1.00047, 1.0]], ['2, k, 15', [-0.128109, -1.0815, 1.0]], ['2, k, 16', [0.00828377, -0.35315, 1.0]], ['2, k, 17', [0.0990882, -0.715272, 1.0]], ['2, k, 18', [0.128036, -1.03604, 1.0]], ['2, k, 19', [0.14374, -1.09055, 1.0]], ['2, k, 20', [0.0236777, 0.204165, 1.0]], ['2, k, 21', [-0.575415, 0.178624, 1.0]], ['2, k, 22', [-0.484127, 0.15252, 1.0]], ['2, k, 23', [-0.583719, 0.196094, 1.0]], ['2, k, 24', [-0.49662, 0.183581, 1.0]]]
[['2, k, 0', [-0.0243207, -0.357073, 1.0]], ['2, k, 1', [0.00350093, -0.0335663, 1.0]], ['2, k, 2', [0.0294825, 0.28203, 1.0]], ['2, k, 3', [0.0165305, 0.401818, 1.0]], ['2, k, 4', [-0.0970012, 0.231464, 1.0]], ['2, k, 5', [-0.236435, 0.152773, 1.0]], ['2, k, 6', [-0.466857, 0.149768, 1.0]], ['2, k, 7', [-0.51974, 0.170473, 1.0]], ['2, k, 8', [0.0540436, 0.166085, 1.0]], ['2, k, 9', [-0.205036, 0.132793, 1.0]], ['2, k, 10', [-0.457896, 0.149005, 1.0]], ['2, k, 11', [-0.512291, 0.166314, 1.0]], ['2, k, 12', [-0.0570942, -0.350697, 1.0]], ['2, k, 13', [-0.119409, -0.670558, 1.0]], ['2, k, 14', [-0.0918734, -1.0003, 1.0]], ['2, k, 15', [-0.128355, -1.08123, 1.0]], ['2, k, 16', [0.00863999, -0.353137, 1.0]], ['2, k, 17', [0.0997682, -0.71617, 1.0]], ['2, k, 18', [0.128345, -1.03648, 1.0]], ['2, k, 19', [0.14242, -1.09073, 1.0]], ['2, k, 20', [0.0231765, 0.204368, 1.0]], ['2, k, 21', [-0.570779, 0.17523, 1.0]], ['2, k, 22', [-0.499021, 0.143276, 1.0]], ['2, k, 23', [-0.581292, 0.18936, 1.0]], ['2, k, 24', [-0.541238, 0.153557, 1.0]]]
[['2, k, 0', [-0.0263663, -0.357543, 1.0]], ['2, k, 1', [0.00354444, -0.0336903, 1.0]], ['2, k, 2', [0.0312097, 0.281984, 1.0]], ['2, k, 3', [0.0161412, 0.401942, 1.0]], ['2, k, 4', [-0.0952483, 0.231448, 1.0]], ['2, k, 5', [-0.206792, 0.182173, 1.0]], ['2, k, 6', [-0.446166, 0.154291, 1.0]], ['2, k, 7', [-0.512242, 0.167549, 1.0]], ['2, k, 8', [0.0575475, 0.163047, 1.0]], ['2, k, 9', [-0.199525, 0.128055, 1.0]], ['2, k, 10', [-0.45561, 0.16451, 1.0]], ['2, k, 11', [-0.52332, 0.172321, 1.0]], ['2, k, 12', [-0.0597821, -0.35046, 1.0]], ['2, k, 13', [-0.119786, -0.662296, 1.0]], ['2, k, 14', [-0.0919288, -1.00016, 1.0]], ['2, k, 15', [-0.128157, -1.08105, 1.0]], ['2, k, 16', [0.00738159, -0.353797, 1.0]], ['2, k, 17', [0.099708, -0.715322, 1.0]], ['2, k, 18', [0.127752, -1.03574, 1.0]], ['2, k, 19', [0.142953, -1.09014, 1.0]], ['2, k, 20', [0.0243764, 0.204309, 1.0]], ['2, k, 21', [-0.566399, 0.173881, 1.0]], ['2, k, 22', [-0.515716, 0.153384, 1.0]], ['2, k, 23', [-0.579262, 0.184958, 1.0]], ['2, k, 24', [-0.515092, 0.198892, 1.0]]]
[['2, k, 0', [-0.0275565, -0.356727, 1.0]], ['2, k, 1', [0.00351422, -0.0330698, 1.0]], ['2, k, 2', [0.032917, 0.282398, 1.0]], ['2, k, 3', [0.0151553, 0.402695, 1.0]], ['2, k, 4', [-0.130914, 0.227384, 1.0]], ['2, k, 5', [-0.208858, 0.185935, 1.0]], ['2, k, 6', [-0.419015, 0.156221, 1.0]], ['2, k, 7', [-0.490669, 0.16381, 1.0]], ['2, k, 8', [0.0598876, 0.161276, 1.0]], ['2, k, 9', [-0.196551, 0.127809, 1.0]], ['2, k, 10', [-0.387047, 0.131916, 1.0]], ['2, k, 11', [-0.463369, 0.150933, 1.0]], ['2, k, 12', [-0.0615238, -0.349515, 1.0]], ['2, k, 13', [-0.11954, -0.659589, 1.0]], ['2, k, 14', [-0.0914033, -0.995828, 1.0]], ['2, k, 15', [-0.126829, -1.07719, 1.0]], ['2, k, 16', [0.00680976, -0.353105, 1.0]], ['2, k, 17', [0.0996942, -0.712943, 1.0]], ['2, k, 18', [0.127478, -1.03506, 1.0]], ['2, k, 19', [0.143122, -1.08986, 1.0]], ['2, k, 20', [0.0255938, 0.204779, 1.0]], ['2, k, 21', [-0.529704, 0.174226, 1.0]], ['2, k, 22', [-0.482022, 0.136298, 1.0]], ['2, k, 23', [-0.529439, 0.168578, 1.0]], ['2, k, 24', [-0.511793, 0.145369, 1.0]]]
[['2, k, 0', [-0.0285318, -0.356417, 1.0]], ['2, k, 1', [0.00397215, -0.0328924, 1.0]], ['2, k, 2', [0.0352504, 0.282364, 1.0]], ['2, k, 3', [0.0148702, 0.403009, 1.0]], ['2, k, 4', [-0.121992, 0.229419, 1.0]], ['2, k, 5', [-0.203112, 0.186419, 1.0]], ['2, k, 6', [-0.409019, 0.155573, 1.0]], ['2, k, 7', [-0.48179, 0.164018, 1.0]], ['2, k, 8', [0.0626712, 0.158196, 1.0]], ['2, k, 9', [-0.191755, 0.12652, 1.0]], ['2, k, 10', [-0.38276, 0.130507, 1.0]], ['2, k, 11', [-0.461709, 0.148918, 1.0]], ['2, k, 12', [-0.0625708, -0.349017, 1.0]], ['2, k, 13', [-0.119294, -0.65568, 1.0]], ['2, k, 14', [-0.0917057, -0.992463, 1.0]], ['2, k, 15', [-0.126067, -1.07454, 1.0]], ['2, k, 16', [0.00611762, -0.352962, 1.0]], ['2, k, 17', [0.0998818, -0.711196, 1.0]], ['2, k, 18', [0.127459, -1.03442, 1.0]], ['2, k, 19', [0.143285, -1.08948, 1.0]], ['2, k, 20', [0.0274458, 0.204802, 1.0]], ['2, k, 21', [-0.511908, 0.172702, 1.0]], ['2, k, 22', [-0.488073, 0.138939, 1.0]], ['2, k, 23', [-0.52879, 0.16346, 1.0]], ['2, k, 24', [-0.516581, 0.145867, 1.0]]]
