[['2, k, 0', [0.00774603, -0.367162, 1.0]], ['2, k, 1', [-0.00242396, -0.036195, 1.0]], ['2, k, 2', [-0.0123672, 0.287909, 1.0]], ['2, k, 3', [-0.00955456, 0.420052, 1.0]], ['2, k, 4', [-0.163598, 0.223145, 1.0]], ['2, k, 5', [-0.242984, 0.0895268, 1.0]], ['2, k, 6', [-0.199887, 0.00260896, 1.0]], ['2, k, 7', [-0.189481, -0.0455284, 1.0]], ['2, k, 8', [0.137722, 0.184707, 1.0]], ['2, k, 9', [0.209422, 0.0515829, 1.0]], ['2, k, 10', [0.208035, -0.0628169, 1.0]], ['2, k, 11', [0.180637, -0.101705, 1.0]], ['2, k, 12', [-0.0609171, -0.354088, 1.0]], ['2, k, 13', [-0.341143, -0.48622, 1.0]], ['2, k, 14', [-0.327101, -0.874984, 1.0]], ['2, k, 15', [-0.264876, -0.978335, 1.0]], ['2, k, 16', [0.0762141, -0.371511, 1.0]], ['2, k, 17', [0.0759785, -0.695879, 1.0]], ['2, k, 18', [0.10176, -1.08705, 1.0]], ['2, k, 19', [0.152969, -1.17408, 1.0]], ['2, k, 20', [-0.00991359, 0.207838, 1.0]], ['2, k, 21', [-0.164879, -0.0860796, 1.0]], ['2, k, 22', [-0.160059, -0.0534596, 1.0]], ['2, k, 23', [0.181916, -0.138979, 1.0]], ['2, k, 24', [0.209896, -0.128743, 1.0]]]
[['2, k, 0', [-0.0100705, -0.329209, 1.0]], ['2, k, 1', [-0.0103383, -0.0229862, 1.0]], ['2, k, 2', [-0.00862082, 0.281373, 1.0]], ['2, k, 3', [-0.00423273, 0.416226, 1.0]], ['2, k, 4', [-0.154198, 0.22676, 1.0]], ['2, k, 5', [-0.239007, 0.148981, 1.0]], ['2, k, 6', [-0.186403, 0.0582386, 1.0]], ['2, k, 7', [-0.145999, 0.0651861, 1.0]], ['2, k, 8', [0.130932, 0.198028, 1.0]], ['2, k, 9', [0.218501, 0.150889, 1.0]], ['2, k, 10', [0.176016, 0.0741471, 1.0]], ['2, k, 11', [0.162635, 0.0652458, 1.0]], ['2, k, 12', [-0.0684717, -0.322122, 1.0]], ['2, k, 13', [-0.127102, -0.823643, 1.0]], ['2, k, 14', [-0.128601, -1.20667, 1.0]], ['2, k, 15', [-0.12235, -1.27691, 1.0]], ['2, k, 16', [0.0484978, -0.328058, 1.0]], ['2, k, 17', [0.0900546, -0.824754, 1.0]], ['2, k, 18', [0.114928, -1.2007, 1.0]], ['2, k, 19', [0.132297, -1.25731, 1.0]], ['2, k, 20', [-0.00932526, 0.206962, 1.0]], ['2, k, 21', [-0.122019, 0.10119, 1.0]], ['2, k, 22', [-0.104835, 0.0349387, 1.0]], ['2, k, 23', [0.155535, 0.0965625, 1.0]], ['2, k, 24', [0.110457, 0.0516925, 1.0]]]
[['2, k, 0', [-0.010825, -0.328171, 1.0]], ['2, k, 1', [-0.0100635, -0.0228527, 1.0]], ['2, k, 2', [-0.00732189, 0.280071, 1.0]], ['2, k, 3', [-0.00397023, 0.413359, 1.0]], ['2, k, 4', [-0.153058, 0.226904, 1.0]], ['2, k, 5', [-0.238926, 0.149002, 1.0]], ['2, k, 6', [-0.190746, 0.0588507, 1.0]], ['2, k, 7', [-0.144592, 0.0617384, 1.0]], ['2, k, 8', [0.130577, 0.198893, 1.0]], ['2, k, 9', [0.219367, 0.152255, 1.0]], ['2, k, 10', [0.17537, 0.0747433, 1.0]], ['2, k, 11', [0.163136, 0.0651664, 1.0]], ['2, k, 12', [-0.0680868, -0.321551, 1.0]], ['2, k, 13', [-0.127891, -0.822249, 1.0]], ['2, k, 14', [-0.128008, -1.20699, 1.0]], ['2, k, 15', [-0.106074, -1.27, 1.0]], ['2, k, 16', [0.046588, -0.326826, 1.0]], ['2, k, 17', [0.0903358, -0.824896, 1.0]], ['2, k, 18', [0.114407, -1.20531, 1.0]], ['2, k, 19', [0.13396, -1.25867, 1.0]], ['2, k, 20', [-0.00834853, 0.206053, 1.0]], ['2, k, 21', [-0.116096, 0.09825, 1.0]], ['2, k, 22', [-0.10134, 0.0295408, 1.0]], ['2, k, 23', [0.161607, 0.0967855, 1.0]], ['2, k, 24', [0.108567, 0.0570885, 1.0]]]
[['2, k, 0', [-0.0116016, -0.325773, 1.0]], ['2, k, 1', [-0.0102892, -0.0227755, 1.0]], ['2, k, 2', [-0.00933464, 0.276907, 1.0]], ['2, k, 3', [-0.0042801, 0.411566, 1.0]], ['2, k, 4', [-0.152728, 0.227014, 1.0]], ['2, k, 5', [-0.238185, 0.144204, 1.0]], ['2, k, 6', [-0.191511, 0.0579555, 1.0]], ['2, k, 7', [-0.144647, 0.0577745, 1.0]], ['2, k, 8', [0.129801, 0.199431, 1.0]], ['2, k, 9', [0.218297, 0.15247, 1.0]], ['2, k, 10', [0.175191, 0.0748248, 1.0]], ['2, k, 11', [0.163925, 0.0636259, 1.0]], ['2, k, 12', [-0.0693462, -0.320128, 1.0]], ['2, k, 13', [-0.128666, -0.819371, 1.0]], ['2, k, 14', [-0.129789, -1.20431, 1.0]], ['2, k, 15', [-0.103713, -1.26772, 1.0]], ['2, k, 16', [0.0463161, -0.323801, 1.0]], ['2, k, 17', [0.0928487, -0.823347, 1.0]], ['2, k, 18', [0.113627, -1.20578, 1.0]], ['2, k, 19', [0.137055, -1.26049, 1.0]], ['2, k, 20', [-0.00965824, 0.203923, 1.0]], ['2, k, 21', [-0.109125, 0.0935708, 1.0]], ['2, k, 22', [-0.10679, 0.0229058, 1.0]], ['2, k, 23', [0.166483, 0.0928359, 1.0]], ['2, k, 24', [0.108787, 0.0517497, 1.0]]]
[['2, k, 0', [-0.0119795, -0.327944, 1.0]], ['2, k, 1', [-0.010327, -0.0242443, 1.0]], ['2, k, 2', [-0.00895516, 0.271266, 1.0]], ['2, k, 3', [-0.00143716, 0.405071, 1.0]], ['2, k, 4', [-0.151819, 0.226338, 1.0]], ['2, k, 5', [-0.237133, 0.142885, 1.0]], ['2, k, 6', [-0.161326, 0.0340725, 1.0]], ['2, k, 7', [-0.141759, 0.0522816, 1.0]], ['2, k, 8', [0.129252, 0.197675, 1.0]], ['2, k, 9', [0.218975, 0.15195, 1.0]], ['2, k, 10', [0.175329, 0.0740357, 1.0]], ['2, k, 11', [0.163803, 0.0598348, 1.0]], ['2, k, 12', [-0.0691299, -0.322548, 1.0]], ['2, k, 13', [-0.128182, -0.809589, 1.0]], ['2, k, 14', [-0.131584, -1.1952, 1.0]], ['2, k, 15', [-0.100768, -1.26263, 1.0]], ['2, k, 16', [0.0453171, -0.325738, 1.0]], ['2, k, 17', [0.0945582, -0.822773, 1.0]], ['2, k, 18', [0.109301, -1.2279, 1.0]], ['2, k, 19', [0.146901, -1.27671, 1.0]], ['2, k, 20', [-0.00939193, 0.198936, 1.0]], ['2, k, 21', [-0.12172, 0.0896816, 1.0]], ['2, k, 22', [-0.101081, 0.0229366, 1.0]], ['2, k, 23', [0.159034, 0.0911303, 1.0]], ['2, k, 24', [0.110284, 0.0499569, 1.0]]]
[['2, k, 0', [-0.0139253, -0.328916, 1.0]], ['2, k, 1', [-0.0107725, -0.0271597, 1.0]], ['2, k, 2', [-0.00864036, 0.263094, 1.0]], ['2, k, 3', [-0.00286213, 0.396739, 1.0]], ['2, k, 4', [-0.149052, 0.22393, 1.0]], ['2, k, 5', [-0.235548, 0.140925, 1.0]], ['2, k, 6', [-0.161335, 0.0328437, 1.0]], ['2, k, 7', [-0.141173, 0.0457655, 1.0]], ['2, k, 8', [0.12837, 0.195967, 1.0]], ['2, k, 9', [0.219749, 0.148053, 1.0]], ['2, k, 10', [0.173822, 0.0712573, 1.0]], ['2, k, 11', [0.16505, 0.0559928, 1.0]], ['2, k, 12', [-0.072529, -0.323399, 1.0]], ['2, k, 13', [-0.130813, -0.790798, 1.0]], ['2, k, 14', [-0.131406, -1.19591, 1.0]], ['2, k, 15', [-0.103147, -1.26551, 1.0]], ['2, k, 16', [0.0447299, -0.326886, 1.0]], ['2, k, 17', [0.0939744, -0.800349, 1.0]], ['2, k, 18', [0.109594, -1.2242, 1.0]], ['2, k, 19', [0.111206, -1.27441, 1.0]], ['2, k, 20', [-0.00931829, 0.192144, 1.0]], ['2, k, 21', [-0.114622, 0.0846957, 1.0]], ['2, k, 22', [-0.100164, 0.0159455, 1.0]], ['2, k, 23', [0.158029, 0.0892034, 1.0]], ['2, k, 24', [0.112268, 0.0404034, 1.0]]]
[['2, k, 0', [-0.0145783, -0.328334, 1.0]], ['2, k, 1', [-0.0110299, -0.0302439, 1.0]], ['2, k, 2', [-0.00833743, 0.255901, 1.0]], ['2, k, 3', [-0.00089419, 0.390484, 1.0]], ['2, k, 4', [-0.148036, 0.223153, 1.0]], ['2, k, 5', [-0.236029, 0.137571, 1.0]], ['2, k, 6', [-0.161305, 0.0305648, 1.0]], ['2, k, 7', [-0.142112, 0.0412212, 1.0]], ['2, k, 8', [0.127954, 0.195737, 1.0]], ['2, k, 9', [0.22036, 0.147154, 1.0]], ['2, k, 10', [0.173437, 0.0701361, 1.0]], ['2, k, 11', [0.165506, 0.0492961, 1.0]], ['2, k, 12', [-0.0733948, -0.322808, 1.0]], ['2, k, 13', [-0.131995, -0.788655, 1.0]], ['2, k, 14', [-0.131071, -1.19592, 1.0]], ['2, k, 15', [-0.11918, -1.26374, 1.0]], ['2, k, 16', [0.0445104, -0.32643, 1.0]], ['2, k, 17', [0.0961769, -0.806501, 1.0]], ['2, k, 18', [0.117659, -1.19354, 1.0]], ['2, k, 19', [0.117836, -1.26902, 1.0]], ['2, k, 20', [-0.0091442, 0.185915, 1.0]], ['2, k, 21', [-0.108323, 0.0790067, 1.0]], ['2, k, 22', [-0.0972487, 0.00937207, 1.0]], ['2, k, 23', [0.155025, 0.0842605, 1.0]], ['2, k, 24', [0.113329, 0.0350399, 1.0]]]
[['2, k, 0', [-0.0154068, -0.333613, 1.0]], ['2, k, 1', [-0.0112568, -0.0394204, 1.0]], ['2, k, 2', [-0.00761429, 0.243354, 1.0]], ['2, k, 3', [0.00261113, 0.379198, 1.0]], ['2, k, 4', [-0.146462, 0.220063, 1.0]], ['2, k, 5', [-0.236044, 0.112532, 1.0]], ['2, k, 6', [-0.153517, 0.0155049, 1.0]], ['2, k, 7', [-0.138409, 0.032676, 1.0]], ['2, k, 8', [0.124088, 0.182816, 1.0]], ['2, k, 9', [0.22085, 0.137792, 1.0]], ['2, k, 10', [0.171822, 0.0655557, 1.0]], ['2, k, 11', [0.158136, 0.0443695, 1.0]], ['2, k, 12', [-0.0750707, -0.329644, 1.0]], ['2, k, 13', [-0.132473, -0.795575, 1.0]], ['2, k, 14', [-0.130948, -1.19264, 1.0]], ['2, k, 15', [-0.107419, -1.26681, 1.0]], ['2, k, 16', [0.0443954, -0.330248, 1.0]], ['2, k, 17', [0.097667, -0.805759, 1.0]], ['2, k, 18', [0.114504, -1.20333, 1.0]], ['2, k, 19', [0.127873, -1.2631, 1.0]], ['2, k, 20', [-0.00862366, 0.174063, 1.0]], ['2, k, 21', [-0.108328, 0.0732742, 1.0]], ['2, k, 22', [-0.100474, -0.000539756, 1.0]], ['2, k, 23', [0.145947, 0.0825919, 1.0]], ['2, k, 24', [0.0882866, 0.0250941, 1.0]]]
[['2, k, 0', [-0.018512, -0.338154, 1.0]], ['2, k, 1', [-0.0131439, -0.0504361, 1.0]], ['2, k, 2', [-0.00861923, 0.223798, 1.0]], ['2, k, 3', [0.00445285, 0.360568, 1.0]], ['2, k, 4', [-0.142514, 0.198767, 1.0]], ['2, k, 5', [-0.239483, 0.100872, 1.0]], ['2, k, 6', [-0.159882, 0.00887951, 1.0]], ['2, k, 7', [-0.132725, 0.0227722, 1.0]], ['2, k, 8', [0.121369, 0.161482, 1.0]], ['2, k, 9', [0.220846, 0.134831, 1.0]], ['2, k, 10', [0.171611, 0.0629924, 1.0]], ['2, k, 11', [0.155904, 0.0377587, 1.0]], ['2, k, 12', [-0.0780467, -0.332285, 1.0]], ['2, k, 13', [-0.134457, -0.789006, 1.0]], ['2, k, 14', [-0.126132, -1.19661, 1.0]], ['2, k, 15', [-0.104347, -1.2657, 1.0]], ['2, k, 16', [0.0414395, -0.336767, 1.0]], ['2, k, 17', [0.0994119, -0.803622, 1.0]], ['2, k, 18', [0.11403, -1.20484, 1.0]], ['2, k, 19', [0.144683, -1.26087, 1.0]], ['2, k, 20', [-0.00983438, 0.156747, 1.0]], ['2, k, 21', [-0.103653, 0.0660308, 1.0]], ['2, k, 22', [-0.0955252, -0.0101002, 1.0]], ['2, k, 23', [0.142509, 0.0754424, 1.0]], ['2, k, 24', [0.0883605, 0.0181861, 1.0]]]
[['2, k, 0', [-0.0197692, -0.345032, 1.0]], ['2, k, 1', [-0.0132039, -0.0617247, 1.0]], ['2, k, 2', [-0.00707093, 0.21121, 1.0]], ['2, k, 3', [0.00260764, 0.34514, 1.0]], ['2, k, 4', [-0.137344, 0.185881, 1.0]], ['2, k, 5', [-0.237121, 0.100133, 1.0]], ['2, k, 6', [-0.1559, 0.00605571, 1.0]], ['2, k, 7', [-0.134403, 0.0140623, 1.0]], ['2, k, 8', [0.121145, 0.160725, 1.0]], ['2, k, 9', [0.222182, 0.131802, 1.0]], ['2, k, 10', [0.172062, 0.0587602, 1.0]], ['2, k, 11', [0.155454, 0.0259779, 1.0]], ['2, k, 12', [-0.0790536, -0.339548, 1.0]], ['2, k, 13', [-0.136277, -0.772797, 1.0]], ['2, k, 14', [-0.127466, -1.1948, 1.0]], ['2, k, 15', [-0.121567, -1.26744, 1.0]], ['2, k, 16', [0.0399857, -0.342906, 1.0]], ['2, k, 17', [0.104955, -0.805833, 1.0]], ['2, k, 18', [0.113823, -1.20581, 1.0]], ['2, k, 19', [0.195068, -1.2793, 1.0]], ['2, k, 20', [-0.00865794, 0.144084, 1.0]], ['2, k, 21', [-0.104024, 0.0551673, 1.0]], ['2, k, 22', [-0.0953263, -0.0202547, 1.0]], ['2, k, 23', [0.137417, 0.0648719, 1.0]], ['2, k, 24', [0.0901604, 0.00638726, 1.0]]]
[['2, k, 0', [-0.0169758, -0.360119, 1.0]], ['2, k, 1', [-0.0112183, -0.0797203, 1.0]], ['2, k, 2', [-0.00551818, 0.192649, 1.0]], ['2, k, 3', [0.00406344, 0.326739, 1.0]], ['2, k, 4', [-0.133274, 0.165071, 1.0]], ['2, k, 5', [-0.23181, 0.0855671, 1.0]], ['2, k, 6', [-0.146578, -0.020436, 1.0]], ['2, k, 7', [-0.135401, 0.00218692, 1.0]], ['2, k, 8', [0.118646, 0.127083, 1.0]], ['2, k, 9', [0.221161, 0.103605, 1.0]], ['2, k, 10', [0.168548, 0.0446596, 1.0]], ['2, k, 11', [0.151067, 0.0152198, 1.0]], ['2, k, 12', [-0.0754289, -0.354121, 1.0]], ['2, k, 13', [-0.139847, -0.811703, 1.0]], ['2, k, 14', [-0.128268, -1.19283, 1.0]], ['2, k, 15', [-0.103738, -1.27189, 1.0]], ['2, k, 16', [0.0418121, -0.358205, 1.0]], ['2, k, 17', [0.108365, -0.804722, 1.0]], ['2, k, 18', [0.10506, -1.22037, 1.0]], ['2, k, 19', [0.119292, -1.26159, 1.0]], ['2, k, 20', [-0.00696959, 0.125542, 1.0]], ['2, k, 21', [-0.113714, 0.0407866, 1.0]], ['2, k, 22', [-0.0946015, -0.0305939, 1.0]], ['2, k, 23', [0.134948, 0.056641, 1.0]], ['2, k, 24', [0.0774347, -0.00946965, 1.0]]]
[['2, k, 0', [-0.0170277, -0.366949, 1.0]], ['2, k, 1', [-0.0114812, -0.091061, 1.0]], ['2, k, 2', [-0.00607562, 0.176096, 1.0]], ['2, k, 3', [0.00322286, 0.306727, 1.0]], ['2, k, 4', [-0.133784, 0.156082, 1.0]], ['2, k, 5', [-0.227784, 0.0746491, 1.0]], ['2, k, 6', [-0.148104, -0.020279, 1.0]], ['2, k, 7', [-0.126794, -0.0064663, 1.0]], ['2, k, 8', [0.117351, 0.118427, 1.0]], ['2, k, 9', [0.220079, 0.099098, 1.0]], ['2, k, 10', [0.168126, 0.0367171, 1.0]], ['2, k, 11', [0.151834, 0.00671886, 1.0]], ['2, k, 12', [-0.0737297, -0.362363, 1.0]], ['2, k, 13', [-0.140151, -0.807677, 1.0]], ['2, k, 14', [-0.126575, -1.21427, 1.0]], ['2, k, 15', [-0.118491, -1.28575, 1.0]], ['2, k, 16', [0.0404339, -0.363709, 1.0]], ['2, k, 17', [0.115316, -0.785651, 1.0]], ['2, k, 18', [0.127616, -1.21389, 1.0]], ['2, k, 19', [0.149046, -1.27151, 1.0]], ['2, k, 20', [-0.00742567, 0.11031, 1.0]], ['2, k, 21', [-0.104879, 0.0399495, 1.0]], ['2, k, 22', [-0.0825306, -0.0386495, 1.0]], ['2, k, 23', [0.135984, 0.0467057, 1.0]], ['2, k, 24', [0.0843043, -0.0163472, 1.0]]]
[['2, k, 0', [-0.0197279, -0.376681, 1.0]], ['2, k, 1', [-0.0120352, -0.103052, 1.0]], ['2, k, 2', [-0.00465643, 0.16288, 1.0]], ['2, k, 3', [0.00426555, 0.290755, 1.0]], ['2, k, 4', [-0.134057, 0.135896, 1.0]], ['2, k, 5', [-0.221448, 0.0616745, 1.0]], ['2, k, 6', [-0.149099, -0.0240945, 1.0]], ['2, k, 7', [-0.125148, -0.0166791, 1.0]], ['2, k, 8', [0.115731, 0.0910076, 1.0]], ['2, k, 9', [0.219808, 0.0681053, 1.0]], ['2, k, 10', [0.164039, 0.0161576, 1.0]], ['2, k, 11', [0.146671, -0.0075647, 1.0]], ['2, k, 12', [-0.0752615, -0.370577, 1.0]], ['2, k, 13', [-0.140101, -0.805769, 1.0]], ['2, k, 14', [-0.127824, -1.1981, 1.0]], ['2, k, 15', [-0.117328, -1.27107, 1.0]], ['2, k, 16', [0.0363405, -0.374567, 1.0]], ['2, k, 17', [0.116232, -0.785757, 1.0]], ['2, k, 18', [0.127426, -1.21661, 1.0]], ['2, k, 19', [0.146135, -1.27545, 1.0]], ['2, k, 20', [-0.00650933, 0.0973354, 1.0]], ['2, k, 21', [-0.105517, 0.0304982, 1.0]], ['2, k, 22', [-0.0819698, -0.048273, 1.0]], ['2, k, 23', [0.136718, 0.0373565, 1.0]], ['2, k, 24', [0.0785781, -0.0252169, 1.0]]]
[['2, k, 0', [-0.0185905, -0.400508, 1.0]], ['2, k, 1', [-0.0123178, -0.125742, 1.0]], ['2, k, 2', [-0.00596802, 0.142922, 1.0]], ['2, k, 3', [0.00248498, 0.270097, 1.0]], ['2, k, 4', [-0.132664, 0.129638, 1.0]], ['2, k, 5', [-0.221689, 0.0422592, 1.0]], ['2, k, 6', [-0.145983, -0.0368193, 1.0]], ['2, k, 7', [-0.125472, -0.0247262, 1.0]], ['2, k, 8', [0.115069, 0.087235, 1.0]], ['2, k, 9', [0.210556, 0.0462651, 1.0]], ['2, k, 10', [0.192689, -0.0486843, 1.0]], ['2, k, 11', [0.144658, -0.0184539, 1.0]], ['2, k, 12', [-0.0744667, -0.395846, 1.0]], ['2, k, 13', [-0.141988, -0.802562, 1.0]], ['2, k, 14', [-0.12849, -1.19551, 1.0]], ['2, k, 15', [-0.0960438, -1.27258, 1.0]], ['2, k, 16', [0.03768, -0.396586, 1.0]], ['2, k, 17', [0.119623, -0.797527, 1.0]], ['2, k, 18', [0.126793, -1.21883, 1.0]], ['2, k, 19', [0.133168, -1.27784, 1.0]], ['2, k, 20', [-0.00756442, 0.0766351, 1.0]], ['2, k, 21', [-0.107867, 0.024885, 1.0]], ['2, k, 22', [-0.0816323, -0.0581404, 1.0]], ['2, k, 23', [0.12735, 0.0227283, 1.0]], ['2, k, 24', [0.0735653, -0.0367822, 1.0]]]
[['2, k, 0', [-0.0177211, -0.405727, 1.0]], ['2, k, 1', [-0.0128827, -0.13645, 1.0]], ['2, k, 2', [-0.0090798, 0.123652, 1.0]], ['2, k, 3', [0.0029067, 0.256074, 1.0]], ['2, k, 4', [-0.129123, 0.117833, 1.0]], ['2, k, 5', [-0.218419, 0.0205843, 1.0]], ['2, k, 6', [-0.122823, -0.0588209, 1.0]], ['2, k, 7', [-0.122473, -0.0395076, 1.0]], ['2, k, 8', [0.115852, 0.0761253, 1.0]], ['2, k, 9', [0.218959, 0.044856, 1.0]], ['2, k, 10', [0.201162, -0.0500612, 1.0]], ['2, k, 11', [0.139819, -0.0286493, 1.0]], ['2, k, 12', [-0.0712423, -0.401167, 1.0]], ['2, k, 13', [-0.146382, -0.802014, 1.0]], ['2, k, 14', [-0.128629, -1.19554, 1.0]], ['2, k, 15', [-0.0838648, -1.26393, 1.0]], ['2, k, 16', [0.0372084, -0.40309, 1.0]], ['2, k, 17', [0.122196, -0.803002, 1.0]], ['2, k, 18', [0.119301, -1.21963, 1.0]], ['2, k, 19', [0.13164, -1.2724, 1.0]], ['2, k, 20', [-0.00990351, 0.0596664, 1.0]], ['2, k, 21', [-0.0925517, 0.0101074, 1.0]], ['2, k, 22', [-0.0709472, -0.0684052, 1.0]], ['2, k, 23', [0.129952, 0.0126202, 1.0]], ['2, k, 24', [0.0753148, -0.0496278, 1.0]]]
[['2, k, 0', [-0.0198405, -0.407113, 1.0]], ['2, k, 1', [-0.0156809, -0.145242, 1.0]], ['2, k, 2', [-0.0109066, 0.105647, 1.0]], ['2, k, 3', [0.00366458, 0.240699, 1.0]], ['2, k, 4', [-0.129321, 0.114373, 1.0]], ['2, k, 5', [-0.223065, 0.00915011, 1.0]], ['2, k, 6', [-0.13573, -0.0525051, 1.0]], ['2, k, 7', [-0.121461, -0.0490184, 1.0]], ['2, k, 8', [0.111961, 0.0583531, 1.0]], ['2, k, 9', [0.212897, 0.033869, 1.0]], ['2, k, 10', [0.195137, -0.0609321, 1.0]], ['2, k, 11', [0.140756, -0.0396002, 1.0]], ['2, k, 12', [-0.0719921, -0.401288, 1.0]], ['2, k, 13', [-0.146924, -0.799197, 1.0]], ['2, k, 14', [-0.128511, -1.19533, 1.0]], ['2, k, 15', [-0.135468, -1.27283, 1.0]], ['2, k, 16', [0.0314641, -0.406866, 1.0]], ['2, k, 17', [0.123733, -0.804601, 1.0]], ['2, k, 18', [0.117781, -1.22022, 1.0]], ['2, k, 19', [0.137817, -1.27051, 1.0]], ['2, k, 20', [-0.0121813, 0.0438297, 1.0]], ['2, k, 21', [-0.0997641, 0.00147655, 1.0]], ['2, k, 22', [-0.0757237, -0.0805013, 1.0]], ['2, k, 23', [0.130565, 0.00376685, 1.0]], ['2, k, 24', [0.0718269, -0.0606901, 1.0]]]
[['2, k, 0', [-0.0237446, -0.417531, 1.0]], ['2, k, 1', [-0.0148041, -0.162666, 1.0]], ['2, k, 2', [-0.00750752, 0.0873272, 1.0]], ['2, k, 3', [0.00403153, 0.212467, 1.0]], ['2, k, 4', [-0.130144, 0.102806, 1.0]], ['2, k, 5', [-0.222537, 0.00722115, 1.0]], ['2, k, 6', [-0.146477, -0.0796553, 1.0]], ['2, k, 7', [-0.122543, -0.0639432, 1.0]], ['2, k, 8', [0.113011, 0.0536829, 1.0]], ['2, k, 9', [0.214606, 0.0274086, 1.0]], ['2, k, 10', [0.137952, -0.0627475, 1.0]], ['2, k, 11', [0.140058, -0.0499006, 1.0]], ['2, k, 12', [-0.0743381, -0.408356, 1.0]], ['2, k, 13', [-0.150972, -0.797266, 1.0]], ['2, k, 14', [-0.129366, -1.19515, 1.0]], ['2, k, 15', [-0.113312, -1.2689, 1.0]], ['2, k, 16', [0.028664, -0.413749, 1.0]], ['2, k, 17', [0.125019, -0.797158, 1.0]], ['2, k, 18', [0.124169, -1.22, 1.0]], ['2, k, 19', [0.16133, -1.27349, 1.0]], ['2, k, 20', [-0.00942021, 0.0264007, 1.0]], ['2, k, 21', [-0.100458, -0.0243419, 1.0]], ['2, k, 22', [-0.0724278, -0.0918253, 1.0]], ['2, k, 23', [0.132833, -0.0067309, 1.0]], ['2, k, 24', [0.0651425, -0.0693879, 1.0]]]
[['2, k, 0', [-0.0271612, -0.423848, 1.0]], ['2, k, 1', [-0.0162497, -0.174523, 1.0]], ['2, k, 2', [-0.00504237, 0.0666696, 1.0]], ['2, k, 3', [0.00242766, 0.198496, 1.0]], ['2, k, 4', [-0.136039, 0.0536236, 1.0]], ['2, k, 5', [-0.224757, -0.00366004, 1.0]], ['2, k, 6', [-0.131277, -0.0871234, 1.0]], ['2, k, 7', [-0.122759, -0.073011, 1.0]], ['2, k, 8', [0.117079, 0.0161831, 1.0]], ['2, k, 9', [0.213874, 0.0143023, 1.0]], ['2, k, 10', [0.15874, -0.0922528, 1.0]], ['2, k, 11', [0.137876, -0.0599416, 1.0]], ['2, k, 12', [-0.0810625, -0.423217, 1.0]], ['2, k, 13', [-0.204507, -0.771235, 1.0]], ['2, k, 14', [-0.171901, -1.25321, 1.0]], ['2, k, 15', [-0.0645142, -1.2832, 1.0]], ['2, k, 16', [0.0258916, -0.418092, 1.0]], ['2, k, 17', [0.125886, -0.794991, 1.0]], ['2, k, 18', [0.124238, -1.16732, 1.0]], ['2, k, 19', [0.0791585, -1.25123, 1.0]], ['2, k, 20', [-0.00802998, 0.00700299, 1.0]], ['2, k, 21', [-0.0975282, -0.022327, 1.0]], ['2, k, 22', [-0.0768072, -0.104888, 1.0]], ['2, k, 23', [0.12865, -0.0190018, 1.0]], ['2, k, 24', [0.0664679, -0.0843398, 1.0]]]
[['2, k, 0', [-0.0224108, -0.466282, 1.0]], ['2, k, 1', [-0.0147255, -0.202354, 1.0]], ['2, k, 2', [-0.00572811, 0.0543045, 1.0]], ['2, k, 3', [0.00228247, 0.185805, 1.0]], ['2, k, 4', [-0.131884, 0.0437222, 1.0]], ['2, k, 5', [-0.221246, -0.0250083, 1.0]], ['2, k, 6', [-0.132265, -0.0897444, 1.0]], ['2, k, 7', [-0.125351, -0.0863968, 1.0]], ['2, k, 8', [0.110347, -0.0042449, 1.0]], ['2, k, 9', [0.214997, -0.0041211, 1.0]], ['2, k, 10', [0.156006, -0.0983308, 1.0]], ['2, k, 11', [0.139345, -0.0683814, 1.0]], ['2, k, 12', [-0.0773729, -0.457941, 1.0]], ['2, k, 13', [-0.170047, -0.830221, 1.0]], ['2, k, 14', [-0.127306, -1.20101, 1.0]], ['2, k, 15', [-0.110031, -1.27512, 1.0]], ['2, k, 16', [0.0334347, -0.467929, 1.0]], ['2, k, 17', [0.141869, -0.847177, 1.0]], ['2, k, 18', [0.124644, -1.22362, 1.0]], ['2, k, 19', [0.125535, -1.27038, 1.0]], ['2, k, 20', [-0.00821059, -0.00872296, 1.0]], ['2, k, 21', [-0.0994547, -0.0350918, 1.0]], ['2, k, 22', [-0.0823781, -0.118768, 1.0]], ['2, k, 23', [0.134169, -0.0262165, 1.0]], ['2, k, 24', [0.0765433, -0.0909898, 1.0]]]
