[['2, k, 0', [-0.3987996, 0.01954393, 1.0]], ['2, k, 1', [-0.4201595, 0.326582, 1.0]], ['2, k, 2', [-0.4393954, 0.6222332, 1.0]], ['2, k, 3', [-0.4553201, 0.7504457, 1.0]], ['2, k, 4', [-0.6169541, 0.5134902, 1.0]], ['2, k, 5', [-0.7024909, 0.3076212, 1.0]], ['2, k, 6', [-0.6392635, 0.1045204, 1.0]], ['2, k, 7', [-0.5952063, 0.05349055, 1.0]], ['2, k, 8', [-0.2687215, 0.5397591, 1.0]], ['2, k, 9', [-0.1860031, 0.3355862, 1.0]], ['2, k, 10', [-0.126318, 0.1451696, 1.0]], ['2, k, 11', [-0.122521, 0.09268687, 1.0]], ['2, k, 12', [-0.47371, 0.01934789, 1.0]], ['2, k, 13', [-0.464883, -0.346313, 1.0]], ['2, k, 14', [-0.4706342, -0.6543429, 1.0]], ['2, k, 15', [-0.4908313, -0.7266271, 1.0]], ['2, k, 16', [-0.3109899, 0.01890158, 1.0]], ['2, k, 17', [-0.2650513, -0.3871898, 1.0]], ['2, k, 18', [-0.1935053, -0.649354, 1.0]], ['2, k, 19', [-0.1660878, -0.7038057, 1.0]], ['2, k, 20', [-0.4349607, 0.5498719, 1.0]], ['2, k, 21', [-0.558827, -0.05146808, 1.0]], ['2, k, 22', [-0.5306033, 0.09319839, 1.0]], ['2, k, 23', [-0.113309, 0.02513843, 1.0]], ['2, k, 24', [-0.1667837, 0.09850339, 1.0]]]
[['2, k, 0', [-0.3775129, 0.02001082, 1.0]], ['2, k, 1', [-0.3944976, 0.326302, 1.0]], ['2, k, 2', [-0.4099279, 0.6200275, 1.0]], ['2, k, 3', [-0.3981521, 0.7516708, 1.0]], ['2, k, 4', [-0.5794731, 0.516822, 1.0]], ['2, k, 5', [-0.6754432, 0.3055552, 1.0]], ['2, k, 6', [-0.6162654, 0.1014463, 1.0]], ['2, k, 7', [-0.580282, 0.05484759, 1.0]], ['2, k, 8', [-0.2315904, 0.5369809, 1.0]], ['2, k, 9', [-0.1354, 0.358327, 1.0]], ['2, k, 10', [-0.06060568, 0.2403327, 1.0]], ['2, k, 11', [-0.04432717, 0.1723989, 1.0]], ['2, k, 12', [-0.4542759, 0.01981445, 1.0]], ['2, k, 13', [-0.4557483, -0.3475226, 1.0]], ['2, k, 14', [-0.4718987, -0.653966, 1.0]], ['2, k, 15', [-0.489511, -0.726715, 1.0]], ['2, k, 16', [-0.288931, 0.01943048, 1.0]], ['2, k, 17', [-0.266801, -0.3807657, 1.0]], ['2, k, 18', [-0.1890212, -0.6478465, 1.0]], ['2, k, 19', [-0.1611915, -0.7069144, 1.0]], ['2, k, 20', [-0.4066654, 0.5482749, 1.0]], ['2, k, 21', [-0.5567675, -0.05635124, 1.0]], ['2, k, 22', [-0.517352, 0.07742729, 1.0]], ['2, k, 23', [-0.0260509, 0.1237681, 1.0]], ['2, k, 24', [-0.09093975, 0.165671, 1.0]]]
[['2, k, 0', [-0.3776297, 0.01997666, 1.0]], ['2, k, 1', [-0.3948329, 0.3260453, 1.0]], ['2, k, 2', [-0.4103015, 0.6196948, 1.0]], ['2, k, 3', [-0.3979971, 0.7514148, 1.0]], ['2, k, 4', [-0.5796567, 0.5166534, 1.0]], ['2, k, 5', [-0.6755984, 0.305305, 1.0]], ['2, k, 6', [-0.6166911, 0.1011593, 1.0]], ['2, k, 7', [-0.5793282, 0.05370176, 1.0]], ['2, k, 8', [-0.2319395, 0.5372535, 1.0]], ['2, k, 9', [-0.1133378, 0.3871519, 1.0]], ['2, k, 10', [-0.03531546, 0.2530163, 1.0]], ['2, k, 11', [-0.03371346, 0.2049467, 1.0]], ['2, k, 12', [-0.4544734, 0.01974621, 1.0]], ['2, k, 13', [-0.4568262, -0.3475079, 1.0]], ['2, k, 14', [-0.4719137, -0.6539622, 1.0]], ['2, k, 15', [-0.4895076, -0.7267129, 1.0]], ['2, k, 16', [-0.2889934, 0.01942252, 1.0]], ['2, k, 17', [-0.2665133, -0.3805721, 1.0]], ['2, k, 18', [-0.1910337, -0.6477218, 1.0]], ['2, k, 19', [-0.1609268, -0.7071449, 1.0]], ['2, k, 20', [-0.4070256, 0.5479417, 1.0]], ['2, k, 21', [-0.5553737, -0.05768992, 1.0]], ['2, k, 22', [-0.5176407, 0.07867544, 1.0]], ['2, k, 23', [-0.01538113, 0.1536882, 1.0]], ['2, k, 24', [-0.07888461, 0.2036169, 1.0]]]
[['2, k, 0', [-0.3779584, 0.0200371, 1.0]], ['2, k, 1', [-0.3950972, 0.3259494, 1.0]], ['2, k, 2', [-0.4104092, 0.619591, 1.0]], ['2, k, 3', [-0.3979407, 0.7512969, 1.0]], ['2, k, 4', [-0.5797507, 0.5167475, 1.0]], ['2, k, 5', [-0.6759987, 0.3058327, 1.0]], ['2, k, 6', [-0.6169938, 0.1017051, 1.0]], ['2, k, 7', [-0.579905, 0.0545924, 1.0]], ['2, k, 8', [-0.2329401, 0.5381794, 1.0]], ['2, k, 9', [-0.1120277, 0.3904488, 1.0]], ['2, k, 10', [-0.005461001, 0.2765361, 1.0]], ['2, k, 11', [-0.02308213, 0.2393807, 1.0]], ['2, k, 12', [-0.4549176, 0.01977797, 1.0]], ['2, k, 13', [-0.4568547, -0.3474219, 1.0]], ['2, k, 14', [-0.4722053, -0.6537817, 1.0]], ['2, k, 15', [-0.4907641, -0.7269156, 1.0]], ['2, k, 16', [-0.2892574, 0.01952713, 1.0]], ['2, k, 17', [-0.2663263, -0.3803239, 1.0]], ['2, k, 18', [-0.19157, -0.6460777, 1.0]], ['2, k, 19', [-0.1613448, -0.7064137, 1.0]], ['2, k, 20', [-0.4071616, 0.5478312, 1.0]], ['2, k, 21', [-0.5571679, -0.05772807, 1.0]], ['2, k, 22', [-0.5173479, 0.07870082, 1.0]], ['2, k, 23', [-0.009321783, 0.2043759, 1.0]], ['2, k, 24', [-0.06867371, 0.2379333, 1.0]]]
[['2, k, 0', [-0.3780618, 0.02008811, 1.0]], ['2, k, 1', [-0.3952929, 0.3258663, 1.0]], ['2, k, 2', [-0.4106382, 0.6194118, 1.0]], ['2, k, 3', [-0.3978638, 0.7512032, 1.0]], ['2, k, 4', [-0.5798118, 0.5168334, 1.0]], ['2, k, 5', [-0.6760406, 0.3058611, 1.0]], ['2, k, 6', [-0.6172562, 0.1016983, 1.0]], ['2, k, 7', [-0.579375, 0.05422081, 1.0]], ['2, k, 8', [-0.2339183, 0.5389966, 1.0]], ['2, k, 9', [-0.1132938, 0.4080291, 1.0]], ['2, k, 10', [-0.01731939, 0.3419994, 1.0]], ['2, k, 11', [-0.01768816, 0.2864701, 1.0]], ['2, k, 12', [-0.4551149, 0.019823, 1.0]], ['2, k, 13', [-0.4568038, -0.3474831, 1.0]], ['2, k, 14', [-0.4720351, -0.6546033, 1.0]], ['2, k, 15', [-0.4906723, -0.7272211, 1.0]], ['2, k, 16', [-0.2893042, 0.01960868, 1.0]], ['2, k, 17', [-0.2663341, -0.3801691, 1.0]], ['2, k, 18', [-0.1909061, -0.6481924, 1.0]], ['2, k, 19', [-0.1621645, -0.7054691, 1.0]], ['2, k, 20', [-0.4073788, 0.5476686, 1.0]], ['2, k, 21', [-0.5566595, -0.05806464, 1.0]], ['2, k, 22', [-0.5181488, 0.07781342, 1.0]], ['2, k, 23', [0.000715917, 0.2638561, 1.0]], ['2, k, 24', [-0.05461238, 0.2860828, 1.0]]]
[['2, k, 0', [-0.3783033, 0.02007189, 1.0]], ['2, k, 1', [-0.3954069, 0.3257629, 1.0]], ['2, k, 2', [-0.4105978, 0.6192886, 1.0]], ['2, k, 3', [-0.3977776, 0.751109, 1.0]], ['2, k, 4', [-0.5799351, 0.5168824, 1.0]], ['2, k, 5', [-0.6761207, 0.3055376, 1.0]], ['2, k, 6', [-0.6170672, 0.1014453, 1.0]], ['2, k, 7', [-0.5791801, 0.05432523, 1.0]], ['2, k, 8', [-0.2347385, 0.538955, 1.0]], ['2, k, 9', [-0.1109946, 0.4098707, 1.0]], ['2, k, 10', [-0.01764677, 0.3487708, 1.0]], ['2, k, 11', [-0.00678102, 0.3353645, 1.0]], ['2, k, 12', [-0.4554583, 0.01978648, 1.0]], ['2, k, 13', [-0.4566949, -0.347621, 1.0]], ['2, k, 14', [-0.472137, -0.6548691, 1.0]], ['2, k, 15', [-0.4905584, -0.7272996, 1.0]], ['2, k, 16', [-0.2894265, 0.01961283, 1.0]], ['2, k, 17', [-0.2660793, -0.3800259, 1.0]], ['2, k, 18', [-0.1952199, -0.6466942, 1.0]], ['2, k, 19', [-0.1634946, -0.7036835, 1.0]], ['2, k, 20', [-0.4073744, 0.5475456, 1.0]], ['2, k, 21', [-0.5549328, -0.05252866, 1.0]], ['2, k, 22', [-0.5170707, 0.07913665, 1.0]], ['2, k, 23', [0.01311756, 0.3199033, 1.0]], ['2, k, 24', [-0.03875211, 0.3424397, 1.0]]]
[['2, k, 0', [-0.3783506, 0.02011675, 1.0]], ['2, k, 1', [-0.3955161, 0.3256972, 1.0]], ['2, k, 2', [-0.4107701, 0.6191112, 1.0]], ['2, k, 3', [-0.3977157, 0.7510972, 1.0]], ['2, k, 4', [-0.5799588, 0.5168668, 1.0]], ['2, k, 5', [-0.6762745, 0.3067516, 1.0]], ['2, k, 6', [-0.6173503, 0.1026466, 1.0]], ['2, k, 7', [-0.5839047, 0.06054214, 1.0]], ['2, k, 8', [-0.2349114, 0.539278, 1.0]], ['2, k, 9', [-0.09322719, 0.4500534, 1.0]], ['2, k, 10', [0.0001113476, 0.3858374, 1.0]], ['2, k, 11', [0.006980345, 0.3986331, 1.0]], ['2, k, 12', [-0.4554892, 0.01981566, 1.0]], ['2, k, 13', [-0.4565413, -0.3475529, 1.0]], ['2, k, 14', [-0.4721065, -0.6548813, 1.0]], ['2, k, 15', [-0.4904254, -0.7272195, 1.0]], ['2, k, 16', [-0.2894792, 0.01968551, 1.0]], ['2, k, 17', [-0.2659829, -0.3799739, 1.0]], ['2, k, 18', [-0.1939825, -0.64788, 1.0]], ['2, k, 19', [-0.1630527, -0.7048416, 1.0]], ['2, k, 20', [-0.4075265, 0.5473927, 1.0]], ['2, k, 21', [-0.559296, -0.05353834, 1.0]], ['2, k, 22', [-0.5245919, 0.09141345, 1.0]], ['2, k, 23', [0.03564436, 0.3867109, 1.0]], ['2, k, 24', [-0.0280407, 0.425716, 1.0]]]
[['2, k, 0', [-0.3783772, 0.02022195, 1.0]], ['2, k, 1', [-0.395469, 0.3256277, 1.0]], ['2, k, 2', [-0.410318, 0.6186509, 1.0]], ['2, k, 3', [-0.3975066, 0.7509918, 1.0]], ['2, k, 4', [-0.5800036, 0.5168727, 1.0]], ['2, k, 5', [-0.6761504, 0.3066294, 1.0]], ['2, k, 6', [-0.6222495, 0.1010789, 1.0]], ['2, k, 7', [-0.5715318, 0.04623658, 1.0]], ['2, k, 8', [-0.2358339, 0.5410857, 1.0]], ['2, k, 9', [-0.08642414, 0.4571473, 1.0]], ['2, k, 10', [0.01798274, 0.453233, 1.0]], ['2, k, 11', [0.02363047, 0.4711675, 1.0]], ['2, k, 12', [-0.4555049, 0.01985795, 1.0]], ['2, k, 13', [-0.4562406, -0.3471669, 1.0]], ['2, k, 14', [-0.4721404, -0.6550089, 1.0]], ['2, k, 15', [-0.490255, -0.7272044, 1.0]], ['2, k, 16', [-0.2894967, 0.01989296, 1.0]], ['2, k, 17', [-0.2648474, -0.3797923, 1.0]], ['2, k, 18', [-0.1911642, -0.6518129, 1.0]], ['2, k, 19', [-0.1626024, -0.7063041, 1.0]], ['2, k, 20', [-0.4071923, 0.5470398, 1.0]], ['2, k, 21', [-0.5441176, -0.05952261, 1.0]], ['2, k, 22', [-0.5073319, 0.08101286, 1.0]], ['2, k, 23', [0.04624736, 0.4714787, 1.0]], ['2, k, 24', [-0.01520074, 0.4988082, 1.0]]]
[['2, k, 0', [-0.3783251, 0.02044861, 1.0]], ['2, k, 1', [-0.3954653, 0.3256119, 1.0]], ['2, k, 2', [-0.4102927, 0.6184171, 1.0]], ['2, k, 3', [-0.397066, 0.7507433, 1.0]], ['2, k, 4', [-0.5799194, 0.5167136, 1.0]], ['2, k, 5', [-0.6760271, 0.3060547, 1.0]], ['2, k, 6', [-0.6195393, 0.1011913, 1.0]], ['2, k, 7', [-0.5742032, 0.04723879, 1.0]], ['2, k, 8', [-0.2363808, 0.5423295, 1.0]], ['2, k, 9', [-0.07541828, 0.4949212, 1.0]], ['2, k, 10', [0.004061347, 0.5259695, 1.0]], ['2, k, 11', [0.02686336, 0.5478227, 1.0]], ['2, k, 12', [-0.4554646, 0.01999075, 1.0]], ['2, k, 13', [-0.456164, -0.3470738, 1.0]], ['2, k, 14', [-0.4719605, -0.6549776, 1.0]], ['2, k, 15', [-0.4902934, -0.7270643, 1.0]], ['2, k, 16', [-0.2894082, 0.02025788, 1.0]], ['2, k, 17', [-0.2652801, -0.3790838, 1.0]], ['2, k, 18', [-0.1903067, -0.6515919, 1.0]], ['2, k, 19', [-0.1629739, -0.7053344, 1.0]], ['2, k, 20', [-0.407165, 0.5468678, 1.0]], ['2, k, 21', [-0.5435945, -0.05975219, 1.0]], ['2, k, 22', [-0.5146179, 0.08039854, 1.0]], ['2, k, 23', [0.05127008, 0.5629794, 1.0]], ['2, k, 24', [-0.01499842, 0.5868645, 1.0]]]
[['2, k, 0', [-0.3783391, 0.02060639, 1.0]], ['2, k, 1', [-0.395467, 0.3255908, 1.0]], ['2, k, 2', [-0.4102077, 0.6182077, 1.0]], ['2, k, 3', [-0.3961824, 0.750432, 1.0]], ['2, k, 4', [-0.5799617, 0.5166861, 1.0]], ['2, k, 5', [-0.675694, 0.3060835, 1.0]], ['2, k, 6', [-0.6187338, 0.1013951, 1.0]], ['2, k, 7', [-0.5748806, 0.04688617, 1.0]], ['2, k, 8', [-0.2363339, 0.5436678, 1.0]], ['2, k, 9', [-0.06660003, 0.5140072, 1.0]], ['2, k, 10', [0.007849183, 0.588395, 1.0]], ['2, k, 11', [0.02325578, 0.6248081, 1.0]], ['2, k, 12', [-0.4554504, 0.02019862, 1.0]], ['2, k, 13', [-0.4559771, -0.3464292, 1.0]], ['2, k, 14', [-0.471976, -0.6549405, 1.0]], ['2, k, 15', [-0.4902876, -0.7266317, 1.0]], ['2, k, 16', [-0.2894502, 0.02041567, 1.0]], ['2, k, 17', [-0.2657984, -0.3773461, 1.0]], ['2, k, 18', [-0.1898507, -0.6510292, 1.0]], ['2, k, 19', [-0.1632965, -0.7048457, 1.0]], ['2, k, 20', [-0.4071001, 0.5467063, 1.0]], ['2, k, 21', [-0.5469247, -0.05931527, 1.0]], ['2, k, 22', [-0.5137312, 0.07332844, 1.0]], ['2, k, 23', [0.04256702, 0.6550988, 1.0]], ['2, k, 24', [-0.01992892, 0.6532397, 1.0]]]
[['2, k, 0', [-0.3782069, 0.02167892, 1.0]], ['2, k, 1', [-0.3954053, 0.3257404, 1.0]], ['2, k, 2', [-0.4100695, 0.6181548, 1.0]], ['2, k, 3', [-0.3953864, 0.7503023, 1.0]], ['2, k, 4', [-0.5794675, 0.5167792, 1.0]], ['2, k, 5', [-0.6756573, 0.3061119, 1.0]], ['2, k, 6', [-0.6186473, 0.1014409, 1.0]], ['2, k, 7', [-0.5754514, 0.04837614, 1.0]], ['2, k, 8', [-0.2360276, 0.5467619, 1.0]], ['2, k, 9', [-0.06355526, 0.5491093, 1.0]], ['2, k, 10', [-8.193508e-05, 0.6486554, 1.0]], ['2, k, 11', [0.01141499, 0.6917312, 1.0]], ['2, k, 12', [-0.4552173, 0.02153282, 1.0]], ['2, k, 13', [-0.455861, -0.3456626, 1.0]], ['2, k, 14', [-0.4716642, -0.6550551, 1.0]], ['2, k, 15', [-0.4901519, -0.726657, 1.0]], ['2, k, 16', [-0.2893753, 0.02124721, 1.0]], ['2, k, 17', [-0.2662243, -0.373031, 1.0]], ['2, k, 18', [-0.1899337, -0.6525367, 1.0]], ['2, k, 19', [-0.1626958, -0.706766, 1.0]], ['2, k, 20', [-0.4069806, 0.5467086, 1.0]], ['2, k, 21', [-0.5462193, -0.0592134, 1.0]], ['2, k, 22', [-0.513862, 0.07251597, 1.0]], ['2, k, 23', [0.02952075, 0.7366266, 1.0]], ['2, k, 24', [-0.03452395, 0.7105032, 1.0]]]
[['2, k, 0', [-0.3781261, 0.02336757, 1.0]], ['2, k, 1', [-0.3951033, 0.326276, 1.0]], ['2, k, 2', [-0.409453, 0.6182095, 1.0]], ['2, k, 3', [-0.3945796, 0.7501522, 1.0]], ['2, k, 4', [-0.5793717, 0.5169263, 1.0]], ['2, k, 5', [-0.6756018, 0.3061168, 1.0]], ['2, k, 6', [-0.6285964, 0.09907518, 1.0]], ['2, k, 7', [-0.5742884, 0.04716971, 1.0]], ['2, k, 8', [-0.2352496, 0.5524697, 1.0]], ['2, k, 9', [-0.06135726, 0.5755998, 1.0]], ['2, k, 10', [-0.01203868, 0.7060791, 1.0]], ['2, k, 11', [-0.006663972, 0.7546881, 1.0]], ['2, k, 12', [-0.4549965, 0.02357037, 1.0]], ['2, k, 13', [-0.4557028, -0.344952, 1.0]], ['2, k, 14', [-0.4717701, -0.6548222, 1.0]], ['2, k, 15', [-0.4901658, -0.7266309, 1.0]], ['2, k, 16', [-0.289374, 0.0226425, 1.0]], ['2, k, 17', [-0.2688672, -0.3704675, 1.0]], ['2, k, 18', [-0.1928138, -0.6548645, 1.0]], ['2, k, 19', [-0.1623785, -0.7090682, 1.0]], ['2, k, 20', [-0.4064429, 0.5468699, 1.0]], ['2, k, 21', [-0.5434181, -0.06044633, 1.0]], ['2, k, 22', [-0.5146274, 0.08229429, 1.0]], ['2, k, 23', [0.0006679504, 0.8070328, 1.0]], ['2, k, 24', [-0.05533069, 0.7578458, 1.0]]]
[['2, k, 0', [-0.3778578, 0.02563609, 1.0]], ['2, k, 1', [-0.3947006, 0.3273348, 1.0]], ['2, k, 2', [-0.4089752, 0.6185594, 1.0]], ['2, k, 3', [-0.393485, 0.7500341, 1.0]], ['2, k, 4', [-0.5790104, 0.5171221, 1.0]], ['2, k, 5', [-0.675111, 0.308792, 1.0]], ['2, k, 6', [-0.6299402, 0.1013798, 1.0]], ['2, k, 7', [-0.5752611, 0.05293321, 1.0]], ['2, k, 8', [-0.2307238, 0.5607904, 1.0]], ['2, k, 9', [-0.06837341, 0.6077432, 1.0]], ['2, k, 10', [-0.02494158, 0.7435868, 1.0]], ['2, k, 11', [-0.02807527, 0.7995782, 1.0]], ['2, k, 12', [-0.4547781, 0.02640786, 1.0]], ['2, k, 13', [-0.4559888, -0.3426591, 1.0]], ['2, k, 14', [-0.4716659, -0.6547954, 1.0]], ['2, k, 15', [-0.4900258, -0.7265416, 1.0]], ['2, k, 16', [-0.2890597, 0.02433898, 1.0]], ['2, k, 17', [-0.2684746, -0.3647111, 1.0]], ['2, k, 18', [-0.1931021, -0.6547821, 1.0]], ['2, k, 19', [-0.1628353, -0.7089122, 1.0]], ['2, k, 20', [-0.4059615, 0.5473527, 1.0]], ['2, k, 21', [-0.5431214, -0.05479308, 1.0]], ['2, k, 22', [-0.515068, 0.08504496, 1.0]], ['2, k, 23', [-0.02209705, 0.8423433, 1.0]], ['2, k, 24', [-0.07701711, 0.8191511, 1.0]]]
[['2, k, 0', [-0.3773058, 0.02716102, 1.0]], ['2, k, 1', [-0.3945458, 0.3284646, 1.0]], ['2, k, 2', [-0.4090724, 0.6195291, 1.0]], ['2, k, 3', [-0.3930807, 0.7500247, 1.0]], ['2, k, 4', [-0.5781028, 0.517337, 1.0]], ['2, k, 5', [-0.6747081, 0.3086642, 1.0]], ['2, k, 6', [-0.6301256, 0.1011133, 1.0]], ['2, k, 7', [-0.5955017, 0.07008177, 1.0]], ['2, k, 8', [-0.2299454, 0.5637105, 1.0]], ['2, k, 9', [-0.08284951, 0.6583244, 1.0]], ['2, k, 10', [-0.04534282, 0.7862437, 1.0]], ['2, k, 11', [-0.04974294, 0.829558, 1.0]], ['2, k, 12', [-0.4540561, 0.02805598, 1.0]], ['2, k, 13', [-0.456409, -0.3402499, 1.0]], ['2, k, 14', [-0.4712906, -0.6543512, 1.0]], ['2, k, 15', [-0.4896601, -0.726254, 1.0]], ['2, k, 16', [-0.2886259, 0.02572131, 1.0]], ['2, k, 17', [-0.2681976, -0.3610276, 1.0]], ['2, k, 18', [-0.1932786, -0.6546919, 1.0]], ['2, k, 19', [-0.1628425, -0.7088779, 1.0]], ['2, k, 20', [-0.4059831, 0.5483088, 1.0]], ['2, k, 21', [-0.5672846, 0.01831328, 1.0]], ['2, k, 22', [-0.5624089, 0.1010614, 1.0]], ['2, k, 23', [-0.04190804, 0.8671336, 1.0]], ['2, k, 24', [-0.1027364, 0.8708165, 1.0]]]
[['2, k, 0', [-0.3768893, 0.02913209, 1.0]], ['2, k, 1', [-0.3935865, 0.3297412, 1.0]], ['2, k, 2', [-0.4074695, 0.6202163, 1.0]], ['2, k, 3', [-0.3928123, 0.750097, 1.0]], ['2, k, 4', [-0.5770134, 0.5175984, 1.0]], ['2, k, 5', [-0.6735516, 0.3120166, 1.0]], ['2, k, 6', [-0.6312329, 0.1039539, 1.0]], ['2, k, 7', [-0.5970168, 0.06891353, 1.0]], ['2, k, 8', [-0.2285606, 0.566999, 1.0]], ['2, k, 9', [-0.08571055, 0.6634277, 1.0]], ['2, k, 10', [-0.06068863, 0.8074073, 1.0]], ['2, k, 11', [-0.06684292, 0.8509645, 1.0]], ['2, k, 12', [-0.4537581, 0.0302074, 1.0]], ['2, k, 13', [-0.455691, -0.3379839, 1.0]], ['2, k, 14', [-0.4710568, -0.6538812, 1.0]], ['2, k, 15', [-0.4895173, -0.7262776, 1.0]], ['2, k, 16', [-0.288104, 0.02746851, 1.0]], ['2, k, 17', [-0.2680907, -0.3600623, 1.0]], ['2, k, 18', [-0.1957806, -0.6559545, 1.0]], ['2, k, 19', [-0.1622171, -0.709659, 1.0]], ['2, k, 20', [-0.4045442, 0.5491381, 1.0]], ['2, k, 21', [-0.5643779, -0.03584372, 1.0]], ['2, k, 22', [-0.5537016, 0.07681546, 1.0]], ['2, k, 23', [-0.07160416, 0.8846258, 1.0]], ['2, k, 24', [-0.1064608, 0.8609367, 1.0]]]
[['2, k, 0', [-0.3760048, 0.03100522, 1.0]], ['2, k, 1', [-0.3923953, 0.3306166, 1.0]], ['2, k, 2', [-0.4057653, 0.6202843, 1.0]], ['2, k, 3', [-0.3927327, 0.7501833, 1.0]], ['2, k, 4', [-0.5762443, 0.5177187, 1.0]], ['2, k, 5', [-0.6728755, 0.3128723, 1.0]], ['2, k, 6', [-0.6316656, 0.10457, 1.0]], ['2, k, 7', [-0.5945463, 0.07149587, 1.0]], ['2, k, 8', [-0.2277749, 0.5695341, 1.0]], ['2, k, 9', [-0.09303133, 0.6729584, 1.0]], ['2, k, 10', [-0.07200003, 0.8208676, 1.0]], ['2, k, 11', [-0.08119496, 0.8640559, 1.0]], ['2, k, 12', [-0.4529586, 0.03212634, 1.0]], ['2, k, 13', [-0.4555939, -0.3369711, 1.0]], ['2, k, 14', [-0.4710134, -0.6541771, 1.0]], ['2, k, 15', [-0.4895164, -0.7262936, 1.0]], ['2, k, 16', [-0.287175, 0.02913551, 1.0]], ['2, k, 17', [-0.2678632, -0.3580077, 1.0]], ['2, k, 18', [-0.1952917, -0.6546553, 1.0]], ['2, k, 19', [-0.1625499, -0.7091808, 1.0]], ['2, k, 20', [-0.4029893, 0.5494089, 1.0]], ['2, k, 21', [-0.5634709, -0.03390827, 1.0]], ['2, k, 22', [-0.5520363, 0.0731188, 1.0]], ['2, k, 23', [-0.07808995, 0.8909992, 1.0]], ['2, k, 24', [-0.1370055, 0.9102659, 1.0]]]
[['2, k, 0', [-0.3740546, 0.03285981, 1.0]], ['2, k, 1', [-0.3905763, 0.3317478, 1.0]], ['2, k, 2', [-0.4041259, 0.6207019, 1.0]], ['2, k, 3', [-0.3927906, 0.7503257, 1.0]], ['2, k, 4', [-0.5753158, 0.5176935, 1.0]], ['2, k, 5', [-0.6707535, 0.3121913, 1.0]], ['2, k, 6', [-0.6306944, 0.1036452, 1.0]], ['2, k, 7', [-0.594084, 0.07193468, 1.0]], ['2, k, 8', [-0.2271383, 0.5723794, 1.0]], ['2, k, 9', [-0.1012573, 0.6834011, 1.0]], ['2, k, 10', [-0.08166055, 0.8283475, 1.0]], ['2, k, 11', [-0.0918493, 0.8729375, 1.0]], ['2, k, 12', [-0.4510181, 0.03413528, 1.0]], ['2, k, 13', [-0.4556347, -0.3357989, 1.0]], ['2, k, 14', [-0.4708614, -0.6541807, 1.0]], ['2, k, 15', [-0.4893008, -0.7261457, 1.0]], ['2, k, 16', [-0.2852434, 0.03075552, 1.0]], ['2, k, 17', [-0.2670991, -0.3541731, 1.0]], ['2, k, 18', [-0.1955772, -0.6540003, 1.0]], ['2, k, 19', [-0.1623012, -0.7088934, 1.0]], ['2, k, 20', [-0.4012894, 0.549987, 1.0]], ['2, k, 21', [-0.5685054, 0.02021531, 1.0]], ['2, k, 22', [-0.5767947, 0.1118055, 1.0]], ['2, k, 23', [-0.09407898, 0.899655, 1.0]], ['2, k, 24', [-0.1483632, 0.9157202, 1.0]]]
[['2, k, 0', [-0.3712907, 0.03557461, 1.0]], ['2, k, 1', [-0.3894483, 0.3325152, 1.0]], ['2, k, 2', [-0.403858, 0.6206177, 1.0]], ['2, k, 3', [-0.3931302, 0.7505575, 1.0]], ['2, k, 4', [-0.5750088, 0.5175583, 1.0]], ['2, k, 5', [-0.6697029, 0.3130913, 1.0]], ['2, k, 6', [-0.6301646, 0.104438, 1.0]], ['2, k, 7', [-0.5939731, 0.06976984, 1.0]], ['2, k, 8', [-0.226958, 0.5756164, 1.0]], ['2, k, 9', [-0.1069512, 0.6935864, 1.0]], ['2, k, 10', [-0.08772708, 0.8330561, 1.0]], ['2, k, 11', [-0.09799502, 0.8770285, 1.0]], ['2, k, 12', [-0.4485427, 0.03606525, 1.0]], ['2, k, 13', [-0.456457, -0.3330308, 1.0]], ['2, k, 14', [-0.4714998, -0.6533186, 1.0]], ['2, k, 15', [-0.4893693, -0.725997, 1.0]], ['2, k, 16', [-0.2822579, 0.03419378, 1.0]], ['2, k, 17', [-0.2665982, -0.3513652, 1.0]], ['2, k, 18', [-0.1961223, -0.6500223, 1.0]], ['2, k, 19', [-0.1640828, -0.7055963, 1.0]], ['2, k, 20', [-0.4008946, 0.5500141, 1.0]], ['2, k, 21', [-0.565322, 0.02024311, 1.0]], ['2, k, 22', [-0.5527015, 0.08121228, 1.0]], ['2, k, 23', [-0.0969703, 0.9014229, 1.0]], ['2, k, 24', [-0.1407092, 0.9053592, 1.0]]]
