[['2, k, 0', [-0.105413, -0.893789, 1.0]], ['2, k, 1', [-0.0816465, -0.597425, 1.0]], ['2, k, 2', [-0.0579253, -0.304022, 1.0]], ['2, k, 3', [-0.0386188, -0.160284, 1.0]], ['2, k, 4', [-0.246985, -0.370851, 1.0]], ['2, k, 5', [-0.334698, -0.523862, 1.0]], ['2, k, 6', [-0.370699, -0.761493, 1.0]], ['2, k, 7', [-0.383567, -0.833677, 1.0]], ['2, k, 8', [0.119746, -0.398737, 1.0]], ['2, k, 9', [0.217932, -0.618155, 1.0]], ['2, k, 10', [0.219928, -0.807304, 1.0]], ['2, k, 11', [0.208346, -0.858615, 1.0]], ['2, k, 12', [-0.187496, -0.875943, 1.0]], ['2, k, 13', [-0.279153, -1.17103, 1.0]], ['2, k, 14', [-0.231043, -1.64349, 1.0]], ['2, k, 15', [-0.139089, -1.65491, 1.0]], ['2, k, 16', [-0.0206192, -0.888727, 1.0]], ['2, k, 17', [0.00408335, -1.19828, 1.0]], ['2, k, 18', [-0.044316, -1.66436, 1.0]], ['2, k, 19', [-0.111468, -1.71534, 1.0]], ['2, k, 20', [-0.0638605, -0.377009, 1.0]], ['2, k, 21', [-0.441335, -0.843017, 1.0]], ['2, k, 22', [-0.325719, -0.829501, 1.0]], ['2, k, 23', [0.19136, -0.902469, 1.0]], ['2, k, 24', [0.255773, -0.877802, 1.0]]]
[['2, k, 0', [-0.12328, -0.820398, 1.0]], ['2, k, 1', [-0.118496, -0.557625, 1.0]], ['2, k, 2', [-0.11179, -0.2969, 1.0]], ['2, k, 3', [-0.101332, -0.137505, 1.0]], ['2, k, 4', [-0.272431, -0.355274, 1.0]], ['2, k, 5', [-0.42603, -0.296776, 1.0]], ['2, k, 6', [-0.438987, -0.235753, 1.0]], ['2, k, 7', [-0.371913, -0.178142, 1.0]], ['2, k, 8', [0.0603656, -0.332977, 1.0]], ['2, k, 9', [0.239695, -0.292066, 1.0]], ['2, k, 10', [0.208468, -0.259432, 1.0]], ['2, k, 11', [0.274157, -0.257965, 1.0]], ['2, k, 12', [-0.203854, -0.810827, 1.0]], ['2, k, 13', [-0.226825, -1.1619, 1.0]], ['2, k, 14', [-0.226529, -1.43426, 1.0]], ['2, k, 15', [-0.212568, -1.48541, 1.0]], ['2, k, 16', [-0.038097, -0.809879, 1.0]], ['2, k, 17', [-0.0104873, -1.14381, 1.0]], ['2, k, 18', [-0.0317403, -1.44278, 1.0]], ['2, k, 19', [-0.00239143, -1.51356, 1.0]], ['2, k, 20', [-0.113665, -0.361838, 1.0]], ['2, k, 21', [-0.359502, -0.14947, 1.0]], ['2, k, 22', [-0.33378, -0.150845, 1.0]], ['2, k, 23', [0.301475, -0.255082, 1.0]], ['2, k, 24', [0.181274, -0.249498, 1.0]]]
[['2, k, 0', [-0.123019, -0.82032, 1.0]], ['2, k, 1', [-0.116678, -0.557401, 1.0]], ['2, k, 2', [-0.107742, -0.296725, 1.0]], ['2, k, 3', [-0.0974868, -0.137811, 1.0]], ['2, k, 4', [-0.272327, -0.355128, 1.0]], ['2, k, 5', [-0.418588, -0.278723, 1.0]], ['2, k, 6', [-0.353535, -0.199445, 1.0]], ['2, k, 7', [-0.350627, -0.167067, 1.0]], ['2, k, 8', [0.0636229, -0.334381, 1.0]], ['2, k, 9', [0.240914, -0.284957, 1.0]], ['2, k, 10', [0.207276, -0.259436, 1.0]], ['2, k, 11', [0.275658, -0.266119, 1.0]], ['2, k, 12', [-0.203287, -0.810394, 1.0]], ['2, k, 13', [-0.226705, -1.16163, 1.0]], ['2, k, 14', [-0.225914, -1.43496, 1.0]], ['2, k, 15', [-0.211066, -1.48601, 1.0]], ['2, k, 16', [-0.0377852, -0.809977, 1.0]], ['2, k, 17', [-0.0104713, -1.14413, 1.0]], ['2, k, 18', [-0.0317897, -1.44292, 1.0]], ['2, k, 19', [-0.00206187, -1.51338, 1.0]], ['2, k, 20', [-0.110202, -0.361622, 1.0]], ['2, k, 21', [-0.343711, -0.158313, 1.0]], ['2, k, 22', [-0.283988, -0.174348, 1.0]], ['2, k, 23', [0.316866, -0.27217, 1.0]], ['2, k, 24', [0.189231, -0.254003, 1.0]]]
[['2, k, 0', [-0.122687, -0.819778, 1.0]], ['2, k, 1', [-0.115549, -0.55729, 1.0]], ['2, k, 2', [-0.105673, -0.297519, 1.0]], ['2, k, 3', [-0.093513, -0.136391, 1.0]], ['2, k, 4', [-0.264364, -0.347819, 1.0]], ['2, k, 5', [-0.411179, -0.278021, 1.0]], ['2, k, 6', [-0.34931, -0.196745, 1.0]], ['2, k, 7', [-0.340265, -0.156061, 1.0]], ['2, k, 8', [0.0676311, -0.334639, 1.0]], ['2, k, 9', [0.253059, -0.276841, 1.0]], ['2, k, 10', [0.294827, -0.278064, 1.0]], ['2, k, 11', [0.298987, -0.274543, 1.0]], ['2, k, 12', [-0.202634, -0.80886, 1.0]], ['2, k, 13', [-0.226547, -1.16121, 1.0]], ['2, k, 14', [-0.225895, -1.43501, 1.0]], ['2, k, 15', [-0.208459, -1.48602, 1.0]], ['2, k, 16', [-0.0377623, -0.809911, 1.0]], ['2, k, 17', [-0.0107158, -1.14439, 1.0]], ['2, k, 18', [-0.031313, -1.44234, 1.0]], ['2, k, 19', [-0.00431838, -1.51409, 1.0]], ['2, k, 20', [-0.10837, -0.362132, 1.0]], ['2, k, 21', [-0.325823, -0.146058, 1.0]], ['2, k, 22', [-0.272708, -0.163636, 1.0]], ['2, k, 23', [0.220585, -0.263108, 1.0]], ['2, k, 24', [0.211028, -0.261711, 1.0]]]
[['2, k, 0', [-0.122319, -0.818418, 1.0]], ['2, k, 1', [-0.114375, -0.55679, 1.0]], ['2, k, 2', [-0.103585, -0.297953, 1.0]], ['2, k, 3', [-0.0889697, -0.134697, 1.0]], ['2, k, 4', [-0.25966, -0.340471, 1.0]], ['2, k, 5', [-0.404448, -0.2714, 1.0]], ['2, k, 6', [-0.374998, -0.17597, 1.0]], ['2, k, 7', [-0.336036, -0.143853, 1.0]], ['2, k, 8', [0.0716898, -0.335403, 1.0]], ['2, k, 9', [0.245429, -0.275229, 1.0]], ['2, k, 10', [0.292257, -0.275107, 1.0]], ['2, k, 11', [0.303126, -0.280576, 1.0]], ['2, k, 12', [-0.202028, -0.806279, 1.0]], ['2, k, 13', [-0.226139, -1.15875, 1.0]], ['2, k, 14', [-0.225581, -1.43522, 1.0]], ['2, k, 15', [-0.206833, -1.48623, 1.0]], ['2, k, 16', [-0.0377756, -0.809439, 1.0]], ['2, k, 17', [-0.0108659, -1.14464, 1.0]], ['2, k, 18', [-0.0312922, -1.44234, 1.0]], ['2, k, 19', [-0.00473613, -1.51421, 1.0]], ['2, k, 20', [-0.106521, -0.362288, 1.0]], ['2, k, 21', [-0.310179, -0.135936, 1.0]], ['2, k, 22', [-0.292182, -0.159851, 1.0]], ['2, k, 23', [0.258503, -0.271338, 1.0]], ['2, k, 24', [0.213183, -0.263734, 1.0]]]
[['2, k, 0', [-0.12185, -0.815195, 1.0]], ['2, k, 1', [-0.11373, -0.55594, 1.0]], ['2, k, 2', [-0.103181, -0.298054, 1.0]], ['2, k, 3', [-0.0851133, -0.133979, 1.0]], ['2, k, 4', [-0.255274, -0.333808, 1.0]], ['2, k, 5', [-0.399127, -0.265845, 1.0]], ['2, k, 6', [-0.300595, -0.161629, 1.0]], ['2, k, 7', [-0.312425, -0.135545, 1.0]], ['2, k, 8', [0.0747654, -0.336485, 1.0]], ['2, k, 9', [0.257113, -0.327246, 1.0]], ['2, k, 10', [0.291481, -0.288845, 1.0]], ['2, k, 11', [0.295383, -0.284569, 1.0]], ['2, k, 12', [-0.201497, -0.802082, 1.0]], ['2, k, 13', [-0.226078, -1.15602, 1.0]], ['2, k, 14', [-0.225532, -1.43524, 1.0]], ['2, k, 15', [-0.188842, -1.50691, 1.0]], ['2, k, 16', [-0.0377722, -0.80752, 1.0]], ['2, k, 17', [-0.0112355, -1.14302, 1.0]], ['2, k, 18', [-0.0308872, -1.44244, 1.0]], ['2, k, 19', [-0.00440085, -1.51465, 1.0]], ['2, k, 20', [-0.106087, -0.362236, 1.0]], ['2, k, 21', [-0.305326, -0.119771, 1.0]], ['2, k, 22', [-0.23777, -0.147281, 1.0]], ['2, k, 23', [0.222768, -0.268847, 1.0]], ['2, k, 24', [0.228304, -0.282954, 1.0]]]
[['2, k, 0', [-0.121774, -0.812895, 1.0]], ['2, k, 1', [-0.113155, -0.554996, 1.0]], ['2, k, 2', [-0.102658, -0.298001, 1.0]], ['2, k, 3', [-0.0825322, -0.133597, 1.0]], ['2, k, 4', [-0.252986, -0.330102, 1.0]], ['2, k, 5', [-0.392979, -0.255201, 1.0]], ['2, k, 6', [-0.336824, -0.153304, 1.0]], ['2, k, 7', [-0.308621, -0.122537, 1.0]], ['2, k, 8', [0.0774552, -0.337629, 1.0]], ['2, k, 9', [0.25976, -0.330207, 1.0]], ['2, k, 10', [0.305408, -0.291723, 1.0]], ['2, k, 11', [0.319221, -0.293686, 1.0]], ['2, k, 12', [-0.201556, -0.798921, 1.0]], ['2, k, 13', [-0.225895, -1.15486, 1.0]], ['2, k, 14', [-0.224048, -1.43545, 1.0]], ['2, k, 15', [-0.189414, -1.50795, 1.0]], ['2, k, 16', [-0.0378613, -0.806135, 1.0]], ['2, k, 17', [-0.011514, -1.14218, 1.0]], ['2, k, 18', [-0.0311812, -1.44355, 1.0]], ['2, k, 19', [-0.00391417, -1.51482, 1.0]], ['2, k, 20', [-0.105543, -0.362023, 1.0]], ['2, k, 21', [-0.287218, -0.110182, 1.0]], ['2, k, 22', [-0.273027, -0.144076, 1.0]], ['2, k, 23', [0.285289, -0.283052, 1.0]], ['2, k, 24', [0.232651, -0.272327, 1.0]]]
[['2, k, 0', [-0.121944, -0.811217, 1.0]], ['2, k, 1', [-0.112304, -0.55364, 1.0]], ['2, k, 2', [-0.100954, -0.297189, 1.0]], ['2, k, 3', [-0.0785835, -0.133879, 1.0]], ['2, k, 4', [-0.249961, -0.327873, 1.0]], ['2, k, 5', [-0.38884, -0.248691, 1.0]], ['2, k, 6', [-0.363115, -0.16159, 1.0]], ['2, k, 7', [-0.298609, -0.113153, 1.0]], ['2, k, 8', [0.0806066, -0.339749, 1.0]], ['2, k, 9', [0.262865, -0.333202, 1.0]], ['2, k, 10', [0.216346, -0.287678, 1.0]], ['2, k, 11', [0.297559, -0.294866, 1.0]], ['2, k, 12', [-0.20183, -0.797053, 1.0]], ['2, k, 13', [-0.225863, -1.15176, 1.0]], ['2, k, 14', [-0.223862, -1.43545, 1.0]], ['2, k, 15', [-0.194807, -1.5093, 1.0]], ['2, k, 16', [-0.0381431, -0.80471, 1.0]], ['2, k, 17', [-0.0116479, -1.14156, 1.0]], ['2, k, 18', [-0.0309956, -1.44334, 1.0]], ['2, k, 19', [-0.00395693, -1.51496, 1.0]], ['2, k, 20', [-0.104034, -0.361058, 1.0]], ['2, k, 21', [-0.27903, -0.0979625, 1.0]], ['2, k, 22', [-0.256401, -0.132042, 1.0]], ['2, k, 23', [0.334521, -0.297998, 1.0]], ['2, k, 24', [0.211006, -0.267965, 1.0]]]
[['2, k, 0', [-0.121946, -0.81028, 1.0]], ['2, k, 1', [-0.111712, -0.553334, 1.0]], ['2, k, 2', [-0.0994301, -0.297648, 1.0]], ['2, k, 3', [-0.0750472, -0.134977, 1.0]], ['2, k, 4', [-0.248397, -0.328093, 1.0]], ['2, k, 5', [-0.384637, -0.242159, 1.0]], ['2, k, 6', [-0.328696, -0.151403, 1.0]], ['2, k, 7', [-0.286692, -0.102417, 1.0]], ['2, k, 8', [0.0849891, -0.341466, 1.0]], ['2, k, 9', [0.267173, -0.336857, 1.0]], ['2, k, 10', [0.326646, -0.316232, 1.0]], ['2, k, 11', [0.331195, -0.304731, 1.0]], ['2, k, 12', [-0.201937, -0.796039, 1.0]], ['2, k, 13', [-0.225756, -1.15139, 1.0]], ['2, k, 14', [-0.22383, -1.4357, 1.0]], ['2, k, 15', [-0.186758, -1.50731, 1.0]], ['2, k, 16', [-0.0381806, -0.804049, 1.0]], ['2, k, 17', [-0.0122841, -1.13956, 1.0]], ['2, k, 18', [-0.0308484, -1.44368, 1.0]], ['2, k, 19', [-0.00928115, -1.51816, 1.0]], ['2, k, 20', [-0.102798, -0.361252, 1.0]], ['2, k, 21', [-0.265114, -0.0882046, 1.0]], ['2, k, 22', [-0.244273, -0.118043, 1.0]], ['2, k, 23', [0.261077, -0.284555, 1.0]], ['2, k, 24', [0.326299, -0.330812, 1.0]]]
[['2, k, 0', [-0.121695, -0.809373, 1.0]], ['2, k, 1', [-0.110508, -0.552644, 1.0]], ['2, k, 2', [-0.097095, -0.297463, 1.0]], ['2, k, 3', [-0.0721003, -0.136475, 1.0]], ['2, k, 4', [-0.245652, -0.327985, 1.0]], ['2, k, 5', [-0.381593, -0.239051, 1.0]], ['2, k, 6', [-0.316305, -0.131919, 1.0]], ['2, k, 7', [-0.278753, -0.0919243, 1.0]], ['2, k, 8', [0.087105, -0.341404, 1.0]], ['2, k, 9', [0.269146, -0.340667, 1.0]], ['2, k, 10', [0.290594, -0.299108, 1.0]], ['2, k, 11', [0.325605, -0.305435, 1.0]], ['2, k, 12', [-0.201722, -0.794967, 1.0]], ['2, k, 13', [-0.225933, -1.1489, 1.0]], ['2, k, 14', [-0.224473, -1.43651, 1.0]], ['2, k, 15', [-0.191693, -1.50948, 1.0]], ['2, k, 16', [-0.0380398, -0.80347, 1.0]], ['2, k, 17', [-0.0123213, -1.13798, 1.0]], ['2, k, 18', [-0.030554, -1.44317, 1.0]], ['2, k, 19', [0.00102423, -1.51202, 1.0]], ['2, k, 20', [-0.100734, -0.360917, 1.0]], ['2, k, 21', [-0.256165, -0.0772604, 1.0]], ['2, k, 22', [-0.235665, -0.107408, 1.0]], ['2, k, 23', [0.302266, -0.29542, 1.0]], ['2, k, 24', [0.232985, -0.274012, 1.0]]]
[['2, k, 0', [-0.121475, -0.808101, 1.0]], ['2, k, 1', [-0.108885, -0.551557, 1.0]], ['2, k, 2', [-0.0936707, -0.296831, 1.0]], ['2, k, 3', [-0.0698349, -0.136486, 1.0]], ['2, k, 4', [-0.242561, -0.325701, 1.0]], ['2, k, 5', [-0.372344, -0.232375, 1.0]], ['2, k, 6', [-0.318662, -0.1365, 1.0]], ['2, k, 7', [-0.262423, -0.0825341, 1.0]], ['2, k, 8', [0.0892821, -0.341906, 1.0]], ['2, k, 9', [0.268049, -0.363239, 1.0]], ['2, k, 10', [0.355398, -0.346626, 1.0]], ['2, k, 11', [0.34379, -0.315667, 1.0]], ['2, k, 12', [-0.201358, -0.793114, 1.0]], ['2, k, 13', [-0.226121, -1.14708, 1.0]], ['2, k, 14', [-0.224601, -1.43663, 1.0]], ['2, k, 15', [-0.198253, -1.51132, 1.0]], ['2, k, 16', [-0.0380169, -0.802804, 1.0]], ['2, k, 17', [-0.012083, -1.1368, 1.0]], ['2, k, 18', [-0.0291187, -1.44267, 1.0]], ['2, k, 19', [0.000890935, -1.51229, 1.0]], ['2, k, 20', [-0.0977627, -0.360145, 1.0]], ['2, k, 21', [-0.243725, -0.0658643, 1.0]], ['2, k, 22', [-0.189391, -0.105587, 1.0]], ['2, k, 23', [0.277362, -0.292744, 1.0]], ['2, k, 24', [0.261493, -0.285065, 1.0]]]
[['2, k, 0', [-0.121378, -0.807343, 1.0]], ['2, k, 1', [-0.1076, -0.55098, 1.0]], ['2, k, 2', [-0.0908476, -0.296645, 1.0]], ['2, k, 3', [-0.0660615, -0.139124, 1.0]], ['2, k, 4', [-0.240637, -0.32569, 1.0]], ['2, k, 5', [-0.367762, -0.228804, 1.0]], ['2, k, 6', [-0.322175, -0.136638, 1.0]], ['2, k, 7', [-0.254359, -0.0755443, 1.0]], ['2, k, 8', [0.0911997, -0.343233, 1.0]], ['2, k, 9', [0.268926, -0.369511, 1.0]], ['2, k, 10', [0.35517, -0.348108, 1.0]], ['2, k, 11', [0.346784, -0.319078, 1.0]], ['2, k, 12', [-0.201326, -0.792131, 1.0]], ['2, k, 13', [-0.226246, -1.14617, 1.0]], ['2, k, 14', [-0.224972, -1.43702, 1.0]], ['2, k, 15', [-0.198805, -1.51171, 1.0]], ['2, k, 16', [-0.0379537, -0.802363, 1.0]], ['2, k, 17', [-0.0117878, -1.13416, 1.0]], ['2, k, 18', [-0.0290577, -1.44266, 1.0]], ['2, k, 19', [0.00136464, -1.5121, 1.0]], ['2, k, 20', [-0.0953194, -0.359843, 1.0]], ['2, k, 21', [-0.2316, -0.057397, 1.0]], ['2, k, 22', [-0.18759, -0.0954178, 1.0]], ['2, k, 23', [0.273902, -0.290976, 1.0]], ['2, k, 24', [0.264256, -0.286679, 1.0]]]
[['2, k, 0', [-0.121363, -0.806847, 1.0]], ['2, k, 1', [-0.10628, -0.550488, 1.0]], ['2, k, 2', [-0.0876969, -0.296371, 1.0]], ['2, k, 3', [-0.0618076, -0.1399, 1.0]], ['2, k, 4', [-0.238316, -0.325946, 1.0]], ['2, k, 5', [-0.364989, -0.225005, 1.0]], ['2, k, 6', [-0.320075, -0.135008, 1.0]], ['2, k, 7', [-0.244442, -0.0696807, 1.0]], ['2, k, 8', [0.092788, -0.34553, 1.0]], ['2, k, 9', [0.270781, -0.370324, 1.0]], ['2, k, 10', [0.330162, -0.333783, 1.0]], ['2, k, 11', [0.342664, -0.320361, 1.0]], ['2, k, 12', [-0.201381, -0.791359, 1.0]], ['2, k, 13', [-0.226152, -1.14556, 1.0]], ['2, k, 14', [-0.225126, -1.43712, 1.0]], ['2, k, 15', [-0.199128, -1.51189, 1.0]], ['2, k, 16', [-0.0379426, -0.802147, 1.0]], ['2, k, 17', [-0.0116294, -1.13239, 1.0]], ['2, k, 18', [-0.0296275, -1.44284, 1.0]], ['2, k, 19', [0.00426405, -1.5099, 1.0]], ['2, k, 20', [-0.0926192, -0.359504, 1.0]], ['2, k, 21', [-0.223174, -0.0519841, 1.0]], ['2, k, 22', [-0.184091, -0.093632, 1.0]], ['2, k, 23', [0.26373, -0.288712, 1.0]], ['2, k, 24', [0.249399, -0.290158, 1.0]]]
[['2, k, 0', [-0.121294, -0.805481, 1.0]], ['2, k, 1', [-0.104881, -0.549738, 1.0]], ['2, k, 2', [-0.0850169, -0.296238, 1.0]], ['2, k, 3', [-0.0571092, -0.140424, 1.0]], ['2, k, 4', [-0.233033, -0.323364, 1.0]], ['2, k, 5', [-0.362387, -0.220408, 1.0]], ['2, k, 6', [-0.298125, -0.114216, 1.0]], ['2, k, 7', [-0.235819, -0.0656988, 1.0]], ['2, k, 8', [0.0956123, -0.346458, 1.0]], ['2, k, 9', [0.272321, -0.373158, 1.0]], ['2, k, 10', [0.355787, -0.335444, 1.0]], ['2, k, 11', [0.346899, -0.326141, 1.0]], ['2, k, 12', [-0.201168, -0.789236, 1.0]], ['2, k, 13', [-0.226342, -1.14317, 1.0]], ['2, k, 14', [-0.226952, -1.43756, 1.0]], ['2, k, 15', [-0.196891, -1.51113, 1.0]], ['2, k, 16', [-0.0380156, -0.801481, 1.0]], ['2, k, 17', [-0.0117995, -1.13123, 1.0]], ['2, k, 18', [-0.0298031, -1.44335, 1.0]], ['2, k, 19', [0.00301962, -1.51117, 1.0]], ['2, k, 20', [-0.0902522, -0.359207, 1.0]], ['2, k, 21', [-0.21449, -0.0466192, 1.0]], ['2, k, 22', [-0.174997, -0.0878133, 1.0]], ['2, k, 23', [0.273792, -0.293785, 1.0]], ['2, k, 24', [0.259103, -0.287461, 1.0]]]
[['2, k, 0', [-0.121084, -0.804455, 1.0]], ['2, k, 1', [-0.103724, -0.548927, 1.0]], ['2, k, 2', [-0.0834571, -0.295753, 1.0]], ['2, k, 3', [-0.0531248, -0.139568, 1.0]], ['2, k, 4', [-0.229827, -0.322254, 1.0]], ['2, k, 5', [-0.355495, -0.213357, 1.0]], ['2, k, 6', [-0.297658, -0.114488, 1.0]], ['2, k, 7', [-0.227613, -0.0622527, 1.0]], ['2, k, 8', [0.0964762, -0.346486, 1.0]], ['2, k, 9', [0.27355, -0.374046, 1.0]], ['2, k, 10', [0.329024, -0.339299, 1.0]], ['2, k, 11', [0.344497, -0.328911, 1.0]], ['2, k, 12', [-0.20102, -0.788154, 1.0]], ['2, k, 13', [-0.226156, -1.1427, 1.0]], ['2, k, 14', [-0.226758, -1.43809, 1.0]], ['2, k, 15', [-0.198691, -1.51216, 1.0]], ['2, k, 16', [-0.0378392, -0.800669, 1.0]], ['2, k, 17', [-0.0118876, -1.13096, 1.0]], ['2, k, 18', [-0.0297168, -1.44349, 1.0]], ['2, k, 19', [-0.00028033, -1.51494, 1.0]], ['2, k, 20', [-0.0887457, -0.358654, 1.0]], ['2, k, 21', [-0.203403, -0.0434335, 1.0]], ['2, k, 22', [-0.167971, -0.0859356, 1.0]], ['2, k, 23', [0.265485, -0.292666, 1.0]], ['2, k, 24', [0.250997, -0.294289, 1.0]]]
[['2, k, 0', [-0.120862, -0.803744, 1.0]], ['2, k, 1', [-0.102271, -0.548345, 1.0]], ['2, k, 2', [-0.0806638, -0.295352, 1.0]], ['2, k, 3', [-0.0502233, -0.138904, 1.0]], ['2, k, 4', [-0.228521, -0.3224, 1.0]], ['2, k, 5', [-0.35033, -0.20864, 1.0]], ['2, k, 6', [-0.258211, -0.0919288, 1.0]], ['2, k, 7', [-0.219373, -0.0585654, 1.0]], ['2, k, 8', [0.097089, -0.347283, 1.0]], ['2, k, 9', [0.295222, -0.386081, 1.0]], ['2, k, 10', [0.349414, -0.355281, 1.0]], ['2, k, 11', [0.36495, -0.340894, 1.0]], ['2, k, 12', [-0.200941, -0.787126, 1.0]], ['2, k, 13', [-0.225839, -1.14114, 1.0]], ['2, k, 14', [-0.226677, -1.43811, 1.0]], ['2, k, 15', [-0.201802, -1.48899, 1.0]], ['2, k, 16', [-0.0375994, -0.800283, 1.0]], ['2, k, 17', [-0.0118823, -1.1308, 1.0]], ['2, k, 18', [-0.0300499, -1.44391, 1.0]], ['2, k, 19', [-0.00284361, -1.51681, 1.0]], ['2, k, 20', [-0.0862846, -0.358212, 1.0]], ['2, k, 21', [-0.197595, -0.0376908, 1.0]], ['2, k, 22', [-0.158657, -0.0854976, 1.0]], ['2, k, 23', [0.35098, -0.328963, 1.0]], ['2, k, 24', [0.289315, -0.305972, 1.0]]]
[['2, k, 0', [-0.120712, -0.803183, 1.0]], ['2, k, 1', [-0.101612, -0.547933, 1.0]], ['2, k, 2', [-0.0798592, -0.295121, 1.0]], ['2, k, 3', [-0.0482011, -0.138688, 1.0]], ['2, k, 4', [-0.226128, -0.322894, 1.0]], ['2, k, 5', [-0.345429, -0.203871, 1.0]], ['2, k, 6', [-0.283307, -0.108737, 1.0]], ['2, k, 7', [-0.212389, -0.0550789, 1.0]], ['2, k, 8', [0.0984526, -0.348069, 1.0]], ['2, k, 9', [0.278564, -0.387533, 1.0]], ['2, k, 10', [0.349668, -0.356115, 1.0]], ['2, k, 11', [0.365557, -0.344969, 1.0]], ['2, k, 12', [-0.200819, -0.786503, 1.0]], ['2, k, 13', [-0.225567, -1.14023, 1.0]], ['2, k, 14', [-0.226456, -1.43929, 1.0]], ['2, k, 15', [-0.200966, -1.49026, 1.0]], ['2, k, 16', [-0.0374677, -0.799842, 1.0]], ['2, k, 17', [-0.0118828, -1.13041, 1.0]], ['2, k, 18', [-0.030444, -1.44428, 1.0]], ['2, k, 19', [-0.00165215, -1.51646, 1.0]], ['2, k, 20', [-0.0854885, -0.357945, 1.0]], ['2, k, 21', [-0.188323, -0.0364236, 1.0]], ['2, k, 22', [-0.160332, -0.0784392, 1.0]], ['2, k, 23', [0.359566, -0.334241, 1.0]], ['2, k, 24', [0.28755, -0.305235, 1.0]]]
[['2, k, 0', [-0.120632, -0.802238, 1.0]], ['2, k, 1', [-0.102127, -0.547588, 1.0]], ['2, k, 2', [-0.0828418, -0.295161, 1.0]], ['2, k, 3', [-0.0459414, -0.139318, 1.0]], ['2, k, 4', [-0.226867, -0.322629, 1.0]], ['2, k, 5', [-0.341813, -0.200839, 1.0]], ['2, k, 6', [-0.239315, -0.0849204, 1.0]], ['2, k, 7', [-0.203231, -0.0530552, 1.0]], ['2, k, 8', [0.0957876, -0.346414, 1.0]], ['2, k, 9', [0.286434, -0.391609, 1.0]], ['2, k, 10', [0.302023, -0.32345, 1.0]], ['2, k, 11', [0.359227, -0.345648, 1.0]], ['2, k, 12', [-0.200922, -0.785644, 1.0]], ['2, k, 13', [-0.225426, -1.13934, 1.0]], ['2, k, 14', [-0.22613, -1.43938, 1.0]], ['2, k, 15', [-0.200971, -1.49037, 1.0]], ['2, k, 16', [-0.0372598, -0.798821, 1.0]], ['2, k, 17', [-0.0119463, -1.12955, 1.0]], ['2, k, 18', [-0.0303679, -1.44436, 1.0]], ['2, k, 19', [-0.00175896, -1.51674, 1.0]], ['2, k, 20', [-0.0875412, -0.35783, 1.0]], ['2, k, 21', [-0.182401, -0.0338567, 1.0]], ['2, k, 22', [-0.141406, -0.0789479, 1.0]], ['2, k, 23', [0.380099, -0.349459, 1.0]], ['2, k, 24', [0.278683, -0.302697, 1.0]]]
[['2, k, 0', [-0.120385, -0.801337, 1.0]], ['2, k, 1', [-0.101192, -0.547058, 1.0]], ['2, k, 2', [-0.0808405, -0.29494, 1.0]], ['2, k, 3', [-0.0440084, -0.140166, 1.0]], ['2, k, 4', [-0.221753, -0.321606, 1.0]], ['2, k, 5', [-0.338325, -0.197932, 1.0]], ['2, k, 6', [-0.23922, -0.0848102, 1.0]], ['2, k, 7', [-0.196989, -0.0512448, 1.0]], ['2, k, 8', [0.0982317, -0.347995, 1.0]], ['2, k, 9', [0.318067, -0.402526, 1.0]], ['2, k, 10', [0.350944, -0.358635, 1.0]], ['2, k, 11', [0.368794, -0.354067, 1.0]], ['2, k, 12', [-0.200637, -0.784445, 1.0]], ['2, k, 13', [-0.225407, -1.13885, 1.0]], ['2, k, 14', [-0.226127, -1.43956, 1.0]], ['2, k, 15', [-0.200092, -1.49063, 1.0]], ['2, k, 16', [-0.0370858, -0.798262, 1.0]], ['2, k, 17', [-0.0118455, -1.12751, 1.0]], ['2, k, 18', [-0.0305313, -1.44429, 1.0]], ['2, k, 19', [-0.00685412, -1.51734, 1.0]], ['2, k, 20', [-0.0859428, -0.357549, 1.0]], ['2, k, 21', [-0.172399, -0.0351631, 1.0]], ['2, k, 22', [-0.136674, -0.0779361, 1.0]], ['2, k, 23', [0.325182, -0.32844, 1.0]], ['2, k, 24', [0.287497, -0.308964, 1.0]]]
