[['2, k, 0', [-0.1672678, 0.05836686, 1.0]], ['2, k, 1', [-0.1722163, 0.3302045, 1.0]], ['2, k, 2', [-0.1758396, 0.5947291, 1.0]], ['2, k, 3', [-0.1659475, 0.7324249, 1.0]], ['2, k, 4', [-0.3221027, 0.4715177, 1.0]], ['2, k, 5', [-0.3525955, 0.2550184, 1.0]], ['2, k, 6', [-0.3530225, 0.05415648, 1.0]], ['2, k, 7', [-0.3587899, 0.0004593251, 1.0]], ['2, k, 8', [-0.005076138, 0.476406, 1.0]], ['2, k, 9', [0.03384996, 0.2400737, 1.0]], ['2, k, 10', [0.03025019, 0.05968669, 1.0]], ['2, k, 11', [0.0165146, 0.02108114, 1.0]], ['2, k, 12', [-0.2285557, 0.05816966, 1.0]], ['2, k, 13', [-0.2151415, -0.2543644, 1.0]], ['2, k, 14', [-0.2178659, -0.5580939, 1.0]], ['2, k, 15', [-0.2093335, -0.6306841, 1.0]], ['2, k, 16', [-0.1021577, 0.05719083, 1.0]], ['2, k, 17', [-0.1167675, -0.2573926, 1.0]], ['2, k, 18', [-0.1050047, -0.5308632, 1.0]], ['2, k, 19', [-0.09396399, -0.5775675, 1.0]], ['2, k, 20', [-0.1750736, 0.5296089, 1.0]], ['2, k, 21', [-0.3712353, -0.06733388, 1.0]], ['2, k, 22', [-0.3150128, -0.006552223, 1.0]], ['2, k, 23', [0.01622812, -0.04692727, 1.0]], ['2, k, 24', [-0.01355715, 0.02236123, 1.0]]]
[['2, k, 0', [-0.166685, 0.06228722, 1.0]], ['2, k, 1', [-0.1734422, 0.3350879, 1.0]], ['2, k, 2', [-0.1808418, 0.6007375, 1.0]], ['2, k, 3', [-0.1591828, 0.733609, 1.0]], ['2, k, 4', [-0.2964146, 0.4731317, 1.0]], ['2, k, 5', [-0.3899397, 0.3278999, 1.0]], ['2, k, 6', [-0.3356101, 0.5293916, 1.0]], ['2, k, 7', [-0.3288212, 0.5779054, 1.0]], ['2, k, 8', [-0.008650377, 0.4780861, 1.0]], ['2, k, 9', [0.03387338, 0.2421685, 1.0]], ['2, k, 10', [0.03574993, 0.05909772, 1.0]], ['2, k, 11', [0.01872739, 0.01245684, 1.0]], ['2, k, 12', [-0.2280781, 0.0627808, 1.0]], ['2, k, 13', [-0.2184791, -0.2534269, 1.0]], ['2, k, 14', [-0.2153521, -0.5638807, 1.0]], ['2, k, 15', [-0.2075144, -0.6358688, 1.0]], ['2, k, 16', [-0.1015819, 0.06063643, 1.0]], ['2, k, 17', [-0.1188145, -0.2577543, 1.0]], ['2, k, 18', [-0.106855, -0.5612933, 1.0]], ['2, k, 19', [-0.1144418, -0.6323955, 1.0]], ['2, k, 20', [-0.1789898, 0.53549, 1.0]], ['2, k, 21', [-0.3100252, 0.6391007, 1.0]], ['2, k, 22', [-0.3747197, 0.5994996, 1.0]], ['2, k, 23', [0.02695119, -0.04877459, 1.0]], ['2, k, 24', [-0.01142821, 0.006848035, 1.0]]]
[['2, k, 0', [-0.1666917, 0.06327738, 1.0]], ['2, k, 1', [-0.1741695, 0.3359114, 1.0]], ['2, k, 2', [-0.182549, 0.6015923, 1.0]], ['2, k, 3', [-0.1590817, 0.7335221, 1.0]], ['2, k, 4', [-0.298274, 0.4814815, 1.0]], ['2, k, 5', [-0.3856772, 0.3283813, 1.0]], ['2, k, 6', [-0.3374271, 0.5377868, 1.0]], ['2, k, 7', [-0.3301769, 0.5831997, 1.0]], ['2, k, 8', [-0.008630168, 0.4787902, 1.0]], ['2, k, 9', [0.0339735, 0.2424964, 1.0]], ['2, k, 10', [0.03690697, 0.06206044, 1.0]], ['2, k, 11', [0.01712073, 0.007429974, 1.0]], ['2, k, 12', [-0.2278917, 0.06512734, 1.0]], ['2, k, 13', [-0.2187629, -0.2511393, 1.0]], ['2, k, 14', [-0.2168375, -0.5572542, 1.0]], ['2, k, 15', [-0.2077016, -0.6305372, 1.0]], ['2, k, 16', [-0.1016489, 0.06089822, 1.0]], ['2, k, 17', [-0.1188378, -0.2576722, 1.0]], ['2, k, 18', [-0.107884, -0.5635521, 1.0]], ['2, k, 19', [-0.1122372, -0.6343278, 1.0]], ['2, k, 20', [-0.1804168, 0.5363079, 1.0]], ['2, k, 21', [-0.312715, 0.6389279, 1.0]], ['2, k, 22', [-0.3875704, 0.6049544, 1.0]], ['2, k, 23', [0.009666857, -0.03268427, 1.0]], ['2, k, 24', [-0.008045006, 0.01842059, 1.0]]]
[['2, k, 0', [-0.1667427, 0.06557225, 1.0]], ['2, k, 1', [-0.1745761, 0.3374638, 1.0]], ['2, k, 2', [-0.1829864, 0.6026918, 1.0]], ['2, k, 3', [-0.158785, 0.7334829, 1.0]], ['2, k, 4', [-0.2981352, 0.5023742, 1.0]], ['2, k, 5', [-0.3743967, 0.3374915, 1.0]], ['2, k, 6', [-0.336897, 0.5400507, 1.0]], ['2, k, 7', [-0.3312267, 0.5815432, 1.0]], ['2, k, 8', [-0.008558752, 0.4790168, 1.0]], ['2, k, 9', [0.03412572, 0.2424209, 1.0]], ['2, k, 10', [0.0365681, 0.06194599, 1.0]], ['2, k, 11', [0.01784734, 0.006028784, 1.0]], ['2, k, 12', [-0.227624, 0.06752862, 1.0]], ['2, k, 13', [-0.2207571, -0.248974, 1.0]], ['2, k, 14', [-0.2157792, -0.5577006, 1.0]], ['2, k, 15', [-0.2070696, -0.6298843, 1.0]], ['2, k, 16', [-0.1019782, 0.06271996, 1.0]], ['2, k, 17', [-0.1186301, -0.2560954, 1.0]], ['2, k, 18', [-0.1073281, -0.5650889, 1.0]], ['2, k, 19', [-0.1121661, -0.6355228, 1.0]], ['2, k, 20', [-0.1808687, 0.5374675, 1.0]], ['2, k, 21', [-0.3209063, 0.6497545, 1.0]], ['2, k, 22', [-0.391323, 0.612713, 1.0]], ['2, k, 23', [0.008044126, -0.03801631, 1.0]], ['2, k, 24', [-0.00756415, 0.02429796, 1.0]]]
[['2, k, 0', [-0.1665836, 0.06596304, 1.0]], ['2, k, 1', [-0.17453, 0.337525, 1.0]], ['2, k, 2', [-0.1828399, 0.6026005, 1.0]], ['2, k, 3', [-0.1581897, 0.7332661, 1.0]], ['2, k, 4', [-0.2982072, 0.502541, 1.0]], ['2, k, 5', [-0.374064, 0.3372515, 1.0]], ['2, k, 6', [-0.3372603, 0.5422661, 1.0]], ['2, k, 7', [-0.3270359, 0.5851281, 1.0]], ['2, k, 8', [-0.008505097, 0.4790891, 1.0]], ['2, k, 9', [0.03415941, 0.2424034, 1.0]], ['2, k, 10', [0.0364545, 0.06218379, 1.0]], ['2, k, 11', [0.01892292, 0.003645579, 1.0]], ['2, k, 12', [-0.2273666, 0.06791747, 1.0]], ['2, k, 13', [-0.2229858, -0.2485397, 1.0]], ['2, k, 14', [-0.2174073, -0.5230293, 1.0]], ['2, k, 15', [-0.1912312, -0.5696566, 1.0]], ['2, k, 16', [-0.1019265, 0.06302514, 1.0]], ['2, k, 17', [-0.119362, -0.2558832, 1.0]], ['2, k, 18', [-0.1087887, -0.564665, 1.0]], ['2, k, 19', [-0.1130587, -0.6352529, 1.0]], ['2, k, 20', [-0.1807895, 0.5374349, 1.0]], ['2, k, 21', [-0.3084186, 0.6580892, 1.0]], ['2, k, 22', [-0.3898159, 0.6068763, 1.0]], ['2, k, 23', [0.02443516, -0.05585897, 1.0]], ['2, k, 24', [-0.009752135, -0.009280216, 1.0]]]
[['2, k, 0', [-0.1666199, 0.06671759, 1.0]], ['2, k, 1', [-0.1745421, 0.3376523, 1.0]], ['2, k, 2', [-0.1827752, 0.6024942, 1.0]], ['2, k, 3', [-0.1581247, 0.7335826, 1.0]], ['2, k, 4', [-0.2982719, 0.5025747, 1.0]], ['2, k, 5', [-0.3730989, 0.3364003, 1.0]], ['2, k, 6', [-0.3373332, 0.5426691, 1.0]], ['2, k, 7', [-0.3285524, 0.5822936, 1.0]], ['2, k, 8', [-0.008416231, 0.4793296, 1.0]], ['2, k, 9', [0.03425957, 0.2424361, 1.0]], ['2, k, 10', [0.03610379, 0.06212448, 1.0]], ['2, k, 11', [0.0206048, 0.01300271, 1.0]], ['2, k, 12', [-0.2273214, 0.06850217, 1.0]], ['2, k, 13', [-0.2204631, -0.2478783, 1.0]], ['2, k, 14', [-0.2175639, -0.5617814, 1.0]], ['2, k, 15', [-0.2078888, -0.6343976, 1.0]], ['2, k, 16', [-0.1020606, 0.06382572, 1.0]], ['2, k, 17', [-0.1194121, -0.2551841, 1.0]], ['2, k, 18', [-0.1070392, -0.5656394, 1.0]], ['2, k, 19', [-0.1126924, -0.6357682, 1.0]], ['2, k, 20', [-0.1807637, 0.5374032, 1.0]], ['2, k, 21', [-0.3139881, 0.6581322, 1.0]], ['2, k, 22', [-0.3862118, 0.6032847, 1.0]], ['2, k, 23', [0.02087219, -0.04722305, 1.0]], ['2, k, 24', [-0.007600124, 0.008794622, 1.0]]]
[['2, k, 0', [-0.1661089, 0.06762866, 1.0]], ['2, k, 1', [-0.1745003, 0.3379011, 1.0]], ['2, k, 2', [-0.1828061, 0.602479, 1.0]], ['2, k, 3', [-0.1578014, 0.7334537, 1.0]], ['2, k, 4', [-0.2985912, 0.5026847, 1.0]], ['2, k, 5', [-0.3720367, 0.3354134, 1.0]], ['2, k, 6', [-0.3381857, 0.5430928, 1.0]], ['2, k, 7', [-0.3293747, 0.5872891, 1.0]], ['2, k, 8', [-0.008302501, 0.4795785, 1.0]], ['2, k, 9', [0.03434877, 0.2425129, 1.0]], ['2, k, 10', [0.03667174, 0.06236562, 1.0]], ['2, k, 11', [0.0215127, 0.01359424, 1.0]], ['2, k, 12', [-0.2268273, 0.06915139, 1.0]], ['2, k, 13', [-0.2215711, -0.247055, 1.0]], ['2, k, 14', [-0.2153571, -0.5565037, 1.0]], ['2, k, 15', [-0.2095078, -0.6299798, 1.0]], ['2, k, 16', [-0.1015728, 0.0649085, 1.0]], ['2, k, 17', [-0.1193482, -0.2541217, 1.0]], ['2, k, 18', [-0.1066027, -0.5599765, 1.0]], ['2, k, 19', [-0.1136992, -0.6315936, 1.0]], ['2, k, 20', [-0.1807784, 0.537408, 1.0]], ['2, k, 21', [-0.311295, 0.6650484, 1.0]], ['2, k, 22', [-0.3880047, 0.6040787, 1.0]], ['2, k, 23', [0.02541256, -0.05023576, 1.0]], ['2, k, 24', [-0.005772862, -0.01775897, 1.0]]]
[['2, k, 0', [-0.1660781, 0.06763319, 1.0]], ['2, k, 1', [-0.1743731, 0.3379004, 1.0]], ['2, k, 2', [-0.1823187, 0.6023141, 1.0]], ['2, k, 3', [-0.1575477, 0.733385, 1.0]], ['2, k, 4', [-0.2972044, 0.4988104, 1.0]], ['2, k, 5', [-0.3734968, 0.332969, 1.0]], ['2, k, 6', [-0.3383552, 0.54307, 1.0]], ['2, k, 7', [-0.3266577, 0.5887096, 1.0]], ['2, k, 8', [-0.008105035, 0.479675, 1.0]], ['2, k, 9', [0.03455104, 0.2425343, 1.0]], ['2, k, 10', [0.03655039, 0.06237172, 1.0]], ['2, k, 11', [0.01968968, 0.01163806, 1.0]], ['2, k, 12', [-0.226792, 0.0691591, 1.0]], ['2, k, 13', [-0.2213443, -0.2469634, 1.0]], ['2, k, 14', [-0.2157156, -0.5573289, 1.0]], ['2, k, 15', [-0.2090694, -0.6304897, 1.0]], ['2, k, 16', [-0.1015459, 0.06490181, 1.0]], ['2, k, 17', [-0.1194321, -0.2541529, 1.0]], ['2, k, 18', [-0.107151, -0.5592153, 1.0]], ['2, k, 19', [-0.1140629, -0.6303539, 1.0]], ['2, k, 20', [-0.1804206, 0.5372975, 1.0]], ['2, k, 21', [-0.3079137, 0.6605461, 1.0]], ['2, k, 22', [-0.3878984, 0.6037533, 1.0]], ['2, k, 23', [0.02312972, -0.04819031, 1.0]], ['2, k, 24', [-0.006045154, -0.0005643462, 1.0]]]
[['2, k, 0', [-0.1642689, 0.06809311, 1.0]], ['2, k, 1', [-0.173742, 0.3379578, 1.0]], ['2, k, 2', [-0.1821068, 0.6021208, 1.0]], ['2, k, 3', [-0.1574696, 0.7333906, 1.0]], ['2, k, 4', [-0.2972234, 0.4974705, 1.0]], ['2, k, 5', [-0.3737223, 0.3314165, 1.0]], ['2, k, 6', [-0.3366739, 0.5287599, 1.0]], ['2, k, 7', [-0.3288831, 0.5836784, 1.0]], ['2, k, 8', [-0.00812166, 0.4798537, 1.0]], ['2, k, 9', [0.03481258, 0.2418978, 1.0]], ['2, k, 10', [0.0365952, 0.06152469, 1.0]], ['2, k, 11', [0.020916, 0.01395585, 1.0]], ['2, k, 12', [-0.2252197, 0.0692814, 1.0]], ['2, k, 13', [-0.219337, -0.2464704, 1.0]], ['2, k, 14', [-0.2159927, -0.5555183, 1.0]], ['2, k, 15', [-0.2101194, -0.6286743, 1.0]], ['2, k, 16', [-0.09949945, 0.06564714, 1.0]], ['2, k, 17', [-0.1199105, -0.2529735, 1.0]], ['2, k, 18', [-0.1072314, -0.5591704, 1.0]], ['2, k, 19', [-0.1161794, -0.6310588, 1.0]], ['2, k, 20', [-0.1801807, 0.5371678, 1.0]], ['2, k, 21', [-0.3068761, 0.6538634, 1.0]], ['2, k, 22', [-0.3854308, 0.5957936, 1.0]], ['2, k, 23', [0.0231047, -0.04813725, 1.0]], ['2, k, 24', [-0.005875637, 0.001926135, 1.0]]]
[['2, k, 0', [-0.1642787, 0.06802242, 1.0]], ['2, k, 1', [-0.172122, 0.3371012, 1.0]], ['2, k, 2', [-0.1759194, 0.599014, 1.0]], ['2, k, 3', [-0.1573345, 0.7332738, 1.0]], ['2, k, 4', [-0.295784, 0.4937834, 1.0]], ['2, k, 5', [-0.375282, 0.3289289, 1.0]], ['2, k, 6', [-0.3118774, 0.5720853, 1.0]], ['2, k, 7', [-0.3221823, 0.5784133, 1.0]], ['2, k, 8', [-0.008197839, 0.4798439, 1.0]], ['2, k, 9', [0.03488671, 0.2419149, 1.0]], ['2, k, 10', [0.03692761, 0.06147557, 1.0]], ['2, k, 11', [0.02147351, 0.01540095, 1.0]], ['2, k, 12', [-0.2252387, 0.06909993, 1.0]], ['2, k, 13', [-0.2198603, -0.2468065, 1.0]], ['2, k, 14', [-0.2161969, -0.5587286, 1.0]], ['2, k, 15', [-0.2095303, -0.630866, 1.0]], ['2, k, 16', [-0.09950448, 0.06562647, 1.0]], ['2, k, 17', [-0.1199533, -0.2529676, 1.0]], ['2, k, 18', [-0.1085394, -0.5682023, 1.0]], ['2, k, 19', [-0.1159471, -0.6370722, 1.0]], ['2, k, 20', [-0.175397, 0.5347242, 1.0]], ['2, k, 21', [-0.2964402, 0.6415724, 1.0]], ['2, k, 22', [-0.3504255, 0.5867634, 1.0]], ['2, k, 23', [0.02313929, -0.04192293, 1.0]], ['2, k, 24', [-0.005224985, 0.01990862, 1.0]]]
[['2, k, 0', [-0.1631055, 0.06742533, 1.0]], ['2, k, 1', [-0.169434, 0.3360808, 1.0]], ['2, k, 2', [-0.1732258, 0.5979521, 1.0]], ['2, k, 3', [-0.1572022, 0.7333266, 1.0]], ['2, k, 4', [-0.295213, 0.4914075, 1.0]], ['2, k, 5', [-0.3763358, 0.3270736, 1.0]], ['2, k, 6', [-0.3099363, 0.5678365, 1.0]], ['2, k, 7', [-0.3134224, 0.5942191, 1.0]], ['2, k, 8', [-0.007845689, 0.4799178, 1.0]], ['2, k, 9', [0.035112, 0.2413741, 1.0]], ['2, k, 10', [0.0368991, 0.06082216, 1.0]], ['2, k, 11', [0.01951818, 0.01713159, 1.0]], ['2, k, 12', [-0.2238611, 0.06805061, 1.0]], ['2, k, 13', [-0.2201127, -0.2476621, 1.0]], ['2, k, 14', [-0.2164408, -0.5595706, 1.0]], ['2, k, 15', [-0.2083385, -0.6314563, 1.0]], ['2, k, 16', [-0.09848724, 0.06535055, 1.0]], ['2, k, 17', [-0.1198863, -0.2530433, 1.0]], ['2, k, 18', [-0.1081815, -0.5676067, 1.0]], ['2, k, 19', [-0.1136725, -0.6359342, 1.0]], ['2, k, 20', [-0.1725448, 0.5335928, 1.0]], ['2, k, 21', [-0.3059083, 0.6616163, 1.0]], ['2, k, 22', [-0.3480305, 0.5834782, 1.0]], ['2, k, 23', [0.008050761, -0.03045975, 1.0]], ['2, k, 24', [-0.005529618, 0.03338012, 1.0]]]
[['2, k, 0', [-0.1629433, 0.06713624, 1.0]], ['2, k, 1', [-0.1681056, 0.3353655, 1.0]], ['2, k, 2', [-0.1706589, 0.5968932, 1.0]], ['2, k, 3', [-0.1571371, 0.7333059, 1.0]], ['2, k, 4', [-0.2945479, 0.4905623, 1.0]], ['2, k, 5', [-0.3589386, 0.301654, 1.0]], ['2, k, 6', [-0.3068678, 0.5375472, 1.0]], ['2, k, 7', [-0.3130925, 0.5780027, 1.0]], ['2, k, 8', [-0.007705601, 0.480081, 1.0]], ['2, k, 9', [0.03511038, 0.2413374, 1.0]], ['2, k, 10', [0.03702518, 0.06079364, 1.0]], ['2, k, 11', [0.02064071, 0.01395542, 1.0]], ['2, k, 12', [-0.2236392, 0.06763273, 1.0]], ['2, k, 13', [-0.2202086, -0.2479087, 1.0]], ['2, k, 14', [-0.2162106, -0.562201, 1.0]], ['2, k, 15', [-0.2088517, -0.6334301, 1.0]], ['2, k, 16', [-0.09838483, 0.06516294, 1.0]], ['2, k, 17', [-0.1199633, -0.2531996, 1.0]], ['2, k, 18', [-0.1094003, -0.5680354, 1.0]], ['2, k, 19', [-0.1121329, -0.6408654, 1.0]], ['2, k, 20', [-0.1702576, 0.5325862, 1.0]], ['2, k, 21', [-0.3002729, 0.640146, 1.0]], ['2, k, 22', [-0.3461958, 0.5673301, 1.0]], ['2, k, 23', [0.01937694, -0.06466144, 1.0]], ['2, k, 24', [-0.007357014, -0.005758133, 1.0]]]
[['2, k, 0', [-0.1631298, 0.06671318, 1.0]], ['2, k, 1', [-0.1684552, 0.3355351, 1.0]], ['2, k, 2', [-0.1726319, 0.5989949, 1.0]], ['2, k, 3', [-0.1569794, 0.7332225, 1.0]], ['2, k, 4', [-0.294257, 0.488546, 1.0]], ['2, k, 5', [-0.3750008, 0.3194797, 1.0]], ['2, k, 6', [-0.3049498, 0.5459197, 1.0]], ['2, k, 7', [-0.3113401, 0.5676083, 1.0]], ['2, k, 8', [-0.007445371, 0.4798169, 1.0]], ['2, k, 9', [0.03523058, 0.2412062, 1.0]], ['2, k, 10', [0.03695509, 0.06061409, 1.0]], ['2, k, 11', [0.01967908, 0.01184405, 1.0]], ['2, k, 12', [-0.22379, 0.06730373, 1.0]], ['2, k, 13', [-0.2197052, -0.2481146, 1.0]], ['2, k, 14', [-0.2164503, -0.5623244, 1.0]], ['2, k, 15', [-0.2072244, -0.6331359, 1.0]], ['2, k, 16', [-0.09862334, 0.06462578, 1.0]], ['2, k, 17', [-0.119988, -0.2536665, 1.0]], ['2, k, 18', [-0.1087151, -0.5703182, 1.0]], ['2, k, 19', [-0.1071343, -0.6411902, 1.0]], ['2, k, 20', [-0.1716624, 0.5339734, 1.0]], ['2, k, 21', [-0.3028101, 0.6272053, 1.0]], ['2, k, 22', [-0.3331121, 0.5776117, 1.0]], ['2, k, 23', [0.01932269, -0.05317573, 1.0]], ['2, k, 24', [-0.007497478, 0.004951485, 1.0]]]
[['2, k, 0', [-0.1629221, 0.06598961, 1.0]], ['2, k, 1', [-0.1681859, 0.3349375, 1.0]], ['2, k, 2', [-0.1721869, 0.5979214, 1.0]], ['2, k, 3', [-0.1569144, 0.7332636, 1.0]], ['2, k, 4', [-0.2938792, 0.4855564, 1.0]], ['2, k, 5', [-0.382091, 0.3073218, 1.0]], ['2, k, 6', [-0.322409, 0.5005954, 1.0]], ['2, k, 7', [-0.3192003, 0.5424954, 1.0]], ['2, k, 8', [-0.007185562, 0.4798291, 1.0]], ['2, k, 9', [0.03528661, 0.2412979, 1.0]], ['2, k, 10', [0.03695854, 0.0607948, 1.0]], ['2, k, 11', [0.02051933, 0.01386482, 1.0]], ['2, k, 12', [-0.2235697, 0.06642101, 1.0]], ['2, k, 13', [-0.2196719, -0.2488849, 1.0]], ['2, k, 14', [-0.2147244, -0.5625699, 1.0]], ['2, k, 15', [-0.2112098, -0.6316671, 1.0]], ['2, k, 16', [-0.09844294, 0.06405099, 1.0]], ['2, k, 17', [-0.119974, -0.25416, 1.0]], ['2, k, 18', [-0.108128, -0.5694147, 1.0]], ['2, k, 19', [-0.1081674, -0.6409284, 1.0]], ['2, k, 20', [-0.1712707, 0.5330533, 1.0]], ['2, k, 21', [-0.295871, 0.6023129, 1.0]], ['2, k, 22', [-0.3607706, 0.5335554, 1.0]], ['2, k, 23', [0.02188122, -0.04822604, 1.0]], ['2, k, 24', [-0.004837742, 0.01647765, 1.0]]]
[['2, k, 0', [-0.1626644, 0.06523115, 1.0]], ['2, k, 1', [-0.1680975, 0.3346043, 1.0]], ['2, k, 2', [-0.1722323, 0.5976118, 1.0]], ['2, k, 3', [-0.1568587, 0.7335262, 1.0]], ['2, k, 4', [-0.2935219, 0.4828056, 1.0]], ['2, k, 5', [-0.3754614, 0.3176473, 1.0]], ['2, k, 6', [-0.3216531, 0.4947212, 1.0]], ['2, k, 7', [-0.3182476, 0.5246374, 1.0]], ['2, k, 8', [-0.006197549, 0.4793782, 1.0]], ['2, k, 9', [0.03530759, 0.2411928, 1.0]], ['2, k, 10', [0.03711672, 0.06074845, 1.0]], ['2, k, 11', [0.02060435, 0.01164869, 1.0]], ['2, k, 12', [-0.2232967, 0.06551049, 1.0]], ['2, k, 13', [-0.2179375, -0.2495601, 1.0]], ['2, k, 14', [-0.2158396, -0.5677363, 1.0]], ['2, k, 15', [-0.2104307, -0.6333857, 1.0]], ['2, k, 16', [-0.09821352, 0.06343742, 1.0]], ['2, k, 17', [-0.1198359, -0.2546634, 1.0]], ['2, k, 18', [-0.1093394, -0.5716909, 1.0]], ['2, k, 19', [-0.1107807, -0.6424902, 1.0]], ['2, k, 20', [-0.1712823, 0.5327507, 1.0]], ['2, k, 21', [-0.2942351, 0.5787997, 1.0]], ['2, k, 22', [-0.3545096, 0.5052074, 1.0]], ['2, k, 23', [0.02581975, -0.04781083, 1.0]], ['2, k, 24', [-0.005157423, 0.01481294, 1.0]]]
[['2, k, 0', [-0.1625635, 0.0644239, 1.0]], ['2, k, 1', [-0.1678961, 0.3341576, 1.0]], ['2, k, 2', [-0.1718644, 0.5971661, 1.0]], ['2, k, 3', [-0.1566074, 0.7337012, 1.0]], ['2, k, 4', [-0.2935493, 0.4819015, 1.0]], ['2, k, 5', [-0.3554704, 0.2990245, 1.0]], ['2, k, 6', [-0.3235288, 0.466322, 1.0]], ['2, k, 7', [-0.3265055, 0.4901004, 1.0]], ['2, k, 8', [-0.005060859, 0.4778931, 1.0]], ['2, k, 9', [0.03540093, 0.2412759, 1.0]], ['2, k, 10', [0.03733859, 0.06105006, 1.0]], ['2, k, 11', [0.01996942, 0.01313175, 1.0]], ['2, k, 12', [-0.2232423, 0.06478693, 1.0]], ['2, k, 13', [-0.2209427, -0.2502623, 1.0]], ['2, k, 14', [-0.2123001, -0.5656998, 1.0]], ['2, k, 15', [-0.2118088, -0.6335348, 1.0]], ['2, k, 16', [-0.09806802, 0.06253324, 1.0]], ['2, k, 17', [-0.1142189, -0.2558432, 1.0]], ['2, k, 18', [-0.1079751, -0.5712448, 1.0]], ['2, k, 19', [-0.111188, -0.6412115, 1.0]], ['2, k, 20', [-0.170969, 0.5323142, 1.0]], ['2, k, 21', [-0.3121561, 0.5386584, 1.0]], ['2, k, 22', [-0.3787646, 0.4611081, 1.0]], ['2, k, 23', [0.0174436, -0.05319715, 1.0]], ['2, k, 24', [-0.007011155, -0.01898737, 1.0]]]
[['2, k, 0', [-0.1625723, 0.06420687, 1.0]], ['2, k, 1', [-0.1678727, 0.3340057, 1.0]], ['2, k, 2', [-0.1718388, 0.5969852, 1.0]], ['2, k, 3', [-0.156881, 0.7335883, 1.0]], ['2, k, 4', [-0.2941842, 0.4829974, 1.0]], ['2, k, 5', [-0.3652723, 0.292697, 1.0]], ['2, k, 6', [-0.328992, 0.4164078, 1.0]], ['2, k, 7', [-0.3413708, 0.4127882, 1.0]], ['2, k, 8', [-0.004130824, 0.4778064, 1.0]], ['2, k, 9', [0.03551791, 0.2412957, 1.0]], ['2, k, 10', [0.03748592, 0.06098283, 1.0]], ['2, k, 11', [0.01980665, 0.01299049, 1.0]], ['2, k, 12', [-0.2232638, 0.06458886, 1.0]], ['2, k, 13', [-0.221242, -0.2504885, 1.0]], ['2, k, 14', [-0.2132075, -0.565546, 1.0]], ['2, k, 15', [-0.2097664, -0.6339688, 1.0]], ['2, k, 16', [-0.0980678, 0.06227683, 1.0]], ['2, k, 17', [-0.1136791, -0.2559853, 1.0]], ['2, k, 18', [-0.1079366, -0.5710295, 1.0]], ['2, k, 19', [-0.1099935, -0.6418431, 1.0]], ['2, k, 20', [-0.170946, 0.5321414, 1.0]], ['2, k, 21', [-0.3445412, 0.4486168, 1.0]], ['2, k, 22', [-0.3917268, 0.3935147, 1.0]], ['2, k, 23', [0.02684234, -0.04179503, 1.0]], ['2, k, 24', [-0.006974554, -0.01447391, 1.0]]]
[['2, k, 0', [-0.1625761, 0.06405455, 1.0]], ['2, k, 1', [-0.1678083, 0.3337261, 1.0]], ['2, k, 2', [-0.1716923, 0.5963739, 1.0]], ['2, k, 3', [-0.156934, 0.733568, 1.0]], ['2, k, 4', [-0.2955512, 0.4843439, 1.0]], ['2, k, 5', [-0.3607123, 0.2799616, 1.0]], ['2, k, 6', [-0.3545114, 0.3482, 1.0]], ['2, k, 7', [-0.3499313, 0.376082, 1.0]], ['2, k, 8', [-0.003379137, 0.4777391, 1.0]], ['2, k, 9', [0.03570479, 0.241478, 1.0]], ['2, k, 10', [0.03763855, 0.06122455, 1.0]], ['2, k, 11', [0.02310368, 0.01250378, 1.0]], ['2, k, 12', [-0.2232791, 0.064512, 1.0]], ['2, k, 13', [-0.2214656, -0.2505507, 1.0]], ['2, k, 14', [-0.2138304, -0.5610654, 1.0]], ['2, k, 15', [-0.2090534, -0.6298503, 1.0]], ['2, k, 16', [-0.09805115, 0.06199266, 1.0]], ['2, k, 17', [-0.1138858, -0.2560225, 1.0]], ['2, k, 18', [-0.1079255, -0.5710295, 1.0]], ['2, k, 19', [-0.1098688, -0.6418609, 1.0]], ['2, k, 20', [-0.1708254, 0.5316284, 1.0]], ['2, k, 21', [-0.3508756, 0.4034948, 1.0]], ['2, k, 22', [-0.4023933, 0.3597902, 1.0]], ['2, k, 23', [0.02693273, -0.05580033, 1.0]], ['2, k, 24', [-0.006355595, 0.001859775, 1.0]]]
