[['2, k, 0', [-15.87209, 87.06152, 1.0]], ['2, k, 1', [-13.512032128898682, 117.34625580504986, 1.0]], ['2, k, 2', [-11.675329661070123, 140.24704953273192, 1.0]], ['2, k, 3', [-11.136407148230518, 146.75281658328777, 1.0]], ['2, k, 4', [5.026013865725828, 134.2778517884199, 1.0]], ['2, k, 5', [17.53407527267953, 110.05696692681747, 1.0]], ['2, k, 6', [22.172302529461465, 86.21939904511929, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-31.205936762942088, 135.54879328278702, 1.0]], ['2, k, 9', [-34.79280041177527, 103.96040753136532, 1.0]], ['2, k, 10', [-34.769789531707964, 80.91015687991829, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-10.745933256434022, 87.1232967502892, 1.0]], ['2, k, 13', [-2.632592769475007, 47.632358539515664, 1.0]], ['2, k, 14', [2.374337827287879, 11.939012108225668, 1.0]], ['2, k, 15', [-4.438593304912739, 8.665858020162021, 1.0]], ['2, k, 16', [-20.602054789933852, 86.78670174824936, 1.0]], ['2, k, 17', [-13.416710004974977, 46.322768573698696, 1.0]], ['2, k, 18', [-3.646407774088452, 10.967317544802768, 1.0]], ['2, k, 19', [-5.505298510368329, 3.8291301670954434, 1.0]], ['2, k, 20', [-11.675329661070123, 140.24704953273192, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-14.7457, 86.50320400000001, 1.0]], ['2, k, 1', [-13.492930387845039, 116.77412243718672, 1.0]], ['2, k, 2', [-12.611723149726613, 139.75252149337066, 1.0]], ['2, k, 3', [-12.354059177088509, 146.29611750406974, 1.0]], ['2, k, 4', [3.6964027901426864, 133.98629744155164, 1.0]], ['2, k, 5', [15.580913477426776, 110.60396825956153, 1.0]], ['2, k, 6', [18.404021329408078, 86.50194565919014, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-30.77115926239219, 134.03448886713323, 1.0]], ['2, k, 9', [-37.008759099142246, 102.93332198301614, 1.0]], ['2, k, 10', [-37.631703283043265, 80.05772945155138, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-8.992173491250131, 86.59752838650653, 1.0]], ['2, k, 13', [-2.6346854754654236, 47.64463073001478, 1.0]], ['2, k, 14', [2.330520314959898, 11.991648977061303, 1.0]], ['2, k, 15', [-3.935106390430759, 7.712828585185145, 1.0]], ['2, k, 16', [-19.767540230150452, 86.43189540312332, 1.0]], ['2, k, 17', [-12.909490982284806, 45.95562250045666, 1.0]], ['2, k, 18', [-2.7083424414558195, 11.468234281890567, 1.0]], ['2, k, 19', [-4.906158953625357, 4.305883300506873, 1.0]], ['2, k, 20', [-12.611723149726613, 139.75252149337066, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-14.795542000000001, 86.51718600000001, 1.0]], ['2, k, 1', [-13.577754133857875, 116.78778081227752, 1.0]], ['2, k, 2', [-12.698540873484674, 139.7612984853629, 1.0]], ['2, k, 3', [-12.44593420625525, 146.3034840227639, 1.0]], ['2, k, 4', [3.6243959233208685, 133.98920894813244, 1.0]], ['2, k, 5', [15.611788751802997, 110.59915887400936, 1.0]], ['2, k, 6', [18.539255118350372, 86.39204207345757, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-30.72943373222391, 134.03072384928868, 1.0]], ['2, k, 9', [-36.98408234870179, 102.94708646026069, 1.0]], ['2, k, 10', [-37.588969964316746, 80.08632942815443, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-9.051864324786376, 86.6206171298304, 1.0]], ['2, k, 13', [-2.73331165383157, 47.628239089568275, 1.0]], ['2, k, 14', [2.247767187541638, 11.95258642303014, 1.0]], ['2, k, 15', [-4.065368396142321, 7.608867660310125, 1.0]], ['2, k, 16', [-19.826648657056225, 86.42424779815506, 1.0]], ['2, k, 17', [-13.022533235629501, 45.936951327485104, 1.0]], ['2, k, 18', [-2.8370807788312895, 11.472228753366565, 1.0]], ['2, k, 19', [-5.166133500826836, 3.804644969285932, 1.0]], ['2, k, 20', [-12.698540873484674, 139.7612984853629, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-14.857152, 86.513556, 1.0]], ['2, k, 1', [-13.674334230308055, 116.79178825043411, 1.0]], ['2, k, 2', [-12.799470223563175, 139.76369443000902, 1.0]], ['2, k, 3', [-12.552685071611272, 146.30449977353643, 1.0]], ['2, k, 4', [3.5284044304534277, 133.9901440173257, 1.0]], ['2, k, 5', [15.63491251499925, 110.56191717887027, 1.0]], ['2, k, 6', [18.68046950015785, 86.284590170687, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-30.66008721931125, 134.00897178111282, 1.0]], ['2, k, 9', [-36.89143368250536, 102.94922506877077, 1.0]], ['2, k, 10', [-37.49160325416553, 80.09542186969274, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-9.12515961153959, 86.62918107946692, 1.0]], ['2, k, 13', [-2.851077898731395, 47.62514829495764, 1.0]], ['2, k, 14', [2.1877897288665045, 11.821617223405212, 1.0]], ['2, k, 15', [-4.560242994228768, 6.906296442576732, 1.0]], ['2, k, 16', [-19.91458612384867, 86.38965803239469, 1.0]], ['2, k, 17', [-13.163643708756108, 45.89626062456901, 1.0]], ['2, k, 18', [-2.9957848140270347, 11.462972290186684, 1.0]], ['2, k, 19', [-5.460748581652979, 3.338034446973836, 1.0]], ['2, k, 20', [-12.799470223563175, 139.76369443000902, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-14.958434, 86.452034, 1.0]], ['2, k, 1', [-13.807533521981481, 116.78101456925435, 1.0]], ['2, k, 2', [-12.939599790849682, 139.76438140973977, 1.0]], ['2, k, 3', [-12.699008861357694, 146.3047995522284, 1.0]], ['2, k, 4', [3.382815822415875, 133.98656756915898, 1.0]], ['2, k, 5', [15.625901370590082, 110.53481385640787, 1.0]], ['2, k, 6', [18.79613516613657, 86.24261250231088, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-30.424578591925666, 133.962303544469, 1.0]], ['2, k, 9', [-36.578153412244525, 103.04901688918365, 1.0]], ['2, k, 10', [-37.184314836048706, 80.1938333366075, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-9.256212804615291, 86.59919266494042, 1.0]], ['2, k, 13', [-3.0305320694683555, 47.62405737806385, 1.0]], ['2, k, 14', [2.0368614876257913, 11.75825388094276, 1.0]], ['2, k, 15', [-4.775412594238287, 6.756340161572763, 1.0]], ['2, k, 16', [-20.13215656659061, 86.23995507596686, 1.0]], ['2, k, 17', [-13.440197757072836, 45.779921619369844, 1.0]], ['2, k, 18', [-3.2893651095489282, 11.370987370760716, 1.0]], ['2, k, 19', [-5.751854546877752, 3.190403075290293, 1.0]], ['2, k, 20', [-12.939599790849682, 139.76438140973977, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-15.050953999999999, 86.33610600000002, 1.0]], ['2, k, 1', [-13.928112966671645, 116.74423776339304, 1.0]], ['2, k, 2', [-13.067565226447842, 139.75496011962318, 1.0]], ['2, k, 3', [-12.832586440747118, 146.29783490105393, 1.0]], ['2, k, 4', [3.2328158138325076, 133.9803266837301, 1.0]], ['2, k, 5', [15.620801531839486, 110.52352488381608, 1.0]], ['2, k, 6', [18.915582106966703, 86.25499385019336, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-30.215303016699465, 133.78451635337683, 1.0]], ['2, k, 9', [-36.34845959536801, 102.94223294520619, 1.0]], ['2, k, 10', [-37.00448910556446, 80.10402461780609, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-9.36627066407338, 86.52223992037817, 1.0]], ['2, k, 13', [-3.202560820677494, 47.62020145063088, 1.0]], ['2, k, 14', [1.886266312584512, 11.72551812898282, 1.0]], ['2, k, 15', [-4.945570161021191, 6.366598759076673, 1.0]], ['2, k, 16', [-20.368891667964448, 86.01878177731014, 1.0]], ['2, k, 17', [-13.717110231455482, 45.64974590961953, 1.0]], ['2, k, 18', [-3.5617812263847295, 11.215117838616585, 1.0]], ['2, k, 19', [-6.009049486471785, 3.0575014135439087, 1.0]], ['2, k, 20', [-13.067565226447842, 139.75496011962318, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-15.073978, 86.18116, 1.0]], ['2, k, 1', [-13.97983587043348, 116.68152440046714, 1.0]], ['2, k, 2', [-13.127627832677797, 139.72800804180116, 1.0]], ['2, k, 3', [-12.898460618404771, 146.2753369959053, 1.0]], ['2, k, 4', [3.1354020906567737, 133.96231346281456, 1.0]], ['2, k, 5', [15.701979033977098, 110.44762947835142, 1.0]], ['2, k, 6', [19.132393309427204, 86.21351037877093, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-30.170042435823646, 133.5290424755247, 1.0]], ['2, k, 9', [-36.303845923636686, 102.74483599430081, 1.0]], ['2, k, 10', [-37.004012139690644, 79.90979108045813, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-9.36580032562373, 86.40949677361915, 1.0]], ['2, k, 13', [-3.2805533638831443, 47.62392676246176, 1.0]], ['2, k, 14', [1.8574390746644607, 11.68352328119586, 1.0]], ['2, k, 15', [-5.030319483379914, 5.949581668724496, 1.0]], ['2, k, 16', [-20.53909778866869, 85.76357815781051, 1.0]], ['2, k, 17', [-13.928080132855527, 45.52515679411936, 1.0]], ['2, k, 18', [-3.765069426590948, 11.05233561148436, 1.0]], ['2, k, 19', [-6.090423511973429, 3.337797959177932, 1.0]], ['2, k, 20', [-13.127627832677797, 139.72800804180116, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-15.041038, 85.999076, 1.0]], ['2, k, 1', [-13.97480224324183, 116.59856099810038, 1.0]], ['2, k, 2', [-13.132378896073636, 139.6868957269234, 1.0]], ['2, k, 3', [-12.909059764635265, 146.240662300336, 1.0]], ['2, k, 4', [3.0981702350002553, 133.92915896491235, 1.0]], ['2, k, 5', [15.859131063590075, 110.36182696273157, 1.0]], ['2, k, 6', [19.433372183721147, 86.15026324407108, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-30.07669289045304, 133.27076494778802, 1.0]], ['2, k, 9', [-36.286176978204054, 102.56321924162202, 1.0]], ['2, k, 10', [-36.98781771008986, 79.73121677913366, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-9.306157522684025, 86.26808674669992, 1.0]], ['2, k, 13', [-3.304734791066948, 47.62945875193166, 1.0]], ['2, k, 14', [1.8977730062221774, 11.643448145774705, 1.0]], ['2, k, 15', [-5.037458165956148, 5.539645009541991, 1.0]], ['2, k, 16', [-20.642744965650337, 85.48757113977248, 1.0]], ['2, k, 17', [-14.07570037694584, 45.40922022530109, 1.0]], ['2, k, 18', [-3.9096913127613533, 10.912704213976149, 1.0]], ['2, k, 19', [-6.085297311425592, 3.680681174461557, 1.0]], ['2, k, 20', [-13.132378896073636, 139.6868957269234, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-14.93331, 85.79835800000001, 1.0]], ['2, k, 1', [-13.892029713754763, 116.50786305396271, 1.0]], ['2, k, 2', [-13.058745224907911, 139.64161378563338, 1.0]], ['2, k, 3', [-12.840757838086905, 146.20321881005322, 1.0]], ['2, k, 4', [3.135767317488666, 133.89471242992198, 1.0]], ['2, k, 5', [16.07541638375764, 110.30304984029138, 1.0]], ['2, k, 6', [19.783692992667042, 86.02824026945179, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-29.90179699469143, 133.00548150010727, 1.0]], ['2, k, 9', [-36.20140269140708, 102.35597647464783, 1.0]], ['2, k, 10', [-36.91873982136352, 79.53068906160038, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-9.172370718550747, 86.10663626898496, 1.0]], ['2, k, 13', [-3.268317892096605, 47.63527517933916, 1.0]], ['2, k, 14', [1.9477168513529124, 11.69390425208266, 1.0]], ['2, k, 15', [-4.922956847370737, 5.2475940966381, 1.0]], ['2, k, 16', [-20.64015908205579, 85.20451442281684, 1.0]], ['2, k, 17', [-14.10430656454552, 45.30547019900458, 1.0]], ['2, k, 18', [-3.9265089794332813, 10.779232544197704, 1.0]], ['2, k, 19', [-5.960461969610716, 3.990651571449429, 1.0]], ['2, k, 20', [-13.058745224907911, 139.64161378563338, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-14.723554000000002, 85.635394, 1.0]], ['2, k, 1', [-13.710216239752656, 116.42688136645734, 1.0]], ['2, k, 2', [-12.888990388690045, 139.59947361912535, 1.0]], ['2, k, 3', [-12.676837155677049, 146.1717703481115, 1.0]], ['2, k, 4', [3.285355432379463, 133.8639670374612, 1.0]], ['2, k, 5', [16.45248676639315, 110.16303617901092, 1.0]], ['2, k, 6', [20.286549678342368, 85.87534348192631, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-29.927771084592088, 132.73861963669833, 1.0]], ['2, k, 9', [-36.346854199095255, 102.00995990338495, 1.0]], ['2, k, 10', [-37.08382441493145, 79.2031421239688, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-8.90783393791217, 85.97935870626993, 1.0]], ['2, k, 13', [-3.0995894628502185, 47.65362187393222, 1.0]], ['2, k, 14', [2.0991873850462053, 11.770767302399904, 1.0]], ['2, k, 15', [-4.734769867997254, 5.330417769255763, 1.0]], ['2, k, 16', [-20.426600307480967, 85.01587622027542, 1.0]], ['2, k, 17', [-13.917296198538398, 45.265121962828225, 1.0]], ['2, k, 18', [-3.7399545549764817, 10.751313556388808, 1.0]], ['2, k, 19', [-5.763273975783831, 3.9950630379012315, 1.0]], ['2, k, 20', [-12.888990388690045, 139.59947361912535, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-14.509222, 85.52207200000001, 1.0]], ['2, k, 1', [-13.52606798161477, 116.36536322452416, 1.0]], ['2, k, 2', [-12.71977032534823, 139.55938511898205, 1.0]], ['2, k, 3', [-12.514043354761833, 146.13972129804753, 1.0]], ['2, k, 4', [3.4431342611386686, 133.8342107481273, 1.0]], ['2, k, 5', [16.852774792644702, 110.00664342906848, 1.0]], ['2, k, 6', [20.801762566343637, 85.76805214847539, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-29.953436392239468, 132.48160271106735, 1.0]], ['2, k, 9', [-36.485256570386795, 101.75771726615277, 1.0]], ['2, k, 10', [-37.24228867257685, 78.95244043599274, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-8.643183064782548, 85.89752898440659, 1.0]], ['2, k, 13', [-2.925784359989003, 47.690096179651746, 1.0]], ['2, k, 14', [2.246707043575313, 11.847763651211515, 1.0]], ['2, k, 15', [-4.167882140579443, 5.791527350797309, 1.0]], ['2, k, 16', [-20.180318165406426, 84.89388887046931, 1.0]], ['2, k, 17', [-13.691256792730558, 45.226599723410374, 1.0]], ['2, k, 18', [-3.5351265408099586, 10.786474148152728, 1.0]], ['2, k, 19', [-5.5602491102979785, 4.027190806532694, 1.0]], ['2, k, 20', [-12.71977032534823, 139.55938511898205, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-14.333836, 85.456804, 1.0]], ['2, k, 1', [-13.382681523667687, 116.32696396591044, 1.0]], ['2, k, 2', [-12.593681604634575, 139.53340532909596, 1.0]], ['2, k, 3', [-12.395077509813518, 146.11995113038827, 1.0]], ['2, k, 4', [3.554470417216802, 133.8201570055429, 1.0]], ['2, k, 5', [17.172416156913783, 109.92794121284136, 1.0]], ['2, k, 6', [21.215035228429016, 85.83056154406245, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-29.817395816482815, 132.29234117096559, 1.0]], ['2, k, 9', [-36.47219955979844, 101.58988514799002, 1.0]], ['2, k, 10', [-37.249996688656545, 78.7986702246778, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-8.454402975692117, 85.86812394874099, 1.0]], ['2, k, 13', [-2.824611598722395, 47.74377254255273, 1.0]], ['2, k, 14', [2.331527313026079, 11.860721388565366, 1.0]], ['2, k, 15', [-4.020789921502701, 5.894112786296036, 1.0]], ['2, k, 16', [-19.972596287358954, 84.81823580831521, 1.0]], ['2, k, 17', [-13.49419579814665, 45.19419944888682, 1.0]], ['2, k, 18', [-3.3621168691041614, 10.841791797934732, 1.0]], ['2, k, 19', [-5.390472363804382, 4.1028846836814, 1.0]], ['2, k, 20', [-12.593681604634575, 139.53340532909596, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-14.182036, 85.42191, 1.0]], ['2, k, 1', [-13.264381773763064, 116.30718248239727, 1.0]], ['2, k, 2', [-12.494224441931864, 139.51821931314782, 1.0]], ['2, k, 3', [-12.303017678791916, 146.10929065012814, 1.0]], ['2, k, 4', [3.6447775323493, 133.8133736850825, 1.0]], ['2, k, 5', [17.48536411943366, 109.82170426689716, 1.0]], ['2, k, 6', [21.60414460274164, 85.96981123433432, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-29.770553735762714, 132.09245204195034, 1.0]], ['2, k, 9', [-36.53660609844886, 101.39880883765983, 1.0]], ['2, k, 10', [-37.32988225235919, 78.62912412531837, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-8.289438232434128, 85.86990470668603, 1.0]], ['2, k, 13', [-2.747235745907333, 47.805045520520984, 1.0]], ['2, k, 14', [2.3475589931251646, 11.888486470244615, 1.0]], ['2, k, 15', [-3.6138212947382335, 6.612316140593979, 1.0]], ['2, k, 16', [-19.788300626908736, 84.77271320057368, 1.0]], ['2, k, 17', [-13.31674430983761, 45.16560369144081, 1.0]], ['2, k, 18', [-3.201547182963539, 10.87979353186445, 1.0]], ['2, k, 19', [-5.243039232874137, 4.166709341175757, 1.0]], ['2, k, 20', [-12.494224441931864, 139.51821931314782, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-14.089992, 85.411438, 1.0]], ['2, k, 1', [-13.20749710092012, 116.2970430944457, 1.0]], ['2, k, 2', [-12.457809356585939, 139.5107831702904, 1.0]], ['2, k, 3', [-12.274360473304364, 146.10512847242464, 1.0]], ['2, k, 4', [3.6804277607430134, 133.8120276072802, 1.0]], ['2, k, 5', [17.732236601620443, 109.74489992550633, 1.0]], ['2, k, 6', [21.90218896844728, 86.2338096037795, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-29.798025151115105, 131.88715973897718, 1.0]], ['2, k, 9', [-36.67304181846019, 101.20967292428887, 1.0]], ['2, k, 10', [-37.490500819785204, 78.46132725921983, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-8.179710413346765, 85.89623716078894, 1.0]], ['2, k, 13', [-2.721541284938623, 47.87684450099277, 1.0]], ['2, k, 14', [2.420711880079966, 11.792022455881458, 1.0]], ['2, k, 15', [-3.523961826699753, 6.293177904129244, 1.0]], ['2, k, 16', [-19.681568226183924, 84.75323489225461, 1.0]], ['2, k, 17', [-13.22395065159926, 45.1472169297731, 1.0]], ['2, k, 18', [-3.1163368245518264, 10.93195788679705, 1.0]], ['2, k, 19', [-5.182127475430308, 4.2385482740747795, 1.0]], ['2, k, 20', [-12.457809356585939, 139.5107831702904, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-14.055032, 85.43138400000001, 1.0]], ['2, k, 1', [-13.208467039499697, 116.29321880838901, 1.0]], ['2, k, 2', [-12.480121072493771, 139.5044686418806, 1.0]], ['2, k, 3', [-12.304670025857073, 146.09855036977547, 1.0]], ['2, k, 4', [3.647933831967178, 133.81699571504214, 1.0]], ['2, k, 5', [17.846172928651736, 109.78547389681123, 1.0]], ['2, k, 6', [22.070289223984183, 86.49077335764709, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-29.76678239532822, 131.7423340488602, 1.0]], ['2, k, 9', [-36.70735205079384, 101.07095153417649, 1.0]], ['2, k, 10', [-37.53653237592151, 78.34247780586631, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-8.127347887317786, 85.94366645658039, 1.0]], ['2, k, 13', [-2.7521932950376504, 47.96631657228, 1.0]], ['2, k, 14', [2.4631627609588485, 11.677568141746072, 1.0]], ['2, k, 15', [-3.092260154289293, 6.247001090251039, 1.0]], ['2, k, 16', [-19.66078065243796, 84.76695936546596, 1.0]], ['2, k, 17', [-13.213428315528496, 45.14616288767218, 1.0]], ['2, k, 18', [-3.097660670851768, 10.951182213905021, 1.0]], ['2, k, 19', [-5.1756098273143305, 4.269666366269555, 1.0]], ['2, k, 20', [-12.480121072493771, 139.5044686418806, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-14.024716000000002, 85.46811599999998, 1.0]], ['2, k, 1', [-13.21927080309591, 116.30029487335096, 1.0]], ['2, k, 2', [-12.515970143250577, 139.51185416552352, 1.0]], ['2, k, 3', [-12.34940699609344, 146.1057303443827, 1.0]], ['2, k, 4', [3.6078924650508544, 133.83638235222833, 1.0]], ['2, k, 5', [17.929498374781154, 109.86195889562553, 1.0]], ['2, k, 6', [22.210177009166305, 86.70421148118274, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-29.7911936695587, 131.63708019523017, 1.0]], ['2, k, 9', [-36.78900240565645, 100.99104963563714, 1.0]], ['2, k, 10', [-37.58607137994906, 78.28257185303626, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-8.081938035715247, 86.01161592665842, 1.0]], ['2, k, 13', [-2.783051363993195, 48.05843129276696, 1.0]], ['2, k, 14', [2.4694674987342005, 11.573258857698967, 1.0]], ['2, k, 15', [-2.992089149325328, 6.2106566351962185, 1.0]], ['2, k, 16', [-19.64637502645047, 84.79351272290988, 1.0]], ['2, k, 17', [-13.215203561978567, 45.15823805926204, 1.0]], ['2, k, 18', [-3.0864617672221115, 10.95895329905322, 1.0]], ['2, k, 19', [-5.0159804186175325, 4.13999708709788, 1.0]], ['2, k, 20', [-12.515970143250577, 139.51185416552352, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-14.00897, 85.501628, 1.0]], ['2, k, 1', [-13.249542654076997, 116.3097476231791, 1.0]], ['2, k, 2', [-12.573944966106566, 139.52364275216894, 1.0]], ['2, k, 3', [-12.416732621042227, 146.11748688930365, 1.0]], ['2, k, 4', [3.556353958556425, 133.858068851755, 1.0]], ['2, k, 5', [17.993784900556292, 109.9452358397032, 1.0]], ['2, k, 6', [22.331790476410852, 86.80938650807997, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-29.8797823294745, 131.58427610209912, 1.0]], ['2, k, 9', [-36.838806773272296, 101.33031330745257, 1.0]], ['2, k, 10', [-37.5990169955838, 78.628448341472, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-8.048860417310575, 86.07252733255612, 1.0]], ['2, k, 13', [-2.824124815441861, 48.14036736989456, 1.0]], ['2, k, 14', [2.4494204429740236, 11.563467405407621, 1.0]], ['2, k, 15', [-2.585801558226521, 6.591091260409086, 1.0]], ['2, k, 16', [-19.63888456188201, 84.81394077270559, 1.0]], ['2, k, 17', [-13.236638020080576, 45.15659357251339, 1.0]], ['2, k, 18', [-3.097738096664454, 10.939797619187765, 1.0]], ['2, k, 19', [-4.864882766717263, 3.955994813396898, 1.0]], ['2, k, 20', [-12.573944966106566, 139.52364275216894, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
