[['2, k, 0', [-0.1152319, -0.2130894, 1.0]], ['2, k, 1', [-0.1339456, 0.0712883, 1.0]], ['2, k, 2', [-0.1546979, 0.3485739, 1.0]], ['2, k, 3', [-0.1442554, 0.4808095, 1.0]], ['2, k, 4', [-0.3157082, 0.2432069, 1.0]], ['2, k, 5', [-0.3531569, 0.01126595, 1.0]], ['2, k, 6', [-0.1735936, -0.1278878, 1.0]], ['2, k, 7', [-0.1285865, -0.1488543, 1.0]], ['2, k, 8', [0.03288163, 0.2589131, 1.0]], ['2, k, 9', [0.08640948, 0.01909154, 1.0]], ['2, k, 10', [-0.00749036, -0.1116013, 1.0]], ['2, k, 11', [-0.04783526, -0.121515, 1.0]], ['2, k, 12', [-0.1918191, -0.2156757, 1.0]], ['2, k, 13', [-0.2469338, -0.2536519, 1.0]], ['2, k, 14', [-0.242297, -0.6623187, 1.0]], ['2, k, 15', [-0.2345936, -0.7349835, 1.0]], ['2, k, 16', [-0.03486079, -0.2057652, 1.0]], ['2, k, 17', [0.06328903, -0.2462517, 1.0]], ['2, k, 18', [0.0303643, -0.6628642, 1.0]], ['2, k, 19', [0.0600183, -0.7266377, 1.0]], ['2, k, 20', [-0.1495792, 0.2802543, 1.0]], ['2, k, 21', [-0.04626431, -0.1902718, 1.0]], ['2, k, 22', [-0.1526678, -0.1809717, 1.0]], ['2, k, 23', [-0.09640292, -0.1692732, 1.0]], ['2, k, 24', [0.0004595734, -0.1303553, 1.0]]]
[['2, k, 0', [-0.1229906, -0.2276006, 1.0]], ['2, k, 1', [-0.1544915, 0.05278294, 1.0]], ['2, k, 2', [-0.1842409, 0.3255033, 1.0]], ['2, k, 3', [-0.1847216, 0.4616672, 1.0]], ['2, k, 4', [-0.348718, 0.2237155, 1.0]], ['2, k, 5', [-0.3759939, 0.009103388, 1.0]], ['2, k, 6', [-0.224843, -0.1256572, 1.0]], ['2, k, 7', [-0.1811859, -0.1396194, 1.0]], ['2, k, 8', [0.001683806, 0.243767, 1.0]], ['2, k, 9', [0.08266085, 0.005455888, 1.0]], ['2, k, 10', [-0.04243563, -0.1309252, 1.0]], ['2, k, 11', [-0.08422199, -0.1651138, 1.0]], ['2, k, 12', [-0.19862, -0.2330071, 1.0]], ['2, k, 13', [-0.2814594, -0.2557865, 1.0]], ['2, k, 14', [-0.2641946, -0.631208, 1.0]], ['2, k, 15', [-0.242152, -0.6824341, 1.0]], ['2, k, 16', [-0.04417822, -0.2157321, 1.0]], ['2, k, 17', [0.240904, -0.2899409, 1.0]], ['2, k, 18', [0.4296703, -0.6412424, 1.0]], ['2, k, 19', [0.5517018, -0.6594891, 1.0]], ['2, k, 20', [-0.1770425, 0.2583609, 1.0]], ['2, k, 21', [-0.138467, -0.1636681, 1.0]], ['2, k, 22', [-0.2165687, -0.1589323, 1.0]], ['2, k, 23', [-0.1336934, -0.2042146, 1.0]], ['2, k, 24', [-0.0534995, -0.1951316, 1.0]]]
[['2, k, 0', [-0.1229682, -0.2276591, 1.0]], ['2, k, 1', [-0.1547466, 0.0526235, 1.0]], ['2, k, 2', [-0.1854834, 0.3251835, 1.0]], ['2, k, 3', [-0.1855323, 0.4621447, 1.0]], ['2, k, 4', [-0.3491929, 0.2232018, 1.0]], ['2, k, 5', [-0.3758994, 0.008860646, 1.0]], ['2, k, 6', [-0.2261467, -0.1271695, 1.0]], ['2, k, 7', [-0.1817784, -0.1432625, 1.0]], ['2, k, 8', [0.001460858, 0.2436548, 1.0]], ['2, k, 9', [0.08280239, 0.00496561, 1.0]], ['2, k, 10', [-0.04382621, -0.1325464, 1.0]], ['2, k, 11', [-0.08381236, -0.1663334, 1.0]], ['2, k, 12', [-0.1985593, -0.233164, 1.0]], ['2, k, 13', [-0.2810988, -0.2559463, 1.0]], ['2, k, 14', [-0.2641008, -0.6306463, 1.0]], ['2, k, 15', [-0.2421851, -0.6818221, 1.0]], ['2, k, 16', [-0.04416088, -0.2157662, 1.0]], ['2, k, 17', [0.2408951, -0.2897716, 1.0]], ['2, k, 18', [0.4297653, -0.6411284, 1.0]], ['2, k, 19', [0.5517792, -0.6594914, 1.0]], ['2, k, 20', [-0.1779696, 0.258076, 1.0]], ['2, k, 21', [-0.1406, -0.1715136, 1.0]], ['2, k, 22', [-0.2075711, -0.168318, 1.0]], ['2, k, 23', [-0.1305607, -0.2053702, 1.0]], ['2, k, 24', [-0.05554364, -0.1952324, 1.0]]]
[['2, k, 0', [-0.1229505, -0.2277448, 1.0]], ['2, k, 1', [-0.1550359, 0.05252885, 1.0]], ['2, k, 2', [-0.1867622, 0.3253403, 1.0]], ['2, k, 3', [-0.1877355, 0.4614097, 1.0]], ['2, k, 4', [-0.3495223, 0.2230354, 1.0]], ['2, k, 5', [-0.3761741, 0.008191537, 1.0]], ['2, k, 6', [-0.2259996, -0.1274123, 1.0]], ['2, k, 7', [-0.1817388, -0.1425781, 1.0]], ['2, k, 8', [0.001162535, 0.2435521, 1.0]], ['2, k, 9', [0.08244669, 0.005083872, 1.0]], ['2, k, 10', [-0.04391634, -0.1330328, 1.0]], ['2, k, 11', [-0.0824132, -0.1652798, 1.0]], ['2, k, 12', [-0.1985443, -0.2333296, 1.0]], ['2, k, 13', [-0.2808973, -0.256207, 1.0]], ['2, k, 14', [-0.2636369, -0.6309589, 1.0]], ['2, k, 15', [-0.2419727, -0.6819926, 1.0]], ['2, k, 16', [-0.04413535, -0.2158103, 1.0]], ['2, k, 17', [0.2408966, -0.2892379, 1.0]], ['2, k, 18', [0.4301315, -0.6401929, 1.0]], ['2, k, 19', [0.5520769, -0.6590394, 1.0]], ['2, k, 20', [-0.1789621, 0.2581286, 1.0]], ['2, k, 21', [-0.140817, -0.171781, 1.0]], ['2, k, 22', [-0.2098731, -0.1671382, 1.0]], ['2, k, 23', [-0.1300118, -0.1994856, 1.0]], ['2, k, 24', [-0.05050246, -0.1941648, 1.0]]]
[['2, k, 0', [-0.1228975, -0.2279391, 1.0]], ['2, k, 1', [-0.1555303, 0.05226632, 1.0]], ['2, k, 2', [-0.1885587, 0.3252161, 1.0]], ['2, k, 3', [-0.1887358, 0.460512, 1.0]], ['2, k, 4', [-0.3503304, 0.2218784, 1.0]], ['2, k, 5', [-0.3762062, 0.007471384, 1.0]], ['2, k, 6', [-0.2254136, -0.1275964, 1.0]], ['2, k, 7', [-0.1805155, -0.141915, 1.0]], ['2, k, 8', [0.0004810556, 0.2433313, 1.0]], ['2, k, 9', [0.08203775, 0.004571283, 1.0]], ['2, k, 10', [-0.04400348, -0.1335162, 1.0]], ['2, k, 11', [-0.08235538, -0.1655691, 1.0]], ['2, k, 12', [-0.1984676, -0.233757, 1.0]], ['2, k, 13', [-0.2806764, -0.2562098, 1.0]], ['2, k, 14', [-0.2627226, -0.6317926, 1.0]], ['2, k, 15', [-0.2418016, -0.6826509, 1.0]], ['2, k, 16', [-0.04408758, -0.215892, 1.0]], ['2, k, 17', [0.2572373, -0.2956831, 1.0]], ['2, k, 18', [0.4301463, -0.6388268, 1.0]], ['2, k, 19', [0.5521048, -0.6583278, 1.0]], ['2, k, 20', [-0.1804128, 0.257938, 1.0]], ['2, k, 21', [-0.1392889, -0.172151, 1.0]], ['2, k, 22', [-0.1983404, -0.1725483, 1.0]], ['2, k, 23', [-0.1268202, -0.2011127, 1.0]], ['2, k, 24', [-0.0532723, -0.196457, 1.0]]]
[['2, k, 0', [-0.1208924, -0.2287529, 1.0]], ['2, k, 1', [-0.1554621, 0.05221368, 1.0]], ['2, k, 2', [-0.1912321, 0.3265437, 1.0]], ['2, k, 3', [-0.1981621, 0.457683, 1.0]], ['2, k, 4', [-0.3540734, 0.2158055, 1.0]], ['2, k, 5', [-0.3763454, 0.003367239, 1.0]], ['2, k, 6', [-0.2237727, -0.1287318, 1.0]], ['2, k, 7', [-0.1778452, -0.143727, 1.0]], ['2, k, 8', [-0.001667007, 0.2433189, 1.0]], ['2, k, 9', [0.0822154, 0.002432483, 1.0]], ['2, k, 10', [-0.02677564, -0.1176975, 1.0]], ['2, k, 11', [-0.07527088, -0.1607728, 1.0]], ['2, k, 12', [-0.1961518, -0.2357104, 1.0]], ['2, k, 13', [-0.279651, -0.2559879, 1.0]], ['2, k, 14', [-0.2606372, -0.6338362, 1.0]], ['2, k, 15', [-0.2411773, -0.6841334, 1.0]], ['2, k, 16', [-0.04216668, -0.2158591, 1.0]], ['2, k, 17', [0.2598224, -0.2965074, 1.0]], ['2, k, 18', [0.4460101, -0.644949, 1.0]], ['2, k, 19', [0.5680132, -0.6635901, 1.0]], ['2, k, 20', [-0.1821532, 0.2587851, 1.0]], ['2, k, 21', [-0.1331806, -0.171693, 1.0]], ['2, k, 22', [-0.208495, -0.1637363, 1.0]], ['2, k, 23', [-0.1211429, -0.2011129, 1.0]], ['2, k, 24', [-0.03950503, -0.1887685, 1.0]]]
[['2, k, 0', [-0.1194453, -0.2302243, 1.0]], ['2, k, 1', [-0.1610042, 0.04865096, 1.0]], ['2, k, 2', [-0.21583, 0.3197481, 1.0]], ['2, k, 3', [-0.2104705, 0.4537624, 1.0]], ['2, k, 4', [-0.3617716, 0.2041001, 1.0]], ['2, k, 5', [-0.3778532, -0.005897133, 1.0]], ['2, k, 6', [-0.2225164, -0.1313317, 1.0]], ['2, k, 7', [-0.1659695, -0.1534047, 1.0]], ['2, k, 8', [-0.02132746, 0.2437329, 1.0]], ['2, k, 9', [0.08664566, -0.01119471, 1.0]], ['2, k, 10', [-0.02272973, -0.114704, 1.0]], ['2, k, 11', [-0.06856763, -0.1548826, 1.0]], ['2, k, 12', [-0.1940558, -0.2386556, 1.0]], ['2, k, 13', [-0.2695456, -0.2538573, 1.0]], ['2, k, 14', [-0.2392903, -0.6715007, 1.0]], ['2, k, 15', [-0.2473061, -0.7182847, 1.0]], ['2, k, 16', [-0.04122766, -0.2162962, 1.0]], ['2, k, 17', [0.2570458, -0.2772592, 1.0]], ['2, k, 18', [0.5210871, -0.6513589, 1.0]], ['2, k, 19', [0.5952148, -0.6889648, 1.0]], ['2, k, 20', [-0.2018633, 0.2527544, 1.0]], ['2, k, 21', [-0.1015242, -0.2053158, 1.0]], ['2, k, 22', [-0.2088718, -0.1613379, 1.0]], ['2, k, 23', [-0.1077049, -0.1864994, 1.0]], ['2, k, 24', [-0.03527949, -0.1836192, 1.0]]]
[['2, k, 0', [-0.1182097, -0.2314225, 1.0]], ['2, k, 1', [-0.1620863, 0.04759757, 1.0]], ['2, k, 2', [-0.2156634, 0.3197162, 1.0]], ['2, k, 3', [-0.2114975, 0.453658, 1.0]], ['2, k, 4', [-0.3609597, 0.2026613, 1.0]], ['2, k, 5', [-0.3768979, -0.007437296, 1.0]], ['2, k, 6', [-0.2223421, -0.132628, 1.0]], ['2, k, 7', [-0.1649699, -0.1535818, 1.0]], ['2, k, 8', [-0.02201702, 0.2443646, 1.0]], ['2, k, 9', [0.08735479, -0.01260673, 1.0]], ['2, k, 10', [-0.0168588, -0.1157936, 1.0]], ['2, k, 11', [-0.06513496, -0.1514015, 1.0]], ['2, k, 12', [-0.1925985, -0.2407162, 1.0]], ['2, k, 13', [-0.2651675, -0.2528594, 1.0]], ['2, k, 14', [-0.2393011, -0.6711537, 1.0]], ['2, k, 15', [-0.2443058, -0.7232902, 1.0]], ['2, k, 16', [-0.04028353, -0.21669, 1.0]], ['2, k, 17', [0.2560416, -0.2724207, 1.0]], ['2, k, 18', [0.4471289, -0.6366322, 1.0]], ['2, k, 19', [0.5578601, -0.689848, 1.0]], ['2, k, 20', [-0.2019437, 0.252607, 1.0]], ['2, k, 21', [-0.09903123, -0.1958643, 1.0]], ['2, k, 22', [-0.2053764, -0.1633578, 1.0]], ['2, k, 23', [-0.1055524, -0.177834, 1.0]], ['2, k, 24', [-0.02958143, -0.1818458, 1.0]]]
[['2, k, 0', [-0.1176437, -0.2318493, 1.0]], ['2, k, 1', [-0.1627, 0.0472905, 1.0]], ['2, k, 2', [-0.2153571, 0.3197798, 1.0]], ['2, k, 3', [-0.2119511, 0.4525871, 1.0]], ['2, k, 4', [-0.3602068, 0.2031167, 1.0]], ['2, k, 5', [-0.3759647, -0.00691844, 1.0]], ['2, k, 6', [-0.2226895, -0.1332162, 1.0]], ['2, k, 7', [-0.1627345, -0.15436, 1.0]], ['2, k, 8', [-0.02192586, 0.2447015, 1.0]], ['2, k, 9', [0.08009669, 0.007586532, 1.0]], ['2, k, 10', [-0.04648243, -0.08800922, 1.0]], ['2, k, 11', [-0.0732315, -0.146296, 1.0]], ['2, k, 12', [-0.1920101, -0.2412656, 1.0]], ['2, k, 13', [-0.2607019, -0.2528271, 1.0]], ['2, k, 14', [-0.2393775, -0.6699754, 1.0]], ['2, k, 15', [-0.2440055, -0.723349, 1.0]], ['2, k, 16', [-0.03980539, -0.2168713, 1.0]], ['2, k, 17', [0.2526612, -0.2644402, 1.0]], ['2, k, 18', [0.433428, -0.6300086, 1.0]], ['2, k, 19', [0.5180664, -0.6987305, 1.0]], ['2, k, 20', [-0.2019316, 0.2526145, 1.0]], ['2, k, 21', [-0.09889501, -0.191134, 1.0]], ['2, k, 22', [-0.2024856, -0.1649152, 1.0]], ['2, k, 23', [-0.1080048, -0.1684013, 1.0]], ['2, k, 24', [-0.04162371, -0.1650462, 1.0]]]
[['2, k, 0', [-0.1172748, -0.2320357, 1.0]], ['2, k, 1', [-0.1631822, 0.04711904, 1.0]], ['2, k, 2', [-0.2151288, 0.3197189, 1.0]], ['2, k, 3', [-0.2117591, 0.4525636, 1.0]], ['2, k, 4', [-0.359649, 0.2035151, 1.0]], ['2, k, 5', [-0.3753472, -0.006586395, 1.0]], ['2, k, 6', [-0.2209116, -0.1317567, 1.0]], ['2, k, 7', [-0.159225, -0.1521843, 1.0]], ['2, k, 8', [-0.02092954, 0.2458769, 1.0]], ['2, k, 9', [0.07847022, 0.01206504, 1.0]], ['2, k, 10', [-0.04199903, -0.0932366, 1.0]], ['2, k, 11', [-0.06851041, -0.1413742, 1.0]], ['2, k, 12', [-0.191467, -0.2415372, 1.0]], ['2, k, 13', [-0.256672, -0.2535115, 1.0]], ['2, k, 14', [-0.2389816, -0.6697451, 1.0]], ['2, k, 15', [-0.2441733, -0.7240297, 1.0]], ['2, k, 16', [-0.03961568, -0.216917, 1.0]], ['2, k, 17', [0.2419287, -0.2512859, 1.0]], ['2, k, 18', [0.3856648, -0.6341614, 1.0]], ['2, k, 19', [0.4493427, -0.6858492, 1.0]], ['2, k, 20', [-0.2019914, 0.2525335, 1.0]], ['2, k, 21', [-0.09490392, -0.186107, 1.0]], ['2, k, 22', [-0.1862462, -0.169452, 1.0]], ['2, k, 23', [-0.08871009, -0.1669306, 1.0]], ['2, k, 24', [-0.03398744, -0.1633103, 1.0]]]
[['2, k, 0', [-0.1169786, -0.2320806, 1.0]], ['2, k, 1', [-0.1632527, 0.04752015, 1.0]], ['2, k, 2', [-0.2135439, 0.3208051, 1.0]], ['2, k, 3', [-0.2114624, 0.4525766, 1.0]], ['2, k, 4', [-0.3594334, 0.203846, 1.0]], ['2, k, 5', [-0.3764598, -0.006475251, 1.0]], ['2, k, 6', [-0.2228303, -0.1318412, 1.0]], ['2, k, 7', [-0.1604658, -0.1525902, 1.0]], ['2, k, 8', [-0.02047975, 0.2455706, 1.0]], ['2, k, 9', [0.07481998, 0.01439761, 1.0]], ['2, k, 10', [-0.04303441, -0.09180851, 1.0]], ['2, k, 11', [-0.07150958, -0.1410886, 1.0]], ['2, k, 12', [-0.1911602, -0.2416091, 1.0]], ['2, k, 13', [-0.2530701, -0.252631, 1.0]], ['2, k, 14', [-0.2396044, -0.6630094, 1.0]], ['2, k, 15', [-0.2432533, -0.7256435, 1.0]], ['2, k, 16', [-0.03935251, -0.2168466, 1.0]], ['2, k, 17', [0.2297211, -0.233785, 1.0]], ['2, k, 18', [0.349221, -0.6325268, 1.0]], ['2, k, 19', [0.36512, -0.6806214, 1.0]], ['2, k, 20', [-0.2010718, 0.2534426, 1.0]], ['2, k, 21', [-0.09352153, -0.1800885, 1.0]], ['2, k, 22', [-0.1978936, -0.1622641, 1.0]], ['2, k, 23', [-0.1009278, -0.1633655, 1.0]], ['2, k, 24', [-0.03675901, -0.1644441, 1.0]]]
[['2, k, 0', [-0.1168785, -0.2320456, 1.0]], ['2, k, 1', [-0.1629144, 0.04875233, 1.0]], ['2, k, 2', [-0.2109233, 0.3235717, 1.0]], ['2, k, 3', [-0.2089358, 0.4551342, 1.0]], ['2, k, 4', [-0.3581874, 0.204546, 1.0]], ['2, k, 5', [-0.3765317, -0.005537079, 1.0]], ['2, k, 6', [-0.222515, -0.1309398, 1.0]], ['2, k, 7', [-0.1600932, -0.1487322, 1.0]], ['2, k, 8', [-0.02022853, 0.2459122, 1.0]], ['2, k, 9', [0.06906301, 0.01931255, 1.0]], ['2, k, 10', [-0.04214761, -0.09047856, 1.0]], ['2, k, 11', [-0.07333153, -0.1379513, 1.0]], ['2, k, 12', [-0.1908501, -0.2415064, 1.0]], ['2, k, 13', [-0.2500651, -0.2523423, 1.0]], ['2, k, 14', [-0.2397619, -0.6628429, 1.0]], ['2, k, 15', [-0.2418373, -0.7270684, 1.0]], ['2, k, 16', [-0.03932919, -0.2168103, 1.0]], ['2, k, 17', [0.1953568, -0.2132062, 1.0]], ['2, k, 18', [0.2336743, -0.639321, 1.0]], ['2, k, 19', [0.2810059, -0.6977539, 1.0]], ['2, k, 20', [-0.1992071, 0.2558099, 1.0]], ['2, k, 21', [-0.0924557, -0.1752431, 1.0]], ['2, k, 22', [-0.19495, -0.158436, 1.0]], ['2, k, 23', [-0.1042089, -0.1579648, 1.0]], ['2, k, 24', [-0.03255869, -0.1613066, 1.0]]]
[['2, k, 0', [-0.1168261, -0.2319708, 1.0]], ['2, k, 1', [-0.1621293, 0.04952794, 1.0]], ['2, k, 2', [-0.207753, 0.3248341, 1.0]], ['2, k, 3', [-0.2060942, 0.4582688, 1.0]], ['2, k, 4', [-0.3578427, 0.205121, 1.0]], ['2, k, 5', [-0.3765084, -0.004930415, 1.0]], ['2, k, 6', [-0.217621, -0.125128, 1.0]], ['2, k, 7', [-0.1618095, -0.1425163, 1.0]], ['2, k, 8', [-0.01889745, 0.2458787, 1.0]], ['2, k, 9', [0.06414828, 0.02836607, 1.0]], ['2, k, 10', [-0.04067193, -0.09416427, 1.0]], ['2, k, 11', [-0.07521238, -0.136992, 1.0]], ['2, k, 12', [-0.1904987, -0.2411353, 1.0]], ['2, k, 13', [-0.2475436, -0.2520203, 1.0]], ['2, k, 14', [-0.2400261, -0.6636213, 1.0]], ['2, k, 15', [-0.239163, -0.7296896, 1.0]], ['2, k, 16', [-0.03937445, -0.2167524, 1.0]], ['2, k, 17', [0.1896065, -0.2112445, 1.0]], ['2, k, 18', [0.1751711, -0.6407248, 1.0]], ['2, k, 19', [0.2158203, -0.7001953, 1.0]], ['2, k, 20', [-0.1967375, 0.2569699, 1.0]], ['2, k, 21', [-0.09807219, -0.1689328, 1.0]], ['2, k, 22', [-0.1965216, -0.1558971, 1.0]], ['2, k, 23', [-0.1049912, -0.1580197, 1.0]], ['2, k, 24', [-0.03556029, -0.1639048, 1.0]]]
[['2, k, 0', [-0.1168605, -0.2314719, 1.0]], ['2, k, 1', [-0.1614243, 0.05087976, 1.0]], ['2, k, 2', [-0.2053643, 0.3264073, 1.0]], ['2, k, 3', [-0.2011085, 0.4603867, 1.0]], ['2, k, 4', [-0.3557768, 0.2107108, 1.0]], ['2, k, 5', [-0.3763005, -0.003214281, 1.0]], ['2, k, 6', [-0.2155568, -0.1217384, 1.0]], ['2, k, 7', [-0.1621426, -0.140831, 1.0]], ['2, k, 8', [-0.01805912, 0.2468756, 1.0]], ['2, k, 9', [0.06084117, 0.02905843, 1.0]], ['2, k, 10', [-0.04043164, -0.09272456, 1.0]], ['2, k, 11', [-0.07528947, -0.1310104, 1.0]], ['2, k, 12', [-0.1903752, -0.2399144, 1.0]], ['2, k, 13', [-0.246079, -0.2518333, 1.0]], ['2, k, 14', [-0.2398331, -0.6646453, 1.0]], ['2, k, 15', [-0.2381018, -0.7324398, 1.0]], ['2, k, 16', [-0.03965353, -0.2162676, 1.0]], ['2, k, 17', [0.1722241, -0.2099439, 1.0]], ['2, k, 18', [0.1340913, -0.6290642, 1.0]], ['2, k, 19', [0.1700581, -0.7025481, 1.0]], ['2, k, 20', [-0.1947911, 0.2585059, 1.0]], ['2, k, 21', [-0.09649888, -0.1681482, 1.0]], ['2, k, 22', [-0.2006295, -0.152825, 1.0]], ['2, k, 23', [-0.1091808, -0.1578292, 1.0]], ['2, k, 24', [-0.03993038, -0.1608771, 1.0]]]
[['2, k, 0', [-0.1169239, -0.2309563, 1.0]], ['2, k, 1', [-0.1605405, 0.05213841, 1.0]], ['2, k, 2', [-0.2024619, 0.3280485, 1.0]], ['2, k, 3', [-0.19872, 0.4607557, 1.0]], ['2, k, 4', [-0.3550094, 0.2134251, 1.0]], ['2, k, 5', [-0.3759797, -0.003253915, 1.0]], ['2, k, 6', [-0.2154747, -0.1218533, 1.0]], ['2, k, 7', [-0.1617719, -0.141298, 1.0]], ['2, k, 8', [-0.01762836, 0.2473604, 1.0]], ['2, k, 9', [0.06072681, 0.02852291, 1.0]], ['2, k, 10', [-0.04126555, -0.09228221, 1.0]], ['2, k, 11', [-0.08021985, -0.1324099, 1.0]], ['2, k, 12', [-0.1904155, -0.2389437, 1.0]], ['2, k, 13', [-0.2455368, -0.2514809, 1.0]], ['2, k, 14', [-0.2403599, -0.6653212, 1.0]], ['2, k, 15', [-0.2373002, -0.732864, 1.0]], ['2, k, 16', [-0.03984981, -0.2157989, 1.0]], ['2, k, 17', [0.157746, -0.2115005, 1.0]], ['2, k, 18', [0.08458646, -0.6380236, 1.0]], ['2, k, 19', [0.1114684, -0.7049809, 1.0]], ['2, k, 20', [-0.1924296, 0.2600692, 1.0]], ['2, k, 21', [-0.09620897, -0.1723904, 1.0]], ['2, k, 22', [-0.2034747, -0.1506096, 1.0]], ['2, k, 23', [-0.117127, -0.1590464, 1.0]], ['2, k, 24', [-0.04308622, -0.1614203, 1.0]]]
[['2, k, 0', [-0.1169346, -0.2301898, 1.0]], ['2, k, 1', [-0.1596136, 0.05329487, 1.0]], ['2, k, 2', [-0.1999418, 0.3292344, 1.0]], ['2, k, 3', [-0.194189, 0.4626195, 1.0]], ['2, k, 4', [-0.3526392, 0.2165294, 1.0]], ['2, k, 5', [-0.3750239, -0.002399975, 1.0]], ['2, k, 6', [-0.2159054, -0.1220132, 1.0]], ['2, k, 7', [-0.1660969, -0.1379501, 1.0]], ['2, k, 8', [-0.01563823, 0.2480451, 1.0]], ['2, k, 9', [0.06164378, 0.0239158, 1.0]], ['2, k, 10', [-0.04129083, -0.09217384, 1.0]], ['2, k, 11', [-0.08520231, -0.136777, 1.0]], ['2, k, 12', [-0.1905354, -0.2374158, 1.0]], ['2, k, 13', [-0.2456763, -0.2514951, 1.0]], ['2, k, 14', [-0.2405606, -0.6654184, 1.0]], ['2, k, 15', [-0.2363836, -0.7330246, 1.0]], ['2, k, 16', [-0.03983871, -0.2154485, 1.0]], ['2, k, 17', [0.1130999, -0.2214688, 1.0]], ['2, k, 18', [0.00904845, -0.647522, 1.0]], ['2, k, 19', [0.02366492, -0.7157993, 1.0]], ['2, k, 20', [-0.1903077, 0.2612773, 1.0]], ['2, k, 21', [-0.09880067, -0.1734801, 1.0]], ['2, k, 22', [-0.1996769, -0.152511, 1.0]], ['2, k, 23', [-0.1286664, -0.166416, 1.0]], ['2, k, 24', [-0.04383002, -0.1611292, 1.0]]]
[['2, k, 0', [-0.1170835, -0.2293904, 1.0]], ['2, k, 1', [-0.1579599, 0.05435621, 1.0]], ['2, k, 2', [-0.1939831, 0.3309658, 1.0]], ['2, k, 3', [-0.1895385, 0.4646376, 1.0]], ['2, k, 4', [-0.3506219, 0.2196974, 1.0]], ['2, k, 5', [-0.3750517, -0.001761622, 1.0]], ['2, k, 6', [-0.2174225, -0.1209549, 1.0]], ['2, k, 7', [-0.1807126, -0.1317847, 1.0]], ['2, k, 8', [-0.009598311, 0.2479638, 1.0]], ['2, k, 9', [0.06777875, 0.01360907, 1.0]], ['2, k, 10', [-0.04320425, -0.0916725, 1.0]], ['2, k, 11', [-0.09291439, -0.1375109, 1.0]], ['2, k, 12', [-0.191165, -0.2360506, 1.0]], ['2, k, 13', [-0.2488029, -0.2576371, 1.0]], ['2, k, 14', [-0.2407001, -0.6655798, 1.0]], ['2, k, 15', [-0.2333751, -0.7323141, 1.0]], ['2, k, 16', [-0.03968722, -0.2151637, 1.0]], ['2, k, 17', [0.06261978, -0.2331987, 1.0]], ['2, k, 18', [-0.02928998, -0.657548, 1.0]], ['2, k, 19', [-0.03283191, -0.7265906, 1.0]], ['2, k, 20', [-0.1855867, 0.262859, 1.0]], ['2, k, 21', [-0.1071452, -0.1917075, 1.0]], ['2, k, 22', [-0.2054423, -0.1496978, 1.0]], ['2, k, 23', [-0.1404306, -0.1731226, 1.0]], ['2, k, 24', [-0.05478456, -0.1650613, 1.0]]]
[['2, k, 0', [-0.1172438, -0.2286605, 1.0]], ['2, k, 1', [-0.1567448, 0.05528989, 1.0]], ['2, k, 2', [-0.1909987, 0.3320767, 1.0]], ['2, k, 3', [-0.185757, 0.465463, 1.0]], ['2, k, 4', [-0.3493874, 0.2217881, 1.0]], ['2, k, 5', [-0.374484, -0.001080125, 1.0]], ['2, k, 6', [-0.2196686, -0.1227381, 1.0]], ['2, k, 7', [-0.1754408, -0.1339453, 1.0]], ['2, k, 8', [-0.005109721, 0.2476955, 1.0]], ['2, k, 9', [0.06807372, 0.01222949, 1.0]], ['2, k, 10', [-0.04355379, -0.08925205, 1.0]], ['2, k, 11', [-0.09543946, -0.1356617, 1.0]], ['2, k, 12', [-0.191845, -0.2345987, 1.0]], ['2, k, 13', [-0.2498142, -0.2602681, 1.0]], ['2, k, 14', [-0.2407763, -0.6658524, 1.0]], ['2, k, 15', [-0.2331011, -0.732525, 1.0]], ['2, k, 16', [-0.0396098, -0.2150327, 1.0]], ['2, k, 17', [0.0598069, -0.2349948, 1.0]], ['2, k, 18', [-0.03002683, -0.6578908, 1.0]], ['2, k, 19', [-0.03214543, -0.7265104, 1.0]], ['2, k, 20', [-0.1829775, 0.263955, 1.0]], ['2, k, 21', [-0.105886, -0.1932608, 1.0]], ['2, k, 22', [-0.1850167, -0.1614395, 1.0]], ['2, k, 23', [-0.1421188, -0.1673516, 1.0]], ['2, k, 24', [-0.05497361, -0.1624477, 1.0]]]
