[['2, k, 0', [-0.232845, -0.653271, 1.0]], ['2, k, 1', [-0.235635, -0.344495, 1.0]], ['2, k, 2', [-0.237051, -0.0412372, 1.0]], ['2, k, 3', [-0.210136, 0.0902863, 1.0]], ['2, k, 4', [-0.419048, -0.115731, 1.0]], ['2, k, 5', [-0.631978, -0.24856, 1.0]], ['2, k, 6', [-0.49893, -0.42871, 1.0]], ['2, k, 7', [-0.427053, -0.48669, 1.0]], ['2, k, 8', [-0.0556109, -0.124058, 1.0]], ['2, k, 9', [0.0872572, -0.250702, 1.0]], ['2, k, 10', [-0.00233082, -0.406761, 1.0]], ['2, k, 11', [-0.0542094, -0.447376, 1.0]], ['2, k, 12', [-0.312521, -0.642449, 1.0]], ['2, k, 13', [-0.368356, -1.02136, 1.0]], ['2, k, 14', [-0.38525, -1.40163, 1.0]], ['2, k, 15', [-0.366555, -1.44217, 1.0]], ['2, k, 16', [-0.146804, -0.646225, 1.0]], ['2, k, 17', [-0.102442, -1.04801, 1.0]], ['2, k, 18', [-0.0488949, -1.42033, 1.0]], ['2, k, 19', [-0.0232247, -1.45589, 1.0]], ['2, k, 20', [-0.236937, -0.116322, 1.0]], ['2, k, 21', [-0.379042, -0.556704, 1.0]], ['2, k, 22', [-0.381704, -0.429041, 1.0]], ['2, k, 23', [-0.0948952, -0.513605, 1.0]], ['2, k, 24', [-0.0909721, -0.392618, 1.0]]]
[['2, k, 0', [-0.304623, -0.657183, 1.0]], ['2, k, 1', [-0.274457, -0.355493, 1.0]], ['2, k, 2', [-0.253405, -0.0597373, 1.0]], ['2, k, 3', [-0.212715, 0.0663952, 1.0]], ['2, k, 4', [-0.430561, -0.113536, 1.0]], ['2, k, 5', [-0.667203, -0.208568, 1.0]], ['2, k, 6', [-0.584314, -0.3972, 1.0]], ['2, k, 7', [-0.538951, -0.436606, 1.0]], ['2, k, 8', [-0.0781818, -0.144476, 1.0]], ['2, k, 9', [0.0515037, -0.299338, 1.0]], ['2, k, 10', [-0.0769761, -0.441904, 1.0]], ['2, k, 11', [-0.132649, -0.48053, 1.0]], ['2, k, 12', [-0.383908, -0.639126, 1.0]], ['2, k, 13', [-0.422434, -1.02029, 1.0]], ['2, k, 14', [-0.39652, -1.3928, 1.0]], ['2, k, 15', [-0.375229, -1.43307, 1.0]], ['2, k, 16', [-0.217495, -0.657508, 1.0]], ['2, k, 17', [-0.151495, -1.04333, 1.0]], ['2, k, 18', [-0.0542268, -1.40377, 1.0]], ['2, k, 19', [-0.0792184, -1.48135, 1.0]], ['2, k, 20', [-0.255251, -0.13302, 1.0]], ['2, k, 21', [-0.492587, -0.49785, 1.0]], ['2, k, 22', [-0.499883, -0.381297, 1.0]], ['2, k, 23', [-0.186977, -0.540597, 1.0]], ['2, k, 24', [-0.162354, -0.415812, 1.0]]]
[['2, k, 0', [-0.313239, -0.658095, 1.0]], ['2, k, 1', [-0.278679, -0.356561, 1.0]], ['2, k, 2', [-0.253215, -0.0605555, 1.0]], ['2, k, 3', [-0.209827, 0.065353, 1.0]], ['2, k, 4', [-0.430706, -0.112778, 1.0]], ['2, k, 5', [-0.6696, -0.20363, 1.0]], ['2, k, 6', [-0.593404, -0.395508, 1.0]], ['2, k, 7', [-0.552451, -0.431184, 1.0]], ['2, k, 8', [-0.0805109, -0.150045, 1.0]], ['2, k, 9', [0.0513136, -0.298362, 1.0]], ['2, k, 10', [-0.0785182, -0.443258, 1.0]], ['2, k, 11', [-0.136528, -0.479821, 1.0]], ['2, k, 12', [-0.392735, -0.639176, 1.0]], ['2, k, 13', [-0.424885, -1.02043, 1.0]], ['2, k, 14', [-0.398429, -1.39466, 1.0]], ['2, k, 15', [-0.37593, -1.43498, 1.0]], ['2, k, 16', [-0.225487, -0.659232, 1.0]], ['2, k, 17', [-0.156579, -1.04449, 1.0]], ['2, k, 18', [-0.0552978, -1.40489, 1.0]], ['2, k, 19', [-0.0264887, -1.44261, 1.0]], ['2, k, 20', [-0.256459, -0.133783, 1.0]], ['2, k, 21', [-0.50828, -0.491752, 1.0]], ['2, k, 22', [-0.51329, -0.384319, 1.0]], ['2, k, 23', [-0.1871, -0.540969, 1.0]], ['2, k, 24', [-0.166929, -0.416037, 1.0]]]
[['2, k, 0', [-0.320138, -0.658495, 1.0]], ['2, k, 1', [-0.282575, -0.357312, 1.0]], ['2, k, 2', [-0.253374, -0.0614468, 1.0]], ['2, k, 3', [-0.207034, 0.0639248, 1.0]], ['2, k, 4', [-0.430684, -0.112063, 1.0]], ['2, k, 5', [-0.671149, -0.199919, 1.0]], ['2, k, 6', [-0.597309, -0.392836, 1.0]], ['2, k, 7', [-0.557914, -0.426851, 1.0]], ['2, k, 8', [-0.0827876, -0.153472, 1.0]], ['2, k, 9', [0.0425021, -0.307028, 1.0]], ['2, k, 10', [-0.0818308, -0.446537, 1.0]], ['2, k, 11', [-0.140061, -0.483409, 1.0]], ['2, k, 12', [-0.399324, -0.63872, 1.0]], ['2, k, 13', [-0.4297, -1.01932, 1.0]], ['2, k, 14', [-0.39889, -1.39442, 1.0]], ['2, k, 15', [-0.374557, -1.43437, 1.0]], ['2, k, 16', [-0.232465, -0.660539, 1.0]], ['2, k, 17', [-0.162797, -1.04377, 1.0]], ['2, k, 18', [-0.0562256, -1.4032, 1.0]], ['2, k, 19', [-0.0076024, -1.46332, 1.0]], ['2, k, 20', [-0.258044, -0.13458, 1.0]], ['2, k, 21', [-0.507825, -0.485451, 1.0]], ['2, k, 22', [-0.512438, -0.377078, 1.0]], ['2, k, 23', [-0.187714, -0.547486, 1.0]], ['2, k, 24', [-0.170855, -0.419924, 1.0]]]
[['2, k, 0', [-0.325903, -0.658188, 1.0]], ['2, k, 1', [-0.287915, -0.35915, 1.0]], ['2, k, 2', [-0.255746, -0.0648625, 1.0]], ['2, k, 3', [-0.205046, 0.0633523, 1.0]], ['2, k, 4', [-0.43116, -0.111132, 1.0]], ['2, k, 5', [-0.673439, -0.197097, 1.0]], ['2, k, 6', [-0.601592, -0.390722, 1.0]], ['2, k, 7', [-0.562355, -0.427105, 1.0]], ['2, k, 8', [-0.0850771, -0.156722, 1.0]], ['2, k, 9', [0.0394805, -0.312257, 1.0]], ['2, k, 10', [-0.0853948, -0.449543, 1.0]], ['2, k, 11', [-0.144888, -0.483431, 1.0]], ['2, k, 12', [-0.405385, -0.637942, 1.0]], ['2, k, 13', [-0.432926, -1.0195, 1.0]], ['2, k, 14', [-0.398875, -1.39451, 1.0]], ['2, k, 15', [-0.372684, -1.43423, 1.0]], ['2, k, 16', [-0.23771, -0.660662, 1.0]], ['2, k, 17', [-0.167297, -1.0434, 1.0]], ['2, k, 18', [-0.0598459, -1.3931, 1.0]], ['2, k, 19', [-0.0269315, -1.42968, 1.0]], ['2, k, 20', [-0.262086, -0.137776, 1.0]], ['2, k, 21', [-0.514219, -0.48522, 1.0]], ['2, k, 22', [-0.519325, -0.376895, 1.0]], ['2, k, 23', [-0.193352, -0.544599, 1.0]], ['2, k, 24', [-0.176058, -0.42176, 1.0]]]
[['2, k, 0', [-0.330969, -0.657429, 1.0]], ['2, k, 1', [-0.290373, -0.35861, 1.0]], ['2, k, 2', [-0.256603, -0.0640322, 1.0]], ['2, k, 3', [-0.203901, 0.0636297, 1.0]], ['2, k, 4', [-0.432286, -0.109588, 1.0]], ['2, k, 5', [-0.675248, -0.195246, 1.0]], ['2, k, 6', [-0.605051, -0.389295, 1.0]], ['2, k, 7', [-0.566834, -0.427183, 1.0]], ['2, k, 8', [-0.0882033, -0.159348, 1.0]], ['2, k, 9', [0.0344065, -0.319638, 1.0]], ['2, k, 10', [-0.0901405, -0.453462, 1.0]], ['2, k, 11', [-0.150135, -0.486775, 1.0]], ['2, k, 12', [-0.410281, -0.636968, 1.0]], ['2, k, 13', [-0.435016, -1.01936, 1.0]], ['2, k, 14', [-0.399968, -1.40079, 1.0]], ['2, k, 15', [-0.372328, -1.43989, 1.0]], ['2, k, 16', [-0.242759, -0.660141, 1.0]], ['2, k, 17', [-0.171361, -1.04083, 1.0]], ['2, k, 18', [-0.0602675, -1.393, 1.0]], ['2, k, 19', [-0.0252253, -1.4292, 1.0]], ['2, k, 20', [-0.263834, -0.137104, 1.0]], ['2, k, 21', [-0.523632, -0.484717, 1.0]], ['2, k, 22', [-0.526233, -0.379527, 1.0]], ['2, k, 23', [-0.194812, -0.553165, 1.0]], ['2, k, 24', [-0.180891, -0.427914, 1.0]]]
[['2, k, 0', [-0.334765, -0.654201, 1.0]], ['2, k, 1', [-0.293011, -0.357703, 1.0]], ['2, k, 2', [-0.258434, -0.064553, 1.0]], ['2, k, 3', [-0.203807, 0.0643721, 1.0]], ['2, k, 4', [-0.434571, -0.107261, 1.0]], ['2, k, 5', [-0.677413, -0.193743, 1.0]], ['2, k, 6', [-0.607612, -0.38767, 1.0]], ['2, k, 7', [-0.561686, -0.442842, 1.0]], ['2, k, 8', [-0.0880834, -0.153894, 1.0]], ['2, k, 9', [0.0201208, -0.333801, 1.0]], ['2, k, 10', [-0.100794, -0.464931, 1.0]], ['2, k, 11', [-0.161353, -0.499174, 1.0]], ['2, k, 12', [-0.414371, -0.633529, 1.0]], ['2, k, 13', [-0.436954, -1.01818, 1.0]], ['2, k, 14', [-0.401059, -1.39711, 1.0]], ['2, k, 15', [-0.374098, -1.43614, 1.0]], ['2, k, 16', [-0.246136, -0.657184, 1.0]], ['2, k, 17', [-0.173468, -1.0384, 1.0]], ['2, k, 18', [-0.0609553, -1.39187, 1.0]], ['2, k, 19', [-0.0259028, -1.4286, 1.0]], ['2, k, 20', [-0.266283, -0.137121, 1.0]], ['2, k, 21', [-0.520302, -0.507957, 1.0]], ['2, k, 22', [-0.522576, -0.393613, 1.0]], ['2, k, 23', [-0.206402, -0.564923, 1.0]], ['2, k, 24', [-0.190173, -0.437435, 1.0]]]
[['2, k, 0', [-0.338796, -0.652619, 1.0]], ['2, k, 1', [-0.295663, -0.356683, 1.0]], ['2, k, 2', [-0.26075, -0.0632261, 1.0]], ['2, k, 3', [-0.204665, 0.0648268, 1.0]], ['2, k, 4', [-0.437163, -0.105866, 1.0]], ['2, k, 5', [-0.679329, -0.192397, 1.0]], ['2, k, 6', [-0.610232, -0.38636, 1.0]], ['2, k, 7', [-0.579541, -0.423758, 1.0]], ['2, k, 8', [-0.0931048, -0.161183, 1.0]], ['2, k, 9', [0.0209045, -0.334764, 1.0]], ['2, k, 10', [-0.101389, -0.463536, 1.0]], ['2, k, 11', [-0.159593, -0.493176, 1.0]], ['2, k, 12', [-0.41839, -0.6318, 1.0]], ['2, k, 13', [-0.438966, -1.01762, 1.0]], ['2, k, 14', [-0.401555, -1.39379, 1.0]], ['2, k, 15', [-0.371688, -1.43265, 1.0]], ['2, k, 16', [-0.250028, -0.655748, 1.0]], ['2, k, 17', [-0.176232, -1.03479, 1.0]], ['2, k, 18', [-0.0616298, -1.3924, 1.0]], ['2, k, 19', [-0.0231219, -1.42915, 1.0]], ['2, k, 20', [-0.269131, -0.135896, 1.0]], ['2, k, 21', [-0.53683, -0.481057, 1.0]], ['2, k, 22', [-0.537026, -0.396813, 1.0]], ['2, k, 23', [-0.205322, -0.555831, 1.0]], ['2, k, 24', [-0.190519, -0.431913, 1.0]]]
[['2, k, 0', [-0.341235, -0.650023, 1.0]], ['2, k, 1', [-0.297751, -0.355438, 1.0]], ['2, k, 2', [-0.262323, -0.0624213, 1.0]], ['2, k, 3', [-0.206095, 0.064624, 1.0]], ['2, k, 4', [-0.43946, -0.105073, 1.0]], ['2, k, 5', [-0.681386, -0.191878, 1.0]], ['2, k, 6', [-0.611963, -0.385202, 1.0]], ['2, k, 7', [-0.579721, -0.423914, 1.0]], ['2, k, 8', [-0.0956884, -0.163478, 1.0]], ['2, k, 9', [0.0210771, -0.335257, 1.0]], ['2, k, 10', [-0.101834, -0.462153, 1.0]], ['2, k, 11', [-0.158695, -0.491127, 1.0]], ['2, k, 12', [-0.420777, -0.629392, 1.0]], ['2, k, 13', [-0.439736, -1.01708, 1.0]], ['2, k, 14', [-0.401906, -1.39343, 1.0]], ['2, k, 15', [-0.370759, -1.43206, 1.0]], ['2, k, 16', [-0.252417, -0.652983, 1.0]], ['2, k, 17', [-0.176356, -1.0331, 1.0]], ['2, k, 18', [-0.058935, -1.4079, 1.0]], ['2, k, 19', [-0.0192164, -1.44411, 1.0]], ['2, k, 20', [-0.27109, -0.134915, 1.0]], ['2, k, 21', [-0.53835, -0.480365, 1.0]], ['2, k, 22', [-0.536511, -0.380639, 1.0]], ['2, k, 23', [-0.204421, -0.557657, 1.0]], ['2, k, 24', [-0.188476, -0.430399, 1.0]]]
[['2, k, 0', [-0.34161, -0.647671, 1.0]], ['2, k, 1', [-0.299086, -0.354191, 1.0]], ['2, k, 2', [-0.264086, -0.0612386, 1.0]], ['2, k, 3', [-0.20819, 0.06504, 1.0]], ['2, k, 4', [-0.442232, -0.104478, 1.0]], ['2, k, 5', [-0.683757, -0.191238, 1.0]], ['2, k, 6', [-0.615966, -0.384012, 1.0]], ['2, k, 7', [-0.577914, -0.423606, 1.0]], ['2, k, 8', [-0.0969449, -0.165308, 1.0]], ['2, k, 9', [0.0210864, -0.335623, 1.0]], ['2, k, 10', [-0.101745, -0.459947, 1.0]], ['2, k, 11', [-0.159047, -0.490599, 1.0]], ['2, k, 12', [-0.421151, -0.626984, 1.0]], ['2, k, 13', [-0.440796, -1.01567, 1.0]], ['2, k, 14', [-0.40206, -1.39189, 1.0]], ['2, k, 15', [-0.370592, -1.43106, 1.0]], ['2, k, 16', [-0.252762, -0.650722, 1.0]], ['2, k, 17', [-0.176495, -1.03076, 1.0]], ['2, k, 18', [-0.0600106, -1.42599, 1.0]], ['2, k, 19', [-0.0201936, -1.46365, 1.0]], ['2, k, 20', [-0.272939, -0.133596, 1.0]], ['2, k, 21', [-0.536164, -0.478937, 1.0]], ['2, k, 22', [-0.531577, -0.395686, 1.0]], ['2, k, 23', [-0.20379, -0.549926, 1.0]], ['2, k, 24', [-0.186972, -0.429504, 1.0]]]
[['2, k, 0', [-0.34078, -0.645782, 1.0]], ['2, k, 1', [-0.299833, -0.35332, 1.0]], ['2, k, 2', [-0.265345, -0.0607476, 1.0]], ['2, k, 3', [-0.211797, 0.0661904, 1.0]], ['2, k, 4', [-0.444411, -0.104141, 1.0]], ['2, k, 5', [-0.68487, -0.191159, 1.0]], ['2, k, 6', [-0.611805, -0.387708, 1.0]], ['2, k, 7', [-0.564899, -0.439787, 1.0]], ['2, k, 8', [-0.0981205, -0.166774, 1.0]], ['2, k, 9', [0.0212829, -0.336219, 1.0]], ['2, k, 10', [-0.100854, -0.457846, 1.0]], ['2, k, 11', [-0.156315, -0.485004, 1.0]], ['2, k, 12', [-0.420251, -0.625271, 1.0]], ['2, k, 13', [-0.441225, -1.01371, 1.0]], ['2, k, 14', [-0.402409, -1.39413, 1.0]], ['2, k, 15', [-0.370699, -1.43445, 1.0]], ['2, k, 16', [-0.252002, -0.648672, 1.0]], ['2, k, 17', [-0.176245, -1.0275, 1.0]], ['2, k, 18', [-0.0653099, -1.41542, 1.0]], ['2, k, 19', [-0.0249914, -1.45445, 1.0]], ['2, k, 20', [-0.27412, -0.132929, 1.0]], ['2, k, 21', [-0.520192, -0.502716, 1.0]], ['2, k, 22', [-0.525358, -0.389664, 1.0]], ['2, k, 23', [-0.205293, -0.545343, 1.0]], ['2, k, 24', [-0.188142, -0.421021, 1.0]]]
[['2, k, 0', [-0.339042, -0.643749, 1.0]], ['2, k, 1', [-0.30003, -0.352757, 1.0]], ['2, k, 2', [-0.265685, -0.0610769, 1.0]], ['2, k, 3', [-0.215907, 0.0681631, 1.0]], ['2, k, 4', [-0.44611, -0.104876, 1.0]], ['2, k, 5', [-0.685635, -0.193289, 1.0]], ['2, k, 6', [-0.614889, -0.382286, 1.0]], ['2, k, 7', [-0.567728, -0.434003, 1.0]], ['2, k, 8', [-0.0994084, -0.16702, 1.0]], ['2, k, 9', [0.0216093, -0.336456, 1.0]], ['2, k, 10', [-0.0987615, -0.455661, 1.0]], ['2, k, 11', [-0.155338, -0.484772, 1.0]], ['2, k, 12', [-0.418319, -0.623474, 1.0]], ['2, k, 13', [-0.440954, -1.012, 1.0]], ['2, k, 14', [-0.402687, -1.3894, 1.0]], ['2, k, 15', [-0.370386, -1.42961, 1.0]], ['2, k, 16', [-0.25048, -0.646418, 1.0]], ['2, k, 17', [-0.175539, -1.02713, 1.0]], ['2, k, 18', [-0.0683082, -1.40193, 1.0]], ['2, k, 19', [-0.0269075, -1.44107, 1.0]], ['2, k, 20', [-0.274444, -0.132899, 1.0]], ['2, k, 21', [-0.528055, -0.496193, 1.0]], ['2, k, 22', [-0.528128, -0.388313, 1.0]], ['2, k, 23', [-0.203137, -0.543319, 1.0]], ['2, k, 24', [-0.184619, -0.420729, 1.0]]]
[['2, k, 0', [-0.336343, -0.641567, 1.0]], ['2, k, 1', [-0.299778, -0.351782, 1.0]], ['2, k, 2', [-0.265466, -0.0607217, 1.0]], ['2, k, 3', [-0.217509, 0.0697957, 1.0]], ['2, k, 4', [-0.448295, -0.106792, 1.0]], ['2, k, 5', [-0.687058, -0.198038, 1.0]], ['2, k, 6', [-0.614029, -0.384057, 1.0]], ['2, k, 7', [-0.564834, -0.43498, 1.0]], ['2, k, 8', [-0.0996506, -0.167107, 1.0]], ['2, k, 9', [0.0216637, -0.336671, 1.0]], ['2, k, 10', [-0.0976598, -0.45412, 1.0]], ['2, k, 11', [-0.151771, -0.483334, 1.0]], ['2, k, 12', [-0.414761, -0.621588, 1.0]], ['2, k, 13', [-0.439838, -1.01077, 1.0]], ['2, k, 14', [-0.408792, -1.35753, 1.0]], ['2, k, 15', [-0.376833, -1.39693, 1.0]], ['2, k, 16', [-0.248464, -0.644083, 1.0]], ['2, k, 17', [-0.17361, -1.024, 1.0]], ['2, k, 18', [-0.0673021, -1.39623, 1.0]], ['2, k, 19', [-0.0247548, -1.43613, 1.0]], ['2, k, 20', [-0.274166, -0.132283, 1.0]], ['2, k, 21', [-0.521612, -0.495027, 1.0]], ['2, k, 22', [-0.523135, -0.452399, 1.0]], ['2, k, 23', [-0.197874, -0.539694, 1.0]], ['2, k, 24', [-0.184631, -0.418961, 1.0]]]
[['2, k, 0', [-0.333042, -0.63863, 1.0]], ['2, k, 1', [-0.299382, -0.349903, 1.0]], ['2, k, 2', [-0.266328, -0.0595201, 1.0]], ['2, k, 3', [-0.219477, 0.0706035, 1.0]], ['2, k, 4', [-0.450667, -0.10815, 1.0]], ['2, k, 5', [-0.687856, -0.203578, 1.0]], ['2, k, 6', [-0.612448, -0.386647, 1.0]], ['2, k, 7', [-0.560646, -0.439034, 1.0]], ['2, k, 8', [-0.100207, -0.166824, 1.0]], ['2, k, 9', [0.0218372, -0.337046, 1.0]], ['2, k, 10', [-0.096294, -0.452807, 1.0]], ['2, k, 11', [-0.14905, -0.483359, 1.0]], ['2, k, 12', [-0.411251, -0.618975, 1.0]], ['2, k, 13', [-0.438221, -1.00675, 1.0]], ['2, k, 14', [-0.406266, -1.36796, 1.0]], ['2, k, 15', [-0.374317, -1.40972, 1.0]], ['2, k, 16', [-0.245582, -0.640932, 1.0]], ['2, k, 17', [-0.170177, -1.01978, 1.0]], ['2, k, 18', [-0.0679688, -1.39429, 1.0]], ['2, k, 19', [-0.0255822, -1.43617, 1.0]], ['2, k, 20', [-0.274622, -0.130922, 1.0]], ['2, k, 21', [-0.520097, -0.500493, 1.0]], ['2, k, 22', [-0.527982, -0.428208, 1.0]], ['2, k, 23', [-0.195363, -0.53773, 1.0]], ['2, k, 24', [-0.178746, -0.417386, 1.0]]]
[['2, k, 0', [-0.326721, -0.636675, 1.0]], ['2, k, 1', [-0.298718, -0.348509, 1.0]], ['2, k, 2', [-0.268097, -0.0585402, 1.0]], ['2, k, 3', [-0.222487, 0.0725021, 1.0]], ['2, k, 4', [-0.45229, -0.10939, 1.0]], ['2, k, 5', [-0.688163, -0.209187, 1.0]], ['2, k, 6', [-0.610651, -0.389367, 1.0]], ['2, k, 7', [-0.556173, -0.438375, 1.0]], ['2, k, 8', [-0.10036, -0.166048, 1.0]], ['2, k, 9', [0.0222051, -0.337095, 1.0]], ['2, k, 10', [-0.0941116, -0.452041, 1.0]], ['2, k, 11', [-0.146119, -0.483108, 1.0]], ['2, k, 12', [-0.405232, -0.618366, 1.0]], ['2, k, 13', [-0.436559, -1.00689, 1.0]], ['2, k, 14', [-0.401189, -1.38716, 1.0]], ['2, k, 15', [-0.369223, -1.43001, 1.0]], ['2, k, 16', [-0.2391, -0.637451, 1.0]], ['2, k, 17', [-0.167095, -1.01764, 1.0]], ['2, k, 18', [-0.0676949, -1.40157, 1.0]], ['2, k, 19', [-0.0257695, -1.44583, 1.0]], ['2, k, 20', [-0.275571, -0.129974, 1.0]], ['2, k, 21', [-0.51366, -0.501456, 1.0]], ['2, k, 22', [-0.516664, -0.393212, 1.0]], ['2, k, 23', [-0.194078, -0.53622, 1.0]], ['2, k, 24', [-0.174907, -0.41806, 1.0]]]
[['2, k, 0', [-0.320275, -0.634978, 1.0]], ['2, k, 1', [-0.297402, -0.346991, 1.0]], ['2, k, 2', [-0.26958, -0.0576411, 1.0]], ['2, k, 3', [-0.226544, 0.0749419, 1.0]], ['2, k, 4', [-0.453869, -0.10997, 1.0]], ['2, k, 5', [-0.689343, -0.215744, 1.0]], ['2, k, 6', [-0.601181, -0.388967, 1.0]], ['2, k, 7', [-0.54948, -0.439219, 1.0]], ['2, k, 8', [-0.100235, -0.165427, 1.0]], ['2, k, 9', [0.0244684, -0.334435, 1.0]], ['2, k, 10', [-0.0906108, -0.447206, 1.0]], ['2, k, 11', [-0.139924, -0.47752, 1.0]], ['2, k, 12', [-0.397743, -0.617808, 1.0]], ['2, k, 13', [-0.433403, -1.00775, 1.0]], ['2, k, 14', [-0.40084, -1.3898, 1.0]], ['2, k, 15', [-0.369488, -1.43427, 1.0]], ['2, k, 16', [-0.233711, -0.634748, 1.0]], ['2, k, 17', [-0.161267, -1.0147, 1.0]], ['2, k, 18', [-0.0664687, -1.40405, 1.0]], ['2, k, 19', [-0.0250877, -1.45067, 1.0]], ['2, k, 20', [-0.276247, -0.129023, 1.0]], ['2, k, 21', [-0.504142, -0.501053, 1.0]], ['2, k, 22', [-0.509182, -0.400829, 1.0]], ['2, k, 23', [-0.18788, -0.529599, 1.0]], ['2, k, 24', [-0.173552, -0.408333, 1.0]]]
[['2, k, 0', [-0.314315, -0.632992, 1.0]], ['2, k, 1', [-0.295781, -0.34522, 1.0]], ['2, k, 2', [-0.270834, -0.0566609, 1.0]], ['2, k, 3', [-0.22932, 0.0762786, 1.0]], ['2, k, 4', [-0.456065, -0.11069, 1.0]], ['2, k, 5', [-0.688893, -0.221759, 1.0]], ['2, k, 6', [-0.598122, -0.391408, 1.0]], ['2, k, 7', [-0.545902, -0.440438, 1.0]], ['2, k, 8', [-0.0998235, -0.163692, 1.0]], ['2, k, 9', [0.0285719, -0.33058, 1.0]], ['2, k, 10', [-0.0882349, -0.445854, 1.0]], ['2, k, 11', [-0.138304, -0.476714, 1.0]], ['2, k, 12', [-0.391685, -0.616846, 1.0]], ['2, k, 13', [-0.428821, -1.00668, 1.0]], ['2, k, 14', [-0.399802, -1.39106, 1.0]], ['2, k, 15', [-0.369926, -1.43797, 1.0]], ['2, k, 16', [-0.228066, -0.631731, 1.0]], ['2, k, 17', [-0.154854, -1.0122, 1.0]], ['2, k, 18', [-0.0658958, -1.40673, 1.0]], ['2, k, 19', [-0.0259752, -1.45635, 1.0]], ['2, k, 20', [-0.276773, -0.127994, 1.0]], ['2, k, 21', [-0.497776, -0.500206, 1.0]], ['2, k, 22', [-0.505914, -0.406559, 1.0]], ['2, k, 23', [-0.188069, -0.525288, 1.0]], ['2, k, 24', [-0.173251, -0.407124, 1.0]]]
[['2, k, 0', [-0.303623, -0.631208, 1.0]], ['2, k, 1', [-0.29252, -0.343437, 1.0]], ['2, k, 2', [-0.271742, -0.0560067, 1.0]], ['2, k, 3', [-0.234444, 0.078424, 1.0]], ['2, k, 4', [-0.457392, -0.112644, 1.0]], ['2, k, 5', [-0.687121, -0.228291, 1.0]], ['2, k, 6', [-0.593481, -0.394647, 1.0]], ['2, k, 7', [-0.539128, -0.443115, 1.0]], ['2, k, 8', [-0.0993212, -0.161388, 1.0]], ['2, k, 9', [0.0340537, -0.326081, 1.0]], ['2, k, 10', [-0.0848227, -0.444122, 1.0]], ['2, k, 11', [-0.135269, -0.476854, 1.0]], ['2, k, 12', [-0.381077, -0.616188, 1.0]], ['2, k, 13', [-0.423923, -1.00655, 1.0]], ['2, k, 14', [-0.399588, -1.39157, 1.0]], ['2, k, 15', [-0.371078, -1.44088, 1.0]], ['2, k, 16', [-0.217676, -0.628822, 1.0]], ['2, k, 17', [-0.148224, -1.01269, 1.0]], ['2, k, 18', [-0.0651187, -1.41347, 1.0]], ['2, k, 19', [-0.0266762, -1.46512, 1.0]], ['2, k, 20', [-0.276885, -0.127252, 1.0]], ['2, k, 21', [-0.488427, -0.498484, 1.0]], ['2, k, 22', [-0.512883, -0.420552, 1.0]], ['2, k, 23', [-0.182658, -0.525716, 1.0]], ['2, k, 24', [-0.171567, -0.406219, 1.0]]]
[['2, k, 0', [-0.295317, -0.629187, 1.0]], ['2, k, 1', [-0.288528, -0.34136, 1.0]], ['2, k, 2', [-0.272101, -0.0552173, 1.0]], ['2, k, 3', [-0.237804, 0.0801895, 1.0]], ['2, k, 4', [-0.461106, -0.114856, 1.0]], ['2, k, 5', [-0.683659, -0.23672, 1.0]], ['2, k, 6', [-0.551359, -0.433474, 1.0]], ['2, k, 7', [-0.486871, -0.48673, 1.0]], ['2, k, 8', [-0.0986857, -0.159301, 1.0]], ['2, k, 9', [0.0444245, -0.315437, 1.0]], ['2, k, 10', [-0.0786245, -0.44138, 1.0]], ['2, k, 11', [-0.130114, -0.476088, 1.0]], ['2, k, 12', [-0.373363, -0.615519, 1.0]], ['2, k, 13', [-0.417896, -1.00703, 1.0]], ['2, k, 14', [-0.398503, -1.39154, 1.0]], ['2, k, 15', [-0.372674, -1.44268, 1.0]], ['2, k, 16', [-0.208894, -0.625329, 1.0]], ['2, k, 17', [-0.134759, -1.02157, 1.0]], ['2, k, 18', [-0.0644814, -1.41429, 1.0]], ['2, k, 19', [-0.0294137, -1.46987, 1.0]], ['2, k, 20', [-0.276519, -0.126305, 1.0]], ['2, k, 21', [-0.438481, -0.550454, 1.0]], ['2, k, 22', [-0.443233, -0.431883, 1.0]], ['2, k, 23', [-0.175957, -0.522788, 1.0]], ['2, k, 24', [-0.167304, -0.406809, 1.0]]]
