[['2, k, 0', [0.03689994, -0.5565274, 1.0]], ['2, k, 1', [0.05040245, -0.2086812, 1.0]], ['2, k, 2', [0.06659002, 0.1317228, 1.0]], ['2, k, 3', [0.03694735, 0.2602053, 1.0]], ['2, k, 4', [-0.09762368, 0.07443515, 1.0]], ['2, k, 5', [-0.127437, -0.101202, 1.0]], ['2, k, 6', [-0.006877687, -0.1635006, 1.0]], ['2, k, 7', [0.04535663, -0.1977239, 1.0]], ['2, k, 8', [0.2343939, 0.09244376, 1.0]], ['2, k, 9', [0.2758311, -0.0565336, 1.0]], ['2, k, 10', [0.1754708, -0.1383324, 1.0]], ['2, k, 11', [0.1315035, -0.1737155, 1.0]], ['2, k, 12', [-0.07240469, -0.5458193, 1.0]], ['2, k, 13', [-0.150636, -0.2762837, 1.0]], ['2, k, 14', [-0.1194442, -0.6245633, 1.0]], ['2, k, 15', [-0.1183708, -0.6710213, 1.0]], ['2, k, 16', [0.1448232, -0.5468924, 1.0]], ['2, k, 17', [0.21037, -0.267552, 1.0]], ['2, k, 18', [0.1054128, -0.6138802, 1.0]], ['2, k, 19', [0.09413502, -0.6789073, 1.0]], ['2, k, 20', [0.06209975, 0.04751132, 1.0]], ['2, k, 21', [0.03347363, -0.2280863, 1.0]], ['2, k, 22', [0.09830151, -0.175982, 1.0]], ['2, k, 23', [0.07050096, -0.1992231, 1.0]], ['2, k, 24', [0.09308454, -0.1565212, 1.0]]]
[['2, k, 0', [0.0371259, -0.5948377, 1.0]], ['2, k, 1', [0.08138862, -0.1900541, 1.0]], ['2, k, 2', [0.1255792, 0.2050664, 1.0]], ['2, k, 3', [0.02521528, 0.2820817, 1.0]], ['2, k, 4', [-0.0807827, 0.04810351, 1.0]], ['2, k, 5', [-0.1370053, -0.134694, 1.0]], ['2, k, 6', [-0.07560037, -0.02312423, 1.0]], ['2, k, 7', [-0.05025582, 0.0490722, 1.0]], ['2, k, 8', [0.2016889, 0.1758503, 1.0]], ['2, k, 9', [0.1994994, 0.100267, 1.0]], ['2, k, 10', [0.08956692, 0.1103471, 1.0]], ['2, k, 11', [0.03148628, 0.1402395, 1.0]], ['2, k, 12', [-0.08875094, -0.593954, 1.0]], ['2, k, 13', [-0.1457992, -0.2930357, 1.0]], ['2, k, 14', [-0.1162628, -0.6277362, 1.0]], ['2, k, 15', [-0.1304292, -0.7140134, 1.0]], ['2, k, 16', [0.1637821, -0.5747617, 1.0]], ['2, k, 17', [0.2068676, -0.2774695, 1.0]], ['2, k, 18', [0.1037981, -0.6192994, 1.0]], ['2, k, 19', [0.1138749, -0.6966815, 1.0]], ['2, k, 20', [0.1149164, 0.1080488, 1.0]], ['2, k, 21', [-0.02419217, 0.06523289, 1.0]], ['2, k, 22', [-0.02883985, 0.03078148, 1.0]], ['2, k, 23', [0.01939064, 0.1464499, 1.0]], ['2, k, 24', [0.04926186, 0.08487228, 1.0]]]
[['2, k, 0', [0.02773697, -0.6076587, 1.0]], ['2, k, 1', [0.06193035, -0.2341131, 1.0]], ['2, k, 2', [0.09999342, 0.1347601, 1.0]], ['2, k, 3', [0.03588, 0.2639089, 1.0]], ['2, k, 4', [-0.08095765, 0.04634244, 1.0]], ['2, k, 5', [-0.1386946, -0.13707, 1.0]], ['2, k, 6', [-0.07418397, -0.01215057, 1.0]], ['2, k, 7', [-0.05035729, 0.05331455, 1.0]], ['2, k, 8', [0.2165354, 0.0877732, 1.0]], ['2, k, 9', [0.1997853, 0.09139151, 1.0]], ['2, k, 10', [0.08387392, 0.1141244, 1.0]], ['2, k, 11', [0.03106008, 0.1448285, 1.0]], ['2, k, 12', [-0.1007306, -0.6005799, 1.0]], ['2, k, 13', [-0.1456432, -0.2921935, 1.0]], ['2, k, 14', [-0.117955, -0.6290258, 1.0]], ['2, k, 15', [-0.1239284, -0.7083837, 1.0]], ['2, k, 16', [0.1535709, -0.5982766, 1.0]], ['2, k, 17', [0.2069009, -0.2771134, 1.0]], ['2, k, 18', [0.09167024, -0.628693, 1.0]], ['2, k, 19', [0.1226109, -0.7364188, 1.0]], ['2, k, 20', [0.09053639, 0.04354643, 1.0]], ['2, k, 21', [-0.02840376, 0.07297322, 1.0]], ['2, k, 22', [-0.01763287, 0.05870599, 1.0]], ['2, k, 23', [0.01771804, 0.1543111, 1.0]], ['2, k, 24', [0.05256648, 0.09402912, 1.0]]]
[['2, k, 0', [0.007948456, -0.6364443, 1.0]], ['2, k, 1', [0.04232828, -0.2774581, 1.0]], ['2, k, 2', [0.07621191, 0.07235427, 1.0]], ['2, k, 3', [0.0426512, 0.2172232, 1.0]], ['2, k, 4', [-0.08066757, 0.04142763, 1.0]], ['2, k, 5', [-0.1402284, -0.1397927, 1.0]], ['2, k, 6', [-0.07525299, -0.01412845, 1.0]], ['2, k, 7', [-0.05202772, 0.05620908, 1.0]], ['2, k, 8', [0.2283216, 0.01413717, 1.0]], ['2, k, 9', [0.2048187, 0.09481856, 1.0]], ['2, k, 10', [0.08716751, 0.1154419, 1.0]], ['2, k, 11', [0.030235, 0.1487175, 1.0]], ['2, k, 12', [-0.1088466, -0.6145477, 1.0]], ['2, k, 13', [-0.1454894, -0.291746, 1.0]], ['2, k, 14', [-0.1178134, -0.6289385, 1.0]], ['2, k, 15', [-0.1191658, -0.7037181, 1.0]], ['2, k, 16', [0.1244255, -0.6355809, 1.0]], ['2, k, 17', [0.2070214, -0.2765336, 1.0]], ['2, k, 18', [0.1127684, -0.623032, 1.0]], ['2, k, 19', [0.1385066, -0.7334965, 1.0]], ['2, k, 20', [0.06788618, -0.01393076, 1.0]], ['2, k, 21', [-0.03139219, 0.07576751, 1.0]], ['2, k, 22', [-0.02729873, 0.04201792, 1.0]], ['2, k, 23', [0.01895196, 0.1617966, 1.0]], ['2, k, 24', [0.04727049, 0.09477041, 1.0]]]
[['2, k, 0', [0.007530073, -0.6370595, 1.0]], ['2, k, 1', [0.04197025, -0.2779705, 1.0]], ['2, k, 2', [0.07572771, 0.07172166, 1.0]], ['2, k, 3', [0.04328283, 0.2171781, 1.0]], ['2, k, 4', [-0.08087981, 0.04109475, 1.0]], ['2, k, 5', [-0.1403872, -0.1412271, 1.0]], ['2, k, 6', [-0.07567582, -0.02404652, 1.0]], ['2, k, 7', [-0.05105343, 0.05585721, 1.0]], ['2, k, 8', [0.2283122, 0.01427782, 1.0]], ['2, k, 9', [0.2061675, 0.09667924, 1.0]], ['2, k, 10', [0.08752156, 0.1277998, 1.0]], ['2, k, 11', [0.02941122, 0.1546653, 1.0]], ['2, k, 12', [-0.1090016, -0.6151847, 1.0]], ['2, k, 13', [-0.1453794, -0.2915701, 1.0]], ['2, k, 14', [-0.1177629, -0.6287852, 1.0]], ['2, k, 15', [-0.1058167, -0.7158367, 1.0]], ['2, k, 16', [0.1237849, -0.6359791, 1.0]], ['2, k, 17', [0.2073613, -0.2756733, 1.0]], ['2, k, 18', [0.1114512, -0.621785, 1.0]], ['2, k, 19', [0.135216, -0.7302237, 1.0]], ['2, k, 20', [0.06747998, -0.01446619, 1.0]], ['2, k, 21', [-0.02856599, 0.07506619, 1.0]], ['2, k, 22', [-0.03779614, 0.03404134, 1.0]], ['2, k, 23', [0.01785542, 0.1669506, 1.0]], ['2, k, 24', [0.04278975, 0.09798127, 1.0]]]
[['2, k, 0', [0.007204327, -0.6384273, 1.0]], ['2, k, 1', [0.04178904, -0.2784655, 1.0]], ['2, k, 2', [0.07555649, 0.07155214, 1.0]], ['2, k, 3', [0.04394986, 0.217235, 1.0]], ['2, k, 4', [-0.08114897, 0.02542343, 1.0]], ['2, k, 5', [-0.1443849, -0.1519132, 1.0]], ['2, k, 6', [-0.07615693, -0.0264844, 1.0]], ['2, k, 7', [-0.05432014, 0.05557908, 1.0]], ['2, k, 8', [0.2282689, 0.01442531, 1.0]], ['2, k, 9', [0.2079305, 0.09941033, 1.0]], ['2, k, 10', [0.09015244, 0.1326973, 1.0]], ['2, k, 11', [0.02913287, 0.1583373, 1.0]], ['2, k, 12', [-0.1098366, -0.6177114, 1.0]], ['2, k, 13', [-0.1452785, -0.2914961, 1.0]], ['2, k, 14', [-0.1178371, -0.6280285, 1.0]], ['2, k, 15', [-0.1123659, -0.6693226, 1.0]], ['2, k, 16', [0.1236927, -0.6374884, 1.0]], ['2, k, 17', [0.2060759, -0.2850031, 1.0]], ['2, k, 18', [0.1116099, -0.6216923, 1.0]], ['2, k, 19', [0.1205592, -0.6704215, 1.0]], ['2, k, 20', [0.06732245, -0.01467473, 1.0]], ['2, k, 21', [-0.0344823, 0.07351858, 1.0]], ['2, k, 22', [-0.0408738, 0.0296485, 1.0]], ['2, k, 23', [0.01659179, 0.1723215, 1.0]], ['2, k, 24', [0.04531934, 0.1052519, 1.0]]]
[['2, k, 0', [0.007253881, -0.63909, 1.0]], ['2, k, 1', [0.04178317, -0.2785867, 1.0]], ['2, k, 2', [0.07549003, 0.07158377, 1.0]], ['2, k, 3', [0.04321495, 0.2171442, 1.0]], ['2, k, 4', [-0.08123291, 0.02356835, 1.0]], ['2, k, 5', [-0.1461415, -0.1541102, 1.0]], ['2, k, 6', [-0.07706755, -0.02726482, 1.0]], ['2, k, 7', [-0.05515017, 0.05857889, 1.0]], ['2, k, 8', [0.2282365, 0.01453736, 1.0]], ['2, k, 9', [0.2082175, 0.1004915, 1.0]], ['2, k, 10', [0.09000149, 0.1347856, 1.0]], ['2, k, 11', [0.02843208, 0.1636593, 1.0]], ['2, k, 12', [-0.1098616, -0.6185865, 1.0]], ['2, k, 13', [-0.1452566, -0.2914867, 1.0]], ['2, k, 14', [-0.1177753, -0.6279917, 1.0]], ['2, k, 15', [-0.1041057, -0.6764478, 1.0]], ['2, k, 16', [0.123872, -0.6377909, 1.0]], ['2, k, 17', [0.2065634, -0.2813705, 1.0]], ['2, k, 18', [0.1117414, -0.6217475, 1.0]], ['2, k, 19', [0.1206801, -0.6703807, 1.0]], ['2, k, 20', [0.06729427, -0.01467786, 1.0]], ['2, k, 21', [-0.03275654, 0.07463501, 1.0]], ['2, k, 22', [-0.04416695, 0.03208604, 1.0]], ['2, k, 23', [0.01604175, 0.1792026, 1.0]], ['2, k, 24', [0.04633516, 0.1107471, 1.0]]]
[['2, k, 0', [0.007739149, -0.6395813, 1.0]], ['2, k, 1', [0.04182192, -0.2786338, 1.0]], ['2, k, 2', [0.07529631, 0.07171553, 1.0]], ['2, k, 3', [0.04343641, 0.2170148, 1.0]], ['2, k, 4', [-0.07979183, 0.01122191, 1.0]], ['2, k, 5', [-0.150613, -0.1615165, 1.0]], ['2, k, 6', [-0.08340745, -0.02721543, 1.0]], ['2, k, 7', [-0.05546929, 0.05785381, 1.0]], ['2, k, 8', [0.228536, 0.01491795, 1.0]], ['2, k, 9', [0.2088657, 0.1014509, 1.0]], ['2, k, 10', [0.09008815, 0.137457, 1.0]], ['2, k, 11', [0.02829087, 0.1675678, 1.0]], ['2, k, 12', [-0.1091788, -0.6202008, 1.0]], ['2, k, 13', [-0.144971, -0.2899943, 1.0]], ['2, k, 14', [-0.1177309, -0.6280184, 1.0]], ['2, k, 15', [-0.1200427, -0.6963682, 1.0]], ['2, k, 16', [0.1244216, -0.63771, 1.0]], ['2, k, 17', [0.2068308, -0.2793279, 1.0]], ['2, k, 18', [0.08919318, -0.6297637, 1.0]], ['2, k, 19', [0.1294, -0.6682006, 1.0]], ['2, k, 20', [0.06720638, -0.01462774, 1.0]], ['2, k, 21', [-0.03430967, 0.07517846, 1.0]], ['2, k, 22', [-0.03883018, 0.03533804, 1.0]], ['2, k, 23', [0.01535204, 0.1835686, 1.0]], ['2, k, 24', [0.04269103, 0.1154654, 1.0]]]
[['2, k, 0', [0.007884181, -0.6396799, 1.0]], ['2, k, 1', [0.04181329, -0.2786312, 1.0]], ['2, k, 2', [0.07504685, 0.07186656, 1.0]], ['2, k, 3', [0.04316679, 0.2173962, 1.0]], ['2, k, 4', [-0.07998658, 0.01162808, 1.0]], ['2, k, 5', [-0.1499602, -0.1602547, 1.0]], ['2, k, 6', [-0.08243858, -0.02612741, 1.0]], ['2, k, 7', [-0.05718355, 0.05972538, 1.0]], ['2, k, 8', [0.2285871, 0.01560943, 1.0]], ['2, k, 9', [0.2082404, 0.1030755, 1.0]], ['2, k, 10', [0.0904674, 0.1409496, 1.0]], ['2, k, 11', [0.02692666, 0.1720784, 1.0]], ['2, k, 12', [-0.1090805, -0.6204154, 1.0]], ['2, k, 13', [-0.1449281, -0.289893, 1.0]], ['2, k, 14', [-0.1175886, -0.6280841, 1.0]], ['2, k, 15', [-0.1163056, -0.6842989, 1.0]], ['2, k, 16', [0.1246011, -0.6374961, 1.0]], ['2, k, 17', [0.2063785, -0.2820349, 1.0]], ['2, k, 18', [0.1089299, -0.6146937, 1.0]], ['2, k, 19', [0.1453358, -0.7190044, 1.0]], ['2, k, 20', [0.06706285, -0.01454357, 1.0]], ['2, k, 21', [-0.03366745, 0.07630478, 1.0]], ['2, k, 22', [-0.03720162, 0.04234479, 1.0]], ['2, k, 23', [0.01577186, 0.1905567, 1.0]], ['2, k, 24', [0.04368315, 0.1226478, 1.0]]]
[['2, k, 0', [0.007856115, -0.6400592, 1.0]], ['2, k, 1', [0.04179271, -0.2786498, 1.0]], ['2, k, 2', [0.07484937, 0.07225208, 1.0]], ['2, k, 3', [0.04613573, 0.2162311, 1.0]], ['2, k, 4', [-0.07950521, 0.009460563, 1.0]], ['2, k, 5', [-0.1498645, -0.1616526, 1.0]], ['2, k, 6', [-0.08376025, -0.02368711, 1.0]], ['2, k, 7', [-0.05727464, 0.06120915, 1.0]], ['2, k, 8', [0.22867, 0.01563098, 1.0]], ['2, k, 9', [0.2082973, 0.1037952, 1.0]], ['2, k, 10', [0.09072276, 0.1437488, 1.0]], ['2, k, 11', [0.0264025, 0.1768861, 1.0]], ['2, k, 12', [-0.1092781, -0.6212763, 1.0]], ['2, k, 13', [-0.1449124, -0.2898822, 1.0]], ['2, k, 14', [-0.1175355, -0.6279995, 1.0]], ['2, k, 15', [-0.1114182, -0.690974, 1.0]], ['2, k, 16', [0.1246728, -0.6376244, 1.0]], ['2, k, 17', [0.2065766, -0.2786068, 1.0]], ['2, k, 18', [0.1075093, -0.6134698, 1.0]], ['2, k, 19', [0.1217651, -0.6538086, 1.0]], ['2, k, 20', [0.06691494, -0.01431783, 1.0]], ['2, k, 21', [-0.03463161, 0.07852753, 1.0]], ['2, k, 22', [-0.0351836, 0.04289111, 1.0]], ['2, k, 23', [0.01492674, 0.1967977, 1.0]], ['2, k, 24', [0.04181192, 0.126517, 1.0]]]
[['2, k, 0', [0.008099902, -0.6405032, 1.0]], ['2, k, 1', [0.04186865, -0.278662, 1.0]], ['2, k, 2', [0.07492833, 0.07259405, 1.0]], ['2, k, 3', [0.04459447, 0.2166986, 1.0]], ['2, k, 4', [-0.07933961, 0.008461502, 1.0]], ['2, k, 5', [-0.1491579, -0.1623722, 1.0]], ['2, k, 6', [-0.08426893, -0.02320431, 1.0]], ['2, k, 7', [-0.05783403, 0.06354756, 1.0]], ['2, k, 8', [0.2285044, 0.01619813, 1.0]], ['2, k, 9', [0.2083444, 0.1061237, 1.0]], ['2, k, 10', [0.09146196, 0.1477915, 1.0]], ['2, k, 11', [0.02507555, 0.1823166, 1.0]], ['2, k, 12', [-0.1091149, -0.6219296, 1.0]], ['2, k, 13', [-0.144874, -0.2897748, 1.0]], ['2, k, 14', [-0.1175835, -0.6277125, 1.0]], ['2, k, 15', [-0.1121348, -0.683185, 1.0]], ['2, k, 16', [0.1253676, -0.6381159, 1.0]], ['2, k, 17', [0.2052923, -0.2845693, 1.0]], ['2, k, 18', [0.08086657, -0.6294748, 1.0]], ['2, k, 19', [0.1351713, -0.7275189, 1.0]], ['2, k, 20', [0.06698038, -0.0141206, 1.0]], ['2, k, 21', [-0.03877634, 0.08129441, 1.0]], ['2, k, 22', [-0.04353169, 0.0406574, 1.0]], ['2, k, 23', [0.0136597, 0.2018986, 1.0]], ['2, k, 24', [0.04218137, 0.1321443, 1.0]]]
[['2, k, 0', [0.008734207, -0.6399814, 1.0]], ['2, k, 1', [0.04208108, -0.2782297, 1.0]], ['2, k, 2', [0.07489663, 0.0730603, 1.0]], ['2, k, 3', [0.04467397, 0.216195, 1.0]], ['2, k, 4', [-0.07915578, 0.008208961, 1.0]], ['2, k, 5', [-0.1225989, -0.186322, 1.0]], ['2, k, 6', [-0.06696104, -0.01826105, 1.0]], ['2, k, 7', [-0.05219669, 0.07165787, 1.0]], ['2, k, 8', [0.2283312, 0.01680635, 1.0]], ['2, k, 9', [0.2091406, 0.1088008, 1.0]], ['2, k, 10', [0.09162738, 0.1505967, 1.0]], ['2, k, 11', [0.02452606, 0.1853426, 1.0]], ['2, k, 12', [-0.108542, -0.6217349, 1.0]], ['2, k, 13', [-0.1448622, -0.2896995, 1.0]], ['2, k, 14', [-0.1172879, -0.6277511, 1.0]], ['2, k, 15', [-0.1238718, -0.6900181, 1.0]], ['2, k, 16', [0.1261224, -0.6369201, 1.0]], ['2, k, 17', [0.2054323, -0.2844619, 1.0]], ['2, k, 18', [0.1031308, -0.6301059, 1.0]], ['2, k, 19', [0.1407436, -0.7377082, 1.0]], ['2, k, 20', [0.06698623, -0.01363206, 1.0]], ['2, k, 21', [-0.03196967, 0.09767658, 1.0]], ['2, k, 22', [-0.03498111, 0.05517276, 1.0]], ['2, k, 23', [0.01255633, 0.2071664, 1.0]], ['2, k, 24', [0.04096129, 0.1362009, 1.0]]]
[['2, k, 0', [0.008813047, -0.6400158, 1.0]], ['2, k, 1', [0.04209171, -0.2781148, 1.0]], ['2, k, 2', [0.07460436, 0.07375783, 1.0]], ['2, k, 3', [0.04179916, 0.2169978, 1.0]], ['2, k, 4', [-0.07904796, 0.007721343, 1.0]], ['2, k, 5', [-0.120389, -0.1851777, 1.0]], ['2, k, 6', [-0.06398924, -0.008677114, 1.0]], ['2, k, 7', [-0.04994616, 0.07923571, 1.0]], ['2, k, 8', [0.2275198, 0.0184202, 1.0]], ['2, k, 9', [0.2077625, 0.1105935, 1.0]], ['2, k, 10', [0.08985284, 0.1562226, 1.0]], ['2, k, 11', [0.02286081, 0.1912514, 1.0]], ['2, k, 12', [-0.1084701, -0.6220273, 1.0]], ['2, k, 13', [-0.1448355, -0.2889261, 1.0]], ['2, k, 14', [-0.1172376, -0.6276784, 1.0]], ['2, k, 15', [-0.1244167, -0.689142, 1.0]], ['2, k, 16', [0.1264482, -0.6365723, 1.0]], ['2, k, 17', [0.2053961, -0.282307, 1.0]], ['2, k, 18', [0.103244, -0.6296234, 1.0]], ['2, k, 19', [0.1477516, -0.732572, 1.0]], ['2, k, 20', [0.06678655, -0.01309063, 1.0]], ['2, k, 21', [-0.02684257, 0.1065424, 1.0]], ['2, k, 22', [-0.03317418, 0.05710322, 1.0]], ['2, k, 23', [0.01367564, 0.2169578, 1.0]], ['2, k, 24', [0.04019459, 0.1397361, 1.0]]]
[['2, k, 0', [0.009086047, -0.6389312, 1.0]], ['2, k, 1', [0.04204942, -0.2773488, 1.0]], ['2, k, 2', [0.07427531, 0.07432655, 1.0]], ['2, k, 3', [0.03517665, 0.2148051, 1.0]], ['2, k, 4', [-0.07899003, 0.007642405, 1.0]], ['2, k, 5', [-0.1215015, -0.1845735, 1.0]], ['2, k, 6', [-0.06536122, -0.005121359, 1.0]], ['2, k, 7', [-0.05055595, 0.08264342, 1.0]], ['2, k, 8', [0.2275152, 0.01856916, 1.0]], ['2, k, 9', [0.2076123, 0.1109885, 1.0]], ['2, k, 10', [0.08893132, 0.1594131, 1.0]], ['2, k, 11', [0.0232974, 0.1946345, 1.0]], ['2, k, 12', [-0.1074662, -0.6187175, 1.0]], ['2, k, 13', [-0.1449286, -0.2887437, 1.0]], ['2, k, 14', [-0.1172971, -0.6277009, 1.0]], ['2, k, 15', [-0.1179778, -0.6914386, 1.0]], ['2, k, 16', [0.1264369, -0.6358012, 1.0]], ['2, k, 17', [0.2055734, -0.2821674, 1.0]], ['2, k, 18', [0.102128, -0.6260242, 1.0]], ['2, k, 19', [0.1108835, -0.6745113, 1.0]], ['2, k, 20', [0.06649973, -0.01244012, 1.0]], ['2, k, 21', [-0.0270315, 0.1104575, 1.0]], ['2, k, 22', [-0.02918074, 0.07256871, 1.0]], ['2, k, 23', [0.01187537, 0.2136799, 1.0]], ['2, k, 24', [0.03948449, 0.1435466, 1.0]]]
[['2, k, 0', [0.00939759, -0.6383355, 1.0]], ['2, k, 1', [0.04206038, -0.2768502, 1.0]], ['2, k, 2', [0.07394832, 0.07526513, 1.0]], ['2, k, 3', [0.0317276, 0.2163161, 1.0]], ['2, k, 4', [-0.07891244, 0.007556048, 1.0]], ['2, k, 5', [-0.14348, -0.1647792, 1.0]], ['2, k, 6', [-0.08520734, -0.01858924, 1.0]], ['2, k, 7', [-0.05858596, 0.06980475, 1.0]], ['2, k, 8', [0.227461, 0.01893497, 1.0]], ['2, k, 9', [0.2073159, 0.1125698, 1.0]], ['2, k, 10', [0.08104236, 0.1618513, 1.0]], ['2, k, 11', [0.02212363, 0.1957493, 1.0]], ['2, k, 12', [-0.1072336, -0.6184945, 1.0]], ['2, k, 13', [-0.1449271, -0.2885731, 1.0]], ['2, k, 14', [-0.1174162, -0.6285345, 1.0]], ['2, k, 15', [-0.1159665, -0.7072473, 1.0]], ['2, k, 16', [0.1264957, -0.6347375, 1.0]], ['2, k, 17', [0.2060153, -0.2801591, 1.0]], ['2, k, 18', [0.08849876, -0.5971051, 1.0]], ['2, k, 19', [0.1135048, -0.7090262, 1.0]], ['2, k, 20', [0.06627645, -0.01164569, 1.0]], ['2, k, 21', [-0.04095952, 0.09029432, 1.0]], ['2, k, 22', [-0.04348862, 0.04825391, 1.0]], ['2, k, 23', [0.01156246, 0.2159876, 1.0]], ['2, k, 24', [0.03786681, 0.1459611, 1.0]]]
[['2, k, 0', [0.009522618, -0.6378071, 1.0]], ['2, k, 1', [0.04200262, -0.2762019, 1.0]], ['2, k, 2', [0.07352614, 0.07626723, 1.0]], ['2, k, 3', [0.03083187, 0.2177313, 1.0]], ['2, k, 4', [-0.07880879, 0.007503865, 1.0]], ['2, k, 5', [-0.1605326, -0.1646443, 1.0]], ['2, k, 6', [-0.09317349, -0.01472584, 1.0]], ['2, k, 7', [-0.05855684, 0.0715936, 1.0]], ['2, k, 8', [0.2273377, 0.01978237, 1.0]], ['2, k, 9', [0.2070036, 0.1135646, 1.0]], ['2, k, 10', [0.08421225, 0.1646879, 1.0]], ['2, k, 11', [0.02111505, 0.1984843, 1.0]], ['2, k, 12', [-0.1071117, -0.618251, 1.0]], ['2, k, 13', [-0.1450026, -0.2883523, 1.0]], ['2, k, 14', [-0.1174671, -0.6283708, 1.0]], ['2, k, 15', [-0.1201939, -0.6698165, 1.0]], ['2, k, 16', [0.1264439, -0.6339833, 1.0]], ['2, k, 17', [0.2060499, -0.2791296, 1.0]], ['2, k, 18', [0.127427, -0.5975133, 1.0]], ['2, k, 19', [0.1357414, -0.6465483, 1.0]], ['2, k, 20', [0.0659457, -0.01070721, 1.0]], ['2, k, 21', [-0.03922636, 0.09441713, 1.0]], ['2, k, 22', [-0.03994013, 0.05188796, 1.0]], ['2, k, 23', [0.009748901, 0.2198017, 1.0]], ['2, k, 24', [0.02786125, 0.1495485, 1.0]]]
[['2, k, 0', [0.009625285, -0.6380328, 1.0]], ['2, k, 1', [0.04196011, -0.2760835, 1.0]], ['2, k, 2', [0.07329116, 0.07667817, 1.0]], ['2, k, 3', [0.03014876, 0.2184731, 1.0]], ['2, k, 4', [-0.07877783, 0.007440673, 1.0]], ['2, k, 5', [-0.1619974, -0.1653215, 1.0]], ['2, k, 6', [-0.09359723, -0.01435133, 1.0]], ['2, k, 7', [-0.05920366, 0.07213879, 1.0]], ['2, k, 8', [0.227261, 0.02024604, 1.0]], ['2, k, 9', [0.2113016, 0.1221659, 1.0]], ['2, k, 10', [0.08487301, 0.1655252, 1.0]], ['2, k, 11', [0.01999724, 0.199241, 1.0]], ['2, k, 12', [-0.1071645, -0.6197893, 1.0]], ['2, k, 13', [-0.1450334, -0.2883522, 1.0]], ['2, k, 14', [-0.1178057, -0.6281317, 1.0]], ['2, k, 15', [-0.1395946, -0.6973348, 1.0]], ['2, k, 16', [0.1264643, -0.6339685, 1.0]], ['2, k, 17', [0.2055009, -0.2823239, 1.0]], ['2, k, 18', [0.0984248, -0.6323123, 1.0]], ['2, k, 19', [0.116499, -0.743152, 1.0]], ['2, k, 20', [0.06577881, -0.01040651, 1.0]], ['2, k, 21', [-0.03976986, 0.0944128, 1.0]], ['2, k, 22', [-0.04334579, 0.04594727, 1.0]], ['2, k, 23', [0.007979898, 0.2199493, 1.0]], ['2, k, 24', [0.02436194, 0.1502519, 1.0]]]
[['2, k, 0', [0.01047071, -0.6371388, 1.0]], ['2, k, 1', [0.04212518, -0.2754296, 1.0]], ['2, k, 2', [0.07298273, 0.07714789, 1.0]], ['2, k, 3', [0.03175002, 0.2194979, 1.0]], ['2, k, 4', [-0.0785644, 0.007319119, 1.0]], ['2, k, 5', [-0.1600296, -0.1645519, 1.0]], ['2, k, 6', [-0.0935839, -0.0166206, 1.0]], ['2, k, 7', [-0.06089098, 0.07147741, 1.0]], ['2, k, 8', [0.2272438, 0.02059826, 1.0]], ['2, k, 9', [0.2100199, 0.1213012, 1.0]], ['2, k, 10', [0.08550589, 0.1660574, 1.0]], ['2, k, 11', [0.01928306, 0.1993985, 1.0]], ['2, k, 12', [-0.1052025, -0.6177561, 1.0]], ['2, k, 13', [-0.1450882, -0.2884212, 1.0]], ['2, k, 14', [-0.1173958, -0.6281931, 1.0]], ['2, k, 15', [-0.1366466, -0.7078229, 1.0]], ['2, k, 16', [0.1269179, -0.6334274, 1.0]], ['2, k, 17', [0.2055401, -0.2828034, 1.0]], ['2, k, 18', [0.1032318, -0.6242921, 1.0]], ['2, k, 19', [0.1119993, -0.6724539, 1.0]], ['2, k, 20', [0.06556181, -0.009863412, 1.0]], ['2, k, 21', [-0.04216586, 0.09403614, 1.0]], ['2, k, 22', [-0.04124578, 0.04976568, 1.0]], ['2, k, 23', [0.009919934, 0.2261024, 1.0]], ['2, k, 24', [0.03660337, 0.1484941, 1.0]]]
[['2, k, 0', [0.01082158, -0.6365833, 1.0]], ['2, k, 1', [0.04220954, -0.2750149, 1.0]], ['2, k, 2', [0.07286311, 0.07736519, 1.0]], ['2, k, 3', [0.03234223, 0.2199291, 1.0]], ['2, k, 4', [-0.07814214, 0.007037735, 1.0]], ['2, k, 5', [-0.1596438, -0.1647422, 1.0]], ['2, k, 6', [-0.0938885, -0.01583892, 1.0]], ['2, k, 7', [-0.06045521, 0.06959682, 1.0]], ['2, k, 8', [0.227094, 0.0210901, 1.0]], ['2, k, 9', [0.2095661, 0.1200907, 1.0]], ['2, k, 10', [0.08604787, 0.1664318, 1.0]], ['2, k, 11', [0.01927879, 0.1973504, 1.0]], ['2, k, 12', [-0.1047882, -0.617223, 1.0]], ['2, k, 13', [-0.1451482, -0.2883896, 1.0]], ['2, k, 14', [-0.1172878, -0.628194, 1.0]], ['2, k, 15', [-0.119963, -0.6992157, 1.0]], ['2, k, 16', [0.1270417, -0.6330896, 1.0]], ['2, k, 17', [0.2056307, -0.2828874, 1.0]], ['2, k, 18', [0.08853835, -0.6295597, 1.0]], ['2, k, 19', [0.1257363, -0.693715, 1.0]], ['2, k, 20', [0.06546938, -0.009577389, 1.0]], ['2, k, 21', [-0.04550492, 0.09174597, 1.0]], ['2, k, 22', [-0.04298134, 0.04778729, 1.0]], ['2, k, 23', [0.009389483, 0.2267577, 1.0]], ['2, k, 24', [0.03374575, 0.1452631, 1.0]]]
