[['2, k, 0', [0.1786002, -0.003959851, 1.0]], ['2, k, 1', [0.1883835, 0.3053679, 1.0]], ['2, k, 2', [0.1977158, 0.6040104, 1.0]], ['2, k, 3', [0.208048, 0.7446001, 1.0]], ['2, k, 4', [0.01594483, 0.4989113, 1.0]], ['2, k, 5', [-0.03344714, 0.2402761, 1.0]], ['2, k, 6', [-0.04281221, 0.01100751, 1.0]], ['2, k, 7', [-0.02194214, -0.04284829, 1.0]], ['2, k, 8', [0.3736969, 0.4849156, 1.0]], ['2, k, 9', [0.38717, 0.2244914, 1.0]], ['2, k, 10', [0.3867346, -0.008337235, 1.0]], ['2, k, 11', [0.3712932, -0.08692362, 1.0]], ['2, k, 12', [0.09636349, -0.0009834095, 1.0]], ['2, k, 13', [0.07618845, -0.3264109, 1.0]], ['2, k, 14', [0.1030239, -0.6398204, 1.0]], ['2, k, 15', [0.06040762, -0.7175391, 1.0]], ['2, k, 16', [0.2556226, -0.006832028, 1.0]], ['2, k, 17', [0.2460845, -0.3459694, 1.0]], ['2, k, 18', [0.227444, -0.6556442, 1.0]], ['2, k, 19', [0.2081582, -0.7303479, 1.0]], ['2, k, 20', [0.1955569, 0.5308628, 1.0]], ['2, k, 21', [-0.0217257, -0.1194355, 1.0]], ['2, k, 22', [-0.05008615, -0.07489613, 1.0]], ['2, k, 23', [0.3629202, -0.1637452, 1.0]], ['2, k, 24', [0.404184, -0.1010247, 1.0]]]
[['2, k, 0', [0.1893446, -0.008659509, 1.0]], ['2, k, 1', [0.2036893, 0.306648, 1.0]], ['2, k, 2', [0.2148547, 0.6125978, 1.0]], ['2, k, 3', [0.2310856, 0.7513721, 1.0]], ['2, k, 4', [0.03604787, 0.4978593, 1.0]], ['2, k, 5', [-0.01314542, 0.2412107, 1.0]], ['2, k, 6', [-0.02861278, -0.002119527, 1.0]], ['2, k, 7', [-0.01184835, -0.05778132, 1.0]], ['2, k, 8', [0.3901706, 0.4786257, 1.0]], ['2, k, 9', [0.4171368, 0.2163797, 1.0]], ['2, k, 10', [0.4209148, -0.01505079, 1.0]], ['2, k, 11', [0.4101666, -0.08943585, 1.0]], ['2, k, 12', [0.1071221, -0.002217151, 1.0]], ['2, k, 13', [0.08507205, -0.3471735, 1.0]], ['2, k, 14', [0.09171607, -0.6548046, 1.0]], ['2, k, 15', [0.05935181, -0.7303938, 1.0]], ['2, k, 16', [0.2658938, -0.0144928, 1.0]], ['2, k, 17', [0.2438703, -0.3492018, 1.0]], ['2, k, 18', [0.2240147, -0.6509856, 1.0]], ['2, k, 19', [0.2041689, -0.7310778, 1.0]], ['2, k, 20', [0.2129055, 0.5375602, 1.0]], ['2, k, 21', [-0.02355537, -0.1245935, 1.0]], ['2, k, 22', [-0.04958453, -0.08878423, 1.0]], ['2, k, 23', [0.403045, -0.1565885, 1.0]], ['2, k, 24', [0.4351454, -0.1005837, 1.0]]]
[['2, k, 0', [0.189471, -0.008542334, 1.0]], ['2, k, 1', [0.2032029, 0.3068584, 1.0]], ['2, k, 2', [0.2131103, 0.612855, 1.0]], ['2, k, 3', [0.2278145, 0.751904, 1.0]], ['2, k, 4', [0.0348473, 0.4976761, 1.0]], ['2, k, 5', [-0.01319559, 0.2411434, 1.0]], ['2, k, 6', [-0.02799383, -0.0006117359, 1.0]], ['2, k, 7', [-0.0116786, -0.05477048, 1.0]], ['2, k, 8', [0.3882846, 0.4794253, 1.0]], ['2, k, 9', [0.4158328, 0.2170358, 1.0]], ['2, k, 10', [0.4180119, -0.01406052, 1.0]], ['2, k, 11', [0.4057348, -0.08997051, 1.0]], ['2, k, 12', [0.1072029, -0.002309628, 1.0]], ['2, k, 13', [0.08558966, -0.345989, 1.0]], ['2, k, 14', [0.09234085, -0.65328, 1.0]], ['2, k, 15', [0.06442976, -0.7276021, 1.0]], ['2, k, 16', [0.2660833, -0.0140987, 1.0]], ['2, k, 17', [0.2445284, -0.3494344, 1.0]], ['2, k, 18', [0.2238837, -0.6515692, 1.0]], ['2, k, 19', [0.2080787, -0.7321686, 1.0]], ['2, k, 20', [0.2113701, 0.5378434, 1.0]], ['2, k, 21', [-0.01582406, -0.1292818, 1.0]], ['2, k, 22', [-0.04641728, -0.06056937, 1.0]], ['2, k, 23', [0.4036963, -0.1556961, 1.0]], ['2, k, 24', [0.4327718, -0.09642674, 1.0]]]
[['2, k, 0', [0.1892347, -0.008428503, 1.0]], ['2, k, 1', [0.2014659, 0.3072318, 1.0]], ['2, k, 2', [0.2098117, 0.6131395, 1.0]], ['2, k, 3', [0.2240063, 0.7527586, 1.0]], ['2, k, 4', [0.03181925, 0.4971815, 1.0]], ['2, k, 5', [-0.01360802, 0.2402602, 1.0]], ['2, k, 6', [-0.02833315, 0.001016521, 1.0]], ['2, k, 7', [-0.01326494, -0.05243564, 1.0]], ['2, k, 8', [0.3865937, 0.4803319, 1.0]], ['2, k, 9', [0.4138444, 0.2179313, 1.0]], ['2, k, 10', [0.4156393, -0.0127172, 1.0]], ['2, k, 11', [0.4018331, -0.08894001, 1.0]], ['2, k, 12', [0.1069341, -0.002325927, 1.0]], ['2, k, 13', [0.08554295, -0.3452674, 1.0]], ['2, k, 14', [0.09317979, -0.653505, 1.0]], ['2, k, 15', [0.06565586, -0.727489, 1.0]], ['2, k, 16', [0.2658195, -0.01384083, 1.0]], ['2, k, 17', [0.2445618, -0.3494313, 1.0]], ['2, k, 18', [0.2239644, -0.6516334, 1.0]], ['2, k, 19', [0.2110444, -0.7322667, 1.0]], ['2, k, 20', [0.2082705, 0.5381834, 1.0]], ['2, k, 21', [-0.01755529, -0.1303159, 1.0]], ['2, k, 22', [-0.05053524, -0.05283274, 1.0]], ['2, k, 23', [0.3978125, -0.1568105, 1.0]], ['2, k, 24', [0.4234653, -0.08265883, 1.0]]]
[['2, k, 0', [0.1886725, -0.008303952, 1.0]], ['2, k, 1', [0.1998003, 0.3075449, 1.0]], ['2, k, 2', [0.2075768, 0.6134194, 1.0]], ['2, k, 3', [0.219887, 0.7533497, 1.0]], ['2, k, 4', [0.02988522, 0.4970314, 1.0]], ['2, k, 5', [-0.01408161, 0.2398194, 1.0]], ['2, k, 6', [-0.02824644, 0.0004349158, 1.0]], ['2, k, 7', [-0.01420937, -0.05223809, 1.0]], ['2, k, 8', [0.3845767, 0.4816968, 1.0]], ['2, k, 9', [0.4118365, 0.2185805, 1.0]], ['2, k, 10', [0.413408, -0.012183, 1.0]], ['2, k, 11', [0.3978454, -0.08732432, 1.0]], ['2, k, 12', [0.1064215, -0.002390137, 1.0]], ['2, k, 13', [0.08549003, -0.3414685, 1.0]], ['2, k, 14', [0.09381943, -0.6530675, 1.0]], ['2, k, 15', [0.0687204, -0.7282749, 1.0]], ['2, k, 16', [0.2651624, -0.01353865, 1.0]], ['2, k, 17', [0.2447024, -0.349266, 1.0]], ['2, k, 18', [0.2242517, -0.6506137, 1.0]], ['2, k, 19', [0.2122156, -0.7314719, 1.0]], ['2, k, 20', [0.2060613, 0.5384828, 1.0]], ['2, k, 21', [-0.02270182, -0.1287405, 1.0]], ['2, k, 22', [-0.05372763, -0.06668718, 1.0]], ['2, k, 23', [0.3995208, -0.1511955, 1.0]], ['2, k, 24', [0.4178603, -0.08826308, 1.0]]]
[['2, k, 0', [0.1883088, -0.008122898, 1.0]], ['2, k, 1', [0.1985667, 0.3078791, 1.0]], ['2, k, 2', [0.2057317, 0.6137139, 1.0]], ['2, k, 3', [0.2175166, 0.7537147, 1.0]], ['2, k, 4', [0.02732572, 0.4966674, 1.0]], ['2, k, 5', [-0.0148575, 0.2399191, 1.0]], ['2, k, 6', [-0.02831335, 0.0005058087, 1.0]], ['2, k, 7', [-0.01430477, -0.04944177, 1.0]], ['2, k, 8', [0.3828249, 0.4822907, 1.0]], ['2, k, 9', [0.4098713, 0.2191113, 1.0]], ['2, k, 10', [0.4103159, -0.01111117, 1.0]], ['2, k, 11', [0.3949001, -0.08673808, 1.0]], ['2, k, 12', [0.1060237, -0.002483702, 1.0]], ['2, k, 13', [0.08531982, -0.3389958, 1.0]], ['2, k, 14', [0.09442326, -0.652743, 1.0]], ['2, k, 15', [0.06879772, -0.727348, 1.0]], ['2, k, 16', [0.264734, -0.01304538, 1.0]], ['2, k, 17', [0.2443653, -0.3496512, 1.0]], ['2, k, 18', [0.2249826, -0.6512045, 1.0]], ['2, k, 19', [0.2124195, -0.7314734, 1.0]], ['2, k, 20', [0.2043103, 0.5387951, 1.0]], ['2, k, 21', [-0.02201397, -0.1248716, 1.0]], ['2, k, 22', [-0.05130181, -0.0467734, 1.0]], ['2, k, 23', [0.396283, -0.1543544, 1.0]], ['2, k, 24', [0.4191573, -0.09020145, 1.0]]]
[['2, k, 0', [0.1880617, -0.008004083, 1.0]], ['2, k, 1', [0.1973452, 0.3080259, 1.0]], ['2, k, 2', [0.2034942, 0.6136631, 1.0]], ['2, k, 3', [0.214958, 0.7536227, 1.0]], ['2, k, 4', [0.02491243, 0.4968294, 1.0]], ['2, k, 5', [-0.01569566, 0.2397682, 1.0]], ['2, k, 6', [-0.02835759, 0.0004671341, 1.0]], ['2, k, 7', [-0.01508073, -0.05029056, 1.0]], ['2, k, 8', [0.3806603, 0.4830924, 1.0]], ['2, k, 9', [0.4080656, 0.2196903, 1.0]], ['2, k, 10', [0.4080964, -0.01130533, 1.0]], ['2, k, 11', [0.3906533, -0.08710852, 1.0]], ['2, k, 12', [0.1057866, -0.002555712, 1.0]], ['2, k, 13', [0.08475564, -0.3375254, 1.0]], ['2, k, 14', [0.09471018, -0.6528024, 1.0]], ['2, k, 15', [0.06852366, -0.7266888, 1.0]], ['2, k, 16', [0.2644074, -0.01268559, 1.0]], ['2, k, 17', [0.2441619, -0.3499395, 1.0]], ['2, k, 18', [0.2256763, -0.6514151, 1.0]], ['2, k, 19', [0.2149519, -0.7297297, 1.0]], ['2, k, 20', [0.2023009, 0.5388029, 1.0]], ['2, k, 21', [-0.01710204, -0.1313242, 1.0]], ['2, k, 22', [-0.05485428, -0.0456432, 1.0]], ['2, k, 23', [0.3742944, -0.1570104, 1.0]], ['2, k, 24', [0.4164074, -0.1049651, 1.0]]]
[['2, k, 0', [0.1862351, -0.007847608, 1.0]], ['2, k, 1', [0.1921773, 0.3082082, 1.0]], ['2, k, 2', [0.1957181, 0.6136187, 1.0]], ['2, k, 3', [0.2085073, 0.7540196, 1.0]], ['2, k, 4', [0.01905074, 0.4967368, 1.0]], ['2, k, 5', [-0.02139991, 0.238235, 1.0]], ['2, k, 6', [-0.03127585, -0.001865725, 1.0]], ['2, k, 7', [-0.01894436, -0.0589973, 1.0]], ['2, k, 8', [0.3743755, 0.4841349, 1.0]], ['2, k, 9', [0.3996107, 0.223792, 1.0]], ['2, k, 10', [0.4020083, -0.009604784, 1.0]], ['2, k, 11', [0.385213, -0.08676586, 1.0]], ['2, k, 12', [0.1039196, -0.00337671, 1.0]], ['2, k, 13', [0.08039173, -0.3289822, 1.0]], ['2, k, 14', [0.09366845, -0.6478875, 1.0]], ['2, k, 15', [0.06561884, -0.723071, 1.0]], ['2, k, 16', [0.2624888, -0.0116919, 1.0]], ['2, k, 17', [0.2439832, -0.3505151, 1.0]], ['2, k, 18', [0.2261349, -0.6514646, 1.0]], ['2, k, 19', [0.2150961, -0.7305635, 1.0]], ['2, k, 20', [0.1950942, 0.5388083, 1.0]], ['2, k, 21', [-0.02233251, -0.1434725, 1.0]], ['2, k, 22', [-0.0587327, -0.05361377, 1.0]], ['2, k, 23', [0.3828705, -0.1507804, 1.0]], ['2, k, 24', [0.4157165, -0.1006167, 1.0]]]
[['2, k, 0', [0.1859855, -0.007710909, 1.0]], ['2, k, 1', [0.1917747, 0.3083335, 1.0]], ['2, k, 2', [0.1953226, 0.6136974, 1.0]], ['2, k, 3', [0.2071803, 0.7540239, 1.0]], ['2, k, 4', [0.01806317, 0.4968328, 1.0]], ['2, k, 5', [-0.02245123, 0.2380926, 1.0]], ['2, k, 6', [-0.03218047, -0.002761193, 1.0]], ['2, k, 7', [-0.02033617, -0.05774717, 1.0]], ['2, k, 8', [0.3728476, 0.4845241, 1.0]], ['2, k, 9', [0.3980778, 0.224631, 1.0]], ['2, k, 10', [0.4005333, -0.008985751, 1.0]], ['2, k, 11', [0.3849684, -0.0855213, 1.0]], ['2, k, 12', [0.103697, -0.003401095, 1.0]], ['2, k, 13', [0.08018398, -0.3287839, 1.0]], ['2, k, 14', [0.09363537, -0.6484725, 1.0]], ['2, k, 15', [0.06493528, -0.7231378, 1.0]], ['2, k, 16', [0.262222, -0.01136976, 1.0]], ['2, k, 17', [0.2439153, -0.3502724, 1.0]], ['2, k, 18', [0.2261167, -0.6514848, 1.0]], ['2, k, 19', [0.216209, -0.7307227, 1.0]], ['2, k, 20', [0.1946899, 0.5388973, 1.0]], ['2, k, 21', [-0.02345965, -0.1365207, 1.0]], ['2, k, 22', [-0.06070927, -0.07665653, 1.0]], ['2, k, 23', [0.381938, -0.1544248, 1.0]], ['2, k, 24', [0.4016436, -0.08642334, 1.0]]]
[['2, k, 0', [0.1856291, -0.007501265, 1.0]], ['2, k, 1', [0.1909174, 0.3083378, 1.0]], ['2, k, 2', [0.1939378, 0.6133238, 1.0]], ['2, k, 3', [0.2060705, 0.7537641, 1.0]], ['2, k, 4', [0.01752105, 0.496868, 1.0]], ['2, k, 5', [-0.02323832, 0.2377083, 1.0]], ['2, k, 6', [-0.03246938, -0.003659877, 1.0]], ['2, k, 7', [-0.01992678, -0.0594636, 1.0]], ['2, k, 8', [0.3719588, 0.4852847, 1.0]], ['2, k, 9', [0.3974506, 0.2249977, 1.0]], ['2, k, 10', [0.3990044, -0.008466864, 1.0]], ['2, k, 11', [0.3843196, -0.08635593, 1.0]], ['2, k, 12', [0.1034554, -0.003356922, 1.0]], ['2, k, 13', [0.07989836, -0.3286476, 1.0]], ['2, k, 14', [0.09356216, -0.6488542, 1.0]], ['2, k, 15', [0.06414855, -0.7242194, 1.0]], ['2, k, 16', [0.2617801, -0.01097974, 1.0]], ['2, k, 17', [0.2440401, -0.3502943, 1.0]], ['2, k, 18', [0.2257338, -0.6515949, 1.0]], ['2, k, 19', [0.2164695, -0.7307051, 1.0]], ['2, k, 20', [0.1934395, 0.5386307, 1.0]], ['2, k, 21', [-0.02617965, -0.1373235, 1.0]], ['2, k, 22', [-0.06114734, -0.05146899, 1.0]], ['2, k, 23', [0.379893, -0.1565698, 1.0]], ['2, k, 24', [0.409472, -0.08430798, 1.0]]]
[['2, k, 0', [0.185589, -0.007482559, 1.0]], ['2, k, 1', [0.190624, 0.3083016, 1.0]], ['2, k, 2', [0.1933529, 0.6131761, 1.0]], ['2, k, 3', [0.2052001, 0.7535636, 1.0]], ['2, k, 4', [0.01682137, 0.4965535, 1.0]], ['2, k, 5', [-0.02423373, 0.2374952, 1.0]], ['2, k, 6', [-0.03252723, -0.00365408, 1.0]], ['2, k, 7', [-0.01927143, -0.05848096, 1.0]], ['2, k, 8', [0.3714901, 0.4856012, 1.0]], ['2, k, 9', [0.3968686, 0.2248564, 1.0]], ['2, k, 10', [0.3985805, -0.008239699, 1.0]], ['2, k, 11', [0.384591, -0.08547299, 1.0]], ['2, k, 12', [0.103416, -0.003419003, 1.0]], ['2, k, 13', [0.07989112, -0.3286676, 1.0]], ['2, k, 14', [0.09361821, -0.6495141, 1.0]], ['2, k, 15', [0.06451677, -0.7245197, 1.0]], ['2, k, 16', [0.2617115, -0.01083765, 1.0]], ['2, k, 17', [0.243827, -0.3506093, 1.0]], ['2, k, 18', [0.2257174, -0.6516297, 1.0]], ['2, k, 19', [0.2171711, -0.730768, 1.0]], ['2, k, 20', [0.1929259, 0.5385117, 1.0]], ['2, k, 21', [-0.02515748, -0.1380456, 1.0]], ['2, k, 22', [-0.06075989, -0.06214809, 1.0]], ['2, k, 23', [0.3803906, -0.155271, 1.0]], ['2, k, 24', [0.403437, -0.08995928, 1.0]]]
[['2, k, 0', [0.1854907, -0.007360499, 1.0]], ['2, k, 1', [0.1901436, 0.3083898, 1.0]], ['2, k, 2', [0.1924139, 0.6131486, 1.0]], ['2, k, 3', [0.2043226, 0.7534968, 1.0]], ['2, k, 4', [0.01625613, 0.4967681, 1.0]], ['2, k, 5', [-0.02449428, 0.2372808, 1.0]], ['2, k, 6', [-0.03278501, -0.003465535, 1.0]], ['2, k, 7', [-0.01800063, -0.05891867, 1.0]], ['2, k, 8', [0.3712936, 0.4858986, 1.0]], ['2, k, 9', [0.3965073, 0.2248642, 1.0]], ['2, k, 10', [0.3982509, -0.008088565, 1.0]], ['2, k, 11', [0.3844602, -0.08447243, 1.0]], ['2, k, 12', [0.1033567, -0.003395549, 1.0]], ['2, k, 13', [0.07974414, -0.3285846, 1.0]], ['2, k, 14', [0.09348926, -0.6495323, 1.0]], ['2, k, 15', [0.06632996, -0.7229702, 1.0]], ['2, k, 16', [0.2615911, -0.01059793, 1.0]], ['2, k, 17', [0.2437827, -0.3509421, 1.0]], ['2, k, 18', [0.2256748, -0.6515361, 1.0]], ['2, k, 19', [0.2173807, -0.7306316, 1.0]], ['2, k, 20', [0.1921038, 0.5385169, 1.0]], ['2, k, 21', [-0.02208118, -0.1378887, 1.0]], ['2, k, 22', [-0.06101583, -0.07209814, 1.0]], ['2, k, 23', [0.3782497, -0.1506476, 1.0]], ['2, k, 24', [0.4016582, -0.07936417, 1.0]]]
[['2, k, 0', [0.1854223, -0.007303809, 1.0]], ['2, k, 1', [0.1900854, 0.3084458, 1.0]], ['2, k, 2', [0.1924052, 0.6132146, 1.0]], ['2, k, 3', [0.2041109, 0.7535386, 1.0]], ['2, k, 4', [0.01601439, 0.4967425, 1.0]], ['2, k, 5', [-0.02450755, 0.2372809, 1.0]], ['2, k, 6', [-0.03282074, -0.003843724, 1.0]], ['2, k, 7', [-0.01770128, -0.05974622, 1.0]], ['2, k, 8', [0.3710058, 0.4860283, 1.0]], ['2, k, 9', [0.3963798, 0.2248354, 1.0]], ['2, k, 10', [0.3979716, -0.008255975, 1.0]], ['2, k, 11', [0.3855859, -0.08567, 1.0]], ['2, k, 12', [0.1033055, -0.003417329, 1.0]], ['2, k, 13', [0.07928516, -0.3284457, 1.0]], ['2, k, 14', [0.09372772, -0.6481743, 1.0]], ['2, k, 15', [0.06670802, -0.722692, 1.0]], ['2, k, 16', [0.2615155, -0.0104054, 1.0]], ['2, k, 17', [0.2438302, -0.3509234, 1.0]], ['2, k, 18', [0.2255203, -0.6513433, 1.0]], ['2, k, 19', [0.2178965, -0.7302936, 1.0]], ['2, k, 20', [0.1920839, 0.5385738, 1.0]], ['2, k, 21', [-0.01809232, -0.1369058, 1.0]], ['2, k, 22', [-0.05314114, -0.04758458, 1.0]], ['2, k, 23', [0.3790563, -0.1543538, 1.0]], ['2, k, 24', [0.4067942, -0.0852428, 1.0]]]
[['2, k, 0', [0.1854284, -0.007209259, 1.0]], ['2, k, 1', [0.1899506, 0.3085039, 1.0]], ['2, k, 2', [0.1921013, 0.6132345, 1.0]], ['2, k, 3', [0.2040179, 0.7535625, 1.0]], ['2, k, 4', [0.0157759, 0.4968513, 1.0]], ['2, k, 5', [-0.02477978, 0.2378686, 1.0]], ['2, k, 6', [-0.03258683, -0.004120607, 1.0]], ['2, k, 7', [-0.01656068, -0.06262238, 1.0]], ['2, k, 8', [0.3707857, 0.4861185, 1.0]], ['2, k, 9', [0.3963488, 0.2248462, 1.0]], ['2, k, 10', [0.3979681, -0.008296684, 1.0]], ['2, k, 11', [0.3878709, -0.08614932, 1.0]], ['2, k, 12', [0.1033128, -0.003399978, 1.0]], ['2, k, 13', [0.07921289, -0.3286219, 1.0]], ['2, k, 14', [0.09378756, -0.6484423, 1.0]], ['2, k, 15', [0.06655012, -0.7228346, 1.0]], ['2, k, 16', [0.261531, -0.01023563, 1.0]], ['2, k, 17', [0.2438733, -0.3509103, 1.0]], ['2, k, 18', [0.2255247, -0.651328, 1.0]], ['2, k, 19', [0.2176801, -0.7301538, 1.0]], ['2, k, 20', [0.1918231, 0.5386047, 1.0]], ['2, k, 21', [-0.02089845, -0.1435329, 1.0]], ['2, k, 22', [-0.05663246, -0.06014353, 1.0]], ['2, k, 23', [0.3787229, -0.1548501, 1.0]], ['2, k, 24', [0.4052816, -0.09388904, 1.0]]]
[['2, k, 0', [0.1854493, -0.007183802, 1.0]], ['2, k, 1', [0.1898061, 0.3085519, 1.0]], ['2, k, 2', [0.191659, 0.6133505, 1.0]], ['2, k, 3', [0.2038681, 0.7537061, 1.0]], ['2, k, 4', [0.01565576, 0.4968547, 1.0]], ['2, k, 5', [-0.0247092, 0.2377827, 1.0]], ['2, k, 6', [-0.03246094, -0.003925547, 1.0]], ['2, k, 7', [-0.01486204, -0.05964301, 1.0]], ['2, k, 8', [0.3707102, 0.4861354, 1.0]], ['2, k, 9', [0.3962587, 0.2247276, 1.0]], ['2, k, 10', [0.3980508, -0.008222126, 1.0]], ['2, k, 11', [0.3894857, -0.08643415, 1.0]], ['2, k, 12', [0.1033202, -0.003413158, 1.0]], ['2, k, 13', [0.07939426, -0.3287081, 1.0]], ['2, k, 14', [0.09366868, -0.6481948, 1.0]], ['2, k, 15', [0.06667739, -0.7226671, 1.0]], ['2, k, 16', [0.2615888, -0.01016859, 1.0]], ['2, k, 17', [0.2439435, -0.350942, 1.0]], ['2, k, 18', [0.2253652, -0.6510328, 1.0]], ['2, k, 19', [0.217811, -0.7297256, 1.0]], ['2, k, 20', [0.1914615, 0.5386994, 1.0]], ['2, k, 21', [-0.01800868, -0.1430908, 1.0]], ['2, k, 22', [-0.05274627, -0.0863983, 1.0]], ['2, k, 23', [0.385595, -0.1548299, 1.0]], ['2, k, 24', [0.408584, -0.08594635, 1.0]]]
[['2, k, 0', [0.1855424, -0.007153066, 1.0]], ['2, k, 1', [0.1899438, 0.3085972, 1.0]], ['2, k, 2', [0.192018, 0.6134505, 1.0]], ['2, k, 3', [0.2038568, 0.7536914, 1.0]], ['2, k, 4', [0.01564387, 0.4968342, 1.0]], ['2, k, 5', [-0.02452509, 0.237541, 1.0]], ['2, k, 6', [-0.03203822, -0.004199325, 1.0]], ['2, k, 7', [-0.01379524, -0.05418322, 1.0]], ['2, k, 8', [0.3707415, 0.4860609, 1.0]], ['2, k, 9', [0.3962533, 0.224678, 1.0]], ['2, k, 10', [0.398075, -0.008130026, 1.0]], ['2, k, 11', [0.3881379, -0.08528665, 1.0]], ['2, k, 12', [0.1034333, -0.003461758, 1.0]], ['2, k, 13', [0.07946885, -0.3290197, 1.0]], ['2, k, 14', [0.0939419, -0.6482578, 1.0]], ['2, k, 15', [0.06745571, -0.7224457, 1.0]], ['2, k, 16', [0.2617119, -0.01007938, 1.0]], ['2, k, 17', [0.2438978, -0.3509504, 1.0]], ['2, k, 18', [0.2254833, -0.6513144, 1.0]], ['2, k, 19', [0.2179869, -0.7298826, 1.0]], ['2, k, 20', [0.1917464, 0.5387805, 1.0]], ['2, k, 21', [-0.01823588, -0.136018, 1.0]], ['2, k, 22', [-0.05269311, -0.05786416, 1.0]], ['2, k, 23', [0.3826109, -0.1557504, 1.0]], ['2, k, 24', [0.407343, -0.08645633, 1.0]]]
[['2, k, 0', [0.1856884, -0.007100541, 1.0]], ['2, k, 1', [0.1900374, 0.3086359, 1.0]], ['2, k, 2', [0.1922041, 0.6135186, 1.0]], ['2, k, 3', [0.2038922, 0.7537103, 1.0]], ['2, k, 4', [0.01589703, 0.4967503, 1.0]], ['2, k, 5', [-0.02391506, 0.23845, 1.0]], ['2, k, 6', [-0.03145484, -0.003918866, 1.0]], ['2, k, 7', [-0.0131131, -0.05410994, 1.0]], ['2, k, 8', [0.3708889, 0.4860873, 1.0]], ['2, k, 9', [0.3965528, 0.2246504, 1.0]], ['2, k, 10', [0.3982379, -0.008137944, 1.0]], ['2, k, 11', [0.3914181, -0.08802325, 1.0]], ['2, k, 12', [0.1035432, -0.003503225, 1.0]], ['2, k, 13', [0.07982094, -0.3294738, 1.0]], ['2, k, 14', [0.09438786, -0.6485232, 1.0]], ['2, k, 15', [0.06697531, -0.7232888, 1.0]], ['2, k, 16', [0.2619447, -0.00991076, 1.0]], ['2, k, 17', [0.2438021, -0.351027, 1.0]], ['2, k, 18', [0.2254779, -0.6520631, 1.0]], ['2, k, 19', [0.2193303, -0.7299512, 1.0]], ['2, k, 20', [0.1919007, 0.5388383, 1.0]], ['2, k, 21', [-0.01126655, -0.1316803, 1.0]], ['2, k, 22', [-0.05367469, -0.0680728, 1.0]], ['2, k, 23', [0.3794154, -0.1609233, 1.0]], ['2, k, 24', [0.4176101, -0.08827202, 1.0]]]
[['2, k, 0', [0.1857613, -0.007100916, 1.0]], ['2, k, 1', [0.1901381, 0.3085704, 1.0]], ['2, k, 2', [0.1924378, 0.6133273, 1.0]], ['2, k, 3', [0.204208, 0.7535592, 1.0]], ['2, k, 4', [0.01624238, 0.4967662, 1.0]], ['2, k, 5', [-0.02359008, 0.23855, 1.0]], ['2, k, 6', [-0.03086356, -0.004365791, 1.0]], ['2, k, 7', [-0.01196893, -0.05539859, 1.0]], ['2, k, 8', [0.3713661, 0.4856982, 1.0]], ['2, k, 9', [0.3972183, 0.2243743, 1.0]], ['2, k, 10', [0.3992426, -0.008259607, 1.0]], ['2, k, 11', [0.393828, -0.08605134, 1.0]], ['2, k, 12', [0.1035684, -0.003509137, 1.0]], ['2, k, 13', [0.07989083, -0.3293545, 1.0]], ['2, k, 14', [0.09445618, -0.648585, 1.0]], ['2, k, 15', [0.06701094, -0.7229492, 1.0]], ['2, k, 16', [0.262107, -0.009929692, 1.0]], ['2, k, 17', [0.244443, -0.3509487, 1.0]], ['2, k, 18', [0.2255806, -0.6521615, 1.0]], ['2, k, 19', [0.2188142, -0.7299109, 1.0]], ['2, k, 20', [0.1920936, 0.5386825, 1.0]], ['2, k, 21', [-0.01748394, -0.1253121, 1.0]], ['2, k, 22', [-0.04833528, -0.05752875, 1.0]], ['2, k, 23', [0.3839714, -0.1573074, 1.0]], ['2, k, 24', [0.4285251, -0.09125083, 1.0]]]
[['2, k, 0', [0.1864153, -0.006933309, 1.0]], ['2, k, 1', [0.1906068, 0.3086096, 1.0]], ['2, k, 2', [0.1929315, 0.6132908, 1.0]], ['2, k, 3', [0.2050105, 0.7534632, 1.0]], ['2, k, 4', [0.01723842, 0.4972346, 1.0]], ['2, k, 5', [-0.02287535, 0.2387687, 1.0]], ['2, k, 6', [-0.03039518, -0.003705635, 1.0]], ['2, k, 7', [-0.01054947, -0.05402248, 1.0]], ['2, k, 8', [0.3724803, 0.4856753, 1.0]], ['2, k, 9', [0.3986357, 0.2239638, 1.0]], ['2, k, 10', [0.4006175, -0.008747539, 1.0]], ['2, k, 11', [0.3965291, -0.08510455, 1.0]], ['2, k, 12', [0.1043866, -0.003440297, 1.0]], ['2, k, 13', [0.07977302, -0.3294125, 1.0]], ['2, k, 14', [0.09400559, -0.6482759, 1.0]], ['2, k, 15', [0.06747201, -0.7228987, 1.0]], ['2, k, 16', [0.2627626, -0.009718301, 1.0]], ['2, k, 17', [0.2452086, -0.3502175, 1.0]], ['2, k, 18', [0.2255164, -0.6524675, 1.0]], ['2, k, 19', [0.2150356, -0.7307947, 1.0]], ['2, k, 20', [0.1925741, 0.5386629, 1.0]], ['2, k, 21', [-0.01071754, -0.1302966, 1.0]], ['2, k, 22', [-0.04818962, -0.05531015, 1.0]], ['2, k, 23', [0.3884214, -0.1566285, 1.0]], ['2, k, 24', [0.4189325, -0.079484, 1.0]]]
