[['2, k, 0', [-0.174337, -0.1331594, 1.0]], ['2, k, 1', [-0.1770155, 0.1164711, 1.0]], ['2, k, 2', [-0.178423, 0.3612234, 1.0]], ['2, k, 3', [-0.1740065, 0.4867251, 1.0]], ['2, k, 4', [-0.3202136, 0.2465383, 1.0]], ['2, k, 5', [-0.374383, 0.01820689, 1.0]], ['2, k, 6', [-0.3925223, -0.1679026, 1.0]], ['2, k, 7', [-0.3918973, -0.2023956, 1.0]], ['2, k, 8', [-0.02407467, 0.2539517, 1.0]], ['2, k, 9', [0.02665738, 0.03815334, 1.0]], ['2, k, 10', [0.00789444, -0.1261519, 1.0]], ['2, k, 11', [-0.003577508, -0.1780524, 1.0]], ['2, k, 12', [-0.2415221, -0.1324235, 1.0]], ['2, k, 13', [-0.2682141, -0.263228, 1.0]], ['2, k, 14', [-0.2529529, -0.6032158, 1.0]], ['2, k, 15', [-0.2487802, -0.6644794, 1.0]], ['2, k, 16', [-0.1034129, -0.1310779, 1.0]], ['2, k, 17', [0.02265749, -0.2510816, 1.0]], ['2, k, 18', [0.01457045, -0.6014728, 1.0]], ['2, k, 19', [0.02160711, -0.6643943, 1.0]], ['2, k, 20', [-0.1782136, 0.3007656, 1.0]], ['2, k, 21', [-0.411624, -0.270576, 1.0]], ['2, k, 22', [-0.3470142, -0.1878884, 1.0]], ['2, k, 23', [-0.01245068, -0.2324467, 1.0]], ['2, k, 24', [0.03595378, -0.1708726, 1.0]]]
[['2, k, 0', [-0.1915696, -0.1148656, 1.0]], ['2, k, 1', [-0.1908366, 0.131268, 1.0]], ['2, k, 2', [-0.1918136, 0.3736075, 1.0]], ['2, k, 3', [-0.2232919, 0.4854497, 1.0]], ['2, k, 4', [-0.3237224, 0.3098416, 1.0]], ['2, k, 5', [-0.3575404, 0.5529251, 1.0]], ['2, k, 6', [-0.3355574, 0.7734427, 1.0]], ['2, k, 7', [-0.324351, 0.8549907, 1.0]], ['2, k, 8', [-0.04357725, 0.2612028, 1.0]], ['2, k, 9', [0.02184081, 0.0412691, 1.0]], ['2, k, 10', [0.01258408, -0.127198, 1.0]], ['2, k, 11', [0.0001267807, -0.1696345, 1.0]], ['2, k, 12', [-0.2586116, -0.1098762, 1.0]], ['2, k, 13', [-0.2677132, -0.2642111, 1.0]], ['2, k, 14', [-0.2520882, -0.6048211, 1.0]], ['2, k, 15', [-0.2487634, -0.6660824, 1.0]], ['2, k, 16', [-0.1209035, -0.1173179, 1.0]], ['2, k, 17', [0.02359258, -0.2507775, 1.0]], ['2, k, 18', [0.01575111, -0.5980824, 1.0]], ['2, k, 19', [0.02651662, -0.6626227, 1.0]], ['2, k, 20', [-0.191616, 0.3136593, 1.0]], ['2, k, 21', [-0.3098828, 0.9185065, 1.0]], ['2, k, 22', [-0.3459423, 0.8761156, 1.0]], ['2, k, 23', [-0.007767866, -0.2199068, 1.0]], ['2, k, 24', [0.0449366, -0.1755596, 1.0]]]
[['2, k, 0', [-0.1910731, -0.1145492, 1.0]], ['2, k, 1', [-0.191716, 0.1320404, 1.0]], ['2, k, 2', [-0.194149, 0.3750815, 1.0]], ['2, k, 3', [-0.2314045, 0.4864199, 1.0]], ['2, k, 4', [-0.3196697, 0.3122197, 1.0]], ['2, k, 5', [-0.3547924, 0.5537302, 1.0]], ['2, k, 6', [-0.3335058, 0.7706269, 1.0]], ['2, k, 7', [-0.3150731, 0.8499315, 1.0]], ['2, k, 8', [-0.04407353, 0.2614685, 1.0]], ['2, k, 9', [0.02223685, 0.04242152, 1.0]], ['2, k, 10', [0.01256655, -0.1263817, 1.0]], ['2, k, 11', [-0.0001140763, -0.1705335, 1.0]], ['2, k, 12', [-0.2585223, -0.1094655, 1.0]], ['2, k, 13', [-0.2676998, -0.2640925, 1.0]], ['2, k, 14', [-0.2523531, -0.6046576, 1.0]], ['2, k, 15', [-0.2492575, -0.665727, 1.0]], ['2, k, 16', [-0.1196987, -0.1171638, 1.0]], ['2, k, 17', [0.0236753, -0.2508428, 1.0]], ['2, k, 18', [0.01572742, -0.5982053, 1.0]], ['2, k, 19', [0.02626887, -0.662621, 1.0]], ['2, k, 20', [-0.1934784, 0.3149172, 1.0]], ['2, k, 21', [-0.2996395, 0.9125608, 1.0]], ['2, k, 22', [-0.3380698, 0.8650783, 1.0]], ['2, k, 23', [-0.003442909, -0.219233, 1.0]], ['2, k, 24', [0.04297839, -0.1698196, 1.0]]]
[['2, k, 0', [-0.191077, -0.1145974, 1.0]], ['2, k, 1', [-0.1922857, 0.1323437, 1.0]], ['2, k, 2', [-0.195368, 0.3758068, 1.0]], ['2, k, 3', [-0.2340669, 0.4871429, 1.0]], ['2, k, 4', [-0.3190114, 0.3114223, 1.0]], ['2, k, 5', [-0.35434, 0.5544187, 1.0]], ['2, k, 6', [-0.3301351, 0.7704982, 1.0]], ['2, k, 7', [-0.306639, 0.8505592, 1.0]], ['2, k, 8', [-0.04463135, 0.2616332, 1.0]], ['2, k, 9', [0.02195208, 0.044887, 1.0]], ['2, k, 10', [0.01266997, -0.1243756, 1.0]], ['2, k, 11', [0.0003782207, -0.1679808, 1.0]], ['2, k, 12', [-0.2585979, -0.1095385, 1.0]], ['2, k, 13', [-0.2676357, -0.2638976, 1.0]], ['2, k, 14', [-0.2526427, -0.6038498, 1.0]], ['2, k, 15', [-0.2495447, -0.6645409, 1.0]], ['2, k, 16', [-0.1195792, -0.1171936, 1.0]], ['2, k, 17', [0.02374643, -0.2509144, 1.0]], ['2, k, 18', [0.01579143, -0.5971263, 1.0]], ['2, k, 19', [0.02626376, -0.662443, 1.0]], ['2, k, 20', [-0.1945827, 0.3155701, 1.0]], ['2, k, 21', [-0.286511, 0.9146262, 1.0]], ['2, k, 22', [-0.3288774, 0.8678424, 1.0]], ['2, k, 23', [-0.007321823, -0.2180709, 1.0]], ['2, k, 24', [0.04258525, -0.1650715, 1.0]]]
[['2, k, 0', [-0.1913658, -0.1147999, 1.0]], ['2, k, 1', [-0.1930734, 0.1323198, 1.0]], ['2, k, 2', [-0.1963252, 0.3758231, 1.0]], ['2, k, 3', [-0.2400443, 0.4863043, 1.0]], ['2, k, 4', [-0.3186523, 0.3104678, 1.0]], ['2, k, 5', [-0.3474797, 0.5586292, 1.0]], ['2, k, 6', [-0.3271257, 0.7666412, 1.0]], ['2, k, 7', [-0.3037455, 0.8490098, 1.0]], ['2, k, 8', [-0.04529227, 0.2619064, 1.0]], ['2, k, 9', [0.02155387, 0.04617735, 1.0]], ['2, k, 10', [0.01510279, -0.1237421, 1.0]], ['2, k, 11', [0.003223599, -0.1648328, 1.0]], ['2, k, 12', [-0.2590583, -0.1097421, 1.0]], ['2, k, 13', [-0.2673479, -0.2636834, 1.0]], ['2, k, 14', [-0.2528161, -0.6029862, 1.0]], ['2, k, 15', [-0.2494264, -0.6643915, 1.0]], ['2, k, 16', [-0.1197191, -0.1173786, 1.0]], ['2, k, 17', [0.02384329, -0.2509874, 1.0]], ['2, k, 18', [0.01557928, -0.596975, 1.0]], ['2, k, 19', [0.02525491, -0.6616521, 1.0]], ['2, k, 20', [-0.1955338, 0.3155971, 1.0]], ['2, k, 21', [-0.2844117, 0.9129041, 1.0]], ['2, k, 22', [-0.3201454, 0.8857271, 1.0]], ['2, k, 23', [-0.01370282, -0.2126261, 1.0]], ['2, k, 24', [0.04902666, -0.175397, 1.0]]]
[['2, k, 0', [-0.1915041, -0.1151064, 1.0]], ['2, k, 1', [-0.1933823, 0.1323565, 1.0]], ['2, k, 2', [-0.1966631, 0.3760756, 1.0]], ['2, k, 3', [-0.2400291, 0.4867811, 1.0]], ['2, k, 4', [-0.3162465, 0.306381, 1.0]], ['2, k, 5', [-0.3476116, 0.5585079, 1.0]], ['2, k, 6', [-0.3041256, 0.8049983, 1.0]], ['2, k, 7', [-0.2983275, 0.8664321, 1.0]], ['2, k, 8', [-0.04569492, 0.2621566, 1.0]], ['2, k, 9', [0.02136936, 0.04678072, 1.0]], ['2, k, 10', [0.01490202, -0.1229958, 1.0]], ['2, k, 11', [0.002426177, -0.1666403, 1.0]], ['2, k, 12', [-0.2595637, -0.1103519, 1.0]], ['2, k, 13', [-0.26732, -0.2636734, 1.0]], ['2, k, 14', [-0.252962, -0.6028156, 1.0]], ['2, k, 15', [-0.2492357, -0.6644676, 1.0]], ['2, k, 16', [-0.1196893, -0.1175477, 1.0]], ['2, k, 17', [0.02392603, -0.2510254, 1.0]], ['2, k, 18', [0.01554693, -0.5953387, 1.0]], ['2, k, 19', [0.02513861, -0.6604695, 1.0]], ['2, k, 20', [-0.1958839, 0.3158056, 1.0]], ['2, k, 21', [-0.2756678, 0.9246934, 1.0]], ['2, k, 22', [-0.3203754, 0.8857459, 1.0]], ['2, k, 23', [-0.003448945, -0.2140187, 1.0]], ['2, k, 24', [0.03923755, -0.1644317, 1.0]]]
[['2, k, 0', [-0.1916452, -0.1151833, 1.0]], ['2, k, 1', [-0.1935605, 0.1323891, 1.0]], ['2, k, 2', [-0.1967133, 0.376105, 1.0]], ['2, k, 3', [-0.2402905, 0.4869164, 1.0]], ['2, k, 4', [-0.3162306, 0.3063422, 1.0]], ['2, k, 5', [-0.3475975, 0.5585375, 1.0]], ['2, k, 6', [-0.303078, 0.8053319, 1.0]], ['2, k, 7', [-0.3018401, 0.865301, 1.0]], ['2, k, 8', [-0.04588212, 0.2622514, 1.0]], ['2, k, 9', [0.020999, 0.04853719, 1.0]], ['2, k, 10', [0.01421245, -0.1216579, 1.0]], ['2, k, 11', [0.0003300701, -0.1667153, 1.0]], ['2, k, 12', [-0.2598304, -0.1103805, 1.0]], ['2, k, 13', [-0.2672949, -0.2636755, 1.0]], ['2, k, 14', [-0.2530401, -0.6028129, 1.0]], ['2, k, 15', [-0.249176, -0.6642964, 1.0]], ['2, k, 16', [-0.1197463, -0.1176408, 1.0]], ['2, k, 17', [0.02419982, -0.2512882, 1.0]], ['2, k, 18', [0.0152174, -0.5963699, 1.0]], ['2, k, 19', [0.02490184, -0.6605472, 1.0]], ['2, k, 20', [-0.1959678, 0.3158424, 1.0]], ['2, k, 21', [-0.2828134, 0.9258271, 1.0]], ['2, k, 22', [-0.3345203, 0.8735295, 1.0]], ['2, k, 23', [-0.008323104, -0.2156169, 1.0]], ['2, k, 24', [0.04221577, -0.1661791, 1.0]]]
[['2, k, 0', [-0.19269, -0.1140757, 1.0]], ['2, k, 1', [-0.1934945, 0.1324991, 1.0]], ['2, k, 2', [-0.1943621, 0.3753303, 1.0]], ['2, k, 3', [-0.2396846, 0.4853162, 1.0]], ['2, k, 4', [-0.3152464, 0.3229222, 1.0]], ['2, k, 5', [-0.3445552, 0.5471366, 1.0]], ['2, k, 6', [-0.31486, 0.8136827, 1.0]], ['2, k, 7', [-0.3086212, 0.8690082, 1.0]], ['2, k, 8', [-0.04601749, 0.2622769, 1.0]], ['2, k, 9', [0.02108406, 0.04855612, 1.0]], ['2, k, 10', [0.01374314, -0.1219521, 1.0]], ['2, k, 11', [0.001078413, -0.1665696, 1.0]], ['2, k, 12', [-0.2604489, -0.1085069, 1.0]], ['2, k, 13', [-0.2673251, -0.2633778, 1.0]], ['2, k, 14', [-0.2529545, -0.6025705, 1.0]], ['2, k, 15', [-0.2494937, -0.6638786, 1.0]], ['2, k, 16', [-0.1211946, -0.1170378, 1.0]], ['2, k, 17', [0.02445288, -0.251401, 1.0]], ['2, k, 18', [0.01551569, -0.5961698, 1.0]], ['2, k, 19', [0.02440527, -0.6608696, 1.0]], ['2, k, 20', [-0.1945948, 0.3155126, 1.0]], ['2, k, 21', [-0.2865813, 0.929583, 1.0]], ['2, k, 22', [-0.3320136, 0.8790569, 1.0]], ['2, k, 23', [-0.01748332, -0.2203227, 1.0]], ['2, k, 24', [0.04294273, -0.1672798, 1.0]]]
[['2, k, 0', [-0.1928683, -0.1136637, 1.0]], ['2, k, 1', [-0.1934864, 0.1326421, 1.0]], ['2, k, 2', [-0.1941137, 0.3752316, 1.0]], ['2, k, 3', [-0.2283335, 0.4876716, 1.0]], ['2, k, 4', [-0.3157808, 0.32628, 1.0]], ['2, k, 5', [-0.3478434, 0.5508319, 1.0]], ['2, k, 6', [-0.3196039, 0.8174507, 1.0]], ['2, k, 7', [-0.3201665, 0.8691981, 1.0]], ['2, k, 8', [-0.04639198, 0.262542, 1.0]], ['2, k, 9', [0.02117888, 0.04870725, 1.0]], ['2, k, 10', [0.01368354, -0.1210957, 1.0]], ['2, k, 11', [0.002858298, -0.166562, 1.0]], ['2, k, 12', [-0.2604335, -0.1078314, 1.0]], ['2, k, 13', [-0.2673191, -0.2633394, 1.0]], ['2, k, 14', [-0.2525866, -0.6033731, 1.0]], ['2, k, 15', [-0.2492908, -0.6636261, 1.0]], ['2, k, 16', [-0.1214962, -0.1167561, 1.0]], ['2, k, 17', [0.02458023, -0.2515118, 1.0]], ['2, k, 18', [0.01553446, -0.597107, 1.0]], ['2, k, 19', [0.02471892, -0.6629398, 1.0]], ['2, k, 20', [-0.1944124, 0.3154839, 1.0]], ['2, k, 21', [-0.3055657, 0.9273154, 1.0]], ['2, k, 22', [-0.3463345, 0.8742955, 1.0]], ['2, k, 23', [-0.005003411, -0.2154341, 1.0]], ['2, k, 24', [0.04364472, -0.1681378, 1.0]]]
[['2, k, 0', [-0.1927599, -0.1128496, 1.0]], ['2, k, 1', [-0.1933033, 0.1333637, 1.0]], ['2, k, 2', [-0.1938298, 0.3756095, 1.0]], ['2, k, 3', [-0.2252579, 0.4883296, 1.0]], ['2, k, 4', [-0.3162014, 0.332417, 1.0]], ['2, k, 5', [-0.3574795, 0.5484269, 1.0]], ['2, k, 6', [-0.3287245, 0.8150575, 1.0]], ['2, k, 7', [-0.3351241, 0.8691918, 1.0]], ['2, k, 8', [-0.04642053, 0.2625266, 1.0]], ['2, k, 9', [0.02080832, 0.04846427, 1.0]], ['2, k, 10', [0.01369472, -0.1211841, 1.0]], ['2, k, 11', [9.716568e-05, -0.1675988, 1.0]], ['2, k, 12', [-0.2597762, -0.1062484, 1.0]], ['2, k, 13', [-0.2673143, -0.2634119, 1.0]], ['2, k, 14', [-0.2525803, -0.6034964, 1.0]], ['2, k, 15', [-0.2490216, -0.6640691, 1.0]], ['2, k, 16', [-0.1216059, -0.1163777, 1.0]], ['2, k, 17', [0.02468194, -0.2514683, 1.0]], ['2, k, 18', [0.01564982, -0.5974426, 1.0]], ['2, k, 19', [0.02511866, -0.6639524, 1.0]], ['2, k, 20', [-0.1941165, 0.3159219, 1.0]], ['2, k, 21', [-0.3223323, 0.9254134, 1.0]], ['2, k, 22', [-0.369713, 0.8663523, 1.0]], ['2, k, 23', [-0.006402857, -0.2159082, 1.0]], ['2, k, 24', [0.04132527, -0.1628313, 1.0]]]
[['2, k, 0', [-0.1927404, -0.1128931, 1.0]], ['2, k, 1', [-0.1926398, 0.1332427, 1.0]], ['2, k, 2', [-0.1909942, 0.3750212, 1.0]], ['2, k, 3', [-0.2182567, 0.4879632, 1.0]], ['2, k, 4', [-0.316294, 0.3180135, 1.0]], ['2, k, 5', [-0.3612456, 0.5438572, 1.0]], ['2, k, 6', [-0.3627996, 0.7980516, 1.0]], ['2, k, 7', [-0.3597514, 0.8648528, 1.0]], ['2, k, 8', [-0.0464011, 0.2627116, 1.0]], ['2, k, 9', [0.02118813, 0.04632981, 1.0]], ['2, k, 10', [0.01417415, -0.1228815, 1.0]], ['2, k, 11', [0.003674406, -0.1684743, 1.0]], ['2, k, 12', [-0.2597708, -0.1064093, 1.0]], ['2, k, 13', [-0.2673034, -0.2634007, 1.0]], ['2, k, 14', [-0.2527746, -0.6032477, 1.0]], ['2, k, 15', [-0.2490218, -0.6635002, 1.0]], ['2, k, 16', [-0.1215647, -0.1163774, 1.0]], ['2, k, 17', [0.02479975, -0.2515237, 1.0]], ['2, k, 18', [0.01581222, -0.597433, 1.0]], ['2, k, 19', [0.02492044, -0.6641973, 1.0]], ['2, k, 20', [-0.191845, 0.315448, 1.0]], ['2, k, 21', [-0.3490898, 0.9240882, 1.0]], ['2, k, 22', [-0.3850535, 0.8795012, 1.0]], ['2, k, 23', [-0.006045155, -0.215781, 1.0]], ['2, k, 24', [0.04394739, -0.168334, 1.0]]]
[['2, k, 0', [-0.192773, -0.1128982, 1.0]], ['2, k, 1', [-0.1924942, 0.1333009, 1.0]], ['2, k, 2', [-0.1902644, 0.3751745, 1.0]], ['2, k, 3', [-0.1949519, 0.4918892, 1.0]], ['2, k, 4', [-0.3161432, 0.3173293, 1.0]], ['2, k, 5', [-0.372337, 0.521861, 1.0]], ['2, k, 6', [-0.3728369, 0.788675, 1.0]], ['2, k, 7', [-0.3821977, 0.8639875, 1.0]], ['2, k, 8', [-0.04642084, 0.2626939, 1.0]], ['2, k, 9', [0.02166445, 0.04578566, 1.0]], ['2, k, 10', [0.0139102, -0.1234994, 1.0]], ['2, k, 11', [0.003038751, -0.168989, 1.0]], ['2, k, 12', [-0.2598335, -0.1064278, 1.0]], ['2, k, 13', [-0.2672983, -0.2633918, 1.0]], ['2, k, 14', [-0.2525986, -0.6026447, 1.0]], ['2, k, 15', [-0.2491024, -0.6634347, 1.0]], ['2, k, 16', [-0.1215801, -0.116386, 1.0]], ['2, k, 17', [0.02482902, -0.2515165, 1.0]], ['2, k, 18', [0.01585973, -0.5974504, 1.0]], ['2, k, 19', [0.02510249, -0.6647822, 1.0]], ['2, k, 20', [-0.1912518, 0.3155669, 1.0]], ['2, k, 21', [-0.3773143, 0.922746, 1.0]], ['2, k, 22', [-0.4149911, 0.8518838, 1.0]], ['2, k, 23', [-0.006918211, -0.2176228, 1.0]], ['2, k, 24', [0.04625798, -0.1691978, 1.0]]]
[['2, k, 0', [-0.1931102, -0.1126857, 1.0]], ['2, k, 1', [-0.1923571, 0.1332966, 1.0]], ['2, k, 2', [-0.1889791, 0.3745717, 1.0]], ['2, k, 3', [-0.1969793, 0.4904068, 1.0]], ['2, k, 4', [-0.3165103, 0.3268869, 1.0]], ['2, k, 5', [-0.3783972, 0.516687, 1.0]], ['2, k, 6', [-0.396733, 0.7786356, 1.0]], ['2, k, 7', [-0.4075385, 0.8560879, 1.0]], ['2, k, 8', [-0.0463268, 0.2629389, 1.0]], ['2, k, 9', [0.02205926, 0.04511803, 1.0]], ['2, k, 10', [0.01391961, -0.1240144, 1.0]], ['2, k, 11', [0.003684756, -0.1683624, 1.0]], ['2, k, 12', [-0.2600563, -0.106067, 1.0]], ['2, k, 13', [-0.2671279, -0.2634332, 1.0]], ['2, k, 14', [-0.252566, -0.6025854, 1.0]], ['2, k, 15', [-0.2488956, -0.6639591, 1.0]], ['2, k, 16', [-0.1220475, -0.11635, 1.0]], ['2, k, 17', [0.02490737, -0.2516313, 1.0]], ['2, k, 18', [0.01588221, -0.5974704, 1.0]], ['2, k, 19', [0.02437419, -0.6635312, 1.0]], ['2, k, 20', [-0.1902843, 0.3151615, 1.0]], ['2, k, 21', [-0.4088112, 0.9157617, 1.0]], ['2, k, 22', [-0.4363776, 0.8584426, 1.0]], ['2, k, 23', [-0.003432345, -0.2182581, 1.0]], ['2, k, 24', [0.04696948, -0.1694769, 1.0]]]
[['2, k, 0', [-0.1932209, -0.112478, 1.0]], ['2, k, 1', [-0.1917563, 0.1332374, 1.0]], ['2, k, 2', [-0.1865927, 0.3734865, 1.0]], ['2, k, 3', [-0.1920876, 0.4891384, 1.0]], ['2, k, 4', [-0.3188836, 0.3334949, 1.0]], ['2, k, 5', [-0.3839315, 0.5208399, 1.0]], ['2, k, 6', [-0.4191428, 0.7696894, 1.0]], ['2, k, 7', [-0.4350871, 0.8487082, 1.0]], ['2, k, 8', [-0.04627721, 0.2628812, 1.0]], ['2, k, 9', [0.02222037, 0.04438994, 1.0]], ['2, k, 10', [0.01383445, -0.1244083, 1.0]], ['2, k, 11', [0.003509172, -0.1683285, 1.0]], ['2, k, 12', [-0.2599954, -0.1055182, 1.0]], ['2, k, 13', [-0.2671472, -0.2632831, 1.0]], ['2, k, 14', [-0.2533538, -0.6014588, 1.0]], ['2, k, 15', [-0.247936, -0.663052, 1.0]], ['2, k, 16', [-0.1223384, -0.1162863, 1.0]], ['2, k, 17', [0.02499771, -0.2516498, 1.0]], ['2, k, 18', [0.0160675, -0.5971433, 1.0]], ['2, k, 19', [0.02428761, -0.6625769, 1.0]], ['2, k, 20', [-0.1883316, 0.3143736, 1.0]], ['2, k, 21', [-0.4376465, 0.907568, 1.0]], ['2, k, 22', [-0.4661687, 0.8580141, 1.0]], ['2, k, 23', [-0.01027191, -0.2184797, 1.0]], ['2, k, 24', [0.04390044, -0.1680792, 1.0]]]
[['2, k, 0', [-0.1937002, -0.1118774, 1.0]], ['2, k, 1', [-0.1914116, 0.1332776, 1.0]], ['2, k, 2', [-0.184813, 0.3727468, 1.0]], ['2, k, 3', [-0.1898656, 0.4909037, 1.0]], ['2, k, 4', [-0.3190522, 0.3336402, 1.0]], ['2, k, 5', [-0.3935136, 0.5173771, 1.0]], ['2, k, 6', [-0.4478236, 0.7692896, 1.0]], ['2, k, 7', [-0.4674852, 0.8457363, 1.0]], ['2, k, 8', [-0.04620244, 0.2628549, 1.0]], ['2, k, 9', [0.02267033, 0.04367027, 1.0]], ['2, k, 10', [0.01655678, -0.124291, 1.0]], ['2, k, 11', [0.007601217, -0.1646518, 1.0]], ['2, k, 12', [-0.260271, -0.1045929, 1.0]], ['2, k, 13', [-0.2671309, -0.2630089, 1.0]], ['2, k, 14', [-0.253494, -0.6010231, 1.0]], ['2, k, 15', [-0.2489156, -0.6630576, 1.0]], ['2, k, 16', [-0.1231753, -0.1158817, 1.0]], ['2, k, 17', [0.02501639, -0.2517912, 1.0]], ['2, k, 18', [0.01504626, -0.5997321, 1.0]], ['2, k, 19', [0.02361821, -0.6626985, 1.0]], ['2, k, 20', [-0.1869192, 0.3138725, 1.0]], ['2, k, 21', [-0.4715973, 0.9067515, 1.0]], ['2, k, 22', [-0.5006618, 0.8447176, 1.0]], ['2, k, 23', [0.008257692, -0.2074572, 1.0]], ['2, k, 24', [0.04754037, -0.1604377, 1.0]]]
[['2, k, 0', [-0.1937829, -0.1116446, 1.0]], ['2, k, 1', [-0.1913033, 0.1335971, 1.0]], ['2, k, 2', [-0.184872, 0.3732762, 1.0]], ['2, k, 3', [-0.1875741, 0.4915943, 1.0]], ['2, k, 4', [-0.3191345, 0.3341173, 1.0]], ['2, k, 5', [-0.4035636, 0.5133669, 1.0]], ['2, k, 6', [-0.4704335, 0.7704535, 1.0]], ['2, k, 7', [-0.4973075, 0.8254304, 1.0]], ['2, k, 8', [-0.04594401, 0.2623991, 1.0]], ['2, k, 9', [0.02269729, 0.04359753, 1.0]], ['2, k, 10', [0.01917391, -0.1251666, 1.0]], ['2, k, 11', [0.005516408, -0.1528204, 1.0]], ['2, k, 12', [-0.2602677, -0.1043038, 1.0]], ['2, k, 13', [-0.2671557, -0.2630097, 1.0]], ['2, k, 14', [-0.2531323, -0.5992751, 1.0]], ['2, k, 15', [-0.2488838, -0.662874, 1.0]], ['2, k, 16', [-0.1233041, -0.1157793, 1.0]], ['2, k, 17', [0.02529993, -0.2515535, 1.0]], ['2, k, 18', [0.01520024, -0.5979815, 1.0]], ['2, k, 19', [0.0255063, -0.6616265, 1.0]], ['2, k, 20', [-0.1868807, 0.3143028, 1.0]], ['2, k, 21', [-0.5143248, 0.8804592, 1.0]], ['2, k, 22', [-0.5309913, 0.8320051, 1.0]], ['2, k, 23', [-0.004784177, -0.2041012, 1.0]], ['2, k, 24', [0.04351706, -0.1638205, 1.0]]]
[['2, k, 0', [-0.1935672, -0.1115271, 1.0]], ['2, k, 1', [-0.1900846, 0.1333918, 1.0]], ['2, k, 2', [-0.1830701, 0.3725051, 1.0]], ['2, k, 3', [-0.1856435, 0.4921356, 1.0]], ['2, k, 4', [-0.3192579, 0.3333861, 1.0]], ['2, k, 5', [-0.4108263, 0.509057, 1.0]], ['2, k, 6', [-0.495636, 0.7612361, 1.0]], ['2, k, 7', [-0.529748, 0.8143102, 1.0]], ['2, k, 8', [-0.04594828, 0.2624622, 1.0]], ['2, k, 9', [0.02352124, 0.04287521, 1.0]], ['2, k, 10', [0.01345638, -0.124581, 1.0]], ['2, k, 11', [0.0037467, -0.1674031, 1.0]], ['2, k, 12', [-0.2598588, -0.1042667, 1.0]], ['2, k, 13', [-0.2671569, -0.2630101, 1.0]], ['2, k, 14', [-0.2534973, -0.5995155, 1.0]], ['2, k, 15', [-0.2489918, -0.6630459, 1.0]], ['2, k, 16', [-0.1231946, -0.1156544, 1.0]], ['2, k, 17', [0.0254429, -0.2516809, 1.0]], ['2, k, 18', [0.01534643, -0.5977435, 1.0]], ['2, k, 19', [0.02548313, -0.6616261, 1.0]], ['2, k, 20', [-0.1851346, 0.3136386, 1.0]], ['2, k, 21', [-0.5518088, 0.8718508, 1.0]], ['2, k, 22', [-0.5579751, 0.7743371, 1.0]], ['2, k, 23', [-0.003454467, -0.2181412, 1.0]], ['2, k, 24', [0.03700297, -0.1677351, 1.0]]]
[['2, k, 0', [-0.1934699, -0.1115347, 1.0]], ['2, k, 1', [-0.1890718, 0.1331407, 1.0]], ['2, k, 2', [-0.1811342, 0.3719149, 1.0]], ['2, k, 3', [-0.1844253, 0.4937719, 1.0]], ['2, k, 4', [-0.319243, 0.3321822, 1.0]], ['2, k, 5', [-0.4212051, 0.5019144, 1.0]], ['2, k, 6', [-0.5390062, 0.7239208, 1.0]], ['2, k, 7', [-0.5627142, 0.7999643, 1.0]], ['2, k, 8', [-0.04580021, 0.2622848, 1.0]], ['2, k, 9', [0.02360746, 0.04224153, 1.0]], ['2, k, 10', [0.01589208, -0.1231648, 1.0]], ['2, k, 11', [0.003579122, -0.1612727, 1.0]], ['2, k, 12', [-0.2597595, -0.1042935, 1.0]], ['2, k, 13', [-0.2671892, -0.2628589, 1.0]], ['2, k, 14', [-0.2536922, -0.6003664, 1.0]], ['2, k, 15', [-0.2498059, -0.6641308, 1.0]], ['2, k, 16', [-0.1230903, -0.1156871, 1.0]], ['2, k, 17', [0.02545235, -0.2516626, 1.0]], ['2, k, 18', [0.01568596, -0.5972567, 1.0]], ['2, k, 19', [0.02519933, -0.6615637, 1.0]], ['2, k, 20', [-0.1833846, 0.3131069, 1.0]], ['2, k, 21', [-0.5885217, 0.8531654, 1.0]], ['2, k, 22', [-0.6020412, 0.8250373, 1.0]], ['2, k, 23', [-0.005944684, -0.2098269, 1.0]], ['2, k, 24', [0.04028948, -0.1632369, 1.0]]]
