[['2, k, 0', [-0.222221, -0.777902, 1.0]], ['2, k, 1', [-0.211206, -0.487524, 1.0]], ['2, k, 2', [-0.199479, -0.201723, 1.0]], ['2, k, 3', [-0.175237, -0.100226, 1.0]], ['2, k, 4', [-0.296459, -0.256135, 1.0]], ['2, k, 5', [-0.218859, -0.0208349, 1.0]], ['2, k, 6', [-0.0820746, 0.114021, 1.0]], ['2, k, 7', [-0.0510461, 0.148159, 1.0]], ['2, k, 8', [-0.0888284, -0.359046, 1.0]], ['2, k, 9', [0.11494, -0.430347, 1.0]], ['2, k, 10', [0.303704, -0.388367, 1.0]], ['2, k, 11', [0.369242, -0.352476, 1.0]], ['2, k, 12', [-0.266818, -0.744854, 1.0]], ['2, k, 13', [-0.493217, -0.856101, 1.0]], ['2, k, 14', [-0.330794, -1.0443, 1.0]], ['2, k, 15', [-0.325702, -1.10789, 1.0]], ['2, k, 16', [-0.171969, -0.790941, 1.0]], ['2, k, 17', [-0.164411, -0.574636, 1.0]], ['2, k, 18', [-0.177683, -0.967923, 1.0]], ['2, k, 19', [-0.143578, -1.01288, 1.0]], ['2, k, 20', [-0.202551, -0.272649, 1.0]], ['2, k, 21', [0.00956046, 0.161413, 1.0]], ['2, k, 22', [-0.0610239, 0.185926, 1.0]], ['2, k, 23', [0.408184, -0.312348, 1.0]], ['2, k, 24', [0.405596, -0.359766, 1.0]]]
[['2, k, 0', [-0.114119, -0.759085, 1.0]], ['2, k, 1', [-0.137909, -0.491854, 1.0]], ['2, k, 2', [-0.15895, -0.227978, 1.0]], ['2, k, 3', [-0.237375, -0.104659, 1.0]], ['2, k, 4', [-0.314821, -0.377369, 1.0]], ['2, k, 5', [-0.417139, -0.548372, 1.0]], ['2, k, 6', [-0.622561, -0.511273, 1.0]], ['2, k, 7', [-0.703755, -0.496866, 1.0]], ['2, k, 8', [-0.056145, -0.288972, 1.0]], ['2, k, 9', [-0.0942978, -0.0440902, 1.0]], ['2, k, 10', [-0.316099, 0.0766507, 1.0]], ['2, k, 11', [-0.402507, 0.113689, 1.0]], ['2, k, 12', [-0.17449, -0.768095, 1.0]], ['2, k, 13', [-0.203651, -1.06196, 1.0]], ['2, k, 14', [-0.393015, -1.22436, 1.0]], ['2, k, 15', [-0.335518, -1.12076, 1.0]], ['2, k, 16', [-0.0502522, -0.732338, 1.0]], ['2, k, 17', [-0.0418131, -1.01757, 1.0]], ['2, k, 18', [-0.0419306, -1.30427, 1.0]], ['2, k, 19', [-0.10823, -1.33989, 1.0]], ['2, k, 20', [-0.153983, -0.293437, 1.0]], ['2, k, 21', [-0.772922, -0.499438, 1.0]], ['2, k, 22', [-0.692314, -0.432964, 1.0]], ['2, k, 23', [-0.455978, 0.130264, 1.0]], ['2, k, 24', [-0.415286, 0.163936, 1.0]]]
[['2, k, 0', [-0.113553, -0.757247, 1.0]], ['2, k, 1', [-0.137454, -0.49134, 1.0]], ['2, k, 2', [-0.158666, -0.22822, 1.0]], ['2, k, 3', [-0.234987, -0.102482, 1.0]], ['2, k, 4', [-0.314497, -0.377181, 1.0]], ['2, k, 5', [-0.420185, -0.545226, 1.0]], ['2, k, 6', [-0.625707, -0.500801, 1.0]], ['2, k, 7', [-0.709027, -0.479951, 1.0]], ['2, k, 8', [-0.056325, -0.287566, 1.0]], ['2, k, 9', [-0.0939226, -0.0384064, 1.0]], ['2, k, 10', [-0.321372, 0.0892643, 1.0]], ['2, k, 11', [-0.395212, 0.12527, 1.0]], ['2, k, 12', [-0.173896, -0.76619, 1.0]], ['2, k, 13', [-0.202849, -1.0602, 1.0]], ['2, k, 14', [-0.397359, -1.22508, 1.0]], ['2, k, 15', [-0.338643, -1.12072, 1.0]], ['2, k, 16', [-0.0497486, -0.729992, 1.0]], ['2, k, 17', [-0.0378267, -1.01587, 1.0]], ['2, k, 18', [-0.0420259, -1.30301, 1.0]], ['2, k, 19', [-0.107376, -1.34155, 1.0]], ['2, k, 20', [-0.153664, -0.293508, 1.0]], ['2, k, 21', [-0.780365, -0.480962, 1.0]], ['2, k, 22', [-0.693297, -0.409866, 1.0]], ['2, k, 23', [-0.446386, 0.143173, 1.0]], ['2, k, 24', [-0.396133, 0.169286, 1.0]]]
[['2, k, 0', [-0.112783, -0.754953, 1.0]], ['2, k, 1', [-0.134995, -0.487811, 1.0]], ['2, k, 2', [-0.154683, -0.223906, 1.0]], ['2, k, 3', [-0.23043, -0.0997016, 1.0]], ['2, k, 4', [-0.314447, -0.377043, 1.0]], ['2, k, 5', [-0.428944, -0.538029, 1.0]], ['2, k, 6', [-0.627993, -0.481253, 1.0]], ['2, k, 7', [-0.716737, -0.458281, 1.0]], ['2, k, 8', [-0.0561597, -0.286865, 1.0]], ['2, k, 9', [-0.0973507, -0.0286542, 1.0]], ['2, k, 10', [-0.322068, 0.100261, 1.0]], ['2, k, 11', [-0.383541, 0.13588, 1.0]], ['2, k, 12', [-0.173058, -0.763665, 1.0]], ['2, k, 13', [-0.204951, -1.05722, 1.0]], ['2, k, 14', [-0.399076, -1.22332, 1.0]], ['2, k, 15', [-0.339759, -1.11948, 1.0]], ['2, k, 16', [-0.0489891, -0.727249, 1.0]], ['2, k, 17', [-0.0380925, -1.01418, 1.0]], ['2, k, 18', [-0.0416824, -1.30135, 1.0]], ['2, k, 19', [-0.102166, -1.34707, 1.0]], ['2, k, 20', [-0.150038, -0.289409, 1.0]], ['2, k, 21', [-0.78846, -0.460079, 1.0]], ['2, k, 22', [-0.703684, -0.394179, 1.0]], ['2, k, 23', [-0.433704, 0.157261, 1.0]], ['2, k, 24', [-0.376263, 0.177361, 1.0]]]
[['2, k, 0', [-0.1115, -0.750588, 1.0]], ['2, k, 1', [-0.134048, -0.486788, 1.0]], ['2, k, 2', [-0.153877, -0.224361, 1.0]], ['2, k, 3', [-0.220502, -0.0931045, 1.0]], ['2, k, 4', [-0.314393, -0.376905, 1.0]], ['2, k, 5', [-0.439994, -0.528367, 1.0]], ['2, k, 6', [-0.627688, -0.464107, 1.0]], ['2, k, 7', [-0.720648, -0.428927, 1.0]], ['2, k, 8', [-0.059861, -0.274996, 1.0]], ['2, k, 9', [-0.119678, -0.0077296, 1.0]], ['2, k, 10', [-0.322486, 0.115111, 1.0]], ['2, k, 11', [-0.372169, 0.14711, 1.0]], ['2, k, 12', [-0.171976, -0.759508, 1.0]], ['2, k, 13', [-0.205376, -1.05279, 1.0]], ['2, k, 14', [-0.332163, -1.29851, 1.0]], ['2, k, 15', [-0.294863, -1.1783, 1.0]], ['2, k, 16', [-0.0476213, -0.72252, 1.0]], ['2, k, 17', [-0.0388456, -1.01065, 1.0]], ['2, k, 18', [-0.0428192, -1.2978, 1.0]], ['2, k, 19', [-0.0422349, -1.19823, 1.0]], ['2, k, 20', [-0.14928, -0.289522, 1.0]], ['2, k, 21', [-0.790955, -0.419308, 1.0]], ['2, k, 22', [-0.701647, -0.361424, 1.0]], ['2, k, 23', [-0.411427, 0.171781, 1.0]], ['2, k, 24', [-0.350342, 0.184602, 1.0]]]
[['2, k, 0', [-0.10444, -0.738015, 1.0]], ['2, k, 1', [-0.1339, -0.485806, 1.0]], ['2, k, 2', [-0.159307, -0.230302, 1.0]], ['2, k, 3', [-0.201513, -0.0873074, 1.0]], ['2, k, 4', [-0.314303, -0.376785, 1.0]], ['2, k, 5', [-0.450682, -0.517642, 1.0]], ['2, k, 6', [-0.629995, -0.433262, 1.0]], ['2, k, 7', [-0.719475, -0.395041, 1.0]], ['2, k, 8', [-0.0662043, -0.241062, 1.0]], ['2, k, 9', [-0.111074, 0.014251, 1.0]], ['2, k, 10', [-0.308495, 0.134072, 1.0]], ['2, k, 11', [-0.354985, 0.1642, 1.0]], ['2, k, 12', [-0.16355, -0.746813, 1.0]], ['2, k, 13', [-0.209682, -1.03805, 1.0]], ['2, k, 14', [-0.404277, -1.22908, 1.0]], ['2, k, 15', [-0.341552, -1.12307, 1.0]], ['2, k, 16', [-0.0419669, -0.710126, 1.0]], ['2, k, 17', [-0.0405979, -1.00104, 1.0]], ['2, k, 18', [-0.0440855, -1.28797, 1.0]], ['2, k, 19', [-0.0832725, -1.33827, 1.0]], ['2, k, 20', [-0.152161, -0.292379, 1.0]], ['2, k, 21', [-0.785406, -0.377386, 1.0]], ['2, k, 22', [-0.718804, -0.351376, 1.0]], ['2, k, 23', [-0.39324, 0.185583, 1.0]], ['2, k, 24', [-0.415849, 0.0978269, 1.0]]]
[['2, k, 0', [-0.104285, -0.727464, 1.0]], ['2, k, 1', [-0.131441, -0.481082, 1.0]], ['2, k, 2', [-0.155699, -0.231338, 1.0]], ['2, k, 3', [-0.190104, -0.0943367, 1.0]], ['2, k, 4', [-0.311092, -0.365604, 1.0]], ['2, k, 5', [-0.457237, -0.49301, 1.0]], ['2, k, 6', [-0.634748, -0.407247, 1.0]], ['2, k, 7', [-0.708083, -0.350253, 1.0]], ['2, k, 8', [-0.0384726, -0.260454, 1.0]], ['2, k, 9', [-0.103986, 0.00584587, 1.0]], ['2, k, 10', [-0.275757, 0.142236, 1.0]], ['2, k, 11', [-0.328509, 0.180883, 1.0]], ['2, k, 12', [-0.165451, -0.725567, 1.0]], ['2, k, 13', [-0.204712, -1.01563, 1.0]], ['2, k, 14', [-0.236598, -1.30487, 1.0]], ['2, k, 15', [-0.226467, -1.17663, 1.0]], ['2, k, 16', [-0.0405662, -0.701704, 1.0]], ['2, k, 17', [-0.0407079, -0.996388, 1.0]], ['2, k, 18', [-0.0451029, -1.28357, 1.0]], ['2, k, 19', [-0.0293729, -1.21412, 1.0]], ['2, k, 20', [-0.149466, -0.292488, 1.0]], ['2, k, 21', [-0.768353, -0.308592, 1.0]], ['2, k, 22', [-0.714307, -0.28112, 1.0]], ['2, k, 23', [-0.357651, 0.216675, 1.0]], ['2, k, 24', [-0.391112, 0.130676, 1.0]]]
[['2, k, 0', [-0.104187, -0.727364, 1.0]], ['2, k, 1', [-0.131247, -0.480478, 1.0]], ['2, k, 2', [-0.155702, -0.231264, 1.0]], ['2, k, 3', [-0.18728, -0.0946176, 1.0]], ['2, k, 4', [-0.31138, -0.365944, 1.0]], ['2, k, 5', [-0.471886, -0.47269, 1.0]], ['2, k, 6', [-0.634912, -0.356644, 1.0]], ['2, k, 7', [-0.723879, -0.309961, 1.0]], ['2, k, 8', [-0.0421606, -0.255056, 1.0]], ['2, k, 9', [-0.098912, 0.0120013, 1.0]], ['2, k, 10', [-0.270914, 0.168308, 1.0]], ['2, k, 11', [-0.309771, 0.196366, 1.0]], ['2, k, 12', [-0.164853, -0.726202, 1.0]], ['2, k, 13', [-0.207709, -1.01609, 1.0]], ['2, k, 14', [-0.235221, -1.30649, 1.0]], ['2, k, 15', [-0.225761, -1.17791, 1.0]], ['2, k, 16', [-0.0405545, -0.701994, 1.0]], ['2, k, 17', [-0.0404389, -0.99666, 1.0]], ['2, k, 18', [-0.0458053, -1.25016, 1.0]], ['2, k, 19', [-0.0805658, -1.30457, 1.0]], ['2, k, 20', [-0.149465, -0.292408, 1.0]], ['2, k, 21', [-0.787678, -0.268639, 1.0]], ['2, k, 22', [-0.730718, -0.246406, 1.0]], ['2, k, 23', [-0.342796, 0.211766, 1.0]], ['2, k, 24', [-0.379855, 0.139964, 1.0]]]
[['2, k, 0', [-0.101874, -0.720636, 1.0]], ['2, k, 1', [-0.130838, -0.478065, 1.0]], ['2, k, 2', [-0.156015, -0.231393, 1.0]], ['2, k, 3', [-0.169653, -0.0950086, 1.0]], ['2, k, 4', [-0.311422, -0.365503, 1.0]], ['2, k, 5', [-0.484669, -0.449444, 1.0]], ['2, k, 6', [-0.64212, -0.326894, 1.0]], ['2, k, 7', [-0.719689, -0.265803, 1.0]], ['2, k, 8', [-0.0499815, -0.229928, 1.0]], ['2, k, 9', [-0.0984675, 0.0269888, 1.0]], ['2, k, 10', [-0.299181, 0.212271, 1.0]], ['2, k, 11', [-0.307539, 0.233518, 1.0]], ['2, k, 12', [-0.162668, -0.723431, 1.0]], ['2, k, 13', [-0.211635, -1.01272, 1.0]], ['2, k, 14', [-0.239188, -1.30297, 1.0]], ['2, k, 15', [-0.22887, -1.17447, 1.0]], ['2, k, 16', [-0.0392792, -0.696151, 1.0]], ['2, k, 17', [-0.0404182, -0.990527, 1.0]], ['2, k, 18', [-0.0463282, -1.24947, 1.0]], ['2, k, 19', [-0.0833743, -1.30313, 1.0]], ['2, k, 20', [-0.149629, -0.29236, 1.0]], ['2, k, 21', [-0.783034, -0.226826, 1.0]], ['2, k, 22', [-0.717203, -0.200012, 1.0]], ['2, k, 23', [-0.303393, 0.243721, 1.0]], ['2, k, 24', [-0.314246, 0.220686, 1.0]]]
[['2, k, 0', [-0.104724, -0.697125, 1.0]], ['2, k, 1', [-0.132813, -0.470614, 1.0]], ['2, k, 2', [-0.158531, -0.233143, 1.0]], ['2, k, 3', [-0.0802606, -0.107542, 1.0]], ['2, k, 4', [-0.310747, -0.362396, 1.0]], ['2, k, 5', [-0.503097, -0.355436, 1.0]], ['2, k, 6', [-0.673405, -0.254839, 1.0]], ['2, k, 7', [-0.742284, -0.207214, 1.0]], ['2, k, 8', [-0.0378139, -0.208881, 1.0]], ['2, k, 9', [-0.0887067, 0.0261682, 1.0]], ['2, k, 10', [-0.19213, 0.1991, 1.0]], ['2, k, 11', [-0.228025, 0.223849, 1.0]], ['2, k, 12', [-0.163159, -0.695809, 1.0]], ['2, k, 13', [-0.209939, -0.988429, 1.0]], ['2, k, 14', [-0.234588, -1.27936, 1.0]], ['2, k, 15', [-0.226695, -1.1507, 1.0]], ['2, k, 16', [-0.0430887, -0.681323, 1.0]], ['2, k, 17', [-0.0398863, -0.976444, 1.0]], ['2, k, 18', [-0.0467732, -1.24982, 1.0]], ['2, k, 19', [-0.0803352, -1.30522, 1.0]], ['2, k, 20', [-0.151798, -0.292366, 1.0]], ['2, k, 21', [-0.802457, -0.198509, 1.0]], ['2, k, 22', [-0.697236, -0.139255, 1.0]], ['2, k, 23', [-0.266545, 0.256552, 1.0]], ['2, k, 24', [-0.293248, 0.197619, 1.0]]]
[['2, k, 0', [-0.102449, -0.703345, 1.0]], ['2, k, 1', [-0.131526, -0.470725, 1.0]], ['2, k, 2', [-0.157752, -0.233175, 1.0]], ['2, k, 3', [-0.0773699, -0.105437, 1.0]], ['2, k, 4', [-0.311021, -0.362513, 1.0]], ['2, k, 5', [-0.556773, -0.30951, 1.0]], ['2, k, 6', [-0.726565, -0.204194, 1.0]], ['2, k, 7', [-0.77604, -0.165859, 1.0]], ['2, k, 8', [-0.0383124, -0.220453, 1.0]], ['2, k, 9', [-0.0761013, 0.0265685, 1.0]], ['2, k, 10', [-0.176521, 0.20148, 1.0]], ['2, k, 11', [-0.202084, 0.23503, 1.0]], ['2, k, 12', [-0.163788, -0.70559, 1.0]], ['2, k, 13', [-0.213917, -0.99565, 1.0]], ['2, k, 14', [-0.290834, -1.27898, 1.0]], ['2, k, 15', [-0.253415, -1.15504, 1.0]], ['2, k, 16', [-0.0387084, -0.685376, 1.0]], ['2, k, 17', [-0.0397974, -0.97952, 1.0]], ['2, k, 18', [-0.0481782, -1.2535, 1.0]], ['2, k, 19', [-0.079924, -1.30971, 1.0]], ['2, k, 20', [-0.151094, -0.292373, 1.0]], ['2, k, 21', [-0.808201, -0.147407, 1.0]], ['2, k, 22', [-0.749535, -0.128392, 1.0]], ['2, k, 23', [-0.235952, 0.273151, 1.0]], ['2, k, 24', [-0.27313, 0.207131, 1.0]]]
[['2, k, 0', [-0.109884, -0.719315, 1.0]], ['2, k, 1', [-0.135794, -0.475488, 1.0]], ['2, k, 2', [-0.162383, -0.236764, 1.0]], ['2, k, 3', [-0.0763693, -0.108551, 1.0]], ['2, k, 4', [-0.313559, -0.359168, 1.0]], ['2, k, 5', [-0.498128, -0.299554, 1.0]], ['2, k, 6', [-0.661742, -0.18488, 1.0]], ['2, k, 7', [-0.714125, -0.123738, 1.0]], ['2, k, 8', [0.00163378, -0.337481, 1.0]], ['2, k, 9', [-0.0399795, -0.0687549, 1.0]], ['2, k, 10', [-0.133182, 0.186394, 1.0]], ['2, k, 11', [-0.166265, 0.237173, 1.0]], ['2, k, 12', [-0.17955, -0.720366, 1.0]], ['2, k, 13', [-0.213408, -1.00788, 1.0]], ['2, k, 14', [-0.334499, -1.24702, 1.0]], ['2, k, 15', [-0.29285, -1.13127, 1.0]], ['2, k, 16', [-0.03845, -0.702132, 1.0]], ['2, k, 17', [-0.0398105, -0.991782, 1.0]], ['2, k, 18', [-0.0486937, -1.25159, 1.0]], ['2, k, 19', [-0.0704757, -1.31324, 1.0]], ['2, k, 20', [-0.155448, -0.295931, 1.0]], ['2, k, 21', [-0.762161, -0.0837435, 1.0]], ['2, k, 22', [-0.632512, -0.0434101, 1.0]], ['2, k, 23', [-0.194306, 0.282415, 1.0]], ['2, k, 24', [-0.235694, 0.229268, 1.0]]]
[['2, k, 0', [-0.10945, -0.720065, 1.0]], ['2, k, 1', [-0.13591, -0.475943, 1.0]], ['2, k, 2', [-0.16279, -0.236754, 1.0]], ['2, k, 3', [-0.108513, -0.0913658, 1.0]], ['2, k, 4', [-0.314598, -0.358353, 1.0]], ['2, k, 5', [-0.498376, -0.292575, 1.0]], ['2, k, 6', [-0.659237, -0.148726, 1.0]], ['2, k, 7', [-0.719598, -0.0866428, 1.0]], ['2, k, 8', [-0.0238151, -0.291607, 1.0]], ['2, k, 9', [-0.0372724, -0.0188794, 1.0]], ['2, k, 10', [-0.122502, 0.211559, 1.0]], ['2, k, 11', [-0.150909, 0.252247, 1.0]], ['2, k, 12', [-0.178429, -0.722384, 1.0]], ['2, k, 13', [-0.214851, -1.01011, 1.0]], ['2, k, 14', [-0.335911, -1.24956, 1.0]], ['2, k, 15', [-0.281556, -1.14817, 1.0]], ['2, k, 16', [-0.0382796, -0.702229, 1.0]], ['2, k, 17', [-0.039771, -0.99178, 1.0]], ['2, k, 18', [-0.0493738, -1.24882, 1.0]], ['2, k, 19', [-0.0722077, -1.30913, 1.0]], ['2, k, 20', [-0.155822, -0.296051, 1.0]], ['2, k, 21', [-0.785727, -0.0556641, 1.0]], ['2, k, 22', [-0.65439, -0.0227949, 1.0]], ['2, k, 23', [-0.166891, 0.290255, 1.0]], ['2, k, 24', [-0.219973, 0.233849, 1.0]]]
[['2, k, 0', [-0.11086, -0.720524, 1.0]], ['2, k, 1', [-0.136142, -0.475944, 1.0]], ['2, k, 2', [-0.162803, -0.236507, 1.0]], ['2, k, 3', [-0.102422, -0.0932659, 1.0]], ['2, k, 4', [-0.315787, -0.355797, 1.0]], ['2, k, 5', [-0.493144, -0.271552, 1.0]], ['2, k, 6', [-0.651899, -0.130468, 1.0]], ['2, k, 7', [-0.698864, -0.062529, 1.0]], ['2, k, 8', [-0.0485459, -0.249159, 1.0]], ['2, k, 9', [-0.00649206, 0.0160937, 1.0]], ['2, k, 10', [-0.103899, 0.210865, 1.0]], ['2, k, 11', [-0.127537, 0.255978, 1.0]], ['2, k, 12', [-0.177751, -0.724049, 1.0]], ['2, k, 13', [-0.20909, -1.01549, 1.0]], ['2, k, 14', [-0.409145, -1.16648, 1.0]], ['2, k, 15', [-0.326206, -1.10037, 1.0]], ['2, k, 16', [-0.0413607, -0.701258, 1.0]], ['2, k, 17', [-0.0398833, -0.991784, 1.0]], ['2, k, 18', [-0.0498282, -1.27775, 1.0]], ['2, k, 19', [-0.0731326, -1.33726, 1.0]], ['2, k, 20', [-0.155895, -0.295938, 1.0]], ['2, k, 21', [-0.745233, -0.0185955, 1.0]], ['2, k, 22', [-0.62936, 0.00207694, 1.0]], ['2, k, 23', [-0.157934, 0.294384, 1.0]], ['2, k, 24', [-0.199296, 0.239165, 1.0]]]
[['2, k, 0', [-0.119875, -0.729548, 1.0]], ['2, k, 1', [-0.139485, -0.477971, 1.0]], ['2, k, 2', [-0.163182, -0.23545, 1.0]], ['2, k, 3', [-0.100609, -0.0927489, 1.0]], ['2, k, 4', [-0.317333, -0.35309, 1.0]], ['2, k, 5', [-0.491946, -0.254899, 1.0]], ['2, k, 6', [-0.647858, -0.106603, 1.0]], ['2, k, 7', [-0.694534, -0.0349954, 1.0]], ['2, k, 8', [-0.0481205, -0.248453, 1.0]], ['2, k, 9', [-0.00391976, 0.0120754, 1.0]], ['2, k, 10', [-0.0929093, 0.215179, 1.0]], ['2, k, 11', [-0.104984, 0.2604, 1.0]], ['2, k, 12', [-0.18159, -0.727943, 1.0]], ['2, k, 13', [-0.205713, -1.02137, 1.0]], ['2, k, 14', [-0.27824, -1.29598, 1.0]], ['2, k, 15', [-0.247441, -1.17545, 1.0]], ['2, k, 16', [-0.0567067, -0.715518, 1.0]], ['2, k, 17', [-0.0375746, -1.00817, 1.0]], ['2, k, 18', [-0.0484248, -1.29411, 1.0]], ['2, k, 19', [-0.0704892, -1.3516, 1.0]], ['2, k, 20', [-0.156836, -0.295432, 1.0]], ['2, k, 21', [-0.750722, 0.00817008, 1.0]], ['2, k, 22', [-0.622568, 0.0253887, 1.0]], ['2, k, 23', [-0.113526, 0.303171, 1.0]], ['2, k, 24', [-0.175316, 0.244385, 1.0]]]
[['2, k, 0', [-0.120832, -0.729613, 1.0]], ['2, k, 1', [-0.14039, -0.478031, 1.0]], ['2, k, 2', [-0.163389, -0.234736, 1.0]], ['2, k, 3', [-0.0980751, -0.0946394, 1.0]], ['2, k, 4', [-0.321421, -0.336888, 1.0]], ['2, k, 5', [-0.492723, -0.238882, 1.0]], ['2, k, 6', [-0.640107, -0.0858325, 1.0]], ['2, k, 7', [-0.685917, -0.0116223, 1.0]], ['2, k, 8', [-0.0474867, -0.247665, 1.0]], ['2, k, 9', [0.000907261, 0.00801712, 1.0]], ['2, k, 10', [-0.0469009, 0.202528, 1.0]], ['2, k, 11', [-0.0812446, 0.257634, 1.0]], ['2, k, 12', [-0.183994, -0.728818, 1.0]], ['2, k, 13', [-0.206199, -1.02305, 1.0]], ['2, k, 14', [-0.420123, -1.16638, 1.0]], ['2, k, 15', [-0.332938, -1.1007, 1.0]], ['2, k, 16', [-0.0572686, -0.714795, 1.0]], ['2, k, 17', [-0.0375072, -1.00723, 1.0]], ['2, k, 18', [-0.0487935, -1.29347, 1.0]], ['2, k, 19', [-0.067721, -1.35116, 1.0]], ['2, k, 20', [-0.157228, -0.295033, 1.0]], ['2, k, 21', [-0.742286, 0.0293331, 1.0]], ['2, k, 22', [-0.617009, 0.0438226, 1.0]], ['2, k, 23', [-0.0955236, 0.297117, 1.0]], ['2, k, 24', [-0.147373, 0.250917, 1.0]]]
[['2, k, 0', [-0.125122, -0.730971, 1.0]], ['2, k, 1', [-0.142578, -0.478608, 1.0]], ['2, k, 2', [-0.163632, -0.234297, 1.0]], ['2, k, 3', [-0.185447, -0.109185, 1.0]], ['2, k, 4', [-0.322342, -0.332477, 1.0]], ['2, k, 5', [-0.490891, -0.229773, 1.0]], ['2, k, 6', [-0.623903, -0.076488, 1.0]], ['2, k, 7', [-0.672736, -0.000194961, 1.0]], ['2, k, 8', [-0.0476948, -0.247778, 1.0]], ['2, k, 9', [0.00848057, 0.0033152, 1.0]], ['2, k, 10', [-0.0406983, 0.201572, 1.0]], ['2, k, 11', [-0.0645733, 0.25578, 1.0]], ['2, k, 12', [-0.187988, -0.729319, 1.0]], ['2, k, 13', [-0.212254, -1.02331, 1.0]], ['2, k, 14', [-0.420459, -1.17374, 1.0]], ['2, k, 15', [-0.334911, -1.10614, 1.0]], ['2, k, 16', [-0.0603548, -0.7162, 1.0]], ['2, k, 17', [-0.0379871, -1.00838, 1.0]], ['2, k, 18', [-0.0490005, -1.29502, 1.0]], ['2, k, 19', [-0.0673082, -1.35194, 1.0]], ['2, k, 20', [-0.157769, -0.294806, 1.0]], ['2, k, 21', [-0.719263, 0.0532091, 1.0]], ['2, k, 22', [-0.647519, 0.0542442, 1.0]], ['2, k, 23', [-0.0799022, 0.297944, 1.0]], ['2, k, 24', [-0.140279, 0.247829, 1.0]]]
[['2, k, 0', [-0.126748, -0.731247, 1.0]], ['2, k, 1', [-0.144015, -0.478813, 1.0]], ['2, k, 2', [-0.164152, -0.233851, 1.0]], ['2, k, 3', [-0.185385, -0.108764, 1.0]], ['2, k, 4', [-0.322311, -0.331388, 1.0]], ['2, k, 5', [-0.488467, -0.205818, 1.0]], ['2, k, 6', [-0.621342, -0.0549378, 1.0]], ['2, k, 7', [-0.66905, 0.0218572, 1.0]], ['2, k, 8', [-0.0472604, -0.247608, 1.0]], ['2, k, 9', [0.0162127, -0.00223877, 1.0]], ['2, k, 10', [-0.0220189, 0.19834, 1.0]], ['2, k, 11', [-0.048489, 0.253643, 1.0]], ['2, k, 12', [-0.189982, -0.729843, 1.0]], ['2, k, 13', [-0.211653, -1.02456, 1.0]], ['2, k, 14', [-0.421891, -1.17225, 1.0]], ['2, k, 15', [-0.334533, -1.10669, 1.0]], ['2, k, 16', [-0.0613187, -0.716148, 1.0]], ['2, k, 17', [-0.0379204, -1.00838, 1.0]], ['2, k, 18', [-0.0551605, -1.29447, 1.0]], ['2, k, 19', [-0.0751176, -1.35105, 1.0]], ['2, k, 20', [-0.158538, -0.294529, 1.0]], ['2, k, 21', [-0.714689, 0.0678424, 1.0]], ['2, k, 22', [-0.605246, 0.0730028, 1.0]], ['2, k, 23', [-0.0726951, 0.294381, 1.0]], ['2, k, 24', [-0.125714, 0.249881, 1.0]]]
[['2, k, 0', [-0.128614, -0.730582, 1.0]], ['2, k, 1', [-0.144944, -0.478655, 1.0]], ['2, k, 2', [-0.164195, -0.233517, 1.0]], ['2, k, 3', [-0.185105, -0.108597, 1.0]], ['2, k, 4', [-0.322571, -0.328452, 1.0]], ['2, k, 5', [-0.489273, -0.192792, 1.0]], ['2, k, 6', [-0.620143, -0.0399581, 1.0]], ['2, k, 7', [-0.662252, 0.0390566, 1.0]], ['2, k, 8', [-0.0473731, -0.247648, 1.0]], ['2, k, 9', [0.021801, -0.00580361, 1.0]], ['2, k, 10', [-0.0134048, 0.198248, 1.0]], ['2, k, 11', [-0.0326515, 0.25323, 1.0]], ['2, k, 12', [-0.19163, -0.729451, 1.0]], ['2, k, 13', [-0.21636, -1.02379, 1.0]], ['2, k, 14', [-0.423543, -1.17582, 1.0]], ['2, k, 15', [-0.336492, -1.10947, 1.0]], ['2, k, 16', [-0.063274, -0.71498, 1.0]], ['2, k, 17', [-0.0445348, -1.00681, 1.0]], ['2, k, 18', [-0.0555877, -1.24576, 1.0]], ['2, k, 19', [-0.0739779, -1.30912, 1.0]], ['2, k, 20', [-0.158818, -0.294296, 1.0]], ['2, k, 21', [-0.708221, 0.0813119, 1.0]], ['2, k, 22', [-0.60721, 0.0886476, 1.0]], ['2, k, 23', [-0.0531794, 0.295663, 1.0]], ['2, k, 24', [-0.110965, 0.25047, 1.0]]]
