[['2, k, 0', [-0.30587, -0.349565, 1.0]], ['2, k, 1', [-0.315429, -0.0464208, 1.0]], ['2, k, 2', [-0.322908, 0.249622, 1.0]], ['2, k, 3', [-0.321967, 0.377717, 1.0]], ['2, k, 4', [-0.461727, 0.135773, 1.0]], ['2, k, 5', [-0.565972, 0.0947094, 1.0]], ['2, k, 6', [-0.34231, 0.0622958, 1.0]], ['2, k, 7', [-0.268653, 0.0516438, 1.0]], ['2, k, 8', [-0.180007, 0.139437, 1.0]], ['2, k, 9', [-0.157382, -0.126431, 1.0]], ['2, k, 10', [-0.153166, -0.0564944, 1.0]], ['2, k, 11', [-0.0876714, 0.0173922, 1.0]], ['2, k, 12', [-0.365772, -0.345472, 1.0]], ['2, k, 13', [-0.446574, -0.64096, 1.0]], ['2, k, 14', [-0.494515, -1.02412, 1.0]], ['2, k, 15', [-0.508301, -1.08789, 1.0]], ['2, k, 16', [-0.23741, -0.343894, 1.0]], ['2, k, 17', [-0.173413, -0.588039, 1.0]], ['2, k, 18', [-0.142658, -1.00627, 1.0]], ['2, k, 19', [-0.125366, -1.0791, 1.0]], ['2, k, 20', [-0.321395, 0.176637, 1.0]], ['2, k, 21', [-0.267296, 0.0513829, 1.0]], ['2, k, 22', [-0.265526, 0.0510426, 1.0]], ['2, k, 23', [-0.0679064, 0.0235472, 1.0]], ['2, k, 24', [-0.162205, 0.020488, 1.0]]]
[['2, k, 0', [-0.323153, -0.35654, 1.0]], ['2, k, 1', [-0.322988, -0.0490184, 1.0]], ['2, k, 2', [-0.320848, 0.251799, 1.0]], ['2, k, 3', [-0.317989, 0.374702, 1.0]], ['2, k, 4', [-0.458416, 0.092135, 1.0]], ['2, k, 5', [-0.539524, 0.113366, 1.0]], ['2, k, 6', [-0.577635, 0.132599, 1.0]], ['2, k, 7', [-0.586213, 0.165677, 1.0]], ['2, k, 8', [-0.1834, 0.102585, 1.0]], ['2, k, 9', [-0.241153, 0.129271, 1.0]], ['2, k, 10', [-0.166593, 0.137043, 1.0]], ['2, k, 11', [-0.102608, 0.131264, 1.0]], ['2, k, 12', [-0.384028, -0.35403, 1.0]], ['2, k, 13', [-0.431719, -0.708308, 1.0]], ['2, k, 14', [-0.487576, -1.05236, 1.0]], ['2, k, 15', [-0.516749, -1.11784, 1.0]], ['2, k, 16', [-0.253498, -0.349285, 1.0]], ['2, k, 17', [-0.185321, -0.685706, 1.0]], ['2, k, 18', [-0.118169, -1.04426, 1.0]], ['2, k, 19', [-0.114314, -1.11528, 1.0]], ['2, k, 20', [-0.321708, 0.177601, 1.0]], ['2, k, 21', [-0.590611, 0.172459, 1.0]], ['2, k, 22', [-0.523331, 0.162225, 1.0]], ['2, k, 23', [-0.0604802, 0.135789, 1.0]], ['2, k, 24', [-0.0747696, 0.0916941, 1.0]]]
[['2, k, 0', [-0.323267, -0.356505, 1.0]], ['2, k, 1', [-0.323168, -0.048824, 1.0]], ['2, k, 2', [-0.321108, 0.25224, 1.0]], ['2, k, 3', [-0.318222, 0.374885, 1.0]], ['2, k, 4', [-0.458864, 0.0913584, 1.0]], ['2, k, 5', [-0.539758, 0.113567, 1.0]], ['2, k, 6', [-0.579427, 0.137982, 1.0]], ['2, k, 7', [-0.588, 0.164304, 1.0]], ['2, k, 8', [-0.183577, 0.102374, 1.0]], ['2, k, 9', [-0.242175, 0.127597, 1.0]], ['2, k, 10', [-0.10572, 0.137088, 1.0]], ['2, k, 11', [-0.0765886, 0.130049, 1.0]], ['2, k, 12', [-0.384145, -0.353999, 1.0]], ['2, k, 13', [-0.432786, -0.714483, 1.0]], ['2, k, 14', [-0.487832, -1.05135, 1.0]], ['2, k, 15', [-0.5168, -1.11818, 1.0]], ['2, k, 16', [-0.253617, -0.349245, 1.0]], ['2, k, 17', [-0.187586, -0.685621, 1.0]], ['2, k, 18', [-0.118171, -1.04335, 1.0]], ['2, k, 19', [-0.114178, -1.11414, 1.0]], ['2, k, 20', [-0.321949, 0.177974, 1.0]], ['2, k, 21', [-0.590729, 0.170079, 1.0]], ['2, k, 22', [-0.521859, 0.156535, 1.0]], ['2, k, 23', [-0.00370251, 0.126986, 1.0]], ['2, k, 24', [-0.0642694, 0.0961794, 1.0]]]
[['2, k, 0', [-0.323459, -0.356369, 1.0]], ['2, k, 1', [-0.323199, -0.0486365, 1.0]], ['2, k, 2', [-0.320968, 0.252493, 1.0]], ['2, k, 3', [-0.318886, 0.375469, 1.0]], ['2, k, 4', [-0.459209, 0.0903687, 1.0]], ['2, k, 5', [-0.540398, 0.113612, 1.0]], ['2, k, 6', [-0.580482, 0.137543, 1.0]], ['2, k, 7', [-0.588806, 0.160262, 1.0]], ['2, k, 8', [-0.183671, 0.102381, 1.0]], ['2, k, 9', [-0.242634, 0.127181, 1.0]], ['2, k, 10', [-0.153175, 0.130297, 1.0]], ['2, k, 11', [-0.103343, 0.12894, 1.0]], ['2, k, 12', [-0.384319, -0.353907, 1.0]], ['2, k, 13', [-0.433086, -0.713927, 1.0]], ['2, k, 14', [-0.487679, -1.05162, 1.0]], ['2, k, 15', [-0.516498, -1.11784, 1.0]], ['2, k, 16', [-0.253817, -0.349067, 1.0]], ['2, k, 17', [-0.188125, -0.683828, 1.0]], ['2, k, 18', [-0.11876, -1.04063, 1.0]], ['2, k, 19', [-0.112312, -1.0882, 1.0]], ['2, k, 20', [-0.321858, 0.178208, 1.0]], ['2, k, 21', [-0.594504, 0.165546, 1.0]], ['2, k, 22', [-0.521131, 0.155498, 1.0]], ['2, k, 23', [-0.0651699, 0.127253, 1.0]], ['2, k, 24', [-0.071434, 0.100322, 1.0]]]
[['2, k, 0', [-0.323513, -0.356323, 1.0]], ['2, k, 1', [-0.323237, -0.0485721, 1.0]], ['2, k, 2', [-0.320993, 0.252578, 1.0]], ['2, k, 3', [-0.319122, 0.375714, 1.0]], ['2, k, 4', [-0.459729, 0.0894125, 1.0]], ['2, k, 5', [-0.541514, 0.112774, 1.0]], ['2, k, 6', [-0.57791, 0.134848, 1.0]], ['2, k, 7', [-0.585879, 0.156129, 1.0]], ['2, k, 8', [-0.183707, 0.102399, 1.0]], ['2, k, 9', [-0.243685, 0.12611, 1.0]], ['2, k, 10', [-0.154054, 0.129546, 1.0]], ['2, k, 11', [-0.103571, 0.124978, 1.0]], ['2, k, 12', [-0.384348, -0.353931, 1.0]], ['2, k, 13', [-0.433105, -0.713347, 1.0]], ['2, k, 14', [-0.483252, -1.04413, 1.0]], ['2, k, 15', [-0.516592, -1.11753, 1.0]], ['2, k, 16', [-0.253924, -0.34886, 1.0]], ['2, k, 17', [-0.187812, -0.682376, 1.0]], ['2, k, 18', [-0.118736, -1.04047, 1.0]], ['2, k, 19', [-0.112545, -1.08794, 1.0]], ['2, k, 20', [-0.32189, 0.178294, 1.0]], ['2, k, 21', [-0.588711, 0.161397, 1.0]], ['2, k, 22', [-0.520562, 0.153241, 1.0]], ['2, k, 23', [-0.0638421, 0.126735, 1.0]], ['2, k, 24', [-0.0724218, 0.095271, 1.0]]]
[['2, k, 0', [-0.3237, -0.356045, 1.0]], ['2, k, 1', [-0.323468, -0.0485521, 1.0]], ['2, k, 2', [-0.321515, 0.252211, 1.0]], ['2, k, 3', [-0.319473, 0.375616, 1.0]], ['2, k, 4', [-0.459895, 0.0893149, 1.0]], ['2, k, 5', [-0.541758, 0.112453, 1.0]], ['2, k, 6', [-0.579155, 0.135069, 1.0]], ['2, k, 7', [-0.586668, 0.151643, 1.0]], ['2, k, 8', [-0.183812, 0.102417, 1.0]], ['2, k, 9', [-0.243827, 0.124839, 1.0]], ['2, k, 10', [-0.14524, 0.128515, 1.0]], ['2, k, 11', [-0.0968092, 0.117643, 1.0]], ['2, k, 12', [-0.38445, -0.353783, 1.0]], ['2, k, 13', [-0.433029, -0.712523, 1.0]], ['2, k, 14', [-0.481713, -1.04304, 1.0]], ['2, k, 15', [-0.516571, -1.11756, 1.0]], ['2, k, 16', [-0.254207, -0.348437, 1.0]], ['2, k, 17', [-0.187831, -0.68037, 1.0]], ['2, k, 18', [-0.118279, -1.04087, 1.0]], ['2, k, 19', [-0.11228, -1.08823, 1.0]], ['2, k, 20', [-0.322309, 0.178064, 1.0]], ['2, k, 21', [-0.596364, 0.155314, 1.0]], ['2, k, 22', [-0.520962, 0.146441, 1.0]], ['2, k, 23', [-0.0423852, 0.118267, 1.0]], ['2, k, 24', [-0.0806762, 0.0727476, 1.0]]]
[['2, k, 0', [-0.323797, -0.355735, 1.0]], ['2, k, 1', [-0.323613, -0.0482597, 1.0]], ['2, k, 2', [-0.321686, 0.252423, 1.0]], ['2, k, 3', [-0.320464, 0.37659, 1.0]], ['2, k, 4', [-0.460099, 0.0891981, 1.0]], ['2, k, 5', [-0.543536, 0.108972, 1.0]], ['2, k, 6', [-0.579982, 0.134436, 1.0]], ['2, k, 7', [-0.586296, 0.147683, 1.0]], ['2, k, 8', [-0.184175, 0.102576, 1.0]], ['2, k, 9', [-0.246288, 0.121323, 1.0]], ['2, k, 10', [-0.146703, 0.12663, 1.0]], ['2, k, 11', [-0.0999033, 0.115999, 1.0]], ['2, k, 12', [-0.384521, -0.353482, 1.0]], ['2, k, 13', [-0.432976, -0.710462, 1.0]], ['2, k, 14', [-0.482656, -1.04471, 1.0]], ['2, k, 15', [-0.516658, -1.11765, 1.0]], ['2, k, 16', [-0.254322, -0.348133, 1.0]], ['2, k, 17', [-0.187904, -0.678992, 1.0]], ['2, k, 18', [-0.118268, -1.04096, 1.0]], ['2, k, 19', [-0.112503, -1.08822, 1.0]], ['2, k, 20', [-0.322475, 0.178294, 1.0]], ['2, k, 21', [-0.588861, 0.151898, 1.0]], ['2, k, 22', [-0.52094, 0.143071, 1.0]], ['2, k, 23', [-0.0479346, 0.116582, 1.0]], ['2, k, 24', [-0.079541, 0.0732575, 1.0]]]
[['2, k, 0', [-0.323641, -0.355395, 1.0]], ['2, k, 1', [-0.323689, -0.0479897, 1.0]], ['2, k, 2', [-0.322043, 0.252589, 1.0]], ['2, k, 3', [-0.320981, 0.377195, 1.0]], ['2, k, 4', [-0.460252, 0.0889328, 1.0]], ['2, k, 5', [-0.544338, 0.106811, 1.0]], ['2, k, 6', [-0.581416, 0.127148, 1.0]], ['2, k, 7', [-0.588822, 0.143336, 1.0]], ['2, k, 8', [-0.184811, 0.102964, 1.0]], ['2, k, 9', [-0.247158, 0.121039, 1.0]], ['2, k, 10', [-0.147943, 0.125234, 1.0]], ['2, k, 11', [-0.099535, 0.114551, 1.0]], ['2, k, 12', [-0.384364, -0.353247, 1.0]], ['2, k, 13', [-0.433005, -0.710431, 1.0]], ['2, k, 14', [-0.484054, -1.05016, 1.0]], ['2, k, 15', [-0.516634, -1.11766, 1.0]], ['2, k, 16', [-0.254169, -0.34769, 1.0]], ['2, k, 17', [-0.187847, -0.678735, 1.0]], ['2, k, 18', [-0.118172, -1.041, 1.0]], ['2, k, 19', [-0.112629, -1.08814, 1.0]], ['2, k, 20', [-0.322755, 0.178485, 1.0]], ['2, k, 21', [-0.590164, 0.147122, 1.0]], ['2, k, 22', [-0.525399, 0.137957, 1.0]], ['2, k, 23', [-0.0483441, 0.114671, 1.0]], ['2, k, 24', [-0.0773081, 0.0725414, 1.0]]]
[['2, k, 0', [-0.323646, -0.355261, 1.0]], ['2, k, 1', [-0.323923, -0.0480231, 1.0]], ['2, k, 2', [-0.322811, 0.252142, 1.0]], ['2, k, 3', [-0.321155, 0.37723, 1.0]], ['2, k, 4', [-0.46037, 0.0888441, 1.0]], ['2, k, 5', [-0.544179, 0.105937, 1.0]], ['2, k, 6', [-0.579362, 0.122888, 1.0]], ['2, k, 7', [-0.590128, 0.141241, 1.0]], ['2, k, 8', [-0.185063, 0.103023, 1.0]], ['2, k, 9', [-0.247973, 0.120131, 1.0]], ['2, k, 10', [-0.149076, 0.123685, 1.0]], ['2, k, 11', [-0.100125, 0.114114, 1.0]], ['2, k, 12', [-0.38437, -0.353154, 1.0]], ['2, k, 13', [-0.433012, -0.709202, 1.0]], ['2, k, 14', [-0.485418, -1.05079, 1.0]], ['2, k, 15', [-0.516905, -1.11805, 1.0]], ['2, k, 16', [-0.254165, -0.347529, 1.0]], ['2, k, 17', [-0.188881, -0.676182, 1.0]], ['2, k, 18', [-0.117955, -1.04131, 1.0]], ['2, k, 19', [-0.112531, -1.08831, 1.0]], ['2, k, 20', [-0.323359, 0.17817, 1.0]], ['2, k, 21', [-0.595679, 0.145094, 1.0]], ['2, k, 22', [-0.525352, 0.137958, 1.0]], ['2, k, 23', [-0.0476962, 0.115228, 1.0]], ['2, k, 24', [-0.0799042, 0.0718748, 1.0]]]
[['2, k, 0', [-0.323625, -0.355102, 1.0]], ['2, k, 1', [-0.324093, -0.0480383, 1.0]], ['2, k, 2', [-0.323287, 0.251809, 1.0]], ['2, k, 3', [-0.32169, 0.377801, 1.0]], ['2, k, 4', [-0.460448, 0.0887509, 1.0]], ['2, k, 5', [-0.543989, 0.104272, 1.0]], ['2, k, 6', [-0.581196, 0.12221, 1.0]], ['2, k, 7', [-0.590221, 0.139445, 1.0]], ['2, k, 8', [-0.185329, 0.103026, 1.0]], ['2, k, 9', [-0.23964, 0.116841, 1.0]], ['2, k, 10', [-0.104984, 0.124329, 1.0]], ['2, k, 11', [-0.0783698, 0.117304, 1.0]], ['2, k, 12', [-0.384341, -0.353004, 1.0]], ['2, k, 13', [-0.432464, -0.707478, 1.0]], ['2, k, 14', [-0.486468, -1.05038, 1.0]], ['2, k, 15', [-0.517028, -1.11806, 1.0]], ['2, k, 16', [-0.254149, -0.347373, 1.0]], ['2, k, 17', [-0.189083, -0.675879, 1.0]], ['2, k, 18', [-0.118038, -1.04106, 1.0]], ['2, k, 19', [-0.112717, -1.08794, 1.0]], ['2, k, 20', [-0.323751, 0.177928, 1.0]], ['2, k, 21', [-0.586831, 0.143952, 1.0]], ['2, k, 22', [-0.524053, 0.136535, 1.0]], ['2, k, 23', [-0.00523135, 0.115111, 1.0]], ['2, k, 24', [-0.0664304, 0.0886365, 1.0]]]
[['2, k, 0', [-0.32361, -0.354999, 1.0]], ['2, k, 1', [-0.324308, -0.0479924, 1.0]], ['2, k, 2', [-0.323979, 0.251697, 1.0]], ['2, k, 3', [-0.321724, 0.377653, 1.0]], ['2, k, 4', [-0.460508, 0.0887654, 1.0]], ['2, k, 5', [-0.543972, 0.102759, 1.0]], ['2, k, 6', [-0.583411, 0.121258, 1.0]], ['2, k, 7', [-0.590122, 0.13844, 1.0]], ['2, k, 8', [-0.185639, 0.102893, 1.0]], ['2, k, 9', [-0.240852, 0.116105, 1.0]], ['2, k, 10', [-0.105409, 0.124153, 1.0]], ['2, k, 11', [-0.0824733, 0.117557, 1.0]], ['2, k, 12', [-0.384317, -0.352945, 1.0]], ['2, k, 13', [-0.432478, -0.710869, 1.0]], ['2, k, 14', [-0.486713, -1.05022, 1.0]], ['2, k, 15', [-0.516788, -1.11758, 1.0]], ['2, k, 16', [-0.254146, -0.347229, 1.0]], ['2, k, 17', [-0.189307, -0.675768, 1.0]], ['2, k, 18', [-0.11785, -1.04137, 1.0]], ['2, k, 19', [-0.112706, -1.08813, 1.0]], ['2, k, 20', [-0.324311, 0.177862, 1.0]], ['2, k, 21', [-0.592679, 0.141471, 1.0]], ['2, k, 22', [-0.524977, 0.132886, 1.0]], ['2, k, 23', [-0.00800416, 0.117066, 1.0]], ['2, k, 24', [-0.0607385, 0.0906627, 1.0]]]
[['2, k, 0', [-0.323682, -0.35464, 1.0]], ['2, k, 1', [-0.324463, -0.047868, 1.0]], ['2, k, 2', [-0.324123, 0.251659, 1.0]], ['2, k, 3', [-0.322024, 0.377822, 1.0]], ['2, k, 4', [-0.460672, 0.0889094, 1.0]], ['2, k, 5', [-0.543992, 0.102888, 1.0]], ['2, k, 6', [-0.583676, 0.120676, 1.0]], ['2, k, 7', [-0.591203, 0.136235, 1.0]], ['2, k, 8', [-0.186036, 0.103022, 1.0]], ['2, k, 9', [-0.244156, 0.114981, 1.0]], ['2, k, 10', [-0.15166, 0.118805, 1.0]], ['2, k, 11', [-0.10154, 0.116053, 1.0]], ['2, k, 12', [-0.384343, -0.352649, 1.0]], ['2, k, 13', [-0.432522, -0.710857, 1.0]], ['2, k, 14', [-0.483549, -1.04259, 1.0]], ['2, k, 15', [-0.516836, -1.11752, 1.0]], ['2, k, 16', [-0.254257, -0.346832, 1.0]], ['2, k, 17', [-0.189149, -0.675526, 1.0]], ['2, k, 18', [-0.117703, -1.04147, 1.0]], ['2, k, 19', [-0.112695, -1.08813, 1.0]], ['2, k, 20', [-0.324464, 0.177853, 1.0]], ['2, k, 21', [-0.592258, 0.139396, 1.0]], ['2, k, 22', [-0.524463, 0.134171, 1.0]], ['2, k, 23', [-0.0495506, 0.118328, 1.0]], ['2, k, 24', [-0.0745283, 0.076442, 1.0]]]
[['2, k, 0', [-0.323634, -0.35459, 1.0]], ['2, k, 1', [-0.32476, -0.047747, 1.0]], ['2, k, 2', [-0.3251, 0.251886, 1.0]], ['2, k, 3', [-0.322375, 0.378075, 1.0]], ['2, k, 4', [-0.460881, 0.0890676, 1.0]], ['2, k, 5', [-0.545291, 0.100467, 1.0]], ['2, k, 6', [-0.584597, 0.120226, 1.0]], ['2, k, 7', [-0.592626, 0.134064, 1.0]], ['2, k, 8', [-0.186424, 0.102955, 1.0]], ['2, k, 9', [-0.245928, 0.11439, 1.0]], ['2, k, 10', [-0.1521, 0.118711, 1.0]], ['2, k, 11', [-0.102748, 0.115975, 1.0]], ['2, k, 12', [-0.384293, -0.352583, 1.0]], ['2, k, 13', [-0.43279, -0.710232, 1.0]], ['2, k, 14', [-0.487144, -1.04597, 1.0]], ['2, k, 15', [-0.516521, -1.11714, 1.0]], ['2, k, 16', [-0.254204, -0.346806, 1.0]], ['2, k, 17', [-0.18877, -0.675425, 1.0]], ['2, k, 18', [-0.117888, -1.04135, 1.0]], ['2, k, 19', [-0.113074, -1.08794, 1.0]], ['2, k, 20', [-0.325254, 0.178042, 1.0]], ['2, k, 21', [-0.594087, 0.137208, 1.0]], ['2, k, 22', [-0.526465, 0.132245, 1.0]], ['2, k, 23', [-0.047201, 0.117879, 1.0]], ['2, k, 24', [-0.0762434, 0.0761746, 1.0]]]
[['2, k, 0', [-0.323438, -0.353922, 1.0]], ['2, k, 1', [-0.324886, -0.047371, 1.0]], ['2, k, 2', [-0.325423, 0.252035, 1.0]], ['2, k, 3', [-0.322931, 0.378511, 1.0]], ['2, k, 4', [-0.461057, 0.0893709, 1.0]], ['2, k, 5', [-0.545226, 0.100596, 1.0]], ['2, k, 6', [-0.586092, 0.117471, 1.0]], ['2, k, 7', [-0.595203, 0.130904, 1.0]], ['2, k, 8', [-0.186603, 0.103022, 1.0]], ['2, k, 9', [-0.247037, 0.115569, 1.0]], ['2, k, 10', [-0.0930405, 0.0833458, 1.0]], ['2, k, 11', [-0.098045, 0.111306, 1.0]], ['2, k, 12', [-0.383991, -0.352046, 1.0]], ['2, k, 13', [-0.43314, -0.712305, 1.0]], ['2, k, 14', [-0.487518, -1.04709, 1.0]], ['2, k, 15', [-0.516526, -1.11734, 1.0]], ['2, k, 16', [-0.254108, -0.34601, 1.0]], ['2, k, 17', [-0.187421, -0.675672, 1.0]], ['2, k, 18', [-0.118135, -1.04259, 1.0]], ['2, k, 19', [-0.115153, -1.11157, 1.0]], ['2, k, 20', [-0.325536, 0.178243, 1.0]], ['2, k, 21', [-0.595712, 0.134487, 1.0]], ['2, k, 22', [-0.529758, 0.127885, 1.0]], ['2, k, 23', [-0.0459798, 0.116827, 1.0]], ['2, k, 24', [-0.0420189, 0.10568, 1.0]]]
[['2, k, 0', [-0.322857, -0.353397, 1.0]], ['2, k, 1', [-0.324754, -0.0471964, 1.0]], ['2, k, 2', [-0.325499, 0.252001, 1.0]], ['2, k, 3', [-0.323401, 0.378372, 1.0]], ['2, k, 4', [-0.4612, 0.0894765, 1.0]], ['2, k, 5', [-0.545069, 0.0994317, 1.0]], ['2, k, 6', [-0.586459, 0.117105, 1.0]], ['2, k, 7', [-0.59636, 0.128111, 1.0]], ['2, k, 8', [-0.187122, 0.104162, 1.0]], ['2, k, 9', [-0.247106, 0.115635, 1.0]], ['2, k, 10', [-0.138609, 0.116113, 1.0]], ['2, k, 11', [-0.101183, 0.112068, 1.0]], ['2, k, 12', [-0.383287, -0.351563, 1.0]], ['2, k, 13', [-0.432729, -0.708958, 1.0]], ['2, k, 14', [-0.487399, -1.04711, 1.0]], ['2, k, 15', [-0.516221, -1.11706, 1.0]], ['2, k, 16', [-0.253643, -0.345477, 1.0]], ['2, k, 17', [-0.186694, -0.673868, 1.0]], ['2, k, 18', [-0.118233, -1.04294, 1.0]], ['2, k, 19', [-0.11497, -1.11172, 1.0]], ['2, k, 20', [-0.325566, 0.178258, 1.0]], ['2, k, 21', [-0.593526, 0.129161, 1.0]], ['2, k, 22', [-0.531332, 0.123901, 1.0]], ['2, k, 23', [-0.0388671, 0.113806, 1.0]], ['2, k, 24', [-0.0656393, 0.0849842, 1.0]]]
[['2, k, 0', [-0.322262, -0.352322, 1.0]], ['2, k, 1', [-0.324628, -0.0470099, 1.0]], ['2, k, 2', [-0.325545, 0.251692, 1.0]], ['2, k, 3', [-0.323613, 0.377942, 1.0]], ['2, k, 4', [-0.461329, 0.0898351, 1.0]], ['2, k, 5', [-0.546467, 0.0976488, 1.0]], ['2, k, 6', [-0.587521, 0.116019, 1.0]], ['2, k, 7', [-0.595643, 0.12393, 1.0]], ['2, k, 8', [-0.18781, 0.104503, 1.0]], ['2, k, 9', [-0.249048, 0.113796, 1.0]], ['2, k, 10', [-0.146798, 0.115874, 1.0]], ['2, k, 11', [-0.104578, 0.105575, 1.0]], ['2, k, 12', [-0.382663, -0.350653, 1.0]], ['2, k, 13', [-0.432774, -0.706377, 1.0]], ['2, k, 14', [-0.487814, -1.04914, 1.0]], ['2, k, 15', [-0.516214, -1.11727, 1.0]], ['2, k, 16', [-0.253094, -0.344263, 1.0]], ['2, k, 17', [-0.185461, -0.673136, 1.0]], ['2, k, 18', [-0.118334, -1.0436, 1.0]], ['2, k, 19', [-0.114564, -1.1121, 1.0]], ['2, k, 20', [-0.325577, 0.178079, 1.0]], ['2, k, 21', [-0.595973, 0.125862, 1.0]], ['2, k, 22', [-0.530868, 0.122139, 1.0]], ['2, k, 23', [-0.0482305, 0.107483, 1.0]], ['2, k, 24', [-0.0941591, 0.0606175, 1.0]]]
[['2, k, 0', [-0.321906, -0.350839, 1.0]], ['2, k, 1', [-0.324771, -0.0468657, 1.0]], ['2, k, 2', [-0.326248, 0.250955, 1.0]], ['2, k, 3', [-0.324036, 0.37785, 1.0]], ['2, k, 4', [-0.462854, 0.0954785, 1.0]], ['2, k, 5', [-0.546613, 0.0938242, 1.0]], ['2, k, 6', [-0.587983, 0.114933, 1.0]], ['2, k, 7', [-0.598323, 0.120797, 1.0]], ['2, k, 8', [-0.18857, 0.105561, 1.0]], ['2, k, 9', [-0.257638, 0.0894127, 1.0]], ['2, k, 10', [-0.147065, 0.1074, 1.0]], ['2, k, 11', [-0.10428, 0.0983072, 1.0]], ['2, k, 12', [-0.38224, -0.34944, 1.0]], ['2, k, 13', [-0.434076, -0.705501, 1.0]], ['2, k, 14', [-0.488474, -1.0489, 1.0]], ['2, k, 15', [-0.516109, -1.11727, 1.0]], ['2, k, 16', [-0.252826, -0.342534, 1.0]], ['2, k, 17', [-0.183659, -0.675569, 1.0]], ['2, k, 18', [-0.118433, -1.04414, 1.0]], ['2, k, 19', [-0.114085, -1.09023, 1.0]], ['2, k, 20', [-0.326063, 0.177674, 1.0]], ['2, k, 21', [-0.595604, 0.121593, 1.0]], ['2, k, 22', [-0.531459, 0.117312, 1.0]], ['2, k, 23', [-0.0471323, 0.102873, 1.0]], ['2, k, 24', [-0.0924074, 0.0593563, 1.0]]]
[['2, k, 0', [-0.321534, -0.349797, 1.0]], ['2, k, 1', [-0.324792, -0.0468707, 1.0]], ['2, k, 2', [-0.326694, 0.249644, 1.0]], ['2, k, 3', [-0.324661, 0.377661, 1.0]], ['2, k, 4', [-0.46351, 0.097864, 1.0]], ['2, k, 5', [-0.546615, 0.0926679, 1.0]], ['2, k, 6', [-0.590693, 0.0944282, 1.0]], ['2, k, 7', [-0.59816, 0.116379, 1.0]], ['2, k, 8', [-0.189316, 0.105808, 1.0]], ['2, k, 9', [-0.251736, 0.102986, 1.0]], ['2, k, 10', [-0.148148, 0.106292, 1.0]], ['2, k, 11', [-0.106593, 0.093212, 1.0]], ['2, k, 12', [-0.38182, -0.348563, 1.0]], ['2, k, 13', [-0.434544, -0.701915, 1.0]], ['2, k, 14', [-0.490334, -1.05046, 1.0]], ['2, k, 15', [-0.51611, -1.11733, 1.0]], ['2, k, 16', [-0.25251, -0.341349, 1.0]], ['2, k, 17', [-0.182693, -0.677145, 1.0]], ['2, k, 18', [-0.118411, -1.04444, 1.0]], ['2, k, 19', [-0.11425, -1.11318, 1.0]], ['2, k, 20', [-0.326365, 0.176855, 1.0]], ['2, k, 21', [-0.595903, 0.117554, 1.0]], ['2, k, 22', [-0.532718, 0.111474, 1.0]], ['2, k, 23', [-0.0487264, 0.0956132, 1.0]], ['2, k, 24', [-0.0922303, 0.0516317, 1.0]]]
[['2, k, 0', [-0.321212, -0.3493, 1.0]], ['2, k, 1', [-0.324816, -0.0468869, 1.0]], ['2, k, 2', [-0.327166, 0.248855, 1.0]], ['2, k, 3', [-0.324915, 0.376061, 1.0]], ['2, k, 4', [-0.463777, 0.0984794, 1.0]], ['2, k, 5', [-0.549533, 0.087607, 1.0]], ['2, k, 6', [-0.583856, 0.0926016, 1.0]], ['2, k, 7', [-0.5949, 0.109166, 1.0]], ['2, k, 8', [-0.18972, 0.1071, 1.0]], ['2, k, 9', [-0.249257, 0.103391, 1.0]], ['2, k, 10', [-0.110335, 0.0996343, 1.0]], ['2, k, 11', [-0.0883382, 0.0885439, 1.0]], ['2, k, 12', [-0.381442, -0.348148, 1.0]], ['2, k, 13', [-0.434487, -0.703883, 1.0]], ['2, k, 14', [-0.490537, -1.0507, 1.0]], ['2, k, 15', [-0.516138, -1.11738, 1.0]], ['2, k, 16', [-0.252227, -0.340762, 1.0]], ['2, k, 17', [-0.180912, -0.676983, 1.0]], ['2, k, 18', [-0.117978, -1.04536, 1.0]], ['2, k, 19', [-0.1139, -1.11393, 1.0]], ['2, k, 20', [-0.326704, 0.176302, 1.0]], ['2, k, 21', [-0.593977, 0.111824, 1.0]], ['2, k, 22', [-0.527375, 0.104856, 1.0]], ['2, k, 23', [-0.0188981, 0.0875171, 1.0]], ['2, k, 24', [-0.0648583, 0.0633445, 1.0]]]
