[['2, k, 0', [-0.2727521, 0.04369504, 1.0]], ['2, k, 1', [-0.2792259, 0.3582135, 1.0]], ['2, k, 2', [-0.2848961, 0.660877, 1.0]], ['2, k, 3', [-0.2781826, 0.8111799, 1.0]], ['2, k, 4', [-0.4365796, 0.5348976, 1.0]], ['2, k, 5', [-0.493262, 0.3125759, 1.0]], ['2, k, 6', [-0.4444264, 0.1352115, 1.0]], ['2, k, 7', [-0.4171568, 0.09732684, 1.0]], ['2, k, 8', [-0.1108765, 0.5301773, 1.0]], ['2, k, 9', [-0.06342214, 0.2710129, 1.0]], ['2, k, 10', [-0.05038681, 0.0420371, 1.0]], ['2, k, 11', [-0.06575212, -0.01181067, 1.0]], ['2, k, 12', [-0.3442101, 0.04126853, 1.0]], ['2, k, 13', [-0.3812554, -0.290781, 1.0]], ['2, k, 14', [-0.4022169, -0.6532654, 1.0]], ['2, k, 15', [-0.3986373, -0.7205144, 1.0]], ['2, k, 16', [-0.1922283, 0.04455241, 1.0]], ['2, k, 17', [-0.1648296, -0.2948186, 1.0]], ['2, k, 18', [-0.1694717, -0.6353241, 1.0]], ['2, k, 19', [-0.1472176, -0.7237246, 1.0]], ['2, k, 20', [-0.2836417, 0.5868341, 1.0]], ['2, k, 21', [-0.3979792, 0.06236774, 1.0]], ['2, k, 22', [-0.4432315, 0.07850386, 1.0]], ['2, k, 23', [-0.06171748, -0.08479854, 1.0]], ['2, k, 24', [-0.1022861, -0.01635178, 1.0]]]
[['2, k, 0', [-0.2749734, 0.04587756, 1.0]], ['2, k, 1', [-0.2888859, 0.3601551, 1.0]], ['2, k, 2', [-0.3008716, 0.6625536, 1.0]], ['2, k, 3', [-0.2989164, 0.8130317, 1.0]], ['2, k, 4', [-0.4388971, 0.5468524, 1.0]], ['2, k, 5', [-0.5539474, 0.3455277, 1.0]], ['2, k, 6', [-0.4619374, 0.4192096, 1.0]], ['2, k, 7', [-0.434213, 0.4095557, 1.0]], ['2, k, 8', [-0.1213593, 0.5283107, 1.0]], ['2, k, 9', [-0.07110121, 0.2779372, 1.0]], ['2, k, 10', [-0.0492177, 0.03163593, 1.0]], ['2, k, 11', [-0.06642907, -0.01103633, 1.0]], ['2, k, 12', [-0.346419, 0.04351112, 1.0]], ['2, k, 13', [-0.3848946, -0.2924751, 1.0]], ['2, k, 14', [-0.4030443, -0.650686, 1.0]], ['2, k, 15', [-0.3983026, -0.7203321, 1.0]], ['2, k, 16', [-0.1944804, 0.04670703, 1.0]], ['2, k, 17', [-0.1670128, -0.2998732, 1.0]], ['2, k, 18', [-0.1696058, -0.6355128, 1.0]], ['2, k, 19', [-0.1487142, -0.7192342, 1.0]], ['2, k, 20', [-0.2982036, 0.5886084, 1.0]], ['2, k, 21', [-0.4088571, 0.4132795, 1.0]], ['2, k, 22', [-0.454285, 0.4047244, 1.0]], ['2, k, 23', [-0.06599361, -0.07955863, 1.0]], ['2, k, 24', [-0.1012632, 0.005079901, 1.0]]]
[['2, k, 0', [-0.2753893, 0.04612896, 1.0]], ['2, k, 1', [-0.2891668, 0.3604963, 1.0]], ['2, k, 2', [-0.3009979, 0.6629899, 1.0]], ['2, k, 3', [-0.2988706, 0.8134625, 1.0]], ['2, k, 4', [-0.4390348, 0.5473284, 1.0]], ['2, k, 5', [-0.5530054, 0.3452725, 1.0]], ['2, k, 6', [-0.4627276, 0.4155008, 1.0]], ['2, k, 7', [-0.4336884, 0.405743, 1.0]], ['2, k, 8', [-0.1223586, 0.5288077, 1.0]], ['2, k, 9', [-0.07144351, 0.2779687, 1.0]], ['2, k, 10', [-0.04924684, 0.03172306, 1.0]], ['2, k, 11', [-0.06537237, -0.01079827, 1.0]], ['2, k, 12', [-0.3468097, 0.04382483, 1.0]], ['2, k, 13', [-0.3852105, -0.2924016, 1.0]], ['2, k, 14', [-0.4030953, -0.650747, 1.0]], ['2, k, 15', [-0.3985425, -0.7204576, 1.0]], ['2, k, 16', [-0.1949052, 0.04688857, 1.0]], ['2, k, 17', [-0.1671653, -0.300776, 1.0]], ['2, k, 18', [-0.1696617, -0.6354979, 1.0]], ['2, k, 19', [-0.1487397, -0.7193524, 1.0]], ['2, k, 20', [-0.2983702, 0.5890217, 1.0]], ['2, k, 21', [-0.405504, 0.4065491, 1.0]], ['2, k, 22', [-0.4552833, 0.3947179, 1.0]], ['2, k, 23', [-0.06105652, -0.07455833, 1.0]], ['2, k, 24', [-0.09914572, -0.0263922, 1.0]]]
[['2, k, 0', [-0.2756392, 0.0464084, 1.0]], ['2, k, 1', [-0.2893388, 0.3606688, 1.0]], ['2, k, 2', [-0.3010937, 0.6630843, 1.0]], ['2, k, 3', [-0.2989126, 0.8136776, 1.0]], ['2, k, 4', [-0.4463708, 0.5508964, 1.0]], ['2, k, 5', [-0.6034178, 0.3237645, 1.0]], ['2, k, 6', [-0.4779785, 0.3987525, 1.0]], ['2, k, 7', [-0.4334121, 0.4009663, 1.0]], ['2, k, 8', [-0.1224357, 0.5291014, 1.0]], ['2, k, 9', [-0.07147338, 0.2782101, 1.0]], ['2, k, 10', [-0.04929819, 0.03174641, 1.0]], ['2, k, 11', [-0.06703612, -0.00986091, 1.0]], ['2, k, 12', [-0.3471107, 0.04411513, 1.0]], ['2, k, 13', [-0.3852155, -0.2924079, 1.0]], ['2, k, 14', [-0.4031111, -0.6507474, 1.0]], ['2, k, 15', [-0.3985499, -0.7204186, 1.0]], ['2, k, 16', [-0.1951108, 0.04715568, 1.0]], ['2, k, 17', [-0.1671482, -0.2998929, 1.0]], ['2, k, 18', [-0.1698862, -0.6358165, 1.0]], ['2, k, 19', [-0.1474923, -0.7205735, 1.0]], ['2, k, 20', [-0.2984852, 0.5891337, 1.0]], ['2, k, 21', [-0.4056291, 0.4026481, 1.0]], ['2, k, 22', [-0.4554132, 0.3904743, 1.0]], ['2, k, 23', [-0.06599618, -0.07471896, 1.0]], ['2, k, 24', [-0.1013661, 0.005698884, 1.0]]]
[['2, k, 0', [-0.275764, 0.04646472, 1.0]], ['2, k, 1', [-0.2896227, 0.3607637, 1.0]], ['2, k, 2', [-0.3015549, 0.6632314, 1.0]], ['2, k, 3', [-0.2990274, 0.8138115, 1.0]], ['2, k, 4', [-0.4457458, 0.550604, 1.0]], ['2, k, 5', [-0.6042257, 0.323452, 1.0]], ['2, k, 6', [-0.4792666, 0.3956407, 1.0]], ['2, k, 7', [-0.4323335, 0.3970357, 1.0]], ['2, k, 8', [-0.1222538, 0.5287641, 1.0]], ['2, k, 9', [-0.07133857, 0.2785314, 1.0]], ['2, k, 10', [-0.04843272, 0.05112344, 1.0]], ['2, k, 11', [-0.06585088, -0.01297888, 1.0]], ['2, k, 12', [-0.3473809, 0.04421649, 1.0]], ['2, k, 13', [-0.3853209, -0.2923594, 1.0]], ['2, k, 14', [-0.4031538, -0.6507683, 1.0]], ['2, k, 15', [-0.3985376, -0.7204043, 1.0]], ['2, k, 16', [-0.1951443, 0.04717717, 1.0]], ['2, k, 17', [-0.167314, -0.2994737, 1.0]], ['2, k, 18', [-0.1699659, -0.635432, 1.0]], ['2, k, 19', [-0.148427, -0.7200961, 1.0]], ['2, k, 20', [-0.2989032, 0.5892665, 1.0]], ['2, k, 21', [-0.4062055, 0.3990286, 1.0]], ['2, k, 22', [-0.4604003, 0.386583, 1.0]], ['2, k, 23', [-0.05925417, -0.07364652, 1.0]], ['2, k, 24', [-0.09999114, -0.00568345, 1.0]]]
[['2, k, 0', [-0.275898, 0.04652617, 1.0]], ['2, k, 1', [-0.2898018, 0.3608645, 1.0]], ['2, k, 2', [-0.3017531, 0.6633837, 1.0]], ['2, k, 3', [-0.299088, 0.8138098, 1.0]], ['2, k, 4', [-0.4451071, 0.5507194, 1.0]], ['2, k, 5', [-0.6050717, 0.3222167, 1.0]], ['2, k, 6', [-0.4801377, 0.3916995, 1.0]], ['2, k, 7', [-0.4332668, 0.3934136, 1.0]], ['2, k, 8', [-0.1223275, 0.5285957, 1.0]], ['2, k, 9', [-0.07161664, 0.2788684, 1.0]], ['2, k, 10', [-0.051197, 0.04198193, 1.0]], ['2, k, 11', [-0.06617651, -0.004321207, 1.0]], ['2, k, 12', [-0.347506, 0.04425636, 1.0]], ['2, k, 13', [-0.385463, -0.2924411, 1.0]], ['2, k, 14', [-0.4031376, -0.6507322, 1.0]], ['2, k, 15', [-0.3986163, -0.7204496, 1.0]], ['2, k, 16', [-0.1952712, 0.04725616, 1.0]], ['2, k, 17', [-0.1676471, -0.2986563, 1.0]], ['2, k, 18', [-0.1701249, -0.6349412, 1.0]], ['2, k, 19', [-0.1492229, -0.7197227, 1.0]], ['2, k, 20', [-0.2991, 0.5894052, 1.0]], ['2, k, 21', [-0.4077577, 0.3934731, 1.0]], ['2, k, 22', [-0.4564983, 0.3836008, 1.0]], ['2, k, 23', [-0.06089607, -0.07505888, 1.0]], ['2, k, 24', [-0.09932114, -0.01754853, 1.0]]]
[['2, k, 0', [-0.2759655, 0.0467727, 1.0]], ['2, k, 1', [-0.2898969, 0.3610393, 1.0]], ['2, k, 2', [-0.3018491, 0.6635005, 1.0]], ['2, k, 3', [-0.2991842, 0.8138422, 1.0]], ['2, k, 4', [-0.4447815, 0.5504786, 1.0]], ['2, k, 5', [-0.6067626, 0.3218016, 1.0]], ['2, k, 6', [-0.4794076, 0.3878829, 1.0]], ['2, k, 7', [-0.4325372, 0.3888262, 1.0]], ['2, k, 8', [-0.1219785, 0.5317507, 1.0]], ['2, k, 9', [-0.07165215, 0.2788818, 1.0]], ['2, k, 10', [-0.05041108, 0.03555434, 1.0]], ['2, k, 11', [-0.06577241, -0.007546628, 1.0]], ['2, k, 12', [-0.3474846, 0.0443905, 1.0]], ['2, k, 13', [-0.3855106, -0.2924017, 1.0]], ['2, k, 14', [-0.4031591, -0.6507071, 1.0]], ['2, k, 15', [-0.3987022, -0.7204383, 1.0]], ['2, k, 16', [-0.1954852, 0.04763667, 1.0]], ['2, k, 17', [-0.1676761, -0.2985129, 1.0]], ['2, k, 18', [-0.170129, -0.6348516, 1.0]], ['2, k, 19', [-0.1504962, -0.7196393, 1.0]], ['2, k, 20', [-0.2991978, 0.5895353, 1.0]], ['2, k, 21', [-0.4058403, 0.3894872, 1.0]], ['2, k, 22', [-0.458781, 0.3838346, 1.0]], ['2, k, 23', [-0.06341822, -0.07481043, 1.0]], ['2, k, 24', [-0.1002899, 0.004296751, 1.0]]]
[['2, k, 0', [-0.2760328, 0.04687166, 1.0]], ['2, k, 1', [-0.2901098, 0.3611587, 1.0]], ['2, k, 2', [-0.3022472, 0.6636366, 1.0]], ['2, k, 3', [-0.2994932, 0.8140031, 1.0]], ['2, k, 4', [-0.444654, 0.5504379, 1.0]], ['2, k, 5', [-0.6059511, 0.3212781, 1.0]], ['2, k, 6', [-0.4776595, 0.3855072, 1.0]], ['2, k, 7', [-0.4341135, 0.3859987, 1.0]], ['2, k, 8', [-0.1220069, 0.5309885, 1.0]], ['2, k, 9', [-0.07164204, 0.2789238, 1.0]], ['2, k, 10', [-0.05043382, 0.03515646, 1.0]], ['2, k, 11', [-0.06511553, -0.006519627, 1.0]], ['2, k, 12', [-0.3475801, 0.044504, 1.0]], ['2, k, 13', [-0.3856702, -0.2924387, 1.0]], ['2, k, 14', [-0.4031451, -0.6506633, 1.0]], ['2, k, 15', [-0.3987046, -0.7204411, 1.0]], ['2, k, 16', [-0.1955202, 0.04770902, 1.0]], ['2, k, 17', [-0.1673813, -0.2968737, 1.0]], ['2, k, 18', [-0.1701431, -0.6346849, 1.0]], ['2, k, 19', [-0.1496622, -0.7196633, 1.0]], ['2, k, 20', [-0.2995478, 0.5896675, 1.0]], ['2, k, 21', [-0.4070835, 0.3873816, 1.0]], ['2, k, 22', [-0.4583143, 0.3742665, 1.0]], ['2, k, 23', [-0.06310505, -0.07466771, 1.0]], ['2, k, 24', [-0.09993216, -0.01571447, 1.0]]]
[['2, k, 0', [-0.2760968, 0.04687444, 1.0]], ['2, k, 1', [-0.2901673, 0.3611616, 1.0]], ['2, k, 2', [-0.3022844, 0.6636418, 1.0]], ['2, k, 3', [-0.2997496, 0.8139628, 1.0]], ['2, k, 4', [-0.4440754, 0.5499043, 1.0]], ['2, k, 5', [-0.6055881, 0.320958, 1.0]], ['2, k, 6', [-0.4198455, 0.3778362, 1.0]], ['2, k, 7', [-0.4203038, 0.3826702, 1.0]], ['2, k, 8', [-0.1220427, 0.5305065, 1.0]], ['2, k, 9', [-0.07172658, 0.2789134, 1.0]], ['2, k, 10', [-0.05058033, 0.03415537, 1.0]], ['2, k, 11', [-0.06636935, -0.0084839, 1.0]], ['2, k, 12', [-0.3476844, 0.04451603, 1.0]], ['2, k, 13', [-0.3856715, -0.2924416, 1.0]], ['2, k, 14', [-0.4031691, -0.6506659, 1.0]], ['2, k, 15', [-0.3987637, -0.7204503, 1.0]], ['2, k, 16', [-0.1955441, 0.04770686, 1.0]], ['2, k, 17', [-0.1673846, -0.2966129, 1.0]], ['2, k, 18', [-0.1700931, -0.6348806, 1.0]], ['2, k, 19', [-0.1506676, -0.7200497, 1.0]], ['2, k, 20', [-0.2995909, 0.5896721, 1.0]], ['2, k, 21', [-0.4001448, 0.3802037, 1.0]], ['2, k, 22', [-0.4363579, 0.3932483, 1.0]], ['2, k, 23', [-0.06254864, -0.07359454, 1.0]], ['2, k, 24', [-0.1006656, 0.005354326, 1.0]]]
[['2, k, 0', [-0.2762728, 0.04691432, 1.0]], ['2, k, 1', [-0.2903083, 0.3611839, 1.0]], ['2, k, 2', [-0.3023741, 0.6636509, 1.0]], ['2, k, 3', [-0.3001806, 0.8141872, 1.0]], ['2, k, 4', [-0.4440815, 0.5497595, 1.0]], ['2, k, 5', [-0.5440665, 0.3370631, 1.0]], ['2, k, 6', [-0.4198465, 0.3770453, 1.0]], ['2, k, 7', [-0.4223019, 0.3786618, 1.0]], ['2, k, 8', [-0.1220244, 0.5297453, 1.0]], ['2, k, 9', [-0.07190131, 0.2789453, 1.0]], ['2, k, 10', [-0.04891279, 0.05169506, 1.0]], ['2, k, 11', [-0.06498638, -0.004835535, 1.0]], ['2, k, 12', [-0.3478916, 0.04459092, 1.0]], ['2, k, 13', [-0.3856989, -0.292467, 1.0]], ['2, k, 14', [-0.4031639, -0.6506922, 1.0]], ['2, k, 15', [-0.3987427, -0.7203879, 1.0]], ['2, k, 16', [-0.1956704, 0.04771727, 1.0]], ['2, k, 17', [-0.1674905, -0.2965933, 1.0]], ['2, k, 18', [-0.1700031, -0.6347992, 1.0]], ['2, k, 19', [-0.1502509, -0.7202103, 1.0]], ['2, k, 20', [-0.2996947, 0.5896841, 1.0]], ['2, k, 21', [-0.4025841, 0.37514, 1.0]], ['2, k, 22', [-0.4421, 0.3759976, 1.0]], ['2, k, 23', [-0.06095341, -0.07440359, 1.0]], ['2, k, 24', [-0.09569081, -0.0271504, 1.0]]]
[['2, k, 0', [-0.2763236, 0.04702617, 1.0]], ['2, k, 1', [-0.2903814, 0.3612484, 1.0]], ['2, k, 2', [-0.3024628, 0.6636798, 1.0]], ['2, k, 3', [-0.3008062, 0.8144286, 1.0]], ['2, k, 4', [-0.4499225, 0.5499477, 1.0]], ['2, k, 5', [-0.5437853, 0.3367579, 1.0]], ['2, k, 6', [-0.4196609, 0.375363, 1.0]], ['2, k, 7', [-0.4214359, 0.3727516, 1.0]], ['2, k, 8', [-0.1219316, 0.5299276, 1.0]], ['2, k, 9', [-0.0719878, 0.2789318, 1.0]], ['2, k, 10', [-0.04856404, 0.04801579, 1.0]], ['2, k, 11', [-0.06507886, -0.004646232, 1.0]], ['2, k, 12', [-0.3479567, 0.04471292, 1.0]], ['2, k, 13', [-0.3857956, -0.2924257, 1.0]], ['2, k, 14', [-0.4032178, -0.6505263, 1.0]], ['2, k, 15', [-0.3987884, -0.720381, 1.0]], ['2, k, 16', [-0.1957161, 0.04784368, 1.0]], ['2, k, 17', [-0.1675159, -0.296496, 1.0]], ['2, k, 18', [-0.1700885, -0.6342961, 1.0]], ['2, k, 19', [-0.1503038, -0.7202365, 1.0]], ['2, k, 20', [-0.29978, 0.5897212, 1.0]], ['2, k, 21', [-0.3994124, 0.3686177, 1.0]], ['2, k, 22', [-0.4377629, 0.356701, 1.0]], ['2, k, 23', [-0.06601465, -0.07977165, 1.0]], ['2, k, 24', [-0.0990068, -0.01979202, 1.0]]]
[['2, k, 0', [-0.276534, 0.0472742, 1.0]], ['2, k, 1', [-0.2905087, 0.3613369, 1.0]], ['2, k, 2', [-0.3025234, 0.6636838, 1.0]], ['2, k, 3', [-0.3014699, 0.8148186, 1.0]], ['2, k, 4', [-0.4531907, 0.5515756, 1.0]], ['2, k, 5', [-0.541899, 0.3349897, 1.0]], ['2, k, 6', [-0.4219638, 0.3722137, 1.0]], ['2, k, 7', [-0.4215857, 0.3647578, 1.0]], ['2, k, 8', [-0.1218533, 0.5296406, 1.0]], ['2, k, 9', [-0.07205466, 0.2789901, 1.0]], ['2, k, 10', [-0.04957492, 0.04366545, 1.0]], ['2, k, 11', [-0.0657367, -0.003848713, 1.0]], ['2, k, 12', [-0.3481371, 0.04492464, 1.0]], ['2, k, 13', [-0.3857835, -0.2925433, 1.0]], ['2, k, 14', [-0.4032421, -0.6505448, 1.0]], ['2, k, 15', [-0.3987822, -0.7202867, 1.0]], ['2, k, 16', [-0.19593, 0.0481023, 1.0]], ['2, k, 17', [-0.1676002, -0.2962361, 1.0]], ['2, k, 18', [-0.1700363, -0.634326, 1.0]], ['2, k, 19', [-0.1506502, -0.7201923, 1.0]], ['2, k, 20', [-0.2998548, 0.5897399, 1.0]], ['2, k, 21', [-0.4054218, 0.3634523, 1.0]], ['2, k, 22', [-0.4352054, 0.3400824, 1.0]], ['2, k, 23', [-0.07143487, -0.08665857, 1.0]], ['2, k, 24', [-0.1017091, -0.003266279, 1.0]]]
[['2, k, 0', [-0.2768123, 0.04734123, 1.0]], ['2, k, 1', [-0.2907071, 0.3614337, 1.0]], ['2, k, 2', [-0.3026364, 0.6638005, 1.0]], ['2, k, 3', [-0.3019651, 0.8150675, 1.0]], ['2, k, 4', [-0.4532644, 0.5514349, 1.0]], ['2, k, 5', [-0.5415539, 0.3339969, 1.0]], ['2, k, 6', [-0.4255011, 0.3633839, 1.0]], ['2, k, 7', [-0.4236825, 0.3545583, 1.0]], ['2, k, 8', [-0.1220339, 0.5291348, 1.0]], ['2, k, 9', [-0.07197407, 0.2793935, 1.0]], ['2, k, 10', [-0.05020208, 0.04132265, 1.0]], ['2, k, 11', [-0.06584394, -0.002602584, 1.0]], ['2, k, 12', [-0.3484316, 0.04497924, 1.0]], ['2, k, 13', [-0.3860089, -0.2923422, 1.0]], ['2, k, 14', [-0.4032882, -0.6505315, 1.0]], ['2, k, 15', [-0.3988004, -0.7202604, 1.0]], ['2, k, 16', [-0.1961631, 0.04817335, 1.0]], ['2, k, 17', [-0.1677837, -0.2973115, 1.0]], ['2, k, 18', [-0.1699661, -0.634346, 1.0]], ['2, k, 19', [-0.151528, -0.7195577, 1.0]], ['2, k, 20', [-0.2999891, 0.5898528, 1.0]], ['2, k, 21', [-0.4019094, 0.354526, 1.0]], ['2, k, 22', [-0.4473175, 0.3449376, 1.0]], ['2, k, 23', [-0.0692999, -0.07478601, 1.0]], ['2, k, 24', [-0.1024292, 4.495773e-05, 1.0]]]
[['2, k, 0', [-0.2769419, 0.0473659, 1.0]], ['2, k, 1', [-0.2908155, 0.3614556, 1.0]], ['2, k, 2', [-0.3027447, 0.6638252, 1.0]], ['2, k, 3', [-0.3024427, 0.8151662, 1.0]], ['2, k, 4', [-0.4540481, 0.5505672, 1.0]], ['2, k, 5', [-0.5413023, 0.3332984, 1.0]], ['2, k, 6', [-0.426951, 0.3523226, 1.0]], ['2, k, 7', [-0.4228531, 0.3425682, 1.0]], ['2, k, 8', [-0.1219612, 0.5291854, 1.0]], ['2, k, 9', [-0.07200296, 0.2793605, 1.0]], ['2, k, 10', [-0.05069102, 0.03991457, 1.0]], ['2, k, 11', [-0.06620871, -0.005092944, 1.0]], ['2, k, 12', [-0.3485631, 0.04499036, 1.0]], ['2, k, 13', [-0.3860096, -0.2923395, 1.0]], ['2, k, 14', [-0.4032772, -0.6505454, 1.0]], ['2, k, 15', [-0.3990145, -0.7203685, 1.0]], ['2, k, 16', [-0.1962794, 0.04820648, 1.0]], ['2, k, 17', [-0.167851, -0.2974677, 1.0]], ['2, k, 18', [-0.1699286, -0.634311, 1.0]], ['2, k, 19', [-0.1515304, -0.7195913, 1.0]], ['2, k, 20', [-0.3000947, 0.5898761, 1.0]], ['2, k, 21', [-0.401945, 0.3434079, 1.0]], ['2, k, 22', [-0.4465827, 0.3303824, 1.0]], ['2, k, 23', [-0.06392557, -0.07449368, 1.0]], ['2, k, 24', [-0.1026104, 0.006532387, 1.0]]]
[['2, k, 0', [-0.2772457, 0.0473858, 1.0]], ['2, k, 1', [-0.2910055, 0.3615633, 1.0]], ['2, k, 2', [-0.3028986, 0.6640456, 1.0]], ['2, k, 3', [-0.3030377, 0.8154209, 1.0]], ['2, k, 4', [-0.4550513, 0.5496066, 1.0]], ['2, k, 5', [-0.5409684, 0.3324772, 1.0]], ['2, k, 6', [-0.4266276, 0.3431033, 1.0]], ['2, k, 7', [-0.4213934, 0.3300461, 1.0]], ['2, k, 8', [-0.1218666, 0.5292912, 1.0]], ['2, k, 9', [-0.07217202, 0.2793453, 1.0]], ['2, k, 10', [-0.05080245, 0.03909922, 1.0]], ['2, k, 11', [-0.06757291, -0.006349083, 1.0]], ['2, k, 12', [-0.3489757, 0.04497474, 1.0]], ['2, k, 13', [-0.3861111, -0.2924135, 1.0]], ['2, k, 14', [-0.4033811, -0.6507148, 1.0]], ['2, k, 15', [-0.3983362, -0.7203485, 1.0]], ['2, k, 16', [-0.1964796, 0.04824371, 1.0]], ['2, k, 17', [-0.1679697, -0.2972551, 1.0]], ['2, k, 18', [-0.1699566, -0.634176, 1.0]], ['2, k, 19', [-0.1516688, -0.7195987, 1.0]], ['2, k, 20', [-0.3002527, 0.5900584, 1.0]], ['2, k, 21', [-0.4042355, 0.3326787, 1.0]], ['2, k, 22', [-0.444478, 0.316421, 1.0]], ['2, k, 23', [-0.06462368, -0.07453824, 1.0]], ['2, k, 24', [-0.1030888, 0.006518032, 1.0]]]
[['2, k, 0', [-0.2775414, 0.04735533, 1.0]], ['2, k, 1', [-0.2911755, 0.3616367, 1.0]], ['2, k, 2', [-0.3030091, 0.6642274, 1.0]], ['2, k, 3', [-0.3033297, 0.8155399, 1.0]], ['2, k, 4', [-0.4551184, 0.5490355, 1.0]], ['2, k, 5', [-0.540556, 0.3334306, 1.0]], ['2, k, 6', [-0.4229289, 0.3308573, 1.0]], ['2, k, 7', [-0.4196404, 0.3181465, 1.0]], ['2, k, 8', [-0.1219509, 0.5292479, 1.0]], ['2, k, 9', [-0.07212525, 0.2793753, 1.0]], ['2, k, 10', [-0.04939626, 0.05221934, 1.0]], ['2, k, 11', [-0.06657742, -0.002563331, 1.0]], ['2, k, 12', [-0.3493081, 0.04494836, 1.0]], ['2, k, 13', [-0.3863165, -0.2927309, 1.0]], ['2, k, 14', [-0.4034641, -0.6508444, 1.0]], ['2, k, 15', [-0.3977266, -0.7203916, 1.0]], ['2, k, 16', [-0.1967156, 0.04821225, 1.0]], ['2, k, 17', [-0.1684342, -0.2995462, 1.0]], ['2, k, 18', [-0.1701079, -0.6344659, 1.0]], ['2, k, 19', [-0.1522492, -0.7197134, 1.0]], ['2, k, 20', [-0.3003753, 0.5902061, 1.0]], ['2, k, 21', [-0.4016752, 0.3160535, 1.0]], ['2, k, 22', [-0.4410665, 0.3037063, 1.0]], ['2, k, 23', [-0.06827336, -0.07552632, 1.0]], ['2, k, 24', [-0.09943265, -0.01612509, 1.0]]]
[['2, k, 0', [-0.2776975, 0.04730466, 1.0]], ['2, k, 1', [-0.2912417, 0.3616453, 1.0]], ['2, k, 2', [-0.3030974, 0.6643001, 1.0]], ['2, k, 3', [-0.3036757, 0.8155644, 1.0]], ['2, k, 4', [-0.4546993, 0.5467764, 1.0]], ['2, k, 5', [-0.5400119, 0.3327769, 1.0]], ['2, k, 6', [-0.420495, 0.3166225, 1.0]], ['2, k, 7', [-0.4168634, 0.3070019, 1.0]], ['2, k, 8', [-0.1219049, 0.5294563, 1.0]], ['2, k, 9', [-0.07215448, 0.2794487, 1.0]], ['2, k, 10', [-0.04881711, 0.05244727, 1.0]], ['2, k, 11', [-0.06659257, -0.00353201, 1.0]], ['2, k, 12', [-0.3494362, 0.04488607, 1.0]], ['2, k, 13', [-0.3864397, -0.2928731, 1.0]], ['2, k, 14', [-0.4034633, -0.6508612, 1.0]], ['2, k, 15', [-0.3977506, -0.7203526, 1.0]], ['2, k, 16', [-0.1968847, 0.04818484, 1.0]], ['2, k, 17', [-0.1683723, -0.2995886, 1.0]], ['2, k, 18', [-0.1699848, -0.63485, 1.0]], ['2, k, 19', [-0.1520533, -0.7203829, 1.0]], ['2, k, 20', [-0.3004544, 0.5902544, 1.0]], ['2, k, 21', [-0.3972937, 0.3083213, 1.0]], ['2, k, 22', [-0.4263025, 0.277401, 1.0]], ['2, k, 23', [-0.06794326, -0.07966601, 1.0]], ['2, k, 24', [-0.1008071, -0.004602957, 1.0]]]
[['2, k, 0', [-0.2777311, 0.04726487, 1.0]], ['2, k, 1', [-0.2912897, 0.361608, 1.0]], ['2, k, 2', [-0.3030966, 0.6643059, 1.0]], ['2, k, 3', [-0.3039266, 0.815524, 1.0]], ['2, k, 4', [-0.4544828, 0.5445591, 1.0]], ['2, k, 5', [-0.5409244, 0.3308924, 1.0]], ['2, k, 6', [-0.418054, 0.3087048, 1.0]], ['2, k, 7', [-0.413703, 0.2985382, 1.0]], ['2, k, 8', [-0.1217737, 0.5297139, 1.0]], ['2, k, 9', [-0.07214423, 0.2794429, 1.0]], ['2, k, 10', [-0.05214245, 0.04332, 1.0]], ['2, k, 11', [-0.0665589, -0.004168329, 1.0]], ['2, k, 12', [-0.3494925, 0.04480024, 1.0]], ['2, k, 13', [-0.3864962, -0.2928791, 1.0]], ['2, k, 14', [-0.4033613, -0.6510007, 1.0]], ['2, k, 15', [-0.3978151, -0.7202415, 1.0]], ['2, k, 16', [-0.1969002, 0.04817355, 1.0]], ['2, k, 17', [-0.168326, -0.2992673, 1.0]], ['2, k, 18', [-0.1699942, -0.6348491, 1.0]], ['2, k, 19', [-0.151453, -0.7202839, 1.0]], ['2, k, 20', [-0.3004786, 0.5902457, 1.0]], ['2, k, 21', [-0.3934991, 0.2954078, 1.0]], ['2, k, 22', [-0.429341, 0.2774736, 1.0]], ['2, k, 23', [-0.06680509, -0.08640324, 1.0]], ['2, k, 24', [-0.1028182, -0.03396441, 1.0]]]
