[['2, k, 0', [-0.2093505, -0.09220416, 1.0]], ['2, k, 1', [-0.1973065, 0.2240811, 1.0]], ['2, k, 2', [-0.1842664, 0.5285105, 1.0]], ['2, k, 3', [-0.1873415, 0.6563656, 1.0]], ['2, k, 4', [-0.3652593, 0.3992328, 1.0]], ['2, k, 5', [-0.4420269, 0.1789719, 1.0]], ['2, k, 6', [-0.4408831, -0.03093237, 1.0]], ['2, k, 7', [-0.4342161, -0.09224162, 1.0]], ['2, k, 8', [-0.01997924, 0.3926742, 1.0]], ['2, k, 9', [0.03092573, 0.1694765, 1.0]], ['2, k, 10', [0.002624045, -0.05148589, 1.0]], ['2, k, 11', [-0.006510928, -0.1170156, 1.0]], ['2, k, 12', [-0.2829084, -0.08608793, 1.0]], ['2, k, 13', [-0.2789263, -0.4148261, 1.0]], ['2, k, 14', [-0.2921038, -0.6865818, 1.0]], ['2, k, 15', [-0.3064817, -0.7475085, 1.0]], ['2, k, 16', [-0.1286132, -0.09505735, 1.0]], ['2, k, 17', [-0.1517158, -0.4223219, 1.0]], ['2, k, 18', [-0.1178421, -0.6839609, 1.0]], ['2, k, 19', [-0.06900503, -0.73918, 1.0]], ['2, k, 20', [-0.1877537, 0.4539677, 1.0]], ['2, k, 21', [-0.4229622, -0.1698042, 1.0]], ['2, k, 22', [-0.3866484, -0.08332951, 1.0]], ['2, k, 23', [-0.006972741, -0.1896974, 1.0]], ['2, k, 24', [-0.05086161, -0.090443, 1.0]]]
[['2, k, 0', [-0.1736013, -0.002087511, 1.0]], ['2, k, 1', [-0.190125, 0.2719883, 1.0]], ['2, k, 2', [-0.2044919, 0.5372471, 1.0]], ['2, k, 3', [-0.1967997, 0.6658742, 1.0]], ['2, k, 4', [-0.3691765, 0.4040415, 1.0]], ['2, k, 5', [-0.4487203, 0.1838638, 1.0]], ['2, k, 6', [-0.448193, -0.008062709, 1.0]], ['2, k, 7', [-0.4370887, -0.07402743, 1.0]], ['2, k, 8', [-0.04284152, 0.541481, 1.0]], ['2, k, 9', [-0.004790858, 0.6870943, 1.0]], ['2, k, 10', [-0.05639157, 0.8925008, 1.0]], ['2, k, 11', [-0.06527904, 0.9259266, 1.0]], ['2, k, 12', [-0.2448622, -0.008441766, 1.0]], ['2, k, 13', [-0.2773591, -0.34168, 1.0]], ['2, k, 14', [-0.2917683, -0.6893824, 1.0]], ['2, k, 15', [-0.3064415, -0.747694, 1.0]], ['2, k, 16', [-0.09671199, 0.00372182, 1.0]], ['2, k, 17', [-0.1238515, -0.3374296, 1.0]], ['2, k, 18', [-0.1151142, -0.6848199, 1.0]], ['2, k, 19', [-0.07261193, -0.7350075, 1.0]], ['2, k, 20', [-0.2013004, 0.4720387, 1.0]], ['2, k, 21', [-0.4269331, -0.1536564, 1.0]], ['2, k, 22', [-0.3921005, -0.08899268, 1.0]], ['2, k, 23', [-0.07004554, 0.9666647, 1.0]], ['2, k, 24', [-0.1090259, 0.92221, 1.0]]]
[['2, k, 0', [-0.17356, -0.003774593, 1.0]], ['2, k, 1', [-0.1899947, 0.2716544, 1.0]], ['2, k, 2', [-0.2042512, 0.5373362, 1.0]], ['2, k, 3', [-0.19724, 0.6654119, 1.0]], ['2, k, 4', [-0.3692278, 0.4040637, 1.0]], ['2, k, 5', [-0.4488207, 0.1840426, 1.0]], ['2, k, 6', [-0.4481967, -0.007875532, 1.0]], ['2, k, 7', [-0.4374329, -0.07328144, 1.0]], ['2, k, 8', [-0.04204272, 0.5380158, 1.0]], ['2, k, 9', [-0.003691581, 0.6851323, 1.0]], ['2, k, 10', [-0.04509968, 0.8690015, 1.0]], ['2, k, 11', [-0.05748985, 0.9074715, 1.0]], ['2, k, 12', [-0.2451847, -0.01060421, 1.0]], ['2, k, 13', [-0.2778039, -0.3438424, 1.0]], ['2, k, 14', [-0.2917738, -0.6894035, 1.0]], ['2, k, 15', [-0.3063918, -0.7478414, 1.0]], ['2, k, 16', [-0.09632964, 0.002533992, 1.0]], ['2, k, 17', [-0.1242758, -0.3383637, 1.0]], ['2, k, 18', [-0.1141469, -0.6846438, 1.0]], ['2, k, 19', [-0.07245743, -0.7351752, 1.0]], ['2, k, 20', [-0.2010843, 0.4720534, 1.0]], ['2, k, 21', [-0.4299415, -0.1531231, 1.0]], ['2, k, 22', [-0.3914624, -0.08330438, 1.0]], ['2, k, 23', [-0.06372294, 0.9473124, 1.0]], ['2, k, 24', [-0.10432, 0.8946242, 1.0]]]
[['2, k, 0', [-0.1734149, -0.004796984, 1.0]], ['2, k, 1', [-0.1900046, 0.2716317, 1.0]], ['2, k, 2', [-0.2045441, 0.5380097, 1.0]], ['2, k, 3', [-0.1978184, 0.664804, 1.0]], ['2, k, 4', [-0.3698996, 0.4042002, 1.0]], ['2, k, 5', [-0.4483782, 0.1840186, 1.0]], ['2, k, 6', [-0.4482298, -0.007798598, 1.0]], ['2, k, 7', [-0.4384019, -0.07337267, 1.0]], ['2, k, 8', [-0.04160793, 0.5359232, 1.0]], ['2, k, 9', [7.195317e-05, 0.6778965, 1.0]], ['2, k, 10', [-0.03976426, 0.856261, 1.0]], ['2, k, 11', [-0.05060787, 0.8927241, 1.0]], ['2, k, 12', [-0.2453141, -0.01199368, 1.0]], ['2, k, 13', [-0.277867, -0.3453532, 1.0]], ['2, k, 14', [-0.2821518, -0.6550567, 1.0]], ['2, k, 15', [-0.3035444, -0.7371893, 1.0]], ['2, k, 16', [-0.09587634, 0.001655601, 1.0]], ['2, k, 17', [-0.1242107, -0.3389773, 1.0]], ['2, k, 18', [-0.1142283, -0.6845976, 1.0]], ['2, k, 19', [-0.07260752, -0.7352734, 1.0]], ['2, k, 20', [-0.2012568, 0.4724924, 1.0]], ['2, k, 21', [-0.4273182, -0.1538495, 1.0]], ['2, k, 22', [-0.3920625, -0.06889437, 1.0]], ['2, k, 23', [-0.05309862, 0.9328569, 1.0]], ['2, k, 24', [-0.1108649, 0.895242, 1.0]]]
[['2, k, 0', [-0.1743679, -0.009994693, 1.0]], ['2, k, 1', [-0.1902573, 0.2702369, 1.0]], ['2, k, 2', [-0.2045684, 0.5379925, 1.0]], ['2, k, 3', [-0.1995926, 0.6645163, 1.0]], ['2, k, 4', [-0.3703575, 0.4043137, 1.0]], ['2, k, 5', [-0.4477994, 0.183783, 1.0]], ['2, k, 6', [-0.4483268, -0.007937055, 1.0]], ['2, k, 7', [-0.4388868, -0.07510874, 1.0]], ['2, k, 8', [-0.04210612, 0.5289912, 1.0]], ['2, k, 9', [0.003881539, 0.6627516, 1.0]], ['2, k, 10', [-0.02993212, 0.8297297, 1.0]], ['2, k, 11', [-0.04341697, 0.8740715, 1.0]], ['2, k, 12', [-0.2478328, -0.01998294, 1.0]], ['2, k, 13', [-0.2795044, -0.353566, 1.0]], ['2, k, 14', [-0.2839779, -0.6636498, 1.0]], ['2, k, 15', [-0.3053756, -0.7441751, 1.0]], ['2, k, 16', [-0.09573067, -0.001485023, 1.0]], ['2, k, 17', [-0.1248822, -0.3413455, 1.0]], ['2, k, 18', [-0.1141718, -0.6845794, 1.0]], ['2, k, 19', [-0.07243383, -0.7354091, 1.0]], ['2, k, 20', [-0.2013139, 0.4722677, 1.0]], ['2, k, 21', [-0.4308484, -0.1541783, 1.0]], ['2, k, 22', [-0.392162, -0.07843319, 1.0]], ['2, k, 23', [-0.04184966, 0.9133806, 1.0]], ['2, k, 24', [-0.1028616, 0.8667695, 1.0]]]
[['2, k, 0', [-0.1744661, -0.01435731, 1.0]], ['2, k, 1', [-0.1904954, 0.2683888, 1.0]], ['2, k, 2', [-0.2048578, 0.53767, 1.0]], ['2, k, 3', [-0.2005631, 0.6640885, 1.0]], ['2, k, 4', [-0.3711407, 0.4045022, 1.0]], ['2, k, 5', [-0.4476438, 0.1834991, 1.0]], ['2, k, 6', [-0.4484204, -0.008094764, 1.0]], ['2, k, 7', [-0.4388936, -0.07516096, 1.0]], ['2, k, 8', [-0.04234147, 0.5225775, 1.0]], ['2, k, 9', [0.009971981, 0.6432852, 1.0]], ['2, k, 10', [-0.02430111, 0.8133488, 1.0]], ['2, k, 11', [-0.03546993, 0.8510396, 1.0]], ['2, k, 12', [-0.2488491, -0.02461819, 1.0]], ['2, k, 13', [-0.2755749, -0.3580465, 1.0]], ['2, k, 14', [-0.2897203, -0.7001267, 1.0]], ['2, k, 15', [-0.3063372, -0.7478445, 1.0]], ['2, k, 16', [-0.0947497, -0.005014819, 1.0]], ['2, k, 17', [-0.1256157, -0.3439481, 1.0]], ['2, k, 18', [-0.114165, -0.6844553, 1.0]], ['2, k, 19', [-0.07304922, -0.7349434, 1.0]], ['2, k, 20', [-0.201566, 0.47173, 1.0]], ['2, k, 21', [-0.4292955, -0.1546782, 1.0]], ['2, k, 22', [-0.3925282, -0.07295592, 1.0]], ['2, k, 23', [-0.03540183, 0.8961297, 1.0]], ['2, k, 24', [-0.09429257, 0.8327879, 1.0]]]
[['2, k, 0', [-0.1794398, -0.02074012, 1.0]], ['2, k, 1', [-0.1923636, 0.2659895, 1.0]], ['2, k, 2', [-0.2051398, 0.5375301, 1.0]], ['2, k, 3', [-0.2011072, 0.6641071, 1.0]], ['2, k, 4', [-0.3715661, 0.4044771, 1.0]], ['2, k, 5', [-0.4474987, 0.1832866, 1.0]], ['2, k, 6', [-0.4484067, -0.008370807, 1.0]], ['2, k, 7', [-0.4384924, -0.07578412, 1.0]], ['2, k, 8', [-0.04249085, 0.5163733, 1.0]], ['2, k, 9', [0.01886913, 0.6147813, 1.0]], ['2, k, 10', [-0.0161696, 0.7810878, 1.0]], ['2, k, 11', [-0.02681025, 0.8231242, 1.0]], ['2, k, 12', [-0.254051, -0.0300096, 1.0]], ['2, k, 13', [-0.2768154, -0.3638229, 1.0]], ['2, k, 14', [-0.2899823, -0.6966622, 1.0]], ['2, k, 15', [-0.3064538, -0.7477478, 1.0]], ['2, k, 16', [-0.09879791, -0.01132602, 1.0]], ['2, k, 17', [-0.1270419, -0.3495761, 1.0]], ['2, k, 18', [-0.1141606, -0.684588, 1.0]], ['2, k, 19', [-0.07303727, -0.735064, 1.0]], ['2, k, 20', [-0.202042, 0.4713362, 1.0]], ['2, k, 21', [-0.4310362, -0.1540068, 1.0]], ['2, k, 22', [-0.391801, -0.07598971, 1.0]], ['2, k, 23', [-0.02204965, 0.8593085, 1.0]], ['2, k, 24', [-0.0836692, 0.7946066, 1.0]]]
[['2, k, 0', [-0.1862333, -0.03354536, 1.0]], ['2, k, 1', [-0.196358, 0.2600628, 1.0]], ['2, k, 2', [-0.2063216, 0.5368983, 1.0]], ['2, k, 3', [-0.2024004, 0.6635627, 1.0]], ['2, k, 4', [-0.3723584, 0.4041992, 1.0]], ['2, k, 5', [-0.4473793, 0.1828243, 1.0]], ['2, k, 6', [-0.4484124, -0.008634452, 1.0]], ['2, k, 7', [-0.438896, -0.07492824, 1.0]], ['2, k, 8', [-0.05102103, 0.4610696, 1.0]], ['2, k, 9', [0.02543806, 0.5905276, 1.0]], ['2, k, 10', [-0.01021369, 0.7380127, 1.0]], ['2, k, 11', [-0.01994836, 0.7809619, 1.0]], ['2, k, 12', [-0.2624041, -0.04066863, 1.0]], ['2, k, 13', [-0.2793545, -0.3746019, 1.0]], ['2, k, 14', [-0.2932394, -0.6930998, 1.0]], ['2, k, 15', [-0.3064937, -0.7479099, 1.0]], ['2, k, 16', [-0.1037473, -0.0259787, 1.0]], ['2, k, 17', [-0.129195, -0.3621776, 1.0]], ['2, k, 18', [-0.1142049, -0.6846579, 1.0]], ['2, k, 19', [-0.07303064, -0.735136, 1.0]], ['2, k, 20', [-0.2037843, 0.4698603, 1.0]], ['2, k, 21', [-0.4307916, -0.1543922, 1.0]], ['2, k, 22', [-0.3929994, -0.06455132, 1.0]], ['2, k, 23', [-0.007677621, 0.8177989, 1.0]], ['2, k, 24', [-0.08212012, 0.7541747, 1.0]]]
[['2, k, 0', [-0.1882262, -0.03679553, 1.0]], ['2, k, 1', [-0.1979638, 0.2582557, 1.0]], ['2, k, 2', [-0.2070072, 0.5369901, 1.0]], ['2, k, 3', [-0.2027923, 0.6627507, 1.0]], ['2, k, 4', [-0.3727188, 0.4041794, 1.0]], ['2, k, 5', [-0.4471566, 0.1824932, 1.0]], ['2, k, 6', [-0.4487374, -0.00920717, 1.0]], ['2, k, 7', [-0.4388519, -0.07567213, 1.0]], ['2, k, 8', [-0.04993722, 0.4649559, 1.0]], ['2, k, 9', [0.03503344, 0.5477238, 1.0]], ['2, k, 10', [-0.00181156, 0.6891478, 1.0]], ['2, k, 11', [-0.01285183, 0.7297535, 1.0]], ['2, k, 12', [-0.2643654, -0.04323626, 1.0]], ['2, k, 13', [-0.2782983, -0.377167, 1.0]], ['2, k, 14', [-0.2930624, -0.692693, 1.0]], ['2, k, 15', [-0.306476, -0.7477907, 1.0]], ['2, k, 16', [-0.1055331, -0.02948136, 1.0]], ['2, k, 17', [-0.1302477, -0.3650511, 1.0]], ['2, k, 18', [-0.1142739, -0.6846936, 1.0]], ['2, k, 19', [-0.07309145, -0.7351866, 1.0]], ['2, k, 20', [-0.2046837, 0.4695788, 1.0]], ['2, k, 21', [-0.4291163, -0.1545783, 1.0]], ['2, k, 22', [-0.3918101, -0.06996603, 1.0]], ['2, k, 23', [-0.003511653, 0.7661893, 1.0]], ['2, k, 24', [-0.07185785, 0.7036526, 1.0]]]
[['2, k, 0', [-0.1891225, -0.04308436, 1.0]], ['2, k, 1', [-0.1985651, 0.254669, 1.0]], ['2, k, 2', [-0.2071561, 0.5365863, 1.0]], ['2, k, 3', [-0.2030565, 0.6617344, 1.0]], ['2, k, 4', [-0.3728156, 0.4040332, 1.0]], ['2, k, 5', [-0.4472674, 0.182276, 1.0]], ['2, k, 6', [-0.4488725, -0.01053501, 1.0]], ['2, k, 7', [-0.4374946, -0.0758989, 1.0]], ['2, k, 8', [-0.05006733, 0.4632638, 1.0]], ['2, k, 9', [0.03993123, 0.5264921, 1.0]], ['2, k, 10', [0.006187224, 0.6373241, 1.0]], ['2, k, 11', [-0.006359901, 0.6713957, 1.0]], ['2, k, 12', [-0.2656451, -0.04861387, 1.0]], ['2, k, 13', [-0.278969, -0.3821816, 1.0]], ['2, k, 14', [-0.2931777, -0.6921642, 1.0]], ['2, k, 15', [-0.3064439, -0.747913, 1.0]], ['2, k, 16', [-0.1059114, -0.03621014, 1.0]], ['2, k, 17', [-0.1314471, -0.3712972, 1.0]], ['2, k, 18', [-0.1150822, -0.6849329, 1.0]], ['2, k, 19', [-0.07307141, -0.7353401, 1.0]], ['2, k, 20', [-0.2049967, 0.4683897, 1.0]], ['2, k, 21', [-0.4271041, -0.1540147, 1.0]], ['2, k, 22', [-0.3940303, -0.06325596, 1.0]], ['2, k, 23', [0.001650658, 0.7032749, 1.0]], ['2, k, 24', [-0.06632788, 0.6506614, 1.0]]]
[['2, k, 0', [-0.19023, -0.04678662, 1.0]], ['2, k, 1', [-0.1990705, 0.2522945, 1.0]], ['2, k, 2', [-0.207088, 0.5362043, 1.0]], ['2, k, 3', [-0.2038259, 0.6619576, 1.0]], ['2, k, 4', [-0.3731425, 0.4042344, 1.0]], ['2, k, 5', [-0.4472145, 0.1822087, 1.0]], ['2, k, 6', [-0.4489166, -0.01104414, 1.0]], ['2, k, 7', [-0.4373348, -0.07516915, 1.0]], ['2, k, 8', [-0.05041495, 0.4626658, 1.0]], ['2, k, 9', [0.04434277, 0.499028, 1.0]], ['2, k, 10', [0.01579509, 0.5832153, 1.0]], ['2, k, 11', [0.002301858, 0.6112623, 1.0]], ['2, k, 12', [-0.2663406, -0.05201961, 1.0]], ['2, k, 13', [-0.2792506, -0.3856333, 1.0]], ['2, k, 14', [-0.2929517, -0.6920406, 1.0]], ['2, k, 15', [-0.3065322, -0.7481803, 1.0]], ['2, k, 16', [-0.1074062, -0.04002887, 1.0]], ['2, k, 17', [-0.1327054, -0.3748015, 1.0]], ['2, k, 18', [-0.116376, -0.6853148, 1.0]], ['2, k, 19', [-0.0726901, -0.735486, 1.0]], ['2, k, 20', [-0.2050899, 0.4674755, 1.0]], ['2, k, 21', [-0.4287816, -0.154128, 1.0]], ['2, k, 22', [-0.3924556, -0.07091741, 1.0]], ['2, k, 23', [0.007468852, 0.6393387, 1.0]], ['2, k, 24', [-0.05831932, 0.5934841, 1.0]]]
[['2, k, 0', [-0.1925853, -0.05158393, 1.0]], ['2, k, 1', [-0.1998996, 0.2510255, 1.0]], ['2, k, 2', [-0.2072211, 0.5365701, 1.0]], ['2, k, 3', [-0.2041686, 0.6619678, 1.0]], ['2, k, 4', [-0.3736549, 0.4043169, 1.0]], ['2, k, 5', [-0.4467791, 0.1820581, 1.0]], ['2, k, 6', [-0.4489246, -0.01126583, 1.0]], ['2, k, 7', [-0.4369311, -0.07463023, 1.0]], ['2, k, 8', [-0.0511681, 0.4613791, 1.0]], ['2, k, 9', [0.05281615, 0.458624, 1.0]], ['2, k, 10', [0.0299666, 0.5208837, 1.0]], ['2, k, 11', [0.01209677, 0.5446016, 1.0]], ['2, k, 12', [-0.2682049, -0.05621513, 1.0]], ['2, k, 13', [-0.28028, -0.3899015, 1.0]], ['2, k, 14', [-0.2862549, -0.7004569, 1.0]], ['2, k, 15', [-0.3065507, -0.7480451, 1.0]], ['2, k, 16', [-0.1102873, -0.04543096, 1.0]], ['2, k, 17', [-0.1334063, -0.3796597, 1.0]], ['2, k, 18', [-0.1166011, -0.6850378, 1.0]], ['2, k, 19', [-0.07350376, -0.7348079, 1.0]], ['2, k, 20', [-0.2052673, 0.4675134, 1.0]], ['2, k, 21', [-0.4256254, -0.1540367, 1.0]], ['2, k, 22', [-0.3928828, -0.06429804, 1.0]], ['2, k, 23', [0.01768955, 0.5566137, 1.0]], ['2, k, 24', [-0.04857158, 0.5329881, 1.0]]]
[['2, k, 0', [-0.1947641, -0.05602064, 1.0]], ['2, k, 1', [-0.2006138, 0.2487207, 1.0]], ['2, k, 2', [-0.2067426, 0.5366247, 1.0]], ['2, k, 3', [-0.2043301, 0.6623577, 1.0]], ['2, k, 4', [-0.3739382, 0.4041976, 1.0]], ['2, k, 5', [-0.4470338, 0.1820074, 1.0]], ['2, k, 6', [-0.4488156, -0.01212034, 1.0]], ['2, k, 7', [-0.4370437, -0.07489898, 1.0]], ['2, k, 8', [-0.05146225, 0.4605522, 1.0]], ['2, k, 9', [0.05862184, 0.4139623, 1.0]], ['2, k, 10', [0.03819583, 0.4579589, 1.0]], ['2, k, 11', [0.02034206, 0.4756183, 1.0]], ['2, k, 12', [-0.2699004, -0.0596117, 1.0]], ['2, k, 13', [-0.2732311, -0.3933254, 1.0]], ['2, k, 14', [-0.2892954, -0.7028686, 1.0]], ['2, k, 15', [-0.3063684, -0.7480795, 1.0]], ['2, k, 16', [-0.1129548, -0.05091998, 1.0]], ['2, k, 17', [-0.1340298, -0.3845145, 1.0]], ['2, k, 18', [-0.1165568, -0.6849069, 1.0]], ['2, k, 19', [-0.07383856, -0.7343994, 1.0]], ['2, k, 20', [-0.2051337, 0.4669489, 1.0]], ['2, k, 21', [-0.4265299, -0.1545819, 1.0]], ['2, k, 22', [-0.3952133, -0.06228741, 1.0]], ['2, k, 23', [0.02851702, 0.4746798, 1.0]], ['2, k, 24', [-0.03635608, 0.4669454, 1.0]]]
[['2, k, 0', [-0.1976117, -0.06372014, 1.0]], ['2, k, 1', [-0.2022918, 0.2451912, 1.0]], ['2, k, 2', [-0.2070724, 0.5365661, 1.0]], ['2, k, 3', [-0.2046057, 0.6624331, 1.0]], ['2, k, 4', [-0.374703, 0.4039249, 1.0]], ['2, k, 5', [-0.4473567, 0.1817033, 1.0]], ['2, k, 6', [-0.4488042, -0.01336234, 1.0]], ['2, k, 7', [-0.4369083, -0.07891758, 1.0]], ['2, k, 8', [-0.05268473, 0.4527651, 1.0]], ['2, k, 9', [0.08254012, 0.3656039, 1.0]], ['2, k, 10', [0.04989241, 0.3952954, 1.0]], ['2, k, 11', [0.02999122, 0.4072231, 1.0]], ['2, k, 12', [-0.2721107, -0.06635256, 1.0]], ['2, k, 13', [-0.2736728, -0.4005415, 1.0]], ['2, k, 14', [-0.2906797, -0.6985958, 1.0]], ['2, k, 15', [-0.3063087, -0.7481022, 1.0]], ['2, k, 16', [-0.1163693, -0.05940382, 1.0]], ['2, k, 17', [-0.1382685, -0.3916362, 1.0]], ['2, k, 18', [-0.1169211, -0.684789, 1.0]], ['2, k, 19', [-0.07374828, -0.734849, 1.0]], ['2, k, 20', [-0.205756, 0.4663015, 1.0]], ['2, k, 21', [-0.4245811, -0.15919, 1.0]], ['2, k, 22', [-0.3921468, -0.0720811, 1.0]], ['2, k, 23', [0.03528004, 0.405393, 1.0]], ['2, k, 24', [-0.02341591, 0.4018944, 1.0]]]
[['2, k, 0', [-0.198253, -0.06922898, 1.0]], ['2, k, 1', [-0.2034408, 0.2419582, 1.0]], ['2, k, 2', [-0.2077434, 0.5363006, 1.0]], ['2, k, 3', [-0.2046338, 0.6623079, 1.0]], ['2, k, 4', [-0.3746248, 0.4037062, 1.0]], ['2, k, 5', [-0.4473821, 0.1814327, 1.0]], ['2, k, 6', [-0.4474766, -0.01878416, 1.0]], ['2, k, 7', [-0.436513, -0.07984016, 1.0]], ['2, k, 8', [-0.05600325, 0.4423059, 1.0]], ['2, k, 9', [0.07891089, 0.3417286, 1.0]], ['2, k, 10', [0.05157755, 0.3348663, 1.0]], ['2, k, 11', [0.03543993, 0.3412385, 1.0]], ['2, k, 12', [-0.2724642, -0.06991915, 1.0]], ['2, k, 13', [-0.2744174, -0.4039866, 1.0]], ['2, k, 14', [-0.2914515, -0.697807, 1.0]], ['2, k, 15', [-0.3063126, -0.7481436, 1.0]], ['2, k, 16', [-0.1172421, -0.06667433, 1.0]], ['2, k, 17', [-0.1398635, -0.3987144, 1.0]], ['2, k, 18', [-0.1188545, -0.6838014, 1.0]], ['2, k, 19', [-0.07342215, -0.7350062, 1.0]], ['2, k, 20', [-0.2066674, 0.4653465, 1.0]], ['2, k, 21', [-0.4230023, -0.1586045, 1.0]], ['2, k, 22', [-0.3914895, -0.08163977, 1.0]], ['2, k, 23', [0.03328872, 0.3390118, 1.0]], ['2, k, 24', [-0.007575831, 0.3389242, 1.0]]]
[['2, k, 0', [-0.1990767, -0.07036205, 1.0]], ['2, k, 1', [-0.2037861, 0.2413956, 1.0]], ['2, k, 2', [-0.2077072, 0.5367919, 1.0]], ['2, k, 3', [-0.205182, 0.6624734, 1.0]], ['2, k, 4', [-0.3751864, 0.4032281, 1.0]], ['2, k, 5', [-0.4478088, 0.1809255, 1.0]], ['2, k, 6', [-0.4470666, -0.02031219, 1.0]], ['2, k, 7', [-0.4362953, -0.07961286, 1.0]], ['2, k, 8', [-0.05600196, 0.4417719, 1.0]], ['2, k, 9', [0.08224212, 0.3996852, 1.0]], ['2, k, 10', [0.07652181, 0.322927, 1.0]], ['2, k, 11', [0.03902033, 0.2847923, 1.0]], ['2, k, 12', [-0.2733203, -0.07105281, 1.0]], ['2, k, 13', [-0.2748873, -0.4052568, 1.0]], ['2, k, 14', [-0.2912243, -0.6963946, 1.0]], ['2, k, 15', [-0.3062854, -0.74816, 1.0]], ['2, k, 16', [-0.1180247, -0.06774193, 1.0]], ['2, k, 17', [-0.1403294, -0.3996029, 1.0]], ['2, k, 18', [-0.1199408, -0.6836942, 1.0]], ['2, k, 19', [-0.07381147, -0.7347001, 1.0]], ['2, k, 20', [-0.20676, 0.4653992, 1.0]], ['2, k, 21', [-0.4232458, -0.1591703, 1.0]], ['2, k, 22', [-0.3925042, -0.07139713, 1.0]], ['2, k, 23', [0.04679019, 0.2607271, 1.0]], ['2, k, 24', [-0.004537995, 0.2742806, 1.0]]]
[['2, k, 0', [-0.2000377, -0.071541, 1.0]], ['2, k, 1', [-0.2039443, 0.2407463, 1.0]], ['2, k, 2', [-0.2071269, 0.5370726, 1.0]], ['2, k, 3', [-0.2058132, 0.6626889, 1.0]], ['2, k, 4', [-0.3751925, 0.4032452, 1.0]], ['2, k, 5', [-0.4479854, 0.1810221, 1.0]], ['2, k, 6', [-0.4469908, -0.02125872, 1.0]], ['2, k, 7', [-0.4373851, -0.08057595, 1.0]], ['2, k, 8', [-0.05483025, 0.4393258, 1.0]], ['2, k, 9', [0.0722695, 0.3461598, 1.0]], ['2, k, 10', [0.07197199, 0.2450429, 1.0]], ['2, k, 11', [0.04150965, 0.2212902, 1.0]], ['2, k, 12', [-0.2742448, -0.07187355, 1.0]], ['2, k, 13', [-0.2753255, -0.4062687, 1.0]], ['2, k, 14', [-0.2916236, -0.6952767, 1.0]], ['2, k, 15', [-0.3062646, -0.7482619, 1.0]], ['2, k, 16', [-0.118972, -0.06918593, 1.0]], ['2, k, 17', [-0.1408756, -0.4008923, 1.0]], ['2, k, 18', [-0.1199848, -0.6833632, 1.0]], ['2, k, 19', [-0.07339652, -0.735027, 1.0]], ['2, k, 20', [-0.2064379, 0.4653077, 1.0]], ['2, k, 21', [-0.4182153, -0.1634683, 1.0]], ['2, k, 22', [-0.392072, -0.07254169, 1.0]], ['2, k, 23', [0.0479935, 0.1906462, 1.0]], ['2, k, 24', [-0.01413152, 0.2082991, 1.0]]]
[['2, k, 0', [-0.2014364, -0.07367059, 1.0]], ['2, k, 1', [-0.2041573, 0.2397093, 1.0]], ['2, k, 2', [-0.2066966, 0.5370761, 1.0]], ['2, k, 3', [-0.2060498, 0.662838, 1.0]], ['2, k, 4', [-0.3756138, 0.4032262, 1.0]], ['2, k, 5', [-0.4478094, 0.1807344, 1.0]], ['2, k, 6', [-0.4470582, -0.02116386, 1.0]], ['2, k, 7', [-0.4370709, -0.08073593, 1.0]], ['2, k, 8', [-0.05297987, 0.4358169, 1.0]], ['2, k, 9', [0.07421607, 0.3089837, 1.0]], ['2, k, 10', [0.05980688, 0.2066619, 1.0]], ['2, k, 11', [0.04499029, 0.1631783, 1.0]], ['2, k, 12', [-0.2752537, -0.07303485, 1.0]], ['2, k, 13', [-0.2780302, -0.4074071, 1.0]], ['2, k, 14', [-0.2919476, -0.6943336, 1.0]], ['2, k, 15', [-0.3062557, -0.7482835, 1.0]], ['2, k, 16', [-0.1206737, -0.07226985, 1.0]], ['2, k, 17', [-0.1415695, -0.4038953, 1.0]], ['2, k, 18', [-0.1199518, -0.6831794, 1.0]], ['2, k, 19', [-0.07337522, -0.7350568, 1.0]], ['2, k, 20', [-0.2061704, 0.4650604, 1.0]], ['2, k, 21', [-0.4237195, -0.1626404, 1.0]], ['2, k, 22', [-0.389348, -0.08474602, 1.0]], ['2, k, 23', [0.05530599, 0.1186574, 1.0]], ['2, k, 24', [-0.0114459, 0.1540058, 1.0]]]
