[['2, k, 0', [-0.1006379, -0.2279171, 1.0]], ['2, k, 1', [-0.1222782, 0.05746306, 1.0]], ['2, k, 2', [-0.146161, 0.3366606, 1.0]], ['2, k, 3', [-0.1509759, 0.4702771, 1.0]], ['2, k, 4', [-0.3147894, 0.2326911, 1.0]], ['2, k, 5', [-0.3633977, 0.01053731, 1.0]], ['2, k, 6', [-0.258804, -0.1451728, 1.0]], ['2, k, 7', [-0.2033557, -0.1574339, 1.0]], ['2, k, 8', [0.01970755, 0.249357, 1.0]], ['2, k, 9', [0.04408772, 0.03862714, 1.0]], ['2, k, 10', [-0.02151037, -0.1321153, 1.0]], ['2, k, 11', [-0.03803236, -0.2153581, 1.0]], ['2, k, 12', [-0.179994, -0.2309342, 1.0]], ['2, k, 13', [-0.2422174, -0.2558015, 1.0]], ['2, k, 14', [-0.2475336, -0.6802285, 1.0]], ['2, k, 15', [-0.2342398, -0.7362621, 1.0]], ['2, k, 16', [-0.01783297, -0.2170621, 1.0]], ['2, k, 17', [0.07906441, -0.2420485, 1.0]], ['2, k, 18', [0.03542815, -0.6428759, 1.0]], ['2, k, 19', [0.05632195, -0.7209656, 1.0]], ['2, k, 20', [-0.1400818, 0.2680072, 1.0]], ['2, k, 21', [-0.1575807, -0.2022412, 1.0]], ['2, k, 22', [-0.2470885, -0.1601335, 1.0]], ['2, k, 23', [-0.05878371, -0.2701089, 1.0]], ['2, k, 24', [-0.1081416, -0.2053026, 1.0]]]
[['2, k, 0', [-0.1155994, -0.2180296, 1.0]], ['2, k, 1', [-0.1316187, 0.06884839, 1.0]], ['2, k, 2', [-0.1490289, 0.3492605, 1.0]], ['2, k, 3', [-0.145065, 0.4835681, 1.0]], ['2, k, 4', [-0.309626, 0.2380062, 1.0]], ['2, k, 5', [-0.3561635, 0.01661724, 1.0]], ['2, k, 6', [-0.2634755, -0.1289358, 1.0]], ['2, k, 7', [-0.2005207, -0.1634072, 1.0]], ['2, k, 8', [0.01005439, 0.2758269, 1.0]], ['2, k, 9', [0.0294761, 0.1206167, 1.0]], ['2, k, 10', [0.06340517, 0.127542, 1.0]], ['2, k, 11', [0.08186033, 0.1969933, 1.0]], ['2, k, 12', [-0.1937981, -0.2230013, 1.0]], ['2, k, 13', [-0.2417978, -0.2535007, 1.0]], ['2, k, 14', [-0.2466283, -0.6787049, 1.0]], ['2, k, 15', [-0.2338551, -0.7363497, 1.0]], ['2, k, 16', [-0.03318533, -0.2061246, 1.0]], ['2, k, 17', [0.08568856, -0.2527709, 1.0]], ['2, k, 18', [0.03659344, -0.6433538, 1.0]], ['2, k, 19', [0.05978841, -0.7172353, 1.0]], ['2, k, 20', [-0.1443957, 0.2802141, 1.0]], ['2, k, 21', [-0.1606824, -0.2163021, 1.0]], ['2, k, 22', [-0.2526514, -0.1582796, 1.0]], ['2, k, 23', [0.1200784, 0.2020211, 1.0]], ['2, k, 24', [0.02410467, 0.1954479, 1.0]]]
[['2, k, 0', [-0.1131592, -0.2168868, 1.0]], ['2, k, 1', [-0.1313328, 0.07006888, 1.0]], ['2, k, 2', [-0.1502186, 0.3504593, 1.0]], ['2, k, 3', [-0.1482423, 0.4863526, 1.0]], ['2, k, 4', [-0.3108458, 0.2388487, 1.0]], ['2, k, 5', [-0.3561611, 0.01730139, 1.0]], ['2, k, 6', [-0.2601409, -0.1270106, 1.0]], ['2, k, 7', [-0.2112503, -0.1501006, 1.0]], ['2, k, 8', [0.008432992, 0.2744744, 1.0]], ['2, k, 9', [0.07978187, 0.2626007, 1.0]], ['2, k, 10', [0.08100609, 0.3218016, 1.0]], ['2, k, 11', [0.1056806, 0.3419924, 1.0]], ['2, k, 12', [-0.1918748, -0.222472, 1.0]], ['2, k, 13', [-0.2417256, -0.2531822, 1.0]], ['2, k, 14', [-0.2465608, -0.6813442, 1.0]], ['2, k, 15', [-0.2334605, -0.7385941, 1.0]], ['2, k, 16', [-0.03073472, -0.2045795, 1.0]], ['2, k, 17', [0.08522303, -0.2523959, 1.0]], ['2, k, 18', [0.03651692, -0.6439905, 1.0]], ['2, k, 19', [0.06012188, -0.7175574, 1.0]], ['2, k, 20', [-0.1453092, 0.2814187, 1.0]], ['2, k, 21', [-0.1603031, -0.1952353, 1.0]], ['2, k, 22', [-0.2585367, -0.1532834, 1.0]], ['2, k, 23', [0.1161238, 0.3615412, 1.0]], ['2, k, 24', [0.04924696, 0.3287762, 1.0]]]
[['2, k, 0', [-0.1106207, -0.2161858, 1.0]], ['2, k, 1', [-0.1312099, 0.07078666, 1.0]], ['2, k, 2', [-0.1519447, 0.3514678, 1.0]], ['2, k, 3', [-0.1506802, 0.4872867, 1.0]], ['2, k, 4', [-0.3109883, 0.2389409, 1.0]], ['2, k, 5', [-0.3562416, 0.01736243, 1.0]], ['2, k, 6', [-0.257883, -0.128225, 1.0]], ['2, k, 7', [-0.2010898, -0.1579117, 1.0]], ['2, k, 8', [0.006766523, 0.2729903, 1.0]], ['2, k, 9', [0.05774932, 0.3162127, 1.0]], ['2, k, 10', [0.0773484, 0.3827295, 1.0]], ['2, k, 11', [0.1031397, 0.4148545, 1.0]], ['2, k, 12', [-0.1897756, -0.2222199, 1.0]], ['2, k, 13', [-0.2416767, -0.2529169, 1.0]], ['2, k, 14', [-0.2527428, -0.6825396, 1.0]], ['2, k, 15', [-0.234432, -0.7283424, 1.0]], ['2, k, 16', [-0.02795244, -0.2035241, 1.0]], ['2, k, 17', [0.08490728, -0.2521049, 1.0]], ['2, k, 18', [0.03657696, -0.6442299, 1.0]], ['2, k, 19', [0.06118672, -0.7164875, 1.0]], ['2, k, 20', [-0.146539, 0.2823372, 1.0]], ['2, k, 21', [-0.1554407, -0.2085193, 1.0]], ['2, k, 22', [-0.2449438, -0.1581863, 1.0]], ['2, k, 23', [0.1117126, 0.4415445, 1.0]], ['2, k, 24', [0.0312305, 0.402975, 1.0]]]
[['2, k, 0', [-0.1090756, -0.2156047, 1.0]], ['2, k, 1', [-0.1311088, 0.07134181, 1.0]], ['2, k, 2', [-0.1530638, 0.3519354, 1.0]], ['2, k, 3', [-0.15246, 0.488259, 1.0]], ['2, k, 4', [-0.3112635, 0.2390185, 1.0]], ['2, k, 5', [-0.3566623, 0.01976908, 1.0]], ['2, k, 6', [-0.2607666, -0.1316619, 1.0]], ['2, k, 7', [-0.2040449, -0.1599114, 1.0]], ['2, k, 8', [0.006412345, 0.2726402, 1.0]], ['2, k, 9', [0.05976695, 0.3355383, 1.0]], ['2, k, 10', [0.08373117, 0.4511927, 1.0]], ['2, k, 11', [0.1045677, 0.4915755, 1.0]], ['2, k, 12', [-0.1883792, -0.2219373, 1.0]], ['2, k, 13', [-0.2416289, -0.2527335, 1.0]], ['2, k, 14', [-0.2500407, -0.6767806, 1.0]], ['2, k, 15', [-0.233907, -0.7324439, 1.0]], ['2, k, 16', [-0.02629917, -0.2026796, 1.0]], ['2, k, 17', [0.08453515, -0.2518883, 1.0]], ['2, k, 18', [0.03667326, -0.6443903, 1.0]], ['2, k, 19', [0.06148863, -0.7164666, 1.0]], ['2, k, 20', [-0.147387, 0.2828363, 1.0]], ['2, k, 21', [-0.1600731, -0.2113136, 1.0]], ['2, k, 22', [-0.2524762, -0.1572761, 1.0]], ['2, k, 23', [0.1263347, 0.5306814, 1.0]], ['2, k, 24', [0.02740876, 0.4799635, 1.0]]]
[['2, k, 0', [-0.1087708, -0.2153088, 1.0]], ['2, k, 1', [-0.131156, 0.07166649, 1.0]], ['2, k, 2', [-0.1533964, 0.352117, 1.0]], ['2, k, 3', [-0.1535771, 0.4848182, 1.0]], ['2, k, 4', [-0.3113834, 0.2389594, 1.0]], ['2, k, 5', [-0.3570997, 0.02060882, 1.0]], ['2, k, 6', [-0.2610851, -0.1334621, 1.0]], ['2, k, 7', [-0.2043334, -0.1607301, 1.0]], ['2, k, 8', [0.006527793, 0.2731939, 1.0]], ['2, k, 9', [0.0484972, 0.3907046, 1.0]], ['2, k, 10', [0.08188866, 0.5136803, 1.0]], ['2, k, 11', [0.09877619, 0.5565012, 1.0]], ['2, k, 12', [-0.1878981, -0.2216898, 1.0]], ['2, k, 13', [-0.2416403, -0.2526704, 1.0]], ['2, k, 14', [-0.249694, -0.6769898, 1.0]], ['2, k, 15', [-0.2339319, -0.7324991, 1.0]], ['2, k, 16', [-0.02606409, -0.2022304, 1.0]], ['2, k, 17', [0.08440302, -0.2519292, 1.0]], ['2, k, 18', [0.03646822, -0.645552, 1.0]], ['2, k, 19', [0.06197746, -0.7172619, 1.0]], ['2, k, 20', [-0.1476961, 0.2830622, 1.0]], ['2, k, 21', [-0.1623932, -0.212933, 1.0]], ['2, k, 22', [-0.2435798, -0.1602175, 1.0]], ['2, k, 23', [0.1144106, 0.6014865, 1.0]], ['2, k, 24', [0.02732468, 0.543032, 1.0]]]
[['2, k, 0', [-0.1081597, -0.2141593, 1.0]], ['2, k, 1', [-0.1312141, 0.07295576, 1.0]], ['2, k, 2', [-0.1540607, 0.3532727, 1.0]], ['2, k, 3', [-0.1538671, 0.4843641, 1.0]], ['2, k, 4', [-0.3113447, 0.2388514, 1.0]], ['2, k, 5', [-0.3589868, 0.02198376, 1.0]], ['2, k, 6', [-0.2613772, -0.1341714, 1.0]], ['2, k, 7', [-0.2047831, -0.1609554, 1.0]], ['2, k, 8', [0.006841847, 0.2743682, 1.0]], ['2, k, 9', [0.0462937, 0.4040133, 1.0]], ['2, k, 10', [0.07796886, 0.570047, 1.0]], ['2, k, 11', [0.09341366, 0.6250316, 1.0]], ['2, k, 12', [-0.1871869, -0.2208227, 1.0]], ['2, k, 13', [-0.241398, -0.2523065, 1.0]], ['2, k, 14', [-0.2494471, -0.6769074, 1.0]], ['2, k, 15', [-0.233968, -0.7328562, 1.0]], ['2, k, 16', [-0.02566906, -0.2008632, 1.0]], ['2, k, 17', [0.08409537, -0.2519022, 1.0]], ['2, k, 18', [0.03651172, -0.6459644, 1.0]], ['2, k, 19', [0.0623192, -0.7173865, 1.0]], ['2, k, 20', [-0.1482708, 0.2842644, 1.0]], ['2, k, 21', [-0.1602855, -0.215451, 1.0]], ['2, k, 22', [-0.2522964, -0.158369, 1.0]], ['2, k, 23', [0.1144268, 0.6761891, 1.0]], ['2, k, 24', [0.02154751, 0.608528, 1.0]]]
[['2, k, 0', [-0.1085114, -0.2129934, 1.0]], ['2, k, 1', [-0.1312511, 0.07457163, 1.0]], ['2, k, 2', [-0.1533899, 0.3550688, 1.0]], ['2, k, 3', [-0.154408, 0.4853374, 1.0]], ['2, k, 4', [-0.3113758, 0.2388695, 1.0]], ['2, k, 5', [-0.3590863, 0.02233998, 1.0]], ['2, k, 6', [-0.2402001, -0.1124351, 1.0]], ['2, k, 7', [-0.2248319, -0.1265554, 1.0]], ['2, k, 8', [0.009061092, 0.2768605, 1.0]], ['2, k, 9', [0.04267684, 0.4355918, 1.0]], ['2, k, 10', [0.06391269, 0.6164243, 1.0]], ['2, k, 11', [0.08530915, 0.683969, 1.0]], ['2, k, 12', [-0.187399, -0.2197836, 1.0]], ['2, k, 13', [-0.241339, -0.2524225, 1.0]], ['2, k, 14', [-0.2489451, -0.6759859, 1.0]], ['2, k, 15', [-0.2341465, -0.733282, 1.0]], ['2, k, 16', [-0.02635609, -0.1994419, 1.0]], ['2, k, 17', [0.08352817, -0.2517415, 1.0]], ['2, k, 18', [0.03675406, -0.6465918, 1.0]], ['2, k, 19', [0.06289224, -0.7177083, 1.0]], ['2, k, 20', [-0.1478598, 0.2860034, 1.0]], ['2, k, 21', [-0.1638882, -0.1638348, 1.0]], ['2, k, 22', [-0.2589658, -0.1406494, 1.0]], ['2, k, 23', [0.1042096, 0.741857, 1.0]], ['2, k, 24', [0.01385139, 0.6734208, 1.0]]]
[['2, k, 0', [-0.1067025, -0.2093496, 1.0]], ['2, k, 1', [-0.1303818, 0.0774278, 1.0]], ['2, k, 2', [-0.1531587, 0.3570588, 1.0]], ['2, k, 3', [-0.1551282, 0.4857082, 1.0]], ['2, k, 4', [-0.3113531, 0.2386226, 1.0]], ['2, k, 5', [-0.3596178, 0.02296201, 1.0]], ['2, k, 6', [-0.2651024, -0.1398261, 1.0]], ['2, k, 7', [-0.2060432, -0.1662099, 1.0]], ['2, k, 8', [0.006222247, 0.3016409, 1.0]], ['2, k, 9', [0.04234998, 0.4892398, 1.0]], ['2, k, 10', [0.05794588, 0.689598, 1.0]], ['2, k, 11', [0.07061978, 0.7395324, 1.0]], ['2, k, 12', [-0.1855953, -0.2177926, 1.0]], ['2, k, 13', [-0.2413176, -0.2525358, 1.0]], ['2, k, 14', [-0.2488516, -0.6752951, 1.0]], ['2, k, 15', [-0.2340603, -0.7341266, 1.0]], ['2, k, 16', [-0.02482884, -0.1940112, 1.0]], ['2, k, 17', [0.08276633, -0.2515535, 1.0]], ['2, k, 18', [0.0370273, -0.6462863, 1.0]], ['2, k, 19', [0.06289445, -0.7174393, 1.0]], ['2, k, 20', [-0.1475302, 0.2881925, 1.0]], ['2, k, 21', [-0.1664857, -0.221862, 1.0]], ['2, k, 22', [-0.2569453, -0.1586474, 1.0]], ['2, k, 23', [0.09087107, 0.8026629, 1.0]], ['2, k, 24', [0.001749655, 0.7264481, 1.0]]]
[['2, k, 0', [-0.1055762, -0.2058171, 1.0]], ['2, k, 1', [-0.1289414, 0.08035173, 1.0]], ['2, k, 2', [-0.1513214, 0.3592536, 1.0]], ['2, k, 3', [-0.1552977, 0.4869259, 1.0]], ['2, k, 4', [-0.3116205, 0.2383275, 1.0]], ['2, k, 5', [-0.3601095, 0.02361462, 1.0]], ['2, k, 6', [-0.2651494, -0.1397697, 1.0]], ['2, k, 7', [-0.2072216, -0.1633322, 1.0]], ['2, k, 8', [0.006441009, 0.3070089, 1.0]], ['2, k, 9', [0.03949765, 0.5102851, 1.0]], ['2, k, 10', [0.04538077, 0.7297696, 1.0]], ['2, k, 11', [0.0557331, 0.7831611, 1.0]], ['2, k, 12', [-0.1841109, -0.2155741, 1.0]], ['2, k, 13', [-0.2411878, -0.2527193, 1.0]], ['2, k, 14', [-0.2484662, -0.675528, 1.0]], ['2, k, 15', [-0.2340031, -0.7348704, 1.0]], ['2, k, 16', [-0.02430185, -0.1892923, 1.0]], ['2, k, 17', [0.08185678, -0.2511087, 1.0]], ['2, k, 18', [0.03696433, -0.6462952, 1.0]], ['2, k, 19', [0.06289016, -0.7174926, 1.0]], ['2, k, 20', [-0.1458373, 0.2905606, 1.0]], ['2, k, 21', [-0.1644591, -0.2212712, 1.0]], ['2, k, 22', [-0.2191024, -0.1792912, 1.0]], ['2, k, 23', [0.07195491, 0.8474565, 1.0]], ['2, k, 24', [-0.01304363, 0.7766255, 1.0]]]
[['2, k, 0', [-0.1056172, -0.2045581, 1.0]], ['2, k, 1', [-0.1286489, 0.08112793, 1.0]], ['2, k, 2', [-0.1504887, 0.3598504, 1.0]], ['2, k, 3', [-0.1541716, 0.4868642, 1.0]], ['2, k, 4', [-0.3116465, 0.2382856, 1.0]], ['2, k, 5', [-0.3600763, 0.02365885, 1.0]], ['2, k, 6', [-0.2652075, -0.1398773, 1.0]], ['2, k, 7', [-0.2058535, -0.1640801, 1.0]], ['2, k, 8', [0.006176033, 0.3079222, 1.0]], ['2, k, 9', [0.03919519, 0.5293345, 1.0]], ['2, k, 10', [0.03092142, 0.7635711, 1.0]], ['2, k, 11', [0.04060101, 0.8210123, 1.0]], ['2, k, 12', [-0.1838655, -0.2142586, 1.0]], ['2, k, 13', [-0.2412504, -0.2527813, 1.0]], ['2, k, 14', [-0.2485528, -0.6755248, 1.0]], ['2, k, 15', [-0.2340725, -0.7346759, 1.0]], ['2, k, 16', [-0.02454675, -0.1882511, 1.0]], ['2, k, 17', [0.08177727, -0.2511098, 1.0]], ['2, k, 18', [0.0370537, -0.645848, 1.0]], ['2, k, 19', [0.06258052, -0.7177763, 1.0]], ['2, k, 20', [-0.1451923, 0.2912044, 1.0]], ['2, k, 21', [-0.1634766, -0.2208626, 1.0]], ['2, k, 22', [-0.257799, -0.1570372, 1.0]], ['2, k, 23', [0.05903893, 0.8839099, 1.0]], ['2, k, 24', [-0.02510411, 0.8142518, 1.0]]]
[['2, k, 0', [-0.1055986, -0.2032551, 1.0]], ['2, k, 1', [-0.1270744, 0.08350205, 1.0]], ['2, k, 2', [-0.145984, 0.3635235, 1.0]], ['2, k, 3', [-0.1546699, 0.4877284, 1.0]], ['2, k, 4', [-0.3117909, 0.2381296, 1.0]], ['2, k, 5', [-0.359907, 0.02355437, 1.0]], ['2, k, 6', [-0.2609365, -0.1227339, 1.0]], ['2, k, 7', [-0.2133301, -0.1454761, 1.0]], ['2, k, 8', [0.005599012, 0.3094462, 1.0]], ['2, k, 9', [0.03274861, 0.5415006, 1.0]], ['2, k, 10', [0.02527855, 0.7962149, 1.0]], ['2, k, 11', [0.02486401, 0.8629696, 1.0]], ['2, k, 12', [-0.1837401, -0.2133624, 1.0]], ['2, k, 13', [-0.2412595, -0.2527046, 1.0]], ['2, k, 14', [-0.2481501, -0.6754611, 1.0]], ['2, k, 15', [-0.2341364, -0.7350441, 1.0]], ['2, k, 16', [-0.02464967, -0.1867763, 1.0]], ['2, k, 17', [0.08155981, -0.2511202, 1.0]], ['2, k, 18', [0.03699062, -0.6458973, 1.0]], ['2, k, 19', [0.06224822, -0.7182345, 1.0]], ['2, k, 20', [-0.141562, 0.2945472, 1.0]], ['2, k, 21', [-0.1654056, -0.1912966, 1.0]], ['2, k, 22', [-0.2564365, -0.1527016, 1.0]], ['2, k, 23', [0.03496721, 0.9264637, 1.0]], ['2, k, 24', [-0.0405, 0.8473653, 1.0]]]
[['2, k, 0', [-0.1061478, -0.1999599, 1.0]], ['2, k, 1', [-0.124989, 0.08582325, 1.0]], ['2, k, 2', [-0.140806, 0.3655871, 1.0]], ['2, k, 3', [-0.1550183, 0.4883713, 1.0]], ['2, k, 4', [-0.3117779, 0.2380013, 1.0]], ['2, k, 5', [-0.3597814, 0.02355123, 1.0]], ['2, k, 6', [-0.2602703, -0.1226207, 1.0]], ['2, k, 7', [-0.2150585, -0.1433084, 1.0]], ['2, k, 8', [0.0056018, 0.3099081, 1.0]], ['2, k, 9', [0.02957252, 0.5517296, 1.0]], ['2, k, 10', [0.0006253115, 0.8139726, 1.0]], ['2, k, 11', [0.005085149, 0.885006, 1.0]], ['2, k, 12', [-0.1839132, -0.2102359, 1.0]], ['2, k, 13', [-0.2405955, -0.2524029, 1.0]], ['2, k, 14', [-0.2476866, -0.6759889, 1.0]], ['2, k, 15', [-0.2342788, -0.7352889, 1.0]], ['2, k, 16', [-0.02554574, -0.183818, 1.0]], ['2, k, 17', [0.07983311, -0.2502534, 1.0]], ['2, k, 18', [0.0369592, -0.6459059, 1.0]], ['2, k, 19', [0.06179372, -0.7186759, 1.0]], ['2, k, 20', [-0.1373482, 0.2966457, 1.0]], ['2, k, 21', [-0.1638987, -0.1869624, 1.0]], ['2, k, 22', [-0.2473078, -0.1550151, 1.0]], ['2, k, 23', [0.01372498, 0.9552503, 1.0]], ['2, k, 24', [-0.05792169, 0.8747388, 1.0]]]
[['2, k, 0', [-0.1065215, -0.1980217, 1.0]], ['2, k, 1', [-0.1229658, 0.08813369, 1.0]], ['2, k, 2', [-0.1353445, 0.3679253, 1.0]], ['2, k, 3', [-0.154968, 0.4880442, 1.0]], ['2, k, 4', [-0.3118227, 0.2380441, 1.0]], ['2, k, 5', [-0.3592957, 0.02788396, 1.0]], ['2, k, 6', [-0.2466246, -0.112641, 1.0]], ['2, k, 7', [-0.2182066, -0.1317162, 1.0]], ['2, k, 8', [0.00611995, 0.3095182, 1.0]], ['2, k, 9', [0.006417961, 0.5766096, 1.0]], ['2, k, 10', [-0.0142018, 0.8373669, 1.0]], ['2, k, 11', [-0.01323628, 0.9031397, 1.0]], ['2, k, 12', [-0.1840711, -0.2078307, 1.0]], ['2, k, 13', [-0.2404058, -0.2524901, 1.0]], ['2, k, 14', [-0.2477178, -0.6760185, 1.0]], ['2, k, 15', [-0.234109, -0.7353943, 1.0]], ['2, k, 16', [-0.02607261, -0.1823772, 1.0]], ['2, k, 17', [0.07959873, -0.2497603, 1.0]], ['2, k, 18', [0.03543232, -0.646929, 1.0]], ['2, k, 19', [0.06220014, -0.7161056, 1.0]], ['2, k, 20', [-0.1327449, 0.2990565, 1.0]], ['2, k, 21', [-0.1558883, -0.1714367, 1.0]], ['2, k, 22', [-0.2391335, -0.1512331, 1.0]], ['2, k, 23', [0.006687208, 0.9749706, 1.0]], ['2, k, 24', [-0.07311935, 0.8972155, 1.0]]]
[['2, k, 0', [-0.1068204, -0.1972777, 1.0]], ['2, k, 1', [-0.1218238, 0.08874781, 1.0]], ['2, k, 2', [-0.1333375, 0.3680565, 1.0]], ['2, k, 3', [-0.1546963, 0.4879475, 1.0]], ['2, k, 4', [-0.3117934, 0.2381154, 1.0]], ['2, k, 5', [-0.3589091, 0.03052483, 1.0]], ['2, k, 6', [-0.253577, -0.1150665, 1.0]], ['2, k, 7', [-0.2162531, -0.1381933, 1.0]], ['2, k, 8', [0.005742485, 0.3098101, 1.0]], ['2, k, 9', [0.007876308, 0.5853374, 1.0]], ['2, k, 10', [-0.03249918, 0.8485914, 1.0]], ['2, k, 11', [-0.03203316, 0.910171, 1.0]], ['2, k, 12', [-0.1841522, -0.2073137, 1.0]], ['2, k, 13', [-0.2400107, -0.2527056, 1.0]], ['2, k, 14', [-0.2477533, -0.6761521, 1.0]], ['2, k, 15', [-0.2340055, -0.7349011, 1.0]], ['2, k, 16', [-0.02672383, -0.1816169, 1.0]], ['2, k, 17', [0.07835466, -0.2490165, 1.0]], ['2, k, 18', [0.03527391, -0.6467903, 1.0]], ['2, k, 19', [0.0622751, -0.7151754, 1.0]], ['2, k, 20', [-0.1308678, 0.299313, 1.0]], ['2, k, 21', [-0.1606633, -0.1805309, 1.0]], ['2, k, 22', [-0.2489957, -0.1497969, 1.0]], ['2, k, 23', [-0.03095141, 0.9775482, 1.0]], ['2, k, 24', [-0.09066283, 0.9030966, 1.0]]]
[['2, k, 0', [-0.1084869, -0.1924835, 1.0]], ['2, k, 1', [-0.1210261, 0.09072568, 1.0]], ['2, k, 2', [-0.1320532, 0.3684331, 1.0]], ['2, k, 3', [-0.1544567, 0.488154, 1.0]], ['2, k, 4', [-0.3115278, 0.2385397, 1.0]], ['2, k, 5', [-0.3588165, 0.03141496, 1.0]], ['2, k, 6', [-0.2559816, -0.1161122, 1.0]], ['2, k, 7', [-0.2165632, -0.1389984, 1.0]], ['2, k, 8', [0.007067805, 0.3092214, 1.0]], ['2, k, 9', [0.02174311, 0.5841081, 1.0]], ['2, k, 10', [-0.04976831, 0.8511956, 1.0]], ['2, k, 11', [-0.05400431, 0.9164571, 1.0]], ['2, k, 12', [-0.1850156, -0.2019128, 1.0]], ['2, k, 13', [-0.2390863, -0.2519942, 1.0]], ['2, k, 14', [-0.2472725, -0.6748805, 1.0]], ['2, k, 15', [-0.2338827, -0.7347195, 1.0]], ['2, k, 16', [-0.02915912, -0.1778082, 1.0]], ['2, k, 17', [0.07778005, -0.2486187, 1.0]], ['2, k, 18', [0.03544513, -0.6469372, 1.0]], ['2, k, 19', [0.06242212, -0.7148705, 1.0]], ['2, k, 20', [-0.1296435, 0.299957, 1.0]], ['2, k, 21', [-0.1625833, -0.1803336, 1.0]], ['2, k, 22', [-0.2205857, -0.1659543, 1.0]], ['2, k, 23', [-0.05471323, 0.9824523, 1.0]], ['2, k, 24', [-0.1049469, 0.8951293, 1.0]]]
[['2, k, 0', [-0.1084166, -0.1907554, 1.0]], ['2, k, 1', [-0.120232, 0.09185858, 1.0]], ['2, k, 2', [-0.1306722, 0.3686269, 1.0]], ['2, k, 3', [-0.1539867, 0.4882326, 1.0]], ['2, k, 4', [-0.3110852, 0.2387221, 1.0]], ['2, k, 5', [-0.3585512, 0.03163843, 1.0]], ['2, k, 6', [-0.2562464, -0.116393, 1.0]], ['2, k, 7', [-0.2161329, -0.1386326, 1.0]], ['2, k, 8', [0.004508551, 0.3157749, 1.0]], ['2, k, 9', [0.02048148, 0.5905179, 1.0]], ['2, k, 10', [-0.0630464, 0.8586355, 1.0]], ['2, k, 11', [-0.07426241, 0.9249681, 1.0]], ['2, k, 12', [-0.1845512, -0.200248, 1.0]], ['2, k, 13', [-0.2390281, -0.2519416, 1.0]], ['2, k, 14', [-0.2465128, -0.6767972, 1.0]], ['2, k, 15', [-0.2339377, -0.7357209, 1.0]], ['2, k, 16', [-0.02949539, -0.1758858, 1.0]], ['2, k, 17', [0.07772955, -0.2485522, 1.0]], ['2, k, 18', [0.03555909, -0.6467755, 1.0]], ['2, k, 19', [0.06249921, -0.7147828, 1.0]], ['2, k, 20', [-0.1283815, 0.3004, 1.0]], ['2, k, 21', [-0.1572876, -0.1795857, 1.0]], ['2, k, 22', [-0.2580195, -0.1489643, 1.0]], ['2, k, 23', [-0.07699931, 0.9950348, 1.0]], ['2, k, 24', [-0.1254563, 0.903903, 1.0]]]
[['2, k, 0', [-0.1094988, -0.1912273, 1.0]], ['2, k, 1', [-0.120903, 0.09165975, 1.0]], ['2, k, 2', [-0.1312141, 0.3683969, 1.0]], ['2, k, 3', [-0.1555502, 0.4877833, 1.0]], ['2, k, 4', [-0.3106368, 0.2391875, 1.0]], ['2, k, 5', [-0.3577712, 0.03207286, 1.0]], ['2, k, 6', [-0.2561336, -0.116717, 1.0]], ['2, k, 7', [-0.2154771, -0.1390806, 1.0]], ['2, k, 8', [0.004464696, 0.3170764, 1.0]], ['2, k, 9', [0.01899682, 0.5898486, 1.0]], ['2, k, 10', [-0.09397408, 0.8491591, 1.0]], ['2, k, 11', [-0.1198169, 0.924139, 1.0]], ['2, k, 12', [-0.1855029, -0.2004718, 1.0]], ['2, k, 13', [-0.2389306, -0.2517882, 1.0]], ['2, k, 14', [-0.2461934, -0.67528, 1.0]], ['2, k, 15', [-0.2340041, -0.7358285, 1.0]], ['2, k, 16', [-0.03093489, -0.1767986, 1.0]], ['2, k, 17', [0.07758795, -0.2485117, 1.0]], ['2, k, 18', [0.03475669, -0.6470975, 1.0]], ['2, k, 19', [0.0624393, -0.7138475, 1.0]], ['2, k, 20', [-0.128904, 0.3002012, 1.0]], ['2, k, 21', [-0.1586369, -0.1797593, 1.0]], ['2, k, 22', [-0.2634394, -0.1462499, 1.0]], ['2, k, 23', [-0.140427, 1.000936, 1.0]], ['2, k, 24', [-0.1703443, 0.8974313, 1.0]]]
