[['2, k, 0', [-0.1634587, -0.1536517, 1.0]], ['2, k, 1', [-0.1678002, 0.1086802, 1.0]], ['2, k, 2', [-0.1706531, 0.3639585, 1.0]], ['2, k, 3', [-0.1660708, 0.5109838, 1.0]], ['2, k, 4', [-0.3370918, 0.2490278, 1.0]], ['2, k, 5', [-0.3794063, 0.03003807, 1.0]], ['2, k, 6', [-0.2669301, -0.07664929, 1.0]], ['2, k, 7', [-0.1948871, -0.1084228, 1.0]], ['2, k, 8', [0.01474416, 0.2554927, 1.0]], ['2, k, 9', [0.08276352, 0.02409253, 1.0]], ['2, k, 10', [0.0182804, -0.08794316, 1.0]], ['2, k, 11', [-0.06343502, -0.122476, 1.0]], ['2, k, 12', [-0.235117, -0.1517059, 1.0]], ['2, k, 13', [-0.2626676, -0.2063247, 1.0]], ['2, k, 14', [-0.2171842, -0.6166846, 1.0]], ['2, k, 15', [-0.2212451, -0.6898819, 1.0]], ['2, k, 16', [-0.08785813, -0.1518695, 1.0]], ['2, k, 17', [0.07639784, -0.2073572, 1.0]], ['2, k, 18', [0.009201794, -0.6156835, 1.0]], ['2, k, 19', [0.01409501, -0.6888094, 1.0]], ['2, k, 20', [-0.1701348, 0.3010927, 1.0]], ['2, k, 21', [-0.1343592, -0.1268815, 1.0]], ['2, k, 22', [-0.2024409, -0.1423868, 1.0]], ['2, k, 23', [-0.1219818, -0.1327267, 1.0]], ['2, k, 24', [0.00793063, -0.1666493, 1.0]]]
[['2, k, 0', [-0.1663459, -0.1510698, 1.0]], ['2, k, 1', [-0.1757965, 0.109096, 1.0]], ['2, k, 2', [-0.187829, 0.3651194, 1.0]], ['2, k, 3', [-0.1976317, 0.5121164, 1.0]], ['2, k, 4', [-0.3519718, 0.2339089, 1.0]], ['2, k, 5', [-0.3977295, 0.01590441, 1.0]], ['2, k, 6', [-0.2850478, -0.0807676, 1.0]], ['2, k, 7', [-0.2144647, -0.09928994, 1.0]], ['2, k, 8', [-0.0003652935, 0.2603425, 1.0]], ['2, k, 9', [0.08380886, 0.02554653, 1.0]], ['2, k, 10', [-0.00374386, -0.06355698, 1.0]], ['2, k, 11', [-0.07545637, -0.09561206, 1.0]], ['2, k, 12', [-0.2422541, -0.1522781, 1.0]], ['2, k, 13', [-0.282975, -0.2163733, 1.0]], ['2, k, 14', [-0.2199707, -0.6197946, 1.0]], ['2, k, 15', [-0.2125964, -0.6956051, 1.0]], ['2, k, 16', [-0.08658797, -0.1458183, 1.0]], ['2, k, 17', [0.0671815, -0.1931124, 1.0]], ['2, k, 18', [-0.01458354, -0.6113607, 1.0]], ['2, k, 19', [-0.01009105, -0.6840844, 1.0]], ['2, k, 20', [-0.1852672, 0.3019381, 1.0]], ['2, k, 21', [-0.1344379, -0.1070767, 1.0]], ['2, k, 22', [-0.213618, -0.1434647, 1.0]], ['2, k, 23', [-0.1213028, -0.09718795, 1.0]], ['2, k, 24', [-0.09054272, -0.1503314, 1.0]]]
[['2, k, 0', [-0.1662192, -0.1510927, 1.0]], ['2, k, 1', [-0.1757977, 0.1090877, 1.0]], ['2, k, 2', [-0.1874645, 0.364692, 1.0]], ['2, k, 3', [-0.197822, 0.5120274, 1.0]], ['2, k, 4', [-0.3520157, 0.2335679, 1.0]], ['2, k, 5', [-0.3977496, 0.01578571, 1.0]], ['2, k, 6', [-0.2763471, -0.07940713, 1.0]], ['2, k, 7', [-0.1809528, -0.09679036, 1.0]], ['2, k, 8', [-0.0002814956, 0.2602208, 1.0]], ['2, k, 9', [0.08500309, 0.02596689, 1.0]], ['2, k, 10', [0.001617157, -0.06713409, 1.0]], ['2, k, 11', [-0.07543914, -0.07778781, 1.0]], ['2, k, 12', [-0.2421812, -0.1523646, 1.0]], ['2, k, 13', [-0.2844339, -0.2145995, 1.0]], ['2, k, 14', [-0.2200022, -0.6222619, 1.0]], ['2, k, 15', [-0.2136165, -0.6952724, 1.0]], ['2, k, 16', [-0.08636679, -0.1458126, 1.0]], ['2, k, 17', [0.08960588, -0.1874086, 1.0]], ['2, k, 18', [0.006874982, -0.6050863, 1.0]], ['2, k, 19', [0.01633537, -0.6780745, 1.0]], ['2, k, 20', [-0.185016, 0.301672, 1.0]], ['2, k, 21', [-0.1080551, -0.1056734, 1.0]], ['2, k, 22', [-0.2205257, -0.1326019, 1.0]], ['2, k, 23', [-0.1207222, -0.08650507, 1.0]], ['2, k, 24', [-0.07627311, -0.1221051, 1.0]]]
[['2, k, 0', [-0.1647816, -0.1511124, 1.0]], ['2, k, 1', [-0.1754988, 0.1090697, 1.0]], ['2, k, 2', [-0.187303, 0.3645559, 1.0]], ['2, k, 3', [-0.1981345, 0.5114862, 1.0]], ['2, k, 4', [-0.3518998, 0.2331218, 1.0]], ['2, k, 5', [-0.3976703, 0.01570884, 1.0]], ['2, k, 6', [-0.2793743, -0.07848905, 1.0]], ['2, k, 7', [-0.2331754, -0.09615411, 1.0]], ['2, k, 8', [-0.0002867896, 0.2601034, 1.0]], ['2, k, 9', [0.08607176, 0.02614817, 1.0]], ['2, k, 10', [-0.00388328, -0.05918158, 1.0]], ['2, k, 11', [-0.08053266, -0.09007733, 1.0]], ['2, k, 12', [-0.240939, -0.1527374, 1.0]], ['2, k, 13', [-0.2854511, -0.2138311, 1.0]], ['2, k, 14', [-0.2201547, -0.624531, 1.0]], ['2, k, 15', [-0.2147284, -0.694902, 1.0]], ['2, k, 16', [-0.08466999, -0.1455538, 1.0]], ['2, k, 17', [0.1190532, -0.1733639, 1.0]], ['2, k, 18', [0.0660171, -0.5954531, 1.0]], ['2, k, 19', [0.07128856, -0.6730012, 1.0]], ['2, k, 20', [-0.1848305, 0.3015702, 1.0]], ['2, k, 21', [-0.1533414, -0.1004656, 1.0]], ['2, k, 22', [-0.2415994, -0.1357578, 1.0]], ['2, k, 23', [-0.1209285, -0.09044428, 1.0]], ['2, k, 24', [-0.121268, -0.1382256, 1.0]]]
[['2, k, 0', [-0.1620886, -0.1500274, 1.0]], ['2, k, 1', [-0.1753159, 0.1091916, 1.0]], ['2, k, 2', [-0.1877497, 0.3642428, 1.0]], ['2, k, 3', [-0.1987512, 0.5108535, 1.0]], ['2, k, 4', [-0.3520468, 0.2329467, 1.0]], ['2, k, 5', [-0.3978142, 0.01542185, 1.0]], ['2, k, 6', [-0.2825238, -0.07759601, 1.0]], ['2, k, 7', [-0.2386674, -0.09416947, 1.0]], ['2, k, 8', [-0.0005235244, 0.2599436, 1.0]], ['2, k, 9', [0.08886915, 0.0277009, 1.0]], ['2, k, 10', [-0.004489009, -0.05763846, 1.0]], ['2, k, 11', [-0.08263266, -0.08423841, 1.0]], ['2, k, 12', [-0.239388, -0.1522627, 1.0]], ['2, k, 13', [-0.2887281, -0.2127751, 1.0]], ['2, k, 14', [-0.2203131, -0.6268248, 1.0]], ['2, k, 15', [-0.2149699, -0.694664, 1.0]], ['2, k, 16', [-0.08051528, -0.1437132, 1.0]], ['2, k, 17', [0.1384029, -0.1723575, 1.0]], ['2, k, 18', [0.1118107, -0.6088638, 1.0]], ['2, k, 19', [0.1392988, -0.6819239, 1.0]], ['2, k, 20', [-0.1849836, 0.3014392, 1.0]], ['2, k, 21', [-0.1571462, -0.09702978, 1.0]], ['2, k, 22', [-0.2551162, -0.1270049, 1.0]], ['2, k, 23', [-0.1206366, -0.09373272, 1.0]], ['2, k, 24', [-0.1007703, -0.1347749, 1.0]]]
[['2, k, 0', [-0.1542249, -0.1488237, 1.0]], ['2, k, 1', [-0.172678, 0.1094597, 1.0]], ['2, k, 2', [-0.1874492, 0.363996, 1.0]], ['2, k, 3', [-0.1997901, 0.5106297, 1.0]], ['2, k, 4', [-0.3526107, 0.2323957, 1.0]], ['2, k, 5', [-0.3977744, 0.01566606, 1.0]], ['2, k, 6', [-0.2972022, -0.08934125, 1.0]], ['2, k, 7', [-0.2516625, -0.09474467, 1.0]], ['2, k, 8', [-0.0005625655, 0.2597942, 1.0]], ['2, k, 9', [0.09193975, 0.02851297, 1.0]], ['2, k, 10', [-0.004226502, -0.05505377, 1.0]], ['2, k, 11', [-0.08586442, -0.08037762, 1.0]], ['2, k, 12', [-0.2321195, -0.1523581, 1.0]], ['2, k, 13', [-0.294419, -0.2094006, 1.0]], ['2, k, 14', [-0.2206603, -0.6266497, 1.0]], ['2, k, 15', [-0.2159537, -0.6938235, 1.0]], ['2, k, 16', [-0.07226508, -0.1413044, 1.0]], ['2, k, 17', [0.1609343, -0.1686571, 1.0]], ['2, k, 18', [0.1696638, -0.6014342, 1.0]], ['2, k, 19', [0.19468, -0.6706552, 1.0]], ['2, k, 20', [-0.184341, 0.3012193, 1.0]], ['2, k, 21', [-0.2256585, -0.1546443, 1.0]], ['2, k, 22', [-0.3107979, -0.1004314, 1.0]], ['2, k, 23', [-0.1246583, -0.08969204, 1.0]], ['2, k, 24', [-0.06913573, -0.1426411, 1.0]]]
[['2, k, 0', [-0.1575172, -0.1499024, 1.0]], ['2, k, 1', [-0.1741154, 0.1090233, 1.0]], ['2, k, 2', [-0.1882944, 0.3635356, 1.0]], ['2, k, 3', [-0.201983, 0.5102994, 1.0]], ['2, k, 4', [-0.3538171, 0.2309397, 1.0]], ['2, k, 5', [-0.3978117, 0.01566667, 1.0]], ['2, k, 6', [-0.2947764, -0.0870771, 1.0]], ['2, k, 7', [-0.2531674, -0.09469575, 1.0]], ['2, k, 8', [-0.001177881, 0.259579, 1.0]], ['2, k, 9', [0.0933619, 0.02854936, 1.0]], ['2, k, 10', [-0.04319368, -0.05670903, 1.0]], ['2, k, 11', [-0.08730472, -0.07646197, 1.0]], ['2, k, 12', [-0.2362521, -0.1532903, 1.0]], ['2, k, 13', [-0.2987647, -0.2072487, 1.0]], ['2, k, 14', [-0.2210079, -0.6264939, 1.0]], ['2, k, 15', [-0.2181438, -0.6929626, 1.0]], ['2, k, 16', [-0.0749724, -0.1425834, 1.0]], ['2, k, 17', [0.1868109, -0.1571269, 1.0]], ['2, k, 18', [0.2284332, -0.5949658, 1.0]], ['2, k, 19', [0.2594509, -0.6626143, 1.0]], ['2, k, 20', [-0.1851888, 0.3007951, 1.0]], ['2, k, 21', [-0.219196, -0.1153401, 1.0]], ['2, k, 22', [-0.2783466, -0.1198358, 1.0]], ['2, k, 23', [-0.1215836, -0.08664373, 1.0]], ['2, k, 24', [-0.08010186, -0.1320744, 1.0]]]
[['2, k, 0', [-0.1579963, -0.149735, 1.0]], ['2, k, 1', [-0.1743683, 0.1091472, 1.0]], ['2, k, 2', [-0.1884936, 0.3635125, 1.0]], ['2, k, 3', [-0.2035091, 0.5100552, 1.0]], ['2, k, 4', [-0.3543156, 0.2306694, 1.0]], ['2, k, 5', [-0.39786, 0.01563388, 1.0]], ['2, k, 6', [-0.2917202, -0.08398792, 1.0]], ['2, k, 7', [-0.2504168, -0.09455854, 1.0]], ['2, k, 8', [-0.001605909, 0.2596787, 1.0]], ['2, k, 9', [0.09337141, 0.02921859, 1.0]], ['2, k, 10', [-0.009057662, -0.04687224, 1.0]], ['2, k, 11', [-0.08673662, -0.07536789, 1.0]], ['2, k, 12', [-0.2370195, -0.1530227, 1.0]], ['2, k, 13', [-0.3034698, -0.2050319, 1.0]], ['2, k, 14', [-0.2215378, -0.6258708, 1.0]], ['2, k, 15', [-0.2188055, -0.6926985, 1.0]], ['2, k, 16', [-0.07521992, -0.1425124, 1.0]], ['2, k, 17', [0.1985351, -0.1484206, 1.0]], ['2, k, 18', [0.2950025, -0.6063391, 1.0]], ['2, k, 19', [0.3347168, -0.6679688, 1.0]], ['2, k, 20', [-0.1853536, 0.300801, 1.0]], ['2, k, 21', [-0.215359, -0.110974, 1.0]], ['2, k, 22', [-0.2593614, -0.1319868, 1.0]], ['2, k, 23', [-0.1247502, -0.08679759, 1.0]], ['2, k, 24', [-0.07889612, -0.1327458, 1.0]]]
[['2, k, 0', [-0.1571147, -0.1494218, 1.0]], ['2, k, 1', [-0.1743536, 0.109125, 1.0]], ['2, k, 2', [-0.1897361, 0.3627033, 1.0]], ['2, k, 3', [-0.205033, 0.5093343, 1.0]], ['2, k, 4', [-0.3549694, 0.2302565, 1.0]], ['2, k, 5', [-0.3980461, 0.01569871, 1.0]], ['2, k, 6', [-0.290143, -0.0819082, 1.0]], ['2, k, 7', [-0.2507136, -0.09587293, 1.0]], ['2, k, 8', [-0.001726314, 0.259647, 1.0]], ['2, k, 9', [0.0937611, 0.02942511, 1.0]], ['2, k, 10', [-0.009447722, -0.04708261, 1.0]], ['2, k, 11', [-0.08939926, -0.07711977, 1.0]], ['2, k, 12', [-0.2362086, -0.1529262, 1.0]], ['2, k, 13', [-0.3067317, -0.2043348, 1.0]], ['2, k, 14', [-0.2244079, -0.621974, 1.0]], ['2, k, 15', [-0.2198341, -0.6919432, 1.0]], ['2, k, 16', [-0.07420292, -0.1419841, 1.0]], ['2, k, 17', [0.2178359, -0.157325, 1.0]], ['2, k, 18', [0.3476849, -0.6142021, 1.0]], ['2, k, 19', [0.3901367, -0.6708984, 1.0]], ['2, k, 20', [-0.1860315, 0.3003269, 1.0]], ['2, k, 21', [-0.2150449, -0.1136575, 1.0]], ['2, k, 22', [-0.2689776, -0.1275036, 1.0]], ['2, k, 23', [-0.1343895, -0.07846663, 1.0]], ['2, k, 24', [-0.0774367, -0.1362518, 1.0]]]
[['2, k, 0', [-0.1564158, -0.1490363, 1.0]], ['2, k, 1', [-0.1744147, 0.1092034, 1.0]], ['2, k, 2', [-0.1911801, 0.3623926, 1.0]], ['2, k, 3', [-0.2064534, 0.5092486, 1.0]], ['2, k, 4', [-0.3564646, 0.2290862, 1.0]], ['2, k, 5', [-0.3981894, 0.01526466, 1.0]], ['2, k, 6', [-0.2899867, -0.08159516, 1.0]], ['2, k, 7', [-0.2504828, -0.09788767, 1.0]], ['2, k, 8', [-0.002107273, 0.2597579, 1.0]], ['2, k, 9', [0.09383902, 0.02962145, 1.0]], ['2, k, 10', [-0.04587094, -0.05655363, 1.0]], ['2, k, 11', [-0.09029286, -0.07901288, 1.0]], ['2, k, 12', [-0.2357357, -0.1528022, 1.0]], ['2, k, 13', [-0.3091326, -0.2047631, 1.0]], ['2, k, 14', [-0.2246795, -0.6216668, 1.0]], ['2, k, 15', [-0.2211156, -0.6914052, 1.0]], ['2, k, 16', [-0.07323187, -0.141277, 1.0]], ['2, k, 17', [0.2306743, -0.1663641, 1.0]], ['2, k, 18', [0.4138348, -0.6113402, 1.0]], ['2, k, 19', [0.4194142, -0.6484068, 1.0]], ['2, k, 20', [-0.1869339, 0.3001669, 1.0]], ['2, k, 21', [-0.2181125, -0.1153027, 1.0]], ['2, k, 22', [-0.2664626, -0.1291551, 1.0]], ['2, k, 23', [-0.1265456, -0.0869748, 1.0]], ['2, k, 24', [-0.1011805, -0.1316922, 1.0]]]
[['2, k, 0', [-0.1460453, -0.1464499, 1.0]], ['2, k, 1', [-0.1721495, 0.109815, 1.0]], ['2, k, 2', [-0.1912527, 0.3623418, 1.0]], ['2, k, 3', [-0.2077739, 0.5086166, 1.0]], ['2, k, 4', [-0.3569605, 0.2285637, 1.0]], ['2, k, 5', [-0.3983921, 0.014873, 1.0]], ['2, k, 6', [-0.2899423, -0.08167785, 1.0]], ['2, k, 7', [-0.251994, -0.09974992, 1.0]], ['2, k, 8', [-0.003055923, 0.2603288, 1.0]], ['2, k, 9', [0.09341214, 0.03037174, 1.0]], ['2, k, 10', [-0.04565167, -0.05496239, 1.0]], ['2, k, 11', [-0.09054551, -0.08112042, 1.0]], ['2, k, 12', [-0.2246642, -0.1522941, 1.0]], ['2, k, 13', [-0.3126692, -0.2053674, 1.0]], ['2, k, 14', [-0.225843, -0.6208824, 1.0]], ['2, k, 15', [-0.2214763, -0.6914937, 1.0]], ['2, k, 16', [-0.0634656, -0.1367612, 1.0]], ['2, k, 17', [0.2337959, -0.1600598, 1.0]], ['2, k, 18', [0.4488597, -0.5899048, 1.0]], ['2, k, 19', [0.453826, -0.6272818, 1.0]], ['2, k, 20', [-0.1869078, 0.3001567, 1.0]], ['2, k, 21', [-0.2151154, -0.1131169, 1.0]], ['2, k, 22', [-0.2787101, -0.1255323, 1.0]], ['2, k, 23', [-0.125383, -0.09033639, 1.0]], ['2, k, 24', [-0.08120786, -0.1397229, 1.0]]]
[['2, k, 0', [-0.1455685, -0.1463012, 1.0]], ['2, k, 1', [-0.1718159, 0.1099342, 1.0]], ['2, k, 2', [-0.1914175, 0.3622664, 1.0]], ['2, k, 3', [-0.2085809, 0.5089326, 1.0]], ['2, k, 4', [-0.3572127, 0.2285589, 1.0]], ['2, k, 5', [-0.3983405, 0.0151342, 1.0]], ['2, k, 6', [-0.2897258, -0.08149802, 1.0]], ['2, k, 7', [-0.251232, -0.09993838, 1.0]], ['2, k, 8', [-0.003294658, 0.2602098, 1.0]], ['2, k, 9', [0.0930681, 0.03034664, 1.0]], ['2, k, 10', [-0.01373122, -0.05502317, 1.0]], ['2, k, 11', [-0.09295227, -0.08615892, 1.0]], ['2, k, 12', [-0.2241668, -0.1522198, 1.0]], ['2, k, 13', [-0.3160026, -0.2056671, 1.0]], ['2, k, 14', [-0.2258718, -0.6208593, 1.0]], ['2, k, 15', [-0.2213945, -0.6912625, 1.0]], ['2, k, 16', [-0.06301118, -0.1365601, 1.0]], ['2, k, 17', [0.2539971, -0.1817708, 1.0]], ['2, k, 18', [0.4849049, -0.6014524, 1.0]], ['2, k, 19', [0.489326, -0.6387317, 1.0]], ['2, k, 20', [-0.1869276, 0.3001397, 1.0]], ['2, k, 21', [-0.2120622, -0.1116078, 1.0]], ['2, k, 22', [-0.2621008, -0.1358948, 1.0]], ['2, k, 23', [-0.1364222, -0.08746375, 1.0]], ['2, k, 24', [-0.1158397, -0.1420147, 1.0]]]
[['2, k, 0', [-0.1450639, -0.1460134, 1.0]], ['2, k, 1', [-0.1713246, 0.1102417, 1.0]], ['2, k, 2', [-0.1914909, 0.3622876, 1.0]], ['2, k, 3', [-0.209269, 0.5083216, 1.0]], ['2, k, 4', [-0.3572936, 0.2285733, 1.0]], ['2, k, 5', [-0.3982728, 0.01532797, 1.0]], ['2, k, 6', [-0.2900599, -0.08110049, 1.0]], ['2, k, 7', [-0.2477565, -0.1018593, 1.0]], ['2, k, 8', [-0.003504877, 0.2602313, 1.0]], ['2, k, 9', [0.08806732, 0.02963356, 1.0]], ['2, k, 10', [-0.01711709, -0.0584431, 1.0]], ['2, k, 11', [-0.09746268, -0.09092166, 1.0]], ['2, k, 12', [-0.2237768, -0.1520275, 1.0]], ['2, k, 13', [-0.3196585, -0.2054992, 1.0]], ['2, k, 14', [-0.2258786, -0.6209263, 1.0]], ['2, k, 15', [-0.2213666, -0.6911898, 1.0]], ['2, k, 16', [-0.06245483, -0.1362074, 1.0]], ['2, k, 17', [0.2635527, -0.1959429, 1.0]], ['2, k, 18', [0.5072639, -0.6082171, 1.0]], ['2, k, 19', [0.5114165, -0.6454509, 1.0]], ['2, k, 20', [-0.1869147, 0.3001834, 1.0]], ['2, k, 21', [-0.1688154, -0.1029548, 1.0]], ['2, k, 22', [-0.2619312, -0.1368549, 1.0]], ['2, k, 23', [-0.1375552, -0.09051567, 1.0]], ['2, k, 24', [-0.09149104, -0.1462632, 1.0]]]
[['2, k, 0', [-0.1453081, -0.1460029, 1.0]], ['2, k, 1', [-0.1713377, 0.1102533, 1.0]], ['2, k, 2', [-0.1916066, 0.362202, 1.0]], ['2, k, 3', [-0.2093891, 0.5083574, 1.0]], ['2, k, 4', [-0.357397, 0.2287721, 1.0]], ['2, k, 5', [-0.3984208, 0.01580006, 1.0]], ['2, k, 6', [-0.2904398, -0.08085596, 1.0]], ['2, k, 7', [-0.2482628, -0.1025594, 1.0]], ['2, k, 8', [-0.003488824, 0.260179, 1.0]], ['2, k, 9', [0.0880866, 0.02954594, 1.0]], ['2, k, 10', [-0.01731716, -0.05866241, 1.0]], ['2, k, 11', [-0.09697747, -0.0926897, 1.0]], ['2, k, 12', [-0.2245776, -0.1518093, 1.0]], ['2, k, 13', [-0.323186, -0.2049437, 1.0]], ['2, k, 14', [-0.2262892, -0.6224731, 1.0]], ['2, k, 15', [-0.2215972, -0.6911704, 1.0]], ['2, k, 16', [-0.06251042, -0.1362681, 1.0]], ['2, k, 17', [0.2533304, -0.1836974, 1.0]], ['2, k, 18', [0.5111521, -0.5895587, 1.0]], ['2, k, 19', [0.5152191, -0.6270884, 1.0]], ['2, k, 20', [-0.1869705, 0.3001381, 1.0]], ['2, k, 21', [-0.168451, -0.1009421, 1.0]], ['2, k, 22', [-0.2568976, -0.1382326, 1.0]], ['2, k, 23', [-0.1361441, -0.09142876, 1.0]], ['2, k, 24', [-0.1027828, -0.1429751, 1.0]]]
[['2, k, 0', [-0.1441858, -0.1459551, 1.0]], ['2, k, 1', [-0.170756, 0.1105506, 1.0]], ['2, k, 2', [-0.1919254, 0.362442, 1.0]], ['2, k, 3', [-0.209606, 0.5083613, 1.0]], ['2, k, 4', [-0.3574125, 0.2288553, 1.0]], ['2, k, 5', [-0.3984249, 0.01597958, 1.0]], ['2, k, 6', [-0.2907314, -0.08102121, 1.0]], ['2, k, 7', [-0.2484203, -0.1031307, 1.0]], ['2, k, 8', [-0.003731504, 0.2600745, 1.0]], ['2, k, 9', [0.08858092, 0.0292752, 1.0]], ['2, k, 10', [-0.04636349, -0.06277235, 1.0]], ['2, k, 11', [-0.09504286, -0.0922381, 1.0]], ['2, k, 12', [-0.2233449, -0.1518679, 1.0]], ['2, k, 13', [-0.3256691, -0.205021, 1.0]], ['2, k, 14', [-0.2271571, -0.6217388, 1.0]], ['2, k, 15', [-0.2215666, -0.691099, 1.0]], ['2, k, 16', [-0.06150782, -0.1361792, 1.0]], ['2, k, 17', [0.2519578, -0.1837163, 1.0]], ['2, k, 18', [0.5144749, -0.5883788, 1.0]], ['2, k, 19', [0.5183392, -0.6259561, 1.0]], ['2, k, 20', [-0.1870544, 0.3003443, 1.0]], ['2, k, 21', [-0.171015, -0.1053703, 1.0]], ['2, k, 22', [-0.2655075, -0.1337145, 1.0]], ['2, k, 23', [-0.1328827, -0.09846748, 1.0]], ['2, k, 24', [-0.06637845, -0.1460936, 1.0]]]
[['2, k, 0', [-0.1436908, -0.1458178, 1.0]], ['2, k, 1', [-0.1694876, 0.1107877, 1.0]], ['2, k, 2', [-0.1910039, 0.3624393, 1.0]], ['2, k, 3', [-0.2097213, 0.5084231, 1.0]], ['2, k, 4', [-0.3575662, 0.2289395, 1.0]], ['2, k, 5', [-0.3985573, 0.01586016, 1.0]], ['2, k, 6', [-0.2904869, -0.08139823, 1.0]], ['2, k, 7', [-0.2471834, -0.1039372, 1.0]], ['2, k, 8', [-0.003575418, 0.2600728, 1.0]], ['2, k, 9', [0.08790132, 0.02919174, 1.0]], ['2, k, 10', [-0.02919615, -0.05590256, 1.0]], ['2, k, 11', [-0.09686072, -0.09461244, 1.0]], ['2, k, 12', [-0.2228369, -0.1517404, 1.0]], ['2, k, 13', [-0.32804, -0.2052499, 1.0]], ['2, k, 14', [-0.2278805, -0.6217226, 1.0]], ['2, k, 15', [-0.2215178, -0.69089, 1.0]], ['2, k, 16', [-0.06100467, -0.1360554, 1.0]], ['2, k, 17', [0.2770312, -0.2311161, 1.0]], ['2, k, 18', [0.5389366, -0.6288686, 1.0]], ['2, k, 19', [0.5870867, -0.6629181, 1.0]], ['2, k, 20', [-0.1859966, 0.3003946, 1.0]], ['2, k, 21', [-0.1653788, -0.11209, 1.0]], ['2, k, 22', [-0.2669715, -0.1346737, 1.0]], ['2, k, 23', [-0.1392812, -0.09938269, 1.0]], ['2, k, 24', [-0.08543564, -0.1492468, 1.0]]]
[['2, k, 0', [-0.1435056, -0.1457606, 1.0]], ['2, k, 1', [-0.169223, 0.1108785, 1.0]], ['2, k, 2', [-0.1909746, 0.3624449, 1.0]], ['2, k, 3', [-0.2097799, 0.5083026, 1.0]], ['2, k, 4', [-0.3577199, 0.229064, 1.0]], ['2, k, 5', [-0.398593, 0.01607774, 1.0]], ['2, k, 6', [-0.2900712, -0.08182748, 1.0]], ['2, k, 7', [-0.2464505, -0.1041521, 1.0]], ['2, k, 8', [-0.003724351, 0.2599918, 1.0]], ['2, k, 9', [0.08750337, 0.02901467, 1.0]], ['2, k, 10', [-0.01626864, -0.05821631, 1.0]], ['2, k, 11', [-0.09715309, -0.1000789, 1.0]], ['2, k, 12', [-0.2224807, -0.1517546, 1.0]], ['2, k, 13', [-0.3305846, -0.2055437, 1.0]], ['2, k, 14', [-0.2292753, -0.6216037, 1.0]], ['2, k, 15', [-0.2215272, -0.6907213, 1.0]], ['2, k, 16', [-0.06094225, -0.1359465, 1.0]], ['2, k, 17', [0.2765341, -0.2317376, 1.0]], ['2, k, 18', [0.5333274, -0.625798, 1.0]], ['2, k, 19', [0.5872258, -0.6638533, 1.0]], ['2, k, 20', [-0.1859221, 0.3004127, 1.0]], ['2, k, 21', [-0.1654257, -0.1121231, 1.0]], ['2, k, 22', [-0.2690005, -0.1357954, 1.0]], ['2, k, 23', [-0.130933, -0.1069607, 1.0]], ['2, k, 24', [-0.08407442, -0.1563662, 1.0]]]
[['2, k, 0', [-0.1441847, -0.1462864, 1.0]], ['2, k, 1', [-0.1692091, 0.1107479, 1.0]], ['2, k, 2', [-0.1907134, 0.3622505, 1.0]], ['2, k, 3', [-0.2097629, 0.5085552, 1.0]], ['2, k, 4', [-0.3577132, 0.2290286, 1.0]], ['2, k, 5', [-0.3986458, 0.0163062, 1.0]], ['2, k, 6', [-0.2901823, -0.08188004, 1.0]], ['2, k, 7', [-0.2469945, -0.1048156, 1.0]], ['2, k, 8', [-0.003309894, 0.2599735, 1.0]], ['2, k, 9', [0.08716378, 0.0290521, 1.0]], ['2, k, 10', [-0.01715566, -0.05931527, 1.0]], ['2, k, 11', [-0.0962596, -0.1035444, 1.0]], ['2, k, 12', [-0.2228474, -0.1520051, 1.0]], ['2, k, 13', [-0.3326937, -0.2059175, 1.0]], ['2, k, 14', [-0.2298651, -0.6227875, 1.0]], ['2, k, 15', [-0.2218396, -0.6906553, 1.0]], ['2, k, 16', [-0.06204678, -0.1368938, 1.0]], ['2, k, 17', [0.2750483, -0.2329119, 1.0]], ['2, k, 18', [0.5274935, -0.6253875, 1.0]], ['2, k, 19', [0.5309051, -0.6625918, 1.0]], ['2, k, 20', [-0.185732, 0.3002382, 1.0]], ['2, k, 21', [-0.1651636, -0.1119364, 1.0]], ['2, k, 22', [-0.2698098, -0.1353308, 1.0]], ['2, k, 23', [-0.1349629, -0.1084565, 1.0]], ['2, k, 24', [-0.0818358, -0.1581591, 1.0]]]
