[['2, k, 0', [-0.03114864, -0.2106481, 1.0]], ['2, k, 1', [-0.02597688, 0.0477477, 1.0]], ['2, k, 2', [-0.02199502, 0.2997007, 1.0]], ['2, k, 3', [-0.01735315, 0.4410975, 1.0]], ['2, k, 4', [-0.199675, 0.1988604, 1.0]], ['2, k, 5', [-0.3233297, -0.004392646, 1.0]], ['2, k, 6', [-0.3289127, -0.09939995, 1.0]], ['2, k, 7', [-0.3498358, -0.06627467, 1.0]], ['2, k, 8', [0.1490307, 0.2106939, 1.0]], ['2, k, 9', [0.2137718, 0.01981021, 1.0]], ['2, k, 10', [0.1939804, -0.1589684, 1.0]], ['2, k, 11', [0.1844152, -0.2128671, 1.0]], ['2, k, 12', [-0.1085861, -0.2061583, 1.0]], ['2, k, 13', [-0.182819, -0.3719312, 1.0]], ['2, k, 14', [-0.2413889, -0.7217299, 1.0]], ['2, k, 15', [-0.2078797, -0.7533987, 1.0]], ['2, k, 16', [0.04695568, -0.2094016, 1.0]], ['2, k, 17', [0.08618459, -0.3830251, 1.0]], ['2, k, 18', [0.1063231, -0.7323185, 1.0]], ['2, k, 19', [0.08006836, -0.7628646, 1.0]], ['2, k, 20', [-0.02294542, 0.237581, 1.0]], ['2, k, 21', [-0.4004139, -0.08216725, 1.0]], ['2, k, 22', [-0.322826, -0.04177182, 1.0]], ['2, k, 23', [0.1691569, -0.2670285, 1.0]], ['2, k, 24', [0.187387, -0.2361253, 1.0]]]
[['2, k, 0', [-0.04043045, -0.1870551, 1.0]], ['2, k, 1', [-0.02565721, 0.06189375, 1.0]], ['2, k, 2', [-0.01123855, 0.305616, 1.0]], ['2, k, 3', [0.00117554, 0.4427834, 1.0]], ['2, k, 4', [-0.1752405, 0.2802088, 1.0]], ['2, k, 5', [-0.236503, 0.529908, 1.0]], ['2, k, 6', [-0.2843997, 0.7800835, 1.0]], ['2, k, 7', [-0.3005649, 0.8490356, 1.0]], ['2, k, 8', [0.1555435, 0.2139837, 1.0]], ['2, k, 9', [0.2280235, 0.02934769, 1.0]], ['2, k, 10', [0.1933496, -0.1812964, 1.0]], ['2, k, 11', [0.181323, -0.2249753, 1.0]], ['2, k, 12', [-0.1161173, -0.1779746, 1.0]], ['2, k, 13', [-0.1844019, -0.3696348, 1.0]], ['2, k, 14', [-0.2334097, -0.7205689, 1.0]], ['2, k, 15', [-0.2096792, -0.7544972, 1.0]], ['2, k, 16', [0.03644866, -0.1908726, 1.0]], ['2, k, 17', [0.08516704, -0.3757502, 1.0]], ['2, k, 18', [0.1070769, -0.7295505, 1.0]], ['2, k, 19', [0.07491796, -0.7622589, 1.0]], ['2, k, 20', [-0.01482855, 0.2454716, 1.0]], ['2, k, 21', [-0.2918125, 0.9182308, 1.0]], ['2, k, 22', [-0.3079805, 0.8601626, 1.0]], ['2, k, 23', [0.1670447, -0.2634557, 1.0]], ['2, k, 24', [0.1309021, -0.2494642, 1.0]]]
[['2, k, 0', [-0.03973837, -0.1872816, 1.0]], ['2, k, 1', [-0.02541901, 0.06190203, 1.0]], ['2, k, 2', [-0.01128037, 0.3057096, 1.0]], ['2, k, 3', [-0.001161439, 0.4414824, 1.0]], ['2, k, 4', [-0.1685428, 0.279467, 1.0]], ['2, k, 5', [-0.2247535, 0.5309659, 1.0]], ['2, k, 6', [-0.2899803, 0.7690139, 1.0]], ['2, k, 7', [-0.2933512, 0.8246139, 1.0]], ['2, k, 8', [0.1550593, 0.2157286, 1.0]], ['2, k, 9', [0.2280665, 0.02905624, 1.0]], ['2, k, 10', [0.1951234, -0.1563087, 1.0]], ['2, k, 11', [0.1810642, -0.2173292, 1.0]], ['2, k, 12', [-0.1155172, -0.1783828, 1.0]], ['2, k, 13', [-0.1846091, -0.3697728, 1.0]], ['2, k, 14', [-0.2274064, -0.7233514, 1.0]], ['2, k, 15', [-0.2081801, -0.7581322, 1.0]], ['2, k, 16', [0.03749528, -0.1909831, 1.0]], ['2, k, 17', [0.08529019, -0.3756562, 1.0]], ['2, k, 18', [0.1068346, -0.7294773, 1.0]], ['2, k, 19', [0.07682098, -0.7619689, 1.0]], ['2, k, 20', [-0.01479459, 0.2455481, 1.0]], ['2, k, 21', [-0.2837547, 0.890285, 1.0]], ['2, k, 22', [-0.2974343, 0.856232, 1.0]], ['2, k, 23', [0.1649971, -0.2671598, 1.0]], ['2, k, 24', [0.1689701, -0.2302295, 1.0]]]
[['2, k, 0', [-0.03761055, -0.1873045, 1.0]], ['2, k, 1', [-0.02449717, 0.06204364, 1.0]], ['2, k, 2', [-0.01105962, 0.3058179, 1.0]], ['2, k, 3', [-0.004747375, 0.4395943, 1.0]], ['2, k, 4', [-0.1685849, 0.2793551, 1.0]], ['2, k, 5', [-0.2245779, 0.5303389, 1.0]], ['2, k, 6', [-0.2867283, 0.774795, 1.0]], ['2, k, 7', [-0.2836303, 0.8292115, 1.0]], ['2, k, 8', [0.1549543, 0.2165029, 1.0]], ['2, k, 9', [0.2277572, 0.02900916, 1.0]], ['2, k, 10', [0.1948413, -0.1556019, 1.0]], ['2, k, 11', [0.1818046, -0.2126369, 1.0]], ['2, k, 12', [-0.1135509, -0.1789476, 1.0]], ['2, k, 13', [-0.1846116, -0.3690848, 1.0]], ['2, k, 14', [-0.2309498, -0.7225363, 1.0]], ['2, k, 15', [-0.2083346, -0.7561014, 1.0]], ['2, k, 16', [0.03969571, -0.190478, 1.0]], ['2, k, 17', [0.08538288, -0.375979, 1.0]], ['2, k, 18', [0.107409, -0.728501, 1.0]], ['2, k, 19', [0.07609882, -0.7611682, 1.0]], ['2, k, 20', [-0.01443805, 0.2456713, 1.0]], ['2, k, 21', [-0.2720279, 0.8977438, 1.0]], ['2, k, 22', [-0.2971743, 0.8200079, 1.0]], ['2, k, 23', [0.1582612, -0.2652308, 1.0]], ['2, k, 24', [0.1904272, -0.2168535, 1.0]]]
[['2, k, 0', [-0.03787544, -0.1868, 1.0]], ['2, k, 1', [-0.02461071, 0.06232749, 1.0]], ['2, k, 2', [-0.01113902, 0.3059586, 1.0]], ['2, k, 3', [-0.008260943, 0.4376614, 1.0]], ['2, k, 4', [-0.1691762, 0.2807801, 1.0]], ['2, k, 5', [-0.2075541, 0.5107883, 1.0]], ['2, k, 6', [-0.2778435, 0.7551619, 1.0]], ['2, k, 7', [-0.2776131, 0.8134243, 1.0]], ['2, k, 8', [0.1545351, 0.217706, 1.0]], ['2, k, 9', [0.2278614, 0.02911066, 1.0]], ['2, k, 10', [0.1947373, -0.1579815, 1.0]], ['2, k, 11', [0.1821099, -0.2192978, 1.0]], ['2, k, 12', [-0.113921, -0.1783039, 1.0]], ['2, k, 13', [-0.1845743, -0.3690575, 1.0]], ['2, k, 14', [-0.1987916, -0.7074751, 1.0]], ['2, k, 15', [-0.2111689, -0.7720684, 1.0]], ['2, k, 16', [0.03947209, -0.1901022, 1.0]], ['2, k, 17', [0.08536284, -0.3755491, 1.0]], ['2, k, 18', [0.1072022, -0.7282668, 1.0]], ['2, k, 19', [0.07557101, -0.760314, 1.0]], ['2, k, 20', [-0.01452062, 0.2458507, 1.0]], ['2, k, 21', [-0.2663634, 0.8770158, 1.0]], ['2, k, 22', [-0.2992787, 0.7950903, 1.0]], ['2, k, 23', [0.1672512, -0.2674894, 1.0]], ['2, k, 24', [0.1633502, -0.2560362, 1.0]]]
[['2, k, 0', [-0.03779877, -0.18658, 1.0]], ['2, k, 1', [-0.02447901, 0.06257479, 1.0]], ['2, k, 2', [-0.01101177, 0.3061168, 1.0]], ['2, k, 3', [-0.009438105, 0.4379942, 1.0]], ['2, k, 4', [-0.1690742, 0.2806219, 1.0]], ['2, k, 5', [-0.2192582, 0.5326926, 1.0]], ['2, k, 6', [-0.2787916, 0.7701478, 1.0]], ['2, k, 7', [-0.2728526, 0.8240739, 1.0]], ['2, k, 8', [0.1544594, 0.2185322, 1.0]], ['2, k, 9', [0.2277633, 0.02948269, 1.0]], ['2, k, 10', [0.1943322, -0.1557825, 1.0]], ['2, k, 11', [0.1810278, -0.2215957, 1.0]], ['2, k, 12', [-0.1138472, -0.1782125, 1.0]], ['2, k, 13', [-0.1845518, -0.3689879, 1.0]], ['2, k, 14', [-0.2123738, -0.7193886, 1.0]], ['2, k, 15', [-0.2078894, -0.7659378, 1.0]], ['2, k, 16', [0.039439, -0.1897461, 1.0]], ['2, k, 17', [0.08519661, -0.3748613, 1.0]], ['2, k, 18', [0.1070018, -0.728322, 1.0]], ['2, k, 19', [0.07496615, -0.7609012, 1.0]], ['2, k, 20', [-0.01438571, 0.2460394, 1.0]], ['2, k, 21', [-0.2587476, 0.8897355, 1.0]], ['2, k, 22', [-0.2954789, 0.8015937, 1.0]], ['2, k, 23', [0.1570958, -0.2663682, 1.0]], ['2, k, 24', [0.1581231, -0.2542212, 1.0]]]
[['2, k, 0', [-0.03750485, -0.1869137, 1.0]], ['2, k, 1', [-0.02434155, 0.06250661, 1.0]], ['2, k, 2', [-0.01097472, 0.3061689, 1.0]], ['2, k, 3', [-0.0106091, 0.4382643, 1.0]], ['2, k, 4', [-0.1690277, 0.2805879, 1.0]], ['2, k, 5', [-0.2186368, 0.5327641, 1.0]], ['2, k, 6', [-0.2753879, 0.7758957, 1.0]], ['2, k, 7', [-0.2695377, 0.8294082, 1.0]], ['2, k, 8', [0.1543122, 0.2190674, 1.0]], ['2, k, 9', [0.2278307, 0.02959132, 1.0]], ['2, k, 10', [0.1945179, -0.1558462, 1.0]], ['2, k, 11', [0.1845364, -0.2046331, 1.0]], ['2, k, 12', [-0.1136513, -0.1784731, 1.0]], ['2, k, 13', [-0.1841011, -0.3703191, 1.0]], ['2, k, 14', [-0.2188379, -0.721467, 1.0]], ['2, k, 15', [-0.2066192, -0.7625383, 1.0]], ['2, k, 16', [0.03988892, -0.1902705, 1.0]], ['2, k, 17', [0.08516057, -0.3752561, 1.0]], ['2, k, 18', [0.1073585, -0.7278338, 1.0]], ['2, k, 19', [0.07482348, -0.7605054, 1.0]], ['2, k, 20', [-0.01432309, 0.2460648, 1.0]], ['2, k, 21', [-0.258209, 0.8952512, 1.0]], ['2, k, 22', [-0.2829648, 0.8197451, 1.0]], ['2, k, 23', [0.1610123, -0.2670412, 1.0]], ['2, k, 24', [0.1453395, -0.2612371, 1.0]]]
[['2, k, 0', [-0.0376054, -0.186833, 1.0]], ['2, k, 1', [-0.02434352, 0.0625438, 1.0]], ['2, k, 2', [-0.01087262, 0.3061863, 1.0]], ['2, k, 3', [-0.01186449, 0.438175, 1.0]], ['2, k, 4', [-0.168902, 0.2805189, 1.0]], ['2, k, 5', [-0.2184277, 0.5327199, 1.0]], ['2, k, 6', [-0.2721805, 0.7803749, 1.0]], ['2, k, 7', [-0.2672563, 0.8346546, 1.0]], ['2, k, 8', [0.154204, 0.2193828, 1.0]], ['2, k, 9', [0.2278182, 0.02956893, 1.0]], ['2, k, 10', [0.1940272, -0.1774867, 1.0]], ['2, k, 11', [0.1800502, -0.2342006, 1.0]], ['2, k, 12', [-0.1137129, -0.1785075, 1.0]], ['2, k, 13', [-0.1858052, -0.3721173, 1.0]], ['2, k, 14', [-0.2190875, -0.7217782, 1.0]], ['2, k, 15', [-0.2074432, -0.7625481, 1.0]], ['2, k, 16', [0.03965145, -0.1899806, 1.0]], ['2, k, 17', [0.08492249, -0.3746282, 1.0]], ['2, k, 18', [0.1073212, -0.7281107, 1.0]], ['2, k, 19', [0.07382761, -0.7618768, 1.0]], ['2, k, 20', [-0.01425673, 0.2460984, 1.0]], ['2, k, 21', [-0.2528757, 0.9030933, 1.0]], ['2, k, 22', [-0.2979565, 0.7978619, 1.0]], ['2, k, 23', [0.1666344, -0.2686406, 1.0]], ['2, k, 24', [0.1312757, -0.2501782, 1.0]]]
[['2, k, 0', [-0.03808952, -0.1866528, 1.0]], ['2, k, 1', [-0.02442095, 0.06261717, 1.0]], ['2, k, 2', [-0.01086807, 0.3062179, 1.0]], ['2, k, 3', [-0.01242548, 0.4383572, 1.0]], ['2, k, 4', [-0.168862, 0.2804559, 1.0]], ['2, k, 5', [-0.2182072, 0.5326643, 1.0]], ['2, k, 6', [-0.2717637, 0.7811573, 1.0]], ['2, k, 7', [-0.269192, 0.8330817, 1.0]], ['2, k, 8', [0.1540705, 0.2197846, 1.0]], ['2, k, 9', [0.2278085, 0.02960567, 1.0]], ['2, k, 10', [0.1936236, -0.1773631, 1.0]], ['2, k, 11', [0.1869175, -0.2226169, 1.0]], ['2, k, 12', [-0.1144085, -0.1784323, 1.0]], ['2, k, 13', [-0.18566, -0.3725945, 1.0]], ['2, k, 14', [-0.2244138, -0.725067, 1.0]], ['2, k, 15', [-0.206047, -0.7609386, 1.0]], ['2, k, 16', [0.039303, -0.1897355, 1.0]], ['2, k, 17', [0.08493963, -0.3757143, 1.0]], ['2, k, 18', [0.107423, -0.7279096, 1.0]], ['2, k, 19', [0.07343993, -0.7618187, 1.0]], ['2, k, 20', [-0.01426283, 0.246125, 1.0]], ['2, k, 21', [-0.2509356, 0.9026563, 1.0]], ['2, k, 22', [-0.2787838, 0.8443924, 1.0]], ['2, k, 23', [0.1824734, -0.2835599, 1.0]], ['2, k, 24', [0.1473402, -0.2554609, 1.0]]]
[['2, k, 0', [-0.03866138, -0.1862934, 1.0]], ['2, k, 1', [-0.02457012, 0.06274479, 1.0]], ['2, k, 2', [-0.01085491, 0.3062265, 1.0]], ['2, k, 3', [-0.01259816, 0.4384432, 1.0]], ['2, k, 4', [-0.1688837, 0.2803006, 1.0]], ['2, k, 5', [-0.2196664, 0.5321763, 1.0]], ['2, k, 6', [-0.2734836, 0.7782751, 1.0]], ['2, k, 7', [-0.2810637, 0.8329111, 1.0]], ['2, k, 8', [0.1540308, 0.2198199, 1.0]], ['2, k, 9', [0.2269305, 0.03009251, 1.0]], ['2, k, 10', [0.1936504, -0.1781035, 1.0]], ['2, k, 11', [0.1849698, -0.2305531, 1.0]], ['2, k, 12', [-0.1152297, -0.1777645, 1.0]], ['2, k, 13', [-0.1855334, -0.3708186, 1.0]], ['2, k, 14', [-0.2208032, -0.7253886, 1.0]], ['2, k, 15', [-0.2048118, -0.7658731, 1.0]], ['2, k, 16', [0.03893357, -0.1896227, 1.0]], ['2, k, 17', [0.08505826, -0.375555, 1.0]], ['2, k, 18', [0.1075162, -0.7278408, 1.0]], ['2, k, 19', [0.0728408, -0.7612704, 1.0]], ['2, k, 20', [-0.01428079, 0.2461582, 1.0]], ['2, k, 21', [-0.2676322, 0.9038082, 1.0]], ['2, k, 22', [-0.2851962, 0.8717306, 1.0]], ['2, k, 23', [0.16732, -0.2638642, 1.0]], ['2, k, 24', [0.1745064, -0.2413097, 1.0]]]
[['2, k, 0', [-0.03896955, -0.1862514, 1.0]], ['2, k, 1', [-0.02467924, 0.06281053, 1.0]], ['2, k, 2', [-0.01086792, 0.3063321, 1.0]], ['2, k, 3', [-0.01259566, 0.438553, 1.0]], ['2, k, 4', [-0.1688792, 0.2802873, 1.0]], ['2, k, 5', [-0.2227139, 0.531602, 1.0]], ['2, k, 6', [-0.2819723, 0.7751701, 1.0]], ['2, k, 7', [-0.2925352, 0.8278108, 1.0]], ['2, k, 8', [0.1539008, 0.2201019, 1.0]], ['2, k, 9', [0.2269694, 0.03020783, 1.0]], ['2, k, 10', [0.1929319, -0.1682299, 1.0]], ['2, k, 11', [0.1782906, -0.2276889, 1.0]], ['2, k, 12', [-0.1157285, -0.1775333, 1.0]], ['2, k, 13', [-0.1856412, -0.3710761, 1.0]], ['2, k, 14', [-0.2211355, -0.7253492, 1.0]], ['2, k, 15', [-0.2061781, -0.765348, 1.0]], ['2, k, 16', [0.03871708, -0.189713, 1.0]], ['2, k, 17', [0.08475229, -0.3758041, 1.0]], ['2, k, 18', [0.1082037, -0.7272695, 1.0]], ['2, k, 19', [0.0734403, -0.7610675, 1.0]], ['2, k, 20', [-0.01432803, 0.2462559, 1.0]], ['2, k, 21', [-0.2834159, 0.9002796, 1.0]], ['2, k, 22', [-0.3211401, 0.8062235, 1.0]], ['2, k, 23', [0.1718303, -0.2711733, 1.0]], ['2, k, 24', [0.1962852, -0.2037361, 1.0]]]
[['2, k, 0', [-0.038708, -0.1862263, 1.0]], ['2, k, 1', [-0.02467348, 0.06290063, 1.0]], ['2, k, 2', [-0.01116436, 0.3064908, 1.0]], ['2, k, 3', [-0.01083218, 0.4387236, 1.0]], ['2, k, 4', [-0.1688962, 0.2803211, 1.0]], ['2, k, 5', [-0.2298432, 0.5300853, 1.0]], ['2, k, 6', [-0.2938385, 0.7711107, 1.0]], ['2, k, 7', [-0.3084403, 0.8208228, 1.0]], ['2, k, 8', [0.1539091, 0.2199108, 1.0]], ['2, k, 9', [0.2265012, 0.02965962, 1.0]], ['2, k, 10', [0.2071865, -0.07279859, 1.0]], ['2, k, 11', [0.1976899, -0.0965221, 1.0]], ['2, k, 12', [-0.1154539, -0.1775427, 1.0]], ['2, k, 13', [-0.1852262, -0.3699412, 1.0]], ['2, k, 14', [-0.2012757, -0.7129998, 1.0]], ['2, k, 15', [-0.207348, -0.768742, 1.0]], ['2, k, 16', [0.03897941, -0.1896819, 1.0]], ['2, k, 17', [0.08450508, -0.3764761, 1.0]], ['2, k, 18', [0.1098958, -0.7270026, 1.0]], ['2, k, 19', [0.07287107, -0.7613046, 1.0]], ['2, k, 20', [-0.01452612, 0.2464, 1.0]], ['2, k, 21', [-0.2996365, 0.8904964, 1.0]], ['2, k, 22', [-0.3274062, 0.8162362, 1.0]], ['2, k, 23', [0.2255678, -0.08038403, 1.0]], ['2, k, 24', [0.1931347, -0.1663627, 1.0]]]
[['2, k, 0', [-0.03877766, -0.1861743, 1.0]], ['2, k, 1', [-0.02472612, 0.06296109, 1.0]], ['2, k, 2', [-0.01119394, 0.3065327, 1.0]], ['2, k, 3', [-0.009907376, 0.4389768, 1.0]], ['2, k, 4', [-0.1689556, 0.2802228, 1.0]], ['2, k, 5', [-0.2371352, 0.5281147, 1.0]], ['2, k, 6', [-0.309575, 0.7671178, 1.0]], ['2, k, 7', [-0.3271036, 0.8212782, 1.0]], ['2, k, 8', [0.1539275, 0.2198315, 1.0]], ['2, k, 9', [0.2265197, 0.02963296, 1.0]], ['2, k, 10', [0.1909147, -0.1496525, 1.0]], ['2, k, 11', [0.1801388, -0.2167748, 1.0]], ['2, k, 12', [-0.115498, -0.1774988, 1.0]], ['2, k, 13', [-0.1848925, -0.3687589, 1.0]], ['2, k, 14', [-0.2228244, -0.7219622, 1.0]], ['2, k, 15', [-0.2054187, -0.7617919, 1.0]], ['2, k, 16', [0.03888769, -0.1896418, 1.0]], ['2, k, 17', [0.08389198, -0.3754459, 1.0]], ['2, k, 18', [0.1098632, -0.7271966, 1.0]], ['2, k, 19', [0.07148931, -0.7612059, 1.0]], ['2, k, 20', [-0.01456147, 0.2464489, 1.0]], ['2, k, 21', [-0.3213811, 0.8962478, 1.0]], ['2, k, 22', [-0.3477323, 0.8151398, 1.0]], ['2, k, 23', [0.1548594, -0.2641547, 1.0]], ['2, k, 24', [0.1888347, -0.2296146, 1.0]]]
[['2, k, 0', [-0.03900578, -0.1857595, 1.0]], ['2, k, 1', [-0.02473427, 0.06306229, 1.0]], ['2, k, 2', [-0.01106558, 0.3065307, 1.0]], ['2, k, 3', [-0.005949895, 0.4409271, 1.0]], ['2, k, 4', [-0.1691725, 0.2803541, 1.0]], ['2, k, 5', [-0.2567019, 0.522769, 1.0]], ['2, k, 6', [-0.3280813, 0.7615861, 1.0]], ['2, k, 7', [-0.3511836, 0.8121469, 1.0]], ['2, k, 8', [0.1541094, 0.2194946, 1.0]], ['2, k, 9', [0.2265592, 0.02945645, 1.0]], ['2, k, 10', [0.1924232, -0.1495754, 1.0]], ['2, k, 11', [0.1822408, -0.2126951, 1.0]], ['2, k, 12', [-0.1156926, -0.1766498, 1.0]], ['2, k, 13', [-0.1846524, -0.3684779, 1.0]], ['2, k, 14', [-0.2260412, -0.7202951, 1.0]], ['2, k, 15', [-0.2069126, -0.7598066, 1.0]], ['2, k, 16', [0.0385168, -0.1895419, 1.0]], ['2, k, 17', [0.08334079, -0.375839, 1.0]], ['2, k, 18', [0.1099483, -0.7271734, 1.0]], ['2, k, 19', [0.07081839, -0.7614908, 1.0]], ['2, k, 20', [-0.01448861, 0.2464781, 1.0]], ['2, k, 21', [-0.3515057, 0.8897418, 1.0]], ['2, k, 22', [-0.3817151, 0.7717595, 1.0]], ['2, k, 23', [0.1606755, -0.2650648, 1.0]], ['2, k, 24', [0.190049, -0.2272624, 1.0]]]
[['2, k, 0', [-0.03906176, -0.1857237, 1.0]], ['2, k, 1', [-0.02471476, 0.06306771, 1.0]], ['2, k, 2', [-0.01080386, 0.3063767, 1.0]], ['2, k, 3', [-0.005285635, 0.4418222, 1.0]], ['2, k, 4', [-0.1689061, 0.2802743, 1.0]], ['2, k, 5', [-0.2606392, 0.520874, 1.0]], ['2, k, 6', [-0.3500501, 0.7010848, 1.0]], ['2, k, 7', [-0.3786834, 0.7763293, 1.0]], ['2, k, 8', [0.1540416, 0.2193579, 1.0]], ['2, k, 9', [0.2287344, 0.03750795, 1.0]], ['2, k, 10', [0.2059565, -0.06848794, 1.0]], ['2, k, 11', [0.1997374, -0.08690969, 1.0]], ['2, k, 12', [-0.1157119, -0.1766466, 1.0]], ['2, k, 13', [-0.185028, -0.3681701, 1.0]], ['2, k, 14', [-0.1966369, -0.7091082, 1.0]], ['2, k, 15', [-0.2073875, -0.7704519, 1.0]], ['2, k, 16', [0.03842827, -0.1894821, 1.0]], ['2, k, 17', [0.0829462, -0.376566, 1.0]], ['2, k, 18', [0.1100191, -0.7271102, 1.0]], ['2, k, 19', [0.07013454, -0.7616944, 1.0]], ['2, k, 20', [-0.01430586, 0.2463834, 1.0]], ['2, k, 21', [-0.3892944, 0.8443325, 1.0]], ['2, k, 22', [-0.4007121, 0.7389431, 1.0]], ['2, k, 23', [0.2273022, -0.04099114, 1.0]], ['2, k, 24', [0.2294398, -0.05321155, 1.0]]]
[['2, k, 0', [-0.0401094, -0.185839, 1.0]], ['2, k, 1', [-0.0246792, 0.06299535, 1.0]], ['2, k, 2', [-0.009346719, 0.3057415, 1.0]], ['2, k, 3', [-0.003210954, 0.4429979, 1.0]], ['2, k, 4', [-0.1706332, 0.2815348, 1.0]], ['2, k, 5', [-0.2721639, 0.5176368, 1.0]], ['2, k, 6', [-0.3892006, 0.7375364, 1.0]], ['2, k, 7', [-0.4119019, 0.7887768, 1.0]], ['2, k, 8', [0.1536515, 0.2132696, 1.0]], ['2, k, 9', [0.2275903, 0.03513347, 1.0]], ['2, k, 10', [0.1928852, -0.152362, 1.0]], ['2, k, 11', [0.1805176, -0.2108426, 1.0]], ['2, k, 12', [-0.1165467, -0.1764498, 1.0]], ['2, k, 13', [-0.1855493, -0.3699153, 1.0]], ['2, k, 14', [-0.206007, -0.707315, 1.0]], ['2, k, 15', [-0.2051505, -0.7628459, 1.0]], ['2, k, 16', [0.0371475, -0.190052, 1.0]], ['2, k, 17', [0.08292844, -0.3765813, 1.0]], ['2, k, 18', [0.1099942, -0.7270585, 1.0]], ['2, k, 19', [0.06956922, -0.7619148, 1.0]], ['2, k, 20', [-0.01340773, 0.2459509, 1.0]], ['2, k, 21', [-0.4219403, 0.8652205, 1.0]], ['2, k, 22', [-0.4319958, 0.7475442, 1.0]], ['2, k, 23', [0.1543655, -0.2650733, 1.0]], ['2, k, 24', [0.1923151, -0.2084748, 1.0]]]
[['2, k, 0', [-0.04058839, -0.1862506, 1.0]], ['2, k, 1', [-0.02475765, 0.06295996, 1.0]], ['2, k, 2', [-0.009349932, 0.3058206, 1.0]], ['2, k, 3', [-0.002235717, 0.4432267, 1.0]], ['2, k, 4', [-0.1722853, 0.2813427, 1.0]], ['2, k, 5', [-0.2876038, 0.5101943, 1.0]], ['2, k, 6', [-0.414479, 0.728359, 1.0]], ['2, k, 7', [-0.4405585, 0.7717824, 1.0]], ['2, k, 8', [0.153846, 0.2086385, 1.0]], ['2, k, 9', [0.2282009, 0.03129051, 1.0]], ['2, k, 10', [0.1933079, -0.1548181, 1.0]], ['2, k, 11', [0.1829246, -0.2143664, 1.0]], ['2, k, 12', [-0.1167763, -0.1765012, 1.0]], ['2, k, 13', [-0.1857126, -0.3695593, 1.0]], ['2, k, 14', [-0.2098023, -0.7155417, 1.0]], ['2, k, 15', [-0.2080617, -0.7656323, 1.0]], ['2, k, 16', [0.03635709, -0.1911907, 1.0]], ['2, k, 17', [0.08307362, -0.3759086, 1.0]], ['2, k, 18', [0.110172, -0.7267448, 1.0]], ['2, k, 19', [0.06899917, -0.7618932, 1.0]], ['2, k, 20', [-0.01341858, 0.2459846, 1.0]], ['2, k, 21', [-0.4535963, 0.842503, 1.0]], ['2, k, 22', [-0.4552723, 0.7399066, 1.0]], ['2, k, 23', [0.1613797, -0.2664265, 1.0]], ['2, k, 24', [0.1445679, -0.259542, 1.0]]]
[['2, k, 0', [-0.04059456, -0.1862962, 1.0]], ['2, k, 1', [-0.02483949, 0.06308378, 1.0]], ['2, k, 2', [-0.009529438, 0.3061908, 1.0]], ['2, k, 3', [-0.001895215, 0.4432066, 1.0]], ['2, k, 4', [-0.1738262, 0.2817611, 1.0]], ['2, k, 5', [-0.3087824, 0.5008548, 1.0]], ['2, k, 6', [-0.4561258, 0.6916965, 1.0]], ['2, k, 7', [-0.4704778, 0.7378188, 1.0]], ['2, k, 8', [0.1538894, 0.2061379, 1.0]], ['2, k, 9', [0.2291913, 0.02939693, 1.0]], ['2, k, 10', [0.1934192, -0.1549207, 1.0]], ['2, k, 11', [0.1820056, -0.2139182, 1.0]], ['2, k, 12', [-0.1164995, -0.1758167, 1.0]], ['2, k, 13', [-0.1854747, -0.3703283, 1.0]], ['2, k, 14', [-0.2100087, -0.717169, 1.0]], ['2, k, 15', [-0.2077863, -0.765849, 1.0]], ['2, k, 16', [0.03623031, -0.1916419, 1.0]], ['2, k, 17', [0.08307657, -0.3755742, 1.0]], ['2, k, 18', [0.1099596, -0.7265719, 1.0]], ['2, k, 19', [0.06872521, -0.7620397, 1.0]], ['2, k, 20', [-0.01354672, 0.2462874, 1.0]], ['2, k, 21', [-0.4866662, 0.812072, 1.0]], ['2, k, 22', [-0.4898417, 0.7444996, 1.0]], ['2, k, 23', [0.1637569, -0.2683572, 1.0]], ['2, k, 24', [0.1708146, -0.2312762, 1.0]]]
