[['2, k, 0', [-0.202251, -0.380884, 1.0]], ['2, k, 1', [-0.194261, -0.0908986, 1.0]], ['2, k, 2', [-0.185236, 0.192871, 1.0]], ['2, k, 3', [-0.165187, 0.32103, 1.0]], ['2, k, 4', [-0.296148, 0.184531, 1.0]], ['2, k, 5', [-0.346677, 0.0684936, 1.0]], ['2, k, 6', [-0.300936, 0.0790668, 1.0]], ['2, k, 7', [-0.256016, 0.0732451, 1.0]], ['2, k, 8', [-0.00919318, 0.0799135, 1.0]], ['2, k, 9', [0.168117, 0.123374, 1.0]], ['2, k, 10', [0.263262, 0.0586536, 1.0]], ['2, k, 11', [0.295231, 0.0754757, 1.0]], ['2, k, 12', [-0.264831, -0.351811, 1.0]], ['2, k, 13', [-0.256191, -0.659609, 1.0]], ['2, k, 14', [-0.247063, -1.03163, 1.0]], ['2, k, 15', [-0.224086, -1.09751, 1.0]], ['2, k, 16', [-0.134059, -0.399341, 1.0]], ['2, k, 17', [-0.109295, -0.706295, 1.0]], ['2, k, 18', [-0.116708, -1.086, 1.0]], ['2, k, 19', [-0.120732, -1.10812, 1.0]], ['2, k, 20', [-0.187678, 0.122859, 1.0]], ['2, k, 21', [-0.235535, 0.068531, 1.0]], ['2, k, 22', [-0.224412, 0.103264, 1.0]], ['2, k, 23', [0.311602, 0.0700489, 1.0]], ['2, k, 24', [0.333598, 0.0905732, 1.0]]]
[['2, k, 0', [-0.136302, -0.373111, 1.0]], ['2, k, 1', [-0.154638, -0.0768323, 1.0]], ['2, k, 2', [-0.158572, 0.21169, 1.0]], ['2, k, 3', [-0.187164, 0.334124, 1.0]], ['2, k, 4', [-0.333744, 0.124943, 1.0]], ['2, k, 5', [-0.532406, 0.0688075, 1.0]], ['2, k, 6', [-0.696634, 0.0924457, 1.0]], ['2, k, 7', [-0.712203, 0.0968831, 1.0]], ['2, k, 8', [-0.0556423, 0.15919, 1.0]], ['2, k, 9', [-0.0826472, 0.0510069, 1.0]], ['2, k, 10', [-0.17929, 0.0534743, 1.0]], ['2, k, 11', [-0.265672, 0.0595485, 1.0]], ['2, k, 12', [-0.204049, -0.387285, 1.0]], ['2, k, 13', [-0.219209, -0.744294, 1.0]], ['2, k, 14', [-0.246513, -1.08398, 1.0]], ['2, k, 15', [-0.202293, -1.11463, 1.0]], ['2, k, 16', [-0.0671317, -0.348119, 1.0]], ['2, k, 17', [-0.0839158, -0.681226, 1.0]], ['2, k, 18', [-0.11276, -1.04933, 1.0]], ['2, k, 19', [-0.130882, -1.10825, 1.0]], ['2, k, 20', [-0.158087, 0.140398, 1.0]], ['2, k, 21', [-0.738336, 0.099357, 1.0]], ['2, k, 22', [-0.648646, 0.0938616, 1.0]], ['2, k, 23', [-0.291887, 0.0652249, 1.0]], ['2, k, 24', [-0.30772, 0.0852301, 1.0]]]
[['2, k, 0', [-0.133828, -0.379823, 1.0]], ['2, k, 1', [-0.151454, -0.0774664, 1.0]], ['2, k, 2', [-0.157817, 0.215398, 1.0]], ['2, k, 3', [-0.188883, 0.33358, 1.0]], ['2, k, 4', [-0.335529, 0.126926, 1.0]], ['2, k, 5', [-0.545666, 0.0733934, 1.0]], ['2, k, 6', [-0.719779, 0.105534, 1.0]], ['2, k, 7', [-0.728365, 0.105955, 1.0]], ['2, k, 8', [-0.0577686, 0.12487, 1.0]], ['2, k, 9', [-0.0993966, 0.0505914, 1.0]], ['2, k, 10', [-0.211593, 0.0502517, 1.0]], ['2, k, 11', [-0.316308, 0.0616822, 1.0]], ['2, k, 12', [-0.200531, -0.394217, 1.0]], ['2, k, 13', [-0.226647, -0.746176, 1.0]], ['2, k, 14', [-0.236966, -1.08985, 1.0]], ['2, k, 15', [-0.19567, -1.1241, 1.0]], ['2, k, 16', [-0.0645548, -0.354837, 1.0]], ['2, k, 17', [-0.0832352, -0.677307, 1.0]], ['2, k, 18', [-0.111022, -1.05107, 1.0]], ['2, k, 19', [-0.12988, -1.10897, 1.0]], ['2, k, 20', [-0.156907, 0.142647, 1.0]], ['2, k, 21', [-0.759348, 0.10612, 1.0]], ['2, k, 22', [-0.645173, 0.0968406, 1.0]], ['2, k, 23', [-0.354588, 0.0688421, 1.0]], ['2, k, 24', [-0.357027, 0.0654971, 1.0]]]
[['2, k, 0', [-0.146287, -0.378999, 1.0]], ['2, k, 1', [-0.15495, -0.0775414, 1.0]], ['2, k, 2', [-0.160832, 0.215448, 1.0]], ['2, k, 3', [-0.189424, 0.332759, 1.0]], ['2, k, 4', [-0.341184, 0.12915, 1.0]], ['2, k, 5', [-0.597392, 0.0964075, 1.0]], ['2, k, 6', [-0.683553, 0.103926, 1.0]], ['2, k, 7', [-0.740194, 0.110378, 1.0]], ['2, k, 8', [-0.0593578, 0.116569, 1.0]], ['2, k, 9', [-0.135151, 0.0498293, 1.0]], ['2, k, 10', [-0.314412, 0.0602582, 1.0]], ['2, k, 11', [-0.351652, 0.063815, 1.0]], ['2, k, 12', [-0.211511, -0.390175, 1.0]], ['2, k, 13', [-0.238592, -0.745151, 1.0]], ['2, k, 14', [-0.218586, -1.09162, 1.0]], ['2, k, 15', [-0.199753, -1.14777, 1.0]], ['2, k, 16', [-0.0793561, -0.356838, 1.0]], ['2, k, 17', [-0.0868098, -0.678514, 1.0]], ['2, k, 18', [-0.111448, -1.05295, 1.0]], ['2, k, 19', [-0.130158, -1.10939, 1.0]], ['2, k, 20', [-0.159968, 0.142818, 1.0]], ['2, k, 21', [-0.772122, 0.108995, 1.0]], ['2, k, 22', [-0.663058, 0.100225, 1.0]], ['2, k, 23', [-0.385037, 0.0722776, 1.0]], ['2, k, 24', [-0.389314, 0.0413196, 1.0]]]
[['2, k, 0', [-0.14627, -0.381134, 1.0]], ['2, k, 1', [-0.155554, -0.0780154, 1.0]], ['2, k, 2', [-0.162835, 0.21678, 1.0]], ['2, k, 3', [-0.19132, 0.332262, 1.0]], ['2, k, 4', [-0.365226, 0.148934, 1.0]], ['2, k, 5', [-0.571501, 0.12155, 1.0]], ['2, k, 6', [-0.753305, 0.111473, 1.0]], ['2, k, 7', [-0.769968, 0.126301, 1.0]], ['2, k, 8', [-0.0661697, 0.107718, 1.0]], ['2, k, 9', [-0.175002, 0.0408541, 1.0]], ['2, k, 10', [-0.343541, 0.0610647, 1.0]], ['2, k, 11', [-0.39664, 0.0655931, 1.0]], ['2, k, 12', [-0.209354, -0.393254, 1.0]], ['2, k, 13', [-0.218578, -0.761584, 1.0]], ['2, k, 14', [-0.24779, -1.0827, 1.0]], ['2, k, 15', [-0.208602, -1.10919, 1.0]], ['2, k, 16', [-0.0802622, -0.358914, 1.0]], ['2, k, 17', [-0.0905785, -0.675139, 1.0]], ['2, k, 18', [-0.109847, -1.05263, 1.0]], ['2, k, 19', [-0.134129, -1.10973, 1.0]], ['2, k, 20', [-0.161426, 0.143665, 1.0]], ['2, k, 21', [-0.797268, 0.12497, 1.0]], ['2, k, 22', [-0.751272, 0.102548, 1.0]], ['2, k, 23', [-0.430211, 0.0765153, 1.0]], ['2, k, 24', [-0.428482, 0.0422509, 1.0]]]
[['2, k, 0', [-0.153346, -0.375845, 1.0]], ['2, k, 1', [-0.158828, -0.0750554, 1.0]], ['2, k, 2', [-0.164228, 0.218804, 1.0]], ['2, k, 3', [-0.192432, 0.33222, 1.0]], ['2, k, 4', [-0.362029, 0.147546, 1.0]], ['2, k, 5', [-0.567198, 0.131138, 1.0]], ['2, k, 6', [-0.768837, 0.1284, 1.0]], ['2, k, 7', [-0.77693, 0.137442, 1.0]], ['2, k, 8', [-0.0698847, 0.10345, 1.0]], ['2, k, 9', [-0.200471, 0.0502143, 1.0]], ['2, k, 10', [-0.372294, 0.0614895, 1.0]], ['2, k, 11', [-0.428971, 0.0679009, 1.0]], ['2, k, 12', [-0.214495, -0.381879, 1.0]], ['2, k, 13', [-0.185318, -0.682608, 1.0]], ['2, k, 14', [-0.241365, -1.04848, 1.0]], ['2, k, 15', [-0.206956, -1.10878, 1.0]], ['2, k, 16', [-0.0929415, -0.355431, 1.0]], ['2, k, 17', [-0.0926681, -0.670395, 1.0]], ['2, k, 18', [-0.113319, -1.0525, 1.0]], ['2, k, 19', [-0.134321, -1.10964, 1.0]], ['2, k, 20', [-0.163231, 0.146092, 1.0]], ['2, k, 21', [-0.822018, 0.1386, 1.0]], ['2, k, 22', [-0.769687, 0.114353, 1.0]], ['2, k, 23', [-0.464723, 0.0786549, 1.0]], ['2, k, 24', [-0.467973, 0.0464649, 1.0]]]
[['2, k, 0', [-0.165794, -0.348903, 1.0]], ['2, k, 1', [-0.163996, -0.0648755, 1.0]], ['2, k, 2', [-0.165432, 0.22084, 1.0]], ['2, k, 3', [-0.193872, 0.332111, 1.0]], ['2, k, 4', [-0.361579, 0.148874, 1.0]], ['2, k, 5', [-0.563833, 0.135842, 1.0]], ['2, k, 6', [-0.787529, 0.119509, 1.0]], ['2, k, 7', [-0.821155, 0.144474, 1.0]], ['2, k, 8', [-0.0772227, 0.100167, 1.0]], ['2, k, 9', [-0.223987, 0.0547876, 1.0]], ['2, k, 10', [-0.396592, 0.06032, 1.0]], ['2, k, 11', [-0.45829, 0.0703023, 1.0]], ['2, k, 12', [-0.217607, -0.340117, 1.0]], ['2, k, 13', [-0.177605, -0.699972, 1.0]], ['2, k, 14', [-0.241411, -1.04916, 1.0]], ['2, k, 15', [-0.208669, -1.10871, 1.0]], ['2, k, 16', [-0.112909, -0.334656, 1.0]], ['2, k, 17', [-0.0882937, -0.674065, 1.0]], ['2, k, 18', [-0.11207, -1.05038, 1.0]], ['2, k, 19', [-0.133794, -1.10997, 1.0]], ['2, k, 20', [-0.165058, 0.149578, 1.0]], ['2, k, 21', [-0.866183, 0.145626, 1.0]], ['2, k, 22', [-0.81379, 0.121371, 1.0]], ['2, k, 23', [-0.502826, 0.0824404, 1.0]], ['2, k, 24', [-0.494657, 0.0485126, 1.0]]]
[['2, k, 0', [-0.16618, -0.346806, 1.0]], ['2, k, 1', [-0.165652, -0.0608271, 1.0]], ['2, k, 2', [-0.166816, 0.223226, 1.0]], ['2, k, 3', [-0.194871, 0.3323, 1.0]], ['2, k, 4', [-0.360593, 0.150173, 1.0]], ['2, k, 5', [-0.558807, 0.140049, 1.0]], ['2, k, 6', [-0.782716, 0.118442, 1.0]], ['2, k, 7', [-0.858204, 0.111455, 1.0]], ['2, k, 8', [-0.0852002, 0.097964, 1.0]], ['2, k, 9', [-0.250771, 0.0607044, 1.0]], ['2, k, 10', [-0.425747, 0.0625917, 1.0]], ['2, k, 11', [-0.483165, 0.0727713, 1.0]], ['2, k, 12', [-0.217301, -0.340073, 1.0]], ['2, k, 13', [-0.179498, -0.695292, 1.0]], ['2, k, 14', [-0.241782, -1.05243, 1.0]], ['2, k, 15', [-0.208371, -1.10884, 1.0]], ['2, k, 16', [-0.113563, -0.333266, 1.0]], ['2, k, 17', [-0.0863404, -0.672433, 1.0]], ['2, k, 18', [-0.110823, -1.05147, 1.0]], ['2, k, 19', [-0.134487, -1.11019, 1.0]], ['2, k, 20', [-0.166597, 0.152655, 1.0]], ['2, k, 21', [-0.903041, 0.112735, 1.0]], ['2, k, 22', [-0.850413, 0.0886387, 1.0]], ['2, k, 23', [-0.528253, 0.0836452, 1.0]], ['2, k, 24', [-0.513597, 0.0520755, 1.0]]]
[['2, k, 0', [-0.165988, -0.345967, 1.0]], ['2, k, 1', [-0.166337, -0.0591862, 1.0]], ['2, k, 2', [-0.168091, 0.224513, 1.0]], ['2, k, 3', [-0.195964, 0.332566, 1.0]], ['2, k, 4', [-0.359695, 0.15494, 1.0]], ['2, k, 5', [-0.543022, 0.15501, 1.0]], ['2, k, 6', [-0.748551, 0.130037, 1.0]], ['2, k, 7', [-0.772206, 0.177404, 1.0]], ['2, k, 8', [-0.0922692, 0.0977759, 1.0]], ['2, k, 9', [-0.265872, 0.0621347, 1.0]], ['2, k, 10', [-0.445841, 0.0631416, 1.0]], ['2, k, 11', [-0.506166, 0.0745303, 1.0]], ['2, k, 12', [-0.215524, -0.340094, 1.0]], ['2, k, 13', [-0.178202, -0.705423, 1.0]], ['2, k, 14', [-0.241817, -1.05236, 1.0]], ['2, k, 15', [-0.208502, -1.10874, 1.0]], ['2, k, 16', [-0.113983, -0.332893, 1.0]], ['2, k, 17', [-0.087602, -0.672417, 1.0]], ['2, k, 18', [-0.11021, -1.05212, 1.0]], ['2, k, 19', [-0.133885, -1.11061, 1.0]], ['2, k, 20', [-0.167754, 0.154181, 1.0]], ['2, k, 21', [-0.79733, 0.182124, 1.0]], ['2, k, 22', [-0.756316, 0.168187, 1.0]], ['2, k, 23', [-0.554065, 0.0884001, 1.0]], ['2, k, 24', [-0.536254, 0.0567671, 1.0]]]
[['2, k, 0', [-0.168056, -0.339367, 1.0]], ['2, k, 1', [-0.168766, -0.0545755, 1.0]], ['2, k, 2', [-0.169886, 0.226383, 1.0]], ['2, k, 3', [-0.196945, 0.333136, 1.0]], ['2, k, 4', [-0.349509, 0.164772, 1.0]], ['2, k, 5', [-0.541311, 0.156149, 1.0]], ['2, k, 6', [-0.748365, 0.153561, 1.0]], ['2, k, 7', [-0.761865, 0.189267, 1.0]], ['2, k, 8', [-0.0981926, 0.098082, 1.0]], ['2, k, 9', [-0.281469, 0.0631824, 1.0]], ['2, k, 10', [-0.470422, 0.066207, 1.0]], ['2, k, 11', [-0.548207, 0.0795297, 1.0]], ['2, k, 12', [-0.213955, -0.336106, 1.0]], ['2, k, 13', [-0.182542, -0.691355, 1.0]], ['2, k, 14', [-0.215176, -1.05212, 1.0]], ['2, k, 15', [-0.211672, -1.10865, 1.0]], ['2, k, 16', [-0.119097, -0.327881, 1.0]], ['2, k, 17', [-0.085031, -0.660681, 1.0]], ['2, k, 18', [-0.110667, -1.05203, 1.0]], ['2, k, 19', [-0.131786, -1.10992, 1.0]], ['2, k, 20', [-0.169696, 0.156713, 1.0]], ['2, k, 21', [-0.799925, 0.185847, 1.0]], ['2, k, 22', [-0.782764, 0.186812, 1.0]], ['2, k, 23', [-0.601983, 0.0867658, 1.0]], ['2, k, 24', [-0.581798, 0.0550986, 1.0]]]
[['2, k, 0', [-0.169218, -0.336812, 1.0]], ['2, k, 1', [-0.170282, -0.0521918, 1.0]], ['2, k, 2', [-0.171417, 0.227937, 1.0]], ['2, k, 3', [-0.197635, 0.333382, 1.0]], ['2, k, 4', [-0.34873, 0.166792, 1.0]], ['2, k, 5', [-0.596236, 0.156481, 1.0]], ['2, k, 6', [-0.798175, 0.173312, 1.0]], ['2, k, 7', [-0.839635, 0.189926, 1.0]], ['2, k, 8', [-0.105997, 0.0977638, 1.0]], ['2, k, 9', [-0.295236, 0.0642595, 1.0]], ['2, k, 10', [-0.488562, 0.0656199, 1.0]], ['2, k, 11', [-0.569731, 0.080764, 1.0]], ['2, k, 12', [-0.212371, -0.333817, 1.0]], ['2, k, 13', [-0.189495, -0.705155, 1.0]], ['2, k, 14', [-0.214269, -1.05182, 1.0]], ['2, k, 15', [-0.213527, -1.10921, 1.0]], ['2, k, 16', [-0.123463, -0.324926, 1.0]], ['2, k, 17', [-0.0846824, -0.66603, 1.0]], ['2, k, 18', [-0.109705, -1.05269, 1.0]], ['2, k, 19', [-0.127303, -1.10916, 1.0]], ['2, k, 20', [-0.171234, 0.158559, 1.0]], ['2, k, 21', [-0.877397, 0.186505, 1.0]], ['2, k, 22', [-0.859869, 0.187469, 1.0]], ['2, k, 23', [-0.624947, 0.0897121, 1.0]], ['2, k, 24', [-0.584406, 0.0585933, 1.0]]]
[['2, k, 0', [-0.171186, -0.332756, 1.0]], ['2, k, 1', [-0.17227, -0.0490375, 1.0]], ['2, k, 2', [-0.173188, 0.229853, 1.0]], ['2, k, 3', [-0.198684, 0.333761, 1.0]], ['2, k, 4', [-0.354535, 0.170668, 1.0]], ['2, k, 5', [-0.593077, 0.162905, 1.0]], ['2, k, 6', [-0.794739, 0.169691, 1.0]], ['2, k, 7', [-0.853912, 0.179311, 1.0]], ['2, k, 8', [-0.113993, 0.0993043, 1.0]], ['2, k, 9', [-0.317101, 0.0631672, 1.0]], ['2, k, 10', [-0.514729, 0.0691766, 1.0]], ['2, k, 11', [-0.597248, 0.0845348, 1.0]], ['2, k, 12', [-0.211287, -0.330008, 1.0]], ['2, k, 13', [-0.172748, -0.675532, 1.0]], ['2, k, 14', [-0.230697, -1.05135, 1.0]], ['2, k, 15', [-0.214265, -1.10935, 1.0]], ['2, k, 16', [-0.12855, -0.320905, 1.0]], ['2, k, 17', [-0.0828644, -0.666058, 1.0]], ['2, k, 18', [-0.1094, -1.05349, 1.0]], ['2, k, 19', [-0.127953, -1.11063, 1.0]], ['2, k, 20', [-0.173063, 0.160835, 1.0]], ['2, k, 21', [-0.891697, 0.17595, 1.0]], ['2, k, 22', [-0.874203, 0.176986, 1.0]], ['2, k, 23', [-0.656411, 0.0959524, 1.0]], ['2, k, 24', [-0.619702, 0.0835712, 1.0]]]
[['2, k, 0', [-0.165577, -0.377612, 1.0]], ['2, k, 1', [-0.172472, -0.0562764, 1.0]], ['2, k, 2', [-0.174456, 0.231319, 1.0]], ['2, k, 3', [-0.199853, 0.333889, 1.0]], ['2, k, 4', [-0.35578, 0.171485, 1.0]], ['2, k, 5', [-0.559985, 0.170016, 1.0]], ['2, k, 6', [-0.765568, 0.167385, 1.0]], ['2, k, 7', [-0.821354, 0.189764, 1.0]], ['2, k, 8', [-0.130433, 0.0945137, 1.0]], ['2, k, 9', [-0.35392, 0.0673041, 1.0]], ['2, k, 10', [-0.553233, 0.0709552, 1.0]], ['2, k, 11', [-0.628478, 0.0905124, 1.0]], ['2, k, 12', [-0.200545, -0.390189, 1.0]], ['2, k, 13', [-0.176041, -0.679846, 1.0]], ['2, k, 14', [-0.23483, -1.05304, 1.0]], ['2, k, 15', [-0.211292, -1.10888, 1.0]], ['2, k, 16', [-0.124941, -0.36083, 1.0]], ['2, k, 17', [-0.0824458, -0.668911, 1.0]], ['2, k, 18', [-0.109592, -1.05403, 1.0]], ['2, k, 19', [-0.125625, -1.11169, 1.0]], ['2, k, 20', [-0.173667, 0.160926, 1.0]], ['2, k, 21', [-0.859298, 0.186371, 1.0]], ['2, k, 22', [-0.842005, 0.187368, 1.0]], ['2, k, 23', [-0.680024, 0.094978, 1.0]], ['2, k, 24', [-0.640508, 0.135332, 1.0]]]
[['2, k, 0', [-0.166005, -0.377742, 1.0]], ['2, k, 1', [-0.173494, -0.0587149, 1.0]], ['2, k, 2', [-0.176396, 0.232606, 1.0]], ['2, k, 3', [-0.201162, 0.333914, 1.0]], ['2, k, 4', [-0.35763, 0.172012, 1.0]], ['2, k, 5', [-0.587346, 0.171389, 1.0]], ['2, k, 6', [-0.790609, 0.171208, 1.0]], ['2, k, 7', [-0.836031, 0.190692, 1.0]], ['2, k, 8', [-0.1341, 0.0948289, 1.0]], ['2, k, 9', [-0.362235, 0.06901, 1.0]], ['2, k, 10', [-0.567916, 0.0726478, 1.0]], ['2, k, 11', [-0.642614, 0.089802, 1.0]], ['2, k, 12', [-0.201561, -0.386802, 1.0]], ['2, k, 13', [-0.172612, -0.677156, 1.0]], ['2, k, 14', [-0.231829, -1.04617, 1.0]], ['2, k, 15', [-0.209806, -1.10836, 1.0]], ['2, k, 16', [-0.129396, -0.3621, 1.0]], ['2, k, 17', [-0.0795166, -0.670979, 1.0]], ['2, k, 18', [-0.109756, -1.05169, 1.0]], ['2, k, 19', [-0.132972, -1.11015, 1.0]], ['2, k, 20', [-0.175118, 0.161159, 1.0]], ['2, k, 21', [-0.873904, 0.187292, 1.0]], ['2, k, 22', [-0.85652, 0.18828, 1.0]], ['2, k, 23', [-0.69971, 0.101799, 1.0]], ['2, k, 24', [-0.656292, 0.135121, 1.0]]]
[['2, k, 0', [-0.165897, -0.378175, 1.0]], ['2, k, 1', [-0.173803, -0.0607783, 1.0]], ['2, k, 2', [-0.177875, 0.233478, 1.0]], ['2, k, 3', [-0.20368, 0.33397, 1.0]], ['2, k, 4', [-0.358291, 0.172136, 1.0]], ['2, k, 5', [-0.565245, 0.170813, 1.0]], ['2, k, 6', [-0.772474, 0.175803, 1.0]], ['2, k, 7', [-0.819228, 0.183565, 1.0]], ['2, k, 8', [-0.137962, 0.0952966, 1.0]], ['2, k, 9', [-0.369016, 0.0692915, 1.0]], ['2, k, 10', [-0.575749, 0.0694317, 1.0]], ['2, k, 11', [-0.652804, 0.0883059, 1.0]], ['2, k, 12', [-0.20081, -0.391267, 1.0]], ['2, k, 13', [-0.163401, -0.760736, 1.0]], ['2, k, 14', [-0.242769, -1.07286, 1.0]], ['2, k, 15', [-0.208934, -1.10837, 1.0]], ['2, k, 16', [-0.125126, -0.360566, 1.0]], ['2, k, 17', [-0.0802855, -0.671094, 1.0]], ['2, k, 18', [-0.109835, -1.05212, 1.0]], ['2, k, 19', [-0.124243, -1.11196, 1.0]], ['2, k, 20', [-0.176244, 0.161227, 1.0]], ['2, k, 21', [-0.857202, 0.180201, 1.0]], ['2, k, 22', [-0.839948, 0.181234, 1.0]], ['2, k, 23', [-0.716331, 0.106698, 1.0]], ['2, k, 24', [-0.633746, 0.056975, 1.0]]]
[['2, k, 0', [-0.165631, -0.378429, 1.0]], ['2, k, 1', [-0.174253, -0.0620456, 1.0]], ['2, k, 2', [-0.180371, 0.234192, 1.0]], ['2, k, 3', [-0.206349, 0.333836, 1.0]], ['2, k, 4', [-0.360832, 0.172267, 1.0]], ['2, k, 5', [-0.480953, -0.0405306, 1.0]], ['2, k, 6', [-0.642194, 0.173759, 1.0]], ['2, k, 7', [-0.670794, 0.182032, 1.0]], ['2, k, 8', [-0.143264, 0.0947171, 1.0]], ['2, k, 9', [-0.376061, 0.0693924, 1.0]], ['2, k, 10', [-0.584063, 0.0745944, 1.0]], ['2, k, 11', [-0.665512, 0.0894943, 1.0]], ['2, k, 12', [-0.200803, -0.39175, 1.0]], ['2, k, 13', [-0.16259, -0.675221, 1.0]], ['2, k, 14', [-0.234185, -1.04727, 1.0]], ['2, k, 15', [-0.209401, -1.10837, 1.0]], ['2, k, 16', [-0.12397, -0.359839, 1.0]], ['2, k, 17', [-0.0875833, -0.669987, 1.0]], ['2, k, 18', [-0.110513, -1.05338, 1.0]], ['2, k, 19', [-0.127165, -1.11247, 1.0]], ['2, k, 20', [-0.178132, 0.161263, 1.0]], ['2, k, 21', [-0.716348, 0.200538, 1.0]], ['2, k, 22', [-0.692691, 0.163742, 1.0]], ['2, k, 23', [-0.730838, 0.110595, 1.0]], ['2, k, 24', [-0.67666, 0.0629962, 1.0]]]
[['2, k, 0', [-0.165765, -0.37846, 1.0]], ['2, k, 1', [-0.175863, -0.0630954, 1.0]], ['2, k, 2', [-0.185168, 0.235001, 1.0]], ['2, k, 3', [-0.209487, 0.334614, 1.0]], ['2, k, 4', [-0.365406, 0.172426, 1.0]], ['2, k, 5', [-0.483355, -0.0428381, 1.0]], ['2, k, 6', [-0.637573, 0.174055, 1.0]], ['2, k, 7', [-0.661613, 0.181376, 1.0]], ['2, k, 8', [-0.150454, 0.0926383, 1.0]], ['2, k, 9', [-0.427309, 0.0698383, 1.0]], ['2, k, 10', [-0.63522, 0.0781452, 1.0]], ['2, k, 11', [-0.676587, 0.08922, 1.0]], ['2, k, 12', [-0.201513, -0.391705, 1.0]], ['2, k, 13', [-0.169755, -0.680904, 1.0]], ['2, k, 14', [-0.234213, -1.04927, 1.0]], ['2, k, 15', [-0.208343, -1.10896, 1.0]], ['2, k, 16', [-0.124857, -0.358686, 1.0]], ['2, k, 17', [-0.0880078, -0.671661, 1.0]], ['2, k, 18', [-0.109419, -1.05488, 1.0]], ['2, k, 19', [-0.129943, -1.11235, 1.0]], ['2, k, 20', [-0.182318, 0.161416, 1.0]], ['2, k, 21', [-0.686343, 0.206802, 1.0]], ['2, k, 22', [-0.679107, 0.168295, 1.0]], ['2, k, 23', [-0.742492, 0.109996, 1.0]], ['2, k, 24', [-0.679146, 0.117457, 1.0]]]
[['2, k, 0', [-0.165781, -0.378473, 1.0]], ['2, k, 1', [-0.176779, -0.0637386, 1.0]], ['2, k, 2', [-0.187689, 0.235338, 1.0]], ['2, k, 3', [-0.212097, 0.335133, 1.0]], ['2, k, 4', [-0.36746, 0.172438, 1.0]], ['2, k, 5', [-0.484632, -0.0436117, 1.0]], ['2, k, 6', [-0.651596, 0.175003, 1.0]], ['2, k, 7', [-0.659417, 0.181541, 1.0]], ['2, k, 8', [-0.155301, 0.0919721, 1.0]], ['2, k, 9', [-0.418859, 0.0750644, 1.0]], ['2, k, 10', [-0.627143, 0.0774985, 1.0]], ['2, k, 11', [-0.696275, 0.0932145, 1.0]], ['2, k, 12', [-0.201706, -0.391709, 1.0]], ['2, k, 13', [-0.168622, -0.680123, 1.0]], ['2, k, 14', [-0.236854, -1.05229, 1.0]], ['2, k, 15', [-0.208589, -1.10868, 1.0]], ['2, k, 16', [-0.124842, -0.358092, 1.0]], ['2, k, 17', [-0.0890132, -0.705533, 1.0]], ['2, k, 18', [-0.111683, -1.05811, 1.0]], ['2, k, 19', [-0.130281, -1.11442, 1.0]], ['2, k, 20', [-0.184589, 0.161454, 1.0]], ['2, k, 21', [-0.697092, 0.194253, 1.0]], ['2, k, 22', [-0.678394, 0.167436, 1.0]], ['2, k, 23', [-0.752045, 0.109717, 1.0]], ['2, k, 24', [-0.699134, 0.129177, 1.0]]]
[['2, k, 0', [-0.166104, -0.378453, 1.0]], ['2, k, 1', [-0.178858, -0.064436, 1.0]], ['2, k, 2', [-0.19249, 0.235738, 1.0]], ['2, k, 3', [-0.215579, 0.335938, 1.0]], ['2, k, 4', [-0.371769, 0.172487, 1.0]], ['2, k, 5', [-0.488153, -0.0443993, 1.0]], ['2, k, 6', [-0.654814, 0.166657, 1.0]], ['2, k, 7', [-0.670933, 0.191326, 1.0]], ['2, k, 8', [-0.159612, 0.0910052, 1.0]], ['2, k, 9', [-0.433781, 0.0710997, 1.0]], ['2, k, 10', [-0.641705, 0.0805087, 1.0]], ['2, k, 11', [-0.710483, 0.0941282, 1.0]], ['2, k, 12', [-0.202283, -0.391541, 1.0]], ['2, k, 13', [-0.204614, -0.672553, 1.0]], ['2, k, 14', [-0.2367, -1.05206, 1.0]], ['2, k, 15', [-0.20874, -1.10877, 1.0]], ['2, k, 16', [-0.12528, -0.357675, 1.0]], ['2, k, 17', [-0.0898099, -0.691268, 1.0]], ['2, k, 18', [-0.110855, -1.05863, 1.0]], ['2, k, 19', [-0.131094, -1.11465, 1.0]], ['2, k, 20', [-0.188896, 0.161544, 1.0]], ['2, k, 21', [-0.6829, 0.191765, 1.0]], ['2, k, 22', [-0.678774, 0.18161, 1.0]], ['2, k, 23', [-0.758861, 0.116659, 1.0]], ['2, k, 24', [-0.708371, 0.1324, 1.0]]]
