[['2, k, 0', [0.201313, -1.21396, 1.0]], ['2, k, 1', [0.188738, -0.927412, 1.0]], ['2, k, 2', [0.175615, -0.642304, 1.0]], ['2, k, 3', [0.170148, -0.522027, 1.0]], ['2, k, 4', [-0.00129771, -0.714543, 1.0]], ['2, k, 5', [-0.1402, -0.812072, 1.0]], ['2, k, 6', [-0.192167, -0.808414, 1.0]], ['2, k, 7', [-0.200847, -0.79978, 1.0]], ['2, k, 8', [0.35829, -0.72303, 1.0]], ['2, k, 9', [0.472919, -0.851057, 1.0]], ['2, k, 10', [0.470808, -0.881416, 1.0]], ['2, k, 11', [0.456453, -0.89654, 1.0]], ['2, k, 12', [0.117493, -1.19926, 1.0]], ['2, k, 13', [0.121205, -1.44827, 1.0]], ['2, k, 14', [0.11613, -1.8046, 1.0]], ['2, k, 15', [0.104098, -1.8376, 1.0]], ['2, k, 16', [0.280903, -1.20313, 1.0]], ['2, k, 17', [0.308122, -1.44137, 1.0]], ['2, k, 18', [0.336442, -1.79466, 1.0]], ['2, k, 19', [0.329624, -1.84683, 1.0]], ['2, k, 20', [0.179004, -0.71352, 1.0]], ['2, k, 21', [-0.196235, -0.809614, 1.0]], ['2, k, 22', [-0.16633, -0.797918, 1.0]], ['2, k, 23', [0.458518, -0.902634, 1.0]], ['2, k, 24', [0.493592, -0.881568, 1.0]]]
[['2, k, 0', [0.204698, -1.39989, 1.0]], ['2, k, 1', [0.196516, -1.12159, 1.0]], ['2, k, 2', [0.187148, -0.842714, 1.0]], ['2, k, 3', [0.186594, -0.699464, 1.0]], ['2, k, 4', [0.0182695, -0.944658, 1.0]], ['2, k, 5', [-0.101268, -1.12203, 1.0]], ['2, k, 6', [-0.18609, -1.28286, 1.0]], ['2, k, 7', [-0.195564, -1.32015, 1.0]], ['2, k, 8', [0.364923, -0.935306, 1.0]], ['2, k, 9', [0.457045, -1.11245, 1.0]], ['2, k, 10', [0.502475, -1.26791, 1.0]], ['2, k, 11', [0.47534, -1.28613, 1.0]], ['2, k, 12', [0.12308, -1.3873, 1.0]], ['2, k, 13', [0.105976, -1.63129, 1.0]], ['2, k, 14', [0.0906553, -1.87387, 1.0]], ['2, k, 15', [0.0835794, -1.87882, 1.0]], ['2, k, 16', [0.281857, -1.38334, 1.0]], ['2, k, 17', [0.330253, -1.63292, 1.0]], ['2, k, 18', [0.378428, -1.88082, 1.0]], ['2, k, 19', [0.376027, -1.88867, 1.0]], ['2, k, 20', [0.189651, -0.91264, 1.0]], ['2, k, 21', [-0.191949, -1.34002, 1.0]], ['2, k, 22', [-0.13889, -1.31437, 1.0]], ['2, k, 23', [0.464975, -1.29504, 1.0]], ['2, k, 24', [0.406163, -1.28865, 1.0]]]
[['2, k, 0', [0.201744, -1.38171, 1.0]], ['2, k, 1', [0.19468, -1.10526, 1.0]], ['2, k, 2', [0.186589, -0.828674, 1.0]], ['2, k, 3', [0.185261, -0.683022, 1.0]], ['2, k, 4', [0.0165122, -0.905688, 1.0]], ['2, k, 5', [-0.0930841, -1.08953, 1.0]], ['2, k, 6', [-0.189158, -1.26464, 1.0]], ['2, k, 7', [-0.197652, -1.29846, 1.0]], ['2, k, 8', [0.362102, -0.917135, 1.0]], ['2, k, 9', [0.458175, -1.09424, 1.0]], ['2, k, 10', [0.503573, -1.24866, 1.0]], ['2, k, 11', [0.478264, -1.26612, 1.0]], ['2, k, 12', [0.118956, -1.36746, 1.0]], ['2, k, 13', [0.110464, -1.62498, 1.0]], ['2, k, 14', [0.10331, -1.88033, 1.0]], ['2, k, 15', [0.0951973, -1.8891, 1.0]], ['2, k, 16', [0.280133, -1.36707, 1.0]], ['2, k, 17', [0.323327, -1.62411, 1.0]], ['2, k, 18', [0.366555, -1.87902, 1.0]], ['2, k, 19', [0.362247, -1.88913, 1.0]], ['2, k, 20', [0.188772, -0.898, 1.0]], ['2, k, 21', [-0.198087, -1.31889, 1.0]], ['2, k, 22', [-0.135909, -1.29186, 1.0]], ['2, k, 23', [0.504883, -1.269, 1.0]], ['2, k, 24', [0.423455, -1.26773, 1.0]]]
[['2, k, 0', [0.203387, -1.36652, 1.0]], ['2, k, 1', [0.195725, -1.08797, 1.0]], ['2, k, 2', [0.187145, -0.809474, 1.0]], ['2, k, 3', [0.185009, -0.665642, 1.0]], ['2, k, 4', [0.0157542, -0.895878, 1.0]], ['2, k, 5', [-0.0988308, -1.07738, 1.0]], ['2, k, 6', [-0.19074, -1.23592, 1.0]], ['2, k, 7', [-0.196266, -1.27311, 1.0]], ['2, k, 8', [0.361941, -0.898669, 1.0]], ['2, k, 9', [0.461043, -1.07733, 1.0]], ['2, k, 10', [0.500989, -1.22192, 1.0]], ['2, k, 11', [0.463688, -1.24335, 1.0]], ['2, k, 12', [0.120656, -1.35493, 1.0]], ['2, k, 13', [0.111127, -1.61479, 1.0]], ['2, k, 14', [0.103003, -1.87231, 1.0]], ['2, k, 15', [0.0949965, -1.88166, 1.0]], ['2, k, 16', [0.281749, -1.34939, 1.0]], ['2, k, 17', [0.315594, -1.56796, 1.0]], ['2, k, 18', [0.362455, -1.8651, 1.0]], ['2, k, 19', [0.358503, -1.87773, 1.0]], ['2, k, 20', [0.189439, -0.879231, 1.0]], ['2, k, 21', [-0.178746, -1.29431, 1.0]], ['2, k, 22', [-0.130735, -1.26285, 1.0]], ['2, k, 23', [0.450745, -1.2528, 1.0]], ['2, k, 24', [0.384098, -1.24298, 1.0]]]
[['2, k, 0', [0.201674, -1.34929, 1.0]], ['2, k, 1', [0.195327, -1.07012, 1.0]], ['2, k, 2', [0.188185, -0.791202, 1.0]], ['2, k, 3', [0.185455, -0.642315, 1.0]], ['2, k, 4', [0.0129817, -0.878703, 1.0]], ['2, k, 5', [-0.102534, -1.05894, 1.0]], ['2, k, 6', [-0.190743, -1.2107, 1.0]], ['2, k, 7', [-0.198132, -1.24475, 1.0]], ['2, k, 8', [0.362373, -0.876877, 1.0]], ['2, k, 9', [0.459835, -1.05308, 1.0]], ['2, k, 10', [0.499289, -1.19098, 1.0]], ['2, k, 11', [0.460839, -1.21474, 1.0]], ['2, k, 12', [0.118577, -1.33579, 1.0]], ['2, k, 13', [0.114681, -1.55644, 1.0]], ['2, k, 14', [0.111052, -1.85608, 1.0]], ['2, k, 15', [0.10357, -1.86854, 1.0]], ['2, k, 16', [0.280484, -1.33455, 1.0]], ['2, k, 17', [0.314592, -1.55477, 1.0]], ['2, k, 18', [0.361779, -1.85387, 1.0]], ['2, k, 19', [0.357972, -1.86771, 1.0]], ['2, k, 20', [0.190111, -0.861047, 1.0]], ['2, k, 21', [-0.194215, -1.26604, 1.0]], ['2, k, 22', [-0.129886, -1.23819, 1.0]], ['2, k, 23', [0.453461, -1.23491, 1.0]], ['2, k, 24', [0.379176, -1.21113, 1.0]]]
[['2, k, 0', [0.202378, -1.33659, 1.0]], ['2, k, 1', [0.195224, -1.05639, 1.0]], ['2, k, 2', [0.187224, -0.776083, 1.0]], ['2, k, 3', [0.186397, -0.627204, 1.0]], ['2, k, 4', [0.0146663, -0.855426, 1.0]], ['2, k, 5', [-0.105603, -1.03258, 1.0]], ['2, k, 6', [-0.19352, -1.18049, 1.0]], ['2, k, 7', [-0.19789, -1.21261, 1.0]], ['2, k, 8', [0.36235, -0.863798, 1.0]], ['2, k, 9', [0.461278, -1.02724, 1.0]], ['2, k, 10', [0.496034, -1.16898, 1.0]], ['2, k, 11', [0.457252, -1.18215, 1.0]], ['2, k, 12', [0.118968, -1.32444, 1.0]], ['2, k, 13', [0.113385, -1.54781, 1.0]], ['2, k, 14', [0.107593, -1.85086, 1.0]], ['2, k, 15', [0.0989954, -1.86422, 1.0]], ['2, k, 16', [0.281547, -1.32075, 1.0]], ['2, k, 17', [0.313758, -1.54468, 1.0]], ['2, k, 18', [0.328953, -1.84977, 1.0]], ['2, k, 19', [0.314462, -1.90903, 1.0]], ['2, k, 20', [0.189372, -0.846293, 1.0]], ['2, k, 21', [-0.194934, -1.23639, 1.0]], ['2, k, 22', [-0.130285, -1.20378, 1.0]], ['2, k, 23', [0.431424, -1.1936, 1.0]], ['2, k, 24', [0.372842, -1.18483, 1.0]]]
[['2, k, 0', [0.206235, -1.31625, 1.0]], ['2, k, 1', [0.197297, -1.03468, 1.0]], ['2, k, 2', [0.187479, -0.753225, 1.0]], ['2, k, 3', [0.184879, -0.604844, 1.0]], ['2, k, 4', [0.0139563, -0.837604, 1.0]], ['2, k, 5', [-0.10736, -1.01302, 1.0]], ['2, k, 6', [-0.19274, -1.1325, 1.0]], ['2, k, 7', [-0.200733, -1.17585, 1.0]], ['2, k, 8', [0.362952, -0.845215, 1.0]], ['2, k, 9', [0.464221, -1.00845, 1.0]], ['2, k, 10', [0.4966, -1.12639, 1.0]], ['2, k, 11', [0.463816, -1.1492, 1.0]], ['2, k, 12', [0.121797, -1.30657, 1.0]], ['2, k, 13', [0.136641, -1.53422, 1.0]], ['2, k, 14', [0.0654506, -1.84093, 1.0]], ['2, k, 15', [0.0267602, -1.87234, 1.0]], ['2, k, 16', [0.286448, -1.29822, 1.0]], ['2, k, 17', [0.311544, -1.52511, 1.0]], ['2, k, 18', [0.327792, -1.83047, 1.0]], ['2, k, 19', [0.317855, -1.88612, 1.0]], ['2, k, 20', [0.190086, -0.82368, 1.0]], ['2, k, 21', [-0.191388, -1.19639, 1.0]], ['2, k, 22', [-0.134896, -1.1695, 1.0]], ['2, k, 23', [0.458419, -1.16932, 1.0]], ['2, k, 24', [0.391875, -1.14567, 1.0]]]
[['2, k, 0', [0.203905, -1.30058, 1.0]], ['2, k, 1', [0.194801, -1.01782, 1.0]], ['2, k, 2', [0.184932, -0.735457, 1.0]], ['2, k, 3', [0.184471, -0.585503, 1.0]], ['2, k, 4', [0.012847, -0.814147, 1.0]], ['2, k, 5', [-0.109382, -0.987397, 1.0]], ['2, k, 6', [-0.195018, -1.11301, 1.0]], ['2, k, 7', [-0.202224, -1.13882, 1.0]], ['2, k, 8', [0.36243, -0.828058, 1.0]], ['2, k, 9', [0.467686, -0.98517, 1.0]], ['2, k, 10', [0.493879, -1.09405, 1.0]], ['2, k, 11', [0.470611, -1.11383, 1.0]], ['2, k, 12', [0.12047, -1.28791, 1.0]], ['2, k, 13', [0.137137, -1.5174, 1.0]], ['2, k, 14', [0.0681543, -1.82659, 1.0]], ['2, k, 15', [0.0340845, -1.8549, 1.0]], ['2, k, 16', [0.283302, -1.28557, 1.0]], ['2, k, 17', [0.311964, -1.51394, 1.0]], ['2, k, 18', [0.345333, -1.81151, 1.0]], ['2, k, 19', [0.342217, -1.87578, 1.0]], ['2, k, 20', [0.187535, -0.806107, 1.0]], ['2, k, 21', [-0.197151, -1.15878, 1.0]], ['2, k, 22', [-0.134307, -1.12947, 1.0]], ['2, k, 23', [0.488889, -1.11937, 1.0]], ['2, k, 24', [0.41297, -1.115, 1.0]]]
[['2, k, 0', [0.205475, -1.28446, 1.0]], ['2, k, 1', [0.195918, -0.99863, 1.0]], ['2, k, 2', [0.185553, -0.71338, 1.0]], ['2, k, 3', [0.184991, -0.566198, 1.0]], ['2, k, 4', [0.0118217, -0.799954, 1.0]], ['2, k, 5', [-0.121453, -0.964513, 1.0]], ['2, k, 6', [-0.197045, -1.05878, 1.0]], ['2, k, 7', [-0.201508, -1.09593, 1.0]], ['2, k, 8', [0.362138, -0.797432, 1.0]], ['2, k, 9', [0.468666, -0.966349, 1.0]], ['2, k, 10', [0.491328, -1.06487, 1.0]], ['2, k, 11', [0.464434, -1.07649, 1.0]], ['2, k, 12', [0.12413, -1.27305, 1.0]], ['2, k, 13', [0.134359, -1.50423, 1.0]], ['2, k, 14', [0.0805458, -1.81663, 1.0]], ['2, k, 15', [0.0552829, -1.84786, 1.0]], ['2, k, 16', [0.282492, -1.2686, 1.0]], ['2, k, 17', [0.31284, -1.49835, 1.0]], ['2, k, 18', [0.339258, -1.80668, 1.0]], ['2, k, 19', [0.333587, -1.8586, 1.0]], ['2, k, 20', [0.188282, -0.784727, 1.0]], ['2, k, 21', [-0.198806, -1.10897, 1.0]], ['2, k, 22', [-0.134319, -1.0912, 1.0]], ['2, k, 23', [0.465744, -1.08214, 1.0]], ['2, k, 24', [0.39151, -1.07793, 1.0]]]
[['2, k, 0', [0.20485, -1.2653, 1.0]], ['2, k, 1', [0.195615, -0.980879, 1.0]], ['2, k, 2', [0.185649, -0.696504, 1.0]], ['2, k, 3', [0.184827, -0.549464, 1.0]], ['2, k, 4', [0.00995718, -0.781521, 1.0]], ['2, k, 5', [-0.129809, -0.938217, 1.0]], ['2, k, 6', [-0.199957, -1.02087, 1.0]], ['2, k, 7', [-0.205982, -1.05182, 1.0]], ['2, k, 8', [0.362436, -0.788245, 1.0]], ['2, k, 9', [0.470679, -0.929594, 1.0]], ['2, k, 10', [0.497666, -1.01939, 1.0]], ['2, k, 11', [0.4579, -1.03557, 1.0]], ['2, k, 12', [0.124612, -1.25471, 1.0]], ['2, k, 13', [0.131131, -1.48767, 1.0]], ['2, k, 14', [0.103289, -1.80333, 1.0]], ['2, k, 15', [0.0852549, -1.83752, 1.0]], ['2, k, 16', [0.280742, -1.24925, 1.0]], ['2, k, 17', [0.313698, -1.47995, 1.0]], ['2, k, 18', [0.33546, -1.793, 1.0]], ['2, k, 19', [0.327113, -1.83722, 1.0]], ['2, k, 20', [0.188269, -0.767666, 1.0]], ['2, k, 21', [-0.203399, -1.06154, 1.0]], ['2, k, 22', [-0.140871, -1.04617, 1.0]], ['2, k, 23', [0.447247, -1.0449, 1.0]], ['2, k, 24', [0.388038, -1.03802, 1.0]]]
[['2, k, 0', [0.206391, -1.25259, 1.0]], ['2, k, 1', [0.19593, -0.965772, 1.0]], ['2, k, 2', [0.184485, -0.679632, 1.0]], ['2, k, 3', [0.185884, -0.533199, 1.0]], ['2, k, 4', [0.00894276, -0.768264, 1.0]], ['2, k, 5', [-0.131706, -0.918158, 1.0]], ['2, k, 6', [-0.201819, -0.98286, 1.0]], ['2, k, 7', [-0.208541, -1.00417, 1.0]], ['2, k, 8', [0.360298, -0.772888, 1.0]], ['2, k, 9', [0.470886, -0.909348, 1.0]], ['2, k, 10', [0.496666, -0.984277, 1.0]], ['2, k, 11', [0.467868, -0.996699, 1.0]], ['2, k, 12', [0.128222, -1.24172, 1.0]], ['2, k, 13', [0.123251, -1.47535, 1.0]], ['2, k, 14', [0.120519, -1.79164, 1.0]], ['2, k, 15', [0.109829, -1.82949, 1.0]], ['2, k, 16', [0.280332, -1.23682, 1.0]], ['2, k, 17', [0.314863, -1.46843, 1.0]], ['2, k, 18', [0.330965, -1.778, 1.0]], ['2, k, 19', [0.321481, -1.82762, 1.0]], ['2, k, 20', [0.187497, -0.751161, 1.0]], ['2, k, 21', [-0.199259, -1.01515, 1.0]], ['2, k, 22', [-0.143423, -1.00055, 1.0]], ['2, k, 23', [0.470945, -0.99805, 1.0]], ['2, k, 24', [0.422788, -1.00856, 1.0]]]
[['2, k, 0', [0.205566, -1.24007, 1.0]], ['2, k, 1', [0.195334, -0.954455, 1.0]], ['2, k, 2', [0.184272, -0.669042, 1.0]], ['2, k, 3', [0.185564, -0.518894, 1.0]], ['2, k, 4', [0.0085358, -0.756782, 1.0]], ['2, k, 5', [-0.137698, -0.887758, 1.0]], ['2, k, 6', [-0.207978, -0.936204, 1.0]], ['2, k, 7', [-0.209174, -0.953789, 1.0]], ['2, k, 8', [0.356964, -0.762916, 1.0]], ['2, k, 9', [0.473282, -0.879427, 1.0]], ['2, k, 10', [0.502389, -0.934905, 1.0]], ['2, k, 11', [0.465466, -0.952487, 1.0]], ['2, k, 12', [0.127276, -1.22886, 1.0]], ['2, k, 13', [0.124328, -1.46546, 1.0]], ['2, k, 14', [0.119693, -1.78032, 1.0]], ['2, k, 15', [0.108472, -1.81573, 1.0]], ['2, k, 16', [0.279575, -1.22491, 1.0]], ['2, k, 17', [0.31509, -1.45756, 1.0]], ['2, k, 18', [0.332246, -1.76638, 1.0]], ['2, k, 19', [0.323172, -1.81709, 1.0]], ['2, k, 20', [0.187169, -0.740415, 1.0]], ['2, k, 21', [-0.204518, -0.958115, 1.0]], ['2, k, 22', [-0.142859, -0.949009, 1.0]], ['2, k, 23', [0.477087, -0.955215, 1.0]], ['2, k, 24', [0.419455, -0.956243, 1.0]]]
[['2, k, 0', [0.201872, -1.22573, 1.0]], ['2, k, 1', [0.195173, -0.941046, 1.0]], ['2, k, 2', [0.188187, -0.65598, 1.0]], ['2, k, 3', [0.184201, -0.505325, 1.0]], ['2, k, 4', [0.00945565, -0.744579, 1.0]], ['2, k, 5', [-0.143309, -0.869176, 1.0]], ['2, k, 6', [-0.208329, -0.895945, 1.0]], ['2, k, 7', [-0.216415, -0.893317, 1.0]], ['2, k, 8', [0.357451, -0.749912, 1.0]], ['2, k, 9', [0.484893, -0.870447, 1.0]], ['2, k, 10', [0.5026, -0.897854, 1.0]], ['2, k, 11', [0.463942, -0.904654, 1.0]], ['2, k, 12', [0.123762, -1.2149, 1.0]], ['2, k, 13', [0.123746, -1.46183, 1.0]], ['2, k, 14', [0.119748, -1.76664, 1.0]], ['2, k, 15', [0.109063, -1.80289, 1.0]], ['2, k, 16', [0.275777, -1.21071, 1.0]], ['2, k, 17', [0.316026, -1.45595, 1.0]], ['2, k, 18', [0.333976, -1.75341, 1.0]], ['2, k, 19', [0.326233, -1.80204, 1.0]], ['2, k, 20', [0.18996, -0.727275, 1.0]], ['2, k, 21', [-0.191737, -0.898984, 1.0]], ['2, k, 22', [-0.143911, -0.893866, 1.0]], ['2, k, 23', [0.475278, -0.905948, 1.0]], ['2, k, 24', [0.418219, -0.908099, 1.0]]]
[['2, k, 0', [0.199791, -1.21127, 1.0]], ['2, k, 1', [0.194559, -0.928576, 1.0]], ['2, k, 2', [0.188718, -0.64431, 1.0]], ['2, k, 3', [0.184319, -0.496267, 1.0]], ['2, k, 4', [0.0129455, -0.732975, 1.0]], ['2, k, 5', [-0.152882, -0.833256, 1.0]], ['2, k, 6', [-0.186006, -0.835423, 1.0]], ['2, k, 7', [-0.210779, -0.830123, 1.0]], ['2, k, 8', [0.357792, -0.735462, 1.0]], ['2, k, 9', [0.479929, -0.827308, 1.0]], ['2, k, 10', [0.501691, -0.849368, 1.0]], ['2, k, 11', [0.462534, -0.850816, 1.0]], ['2, k, 12', [0.120696, -1.20046, 1.0]], ['2, k, 13', [0.12385, -1.45826, 1.0]], ['2, k, 14', [0.121014, -1.75278, 1.0]], ['2, k, 15', [0.110917, -1.78955, 1.0]], ['2, k, 16', [0.274635, -1.19634, 1.0]], ['2, k, 17', [0.315684, -1.44921, 1.0]], ['2, k, 18', [0.334567, -1.74089, 1.0]], ['2, k, 19', [0.32793, -1.78741, 1.0]], ['2, k, 20', [0.190238, -0.715448, 1.0]], ['2, k, 21', [-0.19674, -0.834479, 1.0]], ['2, k, 22', [-0.129866, -0.835605, 1.0]], ['2, k, 23', [0.47376, -0.85052, 1.0]], ['2, k, 24', [0.428309, -0.880563, 1.0]]]
[['2, k, 0', [0.201548, -1.19364, 1.0]], ['2, k, 1', [0.19461, -0.911424, 1.0]], ['2, k, 2', [0.186871, -0.627908, 1.0]], ['2, k, 3', [0.184909, -0.487169, 1.0]], ['2, k, 4', [0.0175691, -0.711695, 1.0]], ['2, k, 5', [-0.124422, -0.77665, 1.0]], ['2, k, 6', [-0.213071, -0.760758, 1.0]], ['2, k, 7', [-0.216578, -0.765789, 1.0]], ['2, k, 8', [0.354719, -0.717033, 1.0]], ['2, k, 9', [0.476125, -0.80456, 1.0]], ['2, k, 10', [0.46535, -0.80011, 1.0]], ['2, k, 11', [0.453947, -0.791896, 1.0]], ['2, k, 12', [0.12205, -1.1838, 1.0]], ['2, k, 13', [0.126639, -1.45079, 1.0]], ['2, k, 14', [0.121223, -1.73712, 1.0]], ['2, k, 15', [0.110344, -1.77233, 1.0]], ['2, k, 16', [0.276769, -1.17814, 1.0]], ['2, k, 17', [0.316179, -1.43433, 1.0]], ['2, k, 18', [0.334619, -1.72322, 1.0]], ['2, k, 19', [0.328184, -1.77119, 1.0]], ['2, k, 20', [0.188949, -0.698822, 1.0]], ['2, k, 21', [-0.20085, -0.770075, 1.0]], ['2, k, 22', [-0.144565, -0.772489, 1.0]], ['2, k, 23', [0.463747, -0.792672, 1.0]], ['2, k, 24', [0.402576, -0.786308, 1.0]]]
[['2, k, 0', [0.203647, -1.17308, 1.0]], ['2, k, 1', [0.196101, -0.902719, 1.0]], ['2, k, 2', [0.187963, -0.626115, 1.0]], ['2, k, 3', [0.186128, -0.477167, 1.0]], ['2, k, 4', [0.0229893, -0.690127, 1.0]], ['2, k, 5', [-0.13705, -0.727617, 1.0]], ['2, k, 6', [-0.186397, -0.708718, 1.0]], ['2, k, 7', [-0.218453, -0.694022, 1.0]], ['2, k, 8', [0.351703, -0.699618, 1.0]], ['2, k, 9', [0.466171, -0.753269, 1.0]], ['2, k, 10', [0.445, -0.740681, 1.0]], ['2, k, 11', [0.442669, -0.727867, 1.0]], ['2, k, 12', [0.125182, -1.16217, 1.0]], ['2, k, 13', [0.126464, -1.44354, 1.0]], ['2, k, 14', [0.12222, -1.71657, 1.0]], ['2, k, 15', [0.11174, -1.75064, 1.0]], ['2, k, 16', [0.277846, -1.15896, 1.0]], ['2, k, 17', [0.315337, -1.432, 1.0]], ['2, k, 18', [0.33353, -1.7055, 1.0]], ['2, k, 19', [0.327997, -1.75364, 1.0]], ['2, k, 20', [0.190075, -0.695844, 1.0]], ['2, k, 21', [-0.214262, -0.699109, 1.0]], ['2, k, 22', [-0.152723, -0.702562, 1.0]], ['2, k, 23', [0.447987, -0.731425, 1.0]], ['2, k, 24', [0.366318, -0.724936, 1.0]]]
[['2, k, 0', [0.203714, -1.17123, 1.0]], ['2, k, 1', [0.196263, -0.895844, 1.0]], ['2, k, 2', [0.188271, -0.614309, 1.0]], ['2, k, 3', [0.187712, -0.47021, 1.0]], ['2, k, 4', [0.0238612, -0.688563, 1.0]], ['2, k, 5', [-0.118211, -0.710483, 1.0]], ['2, k, 6', [-0.180729, -0.670573, 1.0]], ['2, k, 7', [-0.216847, -0.623066, 1.0]], ['2, k, 8', [0.35164, -0.697209, 1.0]], ['2, k, 9', [0.471668, -0.70749, 1.0]], ['2, k, 10', [0.464602, -0.679334, 1.0]], ['2, k, 11', [0.451596, -0.663746, 1.0]], ['2, k, 12', [0.125672, -1.16095, 1.0]], ['2, k, 13', [0.122937, -1.44658, 1.0]], ['2, k, 14', [0.123231, -1.71556, 1.0]], ['2, k, 15', [0.114222, -1.74997, 1.0]], ['2, k, 16', [0.277366, -1.15632, 1.0]], ['2, k, 17', [0.314224, -1.43002, 1.0]], ['2, k, 18', [0.332726, -1.70291, 1.0]], ['2, k, 19', [0.327854, -1.75251, 1.0]], ['2, k, 20', [0.190367, -0.684928, 1.0]], ['2, k, 21', [-0.224856, -0.623176, 1.0]], ['2, k, 22', [-0.145559, -0.634064, 1.0]], ['2, k, 23', [0.462771, -0.664907, 1.0]], ['2, k, 24', [0.410127, -0.665828, 1.0]]]
[['2, k, 0', [0.202856, -1.17166, 1.0]], ['2, k, 1', [0.19624, -0.894506, 1.0]], ['2, k, 2', [0.188957, -0.611691, 1.0]], ['2, k, 3', [0.187936, -0.473871, 1.0]], ['2, k, 4', [0.0318519, -0.697806, 1.0]], ['2, k, 5', [-0.126685, -0.710536, 1.0]], ['2, k, 6', [-0.223309, -0.654997, 1.0]], ['2, k, 7', [-0.226445, -0.555273, 1.0]], ['2, k, 8', [0.352312, -0.686876, 1.0]], ['2, k, 9', [0.455828, -0.733045, 1.0]], ['2, k, 10', [0.438302, -0.652755, 1.0]], ['2, k, 11', [0.447828, -0.600161, 1.0]], ['2, k, 12', [0.125172, -1.16133, 1.0]], ['2, k, 13', [0.124158, -1.48565, 1.0]], ['2, k, 14', [0.121612, -1.71705, 1.0]], ['2, k, 15', [0.114039, -1.75231, 1.0]], ['2, k, 16', [0.276119, -1.15684, 1.0]], ['2, k, 17', [0.31351, -1.42967, 1.0]], ['2, k, 18', [0.331123, -1.70317, 1.0]], ['2, k, 19', [0.328184, -1.75508, 1.0]], ['2, k, 20', [0.190833, -0.682562, 1.0]], ['2, k, 21', [-0.198165, -0.558703, 1.0]], ['2, k, 22', [-0.151971, -0.566173, 1.0]], ['2, k, 23', [0.462545, -0.595993, 1.0]], ['2, k, 24', [0.405272, -0.5949, 1.0]]]
[['2, k, 0', [0.199458, -1.18115, 1.0]], ['2, k, 1', [0.195948, -0.89644, 1.0]], ['2, k, 2', [0.189586, -0.612775, 1.0]], ['2, k, 3', [0.190421, -0.473507, 1.0]], ['2, k, 4', [0.0308578, -0.700492, 1.0]], ['2, k, 5', [-0.149508, -0.654331, 1.0]], ['2, k, 6', [-0.220951, -0.575461, 1.0]], ['2, k, 7', [-0.230104, -0.493328, 1.0]], ['2, k, 8', [0.349901, -0.704028, 1.0]], ['2, k, 9', [0.46042, -0.672247, 1.0]], ['2, k, 10', [0.442029, -0.593962, 1.0]], ['2, k, 11', [0.440991, -0.543633, 1.0]], ['2, k, 12', [0.120566, -1.17076, 1.0]], ['2, k, 13', [0.123479, -1.46875, 1.0]], ['2, k, 14', [0.120406, -1.72472, 1.0]], ['2, k, 15', [0.11255, -1.76366, 1.0]], ['2, k, 16', [0.27393, -1.1663, 1.0]], ['2, k, 17', [0.313361, -1.42995, 1.0]], ['2, k, 18', [0.32997, -1.71105, 1.0]], ['2, k, 19', [0.326625, -1.76685, 1.0]], ['2, k, 20', [0.191237, -0.683621, 1.0]], ['2, k, 21', [-0.207221, -0.489211, 1.0]], ['2, k, 22', [-0.159179, -0.49752, 1.0]], ['2, k, 23', [0.452954, -0.531285, 1.0]], ['2, k, 24', [0.385447, -0.532428, 1.0]]]
[['2, k, 0', [0.195609, -1.15121, 1.0]], ['2, k, 1', [0.194357, -0.88748, 1.0]], ['2, k, 2', [0.189525, -0.612332, 1.0]], ['2, k, 3', [0.192503, -0.451416, 1.0]], ['2, k, 4', [0.0221773, -0.656411, 1.0]], ['2, k, 5', [-0.145872, -0.632344, 1.0]], ['2, k, 6', [-0.215055, -0.526531, 1.0]], ['2, k, 7', [-0.229426, -0.437655, 1.0]], ['2, k, 8', [0.350697, -0.682037, 1.0]], ['2, k, 9', [0.461359, -0.671124, 1.0]], ['2, k, 10', [0.460052, -0.559793, 1.0]], ['2, k, 11', [0.44099, -0.485426, 1.0]], ['2, k, 12', [0.117674, -1.14032, 1.0]], ['2, k, 13', [0.126435, -1.45047, 1.0]], ['2, k, 14', [0.119585, -1.69395, 1.0]], ['2, k, 15', [0.11193, -1.73399, 1.0]], ['2, k, 16', [0.269334, -1.1374, 1.0]], ['2, k, 17', [0.299754, -1.40262, 1.0]], ['2, k, 18', [0.325484, -1.65825, 1.0]], ['2, k, 19', [0.328412, -1.71527, 1.0]], ['2, k, 20', [0.191019, -0.682227, 1.0]], ['2, k, 21', [-0.202125, -0.432819, 1.0]], ['2, k, 22', [-0.151904, -0.442343, 1.0]], ['2, k, 23', [0.445041, -0.463513, 1.0]], ['2, k, 24', [0.377375, -0.467625, 1.0]]]
