[['2, k, 0', [-0.14612, -0.325219, 1.0]], ['2, k, 1', [-0.158289, -0.0487215, 1.0]], ['2, k, 2', [-0.169161, 0.221124, 1.0]], ['2, k, 3', [-0.163593, 0.363284, 1.0]], ['2, k, 4', [-0.35, 0.132935, 1.0]], ['2, k, 5', [-0.51414, -0.00745299, 1.0]], ['2, k, 6', [-0.443763, -0.186556, 1.0]], ['2, k, 7', [-0.418689, -0.168261, 1.0]], ['2, k, 8', [0.00782572, 0.13689, 1.0]], ['2, k, 9', [0.194063, 0.00609933, 1.0]], ['2, k, 10', [0.108485, -0.162837, 1.0]], ['2, k, 11', [0.0519668, -0.20462, 1.0]], ['2, k, 12', [-0.225604, -0.321325, 1.0]], ['2, k, 13', [-0.277626, -0.664114, 1.0]], ['2, k, 14', [-0.351634, -1.08035, 1.0]], ['2, k, 15', [-0.362305, -1.14844, 1.0]], ['2, k, 16', [-0.0623622, -0.319645, 1.0]], ['2, k, 17', [0.00118281, -0.658798, 1.0]], ['2, k, 18', [0.0721679, -1.07164, 1.0]], ['2, k, 19', [0.0793457, -1.15039, 1.0]], ['2, k, 20', [-0.16666, 0.154632, 1.0]], ['2, k, 21', [-0.361725, -0.229587, 1.0]], ['2, k, 22', [-0.452288, -0.168342, 1.0]], ['2, k, 23', [0.0284647, -0.285468, 1.0]], ['2, k, 24', [0.105171, -0.190206, 1.0]]]
[['2, k, 0', [-0.154051, -0.384347, 1.0]], ['2, k, 1', [-0.164297, -0.110604, 1.0]], ['2, k, 2', [-0.172051, 0.156346, 1.0]], ['2, k, 3', [-0.165761, 0.300719, 1.0]], ['2, k, 4', [-0.346103, 0.0719236, 1.0]], ['2, k, 5', [-0.506952, -0.0689737, 1.0]], ['2, k, 6', [-0.40851, -0.232487, 1.0]], ['2, k, 7', [-0.354389, -0.256475, 1.0]], ['2, k, 8', [0.011655, 0.0767334, 1.0]], ['2, k, 9', [0.196392, -0.0359708, 1.0]], ['2, k, 10', [0.127971, -0.213497, 1.0]], ['2, k, 11', [0.0833601, -0.242401, 1.0]], ['2, k, 12', [-0.232945, -0.383037, 1.0]], ['2, k, 13', [-0.293739, -0.68405, 1.0]], ['2, k, 14', [-0.34828, -1.08338, 1.0]], ['2, k, 15', [-0.360391, -1.15563, 1.0]], ['2, k, 16', [-0.0702925, -0.37375, 1.0]], ['2, k, 17', [-0.00772397, -0.667574, 1.0]], ['2, k, 18', [0.0662811, -1.07843, 1.0]], ['2, k, 19', [0.0759511, -1.14286, 1.0]], ['2, k, 20', [-0.17046, 0.0905357, 1.0]], ['2, k, 21', [-0.323699, -0.343648, 1.0]], ['2, k, 22', [-0.304485, -0.237512, 1.0]], ['2, k, 23', [0.0605875, -0.329139, 1.0]], ['2, k, 24', [0.0354341, -0.227677, 1.0]]]
[['2, k, 0', [-0.147188, -0.383205, 1.0]], ['2, k, 1', [-0.158327, -0.109239, 1.0]], ['2, k, 2', [-0.167482, 0.157804, 1.0]], ['2, k, 3', [-0.160531, 0.302233, 1.0]], ['2, k, 4', [-0.341935, 0.0728498, 1.0]], ['2, k, 5', [-0.501497, -0.0666721, 1.0]], ['2, k, 6', [-0.406175, -0.232213, 1.0]], ['2, k, 7', [-0.350544, -0.249206, 1.0]], ['2, k, 8', [0.0155647, 0.0789113, 1.0]], ['2, k, 9', [0.202099, -0.0306312, 1.0]], ['2, k, 10', [0.133261, -0.208098, 1.0]], ['2, k, 11', [0.089689, -0.240161, 1.0]], ['2, k, 12', [-0.225759, -0.382614, 1.0]], ['2, k, 13', [-0.288625, -0.686192, 1.0]], ['2, k, 14', [-0.349464, -1.08486, 1.0]], ['2, k, 15', [-0.362056, -1.15232, 1.0]], ['2, k, 16', [-0.0639644, -0.371998, 1.0]], ['2, k, 17', [-0.00214659, -0.667641, 1.0]], ['2, k, 18', [0.0673622, -1.07949, 1.0]], ['2, k, 19', [0.076377, -1.14339, 1.0]], ['2, k, 20', [-0.165505, 0.0919857, 1.0]], ['2, k, 21', [-0.317195, -0.332714, 1.0]], ['2, k, 22', [-0.290739, -0.229674, 1.0]], ['2, k, 23', [0.0723016, -0.326296, 1.0]], ['2, k, 24', [0.0396546, -0.228584, 1.0]]]
[['2, k, 0', [-0.140446, -0.381717, 1.0]], ['2, k, 1', [-0.152787, -0.107853, 1.0]], ['2, k, 2', [-0.163192, 0.159117, 1.0]], ['2, k, 3', [-0.153449, 0.304105, 1.0]], ['2, k, 4', [-0.33306, 0.073985, 1.0]], ['2, k, 5', [-0.494275, -0.0651229, 1.0]], ['2, k, 6', [-0.40189, -0.232414, 1.0]], ['2, k, 7', [-0.341832, -0.253325, 1.0]], ['2, k, 8', [0.0230334, 0.0836369, 1.0]], ['2, k, 9', [0.205177, -0.0284397, 1.0]], ['2, k, 10', [0.136356, -0.205985, 1.0]], ['2, k, 11', [0.0915262, -0.238256, 1.0]], ['2, k, 12', [-0.220303, -0.38146, 1.0]], ['2, k, 13', [-0.284996, -0.684617, 1.0]], ['2, k, 14', [-0.349994, -1.08714, 1.0]], ['2, k, 15', [-0.36322, -1.15078, 1.0]], ['2, k, 16', [-0.0561065, -0.370217, 1.0]], ['2, k, 17', [0.00363, -0.665273, 1.0]], ['2, k, 18', [0.067316, -1.08063, 1.0]], ['2, k, 19', [0.0766721, -1.14442, 1.0]], ['2, k, 20', [-0.160899, 0.093316, 1.0]], ['2, k, 21', [-0.30967, -0.338889, 1.0]], ['2, k, 22', [-0.289569, -0.226222, 1.0]], ['2, k, 23', [0.0776249, -0.324919, 1.0]], ['2, k, 24', [0.0428897, -0.218564, 1.0]]]
[['2, k, 0', [-0.134221, -0.380376, 1.0]], ['2, k, 1', [-0.147188, -0.106703, 1.0]], ['2, k, 2', [-0.158182, 0.160184, 1.0]], ['2, k, 3', [-0.148615, 0.30562, 1.0]], ['2, k, 4', [-0.327948, 0.0759771, 1.0]], ['2, k, 5', [-0.489401, -0.0624789, 1.0]], ['2, k, 6', [-0.397105, -0.23006, 1.0]], ['2, k, 7', [-0.34326, -0.250217, 1.0]], ['2, k, 8', [0.0257047, 0.084174, 1.0]], ['2, k, 9', [0.210869, -0.0243121, 1.0]], ['2, k, 10', [0.141385, -0.201729, 1.0]], ['2, k, 11', [0.097209, -0.236072, 1.0]], ['2, k, 12', [-0.213831, -0.380925, 1.0]], ['2, k, 13', [-0.28073, -0.686121, 1.0]], ['2, k, 14', [-0.350644, -1.08937, 1.0]], ['2, k, 15', [-0.362907, -1.15332, 1.0]], ['2, k, 16', [-0.0503734, -0.368181, 1.0]], ['2, k, 17', [0.00892908, -0.663552, 1.0]], ['2, k, 18', [0.0676682, -1.08164, 1.0]], ['2, k, 19', [0.0741078, -1.14509, 1.0]], ['2, k, 20', [-0.155751, 0.0943954, 1.0]], ['2, k, 21', [-0.308594, -0.340264, 1.0]], ['2, k, 22', [-0.302699, -0.228549, 1.0]], ['2, k, 23', [0.0817585, -0.320269, 1.0]], ['2, k, 24', [0.0476798, -0.213015, 1.0]]]
[['2, k, 0', [-0.127218, -0.378904, 1.0]], ['2, k, 1', [-0.140508, -0.104924, 1.0]], ['2, k, 2', [-0.151987, 0.162261, 1.0]], ['2, k, 3', [-0.142954, 0.3073, 1.0]], ['2, k, 4', [-0.324683, 0.0769957, 1.0]], ['2, k, 5', [-0.484849, -0.0607428, 1.0]], ['2, k, 6', [-0.370895, -0.215004, 1.0]], ['2, k, 7', [-0.328684, -0.244151, 1.0]], ['2, k, 8', [0.0327621, 0.0866808, 1.0]], ['2, k, 9', [0.216795, -0.0194003, 1.0]], ['2, k, 10', [0.148023, -0.197148, 1.0]], ['2, k, 11', [0.104039, -0.231817, 1.0]], ['2, k, 12', [-0.206756, -0.379889, 1.0]], ['2, k, 13', [-0.276597, -0.686857, 1.0]], ['2, k, 14', [-0.350722, -1.08993, 1.0]], ['2, k, 15', [-0.362749, -1.15366, 1.0]], ['2, k, 16', [-0.0437052, -0.366354, 1.0]], ['2, k, 17', [0.0137655, -0.664024, 1.0]], ['2, k, 18', [0.0677311, -1.08238, 1.0]], ['2, k, 19', [0.0744517, -1.14622, 1.0]], ['2, k, 20', [-0.149411, 0.0963993, 1.0]], ['2, k, 21', [-0.290515, -0.323346, 1.0]], ['2, k, 22', [-0.265903, -0.212373, 1.0]], ['2, k, 23', [0.0868169, -0.31549, 1.0]], ['2, k, 24', [0.0529518, -0.215415, 1.0]]]
[['2, k, 0', [-0.121968, -0.377042, 1.0]], ['2, k, 1', [-0.135153, -0.103321, 1.0]], ['2, k, 2', [-0.146545, 0.163708, 1.0]], ['2, k, 3', [-0.137713, 0.308714, 1.0]], ['2, k, 4', [-0.319009, 0.0800174, 1.0]], ['2, k, 5', [-0.476742, -0.0588006, 1.0]], ['2, k, 6', [-0.36779, -0.216557, 1.0]], ['2, k, 7', [-0.324356, -0.245772, 1.0]], ['2, k, 8', [0.0381635, 0.0890252, 1.0]], ['2, k, 9', [0.221912, -0.0161907, 1.0]], ['2, k, 10', [0.153133, -0.194023, 1.0]], ['2, k, 11', [0.107871, -0.229922, 1.0]], ['2, k, 12', [-0.201928, -0.378724, 1.0]], ['2, k, 13', [-0.27234, -0.687675, 1.0]], ['2, k, 14', [-0.350721, -1.08998, 1.0]], ['2, k, 15', [-0.364559, -1.15252, 1.0]], ['2, k, 16', [-0.0382024, -0.363802, 1.0]], ['2, k, 17', [0.0174259, -0.663101, 1.0]], ['2, k, 18', [0.0679381, -1.08242, 1.0]], ['2, k, 19', [0.0746752, -1.1461, 1.0]], ['2, k, 20', [-0.143983, 0.0978802, 1.0]], ['2, k, 21', [-0.287639, -0.324494, 1.0]], ['2, k, 22', [-0.264112, -0.222874, 1.0]], ['2, k, 23', [0.0939639, -0.316461, 1.0]], ['2, k, 24', [0.0579555, -0.212229, 1.0]]]
[['2, k, 0', [-0.115729, -0.375441, 1.0]], ['2, k, 1', [-0.129444, -0.101923, 1.0]], ['2, k, 2', [-0.141536, 0.164915, 1.0]], ['2, k, 3', [-0.133091, 0.310076, 1.0]], ['2, k, 4', [-0.314117, 0.0818705, 1.0]], ['2, k, 5', [-0.473704, -0.0582409, 1.0]], ['2, k, 6', [-0.369301, -0.218944, 1.0]], ['2, k, 7', [-0.319955, -0.245724, 1.0]], ['2, k, 8', [0.0436193, 0.0921526, 1.0]], ['2, k, 9', [0.227008, -0.0136125, 1.0]], ['2, k, 10', [0.156732, -0.190919, 1.0]], ['2, k, 11', [0.113214, -0.22768, 1.0]], ['2, k, 12', [-0.195488, -0.377298, 1.0]], ['2, k, 13', [-0.269016, -0.685966, 1.0]], ['2, k, 14', [-0.350001, -1.09064, 1.0]], ['2, k, 15', [-0.364478, -1.15342, 1.0]], ['2, k, 16', [-0.0323915, -0.362127, 1.0]], ['2, k, 17', [0.0211449, -0.659888, 1.0]], ['2, k, 18', [0.0680976, -1.08176, 1.0]], ['2, k, 19', [0.075065, -1.14557, 1.0]], ['2, k, 20', [-0.138779, 0.0991355, 1.0]], ['2, k, 21', [-0.283165, -0.332181, 1.0]], ['2, k, 22', [-0.263462, -0.222005, 1.0]], ['2, k, 23', [0.0985022, -0.312438, 1.0]], ['2, k, 24', [0.0644578, -0.21105, 1.0]]]
[['2, k, 0', [-0.110807, -0.373424, 1.0]], ['2, k, 1', [-0.124583, -0.100106, 1.0]], ['2, k, 2', [-0.1369, 0.166548, 1.0]], ['2, k, 3', [-0.128023, 0.311514, 1.0]], ['2, k, 4', [-0.313449, 0.0821147, 1.0]], ['2, k, 5', [-0.469385, -0.0562052, 1.0]], ['2, k, 6', [-0.364324, -0.216467, 1.0]], ['2, k, 7', [-0.320673, -0.243966, 1.0]], ['2, k, 8', [0.0494584, 0.0950825, 1.0]], ['2, k, 9', [0.235318, -0.0114457, 1.0]], ['2, k, 10', [0.160982, -0.187152, 1.0]], ['2, k, 11', [0.116115, -0.222228, 1.0]], ['2, k, 12', [-0.190648, -0.375529, 1.0]], ['2, k, 13', [-0.264887, -0.683751, 1.0]], ['2, k, 14', [-0.350438, -1.09031, 1.0]], ['2, k, 15', [-0.363928, -1.15327, 1.0]], ['2, k, 16', [-0.0275657, -0.359942, 1.0]], ['2, k, 17', [0.0254271, -0.660373, 1.0]], ['2, k, 18', [0.0689145, -1.08206, 1.0]], ['2, k, 19', [0.075439, -1.14577, 1.0]], ['2, k, 20', [-0.134065, 0.100814, 1.0]], ['2, k, 21', [-0.283672, -0.334339, 1.0]], ['2, k, 22', [-0.274079, -0.222537, 1.0]], ['2, k, 23', [0.100647, -0.305718, 1.0]], ['2, k, 24', [0.063897, -0.199273, 1.0]]]
[['2, k, 0', [-0.106175, -0.371724, 1.0]], ['2, k, 1', [-0.119713, -0.0982903, 1.0]], ['2, k, 2', [-0.131628, 0.168577, 1.0]], ['2, k, 3', [-0.122932, 0.313159, 1.0]], ['2, k, 4', [-0.306554, 0.0843858, 1.0]], ['2, k, 5', [-0.464735, -0.055037, 1.0]], ['2, k, 6', [-0.364289, -0.218093, 1.0]], ['2, k, 7', [-0.313832, -0.245601, 1.0]], ['2, k, 8', [0.0540562, 0.0974475, 1.0]], ['2, k, 9', [0.240503, -0.00977434, 1.0]], ['2, k, 10', [0.164875, -0.185019, 1.0]], ['2, k, 11', [0.119335, -0.222282, 1.0]], ['2, k, 12', [-0.186047, -0.373736, 1.0]], ['2, k, 13', [-0.260873, -0.68354, 1.0]], ['2, k, 14', [-0.349894, -1.09043, 1.0]], ['2, k, 15', [-0.363275, -1.15302, 1.0]], ['2, k, 16', [-0.0230592, -0.358408, 1.0]], ['2, k, 17', [0.0312549, -0.660987, 1.0]], ['2, k, 18', [0.0709783, -1.08468, 1.0]], ['2, k, 19', [0.075471, -1.14769, 1.0]], ['2, k, 20', [-0.128913, 0.102778, 1.0]], ['2, k, 21', [-0.27508, -0.331646, 1.0]], ['2, k, 22', [-0.271259, -0.21963, 1.0]], ['2, k, 23', [0.106944, -0.306108, 1.0]], ['2, k, 24', [0.0695059, -0.198893, 1.0]]]
[['2, k, 0', [-0.102146, -0.369417, 1.0]], ['2, k, 1', [-0.115662, -0.0962684, 1.0]], ['2, k, 2', [-0.127774, 0.170304, 1.0]], ['2, k, 3', [-0.118105, 0.314988, 1.0]], ['2, k, 4', [-0.302034, 0.0868475, 1.0]], ['2, k, 5', [-0.460801, -0.0527206, 1.0]], ['2, k, 6', [-0.360048, -0.215505, 1.0]], ['2, k, 7', [-0.312647, -0.242049, 1.0]], ['2, k, 8', [0.0573776, 0.0996312, 1.0]], ['2, k, 9', [0.244541, -0.00782399, 1.0]], ['2, k, 10', [0.169916, -0.183597, 1.0]], ['2, k, 11', [0.123113, -0.222453, 1.0]], ['2, k, 12', [-0.18266, -0.371808, 1.0]], ['2, k, 13', [-0.256881, -0.683023, 1.0]], ['2, k, 14', [-0.348743, -1.08961, 1.0]], ['2, k, 15', [-0.363076, -1.1521, 1.0]], ['2, k, 16', [-0.0184746, -0.355791, 1.0]], ['2, k, 17', [0.0336303, -0.656346, 1.0]], ['2, k, 18', [0.0716772, -1.08226, 1.0]], ['2, k, 19', [0.085039, -1.14617, 1.0]], ['2, k, 20', [-0.124985, 0.104581, 1.0]], ['2, k, 21', [-0.273953, -0.336365, 1.0]], ['2, k, 22', [-0.269519, -0.219289, 1.0]], ['2, k, 23', [0.110955, -0.307255, 1.0]], ['2, k, 24', [0.0753748, -0.19829, 1.0]]]
[['2, k, 0', [-0.0977114, -0.367855, 1.0]], ['2, k, 1', [-0.111592, -0.094873, 1.0]], ['2, k, 2', [-0.123799, 0.171653, 1.0]], ['2, k, 3', [-0.11313, 0.317048, 1.0]], ['2, k, 4', [-0.30204, 0.0868606, 1.0]], ['2, k, 5', [-0.453934, -0.0487181, 1.0]], ['2, k, 6', [-0.356167, -0.213136, 1.0]], ['2, k, 7', [-0.311589, -0.238679, 1.0]], ['2, k, 8', [0.0609102, 0.10185, 1.0]], ['2, k, 9', [0.247013, -0.0063856, 1.0]], ['2, k, 10', [0.172779, -0.182393, 1.0]], ['2, k, 11', [0.125002, -0.217751, 1.0]], ['2, k, 12', [-0.178156, -0.370383, 1.0]], ['2, k, 13', [-0.253022, -0.682017, 1.0]], ['2, k, 14', [-0.348587, -1.08933, 1.0]], ['2, k, 15', [-0.360581, -1.15214, 1.0]], ['2, k, 16', [-0.0142694, -0.354183, 1.0]], ['2, k, 17', [0.0365591, -0.654733, 1.0]], ['2, k, 18', [0.0714568, -1.0814, 1.0]], ['2, k, 19', [0.081263, -1.14448, 1.0]], ['2, k, 20', [-0.121026, 0.105927, 1.0]], ['2, k, 21', [-0.271587, -0.335932, 1.0]], ['2, k, 22', [-0.2697, -0.216182, 1.0]], ['2, k, 23', [0.115704, -0.302017, 1.0]], ['2, k, 24', [0.0756287, -0.197692, 1.0]]]
[['2, k, 0', [-0.0938311, -0.365738, 1.0]], ['2, k, 1', [-0.107728, -0.0930585, 1.0]], ['2, k, 2', [-0.120115, 0.173195, 1.0]], ['2, k, 3', [-0.10942, 0.318614, 1.0]], ['2, k, 4', [-0.293545, 0.091867, 1.0]], ['2, k, 5', [-0.450605, -0.0469522, 1.0]], ['2, k, 6', [-0.354175, -0.212022, 1.0]], ['2, k, 7', [-0.307954, -0.236365, 1.0]], ['2, k, 8', [0.0643367, 0.104229, 1.0]], ['2, k, 9', [0.250719, -0.00429954, 1.0]], ['2, k, 10', [0.175534, -0.179925, 1.0]], ['2, k, 11', [0.125461, -0.216633, 1.0]], ['2, k, 12', [-0.174425, -0.36822, 1.0]], ['2, k, 13', [-0.248527, -0.682729, 1.0]], ['2, k, 14', [-0.348569, -1.08806, 1.0]], ['2, k, 15', [-0.362014, -1.15143, 1.0]], ['2, k, 16', [-0.0103762, -0.352208, 1.0]], ['2, k, 17', [0.038505, -0.651527, 1.0]], ['2, k, 18', [0.071035, -1.07666, 1.0]], ['2, k, 19', [0.0787251, -1.14143, 1.0]], ['2, k, 20', [-0.117288, 0.107532, 1.0]], ['2, k, 21', [-0.265484, -0.330347, 1.0]], ['2, k, 22', [-0.263311, -0.215898, 1.0]], ['2, k, 23', [0.11705, -0.302301, 1.0]], ['2, k, 24', [0.0756124, -0.190597, 1.0]]]
[['2, k, 0', [-0.0905945, -0.363493, 1.0]], ['2, k, 1', [-0.105027, -0.0910898, 1.0]], ['2, k, 2', [-0.117921, 0.174911, 1.0]], ['2, k, 3', [-0.105669, 0.320453, 1.0]], ['2, k, 4', [-0.289415, 0.0952113, 1.0]], ['2, k, 5', [-0.446453, -0.0478902, 1.0]], ['2, k, 6', [-0.348873, -0.212179, 1.0]], ['2, k, 7', [-0.304096, -0.236101, 1.0]], ['2, k, 8', [0.0670674, 0.106635, 1.0]], ['2, k, 9', [0.253616, -0.0027999, 1.0]], ['2, k, 10', [0.177233, -0.177933, 1.0]], ['2, k, 11', [0.129817, -0.213332, 1.0]], ['2, k, 12', [-0.171142, -0.365905, 1.0]], ['2, k, 13', [-0.245557, -0.681727, 1.0]], ['2, k, 14', [-0.34865, -1.08809, 1.0]], ['2, k, 15', [-0.361954, -1.15183, 1.0]], ['2, k, 16', [-0.00729566, -0.350126, 1.0]], ['2, k, 17', [0.0419263, -0.653259, 1.0]], ['2, k, 18', [0.0709641, -1.07646, 1.0]], ['2, k, 19', [0.0740041, -1.14686, 1.0]], ['2, k, 20', [-0.11499, 0.109289, 1.0]], ['2, k, 21', [-0.262517, -0.332615, 1.0]], ['2, k, 22', [-0.263881, -0.217551, 1.0]], ['2, k, 23', [0.1193, -0.297671, 1.0]], ['2, k, 24', [0.082702, -0.188172, 1.0]]]
[['2, k, 0', [-0.0868254, -0.361545, 1.0]], ['2, k, 1', [-0.10189, -0.0891326, 1.0]], ['2, k, 2', [-0.115579, 0.176673, 1.0]], ['2, k, 3', [-0.10134, 0.322443, 1.0]], ['2, k, 4', [-0.287144, 0.0964742, 1.0]], ['2, k, 5', [-0.443555, -0.0471711, 1.0]], ['2, k, 6', [-0.3467, -0.211628, 1.0]], ['2, k, 7', [-0.299493, -0.235414, 1.0]], ['2, k, 8', [0.069861, 0.108579, 1.0]], ['2, k, 9', [0.257927, -0.000512764, 1.0]], ['2, k, 10', [0.17967, -0.174878, 1.0]], ['2, k, 11', [0.131561, -0.212197, 1.0]], ['2, k, 12', [-0.16759, -0.364106, 1.0]], ['2, k, 13', [-0.241968, -0.678414, 1.0]], ['2, k, 14', [-0.348785, -1.08688, 1.0]], ['2, k, 15', [-0.362068, -1.1515, 1.0]], ['2, k, 16', [-0.00343013, -0.348108, 1.0]], ['2, k, 17', [0.0444782, -0.6519, 1.0]], ['2, k, 18', [0.0710104, -1.0756, 1.0]], ['2, k, 19', [0.0740649, -1.14323, 1.0]], ['2, k, 20', [-0.112439, 0.111115, 1.0]], ['2, k, 21', [-0.258051, -0.332218, 1.0]], ['2, k, 22', [-0.258174, -0.21426, 1.0]], ['2, k, 23', [0.124894, -0.298361, 1.0]], ['2, k, 24', [0.0817967, -0.19046, 1.0]]]
[['2, k, 0', [-0.084084, -0.359474, 1.0]], ['2, k, 1', [-0.098781, -0.0867571, 1.0]], ['2, k, 2', [-0.112103, 0.179447, 1.0]], ['2, k, 3', [-0.0975812, 0.32491, 1.0]], ['2, k, 4', [-0.283447, 0.0987217, 1.0]], ['2, k, 5', [-0.440161, -0.044644, 1.0]], ['2, k, 6', [-0.345794, -0.21022, 1.0]], ['2, k, 7', [-0.292808, -0.2344, 1.0]], ['2, k, 8', [0.0725826, 0.11045, 1.0]], ['2, k, 9', [0.260368, 0.00235698, 1.0]], ['2, k, 10', [0.182079, -0.172025, 1.0]], ['2, k, 11', [0.132632, -0.208193, 1.0]], ['2, k, 12', [-0.16514, -0.362144, 1.0]], ['2, k, 13', [-0.238261, -0.676851, 1.0]], ['2, k, 14', [-0.346026, -1.08224, 1.0]], ['2, k, 15', [-0.362137, -1.14975, 1.0]], ['2, k, 16', [-0.000481762, -0.346024, 1.0]], ['2, k, 17', [0.0474905, -0.649258, 1.0]], ['2, k, 18', [0.0706043, -1.07482, 1.0]], ['2, k, 19', [0.0742765, -1.14327, 1.0]], ['2, k, 20', [-0.109052, 0.113777, 1.0]], ['2, k, 21', [-0.251843, -0.324378, 1.0]], ['2, k, 22', [-0.247261, -0.211413, 1.0]], ['2, k, 23', [0.124764, -0.293369, 1.0]], ['2, k, 24', [0.0820745, -0.184252, 1.0]]]
[['2, k, 0', [-0.0809019, -0.357456, 1.0]], ['2, k, 1', [-0.0961465, -0.0852178, 1.0]], ['2, k, 2', [-0.110058, 0.180594, 1.0]], ['2, k, 3', [-0.0948003, 0.326592, 1.0]], ['2, k, 4', [-0.280872, 0.100956, 1.0]], ['2, k, 5', [-0.437231, -0.0435788, 1.0]], ['2, k, 6', [-0.343186, -0.208962, 1.0]], ['2, k, 7', [-0.290897, -0.233532, 1.0]], ['2, k, 8', [0.074658, 0.112248, 1.0]], ['2, k, 9', [0.261875, 0.00407323, 1.0]], ['2, k, 10', [0.183599, -0.170363, 1.0]], ['2, k, 11', [0.135872, -0.208252, 1.0]], ['2, k, 12', [-0.16168, -0.360005, 1.0]], ['2, k, 13', [-0.235351, -0.675247, 1.0]], ['2, k, 14', [-0.345581, -1.08087, 1.0]], ['2, k, 15', [-0.361944, -1.14807, 1.0]], ['2, k, 16', [0.0023228, -0.344209, 1.0]], ['2, k, 17', [0.0509118, -0.645661, 1.0]], ['2, k, 18', [0.0707598, -1.07436, 1.0]], ['2, k, 19', [0.0744397, -1.14178, 1.0]], ['2, k, 20', [-0.106872, 0.115011, 1.0]], ['2, k, 21', [-0.249679, -0.326367, 1.0]], ['2, k, 22', [-0.245001, -0.211836, 1.0]], ['2, k, 23', [0.125541, -0.294148, 1.0]], ['2, k, 24', [0.0886851, -0.186011, 1.0]]]
[['2, k, 0', [-0.0778851, -0.35488, 1.0]], ['2, k, 1', [-0.0935347, -0.0831868, 1.0]], ['2, k, 2', [-0.108086, 0.18203, 1.0]], ['2, k, 3', [-0.0915149, 0.328806, 1.0]], ['2, k, 4', [-0.278727, 0.102548, 1.0]], ['2, k, 5', [-0.435767, -0.0431559, 1.0]], ['2, k, 6', [-0.341905, -0.208343, 1.0]], ['2, k, 7', [-0.287055, -0.231407, 1.0]], ['2, k, 8', [0.0763518, 0.114175, 1.0]], ['2, k, 9', [0.262935, 0.00891635, 1.0]], ['2, k, 10', [0.185861, -0.167059, 1.0]], ['2, k, 11', [0.138779, -0.20656, 1.0]], ['2, k, 12', [-0.158762, -0.357625, 1.0]], ['2, k, 13', [-0.232724, -0.674761, 1.0]], ['2, k, 14', [-0.345143, -1.08022, 1.0]], ['2, k, 15', [-0.358864, -1.15403, 1.0]], ['2, k, 16', [0.00533449, -0.341537, 1.0]], ['2, k, 17', [0.0541108, -0.643794, 1.0]], ['2, k, 18', [0.0709378, -1.07418, 1.0]], ['2, k, 19', [0.0749466, -1.14036, 1.0]], ['2, k, 20', [-0.104713, 0.116602, 1.0]], ['2, k, 21', [-0.245785, -0.320371, 1.0]], ['2, k, 22', [-0.243463, -0.204776, 1.0]], ['2, k, 23', [0.128972, -0.288304, 1.0]], ['2, k, 24', [0.0935336, -0.186975, 1.0]]]
[['2, k, 0', [-0.0744691, -0.353061, 1.0]], ['2, k, 1', [-0.0909882, -0.0816786, 1.0]], ['2, k, 2', [-0.106266, 0.183246, 1.0]], ['2, k, 3', [-0.089131, 0.330196, 1.0]], ['2, k, 4', [-0.275531, 0.104298, 1.0]], ['2, k, 5', [-0.433017, -0.0437889, 1.0]], ['2, k, 6', [-0.330178, -0.202888, 1.0]], ['2, k, 7', [-0.300949, -0.223018, 1.0]], ['2, k, 8', [0.0780475, 0.11596, 1.0]], ['2, k, 9', [0.263665, 0.0112709, 1.0]], ['2, k, 10', [0.18792, -0.165505, 1.0]], ['2, k, 11', [0.140471, -0.205072, 1.0]], ['2, k, 12', [-0.155401, -0.356097, 1.0]], ['2, k, 13', [-0.230053, -0.67483, 1.0]], ['2, k, 14', [-0.34535, -1.07997, 1.0]], ['2, k, 15', [-0.356589, -1.14804, 1.0]], ['2, k, 16', [0.00870371, -0.339492, 1.0]], ['2, k, 17', [0.0576351, -0.639611, 1.0]], ['2, k, 18', [0.0713632, -1.07298, 1.0]], ['2, k, 19', [0.0759853, -1.13984, 1.0]], ['2, k, 20', [-0.102729, 0.117885, 1.0]], ['2, k, 21', [-0.253234, -0.329818, 1.0]], ['2, k, 22', [-0.259881, -0.206571, 1.0]], ['2, k, 23', [0.131754, -0.288081, 1.0]], ['2, k, 24', [0.0941385, -0.183381, 1.0]]]
