[['2, k, 0', [-0.503394, -0.386346, 1.0]], ['2, k, 1', [-0.517188, -0.0900978, 1.0]], ['2, k, 2', [-0.527587, 0.198972, 1.0]], ['2, k, 3', [-0.50933, 0.324772, 1.0]], ['2, k, 4', [-0.665813, 0.0933412, 1.0]], ['2, k, 5', [-0.705947, 0.0184414, 1.0]], ['2, k, 6', [-0.707286, -0.0242685, 1.0]], ['2, k, 7', [-0.715601, -0.0730841, 1.0]], ['2, k, 8', [-0.364348, 0.108705, 1.0]], ['2, k, 9', [-0.377689, -0.164385, 1.0]], ['2, k, 10', [-0.319153, -0.09654, 1.0]], ['2, k, 11', [-0.273934, -0.0646816, 1.0]], ['2, k, 12', [-0.56473, -0.384102, 1.0]], ['2, k, 13', [-0.589164, -0.715448, 1.0]], ['2, k, 14', [-0.565655, -1.05813, 1.0]], ['2, k, 15', [-0.555731, -1.09067, 1.0]], ['2, k, 16', [-0.4273, -0.377286, 1.0]], ['2, k, 17', [-0.34374, -0.72081, 1.0]], ['2, k, 18', [-0.293296, -1.07031, 1.0]], ['2, k, 19', [-0.28125, -1.12988, 1.0]], ['2, k, 20', [-0.525567, 0.127705, 1.0]], ['2, k, 21', [-0.715109, -0.112458, 1.0]], ['2, k, 22', [-0.766963, -0.0773081, 1.0]], ['2, k, 23', [-0.243466, -0.108077, 1.0]], ['2, k, 24', [-0.228691, -0.0709546, 1.0]]]
[['2, k, 0', [-0.424898, -0.389958, 1.0]], ['2, k, 1', [-0.425544, -0.0939643, 1.0]], ['2, k, 2', [-0.423049, 0.186605, 1.0]], ['2, k, 3', [-0.436917, 0.315011, 1.0]], ['2, k, 4', [-0.561832, 0.109866, 1.0]], ['2, k, 5', [-0.590916, 0.0570172, 1.0]], ['2, k, 6', [-0.583088, 0.0115701, 1.0]], ['2, k, 7', [-0.587236, -0.0122732, 1.0]], ['2, k, 8', [-0.287894, 0.102022, 1.0]], ['2, k, 9', [-0.284915, 0.0612849, 1.0]], ['2, k, 10', [-0.292623, -0.00681978, 1.0]], ['2, k, 11', [-0.321782, -0.0164479, 1.0]], ['2, k, 12', [-0.483399, -0.38895, 1.0]], ['2, k, 13', [-0.547771, -0.725122, 1.0]], ['2, k, 14', [-0.560214, -1.07678, 1.0]], ['2, k, 15', [-0.570389, -1.1344, 1.0]], ['2, k, 16', [-0.354041, -0.3796, 1.0]], ['2, k, 17', [-0.289365, -0.714118, 1.0]], ['2, k, 18', [-0.26314, -1.08036, 1.0]], ['2, k, 19', [-0.260585, -1.11268, 1.0]], ['2, k, 20', [-0.424149, 0.117501, 1.0]], ['2, k, 21', [-0.584671, -0.0334534, 1.0]], ['2, k, 22', [-0.61662, -0.00891513, 1.0]], ['2, k, 23', [-0.331576, -0.0368256, 1.0]], ['2, k, 24', [-0.352926, -0.0136695, 1.0]]]
[['2, k, 0', [-0.42584, -0.393871, 1.0]], ['2, k, 1', [-0.425738, -0.103454, 1.0]], ['2, k, 2', [-0.422508, 0.169498, 1.0]], ['2, k, 3', [-0.437939, 0.295693, 1.0]], ['2, k, 4', [-0.559409, 0.0808403, 1.0]], ['2, k, 5', [-0.590566, 0.0423039, 1.0]], ['2, k, 6', [-0.598371, 0.0173207, 1.0]], ['2, k, 7', [-0.591564, -0.024314, 1.0]], ['2, k, 8', [-0.289862, 0.0896743, 1.0]], ['2, k, 9', [-0.268117, 0.0435521, 1.0]], ['2, k, 10', [-0.309687, 0.00613935, 1.0]], ['2, k, 11', [-0.32636, -0.0318263, 1.0]], ['2, k, 12', [-0.484166, -0.392891, 1.0]], ['2, k, 13', [-0.547919, -0.728632, 1.0]], ['2, k, 14', [-0.560357, -1.08187, 1.0]], ['2, k, 15', [-0.57144, -1.1364, 1.0]], ['2, k, 16', [-0.355217, -0.383248, 1.0]], ['2, k, 17', [-0.288851, -0.715991, 1.0]], ['2, k, 18', [-0.262233, -1.08106, 1.0]], ['2, k, 19', [-0.256207, -1.11424, 1.0]], ['2, k, 20', [-0.423849, 0.102207, 1.0]], ['2, k, 21', [-0.582776, -0.0479391, 1.0]], ['2, k, 22', [-0.622666, -0.0232805, 1.0]], ['2, k, 23', [-0.345546, -0.052389, 1.0]], ['2, k, 24', [-0.366053, -0.0439032, 1.0]]]
[['2, k, 0', [-0.426448, -0.400862, 1.0]], ['2, k, 1', [-0.425976, -0.118739, 1.0]], ['2, k, 2', [-0.422505, 0.149397, 1.0]], ['2, k, 3', [-0.439539, 0.27676, 1.0]], ['2, k, 4', [-0.55968, 0.0654353, 1.0]], ['2, k, 5', [-0.594462, 0.0335888, 1.0]], ['2, k, 6', [-0.593874, -0.0240277, 1.0]], ['2, k, 7', [-0.592037, -0.042644, 1.0]], ['2, k, 8', [-0.293649, 0.0712316, 1.0]], ['2, k, 9', [-0.281016, 0.0100297, 1.0]], ['2, k, 10', [-0.305714, -0.0213871, 1.0]], ['2, k, 11', [-0.322278, -0.0471841, 1.0]], ['2, k, 12', [-0.483519, -0.40124, 1.0]], ['2, k, 13', [-0.54832, -0.729987, 1.0]], ['2, k, 14', [-0.559687, -1.08457, 1.0]], ['2, k, 15', [-0.571591, -1.13085, 1.0]], ['2, k, 16', [-0.357119, -0.388801, 1.0]], ['2, k, 17', [-0.288045, -0.72069, 1.0]], ['2, k, 18', [-0.262018, -1.08236, 1.0]], ['2, k, 19', [-0.257228, -1.11651, 1.0]], ['2, k, 20', [-0.42389, 0.0833412, 1.0]], ['2, k, 21', [-0.583798, -0.0648554, 1.0]], ['2, k, 22', [-0.625235, -0.0394168, 1.0]], ['2, k, 23', [-0.341285, -0.0662111, 1.0]], ['2, k, 24', [-0.345277, -0.0459085, 1.0]]]
[['2, k, 0', [-0.428018, -0.408365, 1.0]], ['2, k, 1', [-0.42625, -0.136051, 1.0]], ['2, k, 2', [-0.421074, 0.123308, 1.0]], ['2, k, 3', [-0.441634, 0.25151, 1.0]], ['2, k, 4', [-0.558854, 0.0436595, 1.0]], ['2, k, 5', [-0.594661, -0.00119563, 1.0]], ['2, k, 6', [-0.59967, -0.0179168, 1.0]], ['2, k, 7', [-0.593475, -0.0627955, 1.0]], ['2, k, 8', [-0.296705, 0.0557104, 1.0]], ['2, k, 9', [-0.269796, -0.00167362, 1.0]], ['2, k, 10', [-0.296588, -0.0506773, 1.0]], ['2, k, 11', [-0.321389, -0.0668543, 1.0]], ['2, k, 12', [-0.4834, -0.408951, 1.0]], ['2, k, 13', [-0.548325, -0.738506, 1.0]], ['2, k, 14', [-0.559466, -1.087, 1.0]], ['2, k, 15', [-0.573009, -1.13259, 1.0]], ['2, k, 16', [-0.360585, -0.396022, 1.0]], ['2, k, 17', [-0.28632, -0.727156, 1.0]], ['2, k, 18', [-0.262069, -1.08329, 1.0]], ['2, k, 19', [-0.256027, -1.11839, 1.0]], ['2, k, 20', [-0.422935, 0.0595729, 1.0]], ['2, k, 21', [-0.584099, -0.0832646, 1.0]], ['2, k, 22', [-0.62497, -0.0552319, 1.0]], ['2, k, 23', [-0.33932, -0.084556, 1.0]], ['2, k, 24', [-0.345785, -0.0671189, 1.0]]]
[['2, k, 0', [-0.43036, -0.420973, 1.0]], ['2, k, 1', [-0.428723, -0.159881, 1.0]], ['2, k, 2', [-0.424019, 0.0919336, 1.0]], ['2, k, 3', [-0.442099, 0.222487, 1.0]], ['2, k, 4', [-0.559298, 0.0139394, 1.0]], ['2, k, 5', [-0.598009, -0.026354, 1.0]], ['2, k, 6', [-0.595976, -0.0671846, 1.0]], ['2, k, 7', [-0.593841, -0.0834042, 1.0]], ['2, k, 8', [-0.300593, 0.0391223, 1.0]], ['2, k, 9', [-0.244199, -0.0273032, 1.0]], ['2, k, 10', [-0.300624, -0.0449474, 1.0]], ['2, k, 11', [-0.326691, -0.0994959, 1.0]], ['2, k, 12', [-0.484934, -0.423638, 1.0]], ['2, k, 13', [-0.551265, -0.750123, 1.0]], ['2, k, 14', [-0.559106, -1.08876, 1.0]], ['2, k, 15', [-0.574196, -1.13491, 1.0]], ['2, k, 16', [-0.363576, -0.406464, 1.0]], ['2, k, 17', [-0.285233, -0.730118, 1.0]], ['2, k, 18', [-0.261707, -1.08562, 1.0]], ['2, k, 19', [-0.254809, -1.12174, 1.0]], ['2, k, 20', [-0.425717, 0.0298216, 1.0]], ['2, k, 21', [-0.586753, -0.101732, 1.0]], ['2, k, 22', [-0.624936, -0.079104, 1.0]], ['2, k, 23', [-0.345705, -0.113856, 1.0]], ['2, k, 24', [-0.352007, -0.101947, 1.0]]]
[['2, k, 0', [-0.43131, -0.440454, 1.0]], ['2, k, 1', [-0.429896, -0.182389, 1.0]], ['2, k, 2', [-0.425608, 0.0685822, 1.0]], ['2, k, 3', [-0.443872, 0.197698, 1.0]], ['2, k, 4', [-0.560759, -0.00999476, 1.0]], ['2, k, 5', [-0.598789, -0.0452526, 1.0]], ['2, k, 6', [-0.605516, -0.0744129, 1.0]], ['2, k, 7', [-0.595965, -0.107098, 1.0]], ['2, k, 8', [-0.303616, 0.0171908, 1.0]], ['2, k, 9', [-0.237513, -0.035653, 1.0]], ['2, k, 10', [-0.304789, -0.0637322, 1.0]], ['2, k, 11', [-0.327722, -0.12338, 1.0]], ['2, k, 12', [-0.484554, -0.442166, 1.0]], ['2, k, 13', [-0.551602, -0.751422, 1.0]], ['2, k, 14', [-0.560149, -1.09103, 1.0]], ['2, k, 15', [-0.575411, -1.13879, 1.0]], ['2, k, 16', [-0.36596, -0.426301, 1.0]], ['2, k, 17', [-0.279513, -0.743016, 1.0]], ['2, k, 18', [-0.261679, -1.09401, 1.0]], ['2, k, 19', [-0.251735, -1.14134, 1.0]], ['2, k, 20', [-0.427184, 0.00668516, 1.0]], ['2, k, 21', [-0.587922, -0.125117, 1.0]], ['2, k, 22', [-0.626146, -0.099606, 1.0]], ['2, k, 23', [-0.35073, -0.135916, 1.0]], ['2, k, 24', [-0.361919, -0.128596, 1.0]]]
[['2, k, 0', [-0.433763, -0.45936, 1.0]], ['2, k, 1', [-0.43157, -0.20981, 1.0]], ['2, k, 2', [-0.426247, 0.0327142, 1.0]], ['2, k, 3', [-0.446579, 0.162074, 1.0]], ['2, k, 4', [-0.562016, -0.0390221, 1.0]], ['2, k, 5', [-0.601312, -0.0766973, 1.0]], ['2, k, 6', [-0.598122, -0.118912, 1.0]], ['2, k, 7', [-0.597167, -0.13295, 1.0]], ['2, k, 8', [-0.306985, -0.0232882, 1.0]], ['2, k, 9', [-0.235121, -0.056643, 1.0]], ['2, k, 10', [-0.296209, -0.109904, 1.0]], ['2, k, 11', [-0.328301, -0.149917, 1.0]], ['2, k, 12', [-0.486114, -0.460754, 1.0]], ['2, k, 13', [-0.554145, -0.75899, 1.0]], ['2, k, 14', [-0.560824, -1.09341, 1.0]], ['2, k, 15', [-0.575966, -1.1412, 1.0]], ['2, k, 16', [-0.36922, -0.444978, 1.0]], ['2, k, 17', [-0.274498, -0.746252, 1.0]], ['2, k, 18', [-0.261652, -1.09363, 1.0]], ['2, k, 19', [-0.249895, -1.14069, 1.0]], ['2, k, 20', [-0.428118, -0.0271036, 1.0]], ['2, k, 21', [-0.59208, -0.147936, 1.0]], ['2, k, 22', [-0.626195, -0.125647, 1.0]], ['2, k, 23', [-0.351078, -0.163216, 1.0]], ['2, k, 24', [-0.366011, -0.156051, 1.0]]]
[['2, k, 0', [-0.435214, -0.470784, 1.0]], ['2, k, 1', [-0.43336, -0.227392, 1.0]], ['2, k, 2', [-0.428807, 0.00781425, 1.0]], ['2, k, 3', [-0.447219, 0.134042, 1.0]], ['2, k, 4', [-0.561924, -0.0403022, 1.0]], ['2, k, 5', [-0.599732, -0.109922, 1.0]], ['2, k, 6', [-0.599966, -0.148858, 1.0]], ['2, k, 7', [-0.599981, -0.159919, 1.0]], ['2, k, 8', [-0.307258, -0.0294492, 1.0]], ['2, k, 9', [-0.245752, -0.0880729, 1.0]], ['2, k, 10', [-0.298289, -0.122664, 1.0]], ['2, k, 11', [-0.326616, -0.174344, 1.0]], ['2, k, 12', [-0.485732, -0.47051, 1.0]], ['2, k, 13', [-0.558145, -0.770025, 1.0]], ['2, k, 14', [-0.560614, -1.09799, 1.0]], ['2, k, 15', [-0.576069, -1.14925, 1.0]], ['2, k, 16', [-0.372792, -0.458097, 1.0]], ['2, k, 17', [-0.268098, -0.756168, 1.0]], ['2, k, 18', [-0.261012, -1.09926, 1.0]], ['2, k, 19', [-0.24529, -1.14459, 1.0]], ['2, k, 20', [-0.43045, -0.0501407, 1.0]], ['2, k, 21', [-0.598334, -0.170051, 1.0]], ['2, k, 22', [-0.637373, -0.163939, 1.0]], ['2, k, 23', [-0.347688, -0.185509, 1.0]], ['2, k, 24', [-0.355621, -0.175932, 1.0]]]
[['2, k, 0', [-0.435034, -0.49408, 1.0]], ['2, k, 1', [-0.434487, -0.254627, 1.0]], ['2, k, 2', [-0.431053, -0.0193803, 1.0]], ['2, k, 3', [-0.449858, 0.107742, 1.0]], ['2, k, 4', [-0.562904, -0.10192, 1.0]], ['2, k, 5', [-0.601177, -0.124252, 1.0]], ['2, k, 6', [-0.602598, -0.167747, 1.0]], ['2, k, 7', [-0.600844, -0.189542, 1.0]], ['2, k, 8', [-0.310629, -0.0533356, 1.0]], ['2, k, 9', [-0.242009, -0.113584, 1.0]], ['2, k, 10', [-0.303548, -0.138021, 1.0]], ['2, k, 11', [-0.32507, -0.196733, 1.0]], ['2, k, 12', [-0.482793, -0.495202, 1.0]], ['2, k, 13', [-0.567274, -0.793053, 1.0]], ['2, k, 14', [-0.561873, -1.09964, 1.0]], ['2, k, 15', [-0.578694, -1.15103, 1.0]], ['2, k, 16', [-0.375055, -0.479324, 1.0]], ['2, k, 17', [-0.259217, -0.772398, 1.0]], ['2, k, 18', [-0.257225, -1.10736, 1.0]], ['2, k, 19', [-0.245052, -1.15434, 1.0]], ['2, k, 20', [-0.432438, -0.0776253, 1.0]], ['2, k, 21', [-0.590538, -0.199071, 1.0]], ['2, k, 22', [-0.640904, -0.190405, 1.0]], ['2, k, 23', [-0.341463, -0.207919, 1.0]], ['2, k, 24', [-0.357368, -0.201898, 1.0]]]
[['2, k, 0', [-0.43754, -0.508446, 1.0]], ['2, k, 1', [-0.437228, -0.274724, 1.0]], ['2, k, 2', [-0.434331, -0.0481019, 1.0]], ['2, k, 3', [-0.449988, 0.0786486, 1.0]], ['2, k, 4', [-0.563138, -0.113465, 1.0]], ['2, k, 5', [-0.598319, -0.152595, 1.0]], ['2, k, 6', [-0.603428, -0.193076, 1.0]], ['2, k, 7', [-0.606863, -0.210379, 1.0]], ['2, k, 8', [-0.312438, -0.0689064, 1.0]], ['2, k, 9', [-0.25225, -0.148674, 1.0]], ['2, k, 10', [-0.296688, -0.188397, 1.0]], ['2, k, 11', [-0.322294, -0.21914, 1.0]], ['2, k, 12', [-0.483494, -0.508639, 1.0]], ['2, k, 13', [-0.573854, -0.805503, 1.0]], ['2, k, 14', [-0.56282, -1.10263, 1.0]], ['2, k, 15', [-0.582205, -1.15251, 1.0]], ['2, k, 16', [-0.379714, -0.494371, 1.0]], ['2, k, 17', [-0.25184, -0.780294, 1.0]], ['2, k, 18', [-0.256129, -1.10727, 1.0]], ['2, k, 19', [-0.245083, -1.15522, 1.0]], ['2, k, 20', [-0.435564, -0.103925, 1.0]], ['2, k, 21', [-0.600767, -0.220173, 1.0]], ['2, k, 22', [-0.640822, -0.210599, 1.0]], ['2, k, 23', [-0.336665, -0.23313, 1.0]], ['2, k, 24', [-0.356158, -0.226298, 1.0]]]
[['2, k, 0', [-0.439907, -0.539979, 1.0]], ['2, k, 1', [-0.437812, -0.306017, 1.0]], ['2, k, 2', [-0.433102, -0.0747934, 1.0]], ['2, k, 3', [-0.451485, 0.0516567, 1.0]], ['2, k, 4', [-0.564629, -0.136144, 1.0]], ['2, k, 5', [-0.603659, -0.174014, 1.0]], ['2, k, 6', [-0.607622, -0.215407, 1.0]], ['2, k, 7', [-0.610327, -0.233001, 1.0]], ['2, k, 8', [-0.310383, -0.125366, 1.0]], ['2, k, 9', [-0.299238, -0.17609, 1.0]], ['2, k, 10', [-0.306785, -0.2349, 1.0]], ['2, k, 11', [-0.328136, -0.248776, 1.0]], ['2, k, 12', [-0.485402, -0.538364, 1.0]], ['2, k, 13', [-0.586477, -0.831383, 1.0]], ['2, k, 14', [-0.567752, -1.09865, 1.0]], ['2, k, 15', [-0.582608, -1.15196, 1.0]], ['2, k, 16', [-0.382366, -0.526528, 1.0]], ['2, k, 17', [-0.23928, -0.799163, 1.0]], ['2, k, 18', [-0.25614, -1.10687, 1.0]], ['2, k, 19', [-0.245476, -1.15517, 1.0]], ['2, k, 20', [-0.434768, -0.132151, 1.0]], ['2, k, 21', [-0.599499, -0.24379, 1.0]], ['2, k, 22', [-0.645555, -0.235039, 1.0]], ['2, k, 23', [-0.345865, -0.258979, 1.0]], ['2, k, 24', [-0.359554, -0.252901, 1.0]]]
[['2, k, 0', [-0.439356, -0.546718, 1.0]], ['2, k, 1', [-0.437632, -0.32061, 1.0]], ['2, k, 2', [-0.433473, -0.100397, 1.0]], ['2, k, 3', [-0.45425, 0.0287071, 1.0]], ['2, k, 4', [-0.564122, -0.157238, 1.0]], ['2, k, 5', [-0.604889, -0.198101, 1.0]], ['2, k, 6', [-0.611189, -0.237929, 1.0]], ['2, k, 7', [-0.613184, -0.256105, 1.0]], ['2, k, 8', [-0.310638, -0.127169, 1.0]], ['2, k, 9', [-0.292568, -0.196204, 1.0]], ['2, k, 10', [-0.313727, -0.250264, 1.0]], ['2, k, 11', [-0.326479, -0.269151, 1.0]], ['2, k, 12', [-0.483645, -0.54593, 1.0]], ['2, k, 13', [-0.591471, -0.835647, 1.0]], ['2, k, 14', [-0.569131, -1.09754, 1.0]], ['2, k, 15', [-0.583303, -1.15265, 1.0]], ['2, k, 16', [-0.382737, -0.535083, 1.0]], ['2, k, 17', [-0.234882, -0.805149, 1.0]], ['2, k, 18', [-0.256303, -1.10867, 1.0]], ['2, k, 19', [-0.245617, -1.15703, 1.0]], ['2, k, 20', [-0.435001, -0.15475, 1.0]], ['2, k, 21', [-0.59611, -0.264961, 1.0]], ['2, k, 22', [-0.649668, -0.25374, 1.0]], ['2, k, 23', [-0.343046, -0.279776, 1.0]], ['2, k, 24', [-0.36468, -0.279683, 1.0]]]
[['2, k, 0', [-0.436512, -0.56166, 1.0]], ['2, k, 1', [-0.436185, -0.341582, 1.0]], ['2, k, 2', [-0.433566, -0.124076, 1.0]], ['2, k, 3', [-0.455098, 0.0050867, 1.0]], ['2, k, 4', [-0.563884, -0.167167, 1.0]], ['2, k, 5', [-0.61049, -0.200283, 1.0]], ['2, k, 6', [-0.613972, -0.250137, 1.0]], ['2, k, 7', [-0.617939, -0.272944, 1.0]], ['2, k, 8', [-0.311219, -0.133753, 1.0]], ['2, k, 9', [-0.293107, -0.209199, 1.0]], ['2, k, 10', [-0.307149, -0.271091, 1.0]], ['2, k, 11', [-0.326852, -0.287851, 1.0]], ['2, k, 12', [-0.480401, -0.560615, 1.0]], ['2, k, 13', [-0.598991, -0.843779, 1.0]], ['2, k, 14', [-0.567992, -1.09617, 1.0]], ['2, k, 15', [-0.583736, -1.1518, 1.0]], ['2, k, 16', [-0.380446, -0.548726, 1.0]], ['2, k, 17', [-0.228519, -0.813841, 1.0]], ['2, k, 18', [-0.256705, -1.10965, 1.0]], ['2, k, 19', [-0.24466, -1.15788, 1.0]], ['2, k, 20', [-0.434719, -0.178161, 1.0]], ['2, k, 21', [-0.607146, -0.282244, 1.0]], ['2, k, 22', [-0.651697, -0.269495, 1.0]], ['2, k, 23', [-0.339221, -0.299319, 1.0]], ['2, k, 24', [-0.369655, -0.299508, 1.0]]]
[['2, k, 0', [-0.449688, -0.586971, 1.0]], ['2, k, 1', [-0.442275, -0.366001, 1.0]], ['2, k, 2', [-0.433035, -0.148608, 1.0]], ['2, k, 3', [-0.454451, -0.0192126, 1.0]], ['2, k, 4', [-0.563446, -0.196165, 1.0]], ['2, k, 5', [-0.616277, -0.211517, 1.0]], ['2, k, 6', [-0.617431, -0.26507, 1.0]], ['2, k, 7', [-0.620458, -0.290814, 1.0]], ['2, k, 8', [-0.311349, -0.179818, 1.0]], ['2, k, 9', [-0.276971, -0.255723, 1.0]], ['2, k, 10', [-0.319863, -0.286219, 1.0]], ['2, k, 11', [-0.328103, -0.305089, 1.0]], ['2, k, 12', [-0.493135, -0.580918, 1.0]], ['2, k, 13', [-0.604998, -0.86329, 1.0]], ['2, k, 14', [-0.567851, -1.09543, 1.0]], ['2, k, 15', [-0.585725, -1.15108, 1.0]], ['2, k, 16', [-0.393547, -0.577055, 1.0]], ['2, k, 17', [-0.216083, -0.820311, 1.0]], ['2, k, 18', [-0.25662, -1.10901, 1.0]], ['2, k, 19', [-0.244132, -1.15727, 1.0]], ['2, k, 20', [-0.435831, -0.202456, 1.0]], ['2, k, 21', [-0.605434, -0.298756, 1.0]], ['2, k, 22', [-0.655138, -0.286373, 1.0]], ['2, k, 23', [-0.339836, -0.313562, 1.0]], ['2, k, 24', [-0.374931, -0.316718, 1.0]]]
[['2, k, 0', [-0.452212, -0.615903, 1.0]], ['2, k, 1', [-0.443116, -0.394431, 1.0]], ['2, k, 2', [-0.431613, -0.175105, 1.0]], ['2, k, 3', [-0.454941, -0.0464885, 1.0]], ['2, k, 4', [-0.566235, -0.231897, 1.0]], ['2, k, 5', [-0.642684, -0.233395, 1.0]], ['2, k, 6', [-0.617215, -0.276487, 1.0]], ['2, k, 7', [-0.621562, -0.304814, 1.0]], ['2, k, 8', [-0.312802, -0.18385, 1.0]], ['2, k, 9', [-0.277874, -0.259053, 1.0]], ['2, k, 10', [-0.305947, -0.306787, 1.0]], ['2, k, 11', [-0.326135, -0.318203, 1.0]], ['2, k, 12', [-0.49908, -0.621181, 1.0]], ['2, k, 13', [-0.620156, -0.896765, 1.0]], ['2, k, 14', [-0.567916, -1.09489, 1.0]], ['2, k, 15', [-0.585632, -1.15282, 1.0]], ['2, k, 16', [-0.393835, -0.600783, 1.0]], ['2, k, 17', [-0.214317, -0.819814, 1.0]], ['2, k, 18', [-0.25713, -1.10901, 1.0]], ['2, k, 19', [-0.243819, -1.15719, 1.0]], ['2, k, 20', [-0.434974, -0.229642, 1.0]], ['2, k, 21', [-0.612786, -0.309842, 1.0]], ['2, k, 22', [-0.648623, -0.297538, 1.0]], ['2, k, 23', [-0.336126, -0.325671, 1.0]], ['2, k, 24', [-0.362715, -0.322893, 1.0]]]
[['2, k, 0', [-0.443679, -0.631824, 1.0]], ['2, k, 1', [-0.439863, -0.413128, 1.0]], ['2, k, 2', [-0.433747, -0.198097, 1.0]], ['2, k, 3', [-0.45447, -0.0630762, 1.0]], ['2, k, 4', [-0.56776, -0.251439, 1.0]], ['2, k, 5', [-0.614335, -0.285869, 1.0]], ['2, k, 6', [-0.621206, -0.302131, 1.0]], ['2, k, 7', [-0.625218, -0.317492, 1.0]], ['2, k, 8', [-0.318309, -0.197702, 1.0]], ['2, k, 9', [-0.283461, -0.276673, 1.0]], ['2, k, 10', [-0.305948, -0.311451, 1.0]], ['2, k, 11', [-0.329937, -0.333401, 1.0]], ['2, k, 12', [-0.491182, -0.636707, 1.0]], ['2, k, 13', [-0.628526, -0.901659, 1.0]], ['2, k, 14', [-0.568028, -1.09563, 1.0]], ['2, k, 15', [-0.586891, -1.15358, 1.0]], ['2, k, 16', [-0.386083, -0.61057, 1.0]], ['2, k, 17', [-0.214446, -0.826275, 1.0]], ['2, k, 18', [-0.257533, -1.10912, 1.0]], ['2, k, 19', [-0.241691, -1.15639, 1.0]], ['2, k, 20', [-0.435685, -0.251433, 1.0]], ['2, k, 21', [-0.616271, -0.321861, 1.0]], ['2, k, 22', [-0.657126, -0.311282, 1.0]], ['2, k, 23', [-0.345481, -0.34019, 1.0]], ['2, k, 24', [-0.3662, -0.338992, 1.0]]]
[['2, k, 0', [-0.457115, -0.652952, 1.0]], ['2, k, 1', [-0.446464, -0.433934, 1.0]], ['2, k, 2', [-0.43406, -0.217643, 1.0]], ['2, k, 3', [-0.455335, -0.0842245, 1.0]], ['2, k, 4', [-0.569213, -0.269972, 1.0]], ['2, k, 5', [-0.616655, -0.293184, 1.0]], ['2, k, 6', [-0.626587, -0.311238, 1.0]], ['2, k, 7', [-0.628189, -0.331016, 1.0]], ['2, k, 8', [-0.318272, -0.234108, 1.0]], ['2, k, 9', [-0.295439, -0.296052, 1.0]], ['2, k, 10', [-0.309122, -0.324975, 1.0]], ['2, k, 11', [-0.328957, -0.345789, 1.0]], ['2, k, 12', [-0.506066, -0.654927, 1.0]], ['2, k, 13', [-0.62986, -0.924581, 1.0]], ['2, k, 14', [-0.567902, -1.09594, 1.0]], ['2, k, 15', [-0.587212, -1.15364, 1.0]], ['2, k, 16', [-0.396079, -0.633171, 1.0]], ['2, k, 17', [-0.206418, -0.826389, 1.0]], ['2, k, 18', [-0.257496, -1.10957, 1.0]], ['2, k, 19', [-0.241724, -1.15664, 1.0]], ['2, k, 20', [-0.437572, -0.271368, 1.0]], ['2, k, 21', [-0.623506, -0.331908, 1.0]], ['2, k, 22', [-0.663603, -0.324667, 1.0]], ['2, k, 23', [-0.339974, -0.349316, 1.0]], ['2, k, 24', [-0.369414, -0.351316, 1.0]]]
[['2, k, 0', [-0.458373, -0.662713, 1.0]], ['2, k, 1', [-0.447551, -0.445557, 1.0]], ['2, k, 2', [-0.434402, -0.230118, 1.0]], ['2, k, 3', [-0.455515, -0.0975605, 1.0]], ['2, k, 4', [-0.570349, -0.287693, 1.0]], ['2, k, 5', [-0.618744, -0.319079, 1.0]], ['2, k, 6', [-0.624941, -0.329784, 1.0]], ['2, k, 7', [-0.628048, -0.343955, 1.0]], ['2, k, 8', [-0.319379, -0.242352, 1.0]], ['2, k, 9', [-0.300574, -0.300535, 1.0]], ['2, k, 10', [-0.315162, -0.340029, 1.0]], ['2, k, 11', [-0.330401, -0.358875, 1.0]], ['2, k, 12', [-0.507857, -0.663413, 1.0]], ['2, k, 13', [-0.630296, -0.932077, 1.0]], ['2, k, 14', [-0.568821, -1.0965, 1.0]], ['2, k, 15', [-0.588045, -1.15692, 1.0]], ['2, k, 16', [-0.396639, -0.644731, 1.0]], ['2, k, 17', [-0.202002, -0.830322, 1.0]], ['2, k, 18', [-0.257531, -1.10996, 1.0]], ['2, k, 19', [-0.24178, -1.1571, 1.0]], ['2, k, 20', [-0.438155, -0.283761, 1.0]], ['2, k, 21', [-0.62617, -0.343447, 1.0]], ['2, k, 22', [-0.661652, -0.337384, 1.0]], ['2, k, 23', [-0.346714, -0.361264, 1.0]], ['2, k, 24', [-0.373297, -0.362522, 1.0]]]
