[['2, k, 0', [0.00900057, -0.402371, 1.0]], ['2, k, 1', [-0.00164854, -0.0981441, 1.0]], ['2, k, 2', [-0.0119714, 0.197827, 1.0]], ['2, k, 3', [-0.00942161, 0.351869, 1.0]], ['2, k, 4', [-0.198124, 0.0964304, 1.0]], ['2, k, 5', [-0.274186, -0.201169, 1.0]], ['2, k, 6', [-0.308424, -0.459485, 1.0]], ['2, k, 7', [-0.303178, -0.458016, 1.0]], ['2, k, 8', [0.183526, 0.0906974, 1.0]], ['2, k, 9', [0.282243, -0.205471, 1.0]], ['2, k, 10', [0.300878, -0.462639, 1.0]], ['2, k, 11', [0.292751, -0.449308, 1.0]], ['2, k, 12', [-0.078381, -0.394263, 1.0]], ['2, k, 13', [-0.0941484, -0.746711, 1.0]], ['2, k, 14', [-0.0960186, -1.10372, 1.0]], ['2, k, 15', [-0.130492, -1.171, 1.0]], ['2, k, 16', [0.0960836, -0.396921, 1.0]], ['2, k, 17', [0.165398, -0.759235, 1.0]], ['2, k, 18', [0.167426, -1.10083, 1.0]], ['2, k, 19', [0.187587, -1.16184, 1.0]], ['2, k, 20', [-0.00943845, 0.125019, 1.0]], ['2, k, 21', [-0.303812, -0.527354, 1.0]], ['2, k, 22', [-0.340671, -0.470226, 1.0]], ['2, k, 23', [0.289445, -0.51771, 1.0]], ['2, k, 24', [0.341177, -0.467531, 1.0]]]
[['2, k, 0', [0.015928, -0.380032, 1.0]], ['2, k, 1', [-0.0299908, -0.0492859, 1.0]], ['2, k, 2', [-0.0722645, 0.27109, 1.0]], ['2, k, 3', [-0.119306, 0.41274, 1.0]], ['2, k, 4', [-0.244649, 0.222899, 1.0]], ['2, k, 5', [-0.494041, 0.1987, 1.0]], ['2, k, 6', [-0.715329, 0.192737, 1.0]], ['2, k, 7', [-0.734739, 0.208989, 1.0]], ['2, k, 8', [0.0279332, 0.127391, 1.0]], ['2, k, 9', [-0.174296, 0.0790706, 1.0]], ['2, k, 10', [-0.407077, 0.0883935, 1.0]], ['2, k, 11', [-0.490293, 0.0991403, 1.0]], ['2, k, 12', [-0.0345142, -0.377117, 1.0]], ['2, k, 13', [-0.067553, -0.751339, 1.0]], ['2, k, 14', [-0.088221, -1.10039, 1.0]], ['2, k, 15', [-0.129719, -1.16611, 1.0]], ['2, k, 16', [0.0667361, -0.370068, 1.0]], ['2, k, 17', [0.0750938, -0.738995, 1.0]], ['2, k, 18', [0.164468, -1.1022, 1.0]], ['2, k, 19', [0.178787, -1.16856, 1.0]], ['2, k, 20', [-0.0614922, 0.192061, 1.0]], ['2, k, 21', [-0.781799, 0.190768, 1.0]], ['2, k, 22', [-0.742909, 0.190036, 1.0]], ['2, k, 23', [-0.545785, 0.096026, 1.0]], ['2, k, 24', [-0.502453, 0.0685959, 1.0]]]
[['2, k, 0', [0.017431, -0.381518, 1.0]], ['2, k, 1', [-0.0300129, -0.0494672, 1.0]], ['2, k, 2', [-0.0735948, 0.271827, 1.0]], ['2, k, 3', [-0.120969, 0.413468, 1.0]], ['2, k, 4', [-0.245147, 0.223291, 1.0]], ['2, k, 5', [-0.494743, 0.199095, 1.0]], ['2, k, 6', [-0.70942, 0.205361, 1.0]], ['2, k, 7', [-0.725603, 0.220899, 1.0]], ['2, k, 8', [0.0210484, 0.126689, 1.0]], ['2, k, 9', [-0.185904, 0.0804133, 1.0]], ['2, k, 10', [-0.419977, 0.0900696, 1.0]], ['2, k, 11', [-0.505119, 0.100943, 1.0]], ['2, k, 12', [-0.0316169, -0.378833, 1.0]], ['2, k, 13', [-0.0589089, -0.771671, 1.0]], ['2, k, 14', [-0.087858, -1.10124, 1.0]], ['2, k, 15', [-0.130184, -1.16645, 1.0]], ['2, k, 16', [0.0671158, -0.371015, 1.0]], ['2, k, 17', [0.0728822, -0.739921, 1.0]], ['2, k, 18', [0.164328, -1.10281, 1.0]], ['2, k, 19', [0.179304, -1.16862, 1.0]], ['2, k, 20', [-0.0625423, 0.192616, 1.0]], ['2, k, 21', [-0.744178, 0.226141, 1.0]], ['2, k, 22', [-0.721581, 0.207973, 1.0]], ['2, k, 23', [-0.565471, 0.098842, 1.0]], ['2, k, 24', [-0.516899, 0.0694437, 1.0]]]
[['2, k, 0', [0.0169989, -0.382024, 1.0]], ['2, k, 1', [-0.0307881, -0.0493488, 1.0]], ['2, k, 2', [-0.0751187, 0.272841, 1.0]], ['2, k, 3', [-0.12278, 0.414509, 1.0]], ['2, k, 4', [-0.24579, 0.223866, 1.0]], ['2, k, 5', [-0.495602, 0.199691, 1.0]], ['2, k, 6', [-0.707066, 0.207088, 1.0]], ['2, k, 7', [-0.722802, 0.221144, 1.0]], ['2, k, 8', [0.0144122, 0.125553, 1.0]], ['2, k, 9', [-0.21038, 0.0823296, 1.0]], ['2, k, 10', [-0.432959, 0.0907609, 1.0]], ['2, k, 11', [-0.518916, 0.101961, 1.0]], ['2, k, 12', [-0.0318317, -0.378998, 1.0]], ['2, k, 13', [-0.0602285, -0.769536, 1.0]], ['2, k, 14', [-0.0876298, -1.10078, 1.0]], ['2, k, 15', [-0.129867, -1.16617, 1.0]], ['2, k, 16', [0.0663627, -0.371784, 1.0]], ['2, k, 17', [0.0712005, -0.741613, 1.0]], ['2, k, 18', [0.164378, -1.10286, 1.0]], ['2, k, 19', [0.179404, -1.16876, 1.0]], ['2, k, 20', [-0.0639875, 0.193479, 1.0]], ['2, k, 21', [-0.745843, 0.228005, 1.0]], ['2, k, 22', [-0.721207, 0.206572, 1.0]], ['2, k, 23', [-0.578601, 0.100405, 1.0]], ['2, k, 24', [-0.541524, 0.0690457, 1.0]]]
[['2, k, 0', [0.0176404, -0.382174, 1.0]], ['2, k, 1', [-0.0309593, -0.0491039, 1.0]], ['2, k, 2', [-0.0766207, 0.273751, 1.0]], ['2, k, 3', [-0.124323, 0.415474, 1.0]], ['2, k, 4', [-0.246705, 0.224553, 1.0]], ['2, k, 5', [-0.49671, 0.20038, 1.0]], ['2, k, 6', [-0.69975, 0.211142, 1.0]], ['2, k, 7', [-0.724048, 0.220353, 1.0]], ['2, k, 8', [0.0112013, 0.125276, 1.0]], ['2, k, 9', [-0.221299, 0.118082, 1.0]], ['2, k, 10', [-0.446178, 0.0904671, 1.0]], ['2, k, 11', [-0.529108, 0.103738, 1.0]], ['2, k, 12', [-0.0307955, -0.379041, 1.0]], ['2, k, 13', [-0.0586695, -0.773484, 1.0]], ['2, k, 14', [-0.0876923, -1.10087, 1.0]], ['2, k, 15', [-0.129954, -1.16628, 1.0]], ['2, k, 16', [0.0664841, -0.371965, 1.0]], ['2, k, 17', [0.0715076, -0.743638, 1.0]], ['2, k, 18', [0.164423, -1.10336, 1.0]], ['2, k, 19', [0.179754, -1.16919, 1.0]], ['2, k, 20', [-0.0651517, 0.194229, 1.0]], ['2, k, 21', [-0.753745, 0.224956, 1.0]], ['2, k, 22', [-0.719852, 0.20373, 1.0]], ['2, k, 23', [-0.597213, 0.0994133, 1.0]], ['2, k, 24', [-0.545094, 0.0718977, 1.0]]]
[['2, k, 0', [0.0132425, -0.383457, 1.0]], ['2, k, 1', [-0.0340075, -0.0492016, 1.0]], ['2, k, 2', [-0.0789079, 0.274599, 1.0]], ['2, k, 3', [-0.12621, 0.416515, 1.0]], ['2, k, 4', [-0.248474, 0.225315, 1.0]], ['2, k, 5', [-0.489334, 0.209227, 1.0]], ['2, k, 6', [-0.709476, 0.213774, 1.0]], ['2, k, 7', [-0.729595, 0.219128, 1.0]], ['2, k, 8', [0.00601985, 0.124669, 1.0]], ['2, k, 9', [-0.226966, 0.11893, 1.0]], ['2, k, 10', [-0.460119, 0.0942021, 1.0]], ['2, k, 11', [-0.539016, 0.104965, 1.0]], ['2, k, 12', [-0.0355836, -0.379766, 1.0]], ['2, k, 13', [-0.0560037, -0.7773, 1.0]], ['2, k, 14', [-0.0869471, -1.08557, 1.0]], ['2, k, 15', [-0.124912, -1.1593, 1.0]], ['2, k, 16', [0.0618217, -0.373939, 1.0]], ['2, k, 17', [0.070006, -0.750356, 1.0]], ['2, k, 18', [0.164395, -1.10338, 1.0]], ['2, k, 19', [0.18008, -1.16922, 1.0]], ['2, k, 20', [-0.0677367, 0.194933, 1.0]], ['2, k, 21', [-0.768357, 0.229302, 1.0]], ['2, k, 22', [-0.725037, 0.202918, 1.0]], ['2, k, 23', [-0.610855, 0.101479, 1.0]], ['2, k, 24', [-0.5571, 0.0727689, 1.0]]]
[['2, k, 0', [0.0127421, -0.383813, 1.0]], ['2, k, 1', [-0.0349348, -0.049197, 1.0]], ['2, k, 2', [-0.0805036, 0.275257, 1.0]], ['2, k, 3', [-0.127571, 0.417276, 1.0]], ['2, k, 4', [-0.249808, 0.225943, 1.0]], ['2, k, 5', [-0.489369, 0.209382, 1.0]], ['2, k, 6', [-0.706585, 0.216465, 1.0]], ['2, k, 7', [-0.728632, 0.220808, 1.0]], ['2, k, 8', [0.00118931, 0.123934, 1.0]], ['2, k, 9', [-0.240806, 0.0896055, 1.0]], ['2, k, 10', [-0.49768, 0.103701, 1.0]], ['2, k, 11', [-0.549241, 0.105074, 1.0]], ['2, k, 12', [-0.0357608, -0.379956, 1.0]], ['2, k, 13', [-0.0553237, -0.776833, 1.0]], ['2, k, 14', [-0.0874888, -1.10038, 1.0]], ['2, k, 15', [-0.129302, -1.16584, 1.0]], ['2, k, 16', [0.0608391, -0.374584, 1.0]], ['2, k, 17', [0.069895, -0.754351, 1.0]], ['2, k, 18', [0.164414, -1.10344, 1.0]], ['2, k, 19', [0.180094, -1.16931, 1.0]], ['2, k, 20', [-0.0692045, 0.195436, 1.0]], ['2, k, 21', [-0.763608, 0.223667, 1.0]], ['2, k, 22', [-0.722521, 0.204156, 1.0]], ['2, k, 23', [-0.611799, 0.101778, 1.0]], ['2, k, 24', [-0.57679, 0.0761154, 1.0]]]
[['2, k, 0', [0.0118005, -0.384415, 1.0]], ['2, k, 1', [-0.0364221, -0.0493861, 1.0]], ['2, k, 2', [-0.0827938, 0.275753, 1.0]], ['2, k, 3', [-0.128623, 0.418183, 1.0]], ['2, k, 4', [-0.251908, 0.226471, 1.0]], ['2, k, 5', [-0.489879, 0.209426, 1.0]], ['2, k, 6', [-0.697299, 0.214886, 1.0]], ['2, k, 7', [-0.707394, 0.22014, 1.0]], ['2, k, 8', [-0.00206005, 0.123261, 1.0]], ['2, k, 9', [-0.245018, 0.0905738, 1.0]], ['2, k, 10', [-0.503505, 0.103039, 1.0]], ['2, k, 11', [-0.566737, 0.107591, 1.0]], ['2, k, 12', [-0.0365557, -0.380566, 1.0]], ['2, k, 13', [-0.0550526, -0.777198, 1.0]], ['2, k, 14', [-0.0879652, -1.08537, 1.0]], ['2, k, 15', [-0.124902, -1.16, 1.0]], ['2, k, 16', [0.0594996, -0.375349, 1.0]], ['2, k, 17', [0.0697689, -0.754906, 1.0]], ['2, k, 18', [0.164491, -1.10346, 1.0]], ['2, k, 19', [0.180105, -1.16946, 1.0]], ['2, k, 20', [-0.0713348, 0.195765, 1.0]], ['2, k, 21', [-0.747839, 0.223085, 1.0]], ['2, k, 22', [-0.72521, 0.212516, 1.0]], ['2, k, 23', [-0.647312, 0.108968, 1.0]], ['2, k, 24', [-0.579363, 0.0772436, 1.0]]]
[['2, k, 0', [0.0105989, -0.385622, 1.0]], ['2, k, 1', [-0.0380026, -0.0499294, 1.0]], ['2, k, 2', [-0.0851237, 0.275975, 1.0]], ['2, k, 3', [-0.129229, 0.418934, 1.0]], ['2, k, 4', [-0.254114, 0.226741, 1.0]], ['2, k, 5', [-0.49056, 0.20937, 1.0]], ['2, k, 6', [-0.698446, 0.214586, 1.0]], ['2, k, 7', [-0.720536, 0.224472, 1.0]], ['2, k, 8', [-0.00587219, 0.12204, 1.0]], ['2, k, 9', [-0.250533, 0.0903022, 1.0]], ['2, k, 10', [-0.510699, 0.101866, 1.0]], ['2, k, 11', [-0.575459, 0.108897, 1.0]], ['2, k, 12', [-0.0381565, -0.382448, 1.0]], ['2, k, 13', [-0.0548917, -0.777419, 1.0]], ['2, k, 14', [-0.0880887, -1.0857, 1.0]], ['2, k, 15', [-0.125185, -1.16059, 1.0]], ['2, k, 16', [0.0574188, -0.377192, 1.0]], ['2, k, 17', [0.0695751, -0.755695, 1.0]], ['2, k, 18', [0.16473, -1.1038, 1.0]], ['2, k, 19', [0.179975, -1.16991, 1.0]], ['2, k, 20', [-0.0734942, 0.195791, 1.0]], ['2, k, 21', [-0.76252, 0.21688, 1.0]], ['2, k, 22', [-0.721823, 0.206113, 1.0]], ['2, k, 23', [-0.652813, 0.11104, 1.0]], ['2, k, 24', [-0.589606, 0.0821561, 1.0]]]
[['2, k, 0', [0.0105545, -0.385858, 1.0]], ['2, k, 1', [-0.0384859, -0.0499725, 1.0]], ['2, k, 2', [-0.0868483, 0.276368, 1.0]], ['2, k, 3', [-0.130328, 0.419511, 1.0]], ['2, k, 4', [-0.255816, 0.227166, 1.0]], ['2, k, 5', [-0.491283, 0.209475, 1.0]], ['2, k, 6', [-0.686929, 0.217074, 1.0]], ['2, k, 7', [-0.713079, 0.225316, 1.0]], ['2, k, 8', [-0.00965072, 0.121463, 1.0]], ['2, k, 9', [-0.257263, 0.090508, 1.0]], ['2, k, 10', [-0.51846, 0.101866, 1.0]], ['2, k, 11', [-0.58457, 0.110528, 1.0]], ['2, k, 12', [-0.0380322, -0.382742, 1.0]], ['2, k, 13', [-0.0529603, -0.777992, 1.0]], ['2, k, 14', [-0.0883998, -1.08623, 1.0]], ['2, k, 15', [-0.125428, -1.16153, 1.0]], ['2, k, 16', [0.0572675, -0.377467, 1.0]], ['2, k, 17', [0.0694254, -0.757099, 1.0]], ['2, k, 18', [0.164905, -1.1038, 1.0]], ['2, k, 19', [0.179938, -1.17004, 1.0]], ['2, k, 20', [-0.0748737, 0.196053, 1.0]], ['2, k, 21', [-0.767649, 0.220091, 1.0]], ['2, k, 22', [-0.716816, 0.207742, 1.0]], ['2, k, 23', [-0.660616, 0.111089, 1.0]], ['2, k, 24', [-0.590273, 0.14581, 1.0]]]
[['2, k, 0', [0.00696748, -0.387447, 1.0]], ['2, k, 1', [-0.0411633, -0.0506277, 1.0]], ['2, k, 2', [-0.0886925, 0.27634, 1.0]], ['2, k, 3', [-0.131304, 0.419699, 1.0]], ['2, k, 4', [-0.257633, 0.227178, 1.0]], ['2, k, 5', [-0.492232, 0.209338, 1.0]], ['2, k, 6', [-0.684291, 0.220558, 1.0]], ['2, k, 7', [-0.712001, 0.227177, 1.0]], ['2, k, 8', [-0.0135927, 0.120209, 1.0]], ['2, k, 9', [-0.263251, 0.0893242, 1.0]], ['2, k, 10', [-0.526389, 0.103974, 1.0]], ['2, k, 11', [-0.588771, 0.110956, 1.0]], ['2, k, 12', [-0.0416215, -0.384464, 1.0]], ['2, k, 13', [-0.0526056, -0.778376, 1.0]], ['2, k, 14', [-0.0888712, -1.08669, 1.0]], ['2, k, 15', [-0.125714, -1.16233, 1.0]], ['2, k, 16', [0.0530852, -0.37885, 1.0]], ['2, k, 17', [0.0693039, -0.758075, 1.0]], ['2, k, 18', [0.165133, -1.10329, 1.0]], ['2, k, 19', [0.179931, -1.17018, 1.0]], ['2, k, 20', [-0.0769429, 0.195911, 1.0]], ['2, k, 21', [-0.756171, 0.219922, 1.0]], ['2, k, 22', [-0.714712, 0.209738, 1.0]], ['2, k, 23', [-0.666536, 0.115843, 1.0]], ['2, k, 24', [-0.579943, 0.148203, 1.0]]]
[['2, k, 0', [0.00227917, -0.389529, 1.0]], ['2, k, 1', [-0.0438058, -0.0512158, 1.0]], ['2, k, 2', [-0.0898771, 0.276564, 1.0]], ['2, k, 3', [-0.132645, 0.419875, 1.0]], ['2, k, 4', [-0.258834, 0.227424, 1.0]], ['2, k, 5', [-0.493007, 0.209416, 1.0]], ['2, k, 6', [-0.679079, 0.22542, 1.0]], ['2, k, 7', [-0.709185, 0.234217, 1.0]], ['2, k, 8', [-0.0208302, 0.118796, 1.0]], ['2, k, 9', [-0.272581, 0.0882752, 1.0]], ['2, k, 10', [-0.536754, 0.104355, 1.0]], ['2, k, 11', [-0.601137, 0.114245, 1.0]], ['2, k, 12', [-0.0448489, -0.38591, 1.0]], ['2, k, 13', [-0.0522591, -0.779015, 1.0]], ['2, k, 14', [-0.0900896, -1.08731, 1.0]], ['2, k, 15', [-0.125749, -1.16344, 1.0]], ['2, k, 16', [0.0476754, -0.381034, 1.0]], ['2, k, 17', [0.0688127, -0.760734, 1.0]], ['2, k, 18', [0.165124, -1.10326, 1.0]], ['2, k, 19', [0.179418, -1.17007, 1.0]], ['2, k, 20', [-0.078431, 0.195998, 1.0]], ['2, k, 21', [-0.74565, 0.233813, 1.0]], ['2, k, 22', [-0.724598, 0.218139, 1.0]], ['2, k, 23', [-0.680359, 0.112654, 1.0]], ['2, k, 24', [-0.617119, 0.0867833, 1.0]]]
[['2, k, 0', [0.00122363, -0.389774, 1.0]], ['2, k, 1', [-0.0456028, -0.0513037, 1.0]], ['2, k, 2', [-0.0920596, 0.276859, 1.0]], ['2, k, 3', [-0.133459, 0.4206, 1.0]], ['2, k, 4', [-0.261062, 0.227749, 1.0]], ['2, k, 5', [-0.494884, 0.20957, 1.0]], ['2, k, 6', [-0.678486, 0.227499, 1.0]], ['2, k, 7', [-0.700363, 0.235047, 1.0]], ['2, k, 8', [-0.0244562, 0.118848, 1.0]], ['2, k, 9', [-0.278125, 0.087482, 1.0]], ['2, k, 10', [-0.543894, 0.106403, 1.0]], ['2, k, 11', [-0.607072, 0.115637, 1.0]], ['2, k, 12', [-0.0456953, -0.386229, 1.0]], ['2, k, 13', [-0.0522622, -0.779093, 1.0]], ['2, k, 14', [-0.0897835, -1.08747, 1.0]], ['2, k, 15', [-0.12586, -1.16345, 1.0]], ['2, k, 16', [0.04664, -0.380998, 1.0]], ['2, k, 17', [0.0679708, -0.762295, 1.0]], ['2, k, 18', [0.165149, -1.10354, 1.0]], ['2, k, 19', [0.179183, -1.17013, 1.0]], ['2, k, 20', [-0.0805793, 0.196198, 1.0]], ['2, k, 21', [-0.741206, 0.231722, 1.0]], ['2, k, 22', [-0.715585, 0.222431, 1.0]], ['2, k, 23', [-0.682793, 0.115513, 1.0]], ['2, k, 24', [-0.646624, 0.152673, 1.0]]]
[['2, k, 0', [-0.000243991, -0.390185, 1.0]], ['2, k, 1', [-0.0470637, -0.0514856, 1.0]], ['2, k, 2', [-0.0933186, 0.276959, 1.0]], ['2, k, 3', [-0.134229, 0.420849, 1.0]], ['2, k, 4', [-0.262332, 0.227865, 1.0]], ['2, k, 5', [-0.495946, 0.209591, 1.0]], ['2, k, 6', [-0.54007, 0.236743, 1.0]], ['2, k, 7', [-0.613017, 0.235191, 1.0]], ['2, k, 8', [-0.0271315, 0.119169, 1.0]], ['2, k, 9', [-0.2838, 0.0890948, 1.0]], ['2, k, 10', [-0.549224, 0.108083, 1.0]], ['2, k, 11', [-0.615218, 0.117735, 1.0]], ['2, k, 12', [-0.0469187, -0.386662, 1.0]], ['2, k, 13', [-0.0521154, -0.779269, 1.0]], ['2, k, 14', [-0.090265, -1.08766, 1.0]], ['2, k, 15', [-0.173051, -1.13908, 1.0]], ['2, k, 16', [0.0450919, -0.3812, 1.0]], ['2, k, 17', [0.0673967, -0.762495, 1.0]], ['2, k, 18', [0.164967, -1.10347, 1.0]], ['2, k, 19', [0.17941, -1.17017, 1.0]], ['2, k, 20', [-0.0819062, 0.196235, 1.0]], ['2, k, 21', [-0.685199, 0.248524, 1.0]], ['2, k, 22', [-0.65321, 0.226871, 1.0]], ['2, k, 23', [-0.697876, 0.117391, 1.0]], ['2, k, 24', [-0.613831, 0.0900768, 1.0]]]
[['2, k, 0', [-0.00442623, -0.391526, 1.0]], ['2, k, 1', [-0.050581, -0.0521076, 1.0]], ['2, k, 2', [-0.0958705, 0.27702, 1.0]], ['2, k, 3', [-0.135153, 0.421339, 1.0]], ['2, k, 4', [-0.264901, 0.227945, 1.0]], ['2, k, 5', [-0.498321, 0.209563, 1.0]], ['2, k, 6', [-0.540652, 0.236841, 1.0]], ['2, k, 7', [-0.617771, 0.236925, 1.0]], ['2, k, 8', [-0.0312346, 0.118421, 1.0]], ['2, k, 9', [-0.289307, 0.0894025, 1.0]], ['2, k, 10', [-0.55559, 0.109309, 1.0]], ['2, k, 11', [-0.619097, 0.1188, 1.0]], ['2, k, 12', [-0.0508447, -0.388037, 1.0]], ['2, k, 13', [-0.0523121, -0.779924, 1.0]], ['2, k, 14', [-0.0905448, -1.08834, 1.0]], ['2, k, 15', [-0.126224, -1.16438, 1.0]], ['2, k, 16', [0.0411924, -0.382251, 1.0]], ['2, k, 17', [0.066447, -0.763292, 1.0]], ['2, k, 18', [0.165235, -1.10286, 1.0]], ['2, k, 19', [0.179457, -1.17072, 1.0]], ['2, k, 20', [-0.0847146, 0.19615, 1.0]], ['2, k, 21', [-0.684277, 0.251995, 1.0]], ['2, k, 22', [-0.664234, 0.227805, 1.0]], ['2, k, 23', [-0.699098, 0.11797, 1.0]], ['2, k, 24', [-0.628575, 0.0937301, 1.0]]]
[['2, k, 0', [-0.00611296, -0.391948, 1.0]], ['2, k, 1', [-0.0523612, -0.0523431, 1.0]], ['2, k, 2', [-0.0974902, 0.277056, 1.0]], ['2, k, 3', [-0.135873, 0.421606, 1.0]], ['2, k, 4', [-0.26654, 0.227993, 1.0]], ['2, k, 5', [-0.49994, 0.209545, 1.0]], ['2, k, 6', [-0.543919, 0.236256, 1.0]], ['2, k, 7', [-0.63014, 0.23949, 1.0]], ['2, k, 8', [-0.0330285, 0.11816, 1.0]], ['2, k, 9', [-0.292616, 0.0900628, 1.0]], ['2, k, 10', [-0.559425, 0.110151, 1.0]], ['2, k, 11', [-0.623828, 0.120035, 1.0]], ['2, k, 12', [-0.0523248, -0.388447, 1.0]], ['2, k, 13', [-0.0522756, -0.780174, 1.0]], ['2, k, 14', [-0.0907582, -1.08868, 1.0]], ['2, k, 15', [-0.173726, -1.14005, 1.0]], ['2, k, 16', [0.039577, -0.382557, 1.0]], ['2, k, 17', [0.0646718, -0.764137, 1.0]], ['2, k, 18', [0.16506, -1.10285, 1.0]], ['2, k, 19', [0.179393, -1.17085, 1.0]], ['2, k, 20', [-0.0864016, 0.196121, 1.0]], ['2, k, 21', [-0.685459, 0.252494, 1.0]], ['2, k, 22', [-0.658431, 0.227371, 1.0]], ['2, k, 23', [-0.705202, 0.1185, 1.0]], ['2, k, 24', [-0.599841, 0.0834375, 1.0]]]
[['2, k, 0', [-0.00811171, -0.392549, 1.0]], ['2, k, 1', [-0.0542821, -0.0525703, 1.0]], ['2, k, 2', [-0.0992053, 0.277225, 1.0]], ['2, k, 3', [-0.137131, 0.421868, 1.0]], ['2, k, 4', [-0.268269, 0.228173, 1.0]], ['2, k, 5', [-0.501653, 0.209669, 1.0]], ['2, k, 6', [-0.55354, 0.235645, 1.0]], ['2, k, 7', [-0.645998, 0.240285, 1.0]], ['2, k, 8', [-0.0370164, 0.117291, 1.0]], ['2, k, 9', [-0.298942, 0.0946892, 1.0]], ['2, k, 10', [-0.566178, 0.111929, 1.0]], ['2, k, 11', [-0.628062, 0.121043, 1.0]], ['2, k, 12', [-0.0538416, -0.389054, 1.0]], ['2, k, 13', [-0.0520701, -0.78071, 1.0]], ['2, k, 14', [-0.0909228, -1.08919, 1.0]], ['2, k, 15', [-0.126504, -1.16513, 1.0]], ['2, k, 16', [0.0373604, -0.382988, 1.0]], ['2, k, 17', [0.064408, -0.764338, 1.0]], ['2, k, 18', [0.164849, -1.1033, 1.0]], ['2, k, 19', [0.179807, -1.17139, 1.0]], ['2, k, 20', [-0.0881814, 0.196196, 1.0]], ['2, k, 21', [-0.705982, 0.248851, 1.0]], ['2, k, 22', [-0.666283, 0.228565, 1.0]], ['2, k, 23', [-0.703981, 0.119353, 1.0]], ['2, k, 24', [-0.64698, 0.0942174, 1.0]]]
[['2, k, 0', [-0.00926737, -0.392827, 1.0]], ['2, k, 1', [-0.0553138, -0.0525752, 1.0]], ['2, k, 2', [-0.10007, 0.277492, 1.0]], ['2, k, 3', [-0.138415, 0.421995, 1.0]], ['2, k, 4', [-0.269139, 0.228448, 1.0]], ['2, k, 5', [-0.502506, 0.209911, 1.0]], ['2, k, 6', [-0.560055, 0.235754, 1.0]], ['2, k, 7', [-0.65161, 0.241596, 1.0]], ['2, k, 8', [-0.0402943, 0.116528, 1.0]], ['2, k, 9', [-0.302714, 0.0954678, 1.0]], ['2, k, 10', [-0.570562, 0.112628, 1.0]], ['2, k, 11', [-0.635113, 0.121857, 1.0]], ['2, k, 12', [-0.0546165, -0.389308, 1.0]], ['2, k, 13', [-0.0520315, -0.781026, 1.0]], ['2, k, 14', [-0.0902859, -1.08954, 1.0]], ['2, k, 15', [-0.126331, -1.16501, 1.0]], ['2, k, 16', [0.0360102, -0.383201, 1.0]], ['2, k, 17', [0.0641235, -0.764576, 1.0]], ['2, k, 18', [0.164919, -1.10359, 1.0]], ['2, k, 19', [0.180887, -1.17189, 1.0]], ['2, k, 20', [-0.0890914, 0.196398, 1.0]], ['2, k, 21', [-0.716739, 0.248845, 1.0]], ['2, k, 22', [-0.665586, 0.232049, 1.0]], ['2, k, 23', [-0.71432, 0.122625, 1.0]], ['2, k, 24', [-0.646095, 0.0945231, 1.0]]]
[['2, k, 0', [-0.00980347, -0.39281, 1.0]], ['2, k, 1', [-0.0565458, -0.0524907, 1.0]], ['2, k, 2', [-0.102085, 0.277755, 1.0]], ['2, k, 3', [-0.139267, 0.42259, 1.0]], ['2, k, 4', [-0.271162, 0.228721, 1.0]], ['2, k, 5', [-0.504555, 0.210144, 1.0]], ['2, k, 6', [-0.560667, 0.23667, 1.0]], ['2, k, 7', [-0.651189, 0.242067, 1.0]], ['2, k, 8', [-0.0414079, 0.117078, 1.0]], ['2, k, 9', [-0.304654, 0.0967891, 1.0]], ['2, k, 10', [-0.572877, 0.113132, 1.0]], ['2, k, 11', [-0.636764, 0.121322, 1.0]], ['2, k, 12', [-0.0550924, -0.389415, 1.0]], ['2, k, 13', [-0.0519457, -0.781151, 1.0]], ['2, k, 14', [-0.089872, -1.08966, 1.0]], ['2, k, 15', [-0.126442, -1.16482, 1.0]], ['2, k, 16', [0.0355256, -0.382987, 1.0]], ['2, k, 17', [0.0639728, -0.764254, 1.0]], ['2, k, 18', [0.165029, -1.10386, 1.0]], ['2, k, 19', [0.181039, -1.17223, 1.0]], ['2, k, 20', [-0.0909165, 0.196609, 1.0]], ['2, k, 21', [-0.706997, 0.252042, 1.0]], ['2, k, 22', [-0.658124, 0.228886, 1.0]], ['2, k, 23', [-0.717737, 0.119646, 1.0]], ['2, k, 24', [-0.650359, 0.0962863, 1.0]]]
