[['2, k, 0', [-0.2053088, -0.1449851, 1.0]], ['2, k, 1', [-0.2135278, 0.1047624, 1.0]], ['2, k, 2', [-0.2207807, 0.3512849, 1.0]], ['2, k, 3', [-0.2207632, 0.4731053, 1.0]], ['2, k, 4', [-0.3730792, 0.2520777, 1.0]], ['2, k, 5', [-0.4099003, 0.06221416, 1.0]], ['2, k, 6', [-0.3335994, -0.1028006, 1.0]], ['2, k, 7', [-0.3110278, -0.1420212, 1.0]], ['2, k, 8', [-0.0605897, 0.2426825, 1.0]], ['2, k, 9', [0.006107216, 0.05268677, 1.0]], ['2, k, 10', [-0.006543261, -0.1329428, 1.0]], ['2, k, 11', [-0.01379279, -0.1817565, 1.0]], ['2, k, 12', [-0.2803998, -0.1443535, 1.0]], ['2, k, 13', [-0.264733, -0.2755767, 1.0]], ['2, k, 14', [-0.2414717, -0.5970411, 1.0]], ['2, k, 15', [-0.2195956, -0.6670752, 1.0]], ['2, k, 16', [-0.125928, -0.1424104, 1.0]], ['2, k, 17', [-0.08660322, -0.2708997, 1.0]], ['2, k, 18', [-0.08993533, -0.6019925, 1.0]], ['2, k, 19', [-0.1069791, -0.67167, 1.0]], ['2, k, 20', [-0.2189828, 0.2902806, 1.0]], ['2, k, 21', [-0.2859845, -0.1884196, 1.0]], ['2, k, 22', [-0.3435211, -0.1540422, 1.0]], ['2, k, 23', [0.01927334, -0.2244059, 1.0]], ['2, k, 24', [0.01720337, -0.1587051, 1.0]]]
[['2, k, 0', [-0.2059269, -0.1261312, 1.0]], ['2, k, 1', [-0.217711, 0.1245263, 1.0]], ['2, k, 2', [-0.2256718, 0.3697705, 1.0]], ['2, k, 3', [-0.2243567, 0.4868931, 1.0]], ['2, k, 4', [-0.3712026, 0.2677094, 1.0]], ['2, k, 5', [-0.4151392, 0.07745741, 1.0]], ['2, k, 6', [-0.3301121, -0.1214998, 1.0]], ['2, k, 7', [-0.3027591, -0.1672963, 1.0]], ['2, k, 8', [-0.05681327, 0.2864616, 1.0]], ['2, k, 9', [0.02755642, 0.04851624, 1.0]], ['2, k, 10', [0.09910205, -0.1213452, 1.0]], ['2, k, 11', [0.1167708, -0.1871948, 1.0]], ['2, k, 12', [-0.2789437, -0.128131, 1.0]], ['2, k, 13', [-0.2670104, -0.2804766, 1.0]], ['2, k, 14', [-0.2428198, -0.5975109, 1.0]], ['2, k, 15', [-0.2205334, -0.6586697, 1.0]], ['2, k, 16', [-0.1284721, -0.1216182, 1.0]], ['2, k, 17', [-0.08905642, -0.2761969, 1.0]], ['2, k, 18', [-0.08948618, -0.6047341, 1.0]], ['2, k, 19', [-0.1033146, -0.6650727, 1.0]], ['2, k, 20', [-0.2240561, 0.3091671, 1.0]], ['2, k, 21', [-0.2767071, -0.2108023, 1.0]], ['2, k, 22', [-0.3399537, -0.1845188, 1.0]], ['2, k, 23', [0.1323493, -0.2492033, 1.0]], ['2, k, 24', [0.121474, -0.173934, 1.0]]]
[['2, k, 0', [-0.2056371, -0.1264175, 1.0]], ['2, k, 1', [-0.2171916, 0.124134, 1.0]], ['2, k, 2', [-0.2254315, 0.3694297, 1.0]], ['2, k, 3', [-0.2222472, 0.4862538, 1.0]], ['2, k, 4', [-0.3711676, 0.2677079, 1.0]], ['2, k, 5', [-0.4117399, 0.07343107, 1.0]], ['2, k, 6', [-0.331641, -0.1107948, 1.0]], ['2, k, 7', [-0.3045822, -0.1571484, 1.0]], ['2, k, 8', [-0.05718122, 0.2849719, 1.0]], ['2, k, 9', [0.01018617, 0.04077683, 1.0]], ['2, k, 10', [0.04008964, -0.1409361, 1.0]], ['2, k, 11', [0.05253341, -0.2029309, 1.0]], ['2, k, 12', [-0.2788306, -0.1283166, 1.0]], ['2, k, 13', [-0.2668973, -0.2804916, 1.0]], ['2, k, 14', [-0.2429108, -0.5977829, 1.0]], ['2, k, 15', [-0.2183097, -0.6563098, 1.0]], ['2, k, 16', [-0.1279814, -0.1219925, 1.0]], ['2, k, 17', [-0.08907057, -0.2763444, 1.0]], ['2, k, 18', [-0.08925103, -0.6042054, 1.0]], ['2, k, 19', [-0.1041227, -0.6598698, 1.0]], ['2, k, 20', [-0.2237216, 0.3088128, 1.0]], ['2, k, 21', [-0.265138, -0.2059148, 1.0]], ['2, k, 22', [-0.3291897, -0.1814286, 1.0]], ['2, k, 23', [0.05364012, -0.2651677, 1.0]], ['2, k, 24', [0.06981973, -0.2003847, 1.0]]]
[['2, k, 0', [-0.2073974, -0.1266214, 1.0]], ['2, k, 1', [-0.2174745, 0.1239712, 1.0]], ['2, k, 2', [-0.225257, 0.3692606, 1.0]], ['2, k, 3', [-0.2207737, 0.4858329, 1.0]], ['2, k, 4', [-0.3709709, 0.2678508, 1.0]], ['2, k, 5', [-0.412086, 0.07296519, 1.0]], ['2, k, 6', [-0.334158, -0.1060752, 1.0]], ['2, k, 7', [-0.3083722, -0.1554527, 1.0]], ['2, k, 8', [-0.05729834, 0.2839854, 1.0]], ['2, k, 9', [0.003862417, 0.03706383, 1.0]], ['2, k, 10', [0.02166428, -0.140466, 1.0]], ['2, k, 11', [0.009269853, -0.1762778, 1.0]], ['2, k, 12', [-0.2809287, -0.1282189, 1.0]], ['2, k, 13', [-0.2668459, -0.2798705, 1.0]], ['2, k, 14', [-0.2429487, -0.5974848, 1.0]], ['2, k, 15', [-0.2184465, -0.6557612, 1.0]], ['2, k, 16', [-0.1294868, -0.1224508, 1.0]], ['2, k, 17', [-0.08935077, -0.2768437, 1.0]], ['2, k, 18', [-0.0892713, -0.6042724, 1.0]], ['2, k, 19', [-0.1035725, -0.6629904, 1.0]], ['2, k, 20', [-0.2236355, 0.308654, 1.0]], ['2, k, 21', [-0.2814731, -0.1983499, 1.0]], ['2, k, 22', [-0.335871, -0.1732496, 1.0]], ['2, k, 23', [0.01583293, -0.1995156, 1.0]], ['2, k, 24', [0.0275567, -0.1939135, 1.0]]]
[['2, k, 0', [-0.2067674, -0.1267953, 1.0]], ['2, k, 1', [-0.2165307, 0.1235379, 1.0]], ['2, k, 2', [-0.2243675, 0.3686179, 1.0]], ['2, k, 3', [-0.2199897, 0.4848729, 1.0]], ['2, k, 4', [-0.3707392, 0.2679072, 1.0]], ['2, k, 5', [-0.4107346, 0.07261999, 1.0]], ['2, k, 6', [-0.3314556, -0.1231757, 1.0]], ['2, k, 7', [-0.3048903, -0.1680781, 1.0]], ['2, k, 8', [-0.05741114, 0.2834184, 1.0]], ['2, k, 9', [0.003093758, 0.03630793, 1.0]], ['2, k, 10', [0.01628117, -0.1391011, 1.0]], ['2, k, 11', [0.004436556, -0.1741808, 1.0]], ['2, k, 12', [-0.2804298, -0.1283946, 1.0]], ['2, k, 13', [-0.2670583, -0.2792934, 1.0]], ['2, k, 14', [-0.2422682, -0.598142, 1.0]], ['2, k, 15', [-0.2134039, -0.6554095, 1.0]], ['2, k, 16', [-0.128746, -0.1226016, 1.0]], ['2, k, 17', [-0.08972632, -0.2773838, 1.0]], ['2, k, 18', [-0.08938465, -0.6040125, 1.0]], ['2, k, 19', [-0.1065945, -0.6641145, 1.0]], ['2, k, 20', [-0.2226933, 0.3080601, 1.0]], ['2, k, 21', [-0.28453, -0.210562, 1.0]], ['2, k, 22', [-0.3358836, -0.1832856, 1.0]], ['2, k, 23', [0.004679817, -0.2000875, 1.0]], ['2, k, 24', [0.01920497, -0.1936425, 1.0]]]
[['2, k, 0', [-0.2072959, -0.1283685, 1.0]], ['2, k, 1', [-0.2162613, 0.1225699, 1.0]], ['2, k, 2', [-0.2234552, 0.3679425, 1.0]], ['2, k, 3', [-0.2200784, 0.4846238, 1.0]], ['2, k, 4', [-0.3706774, 0.2678393, 1.0]], ['2, k, 5', [-0.4108495, 0.07201104, 1.0]], ['2, k, 6', [-0.3307533, -0.117954, 1.0]], ['2, k, 7', [-0.30415, -0.1660392, 1.0]], ['2, k, 8', [-0.05110043, 0.2531193, 1.0]], ['2, k, 9', [0.007448159, 0.05175451, 1.0]], ['2, k, 10', [0.01467743, -0.1394361, 1.0]], ['2, k, 11', [0.004927188, -0.1750965, 1.0]], ['2, k, 12', [-0.2808678, -0.1290115, 1.0]], ['2, k, 13', [-0.2671304, -0.2793157, 1.0]], ['2, k, 14', [-0.2424426, -0.5982482, 1.0]], ['2, k, 15', [-0.2171149, -0.660016, 1.0]], ['2, k, 16', [-0.1293037, -0.1255915, 1.0]], ['2, k, 17', [-0.09023099, -0.278454, 1.0]], ['2, k, 18', [-0.08954309, -0.6040599, 1.0]], ['2, k, 19', [-0.1090202, -0.671529, 1.0]], ['2, k, 20', [-0.2219464, 0.3073206, 1.0]], ['2, k, 21', [-0.2779454, -0.2087869, 1.0]], ['2, k, 22', [-0.3373502, -0.1934064, 1.0]], ['2, k, 23', [0.01026131, -0.1989576, 1.0]], ['2, k, 24', [0.02517793, -0.1943749, 1.0]]]
[['2, k, 0', [-0.207374, -0.1290469, 1.0]], ['2, k, 1', [-0.2162246, 0.1221436, 1.0]], ['2, k, 2', [-0.2233862, 0.3676212, 1.0]], ['2, k, 3', [-0.2196828, 0.4845412, 1.0]], ['2, k, 4', [-0.3706191, 0.2677539, 1.0]], ['2, k, 5', [-0.4107963, 0.07192083, 1.0]], ['2, k, 6', [-0.3311357, -0.1218065, 1.0]], ['2, k, 7', [-0.3050998, -0.1666365, 1.0]], ['2, k, 8', [-0.05111718, 0.2526948, 1.0]], ['2, k, 9', [0.008709795, 0.04566539, 1.0]], ['2, k, 10', [0.01441492, -0.1394109, 1.0]], ['2, k, 11', [0.006861518, -0.1756001, 1.0]], ['2, k, 12', [-0.2809845, -0.1293685, 1.0]], ['2, k, 13', [-0.2672966, -0.2792525, 1.0]], ['2, k, 14', [-0.2426203, -0.5980858, 1.0]], ['2, k, 15', [-0.2193552, -0.6597564, 1.0]], ['2, k, 16', [-0.1293161, -0.1265671, 1.0]], ['2, k, 17', [-0.09026103, -0.2785611, 1.0]], ['2, k, 18', [-0.089167, -0.6035588, 1.0]], ['2, k, 19', [-0.106259, -0.6648566, 1.0]], ['2, k, 20', [-0.2218772, 0.306987, 1.0]], ['2, k, 21', [-0.2865897, -0.2074361, 1.0]], ['2, k, 22', [-0.3282735, -0.1930451, 1.0]], ['2, k, 23', [0.01295094, -0.2007886, 1.0]], ['2, k, 24', [0.02978094, -0.1927541, 1.0]]]
[['2, k, 0', [-0.2076017, -0.129514, 1.0]], ['2, k, 1', [-0.2160843, 0.1220213, 1.0]], ['2, k, 2', [-0.2227004, 0.3676461, 1.0]], ['2, k, 3', [-0.2192025, 0.484542, 1.0]], ['2, k, 4', [-0.3706111, 0.2677591, 1.0]], ['2, k, 5', [-0.4106644, 0.07141516, 1.0]], ['2, k, 6', [-0.3328548, -0.1120444, 1.0]], ['2, k, 7', [-0.3065557, -0.159971, 1.0]], ['2, k, 8', [-0.05117114, 0.2525252, 1.0]], ['2, k, 9', [0.009932958, 0.04810397, 1.0]], ['2, k, 10', [0.01463782, -0.1392484, 1.0]], ['2, k, 11', [3.038544e-05, -0.1628032, 1.0]], ['2, k, 12', [-0.2814132, -0.1297635, 1.0]], ['2, k, 13', [-0.2669275, -0.2802871, 1.0]], ['2, k, 14', [-0.242788, -0.5982636, 1.0]], ['2, k, 15', [-0.2213594, -0.6599795, 1.0]], ['2, k, 16', [-0.1294167, -0.1270259, 1.0]], ['2, k, 17', [-0.0904166, -0.2789994, 1.0]], ['2, k, 18', [-0.08927688, -0.6039306, 1.0]], ['2, k, 19', [-0.1048687, -0.6651064, 1.0]], ['2, k, 20', [-0.2213736, 0.3069507, 1.0]], ['2, k, 21', [-0.2733635, -0.2050901, 1.0]], ['2, k, 22', [-0.3312123, -0.1863097, 1.0]], ['2, k, 23', [0.003758723, -0.1946186, 1.0]], ['2, k, 24', [0.02421464, -0.1703029, 1.0]]]
[['2, k, 0', [-0.2072694, -0.1302278, 1.0]], ['2, k, 1', [-0.2159606, 0.121412, 1.0]], ['2, k, 2', [-0.2228295, 0.3672048, 1.0]], ['2, k, 3', [-0.2210114, 0.4838401, 1.0]], ['2, k, 4', [-0.3705822, 0.2677187, 1.0]], ['2, k, 5', [-0.4111385, 0.07107572, 1.0]], ['2, k, 6', [-0.331832, -0.1274325, 1.0]], ['2, k, 7', [-0.3059001, -0.1713022, 1.0]], ['2, k, 8', [-0.05117942, 0.2524176, 1.0]], ['2, k, 9', [0.0118223, 0.04657195, 1.0]], ['2, k, 10', [0.008064542, -0.1639765, 1.0]], ['2, k, 11', [-0.01005801, -0.1816981, 1.0]], ['2, k, 12', [-0.2811725, -0.1303026, 1.0]], ['2, k, 13', [-0.2667203, -0.280003, 1.0]], ['2, k, 14', [-0.2426522, -0.5982414, 1.0]], ['2, k, 15', [-0.218078, -0.6602539, 1.0]], ['2, k, 16', [-0.1290201, -0.1278112, 1.0]], ['2, k, 17', [-0.09036568, -0.2789942, 1.0]], ['2, k, 18', [-0.08916574, -0.6040365, 1.0]], ['2, k, 19', [-0.1085269, -0.6660724, 1.0]], ['2, k, 20', [-0.2214275, 0.3064907, 1.0]], ['2, k, 21', [-0.2965715, -0.2131028, 1.0]], ['2, k, 22', [-0.3347611, -0.1992432, 1.0]], ['2, k, 23', [-0.03102538, -0.2142487, 1.0]], ['2, k, 24', [0.01922658, -0.1938255, 1.0]]]
[['2, k, 0', [-0.2066254, -0.1307143, 1.0]], ['2, k, 1', [-0.2154014, 0.1208579, 1.0]], ['2, k, 2', [-0.2225229, 0.3667527, 1.0]], ['2, k, 3', [-0.2194909, 0.4828993, 1.0]], ['2, k, 4', [-0.3703731, 0.26781, 1.0]], ['2, k, 5', [-0.4102575, 0.07064214, 1.0]], ['2, k, 6', [-0.3311112, -0.1283903, 1.0]], ['2, k, 7', [-0.3048213, -0.1755534, 1.0]], ['2, k, 8', [-0.05118228, 0.2523921, 1.0]], ['2, k, 9', [0.01192068, 0.04501842, 1.0]], ['2, k, 10', [0.01323664, -0.1436523, 1.0]], ['2, k, 11', [-0.003919962, -0.1665155, 1.0]], ['2, k, 12', [-0.2805927, -0.130734, 1.0]], ['2, k, 13', [-0.2666332, -0.280623, 1.0]], ['2, k, 14', [-0.2425079, -0.5981215, 1.0]], ['2, k, 15', [-0.2189565, -0.6595574, 1.0]], ['2, k, 16', [-0.1283476, -0.1282842, 1.0]], ['2, k, 17', [-0.0903063, -0.2791539, 1.0]], ['2, k, 18', [-0.08913428, -0.6040838, 1.0]], ['2, k, 19', [-0.1049179, -0.6649588, 1.0]], ['2, k, 20', [-0.2210409, 0.3060064, 1.0]], ['2, k, 21', [-0.2902427, -0.2179701, 1.0]], ['2, k, 22', [-0.3387, -0.1852148, 1.0]], ['2, k, 23', [-0.007768256, -0.1955215, 1.0]], ['2, k, 24', [0.02691923, -0.1977471, 1.0]]]
[['2, k, 0', [-0.208528, -0.1323772, 1.0]], ['2, k, 1', [-0.2160855, 0.1199539, 1.0]], ['2, k, 2', [-0.222346, 0.3665811, 1.0]], ['2, k, 3', [-0.22007, 0.4825487, 1.0]], ['2, k, 4', [-0.3701483, 0.2676569, 1.0]], ['2, k, 5', [-0.4110717, 0.06873155, 1.0]], ['2, k, 6', [-0.3304382, -0.1306811, 1.0]], ['2, k, 7', [-0.3039896, -0.1740832, 1.0]], ['2, k, 8', [-0.05131045, 0.252139, 1.0]], ['2, k, 9', [0.01156029, 0.04122986, 1.0]], ['2, k, 10', [0.01230383, -0.1406523, 1.0]], ['2, k, 11', [-0.001288524, -0.1665523, 1.0]], ['2, k, 12', [-0.2828334, -0.1317761, 1.0]], ['2, k, 13', [-0.2650599, -0.2827915, 1.0]], ['2, k, 14', [-0.2420352, -0.5987998, 1.0]], ['2, k, 15', [-0.2208034, -0.6607813, 1.0]], ['2, k, 16', [-0.1298856, -0.1304469, 1.0]], ['2, k, 17', [-0.09042763, -0.2788994, 1.0]], ['2, k, 18', [-0.0903215, -0.6046283, 1.0]], ['2, k, 19', [-0.1082212, -0.6704648, 1.0]], ['2, k, 20', [-0.2210234, 0.3056605, 1.0]], ['2, k, 21', [-0.2918341, -0.2163866, 1.0]], ['2, k, 22', [-0.3338031, -0.1875237, 1.0]], ['2, k, 23', [-0.0008488296, -0.1927621, 1.0]], ['2, k, 24', [0.02968069, -0.1921198, 1.0]]]
[['2, k, 0', [-0.2087875, -0.1325548, 1.0]], ['2, k, 1', [-0.2159425, 0.119854, 1.0]], ['2, k, 2', [-0.2214318, 0.3665471, 1.0]], ['2, k, 3', [-0.2200615, 0.4823515, 1.0]], ['2, k, 4', [-0.3701914, 0.2675831, 1.0]], ['2, k, 5', [-0.411357, 0.0687554, 1.0]], ['2, k, 6', [-0.3284901, -0.1315905, 1.0]], ['2, k, 7', [-0.3023345, -0.1750887, 1.0]], ['2, k, 8', [-0.05126371, 0.2519658, 1.0]], ['2, k, 9', [0.01141433, 0.04117579, 1.0]], ['2, k, 10', [0.01249275, -0.1398375, 1.0]], ['2, k, 11', [-0.003194178, -0.1648995, 1.0]], ['2, k, 12', [-0.2831275, -0.1318661, 1.0]], ['2, k, 13', [-0.2652119, -0.2819945, 1.0]], ['2, k, 14', [-0.2422664, -0.5986044, 1.0]], ['2, k, 15', [-0.2171433, -0.6608012, 1.0]], ['2, k, 16', [-0.1301086, -0.1306944, 1.0]], ['2, k, 17', [-0.0902947, -0.2793485, 1.0]], ['2, k, 18', [-0.08974363, -0.6061869, 1.0]], ['2, k, 19', [-0.1039642, -0.6745322, 1.0]], ['2, k, 20', [-0.2203595, 0.3055954, 1.0]], ['2, k, 21', [-0.2905392, -0.2169596, 1.0]], ['2, k, 22', [-0.3346545, -0.1990688, 1.0]], ['2, k, 23', [-0.007537739, -0.194168, 1.0]], ['2, k, 24', [0.02339631, -0.1886458, 1.0]]]
[['2, k, 0', [-0.2086808, -0.1325888, 1.0]], ['2, k, 1', [-0.2158346, 0.1198066, 1.0]], ['2, k, 2', [-0.2213882, 0.3665272, 1.0]], ['2, k, 3', [-0.2196492, 0.4826143, 1.0]], ['2, k, 4', [-0.3700657, 0.2675953, 1.0]], ['2, k, 5', [-0.4117347, 0.0688156, 1.0]], ['2, k, 6', [-0.3283187, -0.131787, 1.0]], ['2, k, 7', [-0.3062641, -0.1672532, 1.0]], ['2, k, 8', [-0.05124127, 0.2519154, 1.0]], ['2, k, 9', [0.01186418, 0.04023929, 1.0]], ['2, k, 10', [0.01607035, -0.1612377, 1.0]], ['2, k, 11', [-0.002097828, -0.1758528, 1.0]], ['2, k, 12', [-0.2830201, -0.1318884, 1.0]], ['2, k, 13', [-0.2652966, -0.2815996, 1.0]], ['2, k, 14', [-0.2419487, -0.5988567, 1.0]], ['2, k, 15', [-0.214837, -0.6659594, 1.0]], ['2, k, 16', [-0.1300103, -0.1307281, 1.0]], ['2, k, 17', [-0.09029187, -0.2793384, 1.0]], ['2, k, 18', [-0.08968543, -0.6061913, 1.0]], ['2, k, 19', [-0.1068849, -0.6733831, 1.0]], ['2, k, 20', [-0.2202939, 0.3055692, 1.0]], ['2, k, 21', [-0.2877471, -0.212265, 1.0]], ['2, k, 22', [-0.3452443, -0.1807424, 1.0]], ['2, k, 23', [-0.02839094, -0.206718, 1.0]], ['2, k, 24', [0.01837454, -0.1904857, 1.0]]]
[['2, k, 0', [-0.2086826, -0.1325797, 1.0]], ['2, k, 1', [-0.2158543, 0.1198286, 1.0]], ['2, k, 2', [-0.2215009, 0.3665917, 1.0]], ['2, k, 3', [-0.2199231, 0.4825478, 1.0]], ['2, k, 4', [-0.3700722, 0.2675258, 1.0]], ['2, k, 5', [-0.4121003, 0.06892414, 1.0]], ['2, k, 6', [-0.3319106, -0.1111303, 1.0]], ['2, k, 7', [-0.3105321, -0.1464592, 1.0]], ['2, k, 8', [-0.05120923, 0.2519187, 1.0]], ['2, k, 9', [0.01213521, 0.04002332, 1.0]], ['2, k, 10', [0.01403401, -0.1503892, 1.0]], ['2, k, 11', [-0.003092237, -0.1718922, 1.0]], ['2, k, 12', [-0.2830204, -0.1318695, 1.0]], ['2, k, 13', [-0.2648209, -0.2811389, 1.0]], ['2, k, 14', [-0.2420485, -0.5987409, 1.0]], ['2, k, 15', [-0.2184055, -0.662952, 1.0]], ['2, k, 16', [-0.1300158, -0.130714, 1.0]], ['2, k, 17', [-0.09029263, -0.2793403, 1.0]], ['2, k, 18', [-0.08960582, -0.6053051, 1.0]], ['2, k, 19', [-0.1045118, -0.6677488, 1.0]], ['2, k, 20', [-0.2203673, 0.3056212, 1.0]], ['2, k, 21', [-0.2921689, -0.1920646, 1.0]], ['2, k, 22', [-0.3385364, -0.1651356, 1.0]], ['2, k, 23', [-0.01609306, -0.1993143, 1.0]], ['2, k, 24', [0.01721529, -0.1933303, 1.0]]]
[['2, k, 0', [-0.2084301, -0.1326919, 1.0]], ['2, k, 1', [-0.2158261, 0.1196538, 1.0]], ['2, k, 2', [-0.2217539, 0.3662833, 1.0]], ['2, k, 3', [-0.2200317, 0.4824303, 1.0]], ['2, k, 4', [-0.3700777, 0.2674591, 1.0]], ['2, k, 5', [-0.412072, 0.06891099, 1.0]], ['2, k, 6', [-0.3256077, -0.1291109, 1.0]], ['2, k, 7', [-0.3059648, -0.1665613, 1.0]], ['2, k, 8', [-0.0511555, 0.2518775, 1.0]], ['2, k, 9', [0.01093009, 0.04044848, 1.0]], ['2, k, 10', [0.01310269, -0.1473421, 1.0]], ['2, k, 11', [5.592114e-05, -0.1695604, 1.0]], ['2, k, 12', [-0.2826821, -0.1320239, 1.0]], ['2, k, 13', [-0.2651954, -0.2809549, 1.0]], ['2, k, 14', [-0.2425482, -0.6013669, 1.0]], ['2, k, 15', [-0.221554, -0.6621965, 1.0]], ['2, k, 16', [-0.1298368, -0.1307764, 1.0]], ['2, k, 17', [-0.09038464, -0.2795381, 1.0]], ['2, k, 18', [-0.08985353, -0.6055307, 1.0]], ['2, k, 19', [-0.1079607, -0.6661705, 1.0]], ['2, k, 20', [-0.2205171, 0.3053648, 1.0]], ['2, k, 21', [-0.2884057, -0.2077554, 1.0]], ['2, k, 22', [-0.3358014, -0.1886962, 1.0]], ['2, k, 23', [-0.01192721, -0.1956849, 1.0]], ['2, k, 24', [0.02792775, -0.1899807, 1.0]]]
[['2, k, 0', [-0.2086511, -0.1326801, 1.0]], ['2, k, 1', [-0.2159811, 0.1197034, 1.0]], ['2, k, 2', [-0.2218948, 0.3664148, 1.0]], ['2, k, 3', [-0.2200024, 0.4824226, 1.0]], ['2, k, 4', [-0.3700204, 0.2674324, 1.0]], ['2, k, 5', [-0.4125929, 0.0693152, 1.0]], ['2, k, 6', [-0.3263156, -0.1289656, 1.0]], ['2, k, 7', [-0.3064462, -0.1673555, 1.0]], ['2, k, 8', [-0.05113593, 0.2517772, 1.0]], ['2, k, 9', [0.01130533, 0.03900406, 1.0]], ['2, k, 10', [0.01411852, -0.1449773, 1.0]], ['2, k, 11', [7.24549e-05, -0.1694408, 1.0]], ['2, k, 12', [-0.2829643, -0.1319195, 1.0]], ['2, k, 13', [-0.2652617, -0.280942, 1.0]], ['2, k, 14', [-0.2429116, -0.6007435, 1.0]], ['2, k, 15', [-0.219724, -0.6598725, 1.0]], ['2, k, 16', [-0.1300039, -0.1308272, 1.0]], ['2, k, 17', [-0.09029858, -0.2798769, 1.0]], ['2, k, 18', [-0.08985042, -0.6055342, 1.0]], ['2, k, 19', [-0.1076728, -0.6662011, 1.0]], ['2, k, 20', [-0.2206532, 0.3054748, 1.0]], ['2, k, 21', [-0.2938295, -0.2104246, 1.0]], ['2, k, 22', [-0.3370401, -0.1816783, 1.0]], ['2, k, 23', [0.002322288, -0.1990733, 1.0]], ['2, k, 24', [0.02780832, -0.1779695, 1.0]]]
[['2, k, 0', [-0.2086875, -0.1327075, 1.0]], ['2, k, 1', [-0.2159768, 0.1197183, 1.0]], ['2, k, 2', [-0.2218377, 0.3665633, 1.0]], ['2, k, 3', [-0.2208112, 0.4821936, 1.0]], ['2, k, 4', [-0.3699658, 0.2674208, 1.0]], ['2, k, 5', [-0.4129408, 0.0693526, 1.0]], ['2, k, 6', [-0.3250809, -0.1306034, 1.0]], ['2, k, 7', [-0.3059443, -0.1665555, 1.0]], ['2, k, 8', [-0.051257, 0.2514971, 1.0]], ['2, k, 9', [0.01094283, 0.03774866, 1.0]], ['2, k, 10', [0.0158137, -0.142773, 1.0]], ['2, k, 11', [0.006648052, -0.1740816, 1.0]], ['2, k, 12', [-0.283028, -0.1319369, 1.0]], ['2, k, 13', [-0.2654628, -0.2800518, 1.0]], ['2, k, 14', [-0.2427964, -0.6008923, 1.0]], ['2, k, 15', [-0.218606, -0.6613675, 1.0]], ['2, k, 16', [-0.1300188, -0.1308591, 1.0]], ['2, k, 17', [-0.09035105, -0.2800916, 1.0]], ['2, k, 18', [-0.0896931, -0.6057315, 1.0]], ['2, k, 19', [-0.1074948, -0.6662812, 1.0]], ['2, k, 20', [-0.2206077, 0.3055804, 1.0]], ['2, k, 21', [-0.279311, -0.2085553, 1.0]], ['2, k, 22', [-0.334296, -0.1870321, 1.0]], ['2, k, 23', [0.01675375, -0.2050057, 1.0]], ['2, k, 24', [0.04658059, -0.2056239, 1.0]]]
[['2, k, 0', [-0.2086717, -0.1328279, 1.0]], ['2, k, 1', [-0.2160095, 0.1196252, 1.0]], ['2, k, 2', [-0.22201, 0.3664664, 1.0]], ['2, k, 3', [-0.2212256, 0.4819537, 1.0]], ['2, k, 4', [-0.3699284, 0.2673999, 1.0]], ['2, k, 5', [-0.4129628, 0.06927423, 1.0]], ['2, k, 6', [-0.3261336, -0.130111, 1.0]], ['2, k, 7', [-0.3062125, -0.1667166, 1.0]], ['2, k, 8', [-0.05147786, 0.2513151, 1.0]], ['2, k, 9', [0.01054713, 0.03615882, 1.0]], ['2, k, 10', [0.03068305, -0.148802, 1.0]], ['2, k, 11', [0.03414995, -0.1853961, 1.0]], ['2, k, 12', [-0.2830288, -0.1320615, 1.0]], ['2, k, 13', [-0.2651913, -0.2799412, 1.0]], ['2, k, 14', [-0.2425977, -0.6004142, 1.0]], ['2, k, 15', [-0.2186508, -0.6610537, 1.0]], ['2, k, 16', [-0.1299833, -0.1309719, 1.0]], ['2, k, 17', [-0.09025253, -0.2813483, 1.0]], ['2, k, 18', [-0.08999863, -0.6047561, 1.0]], ['2, k, 19', [-0.1057087, -0.6668801, 1.0]], ['2, k, 20', [-0.2207272, 0.3054835, 1.0]], ['2, k, 21', [-0.2884849, -0.207627, 1.0]], ['2, k, 22', [-0.3386926, -0.1965349, 1.0]], ['2, k, 23', [0.04879956, -0.2418448, 1.0]], ['2, k, 24', [0.05746094, -0.2029944, 1.0]]]
