[['2, k, 0', [0.1507281, -0.01742952, 1.0]], ['2, k, 1', [0.1613626, 0.3012244, 1.0]], ['2, k, 2', [0.1702029, 0.6091473, 1.0]], ['2, k, 3', [0.1542993, 0.7501143, 1.0]], ['2, k, 4', [-0.01609253, 0.5014635, 1.0]], ['2, k, 5', [-0.06081209, 0.2422692, 1.0]], ['2, k, 6', [-0.08034819, -0.02580828, 1.0]], ['2, k, 7', [-0.08827493, -0.09400944, 1.0]], ['2, k, 8', [0.3432022, 0.4867593, 1.0]], ['2, k, 9', [0.3752362, 0.2239557, 1.0]], ['2, k, 10', [0.4021517, -0.02589035, 1.0]], ['2, k, 11', [0.4091682, -0.1017812, 1.0]], ['2, k, 12', [0.06984746, -0.01490609, 1.0]], ['2, k, 13', [0.07643185, -0.3367338, 1.0]], ['2, k, 14', [0.1007372, -0.6469007, 1.0]], ['2, k, 15', [0.05910229, -0.7197974, 1.0]], ['2, k, 16', [0.2268786, -0.01941, 1.0]], ['2, k, 17', [0.2334263, -0.3521648, 1.0]], ['2, k, 18', [0.2260868, -0.6526603, 1.0]], ['2, k, 19', [0.2249897, -0.7227893, 1.0]], ['2, k, 20', [0.1682497, 0.5336583, 1.0]], ['2, k, 21', [-0.1044472, -0.1662009, 1.0]], ['2, k, 22', [-0.1369675, -0.09560992, 1.0]], ['2, k, 23', [0.4215039, -0.1817324, 1.0]], ['2, k, 24', [0.3516537, -0.06982311, 1.0]]]
[['2, k, 0', [0.1658827, -0.01843169, 1.0]], ['2, k, 1', [0.1814019, 0.3031004, 1.0]], ['2, k, 2', [0.1965875, 0.6132998, 1.0]], ['2, k, 3', [0.1778319, 0.7551389, 1.0]], ['2, k, 4', [0.007775718, 0.5008972, 1.0]], ['2, k, 5', [-0.03513456, 0.21829, 1.0]], ['2, k, 6', [-0.07175898, -0.02274109, 1.0]], ['2, k, 7', [-0.0842196, -0.08464098, 1.0]], ['2, k, 8', [0.3648738, 0.4844081, 1.0]], ['2, k, 9', [0.3893746, 0.2276375, 1.0]], ['2, k, 10', [0.3943082, -0.02686176, 1.0]], ['2, k, 11', [0.3957236, -0.09547055, 1.0]], ['2, k, 12', [0.08530101, -0.01524528, 1.0]], ['2, k, 13', [0.08162776, -0.3333892, 1.0]], ['2, k, 14', [0.1010003, -0.6506153, 1.0]], ['2, k, 15', [0.05733946, -0.7246108, 1.0]], ['2, k, 16', [0.2416184, -0.02098593, 1.0]], ['2, k, 17', [0.2398398, -0.3492798, 1.0]], ['2, k, 18', [0.2361522, -0.6540952, 1.0]], ['2, k, 19', [0.2081908, -0.7257707, 1.0]], ['2, k, 20', [0.1929911, 0.5373331, 1.0]], ['2, k, 21', [-0.09704243, -0.1580073, 1.0]], ['2, k, 22', [-0.1277539, -0.06638712, 1.0]], ['2, k, 23', [0.3924656, -0.1639, 1.0]], ['2, k, 24', [0.4348592, -0.09018532, 1.0]]]
[['2, k, 0', [0.165596, -0.01829459, 1.0]], ['2, k, 1', [0.1814592, 0.3031274, 1.0]], ['2, k, 2', [0.197207, 0.6133136, 1.0]], ['2, k, 3', [0.1780529, 0.7550666, 1.0]], ['2, k, 4', [0.00821867, 0.5013202, 1.0]], ['2, k, 5', [-0.034423, 0.2174288, 1.0]], ['2, k, 6', [-0.07178512, -0.02271383, 1.0]], ['2, k, 7', [-0.08297145, -0.08462139, 1.0]], ['2, k, 8', [0.3649181, 0.484407, 1.0]], ['2, k, 9', [0.3892883, 0.230986, 1.0]], ['2, k, 10', [0.389049, -0.01630949, 1.0]], ['2, k, 11', [0.3907627, -0.0795016, 1.0]], ['2, k, 12', [0.08504601, -0.01505218, 1.0]], ['2, k, 13', [0.08167233, -0.3328736, 1.0]], ['2, k, 14', [0.1010778, -0.6501523, 1.0]], ['2, k, 15', [0.05751031, -0.7237789, 1.0]], ['2, k, 16', [0.2412022, -0.02088751, 1.0]], ['2, k, 17', [0.2398986, -0.3492493, 1.0]], ['2, k, 18', [0.236139, -0.6537723, 1.0]], ['2, k, 19', [0.2122946, -0.7253599, 1.0]], ['2, k, 20', [0.1934211, 0.5373544, 1.0]], ['2, k, 21', [-0.09748745, -0.1586893, 1.0]], ['2, k, 22', [-0.1266827, -0.06166659, 1.0]], ['2, k, 23', [0.3899503, -0.145805, 1.0]], ['2, k, 24', [0.4279524, -0.05036475, 1.0]]]
[['2, k, 0', [0.1655727, -0.01829401, 1.0]], ['2, k, 1', [0.1815256, 0.3030943, 1.0]], ['2, k, 2', [0.1973974, 0.6132236, 1.0]], ['2, k, 3', [0.1782829, 0.7551283, 1.0]], ['2, k, 4', [0.008554892, 0.5007678, 1.0]], ['2, k, 5', [-0.03511048, 0.2192643, 1.0]], ['2, k, 6', [-0.07167448, -0.0225322, 1.0]], ['2, k, 7', [-0.08242055, -0.08399626, 1.0]], ['2, k, 8', [0.3649709, 0.4843552, 1.0]], ['2, k, 9', [0.3896574, 0.2338939, 1.0]], ['2, k, 10', [0.3823744, 0.001885684, 1.0]], ['2, k, 11', [0.3828125, -0.0617955, 1.0]], ['2, k, 12', [0.08501595, -0.01505498, 1.0]], ['2, k, 13', [0.08167062, -0.3328776, 1.0]], ['2, k, 14', [0.1022384, -0.6495493, 1.0]], ['2, k, 15', [0.03729248, -0.7089844, 1.0]], ['2, k, 16', [0.2411763, -0.02088502, 1.0]], ['2, k, 17', [0.2399493, -0.349871, 1.0]], ['2, k, 18', [0.236311, -0.6538339, 1.0]], ['2, k, 19', [0.2140319, -0.7250447, 1.0]], ['2, k, 20', [0.1935849, 0.5372757, 1.0]], ['2, k, 21', [-0.09525081, -0.1578911, 1.0]], ['2, k, 22', [-0.1272517, -0.06251059, 1.0]], ['2, k, 23', [0.3770782, -0.1294806, 1.0]], ['2, k, 24', [0.416821, -0.03250452, 1.0]]]
[['2, k, 0', [0.1654572, -0.01824198, 1.0]], ['2, k, 1', [0.1815254, 0.3030941, 1.0]], ['2, k, 2', [0.1974146, 0.6132055, 1.0]], ['2, k, 3', [0.1785308, 0.7552277, 1.0]], ['2, k, 4', [0.00869433, 0.500837, 1.0]], ['2, k, 5', [-0.03467678, 0.2227968, 1.0]], ['2, k, 6', [-0.07160638, -0.02227139, 1.0]], ['2, k, 7', [-0.08175505, -0.0841113, 1.0]], ['2, k, 8', [0.3650433, 0.4842718, 1.0]], ['2, k, 9', [0.3890622, 0.2361898, 1.0]], ['2, k, 10', [0.3751973, 0.03028701, 1.0]], ['2, k, 11', [0.3784586, -0.03307842, 1.0]], ['2, k, 12', [0.08487327, -0.01498246, 1.0]], ['2, k, 13', [0.08171187, -0.3327117, 1.0]], ['2, k, 14', [0.1023395, -0.6493953, 1.0]], ['2, k, 15', [0.05721188, -0.7225536, 1.0]], ['2, k, 16', [0.241034, -0.02083815, 1.0]], ['2, k, 17', [0.2402164, -0.3496989, 1.0]], ['2, k, 18', [0.2364049, -0.6538914, 1.0]], ['2, k, 19', [0.2168413, -0.7240819, 1.0]], ['2, k, 20', [0.193597, 0.5372632, 1.0]], ['2, k, 21', [-0.09157191, -0.1578535, 1.0]], ['2, k, 22', [-0.1279151, -0.06611241, 1.0]], ['2, k, 23', [0.3716106, -0.09577917, 1.0]], ['2, k, 24', [0.4154063, 0.005406404, 1.0]]]
[['2, k, 0', [0.1651891, -0.01809663, 1.0]], ['2, k, 1', [0.1815398, 0.3031157, 1.0]], ['2, k, 2', [0.197592, 0.6132175, 1.0]], ['2, k, 3', [0.1789062, 0.7550904, 1.0]], ['2, k, 4', [0.008771643, 0.5008436, 1.0]], ['2, k, 5', [-0.03447712, 0.2265502, 1.0]], ['2, k, 6', [-0.07127472, -0.02192943, 1.0]], ['2, k, 7', [-0.08211581, -0.08477081, 1.0]], ['2, k, 8', [0.3650675, 0.4842811, 1.0]], ['2, k, 9', [0.3886862, 0.2391538, 1.0]], ['2, k, 10', [0.3678865, 0.07197393, 1.0]], ['2, k, 11', [0.3720491, -0.0005084611, 1.0]], ['2, k, 12', [0.08460008, -0.01481976, 1.0]], ['2, k, 13', [0.08139896, -0.3335016, 1.0]], ['2, k, 14', [0.1023677, -0.6494822, 1.0]], ['2, k, 15', [0.03041077, -0.7104492, 1.0]], ['2, k, 16', [0.2407372, -0.02070965, 1.0]], ['2, k, 17', [0.2401569, -0.3497363, 1.0]], ['2, k, 18', [0.2359629, -0.6541667, 1.0]], ['2, k, 19', [0.2168345, -0.7245378, 1.0]], ['2, k, 20', [0.1937188, 0.5372784, 1.0]], ['2, k, 21', [-0.09337228, -0.156227, 1.0]], ['2, k, 22', [-0.1252361, -0.06071252, 1.0]], ['2, k, 23', [0.3641915, -0.05868055, 1.0]], ['2, k, 24', [0.4073188, 0.02570011, 1.0]]]
[['2, k, 0', [0.1650584, -0.0180552, 1.0]], ['2, k, 1', [0.1815256, 0.3031092, 1.0]], ['2, k, 2', [0.1975841, 0.613183, 1.0]], ['2, k, 3', [0.1791659, 0.7549457, 1.0]], ['2, k, 4', [0.008897037, 0.5007374, 1.0]], ['2, k, 5', [-0.03435679, 0.2265204, 1.0]], ['2, k, 6', [-0.07125682, -0.02210283, 1.0]], ['2, k, 7', [-0.08224909, -0.08462627, 1.0]], ['2, k, 8', [0.3650704, 0.4842733, 1.0]], ['2, k, 9', [0.3861079, 0.2462147, 1.0]], ['2, k, 10', [0.3636287, 0.08649918, 1.0]], ['2, k, 11', [0.3656755, 0.03551736, 1.0]], ['2, k, 12', [0.08436098, -0.01478272, 1.0]], ['2, k, 13', [0.08145087, -0.3332058, 1.0]], ['2, k, 14', [0.1024785, -0.6494536, 1.0]], ['2, k, 15', [0.04439492, -0.7176253, 1.0]], ['2, k, 16', [0.2406093, -0.02064666, 1.0]], ['2, k, 17', [0.2402712, -0.3496004, 1.0]], ['2, k, 18', [0.2360366, -0.6542768, 1.0]], ['2, k, 19', [0.2195767, -0.7245284, 1.0]], ['2, k, 20', [0.1937114, 0.5372525, 1.0]], ['2, k, 21', [-0.09749196, -0.1586962, 1.0]], ['2, k, 22', [-0.1266916, -0.06250034, 1.0]], ['2, k, 23', [0.369947, -0.0102584, 1.0]], ['2, k, 24', [0.3992714, 0.04834742, 1.0]]]
[['2, k, 0', [0.1646983, -0.01741826, 1.0]], ['2, k, 1', [0.1815034, 0.3032269, 1.0]], ['2, k, 2', [0.1976032, 0.6131776, 1.0]], ['2, k, 3', [0.1794158, 0.7549838, 1.0]], ['2, k, 4', [0.009002646, 0.5009751, 1.0]], ['2, k, 5', [-0.03385932, 0.2295019, 1.0]], ['2, k, 6', [-0.07132183, -0.02210401, 1.0]], ['2, k, 7', [-0.08205773, -0.08426798, 1.0]], ['2, k, 8', [0.3650683, 0.4842858, 1.0]], ['2, k, 9', [0.3842506, 0.2535229, 1.0]], ['2, k, 10', [0.3579404, 0.1115903, 1.0]], ['2, k, 11', [0.358976, 0.07944919, 1.0]], ['2, k, 12', [0.08396041, -0.01428219, 1.0]], ['2, k, 13', [0.08155043, -0.3329166, 1.0]], ['2, k, 14', [0.1026756, -0.6497535, 1.0]], ['2, k, 15', [0.04507799, -0.7185084, 1.0]], ['2, k, 16', [0.2402898, -0.01986217, 1.0]], ['2, k, 17', [0.2402441, -0.3495235, 1.0]], ['2, k, 18', [0.2360111, -0.6542775, 1.0]], ['2, k, 19', [0.2167566, -0.7241161, 1.0]], ['2, k, 20', [0.1937233, 0.5372581, 1.0]], ['2, k, 21', [-0.09598236, -0.158107, 1.0]], ['2, k, 22', [-0.1254461, -0.06125471, 1.0]], ['2, k, 23', [0.3597277, 0.04355747, 1.0]], ['2, k, 24', [0.393468, 0.08957455, 1.0]]]
[['2, k, 0', [0.1647338, -0.01724261, 1.0]], ['2, k, 1', [0.1816019, 0.3033445, 1.0]], ['2, k, 2', [0.1977359, 0.6132528, 1.0]], ['2, k, 3', [0.1796312, 0.75492, 1.0]], ['2, k, 4', [0.009425248, 0.5010703, 1.0]], ['2, k, 5', [-0.03389937, 0.2296629, 1.0]], ['2, k, 6', [-0.07129868, -0.02178274, 1.0]], ['2, k, 7', [-0.08173767, -0.08360152, 1.0]], ['2, k, 8', [0.3651424, 0.4841717, 1.0]], ['2, k, 9', [0.3859328, 0.2652134, 1.0]], ['2, k, 10', [0.3231528, 0.1248303, 1.0]], ['2, k, 11', [0.352838, 0.126436, 1.0]], ['2, k, 12', [0.08398959, -0.01407979, 1.0]], ['2, k, 13', [0.08136607, -0.3334786, 1.0]], ['2, k, 14', [0.1025953, -0.6497833, 1.0]], ['2, k, 15', [0.05884381, -0.7233279, 1.0]], ['2, k, 16', [0.2403629, -0.01958747, 1.0]], ['2, k, 17', [0.2403963, -0.3494766, 1.0]], ['2, k, 18', [0.2357585, -0.6539583, 1.0]], ['2, k, 19', [0.219352, -0.723784, 1.0]], ['2, k, 20', [0.1938521, 0.5373423, 1.0]], ['2, k, 21', [-0.09546773, -0.1533393, 1.0]], ['2, k, 22', [-0.1243477, -0.05872017, 1.0]], ['2, k, 23', [0.3521326, 0.1015794, 1.0]], ['2, k, 24', [0.3855373, 0.1368543, 1.0]]]
[['2, k, 0', [0.1645861, -0.01696141, 1.0]], ['2, k, 1', [0.1815912, 0.3033643, 1.0]], ['2, k, 2', [0.1977389, 0.6131635, 1.0]], ['2, k, 3', [0.1801357, 0.7548069, 1.0]], ['2, k, 4', [0.00982335, 0.5009968, 1.0]], ['2, k, 5', [-0.0339578, 0.2304654, 1.0]], ['2, k, 6', [-0.07112561, -0.02206576, 1.0]], ['2, k, 7', [-0.0835917, -0.08379939, 1.0]], ['2, k, 8', [0.365117, 0.4841911, 1.0]], ['2, k, 9', [0.3771759, 0.2633506, 1.0]], ['2, k, 10', [0.3574218, 0.1912011, 1.0]], ['2, k, 11', [0.3499088, 0.1686316, 1.0]], ['2, k, 12', [0.08370895, -0.0136083, 1.0]], ['2, k, 13', [0.08141162, -0.3331674, 1.0]], ['2, k, 14', [0.1026498, -0.6499441, 1.0]], ['2, k, 15', [0.05706798, -0.7236409, 1.0]], ['2, k, 16', [0.2402838, -0.019416, 1.0]], ['2, k, 17', [0.2404627, -0.3491512, 1.0]], ['2, k, 18', [0.2360937, -0.6537722, 1.0]], ['2, k, 19', [0.2207156, -0.7225862, 1.0]], ['2, k, 20', [0.1938528, 0.5373003, 1.0]], ['2, k, 21', [-0.09534062, -0.1585933, 1.0]], ['2, k, 22', [-0.1261716, -0.06431545, 1.0]], ['2, k, 23', [0.3564371, 0.1490574, 1.0]], ['2, k, 24', [0.3834686, 0.1791097, 1.0]]]
[['2, k, 0', [0.163553, -0.01640102, 1.0]], ['2, k, 1', [0.1814038, 0.3034842, 1.0]], ['2, k, 2', [0.1977448, 0.6131558, 1.0]], ['2, k, 3', [0.1804524, 0.7548791, 1.0]], ['2, k, 4', [0.01022607, 0.5012115, 1.0]], ['2, k, 5', [-0.03386902, 0.2308665, 1.0]], ['2, k, 6', [-0.07113223, -0.02201433, 1.0]], ['2, k, 7', [-0.08122721, -0.08377582, 1.0]], ['2, k, 8', [0.3648592, 0.484387, 1.0]], ['2, k, 9', [0.398254, 0.2672066, 1.0]], ['2, k, 10', [0.4263138, 0.2568126, 1.0]], ['2, k, 11', [0.3345052, 0.2069091, 1.0]], ['2, k, 12', [0.08252901, -0.01277561, 1.0]], ['2, k, 13', [0.0810615, -0.3330016, 1.0]], ['2, k, 14', [0.102619, -0.6499412, 1.0]], ['2, k, 15', [0.05706146, -0.7228452, 1.0]], ['2, k, 16', [0.2394232, -0.01912739, 1.0]], ['2, k, 17', [0.2404711, -0.3490145, 1.0]], ['2, k, 18', [0.2363998, -0.6534297, 1.0]], ['2, k, 19', [0.2210524, -0.7221259, 1.0]], ['2, k, 20', [0.1938431, 0.5373048, 1.0]], ['2, k, 21', [-0.0924698, -0.1573372, 1.0]], ['2, k, 22', [-0.1263837, -0.06285214, 1.0]], ['2, k, 23', [0.3309681, 0.2106649, 1.0]], ['2, k, 24', [0.3588206, 0.2099324, 1.0]]]
[['2, k, 0', [0.163496, -0.01606183, 1.0]], ['2, k, 1', [0.1813629, 0.3035956, 1.0]], ['2, k, 2', [0.1977248, 0.6131508, 1.0]], ['2, k, 3', [0.1808799, 0.7548336, 1.0]], ['2, k, 4', [0.01035142, 0.5010939, 1.0]], ['2, k, 5', [-0.03395669, 0.2336287, 1.0]], ['2, k, 6', [-0.07118529, -0.02206036, 1.0]], ['2, k, 7', [-0.08222948, -0.08401441, 1.0]], ['2, k, 8', [0.3637919, 0.485621, 1.0]], ['2, k, 9', [0.4030918, 0.2700779, 1.0]], ['2, k, 10', [0.3151012, 0.2651405, 1.0]], ['2, k, 11', [0.3141208, 0.2995887, 1.0]], ['2, k, 12', [0.08248705, -0.01255545, 1.0]], ['2, k, 13', [0.08125406, -0.3320312, 1.0]], ['2, k, 14', [0.1027149, -0.6496058, 1.0]], ['2, k, 15', [0.05651933, -0.7225054, 1.0]], ['2, k, 16', [0.2393635, -0.01871242, 1.0]], ['2, k, 17', [0.2405541, -0.3488883, 1.0]], ['2, k, 18', [0.2363629, -0.6532067, 1.0]], ['2, k, 19', [0.216305, -0.7222004, 1.0]], ['2, k, 20', [0.1938253, 0.5373118, 1.0]], ['2, k, 21', [-0.09293909, -0.1586893, 1.0]], ['2, k, 22', [-0.1266686, -0.06417225, 1.0]], ['2, k, 23', [0.314185, 0.3113684, 1.0]], ['2, k, 24', [0.349977, 0.2920693, 1.0]]]
[['2, k, 0', [0.1634857, -0.01600527, 1.0]], ['2, k, 1', [0.181366, 0.3036352, 1.0]], ['2, k, 2', [0.1977307, 0.6131542, 1.0]], ['2, k, 3', [0.1810926, 0.7548013, 1.0]], ['2, k, 4', [0.01041146, 0.5010808, 1.0]], ['2, k, 5', [-0.03410317, 0.2332247, 1.0]], ['2, k, 6', [-0.07108115, -0.02206341, 1.0]], ['2, k, 7', [-0.08189121, -0.08375204, 1.0]], ['2, k, 8', [0.3578044, 0.4865071, 1.0]], ['2, k, 9', [0.3842894, 0.2699954, 1.0]], ['2, k, 10', [0.3193047, 0.3052058, 1.0]], ['2, k, 11', [0.3112767, 0.3375126, 1.0]], ['2, k, 12', [0.08249659, -0.01248364, 1.0]], ['2, k, 13', [0.08077232, -0.3313647, 1.0]], ['2, k, 14', [0.1027563, -0.6495007, 1.0]], ['2, k, 15', [0.05763947, -0.7221144, 1.0]], ['2, k, 16', [0.2393359, -0.0186295, 1.0]], ['2, k, 17', [0.2406741, -0.3489279, 1.0]], ['2, k, 18', [0.236383, -0.6529545, 1.0]], ['2, k, 19', [0.2159717, -0.7218826, 1.0]], ['2, k, 20', [0.1938321, 0.5373199, 1.0]], ['2, k, 21', [-0.09441165, -0.1538061, 1.0]], ['2, k, 22', [-0.1260863, -0.062784, 1.0]], ['2, k, 23', [0.3048997, 0.3593698, 1.0]], ['2, k, 24', [0.3498457, 0.3323343, 1.0]]]
[['2, k, 0', [0.1634844, -0.01599186, 1.0]], ['2, k, 1', [0.1813691, 0.3036351, 1.0]], ['2, k, 2', [0.1977652, 0.6131023, 1.0]], ['2, k, 3', [0.1812165, 0.7548491, 1.0]], ['2, k, 4', [0.01040716, 0.5010678, 1.0]], ['2, k, 5', [-0.03416555, 0.233503, 1.0]], ['2, k, 6', [-0.07105514, -0.0223532, 1.0]], ['2, k, 7', [-0.08219731, -0.08408531, 1.0]], ['2, k, 8', [0.355835, 0.4871201, 1.0]], ['2, k, 9', [0.3820585, 0.2241311, 1.0]], ['2, k, 10', [0.3188393, 0.3212411, 1.0]], ['2, k, 11', [0.3072234, 0.3740224, 1.0]], ['2, k, 12', [0.08252283, -0.01257768, 1.0]], ['2, k, 13', [0.08054246, -0.3323727, 1.0]], ['2, k, 14', [0.103155, -0.6488759, 1.0]], ['2, k, 15', [0.02287292, -0.7124023, 1.0]], ['2, k, 16', [0.2393178, -0.01853821, 1.0]], ['2, k, 17', [0.241014, -0.3485687, 1.0]], ['2, k, 18', [0.2360594, -0.6529395, 1.0]], ['2, k, 19', [0.2160071, -0.7217282, 1.0]], ['2, k, 20', [0.1938578, 0.5372885, 1.0]], ['2, k, 21', [-0.09379493, -0.1550684, 1.0]], ['2, k, 22', [-0.1254395, -0.06277965, 1.0]], ['2, k, 23', [0.3009661, 0.4104441, 1.0]], ['2, k, 24', [0.3463222, 0.3676276, 1.0]]]
[['2, k, 0', [0.1635613, -0.01572316, 1.0]], ['2, k, 1', [0.181406, 0.3037292, 1.0]], ['2, k, 2', [0.197773, 0.6130995, 1.0]], ['2, k, 3', [0.1810966, 0.7547333, 1.0]], ['2, k, 4', [0.01074491, 0.5010202, 1.0]], ['2, k, 5', [-0.03394978, 0.2337686, 1.0]], ['2, k, 6', [-0.07083212, -0.0223903, 1.0]], ['2, k, 7', [-0.08169029, -0.0832632, 1.0]], ['2, k, 8', [0.3519331, 0.4977123, 1.0]], ['2, k, 9', [0.3828129, 0.2258905, 1.0]], ['2, k, 10', [0.3100324, 0.3562545, 1.0]], ['2, k, 11', [0.3052428, 0.4084933, 1.0]], ['2, k, 12', [0.08263812, -0.01244704, 1.0]], ['2, k, 13', [0.08064277, -0.3320546, 1.0]], ['2, k, 14', [0.1032513, -0.6483778, 1.0]], ['2, k, 15', [0.06550093, -0.7208927, 1.0]], ['2, k, 16', [0.2394188, -0.01792596, 1.0]], ['2, k, 17', [0.240948, -0.3481107, 1.0]], ['2, k, 18', [0.2363484, -0.6534708, 1.0]], ['2, k, 19', [0.2180646, -0.7218066, 1.0]], ['2, k, 20', [0.1938697, 0.5372947, 1.0]], ['2, k, 21', [-0.0933893, -0.1544255, 1.0]], ['2, k, 22', [-0.1257942, -0.06161029, 1.0]], ['2, k, 23', [0.302989, 0.4538728, 1.0]], ['2, k, 24', [0.3388935, 0.3937437, 1.0]]]
[['2, k, 0', [0.1635113, -0.01562242, 1.0]], ['2, k, 1', [0.1813241, 0.3037511, 1.0]], ['2, k, 2', [0.1976173, 0.6129595, 1.0]], ['2, k, 3', [0.1807437, 0.7545772, 1.0]], ['2, k, 4', [0.01077837, 0.5010046, 1.0]], ['2, k, 5', [-0.03385441, 0.2325229, 1.0]], ['2, k, 6', [-0.07079211, -0.02230392, 1.0]], ['2, k, 7', [-0.08195909, -0.08304794, 1.0]], ['2, k, 8', [0.3505272, 0.5005291, 1.0]], ['2, k, 9', [0.3818555, 0.2284892, 1.0]], ['2, k, 10', [0.3124116, 0.4053029, 1.0]], ['2, k, 11', [0.305066, 0.4392165, 1.0]], ['2, k, 12', [0.0826262, -0.01245358, 1.0]], ['2, k, 13', [0.08053175, -0.3317498, 1.0]], ['2, k, 14', [0.1031741, -0.6487858, 1.0]], ['2, k, 15', [0.06370787, -0.7206734, 1.0]], ['2, k, 16', [0.2392581, -0.01750151, 1.0]], ['2, k, 17', [0.241203, -0.3481418, 1.0]], ['2, k, 18', [0.2363403, -0.653443, 1.0]], ['2, k, 19', [0.2191907, -0.7216046, 1.0]], ['2, k, 20', [0.1937414, 0.5372044, 1.0]], ['2, k, 21', [-0.09311904, -0.1563543, 1.0]], ['2, k, 22', [-0.1261964, -0.0620303, 1.0]], ['2, k, 23', [0.301376, 0.4942809, 1.0]], ['2, k, 24', [0.3508646, 0.4348348, 1.0]]]
[['2, k, 0', [0.1631672, -0.01517998, 1.0]], ['2, k, 1', [0.1809608, 0.3039434, 1.0]], ['2, k, 2', [0.1971691, 0.6129086, 1.0]], ['2, k, 3', [0.1805037, 0.7545644, 1.0]], ['2, k, 4', [0.01049966, 0.5010819, 1.0]], ['2, k, 5', [-0.03370201, 0.2331828, 1.0]], ['2, k, 6', [-0.07046327, -0.02224797, 1.0]], ['2, k, 7', [-0.0812465, -0.08495738, 1.0]], ['2, k, 8', [0.3494928, 0.5024043, 1.0]], ['2, k, 9', [0.395034, 0.2237311, 1.0]], ['2, k, 10', [0.3152392, 0.4077232, 1.0]], ['2, k, 11', [0.3056475, 0.473263, 1.0]], ['2, k, 12', [0.08230371, -0.01216643, 1.0]], ['2, k, 13', [0.08050506, -0.3322458, 1.0]], ['2, k, 14', [0.1034855, -0.648702, 1.0]], ['2, k, 15', [0.06200409, -0.7204897, 1.0]], ['2, k, 16', [0.2388659, -0.01689568, 1.0]], ['2, k, 17', [0.2412035, -0.3481362, 1.0]], ['2, k, 18', [0.2370324, -0.6530405, 1.0]], ['2, k, 19', [0.2208817, -0.7212828, 1.0]], ['2, k, 20', [0.1933349, 0.5372137, 1.0]], ['2, k, 21', [-0.09207347, -0.1585288, 1.0]], ['2, k, 22', [-0.1255874, -0.06334053, 1.0]], ['2, k, 23', [0.2955014, 0.5301465, 1.0]], ['2, k, 24', [0.3433414, 0.4618658, 1.0]]]
[['2, k, 0', [0.162642, -0.01435643, 1.0]], ['2, k, 1', [0.1807444, 0.3044885, 1.0]], ['2, k, 2', [0.197159, 0.6131641, 1.0]], ['2, k, 3', [0.1801287, 0.7546365, 1.0]], ['2, k, 4', [0.01053069, 0.5011174, 1.0]], ['2, k, 5', [-0.03367475, 0.2349889, 1.0]], ['2, k, 6', [-0.07046887, -0.02248124, 1.0]], ['2, k, 7', [-0.08237025, -0.0851905, 1.0]], ['2, k, 8', [0.3493306, 0.5040094, 1.0]], ['2, k, 9', [0.3826125, 0.2622337, 1.0]], ['2, k, 10', [0.3118283, 0.4309195, 1.0]], ['2, k, 11', [0.3077677, 0.4913432, 1.0]], ['2, k, 12', [0.08180866, -0.01155906, 1.0]], ['2, k, 13', [0.08062506, -0.3319661, 1.0]], ['2, k, 14', [0.1034691, -0.6489859, 1.0]], ['2, k, 15', [0.05047752, -0.7212833, 1.0]], ['2, k, 16', [0.2383285, -0.01590819, 1.0]], ['2, k, 17', [0.2412841, -0.3479834, 1.0]], ['2, k, 18', [0.2369337, -0.6524707, 1.0]], ['2, k, 19', [0.2178434, -0.7211213, 1.0]], ['2, k, 20', [0.1932873, 0.5375281, 1.0]], ['2, k, 21', [-0.09387846, -0.1584749, 1.0]], ['2, k, 22', [-0.1260564, -0.06379597, 1.0]], ['2, k, 23', [0.2995328, 0.5515133, 1.0]], ['2, k, 24', [0.346249, 0.480998, 1.0]]]
[['2, k, 0', [0.1615098, -0.01300098, 1.0]], ['2, k, 1', [0.1802294, 0.3054754, 1.0]], ['2, k, 2', [0.197095, 0.6137996, 1.0]], ['2, k, 3', [0.1791411, 0.7547225, 1.0]], ['2, k, 4', [0.01052581, 0.5011699, 1.0]], ['2, k, 5', [-0.03367306, 0.2350164, 1.0]], ['2, k, 6', [-0.07047167, -0.02248915, 1.0]], ['2, k, 7', [-0.08153953, -0.08570188, 1.0]], ['2, k, 8', [0.3491112, 0.5051483, 1.0]], ['2, k, 9', [0.3607952, 0.2269941, 1.0]], ['2, k, 10', [0.3127567, 0.4395268, 1.0]], ['2, k, 11', [0.309911, 0.5078852, 1.0]], ['2, k, 12', [0.08059499, -0.01025369, 1.0]], ['2, k, 13', [0.08066546, -0.3314783, 1.0]], ['2, k, 14', [0.1028766, -0.6496187, 1.0]], ['2, k, 15', [0.05306453, -0.7223172, 1.0]], ['2, k, 16', [0.2373035, -0.01465196, 1.0]], ['2, k, 17', [0.2411185, -0.3475042, 1.0]], ['2, k, 18', [0.2367049, -0.6524593, 1.0]], ['2, k, 19', [0.2185409, -0.721316, 1.0]], ['2, k, 20', [0.1931279, 0.538234, 1.0]], ['2, k, 21', [-0.09355082, -0.1578218, 1.0]], ['2, k, 22', [-0.126022, -0.06283024, 1.0]], ['2, k, 23', [0.298687, 0.5706685, 1.0]], ['2, k, 24', [0.3559695, 0.4948037, 1.0]]]
