[['2, k, 0', [-0.393224, -0.731959, 1.0]], ['2, k, 1', [-0.402811, -0.435949, 1.0]], ['2, k, 2', [-0.410044, -0.144589, 1.0]], ['2, k, 3', [-0.40431, -0.000846927, 1.0]], ['2, k, 4', [-0.545265, -0.224286, 1.0]], ['2, k, 5', [-0.657344, -0.327929, 1.0]], ['2, k, 6', [-0.659679, -0.308936, 1.0]], ['2, k, 7', [-0.636776, -0.239945, 1.0]], ['2, k, 8', [-0.256184, -0.222167, 1.0]], ['2, k, 9', [-0.105345, -0.323338, 1.0]], ['2, k, 10', [-0.000607815, -0.284857, 1.0]], ['2, k, 11', [0.020481, -0.232412, 1.0]], ['2, k, 12', [-0.45383, -0.722672, 1.0]], ['2, k, 13', [-0.544042, -0.95516, 1.0]], ['2, k, 14', [-0.501049, -1.09509, 1.0]], ['2, k, 15', [-0.509277, -1.19727, 1.0]], ['2, k, 16', [-0.322162, -0.721801, 1.0]], ['2, k, 17', [-0.195814, -0.966778, 1.0]], ['2, k, 18', [-0.247086, -1.07442, 1.0]], ['2, k, 19', [-0.219604, -1.20313, 1.0]], ['2, k, 20', [-0.408644, -0.216846, 1.0]], ['2, k, 21', [-0.635404, -0.217624, 1.0]], ['2, k, 22', [-0.663014, -0.220785, 1.0]], ['2, k, 23', [0.05211, -0.22767, 1.0]], ['2, k, 24', [-0.0280573, -0.228901, 1.0]]]
[['2, k, 0', [-0.370375, -0.67994, 1.0]], ['2, k, 1', [-0.377682, -0.413483, 1.0]], ['2, k, 2', [-0.38342, -0.150099, 1.0]], ['2, k, 3', [-0.378917, -5.13083e-05, 1.0]], ['2, k, 4', [-0.525226, -0.223023, 1.0]], ['2, k, 5', [-0.622045, -0.321284, 1.0]], ['2, k, 6', [-0.617962, -0.280905, 1.0]], ['2, k, 7', [-0.611319, -0.237113, 1.0]], ['2, k, 8', [-0.230524, -0.225274, 1.0]], ['2, k, 9', [-0.0887065, -0.335434, 1.0]], ['2, k, 10', [0.00114611, -0.329455, 1.0]], ['2, k, 11', [0.0312555, -0.249904, 1.0]], ['2, k, 12', [-0.431702, -0.672119, 1.0]], ['2, k, 13', [-0.483242, -0.950283, 1.0]], ['2, k, 14', [-0.516766, -1.18445, 1.0]], ['2, k, 15', [-0.47352, -1.2104, 1.0]], ['2, k, 16', [-0.299606, -0.670339, 1.0]], ['2, k, 17', [-0.237065, -0.949797, 1.0]], ['2, k, 18', [-0.200859, -1.22054, 1.0]], ['2, k, 19', [-0.177667, -1.26213, 1.0]], ['2, k, 20', [-0.38233, -0.215542, 1.0]], ['2, k, 21', [-0.58448, -0.224781, 1.0]], ['2, k, 22', [-0.657781, -0.228845, 1.0]], ['2, k, 23', [0.0448205, -0.244989, 1.0]], ['2, k, 24', [-0.013538, -0.24192, 1.0]]]
[['2, k, 0', [-0.370754, -0.679656, 1.0]], ['2, k, 1', [-0.378391, -0.412635, 1.0]], ['2, k, 2', [-0.384531, -0.148627, 1.0]], ['2, k, 3', [-0.379562, 0.00158015, 1.0]], ['2, k, 4', [-0.525384, -0.223922, 1.0]], ['2, k, 5', [-0.629861, -0.326571, 1.0]], ['2, k, 6', [-0.622913, -0.27862, 1.0]], ['2, k, 7', [-0.615887, -0.236517, 1.0]], ['2, k, 8', [-0.231419, -0.224332, 1.0]], ['2, k, 9', [-0.0889001, -0.334915, 1.0]], ['2, k, 10', [0.00125071, -0.32917, 1.0]], ['2, k, 11', [0.0270572, -0.247186, 1.0]], ['2, k, 12', [-0.432056, -0.671904, 1.0]], ['2, k, 13', [-0.48372, -0.950715, 1.0]], ['2, k, 14', [-0.519685, -1.24586, 1.0]], ['2, k, 15', [-0.493609, -1.16247, 1.0]], ['2, k, 16', [-0.299999, -0.670008, 1.0]], ['2, k, 17', [-0.237689, -0.950428, 1.0]], ['2, k, 18', [-0.209843, -1.25677, 1.0]], ['2, k, 19', [-0.188945, -1.30482, 1.0]], ['2, k, 20', [-0.383335, -0.214221, 1.0]], ['2, k, 21', [-0.594016, -0.224357, 1.0]], ['2, k, 22', [-0.668909, -0.222335, 1.0]], ['2, k, 23', [0.0506519, -0.245621, 1.0]], ['2, k, 24', [-0.0138806, -0.242892, 1.0]]]
[['2, k, 0', [-0.371407, -0.679021, 1.0]], ['2, k, 1', [-0.379194, -0.411693, 1.0]], ['2, k, 2', [-0.385399, -0.14756, 1.0]], ['2, k, 3', [-0.380019, 0.00244329, 1.0]], ['2, k, 4', [-0.525625, -0.222161, 1.0]], ['2, k, 5', [-0.632296, -0.326679, 1.0]], ['2, k, 6', [-0.626173, -0.277553, 1.0]], ['2, k, 7', [-0.619719, -0.235818, 1.0]], ['2, k, 8', [-0.2326, -0.223176, 1.0]], ['2, k, 9', [-0.0887485, -0.333504, 1.0]], ['2, k, 10', [0.00084763, -0.328456, 1.0]], ['2, k, 11', [0.0294201, -0.245597, 1.0]], ['2, k, 12', [-0.43269, -0.671163, 1.0]], ['2, k, 13', [-0.484112, -0.950007, 1.0]], ['2, k, 14', [-0.518548, -1.24481, 1.0]], ['2, k, 15', [-0.50503, -1.11746, 1.0]], ['2, k, 16', [-0.300672, -0.669501, 1.0]], ['2, k, 17', [-0.238735, -0.951124, 1.0]], ['2, k, 18', [-0.213221, -1.263, 1.0]], ['2, k, 19', [-0.192909, -1.31092, 1.0]], ['2, k, 20', [-0.384193, -0.213165, 1.0]], ['2, k, 21', [-0.597498, -0.220977, 1.0]], ['2, k, 22', [-0.669411, -0.226576, 1.0]], ['2, k, 23', [0.0573193, -0.243926, 1.0]], ['2, k, 24', [-0.0125322, -0.240422, 1.0]]]
[['2, k, 0', [-0.371772, -0.678848, 1.0]], ['2, k, 1', [-0.37982, -0.41115, 1.0]], ['2, k, 2', [-0.386281, -0.146673, 1.0]], ['2, k, 3', [-0.380629, 0.00308951, 1.0]], ['2, k, 4', [-0.526143, -0.223128, 1.0]], ['2, k, 5', [-0.634669, -0.325106, 1.0]], ['2, k, 6', [-0.625376, -0.278094, 1.0]], ['2, k, 7', [-0.618421, -0.234246, 1.0]], ['2, k, 8', [-0.232993, -0.222901, 1.0]], ['2, k, 9', [-0.0894746, -0.33252, 1.0]], ['2, k, 10', [0.000597961, -0.328065, 1.0]], ['2, k, 11', [0.0237333, -0.244075, 1.0]], ['2, k, 12', [-0.433144, -0.671036, 1.0]], ['2, k, 13', [-0.484531, -0.950715, 1.0]], ['2, k, 14', [-0.509316, -1.18573, 1.0]], ['2, k, 15', [-0.509361, -1.24834, 1.0]], ['2, k, 16', [-0.300953, -0.66931, 1.0]], ['2, k, 17', [-0.239879, -0.952086, 1.0]], ['2, k, 18', [-0.222416, -1.26628, 1.0]], ['2, k, 19', [-0.203968, -1.31736, 1.0]], ['2, k, 20', [-0.385009, -0.212358, 1.0]], ['2, k, 21', [-0.594809, -0.219823, 1.0]], ['2, k, 22', [-0.665973, -0.228027, 1.0]], ['2, k, 23', [0.0440715, -0.24062, 1.0]], ['2, k, 24', [-0.0199385, -0.242448, 1.0]]]
[['2, k, 0', [-0.37201, -0.678821, 1.0]], ['2, k, 1', [-0.380274, -0.410866, 1.0]], ['2, k, 2', [-0.387034, -0.146157, 1.0]], ['2, k, 3', [-0.381053, 0.00343721, 1.0]], ['2, k, 4', [-0.52636, -0.223541, 1.0]], ['2, k, 5', [-0.635276, -0.324042, 1.0]], ['2, k, 6', [-0.627615, -0.276785, 1.0]], ['2, k, 7', [-0.621795, -0.232736, 1.0]], ['2, k, 8', [-0.233395, -0.222543, 1.0]], ['2, k, 9', [-0.0905991, -0.330732, 1.0]], ['2, k, 10', [-0.00089071, -0.327231, 1.0]], ['2, k, 11', [0.0247131, -0.243154, 1.0]], ['2, k, 12', [-0.43339, -0.671115, 1.0]], ['2, k, 13', [-0.485228, -0.95069, 1.0]], ['2, k, 14', [-0.518234, -1.22222, 1.0]], ['2, k, 15', [-0.48086, -1.24313, 1.0]], ['2, k, 16', [-0.301171, -0.669212, 1.0]], ['2, k, 17', [-0.24047, -0.951582, 1.0]], ['2, k, 18', [-0.222481, -1.26637, 1.0]], ['2, k, 19', [-0.203994, -1.3169, 1.0]], ['2, k, 20', [-0.385679, -0.211899, 1.0]], ['2, k, 21', [-0.592796, -0.219562, 1.0]], ['2, k, 22', [-0.675191, -0.224468, 1.0]], ['2, k, 23', [0.0411446, -0.240429, 1.0]], ['2, k, 24', [-0.0197917, -0.244695, 1.0]]]
[['2, k, 0', [-0.372438, -0.678682, 1.0]], ['2, k, 1', [-0.381175, -0.410396, 1.0]], ['2, k, 2', [-0.388479, -0.145387, 1.0]], ['2, k, 3', [-0.381839, 0.00393902, 1.0]], ['2, k, 4', [-0.526644, -0.223882, 1.0]], ['2, k, 5', [-0.636295, -0.322591, 1.0]], ['2, k, 6', [-0.627915, -0.276185, 1.0]], ['2, k, 7', [-0.621113, -0.233446, 1.0]], ['2, k, 8', [-0.233814, -0.222145, 1.0]], ['2, k, 9', [-0.0963796, -0.323714, 1.0]], ['2, k, 10', [-0.00177407, -0.326069, 1.0]], ['2, k, 11', [0.0223902, -0.243125, 1.0]], ['2, k, 12', [-0.433851, -0.67105, 1.0]], ['2, k, 13', [-0.485821, -0.95055, 1.0]], ['2, k, 14', [-0.509713, -1.18637, 1.0]], ['2, k, 15', [-0.500383, -1.22846, 1.0]], ['2, k, 16', [-0.301556, -0.669016, 1.0]], ['2, k, 17', [-0.241251, -0.950799, 1.0]], ['2, k, 18', [-0.218884, -1.26663, 1.0]], ['2, k, 19', [-0.199525, -1.31488, 1.0]], ['2, k, 20', [-0.386983, -0.211197, 1.0]], ['2, k, 21', [-0.597397, -0.219562, 1.0]], ['2, k, 22', [-0.66573, -0.22843, 1.0]], ['2, k, 23', [0.054127, -0.240546, 1.0]], ['2, k, 24', [-0.0185926, -0.237951, 1.0]]]
[['2, k, 0', [-0.3732, -0.67855, 1.0]], ['2, k, 1', [-0.381756, -0.410173, 1.0]], ['2, k, 2', [-0.388887, -0.145187, 1.0]], ['2, k, 3', [-0.382471, 0.00442525, 1.0]], ['2, k, 4', [-0.526979, -0.224305, 1.0]], ['2, k, 5', [-0.635889, -0.320739, 1.0]], ['2, k, 6', [-0.629838, -0.275587, 1.0]], ['2, k, 7', [-0.623232, -0.234137, 1.0]], ['2, k, 8', [-0.234211, -0.221759, 1.0]], ['2, k, 9', [-0.098463, -0.32115, 1.0]], ['2, k, 10', [-0.00211481, -0.324973, 1.0]], ['2, k, 11', [0.0230774, -0.241639, 1.0]], ['2, k, 12', [-0.43447, -0.670896, 1.0]], ['2, k, 13', [-0.486329, -0.950204, 1.0]], ['2, k, 14', [-0.509171, -1.18583, 1.0]], ['2, k, 15', [-0.518673, -1.2367, 1.0]], ['2, k, 16', [-0.302453, -0.668915, 1.0]], ['2, k, 17', [-0.241806, -0.95192, 1.0]], ['2, k, 18', [-0.208367, -1.23118, 1.0]], ['2, k, 19', [-0.186776, -1.26883, 1.0]], ['2, k, 20', [-0.38743, -0.210987, 1.0]], ['2, k, 21', [-0.599289, -0.219204, 1.0]], ['2, k, 22', [-0.673638, -0.226892, 1.0]], ['2, k, 23', [0.0446076, -0.24012, 1.0]], ['2, k, 24', [-0.0184649, -0.23692, 1.0]]]
[['2, k, 0', [-0.373837, -0.678408, 1.0]], ['2, k, 1', [-0.382219, -0.409933, 1.0]], ['2, k, 2', [-0.389346, -0.144866, 1.0]], ['2, k, 3', [-0.383964, 0.00525335, 1.0]], ['2, k, 4', [-0.52729, -0.22459, 1.0]], ['2, k, 5', [-0.628768, -0.315867, 1.0]], ['2, k, 6', [-0.631737, -0.276598, 1.0]], ['2, k, 7', [-0.625032, -0.23414, 1.0]], ['2, k, 8', [-0.234702, -0.221328, 1.0]], ['2, k, 9', [-0.100081, -0.319394, 1.0]], ['2, k, 10', [-0.00287846, -0.324269, 1.0]], ['2, k, 11', [0.0238192, -0.241247, 1.0]], ['2, k, 12', [-0.43515, -0.670943, 1.0]], ['2, k, 13', [-0.486983, -0.949275, 1.0]], ['2, k, 14', [-0.511836, -1.18445, 1.0]], ['2, k, 15', [-0.502749, -1.22645, 1.0]], ['2, k, 16', [-0.303036, -0.66864, 1.0]], ['2, k, 17', [-0.242314, -0.951645, 1.0]], ['2, k, 18', [-0.227314, -1.2532, 1.0]], ['2, k, 19', [-0.209408, -1.30403, 1.0]], ['2, k, 20', [-0.387871, -0.210695, 1.0]], ['2, k, 21', [-0.601654, -0.219503, 1.0]], ['2, k, 22', [-0.681262, -0.225067, 1.0]], ['2, k, 23', [0.0510827, -0.238749, 1.0]], ['2, k, 24', [-0.018975, -0.233539, 1.0]]]
[['2, k, 0', [-0.37428, -0.678275, 1.0]], ['2, k, 1', [-0.382792, -0.409657, 1.0]], ['2, k, 2', [-0.390047, -0.144485, 1.0]], ['2, k, 3', [-0.384958, 0.00559279, 1.0]], ['2, k, 4', [-0.527542, -0.224867, 1.0]], ['2, k, 5', [-0.628749, -0.315785, 1.0]], ['2, k, 6', [-0.633467, -0.276302, 1.0]], ['2, k, 7', [-0.62856, -0.235135, 1.0]], ['2, k, 8', [-0.235035, -0.220896, 1.0]], ['2, k, 9', [-0.0997602, -0.319654, 1.0]], ['2, k, 10', [-0.0244065, -0.273115, 1.0]], ['2, k, 11', [0.0159346, -0.241042, 1.0]], ['2, k, 12', [-0.435524, -0.67083, 1.0]], ['2, k, 13', [-0.4872, -0.949628, 1.0]], ['2, k, 14', [-0.51199, -1.1846, 1.0]], ['2, k, 15', [-0.502859, -1.22684, 1.0]], ['2, k, 16', [-0.303527, -0.66849, 1.0]], ['2, k, 17', [-0.243172, -0.953439, 1.0]], ['2, k, 18', [-0.226772, -1.26136, 1.0]], ['2, k, 19', [-0.208608, -1.31121, 1.0]], ['2, k, 20', [-0.388542, -0.210335, 1.0]], ['2, k, 21', [-0.602254, -0.22046, 1.0]], ['2, k, 22', [-0.681132, -0.225205, 1.0]], ['2, k, 23', [0.0473117, -0.239419, 1.0]], ['2, k, 24', [-0.0278384, -0.236752, 1.0]]]
[['2, k, 0', [-0.374553, -0.678179, 1.0]], ['2, k, 1', [-0.383076, -0.409546, 1.0]], ['2, k, 2', [-0.390262, -0.144421, 1.0]], ['2, k, 3', [-0.386058, 0.00558584, 1.0]], ['2, k, 4', [-0.527815, -0.225066, 1.0]], ['2, k, 5', [-0.628784, -0.315819, 1.0]], ['2, k, 6', [-0.634419, -0.27615, 1.0]], ['2, k, 7', [-0.627902, -0.234835, 1.0]], ['2, k, 8', [-0.235679, -0.22051, 1.0]], ['2, k, 9', [-0.0997332, -0.319998, 1.0]], ['2, k, 10', [-0.0261971, -0.27095, 1.0]], ['2, k, 11', [0.0165419, -0.239985, 1.0]], ['2, k, 12', [-0.435768, -0.670756, 1.0]], ['2, k, 13', [-0.487692, -0.949558, 1.0]], ['2, k, 14', [-0.512142, -1.18451, 1.0]], ['2, k, 15', [-0.467713, -1.19495, 1.0]], ['2, k, 16', [-0.303815, -0.668375, 1.0]], ['2, k, 17', [-0.243555, -0.953244, 1.0]], ['2, k, 18', [-0.226325, -1.26099, 1.0]], ['2, k, 19', [-0.208, -1.30987, 1.0]], ['2, k, 20', [-0.388777, -0.210257, 1.0]], ['2, k, 21', [-0.599791, -0.219018, 1.0]], ['2, k, 22', [-0.676474, -0.226423, 1.0]], ['2, k, 23', [0.047002, -0.240769, 1.0]], ['2, k, 24', [-0.0330393, -0.239977, 1.0]]]
[['2, k, 0', [-0.374845, -0.678214, 1.0]], ['2, k, 1', [-0.383772, -0.409386, 1.0]], ['2, k, 2', [-0.391382, -0.14407, 1.0]], ['2, k, 3', [-0.386994, 0.00564638, 1.0]], ['2, k, 4', [-0.528065, -0.225201, 1.0]], ['2, k, 5', [-0.628992, -0.316196, 1.0]], ['2, k, 6', [-0.634904, -0.276153, 1.0]], ['2, k, 7', [-0.629436, -0.235443, 1.0]], ['2, k, 8', [-0.23595, -0.220256, 1.0]], ['2, k, 9', [-0.102761, -0.317139, 1.0]], ['2, k, 10', [-0.0274242, -0.270695, 1.0]], ['2, k, 11', [0.0163571, -0.24053, 1.0]], ['2, k, 12', [-0.436043, -0.670806, 1.0]], ['2, k, 13', [-0.488008, -0.949904, 1.0]], ['2, k, 14', [-0.512275, -1.1847, 1.0]], ['2, k, 15', [-0.502983, -1.22697, 1.0]], ['2, k, 16', [-0.30411, -0.668392, 1.0]], ['2, k, 17', [-0.243535, -0.953229, 1.0]], ['2, k, 18', [-0.223661, -1.26208, 1.0]], ['2, k, 19', [-0.20476, -1.31034, 1.0]], ['2, k, 20', [-0.389793, -0.209949, 1.0]], ['2, k, 21', [-0.605779, -0.221972, 1.0]], ['2, k, 22', [-0.682736, -0.227937, 1.0]], ['2, k, 23', [0.0695981, -0.241763, 1.0]], ['2, k, 24', [-0.0254056, -0.236901, 1.0]]]
[['2, k, 0', [-0.375561, -0.678162, 1.0]], ['2, k, 1', [-0.384527, -0.409214, 1.0]], ['2, k, 2', [-0.392033, -0.143878, 1.0]], ['2, k, 3', [-0.388431, 0.0057741, 1.0]], ['2, k, 4', [-0.528369, -0.225407, 1.0]], ['2, k, 5', [-0.629837, -0.31921, 1.0]], ['2, k, 6', [-0.63557, -0.276156, 1.0]], ['2, k, 7', [-0.629868, -0.235234, 1.0]], ['2, k, 8', [-0.236383, -0.22004, 1.0]], ['2, k, 9', [-0.103567, -0.316563, 1.0]], ['2, k, 10', [-0.0277187, -0.27096, 1.0]], ['2, k, 11', [0.0161769, -0.239573, 1.0]], ['2, k, 12', [-0.436857, -0.67076, 1.0]], ['2, k, 13', [-0.488153, -0.949691, 1.0]], ['2, k, 14', [-0.516831, -1.18428, 1.0]], ['2, k, 15', [-0.501965, -1.23737, 1.0]], ['2, k, 16', [-0.30471, -0.668335, 1.0]], ['2, k, 17', [-0.243865, -0.953552, 1.0]], ['2, k, 18', [-0.221459, -1.26218, 1.0]], ['2, k, 19', [-0.201963, -1.3107, 1.0]], ['2, k, 20', [-0.390479, -0.209753, 1.0]], ['2, k, 21', [-0.610978, -0.222048, 1.0]], ['2, k, 22', [-0.683473, -0.225221, 1.0]], ['2, k, 23', [0.0615475, -0.239601, 1.0]], ['2, k, 24', [-0.02727, -0.236984, 1.0]]]
[['2, k, 0', [-0.375669, -0.678119, 1.0]], ['2, k, 1', [-0.384758, -0.409154, 1.0]], ['2, k, 2', [-0.392393, -0.143846, 1.0]], ['2, k, 3', [-0.389613, 0.00596371, 1.0]], ['2, k, 4', [-0.528536, -0.225624, 1.0]], ['2, k, 5', [-0.630077, -0.318214, 1.0]], ['2, k, 6', [-0.635939, -0.276211, 1.0]], ['2, k, 7', [-0.627928, -0.236047, 1.0]], ['2, k, 8', [-0.236778, -0.219849, 1.0]], ['2, k, 9', [-0.102716, -0.317342, 1.0]], ['2, k, 10', [-0.0279632, -0.270694, 1.0]], ['2, k, 11', [0.0142779, -0.240202, 1.0]], ['2, k, 12', [-0.436956, -0.670755, 1.0]], ['2, k, 13', [-0.488665, -0.949832, 1.0]], ['2, k, 14', [-0.518766, -1.21836, 1.0]], ['2, k, 15', [-0.509113, -1.25084, 1.0]], ['2, k, 16', [-0.304831, -0.668247, 1.0]], ['2, k, 17', [-0.243731, -0.953344, 1.0]], ['2, k, 18', [-0.216804, -1.26834, 1.0]], ['2, k, 19', [-0.196521, -1.31515, 1.0]], ['2, k, 20', [-0.390808, -0.209709, 1.0]], ['2, k, 21', [-0.606637, -0.221563, 1.0]], ['2, k, 22', [-0.679483, -0.229592, 1.0]], ['2, k, 23', [0.0608382, -0.238111, 1.0]], ['2, k, 24', [-0.0239971, -0.23546, 1.0]]]
[['2, k, 0', [-0.376156, -0.678042, 1.0]], ['2, k, 1', [-0.385126, -0.409074, 1.0]], ['2, k, 2', [-0.392589, -0.14381, 1.0]], ['2, k, 3', [-0.390488, 0.00604053, 1.0]], ['2, k, 4', [-0.52891, -0.225822, 1.0]], ['2, k, 5', [-0.630443, -0.317717, 1.0]], ['2, k, 6', [-0.636501, -0.276199, 1.0]], ['2, k, 7', [-0.630178, -0.237292, 1.0]], ['2, k, 8', [-0.236912, -0.219781, 1.0]], ['2, k, 9', [-0.101652, -0.318713, 1.0]], ['2, k, 10', [-0.0287675, -0.270232, 1.0]], ['2, k, 11', [0.0139592, -0.24033, 1.0]], ['2, k, 12', [-0.437416, -0.67074, 1.0]], ['2, k, 13', [-0.489108, -0.949477, 1.0]], ['2, k, 14', [-0.519949, -1.21576, 1.0]], ['2, k, 15', [-0.51054, -1.24854, 1.0]], ['2, k, 16', [-0.305332, -0.668106, 1.0]], ['2, k, 17', [-0.24371, -0.953302, 1.0]], ['2, k, 18', [-0.214457, -1.26251, 1.0]], ['2, k, 19', [-0.193648, -1.30807, 1.0]], ['2, k, 20', [-0.391046, -0.20966, 1.0]], ['2, k, 21', [-0.608303, -0.224302, 1.0]], ['2, k, 22', [-0.678506, -0.229167, 1.0]], ['2, k, 23', [0.0305445, -0.236894, 1.0]], ['2, k, 24', [-0.0329884, -0.243326, 1.0]]]
[['2, k, 0', [-0.376272, -0.678024, 1.0]], ['2, k, 1', [-0.38549, -0.409105, 1.0]], ['2, k, 2', [-0.393246, -0.143993, 1.0]], ['2, k, 3', [-0.390895, 0.00592306, 1.0]], ['2, k, 4', [-0.529337, -0.22623, 1.0]], ['2, k, 5', [-0.630435, -0.316777, 1.0]], ['2, k, 6', [-0.63682, -0.276256, 1.0]], ['2, k, 7', [-0.630859, -0.238318, 1.0]], ['2, k, 8', [-0.237005, -0.219784, 1.0]], ['2, k, 9', [-0.101387, -0.319598, 1.0]], ['2, k, 10', [-0.0280045, -0.270994, 1.0]], ['2, k, 11', [0.0145695, -0.241521, 1.0]], ['2, k, 12', [-0.437523, -0.670739, 1.0]], ['2, k, 13', [-0.489359, -0.949344, 1.0]], ['2, k, 14', [-0.514361, -1.18447, 1.0]], ['2, k, 15', [-0.505226, -1.2256, 1.0]], ['2, k, 16', [-0.305464, -0.668065, 1.0]], ['2, k, 17', [-0.243714, -0.952961, 1.0]], ['2, k, 18', [-0.213862, -1.26226, 1.0]], ['2, k, 19', [-0.192957, -1.30771, 1.0]], ['2, k, 20', [-0.391627, -0.209795, 1.0]], ['2, k, 21', [-0.611681, -0.224053, 1.0]], ['2, k, 22', [-0.678344, -0.227881, 1.0]], ['2, k, 23', [0.0399569, -0.238493, 1.0]], ['2, k, 24', [-0.0287903, -0.24072, 1.0]]]
[['2, k, 0', [-0.376784, -0.678142, 1.0]], ['2, k, 1', [-0.386058, -0.409153, 1.0]], ['2, k, 2', [-0.39383, -0.14401, 1.0]], ['2, k, 3', [-0.391373, 0.00569323, 1.0]], ['2, k, 4', [-0.52959, -0.226271, 1.0]], ['2, k, 5', [-0.630108, -0.316733, 1.0]], ['2, k, 6', [-0.637979, -0.277249, 1.0]], ['2, k, 7', [-0.630177, -0.239508, 1.0]], ['2, k, 8', [-0.237476, -0.219797, 1.0]], ['2, k, 9', [-0.10147, -0.320855, 1.0]], ['2, k, 10', [-0.0287027, -0.272328, 1.0]], ['2, k, 11', [0.0105584, -0.241866, 1.0]], ['2, k, 12', [-0.437972, -0.670843, 1.0]], ['2, k, 13', [-0.489832, -0.949807, 1.0]], ['2, k, 14', [-0.515904, -1.18482, 1.0]], ['2, k, 15', [-0.507012, -1.22493, 1.0]], ['2, k, 16', [-0.30603, -0.668196, 1.0]], ['2, k, 17', [-0.243722, -0.95102, 1.0]], ['2, k, 18', [-0.210476, -1.21641, 1.0]], ['2, k, 19', [-0.188905, -1.2527, 1.0]], ['2, k, 20', [-0.392211, -0.209817, 1.0]], ['2, k, 21', [-0.606569, -0.226733, 1.0]], ['2, k, 22', [-0.678109, -0.229219, 1.0]], ['2, k, 23', [0.0439572, -0.24112, 1.0]], ['2, k, 24', [-0.0311868, -0.239412, 1.0]]]
[['2, k, 0', [-0.376932, -0.678195, 1.0]], ['2, k, 1', [-0.386441, -0.409264, 1.0]], ['2, k, 2', [-0.394458, -0.144234, 1.0]], ['2, k, 3', [-0.39172, 0.00544745, 1.0]], ['2, k, 4', [-0.529604, -0.226364, 1.0]], ['2, k, 5', [-0.628756, -0.31566, 1.0]], ['2, k, 6', [-0.606036, -0.26366, 1.0]], ['2, k, 7', [-0.607473, -0.23248, 1.0]], ['2, k, 8', [-0.237893, -0.219819, 1.0]], ['2, k, 9', [-0.0988711, -0.324154, 1.0]], ['2, k, 10', [-0.0271197, -0.273621, 1.0]], ['2, k, 11', [0.00864593, -0.243002, 1.0]], ['2, k, 12', [-0.438147, -0.670902, 1.0]], ['2, k, 13', [-0.490826, -0.948803, 1.0]], ['2, k, 14', [-0.516312, -1.21148, 1.0]], ['2, k, 15', [-0.503888, -1.14634, 1.0]], ['2, k, 16', [-0.306154, -0.668242, 1.0]], ['2, k, 17', [-0.243149, -0.949152, 1.0]], ['2, k, 18', [-0.213808, -1.26719, 1.0]], ['2, k, 19', [-0.193774, -1.30832, 1.0]], ['2, k, 20', [-0.392781, -0.210006, 1.0]], ['2, k, 21', [-0.600793, -0.228524, 1.0]], ['2, k, 22', [-0.654697, -0.226911, 1.0]], ['2, k, 23', [0.0298676, -0.238023, 1.0]], ['2, k, 24', [-0.0377129, -0.242377, 1.0]]]
[['2, k, 0', [-0.377165, -0.678208, 1.0]], ['2, k, 1', [-0.386715, -0.409399, 1.0]], ['2, k, 2', [-0.394764, -0.144602, 1.0]], ['2, k, 3', [-0.391977, 0.00503738, 1.0]], ['2, k, 4', [-0.529717, -0.226599, 1.0]], ['2, k, 5', [-0.628807, -0.3157, 1.0]], ['2, k, 6', [-0.607019, -0.263045, 1.0]], ['2, k, 7', [-0.521162, -0.242366, 1.0]], ['2, k, 8', [-0.237932, -0.219848, 1.0]], ['2, k, 9', [-0.0967913, -0.326992, 1.0]], ['2, k, 10', [-0.00801041, -0.289433, 1.0]], ['2, k, 11', [0.016569, -0.246142, 1.0]], ['2, k, 12', [-0.438388, -0.670923, 1.0]], ['2, k, 13', [-0.491366, -0.948697, 1.0]], ['2, k, 14', [-0.506429, -1.18684, 1.0]], ['2, k, 15', [-0.533894, -1.24015, 1.0]], ['2, k, 16', [-0.30641, -0.66825, 1.0]], ['2, k, 17', [-0.242923, -0.949025, 1.0]], ['2, k, 18', [-0.21776, -1.2352, 1.0]], ['2, k, 19', [-0.198279, -1.27405, 1.0]], ['2, k, 20', [-0.393083, -0.210303, 1.0]], ['2, k, 21', [-0.460307, -0.241346, 1.0]], ['2, k, 22', [-0.565576, -0.23388, 1.0]], ['2, k, 23', [0.0305503, -0.239842, 1.0]], ['2, k, 24', [-0.0287233, -0.240235, 1.0]]]
