[['2, k, 0', [-0.2060247, -0.1126299, 1.0]], ['2, k, 1', [-0.2112387, 0.196314, 1.0]], ['2, k, 2', [-0.2154632, 0.4937787, 1.0]], ['2, k, 3', [-0.2349379, 0.6212134, 1.0]], ['2, k, 4', [-0.3837932, 0.3711833, 1.0]], ['2, k, 5', [-0.4084539, 0.1055189, 1.0]], ['2, k, 6', [-0.4079059, -0.1050849, 1.0]], ['2, k, 7', [-0.4287401, -0.1476467, 1.0]], ['2, k, 8', [-0.0616991, 0.3784129, 1.0]], ['2, k, 9', [0.00105606, 0.1192739, 1.0]], ['2, k, 10', [0.01867651, -0.09157708, 1.0]], ['2, k, 11', [-0.0027915, -0.1282042, 1.0]], ['2, k, 12', [-0.278668, -0.1116843, 1.0]], ['2, k, 13', [-0.2770512, -0.4667405, 1.0]], ['2, k, 14', [-0.2222371, -0.779551, 1.0]], ['2, k, 15', [-0.2598407, -0.7045928, 1.0]], ['2, k, 16', [-0.126169, -0.1096314, 1.0]], ['2, k, 17', [-0.06664059, -0.4895334, 1.0]], ['2, k, 18', [-0.1474236, -0.7738816, 1.0]], ['2, k, 19', [-0.0384065, -0.741281, 1.0]], ['2, k, 20', [-0.2146334, 0.4210272, 1.0]], ['2, k, 21', [-0.4359891, -0.2209352, 1.0]], ['2, k, 22', [-0.4692384, -0.144831, 1.0]], ['2, k, 23', [0.005270764, -0.1959276, 1.0]], ['2, k, 24', [-0.04093796, -0.1398831, 1.0]]]
[['2, k, 0', [-0.2064099, -0.1145945, 1.0]], ['2, k, 1', [-0.2125465, 0.1954583, 1.0]], ['2, k, 2', [-0.2167892, 0.493793, 1.0]], ['2, k, 3', [-0.23007, 0.6221955, 1.0]], ['2, k, 4', [-0.3802691, 0.3672292, 1.0]], ['2, k, 5', [-0.4463131, 0.1674159, 1.0]], ['2, k, 6', [-0.4545874, 0.3480826, 1.0]], ['2, k, 7', [-0.455458, 0.4390283, 1.0]], ['2, k, 8', [-0.06124459, 0.3775876, 1.0]], ['2, k, 9', [-0.001368638, 0.1185221, 1.0]], ['2, k, 10', [0.01884055, -0.09255435, 1.0]], ['2, k, 11', [-0.000483251, -0.1303025, 1.0]], ['2, k, 12', [-0.2794127, -0.1134043, 1.0]], ['2, k, 13', [-0.2800559, -0.4395594, 1.0]], ['2, k, 14', [-0.2264187, -0.7527741, 1.0]], ['2, k, 15', [-0.2783666, -0.6939993, 1.0]], ['2, k, 16', [-0.125755, -0.1117167, 1.0]], ['2, k, 17', [-0.06831329, -0.49141, 1.0]], ['2, k, 18', [-0.1536015, -0.7709957, 1.0]], ['2, k, 19', [-0.04462681, -0.7403799, 1.0]], ['2, k, 20', [-0.2155885, 0.420863, 1.0]], ['2, k, 21', [-0.4508837, 0.4918731, 1.0]], ['2, k, 22', [-0.5152177, 0.4719344, 1.0]], ['2, k, 23', [0.006264657, -0.1975699, 1.0]], ['2, k, 24', [-0.04242943, -0.1203163, 1.0]]]
[['2, k, 0', [-0.2061424, -0.1143774, 1.0]], ['2, k, 1', [-0.21265, 0.1956151, 1.0]], ['2, k, 2', [-0.2177396, 0.4939754, 1.0]], ['2, k, 3', [-0.2295539, 0.6223854, 1.0]], ['2, k, 4', [-0.380255, 0.3678278, 1.0]], ['2, k, 5', [-0.4748496, 0.204059, 1.0]], ['2, k, 6', [-0.444207, 0.3989253, 1.0]], ['2, k, 7', [-0.4466492, 0.4713612, 1.0]], ['2, k, 8', [-0.06123986, 0.3781793, 1.0]], ['2, k, 9', [-0.001316143, 0.1182816, 1.0]], ['2, k, 10', [0.01899567, -0.09275206, 1.0]], ['2, k, 11', [-0.001138506, -0.1305566, 1.0]], ['2, k, 12', [-0.2791778, -0.1132399, 1.0]], ['2, k, 13', [-0.2797414, -0.446015, 1.0]], ['2, k, 14', [-0.224909, -0.7591745, 1.0]], ['2, k, 15', [-0.2738541, -0.6959684, 1.0]], ['2, k, 16', [-0.1254723, -0.1114323, 1.0]], ['2, k, 17', [-0.06861729, -0.4900079, 1.0]], ['2, k, 18', [-0.1507093, -0.7701408, 1.0]], ['2, k, 19', [-0.04213797, -0.7397074, 1.0]], ['2, k, 20', [-0.216349, 0.4210474, 1.0]], ['2, k, 21', [-0.4362082, 0.5376825, 1.0]], ['2, k, 22', [-0.4093441, 0.4747531, 1.0]], ['2, k, 23', [0.006314619, -0.1977845, 1.0]], ['2, k, 24', [-0.04206518, -0.1201477, 1.0]]]
[['2, k, 0', [-0.2056641, -0.1141029, 1.0]], ['2, k, 1', [-0.2127162, 0.1956546, 1.0]], ['2, k, 2', [-0.2188351, 0.4938851, 1.0]], ['2, k, 3', [-0.2291346, 0.6225799, 1.0]], ['2, k, 4', [-0.3788932, 0.3687249, 1.0]], ['2, k, 5', [-0.4763412, 0.2027754, 1.0]], ['2, k, 6', [-0.4385054, 0.4046545, 1.0]], ['2, k, 7', [-0.4385112, 0.491979, 1.0]], ['2, k, 8', [-0.061288, 0.3783841, 1.0]], ['2, k, 9', [-0.00124407, 0.1182939, 1.0]], ['2, k, 10', [0.01919621, -0.09281414, 1.0]], ['2, k, 11', [-0.0009684852, -0.1297076, 1.0]], ['2, k, 12', [-0.2786948, -0.112969, 1.0]], ['2, k, 13', [-0.2788807, -0.4517956, 1.0]], ['2, k, 14', [-0.2251376, -0.7647174, 1.0]], ['2, k, 15', [-0.2701785, -0.697624, 1.0]], ['2, k, 16', [-0.1250181, -0.111151, 1.0]], ['2, k, 17', [-0.06854578, -0.4900422, 1.0]], ['2, k, 18', [-0.1468777, -0.7708862, 1.0]], ['2, k, 19', [-0.03892676, -0.7395843, 1.0]], ['2, k, 20', [-0.2171651, 0.4210109, 1.0]], ['2, k, 21', [-0.4236583, 0.5620865, 1.0]], ['2, k, 22', [-0.3773228, 0.4154155, 1.0]], ['2, k, 23', [0.007785476, -0.1964503, 1.0]], ['2, k, 24', [-0.04243538, -0.1194986, 1.0]]]
[['2, k, 0', [-0.2052754, -0.1132862, 1.0]], ['2, k, 1', [-0.2127319, 0.195729, 1.0]], ['2, k, 2', [-0.2190516, 0.4937126, 1.0]], ['2, k, 3', [-0.2284906, 0.6227716, 1.0]], ['2, k, 4', [-0.378749, 0.3717135, 1.0]], ['2, k, 5', [-0.4793267, 0.2119434, 1.0]], ['2, k, 6', [-0.4321747, 0.4165636, 1.0]], ['2, k, 7', [-0.4296241, 0.5202416, 1.0]], ['2, k, 8', [-0.06153272, 0.3783834, 1.0]], ['2, k, 9', [-0.001260097, 0.118304, 1.0]], ['2, k, 10', [0.01971266, -0.09283295, 1.0]], ['2, k, 11', [-0.002305932, -0.1296644, 1.0]], ['2, k, 12', [-0.2784101, -0.1119144, 1.0]], ['2, k, 13', [-0.2787456, -0.4506744, 1.0]], ['2, k, 14', [-0.2265496, -0.7640767, 1.0]], ['2, k, 15', [-0.2710342, -0.6964614, 1.0]], ['2, k, 16', [-0.1245107, -0.1104262, 1.0]], ['2, k, 17', [-0.06998127, -0.4872477, 1.0]], ['2, k, 18', [-0.15342, -0.7698825, 1.0]], ['2, k, 19', [-0.04354312, -0.7395138, 1.0]], ['2, k, 20', [-0.2173263, 0.4209296, 1.0]], ['2, k, 21', [-0.412899, 0.5865306, 1.0]], ['2, k, 22', [-0.382522, 0.5355017, 1.0]], ['2, k, 23', [0.007380032, -0.1961715, 1.0]], ['2, k, 24', [-0.04083106, -0.1165431, 1.0]]]
[['2, k, 0', [-0.2043111, -0.1107112, 1.0]], ['2, k, 1', [-0.2128242, 0.1965631, 1.0]], ['2, k, 2', [-0.2198258, 0.4937792, 1.0]], ['2, k, 3', [-0.2277362, 0.6232157, 1.0]], ['2, k, 4', [-0.3785392, 0.3763045, 1.0]], ['2, k, 5', [-0.478585, 0.2173793, 1.0]], ['2, k, 6', [-0.4247465, 0.4298762, 1.0]], ['2, k, 7', [-0.4223164, 0.5239214, 1.0]], ['2, k, 8', [-0.06192771, 0.3795994, 1.0]], ['2, k, 9', [-0.001320966, 0.1184961, 1.0]], ['2, k, 10', [0.01951993, -0.09267408, 1.0]], ['2, k, 11', [-0.002142626, -0.1304979, 1.0]], ['2, k, 12', [-0.2774989, -0.1092122, 1.0]], ['2, k, 13', [-0.2786379, -0.4496788, 1.0]], ['2, k, 14', [-0.2268239, -0.7632802, 1.0]], ['2, k, 15', [-0.2716118, -0.6959895, 1.0]], ['2, k, 16', [-0.1235591, -0.1079946, 1.0]], ['2, k, 17', [-0.07011589, -0.4872168, 1.0]], ['2, k, 18', [-0.1477447, -0.7696615, 1.0]], ['2, k, 19', [-0.03902227, -0.7389458, 1.0]], ['2, k, 20', [-0.2179535, 0.4211778, 1.0]], ['2, k, 21', [-0.4054551, 0.5933989, 1.0]], ['2, k, 22', [-0.4725607, 0.5299301, 1.0]], ['2, k, 23', [0.00759124, -0.1967914, 1.0]], ['2, k, 24', [-0.04047016, -0.1146209, 1.0]]]
[['2, k, 0', [-0.2048038, -0.1088609, 1.0]], ['2, k, 1', [-0.2133585, 0.1974677, 1.0]], ['2, k, 2', [-0.2203929, 0.4939514, 1.0]], ['2, k, 3', [-0.2274776, 0.6235551, 1.0]], ['2, k, 4', [-0.3780313, 0.380555, 1.0]], ['2, k, 5', [-0.4763756, 0.2244277, 1.0]], ['2, k, 6', [-0.4241919, 0.430123, 1.0]], ['2, k, 7', [-0.4149638, 0.5202429, 1.0]], ['2, k, 8', [-0.06258031, 0.3800125, 1.0]], ['2, k, 9', [-0.001463343, 0.1187869, 1.0]], ['2, k, 10', [0.01973322, -0.0923547, 1.0]], ['2, k, 11', [-0.003222198, -0.1305819, 1.0]], ['2, k, 12', [-0.2780963, -0.1066756, 1.0]], ['2, k, 13', [-0.2787249, -0.4465278, 1.0]], ['2, k, 14', [-0.227589, -0.7604388, 1.0]], ['2, k, 15', [-0.2734971, -0.6945367, 1.0]], ['2, k, 16', [-0.1239805, -0.1068162, 1.0]], ['2, k, 17', [-0.07233139, -0.4822968, 1.0]], ['2, k, 18', [-0.1482635, -0.7659186, 1.0]], ['2, k, 19', [-0.03869383, -0.7375267, 1.0]], ['2, k, 20', [-0.2185672, 0.4214984, 1.0]], ['2, k, 21', [-0.392241, 0.5939044, 1.0]], ['2, k, 22', [-0.4643688, 0.5182532, 1.0]], ['2, k, 23', [0.004288875, -0.1965732, 1.0]], ['2, k, 24', [-0.04197937, -0.1173772, 1.0]]]
[['2, k, 0', [-0.2059299, -0.1061864, 1.0]], ['2, k, 1', [-0.214322, 0.1987861, 1.0]], ['2, k, 2', [-0.2212152, 0.4942264, 1.0]], ['2, k, 3', [-0.2268051, 0.623988, 1.0]], ['2, k, 4', [-0.3779317, 0.3848367, 1.0]], ['2, k, 5', [-0.4737932, 0.2300559, 1.0]], ['2, k, 6', [-0.4217596, 0.4344341, 1.0]], ['2, k, 7', [-0.4109403, 0.5215158, 1.0]], ['2, k, 8', [-0.06266776, 0.3801553, 1.0]], ['2, k, 9', [-0.001531237, 0.1191576, 1.0]], ['2, k, 10', [0.0191071, -0.09207213, 1.0]], ['2, k, 11', [-0.00278264, -0.1304025, 1.0]], ['2, k, 12', [-0.2792853, -0.1034423, 1.0]], ['2, k, 13', [-0.2786448, -0.4451856, 1.0]], ['2, k, 14', [-0.2279441, -0.7592264, 1.0]], ['2, k, 15', [-0.2743339, -0.694026, 1.0]], ['2, k, 16', [-0.1250644, -0.1047574, 1.0]], ['2, k, 17', [-0.07315238, -0.4800879, 1.0]], ['2, k, 18', [-0.1506501, -0.7629116, 1.0]], ['2, k, 19', [-0.04064347, -0.7366682, 1.0]], ['2, k, 20', [-0.2194732, 0.4219793, 1.0]], ['2, k, 21', [-0.3906369, 0.5984933, 1.0]], ['2, k, 22', [-0.4275171, 0.5735086, 1.0]], ['2, k, 23', [0.005383555, -0.1966164, 1.0]], ['2, k, 24', [-0.04245093, -0.1186166, 1.0]]]
[['2, k, 0', [-0.2063571, -0.1041213, 1.0]], ['2, k, 1', [-0.2148482, 0.1999031, 1.0]], ['2, k, 2', [-0.2217993, 0.4944897, 1.0]], ['2, k, 3', [-0.226248, 0.6245239, 1.0]], ['2, k, 4', [-0.3783222, 0.3897988, 1.0]], ['2, k, 5', [-0.4719512, 0.2324156, 1.0]], ['2, k, 6', [-0.4208106, 0.4369926, 1.0]], ['2, k, 7', [-0.4068027, 0.5085491, 1.0]], ['2, k, 8', [-0.06278321, 0.3804856, 1.0]], ['2, k, 9', [-0.001464697, 0.1200752, 1.0]], ['2, k, 10', [0.01907701, -0.09112136, 1.0]], ['2, k, 11', [-0.002086403, -0.130427, 1.0]], ['2, k, 12', [-0.2796417, -0.1011442, 1.0]], ['2, k, 13', [-0.2788589, -0.4287177, 1.0]], ['2, k, 14', [-0.2310641, -0.7436393, 1.0]], ['2, k, 15', [-0.2860938, -0.6914948, 1.0]], ['2, k, 16', [-0.1255607, -0.1030776, 1.0]], ['2, k, 17', [-0.07368361, -0.4785381, 1.0]], ['2, k, 18', [-0.144676, -0.7628533, 1.0]], ['2, k, 19', [-0.03565695, -0.7358022, 1.0]], ['2, k, 20', [-0.2200773, 0.4224212, 1.0]], ['2, k, 21', [-0.389036, 0.589709, 1.0]], ['2, k, 22', [-0.4256129, 0.5769047, 1.0]], ['2, k, 23', [0.007480715, -0.1960984, 1.0]], ['2, k, 24', [-0.04252214, -0.1181855, 1.0]]]
[['2, k, 0', [-0.2082044, -0.1013157, 1.0]], ['2, k, 1', [-0.2158433, 0.2013149, 1.0]], ['2, k, 2', [-0.2222104, 0.4947799, 1.0]], ['2, k, 3', [-0.2259178, 0.6250039, 1.0]], ['2, k, 4', [-0.3779062, 0.4017329, 1.0]], ['2, k, 5', [-0.4655831, 0.2369145, 1.0]], ['2, k, 6', [-0.4193147, 0.4426951, 1.0]], ['2, k, 7', [-0.4052382, 0.5174225, 1.0]], ['2, k, 8', [-0.06285155, 0.380662, 1.0]], ['2, k, 9', [-0.001472946, 0.1210509, 1.0]], ['2, k, 10', [0.02000939, -0.09001383, 1.0]], ['2, k, 11', [-0.002447565, -0.1308017, 1.0]], ['2, k, 12', [-0.281196, -0.0979284, 1.0]], ['2, k, 13', [-0.2785978, -0.4328065, 1.0]], ['2, k, 14', [-0.2310786, -0.7477263, 1.0]], ['2, k, 15', [-0.2825924, -0.6909142, 1.0]], ['2, k, 16', [-0.127661, -0.1008121, 1.0]], ['2, k, 17', [-0.07420329, -0.4779143, 1.0]], ['2, k, 18', [-0.1464303, -0.7632003, 1.0]], ['2, k, 19', [-0.03696799, -0.7354895, 1.0]], ['2, k, 20', [-0.2206345, 0.4229183, 1.0]], ['2, k, 21', [-0.3867466, 0.5991091, 1.0]], ['2, k, 22', [-0.4228951, 0.5789397, 1.0]], ['2, k, 23', [0.004631133, -0.1971573, 1.0]], ['2, k, 24', [-0.04280005, -0.1188031, 1.0]]]
[['2, k, 0', [-0.2083207, -0.09972135, 1.0]], ['2, k, 1', [-0.2161036, 0.2020055, 1.0]], ['2, k, 2', [-0.2224535, 0.4948072, 1.0]], ['2, k, 3', [-0.2258068, 0.625203, 1.0]], ['2, k, 4', [-0.3775869, 0.4052781, 1.0]], ['2, k, 5', [-0.4628043, 0.2381494, 1.0]], ['2, k, 6', [-0.4162787, 0.4436081, 1.0]], ['2, k, 7', [-0.4042035, 0.5176886, 1.0]], ['2, k, 8', [-0.06284048, 0.381839, 1.0]], ['2, k, 9', [-0.001490383, 0.1216424, 1.0]], ['2, k, 10', [0.02075872, -0.08926002, 1.0]], ['2, k, 11', [-0.001717174, -0.130373, 1.0]], ['2, k, 12', [-0.2811311, -0.09633607, 1.0]], ['2, k, 13', [-0.2785825, -0.4337184, 1.0]], ['2, k, 14', [-0.2311761, -0.7487168, 1.0]], ['2, k, 15', [-0.2820238, -0.6906253, 1.0]], ['2, k, 16', [-0.1279695, -0.09931853, 1.0]], ['2, k, 17', [-0.07444408, -0.4768956, 1.0]], ['2, k, 18', [-0.1482332, -0.7613915, 1.0]], ['2, k, 19', [-0.03840314, -0.7351873, 1.0]], ['2, k, 20', [-0.2208927, 0.4230604, 1.0]], ['2, k, 21', [-0.3901393, 0.5971125, 1.0]], ['2, k, 22', [-0.4533304, 0.5008334, 1.0]], ['2, k, 23', [0.006488692, -0.1968101, 1.0]], ['2, k, 24', [-0.04274786, -0.1185401, 1.0]]]
[['2, k, 0', [-0.2086431, -0.09926986, 1.0]], ['2, k, 1', [-0.2162823, 0.2023835, 1.0]], ['2, k, 2', [-0.222488, 0.4949121, 1.0]], ['2, k, 3', [-0.2256494, 0.6253676, 1.0]], ['2, k, 4', [-0.377729, 0.4075725, 1.0]], ['2, k, 5', [-0.4602216, 0.2390557, 1.0]], ['2, k, 6', [-0.4152262, 0.444638, 1.0]], ['2, k, 7', [-0.4039485, 0.5102069, 1.0]], ['2, k, 8', [-0.06271025, 0.3812913, 1.0]], ['2, k, 9', [-0.001492209, 0.1216398, 1.0]], ['2, k, 10', [0.02075988, -0.08926585, 1.0]], ['2, k, 11', [-0.002235267, -0.1309921, 1.0]], ['2, k, 12', [-0.2813604, -0.09577557, 1.0]], ['2, k, 13', [-0.2795516, -0.4273675, 1.0]], ['2, k, 14', [-0.2320945, -0.7424748, 1.0]], ['2, k, 15', [-0.2870173, -0.6910729, 1.0]], ['2, k, 16', [-0.1283969, -0.09898565, 1.0]], ['2, k, 17', [-0.07470194, -0.4765301, 1.0]], ['2, k, 18', [-0.1508347, -0.7625087, 1.0]], ['2, k, 19', [-0.03996295, -0.7361842, 1.0]], ['2, k, 20', [-0.220985, 0.4232405, 1.0]], ['2, k, 21', [-0.3902122, 0.5935163, 1.0]], ['2, k, 22', [-0.4217281, 0.57607, 1.0]], ['2, k, 23', [0.002249041, -0.2005297, 1.0]], ['2, k, 24', [-0.04210856, -0.1153842, 1.0]]]
[['2, k, 0', [-0.2088462, -0.09858936, 1.0]], ['2, k, 1', [-0.2163858, 0.2027057, 1.0]], ['2, k, 2', [-0.2225158, 0.4949109, 1.0]], ['2, k, 3', [-0.2250661, 0.6256366, 1.0]], ['2, k, 4', [-0.3775872, 0.4085136, 1.0]], ['2, k, 5', [-0.4587728, 0.2401545, 1.0]], ['2, k, 6', [-0.4148691, 0.4457276, 1.0]], ['2, k, 7', [-0.4025369, 0.5150447, 1.0]], ['2, k, 8', [-0.06250568, 0.381415, 1.0]], ['2, k, 9', [-0.00148483, 0.1229892, 1.0]], ['2, k, 10', [0.02031893, -0.08800293, 1.0]], ['2, k, 11', [-0.002619941, -0.1305403, 1.0]], ['2, k, 12', [-0.281439, -0.09505378, 1.0]], ['2, k, 13', [-0.2793112, -0.431687, 1.0]], ['2, k, 14', [-0.2314055, -0.7465014, 1.0]], ['2, k, 15', [-0.2837141, -0.6909584, 1.0]], ['2, k, 16', [-0.128727, -0.09837738, 1.0]], ['2, k, 17', [-0.07502025, -0.4759859, 1.0]], ['2, k, 18', [-0.151238, -0.7619231, 1.0]], ['2, k, 19', [-0.04022972, -0.7360762, 1.0]], ['2, k, 20', [-0.221033, 0.4232937, 1.0]], ['2, k, 21', [-0.3857529, 0.598691, 1.0]], ['2, k, 22', [-0.4121248, 0.5821954, 1.0]], ['2, k, 23', [0.002249072, -0.2002966, 1.0]], ['2, k, 24', [-0.04267465, -0.117783, 1.0]]]
[['2, k, 0', [-0.2095274, -0.09774656, 1.0]], ['2, k, 1', [-0.2167948, 0.2031672, 1.0]], ['2, k, 2', [-0.2226887, 0.4949431, 1.0]], ['2, k, 3', [-0.2247372, 0.62576, 1.0]], ['2, k, 4', [-0.3774422, 0.409929, 1.0]], ['2, k, 5', [-0.4565541, 0.2403455, 1.0]], ['2, k, 6', [-0.4146576, 0.4464498, 1.0]], ['2, k, 7', [-0.4044801, 0.5143557, 1.0]], ['2, k, 8', [-0.06244247, 0.3815605, 1.0]], ['2, k, 9', [-0.001340235, 0.1237455, 1.0]], ['2, k, 10', [0.02028191, -0.08724897, 1.0]], ['2, k, 11', [-0.003212897, -0.1302125, 1.0]], ['2, k, 12', [-0.2818944, -0.09426502, 1.0]], ['2, k, 13', [-0.2791682, -0.4325735, 1.0]], ['2, k, 14', [-0.2314823, -0.7473523, 1.0]], ['2, k, 15', [-0.283005, -0.6908552, 1.0]], ['2, k, 16', [-0.1296559, -0.0975458, 1.0]], ['2, k, 17', [-0.07528392, -0.4755768, 1.0]], ['2, k, 18', [-0.1459118, -0.7666869, 1.0]], ['2, k, 19', [-0.0347143, -0.7367601, 1.0]], ['2, k, 20', [-0.2212685, 0.4234123, 1.0]], ['2, k, 21', [-0.388006, 0.5970543, 1.0]], ['2, k, 22', [-0.4204269, 0.5781213, 1.0]], ['2, k, 23', [0.002253675, -0.200104, 1.0]], ['2, k, 24', [-0.04274555, -0.1181635, 1.0]]]
[['2, k, 0', [-0.2095961, -0.09756882, 1.0]], ['2, k, 1', [-0.2168345, 0.2033373, 1.0]], ['2, k, 2', [-0.2226806, 0.4949704, 1.0]], ['2, k, 3', [-0.2243867, 0.6258972, 1.0]], ['2, k, 4', [-0.3773918, 0.410006, 1.0]], ['2, k, 5', [-0.4559426, 0.2401001, 1.0]], ['2, k, 6', [-0.4114652, 0.4451163, 1.0]], ['2, k, 7', [-0.4054708, 0.5240272, 1.0]], ['2, k, 8', [-0.0624089, 0.3815547, 1.0]], ['2, k, 9', [-0.001281245, 0.1238649, 1.0]], ['2, k, 10', [0.02008978, -0.08715226, 1.0]], ['2, k, 11', [-0.003509148, -0.1303849, 1.0]], ['2, k, 12', [-0.2819682, -0.09408024, 1.0]], ['2, k, 13', [-0.2791405, -0.4336114, 1.0]], ['2, k, 14', [-0.2312835, -0.7483899, 1.0]], ['2, k, 15', [-0.2822842, -0.6908265, 1.0]], ['2, k, 16', [-0.1297174, -0.09739695, 1.0]], ['2, k, 17', [-0.07527271, -0.475499, 1.0]], ['2, k, 18', [-0.1373771, -0.766913, 1.0]], ['2, k, 19', [-0.02747214, -0.7361075, 1.0]], ['2, k, 20', [-0.2212854, 0.4234819, 1.0]], ['2, k, 21', [-0.3886502, 0.5957857, 1.0]], ['2, k, 22', [-0.4534042, 0.514545, 1.0]], ['2, k, 23', [0.003027868, -0.2001473, 1.0]], ['2, k, 24', [-0.04227252, -0.1207303, 1.0]]]
[['2, k, 0', [-0.20992, -0.09729025, 1.0]], ['2, k, 1', [-0.2169198, 0.2035356, 1.0]], ['2, k, 2', [-0.2226323, 0.4950271, 1.0]], ['2, k, 3', [-0.223986, 0.6260721, 1.0]], ['2, k, 4', [-0.3773438, 0.4103698, 1.0]], ['2, k, 5', [-0.4557169, 0.2402107, 1.0]], ['2, k, 6', [-0.4111254, 0.4452522, 1.0]], ['2, k, 7', [-0.4030607, 0.5106193, 1.0]], ['2, k, 8', [-0.06240509, 0.3814135, 1.0]], ['2, k, 9', [-0.001265939, 0.1239913, 1.0]], ['2, k, 10', [0.01950984, -0.08699531, 1.0]], ['2, k, 11', [-0.004291766, -0.1303709, 1.0]], ['2, k, 12', [-0.2823198, -0.09377826, 1.0]], ['2, k, 13', [-0.2791828, -0.4343725, 1.0]], ['2, k, 14', [-0.2310844, -0.7490525, 1.0]], ['2, k, 15', [-0.2830766, -0.6925291, 1.0]], ['2, k, 16', [-0.1300044, -0.09716711, 1.0]], ['2, k, 17', [-0.07537738, -0.4751881, 1.0]], ['2, k, 18', [-0.1169684, -0.7869573, 1.0]], ['2, k, 19', [-0.006829679, -0.7381294, 1.0]], ['2, k, 20', [-0.2212756, 0.423564, 1.0]], ['2, k, 21', [-0.3849012, 0.5902277, 1.0]], ['2, k, 22', [-0.4182389, 0.5779691, 1.0]], ['2, k, 23', [0.002708867, -0.2007744, 1.0]], ['2, k, 24', [-0.04116085, -0.1373579, 1.0]]]
[['2, k, 0', [-0.2099992, -0.09703786, 1.0]], ['2, k, 1', [-0.2169359, 0.2037324, 1.0]], ['2, k, 2', [-0.2226039, 0.4950533, 1.0]], ['2, k, 3', [-0.2239442, 0.6261386, 1.0]], ['2, k, 4', [-0.3772384, 0.4106363, 1.0]], ['2, k, 5', [-0.4553043, 0.2401475, 1.0]], ['2, k, 6', [-0.4106112, 0.4451764, 1.0]], ['2, k, 7', [-0.4029187, 0.5117642, 1.0]], ['2, k, 8', [-0.06236301, 0.3814035, 1.0]], ['2, k, 9', [-0.001341958, 0.1241374, 1.0]], ['2, k, 10', [0.01932164, -0.08684716, 1.0]], ['2, k, 11', [-0.004554948, -0.1306071, 1.0]], ['2, k, 12', [-0.2823671, -0.09346867, 1.0]], ['2, k, 13', [-0.2791158, -0.4347747, 1.0]], ['2, k, 14', [-0.2311267, -0.7494624, 1.0]], ['2, k, 15', [-0.2825891, -0.692687, 1.0]], ['2, k, 16', [-0.1301144, -0.09696819, 1.0]], ['2, k, 17', [-0.07554948, -0.4747614, 1.0]], ['2, k, 18', [-0.1558485, -0.7570668, 1.0]], ['2, k, 19', [-0.04488032, -0.7348117, 1.0]], ['2, k, 20', [-0.2212598, 0.4236217, 1.0]], ['2, k, 21', [-0.3835515, 0.5943657, 1.0]], ['2, k, 22', [-0.4189889, 0.580677, 1.0]], ['2, k, 23', [0.003335825, -0.2011019, 1.0]], ['2, k, 24', [-0.04097334, -0.1322053, 1.0]]]
[['2, k, 0', [-0.2100601, -0.09688733, 1.0]], ['2, k, 1', [-0.2169704, 0.203851, 1.0]], ['2, k, 2', [-0.2226032, 0.4950592, 1.0]], ['2, k, 3', [-0.2233326, 0.6261795, 1.0]], ['2, k, 4', [-0.3771225, 0.4111395, 1.0]], ['2, k, 5', [-0.4547426, 0.2400031, 1.0]], ['2, k, 6', [-0.4105422, 0.445212, 1.0]], ['2, k, 7', [-0.403433, 0.5130232, 1.0]], ['2, k, 8', [-0.0622856, 0.3812833, 1.0]], ['2, k, 9', [-0.001403136, 0.1244555, 1.0]], ['2, k, 10', [0.01935848, -0.08651362, 1.0]], ['2, k, 11', [-0.004228654, -0.1301736, 1.0]], ['2, k, 12', [-0.2824121, -0.09325983, 1.0]], ['2, k, 13', [-0.2787856, -0.4374485, 1.0]], ['2, k, 14', [-0.2307525, -0.7521799, 1.0]], ['2, k, 15', [-0.2812744, -0.6937912, 1.0]], ['2, k, 16', [-0.130186, -0.09687903, 1.0]], ['2, k, 17', [-0.07566394, -0.4744019, 1.0]], ['2, k, 18', [-0.1554555, -0.7567855, 1.0]], ['2, k, 19', [-0.04450633, -0.7346868, 1.0]], ['2, k, 20', [-0.2212692, 0.4236497, 1.0]], ['2, k, 21', [-0.3859294, 0.588663, 1.0]], ['2, k, 22', [-0.4186279, 0.5792277, 1.0]], ['2, k, 23', [0.0005478978, -0.200481, 1.0]], ['2, k, 24', [-0.04184038, -0.1249273, 1.0]]]
