[['2, k, 0', [-0.2092362, -0.1079547, 1.0]], ['2, k, 1', [-0.2155548, 0.199783, 1.0]], ['2, k, 2', [-0.2199573, 0.4957892, 1.0]], ['2, k, 3', [-0.2256742, 0.6249147, 1.0]], ['2, k, 4', [-0.3788814, 0.3653932, 1.0]], ['2, k, 5', [-0.4698508, 0.1322313, 1.0]], ['2, k, 6', [-0.5488269, -0.02918586, 1.0]], ['2, k, 7', [-0.5540612, -0.02335573, 1.0]], ['2, k, 8', [-0.06102774, 0.3858597, 1.0]], ['2, k, 9', [0.003045949, 0.1752727, 1.0]], ['2, k, 10', [-0.03429735, -0.01171269, 1.0]], ['2, k, 11', [-0.08461205, -0.06205693, 1.0]], ['2, k, 12', [-0.2827783, -0.1073568, 1.0]], ['2, k, 13', [-0.2802875, -0.4385045, 1.0]], ['2, k, 14', [-0.2315603, -0.7503058, 1.0]], ['2, k, 15', [-0.288123, -0.7000869, 1.0]], ['2, k, 16', [-0.1280622, -0.1048753, 1.0]], ['2, k, 17', [-0.07459041, -0.4822873, 1.0]], ['2, k, 18', [0.04878711, -0.7542548, 1.0]], ['2, k, 19', [0.009116407, -0.7132974, 1.0]], ['2, k, 20', [-0.2191437, 0.4234069, 1.0]], ['2, k, 21', [-0.5547616, -0.09523851, 1.0]], ['2, k, 22', [-0.5723963, -0.07356767, 1.0]], ['2, k, 23', [-0.09088893, -0.1205039, 1.0]], ['2, k, 24', [-0.03125031, -0.07472967, 1.0]]]
[['2, k, 0', [-0.2127761, -0.09807918, 1.0]], ['2, k, 1', [-0.217644, 0.2093258, 1.0]], ['2, k, 2', [-0.2221718, 0.5054768, 1.0]], ['2, k, 3', [-0.2355468, 0.6338765, 1.0]], ['2, k, 4', [-0.3793487, 0.365386, 1.0]], ['2, k, 5', [-0.4683073, 0.1350967, 1.0]], ['2, k, 6', [-0.5465884, -0.03146932, 1.0]], ['2, k, 7', [-0.5520747, -0.02299607, 1.0]], ['2, k, 8', [-0.06122533, 0.3869383, 1.0]], ['2, k, 9', [0.0296302, 0.1988148, 1.0]], ['2, k, 10', [-0.162815, 0.2367809, 1.0]], ['2, k, 11', [-0.2177429, 0.2515467, 1.0]], ['2, k, 12', [-0.285914, -0.09742174, 1.0]], ['2, k, 13', [-0.2762264, -0.424123, 1.0]], ['2, k, 14', [-0.2314594, -0.7371137, 1.0]], ['2, k, 15', [-0.2957833, -0.7095755, 1.0]], ['2, k, 16', [-0.1320913, -0.09513319, 1.0]], ['2, k, 17', [-0.07943906, -0.4706676, 1.0]], ['2, k, 18', [-0.1200816, -0.7725549, 1.0]], ['2, k, 19', [-0.008354865, -0.7340866, 1.0]], ['2, k, 20', [-0.2212529, 0.4329276, 1.0]], ['2, k, 21', [-0.5552944, -0.09551941, 1.0]], ['2, k, 22', [-0.5752903, -0.06283128, 1.0]], ['2, k, 23', [-0.2681372, 0.2394505, 1.0]], ['2, k, 24', [-0.194702, 0.3215916, 1.0]]]
[['2, k, 0', [-0.2128031, -0.09809175, 1.0]], ['2, k, 1', [-0.2176435, 0.2093366, 1.0]], ['2, k, 2', [-0.2220415, 0.5055259, 1.0]], ['2, k, 3', [-0.2357521, 0.6337709, 1.0]], ['2, k, 4', [-0.3791909, 0.3650489, 1.0]], ['2, k, 5', [-0.4685153, 0.1353571, 1.0]], ['2, k, 6', [-0.5463959, -0.03147652, 1.0]], ['2, k, 7', [-0.5526662, -0.02450879, 1.0]], ['2, k, 8', [-0.06125138, 0.3869777, 1.0]], ['2, k, 9', [0.02931685, 0.1987258, 1.0]], ['2, k, 10', [-0.1641446, 0.2293689, 1.0]], ['2, k, 11', [-0.2197912, 0.242448, 1.0]], ['2, k, 12', [-0.2859308, -0.09743781, 1.0]], ['2, k, 13', [-0.2762231, -0.4241361, 1.0]], ['2, k, 14', [-0.2318647, -0.7372426, 1.0]], ['2, k, 15', [-0.2960514, -0.7093503, 1.0]], ['2, k, 16', [-0.1321293, -0.09514265, 1.0]], ['2, k, 17', [-0.07938607, -0.4706756, 1.0]], ['2, k, 18', [-0.1152156, -0.7725108, 1.0]], ['2, k, 19', [-0.005070813, -0.7307621, 1.0]], ['2, k, 20', [-0.2211732, 0.4329697, 1.0]], ['2, k, 21', [-0.5566989, -0.09891381, 1.0]], ['2, k, 22', [-0.5773584, -0.07402492, 1.0]], ['2, k, 23', [-0.2695294, 0.2302438, 1.0]], ['2, k, 24', [-0.1966389, 0.3144801, 1.0]]]
[['2, k, 0', [-0.2128313, -0.09809857, 1.0]], ['2, k, 1', [-0.2177027, 0.2093536, 1.0]], ['2, k, 2', [-0.2220649, 0.5055446, 1.0]], ['2, k, 3', [-0.2358346, 0.6337847, 1.0]], ['2, k, 4', [-0.3793295, 0.3652032, 1.0]], ['2, k, 5', [-0.4685065, 0.1353595, 1.0]], ['2, k, 6', [-0.5463854, -0.03146973, 1.0]], ['2, k, 7', [-0.5519351, -0.02483995, 1.0]], ['2, k, 8', [-0.06127027, 0.3869698, 1.0]], ['2, k, 9', [0.028777, 0.1984075, 1.0]], ['2, k, 10', [-0.1644068, 0.2296846, 1.0]], ['2, k, 11', [-0.2206587, 0.2426024, 1.0]], ['2, k, 12', [-0.2859519, -0.09745345, 1.0]], ['2, k, 13', [-0.2762575, -0.4241694, 1.0]], ['2, k, 14', [-0.2319323, -0.7371997, 1.0]], ['2, k, 15', [-0.2959347, -0.7093319, 1.0]], ['2, k, 16', [-0.1321603, -0.09513897, 1.0]], ['2, k, 17', [-0.07940211, -0.4710595, 1.0]], ['2, k, 18', [-0.1352025, -0.7581316, 1.0]], ['2, k, 19', [-0.02463255, -0.7322648, 1.0]], ['2, k, 20', [-0.2212075, 0.4329943, 1.0]], ['2, k, 21', [-0.5583681, -0.09851047, 1.0]], ['2, k, 22', [-0.5782949, -0.07218461, 1.0]], ['2, k, 23', [-0.2705837, 0.2307042, 1.0]], ['2, k, 24', [-0.1968474, 0.3155863, 1.0]]]
[['2, k, 0', [-0.2128419, -0.09811298, 1.0]], ['2, k, 1', [-0.2177564, 0.2093619, 1.0]], ['2, k, 2', [-0.2221274, 0.5055739, 1.0]], ['2, k, 3', [-0.2359186, 0.6337184, 1.0]], ['2, k, 4', [-0.3797495, 0.3653756, 1.0]], ['2, k, 5', [-0.4685108, 0.135452, 1.0]], ['2, k, 6', [-0.5463414, -0.03144502, 1.0]], ['2, k, 7', [-0.5529105, -0.02545871, 1.0]], ['2, k, 8', [-0.0612832, 0.3869796, 1.0]], ['2, k, 9', [0.02877829, 0.1984114, 1.0]], ['2, k, 10', [-0.1644129, 0.2296588, 1.0]], ['2, k, 11', [-0.2207273, 0.2419058, 1.0]], ['2, k, 12', [-0.2859585, -0.09751181, 1.0]], ['2, k, 13', [-0.2762681, -0.4242085, 1.0]], ['2, k, 14', [-0.2322106, -0.7373874, 1.0]], ['2, k, 15', [-0.2961917, -0.7090208, 1.0]], ['2, k, 16', [-0.1321694, -0.09513724, 1.0]], ['2, k, 17', [-0.07940566, -0.4711249, 1.0]], ['2, k, 18', [-0.1127233, -0.7701148, 1.0]], ['2, k, 19', [-0.002468362, -0.7324663, 1.0]], ['2, k, 20', [-0.2212718, 0.4330235, 1.0]], ['2, k, 21', [-0.5593495, -0.09811533, 1.0]], ['2, k, 22', [-0.5762843, -0.0729453, 1.0]], ['2, k, 23', [-0.271365, 0.2291896, 1.0]], ['2, k, 24', [-0.1963807, 0.3156227, 1.0]]]
[['2, k, 0', [-0.2129622, -0.09820761, 1.0]], ['2, k, 1', [-0.2178229, 0.2093663, 1.0]], ['2, k, 2', [-0.2221431, 0.5056221, 1.0]], ['2, k, 3', [-0.2359399, 0.6337205, 1.0]], ['2, k, 4', [-0.3803053, 0.365182, 1.0]], ['2, k, 5', [-0.4685072, 0.1354455, 1.0]], ['2, k, 6', [-0.5464759, -0.03116777, 1.0]], ['2, k, 7', [-0.5524877, -0.02377925, 1.0]], ['2, k, 8', [-0.06131219, 0.3869301, 1.0]], ['2, k, 9', [0.02891688, 0.1979061, 1.0]], ['2, k, 10', [-0.1636961, 0.2277728, 1.0]], ['2, k, 11', [-0.2210914, 0.2409969, 1.0]], ['2, k, 12', [-0.286074, -0.09759744, 1.0]], ['2, k, 13', [-0.2763051, -0.4242217, 1.0]], ['2, k, 14', [-0.2326106, -0.7375083, 1.0]], ['2, k, 15', [-0.2960565, -0.7079234, 1.0]], ['2, k, 16', [-0.1322844, -0.09524067, 1.0]], ['2, k, 17', [-0.07952756, -0.4711533, 1.0]], ['2, k, 18', [-0.1110798, -0.770869, 1.0]], ['2, k, 19', [-0.001073875, -0.7319263, 1.0]], ['2, k, 20', [-0.2212984, 0.433063, 1.0]], ['2, k, 21', [-0.5562094, -0.09483016, 1.0]], ['2, k, 22', [-0.576275, -0.07250722, 1.0]], ['2, k, 23', [-0.2717229, 0.2267722, 1.0]], ['2, k, 24', [-0.1975137, 0.3119645, 1.0]]]
[['2, k, 0', [-0.2129463, -0.09821878, 1.0]], ['2, k, 1', [-0.2178839, 0.20933, 1.0]], ['2, k, 2', [-0.2223262, 0.5055196, 1.0]], ['2, k, 3', [-0.2360277, 0.6337429, 1.0]], ['2, k, 4', [-0.3804932, 0.3655912, 1.0]], ['2, k, 5', [-0.46851, 0.1354069, 1.0]], ['2, k, 6', [-0.5465693, -0.03113069, 1.0]], ['2, k, 7', [-0.5528406, -0.02477688, 1.0]], ['2, k, 8', [-0.06133774, 0.3869289, 1.0]], ['2, k, 9', [0.0293776, 0.197335, 1.0]], ['2, k, 10', [-0.161878, 0.2277813, 1.0]], ['2, k, 11', [-0.2208475, 0.2399143, 1.0]], ['2, k, 12', [-0.2860465, -0.09761498, 1.0]], ['2, k, 13', [-0.2763037, -0.4243419, 1.0]], ['2, k, 14', [-0.2329635, -0.737668, 1.0]], ['2, k, 15', [-0.2960718, -0.7076182, 1.0]], ['2, k, 16', [-0.1322722, -0.0952505, 1.0]], ['2, k, 17', [-0.07953319, -0.4711593, 1.0]], ['2, k, 18', [-0.114158, -0.7681222, 1.0]], ['2, k, 19', [-0.003609017, -0.7330707, 1.0]], ['2, k, 20', [-0.2214477, 0.4329871, 1.0]], ['2, k, 21', [-0.558439, -0.1014385, 1.0]], ['2, k, 22', [-0.576653, -0.07252625, 1.0]], ['2, k, 23', [-0.2724312, 0.225299, 1.0]], ['2, k, 24', [-0.1925986, 0.3102928, 1.0]]]
[['2, k, 0', [-0.2129754, -0.09823192, 1.0]], ['2, k, 1', [-0.2179189, 0.209353, 1.0]], ['2, k, 2', [-0.2223307, 0.5055544, 1.0]], ['2, k, 3', [-0.2360583, 0.6337298, 1.0]], ['2, k, 4', [-0.380751, 0.3659099, 1.0]], ['2, k, 5', [-0.4685119, 0.1354048, 1.0]], ['2, k, 6', [-0.5467247, -0.03110205, 1.0]], ['2, k, 7', [-0.5531047, -0.02379472, 1.0]], ['2, k, 8', [-0.06169675, 0.3869417, 1.0]], ['2, k, 9', [0.02966936, 0.1970683, 1.0]], ['2, k, 10', [-0.162016, 0.2230658, 1.0]], ['2, k, 11', [-0.2209581, 0.2362565, 1.0]], ['2, k, 12', [-0.2860678, -0.09764671, 1.0]], ['2, k, 13', [-0.2762982, -0.4243232, 1.0]], ['2, k, 14', [-0.23323, -0.7377591, 1.0]], ['2, k, 15', [-0.2963273, -0.7073944, 1.0]], ['2, k, 16', [-0.1323066, -0.09523913, 1.0]], ['2, k, 17', [-0.0796811, -0.4710351, 1.0]], ['2, k, 18', [-0.1154526, -0.7674618, 1.0]], ['2, k, 19', [-0.00485234, -0.7331836, 1.0]], ['2, k, 20', [-0.2214595, 0.4330227, 1.0]], ['2, k, 21', [-0.5587078, -0.09891015, 1.0]], ['2, k, 22', [-0.5793223, -0.07691432, 1.0]], ['2, k, 23', [-0.2725017, 0.2226282, 1.0]], ['2, k, 24', [-0.1945089, 0.3075922, 1.0]]]
[['2, k, 0', [-0.2130713, -0.09843238, 1.0]], ['2, k, 1', [-0.2180756, 0.2091826, 1.0]], ['2, k, 2', [-0.222462, 0.5054125, 1.0]], ['2, k, 3', [-0.2362018, 0.6336759, 1.0]], ['2, k, 4', [-0.380154, 0.3656002, 1.0]], ['2, k, 5', [-0.4685747, 0.1353119, 1.0]], ['2, k, 6', [-0.546761, -0.03114639, 1.0]], ['2, k, 7', [-0.5537237, -0.02405614, 1.0]], ['2, k, 8', [-0.06174883, 0.386904, 1.0]], ['2, k, 9', [0.02960382, 0.1967156, 1.0]], ['2, k, 10', [-0.1622439, 0.2201545, 1.0]], ['2, k, 11', [-0.2217408, 0.2322095, 1.0]], ['2, k, 12', [-0.286171, -0.09784343, 1.0]], ['2, k, 13', [-0.2763008, -0.4243269, 1.0]], ['2, k, 14', [-0.2331353, -0.7376615, 1.0]], ['2, k, 15', [-0.2961532, -0.7075668, 1.0]], ['2, k, 16', [-0.132387, -0.09544143, 1.0]], ['2, k, 17', [-0.07967337, -0.4710861, 1.0]], ['2, k, 18', [-0.1182033, -0.7659134, 1.0]], ['2, k, 19', [-0.008132145, -0.7323082, 1.0]], ['2, k, 20', [-0.2215983, 0.4328823, 1.0]], ['2, k, 21', [-0.5577375, -0.09923115, 1.0]], ['2, k, 22', [-0.5756003, -0.07899699, 1.0]], ['2, k, 23', [-0.2729295, 0.2187641, 1.0]], ['2, k, 24', [-0.193935, 0.3042061, 1.0]]]
[['2, k, 0', [-0.21311, -0.09850374, 1.0]], ['2, k, 1', [-0.2181889, 0.2090738, 1.0]], ['2, k, 2', [-0.2225947, 0.5052616, 1.0]], ['2, k, 3', [-0.2363672, 0.6335699, 1.0]], ['2, k, 4', [-0.3803688, 0.3655933, 1.0]], ['2, k, 5', [-0.4686167, 0.1351699, 1.0]], ['2, k, 6', [-0.5468787, -0.03119143, 1.0]], ['2, k, 7', [-0.5523365, -0.02259693, 1.0]], ['2, k, 8', [-0.06186928, 0.3869197, 1.0]], ['2, k, 9', [0.02989497, 0.1963612, 1.0]], ['2, k, 10', [-0.161401, 0.2169417, 1.0]], ['2, k, 11', [-0.2214129, 0.2288001, 1.0]], ['2, k, 12', [-0.2862146, -0.09792378, 1.0]], ['2, k, 13', [-0.2763003, -0.4243512, 1.0]], ['2, k, 14', [-0.23357, -0.7377101, 1.0]], ['2, k, 15', [-0.2962022, -0.7073972, 1.0]], ['2, k, 16', [-0.1324203, -0.09551083, 1.0]], ['2, k, 17', [-0.07962823, -0.4711268, 1.0]], ['2, k, 18', [-0.1120343, -0.7705402, 1.0]], ['2, k, 19', [-0.001758017, -0.7323261, 1.0]], ['2, k, 20', [-0.2217277, 0.4327498, 1.0]], ['2, k, 21', [-0.5576595, -0.09450066, 1.0]], ['2, k, 22', [-0.5492741, -0.05525042, 1.0]], ['2, k, 23', [-0.272693, 0.2152748, 1.0]], ['2, k, 24', [-0.193825, 0.3024822, 1.0]]]
[['2, k, 0', [-0.212989, -0.09862144, 1.0]], ['2, k, 1', [-0.2182302, 0.2090413, 1.0]], ['2, k, 2', [-0.2228061, 0.5052499, 1.0]], ['2, k, 3', [-0.2363636, 0.6335588, 1.0]], ['2, k, 4', [-0.3807538, 0.3655349, 1.0]], ['2, k, 5', [-0.4686651, 0.1351454, 1.0]], ['2, k, 6', [-0.5468334, -0.03136304, 1.0]], ['2, k, 7', [-0.551633, -0.02300741, 1.0]], ['2, k, 8', [-0.06187526, 0.3869371, 1.0]], ['2, k, 9', [0.02987781, 0.1956401, 1.0]], ['2, k, 10', [-0.1624477, 0.1954253, 1.0]], ['2, k, 11', [-0.2226833, 0.2045297, 1.0]], ['2, k, 12', [-0.286061, -0.09811004, 1.0]], ['2, k, 13', [-0.2762569, -0.424428, 1.0]], ['2, k, 14', [-0.2335183, -0.7377728, 1.0]], ['2, k, 15', [-0.2961867, -0.7074142, 1.0]], ['2, k, 16', [-0.1323185, -0.0955846, 1.0]], ['2, k, 17', [-0.07965641, -0.4711211, 1.0]], ['2, k, 18', [-0.1098128, -0.7718119, 1.0]], ['2, k, 19', [0.0005432293, -0.7325139, 1.0]], ['2, k, 20', [-0.2218836, 0.4327343, 1.0]], ['2, k, 21', [-0.556681, -0.09698709, 1.0]], ['2, k, 22', [-0.5047859, -0.0385734, 1.0]], ['2, k, 23', [-0.2746285, 0.1936319, 1.0]], ['2, k, 24', [-0.2016671, 0.2805656, 1.0]]]
[['2, k, 0', [-0.2127938, -0.09884787, 1.0]], ['2, k, 1', [-0.2182485, 0.2089833, 1.0]], ['2, k, 2', [-0.2229233, 0.5052418, 1.0]], ['2, k, 3', [-0.2363993, 0.6335034, 1.0]], ['2, k, 4', [-0.3808054, 0.3652379, 1.0]], ['2, k, 5', [-0.4687541, 0.1351006, 1.0]], ['2, k, 6', [-0.5468584, -0.03137128, 1.0]], ['2, k, 7', [-0.5527141, -0.02225925, 1.0]], ['2, k, 8', [-0.0620959, 0.3871036, 1.0]], ['2, k, 9', [0.02937081, 0.1948549, 1.0]], ['2, k, 10', [-0.1608031, 0.1954794, 1.0]], ['2, k, 11', [-0.2229104, 0.2046548, 1.0]], ['2, k, 12', [-0.2858025, -0.09848619, 1.0]], ['2, k, 13', [-0.2762461, -0.4244503, 1.0]], ['2, k, 14', [-0.2334634, -0.7378146, 1.0]], ['2, k, 15', [-0.2962379, -0.7074351, 1.0]], ['2, k, 16', [-0.132164, -0.09571377, 1.0]], ['2, k, 17', [-0.07971191, -0.4712793, 1.0]], ['2, k, 18', [-0.1153039, -0.7668065, 1.0]], ['2, k, 19', [-0.004763164, -0.7336819, 1.0]], ['2, k, 20', [-0.2219701, 0.4327168, 1.0]], ['2, k, 21', [-0.555935, -0.09672994, 1.0]], ['2, k, 22', [-0.5070558, -0.03454335, 1.0]], ['2, k, 23', [-0.2734639, 0.1919584, 1.0]], ['2, k, 24', [-0.1986363, 0.2823866, 1.0]]]
[['2, k, 0', [-0.2127218, -0.09889092, 1.0]], ['2, k, 1', [-0.2183076, 0.2089384, 1.0]], ['2, k, 2', [-0.2231636, 0.5051586, 1.0]], ['2, k, 3', [-0.2364332, 0.6335277, 1.0]], ['2, k, 4', [-0.3809553, 0.3653068, 1.0]], ['2, k, 5', [-0.4687676, 0.1350843, 1.0]], ['2, k, 6', [-0.5468017, -0.03141438, 1.0]], ['2, k, 7', [-0.5543658, -0.02417983, 1.0]], ['2, k, 8', [-0.06217198, 0.3871734, 1.0]], ['2, k, 9', [0.02979456, 0.1941652, 1.0]], ['2, k, 10', [-0.1576462, 0.1942095, 1.0]], ['2, k, 11', [-0.2226014, 0.2024794, 1.0]], ['2, k, 12', [-0.2856827, -0.09855754, 1.0]], ['2, k, 13', [-0.2762203, -0.4245995, 1.0]], ['2, k, 14', [-0.2334906, -0.7381786, 1.0]], ['2, k, 15', [-0.2965916, -0.7069783, 1.0]], ['2, k, 16', [-0.1321213, -0.0957372, 1.0]], ['2, k, 17', [-0.07957978, -0.4714552, 1.0]], ['2, k, 18', [-0.1041755, -0.7745976, 1.0]], ['2, k, 19', [0.005472086, -0.7320265, 1.0]], ['2, k, 20', [-0.2221581, 0.4326496, 1.0]], ['2, k, 21', [-0.5549741, -0.09429547, 1.0]], ['2, k, 22', [-0.5765063, -0.0784568, 1.0]], ['2, k, 23', [-0.2734159, 0.1877901, 1.0]], ['2, k, 24', [-0.1951474, 0.2795792, 1.0]]]
[['2, k, 0', [-0.212675, -0.09901524, 1.0]], ['2, k, 1', [-0.2182631, 0.2088685, 1.0]], ['2, k, 2', [-0.2230611, 0.5051077, 1.0]], ['2, k, 3', [-0.2364801, 0.6333027, 1.0]], ['2, k, 4', [-0.3814307, 0.3653036, 1.0]], ['2, k, 5', [-0.4689758, 0.1346305, 1.0]], ['2, k, 6', [-0.5470109, -0.03156918, 1.0]], ['2, k, 7', [-0.5531642, -0.02346755, 1.0]], ['2, k, 8', [-0.06226812, 0.3874067, 1.0]], ['2, k, 9', [0.02914475, 0.1935068, 1.0]], ['2, k, 10', [-0.1563846, 0.1914923, 1.0]], ['2, k, 11', [-0.2227069, 0.1983903, 1.0]], ['2, k, 12', [-0.2856472, -0.09871727, 1.0]], ['2, k, 13', [-0.2750974, -0.4455152, 1.0]], ['2, k, 14', [-0.2306296, -0.7579012, 1.0]], ['2, k, 15', [-0.2819174, -0.702149, 1.0]], ['2, k, 16', [-0.1320693, -0.09582537, 1.0]], ['2, k, 17', [-0.07957646, -0.4714203, 1.0]], ['2, k, 18', [-0.105222, -0.7716699, 1.0]], ['2, k, 19', [0.004705422, -0.7329554, 1.0]], ['2, k, 20', [-0.2220814, 0.4326015, 1.0]], ['2, k, 21', [-0.5561624, -0.09700375, 1.0]], ['2, k, 22', [-0.5085012, -0.03545306, 1.0]], ['2, k, 23', [-0.2751248, 0.1871739, 1.0]], ['2, k, 24', [-0.1953999, 0.2773, 1.0]]]
[['2, k, 0', [-0.2126212, -0.09926242, 1.0]], ['2, k, 1', [-0.2182619, 0.208757, 1.0]], ['2, k, 2', [-0.2230564, 0.5050755, 1.0]], ['2, k, 3', [-0.2364231, 0.6332326, 1.0]], ['2, k, 4', [-0.3815548, 0.3652763, 1.0]], ['2, k, 5', [-0.4690632, 0.1346789, 1.0]], ['2, k, 6', [-0.5470154, -0.03161457, 1.0]], ['2, k, 7', [-0.5537514, -0.02240039, 1.0]], ['2, k, 8', [-0.062284, 0.3873932, 1.0]], ['2, k, 9', [0.02965242, 0.1931255, 1.0]], ['2, k, 10', [-0.1541722, 0.1901489, 1.0]], ['2, k, 11', [-0.2216704, 0.1967363, 1.0]], ['2, k, 12', [-0.2855902, -0.09900492, 1.0]], ['2, k, 13', [-0.2760027, -0.4385676, 1.0]], ['2, k, 14', [-0.2318686, -0.7512816, 1.0]], ['2, k, 15', [-0.286569, -0.702145, 1.0]], ['2, k, 16', [-0.1320177, -0.09603132, 1.0]], ['2, k, 17', [-0.07958004, -0.471414, 1.0]], ['2, k, 18', [-0.1048734, -0.7705812, 1.0]], ['2, k, 19', [0.004806712, -0.7328295, 1.0]], ['2, k, 20', [-0.2220789, 0.4325584, 1.0]], ['2, k, 21', [-0.5555629, -0.09582566, 1.0]], ['2, k, 22', [-0.5791919, -0.07512926, 1.0]], ['2, k, 23', [-0.2735223, 0.1874713, 1.0]], ['2, k, 24', [-0.189448, 0.2770346, 1.0]]]
[['2, k, 0', [-0.2122357, -0.0998012, 1.0]], ['2, k, 1', [-0.2181229, 0.2084536, 1.0]], ['2, k, 2', [-0.223005, 0.5049161, 1.0]], ['2, k, 3', [-0.236302, 0.6329813, 1.0]], ['2, k, 4', [-0.3814772, 0.3652453, 1.0]], ['2, k, 5', [-0.4691006, 0.1344435, 1.0]], ['2, k, 6', [-0.5470883, -0.03163981, 1.0]], ['2, k, 7', [-0.5535887, -0.02198362, 1.0]], ['2, k, 8', [-0.06225074, 0.3874535, 1.0]], ['2, k, 9', [0.02985997, 0.1925311, 1.0]], ['2, k, 10', [-0.1515995, 0.1866684, 1.0]], ['2, k, 11', [-0.2185602, 0.1932084, 1.0]], ['2, k, 12', [-0.2852665, -0.09946062, 1.0]], ['2, k, 13', [-0.2760712, -0.4356305, 1.0]], ['2, k, 14', [-0.2322583, -0.7483947, 1.0]], ['2, k, 15', [-0.2886233, -0.7026191, 1.0]], ['2, k, 16', [-0.1315415, -0.09668238, 1.0]], ['2, k, 17', [-0.07958799, -0.4713558, 1.0]], ['2, k, 18', [-0.1055297, -0.7700759, 1.0]], ['2, k, 19', [0.004389778, -0.7332874, 1.0]], ['2, k, 20', [-0.2220145, 0.4323761, 1.0]], ['2, k, 21', [-0.5561851, -0.09593973, 1.0]], ['2, k, 22', [-0.5791937, -0.07582837, 1.0]], ['2, k, 23', [-0.270652, 0.1783379, 1.0]], ['2, k, 24', [-0.1948905, 0.2720101, 1.0]]]
[['2, k, 0', [-0.2122199, -0.1001785, 1.0]], ['2, k, 1', [-0.2181474, 0.2080696, 1.0]], ['2, k, 2', [-0.2230061, 0.5045496, 1.0]], ['2, k, 3', [-0.2363496, 0.6328901, 1.0]], ['2, k, 4', [-0.38155, 0.3652367, 1.0]], ['2, k, 5', [-0.4691187, 0.1341845, 1.0]], ['2, k, 6', [-0.5471692, -0.03180777, 1.0]], ['2, k, 7', [-0.5521733, -0.02185701, 1.0]], ['2, k, 8', [-0.06222161, 0.3873979, 1.0]], ['2, k, 9', [0.02965285, 0.1921497, 1.0]], ['2, k, 10', [-0.1526224, 0.1772479, 1.0]], ['2, k, 11', [-0.2190691, 0.1812274, 1.0]], ['2, k, 12', [-0.2853018, -0.09982271, 1.0]], ['2, k, 13', [-0.2761544, -0.44888, 1.0]], ['2, k, 14', [-0.2298392, -0.7606327, 1.0]], ['2, k, 15', [-0.2796384, -0.7032064, 1.0]], ['2, k, 16', [-0.1314766, -0.09712083, 1.0]], ['2, k, 17', [-0.0795384, -0.4714956, 1.0]], ['2, k, 18', [-0.1078475, -0.7690881, 1.0]], ['2, k, 19', [0.002134956, -0.7335705, 1.0]], ['2, k, 20', [-0.2220268, 0.432012, 1.0]], ['2, k, 21', [-0.5532007, -0.09338962, 1.0]], ['2, k, 22', [-0.5792373, -0.0751529, 1.0]], ['2, k, 23', [-0.2732462, 0.1745148, 1.0]], ['2, k, 24', [-0.2040499, 0.25718, 1.0]]]
[['2, k, 0', [-0.2121679, -0.1002838, 1.0]], ['2, k, 1', [-0.2181206, 0.2079579, 1.0]], ['2, k, 2', [-0.2229729, 0.504432, 1.0]], ['2, k, 3', [-0.2363601, 0.6327041, 1.0]], ['2, k, 4', [-0.3815338, 0.3652265, 1.0]], ['2, k, 5', [-0.4691174, 0.1340411, 1.0]], ['2, k, 6', [-0.5472962, -0.0317536, 1.0]], ['2, k, 7', [-0.5538102, -0.02263017, 1.0]], ['2, k, 8', [-0.06221475, 0.3874942, 1.0]], ['2, k, 9', [0.02934506, 0.1918736, 1.0]], ['2, k, 10', [-0.151293, 0.1769762, 1.0]], ['2, k, 11', [-0.2166232, 0.1805618, 1.0]], ['2, k, 12', [-0.2852575, -0.09992908, 1.0]], ['2, k, 13', [-0.2761728, -0.4518852, 1.0]], ['2, k, 14', [-0.2294071, -0.7636207, 1.0]], ['2, k, 15', [-0.2777269, -0.7039559, 1.0]], ['2, k, 16', [-0.1314078, -0.09723549, 1.0]], ['2, k, 17', [-0.0791567, -0.4722323, 1.0]], ['2, k, 18', [-0.1071897, -0.7696308, 1.0]], ['2, k, 19', [0.002872497, -0.7342468, 1.0]], ['2, k, 20', [-0.2219979, 0.4318995, 1.0]], ['2, k, 21', [-0.5576698, -0.09540955, 1.0]], ['2, k, 22', [-0.5782485, -0.07501562, 1.0]], ['2, k, 23', [-0.2734101, 0.1803678, 1.0]], ['2, k, 24', [-0.1952663, 0.2579114, 1.0]]]
