[['2, k, 0', [-0.121073, -0.381929, 1.0]], ['2, k, 1', [-0.113166, -0.119211, 1.0]], ['2, k, 2', [-0.104811, 0.13875, 1.0]], ['2, k, 3', [-0.0906701, 0.249739, 1.0]], ['2, k, 4', [-0.263399, 0.123484, 1.0]], ['2, k, 5', [-0.394267, -0.00530631, 1.0]], ['2, k, 6', [-0.431922, -0.0676958, 1.0]], ['2, k, 7', [-0.412763, -0.107523, 1.0]], ['2, k, 8', [0.0689633, 0.0896274, 1.0]], ['2, k, 9', [0.189608, -0.0320961, 1.0]], ['2, k, 10', [0.171101, -0.131155, 1.0]], ['2, k, 11', [0.144077, -0.161091, 1.0]], ['2, k, 12', [-0.195185, -0.369552, 1.0]], ['2, k, 13', [-0.249338, -0.730036, 1.0]], ['2, k, 14', [-0.258188, -1.04855, 1.0]], ['2, k, 15', [-0.240112, -1.10059, 1.0]], ['2, k, 16', [-0.0439943, -0.384948, 1.0]], ['2, k, 17', [-0.0118424, -0.671609, 1.0]], ['2, k, 18', [-0.0476657, -1.03069, 1.0]], ['2, k, 19', [-0.0116653, -1.08496, 1.0]], ['2, k, 20', [-0.106984, 0.074963, 1.0]], ['2, k, 21', [-0.395516, -0.135405, 1.0]], ['2, k, 22', [-0.366356, -0.105911, 1.0]], ['2, k, 23', [0.113508, -0.183534, 1.0]], ['2, k, 24', [0.190653, -0.177787, 1.0]]]
[['2, k, 0', [-0.116707, -0.404875, 1.0]], ['2, k, 1', [-0.108578, -0.140673, 1.0]], ['2, k, 2', [-0.0999563, 0.11726, 1.0]], ['2, k, 3', [-0.0837683, 0.245617, 1.0]], ['2, k, 4', [-0.257318, 0.103005, 1.0]], ['2, k, 5', [-0.396353, -0.0516652, 1.0]], ['2, k, 6', [-0.42799, -0.135809, 1.0]], ['2, k, 7', [-0.402957, -0.168482, 1.0]], ['2, k, 8', [0.0699733, 0.0653244, 1.0]], ['2, k, 9', [0.188497, -0.0704169, 1.0]], ['2, k, 10', [0.176581, -0.153892, 1.0]], ['2, k, 11', [0.139763, -0.19439, 1.0]], ['2, k, 12', [-0.182537, -0.396746, 1.0]], ['2, k, 13', [-0.240839, -0.738738, 1.0]], ['2, k, 14', [-0.256519, -1.04647, 1.0]], ['2, k, 15', [-0.23676, -1.0938, 1.0]], ['2, k, 16', [-0.0479965, -0.402631, 1.0]], ['2, k, 17', [-0.00405778, -0.69536, 1.0]], ['2, k, 18', [-0.0467012, -1.02003, 1.0]], ['2, k, 19', [-0.0295144, -1.07182, 1.0]], ['2, k, 20', [-0.102227, 0.053999, 1.0]], ['2, k, 21', [-0.389886, -0.194957, 1.0]], ['2, k, 22', [-0.339046, -0.171972, 1.0]], ['2, k, 23', [0.130111, -0.223912, 1.0]], ['2, k, 24', [0.209691, -0.202798, 1.0]]]
[['2, k, 0', [-0.116745, -0.399439, 1.0]], ['2, k, 1', [-0.109188, -0.133222, 1.0]], ['2, k, 2', [-0.101373, 0.127759, 1.0]], ['2, k, 3', [-0.0830421, 0.252119, 1.0]], ['2, k, 4', [-0.256021, 0.106513, 1.0]], ['2, k, 5', [-0.393104, -0.0401677, 1.0]], ['2, k, 6', [-0.424499, -0.11124, 1.0]], ['2, k, 7', [-0.40087, -0.138304, 1.0]], ['2, k, 8', [0.0722133, 0.0694864, 1.0]], ['2, k, 9', [0.182579, -0.0545961, 1.0]], ['2, k, 10', [0.18113, -0.119301, 1.0]], ['2, k, 11', [0.150833, -0.161574, 1.0]], ['2, k, 12', [-0.18233, -0.391636, 1.0]], ['2, k, 13', [-0.240179, -0.737546, 1.0]], ['2, k, 14', [-0.256539, -1.04635, 1.0]], ['2, k, 15', [-0.238046, -1.09357, 1.0]], ['2, k, 16', [-0.0482712, -0.39713, 1.0]], ['2, k, 17', [-0.00409078, -0.694757, 1.0]], ['2, k, 18', [-0.0458211, -1.01773, 1.0]], ['2, k, 19', [-0.0279357, -1.07164, 1.0]], ['2, k, 20', [-0.10339, 0.0633235, 1.0]], ['2, k, 21', [-0.386756, -0.164734, 1.0]], ['2, k, 22', [-0.339004, -0.143253, 1.0]], ['2, k, 23', [0.126584, -0.190934, 1.0]], ['2, k, 24', [0.220901, -0.173443, 1.0]]]
[['2, k, 0', [-0.116303, -0.395665, 1.0]], ['2, k, 1', [-0.107602, -0.130187, 1.0]], ['2, k, 2', [-0.098409, 0.130429, 1.0]], ['2, k, 3', [-0.0818132, 0.255563, 1.0]], ['2, k, 4', [-0.254052, 0.107846, 1.0]], ['2, k, 5', [-0.387615, -0.0198664, 1.0]], ['2, k, 6', [-0.406289, -0.0746097, 1.0]], ['2, k, 7', [-0.398092, -0.109934, 1.0]], ['2, k, 8', [0.0698697, 0.0757217, 1.0]], ['2, k, 9', [0.180424, -0.0422551, 1.0]], ['2, k, 10', [0.182812, -0.0992652, 1.0]], ['2, k, 11', [0.144379, -0.132166, 1.0]], ['2, k, 12', [-0.182131, -0.388284, 1.0]], ['2, k, 13', [-0.239193, -0.737012, 1.0]], ['2, k, 14', [-0.256638, -1.03815, 1.0]], ['2, k, 15', [-0.237203, -1.0944, 1.0]], ['2, k, 16', [-0.0475613, -0.39303, 1.0]], ['2, k, 17', [-0.00313433, -0.686475, 1.0]], ['2, k, 18', [-0.0451455, -1.01849, 1.0]], ['2, k, 19', [-0.0278616, -1.07173, 1.0]], ['2, k, 20', [-0.100819, 0.0660346, 1.0]], ['2, k, 21', [-0.385867, -0.138194, 1.0]], ['2, k, 22', [-0.330802, -0.112881, 1.0]], ['2, k, 23', [0.13391, -0.156246, 1.0]], ['2, k, 24', [0.213226, -0.142355, 1.0]]]
[['2, k, 0', [-0.115777, -0.393509, 1.0]], ['2, k, 1', [-0.107026, -0.127561, 1.0]], ['2, k, 2', [-0.0978275, 0.133479, 1.0]], ['2, k, 3', [-0.0803187, 0.259911, 1.0]], ['2, k, 4', [-0.252454, 0.109159, 1.0]], ['2, k, 5', [-0.384576, -0.0100478, 1.0]], ['2, k, 6', [-0.415352, -0.0578895, 1.0]], ['2, k, 7', [-0.398256, -0.0793061, 1.0]], ['2, k, 8', [0.0680546, 0.080804, 1.0]], ['2, k, 9', [0.178794, -0.0223016, 1.0]], ['2, k, 10', [0.186173, -0.0639823, 1.0]], ['2, k, 11', [0.149097, -0.100862, 1.0]], ['2, k, 12', [-0.181842, -0.386625, 1.0]], ['2, k, 13', [-0.238364, -0.735818, 1.0]], ['2, k, 14', [-0.25681, -1.04164, 1.0]], ['2, k, 15', [-0.236308, -1.0948, 1.0]], ['2, k, 16', [-0.0467595, -0.390368, 1.0]], ['2, k, 17', [-0.00292016, -0.682224, 1.0]], ['2, k, 18', [-0.0449557, -1.02125, 1.0]], ['2, k, 19', [-0.0265691, -1.07337, 1.0]], ['2, k, 20', [-0.100226, 0.0689804, 1.0]], ['2, k, 21', [-0.388012, -0.110583, 1.0]], ['2, k, 22', [-0.333831, -0.0863102, 1.0]], ['2, k, 23', [0.122108, -0.122771, 1.0]], ['2, k, 24', [0.216237, -0.110973, 1.0]]]
[['2, k, 0', [-0.115262, -0.390065, 1.0]], ['2, k, 1', [-0.106826, -0.126409, 1.0]], ['2, k, 2', [-0.097795, 0.133586, 1.0]], ['2, k, 3', [-0.0791756, 0.262063, 1.0]], ['2, k, 4', [-0.250957, 0.110736, 1.0]], ['2, k, 5', [-0.377543, 0.00266724, 1.0]], ['2, k, 6', [-0.408367, -0.0284601, 1.0]], ['2, k, 7', [-0.397678, -0.0534966, 1.0]], ['2, k, 8', [0.0668111, 0.0889394, 1.0]], ['2, k, 9', [0.178007, 0.00519288, 1.0]], ['2, k, 10', [0.194453, -0.0295119, 1.0]], ['2, k, 11', [0.161459, -0.0660829, 1.0]], ['2, k, 12', [-0.18142, -0.383636, 1.0]], ['2, k, 13', [-0.238043, -0.735669, 1.0]], ['2, k, 14', [-0.254916, -1.04317, 1.0]], ['2, k, 15', [-0.234168, -1.09696, 1.0]], ['2, k, 16', [-0.0461749, -0.386611, 1.0]], ['2, k, 17', [-0.00261297, -0.68383, 1.0]], ['2, k, 18', [-0.0437675, -1.02177, 1.0]], ['2, k, 19', [-0.0231543, -1.07512, 1.0]], ['2, k, 20', [-0.100168, 0.0692231, 1.0]], ['2, k, 21', [-0.381906, -0.0839178, 1.0]], ['2, k, 22', [-0.340947, -0.0595742, 1.0]], ['2, k, 23', [0.142319, -0.0885147, 1.0]], ['2, k, 24', [0.228431, -0.0824748, 1.0]]]
[['2, k, 0', [-0.115061, -0.385638, 1.0]], ['2, k, 1', [-0.104882, -0.124532, 1.0]], ['2, k, 2', [-0.0928489, 0.133624, 1.0]], ['2, k, 3', [-0.0780218, 0.264773, 1.0]], ['2, k, 4', [-0.246103, 0.122771, 1.0]], ['2, k, 5', [-0.373312, 0.0143427, 1.0]], ['2, k, 6', [-0.409276, 0.00508996, 1.0]], ['2, k, 7', [-0.396885, -0.0254712, 1.0]], ['2, k, 8', [0.0671479, 0.092344, 1.0]], ['2, k, 9', [0.175986, 0.0224432, 1.0]], ['2, k, 10', [0.116662, -0.0375165, 1.0]], ['2, k, 11', [0.118815, -0.041332, 1.0]], ['2, k, 12', [-0.180754, -0.37805, 1.0]], ['2, k, 13', [-0.237078, -0.734213, 1.0]], ['2, k, 14', [-0.254892, -1.0432, 1.0]], ['2, k, 15', [-0.234724, -1.09634, 1.0]], ['2, k, 16', [-0.0463496, -0.383329, 1.0]], ['2, k, 17', [-0.00249306, -0.681503, 1.0]], ['2, k, 18', [-0.0465321, -1.01978, 1.0]], ['2, k, 19', [-0.0225458, -1.0707, 1.0]], ['2, k, 20', [-0.096232, 0.0698382, 1.0]], ['2, k, 21', [-0.395147, -0.0449469, 1.0]], ['2, k, 22', [-0.338171, -0.0411876, 1.0]], ['2, k, 23', [0.0607037, -0.051452, 1.0]], ['2, k, 24', [0.149406, -0.0590072, 1.0]]]
[['2, k, 0', [-0.11507, -0.383954, 1.0]], ['2, k, 1', [-0.103766, -0.121203, 1.0]], ['2, k, 2', [-0.0906233, 0.138127, 1.0]], ['2, k, 3', [-0.0769175, 0.270741, 1.0]], ['2, k, 4', [-0.243746, 0.13145, 1.0]], ['2, k, 5', [-0.369341, 0.0301767, 1.0]], ['2, k, 6', [-0.369818, 0.0078802, 1.0]], ['2, k, 7', [-0.39105, 0.000742227, 1.0]], ['2, k, 8', [0.0697224, 0.0913966, 1.0]], ['2, k, 9', [0.174832, 0.0325341, 1.0]], ['2, k, 10', [0.111164, -0.0189644, 1.0]], ['2, k, 11', [0.13718, -0.00984755, 1.0]], ['2, k, 12', [-0.180707, -0.375889, 1.0]], ['2, k, 13', [-0.235956, -0.731824, 1.0]], ['2, k, 14', [-0.256705, -1.04174, 1.0]], ['2, k, 15', [-0.238613, -1.07984, 1.0]], ['2, k, 16', [-0.0464206, -0.382109, 1.0]], ['2, k, 17', [-0.00245599, -0.683167, 1.0]], ['2, k, 18', [-0.0477629, -1.02072, 1.0]], ['2, k, 19', [-0.0243698, -1.07021, 1.0]], ['2, k, 20', [-0.0942124, 0.0740328, 1.0]], ['2, k, 21', [-0.397694, -0.0241156, 1.0]], ['2, k, 22', [-0.320393, -0.00625457, 1.0]], ['2, k, 23', [0.132726, -0.0413965, 1.0]], ['2, k, 24', [0.189707, -0.0136622, 1.0]]]
[['2, k, 0', [-0.11469, -0.383515, 1.0]], ['2, k, 1', [-0.102689, -0.117464, 1.0]], ['2, k, 2', [-0.0894692, 0.147179, 1.0]], ['2, k, 3', [-0.0749528, 0.280356, 1.0]], ['2, k, 4', [-0.243878, 0.130073, 1.0]], ['2, k, 5', [-0.363471, 0.0403003, 1.0]], ['2, k, 6', [-0.355208, 0.0201595, 1.0]], ['2, k, 7', [-0.387706, 0.0267508, 1.0]], ['2, k, 8', [0.0709563, 0.0957617, 1.0]], ['2, k, 9', [0.163897, 0.0471167, 1.0]], ['2, k, 10', [0.126087, 0.00965365, 1.0]], ['2, k, 11', [0.144069, 0.0168667, 1.0]], ['2, k, 12', [-0.18045, -0.375728, 1.0]], ['2, k, 13', [-0.235369, -0.728211, 1.0]], ['2, k, 14', [-0.256647, -1.04163, 1.0]], ['2, k, 15', [-0.237071, -1.07532, 1.0]], ['2, k, 16', [-0.045926, -0.381317, 1.0]], ['2, k, 17', [-0.00283232, -0.688702, 1.0]], ['2, k, 18', [-0.0477984, -1.0215, 1.0]], ['2, k, 19', [-0.0281272, -1.07605, 1.0]], ['2, k, 20', [-0.0929526, 0.0815411, 1.0]], ['2, k, 21', [-0.399995, 0.0116788, 1.0]], ['2, k, 22', [-0.310615, 0.0182703, 1.0]], ['2, k, 23', [0.121664, -0.0112385, 1.0]], ['2, k, 24', [0.200669, 0.0160719, 1.0]]]
[['2, k, 0', [-0.114565, -0.382058, 1.0]], ['2, k, 1', [-0.10499, -0.111436, 1.0]], ['2, k, 2', [-0.0970197, 0.158373, 1.0]], ['2, k, 3', [-0.0736712, 0.285775, 1.0]], ['2, k, 4', [-0.241433, 0.142766, 1.0]], ['2, k, 5', [-0.357975, 0.076979, 1.0]], ['2, k, 6', [-0.383947, 0.0500064, 1.0]], ['2, k, 7', [-0.392476, 0.0524006, 1.0]], ['2, k, 8', [0.0703977, 0.0991331, 1.0]], ['2, k, 9', [0.157976, 0.0736967, 1.0]], ['2, k, 10', [0.110007, 0.0348519, 1.0]], ['2, k, 11', [0.136704, 0.0415445, 1.0]], ['2, k, 12', [-0.180155, -0.373869, 1.0]], ['2, k, 13', [-0.235452, -0.728582, 1.0]], ['2, k, 14', [-0.25629, -1.04411, 1.0]], ['2, k, 15', [-0.240943, -1.08638, 1.0]], ['2, k, 16', [-0.0459844, -0.380124, 1.0]], ['2, k, 17', [-0.00261951, -0.689498, 1.0]], ['2, k, 18', [-0.0471434, -1.02275, 1.0]], ['2, k, 19', [-0.0284477, -1.07492, 1.0]], ['2, k, 20', [-0.0989026, 0.0914434, 1.0]], ['2, k, 21', [-0.408311, 0.0355853, 1.0]], ['2, k, 22', [-0.327747, 0.0449615, 1.0]], ['2, k, 23', [0.144427, 0.0285031, 1.0]], ['2, k, 24', [0.193508, 0.0388564, 1.0]]]
[['2, k, 0', [-0.114295, -0.38162, 1.0]], ['2, k, 1', [-0.104647, -0.110758, 1.0]], ['2, k, 2', [-0.0964578, 0.158598, 1.0]], ['2, k, 3', [-0.073051, 0.291286, 1.0]], ['2, k, 4', [-0.240938, 0.142334, 1.0]], ['2, k, 5', [-0.358305, 0.0374834, 1.0]], ['2, k, 6', [-0.349193, 0.0621133, 1.0]], ['2, k, 7', [-0.382666, 0.080244, 1.0]], ['2, k, 8', [0.070012, 0.108967, 1.0]], ['2, k, 9', [0.155445, 0.0918092, 1.0]], ['2, k, 10', [0.112707, 0.0605055, 1.0]], ['2, k, 11', [0.126619, 0.0650992, 1.0]], ['2, k, 12', [-0.17982, -0.373542, 1.0]], ['2, k, 13', [-0.235947, -0.725411, 1.0]], ['2, k, 14', [-0.257028, -1.04329, 1.0]], ['2, k, 15', [-0.240598, -1.07809, 1.0]], ['2, k, 16', [-0.0458034, -0.379678, 1.0]], ['2, k, 17', [-0.00278819, -0.690202, 1.0]], ['2, k, 18', [-0.0472626, -1.02266, 1.0]], ['2, k, 19', [-0.0283997, -1.07522, 1.0]], ['2, k, 20', [-0.09842, 0.0917935, 1.0]], ['2, k, 21', [-0.390525, 0.0742296, 1.0]], ['2, k, 22', [-0.307592, 0.0700816, 1.0]], ['2, k, 23', [0.121695, 0.0577399, 1.0]], ['2, k, 24', [0.176618, 0.0622988, 1.0]]]
[['2, k, 0', [-0.11421, -0.381934, 1.0]], ['2, k, 1', [-0.104488, -0.109696, 1.0]], ['2, k, 2', [-0.095635, 0.162326, 1.0]], ['2, k, 3', [-0.0729131, 0.294937, 1.0]], ['2, k, 4', [-0.239945, 0.140609, 1.0]], ['2, k, 5', [-0.366788, 0.0502304, 1.0]], ['2, k, 6', [-0.325971, 0.0925363, 1.0]], ['2, k, 7', [-0.375637, 0.105155, 1.0]], ['2, k, 8', [0.0670573, 0.109748, 1.0]], ['2, k, 9', [0.152788, 0.117449, 1.0]], ['2, k, 10', [0.113184, 0.0890476, 1.0]], ['2, k, 11', [0.140193, 0.0879377, 1.0]], ['2, k, 12', [-0.179829, -0.373706, 1.0]], ['2, k, 13', [-0.235088, -0.726222, 1.0]], ['2, k, 14', [-0.256628, -1.04404, 1.0]], ['2, k, 15', [-0.237164, -1.0866, 1.0]], ['2, k, 16', [-0.0455618, -0.380267, 1.0]], ['2, k, 17', [-0.00247197, -0.691369, 1.0]], ['2, k, 18', [-0.0468145, -1.02257, 1.0]], ['2, k, 19', [-0.0298857, -1.07795, 1.0]], ['2, k, 20', [-0.0978401, 0.094822, 1.0]], ['2, k, 21', [-0.401107, 0.102425, 1.0]], ['2, k, 22', [-0.296823, 0.0968606, 1.0]], ['2, k, 23', [0.147063, 0.0789211, 1.0]], ['2, k, 24', [0.197035, 0.0846912, 1.0]]]
[['2, k, 0', [-0.113354, -0.381839, 1.0]], ['2, k, 1', [-0.10791, -0.104992, 1.0]], ['2, k, 2', [-0.112307, 0.17713, 1.0]], ['2, k, 3', [-0.0728457, 0.297418, 1.0]], ['2, k, 4', [-0.237426, 0.133738, 1.0]], ['2, k, 5', [-0.362796, 0.0680917, 1.0]], ['2, k, 6', [-0.255778, 0.104974, 1.0]], ['2, k, 7', [-0.362651, 0.127539, 1.0]], ['2, k, 8', [0.0650352, 0.135816, 1.0]], ['2, k, 9', [0.150698, 0.0335206, 1.0]], ['2, k, 10', [0.153042, 0.0777651, 1.0]], ['2, k, 11', [0.14335, 0.109129, 1.0]], ['2, k, 12', [-0.178923, -0.373733, 1.0]], ['2, k, 13', [-0.234832, -0.726111, 1.0]], ['2, k, 14', [-0.256056, -1.04538, 1.0]], ['2, k, 15', [-0.235646, -1.09673, 1.0]], ['2, k, 16', [-0.0447657, -0.380112, 1.0]], ['2, k, 17', [-0.00248375, -0.691473, 1.0]], ['2, k, 18', [-0.0480205, -1.02332, 1.0]], ['2, k, 19', [-0.0312542, -1.0785, 1.0]], ['2, k, 20', [-0.110398, 0.106816, 1.0]], ['2, k, 21', [-0.399582, 0.120867, 1.0]], ['2, k, 22', [-0.281702, 0.119076, 1.0]], ['2, k, 23', [0.126589, 0.10787, 1.0]], ['2, k, 24', [0.200518, 0.101264, 1.0]]]
[['2, k, 0', [-0.113259, -0.383196, 1.0]], ['2, k, 1', [-0.110514, -0.10364, 1.0]], ['2, k, 2', [-0.115707, 0.17962, 1.0]], ['2, k, 3', [-0.0712668, 0.303008, 1.0]], ['2, k, 4', [-0.235744, 0.131288, 1.0]], ['2, k, 5', [-0.379147, 0.0774031, 1.0]], ['2, k, 6', [-0.39802, 0.125542, 1.0]], ['2, k, 7', [-0.39324, 0.152353, 1.0]], ['2, k, 8', [0.0589368, 0.116627, 1.0]], ['2, k, 9', [0.172902, 0.0544963, 1.0]], ['2, k, 10', [0.184723, 0.0917298, 1.0]], ['2, k, 11', [0.147056, 0.129234, 1.0]], ['2, k, 12', [-0.179224, -0.375262, 1.0]], ['2, k, 13', [-0.234734, -0.726479, 1.0]], ['2, k, 14', [-0.255597, -1.04628, 1.0]], ['2, k, 15', [-0.235316, -1.09768, 1.0]], ['2, k, 16', [-0.044296, -0.381444, 1.0]], ['2, k, 17', [-0.00241522, -0.692476, 1.0]], ['2, k, 18', [-0.0481572, -1.02225, 1.0]], ['2, k, 19', [-0.0244738, -1.07681, 1.0]], ['2, k, 20', [-0.114122, 0.109348, 1.0]], ['2, k, 21', [-0.39329, 0.150384, 1.0]], ['2, k, 22', [-0.336152, 0.130828, 1.0]], ['2, k, 23', [0.13028, 0.128162, 1.0]], ['2, k, 24', [0.206193, 0.119292, 1.0]]]
[['2, k, 0', [-0.113173, -0.384662, 1.0]], ['2, k, 1', [-0.111495, -0.103734, 1.0]], ['2, k, 2', [-0.116473, 0.179355, 1.0]], ['2, k, 3', [-0.0710655, 0.308225, 1.0]], ['2, k, 4', [-0.234482, 0.128592, 1.0]], ['2, k, 5', [-0.380504, 0.0879725, 1.0]], ['2, k, 6', [-0.398546, 0.132647, 1.0]], ['2, k, 7', [-0.393399, 0.173249, 1.0]], ['2, k, 8', [0.0577164, 0.107114, 1.0]], ['2, k, 9', [0.184173, 0.0630609, 1.0]], ['2, k, 10', [0.170894, 0.113243, 1.0]], ['2, k, 11', [0.150341, 0.146467, 1.0]], ['2, k, 12', [-0.179368, -0.376691, 1.0]], ['2, k, 13', [-0.234478, -0.726674, 1.0]], ['2, k, 14', [-0.25573, -1.0467, 1.0]], ['2, k, 15', [-0.23554, -1.09785, 1.0]], ['2, k, 16', [-0.0439819, -0.382975, 1.0]], ['2, k, 17', [-0.00198517, -0.6925, 1.0]], ['2, k, 18', [-0.0481781, -1.02245, 1.0]], ['2, k, 19', [-0.0243596, -1.07624, 1.0]], ['2, k, 20', [-0.115036, 0.109149, 1.0]], ['2, k, 21', [-0.385956, 0.171409, 1.0]], ['2, k, 22', [-0.335954, 0.152594, 1.0]], ['2, k, 23', [0.121985, 0.146935, 1.0]], ['2, k, 24', [0.204369, 0.141487, 1.0]]]
[['2, k, 0', [-0.112972, -0.385076, 1.0]], ['2, k, 1', [-0.110493, -0.104886, 1.0]], ['2, k, 2', [-0.108283, 0.170987, 1.0]], ['2, k, 3', [-0.071711, 0.313223, 1.0]], ['2, k, 4', [-0.233839, 0.1271, 1.0]], ['2, k, 5', [-0.384019, 0.0982599, 1.0]], ['2, k, 6', [-0.400715, 0.147835, 1.0]], ['2, k, 7', [-0.395004, 0.192048, 1.0]], ['2, k, 8', [0.0568829, 0.105216, 1.0]], ['2, k, 9', [0.166277, 0.086328, 1.0]], ['2, k, 10', [0.16873, 0.121914, 1.0]], ['2, k, 11', [0.151144, 0.163692, 1.0]], ['2, k, 12', [-0.179381, -0.376869, 1.0]], ['2, k, 13', [-0.23462, -0.725066, 1.0]], ['2, k, 14', [-0.255512, -1.04697, 1.0]], ['2, k, 15', [-0.231932, -1.09936, 1.0]], ['2, k, 16', [-0.0433959, -0.383689, 1.0]], ['2, k, 17', [-0.00213614, -0.693657, 1.0]], ['2, k, 18', [-0.0480756, -1.02341, 1.0]], ['2, k, 19', [-0.0234598, -1.07587, 1.0]], ['2, k, 20', [-0.109528, 0.103422, 1.0]], ['2, k, 21', [-0.388619, 0.193302, 1.0]], ['2, k, 22', [-0.337144, 0.170234, 1.0]], ['2, k, 23', [0.128326, 0.162629, 1.0]], ['2, k, 24', [0.202566, 0.15992, 1.0]]]
[['2, k, 0', [-0.112905, -0.384437, 1.0]], ['2, k, 1', [-0.109533, -0.105372, 1.0]], ['2, k, 2', [-0.103556, 0.166847, 1.0]], ['2, k, 3', [-0.072455, 0.314195, 1.0]], ['2, k, 4', [-0.230441, 0.126331, 1.0]], ['2, k, 5', [-0.383513, 0.107338, 1.0]], ['2, k, 6', [-0.399687, 0.16591, 1.0]], ['2, k, 7', [-0.394066, 0.208665, 1.0]], ['2, k, 8', [0.0568388, 0.105172, 1.0]], ['2, k, 9', [0.172665, 0.0951039, 1.0]], ['2, k, 10', [0.168252, 0.132662, 1.0]], ['2, k, 11', [0.151388, 0.178037, 1.0]], ['2, k, 12', [-0.179421, -0.376129, 1.0]], ['2, k, 13', [-0.234678, -0.722042, 1.0]], ['2, k, 14', [-0.258745, -1.04464, 1.0]], ['2, k, 15', [-0.233174, -1.0983, 1.0]], ['2, k, 16', [-0.0432147, -0.383181, 1.0]], ['2, k, 17', [-0.00272216, -0.692842, 1.0]], ['2, k, 18', [-0.0483169, -1.02265, 1.0]], ['2, k, 19', [-0.0249131, -1.07453, 1.0]], ['2, k, 20', [-0.105645, 0.100182, 1.0]], ['2, k, 21', [-0.386153, 0.212457, 1.0]], ['2, k, 22', [-0.330775, 0.19393, 1.0]], ['2, k, 23', [0.129481, 0.179035, 1.0]], ['2, k, 24', [0.204813, 0.175355, 1.0]]]
[['2, k, 0', [-0.112709, -0.379439, 1.0]], ['2, k, 1', [-0.108088, -0.104821, 1.0]], ['2, k, 2', [-0.0995154, 0.164673, 1.0]], ['2, k, 3', [-0.072844, 0.314206, 1.0]], ['2, k, 4', [-0.227944, 0.131819, 1.0]], ['2, k, 5', [-0.38137, 0.117005, 1.0]], ['2, k, 6', [-0.399584, 0.181424, 1.0]], ['2, k, 7', [-0.393294, 0.224781, 1.0]], ['2, k, 8', [0.0556954, 0.112505, 1.0]], ['2, k, 9', [0.173804, 0.0977846, 1.0]], ['2, k, 10', [0.167619, 0.144559, 1.0]], ['2, k, 11', [0.152163, 0.191233, 1.0]], ['2, k, 12', [-0.179567, -0.370819, 1.0]], ['2, k, 13', [-0.233546, -0.717773, 1.0]], ['2, k, 14', [-0.259225, -1.04235, 1.0]], ['2, k, 15', [-0.23586, -1.09381, 1.0]], ['2, k, 16', [-0.0427762, -0.378508, 1.0]], ['2, k, 17', [-0.00339836, -0.691625, 1.0]], ['2, k, 18', [-0.0484908, -1.02281, 1.0]], ['2, k, 19', [-0.026389, -1.07252, 1.0]], ['2, k, 20', [-0.102247, 0.0987642, 1.0]], ['2, k, 21', [-0.391407, 0.228946, 1.0]], ['2, k, 22', [-0.331178, 0.209998, 1.0]], ['2, k, 23', [0.130448, 0.194443, 1.0]], ['2, k, 24', [0.204045, 0.1916, 1.0]]]
[['2, k, 0', [-0.111211, -0.368918, 1.0]], ['2, k, 1', [-0.105972, -0.100448, 1.0]], ['2, k, 2', [-0.0980828, 0.165847, 1.0]], ['2, k, 3', [-0.0728081, 0.316088, 1.0]], ['2, k, 4', [-0.227596, 0.147386, 1.0]], ['2, k, 5', [-0.381337, 0.123201, 1.0]], ['2, k, 6', [-0.397349, 0.189646, 1.0]], ['2, k, 7', [-0.393697, 0.238048, 1.0]], ['2, k, 8', [0.056509, 0.12723, 1.0]], ['2, k, 9', [0.176155, 0.0996769, 1.0]], ['2, k, 10', [0.163645, 0.159076, 1.0]], ['2, k, 11', [0.152799, 0.204303, 1.0]], ['2, k, 12', [-0.178561, -0.359928, 1.0]], ['2, k, 13', [-0.233151, -0.717406, 1.0]], ['2, k, 14', [-0.25368, -1.04531, 1.0]], ['2, k, 15', [-0.235987, -1.09469, 1.0]], ['2, k, 16', [-0.0409626, -0.368668, 1.0]], ['2, k, 17', [-0.00400463, -0.689644, 1.0]], ['2, k, 18', [-0.047744, -1.02245, 1.0]], ['2, k, 19', [-0.0267288, -1.07548, 1.0]], ['2, k, 20', [-0.100622, 0.100319, 1.0]], ['2, k, 21', [-0.387938, 0.244494, 1.0]], ['2, k, 22', [-0.333157, 0.222385, 1.0]], ['2, k, 23', [0.127195, 0.211197, 1.0]], ['2, k, 24', [0.198961, 0.208769, 1.0]]]
